"time","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","Nu[1]","Nu[2]","Nu[3]","velocity[1]","velocity[2]","velocity[3]","kc[1]","kc[2]","kc[3]","Pr[1]","Pr[2]","Pr[3]","Re[1]","Re[2]","Re[3]","input_Nu.y"
0.00808,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,8081,8081,8081,94.3018346380069,1.33511594278208,18.469226934479,207.60089,4836.4785,3127.347,0.714973919813157,7.01036324143693,996.999224806202,6142027.38760703,1330597.12983676,168134.60739803,8081
0.008282,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,8283,8283,8283,97.3380830262589,1.37448602549935,19.0110180234957,212.79027,4957.3755,3205.521,0.714973919813157,7.01036324143693,996.999224806202,6339783.03921028,1369833.96117583,173066.802576893,8283
0.008484,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,8485,8485,8485,100.394591732559,1.41401858565209,19.5544982972551,217.97965,5078.2725,3283.695,0.714973919813157,7.01036324143693,996.999224806202,6538858.27731801,1409232.72003173,178014.375249062,8485
0.008686,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,8687,8687,8687,103.470995936312,1.45371040033983,20.0996279339352,223.16903,5199.1695,3361.869,0.714973919813157,7.01036324143693,996.999224806202,6739229.34058875,1448790.19441216,182976.962896579,8687
0.008888,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,8889,8889,8889,106.566945822955,1.49355838605103,20.6463690515903,228.35841,5320.0665,3440.043,0.714973919813157,7.01036324143693,996.999224806202,6940873.44504772,1488503.31124201,187954.220661152,8889
0.00909,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,9091,9091,9091,109.682105635985,1.53355958953409,21.1946855677185,233.54779,5440.9635,3518.217,0.714973919813157,7.01036324143693,996.999224806202,7143768.72234375,1528369.1272652,192945.820065725,9091
0.009292,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,9293,9293,9293,112.816152808813,1.57371117945975,21.7445430721311,238.73717,5561.8605,3596.391,0.714973919813157,7.01036324143693,996.999224806202,7347894.16320557,1568384.82073534,197951.447857145,9293
0.009494,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,9495,9495,9495,115.968777168119,1.61401043879047,22.2959087115836,243.92655,5682.7575,3674.565,0.714973919813157,7.01036324143693,996.999224806202,7553229.56555509,1608547.68381094,202970.804955901,9495
0.009696,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,9697,9697,9697,119.139680201411,1.65445475778255,22.8487510848363,249.11593,5803.6545,3752.739,0.714973919813157,7.01036324143693,996.999224806202,7759755.48680241,1648855.11558119,208003.605500808,9697
0.009898,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,9899,9899,9899,122.328574382373,1.69504162755648,23.4030401469909,254.30531,5924.5515,3830.913,0.714973919813157,7.01036324143693,996.999224806202,7967453.19990452,1689304.61565811,213049.575978132,9899
0.0101,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,10101,10101,10101,125.53518254834,1.73576863417825,23.9587471220972,259.49469,6045.4485,3909.087,0.714973919813157,7.01036324143693,996.999224806202,8176304.65281952,1729893.77827782,218108.454426012,10101
0.010302,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,10303,10303,10303,128.759237324913,1.77663345320161,24.515844423155,264.68407,6166.3455,3987.261,0.714973919813157,7.01036324143693,996.999224806202,8386292.43103052,1770620.2868614,223179.989706191,10303
0.010504,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,10505,10505,10505,132.000480593267,1.81763384462686,25.0743055787422,269.87345,6287.2425,4065.435,0.714973919813157,7.01036324143693,996.999224806202,8597399.72285094,1811481.90899059,228263.940836079,10505
0.010706,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,10707,10707,10707,135.258662996232,1.85876764823678,25.634105165596,275.06283,6408.1395,4143.609,0.714973919813157,7.01036324143693,996.999224806202,8809610.28725459,1852476.49175962,233360.076375003,10707
0.010908,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,10909,10909,10909,138.533543479632,1.90003277927488,26.1952187465537,280.25221,6529.0365,4221.783,0.714973919813157,7.01036324143693,996.999224806202,9022908.42400232,1893601.95746803,238468.173859251,10909
0.01111,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,11111,11111,11111,141.824888865753,1.94142722443475,26.7576228133298,285.44159,6649.9335,4299.957,0.714973919813157,7.01036324143693,996.999224806202,9237278.94586156,1934856.29962362,243588.019281148,11111
0.011312,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,11313,11313,11313,145.132473456153,1.98294903813294,27.321294733666,290.63097,6770.8305,4378.131,0.714973919813157,7.01036324143693,996.999224806202,9452707.15273627,1976237.57922791,248719.406607928,11313
0.011514,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,11515,11515,11515,148.456078661281,2.02459633904034,27.8862127024425,295.82035,6891.7275,4456.305,0.714973919813157,7.01036324143693,996.999224806202,9669178.80754398,2017743.92131935,253862.137336685,11515
0.011716,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,11717,11717,11717,151.795492654683,2.06636730685008,28.452355696386,301.00973,7012.6245,4534.479,0.714973919813157,7.01036324143693,996.999224806202,9886680.11369317,2059373.51175202,259016.02008205,11717
0.011918,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,11919,11919,11919,155.150510049733,2.10826017926171,29.0197034320484,306.19911,7133.5215,4612.653,0.714973919813157,7.01036324143693,996.999224806202,10105197.6940287,2101124.59419012,264180.870193652,11919
0.01212,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,12121,12121,12121,158.52093159709,2.15027324916386,29.5882363267644,311.38849,7254.4185,4690.827,0.714973919813157,7.01036324143693,996.999224806202,10324718.5711262,2142995.46730018,269356.5094007,12121
0.012322,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,12323,12323,12323,161.906563901201,2.19240486199924,30.1579354623294,316.57787,7375.3155,4769.001,0.714973919813157,7.01036324143693,996.999224806202,10545230.1488283,2184984.48212486,274542.765481316,12323
0.012524,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,12525,12525,12525,165.307219154382,2.23465341329708,30.7287825511624,321.76725,7496.2125,4847.175,0.714973919813157,7.01036324143693,996.999224806202,10766720.1949236,2227090.03962388,279739.471954507,12525
0.012726,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,12727,12727,12727,168.722714887091,2.27701734636014,31.3007599047453,326.95663,7617.1095,4925.349,0.714973919813157,7.01036324143693,996.999224806202,10989176.8248829,2269310.58836877,284946.467792849,12727
0.012928,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,12929,12929,12929,172.15287373319,2.31949515009399,31.8738504041496,332.14601,7738.0065,5003.523,0.714973919813157,7.01036324143693,996.999224806202,11212588.4865696,2311644.62237952,290163.597154176,12929
0.01313,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,13131,13131,13131,175.597523209058,2.36208535696785,32.4480374724791,337.33539,7858.9035,5081.697,0.714973919813157,7.01036324143693,996.999224806202,11436943.9458531,2354090.67909232,295390.709130713,13131
0.013332,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,13333,13333,13333,179.056495505541,2.40478654109701,33.0233050490763,342.52477,7979.8005,5159.871,0.714973919813157,7.01036324143693,996.999224806202,11662232.2730582,2396647.33744853,300627.657514266,13333
0.013534,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,13535,13535,13535,182.529627291807,2.44759731643794,33.5996375653522,347.71415,8100.6975,5238.045,0.714973919813157,7.01036324143693,996.999224806202,11888442.8301901,2439313.21609577,305874.300576184,13535
0.013736,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,13737,13737,13737,186.016759530262,2.49051633508765,34.1770199221132,352.90353,8221.5945,5316.219,0.714973919813157,7.01036324143693,996.999224806202,12115565.2588789,2482086.97169314,311130.500860957,13737
0.013938,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,13939,13939,13939,189.517737301737,2.53354228568004,34.7554374682709,358.09291,8342.4915,5394.393,0.714973919813157,7.01036324143693,996.999224806202,12343589.4689947,2524967.29731297,316396.124992404,13939
0.01414,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,14141,14141,14141,193.032409640247,2.57667389187221,35.3348759808306,363.28229,8463.3885,5472.567,0.714973919813157,7.01036324143693,996.999224806202,12572505.6278845,2567952.92093226,321671.043491491,14141
0.014342,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,14343,14343,14343,196.560629376658,2.61990991091455,35.9153216460631,368.47167,8584.2855,5550.741,0.714973919813157,7.01036324143693,996.999224806202,12802304.1501902,2611042.6040076,326955.130604935,14343
0.014544,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,14545,14545,14545,200.102252990671,2.66324913229878,36.4967610417732,373.66105,8705.1825,5628.915,0.714973919813157,7.01036324143693,996.999224806202,13032975.6882082,2654235.14012776,332248.264143783,14545
0.014746,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,14747,14747,14747,203.65714047056,2.70669037647866,37.0791811205873,378.85043,8826.0795,5707.089,0.714973919813157,7.01036324143693,996.999224806202,13264511.1227536,2697529.35373878,337550.325331267,14747
0.014948,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,14949,14949,14949,207.225155180166,2.75023249365855,37.6625691941849,384.03981,8946.9765,5785.263,0.714973919813157,7.01036324143693,996.999224806202,13496901.5544976,2740924.0989366,342861.198659262,14949
0.01515,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,15151,15151,15151,210.806163732674,2.7938743626453,38.2469129184106,389.22919,9067.8735,5863.437,0.714973919813157,7.01036324143693,996.999224806202,13730138.2957465,2784418.25832285,348180.77175275,15151
0.015352,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,15353,15353,15353,214.400035870741,2.83761488975939,38.8322002792047,394.41857,9188.7705,5941.611,0.714973919813157,7.01036324143693,996.999224806202,13964212.8626338,2828010.74191965,353508.93524174,15353
0.015554,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,15555,15555,15555,218.00664435257,2.88145300780144,39.4184195792964,399.60795,9309.6675,6019.785,0.714973919813157,7.01036324143693,996.999224806202,14199116.9677003,2871700.48613965,358845.582640125,15555
0.015756,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,15757,15757,15757,221.625864843578,2.92538767507067,40.0055594256086,404.79733,9430.5645,6097.959,0.714973919813157,7.01036324143693,996.999224806202,14434842.5128383,2915486.4528078,364190.610231027,15757
0.015958,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,15959,15959,15959,225.257575813293,2.96941787443202,40.5936087173272,409.98671,9551.4615,6176.133,0.714973919813157,7.01036324143693,996.999224806202,14671381.5825763,2959367.62823162,369543.916958188,15959
0.01616,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,16161,16161,16161,228.90165843718,3.01354261242891,41.1825566345921,415.17609,9672.3585,6254.307,0.714973919813157,7.01036324143693,996.999224806202,14908726.4376847,3003343.02231696,374905.40432301,16161
0.016362,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,16363,16363,16363,232.557996503091,3.05776091843887,41.7723926277684,420.36547,9793.2555,6332.481,0.714973919813157,7.01036324143693,996.999224806202,15146869.5090829,3047411.6677265,380274.97628689,16363
0.016564,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,16565,16565,16565,236.22647632208,3.10207184386945,42.3631064072617,425.55485,9914.1525,6410.655,0.714973919813157,7.01036324143693,996.999224806202,15385803.3920302,3091572.6190784,385652.539178506,16565
0.016766,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,16767,16767,16767,239.906986643312,3.14647446139209,42.9546879338435,430.74423,10035.0495,6488.829,0.714973919813157,7.01036324143693,996.999224806202,15625520.8405841,3135824.95218271,391038.001605744,16767
0.016968,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,16969,16969,16969,243.599418572841,3.19096786421154,43.5471274094547,435.93361,10155.9465,6567.003,0.714973919813157,7.01036324143693,996.999224806202,15866014.76231,3180167.7633133,396431.274371971,16969
0.01717,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,17171,17171,17171,247.303665496034,3.23555116536901,44.1404152684577,441.12299,10276.8435,6645.177,0.714973919813157,7.01036324143693,996.999224806202,16107278.2132285,3224600.16851338,401832.270396405,17171
