"time","delay.inertialDelaySensitive[1].x","delay.inertialDelaySensitive[1].y","delay.inertialDelaySensitive[2].x","delay.inertialDelaySensitive[2].y","delay.inertialDelaySensitive[3].x","delay.inertialDelaySensitive[3].y"
5.188,3,4,4,4,4,4
5.19,3,4,4,4,4,4
5.192,3,4,4,4,4,4
5.194,3,4,4,4,4,4
5.196,3,4,4,4,4,4
5.198,3,4,4,4,4,4
5.2,3,4,4,4,4,4
5.202,3,4,4,4,4,4
5.204,3,4,4,4,4,4
5.206,3,4,4,4,4,4
5.208,3,4,4,4,4,4
5.21,3,4,4,4,4,4
5.212,3,4,4,4,4,4
5.214,3,4,4,4,4,4
5.216,3,4,4,4,4,4
5.218,3,4,4,4,4,4
5.22,3,4,4,4,4,4
5.222,3,4,4,4,4,4
5.224,3,4,4,4,4,4
5.226,3,4,4,4,4,4
5.228,3,4,4,4,4,4
5.23,3,4,4,4,4,4
5.232,3,4,4,4,4,4
5.234,3,4,4,4,4,4
5.236,3,4,4,4,4,4
5.238,3,4,4,4,4,4
5.24,3,4,4,4,4,4
5.242,3,4,4,4,4,4
5.244,3,4,4,4,4,4
5.246,3,4,4,4,4,4
5.248,3,4,4,4,4,4
5.25,3,4,4,4,4,4
5.252,3,4,4,4,4,4
5.254,3,4,4,4,4,4
5.256,3,4,4,4,4,4
5.258,3,4,4,4,4,4
5.26,3,4,4,4,4,4
5.262,3,4,4,4,4,4
5.264,3,4,4,4,4,4
5.266,3,4,4,4,4,4
5.268,3,4,4,4,4,4
5.27,3,4,4,4,4,4
5.272,3,4,4,4,4,4
5.274,3,4,4,4,4,4
5.276,3,4,4,4,4,4
5.278,3,4,4,4,4,4
5.28,3,4,4,4,4,4
5.282,3,4,4,4,4,4
5.284,3,4,4,4,4,4
5.286,3,4,4,4,4,4
5.288,3,4,4,4,4,4
5.29,3,4,4,4,4,4
5.292,3,4,4,4,4,4
5.294,3,4,4,4,4,4
5.296,3,4,4,4,4,4
5.298,3,4,4,4,4,4
5.3,3,4,4,4,4,4
5.302,3,4,4,4,4,4
5.304,3,4,4,4,4,4
5.306,3,4,4,4,4,4
5.308,3,4,4,4,4,4
5.31,3,4,4,4,4,4
5.312,3,4,4,4,4,4
5.314,3,4,4,4,4,4
5.316,3,4,4,4,4,4
5.318,3,4,4,4,4,4
5.32,3,4,4,4,4,4
5.322,3,4,4,4,4,4
5.324,3,4,4,4,4,4
5.326,3,4,4,4,4,4
5.328,3,4,4,4,4,4
5.33,3,4,4,4,4,4
5.332,3,4,4,4,4,4
5.334,3,4,4,4,4,4
5.336,3,4,4,4,4,4
5.338,3,4,4,4,4,4
5.34,3,4,4,4,4,4
5.342,3,4,4,4,4,4
5.344,3,4,4,4,4,4
5.346,3,4,4,4,4,4
5.348,3,4,4,4,4,4
5.35,3,4,4,4,4,4
5.352,3,4,4,4,4,4
5.354,3,4,4,4,4,4
5.356,3,4,4,4,4,4
5.358,3,4,4,4,4,4
5.36,3,4,4,4,4,4
5.362,3,4,4,4,4,4
5.364,3,4,4,4,4,4
5.366,3,4,4,4,4,4
5.368,3,4,4,4,4,4
5.37,3,4,4,4,4,4
5.372,3,4,4,4,4,4
5.374,3,4,4,4,4,4
5.376,3,4,4,4,4,4
5.378,3,4,4,4,4,4
5.38,3,4,4,4,4,4
5.382,3,4,4,4,4,4
5.384,3,4,4,4,4,4
5.386,3,4,4,4,4,4
5.388,3,4,4,4,4,4
5.39,3,4,4,4,4,4
5.392,3,4,4,4,4,4
5.394,3,4,4,4,4,4
5.396,3,4,4,4,4,4
5.398,3,4,4,4,4,4
5.4,3,4,4,4,4,4
5.402,3,4,4,4,4,4
5.404,3,4,4,4,4,4
5.406,3,4,4,4,4,4
5.408,3,4,4,4,4,4
5.41,3,4,4,4,4,4
5.412,3,4,4,4,4,4
5.414,3,4,4,4,4,4
5.416,3,4,4,4,4,4
5.418,3,4,4,4,4,4
5.42,3,4,4,4,4,4
5.422,3,4,4,4,4,4
5.424,3,4,4,4,4,4
5.426,3,4,4,4,4,4
5.428,3,4,4,4,4,4
5.43,3,4,4,4,4,4
5.432,3,4,4,4,4,4
5.434,3,4,4,4,4,4
5.436,3,4,4,4,4,4
5.438,3,4,4,4,4,4
5.44,3,4,4,4,4,4
5.442,3,4,4,4,4,4
5.444,3,4,4,4,4,4
5.446,3,4,4,4,4,4
5.448,3,4,4,4,4,4
5.45,3,4,4,4,4,4
5.452,3,4,4,4,4,4
5.454,3,4,4,4,4,4
5.456,3,4,4,4,4,4
5.458,3,4,4,4,4,4
5.46,3,4,4,4,4,4
5.462,3,4,4,4,4,4
5.464,3,4,4,4,4,4
5.466,3,4,4,4,4,4
5.468,3,4,4,4,4,4
5.47,3,4,4,4,4,4
5.472,3,4,4,4,4,4
5.474,3,4,4,4,4,4
5.476,3,4,4,4,4,4
5.478,3,4,4,4,4,4
5.48,3,4,4,4,4,4
5.482,3,4,4,4,4,4
5.484,3,4,4,4,4,4
5.486,3,4,4,4,4,4
5.488,3,4,4,4,4,4
5.49,3,4,4,4,4,4
5.492,3,4,4,4,4,4
5.494,3,4,4,4,4,4
5.496,3,4,4,4,4,4
5.498,3,4,4,4,4,4
5.5,3,4,4,4,4,4
5.502,3,4,4,4,4,4
5.504,3,4,4,4,4,4
5.506,3,4,4,4,4,4
5.508,3,4,4,4,4,4
5.51,3,4,4,4,4,4
5.512,3,4,4,4,4,4
5.514,3,4,4,4,4,4
5.516,3,4,4,4,4,4
5.518,3,4,4,4,4,4
5.52,3,4,4,4,4,4
5.522,3,4,4,4,4,4
5.524,3,4,4,4,4,4
5.526,3,4,4,4,4,4
5.528,3,4,4,4,4,4
5.53,3,4,4,4,4,4
5.532,3,4,4,4,4,4
5.534,3,4,4,4,4,4
5.536,3,4,4,4,4,4
5.538,3,4,4,4,4,4
5.54,3,4,4,4,4,4
5.542,3,4,4,4,4,4
5.544,3,4,4,4,4,4
5.546,3,4,4,4,4,4
5.548,3,4,4,4,4,4
5.55,3,4,4,4,4,4
5.552,3,4,4,4,4,4
5.554,3,4,4,4,4,4
5.556,3,4,4,4,4,4
5.558,3,4,4,4,4,4
5.56,3,4,4,4,4,4
5.562,3,4,4,4,4,4
5.564,3,4,4,4,4,4
5.566,3,4,4,4,4,4
5.568,3,4,4,4,4,4
5.57,3,4,4,4,4,4
5.572,3,4,4,4,4,4
5.574,3,4,4,4,4,4
5.576,3,4,4,4,4,4
5.578,3,4,4,4,4,4
5.58,3,4,4,4,4,4
5.582,3,4,4,4,4,4
5.584,3,4,4,4,4,4
5.586,3,4,4,4,4,4
5.588,3,4,4,4,4,4
5.59,3,4,4,4,4,4
5.592,3,4,4,4,4,4
5.594,3,4,4,4,4,4
5.596,3,4,4,4,4,4
5.598,3,4,4,4,4,4
5.6,3,4,4,4,4,4
5.602,3,4,4,4,4,4
5.604,3,4,4,4,4,4
5.606,3,4,4,4,4,4
5.608,3,4,4,4,4,4
5.61,3,4,4,4,4,4
5.612,3,4,4,4,4,4
5.614,3,4,4,4,4,4
5.616,3,4,4,4,4,4
5.618,3,4,4,4,4,4
5.62,3,4,4,4,4,4
5.622,3,4,4,4,4,4
5.624,3,4,4,4,4,4
5.626,3,4,4,4,4,4
5.628,3,4,4,4,4,4
5.63,3,4,4,4,4,4
5.632,3,4,4,4,4,4
5.634,3,4,4,4,4,4
5.636,3,4,4,4,4,4
5.638,3,4,4,4,4,4
5.64,3,4,4,4,4,4
5.642,3,4,4,4,4,4
5.644,3,4,4,4,4,4
5.646,3,4,4,4,4,4
5.648,3,4,4,4,4,4
5.65,3,4,4,4,4,4
5.652,3,4,4,4,4,4
5.654,3,4,4,4,4,4
5.656,3,4,4,4,4,4
5.658,3,4,4,4,4,4
5.66,3,4,4,4,4,4
5.662,3,4,4,4,4,4
5.664,3,4,4,4,4,4
5.666,3,4,4,4,4,4
5.668,3,4,4,4,4,4
5.67,3,4,4,4,4,4
5.672,3,4,4,4,4,4
5.674,3,4,4,4,4,4
5.676,3,4,4,4,4,4
5.678,3,4,4,4,4,4
5.68,3,4,4,4,4,4
5.682,3,4,4,4,4,4
5.684,3,4,4,4,4,4
5.686,3,4,4,4,4,4
5.688,3,4,4,4,4,4
5.69,3,4,4,4,4,4
5.692,3,4,4,4,4,4
5.694,3,4,4,4,4,4
5.696,3,4,4,4,4,4
5.698,3,4,4,4,4,4
5.7,3,4,4,4,4,4
5.702,3,4,4,4,4,4
5.704,3,4,4,4,4,4
5.706,3,4,4,4,4,4
5.708,3,4,4,4,4,4
5.71,3,4,4,4,4,4
5.712,3,4,4,4,4,4
5.714,3,4,4,4,4,4
5.716,3,4,4,4,4,4
5.718,3,4,4,4,4,4
5.72,3,4,4,4,4,4
5.722,3,4,4,4,4,4
5.724,3,4,4,4,4,4
5.726,3,4,4,4,4,4
5.728,3,4,4,4,4,4
5.73,3,4,4,4,4,4
5.732,3,4,4,4,4,4
5.734,3,4,4,4,4,4
5.736,3,4,4,4,4,4
5.738,3,4,4,4,4,4
5.74,3,4,4,4,4,4
5.742,3,4,4,4,4,4
5.744,3,4,4,4,4,4
5.746,3,4,4,4,4,4
5.748,3,4,4,4,4,4
5.75,3,4,4,4,4,4
5.752,3,4,4,4,4,4
5.754,3,4,4,4,4,4
5.756,3,4,4,4,4,4
5.758,3,4,4,4,4,4
5.76,3,4,4,4,4,4
5.762,3,4,4,4,4,4
5.764,3,4,4,4,4,4
5.766,3,4,4,4,4,4
5.768,3,4,4,4,4,4
5.77,3,4,4,4,4,4
5.772,3,4,4,4,4,4
5.774,3,4,4,4,4,4
5.776,3,4,4,4,4,4
5.778,3,4,4,4,4,4
5.78,3,4,4,4,4,4
5.782,3,4,4,4,4,4
5.784,3,4,4,4,4,4
5.786,3,4,4,4,4,4
5.788,3,4,4,4,4,4
5.79,3,4,4,4,4,4
5.792,3,4,4,4,4,4
5.794,3,4,4,4,4,4
5.796,3,4,4,4,4,4
5.798,3,4,4,4,4,4
5.8,3,4,4,4,4,4
5.802,3,4,4,4,4,4
5.804,3,4,4,4,4,4
5.806,3,4,4,4,4,4
5.808,3,4,4,4,4,4
5.81,3,4,4,4,4,4
5.812,3,4,4,4,4,4
5.814,3,4,4,4,4,4
5.816,3,4,4,4,4,4
5.818,3,4,4,4,4,4
5.82,3,4,4,4,4,4
5.822,3,4,4,4,4,4
5.824,3,4,4,4,4,4
5.826,3,4,4,4,4,4
5.828,3,4,4,4,4,4
5.83,3,4,4,4,4,4
5.832,3,4,4,4,4,4
5.834,3,4,4,4,4,4
5.836,3,4,4,4,4,4
5.838,3,4,4,4,4,4
5.84,3,4,4,4,4,4
5.842,3,4,4,4,4,4
5.844,3,4,4,4,4,4
5.846,3,4,4,4,4,4
5.848,3,4,4,4,4,4
5.85,3,4,4,4,4,4
5.852,3,4,4,4,4,4
5.854,3,4,4,4,4,4
5.856,3,4,4,4,4,4
5.858,3,4,4,4,4,4
5.86,3,4,4,4,4,4
5.862,3,4,4,4,4,4
5.864,3,4,4,4,4,4
5.866,3,4,4,4,4,4
5.868,3,4,4,4,4,4
5.87,3,4,4,4,4,4
5.872,3,4,4,4,4,4
5.874,3,4,4,4,4,4
5.876,3,4,4,4,4,4
5.878,3,4,4,4,4,4
5.88,3,4,4,4,4,4
5.882,3,4,4,4,4,4
5.884,3,4,4,4,4,4
5.886,3,4,4,4,4,4
5.888,3,4,4,4,4,4
5.89,3,4,4,4,4,4
5.892,3,4,4,4,4,4
5.894,3,4,4,4,4,4
5.896,3,4,4,4,4,4
5.898,3,4,4,4,4,4
5.9,3,4,4,4,4,4
5.902,3,4,4,4,4,4
5.904,3,4,4,4,4,4
5.906,3,4,4,4,4,4
5.908,3,4,4,4,4,4
5.91,3,4,4,4,4,4
5.912,3,4,4,4,4,4
5.914,3,4,4,4,4,4
5.916,3,4,4,4,4,4
5.918,3,4,4,4,4,4
5.92,3,4,4,4,4,4
5.922,3,4,4,4,4,4
5.924,3,4,4,4,4,4
5.926,3,4,4,4,4,4
5.928,3,4,4,4,4,4
5.93,3,4,4,4,4,4
5.932,3,4,4,4,4,4
5.934,3,4,4,4,4,4
5.936,3,4,4,4,4,4
5.938,3,4,4,4,4,4
5.94,3,4,4,4,4,4
5.942,3,4,4,4,4,4
5.944,3,4,4,4,4,4
5.946,3,4,4,4,4,4
5.948,3,4,4,4,4,4
5.95,3,4,4,4,4,4
5.952,3,4,4,4,4,4
5.954,3,4,4,4,4,4
5.956,3,4,4,4,4,4
5.958,3,4,4,4,4,4
5.96,3,4,4,4,4,4
5.962,3,4,4,4,4,4
5.964,3,4,4,4,4,4
5.966,3,4,4,4,4,4
5.968,3,4,4,4,4,4
5.97,3,4,4,4,4,4
5.972,3,4,4,4,4,4
5.974,3,4,4,4,4,4
5.976,3,4,4,4,4,4
5.978,3,4,4,4,4,4
5.98,3,4,4,4,4,4
5.982,3,4,4,4,4,4
5.984,3,4,4,4,4,4
5.986,3,4,4,4,4,4
5.988,3,4,4,4,4,4
5.99,3,4,4,4,4,4
5.992,3,4,4,4,4,4
5.994,3,4,4,4,4,4
5.996,3,4,4,4,4,4
5.998,3,4,4,4,4,4
6,3,4,4,4,4,4
6,3,3,4,4,3,4
6.002,3,3,4,4,3,4
6.004,3,3,4,4,3,4
6.006,3,3,4,4,3,4
6.008,3,3,4,4,3,4
6.01,3,3,4,4,3,4
6.012,3,3,4,4,3,4
6.014,3,3,4,4,3,4
6.016,3,3,4,4,3,4
6.018,3,3,4,4,3,4
6.02,3,3,4,4,3,4
6.022,3,3,4,4,3,4
6.024,3,3,4,4,3,4
6.026,3,3,4,4,3,4
6.028,3,3,4,4,3,4
6.03,3,3,4,4,3,4
6.032,3,3,4,4,3,4
6.034,3,3,4,4,3,4
6.036,3,3,4,4,3,4
6.038,3,3,4,4,3,4
6.04,3,3,4,4,3,4
6.042,3,3,4,4,3,4
6.044,3,3,4,4,3,4
6.046,3,3,4,4,3,4
6.048,3,3,4,4,3,4
6.05,3,3,4,4,3,4
6.052,3,3,4,4,3,4
6.054,3,3,4,4,3,4
6.056,3,3,4,4,3,4
6.058,3,3,4,4,3,4
6.06,3,3,4,4,3,4
6.062,3,3,4,4,3,4
6.064,3,3,4,4,3,4
6.066,3,3,4,4,3,4
6.068,3,3,4,4,3,4
6.07,3,3,4,4,3,4
6.072,3,3,4,4,3,4
6.074,3,3,4,4,3,4
6.076,3,3,4,4,3,4
6.078,3,3,4,4,3,4
6.08,3,3,4,4,3,4
6.082,3,3,4,4,3,4
6.084,3,3,4,4,3,4
6.086,3,3,4,4,3,4
6.088,3,3,4,4,3,4
6.09,3,3,4,4,3,4
6.092,3,3,4,4,3,4
6.094,3,3,4,4,3,4
6.096,3,3,4,4,3,4
6.098,3,3,4,4,3,4
6.1,3,3,4,4,3,4
6.102,3,3,4,4,3,4
6.104,3,3,4,4,3,4
6.106,3,3,4,4,3,4
6.108,3,3,4,4,3,4
6.11,3,3,4,4,3,4
6.112,3,3,4,4,3,4
6.114,3,3,4,4,3,4
6.116,3,3,4,4,3,4
6.118,3,3,4,4,3,4
6.12,3,3,4,4,3,4
6.122,3,3,4,4,3,4
6.124,3,3,4,4,3,4
6.126,3,3,4,4,3,4
6.128,3,3,4,4,3,4
6.13,3,3,4,4,3,4
6.132,3,3,4,4,3,4
6.134,3,3,4,4,3,4
6.136,3,3,4,4,3,4
6.138,3,3,4,4,3,4
6.14,3,3,4,4,3,4
6.142,3,3,4,4,3,4
6.144,3,3,4,4,3,4
6.146,3,3,4,4,3,4
6.148,3,3,4,4,3,4
6.15,3,3,4,4,3,4
6.152,3,3,4,4,3,4
6.154,3,3,4,4,3,4
6.156,3,3,4,4,3,4
6.158,3,3,4,4,3,4
6.16,3,3,4,4,3,4
6.162,3,3,4,4,3,4
6.164,3,3,4,4,3,4
6.166,3,3,4,4,3,4
6.168,3,3,4,4,3,4
6.17,3,3,4,4,3,4
6.172,3,3,4,4,3,4
6.174,3,3,4,4,3,4
6.176,3,3,4,4,3,4
6.178,3,3,4,4,3,4
6.18,3,3,4,4,3,4
6.182,3,3,4,4,3,4
6.184,3,3,4,4,3,4
6.186,3,3,4,4,3,4
6.188,3,3,4,4,3,4
6.19,3,3,4,4,3,4
6.192,3,3,4,4,3,4
6.194,3,3,4,4,3,4
6.196,3,3,4,4,3,4
6.198,3,3,4,4,3,4
6.2,3,3,4,4,3,4
6.202,3,3,4,4,3,4
6.204,3,3,4,4,3,4
6.206,3,3,4,4,3,4
6.208,3,3,4,4,3,4
6.21,3,3,4,4,3,4
6.212,3,3,4,4,3,4
6.214,3,3,4,4,3,4
6.216,3,3,4,4,3,4
6.218,3,3,4,4,3,4
6.22,3,3,4,4,3,4
6.222,3,3,4,4,3,4
6.224,3,3,4,4,3,4
6.226,3,3,4,4,3,4
6.228,3,3,4,4,3,4
6.23,3,3,4,4,3,4
6.232,3,3,4,4,3,4
6.234,3,3,4,4,3,4
6.236,3,3,4,4,3,4
6.238,3,3,4,4,3,4
6.24,3,3,4,4,3,4
6.242,3,3,4,4,3,4
6.244,3,3,4,4,3,4
6.246,3,3,4,4,3,4
6.248,3,3,4,4,3,4
6.25,3,3,4,4,3,4
6.252,3,3,4,4,3,4
6.254,3,3,4,4,3,4
6.256,3,3,4,4,3,4
6.258,3,3,4,4,3,4
6.26,3,3,4,4,3,4
6.262,3,3,4,4,3,4
6.264,3,3,4,4,3,4
6.266,3,3,4,4,3,4
6.268,3,3,4,4,3,4
6.27,3,3,4,4,3,4
6.272,3,3,4,4,3,4
6.274,3,3,4,4,3,4
6.276,3,3,4,4,3,4
6.278,3,3,4,4,3,4
6.28,3,3,4,4,3,4
6.282,3,3,4,4,3,4
6.284,3,3,4,4,3,4
6.286,3,3,4,4,3,4
6.288,3,3,4,4,3,4
6.29,3,3,4,4,3,4
6.292,3,3,4,4,3,4
6.294,3,3,4,4,3,4
6.296,3,3,4,4,3,4
6.298,3,3,4,4,3,4
6.3,3,3,4,4,3,4
6.302,3,3,4,4,3,4
6.304,3,3,4,4,3,4
6.306,3,3,4,4,3,4
6.308,3,3,4,4,3,4
6.31,3,3,4,4,3,4
6.312,3,3,4,4,3,4
6.314,3,3,4,4,3,4
6.316,3,3,4,4,3,4
6.318,3,3,4,4,3,4
6.32,3,3,4,4,3,4
6.322,3,3,4,4,3,4
6.324,3,3,4,4,3,4
6.326,3,3,4,4,3,4
6.328,3,3,4,4,3,4
6.33,3,3,4,4,3,4
6.332,3,3,4,4,3,4
6.334,3,3,4,4,3,4
6.336,3,3,4,4,3,4
6.338,3,3,4,4,3,4
6.34,3,3,4,4,3,4
6.342,3,3,4,4,3,4
6.344,3,3,4,4,3,4
6.346,3,3,4,4,3,4
6.348,3,3,4,4,3,4
6.35,3,3,4,4,3,4
6.352,3,3,4,4,3,4
6.354,3,3,4,4,3,4
6.356,3,3,4,4,3,4
6.358,3,3,4,4,3,4
6.36,3,3,4,4,3,4
6.362,3,3,4,4,3,4
6.364,3,3,4,4,3,4
6.366,3,3,4,4,3,4
6.368,3,3,4,4,3,4
6.37,3,3,4,4,3,4
6.372,3,3,4,4,3,4
6.374,3,3,4,4,3,4
6.376,3,3,4,4,3,4
6.378,3,3,4,4,3,4
6.38,3,3,4,4,3,4
6.382,3,3,4,4,3,4
6.384,3,3,4,4,3,4
6.386,3,3,4,4,3,4
6.388,3,3,4,4,3,4
6.39,3,3,4,4,3,4
6.392,3,3,4,4,3,4
6.394,3,3,4,4,3,4
6.396,3,3,4,4,3,4
6.398,3,3,4,4,3,4
6.4,3,3,4,4,3,4
6.402,3,3,4,4,3,4
6.404,3,3,4,4,3,4
6.406,3,3,4,4,3,4
6.408,3,3,4,4,3,4
6.41,3,3,4,4,3,4
6.412,3,3,4,4,3,4
6.414,3,3,4,4,3,4
6.416,3,3,4,4,3,4
6.418,3,3,4,4,3,4
6.42,3,3,4,4,3,4
6.422,3,3,4,4,3,4
6.424,3,3,4,4,3,4
6.426,3,3,4,4,3,4
6.428,3,3,4,4,3,4
6.43,3,3,4,4,3,4
6.432,3,3,4,4,3,4
6.434,3,3,4,4,3,4
6.436,3,3,4,4,3,4
6.438,3,3,4,4,3,4
6.44,3,3,4,4,3,4
6.442,3,3,4,4,3,4
6.444,3,3,4,4,3,4
6.446,3,3,4,4,3,4
6.448,3,3,4,4,3,4
6.45,3,3,4,4,3,4
6.452,3,3,4,4,3,4
6.454,3,3,4,4,3,4
6.456,3,3,4,4,3,4
6.458,3,3,4,4,3,4
6.46,3,3,4,4,3,4
6.462,3,3,4,4,3,4
6.464,3,3,4,4,3,4
6.466,3,3,4,4,3,4
6.468,3,3,4,4,3,4
6.47,3,3,4,4,3,4
6.472,3,3,4,4,3,4
6.474,3,3,4,4,3,4
6.476,3,3,4,4,3,4
6.478,3,3,4,4,3,4
6.48,3,3,4,4,3,4
6.482,3,3,4,4,3,4
6.484,3,3,4,4,3,4
6.486,3,3,4,4,3,4
6.488,3,3,4,4,3,4
6.49,3,3,4,4,3,4
6.492,3,3,4,4,3,4
6.494,3,3,4,4,3,4
6.496,3,3,4,4,3,4
6.498,3,3,4,4,3,4
6.5,3,3,4,4,3,4
6.502,3,3,4,4,3,4
6.504,3,3,4,4,3,4
6.506,3,3,4,4,3,4
6.508,3,3,4,4,3,4
6.51,3,3,4,4,3,4
6.512,3,3,4,4,3,4
6.514,3,3,4,4,3,4
6.516,3,3,4,4,3,4
6.518,3,3,4,4,3,4
6.52,3,3,4,4,3,4
6.522,3,3,4,4,3,4
6.524,3,3,4,4,3,4
6.526,3,3,4,4,3,4
6.528,3,3,4,4,3,4
6.53,3,3,4,4,3,4
6.532,3,3,4,4,3,4
6.534,3,3,4,4,3,4
6.536,3,3,4,4,3,4
6.538,3,3,4,4,3,4
6.54,3,3,4,4,3,4
6.542,3,3,4,4,3,4
6.544,3,3,4,4,3,4
6.546,3,3,4,4,3,4
6.548,3,3,4,4,3,4
6.55,3,3,4,4,3,4
6.552,3,3,4,4,3,4
6.554,3,3,4,4,3,4
6.556,3,3,4,4,3,4
6.558,3,3,4,4,3,4
6.56,3,3,4,4,3,4
6.562,3,3,4,4,3,4
6.564,3,3,4,4,3,4
6.566,3,3,4,4,3,4
6.568,3,3,4,4,3,4
6.57,3,3,4,4,3,4
6.572,3,3,4,4,3,4
6.574,3,3,4,4,3,4
6.576,3,3,4,4,3,4
6.578,3,3,4,4,3,4
6.58,3,3,4,4,3,4
6.582,3,3,4,4,3,4
6.584,3,3,4,4,3,4
6.586,3,3,4,4,3,4
6.588,3,3,4,4,3,4
6.59,3,3,4,4,3,4
6.592,3,3,4,4,3,4
6.594,3,3,4,4,3,4
6.596,3,3,4,4,3,4
6.598,3,3,4,4,3,4
6.6,3,3,4,4,3,4
6.602,3,3,4,4,3,4
6.604,3,3,4,4,3,4
6.606,3,3,4,4,3,4
6.608,3,3,4,4,3,4
6.61,3,3,4,4,3,4
6.612,3,3,4,4,3,4
6.614,3,3,4,4,3,4
6.616,3,3,4,4,3,4
6.618,3,3,4,4,3,4
6.62,3,3,4,4,3,4
6.622,3,3,4,4,3,4
6.624,3,3,4,4,3,4
6.626,3,3,4,4,3,4
6.628,3,3,4,4,3,4
6.63,3,3,4,4,3,4
6.632,3,3,4,4,3,4
6.634,3,3,4,4,3,4
6.636,3,3,4,4,3,4
6.638,3,3,4,4,3,4
6.64,3,3,4,4,3,4
6.642,3,3,4,4,3,4
6.644,3,3,4,4,3,4
6.646,3,3,4,4,3,4
6.648,3,3,4,4,3,4
6.65,3,3,4,4,3,4
6.652,3,3,4,4,3,4
6.654,3,3,4,4,3,4
6.656,3,3,4,4,3,4
6.658,3,3,4,4,3,4
6.66,3,3,4,4,3,4
6.662,3,3,4,4,3,4
6.664,3,3,4,4,3,4
6.666,3,3,4,4,3,4
6.668,3,3,4,4,3,4
6.67,3,3,4,4,3,4
6.672,3,3,4,4,3,4
6.674,3,3,4,4,3,4
6.676,3,3,4,4,3,4
6.678,3,3,4,4,3,4
6.68,3,3,4,4,3,4
6.682,3,3,4,4,3,4
6.684,3,3,4,4,3,4
6.686,3,3,4,4,3,4
6.688,3,3,4,4,3,4
6.69,3,3,4,4,3,4
6.692,3,3,4,4,3,4
6.694,3,3,4,4,3,4
6.696,3,3,4,4,3,4
6.698,3,3,4,4,3,4
6.7,3,3,4,4,3,4
6.702,3,3,4,4,3,4
6.704,3,3,4,4,3,4
6.706,3,3,4,4,3,4
6.708,3,3,4,4,3,4
6.71,3,3,4,4,3,4
6.712,3,3,4,4,3,4
6.714,3,3,4,4,3,4
6.716,3,3,4,4,3,4
6.718,3,3,4,4,3,4
6.72,3,3,4,4,3,4
6.722,3,3,4,4,3,4
6.724,3,3,4,4,3,4
6.726,3,3,4,4,3,4
6.728,3,3,4,4,3,4
6.73,3,3,4,4,3,4
6.732,3,3,4,4,3,4
6.734,3,3,4,4,3,4
6.736,3,3,4,4,3,4
6.738,3,3,4,4,3,4
6.74,3,3,4,4,3,4
6.742,3,3,4,4,3,4
6.744,3,3,4,4,3,4
6.746,3,3,4,4,3,4
6.748,3,3,4,4,3,4
6.75,3,3,4,4,3,4
6.752,3,3,4,4,3,4
6.754,3,3,4,4,3,4
6.756,3,3,4,4,3,4
6.758,3,3,4,4,3,4
6.76,3,3,4,4,3,4
6.762,3,3,4,4,3,4
6.764,3,3,4,4,3,4
6.766,3,3,4,4,3,4
6.768,3,3,4,4,3,4
6.77,3,3,4,4,3,4
6.772,3,3,4,4,3,4
6.774,3,3,4,4,3,4
6.776,3,3,4,4,3,4
6.778,3,3,4,4,3,4
6.78,3,3,4,4,3,4
6.782,3,3,4,4,3,4
6.784,3,3,4,4,3,4
6.786,3,3,4,4,3,4
6.788,3,3,4,4,3,4
6.79,3,3,4,4,3,4
6.792,3,3,4,4,3,4
6.794,3,3,4,4,3,4
6.796,3,3,4,4,3,4
6.798,3,3,4,4,3,4
6.8,3,3,4,4,3,4
6.802,3,3,4,4,3,4
6.804,3,3,4,4,3,4
6.806,3,3,4,4,3,4
6.808,3,3,4,4,3,4
6.81,3,3,4,4,3,4
6.812,3,3,4,4,3,4
6.814,3,3,4,4,3,4
6.816,3,3,4,4,3,4
6.818,3,3,4,4,3,4
6.82,3,3,4,4,3,4
6.822,3,3,4,4,3,4
6.824,3,3,4,4,3,4
6.826,3,3,4,4,3,4
6.828,3,3,4,4,3,4
6.83,3,3,4,4,3,4
6.832,3,3,4,4,3,4
6.834,3,3,4,4,3,4
6.836,3,3,4,4,3,4
6.838,3,3,4,4,3,4
6.84,3,3,4,4,3,4
6.842,3,3,4,4,3,4
6.844,3,3,4,4,3,4
6.846,3,3,4,4,3,4
6.848,3,3,4,4,3,4
6.85,3,3,4,4,3,4
6.852,3,3,4,4,3,4
6.854,3,3,4,4,3,4
6.856,3,3,4,4,3,4
6.858,3,3,4,4,3,4
6.86,3,3,4,4,3,4
6.862,3,3,4,4,3,4
6.864,3,3,4,4,3,4
6.866,3,3,4,4,3,4
6.868,3,3,4,4,3,4
6.87,3,3,4,4,3,4
6.872,3,3,4,4,3,4
6.874,3,3,4,4,3,4
6.876,3,3,4,4,3,4
6.878,3,3,4,4,3,4
6.88,3,3,4,4,3,4
6.882,3,3,4,4,3,4
6.884,3,3,4,4,3,4
6.886,3,3,4,4,3,4
6.888,3,3,4,4,3,4
6.89,3,3,4,4,3,4
6.892,3,3,4,4,3,4
6.894,3,3,4,4,3,4
6.896,3,3,4,4,3,4
6.898,3,3,4,4,3,4
6.9,3,3,4,4,3,4
6.902,3,3,4,4,3,4
6.904,3,3,4,4,3,4
6.906,3,3,4,4,3,4
6.908,3,3,4,4,3,4
6.91,3,3,4,4,3,4
6.912,3,3,4,4,3,4
6.914,3,3,4,4,3,4
6.916,3,3,4,4,3,4
6.918,3,3,4,4,3,4
6.92,3,3,4,4,3,4
