"time","medium1.T","medium1.p","medium2.T","medium2.p"
0.538,301.812824845352,101074.201729604,300.842606670684,100674.143585085
0.5382,301.813495595681,101074.601048389,300.842918421883,100674.394107274
0.5384,301.814166343666,101075.000367164,300.843230171981,100674.644629397
0.5386,301.814837089306,101075.39968593,300.843541920978,100674.895151455
0.5388,301.815507832603,101075.799004686,300.843853668874,100675.145673446
0.539,301.816178573555,101076.198323433,300.844165415669,100675.396195372
0.5392,301.816849312163,101076.59764217,300.844477161363,100675.646717232
0.5394,301.817520048428,101076.996960898,300.844788905956,100675.897239027
0.5396,301.818190782348,101077.396279616,300.845100649448,100676.147760755
0.5398,301.818861513923,101077.795598325,300.845412391838,100676.398282418
0.54,301.819532243155,101078.194917025,300.845724133128,100676.648804015
0.5402,301.820202970043,101078.594235715,300.846035873317,100676.899325546
0.5404,301.820873694586,101078.993554395,300.846347612405,100677.149847011
0.5406,301.821544416786,101079.392873066,300.846659350392,100677.400368411
0.5408,301.822215136641,101079.792191728,300.846971087277,100677.650889744
0.541,301.822885854152,101080.19151038,300.847282823062,100677.901411012
0.5412,301.823556569319,101080.590829022,300.847594557746,100678.151932214
0.5414,301.824227282142,101080.990147656,300.847906291329,100678.40245335
0.5416,301.824897992621,101081.389466279,300.84821802381,100678.652974421
0.5418,301.825568700756,101081.788784894,300.848529755191,100678.903495425
0.542,301.826239406546,101082.188103498,300.848841485471,100679.154016364
0.5422,301.826910109993,101082.587422094,300.849153214649,100679.404537237
0.5424,301.827580811095,101082.986740679,300.849464942727,100679.655058044
0.5426,301.828251509853,101083.386059256,300.849776669704,100679.905578785
0.5428,301.828922206268,101083.785377823,300.850088395579,100680.156099461
0.543,301.829592900338,101084.18469638,300.850400120354,100680.406620071
0.5432,301.830263592064,101084.584014928,300.850711844027,100680.657140615
0.5434,301.830934281445,101084.983333467,300.8510235666,100680.907661093
0.5436,301.831604968483,101085.382651996,300.851335288071,100681.158181505
0.5438,301.832275653177,101085.781970515,300.851647008442,100681.408701851
0.544,301.832946335526,101086.181289025,300.851958727712,100681.659222132
0.5442,301.833617015531,101086.580607526,300.85227044588,100681.909742347
0.5444,301.834287693192,101086.979926017,300.852582162947,100682.160262496
0.5446,301.834958368509,101087.379244499,300.852893878914,100682.410782579
0.5448,301.835629041482,101087.778562971,300.853205593779,100682.661302597
0.545,301.836299712111,101088.177881434,300.853517307544,100682.911822548
0.5452,301.836970380396,101088.577199887,300.853829020207,100683.162342434
0.5454,301.837641046337,101088.976518331,300.85414073177,100683.412862254
0.5456,301.838311709933,101089.375836765,300.854452442231,100683.663382008
0.5458,301.838982371186,101089.77515519,300.854764151591,100683.913901697
0.546,301.839653030094,101090.174473605,300.855075859851,100684.164421319
0.5462,301.840323686658,101090.573792011,300.855387567009,100684.414940876
0.5464,301.840994340878,101090.973110408,300.855699273066,100684.665460367
0.5466,301.841664992754,101091.372428795,300.856010978023,100684.915979792
0.5468,301.842335642286,101091.771747172,300.856322681878,100685.166499152
0.547,301.843006289473,101092.17106554,300.856634384632,100685.417018445
0.5472,301.843676934317,101092.570383899,300.856946086285,100685.667537673
0.5474,301.844347576816,101092.969702248,300.857257786838,100685.918056835
0.5476,301.845018216972,101093.369020588,300.857569486289,100686.168575931
0.5478,301.845688854783,101093.768338918,300.857881184639,100686.419094961
0.548,301.84635949025,101094.167657239,300.858192881888,100686.669613925
0.5482,301.847030123373,101094.56697555,300.858504578036,100686.920132824
0.5484,301.847700754152,101094.966293852,300.858816273084,100687.170651657
0.5486,301.848371382586,101095.365612144,300.85912796703,100687.421170424
0.5488,301.849042008677,101095.764930427,300.859439659875,100687.671689125
0.549,301.849712632424,101096.1642487,300.859751351619,100687.922207761
0.5492,301.850383253826,101096.563566964,300.860063042262,100688.17272633
0.5494,301.851053872884,101096.962885219,300.860374731804,100688.423244834
0.5496,301.851724489598,101097.362203464,300.860686420245,100688.673763272
0.5498,301.852395103968,101097.761521699,300.860998107585,100688.924281644
0.55,301.853065715994,101098.160839925,300.861309793824,100689.174799951
0.5502,301.853736325676,101098.560158142,300.861621478962,100689.425318191
0.5504,301.854406933014,101098.959476349,300.861933162999,100689.675836366
0.5506,301.855077538007,101099.358794546,300.862244845935,100689.926354475
0.5508,301.855748140657,101099.758112735,300.86255652777,100690.176872518
0.551,301.856418740962,101100.157430913,300.862868208504,100690.427390495
0.5512,301.857089338923,101100.556749082,300.863179888137,100690.677908407
0.5514,301.85775993454,101100.956067242,300.863491566669,100690.928426253
0.5516,301.858430527813,101101.355385393,300.8638032441,100691.178944032
0.5518,301.859101118742,101101.754703533,300.86411492043,100691.429461746
0.552,301.859771707327,101102.154021665,300.864426595658,100691.679979395
0.5522,301.860442293568,101102.553339787,300.864738269786,100691.930496977
0.5524,301.861112877464,101102.952657899,300.865049942813,100692.181014494
0.5526,301.861783459016,101103.351976002,300.865361614739,100692.431531945
0.5528,301.862454038225,101103.751294096,300.865673285564,100692.68204933
0.553,301.863124615089,101104.15061218,300.865984955287,100692.932566649
0.5532,301.863795189609,101104.549930254,300.86629662391,100693.183083902
0.5534,301.864465761785,101104.949248319,300.866608291432,100693.43360109
0.5536,301.865136331617,101105.348566375,300.866919957853,100693.684118212
0.5538,301.865806899104,101105.747884421,300.867231623172,100693.934635268
0.554,301.866477464248,101106.147202458,300.867543287391,100694.185152258
0.5542,301.867148027047,101106.546520485,300.867854950509,100694.435669182
0.5544,301.867818587503,101106.945838503,300.868166612525,100694.686186041
0.5546,301.868489145614,101107.345156511,300.868478273441,100694.936702833
0.5548,301.869159701381,101107.74447451,300.868789933256,100695.18721956
0.555,301.869830254804,101108.143792499,300.869101591969,100695.437736222
0.5552,301.870500805883,101108.543110479,300.869413249582,100695.688252817
0.5554,301.871171354618,101108.942428449,300.869724906093,100695.938769346
0.5556,301.871841901008,101109.34174641,300.870036561504,100696.18928581
0.5558,301.872512445055,101109.741064362,300.870348215814,100696.439802208
0.556,301.873182986757,101110.140382304,300.870659869022,100696.69031854
0.5562,301.873853526116,101110.539700236,300.87097152113,100696.940834806
0.5564,301.87452406313,101110.939018159,300.871283172136,100697.191351007
0.5566,301.8751945978,101111.338336073,300.871594822042,100697.441867141
0.5568,301.875865130126,101111.737653977,300.871906470846,100697.69238321
0.557,301.876535660107,101112.136971872,300.872218118549,100697.942899213
0.5572,301.877206187745,101112.536289757,300.872529765152,100698.19341515
0.5574,301.877876713039,101112.935607633,300.872841410653,100698.443931022
0.5576,301.878547235988,101113.334925499,300.873153055054,100698.694446827
0.5578,301.879217756594,101113.734243356,300.873464698353,100698.944962567
0.558,301.879888274855,101114.133561203,300.873776340551,100699.195478241
0.5582,301.880558790772,101114.532879041,300.874087981649,100699.445993849
0.5584,301.881229304345,101114.932196869,300.874399621645,100699.696509392
0.5586,301.881899815574,101115.331514688,300.87471126054,100699.947024868
0.5588,301.882570324459,101115.730832498,300.875022898335,100700.197540279
0.559,301.883240830999,101116.130150297,300.875334535028,100700.448055624
0.5592,301.883911335196,101116.529468088,300.87564617062,100700.698570903
0.5594,301.884581837048,101116.928785869,300.875957805112,100700.949086116
0.5596,301.885252336556,101117.328103641,300.876269438502,100701.199601264
0.5598,301.885922833721,101117.727421403,300.876581070791,100701.450116345
0.56,301.886593328541,101118.126739155,300.876892701979,100701.700631361
0.5602,301.887263821017,101118.526056899,300.877204332066,100701.951146311
0.5604,301.887934311148,101118.925374632,300.877515961053,100702.201661195
0.5606,301.888604798936,101119.324692356,300.877827588938,100702.452176014
0.5608,301.88927528438,101119.724010071,300.878139215722,100702.702690766
0.561,301.889945767479,101120.123327777,300.878450841405,100702.953205453
0.5612,301.890616248235,101120.522645472,300.878762465987,100703.203720074
0.5614,301.891286726646,101120.921963159,300.879074089468,100703.454234629
0.5616,301.891957202713,101121.321280836,300.879385711848,100703.704749119
0.5618,301.892627676436,101121.720598503,300.879697333127,100703.955263542
0.562,301.893298147815,101122.119916161,300.880008953305,100704.2057779
0.5622,301.89396861685,101122.519233809,300.880320572382,100704.456292192
0.5624,301.89463908354,101122.918551448,300.880632190358,100704.706806418
0.5626,301.895309547887,101123.317869078,300.880943807233,100704.957320579
0.5628,301.895980009889,101123.717186698,300.881255423007,100705.207834673
0.563,301.896650469548,101124.116504309,300.88156703768,100705.458348702
0.5632,301.897320926862,101124.51582191,300.881878651252,100705.708862665
0.5634,301.897991381832,101124.915139502,300.882190263723,100705.959376562
0.5636,301.898661834458,101125.314457084,300.882501875093,100706.209890393
0.5638,301.89933228474,101125.713774657,300.882813485362,100706.460404158
0.564,301.900002732677,101126.11309222,300.88312509453,100706.710917858
0.5642,301.900673178271,101126.512409774,300.883436702597,100706.961431492
0.5644,301.90134362152,101126.911727318,300.883748309562,100707.21194506
0.5646,301.902014062426,101127.311044853,300.884059915427,100707.462458562
0.5648,301.902684500987,101127.710362378,300.884371520191,100707.712971999
0.565,301.903354937204,101128.109679894,300.884683123854,100707.963485369
0.5652,301.904025371077,101128.508997401,300.884994726416,100708.213998674
0.5654,301.904695802606,101128.908314898,300.885306327876,100708.464511913
0.5656,301.905366231791,101129.307632385,300.885617928236,100708.715025086
0.5658,301.906036658631,101129.706949863,300.885929527495,100708.965538194
0.566,301.906707083128,101130.106267332,300.886241125653,100709.216051235
0.5662,301.90737750528,101130.505584791,300.886552722709,100709.466564211
0.5664,301.908047925089,101130.904902241,300.886864318665,100709.717077121
0.5666,301.908718342553,101131.304219681,300.88717591352,100709.967589965
0.5668,301.909388757673,101131.703537112,300.887487507273,100710.218102743
0.567,301.910059170449,101132.102854533,300.887799099926,100710.468615456
0.5672,301.910729580881,101132.502171945,300.888110691477,100710.719128103
0.5674,301.911399988969,101132.901489347,300.888422281928,100710.969640683
0.5676,301.912070394712,101133.30080674,300.888733871278,100711.220153198
0.5678,301.912740798112,101133.700124123,300.889045459526,100711.470665648
0.568,301.913411199167,101134.099441497,300.889357046674,100711.721178031
0.5682,301.914081597878,101134.498758862,300.88966863272,100711.971690349
0.5684,301.914751994245,101134.898076217,300.889980217666,100712.222202601
0.5686,301.915422388268,101135.297393562,300.89029180151,100712.472714787
0.5688,301.916092779947,101135.696710898,300.890603384254,100712.723226907
0.569,301.916763169282,101136.096028225,300.890914965896,100712.973738961
0.5692,301.917433556273,101136.495345542,300.891226546438,100713.22425095
0.5694,301.918103940919,101136.894662849,300.891538125878,100713.474762873
0.5696,301.918774323222,101137.293980148,300.891849704218,100713.72527473
0.5698,301.91944470318,101137.693297436,300.892161281456,100713.975786521
0.57,301.920115080794,101138.092614715,300.892472857593,100714.226298246
0.5702,301.920785456064,101138.491931985,300.89278443263,100714.476809906
0.5704,301.92145582899,101138.891249246,300.893096006565,100714.727321499
0.5706,301.922126199572,101139.290566496,300.893407579399,100714.977833027
0.5708,301.92279656781,101139.689883738,300.893719151133,100715.228344489
0.571,301.923466933704,101140.08920097,300.894030721765,100715.478855886
0.5712,301.924137297253,101140.488518192,300.894342291296,100715.729367216
0.5714,301.924807658459,101140.887835405,300.894653859727,100715.979878481
0.5716,301.92547801732,101141.287152608,300.894965427056,100716.23038968
0.5718,301.926148373837,101141.686469803,300.895276993284,100716.480900813
0.572,301.92681872801,101142.085786987,300.895588558411,100716.73141188
0.5722,301.927489079839,101142.485104162,300.895900122438,100716.981922882
0.5724,301.928159429324,101142.884421328,300.896211685363,100717.232433817
0.5726,301.928829776464,101143.283738484,300.896523247187,100717.482944687
0.5728,301.929500121261,101143.683055631,300.89683480791,100717.733455491
0.573,301.930170463713,101144.082372768,300.897146367532,100717.983966229
0.5732,301.930840803822,101144.481689896,300.897457926053,100718.234476902
0.5734,301.931511141586,101144.881007014,300.897769483473,100718.484987508
0.5736,301.932181477006,101145.280324123,300.898081039792,100718.735498049
0.5738,301.932851810082,101145.679641222,300.89839259501,100718.986008524
0.574,301.933522140814,101146.078958312,300.898704149128,100719.236518933
0.5742,301.934192469202,101146.478275392,300.899015702144,100719.487029276
0.5744,301.934862795245,101146.877592463,300.899327254059,100719.737539554
0.5746,301.935533118945,101147.276909525,300.899638804873,100719.988049766
0.5748,301.9362034403,101147.676226577,300.899950354586,100720.238559912
0.575,301.936873759311,101148.075543619,300.900261903198,100720.489069992
0.5752,301.937544075979,101148.474860652,300.900573450709,100720.739580006
0.5754,301.938214390302,101148.874177676,300.900884997119,100720.990089954
0.5756,301.938884702281,101149.27349469,300.901196542427,100721.240599837
0.5758,301.939555011915,101149.672811695,300.901508086635,100721.491109654
0.576,301.940225319206,101150.07212869,300.901819629742,100721.741619405
0.5762,301.940895624153,101150.471445676,300.902131171748,100721.99212909
0.5764,301.941565926755,101150.870762652,300.902442712653,100722.24263871
0.5766,301.942236227014,101151.270079619,300.902754252457,100722.493148263
0.5768,301.942906524928,101151.669396576,300.90306579116,100722.743657751
0.577,301.943576820498,101152.068713524,300.903377328761,100722.994167173
0.5772,301.944247113724,101152.468030462,300.903688865262,100723.244676529
0.5774,301.944917404606,101152.867347391,300.904000400662,100723.49518582
0.5776,301.945587693143,101153.266664311,300.904311934961,100723.745695044
0.5778,301.946257979337,101153.665981221,300.904623468159,100723.996204203
0.578,301.946928263187,101154.065298121,300.904935000255,100724.246713296
0.5782,301.947598544692,101154.464615012,300.905246531251,100724.497222323
0.5784,301.948268823853,101154.863931894,300.905558061146,100724.747731284
0.5786,301.94893910067,101155.263248766,300.905869589939,100724.99824018
0.5788,301.949609375144,101155.662565628,300.906181117632,100725.24874901
0.579,301.950279647273,101156.061882482,300.906492644224,100725.499257774
0.5792,301.950949917057,101156.461199325,300.906804169714,100725.749766472
0.5794,301.951620184498,101156.860516159,300.907115694104,100726.000275104
0.5796,301.952290449595,101157.259832984,300.907427217393,100726.25078367
0.5798,301.952960712347,101157.6591498,300.90773873958,100726.501292171
0.58,301.953630972755,101158.058466605,300.908050260667,100726.751800606
0.5802,301.95430123082,101158.457783402,300.908361780652,100727.002308975
0.5804,301.95497148654,101158.857100189,300.908673299537,100727.252817278
0.5806,301.955641739916,101159.256416966,300.90898481732,100727.503325516
0.5808,301.956311990948,101159.655733734,300.909296334003,100727.753833687
0.581,301.956982239635,101160.055050493,300.909607849584,100728.004341793
0.5812,301.957652485979,101160.454367242,300.909919364065,100728.254849833
0.5814,301.958322729979,101160.853683981,300.910230877444,100728.505357807
0.5816,301.958992971634,101161.253000711,300.910542389723,100728.755865715
0.5818,301.959663210945,101161.652317432,300.9108539009,100729.006373558
0.582,301.960333447912,101162.051634143,300.911165410976,100729.256881335
0.5822,301.961003682536,101162.450950845,300.911476919952,100729.507389046
0.5824,301.961673914815,101162.850267537,300.911788427826,100729.757896691
0.5826,301.962344144749,101163.24958422,300.912099934599,100730.00840427
0.5828,301.96301437234,101163.648900893,300.912411440272,100730.258911784
0.583,301.963684597587,101164.048217557,300.912722944843,100730.509419231
0.5832,301.964354820489,101164.447534211,300.913034448313,100730.759926613
0.5834,301.965025041048,101164.846850856,300.913345950683,100731.010433929
0.5836,301.965695259262,101165.246167491,300.913657451951,100731.26094118
0.5838,301.966365475132,101165.645484117,300.913968952118,100731.511448364
0.584,301.967035688658,101166.044800734,300.914280451185,100731.761955483
0.5842,301.96770589984,101166.444117341,300.91459194915,100732.012462535
0.5844,301.968376108678,101166.843433938,300.914903446014,100732.262969523
0.5846,301.969046315171,101167.242750526,300.915214941777,100732.513476444
0.5848,301.969716519321,101167.642067105,300.915526436439,100732.763983299
0.585,301.970386721126,101168.041383674,300.91583793,100733.014490089
0.5852,301.971056920588,101168.440700234,300.916149422461,100733.264996813
0.5854,301.971727117705,101168.840016784,300.91646091382,100733.51550347
0.5856,301.972397312478,101169.239333325,300.916772404078,100733.766010063
0.5858,301.973067504907,101169.638649856,300.917083893235,100734.016516589
0.586,301.973737694992,101170.037966378,300.917395381291,100734.26702305
0.5862,301.974407882732,101170.43728289,300.917706868246,100734.517529444
0.5864,301.975078068129,101170.836599393,300.9180183541,100734.768035773
0.5866,301.975748251181,101171.235915886,300.918329838853,100735.018542036
0.5868,301.97641843189,101171.63523237,300.918641322505,100735.269048234
0.587,301.977088610254,101172.034548845,300.918952805056,100735.519554365
0.5872,301.977758786274,101172.43386531,300.919264286506,100735.770060431
0.5874,301.97842895995,101172.833181765,300.919575766855,100736.020566431
0.5876,301.979099131282,101173.232498211,300.919887246103,100736.271072365
0.5878,301.97976930027,101173.631814648,300.92019872425,100736.521578233
0.588,301.980439466914,101174.031131075,300.920510201296,100736.772084035
0.5882,301.981109631213,101174.430447492,300.920821677241,100737.022589772
0.5884,301.981779793169,101174.829763901,300.921133152085,100737.273095443
0.5886,301.98244995278,101175.229080299,300.921444625827,100737.523601048
0.5888,301.983120110047,101175.628396688,300.921756098469,100737.774106587
0.589,301.98379026497,101176.027713068,300.92206757001,100738.02461206
0.5892,301.984460417549,101176.427029439,300.92237904045,100738.275117468
0.5894,301.985130567784,101176.826345799,300.922690509789,100738.52562281
0.5896,301.985800715675,101177.225662151,300.923001978027,100738.776128086
0.5898,301.986470861221,101177.624978493,300.923313445163,100739.026633296
0.59,301.987141004424,101178.024294825,300.923624911199,100739.27713844
0.5902,301.987811145282,101178.423611148,300.923936376134,100739.527643519
0.5904,301.988481283797,101178.822927462,300.924247839967,100739.778148531
0.5906,301.989151419967,101179.222243766,300.9245593027,100740.028653478
0.5908,301.989821553793,101179.62156006,300.924870764332,100740.279158359
0.591,301.990491685275,101180.020876345,300.925182224863,100740.529663175
0.5912,301.991161814412,101180.420192621,300.925493684292,100740.780167924
0.5914,301.991831941206,101180.819508887,300.925805142621,100741.030672608
0.5916,301.992502065656,101181.218825144,300.926116599848,100741.281177226
0.5918,301.993172187761,101181.618141391,300.926428055975,100741.531681778
0.592,301.993842307522,101182.017457629,300.926739511001,100741.782186264
0.5922,301.99451242494,101182.416773857,300.927050964925,100742.032690684
0.5924,301.995182540013,101182.816090076,300.927362417749,100742.283195039
0.5926,301.995852652742,101183.215406285,300.927673869471,100742.533699328
0.5928,301.996522763127,101183.614722485,300.927985320093,100742.784203551
0.593,301.997192871167,101184.014038675,300.928296769613,100743.034707708
0.5932,301.997862976864,101184.413354856,300.928608218033,100743.285211799
0.5934,301.998533080216,101184.812671028,300.928919665351,100743.535715825
0.5936,301.999203181225,101185.21198719,300.929231111569,100743.786219785
0.5938,301.999873279889,101185.611303342,300.929542556685,100744.036723679
0.594,302.000543376209,101186.010619485,300.929854000701,100744.287227507
0.5942,302.001213470185,101186.409935619,300.930165443615,100744.537731269
0.5944,302.001883561817,101186.809251743,300.930476885428,100744.788234966
0.5946,302.002553651105,101187.208567858,300.930788326141,100745.038738596
0.5948,302.003223738049,101187.607883963,300.931099765752,100745.289242161
0.595,302.003893822648,101188.007200059,300.931411204262,100745.53974566
0.5952,302.004563904904,101188.406516145,300.931722641672,100745.790249094
0.5954,302.005233984815,101188.805832222,300.93203407798,100746.040752461
0.5956,302.005904062382,101189.205148289,300.932345513187,100746.291255763
0.5958,302.006574137605,101189.604464347,300.932656947294,100746.541758999
0.596,302.007244210484,101190.003780395,300.932968380299,100746.792262169
0.5962,302.007914281019,101190.403096434,300.933279812203,100747.042765273
0.5964,302.00858434921,101190.802412464,300.933591243006,100747.293268311
0.5966,302.009254415057,101191.201728484,300.933902672709,100747.543771284
0.5968,302.009924478559,101191.601044494,300.93421410131,100747.794274191
0.597,302.010594539718,101192.000360495,300.93452552881,100748.044777032
0.5972,302.011264598532,101192.399676487,300.934836955209,100748.295279807
0.5974,302.011934655002,101192.798992469,300.935148380507,100748.545782516
0.5976,302.012604709128,101193.198308441,300.935459804704,100748.79628516
0.5978,302.01327476091,101193.597624405,300.9357712278,100749.046787737
0.598,302.013944810348,101193.996940358,300.936082649796,100749.297290249
0.5982,302.014614857442,101194.396256303,300.93639407069,100749.547792696
0.5984,302.015284902191,101194.795572237,300.936705490483,100749.798295076
0.5986,302.015954944597,101195.194888163,300.937016909175,100750.04879739
0.5988,302.016624984658,101195.594204078,300.937328326766,100750.299299639
0.599,302.017295022375,101195.993519985,300.937639743256,100750.549801822
0.5992,302.017965057748,101196.392835882,300.937951158645,100750.800303939
0.5994,302.018635090777,101196.792151769,300.938262572933,100751.05080599
0.5996,302.019305121462,101197.191467647,300.93857398612,100751.301307976
0.5998,302.019975149803,101197.590783516,300.938885398206,100751.551809895
0.6,302.0206451758,101197.990099375,300.939196809191,100751.802311749
0.6002,302.021315199452,101198.389415224,300.939508219075,100752.052813537
0.6004,302.021985220761,101198.788731064,300.939819627857,100752.303315259
0.6006,302.022655239725,101199.188046895,300.940131035539,100752.553816916
0.6008,302.023325256345,101199.587362716,300.94044244212,100752.804318506
0.601,302.023995270621,101199.986678528,300.9407538476,100753.054820031
0.6012,302.024665282553,101200.38599433,300.941065251979,100753.30532149
0.6014,302.025335292141,101200.785310123,300.941376655257,100753.555822883
0.6016,302.026005299385,101201.184625906,300.941688057434,100753.806324211
0.6018,302.026675304284,101201.58394168,300.941999458509,100754.056825472
0.602,302.02734530684,101201.983257444,300.942310858484,100754.307326668
0.6022,302.028015307051,101202.382573199,300.942622257358,100754.557827798
0.6024,302.028685304918,101202.781888944,300.942933655131,100754.808328862
0.6026,302.029355300441,101203.18120468,300.943245051802,100755.05882986
0.6028,302.03002529362,101203.580520407,300.943556447373,100755.309330793
0.603,302.030695284455,101203.979836124,300.943867841843,100755.559831659
0.6032,302.031365272946,101204.379151831,300.944179235211,100755.81033246
0.6034,302.032035259093,101204.778467529,300.944490627479,100756.060833195
0.6036,302.032705242895,101205.177783218,300.944802018646,100756.311333865
0.6038,302.033375224354,101205.577098897,300.945113408711,100756.561834468
0.604,302.034045203468,101205.976414567,300.945424797676,100756.812335006
0.6042,302.034715180238,101206.375730227,300.945736185539,100757.062835477
0.6044,302.035385154664,101206.775045878,300.946047572302,100757.313335884
0.6046,302.036055126746,101207.174361519,300.946358957964,100757.563836224
0.6048,302.036725096484,101207.573677151,300.946670342524,100757.814336498
0.605,302.037395063878,101207.972992773,300.946981725984,100758.064836707
0.6052,302.038065028927,101208.372308386,300.947293108342,100758.315336849
0.6054,302.038734991633,101208.771623989,300.9476044896,100758.565836926
0.6056,302.039404951994,101209.170939583,300.947915869756,100758.816336938
0.6058,302.040074910011,101209.570255168,300.948227248811,100759.066836883
0.606,302.040744865685,101209.969570743,300.948538626766,100759.317336762
0.6062,302.041414819014,101210.368886308,300.948850003619,100759.567836576
0.6064,302.042084769998,101210.768201864,300.949161379372,100759.818336324
0.6066,302.042754718639,101211.167517411,300.949472754023,100760.068836006
0.6068,302.043424664936,101211.566832948,300.949784127574,100760.319335622
0.607,302.044094608888,101211.966148475,300.950095500023,100760.569835173
0.6072,302.044764550497,101212.365463994,300.950406871371,100760.820334658
0.6074,302.045434489761,101212.764779502,300.950718241619,100761.070834076
0.6076,302.046104426681,101213.164095002,300.951029610765,100761.321333429
0.6078,302.046774361257,101213.563410491,300.95134097881,100761.571832717
0.608,302.047444293489,101213.962725972,300.951652345754,100761.822331938
0.6082,302.048114223377,101214.362041442,300.951963711598,100762.072831094
0.6084,302.048784150921,101214.761356904,300.95227507634,100762.323330184
0.6086,302.049454076121,101215.160672356,300.952586439981,100762.573829208
0.6088,302.050123998976,101215.559987798,300.952897802521,100762.824328166
0.609,302.050793919488,101215.959303231,300.953209163961,100763.074827058
0.6092,302.051463837655,101216.358618655,300.953520524299,100763.325325885
0.6094,302.052133753478,101216.757934069,300.953831883536,100763.575824645
0.6096,302.052803666957,101217.157249473,300.954143241672,100763.82632334
0.6098,302.053473578092,101217.556564868,300.954454598707,100764.076821969
0.61,302.054143486883,101217.955880254,300.954765954641,100764.327320533
0.6102,302.054813393329,101218.35519563,300.955077309474,100764.57781903
0.6104,302.055483297432,101218.754510997,300.955388663206,100764.828317462
0.6106,302.05615319919,101219.153826354,300.955700015838,100765.078815828
0.6108,302.056823098605,101219.553141702,300.956011367368,100765.329314128
0.611,302.057492995675,101219.95245704,300.956322717797,100765.579812362
0.6112,302.058162890401,101220.351772369,300.956634067125,100765.830310531
0.6114,302.058832782783,101220.751087688,300.956945415352,100766.080808633
0.6116,302.059502672821,101221.150402998,300.957256762478,100766.33130667
0.6118,302.060172560515,101221.549718298,300.957568108503,100766.581804641
0.612,302.060842445864,101221.949033589,300.957879453427,100766.832302546
0.6122,302.06151232887,101222.348348871,300.95819079725,100767.082800386
0.6124,302.062182209531,101222.747664143,300.958502139971,100767.333298159
0.6126,302.062852087848,101223.146979405,300.958813481592,100767.583795867
0.6128,302.063521963821,101223.546294658,300.959124822112,100767.834293509
0.613,302.06419183745,101223.945609902,300.959436161531,100768.084791085
0.6132,302.064861708735,101224.344925136,300.959747499849,100768.335288596
0.6134,302.065531577676,101224.744240361,300.960058837066,100768.58578604
0.6136,302.066201444273,101225.143555576,300.960370173182,100768.836283419
0.6138,302.066871308525,101225.542870782,300.960681508196,100769.086780732
0.614,302.067541170434,101225.942185978,300.96099284211,100769.337277979
0.6142,302.068211029998,101226.341501165,300.961304174923,100769.58777516
0.6144,302.068880887218,101226.740816342,300.961615506635,100769.838272276
0.6146,302.069550742095,101227.14013151,300.961926837245,100770.088769326
0.6148,302.070220594627,101227.539446668,300.962238166755,100770.33926631
0.615,302.070890444814,101227.938761817,300.962549495164,100770.589763228
0.6152,302.071560292658,101228.338076957,300.962860822471,100770.84026008
0.6154,302.072230138158,101228.737392087,300.963172148678,100771.090756866
0.6156,302.072899981313,101229.136707207,300.963483473784,100771.341253587
0.6158,302.073569822125,101229.536022318,300.963794797788,100771.591750242
0.616,302.074239660592,101229.93533742,300.964106120692,100771.842246831
0.6162,302.074909496715,101230.334652512,300.964417442495,100772.092743354
0.6164,302.075579330494,101230.733967595,300.964728763196,100772.343239811
0.6166,302.076249161929,101231.133282668,300.965040082797,100772.593736203
0.6168,302.07691899102,101231.532597731,300.965351401296,100772.844232529
0.617,302.077588817767,101231.931912786,300.965662718695,100773.094728789
0.6172,302.078258642169,101232.33122783,300.965974034992,100773.345224983
0.6174,302.078928464228,101232.730542866,300.966285350189,100773.595721111
0.6176,302.079598283942,101233.129857892,300.966596664285,100773.846217174
0.6178,302.080268101312,101233.529172908,300.966907977279,100774.09671317
0.618,302.080937916338,101233.928487915,300.967219289172,100774.347209101
0.6182,302.08160772902,101234.327802912,300.967530599965,100774.597704967
0.6184,302.082277539358,101234.7271179,300.967841909656,100774.848200766
0.6186,302.082947347352,101235.126432879,300.968153218247,100775.098696499
0.6188,302.083617153002,101235.525747848,300.968464525736,100775.349192167
0.619,302.084286956307,101235.925062807,300.968775832124,100775.599687769
0.6192,302.084956757269,101236.324377757,300.969087137412,100775.850183305
0.6194,302.085626555886,101236.723692698,300.969398441598,100776.100678775
0.6196,302.086296352159,101237.123007629,300.969709744683,100776.35117418
0.6198,302.086966146088,101237.522322551,300.970021046668,100776.601669518
0.62,302.087635937673,101237.921637463,300.970332347551,100776.852164791
0.6202,302.088305726914,101238.320952366,300.970643647333,100777.102659998
0.6204,302.088975513811,101238.720267259,300.970954946015,100777.353155139
0.6206,302.089645298363,101239.119582143,300.971266243595,100777.603650215
0.6208,302.090315080572,101239.518897017,300.971577540074,100777.854145224
0.621,302.090984860436,101239.918211882,300.971888835452,100778.104640168
0.6212,302.091654637956,101240.317526737,300.97220012973,100778.355135046
0.6214,302.092324413132,101240.716841583,300.972511422906,100778.605629858
0.6216,302.092994185964,101241.11615642,300.972822714981,100778.856124604
0.6218,302.093663956452,101241.515471247,300.973134005955,100779.106619285
0.622,302.094333724596,101241.914786064,300.973445295828,100779.3571139
0.6222,302.095003490396,101242.314100872,300.9737565846,100779.607608449
0.6224,302.095673253851,101242.713415671,300.974067872271,100779.858102932
0.6226,302.096343014963,101243.11273046,300.974379158841,100780.108597349
0.6228,302.09701277373,101243.51204524,300.974690444311,100780.3590917
0.623,302.097682530153,101243.91136001,300.975001728679,100780.609585986
