"time","cylinder1.H","cylinder1.m","cylinder2.H","springDamper.s_rel","springDamper.v_rel"
0.9445,161.214419694231,0.514815327141084,151.935580305769,0.485184672858916,0.071830856760638
0.945,161.203143052196,0.514779316788106,151.946856947804,0.485220683211894,0.0722106188892876
0.9455,161.191807218694,0.514743117415597,151.958192781306,0.485256882584403,0.0725866860139291
0.946,161.180412769456,0.514706730862067,151.969587230544,0.485293269137933,0.0729590671641245
0.9465,161.168960409462,0.51467015937877,151.981039590538,0.48532984062123,0.0733277726989277
0.947,161.157450643164,0.514633404576606,151.992549356836,0.485366595423395,0.0736928110693757
0.9475,161.145884009077,0.514596468175241,152.004115990923,0.485403531824759,0.074054191120821
0.948,161.134261079046,0.514559352000787,152.015738920954,0.485440647999213,0.074411922085381
0.9485,161.122582423422,0.514522057874571,152.027417576578,0.48547794212543,0.0747660132396605
0.949,161.110848611045,0.514484587613109,152.039151388955,0.485515412386892,0.0751164739042585
0.9495,161.099060209241,0.514446943028072,152.050939790759,0.485553056971928,0.0754633134432745
0.95,161.087217783807,0.514409125926255,152.062782216193,0.485590874073745,0.0758065412638157
0.9505,161.075321899003,0.514371138109541,152.074678100997,0.485628861890459,0.0761461668155026
0.951,161.063373117542,0.514332981374875,152.086626882458,0.485667018625125,0.0764821995899767
0.9515,161.051372000579,0.514294657514224,152.098627999421,0.485705342485776,0.0768146491204064
0.952,161.039319107702,0.514256168314553,152.110680892298,0.485743831685447,0.0771435249809939
0.9525,161.027214996921,0.514217515557786,152.122785003079,0.485782484442214,0.0774688367864815
0.953,161.015060224657,0.514178701020778,152.134939775343,0.485821298979222,0.0777905941916586
0.9535,161.002855345735,0.514139726475282,152.147144654265,0.485860273524718,0.078108806890868
0.954,160.99060091337,0.514100593687914,152.15939908663,0.485899406312086,0.0784234846175127
0.9545,160.978297479162,0.514061304420125,152.171702520838,0.485938695579875,0.0787346371435622
0.955,160.96594559308,0.514021860428166,152.18405440692,0.485978139571834,0.0790422742790596
0.9555,160.953545803456,0.513982263463056,152.196454196544,0.486017736536944,0.0793464058716275
0.956,160.941098656974,0.513942515270553,152.208901343026,0.486057484729448,0.0796470418059756
0.9565,160.928604698658,0.513902617591115,152.221395301342,0.486097382408885,0.079944192003406
0.957,160.916064471865,0.513862572159875,152.233935528135,0.486137427840125,0.080237866421321
0.9575,160.903478518273,0.513822380706605,152.246521481727,0.486177619293395,0.080528075052729
0.958,160.890847377873,0.513782044955685,152.259152622127,0.486217955044316,0.0808148279257515
0.9585,160.878171588953,0.513741566626068,152.271828411047,0.486258433373932,0.0810981351031292
0.959,160.865451770106,0.513700947693138,152.284548229894,0.486299052306862,0.0813780075823073
0.9595,160.852688471157,0.513660189912685,152.297311528843,0.486339810087315,0.0816544556580944
0.96,160.83988215667,0.513619294768225,152.31011784333,0.486380705231775,0.08192748874113
0.9605,160.827033360321,0.513578263963983,152.322966639679,0.486421736036017,0.0821971170527665
0.961,160.81414261414,0.513537099198913,152.33585738586,0.486462900801087,0.0824633508475974
0.9615,160.801210448494,0.513495802166675,152.348789551506,0.486504197833325,0.0827262004129858
0.962,160.788237392088,0.513454374555606,152.361762607912,0.486545625444394,0.0829856760685903
0.9625,160.775223971949,0.513412818048696,152.374776028051,0.486587181951304,0.0832417881658928
0.963,160.762170713424,0.513371134323562,152.387829286576,0.486628865676438,0.0834945470877252
0.9635,160.749078140165,0.51332932505242,152.400921859835,0.48667067494758,0.0837439632477971
0.964,160.73594677413,0.51328739190206,152.41405322587,0.48671260809794,0.0839900470902224
0.9645,160.722777135565,0.513245336533818,152.427222864435,0.486754663466182,0.0842328090890468
0.965,160.709569743003,0.513203160603553,152.440430256997,0.486796839396447,0.0844722597477745
0.9655,160.696325113251,0.513160865761618,152.453674886749,0.486839134238382,0.0847084095988962
0.966,160.683043761385,0.513118453652835,152.466956238615,0.486881546347165,0.084941269203415
0.9665,160.669726200742,0.513075925916468,152.480273799258,0.486924074083532,0.0851708491503746
0.967,160.656372942908,0.513033284186197,152.493627057092,0.486966715813803,0.085397160056386
0.9675,160.642984497713,0.512990530090093,152.507015502287,0.487009469909907,0.0856202125651546
0.968,160.629561373223,0.512947665250591,152.520438626777,0.487052334749409,0.0858400173470075
0.9685,160.616104075729,0.512904691284461,152.533895924271,0.48709530871554,0.0860565850984205
0.969,160.602613109742,0.512861609802786,152.547386890258,0.487138390197214,0.0862699265415452
0.9695,160.589088977984,0.512818422410934,152.560911022016,0.487181577589066,0.0864800524237364
0.97,160.575532181377,0.512775130708533,152.574467818623,0.487224869291467,0.086686973517079
0.9705,160.561943219038,0.512731736289441,152.588056780962,0.487268263710559,0.0868907006179152
0.971,160.548322588271,0.512688240741723,152.601677411729,0.487311759258277,0.0870912445463716
0.9715,160.534670823523,0.512644645772066,152.615329176477,0.487355354227934,0.0872886167241929
0.972,160.520988508366,0.512600953244024,152.629011491634,0.487399046755976,0.0874828293521451
0.9725,160.507276032881,0.512557164403259,152.642723967119,0.487442835596741,0.0876738918091376
0.973,160.493533889233,0.512513280821437,152.656466110767,0.487486719178563,0.0878618150384038
0.9735,160.479762567831,0.512469304064604,152.670237432169,0.487530695935396,0.0880466100060276
0.974,160.465962557316,0.512425235693169,152.684037442684,0.487574764306831,0.0882282877004966
0.9745,160.452134344559,0.512381077261885,152.697865655441,0.487618922738116,0.0884068591322569
0.975,160.438278414653,0.512336830319823,152.711721585347,0.487663169680177,0.088582335333267
0.9755,160.424395250904,0.512292496410359,152.725604749096,0.487707503589641,0.0887547273565523
0.976,160.41048533483,0.512248077071148,152.73951466517,0.487751922928852,0.088924046275759
0.9765,160.39654914615,0.512203573834104,152.75345085385,0.487796426165896,0.0890903031847086
0.977,160.382587162779,0.512158988225383,152.767412837221,0.487841011774617,0.0892535091969522
0.9775,160.368599860822,0.51211432176536,152.781400139178,0.487885678234641,0.0894136754453244
0.978,160.35458771457,0.512069575968608,152.79541228543,0.487930424031392,0.0895708130814976
0.9785,160.340551196486,0.51202475234388,152.809448803514,0.48797524765612,0.0897249332755366
0.979,160.326490777209,0.511979852394088,152.823509222791,0.488020147605913,0.0898760472154523
0.9795,160.312406925538,0.511934877616279,152.837593074462,0.488065122383721,0.0900241661067564
0.98,160.298300108432,0.51188982950162,152.851699891568,0.48811017049838,0.0901693011720153
0.9805,160.284170791003,0.511844709535375,152.865829208997,0.488155290464625,0.0903114636504043
0.981,160.270019436504,0.511799519196884,152.879980563496,0.488200480803116,0.0904506647972623
0.9815,160.255846506331,0.511754259959543,152.894153493669,0.488245740040457,0.0905869158836454
0.982,160.241652460009,0.511708933290784,152.908347539991,0.488291066709216,0.0907202281958814
0.9825,160.227437755191,0.511663540652056,152.922562244809,0.488336459347945,0.0908506130351245
0.983,160.213202847649,0.5116180834988,152.936797152351,0.4883819165012,0.0909780817169084
0.9835,160.198948191268,0.511572563280434,152.951051808732,0.488427436719566,0.0911026455707018
0.984,160.18467423804,0.511526981440331,152.96532576196,0.48847301855967,0.0912243159394616
0.9845,160.170381589952,0.511481339900851,152.979618410048,0.488518660099149,0.0913431071069499
0.985,160.156070568837,0.511435639689723,152.993929431163,0.488564360310277,0.0914590280063232
0.9855,160.141741622627,0.511389882237352,153.008258377373,0.488610117762649,0.0915720900502734
0.986,160.127395197825,0.511344068969585,153.022604802175,0.488655931030416,0.091682304672684
0.9865,160.113031739105,0.511298201306417,153.036968260895,0.488701798693583,0.0917896833204776
0.987,160.098651689298,0.511252280661977,153.051348310702,0.488747719338023,0.0918942374532035
0.9875,160.084255489398,0.51120630844451,153.065744510602,0.48879369155549,0.0919959785426254
0.988,160.06984357855,0.511160286056362,153.08015642145,0.488839713943638,0.0920949180723083
0.9885,160.055416394046,0.511114214893969,153.094583605954,0.488885785106032,0.0921910675372067
0.989,160.040974371325,0.511068096347836,153.109025628675,0.488931903652164,0.0922844384432516
0.9895,160.026517943962,0.51102193180253,153.123482056038,0.48897806819747,0.0923750423069378
0.99,160.012047543669,0.510975722636658,153.137952456331,0.489024277363343,0.0924628906549121
0.9905,159.997563600287,0.510929470222854,153.152436399713,0.489070529777146,0.0925479950235602
0.991,159.983066541781,0.510883175927768,153.166933458219,0.489116824072232,0.0926303669585943
0.9915,159.968556794237,0.510836841112046,153.181443205763,0.489163158887955,0.0927100180146405
0.992,159.954034781859,0.510790467130317,153.195965218141,0.489209532869684,0.0927869597548265
0.9925,159.939500926959,0.510744055331179,153.210499073041,0.489255944668821,0.0928612037503691
0.993,159.924955649957,0.510697607057183,153.225044350043,0.489302392942817,0.0929327615801613
0.9935,159.910399369375,0.510651123644819,153.239600630625,0.489348876355181,0.0930016448303602
0.994,159.895832501833,0.510604606424501,153.254167498167,0.489395393575499,0.0930678650939742
0.9945,159.88125546204,0.510558056720549,153.26874453796,0.489441943279451,0.0931314339704506
0.995,159.866668662797,0.51051147585118,153.283331337203,0.48948852414882,0.093192363065263
0.9955,159.852072514986,0.510464865128489,153.297927485014,0.489535134871512,0.093250663989499
0.996,159.837467427568,0.510418225858432,153.312532572432,0.489581774141568,0.0933063483594474
0.9965,159.822853807578,0.510371559340819,153.327146192422,0.489628440659181,0.0933594277961859
0.997,159.808232160224,0.510324867188964,153.341767839776,0.489675132811036,0.0934099161958171
0.9975,159.793602843786,0.510278150546979,153.356397156214,0.489721849453021,0.0934578241695406
0.998,159.778966228529,0.510231410597251,153.371033771471,0.489768589402749,0.0935031626479993
0.9985,159.76432271567,0.510184648621012,153.38567728433,0.489815351378988,0.0935459433111693
0.999,159.74967270456,0.510137865893534,153.40032729544,0.489862134106466,0.0935861778436487
0.9995,159.735016592683,0.510091063684121,153.414983407317,0.489908936315879,0.0936238779342807
1,159.720354775648,0.510044243256099,153.429645224352,0.489955756743901,0.093659055275777
1.0005,159.70568764719,0.509997405866806,153.44431235281,0.490002594133194,0.0936917215643406
1.001,159.691015599168,0.509950552767581,153.458984400832,0.490049447232419,0.093721888499289
1.0015,159.676339021556,0.509903685203756,153.473660978444,0.490096314796244,0.093749567782677
1.002,159.661658302446,0.509856804414645,153.488341697554,0.490143195585355,0.0937747711189204
1.0025,159.646973828041,0.509809911633534,153.503026171959,0.490190088366466,0.0937975102144184
1.003,159.632285982654,0.509763008087671,153.517714017346,0.490236991912329,0.0938177967771771
1.0035,159.617595148705,0.509716094998259,153.532404851295,0.490283905001741,0.0938356425164323
1.004,159.602901706715,0.50966917358044,153.547098293285,0.49033082641956,0.0938510591422729
1.0045,159.588206035307,0.509622245043291,153.561793964693,0.490377754956709,0.0938640583652637
1.005,159.5735085112,0.509575310589812,153.5764914888,0.490424689410188,0.0938746518960687
1.0055,159.558809509207,0.509528371416916,153.591190490793,0.490471628583085,0.0938828514450739
1.006,159.544109402233,0.509481428715417,153.605890597767,0.490518571284583,0.0938886687220107
1.0065,159.529408561268,0.509434483670025,153.620591438732,0.490565516329975,0.0938921154355787
1.007,159.51470735539,0.509387537459332,153.63529264461,0.490612462540668,0.093893203293069
1.0075,159.500006151755,0.509340591255804,153.649993848245,0.490659408744197,0.0938919439999871
1.008,159.4853053156,0.509293646225769,153.6646946844,0.490706353774231,0.093888349259676
1.0085,159.470605210235,0.509246703529411,153.679394789765,0.490753296470589,0.0938824307729395
1.009,159.455906197045,0.509199764320756,153.694093802955,0.490800235679244,0.0938742002376651
1.0095,159.441208692516,0.509152829929797,153.708791307484,0.490847170070203,0.0938636707915853
1.01,159.426513074175,0.509105901562111,153.723486925825,0.49089409843789,0.0938508546319015
1.0105,159.411819641897,0.509058980175306,153.738180358103,0.490941019824694,0.0938357620359459
1.011,159.397128751041,0.50901206690417,153.752871248959,0.49098793309583,0.0938184047296217
1.0115,159.382440755096,0.508965162877522,153.767559244904,0.491034837122478,0.0937987944359212
1.012,159.367756005682,0.508918269218208,153.782243994318,0.491081730781792,0.093776942874584
1.0125,159.353074852546,0.508871387043099,153.796925147454,0.491128612956901,0.0937528617617559
1.013,159.338397643563,0.508824517463079,153.811602356437,0.491175482536921,0.093726562809648
1.0135,159.323724724731,0.508777661583046,153.826275275269,0.491222338416954,0.0936980577261948
1.014,159.309056440171,0.508730820501904,153.840943559829,0.491269179498096,0.0936673582147135
1.0145,159.294393132127,0.508683995312555,153.855606867873,0.491316004687445,0.0936344759735623
1.015,159.279735140959,0.508637187101898,153.870264859041,0.491362812898102,0.0935994226957994
1.0155,159.26508280515,0.508590396950822,153.88491719485,0.491409603049178,0.0935622100688418
1.016,159.250436461295,0.508543625934201,153.899563538705,0.491456374065799,0.0935228497741237
1.0165,159.235796444105,0.508496875120884,153.914203555895,0.491503124879115,0.0934813534867556
1.017,159.221163086404,0.5084501455737,153.928836913596,0.4915498544263,0.0934377328751828
1.0175,159.206536719127,0.508403438349441,153.943463280873,0.491596561650559,0.0933919996008442
1.018,159.191917671319,0.508356754498863,153.958082328681,0.491643245501137,0.0933441653178309
1.0185,159.177306270131,0.508310095066682,153.972693729869,0.491689904933318,0.0932942416725455
1.019,159.162702840823,0.508263461091562,153.987297159177,0.491736538908438,0.09324224030336
1.0195,159.148107706756,0.508216853606118,154.001892293244,0.491783146393882,0.093188172840275
1.02,159.133521189396,0.508170273636903,154.016478810604,0.491829726363097,0.0931320509045786
1.0205,159.11894360831,0.508123722204407,154.03105639169,0.491876277795593,0.0930738861085048
1.021,159.104375281164,0.508077200323052,154.045624718836,0.491922799676949,0.0930136900548922
1.0215,159.08981652372,0.508030709001182,154.06018347628,0.491969290998818,0.0929514743368431
1.022,159.075267672827,0.507984249314471,154.074732327173,0.492015750685529,0.0928872511874981
1.0225,159.060729110511,0.507937822482869,154.089270889489,0.492062177517131,0.0928210341612128
1.023,159.046201072589,0.507891429259424,154.103798927411,0.492108570740576,0.0927528327205445
1.0235,159.031683868728,0.507845070633013,154.118316131272,0.492154929366987,0.0926826584595017
1.024,159.017177806752,0.507798747586626,154.132822193248,0.492201252413374,0.0926105229625431
1.0245,159.002683192639,0.507752461097363,154.147316807361,0.492247538902637,0.0925364378042729
1.025,158.988200330525,0.507706212136435,154.161799669475,0.492293787863565,0.0924604145491353
1.0255,158.973729522697,0.507660001669159,154.176270477303,0.492339998330841,0.092382464751109
1.026,158.959271069601,0.50761383065496,154.190728930399,0.49238616934504,0.0923025999534021
1.0265,158.944825269833,0.507567700047368,154.205174730167,0.492432299952632,0.0922208316881465
1.027,158.930392420146,0.507521610794017,154.219607579854,0.492478389205983,0.0921371714760923
1.0275,158.915972815445,0.507475563836643,154.234027184555,0.492524436163357,0.0920516308263033
1.028,158.901566748787,0.507429560111086,154.248433251213,0.492570439888914,0.0919642212358506
1.0285,158.887174511381,0.507383600547282,154.262825488619,0.492616399452718,0.0918749541895081
1.029,158.872796392592,0.507337686069269,154.277203607408,0.492662313930731,0.0917838411594465
1.0295,158.858432679931,0.507291817595181,154.291567320069,0.492708182404819,0.0916908936049283
1.03,158.844083659065,0.507245996037249,154.305916340935,0.492754003962751,0.0915961229720025
1.0305,158.829749613808,0.507200222301797,154.320250386192,0.492799777698203,0.091499540693199
1.031,158.815430826127,0.507154497289244,154.334569173873,0.492845502710756,0.091401158187223
1.0315,158.801127576138,0.507108821894101,154.348872423862,0.4928911781059,0.0913009868586505
1.032,158.786840142106,0.507063197004967,154.363159857894,0.492936802995033,0.091199038097622
1.0325,158.772568800445,0.507017623504536,154.377431199555,0.492982376495464,0.0910953232795379
1.033,158.75831382572,0.506972102269583,154.39168617428,0.493027897730416,0.0909898537647524
1.0335,158.744075490641,0.506926634170977,154.405924509359,0.493073365829023,0.0908826408982688
1.034,158.729854066069,0.506881220073666,154.420145933931,0.493118779926334,0.0907736960094338
1.0345,158.715649821008,0.506835860836686,154.434350178992,0.493164139163314,0.0906630304116321
1.035,158.701463118621,0.506790557619738,154.448536881379,0.493209442380262,0.0905506584967226
1.0355,158.687294148523,0.506745311028333,154.462705851477,0.493254688971667,0.0904365891055835
1.036,158.673143171717,0.506700121895952,154.476856828283,0.493299878104048,0.0903208334231637
1.0365,158.659010451213,0.506654991062471,154.490989548787,0.49334500893753,0.0902034027415538
1.037,158.644896248222,0.506609919362037,154.505103751778,0.493390080637963,0.0900843083373159
1.0375,158.630800822165,0.506564907623072,154.519199177835,0.493435092376929,0.0899635614712158
1.038,158.61672443067,0.506519956668273,154.53327556933,0.493480043331727,0.0898411733879535
1.0385,158.602667329573,0.506475067314618,154.547332670427,0.493524932685382,0.0897171553158953
1.039,158.588629772919,0.506430240373363,154.561370227081,0.493569759626637,0.0895915184668043
1.0395,158.574612012963,0.506385476650048,154.575387987037,0.493614523349952,0.0894642740355721
1.04,158.56061430017,0.5063407769445,154.58938569983,0.4936592230555,0.0893354331999503
1.0405,158.546636883218,0.506296142050831,154.603363116782,0.493703857949169,0.0892050071202814
1.041,158.532680008994,0.506251572757446,154.617319991006,0.493748427242554,0.0890730069392304
1.0415,158.518743922601,0.50620706984704,154.631256077399,0.49379293015296,0.0889394437815158
1.042,158.504828867352,0.506162634096604,154.645171132648,0.493837365903396,0.0888043287536414
1.0425,158.490935084776,0.506118266277425,154.659064915224,0.493881733722575,0.0886676729436269
1.043,158.477062814617,0.506073967155091,154.672937185383,0.493926032844909,0.0885294874207399
1.0435,158.463212294834,0.506029737489489,154.686787705166,0.493970262510511,0.0883897832352267
1.044,158.449383761601,0.505985578034812,154.700616238399,0.494014421965188,0.088248571418044
1.0445,158.435577449313,0.505941489539558,154.714422550687,0.494058510460443,0.0881058629805897
1.045,158.421793590577,0.505897472746533,154.728206409423,0.494102527253467,0.0879616689144349
1.0455,158.408032416223,0.505853528392857,154.741967583777,0.494146471607143,0.0878160001910543
1.046,158.394294155299,0.505809657209959,154.755705844701,0.494190342790042,0.0876688677615585
1.0465,158.38057903507,0.505765859923584,154.76942096493,0.494234140076416,0.0875202825564245
1.047,158.366887281027,0.505722137253798,154.783112718973,0.494277862746202,0.0873702554852275
1.0475,158.353219176903,0.505678490106667,154.796780823097,0.494321509893333,0.0872187996577334
1.048,158.339574922551,0.505634919120392,154.810425077449,0.494365080879609,0.0870659251238372
1.0485,158.325954715518,0.505591424925811,154.824045284482,0.49440857507419,0.0869116418921922
1.049,158.312358775406,0.505548008224193,154.837641224594,0.494451991775808,0.0867559608314105
1.0495,158.298787320095,0.505504669711306,154.851212679905,0.494495330288695,0.0865988927898194
1.05,158.285240565744,0.505461410077421,154.864759434256,0.494538589922579,0.0864404485952302
1.0505,158.271718726792,0.505418230007319,154.878281273208,0.494581769992682,0.0862806390547056
1.051,158.258222015959,0.505375130180295,154.891777984041,0.494624869819706,0.0861194749543286
1.0515,158.244750644252,0.505332111270165,154.905249355748,0.494667888729835,0.0859569670589701
1.052,158.231304820961,0.50528917394527,154.918695179039,0.49471082605473,0.0857931261120576
1.0525,158.217884753666,0.505246318868484,154.932115246334,0.494753681131516,0.0856279628353427
1.053,158.204490648233,0.505203546697216,154.945509351767,0.494796453302784,0.0854614879286698
1.0535,158.191122708822,0.505160858083417,154.958877291178,0.494839141916583,0.0852937120697437
1.054,158.177781137884,0.505118253673588,154.972218862116,0.494881746326412,0.0851246459138986
1.0545,158.164466136165,0.505075734108781,154.985533863835,0.494924265891219,0.0849543000938653
1.055,158.151177902706,0.505033300024606,154.998822097294,0.494966699975394,0.08478268521954
1.0555,158.137916634846,0.504990952051241,155.012083365154,0.495009047948759,0.084609811877752
1.056,158.124682528225,0.504948690813429,155.025317471775,0.495051309186571,0.0844356906320325
1.0565,158.111475776783,0.504906516930491,155.038524223217,0.495093483069509,0.0842603320223819
1.057,158.098296572763,0.504864431016328,155.051703427237,0.495135568983672,0.0840837465650386
1.0575,158.085145106713,0.504822433679427,155.064854893287,0.495177566320573,0.0839059447522468
1.058,158.072021567486,0.504780525522866,155.077978432514,0.495219474477134,0.083726937052025
1.0585,158.058926142244,0.50473870714432,155.091073857756,0.49526129285568,0.0835467339079338
1.059,158.04585901646,0.504696979136068,155.10414098354,0.495303020863932,0.0833653457388441
1.0595,158.032820373917,0.504655342084996,155.117179626083,0.495344657915004,0.0831827829387054
1.06,158.019810428149,0.504613796672995,155.130189571852,0.495386203327005,0.08299905720974
1.0605,158.006829376811,0.504572343531249,155.143170623189,0.495427656468751,0.0828141796267269
1.061,157.993877362736,0.504530983115874,155.156122637264,0.495469016884127,0.0826281589849795
1.0615,157.980954564001,0.504489715995532,155.169045435999,0.495510284004469,0.0824410056201493
1.062,157.968061157048,0.504448542733666,155.181938842952,0.495551457266334,0.08225272984371
1.0625,157.955197316685,0.504407463888505,155.194802683315,0.495592536111495,0.0820633419427612
1.063,157.942363216094,0.504366480013072,155.207636783906,0.495633519986928,0.0818728521798325
1.0635,157.929559026825,0.504325591655195,155.220440973175,0.495674408344805,0.0816812707926874
1.064,157.916784918805,0.504284799357512,155.233215081195,0.495715200642488,0.081488607994128
1.0645,157.90404106034,0.504244103657481,155.24595893966,0.495755896342519,0.0812948739717983
1.065,157.891327618115,0.504203505087387,155.258672381885,0.495796494912613,0.0811000788879889
1.0655,157.878644757199,0.504163004174353,155.271355242801,0.495836995825647,0.0809042328794405
1.066,157.865992641044,0.504122601440344,155.284007358956,0.495877398559657,0.0807073460571487
1.0665,157.853371431492,0.504082297402177,155.296628568508,0.495917702597823,0.0805094285061672
1.067,157.840781288775,0.504042092571532,155.309218711225,0.495957907428468,0.0803104902854128
1.0675,157.82822237152,0.504001987454956,155.32177762848,0.495998012545044,0.0801105414274685
1.068,157.815694836745,0.503961982553873,155.334305163255,0.496038017446127,0.0799095919383886
1.0685,157.803198839872,0.503922078364591,155.346801160128,0.496077921635409,0.079707651797502
1.069,157.790734534719,0.503882275378314,155.359265465281,0.496117724621686,0.0795047309572167
1.0695,157.778302073511,0.503842574081145,155.371697926489,0.496157425918856,0.0793008393428233
1.07,157.765901606876,0.503802974954097,155.384098393124,0.496197025045903,0.0790959868523002
1.0705,157.753533283852,0.503763478473101,155.396466716148,0.496236521526899,0.0788901833561163
1.071,157.741197251888,0.503724085109016,155.408802748112,0.496275914890985,0.0786834386970363
1.0715,157.728893656848,0.503684795327631,155.421106343152,0.49631520467237,0.0784757626899236
1.072,157.716622643008,0.50364560958968,155.433377356992,0.49635439041032,0.0782671651215458
1.0725,157.704384363546,0.503606528384306,155.445615636454,0.496393471615694,0.0780576562612659
1.073,157.692179002576,0.503567552299459,155.457820997424,0.496432447700541,0.077847247935663
1.0735,157.680006656575,0.503528681643221,155.469993343425,0.496471318356779,0.0776359477460715
1.074,157.667867464358,0.503489916858879,155.482132535642,0.496510083141121,0.0774237654061988
1.0745,157.655761563208,0.503451258384826,155.494238436792,0.496548741615175,0.0772107106024844
1.075,157.643689088876,0.503412706654562,155.506310911124,0.496587293345439,0.0769967929939386
1.0755,157.631650175586,0.503374262096713,155.518349824414,0.496625737903288,0.0767820222119808
1.076,157.619644956037,0.503335925135037,155.530355043963,0.496664074864964,0.0765664078602785
1.0765,157.607673561409,0.503297696188435,155.542326438591,0.496702303811565,0.0763499595145843
1.077,157.595736121362,0.503259575670964,155.554263878638,0.496740424329036,0.0761326867225759
1.0775,157.583832764045,0.503221563991842,155.566167235955,0.496778436008158,0.075914599003693
1.078,157.571963616094,0.503183661555464,155.578036383906,0.496816338444536,0.0756957058489774
1.0785,157.560128802636,0.50314586876141,155.589871197364,0.49685413123859,0.0754760167209095
1.079,157.548328447295,0.503108186004455,155.601671552705,0.496891813995545,0.0752555410532483
1.0795,157.536562672195,0.50307061367458,155.613437327805,0.496929386325421,0.0750342882508686
1.08,157.524831597959,0.503033152156982,155.625168402041,0.496966847843018,0.0748122676896004
1.0805,157.513135343718,0.502995801832087,155.636864656282,0.497004198167913,0.0745894887160665
1.081,157.501474027111,0.502958563075557,155.648525972889,0.497041436924443,0.0743659606475214
1.0815,157.489847764287,0.5029214362583,155.660152235713,0.4970785637417,0.0741416927716894
1.082,157.478256669912,0.502884421746486,155.671743330088,0.497115578253514,0.073916694346603
1.0825,157.466700857171,0.502847519901551,155.683299142829,0.49715248009845,0.0736909746004418
1.083,157.455180437768,0.502810731080209,155.694819562232,0.497189268919791,0.07346454273137
1.0835,157.443695521933,0.502774055634467,155.706304478067,0.497225944365533,0.0732374079073755
1.084,157.432246218427,0.50273749391163,155.717753781573,0.49726250608837,0.0730095792661083
1.0845,157.420832634538,0.502701046254312,155.729167365462,0.497298953745688,0.0727810659147183
1.085,157.409454876091,0.502664713000451,155.740545123909,0.49733528699955,0.0725518769296944
1.0855,157.398113093678,0.502628494630936,155.751886906322,0.497371505369064,0.0723220239873504
1.086,157.386807355937,0.502592391364959,155.763192644063,0.497407608635041,0.0720915141525405
1.0865,157.375537761322,0.502556403516916,155.774462238678,0.497443596483085,0.071860356238336
1.087,157.36430441054,0.502520531408399,155.78569558946,0.497479468591601,0.0716285592374023
1.0875,157.353107402879,0.502484775356472,155.796892597121,0.497515224643528,0.0713961321126759
1.088,157.341946836213,0.502449135673681,155.808053163787,0.497550864326318,0.071163083797235
1.0885,157.330822807006,0.502413612668069,155.819177192994,0.497586387331931,0.0709294231941702
1.089,157.319735410313,0.502378206643185,155.830264589687,0.497621793356816,0.0706951591764556
1.0895,157.308684739789,0.502342917898095,155.841315260211,0.497657082101905,0.0704603005868201
1.09,157.297670887686,0.502307746727403,155.852329112314,0.497692253272597,0.0702248562376179
1.0905,157.286693944865,0.502272693421251,155.863306055135,0.497727306578749,0.0699888349106998
1.091,157.275754000792,0.502237758265342,155.874245999208,0.497762241734658,0.069752245357284
1.0915,157.264851143547,0.502202941540945,155.885148856453,0.497797058459056,0.0695150962978268
1.092,157.253985459826,0.50216824352491,155.896014540174,0.49783175647509,0.0692773964218939
1.0925,157.243157034944,0.502133664489683,155.906842965056,0.497866335510317,0.0690391543880317
1.093,157.232365952842,0.502099204703312,155.917634047158,0.497900795296688,0.0688003788236373
1.0935,157.221612296087,0.502064864429465,155.928387703913,0.497935135570535,0.0685610783248303
1.094,157.210896145877,0.502030643927438,155.939103854123,0.497969356072562,0.068321261456323
1.0945,157.200217582048,0.501996543452172,155.949782417952,0.498003456547828,0.0680809367512925
1.095,157.189576683071,0.501962563254259,155.960423316929,0.498037436745741,0.0678401127112505
1.0955,157.178973526065,0.501928703579962,155.971026473935,0.498071296420038,0.0675987978059146
1.096,157.168408186792,0.501894964671219,155.981591813208,0.498105035328781,0.0673570004730797
1.0965,157.157880739667,0.501861346765662,155.992119260333,0.498138653234338,0.0671147291184885
1.097,157.147391257758,0.501827850096625,156.002608742242,0.498172149903375,0.0668719921157025
1.0975,157.136939812793,0.501794474893159,156.013060187207,0.498205525106841,0.0666287978059731
1.098,157.126526500697,0.50176122146159,156.023473499303,0.49823877853841,0.0663851562437637
1.0985,157.11615138343,0.501728089999776,156.03384861657,0.498271910000224,0.0661410752202106
1.099,157.105814517181,0.501695080687151,156.044185482819,0.498304919312849,0.0658965621903214
1.0995,157.095515968903,0.501662193737514,156.054484031097,0.498337806262486,0.0656516254025585
1.1,157.085255804247,0.501629429360519,156.064744195753,0.498370570639481,0.065406273074063
1.1005,157.075034087572,0.501596787761684,156.074965912428,0.498403212238316,0.0651605133905568
1.101,157.064850881946,0.501564269142412,156.085149118054,0.498435730857588,0.0649143545062436
1.1015,157.054706249154,0.501531873699997,156.095293750846,0.498468126300004,0.0646678045437113
1.102,157.044600249696,0.501499601627642,156.105399750304,0.498500398372358,0.0644208715938331
1.1025,157.034532942798,0.501467453114474,156.115467057202,0.498532546885526,0.0641735637156695
1.103,157.02450438641,0.501435428345553,156.12549561359,0.498564571654447,0.0639258889363702
1.1035,157.014514637217,0.50140352750189,156.135485362783,0.49859647249811,0.063677855251075
1.104,157.004563750637,0.501371750760458,156.145436249363,0.498628249239542,0.0634294706228162
1.1045,156.994651780831,0.501340098294207,156.155348219169,0.498659901705793,0.0631807429824205
