"Time","heatCapacitor.T","eddyCurrentForce.lossPower","mass.s"
0.34450001,481.23981,254.15974,5.4300137
0.345,481.36627,251.5956,5.4324474
0.34549999,481.49142,249.05453,5.4348683
0.34599999,481.61533,246.53641,5.4372764
0.34650001,481.73798,244.04105,5.4396715
0.347,481.85938,241.56831,5.4420538
0.3475,481.97955,239.11807,5.4444232
0.34799999,482.09848,236.69014,5.4467802
0.34850001,482.21625,234.28441,5.4491248
0.34900001,482.33279,231.90068,5.4514565
0.3495,482.44815,229.53885,5.4537759
0.34999999,482.56232,227.19873,5.4560828
0.35049999,482.67535,224.88019,5.4583778
0.35100001,482.7872,222.58307,5.46066
0.3515,482.89795,220.30722,5.4629302
0.352,483.00754,218.05251,5.465188
0.35249999,483.116,215.81874,5.4674339
0.35299999,483.22336,213.6058,5.4696679
0.35350001,483.32962,211.41354,5.47189
0.354,483.43478,209.24179,5.4740996
0.3545,483.53885,207.09041,5.4762979
0.35499999,483.64188,204.95924,5.4784842
0.35550001,483.74384,202.84816,5.4806585
0.35600001,483.84473,200.75699,5.4828215
0.3565,483.94458,198.68559,5.4849725
0.35699999,484.04343,196.63382,5.487112
0.35749999,484.14124,194.6015,5.4892402
0.35800001,484.23801,192.58852,5.4913568
0.3585,484.33383,190.59471,5.4934621
0.359,484.42862,188.61992,5.4955559
0.35949999,484.52243,186.66402,5.4976387
0.36000001,484.6153,184.72685,5.4997101
0.36050001,484.70718,182.80826,5.50177
0.361,484.7981,180.90811,5.503819
0.36149999,484.88809,179.02628,5.505857
0.36199999,484.97714,177.16257,5.507884
0.36250001,485.06525,175.31688,5.5099001
0.36300001,485.15247,173.48904,5.5119052
0.3635,485.23874,171.67894,5.5138993
0.36399999,485.32413,169.8864,5.515883
0.36449999,485.40863,168.1113,5.5178556
0.36500001,485.49225,166.35347,5.5198178
0.3655,485.57501,164.61279,5.521769
0.366,485.65686,162.88913,5.5237103
0.36649999,485.73788,161.18233,5.5256405
0.36700001,485.81805,159.49225,5.5275602
0.36750001,485.8974,157.81877,5.52947
0.368,485.97589,156.16173,5.5313687
0.36849999,486.05356,154.521,5.5332575
0.36899999,486.1304,152.89644,5.5351362
0.36950001,486.20645,151.28793,5.5370045
0.37,486.28171,149.69531,5.5388627
0.3705,486.35614,148.11847,5.5407109
0.37099999,486.42981,146.55725,5.5425491
0.37149999,486.50272,145.01152,5.5443769
0.37200001,486.57483,143.48117,5.546195
0.3725,486.64621,141.96603,5.5480032
0.373,486.7168,140.466,5.5498018
0.37349999,486.78668,138.98094,5.5515904
0.37400001,486.8558,137.51073,5.553369
0.37450001,486.92419,136.05521,5.5551381
0.375,486.99185,134.61427,5.5568976
0.37549999,487.05881,133.18779,5.5586476
0.37599999,487.12503,131.77562,5.5603881
0.37650001,487.19058,130.37766,5.562119
0.377,487.25543,128.99376,5.5638404
0.3775,487.31958,127.62382,5.5655527
0.37799999,487.38306,126.26768,5.5672555
0.37850001,487.44583,124.92525,5.5689487
0.37900001,487.50797,123.59639,5.5706329
0.3795,487.56946,122.28098,5.5723081
0.38,487.63025,120.9789,5.5739737
0.38049999,487.69043,119.69003,5.5756307
0.38100001,487.74994,118.41426,5.5772781
0.38150001,487.80884,117.15145,5.578917
0.382,487.8671,115.9015,5.5805464
0.38249999,487.92474,114.66428,5.5821671
0.38299999,487.98178,113.43967,5.5837793
0.38350001,488.03818,112.22758,5.5853825
0.384,488.09399,111.02786,5.5869765
0.3845,488.14923,109.84042,5.5885625
0.38499999,488.20386,108.66514,5.5901394
0.38550001,488.25787,107.50191,5.5917077
0.38600001,488.31134,106.3506,5.5932674
0.3865,488.36423,105.21112,5.5948181
0.38699999,488.41656,104.08336,5.5963612
0.38749999,488.46832,102.96719,5.5978951
0.38800001,488.51953,101.86252,5.599421
0.38850001,488.57019,100.76924,5.6009383
0.389,488.6203,99.687233,5.6024475
0.38949999,488.66989,98.616402,5.6039481
0.38999999,488.71893,97.556633,5.6054406
0.39050001,488.76743,96.507828,5.606925
0.391,488.81543,95.469879,5.6084013
0.3915,488.86292,94.442688,5.6098695
0.39199999,488.90988,93.426147,5.6113296
0.39250001,488.95633,92.420151,5.6127815
0.39300001,489.00229,91.424606,5.6142254
0.3935,489.04776,90.439415,5.6156616
0.39399999,489.09274,89.46447,5.6170897
0.39449999,489.13724,88.499672,5.6185102
0.39500001,489.18124,87.54493,5.6199226
0.3955,489.22479,86.600143,5.6213279
0.396,489.26785,85.665215,5.6227245
0.39649999,489.31046,84.740051,5.624114
0.39700001,489.3526,83.824554,5.6254959
0.39750001,489.39426,82.918633,5.6268702
0.398,489.43552,82.022194,5.6282363
0.3985,489.47629,81.135147,5.6295958
0.39899999,489.51663,80.257393,5.6309471
0.39950001,489.55655,79.388847,5.6322913
0.40000001,489.59604,78.529419,5.6336279
0.4005,489.63507,77.679016,5.6349573
0.40099999,489.67371,76.837547,5.6362791
0.40149999,489.71191,76.004929,5.6375942
0.40200001,489.74973,75.181076,5.6389017
0.4025,489.78711,74.365898,5.640202
0.403,489.8241,73.559311,5.6414948
0.40349999,489.86066,72.76123,5.6427808
0.40400001,489.89685,71.971565,5.6440597
0.40450001,489.93265,71.190239,5.6453319
0.405,489.96805,70.417175,5.6465964
0.40549999,490.00305,69.652275,5.6478543
0.40599999,490.03769,68.895462,5.6491051
0.40650001,490.07196,68.146667,5.6503491
0.40700001,490.10583,67.405792,5.6515865
0.4075,490.13937,66.672775,5.6528168
0.40799999,490.17252,65.947525,5.6540403
0.40849999,490.20532,65.229965,5.6552567
0.40900001,490.23776,64.520027,5.656467
0.4095,490.26984,63.817627,5.6576705
0.41,490.30157,63.122692,5.6588669
0.41049999,490.33295,62.435143,5.6600571
0.41100001,490.36401,61.75491,5.6612406
0.41150001,490.39471,61.081913,5.6624174
0.412,490.42508,60.416084,5.663588
0.41249999,490.45514,59.757347,5.664752
0.41299999,490.48483,59.105633,5.6659098
0.41350001,490.51422,58.460869,5.6670609
0.414,490.5433,57.822983,5.6682057
0.4145,490.57205,57.191906,5.6693439
0.41499999,490.60049,56.56757,5.6704764
0.41549999,490.62863,55.949905,5.6716022
0.41600001,490.65646,55.338844,5.6727219
0.4165,490.68396,54.734322,5.6738353
0.417,490.71118,54.136265,5.6749425
0.41749999,490.7381,53.544613,5.676044
0.41800001,490.76474,52.959293,5.6771388
0.41850001,490.79108,52.380249,5.6782279
0.419,490.81711,51.807415,5.6793108
0.41949999,490.84286,51.240719,5.680388
0.41999999,490.86835,50.680107,5.681459
0.42050001,490.89355,50.125511,5.6825242
0.421,490.91849,49.57687,5.6835833
0.4215,490.94315,49.034122,5.6846366
0.42199999,490.9675,48.497211,5.6856842
0.42250001,490.99164,47.966072,5.6867261
0.42300001,491.01547,47.440647,5.6877618
0.4235,491.03906,46.920876,5.6887922
0.42399999,491.06241,46.406696,5.6898165
0.42449999,491.08548,45.89806,5.6908355
0.42500001,491.10831,45.394901,5.6918483
0.42550001,491.13086,44.897163,5.6928558
0.426,491.1532,44.404793,5.6938581
0.42649999,491.17529,43.917736,5.6948543
0.42699999,491.19711,43.435932,5.6958451
0.42750001,491.21872,42.959328,5.6968307
0.428,491.24008,42.487869,5.6978106
0.4285,491.2612,42.021507,5.6987853
0.42899999,491.2821,41.560181,5.6997542
0.42950001,491.30276,41.103844,5.7007179
0.43000001,491.32321,40.652439,5.7016764
0.4305,491.34341,40.205917,5.7026291
0.43099999,491.3634,39.764229,5.703577
0.43149999,491.38318,39.32732,5.7045197
0.43200001,491.40274,38.895142,5.7054567
0.4325,491.42209,38.467644,5.706389
0.433,491.44119,38.044777,5.7073159
0.43349999,491.46011,37.626495,5.7082376
0.43399999,491.47882,37.212749,5.7091541
0.43450001,491.49734,36.80349,5.7100658
0.435,491.51562,36.39867,5.7109723
0.4355,491.53372,35.998241,5.7118735
0.43599999,491.55164,35.602161,5.71277
0.43650001,491.56934,35.210381,5.7136617
0.43700001,491.58685,34.822857,5.7145481
0.4375,491.60416,34.439541,5.7154298
0.43799999,491.62128,34.060394,5.7163062
0.43849999,491.63821,33.685368,5.7171783
0.43900001,491.65497,33.314419,5.7180452
0.4395,491.67154,32.947506,5.7189074
0.44,491.68793,32.584583,5.7197647
0.44049999,491.70413,32.225609,5.7206173
0.44100001,491.72015,31.870546,5.7214651
0.44150001,491.73599,31.519348,5.7223082
0.442,491.75168,31.171974,5.7231469
0.4425,491.76715,30.828386,5.7239804
0.44299999,491.7825,30.488543,5.7248096
0.44350001,491.79767,30.152403,5.7256341
0.44400001,491.81265,29.819927,5.7264543
0.4445,491.82748,29.491077,5.7272696
0.44499999,491.84213,29.165815,5.7280807
0.44549999,491.85663,28.844103,5.7288871
0.44600001,491.87097,28.525902,5.7296891
0.4465,491.88516,28.211172,5.7304864
0.447,491.8992,27.899881,5.7312794
0.44749999,491.91306,27.59199,5.7320681
0.44800001,491.92679,27.28746,5.732852
0.44850001,491.94037,26.986258,5.7336321
0.449,491.95377,26.688349,5.7344074
0.44949999,491.96704,26.393696,5.7351789
0.44999999,491.98016,26.102264,5.7359457
0.45050001,491.99313,25.81402,5.7367082
0.45100001,492.00598,25.528929,5.7374668
0.4515,492.01868,25.246956,5.7382207
0.45199999,492.03122,24.968069,5.7389708
0.45249999,492.04364,24.692236,5.7397165
0.45300001,492.05591,24.41942,5.7404585
0.4535,492.06805,24.149593,5.7411957
0.454,492.08008,23.882721,5.7419291
0.45449999,492.09195,23.618773,5.7426586
0.45500001,492.1037,23.357716,5.7433839
0.45550001,492.1153,23.09952,5.7441053
0.456,492.1268,22.844154,5.7448225
0.45649999,492.13815,22.591587,5.7455359
0.45699999,492.14938,22.341791,5.7462449
0.45750001,492.16049,22.094732,5.7469501
0.458,492.17148,21.850386,5.7476516
0.4585,492.18234,21.608717,5.7483492
0.45899999,492.19308,21.369703,5.7490425
0.45950001,492.2037,21.13331,5.7497325
0.46000001,492.21423,20.899513,5.7504182
0.4605,492.22461,20.668282,5.7511005
0.461,492.23489,20.43959,5.7517786
0.46149999,492.24506,20.213409,5.7524533
0.46200001,492.2551,19.989714,5.7531242
0.46250001,492.26505,19.768476,5.7537909
0.463,492.27487,19.549669,5.7544541
0.46349999,492.28458,19.333265,5.7551141
0.46399999,492.29419,19.119242,5.7557697
0.46450001,492.30371,18.90757,5.756422
0.465,492.31311,18.698225,5.757071
0.4655,492.32242,18.491184,5.7577157
0.46599999,492.3316,18.286419,5.7583575
0.46650001,492.3407,18.083906,5.7589951
0.46700001,492.3497,17.883621,5.7596292
0.4675,492.35858,17.685539,5.7602601
0.46799999,492.36737,17.489639,5.7608876
0.46849999,492.37607,17.295893,5.7615113
0.46900001,492.38467,17.10428,5.7621317
0.46950001,492.39316,16.914778,5.7627482
0.47,492.40158,16.727362,5.7633619
0.47049999,492.40991,16.542009,5.7639718
0.47099999,492.41812,16.3587,5.7645783
0.47150001,492.42627,16.177408,5.7651815
0.472,492.4343,15.998114,5.7657814
0.4725,492.44226,15.820795,5.7663779
0.47299999,492.45013,15.645431,5.7669711
0.47350001,492.45792,15.471998,5.767561
0.47400001,492.46561,15.300478,5.7681475
0.4745,492.47321,15.130849,5.7687306
0.47499999,492.48071,14.963089,5.769311
0.47549999,492.48816,14.79718,5.7698879
0.47600001,492.49551,14.633101,5.7704616
0.4765,492.50281,14.47083,5.7710319
0.477,492.50998,14.31035,5.7715988
0.47749999,492.51712,14.151641,5.7721629
0.47799999,492.52414,13.994682,5.7727242
0.47850001,492.5311,13.839456,5.7732816
0.479,492.53799,13.685943,5.7738366
0.4795,492.5448,13.534123,5.7743878
0.47999999,492.55151,13.383981,5.7749367
0.48050001,492.55817,13.235495,5.7754822
0.48100001,492.56476,13.088649,5.7760243
0.4815,492.57126,12.943424,5.7765636
0.48199999,492.5777,12.799803,5.7771001
0.48249999,492.58405,12.657768,5.7776337
0.48300001,492.59033,12.517302,5.7781639
0.4835,492.59656,12.378387,5.7786913
0.484,492.60272,12.241008,5.7792158
0.48449999,492.6088,12.105146,5.7797375
0.48500001,492.61484,11.970786,5.7802563
0.48550001,492.62079,11.83791,5.7807722
0.486,492.62665,11.706503,5.7812848
0.48649999,492.63248,11.576549,5.781795
0.48699999,492.63824,11.44803,5.7823024
0.48750001,492.64392,11.320933,5.7828069
0.48800001,492.64954,11.195241,5.783308
0.4885,492.65512,11.070939,5.7838068
0.48899999,492.66061,10.948011,5.7843027
0.48949999,492.66605,10.826444,5.7847962
0.49000001,492.67145,10.70622,5.7852864
0.4905,492.67676,10.587326,5.7857742
0.491,492.68201,10.469748,5.7862592
0.49149999,492.68723,10.353471,5.7867417
0.49200001,492.69238,10.23848,5.7872214
0.49250001,492.69745,10.124762,5.7876983
0.493,492.70248,10.012301,5.7881722
0.49349999,492.70746,9.9010859,5.7886443
0.49399999,492.71237,9.7911005,5.789113
0.49450001,492.71725,9.6823339,5.7895794
0.495,492.72208,9.5747709,5.7900434
0.4955,492.72681,9.4683981,5.7905045
0.49599999,492.73154,9.363204,5.7909632
0.49649999,492.73618,9.2591743,5.791419
0.49700001,492.74078,9.1562958,5.7918725
0.4975,492.74533,9.0545578,5.7923236
0.498,492.74985,8.9539461,5.7927723
0.49849999,492.75427,8.8544483,5.7932181
0.49900001,492.7587,8.756053,5.7936616
0.49950001,492.76303,8.6587477,5.7941027
0.5,492.76733,8.56252,5.7945409
0.50050002,492.77161,8.4673595,5.7949772
0.50099999,492.77582,8.3732519,5.7954106
0.50150001,492.77997,8.2801876,5.7958422
0.50199997,492.78409,8.1881552,5.7962708
0.5025,492.78815,8.0971422,5.7966971
0.50300002,492.79218,8.0071373,5.7971215
0.50349998,492.79614,7.9181309,5.797543
0.50400001,492.80008,7.8301105,5.7979622
0.50449997,492.80399,7.7430663,5.7983794
0.505,492.80783,7.6569867,5.7987938
0.50550002,492.81161,7.5718613,5.7992063
0.50599998,492.8154,7.4876795,5.7996163
0.50650001,492.81912,7.4044313,5.800024
0.50700003,492.82278,7.3221064,5.8004298
0.50749999,492.82642,7.2406945,5.8008327
0.50800002,492.83002,7.1601849,5.8012338
0.50849998,492.83359,7.0805683,5.8016324
0.509,492.8371,7.0018349,5.8020291
0.50950003,492.84058,6.923975,5.8024235
0.50999999,492.84402,6.8469782,5.8028154
0.51050001,492.84741,6.7708359,5.8032055
0.51099998,492.85077,6.695538,5.8035932
0.5115,492.8541,6.6210756,5.8039784
0.51200002,492.85739,6.5474391,5.8043618
0.51249999,492.86066,6.4746199,5.8047433
0.51300001,492.86386,6.4026084,5.8051224
0.51349998,492.86707,6.3313956,5.8054996
0.514,492.87021,6.2609735,5.8058743
0.51450002,492.87332,6.1913333,5.8062472
0.51499999,492.87637,6.1224656,5.8066177
0.51550001,492.87943,6.0543628,5.8069868
0.51599997,492.88245,5.9870157,5.807353
0.5165,492.88541,5.9204159,5.8077178
0.51700002,492.88834,5.8545556,5.8080802
0.51749998,492.89127,5.7894263,5.8084407
0.51800001,492.89413,5.7250199,5.8087993
0.51849997,492.89697,5.6613288,5.8091559
0.51899999,492.89978,5.5983448,5.8095102
0.51950002,492.90256,5.5360603,5.8098626
0.51999998,492.90533,5.4744668,5.8102131
0.5205,492.90805,5.4135575,5.8105621
0.52100003,492.91074,5.3533249,5.8109083
0.52149999,492.91339,5.2937608,5.8112531
0.52200001,492.91602,5.2348585,5.8115959
0.52249998,492.91861,5.17661,5.8119369
0.523,492.9212,5.1190085,5.8122759
0.52350003,492.92374,5.0620465,5.812613
0.52399999,492.92624,5.0057178,5.8129482
0.52450001,492.92874,4.9500141,5.8132815
0.52499998,492.93118,4.8949294,5.8136129
0.5255,492.93362,4.8404565,5.8139424
0.52600002,492.93604,4.7865887,5.8142705
0.52649999,492.93842,4.7333198,5.8145962
0.52700001,492.94077,4.6806421,5.8149204
0.52749997,492.94308,4.6285496,5.8152428
0.528,492.9454,4.5770364,5.8155632
0.52850002,492.94766,4.5260954,5.8158817
0.52899998,492.94992,4.4757209,5.8161988
0.52950001,492.95215,4.4259057,5.816514
0.52999997,492.95435,4.3766446,5.8168273
0.53049999,492.95651,4.3279305,5.8171391
0.53100002,492.95865,4.279758,5.8174491
0.53149998,492.96078,4.232121,5.8177571
0.53200001,492.96289,4.1850133,5.8180637
0.53250003,492.96497,4.1384292,5.8183684
0.53299999,492.96701,4.0923624,5.8186712
0.53350002,492.96906,4.0468082,5.8189726
0.53399998,492.97107,4.00176,5.8192725
0.5345,492.97305,3.9572127,5.8195705
0.53500003,492.97501,3.9131606,5.8198667
0.53549999,492.97696,3.8695982,5.8201613
0.53600001,492.97888,3.82652,5.8204546
0.53649998,492.98077,3.7839208,5.8207459
0.537,492.98267,3.7417951,5.8210359
0.53750002,492.98453,3.7001376,5.8213239
0.53799999,492.98636,3.6589434,5.8216105
0.53850001,492.98819,3.618207,5.8218951
0.53899997,492.98999,3.5779235,5.8221788
0.5395,492.99176,3.5380881,5.8224602
0.54000002,492.99353,3.4986954,5.8227406
0.54049999,492.99527,3.4597409,5.823019
0.54100001,492.99698,3.4212193,5.8232961
0.54149997,492.99869,3.3831263,5.8235717
0.542,493.00037,3.3454571,5.8238459
0.54250002,493.00201,3.308207,5.8241181
0.54299998,493.00366,3.2713711,5.824389
0.54350001,493.00528,3.2349448,5.8246584
0.54400003,493.0069,3.1989238,5.8249264
0.54449999,493.00848,3.1633034,5.8251929
0.54500002,493.01004,3.1280792,5.825458
0.54549998,493.0116,3.0932467,5.8257213
0.546,493.01315,3.0588017,5.825983
0.54650003,493.01468,3.0247397,5.8262439
0.54699999,493.01617,2.9910567,5.8265028
0.54750001,493.01764,2.9577484,5.8267603
0.54799998,493.01913,2.9248106,5.8270164
0.5485,493.02057,2.8922393,5.8272715
0.54900002,493.022,2.8600302,5.8275247
0.54949999,493.02344,2.8281796,5.8277764
0.55000001,493.02484,2.7966831,5.8280272
0.55049998,493.02621,2.765537,5.8282762
0.551,493.02759,2.7347376,5.8285236
0.55150002,493.02896,2.7042806,5.8287702
0.55199999,493.0303,2.6741626,5.8290153
0.55250001,493.03165,2.6443796,5.8292584
0.55299997,493.03296,2.614928,5.8295007
0.5535,493.03424,2.585804,5.829742
0.55400002,493.03552,2.557004,5.8299813
0.55449998,493.0368,2.5285246,5.8302193
0.55500001,493.03806,2.5003619,5.8304563
0.55549997,493.03931,2.472513,5.8306918
0.55599999,493.04053,2.4449739,5.8309259
0.55650002,493.04175,2.4177415,5.8311591
0.55699998,493.04294,2.3908122,5.8313904
0.5575,493.04413,2.3641822,5.8316207
0.55800003,493.04532,2.3378489,5.8318496
0.55849999,493.04648,2.3118086,5.8320775
0.55900002,493.04761,2.2860582,5.832304
0.55949998,493.04877,2.2605941,5.8325291
0.56,493.04987,2.2354138,5.8327532
0.56050003,493.05099,2.2105134,5.8329759
0.56099999,493.05209,2.1858904,5.8331971
0.56150001,493.05316,2.1615412,5.8334174
0.56199998,493.05426,2.1374633,5.8336363
0.5625,493.0553,2.1136532,5.8338542
0.56300002,493.05637,2.0901082,5.8340707
0.56349999,493.0574,2.0668252,5.8342862
0.56400001,493.05841,2.0438013,5.8345003
0.56449997,493.05945,2.0210338,5.834713
0.565,493.06046,1.9985198,5.8349247
0.56550002,493.06143,1.9762563,5.8351355
0.56599998,493.06241,1.9542406,5.8353448
0.56650001,493.06339,1.9324698,5.8355532
0.56699997,493.06436,1.9109416,5.8357601
0.5675,493.06531,1.8896528,5.8359661
0.56800002,493.06622,1.8686011,5.8361707
0.56849998,493.06717,1.8477837,5.8363743
0.56900001,493.06808,1.8271984,5.8365765
0.56950003,493.069,1.8068422,5.8367782
0.56999999,493.06989,1.7867126,5.8369784
0.57050002,493.07077,1.7668073,5.8371773
0.57099998,493.07166,1.7471235,5.8373752
0.5715,493.07251,1.727659,5.8375721
0.57200003,493.07339,1.7084111,5.8377681
0.57249999,493.07422,1.6893774,5.8379626
0.57300001,493.07507,1.6705558,5.8381562
0.57349998,493.0759,1.6519438,5.8383484
0.574,493.07672,1.633539,5.8385401
0.57450002,493.07755,1.615339,5.8387303
0.57499999,493.07834,1.5973418,5.8389196
0.57550001,493.07913,1.5795449,5.839108
0.57599998,493.0799,1.5619463,5.8392949
0.5765,493.08069,1.5445435,5.8394814
0.57700002,493.08145,1.5273346,5.8396664
0.57749999,493.08221,1.5103172,5.8398504
0.57800001,493.08295,1.4934894,5.8400335
0.57849997,493.08371,1.476849,5.8402152
0.579,493.08444,1.4603938,5.8403964
0.57950002,493.08517,1.4441218,5.8405762
0.57999998,493.08588,1.428031,5.8407555
0.58050001,493.08658,1.4121194,5.8409333
0.58099997,493.08728,1.396385,5.8411102
0.58149999,493.08798,1.3808258,5.8412862
0.58200002,493.08868,1.3654398,5.8414612
0.58249998,493.08936,1.3502253,5.8416352
0.583,493.09003,1.3351804,5.8418083
0.58350003,493.0907,1.3203031,5.8419805
0.58399999,493.09134,1.3055913,5.8421516
0.58450001,493.09198,1.2910435,5.8423219
0.58499998,493.09262,1.2766578,5.8424911
0.5855,493.09326,1.2624322,5.8426595
0.58600003,493.0939,1.2483652,5.8428264
0.58649999,493.09451,1.2344546,5.8429928
0.58700001,493.09512,1.2206992,5.8431582
0.58749998,493.09573,1.2070969,5.8433232
0.588,493.09634,1.1936461,5.8434868
0.58850002,493.09692,1.1803452,5.8436494
0.58899999,493.0975,1.1671923,5.843811
0.58950001,493.09808,1.154186,5.8439722
0.58999997,493.09866,1.1413245,5.8441319
0.5905,493.09924,1.1286063,5.8442912
0.59100002,493.09979,1.1160297,5.8444495
0.59149998,493.10034,1.1035933,5.8446069
0.59200001,493.10089,1.0912954,5.8447633
0.59249997,493.10144,1.0791343,5.8449187
0.59299999,493.10196,1.0671089,5.8450732
0.59350002,493.10251,1.0552173,5.8452272
0.59399998,493.10303,1.0434581,5.8453803
0.59450001,493.10355,1.03183,5.8455324
0.59500003,493.10406,1.0203313,5.8456836
0.59549999,493.10455,1.0089607,5.8458343
0.59600002,493.10507,0.99771678,5.8459835
0.59649998,493.10556,0.98659831,5.8461323
0.597,493.10605,0.9756037,5.8462801
0.59750003,493.10654,0.96473157,5.8464274
0.59799999,493.10703,0.95398051,5.8465738
0.59850001,493.10748,0.9433493,5.8467193
0.59899998,493.10797,0.93283647,5.8468637
0.5995,493.10843,0.92244077,5.8470078
0.60000002,493.10889,0.91216093,5.8471508
0.60049999,493.10934,0.90199554,5.8472929
0.60100001,493.10977,0.89194345,5.8474345
0.60149997,493.11023,0.88200331,5.8475752
0.602,493.11066,0.87217396,5.8477149
0.60250002,493.11108,0.86245406,5.8478541
0.60299999,493.11151,0.85284251,5.8479924
0.60350001,493.11194,0.84333795,5.8481297
0.60399997,493.11237,0.83393937,5.8482666
0.6045,493.11279,0.82464546,5.8484025
0.60500002,493.11319,0.81545502,5.8485379
0.60549998,493.11359,0.80636704,5.8486724
0.60600001,493.11398,0.79738027,5.8488059
0.60650003,493.11438,0.78849363,5.8489389
0.60699999,493.11478,0.779706,5.849071
0.60750002,493.11517,0.77101624,5.8492026
0.60799998,493.11554,0.76242334,5.8493333
0.6085,493.11594,0.7539261,5.8494635
0.60900003,493.1163,0.74552351,5.8495927
0.60949999,493.11667,0.73721457,5.8497214
0.61000001,493.11703,0.7289983,5.8498492
0.61049998,493.1174,0.72087359,5.8499765
0.611,493.11777,0.71283948,5.8501029
0.61150002,493.11813,0.70489484,5.8502288
0.61199999,493.11847,0.69703871,5.8503537
0.61250001,493.1188,0.68927014,5.8504777
0.61299998,493.11917,0.68158811,5.8506017
0.6135,493.11951,0.67399168,5.8507247
0.61400002,493.11984,0.66647995,5.8508468
0.61449999,493.12015,0.65905184,5.8509684
0.61500001,493.12048,0.65170652,5.851089
0.61549997,493.12082,0.64444309,5.8512096
0.616,493.12112,0.63726056,5.8513288
0.61650002,493.12146,0.63015801,5.8514481
0.61699998,493.12177,0.62313467,5.8515663
0.61750001,493.12207,0.61618954,5.8516836
0.61799997,493.12238,0.60932183,5.8518004
0.61849999,493.12268,0.60253066,5.8519168
0.61900002,493.12299,0.59581512,5.8520322
0.61949998,493.12329,0.58917439,5.8521476
0.62,493.12357,0.58260769,5.8522615
0.62050003,493.12387,0.57611412,5.8523755
0.62099999,493.12415,0.56969291,5.8524885
0.62150002,493.12442,0.56334329,5.8526006
0.62199998,493.12469,0.55706435,5.8527126
0.6225,493.125,0.5508554,5.8528237
0.62300003,493.12524,0.54471558,5.8529344
0.62349999,493.12552,0.53864425,5.853044
0.62400001,493.12579,0.5326407,5.8531532
0.62449998,493.12607,0.52670395,5.8532619
0.625,493.12631,0.52083343,5.8533702
0.62550002,493.12659,0.5150283,5.8534775
0.62599999,493.12683,0.50928789,5.8535843
0.62650001,493.12711,0.50361145,5.8536906
0.62699997,493.12735,0.49799824,5.8537965
0.6275,493.12759,0.49244758,5.8539014
0.62800002,493.12784,0.4869588,5.8540063
0.62849998,493.12808,0.48153117,5.8541098
0.62900001,493.12833,0.47616404,5.8542132
0.62949997,493.12854,0.47085673,5.8543162
0.63,493.12878,0.46560854,5.8544183
0.63050002,493.12903,0.46041882,5.8545198
0.63099998,493.12924,0.45528695,5.8546209
0.63150001,493.12946,0.45021227,5.8547215
0.63200003,493.1297,0.44519415,5.8548212
0.63249999,493.12991,0.44023195,5.8549209
0.63300002,493.13013,0.43532503,5.8550196
0.63349998,493.13034,0.43047279,5.8551178
0.634,493.13055,0.42567462,5.8552155
0.63450003,493.13077,0.42092991,5.8553128
0.63499999,493.13098,0.41623807,5.8554091
0.63550001,493.1312,0.4115985,5.8555055
0.63599998,493.13141,0.40701064,5.8556008
0.6365,493.13159,0.4024739,5.8556957
0.63700002,493.13181,0.39798775,5.8557901
0.63749999,493.13199,0.39355165,5.8558841
0.63800001,493.1322,0.38916498,5.8559775
0.63849998,493.13239,0.38482723,5.8560705
0.639,493.13257,0.38053781,5.856163
0.63950002,493.13275,0.37629616,5.8562551
0.63999999,493.13297,0.37210181,5.8563461
0.64050001,493.13315,0.36795422,5.8564372
0.64099997,493.13333,0.36385286,5.8565273
0.6415,493.13351,0.35979718,5.856617
0.64200002,493.13367,0.35578671,5.8567066
0.64249998,493.13385,0.35182095,5.8567953
0.64300001,493.13403,0.34789938,5.8568835
0.64349997,493.13422,0.3440215,5.8569713
0.64399999,493.13437,0.34018683,5.857059
0.64450002,493.13455,0.33639494,5.8571458
0.64499998,493.1347,0.33264527,5.8572321
0.6455,493.13489,0.32893741,5.8573179
0.64600003,493.13504,0.32527086,5.8574033
0.64649999,493.13519,0.32164517,5.8574882
0.64700001,493.13535,0.31805989,5.8575726
0.64749998,493.13553,0.31451458,5.857657
0.648,493.13568,0.31100875,5.8577404
0.64850003,493.13583,0.307542,5.8578234
0.64899999,493.13599,0.30411389,5.8579059
0.64950001,493.13614,0.30072397,5.8579879
0.64999998,493.13629,0.29737183,5.8580699
0.6505,493.13644,0.29405704,5.858151
0.65100002,493.13657,0.29077926,5.8582315
0.65149999,493.13672,0.28753802,5.8583121
0.65200001,493.13687,0.2843329,5.8583918
0.65249997,493.13699,0.28116351,5.8584714
0.653,493.13715,0.27802944,5.8585501
0.65350002,493.13727,0.2749303,5.8586287
0.65399998,493.13742,0.27186573,5.858707
0.65450001,493.13754,0.26883528,5.8587842
0.65499997,493.1377,0.26583862,5.8588614
0.65549999,493.13782,0.26287535,5.8589382
0.65600002,493.13794,0.25994512,5.8590145
0.65649998,493.13809,0.25704756,5.8590908
0.65700001,493.13821,0.25418228,5.8591661
0.65750003,493.13834,0.25134894,5.859241
0.65799999,493.13846,0.24854717,5.8593159
0.65850002,493.13858,0.24577662,5.8593903
0.65899998,493.1387,0.24303697,5.8594642
0.6595,493.13882,0.24032785,5.8595376
0.66000003,493.13895,0.2376489,5.8596106
0.66049999,493.13907,0.23499984,5.859683
0.66100001,493.13919,0.23238027,5.859755
