"time","revolute1.phi","revolute1.w"
1.105,-0.816720072828324,6.98179135834339
1.106,-0.809757996502799,6.94238904289034
1.107,-0.802835216839909,6.90319825548052
1.108,-0.795951524723822,6.86421560301907
1.109,-0.789106713960421,6.82543771143598
1.11,-0.782300578761374,6.78686109159745
1.111,-0.775532921275837,6.74848255527503
1.112,-0.768803545168476,6.71029886721982
1.113,-0.762112257329181,6.67230684240595
1.114,-0.75545886777137,6.63450333688592
1.115,-0.748843188903536,6.59688512478412
1.116,-0.74226503715585,6.55944920311266
1.117,-0.735724231599935,6.52219255036448
1.118,-0.729220594256039,6.48511219164336
1.119,-0.722753950044002,6.44820519908018
1.12,-0.716324127935464,6.41146863649435
1.121,-0.709930958304705,6.37489968048998
1.122,-0.703574274845597,6.33849552962329
1.123,-0.697253914040754,6.30225342718112
1.124,-0.690969715107998,6.26617066180491
1.125,-0.684721520374381,6.23024454129406
1.126,-0.678509174407817,6.19447244486229
1.127,-0.672332524486595,6.15885179091078
1.128,-0.666191420520854,6.12338003940797
1.129,-0.660085714973786,6.08805469428715
1.13,-0.654015262469088,6.05287327147514
1.131,-0.647979920365019,6.01783335462193
1.132,-0.641979548463073,5.98293257231343
1.133,-0.636014008856925,5.94816858801073
1.134,-0.63008316595891,5.91353910609769
1.135,-0.624186886365192,5.87904184755242
1.136,-0.618325038944918,5.84467458430001
1.137,-0.612497494794095,5.81043513812162
1.138,-0.606704127115668,5.77632136023582
1.139,-0.60094481120659,5.74233113890346
1.14,-0.595219424740123,5.70846239141187
1.141,-0.589527847391868,5.67471307128191
1.142,-0.583869960504123,5.64108117458538
1.143,-0.578245647549339,5.60756472772797
1.144,-0.572654793919285,5.57416179087173
1.145,-0.567097287353054,5.5408704586677
1.146,-0.561573017713276,5.50768885922626
1.147,-0.556081875889049,5.47461515072663
1.148,-0.550623754975557,5.44164752418145
1.149,-0.545198549866282,5.40878420190976
1.15,-0.539806157219074,5.37602343702067
1.151,-0.534446475422221,5.34336351289714
1.152,-0.52911940456052,5.31080274267959
1.153,-0.523824846381353,5.27833946874973
1.154,-0.518562704260748,5.24597206221414
1.155,-0.513332883060398,5.21369892193524
1.156,-0.508135288923851,5.18151847330961
1.157,-0.502969830111458,5.14942917135941
1.158,-0.497836416099661,5.11742949661709
1.159,-0.492734957813503,5.08551795571535
1.16,-0.487665367592076,5.05369308086833
1.161,-0.482627559153955,5.02195342935261
1.162,-0.477621447562651,4.99029758298839
1.163,-0.472646949192041,4.95872414762056
1.164,-0.467703981691822,4.92723175259977
1.165,-0.462792464185094,4.8958190511881
1.166,-0.457912327092471,4.86448475930045
1.167,-0.45306348585905,4.83322755049566
1.168,-0.448245863929841,4.80204614709072
1.169,-0.443459385975991,4.77093929280421
1.17,-0.438703977866595,4.73990575226271
1.171,-0.433979566640474,4.70894431050717
1.172,-0.429286080477976,4.67805377249927
1.173,-0.424623448672759,4.64723296262785
1.174,-0.419991601603593,4.61648072421527
1.175,-0.415390470706145,4.5857959190238
1.176,-0.410819995616399,4.55517750106642
1.177,-0.406280107641177,4.52462434514536
1.178,-0.401770740633788,4.49413535933224
1.179,-0.397291830818538,4.46370948294831
1.18,-0.392843315422889,4.43334567219119
1.181,-0.388425132653176,4.40304289968186
1.182,-0.384037221670334,4.37280015401182
1.183,-0.379679522565612,4.34261643929014
1.184,-0.3753519763363,4.31249077469058
1.185,-0.371054524861445,4.28242219399865
1.186,-0.366787116250479,4.25240983592457
1.187,-0.362549695287577,4.22245278263459
1.188,-0.358342204175831,4.19255007227992
1.189,-0.354164588910016,4.16270080661051
1.19,-0.35001679632933,4.13290410114359
1.191,-0.345898774096759,4.1031590847724
1.192,-0.341810470678461,4.073464899375
1.193,-0.337751835323124,4.04382069942296
1.194,-0.333722818041348,4.01422565159017
1.195,-0.329723369585009,3.98467893436159
1.196,-0.325753444539145,3.95517980149144
1.197,-0.321812999280613,3.92572754015955
1.198,-0.317901983326273,3.89632129352137
1.199,-0.314020350950383,3.86696029905717
1.2,-0.310168057143461,3.83764380570461
1.201,-0.306345057595065,3.8083710735377
1.202,-0.302551308676604,3.77914137344581
1.203,-0.298786767424122,3.74995398681271
1.204,-0.295051391521103,3.72080820519555
1.205,-0.291345139281255,3.69170333000384
1.206,-0.287667970795953,3.66263869505573
1.207,-0.284019851695988,3.63361374048813
1.208,-0.280400738149856,3.60462771809107
1.209,-0.276810591472143,3.57567997828103
1.21,-0.273249373589161,3.54676988104813
1.211,-0.269717047024725,3.51789679569377
1.212,-0.266213574885943,3.4890601005684
1.213,-0.262738920848993,3.46025918280913
1.214,-0.259293049144912,3.43149343807748
1.215,-0.255875924545369,3.40276227029701
1.216,-0.252487512348462,3.37406509139106
1.217,-0.249127784772042,3.34540143694833
1.218,-0.245796704665425,3.31677067152371
1.219,-0.242494239140922,3.28817223526008
1.22,-0.239220356058992,3.2596055802913
1.221,-0.235975023794787,3.23107016651332
1.222,-0.232758211226476,3.20256546136783
1.223,-0.229569887723563,3.17409093962585
1.224,-0.226410023135211,3.14564608317138
1.225,-0.223278587778559,3.11723038078494
1.226,-0.22017555242705,3.08884332792724
1.227,-0.217100892142617,3.06048450281731
1.228,-0.214054577907671,3.03215340035653
1.229,-0.2110365811505,3.00384952196583
1.23,-0.208046874824496,2.975572397022
1.231,-0.205085432328242,2.94732156143855
1.232,-0.202152227495877,2.91909655748994
1.233,-0.199247234587456,2.89089693363559
1.234,-0.196370428279309,2.86272224434406
1.235,-0.193521783654408,2.8345720499171
1.236,-0.190701276192725,2.80644591631386
1.237,-0.187908883789718,2.77834346193428
1.238,-0.185144583670384,2.75026428621402
1.239,-0.182408351317392,2.72220794485372
1.24,-0.179700164058121,2.69417403292088
1.241,-0.177019999604864,2.6661621510968
1.242,-0.17436783604676,2.63817190553717
1.243,-0.171743651841728,2.6102029077325
1.244,-0.169147425808404,2.58225477436871
1.245,-0.166579137118072,2.55432712718762
1.246,-0.164038765286599,2.52641959284748
1.247,-0.161526291086307,2.49853182369639
1.248,-0.1590416965522,2.47066349795784
1.249,-0.156584960837609,2.44281422556081
1.25,-0.154156065031092,2.41498365768641
1.251,-0.151754990553708,2.38717145037681
1.252,-0.149381719152186,2.35937726442405
1.253,-0.147036232892105,2.33160076525869
1.254,-0.14471851415107,2.30384162283864
1.255,-0.142428545611885,2.27609951153787
1.256,-0.140166310255733,2.24837411003516
1.257,-0.137931791600316,2.22066510567635
1.258,-0.135724975584739,2.19297222890842
1.259,-0.133545844568062,2.1652951436975
1.26,-0.131394382882546,2.13763354895284
1.261,-0.129270575148181,2.10998714776084
1.262,-0.127174406266905,2.08235564729291
1.263,-0.125105861416818,2.05473875871321
1.264,-0.123064926046406,2.02713619708642
1.265,-0.121051585868751,1.99954768128548
1.266,-0.119065826855754,1.97197293389945
1.267,-0.117107635232348,1.94441168114116
1.268,-0.115176999535087,1.91686368391563
1.269,-0.113273905562338,1.88932866159087
1.27,-0.111398340248158,1.8618063504671
1.271,-0.109550290980592,1.83429649348186
1.272,-0.107729745392581,1.80679883704898
1.273,-0.105936691357067,1.77931313097966
1.274,-0.104171116982104,1.75183912840383
1.275,-0.102433010605964,1.72437658569124
1.276,-0.100722360792251,1.69692526237275
1.277,-0.0990391563249982,1.66948492106153
1.278,-0.0973833874693062,1.64205534582663
1.279,-0.0957550434209411,1.61463630499851
1.28,-0.0941541132617824,1.58722756509288
1.281,-0.0925805867804181,1.55982890276818
1.282,-0.0910344539786985,1.53244009762325
1.283,-0.0895157050675939,1.50506093212951
1.284,-0.0880243304630485,1.47769119156301
1.285,-0.0865603207818395,1.4503306639366
1.286,-0.0851236668374308,1.42297913993204
1.287,-0.0837143596358323,1.39563641283214
1.288,-0.0823323910794651,1.36830228754917
1.289,-0.0809777531235536,1.34097656977183
1.29,-0.0796504367932596,1.31365905332295
1.291,-0.078350433966412,1.28634954304894
1.292,-0.0770777367072385,1.25904784624507
1.293,-0.0758323372628602,1.23175377259581
1.294,-0.0746142280597833,1.20446713411511
1.295,-0.0734234017003935,1.17718774508672
1.296,-0.072259850959447,1.14991542200449
1.297,-0.0711235687805661,1.12264998351268
1.298,-0.0700145486065468,1.09539125299432
1.299,-0.0689327847211595,1.06813906125082
1.3,-0.0678782698630981,1.040893227542
1.301,-0.0668509977436324,1.01365357952626
1.302,-0.0658509622384796,0.98641994681797
1.303,-0.0648781573848779,0.959192160932381
1.304,-0.0639325773786562,0.931970055230491
1.305,-0.0630142165713067,0.904753464863977
1.306,-0.0621230694670553,0.877542226720038
1.307,-0.0612591307199346,0.850336179366339
1.308,-0.0604223951779508,0.823135163158061
1.309,-0.0596128591898329,0.795939024693558
1.31,-0.0588305169978549,0.768747604345637
1.311,-0.0580753639459016,0.741560747265637
1.312,-0.0573473955255335,0.714378300052864
1.313,-0.0566466073736166,0.687200110701453
1.314,-0.0559729952699494,0.66002602854713
1.315,-0.055326555134893,0.632855904214067
1.316,-0.0547072830269979,0.605689589561646
1.317,-0.0541151751406339,0.578526937631315
1.318,-0.0535502278036174,0.551367802593352
1.319,-0.0530124386229273,0.52421204183111
1.32,-0.0525018038057558,0.497059510904803
1.321,-0.0520183199810512,0.469910066893945
1.322,-0.0515619841130901,0.442763568187622
1.323,-0.0511327933003587,0.415619874061336
1.324,-0.0507307447737229,0.388478844624784
1.325,-0.0503558358946003,0.361340340769725
1.326,-0.0500080641531308,0.334204224117748
1.327,-0.0496874271663485,0.307070356968147
1.328,-0.0493939226763518,0.279938602245686
1.329,-0.0491275493412642,0.252808824707292
1.33,-0.0488883052957679,0.225680888607087
1.331,-0.048676188343714,0.198554657953006
1.332,-0.0484911968293498,0.171429997840831
1.333,-0.0483333292249855,0.144306773750244
1.334,-0.0482025841296912,0.117184851493438
1.335,-0.048098960267996,0.0900640971638225
1.336,-0.0480224564885857,0.0629443770846316
1.337,-0.0479730717630012,0.0358255577576291
1.338,-0.0479508051843367,0.00870750581171756
1.339,-0.0479556564526866,-0.0184099116657259
1.34,-0.0479876255121793,-0.0455268274645493
1.341,-0.0480467113182467,-0.0726433752711226
1.342,-0.0481329135529045,-0.0997596883703488
1.343,-0.0482462320250446,-0.126875900167357
1.344,-0.0483866666696516,-0.153992144238488
1.345,-0.048554217547019,-0.181108554382178
1.346,-0.0487488848419664,-0.208225264669947
1.347,-0.0489706688630553,-0.235342409497281
1.348,-0.0492195700418065,-0.262460123634619
1.349,-0.0494955891489915,-0.28957854230625
1.35,-0.0497987279003073,-0.316697801319563
1.351,-0.0501289864163831,-0.343818036788255
1.352,-0.0504863657263535,-0.370939385506491
1.353,-0.0508708669901512,-0.398061984899537
1.354,-0.0512824914982441,-0.425185973074805
1.355,-0.0517212406713714,-0.452311488872813
1.356,-0.0521871160602806,-0.479438671918231
1.357,-0.0526801193454634,-0.506567662670839
1.358,-0.0532002523368929,-0.533698602476574
1.359,-0.0537475169737592,-0.560831633618488
1.36,-0.0543219174891656,-0.587966899369874
1.361,-0.0549234548774629,-0.615104544039908
1.362,-0.055552131592228,-0.642244713029221
1.363,-0.0562079502865356,-0.66938755287963
1.364,-0.0568909137611373,-0.696533211325146
1.365,-0.0576010249650428,-0.72368183734293
1.366,-0.0583382869961021,-0.750833581204342
1.367,-0.0591027031015868,-0.777988594525896
1.368,-0.0598942766787723,-0.805147030320314
1.369,-0.0607130112755188,-0.832309043047481
1.37,-0.0615589105908543,-0.859474788665492
1.371,-0.0624319784755544,-0.886644424681612
1.372,-0.0633322189327262,-0.913818110203328
1.373,-0.0642596361183882,-0.940996005989299
1.374,-0.0652142343420532,-0.968178274500413
1.375,-0.0661960180673091,-0.995365079950738
1.376,-0.067204991912402,-1.02255658835858
1.377,-0.068241160650816,-1.04975296759742
1.378,-0.069304529211857,-1.076954387447
1.379,-0.0703951026812323,-1.10416101964424
1.38,-0.07151288658072,-1.13137303622767
1.381,-0.0726578863670073,-1.15859061265656
1.382,-0.0738301074101766,-1.18581392799719
1.383,-0.0750295554463352,-1.21304316220937
1.384,-0.0762562363722731,-1.2402784974568
1.385,-0.0775101562460874,-1.26752011815774
1.386,-0.0787913212878094,-1.29476821103577
1.387,-0.080099737880029,-1.32202296517055
1.388,-0.0814354125685216,-1.3492845720485
1.389,-0.0827983520628727,-1.37655322561359
1.39,-0.0841885632371052,-1.40382912231803
1.391,-0.0856060531303029,-1.43111246117302
1.392,-0.0870508289472389,-1.45840344379951
1.393,-0.0885228980589989,-1.48570227447889
1.394,-0.0900222680036091,-1.51300916020374
1.395,-0.0915489464866596,-1.54032431072857
1.396,-0.0931029413819328,-1.56764793862059
1.397,-0.0946842607320265,-1.59498025931034
1.398,-0.0962929162672677,-1.6223214922513
1.399,-0.0979289343806898,-1.64967186442892
1.4,-0.0995923078979088,-1.67703159521218
1.401,-0.101283046225436,-1.70440091220762
1.402,-0.103001158985711,-1.73178004615273
1.403,-0.104746656018974,-1.75916923096702
1.404,-0.106519547385143,-1.78656870380324
1.405,-0.108319843365682,-1.8139787050984
1.406,-0.110147554465476,-1.84139947862498
1.407,-0.112002691414708,-1.86883127154199
1.408,-0.113885265170726,-1.89627433444616
1.409,-0.115795286919923,-1.92372892142305
1.41,-0.117732768079605,-1.95119529009813
1.411,-0.11969772029987,-1.97867370168798
1.412,-0.121690155465474,-2.00616442105136
1.413,-0.123710085697713,-2.03366771674036
1.414,-0.125757523356288,-2.06118386105152
1.415,-0.127832481041186,-2.08871313007701
1.416,-0.129934971594547,-2.11625580375564
1.417,-0.132065022912263,-2.14381220827333
1.418,-0.134222641686306,-2.17138261242799
1.419,-0.136407838176006,-2.19896729851016
1.42,-0.138620626738132,-2.22656656386455
1.421,-0.14086102201217,-2.25418071002744
1.422,-0.143129038922991,-2.28181004278004
1.423,-0.14542469268354,-2.30945487220198
1.424,-0.147747998797504,-2.33711551272468
1.425,-0.150098973062002,-2.36479228318487
1.426,-0.152477631570255,-2.39248550687791
1.427,-0.154883990714269,-2.4201955116113
1.428,-0.157318067187511,-2.44792262975808
1.429,-0.159779877987592,-2.47566719831026
1.43,-0.162269440418942,-2.50342955893226
1.431,-0.16478677209549,-2.53121005801435
1.432,-0.167331890943341,-2.55900904672602
1.433,-0.169904815203461,-2.58682688106951
1.434,-0.172505563434346,-2.61466392193315
1.435,-0.175134163471475,-2.64252060383317
1.436,-0.17779064313529,-2.67039736368723
1.437,-0.180475010137162,-2.6982944867487
1.438,-0.183187284961289,-2.7262123588067
1.439,-0.185927488459658,-2.75415137108631
1.44,-0.188695641855656,-2.78211192030911
1.441,-0.19149176674768,-2.81009440875382
1.442,-0.194315885112746,-2.83809924431681
1.443,-0.197168019310101,-2.86612684057272
1.444,-0.20004819208483,-2.89417761683499
1.445,-0.202956426571475,-2.92225199821647
1.446,-0.205892746297631,-2.95035041568998
1.447,-0.208857175187571,-2.97847330614889
1.448,-0.211849737565845,-3.00662111246767
1.449,-0.214870458160901,-3.03479428356253
1.45,-0.217919362108681,-3.0629932744519
1.451,-0.220996474956248,-3.09121854631707
1.452,-0.224101822665381,-3.11947056656276
1.453,-0.227235431809836,-3.14774981153138
1.454,-0.230397356979834,-3.17605714207787
1.455,-0.233587603805862,-3.20439274866376
1.456,-0.236806200658699,-3.23275713397819
1.457,-0.240053176384618,-3.26115080782203
1.458,-0.24332856031009,-3.28957428718345
1.459,-0.246632382246502,-3.31802809631367
1.46,-0.249964672494864,-3.34651276680256
1.461,-0.253325461850524,-3.37502883765441
1.462,-0.256714781607879,-3.40357685536347
1.463,-0.260132663565089,-3.43215737398977
1.464,-0.263579140028782,-3.46077095523464
1.465,-0.267054243818777,-3.48941816851649
1.466,-0.270558008272783,-3.51809959104645
1.467,-0.274090467251123,-3.54681580790403
1.468,-0.277651655141436,-3.57556741211277
1.469,-0.281241606863398,-3.60435500471597
1.47,-0.284860371191672,-3.63317942866238
1.471,-0.288507991560932,-3.66204143181929
1.472,-0.292184491636,-3.69094141364064
1.473,-0.295889909419931,-3.71988002394816
1.474,-0.299624283527301,-3.74885792194355
1.475,-0.303387653190404,-3.77787577631022
1.476,-0.307180058265442,-3.8069342653149
1.477,-0.311001539238723,-3.83603407690938
1.478,-0.314852137232846,-3.86517590883211
1.479,-0.318731894012904,-3.89436046870994
1.48,-0.32264085199267,-3.92358847415976
1.481,-0.326579054240793,-3.95286065289018
1.482,-0.33054654448699,-3.98217774280322
1.483,-0.334543368559662,-4.01154051961858
1.484,-0.338569602107655,-4.04095032987534
1.485,-0.342625268366422,-4.0704075097666
1.486,-0.346710415050339,-4.09991286356615
1.487,-0.350825090655431,-4.12946720797255
1.488,-0.354969344468208,-4.15907137226181
1.489,-0.359143226574529,-4.18872619844017
1.49,-0.363346787868439,-4.21843254139682
1.491,-0.367580080061026,-4.24819126905668
1.492,-0.371843155689264,-4.2780032625331
1.493,-0.37613606812487,-4.30786941628065
1.494,-0.380458871583144,-4.33779063824782
1.495,-0.384811621131828,-4.3677678500298
1.496,-0.389194372699945,-4.3978019870212
1.497,-0.393607195982878,-4.42789427304386
1.498,-0.39805014819607,-4.45804566170163
1.499,-0.402523282496014,-4.48825701557177
1.5,-0.407026659326495,-4.51852934765572
1.501,-0.411560340109536,-4.5488636870654
1.502,-0.41612438725653,-4.57926107922468
1.503,-0.420718864179384,-4.60972258607098
1.504,-0.425343835301665,-4.64024928625674
1.505,-0.429999366069736,-4.67084227535102
1.506,-0.434685522963902,-4.70150266604101
1.507,-0.439402373509552,-4.73223158833359
1.508,-0.444149986288296,-4.76303018975684
1.509,-0.448928430949113,-4.79389963556162
1.51,-0.453737782403253,-4.82484119956154
1.511,-0.4585781263704,-4.85585638424723
1.512,-0.463449524344537,-4.88694616175473
1.513,-0.468352051343427,-4.91811179164353
1.514,-0.473285783585794,-4.94935455389099
1.515,-0.478250798505105,-4.98067574915087
1.516,-0.48324717476332,-5.01207669901166
1.517,-0.488274992264674,-5.04355874625502
1.518,-0.493334332169431,-5.07512325511415
1.519,-0.49842527690766,-5.10677161153225
1.52,-0.503547910192994,-5.13850522342085
1.521,-0.508702317036406,-5.17032552091828
1.522,-0.513888583759962,-5.20223395664801
1.523,-0.519106798010603,-5.23423200597713
1.524,-0.524357075886528,-5.26632166080804
1.525,-0.529639496362974,-5.29850423593333
1.526,-0.534954147371502,-5.33078120782871
1.527,-0.540301123725992,-5.3631541769074
1.528,-0.545680521769065,-5.39562477007634
1.529,-0.551092439390405,-5.42819464107756
1.53,-0.556536976045081,-5.46086547082952
1.531,-0.562014232771877,-5.49363896776848
1.532,-0.567524312211603,-5.52651686818976
1.533,-0.573067318625431,-5.55950093658922
1.534,-0.578643357913208,-5.59259296600446
1.535,-0.584252537631786,-5.62579477835628
1.536,-0.589894967013337,-5.65910822478994
1.537,-0.595570773125124,-5.69253541372233
1.538,-0.601280085720611,-5.72607849722089
1.539,-0.607023000451568,-5.75973915212315
1.54,-0.612799635590232,-5.79351938029365
1.541,-0.618610111347091,-5.82742121694491
1.542,-0.624454549895081,-5.86144673106146
1.543,-0.630333075393759,-5.8955980258239
1.544,-0.636245814013502,-5.9298772390329
1.545,-0.642192893959679,-5.96428654353329
1.546,-0.648174445496846,-5.99882814763807
1.547,-0.654190600972923,-6.03350429555244
1.548,-0.660241494843388,-6.06831726779789
1.549,-0.666327273789571,-6.10326947463977
1.55,-0.672448094109758,-6.13836343225103
1.551,-0.678604081056822,-6.17360138826495
1.552,-0.68479537963768,-6.20898579002435
1.553,-0.691022137244201,-6.24451912475019
1.554,-0.697284503682974,-6.28020392001706
1.555,-0.703582631205055,-6.31604274422845
1.556,-0.709916674535734,-6.35203820709223
1.557,-0.716286790904282,-6.38819296009596
1.558,-0.722693140073723,-6.42450969698234
1.559,-0.729135884370574,-6.46099115422452
1.56,-0.735615188714619,-6.49764011150154
1.561,-0.742131227189177,-6.53445933144382
1.562,-0.748684187951912,-6.57145151478723
1.563,-0.755274229555471,-6.60861970669498
1.564,-0.761901529241793,-6.64596684908859
1.565,-0.768566267137008,-6.68349592815247
1.566,-0.775268626286425,-6.72120997476083
1.567,-0.782008792689513,-6.75911206490451
1.568,-0.788786955334886,-6.79720532011789
1.569,-0.795603306235279,-6.8354929079057
1.57,-0.802458040462541,-6.87397804216997
1.571,-0.809351356182607,-6.9126639836368
1.572,-0.81628345469049,-6.95155404028332
1.573,-0.823254544042179,-6.99065136505193
1.574,-0.830264848092712,-7.02995844888879
1.575,-0.837314565764465,-7.06947941866656
1.576,-0.844403912512536,-7.10921770271084
1.577,-0.851533107209747,-7.14917677232224
1.578,-0.858702372185916,-7.18936014196234
1.579,-0.865911933267103,-7.2297713694394
1.58,-0.873162019814882,-7.27041405609435
1.581,-0.880452864765588,-7.31129184698653
1.582,-0.887784704669589,-7.35240843107965
1.583,-0.895157779730532,-7.39376754142754
1.584,-0.902572333844615,-7.43537295536009
1.585,-0.910028614943095,-7.47722825949528
1.586,-0.917526876975383,-7.5193353425246
1.587,-0.925067373368449,-7.56169949794953
1.588,-0.932650363360297,-7.60432454322202
1.589,-0.940276110093681,-7.64721432865908
1.59,-0.947944880655978,-7.69037273715876
1.591,-0.955656946119045,-7.73380368391593
1.592,-0.963412581579091,-7.77751111613831
1.593,-0.971212066196536,-7.82149901276223
1.594,-0.979055671676947,-7.86576929577721
1.595,-0.986943682539416,-7.91032548469581
1.596,-0.994876394756454,-7.95517244333052
1.597,-1.0028541022383,-8.00031393038345
1.598,-1.01087710297013,-8.04575370079057
1.599,-1.01894569904405,-8.09149550401172
1.6,-1.02706019669104,-8.13754308232081
1.601,-1.03522089224065,-8.18389900815385
1.602,-1.04342808201179,-8.23056549574018
1.603,-1.051682095152,-8.27754710592897
1.604,-1.05998324972752,-8.32484711935754
1.605,-1.0683318675125,-8.37246875218122
1.606,-1.07672827399214,-8.42041515198763
1.607,-1.08517279836587,-8.4686893937108
1.608,-1.09366576508082,-8.51729401348929
1.609,-1.1022074791992,-8.5662302061381
1.61,-1.11079829546007,-8.6155015884875
1.611,-1.11943855137727,-8.66511054534904
1.612,-1.12812858732353,-8.71505932092054
1.613,-1.13686874648543,-8.76535001207618
1.614,-1.14565937481856,-8.81598456165663
1.615,-1.15450081877574,-8.86696459768524
1.616,-1.16339338267609,-8.91828848013641
1.617,-1.17233744048984,-8.96995903171718
1.618,-1.18133334080255,-9.02197695874461
1.619,-1.19038143360606,-9.07434270121174
1.62,-1.19948207018541,-9.12705642135933
1.621,-1.2086356030057,-9.18011799224731
1.622,-1.21784238559895,-9.23352698632653
1.623,-1.22710271495573,-9.28727883259051
1.624,-1.23641695958214,-9.34137334625805
1.625,-1.24578547096005,-9.39580882469296
1.626,-1.25520859344886,-9.45058270335773
1.627,-1.26468667024282,-9.50569194891174
1.628,-1.27422004316123,-9.56113304134132
1.629,-1.28380902058274,-9.61690019138354
1.63,-1.29345389204413,-9.67298614299877
1.631,-1.30315501163583,-9.72938678694087
1.632,-1.31291269605027,-9.78609550674456
1.633,-1.32272725699765,-9.84310496819831
1.634,-1.33259900083825,-9.90040709272709
1.635,-1.34252818004424,-9.95799088566081
1.636,-1.3525150595688,-10.0158453815202
1.637,-1.36255993201862,-10.0739603094296
1.638,-1.37266305723586,-10.1323233923564
1.639,-1.38282468457979,-10.190921329108
1.64,-1.39304502900091,-10.2497389481993
1.641,-1.40332426479157,-10.3087589750549
1.642,-1.41366261520128,-10.3679651255011
1.643,-1.42406025983723,-10.4273388768136
1.644,-1.4345173611693,-10.4868603714249
1.645,-1.44503405821156,-10.5465082356857
1.646,-1.45561042637572,-10.6062585585037
1.647,-1.46624658148954,-10.6660874503296
1.648,-1.47694259263524,-10.7259688541756
1.649,-1.48769850451504,-10.785875076746
1.65,-1.49851433637373,-10.8457767373611
1.651,-1.50939002525021,-10.9056419051814
1.652,-1.52032553860249,-10.9654377059463
1.653,-1.53132079853241,-11.0251291817822
1.654,-1.54237568959216,-11.0846793696559
1.655,-1.55349006163404,-11.1440493075593
1.656,-1.56466368485644,-11.2031982858654
1.657,-1.575896312285,-11.2620833430266
1.658,-1.58718767563058,-11.3206592298749
1.659,-1.598537447647,-11.3788786095477
1.66,-1.60994525513893,-11.4366919011625
1.661,-1.62141065737782,-11.4940485300076
1.662,-1.63293315003048,-11.5508965057408
1.663,-1.64451221414657,-11.6071790476344
1.664,-1.65614725761742,-11.6628382567666
1.665,-1.66783763055162,-11.717813944037
1.666,-1.67958262106608,-11.7720447215195
1.667,-1.69138144518738,-11.8254720446544
1.668,-1.7032332699927,-11.878027600816
1.669,-1.71513719022696,-11.9296440071419
1.67,-1.72709223218372,-11.9802518487061
1.671,-1.73909735723078,-12.0297835063475
1.672,-1.75115145657651,-12.078170944875
1.673,-1.76325333940585,-12.1253389295349
1.674,-1.77540174296997,-12.1712133799005
1.675,-1.78759533701901,-12.2157206013552
1.676,-1.79983274784452,-12.2587918630452
1.677,-1.8121124741551,-12.3003491393257
1.678,-1.8244329539333,-12.3403171435518
1.679,-1.83679257030028,-12.3786227123308
1.68,-1.84918965380373,-12.4151952941826
1.681,-1.86162240832347,-12.4499601401794
1.682,-1.87408898008915,-12.4828451683596
1.683,-1.88658747331278,-12.5137812618538
1.684,-1.89911591687556,-12.5427006834366
1.685,-1.91167224083596,-12.5695360282952
1.686,-1.92425431642274,-12.5942226558441
1.687,-1.93685999755498,-12.6167004669234
1.688,-1.94948703931427,-12.6369107874087
1.689,-1.96213312883113,-12.6547978827531
1.69,-1.97479589959041,-12.6703097894644
1.691,-1.98747300923737,-12.6833997918742
1.692,-2.00016198085639,-12.6940238605631
1.693,-2.01286031682511,-12.7021429527263
1.694,-2.02556548491438,-12.7077226484008
1.695,-2.03827497845945,-12.7107322395081
1.696,-2.05098618406186,-12.7111478561228
1.697,-2.06369648699743,-12.7089506262721
1.698,-2.07640326704393,-12.7041261319717
1.699,-2.08910392115997,-12.6966632489661
1.7,-2.10179578819853,-12.6865604164267
1.701,-2.11447622114375,-12.6738207180812
1.702,-2.12714259125867,-12.6584504748123
1.703,-2.13979228369059,-12.6404609727943
1.704,-2.15242267786104,-12.6198727629319
1.705,-2.16503118245885,-12.5967103760894
1.706,-2.17761524598736,-12.5709973858224
1.707,-2.19017233365337,-12.5427696937986
1.708,-2.20269995302893,-12.512066083829
1.709,-2.21519564504551,-12.4789276927854
1.71,-2.22765699860237,-12.4434007114108
1.711,-2.24008165891076,-12.4055372273731
1.712,-2.25246731161967,-12.3653910038748
1.713,-2.26481169611464,-12.3230189001344
1.714,-2.2771126258107,-12.2784828741031
1.715,-2.28936796578436,-12.2318465983305
1.716,-2.30157564019064,-12.1831757833774
1.717,-2.3137336567427,-12.1325395769538
1.718,-2.32584008465299,-12.0800085266229
1.719,-2.33789305527434,-12.0256543787087
1.72,-2.34989079228869,-11.9695508993703
1.721,-2.36183158607139,-11.9117726023305
1.722,-2.37371378530665,-11.8523944499071
1.723,-2.3855358404568,-11.7914921063336
1.724,-2.39729627012816,-11.7291412866094
1.725,-2.40899364705428,-11.6654178796052
1.726,-2.4206266481173,-11.600396966843
1.727,-2.43219401846345,-11.5341531219703
1.728,-2.44369455722444,-11.4667610999582
1.729,-2.45512716170772,-11.3982935213243
1.73,-2.46649079704081,-11.3288220581547
1.731,-2.47778448283276,-11.2584184129266
1.732,-2.4890073282459,-11.1871513938891
1.733,-2.50015850801081,-11.1150884973359
1.734,-2.51123725054978,-11.0422967800381
1.735,-2.52224286375066,-10.9688403074702
1.736,-2.5331747180354,-10.89478140687
1.737,-2.54403223589671,-10.8201814955441
1.738,-2.55481490746161,-10.7450992321748
1.739,-2.56552228204926,-10.669591106659
1.74,-2.57615395863239,-10.5937124380738
1.741,-2.58670959292644,-10.5175160548496
1.742,-2.59718889462976,-10.4410523582456
1.743,-2.60759162014684,-10.364370388743
1.744,-2.61791757396437,-10.2875170154765
1.745,-2.62816660783223,-10.2105365891322
