"time","eps_h_is","eps","eta","lambda","Pr","p","T","d","h","u","s","g","f","cp","cp2","cv","cv2","h_is","a","beta","beta2","kappa","kappa2","MM","h2","d2","err_T","err_d","err_u","s_is","err_h_is"
0.01608,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.0161,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01612,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01614,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01616,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01618,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.0162,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01622,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01624,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01626,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01628,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.0163,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01632,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01634,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01636,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01638,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.0164,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01642,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01644,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01646,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01648,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.0165,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01652,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01654,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01656,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01658,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.0166,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01662,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01664,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01666,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01668,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.0167,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01672,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01674,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01676,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01678,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.0168,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01682,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01684,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01686,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01688,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.0169,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01692,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01694,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01696,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01698,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.017,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01702,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01704,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01706,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01708,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.0171,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01712,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01714,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01716,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
0.01718,0.001,0.001,0.000890082205413338,0.607519034999724,6.12692221446604,101325,298.15,997.048031971739,104929.294642565,104827.669648833,367.552949597486,-4656.61727992546,-4758.24227365783,4181.88550294885,4181.88550294885,4138.0963816577,4138.0963816577,105124.793523609,1498.23397928673,0.000257131401764832,0.000257131401764832,4.51542603649199e-10,4.51542603649199e-10,0.018015268,104929.294642565,997.048031971739,7.69798260742074e-05,5.89950519849123e-06,5.71926459081016e-09,367.865326564074,0.00084988289967568
