"time","n_nt[1]","n_nt[2]","n_nt[3]","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","m_flow[1]","m_flow[2]","m_flow[3]","Re_1[1]","Re_1[2]","Re_1[3]","Nu_1[1]","Nu_1[2]","Nu_1[3]","Nu_2[1]","Nu_2[2]","Nu_2[3]","Nu_3[1]","Nu_3[2]","Nu_3[3]","Re","Pr[1]","Pr[2]","Pr[3]","input_mflow_1.y","input_mflow_2.y","input_mflow_0.y"
0.148672,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,23.78752,1306.2269754386,148672,166048306.662163,166048306.662163,166048306.662163,70561.3989960217,361383.535392894,3016578.91936089,104790.437545573,484202.293915454,3672122.2491046,130870.895727765,567924.085598919,4096774.66537636,166048306.662163,0.714973919813157,7.01036324143693,996.999224806202,80.4084366808398,38.8526016302452,148672
0.148874,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,23.81984,1308.00174035088,148874,166273915.774476,166273915.774476,166273915.774476,70641.834953941,361814.95577539,3020347.3734781,104917.059492645,484807.345925132,3676838.69451804,131032.738932618,568646.546522113,4102095.66190575,166273915.774476,0.714973919813157,7.01036324143693,996.999224806202,80.4838279706063,38.7741985886837,148874
0.149076,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,23.85216,1309.77650526316,149076,166499524.886789,166499524.886789,166499524.886789,70722.2553757085,362246.311769453,3024115.45705776,105043.665554645,485412.341710348,3681554.84283964,131194.566023875,569368.955476019,4107416.39476405,166499524.886789,0.714973919813157,7.01036324143693,996.999224806202,80.5590896108146,38.695953761416,149076
0.149278,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,23.88448,1311.55127017544,149278,166725133.999101,166725133.999101,166725133.999101,70802.6602877553,362677.603480703,3027883.1706928,105170.255758574,486017.281364217,3686270.69455499,131356.377028914,570091.31254705,4112736.86438563,166725133.999101,0.714973919813157,7.01036324143693,996.999224806202,80.6342214802273,38.6178668291716,149278
0.14948,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,23.9168,1313.32603508772,149480,166950743.111414,166950743.111414,166950743.111414,70883.0497164319,363108.831014446,3031650.5149744,105296.830131351,486622.164979578,3690986.25014821,131518.171975029,570813.617821363,4118057.07120357,166950743.111414,0.714973919813157,7.01036324143693,996.999224806202,80.7092234578163,38.5399374733247,149480
0.149682,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,23.94912,1315.1008,149682,167176352.223727,167176352.223727,167176352.223727,70963.4236880082,363539.994475675,3035417.49049202,105423.388699812,487226.992648989,3695701.510102,131679.950889433,571535.871384852,4123377.01564964,167176352.223727,0.714973919813157,7.01036324143693,996.999224806202,80.7840954227626,38.4621653758921,149682
0.149884,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,23.98144,1316.87556491228,149884,167401961.33604,167401961.33604,167401961.33604,71043.7822286743,363971.093969067,3039184.09783337,105549.93149071,487831.764464733,3700416.47489763,131841.713799253,572258.073323156,4128696.69815434,167401961.33604,0.714973919813157,7.01036324143693,996.999224806202,80.8588372544567,38.3845502195325,149884
0.150086,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.01376,1318.65032982456,150086,167627570.448352,167627570.448352,167627570.448352,71124.1253645407,364402.129598991,3042950.33758444,105676.458530719,488436.480518816,3705131.14501491,132003.460731535,572980.223721656,4134016.11914688,167627570.448352,0.714973919813157,7.01036324143693,996.999224806202,80.9334488324986,38.3070916875448,150086
0.150288,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.04608,1320.42509473684,150288,167853179.560665,167853179.560665,167853179.560665,71204.4531216385,364833.101469505,3046716.21032952,105802.969846432,489041.14090297,3709845.52093228,132165.191713245,573702.322665478,4139335.27905518,167853179.560665,0.714973919813157,7.01036324143693,996.999224806202,81.0079300366983,38.2297894638672,150288
0.15049,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.0784,1322.19985964912,150490,168078788.672978,168078788.672978,168078788.672978,71284.7655259199,365264.009684359,3050481.71665119,105929.465464359,489645.745708654,3714559.60312672,132326.906771263,574424.370239495,4144654.17830591,168078788.672978,0.714973919813157,7.01036324143693,996.999224806202,81.0822807470756,38.1526432330756,150490
0.150692,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.11072,1323.9746245614,150692,168304397.78529,168304397.78529,168304397.78529,71365.0626032585,365694.854346995,3054246.85713032,106055.945410933,490250.295027054,3719273.39207383,132488.605932392,575146.366528324,4149972.81732447,168304397.78529,0.714973919813157,7.01036324143693,996.999224806202,81.1565008438608,38.0756526803823,150692
0.150894,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.14304,1325.74938947368,150894,168530006.897603,168530006.897603,168530006.897603,71445.3443794496,366125.63556055,3058011.63234608,106182.409712504,490854.788949084,3723986.8882478,132650.289223351,575868.311616332,4155291.19653498,168530006.897603,0.714973919813157,7.01036324143693,996.999224806202,81.2305902074944,37.9988174916351,150894
0.151096,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.17536,1327.52415438596,151096,168755616.009916,168755616.009916,168755616.009916,71525.6108802108,366556.353427857,3061776.04287598,106308.858395344,491459.22756539,3728700.0921214,132811.956670779,576590.205587633,4160609.31636033,168755616.009916,0.714973919813157,7.01036324143693,996.999224806202,81.3045487186275,37.9221373533155,151096
0.151298,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.20768,1329.29891929825,151298,168981225.122229,168981225.122229,168981225.122229,71605.8621311817,366987.008051443,3065540.08929583,106435.291485647,492063.610966348,3733413.00416606,132973.608301236,577312.048526093,4165927.17722215,168981225.122229,0.714973919813157,7.01036324143693,996.999224806202,81.3783762581221,37.8456119525378,151298
0.1515,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.24,1331.07368421053,151500,169206834.234541,169206834.234541,169206834.234541,71686.0981579252,367417.599533537,3069303.77217978,106561.709009525,492667.939242066,3738125.62485177,133135.244141201,578033.840515329,4171244.77954082,169206834.234541,0.714973919813157,7.01036324143693,996.999224806202,81.4520727070509,37.7692409770476,151500
0.151702,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.27232,1332.84844912281,151702,169432443.346854,169432443.346854,169432443.346854,71766.3189859269,367848.127976064,3073067.0921003,106688.110993014,493272.212482387,3742837.95464718,133296.864217074,578755.581638707,4176562.12373549,169432443.346854,0.714973919813157,7.01036324143693,996.999224806202,81.5256379466982,37.6930241152207,151702
0.151904,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.30464,1334.62321403509,151904,169658052.459167,169658052.459167,169658052.459167,71846.5246405959,368278.593480651,3076830.04962823,106814.497462072,493876.430776888,3747549.99401955,133458.468555174,579477.271979351,4181879.21022407,169658052.459167,0.714973919813157,7.01036324143693,996.999224806202,81.5990718585594,37.6169610560616,151904
0.152106,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.33696,1336.39797894737,152106,169883661.57148,169883661.57148,169883661.57148,71926.7151472653,368708.996148629,3080592.64533273,106940.868442577,494480.594214881,3752261.74343477,133620.057181744,580198.911620134,4187196.03942325,169883661.57148,0.714973919813157,7.01036324143693,996.999224806202,81.6723743243414,37.5410514892027,152106
0.152308,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.36928,1338.17274385965,152308,170109270.683792,170109270.683792,170109270.683792,72006.890531192,369139.336081028,3084354.87978134,107067.223960331,495084.702885415,3756973.20335739,133781.630122945,580920.500643689,4192512.61174849,170109270.683792,0.714973919813157,7.01036324143693,996.999224806202,81.745545225963,37.4652951049024,152308
0.15251,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.4016,1339.94750877193,152510,170334879.796105,170334879.796105,170334879.796105,72087.0508175575,369569.613378585,3088116.75353995,107193.564041059,495688.75687728,3761684.37425058,133943.187404863,581642.039132403,4197828.92761403,170334879.796105,0.714973919813157,7.01036324143693,996.999224806202,81.8185844455549,37.3896915940441,152510
0.152712,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.43392,1341.72227368421,152712,170560488.908418,170560488.908418,170560488.908418,72167.196031468,369999.828141744,3091878.26717282,107319.888710409,496292.756279,3766395.25657617,134104.729053505,582363.527168421,4203144.9874329,170560488.908418,0.714973919813157,7.01036324143693,996.999224806202,81.8914918654598,37.3142406481354,152712
0.152914,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.46624,1343.49703859649,152914,170786098.02073,170786098.02073,170786098.02073,72247.3261979547,370429.980470652,3095639.42124259,107446.197993952,496896.701178844,3771105.85079465,134266.255094799,583084.964833645,4208460.79161692,170786098.02073,0.714973919813157,7.01036324143693,996.999224806202,81.9642673682328,37.2389419593059,152914
0.153116,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.49856,1345.27180350877,153116,171011707.133043,171011707.133043,171011707.133043,72327.4413419744,370860.070465168,3099400.21631029,107572.491917183,497500.59166482,3775816.15736516,134427.765554598,583806.352209738,4213776.34057672,171011707.133043,0.714973919813157,7.01036324143693,996.999224806202,82.0369108366416,37.1637952203069,153116
0.153318,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.53088,1347.04656842105,153318,171237316.245356,171237316.245356,171237316.245356,72407.5414884093,371290.098224858,3103160.65293533,107698.770505521,498104.427824679,3780526.17674553,134589.260458677,584527.689378123,4219091.63472171,171237316.245356,0.714973919813157,7.01036324143693,996.999224806202,82.1094221536664,37.0888001245095,153318
0.15352,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.5632,1348.82133333333,153520,171462925.357669,171462925.357669,171462925.357669,72487.626662068,371720.063849,3106920.73167553,107825.03378431,498708.209745914,3785235.90939224,134750.739832733,585248.976419986,4224406.67446013,171462925.357669,0.714973919813157,7.01036324143693,996.999224806202,82.1818012025005,37.0139563659035,153520
0.153722,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.59552,1350.59609824561,153722,171688534.469981,171688534.469981,171688534.469981,72567.6968876852,372149.967436584,3110680.4530871,107951.281778819,499311.937515767,3789945.35576044,134912.20370239,585970.213416272,4229721.46019903,171688534.469981,0.714973919813157,7.01036324143693,996.999224806202,82.2540478665501,36.9392636390965,153722
0.153924,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.62784,1352.37086315789,153924,171914143.582294,171914143.582294,171914143.582294,72647.7521899223,372579.809086312,3114439.81772468,108077.514514241,499915.61122122,3794654.51630401,135073.652093194,586691.400447692,4235035.99234425,171914143.582294,0.714973919813157,7.01036324143693,996.999224806202,82.3261620294346,36.864721639312,153924
0.154126,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.66016,1354.14562807018,154126,172139752.694607,172139752.694607,172139752.694607,72727.7925933677,373009.5888966,3118198.8261413,108203.732015696,500519.230949006,3799363.39147547,135235.085030615,587412.537594721,4240350.27130048,172139752.694607,0.714973919813157,7.01036324143693,996.999224806202,82.398143574987,36.7903300623889,154126
0.154328,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.69248,1355.92039298246,154328,172365361.806919,172365361.806919,172365361.806919,72807.8181225373,373439.306965581,3121957.47888844,108329.934308228,501122.796785605,3804071.98172606,135396.502540049,588133.6249376,4245664.29747124,172365361.806919,0.714973919813157,7.01036324143693,996.999224806202,82.469992387254,36.7160886047797,154328
0.15453,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.7248,1357.69515789474,154530,172590970.919232,172590970.919232,172590970.919232,72887.8288018741,373868.963391105,3125715.77651599,108456.121416807,501726.308817245,3808780.28750571,135557.904646818,588854.662556336,4250978.07125886,172590970.919232,0.714973919813157,7.01036324143693,996.999224806202,82.5417083504958,36.6419969635493,154530
0.154732,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.75712,1359.46992280702,154732,172816580.031545,172816580.031545,172816580.031545,72967.8246557496,374298.558270737,3129473.71957229,108582.293366333,502329.767129904,3813488.30926307,135719.291376165,589575.650530704,4256291.59306453,172816580.031545,0.714973919813157,7.01036324143693,996.999224806202,82.6132913491869,36.5680548363741,154732
0.154934,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.78944,1361.2446877193,154934,173042189.143858,173042189.143858,173042189.143858,73047.8057084631,374728.091701764,3133231.30860413,108708.450181628,502933.171809313,3818196.04744549,135880.662753264,590296.588940245,4261604.86328826,173042189.143858,0.714973919813157,7.01036324143693,996.999224806202,82.6847412680158,36.4942619215407,154934
0.155136,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.82176,1363.01945263158,155136,173267798.25617,173267798.25617,173267798.25617,73127.7719842426,375157.563781192,3136988.54415673,108834.591887443,503536.522940951,3822903.50249904,136042.018803213,591017.477864272,4266917.88232894,173267798.25617,0.714973919813157,7.01036324143693,996.999224806202,82.7560579918856,36.4206179179442,155136
0.155338,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.85408,1364.79421754386,155338,173493407.368483,173493407.368483,173493407.368483,73207.7235072448,375586.974605749,3140745.42677378,108960.718508458,504139.820610055,3827610.6748685,136203.359551034,591738.317381868,4272230.65058427,173493407.368483,0.714973919813157,7.01036324143693,996.999224806202,82.8272414059137,36.3471225250877,155338
0.15554,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.8864,1366.56898245614,155540,173719016.480796,173719016.480796,173719016.480796,73287.6603015557,376016.324271884,3144501.95699742,109086.830069277,504743.064901614,3832317.5649974,136364.685021679,592459.107571887,4277543.16845084,173719016.480796,0.714973919813157,7.01036324143693,996.999224806202,82.8982913954324,36.2737754430803,155540
0.155742,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.91872,1368.34374736842,155742,173944625.593109,173944625.593109,173944625.593109,73367.5823911906,376445.612875771,3148258.13536829,109212.926594436,505346.25590037,3837024.173328,136525.995240025,593179.848512956,4282855.43632409,173944625.593109,0.714973919813157,7.01036324143693,996.999224806202,82.969207845989,36.2005763726365,155742
0.155944,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.95104,1370.1185122807,155944,174170234.705421,174170234.705421,174170234.705421,73447.4898000946,376874.840513309,3152013.96242546,109339.008108395,505949.393690825,3841730.50030127,136687.290230877,593900.540283473,4288167.45459832,174170234.705421,0.714973919813157,7.01036324143693,996.999224806202,83.0399906433456,36.1275250150748,155944
0.156146,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,24.98336,1371.89327719298,156146,174395843.817734,174395843.817734,174395843.817734,73527.3825521427,377304.007280123,3155769.43870652,109465.074635547,506552.478357235,3846436.54635695,136848.570018968,594621.182961613,4293479.22366671,174395843.817734,0.714973919813157,7.01036324143693,996.999224806202,83.11063967348,36.0546210723163,156146
0.156348,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.01568,1373.66804210526,156348,174621452.930047,174621452.930047,174621452.930047,73607.2606711404,377733.113271564,3159524.56474752,109591.12620021,507155.509983617,3851142.31193352,137009.834628958,595341.776625325,4298790.74392131,174621452.930047,0.714973919813157,7.01036324143693,996.999224806202,83.1811548225852,35.9818642468837,156348
0.15655,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.048,1375.44280701754,156550,174847062.042359,174847062.042359,174847062.042359,73687.1241808236,378162.158582712,3163279.34108303,109717.162826633,507758.488653745,3855847.79746822,137171.084085435,596062.321352332,4304102.01575305,174847062.042359,0.714973919813157,7.01036324143693,996.999224806202,83.2515359770699,35.9092542418998,156550
0.156752,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.08032,1377.21757192982,156752,175072671.154672,175072671.154672,175072671.154672,73766.9731048592,378591.143308376,3167033.7682461,109843.184538995,508361.414451155,3860553.00339703,137332.318412916,596782.817220138,4309413.03955176,175072671.154672,0.714973919813157,7.01036324143693,996.999224806202,83.3217830235589,35.8367907610868,156752
0.156954,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.11264,1378.99233684211,156954,175298280.266985,175298280.266985,175298280.266985,73846.8074668453,379020.067543097,3170787.8467683,109969.191361403,508964.287459143,3865257.93015472,137493.537635848,597503.264306022,4314723.81570613,175298280.266985,0.714973919813157,7.01036324143693,996.999224806202,83.3918958488926,35.7644735087645,156954
0.157156,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.14496,1380.76710175439,157156,175523889.379298,175523889.379298,175523889.379298,73926.6272903116,379448.931381146,3174541.5771797,110095.183317896,509567.107760767,3869962.5781748,137654.741778604,598223.662687044,4320034.34460377,175523889.379298,0.714973919813157,7.01036324143693,996.999224806202,83.4618743401281,35.6923021898496,157156
0.157358,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.17728,1382.54186666667,157358,175749498.49161,175749498.49161,175749498.49161,74006.4325987193,379877.734916527,3178294.96000889,110221.160432441,510169.875438849,3874666.94788958,137815.930865489,598944.01244004,4325344.62663117,175749498.49161,0.714973919813157,7.01036324143693,996.999224806202,83.5317183845385,35.620276509854,157358
0.15756,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.2096,1384.31663157895,157560,175975107.603923,175975107.603923,175975107.603923,74086.2234154617,380306.478242977,3182047.99578299,110347.122728938,510772.590575976,3879371.03973014,137977.104920736,599664.313641632,4330654.66217375,175975107.603923,0.714973919813157,7.01036324143693,996.999224806202,83.6014278696136,35.5483961748841,157560
0.157762,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.24192,1386.09139649123,157762,176200716.716236,176200716.716236,176200716.716236,74165.9997638648,380735.161453971,3185800.68502766,110473.070231216,511375.253254497,3884074.85412634,138138.26396851,600384.566368218,4335964.4516158,176200716.716236,0.714973919813157,7.01036324143693,996.999224806202,83.67100268306,35.4766608916393,157762
0.157964,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.27424,1387.86616140351,157964,176426325.828548,176426325.828548,176426325.828548,74245.7616671866,381163.784642717,3189553.02826707,110599.002963036,511977.863556531,3888778.39150682,138299.408032905,601104.770695983,4341273.99534056,176426325.828548,0.714973919813157,7.01036324143693,996.999224806202,83.7404427128013,35.4050703674109,157964
0.158166,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.30656,1389.64092631579,158166,176651934.940861,176651934.940861,176651934.940861,74325.5091486186,381592.34790216,3193305.02602396,110724.920948092,512580.421563961,3893481.65229903,138460.537137944,601824.926700894,4346583.29373016,176651934.940861,0.714973919813157,7.01036324143693,996.999224806202,83.8097478469782,35.3336243100806,158166
0.158368,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.33888,1391.41569122807,158368,176877544.053174,176877544.053174,176877544.053174,74405.242231285,382020.851324986,3197056.67881961,110850.824210006,513182.92735844,3898184.63692922,138621.651307584,602545.034458701,4351892.34716566,176877544.053174,0.714973919813157,7.01036324143693,996.999224806202,83.8789179739484,35.2623224281201,158368
0.15857,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.3712,1393.19045614035,158570,177103153.165487,177103153.165487,177103153.165487,74484.9609382439,382449.295003617,3200807.98717383,110976.712772337,513785.381021389,3902887.34582243,138782.750565711,603265.09404494,4357201.15602704,177103153.165487,0.714973919813157,7.01036324143693,996.999224806202,83.9479529822875,35.1911644305888,158570
0.158772,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.40352,1394.96522105263,158772,177328762.277799,177328762.277799,177328762.277799,74564.6652924866,382877.679030216,3204558.95160502,111102.586658571,514387.782633999,3907589.77940252,138943.834936143,603985.105534933,4362509.72069322,177328762.277799,0.714973919813157,7.01036324143693,996.999224806202,84.0168527607886,35.1201500271338,158772
0.158974,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.43584,1396.73998596491,158974,177554371.390112,177554371.390112,177554371.390112,74644.3553169389,383306.003496689,3208309.57263015,111228.44589213,514990.132277233,3912291.93809216,139104.904442629,604705.069003789,4367818.04154206,177554371.390112,0.714973919813157,7.01036324143693,996.999224806202,84.0856171984626,35.0492789279877,158974
0.159176,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.46816,1398.51475087719,159176,177779980.502425,177779980.502425,177779980.502425,74724.0310344606,383734.268494684,3212059.85076473,111354.290496369,515592.430031823,3916993.82231282,139265.959108851,605424.984526405,4373126.11895033,177779980.502425,0.714973919813157,7.01036324143693,996.999224806202,84.1542461845384,34.9785508439679,159176
0.159378,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.50048,1400.28951578947,159378,178005589.614738,178005589.614738,178005589.614738,74803.6924678461,384162.47411559,3215809.78652287,111480.120494575,516194.675978277,3921695.43248484,139426.998958423,606144.852177467,4378433.95329377,178005589.614738,0.714973919813157,7.01036324143693,996.999224806202,84.2227396084631,34.9079654864755,159378
0.15958,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.5328,1402.06428070175,159580,178231198.72705,178231198.72705,178231198.72705,74883.3396398247,384590.620450544,3219559.38041726,111605.935909969,516796.870196874,3926396.76902733,139588.024014891,606864.672031449,4383741.54494705,178231198.72705,0.714973919813157,7.01036324143693,996.999224806202,84.2910973599023,34.837522567494,159580
0.159782,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.56512,1403.83904561404,159782,178456807.839363,178456807.839363,178456807.839363,74962.9725730606,385018.707590426,3223308.63295917,111731.736765705,517399.012767671,3931097.83235828,139749.034301734,607584.444162617,4389048.89428382,178456807.839363,0.714973919813157,7.01036324143693,996.999224806202,84.35931932874,34.7672217995878,159782
0.159984,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.59744,1405.61381052632,159984,178682416.951676,178682416.951676,178682416.951676,75042.5912901537,385446.735625863,3227057.54465849,111857.523084871,518001.103770496,3935798.62289448,139910.029842364,608304.168645027,4394356.00167664,178682416.951676,0.714973919813157,7.01036324143693,996.999224806202,84.427405405079,34.6970628959017,159984
0.160186,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.62976,1407.3885754386,160186,178908026.063988,178908026.063988,178908026.063988,75122.195813639,385874.70464723,3230806.11602367,111983.294890491,518603.143284956,3940499.14105159,140071.010660128,609023.845552527,4399662.86749707,178908026.063988,0.714973919813157,7.01036324143693,996.999224806202,84.495355479241,34.6270455701592,160186
0.160388,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.66208,1409.16334035088,160388,179133635.176301,179133635.176301,179133635.176301,75201.7861659879,386302.614744651,3234554.34756179,112109.052205521,519205.131390436,3945199.38724411,140231.976778303,609743.47495876,4404969.49211561,179133635.176301,0.714973919813157,7.01036324143693,996.999224806202,84.5631694417668,34.5571695366615,160388
0.16059,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.6944,1410.93810526316,160590,179359244.288614,179359244.288614,179359244.288614,75281.3623696077,386730.466007999,3238302.23977855,112234.795052854,519807.068166098,3949899.36188537,140392.928220104,610463.056937161,4410275.87590175,179359244.288614,0.714973919813157,7.01036324143693,996.999224806202,84.6308471834165,34.4874345102863,160590
0.160792,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.72672,1412.71287017544,160792,179584853.400927,179584853.400927,179584853.400927,75360.9244468421,387158.258526897,3242049.79317824,112360.523455317,520408.953690883,3954599.06538759,140553.865008678,611182.591560959,4415582.01922392,179584853.400927,0.714973919813157,7.01036324143693,996.999224806202,84.6983885951694,34.4178402064868,160792
0.160994,1,5,10,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,25.75904,1414.48763508772,160994,179810462.513239,179810462.513239,179810462.513239,75440.4724199715,387585.992390722,3245797.0082638,112486.237435672,521010.788043512,3959298.49816183,140714.787167106,611902.078903181,4420887.92244957,179810462.513239,0.714973919813157,7.01036324143693,996.999224806202,84.7657935682247,34.3483863412902,160994
