"time","bodyOfConstraint.body.w_a[1]","bodyOfConstraint.body.w_a[2]","bodyOfConstraint.body.w_a[3]","joint.phi_a","joint.phi_b","joint.w_a","joint.w_b"
2.03,-1.47547621818402,0.177041015492434,0.70603738838028,-1.67951138806666,0.245677549697926,0.727904775378045,-1.47548176859178
2.032,-1.47733461966795,0.175940754283953,0.710536233293151,-1.67805147724931,0.242724724175893,0.732004082753484,-1.47734010525823
2.034,-1.47917243229979,0.174810245202691,0.715024828742989,-1.67658337867623,0.239768202604473,0.736092561772981,-1.47917785287474
2.036,-1.48098960272899,0.173649534485224,0.719502941580172,-1.67510711409148,0.236808026230647,0.740170128633011,-1.48099495835707
2.038,-1.48278607792007,0.172458670891984,0.723970338207071,-1.6736227054073,0.233844236409788,0.744236699336911,-1.48279136898979
2.04,-1.48456181165047,0.171237707477459,0.728426795560764,-1.67213017456781,0.230876874251343,0.748292192009466,-1.48456703353367
2.042,-1.48631674748489,0.169986696898463,0.732872072459342,-1.67062954390712,0.227905981543802,0.75233652085333,-1.48632189934349
2.044,-1.48805083375686,0.168705695606925,0.737305934822355,-1.66912083583557,0.224931599940846,0.756369601465937,-1.48805591490857
2.046,-1.48976401917908,0.167394762618542,0.741728148315159,-1.66760407293212,0.221953771198896,0.76039134928707,-1.48976902911427
2.048,-1.49145625282454,0.166053959514111,0.746138478337852,-1.66607927794528,0.218972537177631,0.764401679595176,-1.49146119124288
2.05,-1.49312748412837,0.164683350446425,0.750536690049289,-1.66454647379355,0.215987939839361,0.768400507511084,-1.49313235097793
2.052,-1.4947776628896,0.163283002146898,0.754922548391072,-1.6630056835658,0.213000021248402,0.77238774800172,-1.49478245840856
2.054,-1.49640673927287,0.161852983931977,0.759295818111554,-1.66145693052177,0.210008823570457,0.77636331588382,-1.49641146403389
2.056,-1.49801466381011,0.160393367709294,0.763656263789844,-1.65990023809245,0.20701438907199,0.78032712582765,-1.49801931876734
2.058,-1.49960138740207,0.158904227983632,0.768003649859803,-1.65833562988058,0.204016760119603,0.784279092360715,-1.49960597394104
2.06,-1.5011668613824,0.157385641874023,0.772337740711206,-1.65676312966026,0.201015979176989,0.78821912988711,-1.50117138131758
2.062,-1.50271104669417,0.155837690757699,0.776658312054658,-1.65518276126929,0.198012088448336,0.792147154988611,-1.50271549419153
2.064,-1.50423388952883,0.154260455834786,0.780965120874805,-1.6535945488964,0.195005130821584,0.796063080336818,-1.50423826448476
2.066,-1.50573534291803,0.152654022120256,0.785257932079,-1.65199851682773,0.191995149032091,0.799966820090346,-1.50573964532645
2.068,-1.50721536032941,0.151018477252078,0.789536510628867,-1.65039468952255,0.188982185909737,0.803858288299736,-1.5072195902939
2.07,-1.50867389566999,0.14935391149488,0.793800621567611,-1.64878309161365,0.185966284378204,0.807737398911837,-1.50867805341726
2.072,-1.51011090328955,0.14766041774336,0.798050030047335,-1.64716374790778,0.182947487454244,0.811604065774198,-1.51011498918416
2.074,-1.51152633798376,0.145938091525398,0.802284501356355,-1.64553668338601,0.179925838246953,0.815458202639449,-1.51153035254441
2.076,-1.51292015499747,0.144187031004886,0.806503800946521,-1.64390192320414,0.176901379957043,0.819299723169692,-1.51292409891468
2.078,-1.51429231002764,0.142407336984289,0.810707694460523,-1.64225949269315,0.173874155876117,0.823128540940884,-1.51429618418316
2.08,-1.51564275922639,0.140599112906924,0.814895947759223,-1.64060941735954,0.170844209385939,0.826944569447228,-1.51564656471425
2.082,-1.5169714592813,0.138762464852533,0.819068327080105,-1.63895172288009,0.167811583951845,0.830747722140638,-1.51697519735435
2.084,-1.51827837181777,0.136897501138852,0.823224606538287,-1.63728643477886,0.164776322787988,0.834537914434308,-1.5182820395006
2.086,-1.51956345149106,0.13500433332343,0.827364547970949,-1.63561357930096,0.161738469758666,0.838315058308258,-1.51956704893255
2.088,-1.52082665661497,0.133083075359093,0.831487918942303,-1.63393318263499,0.158698068574097,0.842079067122674,-1.52083018397097
2.09,-1.52206794600043,0.131133843834236,0.835594487425691,-1.6322452711448,0.155655163028595,0.845829854192463,-1.52207140343666
2.092,-1.52328727895896,0.12915675797222,0.839684021833176,-1.63054987136973,0.152609796999738,0.849567332792257,-1.52329066665517
2.094,-1.52448461530588,0.127151939630474,0.843756291045117,-1.62884701002493,0.149562014447543,0.853291416161395,-1.52448793346149
2.096,-1.52565991536351,0.125119513299254,0.84781106443976,-1.62713671400172,0.146511859413632,0.857002017508924,-1.52566316420476
2.098,-1.52681313996413,0.12305960610011,0.85184811192281,-1.62541901036782,0.14345937602041,0.860699050018589,-1.52681631975294
2.1,-1.52794425045298,0.120972347784019,0.855867203957027,-1.62369392636771,0.140404608470231,0.864382426853828,-1.52794736149753
2.102,-1.52905320869102,0.118857870729225,0.859868111591794,-1.6219614894229,0.137347601044571,0.868052061162758,-1.52905625135824
2.104,-1.53013997709457,0.116716309888011,0.863850606599465,-1.62022172711897,0.134288398094069,0.871707866131066,-1.53014295176959
2.106,-1.53120451989273,0.11454780102243,0.867814465162264,-1.61847466675009,0.131227043724844,0.875349756627613,-1.53120742506391
2.108,-1.53224679964853,0.112352485494695,0.871759457831055,-1.6167203365743,0.128163582659138,0.878977644691819,-1.5322496351878
2.11,-1.53326678039592,0.110130505998879,0.875685358581443,-1.61495876468898,0.125098059462348,0.882591443587808,-1.53326954617259
2.112,-1.53426442670325,0.107882007820815,0.879591942151257,-1.61318997936662,0.12203051877248,0.886191066601775,-1.53426712259661
2.114,-1.53523970367542,0.105607138832728,0.883478984071281,-1.61141400905503,0.118961005299227,0.889776427047484,-1.53524232958969
2.116,-1.53619257695588,0.10330604948755,0.88734626069599,-1.60963088237743,0.115889563823038,0.893347438271785,-1.53619513283764
2.118,-1.53712301272848,0.100978892812883,0.891193549234281,-1.60784062813269,0.112816239194191,0.896904013660122,-1.53712549858681
2.12,-1.53803097771915,0.0986258244046301,0.895020627780221,-1.60604327529541,0.109741076331867,0.900446066642044,-1.5380333936485
2.122,-1.53891643919753,0.0962470024202755,0.898827275343767,-1.60423885301616,0.106664120223223,0.903973510696713,-1.53891878540356
2.124,-1.53977936497832,0.0938425875718431,0.902613271881514,-1.60242739062158,0.103585415922461,0.907486259358419,-1.53978164180678
2.126,-1.54061972352628,0.0914127430405936,0.906378398394299,-1.6006089175966,0.100505008537646,0.910984226277904,-1.54062193136273
2.128,-1.5414374864245,0.0889576325919261,0.910122438556502,-1.59878346315533,0.0974229429366749,0.914467326562192,-1.54143962244266
2.13,-1.54223262141141,0.086477425807705,0.913845174252794,-1.59695105744807,0.0943392645703269,0.917935473028981,-1.54223468522186
2.132,-1.543005098679,0.0839722933707767,0.917546389662971,-1.59511173047273,0.0912540187280138,0.921388579596102,-1.54300708994052
2.134,-1.5437548889854,0.0814424084591949,0.921225870079738,-1.59326551240075,0.0881672507592513,0.924826560274569,-1.54375680742991
2.136,-1.54448196365576,0.0788879467360536,0.924883401939972,-1.59141243357711,0.0850790060726304,0.928249329174541,-1.54448380911665
2.138,-1.54518629458302,0.0763090863389627,0.928518772855974,-1.58955252452034,0.0819893301347994,0.931656800511263,-1.54518806702697
2.14,-1.54586785422856,0.0737060078691793,0.932131771646743,-1.58768581592256,0.0788982684694352,0.935048888611017,-1.54586955379103
2.142,-1.54652661562254,0.0710788943803702,0.935722188369221,-1.58581233864949,0.0758058666562246,0.938425507917065,-1.54652824264713
2.144,-1.54716255236416,0.0684279313670254,0.939289814349566,-1.58393212374049,0.0727121703298364,0.941786572995605,-1.54716410744604
2.146,-1.54777563862175,0.0657533067525143,0.942834442214401,-1.58204520240855,0.0696172251789027,0.94513199854171,-1.54777712265525
2.148,-1.548365849403,0.0630552107824965,0.946355865928582,-1.58015160601968,0.0665210769299999,0.948461699443509,-1.54836726332614
2.15,-1.54893316540096,0.0603338343094056,0.949853880943286,-1.57825136572186,0.0634237710771802,0.951775591834703,-1.54893450443146
2.152,-1.54947755903064,0.0575893736537642,0.953328283891475,-1.5763445135116,0.0603253536553916,0.955073590092472,-1.54947882278613
2.154,-1.54999900712693,0.054822026174738,0.956778872924126,-1.57443108126535,0.0572258705361143,0.95835560957529,-1.55000019531094
2.156,-1.55049748712742,0.0520319915791866,0.960205447649945,-1.57251110103024,0.0541253676374527,0.961621565808865,-1.55049859955928
2.158,-1.5509729770725,0.0492194719067778,0.963607809166669,-1.57058460502399,0.0510238909230257,0.964871374492433,-1.55097401372119
2.16,-1.55142545560532,0.046384671514733,0.966985760092369,-1.56865162563483,0.0479214864008457,0.968104951505073,-1.55142641662744
2.162,-1.55185490197155,0.0435277970622087,0.970339104596744,-1.56671219542133,0.044818200122208,0.971322212912006,-1.55185578775351
2.164,-1.55226129601889,0.0406490574943087,0.973667648432428,-1.56476634711238,0.0417140781805698,0.974523074970908,-1.55226210722369
2.166,-1.55264461819637,0.0377486640257411,0.976971198966283,-1.56281411360701,0.0386091667104403,0.977707454138209,-1.5526453558151
2.168,-1.55300484955351,0.0348268301240961,0.980249565210706,-1.5608555279743,0.035503511886259,0.980875267075407,-1.55300551496175
2.17,-1.55334197215171,0.0318837713634227,0.983502557716939,-1.55889062342741,0.0323971599043037,0.984026430706417,-1.55334256669574
2.172,-1.55365597487888,0.02891970357913,0.986729986655896,-1.55691943295711,0.0292901567415066,0.987160862945515,-1.5536564927632
2.174,-1.55394683629059,0.0259348482309765,0.989931667589864,-1.55494199040976,0.0261825488608639,0.990278480579823,-1.55394727724214
2.176,-1.55421454032003,0.0229294274631292,0.993107416253963,-1.55295832950126,0.0230743825641733,0.99337920121794,-1.55421490415605
2.178,-1.55445907153866,0.01990366556818,0.99625705016857,-1.55096848411388,0.0199657041855255,0.996462942711262,-1.55445935819791
2.18,-1.55468041515546,0.0168577889676221,0.999380388669921,-1.54897248829607,0.0168565600900971,0.999529623160553,-1.55468062473389
2.182,-1.55487855701616,0.0137920261919824,1.00247725294071,-1.54697037626214,0.0137469966729549,1.00257916092251,-1.5548786898071
2.184,-1.555053483602,0.0107066078605578,1.0055474660407,-1.54496218239212,0.0106370603578484,1.00561147461631,-1.55505354014128
2.186,-1.55520518202842,0.00760176666082167,1.0085908529373,-1.54294794123142,0.00752679759601407,1.00862648313021,-1.5552051631446
2.188,-1.55533364004341,0.00447773732743453,1.01160724053621,-1.54092768749069,0.00441625486496809,1.01162410562807,-1.55533354691331
2.19,-1.55543884602567,0.00133475662090055,1.01459645771199,-1.53890145604551,0.0013054786673105,1.01460426155595,-1.55543868023551
2.192,-1.55552078948795,-0.00182693687243396,1.01755833495357,-1.53686928190223,-0.00180548448843425,1.01756687068039,-1.55552055248813
2.194,-1.55557946684069,-0.0050071047918461,1.02049269998655,-1.53483119980912,-0.00491658829451598,1.02051185345822,-1.55557915241857
2.196,-1.55561486393305,-0.00820550286849907,1.02339939111171,-1.53278724542932,-0.00802778602478867,1.02343912994657,-1.55561447183763
2.198,-1.5556269721553,-0.0114218866339915,1.02627824497649,-1.53073745425984,-0.011139031107393,1.02634862081953,-1.55562650222478
2.2,-1.5556157835621,-0.0146560097213497,1.02912910031044,-1.52868186195799,-0.0142502769532514,1.02924024706952,-1.55561523575898
2.202,-1.55558129087069,-0.017907623888954,1.03195179795424,-1.52662050434093,-0.0173614769573417,1.03211393001392,-1.5555806653219
2.204,-1.55552348745883,-0.0211764790448172,1.03474618088858,-1.52455341738534,-0.0204725844999802,1.0349695913018,-1.55552278450123
2.206,-1.5554423673625,-0.024462323271206,1.03751209426317,-1.52248063722704,-0.0235835529480956,1.0378071529206,-1.55544158759395
2.208,-1.5553379252733,-0.0277649028496344,1.04024938542564,-1.52040220016055,-0.0266943356565128,1.04062653720286,-1.55533706960956
2.21,-1.55521015653561,-0.0310839622862012,1.04295790395055,-1.51831814263877,-0.0298048859692256,1.04342766683291,-1.55520922627341
2.212,-1.55505905714347,-0.0344192443372889,1.04563750166826,-1.51622850127258,-0.0329151572206811,1.04621046485354,-1.55505805402993
2.214,-1.55488462436771,-0.0377704902469376,1.04828803200268,-1.51413331278937,-0.0360251027547021,1.04897485467387,-1.5548835498919
2.216,-1.55468686269234,-0.0411374417495067,1.05090934346156,-1.51203261364449,-0.0391346760927147,1.05172076008657,-1.55468570998735
2.218,-1.55446576531973,-0.0445198349048709,1.05350129995187,-1.50992644122534,-0.0422438304170706,1.05444810524182,-1.55446453408146
2.22,-1.55422133135858,-0.047917405901304,1.05606376197965,-1.50781483273301,-0.0453525190530743,1.05715681468438,-1.55422002138576
2.222,-1.55395356059764,-0.0513298893236768,1.05859659238959,-1.50569782552098,-0.048460695324452,1.05984681335114,-1.55395217183346
2.224,-1.55366245350264,-0.0547570181813469,1.0610996563914,-1.50357545709456,-0.0515683125547014,1.06251802657774,-1.55366098608207
2.226,-1.5533480112129,-0.0581985239363719,1.06357282158625,-1.50144776511039,-0.05467532406843,1.06517038010534,-1.55334646551615
2.228,-1.55301023553777,-0.0616541365320432,1.06601595799308,-1.49931478737586,-0.0577816831927057,1.0678038000873,-1.55300861225002
2.23,-1.55264912895266,-0.0651235844217543,1.06842893807502,-1.49717656184861,-0.0608873432583948,1.07041821309588,-1.5526474291304
2.232,-1.55226469459491,-0.0686065945982219,1.07081163676574,-1.49503312663601,-0.0639922576015121,1.07301354612896,-1.55226291973917
2.234,-1.55185693625934,-0.0721028926230046,1.07316393149583,-1.49288451999455,-0.0670963795645597,1.07558972661672,-1.55185508839601
2.236,-1.55142585921989,-0.0756122028719636,1.07548570120305,-1.49073078028419,-0.0701996625137949,1.07814668238933,-1.55142393996431
2.238,-1.55097147674856,-0.079134250241737,1.07777681830152,-1.48857194560942,-0.0733020599667896,1.08068434137402,-1.55096947829309
2.24,-1.55049378918673,-0.0826687547337223,1.08003717445514,-1.48640805496389,-0.0764035251904377,1.08320263259117,-1.55049171120714
2.242,-1.54999280354838,-0.0862154366220596,1.08226665651815,-1.48423914715862,-0.0795040115796122,1.08570148523544,-1.54999064584408
2.244,-1.54946852753639,-0.0897740149102482,1.08446515389319,-1.48206526114753,-0.0826034725436596,1.08818082896427,-1.54946629007724
2.246,-1.54892096953839,-0.0933442073623133,1.08663255855436,-1.47988643602678,-0.0857018615077909,1.09064059390442,-1.54891865251776
2.248,-1.54835013862229,-0.0969257305343137,1.08876876507023,-1.47770271103406,-0.0887991319144838,1.09308071065853,-1.54834774251663
2.25,-1.54775604453167,-0.10051829980608,1.0908736706269,-1.47551412554795,-0.0918952372248735,1.09550111031175,-1.54775357016671
2.252,-1.54713869768078,-0.104121629413309,1.09294717505103,-1.47332071908717,-0.0949901309201552,1.09790172443825,-1.5471361463048
2.254,-1.54649810914934,-0.107735432479913,1.0949891808329,-1.47112253130996,-0.0980837665029749,1.10028248510785,-1.5464954825137
2.256,-1.54583429067716,-0.111359421050684,1.09699959314938,-1.46891960201338,-0.101176097498831,1.10264332489256,-1.54583159112423
2.258,-1.54514725568832,-0.114993306326228,1.09897831853081,-1.46671197108488,-0.104267077470175,1.10498417678505,-1.54514448497695
2.26,-1.54443702616879,-0.118636800010236,1.10092525577637,-1.46449967818142,-0.107356660103148,1.10730497361324,-1.54443417581016
2.262,-1.54370360985667,-0.122289609888863,1.10284032602747,-1.46228276378547,-0.110444798927406,1.10960564999999,-1.54370067958746
2.264,-1.54294702178449,-0.125951444119088,1.10472344444832,-1.46006126820769,-0.113531447583086,1.11188614052759,-1.54294401147696
2.266,-1.54216727767792,-0.129622009949165,1.10657452890889,-1.45783523189071,-0.116616559741057,1.11414638030716,-1.54216418738805
2.268,-1.54136439395098,-0.133301013752331,1.10839350000396,-1.45560469540838,-0.119700089104355,1.11638630498499,-1.5413612239727
2.27,-1.54053838770102,-0.136988161060745,1.11018028107222,-1.45336969946491,-0.122781989409617,1.11860585074886,-1.54053513862684
2.272,-1.53968927670345,-0.140683156599694,1.11193479821523,-1.45113028489403,-0.125862214428514,1.12080495433432,-1.53968594949172
2.274,-1.5388170794063,-0.144385704322031,1.11365698031656,-1.4488864926582,-0.128940717969187,1.12298355303105,-1.53881367545522
2.276,-1.53792181492449,-0.148095507442869,1.11534675906081,-1.44663836384776,-0.132017453877679,1.12514158468916,-1.53791833615318
2.278,-1.53700350303406,-0.151812268474531,1.11700406895262,-1.44438593968014,-0.135092376039368,1.1272789877255,-1.53699995197081
2.28,-1.5360621653145,-0.155535689442782,1.11862884562091,-1.44212926144898,-0.138165438388356,1.12939570098411,-1.53605854375479
2.282,-1.53509783168501,-0.159265472908884,1.12022101601344,-1.43986837023696,-0.14123659495444,1.13149166290678,-1.53509413115803
2.284,-1.53411051793965,-0.163001318488036,1.12178053197978,-1.43760330789343,-0.144305799708957,1.13356681439458,-1.53410673830066
2.286,-1.53310024715067,-0.166742926294756,1.12330733836254,-1.4353341161028,-0.147373006714219,1.13562109609815,-1.53309638838759
2.288,-1.53206704308294,-0.170489995917073,1.12480138280978,-1.43306083666921,-0.150438170079562,1.13765444925712,-1.53206310536126
2.29,-1.53101093018897,-0.174242226451846,1.12626261578951,-1.43078351151559,-0.153501243962785,1.13966681570602,-1.53100691390218
2.292,-1.52993193360395,-0.177999316540318,1.12769099060413,-1.42850218268271,-0.156562182571619,1.14165813788025,-1.52992783942955
2.294,-1.52883007914044,-0.181760964403838,1.12908646340498,-1.42621689232818,-0.159620940165171,1.14362835882195,-1.52882590810179
2.296,-1.52770539328313,-0.185526867879789,1.13044899320679,-1.42392768272555,-0.162677471055386,1.14557742218597,-1.52770114681716
2.298,-1.52655790318334,-0.189296724457688,1.13177854190221,-1.42163459626331,-0.165731729608498,1.14750527224582,-1.52655358321429
2.3,-1.52538763665355,-0.193070231315514,1.13307507427626,-1.41933767544396,-0.168783670246492,1.14941185389952,-1.52538324567278
2.302,-1.52419462328192,-0.196847085506802,1.13433855595051,-1.41703696283149,-0.171833247450071,1.15129711246503,-1.52419016297459
2.304,-1.5229788998883,-0.200626984679704,1.13556894322899,-1.41473250079737,-0.174880415767623,1.15316099265176,-1.52297436263866
2.306,-1.52174049101538,-0.204409624519384,1.13676621919897,-1.41242433241774,-0.177925129790064,1.15500344223724,-1.5217358768336
2.308,-1.52047942769137,-0.208194701347199,1.13793035911079,-1.41011250061042,-0.180967344177833,1.15682440854998,-1.52047473670396
2.31,-1.51919574163159,-0.211981911350699,1.13906134105858,-1.40779704839942,-0.184007013654476,1.15862383956039,-1.5191909741183
2.312,-1.51788946523416,-0.215770950619676,1.14015914598964,-1.40547801891389,-0.187044093008106,1.16040168388617,-1.51788462166895
2.314,-1.51656063157564,-0.219561515182352,1.14122375771402,-1.40315545538699,-0.190078537092869,1.16215789079778,-1.51655571267172
2.316,-1.5152092744067,-0.223353301041669,1.14225516291389,-1.40082940115483,-0.193110300830394,1.16389241022378,-1.51520428116569
2.318,-1.51383542814781,-0.227146004211729,1.14325335115309,-1.39849989965541,-0.196139339211257,1.16560519275633,-1.51383036191294
2.32,-1.51243912788492,-0.230939320754328,1.14421831488653,-1.39616699442749,-0.199165607296437,1.16729618965656,-1.51243399039833
2.322,-1.51102040936528,-0.234732946815657,1.14515004946972,-1.39383072910956,-0.202189060218778,1.16896535285999,-1.51101520282922
2.324,-1.50957930988322,-0.238526578769532,1.14604855078462,-1.39149114738783,-0.205209653177834,1.17061263470278,-1.5095740357526
2.326,-1.50811587199306,-0.242319913641803,1.14691380518298,-1.38914829278033,-0.208227341413432,1.17223798674811,-1.50811052443892
2.328,-1.50663012962188,-0.246112647518713,1.14774582674174,-1.3868022094308,-0.211242080310374,1.17384136415415,-1.50662470886095
2.33,-1.50512212156654,-0.249904477239416,1.14854462119018,-1.38445294133749,-0.214253825299874,1.17542272145324,-1.5051166279012
2.332,-1.50359188730223,-0.253695099901893,1.14931019707728,-1.38210053259019,-0.217262531891947,1.17698201386417,-1.50358632114289
2.334,-1.50203946697968,-0.257484212898731,1.15004256577592,-1.37974502736903,-0.220268155676855,1.17851919729702,-1.50203382886882
2.336,-1.50046490142261,-0.261271513952945,1.15074174148703,-1.37738646994334,-0.223270652326545,1.18003422835792,-1.50045919206028
2.338,-1.49886823212535,-0.265056701153845,1.15140774124371,-1.3750249046704,-0.226269977596104,1.18152706435389,-1.49886245239599
2.34,-1.49724950125064,-0.26883947299296,1.15204058491544,-1.37266037599428,-0.22926608732519,1.18299766329759,-1.49724365225091
2.342,-1.49560875162776,-0.272619528400014,1.15264029521221,-1.3702929284446,-0.232258937439488,1.18444598391216,-1.49560283469522
2.344,-1.49394602675091,-0.276396566778939,1.15320689768867,-1.36792260663541,-0.235248483952144,1.18587198563598,-1.49394004349319
2.346,-1.49226137113878,-0.280170288096779,1.15374041812515,-1.36554945521634,-0.238234682948912,1.18727562827934,-1.49225532268668
2.348,-1.49055483160546,-0.283940393048122,1.15424087299576,-1.36317351869863,-0.241217490530313,1.18865687076368,-1.49054871508396
2.35,-1.48882645219869,-0.28770658238413,1.15470830642152,-1.3607948421237,-0.244196863042765,1.19001567603007,-1.48882026810968
2.352,-1.48707627920024,-0.291468557719878,1.15514275402906,-1.3584134704067,-0.247172756855336,1.19135200624691,-1.48707002807997
2.354,-1.48530435956067,-0.295226021311352,1.15554425417991,-1.35602944853883,-0.250145128430971,1.19266582430456,-1.48529804197885
2.356,-1.48351074089936,-0.298978676089976,1.15591284796929,-1.35364282158605,-0.253113934327898,1.19395709381932,-1.48350435745629
2.358,-1.48169547150501,-0.302726225697071,1.15624857922481,-1.35125363468775,-0.256079131201041,1.1952257791376,-1.48168902282627
2.36,-1.47985860033662,-0.306468374518307,1.15655149450524,-1.34886193305548,-0.259040675803429,1.19647184533992,-1.47985208706482
2.362,-1.47800017702494,-0.310204827718131,1.15682164309927,-1.34646776197167,-0.261998524987608,1.19769525824504,-1.47799359980806
2.364,-1.47612025187448,-0.313935291274131,1.15705907702423,-1.3440711667883,-0.264952635707048,1.19889598441404,-1.4761136113502
2.366,-1.47421887586608,-0.31765947201142,1.15726385102487,-1.34167219292565,-0.267902965017559,1.20007399115435,-1.47421217264167
2.368,-1.47229610005415,-0.321377077636074,1.15743601979916,-1.33927088582889,-0.270849470051401,1.20122924610969,-1.47228933484997
2.37,-1.47035197363861,-0.325087816704931,1.1575756293243,-1.33686729083515,-0.273792107933341,1.20236171596871,-1.47034514799067
2.372,-1.46838655171942,-0.328791398707895,1.15768275222489,-1.33446145370907,-0.276730836130182,1.20347137175211,-1.46837966650078
2.374,-1.46639988768737,-0.332487534131534,1.1577574528161,-1.33205342011097,-0.279665612108127,1.20455818359547,-1.4663929437267
2.376,-1.46439203559381,-0.336175934465102,1.15779979800589,-1.329643235761,-0.282596393441502,1.20562212238198,-1.46438503364098
2.378,-1.46236305015495,-0.339856312232873,1.15780985728843,-1.32723094643783,-0.285523137814118,1.20666315974572,-1.46235599083949
2.38,-1.46031298675695,-0.343528381026352,1.15778770273755,-1.32481659797721,-0.288445803020626,1.20768126807492,-1.46030587053871
2.382,-1.45824190146181,-0.347191855536363,1.15773340900016,-1.32240023627067,-0.291364346967877,1.20867642051528,-1.45823472857285
2.384,-1.45614985101407,-0.350846451585031,1.15764705328967,-1.31998190726405,-0.294278727676281,1.20964859097325,-1.4561426213911
2.386,-1.4540368928485,-0.35449188615765,1.15752871537945,-1.31756165695623,-0.297188903281163,1.21059775411926,-1.45402960605481
2.388,-1.45190308509862,-0.358127877434441,1.15737847759624,-1.31513953139768,-0.300094832034122,1.21152388539109,-1.45189574023475
2.39,-1.44974848445567,-0.361754144773208,1.15719642199119,-1.31271557665415,-0.302996472265108,1.21242696052281,-1.44974108176115
2.392,-1.44757314037364,-0.365370408553453,1.15698262275576,-1.31028983871145,-0.305893782278328,1.21330695427484,-1.44756568742071
2.394,-1.44537712003474,-0.36897639081031,1.15673717894002,-1.30786236387941,-0.308786720809033,1.21416384593613,-1.4453696181374
2.396,-1.44316048347284,-0.372571814733393,1.15646018175573,-1.30543319838556,-0.311675246569921,1.21499761383429,-1.44315293379148
2.398,-1.44092329137658,-0.376156404847799,1.15615172481311,-1.30300238850069,-0.314559318395061,1.21580823706018,-1.4409156948393
2.4,-1.43866560509929,-0.379729887043419,1.15581190410918,-1.30056998053738,-0.317438895241168,1.21659569547027,-1.43865796230965
2.402,-1.43638748667027,-0.383291988604064,1.15544081801615,-1.29813602084855,-0.320313936188905,1.21735996968914,-1.43637979780021
2.404,-1.43408899880712,-0.386842438236393,1.15503856726982,-1.29570055582606,-0.323184400444156,1.21810104111187,-1.43408126347392
2.406,-1.43177020492944,-0.390380966098638,1.15460525495792,-1.29326363189925,-0.326050247339327,1.2188188919065,-1.43176242205541
2.408,-1.42943116917386,-0.393907303829136,1.15414098650853,-1.2908252955335,-0.328911436334623,1.21951350501643,-1.42942333682739
2.41,-1.42707195641034,-0.397421184574671,1.15364586967843,-1.28838559322879,-0.331767927019345,1.22018486416292,-1.42706407162705
2.412,-1.42469262788661,-0.400922342926331,1.15312001178154,-1.28594457149217,-0.334619679061191,1.22083295332221,-1.42468469039982
2.414,-1.42229323118386,-0.404410514690193,1.15256351334347,-1.28350227677625,-0.337466652088271,1.22145775552261,-1.42228525617989
2.416,-1.41987384649332,-0.4078854379196,1.15197649727075,-1.28105875575422,-0.340308806239939,1.22205925840032,-1.41986583576687
2.418,-1.41743453994026,-0.411346851984491,1.15135907935924,-1.27861405503915,-0.343146101612902,1.22263744859155,-1.41742649499396
2.42,-1.41497537830114,-0.414794497886635,1.15071137756335,-1.2761682212705,-0.345978498437282,1.22319231350116,-1.41496730021291
2.422,-1.4124964290207,-0.418228118285289,1.15003351197978,-1.27372130111258,-0.348805957077829,1.22372384130427,-1.41248831828967
2.424,-1.40999776023055,-0.421647457522543,1.14932560483131,-1.27127334125313,-0.351628438035106,1.22423202094775,-1.40998961660003
2.426,-1.40747944076954,-0.425052261648427,1.14858778045045,-1.26882438840179,-0.354445901946703,1.22471684215182,-1.40747126302532
2.428,-1.40494154020584,-0.428442278445711,1.14782016526328,-1.26637448928865,-0.35725830958843,1.22517829541156,-1.40493332594804
2.43,-1.40238412886075,-0.431817257454444,1.14702288777313,-1.26392369066277,-0.360065621875519,1.22561637199853,-1.40237587424753
2.432,-1.39980727783447,-0.435176949996198,1.14619607854433,-1.26147203929067,-0.362867799863826,1.22603106396223,-1.39979897729564
2.434,-1.39721105172594,-0.438521109063019,1.14533986760921,-1.25901958193939,-0.365664804685997,1.22642236356768,-1.39720270453114
2.436,-1.39459549439395,-0.441849489047439,1.14445437942908,-1.25656636534473,-0.368456597425912,1.2267902621974,-1.39458712463432
2.438,-1.39196069964565,-0.445161847091379,1.14353975778788,-1.25411243635971,-0.371243139748545,1.22713475580588,-1.39195230959472
2.44,-1.38930673906712,-0.448457941792306,1.14259614031119,-1.25165784179982,-0.374024393258496,1.22745583934683,-1.38929833054402
2.442,-1.38663368489311,-0.451737533633563,1.14162366650583,-1.24920262849004,-0.376800319704509,1.22775350853809,-1.3866252590686
2.444,-1.38394161003194,-0.45500038500582,1.14062247773947,-1.24674684326334,-0.379570880980561,1.22802775986241,-1.38393316720453
2.446,-1.38123058809255,-0.45824626022819,1.13959271722033,-1.24429053295913,-0.382336039126963,1.228278590568,-1.38122212743257
2.448,-1.37850069341373,-0.461474925568986,1.13853452997685,-1.24183374442182,-0.38509575633146,1.22850599866926,-1.37849221267318
2.45,-1.37575200109548,-0.464686149266139,1.13744806283734,-1.23937652449925,-0.387849994930323,1.22870998294745,-1.37574349628147
2.452,-1.37298458703268,-0.467879701547252,1.13633346440966,-1.23691892004126,-0.390598717409451,1.22889054295128,-1.37297605204225
2.454,-1.37019852795111,-0.471055354649294,1.13519088506092,-1.23446097789808,-0.393341886405469,1.22904767899763,-1.37018995416498
2.456,-1.36739389055944,-0.474212882653934,1.1340204746229,-1.23200274491566,-0.396079464628822,1.22918139158399,-1.36738527689673
