"time","Spherical1.phi[1]","Spherical1.phi[2]","Spherical1.phi[3]","Spherical1.phi_d[1]","Spherical1.phi_d[2]","Spherical1.phi_d[3]","Spherical2.phi[1]","Spherical2.phi[2]","Spherical2.phi[3]","Spherical2.phi_d[1]","Spherical2.phi_d[2]","Spherical2.phi_d[3]","Spherical3.Q[1]","Spherical3.Q[2]","Spherical3.Q[3]","Spherical3.Q[4]","Spherical3.w_rel[1]","Spherical3.w_rel[2]","Spherical3.w_rel[3]","Spherical4.Q[1]","Spherical4.Q[2]","Spherical4.Q[3]","Spherical4.Q[4]","Spherical4.w_rel[1]","Spherical4.w_rel[2]","Spherical4.w_rel[3]","boxBody5.body.Q[1]","boxBody5.body.Q[2]","boxBody5.body.Q[3]","boxBody5.body.Q[4]","boxBody5.body.w_a[1]","boxBody5.body.w_a[2]","boxBody5.body.w_a[3]","boxBody6.body.Q[1]","boxBody6.body.Q[2]","boxBody6.body.Q[3]","boxBody6.body.Q[4]","boxBody6.body.w_a[1]","boxBody6.body.w_a[2]","boxBody6.body.w_a[3]"
0.6426,-0.478795333865736,0.711334771459857,-1.84403520039614,0.677940814204623,1.78744112657586,-2.97457182917982,-0.18312006224382,-0.0368429870951703,0.100423030549712,1.09878100197702,-1.26186412671639,-3.05699363598126,-0.403857031816963,0.0272816934894007,-0.775538871593156,0.484452955095082,-1.85971826247973,0.0121388760203733,-2.53198422753379,-0.0922202052547524,-0.0137289119595504,0.051652600651148,0.994303253321214,0.966034281908961,-1.36557182337045,-3.09743021234011,-0.403856969460901,0.0272815363113842,-0.775538652197767,0.484453367148603,-1.85971577072048,0.0121353744277639,-2.53198090518696,-0.455471299425463,0.112855155901422,-0.738036681781042,0.484882940029627,-0.92678850844596,-0.699454704445938,-5.51470668107089
0.6432,-0.478390757807787,0.712407992036874,-1.84581900681531,0.670653847972609,1.78995645872802,-2.97144327199153,-0.182455740256133,-0.0375920523301864,0.0985953648077765,1.11562016827978,-1.23503734065147,-3.03524855735214,-0.404146236092261,0.0274086821201777,-0.775892248916171,0.483638089968832,-1.86053107802961,0.00237361216801933,-2.5330679816003,-0.0918950627387966,-0.0142025176742518,0.0507730992181197,0.994372001985038,0.987884035918623,-1.33876106796103,-3.07714031388054,-0.404146174275674,0.0274085241818065,-0.775892029036648,0.483638503324442,-1.86052860340829,0.0023700988498636,-2.53306468210403,-0.455944105852054,0.112205241220785,-0.73871066552646,0.483561277211907,-0.909969047933269,-0.68684010906142,-5.49607393962913
0.6438,-0.477990538769781,0.71348271432666,-1.84760092637641,0.663416917175447,1.79244673915876,-2.96828225755322,-0.181781326035039,-0.0383250520724052,0.0967807192573908,1.13242108739519,-1.20831146545792,-3.01359320437508,-0.404437471659651,0.0275342897401149,-0.776243902518092,0.482822532831204,-1.8613036816711,-0.00733909900796312,-2.53409811978895,-0.0915638194056877,-0.0146672253160688,0.0498989343900367,0.994440061453735,1.00957320457625,-1.31198489677049,-3.05694568194138,-0.404437410388323,0.0275341310398959,-0.776243682158569,0.482822947481964,-1.86130122427518,-0.00734262389619081,-2.53409484325989,-0.456409761915823,0.111555657448162,-0.739382145197167,0.482244240901729,-0.893177185893091,-0.674246212531287,-5.4774954448478
0.6444,-0.477594646876705,0.714558923347161,-1.84938093960213,0.656229364944361,1.79491207793483,-2.96508883023394,-0.181096842602564,-0.03904204676338,0.0949790398527251,1.14918308673167,-1.181685600468,-2.99202761352098,-0.404730720387021,0.0276585233405855,-0.776593829318133,0.482006301127507,-1.86203635183965,-0.0169996503931007,-2.53507501334702,-0.0912265191234095,-0.0151230571159842,0.0490300858281899,0.99450744895942,1.03110269349547,-1.28524366487724,-3.03684550546305,-0.404730659666706,0.0276583638770622,-0.776593608482744,0.482006717066419,-1.86203391175691,-0.0170031866976093,-2.5350717599022,-0.4568682947801,0.110906398919748,-0.740051145459269,0.48093183925355,-0.876412807076169,-0.661672928418595,-5.45897064883891
0.645,-0.477203052638745,0.715636604185334,-1.85115902703722,0.649090538472567,1.79735258634109,-2.96186303406779,-0.180402313357498,-0.039743096337206,0.0931902724740749,1.16590550151585,-1.15515885614699,-2.97055182761356,-0.405025964280155,0.0277813898563188,-0.776942026287321,0.481189412212211,-1.86272936589033,-0.026608432252541,-2.53599903208125,-0.0908832054620822,-0.0155700352973322,0.0481665333255317,0.9945741812621,1.05247340365855,-1.25853772558683,-3.01683898596221,-0.405025904116574,0.027781229628071,-0.776941804980204,0.481189829432218,-1.86272694320901,-0.0266119798213129,-2.53599580183833,-0.457319731466909,0.110257459984154,-0.740717690706509,0.47962408029966,-0.859675801130246,-0.649120173959154,-5.44049901054359
0.6456,-0.476815726948457,0.716715741998068,-1.85293516924777,0.641999789028436,1.79976837687486,-2.95860491279888,-0.179697762068606,-0.0404282602294776,0.0914143629183863,1.18258767468855,-1.12873035400814,-2.94916589536943,-0.405323185482072,0.0279028961662163,-0.777288490448214,0.480371883349696,-1.86338300012585,-0.0361658322210864,-2.53687054439529,-0.0905339216976037,-0.0160081820756362,0.0473082568045534,0.994640274655516,1.07368623146326,-1.23186743041908,-2.99692533720542,-0.405323125880912,0.0279027351718598,-0.777288268673506,0.480372301843677,-1.86338059493484,-0.0361693909039732,-2.53686733747276,-0.457764098860161,0.10960883500288,-0.74138180506129,0.478320971950969,-0.84296606249953,-0.636587869986117,-5.42207999551737
0.6462,-0.476432641077925,0.717796322013093,-1.8547093468205,0.634956471968666,1.80215956324026,-2.95531450992626,-0.178983212867846,-0.0410975973862446,0.0896512568897849,1.1992289568008,-1.10239922652772,-2.92786987093815,-0.405622366272358,0.0280230490941688,-0.777633218874618,0.479553731714996,-1.86399752982462,-0.0456722352932011,-2.53768991732698,-0.0901787108152928,-0.0164375196584467,0.0464552363151646,0.99470574497289,1.09474206876968,-1.20523312909523,-2.97710378488286,-0.405622307239278,0.0280228873323549,-0.777632996636457,0.479554151475772,-1.86399514221358,-0.0456758049420248,-2.53768673384442,-0.458201423708844,0.108960518350788,-0.742043512375645,0.477022521997789,-0.826283490324199,-0.62407594085462,-5.40371307571559
0.6468,-0.476053767440571,0.718878329274665,-1.85648154064015,0.627959942919647,1.80452625921003,-2.95199185505161,-0.17825869223537,-0.0417511637004088,0.087900903324538,1.21582874971434,-1.07616464114779,-2.90666395812126,-0.40592348923456,0.0281418551814922,-0.777976208776609,0.478734974126768,-1.8645732197412,-0.0551280271824664,-2.53845750388242,-0.0898176144178145,-0.0168580703543506,0.0456074526495969,0.994770607661402,1.11564179191263,-1.17863517280328,-2.95737366568217,-0.405923430775123,0.0281416926509134,-0.777975986079137,0.478735395147142,-1.8645708497772,-0.0551316076103686,-2.53845434392925,-0.458631731621927,0.108312504310051,-0.742702837031395,0.475728737859166,-0.809628016168535,-0.611584335237873,-5.38539779573925
0.6474,-0.475679078250625,0.719961749091006,-1.85825173140216,0.62100956449415,1.80686858060123,-2.94863698788681,-0.177524225508224,-0.0423890165212304,0.0861632485481747,1.232386429864,-1.050025758051,-2.8855482568046,-0.406226536961522,0.0282593210872817,-0.778317457349788,0.477915627516507,-1.86511034080217,-0.0645335884169763,-2.53917366529704,-0.0894506746457159,-0.0172698563818197,0.0447648862608307,0.994834877667662,1.13638628105271,-1.15207390845014,-2.93773425306724,-0.406226479081247,0.0282591577866668,-0.778317234197148,0.477916049789231,-1.86510798854755,-0.0645371794290752,-2.53917052895638,-0.45905504883549,0.107664787256979,-0.743359802540665,0.474439627023565,-0.792999555235734,-0.599112989538272,-5.3671336563514
0.648,-0.475308545611365,0.721046567004827,-1.86001989964513,0.614104705848108,1.80918664513463,-2.9452499566675,-0.176779837110804,-0.0430112143568737,0.0844382366631704,1.2489013533711,-1.02398173294466,-2.86452277973068,-0.406531492074741,0.028375453562026,-0.778656961786332,0.4770957088974,-1.86560916899933,-0.0738892947306704,-2.53983876955992,-0.0890779340505614,-0.0176728998820506,0.0439275173339675,0.994898569451136,1.15697641890884,-1.1255496790392,-2.91818476879111,-0.406531434779141,0.0283752894901365,-0.778656738182667,0.477096132415149,-1.86560683452678,-0.0738928961498694,-2.5398356569287,-0.459471402095813,0.10701736164981,-0.744014431644214,0.473155197019707,-0.776398009581995,-0.586661830297969,-5.34892012217846
0.6486,-0.474942142423343,0.72213276849012,-1.86178602608143,0.607244738128209,1.81148057107975,-2.94183080187775,-0.176025552921264,-0.0436178138181792,0.0827258135124253,1.26537290813226,-0.998031745676119,-2.84358762442259,-0.406838337423936,0.0284902591763114,-0.778994719376236,0.476275235046012,-1.8660699740658,-0.0831955210680152,-2.54045317631522,-0.088699434293037,-0.0180672230488811,0.0430953265192874,0.994961697071597,1.17741307765768,-1.09906282756345,-2.89872450100425,-0.406838280718483,0.0284900943319444,-0.778994495325685,0.476275659801408,-1.86606765744536,-0.0831991327122539,-2.54045008748679,-0.459880817461214,0.106370221902254,-0.744666747264232,0.471875455117745,-0.759823301173622,-0.57423079899169,-5.33075670068268
0.6492,-0.474579841968507,0.723220339090955,-1.86355009144622,0.600429036554955,1.81375047786091,-2.93837956369411,-0.175261399188804,-0.0442088710172737,0.0810259248685872,1.28180049005283,-0.972174987135944,-2.82274289457093,-0.407147055995606,0.028603744445005,-0.779330727460633,0.475454222647686,-1.86649302465062,-0.0924526397538997,-2.54101724376164,-0.0883152167384806,-0.0184528480696539,0.0422682945968228,0.995024274157384,1.19769712494104,-1.07261369522178,-2.87935275023392,-0.407146999885732,0.0286035788269928,-0.779330502967337,0.475454648633298,-1.86649072594935,-0.0924562614354279,-2.54101417882545,-0.46028332084989,0.105723362441511,-0.745316772072925,0.47060040846588,-0.743275356753946,-0.561819840676933,-5.31264290604673
0.6498,-0.474221617908179,0.724309264422128,-1.86531207649707,0.593656980431729,1.8159964860504,-2.93489628201592,-0.17448740252901,-0.0447844415737855,0.079338516428132,1.29818350298961,-0.94641065919863,-2.80198869972804,-0.407457630912548,0.0287159158278275,-0.779664983431513,0.474632688297004,-1.86687858833659,-0.101661020487262,-2.54153132867628,-0.0879253224593557,-0.018829797125172,0.0414464024748929,0.995086313910774,1.21782942390106,-1.04620262140966,-2.86006882916384,-0.407457575403642,0.0287157494350376,-0.77966475849961,0.474633115505349,-1.86687630761833,-0.101664652011874,-2.54152828771743,-0.460678938042037,0.10507677770863,-0.745964528494006,0.469330064090878,-0.726754107772459,-0.549428903940817,-5.29457825902982
0.6504,-0.473867444281039,0.7253995301698,-1.86707196201349,0.586927953153895,1.81821871736165,-2.93138099649571,-0.173703589919197,-0.0453445806210568,0.0776635338054485,1.31452135869354,-0.920737974663304,-2.78132515500239,-0.407770045433371,0.0288267797299259,-0.779997484731418,0.473810648498249,-1.86722693165818,-0.110821030334687,-2.54199578643839,-0.0875297922377258,-0.0191980923896518,0.0406296311886417,0.99514782911329,1.23781083321522,-1.01982994370973,-2.84087206241391,-0.40776999053078,0.0288266125612608,-0.779997259365045,0.473811076921794,-1.86722466898319,-0.110824671500923,-2.54199276953724,-0.46106769468196,0.104430462158867,-0.746610038704134,0.468064428898586,-0.710259490313991,-0.537057940846967,-5.27656228682394
0.651,-0.473517295501101,0.726491122092146,-1.86882972879651,0.580241342217869,1.82041729464235,-2.92783374656949,-0.172909988693743,-0.0458893428123582,0.0760009225269199,1.33081347675233,-0.895156157194402,-2.76075238075289,-0.408084282952014,0.0289363425024465,-0.780328228853133,0.472988119665868,-1.86753832011929,-0.119933033724029,-2.5424109710532,-0.0871286665677277,-0.0195577560306781,0.0398179618985738,0.995208832130934,1.25764220713147,-0.993495997882523,-2.82176178631989,-0.408084228661041,0.0289361745568436,-0.780328003056427,0.472988549297029,-1.86753607554398,-0.119936684322328,-2.54240797828496,-0.461449616280196,0.103784410262045,-0.747253324634318,0.466803509674443,-0.693791445027863,-0.52470690688237,-5.25859452291009
0.6516,-0.4731711463557,0.727584026019997,-1.87058535766825,0.573596539230202,1.82259234186762,-2.92425457148716,-0.172106626539434,-0.0464187823271028,0.0743506280250059,1.34705928453323,-0.869664441262356,-2.74027050228313,-0.408400326997261,0.0290446104431077,-0.780657213339379,0.472165118124935,-1.8678130182112,-0.128997392438023,-2.54277723517576,-0.0867219856580457,-0.0199088102091577,0.0390113758890907,0.995269334919358,1.27732439550334,-0.967201117857004,-2.80273734871307,-0.408400273323167,0.0290444417195391,-0.780656987116473,0.472165548956076,-1.86781079178776,-0.129001052249849,-2.54277426660999,-0.461824728215621,0.103138616502911,-0.747894407971272,0.465547313084002,-0.677349917057029,-0.512375760904244,-5.24067450691445
0.6522,-0.472828972003467,0.72867822785749,-1.8723388294715,0.566992939916674,1.82474398413313,-2.92064351034281,-0.171293531490801,-0.0469329528770593,0.0727125956323274,1.36325821712562,-0.844262072084315,-2.71987964953582,-0.40871816123226,0.0291515897967725,-0.780984435782477,0.471341660111608,-1.86805128943039,-0.138014465607889,-2.54309493013467,-0.0863097894343858,-0.0202512770792741,0.0382098545670279,0.995329349028962,1.29685824382497,-0.940945635721309,-2.78379810869999,-0.40871810818026,0.0291514202942449,-0.780984209137504,0.471342092135048,-1.8680490812064,-0.138018134404812,-2.54309198583486,-0.462193055737572,0.102493075381496,-0.748533310158734,0.464295845673442,-0.660934855967254,-0.500064465086912,-5.22280178446466
0.6528,-0.47249074797231,0.729773713582705,-1.87409012506924,0.56042994413136,1.82687234764827,-2.9170006021051,-0.170470731925463,-0.0474319077125663,0.0710867705757464,1.37940971728378,-0.818948305564802,-2.699579956787,-0.409037769454038,0.029257286756022,-0.781309893824023,0.470517761773597,-1.86825339629636,-0.146984609706954,-2.54336440595597,-0.0858921175419489,-0.0205851787884412,0.0374133794601905,0.995388885609929,1.31624459326624,-0.914729881713326,-2.76494343644209,-0.409037717029301,0.0292571164735764,-0.781309666761113,0.470518194981605,-1.86825120631449,-0.146988287249698,-2.54336148597897,-0.462554623967957,0.101847781413474,-0.749170052398748,0.463049113870085,-0.644546215676253,-0.48777298486866,-5.20497590704594
0.6534,-0.472156450157401,0.730870469248318,-1.87583922534429,0.55390695586573,1.82897755972929,-2.91332588564759,-0.169638256559464,-0.0479156996287457,0.0694730979704514,1.39551323536951,-0.793722408236439,-2.67937156234042,-0.409359135593015,0.0293617074617274,-0.781633585154543,0.469693439170622,-1.86841960036956,-0.155908178544256,-2.5435860113869,-0.0854690093479057,-0.020910537477258,0.0366219322158906,0.995447955417195,1.33548428070787,-0.888554184211377,-2.74617271293545,-0.409359083800665,0.0293615363984391,-0.781633357677823,0.469693873555419,-1.8684174286671,-0.155911864581704,-2.54358311578246,-0.462909457903376,0.10120272913052,-0.749804655652903,0.461807123982912,-0.628183954382864,-0.475501288898616,-5.18719643185739
0.654,-0.471826054165307,0.731968481111268,-1.87758611133352,0.547423383187192,1.83105973934605,-2.90961940309706,-0.168796133493987,-0.0483843822433151,0.0678715236614123,1.41156825816172,-0.768583639120736,-2.65925458254122,-0.409682243525663,0.0294648581502039,-0.781955507633193,0.468868708228735,-1.86855016187957,-0.164785524607848,-2.54376009340025,-0.0850405043460905,-0.0212273754204825,0.0358354943819406,0.995506568785823,1.35457815470643,-0.862418865975485,-2.72748529735421,-0.409682192370749,0.0294646863052133,-0.781955279746801,0.4688691437825,-1.8685480085116,-0.164789218951788,-2.54375722224178,-0.463257582559016,0.100557913232668,-0.75043714046643,0.460569882315847,-0.61184801459352,-0.463249334056607,-5.16946290370243
0.6546,-0.471499535890558,0.733067735519228,-1.87933076410826,0.540978638310585,1.83311900547429,-2.90588119692782,-0.167944391050135,-0.0488380088775667,0.0662819934676226,1.42757428325485,-0.743531265667628,-2.63922913419493,-0.410007077239374,0.0295667450240745,-0.78227565918101,0.468043584781609,-1.86864534008777,-0.173616997864076,-2.54388699767785,-0.0846066418035511,-0.021535714902198,0.035054047597692,0.995564735661823,1.3735270614331,-0.836324247455803,-2.70888055553302,-0.410007026726864,0.0295665723965901,-0.78227543088909,0.468044021496481,-1.86864320512938,-0.173620700396857,-2.54388415106549,-0.463599022845309,0.0999133284541678,-0.751067527127743,0.459337395068484,-0.595538340663242,-0.451017078608897,-5.15177487074286
0.6552,-0.471176872995203,0.734168218618877,-1.88107316446857,0.534572137767089,1.83515549849381,-2.90211130247367,-0.16708305991381,-0.0492766296811967,0.064704451256075,1.44353075359056,-0.718564604664423,-2.61929539245305,-0.410333621255395,0.0296673739206979,-0.782594037508708,0.467218084675565,-1.86870539418797,-0.182402942692854,-2.54396706981144,-0.084167459851609,-0.0218355778962209,0.0342775740855157,0.995622465674051,1.39233180861206,-0.810270655279185,-2.69035793324578,-0.410333571390239,0.0296672005099306,-0.782593808815392,0.46721852254363,-1.86870327768329,-0.182406653203291,-2.54396424780404,-0.463933803248751,0.0992689692194199,-0.751695836069292,0.458109668081073,-0.57925492382337,-0.438804515978991,-5.13413192506456
0.6558,-0.470858042696491,0.735269916792724,-1.88281329339823,0.528203302174869,1.83716934824828,-2.89830975917456,-0.16621216992424,-0.0497002959371357,0.0631388418003728,1.4594371549844,-0.693682961057689,-2.59945350369433,-0.410661859996664,0.0297667508082548,-0.782910640522117,0.466392223614039,-1.86873058200726,-0.191143702443881,-2.54400065357049,-0.0837229968480332,-0.022126986542772,0.0335060559139374,0.995679768039108,1.41099321940668,-0.784258409565127,-2.67191684633515,-0.410661810783755,0.0297665766134552,-0.782910411431536,0.466392662627346,-1.8687284839979,-0.19114742071929,-2.54399785622352,-0.464261948313339,0.0986248301571636,-0.752322087269719,0.456886707216248,-0.562997734830046,-0.426611624233996,-5.1165336418009
0.6564,-0.470543022556338,0.736372816503557,-1.88455113190126,0.52187155633355,1.83916068547348,-2.89447660659052,-0.165331751217652,-0.0501090585284645,0.0615851097490505,1.47529298112442,-0.668885649780081,-2.57970361630609,-0.410991778013527,0.029864881608881,-0.783225466176466,0.465566017213912,-1.86872116049546,-0.199839617796417,-2.54398809155477,-0.0832732908926176,-0.0224099629777227,0.0327394752595149,0.995736651601709,1.42951211317099,-0.758287828455136,-2.6535567197571,-0.4109917294577,0.02986470662934,-0.78322523669275,0.465566457364464,-1.86871908102047,-0.199843343622878,-2.54398531892028,-0.464583482471043,0.0979809059168388,-0.752946300469838,0.455668518223037,-0.546766747986018,-0.414438384100974,-5.09897960073688
0.657,-0.470231790478771,0.737476904295201,-1.88628666100154,0.515576329233234,1.84112964178263,-2.89061188443473,-0.164441834221831,-0.0505029679456789,0.0600431996203557,1.49109773353779,-0.644171995676093,-2.56004588035735,-0.411323359983096,0.0299617721993618,-0.783538512476083,0.464739481005925,-1.86867738574268,-0.208491026754014,-2.54392972521773,-0.0828183798299868,-0.0226845293326651,0.0319778144051949,0.99579312483927,1.44788930549791,-0.732359228100259,-2.63527698733371,-0.411323312089128,0.0299615964344112,-0.783538282603362,0.464739922285686,-1.86867532483855,-0.208494759916663,-2.54392697734438,-0.464898430044039,0.0973371911690703,-0.753568495173558,0.454455106737468,-0.530561941053345,-0.402284778901467,-5.08146938615046
0.6576,-0.469924324707368,0.738582166793263,-1.88801986174253,0.509317054063523,1.84307634965171,-2.88671563260659,-0.163542449650672,-0.050882074293953,0.0585130557970305,1.50685092155732,-0.619541333427799,-2.54048044727188,-0.411656590708616,0.0300574284118259,-0.783849777474107,0.463912630435106,-1.86859951299684,-0.217098264639249,-2.54382589488994,-0.082358301252402,-0.0229507077349835,0.0312210557386695,0.995849195866445,1.46612560826751,-0.706472922648615,-2.61707709150613,-0.411656543481223,0.0300572518608389,-0.783849547216509,0.463913072836,-1.86859747069744,-0.21710200492259,-2.5438231718229,-0.465206815246943,0.0966936806061515,-0.754188690648784,0.45324647828318,-0.51438329516611,-0.390150794486039,-5.06400258665396
0.6582,-0.469620603822696,0.739688590705888,-1.88975071518698,0.503093168222553,1.84500094240483,-2.88278789122481,-0.16263362849874,-0.0512464273004037,0.0569946225210965,1.52255206228792,-0.594993007480651,-2.52100746950137,-0.411991455118826,0.0301518560344388,-0.784159259272188,0.463085480861196,-1.86848779668118,-0.225661664088437,-2.5436769398024,-0.081893092502568,-0.0232085203079242,0.0304691817507336,0.995904872439594,1.48422182969526,-0.68062922423298,-2.59895648308746,-0.411991408562661,0.0301516786968307,-0.784159028633842,0.463085924375107,-1.86848577301779,-0.225665411276683,-2.54367424158336,-0.465508662189041,0.0960503689425298,-0.754806905928289,0.452042638272029,-0.498230794743156,-0.378036419168821,-5.04657879503542
0.6588,-0.469320606739755,0.740796162824508,-1.89147920241652,0.496904113326004,1.84690355419955,-2.87882870066054,-0.161715402035823,-0.051596076321355,0.0554878438886346,1.53820068057319,-0.570526371969195,-2.50162710019848,-0.412327938267316,0.0302450608120974,-0.784466956020185,0.462258047559069,-1.86834249041185,-0.234181555046375,-2.54348319810996,-0.0814227906764383,-0.0234579891706667,0.0297221750336406,0.99596016196121,1.50217877438028,-0.654828442958289,-2.58091462101565,-0.41232789238697,0.0302448826873261,-0.78446672500522,0.462258492177844,-1.8683404854131,-0.23418530892381,-2.54348052477711,-0.465803994876527,0.09540725091529,-0.75542315981055,0.450843592004699,-0.482104427400782,-0.365941643662038,-5.02919760809997
0.6594,-0.469024312705417,0.741904870024596,-1.89320530453142,0.490749335216139,1.84878432001228,-2.87483810157042,-0.160787801801492,-0.0519310703496014,0.0539926638445698,1.55379630896193,-0.546140790642868,-2.48233949289001,-0.412666025331897,0.0303370484471234,-0.784772865915855,0.461430345719158,-1.8681638470154,-0.242658264761053,-2.54324500691468,-0.0809474326260222,-0.0236991364383942,0.0289800182794605,0.996015071484288,1.51999724335357,-0.629070886889223,-2.56295097210638,-0.412665980131893,0.03033686953469,-0.7847726345284,0.461430791434609,-1.86816186070727,-0.24266202511242,-2.54324235850268,-0.466092837214727,0.0947643212846395,-0.75603747086057,0.449649344671311,-0.466004183865483,-0.353866461010561,-5.01185862651121
0.66,-0.468731701295868,0.743014699266414,-1.89492900265026,0.484628283970822,1.85064337562354,-2.87081613492968,-0.159850859599654,-0.0522514580216726,0.0525090261774529,1.56933848767466,-0.521835636791742,-2.46314480114995,-0.413005701613958,0.0304278245999573,-0.785076987204551,0.460602390447879,-1.8679521185463,-0.25109211777839,-2.54296270228922,-0.0804670549621902,-0.0239319842223642,0.0282426942784358,0.996069607716643,1.53767803412627,-0.603356862037736,-2.54506501080599,-0.413005657098751,0.0304276448994071,-0.785076755448735,0.460602837251782,-1.86795015095215,-0.251095884389304,-2.54296007882918,-0.466375213010338,0.0941215748343926,-0.756649857410666,0.448459901352032,-0.449930057886656,-0.341810866526438,-4.9945614546326
0.6606,-0.468442752570001,0.744125637363629,-1.89665027826863,0.478540410216768,1.85248084869586,-2.86676283121357,-0.158904608312454,-0.0525572862120972,0.0510368782265878,1.58482681179768,-0.497610305413743,-2.44404329469268,-0.413346952521211,0.0305173947834931,-0.785379318337296,0.459774196519445,-1.86770754642053,-0.259483439133263,-2.54263660612152,-0.079981693340985,-0.024156554791854,0.027510186358299,0.996123777066599,1.55522193695318,-0.577686677544837,-2.52725629057153,-0.413346908695273,0.0305172142943523,-0.785379086217206,0.459774644403539,-1.86770559756728,-0.259487211800498,-2.54263400764936,-0.466651145145992,0.0934790063815999,-0.757260338110529,0.447275266949302,-0.433882061145338,-0.329774868970447,-4.97730575220997
0.6612,-0.468157446902248,0.745237671229089,-1.89836911287984,0.472485169039491,1.85429686816104,-2.86267822188445,-0.157949081030004,-0.0528486015321004,0.0495761669584036,1.60026088140057,-0.47346420021946,-2.42503523616377,-0.413689763584593,0.0306057644760349,-0.785679857802068,0.458945778638697,-1.86743037186568,-0.267832550970503,-2.5422670400484,-0.0794913832226945,-0.0243728704033709,0.0267824779171918,0.996177585603219,1.57262973887581,-0.552060640185591,-2.50952436802057,-0.413689720452406,0.0306055831978152,-0.785679625321755,0.458946227594688,-1.86742844178353,-0.267836329501906,-2.54226446660436,-0.466920656456094,0.0928366107673802,-0.757868931347219,0.446095446260618,-0.41786020733851,-0.317758478615323,-4.96009117949416
0.6618,-0.467875764698059,0.746350788295264,-1.90008548732547,0.466462026674104,1.85609158030989,-2.85856235904423,-0.156984309563617,-0.0531254528915039,0.0481268322494947,1.61564021611755,-0.449396711425896,-2.40612067033106,-0.414034120487676,0.030692939314284,-0.785978603838245,0.458117151891008,-1.8671208538084,-0.276139766760876,-2.54185434930536,-0.0789961611700474,-0.024580953008062,0.0260595516247868,0.9962310389858,1.58990223061322,-0.526479044965704,-2.49186867318563,-0.414034078053566,0.0306927572466019,-0.785978371001799,0.458117601910571,-1.86711894251911,-0.2761435509575,-2.54185180091846,-0.467183771225443,0.0921943828408694,-0.758475654253683,0.444920444102776,-0.40186448497971,-0.30576168684622,-4.94291730335594
0.6624,-0.467597686853287,0.747464975827397,-1.90179938285853,0.460470449567298,1.85786512239307,-2.85441528332424,-0.156010326867283,-0.0533878873206189,0.0466888178775413,1.6309643950042,-0.425407251942042,-2.3872997685995,-0.4143800090168,0.0307789247789913,-0.786275554905628,0.457288331006306,-1.86677923961496,-0.284405400763389,-2.5413988637141,-0.078496062728727,-0.0247808247312643,0.0253413907267895,0.996284142590736,1.60704019539976,-0.500942190494676,-2.47428872143009,-0.414379967285035,0.0307787419214987,-0.786275321717132,0.457288782081087,-1.86677734713873,-0.284409190430822,-2.54139634041129,-0.46744051273987,0.0915523174867952,-0.759080524336616,0.44375026510993,-0.385894901730675,-0.293784499409441,-4.92578375068341
0.663,-0.467323194582938,0.74858022117536,-1.90351078075482,0.454509908384105,1.85961763224176,-2.85023703565673,-0.155027166145942,-0.0536359515059608,0.0452620675004263,1.64623300541764,-0.401495244052961,-2.36857270275196,-0.414727415078416,0.0308637263107002,-0.786570709512401,0.456459330628428,-1.8664057758004,-0.292629764562562,-2.54090091196135,-0.0779911232052142,-0.024972507697475,0.0246279785663056,0.996336901470695,1.62404441312725,-0.475450373354698,-2.45678403572147,-0.414727374053201,0.0308635426630848,-0.786570475975933,0.456459782750041,-1.866403902156,-0.292633559511632,-2.54089841376765,-0.467690904183768,0.0909104096160685,-0.75968355888266,0.442584913808169,-0.369951468092773,-0.281826924181012,-4.90869015214646
0.6636,-0.46705226941871,0.749696511774249,-1.90521966231281,0.448579878014387,1.86134924824691,-2.8460276573004,-0.154034860850604,-0.0538696917965447,0.0438465246535622,1.66144564301544,-0.377660119353923,-2.3499396447021,-0.415076324698434,0.0309473493103684,-0.786864066214867,0.455630165315366,-1.8660007080393,-0.300813167065354,-2.54036082161321,-0.0774813776691026,-0.0251560240305331,0.0239192985824992,0.996389320358661,1.64091566039067,-0.45000388809174,-2.43935414643351,-0.415076284383912,0.0309471648723529,-0.786863832334498,0.4556306184754,-1.86599885324418,-0.30081696711286,-2.54035834855188,-0.467934968641755,0.0902686541662736,-0.760284774959408,0.44142439461608,-0.354034197329985,-0.269888971108917,-4.89163614207364
0.6642,-0.466784893206547,0.750813835144972,-1.90692600885357,0.44267983757933,1.86306010933845,-2.84178718986617,-0.153033444673466,-0.0540891542101804,0.0424421327472197,1.67660191175455,-0.353901318684589,-2.33140076624733,-0.415426724021575,0.0310297991399884,-0.787155623617184,0.454800849539528,-1.86556428117652,-0.30895591449807,-2.53977891912951,-0.0769668609554141,-0.0253313958538008,0.0232153343092535,0.996441403671926,1.65765471053375,-0.424603027206695,-2.42199859114815,-0.415426684421827,0.0310296139113306,-0.787155389396979,0.454801303729543,-1.86556244524692,-0.308959719467544,-2.53977647122221,-0.468172729100337,0.0896270461021596,-0.760884189416376,0.44026871184531,-0.338143105391927,-0.257970652155371,-4.87462135832915
