"time","criticalDamping.x[1]","criticalDamping.x[2]","derivative.x","firstOrder.y","integrator.y","limIntegrator.y","limPID.D.x","limPID.I.y","lowpassButterworth.x1[1]","lowpassButterworth.x2[1]","pI.x","pID.D.x","pID.I.y","secondOrder.y","secondOrder.yd","stateSpace.x[1]","stateSpace.x[2]","transferFunction.x_scaled[1]"
0.02442,0.5,0.5,0.5,0.5,0.01221,0.01221,-1.36951770486655,0.24570857478446,0.5,0,0.01221,0.456505901622184,0.02442,0.5,0,-0.5,-0.5,0.5
0.02464,0.5,0.5,0.5,0.5,0.01232,0.01232,-1.37235695819666,0.245779377847626,0.5,0,0.01232,0.457452319398888,0.02464,0.5,0,-0.5,-0.5,0.5
0.02486,0.5,0.5,0.5,0.5,0.01243,0.01243,-1.37513440977249,0.245836415846665,0.5,0,0.01243,0.45837813659083,0.02486,0.5,0,-0.5,-0.5,0.5
0.02508,0.5,0.5,0.5,0.5,0.01254,0.01254,-1.37785141797963,0.245879997368331,0.5,0,0.01254,0.459283805993209,0.02508,0.5,0,-0.5,-0.5,0.5
0.0253,0.5,0.5,0.5,0.5,0.01265,0.01265,-1.38050930436323,0.245910422626626,0.5,0,0.01265,0.460169768121076,0.0253,0.5,0,-0.5,-0.5,0.5
0.02552,0.5,0.5,0.5,0.5,0.01276,0.01276,-1.38310935809526,0.24592798447807,0.5,0,0.01276,0.461036452698421,0.02552,0.5,0,-0.5,-0.5,0.5
0.02574,0.5,0.5,0.5,0.5,0.01287,0.01287,-1.38565284158617,0.245932969697085,0.5,0,0.01287,0.461884280528722,0.02574,0.5,0,-0.5,-0.5,0.5
0.02596,0.5,0.5,0.5,0.5,0.01298,0.01298,-1.38814099131082,0.245925659163719,0.5,0,0.01298,0.462713663770275,0.02596,0.5,0,-0.5,-0.5,0.5
0.02618,0.5,0.5,0.5,0.5,0.01309,0.01309,-1.39057499597117,0.245906322900594,0.5,0,0.01309,0.463524998657055,0.02618,0.5,0,-0.5,-0.5,0.5
0.0264,0.5,0.5,0.5,0.5,0.0132,0.0132,-1.39295602039381,0.245875225504194,0.5,0,0.0132,0.464318673464604,0.0264,0.5,0,-0.5,-0.5,0.5
0.02662,0.5,0.5,0.5,0.5,0.01331,0.01331,-1.39528523412048,0.245832632642684,0.5,0,0.01331,0.465095078040159,0.02662,0.5,0,-0.5,-0.5,0.5
0.02684,0.5,0.5,0.5,0.5,0.01342,0.01342,-1.3975637667483,0.245778800905978,0.5,0,0.01342,0.465854588916101,0.02684,0.5,0,-0.5,-0.5,0.5
0.02706,0.5,0.5,0.5,0.5,0.01353,0.01353,-1.39979272430472,0.245713981527311,0.5,0,0.01353,0.46659757476824,0.02706,0.5,0,-0.5,-0.5,0.5
0.02728,0.5,0.5,0.5,0.5,0.01364,0.01364,-1.40197318995748,0.2456384205446,0.5,0,0.01364,0.467324396652494,0.02728,0.5,0,-0.5,-0.5,0.5
0.0275,0.5,0.5,0.5,0.5,0.01375,0.01375,-1.40410621916061,0.245552357697254,0.5,0,0.01375,0.468035406386871,0.0275,0.5,0,-0.5,-0.5,0.5
0.02772,0.5,0.5,0.5,0.5,0.01386,0.01386,-1.40619281320818,0.245456020415668,0.5,0,0.01386,0.468730937736061,0.02772,0.5,0,-0.5,-0.5,0.5
0.02794,0.5,0.5,0.5,0.5,0.01397,0.01397,-1.40823400372302,0.245349643023206,0.5,0,0.01397,0.46941133457434,0.02794,0.5,0,-0.5,-0.5,0.5
0.02816,0.5,0.5,0.5,0.5,0.01408,0.01408,-1.41023078005039,0.245233450234759,0.5,0,0.01408,0.470076926683463,0.02816,0.5,0,-0.5,-0.5,0.5
0.02838,0.5,0.5,0.5,0.5,0.01419,0.01419,-1.41218411071312,0.245107662032912,0.5,0,0.01419,0.470728036904374,0.02838,0.5,0,-0.5,-0.5,0.5
0.0286,0.5,0.5,0.5,0.5,0.0143,0.0143,-1.41409494401984,0.244972493806183,0.5,0,0.0143,0.471364981339948,0.0286,0.5,0,-0.5,-0.5,0.5
0.02882,0.5,0.5,0.5,0.5,0.01441,0.01441,-1.4159642086732,0.24482815648725,0.5,0,0.01441,0.471988069557734,0.02882,0.5,0,-0.5,-0.5,0.5
0.02904,0.5,0.5,0.5,0.5,0.01452,0.01452,-1.41779278768877,0.244674850625432,0.5,0,0.01452,0.472597595896258,0.02904,0.5,0,-0.5,-0.5,0.5
0.02926,0.5,0.5,0.5,0.5,0.01463,0.01463,-1.41958157277763,0.244512778746364,0.5,0,0.01463,0.473193857592543,0.02926,0.5,0,-0.5,-0.5,0.5
0.02948,0.5,0.5,0.5,0.5,0.01474,0.01474,-1.42133143513267,0.244342138712527,0.5,0,0.01474,0.473777145044223,0.02948,0.5,0,-0.5,-0.5,0.5
0.0297,0.5,0.5,0.5,0.5,0.01485,0.01485,-1.42304322303799,0.244163123179921,0.5,0,0.01485,0.474347741012663,0.0297,0.5,0,-0.5,-0.5,0.5
0.02992,0.5,0.5,0.5,0.5,0.01496,0.01496,-1.42471776699297,0.243975920762632,0.5,0,0.01496,0.474905922330989,0.02992,0.5,0,-0.5,-0.5,0.5
0.03014,0.5,0.5,0.5,0.5,0.01507,0.01507,-1.42635588024185,0.24378071615319,0.5,0,0.01507,0.475451960080615,0.03014,0.5,0,-0.5,-0.5,0.5
0.03036,0.5,0.5,0.5,0.5,0.01518,0.01518,-1.42795834827292,0.243577687736022,0.5,0,0.01518,0.475986116090973,0.03036,0.5,0,-0.5,-0.5,0.5
0.03058,0.5,0.5,0.5,0.5,0.01529,0.01529,-1.4295259371768,0.243367009487056,0.5,0,0.01529,0.476508645725599,0.03058,0.5,0,-0.5,-0.5,0.5
0.0308,0.5,0.5,0.5,0.5,0.0154,0.0154,-1.43105941567091,0.243148855979292,0.5,0,0.0154,0.477019805223637,0.0308,0.5,0,-0.5,-0.5,0.5
0.03102,0.5,0.5,0.5,0.5,0.01551,0.01551,-1.43255952704046,0.242923396005742,0.5,0,0.01551,0.477519842346819,0.03102,0.5,0,-0.5,-0.5,0.5
0.03124,0.5,0.5,0.5,0.5,0.01562,0.01562,-1.43402699899398,0.242690794819336,0.5,0,0.01562,0.47800899966466,0.03124,0.5,0,-0.5,-0.5,0.5
0.03146,0.5,0.5,0.5,0.5,0.01573,0.01573,-1.43546254412901,0.242451214238748,0.5,0,0.01573,0.478487514709669,0.03146,0.5,0,-0.5,-0.5,0.5
0.03168,0.5,0.5,0.5,0.5,0.01584,0.01584,-1.43686685826885,0.242204812270398,0.5,0,0.01584,0.47895561942295,0.03168,0.5,0,-0.5,-0.5,0.5
0.0319,0.5,0.5,0.5,0.5,0.01595,0.01595,-1.43824060160388,0.241951738822375,0.5,0,0.01595,0.47941353386796,0.0319,0.5,0,-0.5,-0.5,0.5
0.03212,0.5,0.5,0.5,0.5,0.01606,0.01606,-1.43958445215203,0.241692147854553,0.5,0,0.01606,0.479861484050678,0.03212,0.5,0,-0.5,-0.5,0.5
0.03234,0.5,0.5,0.5,0.5,0.01617,0.01617,-1.44089906126876,0.241426187267219,0.5,0,0.01617,0.480299687089588,0.03234,0.5,0,-0.5,-0.5,0.5
