"time","opAmp.q_fp1","opAmp.q_fr1","opAmp.q_fr2","opAmp.q_fr3","opAmp.v_in","opAmp.v_source","opAmp.x"
0.0004362,-9.37201042794587,0.022394261659113,0.0223956874076767,0.0223955924009801,0.0223990135858566,-9.5402773323232,-9.5402773323232
0.0004368,-9.28753945647522,0.0224299327374487,0.0224313457046388,0.0224312515487557,0.0224346420764183,-9.45607630251719,-9.45607630251719
0.0004374,-9.20293655023643,0.0224652831803021,0.0224666836284834,0.0224665903061674,0.0224699508028125,-9.37174090139709,-9.37174090139709
0.000438,-9.11820293405726,0.0225003200043946,0.0225017082227403,0.0225016157156121,0.0225049468625191,-9.28727235067747,-9.28727235067747
0.0004386,-9.03333977606563,0.022535046914069,0.0225364228897075,0.022536331199444,0.0225396329541412,-9.20267186019156,-9.20267186019156
0.0004392,-8.94834825256393,0.0225694626660419,0.0225708262072171,0.0225707353470644,0.022574007242811,-9.1179406285783,-9.1179406285783
0.0004398,-8.86322953877367,0.0226035637275031,0.0226049144945519,0.0226048244871224,0.022608065709203,-9.03307984752028,-9.03307984752028
0.0004404,-8.77798484965375,0.0226373415263773,0.0226386793032842,0.0226385901626783,0.022641800196914,-8.94809070213711,-8.94809070213711
0.000441,-8.69261538710261,0.0226707928110398,0.0226721173767819,0.0226720291171679,0.0226752074411247,-8.86297438984386,-8.86297438984386
0.0004416,-8.60712239664147,0.0227039147139863,0.0227052261002441,0.0227051387188487,0.0227082854179242,-8.77773211734109,-8.77773211734109
0.0004422,-8.52150710467509,0.0227367074419338,0.0227380057466798,0.0227379192365578,0.0227410345517317,-8.69236509816514,-8.69236509816514
0.0004428,-8.43577075113908,0.0227691734233857,0.0227704588528286,0.022770373200304,0.0227734576254379,-8.60687455530649,-8.60687455530649
0.0004434,-8.34991455368349,0.0228013168150513,0.0228025894854158,0.0228025046830152,0.0228055584931541,-8.52126171821273,-8.52126171821273
0.000444,-8.2639397373835,0.0228331396340469,0.0228343996667329,0.0228343157068646,0.0228373391862674,-8.43552780905946,-8.43552780905946
0.0004446,-8.17784750632663,0.0228646428900543,0.0228658902465588,0.022865807132231,0.0228688001822461,-8.34967405070638,-8.34967405070638
0.0004452,-8.0916390708328,0.0228958263770007,0.0228970609375676,0.0228969786770448,0.0228999410062964,-8.26370166255554,-8.26370166255554
0.0004458,-8.00531563868135,0.0229266866982147,0.0229279083011936,0.0229278269049994,0.0229307581291317,-8.17761185698605,-8.17761185698605
0.0004464,-7.91887843421519,0.0229572208448554,0.0229584293396036,0.0229583488176084,0.0229612485775162,-8.09140584986783,-8.09140584986783
0.000447,-7.83232868578549,0.0229874245141203,0.0229886198020863,0.0229885401606646,0.0229914082225645,-8.00508485525737,-8.00508485525737
0.0004476,-7.74566763977973,0.0230172975040761,0.0230184795938493,0.0230184008320202,0.0230212372223303,-7.91865010182929,-7.91865010182929
0.0004482,-7.6588965420588,0.0230468389137543,0.0230480079113312,0.0230479300217168,0.0230507349992538,-7.83210281768111,-7.83210281768111
0.0004488,-7.5720166367765,0.023076052112424,0.0230772081396249,0.0230771311143055,0.023079904968537,-7.74544424448464,-7.74544424448464
0.0004494,-7.48502916057091,0.0231049389148345,0.0231060820695408,0.0231060059022936,0.0231087488638373,-7.65867562034648,-7.65867562034648
0.00045,-7.3979353420584,0.0231335020447526,0.0231346323247489,0.0231345570161318,0.0231372690738952,-7.57179818690734,-7.57179818690734
0.0004506,-7.31073640218198,0.0231617392882059,0.023162856616938,0.0231627821721422,0.0231654631411557,-7.48481317284336,-7.48481317284336
0.0004512,-7.22343357220878,0.0231896505270431,0.0231907547743543,0.0231906812021335,0.0231933307689429,-7.39772181359777,-7.39772181359777
0.0004518,-7.13602808843854,0.0232172315512109,0.0232183225934684,0.0232182499020065,0.0232208677707175,-7.31052533652247,-7.31052533652247
0.0004524,-7.0485211951303,0.023244480961565,0.0232455587150699,0.0232454869097249,0.023248072882606,-7.22322497786195,-7.22322497786195
0.000453,-6.96091414111821,0.0232713966281658,0.023272461080165,0.023272390161387,0.0232749442135029,-7.13582197340835,-7.13582197340835
0.0004536,-6.87320818386208,0.0232979795741189,0.023299030760522,0.0232989607258565,0.023301482944236,-7.0483175715169,-7.0483175715169
0.0004542,-6.78540457292335,0.0233242293628569,0.0233252673522838,0.0233251981971255,0.0233276887468755,-6.96071301434472,-6.96071301434472
0.0004548,-6.69750456053008,0.023350148035864,0.0233511728771537,0.0233511045983684,0.0233535635949805,-6.87300955531595,-6.87300955531595
0.0004554,-6.60950939572271,0.0233757359351163,0.0233767476687754,0.0233766802638558,0.0233791078018126,-6.78520844184559,-6.78520844184559
0.000456,-6.5214203235779,0.0234009937714887,0.0234019923705727,0.0234019258415373,0.0234043218530252,-6.69731092532477,-6.69731092532477
0.0004566,-6.43323859059921,0.0234259208634305,0.0234269062893113,0.023426840638767,0.0234292050306381,-6.60931825340957,-6.60931825340957
0.0004572,-6.3449654421286,0.0234505163381132,0.0234514885191486,0.0234514237517266,0.0234537563541063,-6.52123167472818,-6.52123167472818
0.0004578,-6.25660213227038,0.0234747784198696,0.0234757372880241,0.0234756734083265,0.0234779740569731,-6.4330524369051,-6.4330524369051
0.0004584,-6.16814991553883,0.0234987055180879,0.0234996510163298,0.0234995880281246,0.0235018565866332,-6.34478178952414,-6.34478178952414
0.000459,-6.07961005601056,0.0235222967610618,0.0235232288874562,0.0235231667905856,0.023525403258405,-6.25642098610203,-6.25642098610203
0.0004596,-5.99098381651071,0.0235455521091927,0.0235464708867251,0.0235464096795511,0.0235486141133367,-6.1679712836094,-6.1679712836094
0.0004602,-5.90227246364999,0.0235684722223429,0.0235693777065789,0.0235693173854857,0.0235714899173059,-6.07943394248619,-6.07943394248619
0.0004608,-5.81347725655838,0.0235910579128862,0.0235919501291374,0.0235918906925327,0.0235940313817987,-5.99081022413807,-5.99081022413807
0.0004614,-5.72459945736095,0.0236133100980315,0.0236141890534798,0.0236141305010691,0.0236162393624228,-5.90210139167467,-5.90210139167467
0.000462,-5.63564032174657,0.0236352283129311,0.0236360939681529,0.0236360363026513,0.0236381132402419,-5.8133087048576,-5.8133087048576
0.0004626,-5.54660111311066,0.0236568116499726,0.0236576639707953,0.0236576071945018,0.0236596521260223,-5.72443342489072,-5.72443342489072
0.0004632,-5.45748309492062,0.0236780590049008,0.023678897968563,0.0236788420829418,0.0236808549545192,-5.63547681205217,-5.63547681205217
0.0004638,-5.3682875279902,0.0236989697486949,0.0236997953186133,0.0236997403259835,0.0237017210515151,-5.54644012733021,-5.54644012733021
0.0004644,-5.27901568125738,0.0237195432064561,0.023720355343148,0.023720301246056,0.0237222497319977,-5.45732463552399,-5.45732463552399
0.000465,-5.18966883393464,0.0237397788816274,0.0237405775460655,0.0237405243472095,0.02374244049853,-5.36813160719613,-5.36813160719613
0.0004656,-5.10024824620757,0.0237596759473884,0.0237604610947881,0.0237604087971578,0.0237622925063124,-5.2788623022361,-5.2788623022361
0.0004662,-5.0107551915067,0.0237792341891315,0.0237800057950337,0.0237799544002309,0.0237818056089263,-5.18951799011697,-5.18951799011697
0.0004668,-4.92119095562731,0.0237984543688987,0.0237992124765763,0.0237991619815694,0.023800980795741,-5.10009995154099,-5.10009995154099
0.0004674,-4.8315568031628,0.0238173355740689,0.023818080213239,0.0238180306159278,0.023819817108588,-5.01060944795573,-5.01060944795573
0.000468,-4.74185400826727,0.0238358778491316,0.0238366090495733,0.0238365603479016,0.0238383145915249,-4.92104775179297,-4.92104775179297
0.0004686,-4.65208385089764,0.0238540822824701,0.0238548000294705,0.0238547522246074,0.0238564741812089,-4.83141614742789,-4.83141614742789
0.0004692,-4.56224760217863,0.0238719483736056,0.0238726526757732,0.0238726057672712,0.0238742954557128,-4.74171590105715,-4.74171590105715
0.0004698,-4.47234653728512,0.0238894760034188,0.0238901668623789,0.0238901208502606,0.023891778272586,-4.65194828694666,-4.65194828694666
0.0004704,-4.38238193552439,0.02390666435397,0.0239073417359277,0.023907296622394,0.0239089216982428,-4.5621145867597,-4.5621145867597
0.000471,-4.2923550703636,0.0239235135949232,0.0239241774708523,0.0239241332578677,0.0239257259171646,-4.47221607170527,-4.47221607170527
0.0004716,-4.20226721909704,0.0239400234059289,0.0239406737422842,0.0239406304320986,0.0239421905941487,-4.38225401779428,-4.38225401779428
0.0004722,-4.11211967036716,0.0239561925116995,0.0239568292969014,0.0239567868902363,0.0239583145279621,-4.29222970878423,-4.29222970878423
0.0004728,-4.0219136977088,0.0239720209082399,0.0239726441174165,0.0239726026158793,0.0239740976703028,-4.20214441811976,-4.20214441811976
0.0004734,-3.93165058084415,0.0239875081733399,0.0239881177815505,0.0239880771867394,0.0239895395989177,-4.11199942353726,-4.11199942353726
0.000474,-3.84133161261669,0.0240026539295265,0.0240032499287482,0.0240032102411986,0.0240046399918671,-4.02179601249346,-4.02179601249346
0.0004746,-3.75095807374289,0.0240174577579794,0.0240180401414079,0.0240180013615659,0.0240193984344991,-3.93153546346128,-3.93153546346128
0.0004752,-3.66053125024625,0.024031919324176,0.0240324880934183,0.0240324502211889,0.0240338146200688,-3.84121905909906,-3.84121905909906
0.0004758,-3.57005242688251,0.0240460396632797,0.0240465948334047,0.0240465578677195,0.0240478896296171,-3.75084808639481,-3.75084808639481
0.0004764,-3.47952289187954,0.0240598185826719,0.0240603601806681,0.0240603241196887,0.0240616233099357,-3.66042383015518,-3.66042383015518
0.000477,-3.38894393358355,0.0240732564164506,0.024073784483021,0.0240737493239878,0.0240750160409243,-3.56994757737461,-3.56994757737461
0.0004776,-3.29831683249909,0.0240863523190764,0.0240868668248821,0.0240868325698765,0.0240880667413082,-3.47942061085526,-3.47942061085526
0.0004782,-3.20764287794534,0.0240991067207203,0.0240996076438837,0.0240995742945008,0.0241007758659835,-3.3888442193753,-3.3888442193753
0.0004788,-3.11692335688195,0.0241115196800549,0.0241120069754793,0.0241119745349398,0.0241131433952003,-3.29821969086741,-3.29821969086741
0.0004794,-3.02615955882211,0.0241235898383459,0.0241240634963877,0.0241240319652339,0.0241251680925603,-3.20754830966487,-3.20754830966487
0.00048,-2.93535277166045,0.0241353170294129,0.0241357770180315,0.0241357463983308,0.0241368497168035,-3.11683136443612,-3.11683136443612
0.0004806,-2.84450428429568,0.0241467006389348,0.0241471469190921,0.0241471172132926,0.0241481876314173,-3.02607014319682,-3.02607014319682
0.0004812,-2.75361539269503,0.0241577407979631,0.0241581733678655,0.0241581445760747,0.0241591820897147,-2.93526593678009,-2.93526593678009
0.0004818,-2.6626873885613,0.0241684368985692,0.0241688557629866,0.0241688278848106,0.0241698325064853,-2.84442003459595,-2.84442003459595
0.0004824,-2.57172156554034,0.0241787884232908,0.0241791936034523,0.0241791666373726,0.0241801384194859,-2.75353372700337,-2.75353372700337
0.000483,-2.48071921669428,0.0241887961974791,0.0241891876962016,0.0241891616420559,0.0241901005910057,-2.66260830814166,-2.66260830814166
0.0004836,-2.38968163735506,0.0241984602190157,0.0241988380498202,0.0241988129067787,0.0241997190539997,-2.57164507092765,-2.57164507092765
0.0004842,-2.29861012369105,0.0242077806155498,0.0242081448019971,0.0242081205686255,0.0242089939687275,-2.48064530925121,-2.48064530925121
0.0004848,-2.20750596714499,0.024216757372774,0.0242171079198741,0.024217084595897,0.0242179252600745,-2.38961031635638,-2.38961031635638
0.0004854,-2.11637046114624,0.0242253906588672,0.0242257275582669,0.0242257051442738,0.02422651305202,-2.29854138678626,-2.29854138678626
0.000486,-2.02520489913868,0.0242336806919766,0.0242340039180395,0.0242339824157361,0.0242347575055857,-2.20743981571691,-2.20743981571691
0.0004866,-1.93401057633217,0.0242416266408789,0.0242419361764751,0.0242419155870097,0.0242426578177619,-2.11630689578448,-2.11630689578448
0.0004872,-1.84278878704879,0.0242492280672063,0.0242495238884581,0.0242495042133993,0.0242502135280736,-2.02514392120154,-2.02514392120154
0.0004878,-1.75154082465934,0.0242564846854025,0.0242567667503252,0.0242567479923781,0.0242574242915397,-1.93395218700633,-1.93395218700633
0.0004884,-1.66026798932894,0.0242633962560955,0.0242636645491306,0.0242636467092889,0.0242642899562117,-1.84273298888446,-1.84273298888446
0.000489,-1.56897158015451,0.0242699623875788,0.0242702169114814,0.0242701999895377,0.0242708101911684,-1.75148762253033,-1.75148762253033
0.0004896,-1.47765289438033,0.0242761824958266,0.0242764232585862,0.0242764072539588,0.0242769844301642,-1.66021738352797,-1.66021738352797
0.0004902,-1.38631323131364,0.0242820570329205,0.0242822840436208,0.0242822689556833,0.0242828131285568,-1.56892357052744,-1.56892357052744
0.0004908,-1.29495389107259,0.024287586418756,0.0242877996909849,0.0242877855188437,0.0242882967208256,-1.47760748253421,-1.47760748253421
0.0004914,-1.20357617466792,0.024292770541482,0.0242929701050219,0.0242929568467295,0.0242934351487607,-1.38627041765767,-1.38627041765767
0.000492,-1.11218137901956,0.0242976096006804,0.024297795470925,0.0242977831254939,0.0242982285639686,-1.29491367452853,-1.29491367452853
0.0004926,-1.02077080065413,0.0243021038717263,0.0243022760443717,0.0243022646121267,0.0243026771761816,-1.20353855223321,-1.20353855223321
0.0004932,-0.929345740119695,0.0243062537705872,0.024306412241094,0.0243064017224078,0.0243067814001554,-1.11214635111097,-1.11214635111097
0.0004938,-0.837907494927996,0.024310058957542,0.0243102037148616,0.0243101941105135,0.0243105408748311,-1.02073836901477,-1.02073836901477
0.0004944,-0.7464573619156,0.0243135187636931,0.024313649790388,0.0243136411015334,0.0243139549106734,-0.929315902956038,-0.929315902956038
0.000495,-0.654996639133957,0.0243166333375238,0.0243167506009245,0.0243167428297281,0.0243170236054746,-0.837880252924895,-0.837880252924895
0.0004956,-0.563526626733122,0.0243194023252601,0.0243195058000099,0.0243194989481321,0.0243197466300538,-0.746432717495447,-0.746432717495447
0.0004962,-0.47204862700787,0.0243218252366098,0.0243219149205151,0.0243219089880625,0.0243221235714558,-0.654974595044012,-0.654974595044012
0.0004968,-0.38056393854105,0.0243239016153666,0.0243239775016353,0.0243239724889831,0.0243241539586468,-0.563507184313108,-0.563507184313108
0.0004974,-0.2890738637166,0.0243256315932243,0.0243256936873082,0.0243256895940402,0.0243258379638061,-0.472031785997748,-0.472031785997748
0.000498,-0.197579705882546,0.0243270159011592,0.0243270642200183,0.0243270610450207,0.0243271763553502,-0.380549702328865,-0.380549702328865
0.0004986,-0.106082764715011,0.0243280539704035,0.0243280885362653,0.0243280862780377,0.0243281685825379,-0.289062231599481,-0.289062231599481
0.0004992,-0.0145843407689544,0.0243287460661985,0.0243287668958654,0.0243287655532946,0.0243288148921932,-0.1975706749467,-0.1975706749467
0.0004998,0.0769142660803781,0.0243290928491611,0.0243290999386149,0.0243290995120248,0.0243291158748828,-0.106076335021765,-0.106076335021765
0.0005004,0.168411754548363,0.0243290941601058,0.02432908751643,0.0243290880054044,0.0243290714084302,-0.0145805113363917,-0.0145805113363917
0.000501,0.259906825038739,0.0243287500415272,0.0243287296673114,0.0243287310717198,0.0243286815205318,0.0769154956703852,0.0769154956703852
0.0005016,0.351398179922458,0.0243280603628726,0.0243280262498807,0.0243280285702465,0.0243279460454426,0.168410385960731,0.168410385960731
0.0005022,0.44288451807192,0.0243270253013451,0.0243269774417753,0.0243269806786212,0.0243268651614427,0.259902858783331,0.259902858783331
0.0005028,0.534364539701939,0.0243256447713301,0.0243255831564253,0.024325587310332,0.024325438779808,0.351391614152722,0.351391614152722
0.0005034,0.625836945231558,0.0243239183186945,0.0243238429451834,0.0243238480163614,0.0243236664647459,0.442875353316984,0.442875353316984
0.000504,0.717300434754541,0.0243218460762509,0.0243217569360892,0.0243217629250608,0.0243215483332457,0.534352775559511,0.534352775559511
0.0005046,0.808753708201074,0.0243194279989888,0.0243193250862111,0.0243193319933565,0.0243190843472705,0.625822580948828,0.625822580948828
0.0005052,0.900195464543723,0.024316664137472,0.0243165474594433,0.0243165552842594,0.0243162746017512,0.717283469888917,0.717283469888917
0.0005058,0.991624404157521,0.0243135544022905,0.0243134239632283,0.0243134327054146,0.0243131189968806,0.808734142292445,0.808734142292445
0.0005064,1.08303922736791,0.0243100988263262,0.0243099546316002,0.0243099642907814,0.0243096175693542,0.900173298421315,0.900173298421315
0.000507,1.17443863665114,0.0243062978144045,0.0243061398638485,0.0243061504400459,0.024305770705181,0.991599639442673,0.991599639442673
0.0005076,1.26582133153595,0.0243021512616428,0.0243019795587206,0.0243019910517062,0.0243015783116743,1.08301186528308,1.08301186528308
0.0005082,1.35718601253932,0.0242976592340502,0.024297473782782,0.0242974861922952,0.0242970404566414,1.17440867628503,1.17440867628503
0.0005088,1.44853138017824,0.0242928217976354,0.0242926226025985,0.0242926359283458,0.0242921572078895,1.26578877279102,1.26578877279102
0.0005094,1.53985613496967,0.0242876390184074,0.0242874260847356,0.0242874403263908,0.0242869286332256,1.35715085514355,1.35715085514355
0.00051,1.63115897866563,0.0242821109996253,0.0242818843330478,0.0242818994902448,0.024281354837896,1.44849362451794,1.44849362451794
0.0005106,1.72243862558046,0.0242762382234433,0.0242759978306755,0.0242760139029353,0.0242754363079634,1.53981579056063,1.53981579056063
0.0005112,1.81369376919559,0.0242700205436695,0.0242697664317644,0.0242697834186162,0.0242691728979582,1.63111604886986,1.63111604886986
0.0005118,1.90492311132087,0.0242634580653077,0.0242631902419155,0.0242632081428481,0.0242625647148799,1.72239310065995,1.72239310065995
0.0005124,1.99612535376617,0.0242565508933615,0.0242562693667294,0.0242562881811915,0.0242556118657286,1.81364564714522,1.81364564714522
0.000513,2.08729919834133,0.024249299132835,0.024249003911807,0.024249023639207,0.0242483144575039,1.90487238954,1.90487238954
0.0005136,2.17844336015333,0.0242417028031438,0.0242413938865735,0.0242414145269968,0.0242406724761733,1.99607204078497,1.99607204078497
0.0005142,2.26955654542589,0.0242337619808815,0.0242334393647047,0.0242334609184348,0.0242326859885608,2.08724330598693,2.08724330598693
0.0005148,2.36063745114168,0.0242254768021226,0.0242251404867159,0.0242251629537354,0.0242243551456041,2.17838488210322,2.17838488210322
0.0005154,2.45168478087468,0.024216847360516,0.0242164973454482,0.0242165207257947,0.0242156800382457,2.26949547190392,2.26949547190392
0.000516,2.54269723819886,0.0242078737497106,0.0242075100337429,0.024207534327509,0.0242066607574282,2.36057377815906,2.36057377815906
0.0005166,2.63367354104809,0.0241985560491394,0.0241981786378622,0.0241982038446623,0.0241972974056498,2.45161851801054,2.45161851801054
0.0005172,2.7246123961169,0.024188894349362,0.0241885032492177,0.0241885293686052,0.0241875900763642,2.54262839735156,2.54262839735156
0.0005178,2.81551250364317,0.0241788887473302,0.0241784839621791,0.0241785109938863,0.0241775388578293,2.6336021156133,2.6336021156133
0.0005184,2.90637256928379,0.0241685393346307,0.0241681208686334,0.0241681488123701,0.0241671438426639,2.72453837765045,2.72453837765045
0.000519,2.99719130253381,0.0241578462830391,0.0241574141417979,0.0241574429971796,0.0241564052074265,2.81543589195955,2.81543589195955
0.0005196,3.08796742652505,0.024146810049232,0.0241463642438472,0.0241463940101391,0.0241453234269046,2.90629337997626,2.90629337997626
0.0005202,3.17869963948012,0.0241354305694779,0.0241349711091386,0.024135001785723,0.0241338984311326,2.9971095395013,2.9971095395013
0.0005208,3.26938664943676,0.0241237079851052,0.0241232348800087,0.0241232664662009,0.0241221303647977,3.08788307764843,3.08788307764843
0.0005214,3.36002716443271,0.0241116424374424,0.0241111556987943,0.0241111881938425,0.0241100193725871,3.1786127015314,3.1786127015314
0.000522,3.45061991033881,0.0240992343110128,0.0240987339444611,0.0240987673479963,0.024097565820338,3.2692971341166,3.2692971341166
0.0005226,3.54116359571571,0.0240864837542752,0.0240859697662839,0.0240860040778831,0.0240847698592216,3.35993508298258,3.35993508298258
0.0005232,3.63165692744475,0.0240733908927885,0.0240728632912556,0.0240728985103996,0.0240716316195851,3.45052525421516,3.45052525421516
0.0005238,3.72209861633078,0.0240599559056165,0.0240594146984292,0.0240594508246017,0.0240581512804303,3.54106635738787,3.54106635738787
0.0005244,3.81248738053206,0.0240461790013274,0.0240456241960418,0.0240456612287444,0.0240443290492766,3.63155710890605,3.63155710890605
0.000525,3.90282194962876,0.024032060434318,0.0240314920376608,0.0240315299764363,0.0240301651779389,3.72199623578663,3.72199623578663
0.0005256,3.99310102648889,0.0240176003518068,0.0240170183708404,0.024017057215218,0.0240156598146393,3.81238244022938,3.81238244022938
0.0005262,4.08332332507171,0.0240027989455142,0.0240022033871527,0.0240022431366711,0.0240008131506128,3.9027144347385,3.9027144347385
0.0005268,4.17348755933646,0.0239876564071606,0.0239870472781702,0.023987087932377,0.0239856253770946,3.99299093181816,3.99299093181816
0.0005274,4.26359246873631,0.0239721729863116,0.0239715502957491,0.0239715918540377,0.0239700967513085,4.08321066878771,4.08321066878771
0.000528,4.35363676253071,0.0239563488640237,0.0239557126203484,0.0239557550821515,0.0239542274523247,4.17337235357667,4.17337235357667
0.0005286,4.44361915527974,0.0239401842333805,0.0239395344449609,0.0239395778097166,0.0239380176729333,4.26347469927405,4.26347469927405
0.0005292,4.53353836432876,0.0239236792937855,0.023923015969166,0.0239230602362999,0.0239214676131342,4.35351642168,4.35351642168
0.0005298,4.62339311637171,0.0239068345084944,0.0239061576608405,0.0239062028294662,0.0239045777516398,4.44349624491939,4.44349624491939
0.0005304,4.7131821458901,0.0238896505605588,0.0238889602113602,0.0238890062800296,0.0238873487993366,4.53341290005175,4.53341290005175
0.000531,4.80290416824796,0.0238721275934604,0.0238714237634406,0.0238714707307564,0.0238697808971535,4.6232651011129,4.6232651011129
0.0005316,4.89255790812378,0.023854266013571,0.0238535487271161,0.0238535965914338,0.0238518744637151,4.71305157043299,4.71305157043299
0.0005322,4.9821420910493,0.0238360662513453,0.0238353355369101,0.0238353842963102,0.023833629943085,4.80277103110197,4.80277103110197
0.0005328,5.07165544534462,0.0238175267318942,0.0238167825667106,0.0238168322227728,0.0238150455885223,4.89242221452199,4.89242221452199
0.0005334,5.16109669792128,0.0237986482765636,0.0237978906521495,0.023797941205482,0.023796122269244,4.98200384402725,4.98200384402725
0.000534,5.25046457734103,0.0237794308949598,0.023778659794586,0.0237787112463637,0.0237768599671428,5.07151464682221,5.07151464682221
0.0005346,5.33975781311903,0.0237598745157731,0.0237590899119875,0.0237591422641214,0.0237572585748863,5.16095335126192,5.16095335126192
0.0005352,5.42897513608417,0.0237399800341016,0.0237391819286587,0.0237392351810394,0.0237373190858939,5.25031868532174,5.25031868532174
0.0005358,5.51811527803898,0.0237197484504932,0.0237189368789832,0.0237189910291608,0.0237170426146167,5.33960937777883,5.33960937777883
0.0005364,5.60717697122161,0.0236991795091432,0.0236983544897833,0.0236984095365007,0.0236964288468834,5.42882416008095,5.42882416008095
0.000537,5.69615894905408,0.0236782735919576,0.0236774351520447,0.0236774910934114,0.0236754781952364,5.5179617637472,5.5179617637472
0.0005376,5.78505994617818,0.023657031112915,0.0236561792884747,0.0236562361219941,0.0236541911030693,5.60702092133804,5.60702092133804
0.0005382,5.87387870286524,0.0236354525543517,0.023634587359784,0.0236346450845122,0.0236325679791688,5.696000368623,5.696000368623
0.0005388,5.96261395435871,0.0236135383792698,0.0236126598495055,0.0236127184630587,0.0236106093559099,5.78489883934164,5.78489883934164
0.0005394,6.05126443919811,0.0235912890998284,0.0235903972758511,0.0235904567754368,0.0235883157656981,5.87371506929553,5.87371506929553
0.00054,6.13982889702946,0.0235687052593279,0.0235678001885933,0.0235678605709826,0.0235656877734708,5.96244779527186,5.96244779527186
0.0005406,6.22830607174256,0.0235457866265064,0.0235448683159695,0.0235449295807551,0.0235427250113615,6.05109575854009,6.05109575854009
0.0005412,6.31669470733531,0.023522533257655,0.0235216016892717,0.023521663837795,0.0235194274512499,6.13965770024252,6.13965770024252
0.0005418,6.40499354691184,0.0234989457539109,0.0234980009152745,0.0234980639485035,0.0234957957130319,6.2281323602777,6.2281323602777
0.0005424,6.49320133611158,0.0234750243806112,0.0234740662437874,0.0234741301637855,0.0234718300094924,6.31651848112225,6.31651848112225
0.000543,6.58131682154532,0.0234507693838766,0.0234497979172664,0.0234498627263374,0.023447530574587,6.4048148067876,6.4048148067876
0.0005436,6.66933874934451,0.0234261809692618,0.0234251962149166,0.023425261910054,0.023422897864653,6.49302008444385,6.49302008444385
0.0005442,6.75726586939248,0.0234012593640266,0.0234002613240599,0.0234003279050925,0.0233979319715471,6.58113305968359,6.58113305968359
0.0005448,6.84509693184329,0.0233760047659033,0.0233749934459655,0.0233750609124341,0.0233726331054766,6.66915248041847,6.66915248041847
0.0005454,6.93283068806091,0.0233504173569188,0.0233493927672966,0.0233494611183718,0.0233470014647337,6.75707709582794,6.75707709582794
0.000546,7.02046589070346,0.0233244980258235,0.0233234601907084,0.0233235294247309,0.0233210379831297,6.84490565599157,6.84490565599157
0.0005466,7.10800129358397,0.0232982471739668,0.023297196127221,0.023297266241865,0.0232947430945379,6.9326369124968,6.9326369124968
0.0005472,7.19543565170635,0.0232716650235402,0.0232706008079482,0.0232706718002237,0.0232681170518055,7.02026961828203,7.02026961828203
0.0005478,7.28276772130945,0.0232447519957827,0.0232436746665789,0.0232437465326372,0.0232411603180508,7.10780252744421,7.10780252744421
0.0005484,7.3699962610481,0.0232175085843989,0.0232164181932587,0.0232164909295467,0.0232138733743414,7.19523439562622,7.19523439562622
0.000549,7.45712003435091,0.023189935461947,0.0231888320066674,0.0231889056135442,0.0231862567094183,7.2825639805964,7.2825639805964
0.0005496,7.54413780122148,0.0231620331098958,0.0231609166033821,0.0231609910801752,0.0231583108554307,7.36979004023353,7.36979004023353
0.0005502,7.63104832527138,0.0231338021359656,0.0231326725728765,0.0231327479202811,0.0231300363572821,7.45691133425527,7.45691133425527
0.0005508,7.71785037186532,0.0231052431904321,0.0231041005408164,0.0231041767613577,0.0231014337807149,7.54392662376242,7.54392662376242
0.0005514,7.80454270785873,0.023076355846012,0.0230752001397219,0.0230752772311981,0.0230725029075682,7.63083467448823,7.63083467448823
0.000552,7.89112410218648,0.0230471405529069,0.0230459718041301,0.023046049765408,0.0230432441355112,7.71763425117668,7.71763425117668
0.0005526,7.97759332564535,0.0230175976806885,0.023016415890052,0.0230164947208636,0.0230136577894327,7.80432412036457,7.80432412036457
0.0005532,8.06394915090234,0.0229877273760595,0.0229865325438033,0.0229866122436826,0.0229837440177039,7.89090305081,7.89090305081
0.0005538,8.15019034981239,0.0229575300292917,0.0229563221607977,0.0229564027290741,0.0229535032259009,7.97736981214069,7.97736981214069
0.0005544,8.23631569215767,0.0229270064202618,0.0229257855337332,0.0229258669695767,0.0229229362274272,8.0637231744394,8.0637231744394
0.000555,8.32232395603972,0.0228961564739348,0.0228949225934649,0.0228950048953007,0.0228920429715347,8.14996191194286,8.14996191194286
0.0005556,8.40821391808028,0.0228649804252968,0.0228637335883678,0.0228638167538423,0.0228608237363262,8.23608479961309,8.23608479961309
0.0005562,8.49398435616054,0.0228334784880753,0.0228322187494547,0.0228323027752181,0.0228292787910619,8.3220906141348,8.3220906141348
0.0005568,8.57963405318826,0.0228016522615964,0.0228003796268785,0.022800464512327,0.0227974095782717,8.4079781295687,8.4079781295687
0.0005574,8.6651617896547,0.0227695019856824,0.0227682164831646,0.022768302226402,0.0227652164105113,8.49374612588413,8.49374612588413
0.000558,8.75056634852445,0.0227370283633201,0.0227357300246243,0.0227358166235581,0.0227327000015262,8.5793933833225,8.5793933833225
0.0005586,8.83584651443856,0.0227042322771327,0.0227029211324368,0.0227030085850534,0.0226998612293734,8.66491868329413,8.66491868329413
0.0005592,8.92100107764224,0.0226711140177119,0.0226697900919176,0.0226698783965732,0.0226667003667963,8.75032081099048,8.75032081099048
0.0005598,9.00602883238599,0.0226376735768131,0.0226363368862531,0.0226364260419089,0.0226332173764911,8.83559855441353,8.83559855441353
0.0005604,9.09092856892344,0.0226039120641747,0.022602562617051,0.0226026526231699,0.0225994133416513,8.9207506996053,8.9207506996053
