"time","manualSeed1_y","manualSeed2_y","manualSeed3_y"
0.7524,0.379389918616333,0.0861334322860763,2.69868317823867
0.7528,0.379389918616333,0.0861334322860763,2.69868317823867
0.7532,0.379389918616333,0.0861334322860763,2.69868317823867
0.7536,0.379389918616333,0.0861334322860763,2.69868317823867
0.754,0.379389918616333,0.0861334322860763,2.69868317823867
0.7544,0.379389918616333,0.0861334322860763,2.69868317823867
0.7548,0.379389918616333,0.0861334322860763,2.69868317823867
0.7552,0.379389918616333,0.0861334322860763,2.69868317823867
0.7556,0.379389918616333,0.0861334322860763,2.69868317823867
0.756,0.379389918616333,0.0861334322860763,2.69868317823867
0.7564,0.379389918616333,0.0861334322860763,2.69868317823867
0.7568,0.379389918616333,0.0861334322860763,2.69868317823867
0.7572,0.379389918616333,0.0861334322860763,2.69868317823867
0.7576,0.379389918616333,0.0861334322860763,2.69868317823867
0.758,0.379389918616333,0.0861334322860763,2.69868317823867
0.7584,0.379389918616333,0.0861334322860763,2.69868317823867
0.7588,0.379389918616333,0.0861334322860763,2.69868317823867
0.7592,0.379389918616333,0.0861334322860763,2.69868317823867
0.7596,0.379389918616333,0.0861334322860763,2.69868317823867
0.76,0.379389918616333,0.0861334322860763,2.69868317823867
0.76,0.959747726991605,-0.837831759496805,1.01788555683704
0.7604,0.959747726991605,-0.837831759496805,1.01788555683704
0.7608,0.959747726991605,-0.837831759496805,1.01788555683704
0.7612,0.959747726991605,-0.837831759496805,1.01788555683704
0.7616,0.959747726991605,-0.837831759496805,1.01788555683704
0.762,0.959747726991605,-0.837831759496805,1.01788555683704
0.7624,0.959747726991605,-0.837831759496805,1.01788555683704
0.7628,0.959747726991605,-0.837831759496805,1.01788555683704
0.7632,0.959747726991605,-0.837831759496805,1.01788555683704
0.7636,0.959747726991605,-0.837831759496805,1.01788555683704
0.764,0.959747726991605,-0.837831759496805,1.01788555683704
0.7644,0.959747726991605,-0.837831759496805,1.01788555683704
0.7648,0.959747726991605,-0.837831759496805,1.01788555683704
0.7652,0.959747726991605,-0.837831759496805,1.01788555683704
0.7656,0.959747726991605,-0.837831759496805,1.01788555683704
0.766,0.959747726991605,-0.837831759496805,1.01788555683704
0.7664,0.959747726991605,-0.837831759496805,1.01788555683704
0.7668,0.959747726991605,-0.837831759496805,1.01788555683704
0.7672,0.959747726991605,-0.837831759496805,1.01788555683704
0.7676,0.959747726991605,-0.837831759496805,1.01788555683704
0.768,0.959747726991605,-0.837831759496805,1.01788555683704
0.7684,0.959747726991605,-0.837831759496805,1.01788555683704
0.7688,0.959747726991605,-0.837831759496805,1.01788555683704
0.7692,0.959747726991605,-0.837831759496805,1.01788555683704
0.7696,0.959747726991605,-0.837831759496805,1.01788555683704
0.77,0.959747726991605,-0.837831759496805,1.01788555683704
0.77,2.81468910734299,1.81424004471484,-0.00482281970383514
0.7704,2.81468910734299,1.81424004471484,-0.00482281970383514
0.7708,2.81468910734299,1.81424004471484,-0.00482281970383514
0.7712,2.81468910734299,1.81424004471484,-0.00482281970383514
0.7716,2.81468910734299,1.81424004471484,-0.00482281970383514
0.772,2.81468910734299,1.81424004471484,-0.00482281970383514
0.7724,2.81468910734299,1.81424004471484,-0.00482281970383514
0.7728,2.81468910734299,1.81424004471484,-0.00482281970383514
0.7732,2.81468910734299,1.81424004471484,-0.00482281970383514
0.7736,2.81468910734299,1.81424004471484,-0.00482281970383514
0.774,2.81468910734299,1.81424004471484,-0.00482281970383514
0.7744,2.81468910734299,1.81424004471484,-0.00482281970383514
0.7748,2.81468910734299,1.81424004471484,-0.00482281970383514
0.7752,2.81468910734299,1.81424004471484,-0.00482281970383514
0.7756,2.81468910734299,1.81424004471484,-0.00482281970383514
0.776,2.81468910734299,1.81424004471484,-0.00482281970383514
0.7764,2.81468910734299,1.81424004471484,-0.00482281970383514
0.7768,2.81468910734299,1.81424004471484,-0.00482281970383514
0.7772,2.81468910734299,1.81424004471484,-0.00482281970383514
0.7776,2.81468910734299,1.81424004471484,-0.00482281970383514
0.778,2.81468910734299,1.81424004471484,-0.00482281970383514
0.7784,2.81468910734299,1.81424004471484,-0.00482281970383514
0.7788,2.81468910734299,1.81424004471484,-0.00482281970383514
0.7792,2.81468910734299,1.81424004471484,-0.00482281970383514
0.7796,2.81468910734299,1.81424004471484,-0.00482281970383514
0.78,2.81468910734299,1.81424004471484,-0.00482281970383514
0.78,0.130459972910768,1.02232023396974,0.0830901352171374
0.7804,0.130459972910768,1.02232023396974,0.0830901352171374
0.7808,0.130459972910768,1.02232023396974,0.0830901352171374
0.7812,0.130459972910768,1.02232023396974,0.0830901352171374
0.7816,0.130459972910768,1.02232023396974,0.0830901352171374
0.782,0.130459972910768,1.02232023396974,0.0830901352171374
0.7824,0.130459972910768,1.02232023396974,0.0830901352171374
0.7828,0.130459972910768,1.02232023396974,0.0830901352171374
0.7832,0.130459972910768,1.02232023396974,0.0830901352171374
0.7836,0.130459972910768,1.02232023396974,0.0830901352171374
0.784,0.130459972910768,1.02232023396974,0.0830901352171374
0.7844,0.130459972910768,1.02232023396974,0.0830901352171374
0.7848,0.130459972910768,1.02232023396974,0.0830901352171374
0.7852,0.130459972910768,1.02232023396974,0.0830901352171374
0.7856,0.130459972910768,1.02232023396974,0.0830901352171374
0.786,0.130459972910768,1.02232023396974,0.0830901352171374
0.7864,0.130459972910768,1.02232023396974,0.0830901352171374
0.7868,0.130459972910768,1.02232023396974,0.0830901352171374
0.7872,0.130459972910768,1.02232023396974,0.0830901352171374
0.7876,0.130459972910768,1.02232023396974,0.0830901352171374
0.788,0.130459972910768,1.02232023396974,0.0830901352171374
0.7884,0.130459972910768,1.02232023396974,0.0830901352171374
0.7888,0.130459972910768,1.02232023396974,0.0830901352171374
0.7892,0.130459972910768,1.02232023396974,0.0830901352171374
0.7896,0.130459972910768,1.02232023396974,0.0830901352171374
0.79,0.130459972910768,1.02232023396974,0.0830901352171374
0.79,1.51257891537238,1.36739065375891,2.74730805036255
0.7904,1.51257891537238,1.36739065375891,2.74730805036255
0.7908,1.51257891537238,1.36739065375891,2.74730805036255
0.7912,1.51257891537238,1.36739065375891,2.74730805036255
0.7916,1.51257891537238,1.36739065375891,2.74730805036255
0.792,1.51257891537238,1.36739065375891,2.74730805036255
0.7924,1.51257891537238,1.36739065375891,2.74730805036255
0.7928,1.51257891537238,1.36739065375891,2.74730805036255
0.7932,1.51257891537238,1.36739065375891,2.74730805036255
0.7936,1.51257891537238,1.36739065375891,2.74730805036255
0.794,1.51257891537238,1.36739065375891,2.74730805036255
0.7944,1.51257891537238,1.36739065375891,2.74730805036255
0.7948,1.51257891537238,1.36739065375891,2.74730805036255
0.7952,1.51257891537238,1.36739065375891,2.74730805036255
0.7956,1.51257891537238,1.36739065375891,2.74730805036255
0.796,1.51257891537238,1.36739065375891,2.74730805036255
0.7964,1.51257891537238,1.36739065375891,2.74730805036255
0.7968,1.51257891537238,1.36739065375891,2.74730805036255
0.7972,1.51257891537238,1.36739065375891,2.74730805036255
0.7976,1.51257891537238,1.36739065375891,2.74730805036255
0.798,1.51257891537238,1.36739065375891,2.74730805036255
0.7984,1.51257891537238,1.36739065375891,2.74730805036255
0.7988,1.51257891537238,1.36739065375891,2.74730805036255
0.7992,1.51257891537238,1.36739065375891,2.74730805036255
0.7996,1.51257891537238,1.36739065375891,2.74730805036255
0.8,1.51257891537238,1.36739065375891,2.74730805036255
0.8,-0.296632322197141,1.28442058061841,2.9689027790809
0.8004,-0.296632322197141,1.28442058061841,2.9689027790809
0.8008,-0.296632322197141,1.28442058061841,2.9689027790809
0.8012,-0.296632322197141,1.28442058061841,2.9689027790809
0.8016,-0.296632322197141,1.28442058061841,2.9689027790809
0.802,-0.296632322197141,1.28442058061841,2.9689027790809
0.8024,-0.296632322197141,1.28442058061841,2.9689027790809
0.8028,-0.296632322197141,1.28442058061841,2.9689027790809
0.8032,-0.296632322197141,1.28442058061841,2.9689027790809
0.8036,-0.296632322197141,1.28442058061841,2.9689027790809
0.804,-0.296632322197141,1.28442058061841,2.9689027790809
0.8044,-0.296632322197141,1.28442058061841,2.9689027790809
0.8048,-0.296632322197141,1.28442058061841,2.9689027790809
0.8052,-0.296632322197141,1.28442058061841,2.9689027790809
0.8056,-0.296632322197141,1.28442058061841,2.9689027790809
0.806,-0.296632322197141,1.28442058061841,2.9689027790809
0.8064,-0.296632322197141,1.28442058061841,2.9689027790809
0.8068,-0.296632322197141,1.28442058061841,2.9689027790809
0.8072,-0.296632322197141,1.28442058061841,2.9689027790809
0.8076,-0.296632322197141,1.28442058061841,2.9689027790809
0.808,-0.296632322197141,1.28442058061841,2.9689027790809
0.8084,-0.296632322197141,1.28442058061841,2.9689027790809
0.8088,-0.296632322197141,1.28442058061841,2.9689027790809
0.8092,-0.296632322197141,1.28442058061841,2.9689027790809
0.8096,-0.296632322197141,1.28442058061841,2.9689027790809
0.81,-0.296632322197141,1.28442058061841,2.9689027790809
0.81,1.3289234743952,1.51737187561514,1.02127780589595
0.8104,1.3289234743952,1.51737187561514,1.02127780589595
0.8108,1.3289234743952,1.51737187561514,1.02127780589595
0.8112,1.3289234743952,1.51737187561514,1.02127780589595
0.8116,1.3289234743952,1.51737187561514,1.02127780589595
0.812,1.3289234743952,1.51737187561514,1.02127780589595
0.8124,1.3289234743952,1.51737187561514,1.02127780589595
0.8128,1.3289234743952,1.51737187561514,1.02127780589595
0.8132,1.3289234743952,1.51737187561514,1.02127780589595
0.8136,1.3289234743952,1.51737187561514,1.02127780589595
0.814,1.3289234743952,1.51737187561514,1.02127780589595
0.8144,1.3289234743952,1.51737187561514,1.02127780589595
0.8148,1.3289234743952,1.51737187561514,1.02127780589595
0.8152,1.3289234743952,1.51737187561514,1.02127780589595
0.8156,1.3289234743952,1.51737187561514,1.02127780589595
0.816,1.3289234743952,1.51737187561514,1.02127780589595
0.8164,1.3289234743952,1.51737187561514,1.02127780589595
0.8168,1.3289234743952,1.51737187561514,1.02127780589595
0.8172,1.3289234743952,1.51737187561514,1.02127780589595
0.8176,1.3289234743952,1.51737187561514,1.02127780589595
0.818,1.3289234743952,1.51737187561514,1.02127780589595
0.8184,1.3289234743952,1.51737187561514,1.02127780589595
0.8188,1.3289234743952,1.51737187561514,1.02127780589595
0.8192,1.3289234743952,1.51737187561514,1.02127780589595
0.8196,1.3289234743952,1.51737187561514,1.02127780589595
0.82,1.3289234743952,1.51737187561514,1.02127780589595
0.82,2.68302190675027,1.57483124217787,1.4272180021782
0.8204,2.68302190675027,1.57483124217787,1.4272180021782
0.8208,2.68302190675027,1.57483124217787,1.4272180021782
0.8212,2.68302190675027,1.57483124217787,1.4272180021782
0.8216,2.68302190675027,1.57483124217787,1.4272180021782
0.822,2.68302190675027,1.57483124217787,1.4272180021782
0.8224,2.68302190675027,1.57483124217787,1.4272180021782
0.8228,2.68302190675027,1.57483124217787,1.4272180021782
0.8232,2.68302190675027,1.57483124217787,1.4272180021782
0.8236,2.68302190675027,1.57483124217787,1.4272180021782
0.824,2.68302190675027,1.57483124217787,1.4272180021782
0.8244,2.68302190675027,1.57483124217787,1.4272180021782
0.8248,2.68302190675027,1.57483124217787,1.4272180021782
0.8252,2.68302190675027,1.57483124217787,1.4272180021782
0.8256,2.68302190675027,1.57483124217787,1.4272180021782
0.826,2.68302190675027,1.57483124217787,1.4272180021782
0.8264,2.68302190675027,1.57483124217787,1.4272180021782
0.8268,2.68302190675027,1.57483124217787,1.4272180021782
0.8272,2.68302190675027,1.57483124217787,1.4272180021782
0.8276,2.68302190675027,1.57483124217787,1.4272180021782
0.828,2.68302190675027,1.57483124217787,1.4272180021782
0.8284,2.68302190675027,1.57483124217787,1.4272180021782
0.8288,2.68302190675027,1.57483124217787,1.4272180021782
0.8292,2.68302190675027,1.57483124217787,1.4272180021782
0.8296,2.68302190675027,1.57483124217787,1.4272180021782
0.83,2.68302190675027,1.57483124217787,1.4272180021782
0.83,2.6062862286806,-0.622259348640075,0.69320723960222
0.8304,2.6062862286806,-0.622259348640075,0.69320723960222
0.8308,2.6062862286806,-0.622259348640075,0.69320723960222
0.8312,2.6062862286806,-0.622259348640075,0.69320723960222
0.8316,2.6062862286806,-0.622259348640075,0.69320723960222
0.832,2.6062862286806,-0.622259348640075,0.69320723960222
0.8324,2.6062862286806,-0.622259348640075,0.69320723960222
0.8328,2.6062862286806,-0.622259348640075,0.69320723960222
0.8332,2.6062862286806,-0.622259348640075,0.69320723960222
0.8336,2.6062862286806,-0.622259348640075,0.69320723960222
0.834,2.6062862286806,-0.622259348640075,0.69320723960222
0.8344,2.6062862286806,-0.622259348640075,0.69320723960222
0.8348,2.6062862286806,-0.622259348640075,0.69320723960222
0.8352,2.6062862286806,-0.622259348640075,0.69320723960222
0.8356,2.6062862286806,-0.622259348640075,0.69320723960222
0.836,2.6062862286806,-0.622259348640075,0.69320723960222
0.8364,2.6062862286806,-0.622259348640075,0.69320723960222
0.8368,2.6062862286806,-0.622259348640075,0.69320723960222
0.8372,2.6062862286806,-0.622259348640075,0.69320723960222
0.8376,2.6062862286806,-0.622259348640075,0.69320723960222
0.838,2.6062862286806,-0.622259348640075,0.69320723960222
0.8384,2.6062862286806,-0.622259348640075,0.69320723960222
0.8388,2.6062862286806,-0.622259348640075,0.69320723960222
0.8392,2.6062862286806,-0.622259348640075,0.69320723960222
0.8396,2.6062862286806,-0.622259348640075,0.69320723960222
0.84,2.6062862286806,-0.622259348640075,0.69320723960222
0.84,1.80194333568579,2.40686514745172,0.216265292934689
0.8404,1.80194333568579,2.40686514745172,0.216265292934689
0.8408,1.80194333568579,2.40686514745172,0.216265292934689
0.8412,1.80194333568579,2.40686514745172,0.216265292934689
0.8416,1.80194333568579,2.40686514745172,0.216265292934689
0.842,1.80194333568579,2.40686514745172,0.216265292934689
0.8424,1.80194333568579,2.40686514745172,0.216265292934689
0.8428,1.80194333568579,2.40686514745172,0.216265292934689
0.8432,1.80194333568579,2.40686514745172,0.216265292934689
0.8436,1.80194333568579,2.40686514745172,0.216265292934689
0.844,1.80194333568579,2.40686514745172,0.216265292934689
0.8444,1.80194333568579,2.40686514745172,0.216265292934689
0.8448,1.80194333568579,2.40686514745172,0.216265292934689
0.8452,1.80194333568579,2.40686514745172,0.216265292934689
0.8456,1.80194333568579,2.40686514745172,0.216265292934689
0.846,1.80194333568579,2.40686514745172,0.216265292934689
0.8464,1.80194333568579,2.40686514745172,0.216265292934689
0.8468,1.80194333568579,2.40686514745172,0.216265292934689
0.8472,1.80194333568579,2.40686514745172,0.216265292934689
0.8476,1.80194333568579,2.40686514745172,0.216265292934689
0.848,1.80194333568579,2.40686514745172,0.216265292934689
0.8484,1.80194333568579,2.40686514745172,0.216265292934689
0.8488,1.80194333568579,2.40686514745172,0.216265292934689
0.8492,1.80194333568579,2.40686514745172,0.216265292934689
0.8496,1.80194333568579,2.40686514745172,0.216265292934689
0.85,1.80194333568579,2.40686514745172,0.216265292934689
0.85,2.6315458693683,-0.376809661550462,-0.480702712627124
0.8504,2.6315458693683,-0.376809661550462,-0.480702712627124
0.8508,2.6315458693683,-0.376809661550462,-0.480702712627124
0.8512,2.6315458693683,-0.376809661550462,-0.480702712627124
0.8516,2.6315458693683,-0.376809661550462,-0.480702712627124
0.852,2.6315458693683,-0.376809661550462,-0.480702712627124
0.8524,2.6315458693683,-0.376809661550462,-0.480702712627124
0.8528,2.6315458693683,-0.376809661550462,-0.480702712627124
0.8532,2.6315458693683,-0.376809661550462,-0.480702712627124
0.8536,2.6315458693683,-0.376809661550462,-0.480702712627124
0.854,2.6315458693683,-0.376809661550462,-0.480702712627124
0.8544,2.6315458693683,-0.376809661550462,-0.480702712627124
0.8548,2.6315458693683,-0.376809661550462,-0.480702712627124
0.8552,2.6315458693683,-0.376809661550462,-0.480702712627124
0.8556,2.6315458693683,-0.376809661550462,-0.480702712627124
0.856,2.6315458693683,-0.376809661550462,-0.480702712627124
0.8564,2.6315458693683,-0.376809661550462,-0.480702712627124
0.8568,2.6315458693683,-0.376809661550462,-0.480702712627124
0.8572,2.6315458693683,-0.376809661550462,-0.480702712627124
0.8576,2.6315458693683,-0.376809661550462,-0.480702712627124
0.858,2.6315458693683,-0.376809661550462,-0.480702712627124
0.8584,2.6315458693683,-0.376809661550462,-0.480702712627124
0.8588,2.6315458693683,-0.376809661550462,-0.480702712627124
0.8592,2.6315458693683,-0.376809661550462,-0.480702712627124
0.8596,2.6315458693683,-0.376809661550462,-0.480702712627124
0.86,2.6315458693683,-0.376809661550462,-0.480702712627124
0.86,-0.224389662935689,-0.577151570611169,0.98648249928038
0.8604,-0.224389662935689,-0.577151570611169,0.98648249928038
0.8608,-0.224389662935689,-0.577151570611169,0.98648249928038
0.8612,-0.224389662935689,-0.577151570611169,0.98648249928038
0.8616,-0.224389662935689,-0.577151570611169,0.98648249928038
0.862,-0.224389662935689,-0.577151570611169,0.98648249928038
0.8624,-0.224389662935689,-0.577151570611169,0.98648249928038
0.8628,-0.224389662935689,-0.577151570611169,0.98648249928038
0.8632,-0.224389662935689,-0.577151570611169,0.98648249928038
0.8636,-0.224389662935689,-0.577151570611169,0.98648249928038
0.864,-0.224389662935689,-0.577151570611169,0.98648249928038
0.8644,-0.224389662935689,-0.577151570611169,0.98648249928038
0.8648,-0.224389662935689,-0.577151570611169,0.98648249928038
0.8652,-0.224389662935689,-0.577151570611169,0.98648249928038
0.8656,-0.224389662935689,-0.577151570611169,0.98648249928038
0.866,-0.224389662935689,-0.577151570611169,0.98648249928038
0.8664,-0.224389662935689,-0.577151570611169,0.98648249928038
0.8668,-0.224389662935689,-0.577151570611169,0.98648249928038
0.8672,-0.224389662935689,-0.577151570611169,0.98648249928038
0.8676,-0.224389662935689,-0.577151570611169,0.98648249928038
0.868,-0.224389662935689,-0.577151570611169,0.98648249928038
0.8684,-0.224389662935689,-0.577151570611169,0.98648249928038
0.8688,-0.224389662935689,-0.577151570611169,0.98648249928038
0.8692,-0.224389662935689,-0.577151570611169,0.98648249928038
0.8696,-0.224389662935689,-0.577151570611169,0.98648249928038
0.87,-0.224389662935689,-0.577151570611169,0.98648249928038
0.87,1.63616382245353,2.94969142197688,1.085828940754
0.8704,1.63616382245353,2.94969142197688,1.085828940754
0.8708,1.63616382245353,2.94969142197688,1.085828940754
0.8712,1.63616382245353,2.94969142197688,1.085828940754
0.8716,1.63616382245353,2.94969142197688,1.085828940754
0.872,1.63616382245353,2.94969142197688,1.085828940754
0.8724,1.63616382245353,2.94969142197688,1.085828940754
0.8728,1.63616382245353,2.94969142197688,1.085828940754
0.8732,1.63616382245353,2.94969142197688,1.085828940754
0.8736,1.63616382245353,2.94969142197688,1.085828940754
0.874,1.63616382245353,2.94969142197688,1.085828940754
0.8744,1.63616382245353,2.94969142197688,1.085828940754
0.8748,1.63616382245353,2.94969142197688,1.085828940754
0.8752,1.63616382245353,2.94969142197688,1.085828940754
0.8756,1.63616382245353,2.94969142197688,1.085828940754
0.876,1.63616382245353,2.94969142197688,1.085828940754
0.8764,1.63616382245353,2.94969142197688,1.085828940754
0.8768,1.63616382245353,2.94969142197688,1.085828940754
0.8772,1.63616382245353,2.94969142197688,1.085828940754
0.8776,1.63616382245353,2.94969142197688,1.085828940754
0.878,1.63616382245353,2.94969142197688,1.085828940754
0.8784,1.63616382245353,2.94969142197688,1.085828940754
0.8788,1.63616382245353,2.94969142197688,1.085828940754
0.8792,1.63616382245353,2.94969142197688,1.085828940754
0.8796,1.63616382245353,2.94969142197688,1.085828940754
0.88,1.63616382245353,2.94969142197688,1.085828940754
0.88,-0.925274613683627,1.10815726408833,2.16902512710681
0.8804,-0.925274613683627,1.10815726408833,2.16902512710681
0.8808,-0.925274613683627,1.10815726408833,2.16902512710681
0.8812,-0.925274613683627,1.10815726408833,2.16902512710681
0.8816,-0.925274613683627,1.10815726408833,2.16902512710681
0.882,-0.925274613683627,1.10815726408833,2.16902512710681
0.8824,-0.925274613683627,1.10815726408833,2.16902512710681
0.8828,-0.925274613683627,1.10815726408833,2.16902512710681
0.8832,-0.925274613683627,1.10815726408833,2.16902512710681
0.8836,-0.925274613683627,1.10815726408833,2.16902512710681
0.884,-0.925274613683627,1.10815726408833,2.16902512710681
0.8844,-0.925274613683627,1.10815726408833,2.16902512710681
0.8848,-0.925274613683627,1.10815726408833,2.16902512710681
0.8852,-0.925274613683627,1.10815726408833,2.16902512710681
0.8856,-0.925274613683627,1.10815726408833,2.16902512710681
0.886,-0.925274613683627,1.10815726408833,2.16902512710681
0.8864,-0.925274613683627,1.10815726408833,2.16902512710681
0.8868,-0.925274613683627,1.10815726408833,2.16902512710681
0.8872,-0.925274613683627,1.10815726408833,2.16902512710681
0.8876,-0.925274613683627,1.10815726408833,2.16902512710681
0.888,-0.925274613683627,1.10815726408833,2.16902512710681
0.8884,-0.925274613683627,1.10815726408833,2.16902512710681
0.8888,-0.925274613683627,1.10815726408833,2.16902512710681
0.8892,-0.925274613683627,1.10815726408833,2.16902512710681
0.8896,-0.925274613683627,1.10815726408833,2.16902512710681
0.89,-0.925274613683627,1.10815726408833,2.16902512710681
0.89,1.449019548185,2.01431455577595,2.57707784864467
0.8904,1.449019548185,2.01431455577595,2.57707784864467
0.8908,1.449019548185,2.01431455577595,2.57707784864467
0.8912,1.449019548185,2.01431455577595,2.57707784864467
0.8916,1.449019548185,2.01431455577595,2.57707784864467
0.892,1.449019548185,2.01431455577595,2.57707784864467
0.8924,1.449019548185,2.01431455577595,2.57707784864467
0.8928,1.449019548185,2.01431455577595,2.57707784864467
0.8932,1.449019548185,2.01431455577595,2.57707784864467
0.8936,1.449019548185,2.01431455577595,2.57707784864467
0.894,1.449019548185,2.01431455577595,2.57707784864467
0.8944,1.449019548185,2.01431455577595,2.57707784864467
0.8948,1.449019548185,2.01431455577595,2.57707784864467
0.8952,1.449019548185,2.01431455577595,2.57707784864467
0.8956,1.449019548185,2.01431455577595,2.57707784864467
0.896,1.449019548185,2.01431455577595,2.57707784864467
0.8964,1.449019548185,2.01431455577595,2.57707784864467
0.8968,1.449019548185,2.01431455577595,2.57707784864467
0.8972,1.449019548185,2.01431455577595,2.57707784864467
0.8976,1.449019548185,2.01431455577595,2.57707784864467
0.898,1.449019548185,2.01431455577595,2.57707784864467
0.8984,1.449019548185,2.01431455577595,2.57707784864467
0.8988,1.449019548185,2.01431455577595,2.57707784864467
0.8992,1.449019548185,2.01431455577595,2.57707784864467
0.8996,1.449019548185,2.01431455577595,2.57707784864467
0.9,1.449019548185,2.01431455577595,2.57707784864467
0.9,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.9004,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.9008,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.9012,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.9016,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.902,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.9024,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.9028,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.9032,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.9036,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.904,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.9044,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.9048,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.9052,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.9056,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.906,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.9064,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.9068,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.9072,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.9076,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.908,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.9084,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.9088,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.9092,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.9096,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.91,1.04628317010662,-0.00105727208549111,-0.233742411520639
0.91,1.54810767736383,0.805167479674829,0.31321539582034
0.9104,1.54810767736383,0.805167479674829,0.31321539582034
0.9108,1.54810767736383,0.805167479674829,0.31321539582034
0.9112,1.54810767736383,0.805167479674829,0.31321539582034
0.9116,1.54810767736383,0.805167479674829,0.31321539582034
0.912,1.54810767736383,0.805167479674829,0.31321539582034
0.9124,1.54810767736383,0.805167479674829,0.31321539582034
0.9128,1.54810767736383,0.805167479674829,0.31321539582034
0.9132,1.54810767736383,0.805167479674829,0.31321539582034
0.9136,1.54810767736383,0.805167479674829,0.31321539582034
0.914,1.54810767736383,0.805167479674829,0.31321539582034
0.9144,1.54810767736383,0.805167479674829,0.31321539582034
0.9148,1.54810767736383,0.805167479674829,0.31321539582034
0.9152,1.54810767736383,0.805167479674829,0.31321539582034
0.9156,1.54810767736383,0.805167479674829,0.31321539582034
0.916,1.54810767736383,0.805167479674829,0.31321539582034
0.9164,1.54810767736383,0.805167479674829,0.31321539582034
0.9168,1.54810767736383,0.805167479674829,0.31321539582034
0.9172,1.54810767736383,0.805167479674829,0.31321539582034
0.9176,1.54810767736383,0.805167479674829,0.31321539582034
0.918,1.54810767736383,0.805167479674829,0.31321539582034
0.9184,1.54810767736383,0.805167479674829,0.31321539582034
0.9188,1.54810767736383,0.805167479674829,0.31321539582034
0.9192,1.54810767736383,0.805167479674829,0.31321539582034
0.9196,1.54810767736383,0.805167479674829,0.31321539582034
0.92,1.54810767736383,0.805167479674829,0.31321539582034
0.92,1.39751985730925,0.574117406603081,-0.571826616227979
0.9204,1.39751985730925,0.574117406603081,-0.571826616227979
0.9208,1.39751985730925,0.574117406603081,-0.571826616227979
0.9212,1.39751985730925,0.574117406603081,-0.571826616227979
0.9216,1.39751985730925,0.574117406603081,-0.571826616227979
0.922,1.39751985730925,0.574117406603081,-0.571826616227979
0.9224,1.39751985730925,0.574117406603081,-0.571826616227979
0.9228,1.39751985730925,0.574117406603081,-0.571826616227979
0.9232,1.39751985730925,0.574117406603081,-0.571826616227979
0.9236,1.39751985730925,0.574117406603081,-0.571826616227979
0.924,1.39751985730925,0.574117406603081,-0.571826616227979
0.9244,1.39751985730925,0.574117406603081,-0.571826616227979
0.9248,1.39751985730925,0.574117406603081,-0.571826616227979
0.9252,1.39751985730925,0.574117406603081,-0.571826616227979
0.9256,1.39751985730925,0.574117406603081,-0.571826616227979
0.926,1.39751985730925,0.574117406603081,-0.571826616227979
0.9264,1.39751985730925,0.574117406603081,-0.571826616227979
0.9268,1.39751985730925,0.574117406603081,-0.571826616227979
0.9272,1.39751985730925,0.574117406603081,-0.571826616227979
0.9276,1.39751985730925,0.574117406603081,-0.571826616227979
0.928,1.39751985730925,0.574117406603081,-0.571826616227979
0.9284,1.39751985730925,0.574117406603081,-0.571826616227979
0.9288,1.39751985730925,0.574117406603081,-0.571826616227979
0.9292,1.39751985730925,0.574117406603081,-0.571826616227979
0.9296,1.39751985730925,0.574117406603081,-0.571826616227979
0.93,1.39751985730925,0.574117406603081,-0.571826616227979
0.93,2.00652872775895,2.57567664742449,-0.503948882600745
0.9304,2.00652872775895,2.57567664742449,-0.503948882600745
0.9308,2.00652872775895,2.57567664742449,-0.503948882600745
0.9312,2.00652872775895,2.57567664742449,-0.503948882600745
0.9316,2.00652872775895,2.57567664742449,-0.503948882600745
0.932,2.00652872775895,2.57567664742449,-0.503948882600745
0.9324,2.00652872775895,2.57567664742449,-0.503948882600745
0.9328,2.00652872775895,2.57567664742449,-0.503948882600745
0.9332,2.00652872775895,2.57567664742449,-0.503948882600745
0.9336,2.00652872775895,2.57567664742449,-0.503948882600745
