"time","J1.phi","J1.w","clutch1.phi_rel","clutch1.w_rel","clutch2.phi_rel","clutch2.w_rel","clutch3.phi_rel","clutch3.w_rel","clutch1.mode","clutch1.startBackward","clutch1.startForward","clutch2.mode","clutch2.startBackward","clutch2.startForward","clutch3.mode","clutch3.startBackward","clutch3.startForward"
0.32,2.80267464565888,7.4613551678022,-2.29753691839775,-4.34690248453968,-0.505137727261128,-3.11445268326252,1.18961228953423e-16,7.66222716508704e-16,-1,0,0,2,0,0,2,0,0
0.3205,2.80640343028353,7.45378359995132,-2.29970732649343,-4.33473037252304,-0.506696103790104,-3.11905322742829,1.19344567552033e-16,7.67341262314186e-16,-1,0,0,2,0,0,2,0,0
0.321,2.81012841365967,7.4461504696701,-2.30187163337627,-4.32249792942886,-0.5082567802834,-3.12365254024124,1.19728458217101e-16,7.68452099865315e-16,-1,0,0,2,0,0,2,0,0
0.3215,2.81384956526517,7.43845653494817,-2.30402980914028,-4.31020591506254,-0.509819756124884,-3.12825061988564,1.20112899121949e-16,7.6955490298951e-16,-1,0,0,2,0,0,2,0,0
0.322,2.81756685497304,7.43070257047848,-2.30618182427552,-4.29785510593225,-0.511385030697518,-3.13284746454623,1.20497888448829e-16,7.70649373304045e-16,-1,0,0,2,0,0,2,0,0
0.3225,2.82128025306076,7.42288936758728,-2.3083276496774,-4.28544629517901,-0.512952603383356,-3.13744307240827,1.20883424393556e-16,7.71735242218867e-16,-1,0,0,2,0,0,2,0,0
0.323,2.82498973021961,7.41501773416424,-2.31046725665607,-4.27298029250677,-0.514522473563542,-3.14203744165747,1.21269505170154e-16,7.7281227293941e-16,-1,0,0,2,0,0,2,0,0
0.3235,2.82869525756402,7.40708849459248,-2.3126006169457,-4.26045792411244,-0.516094640618317,-3.14663057048005,1.21656129015484e-16,7.73880262469416e-16,-1,0,0,2,0,0,2,0,0
0.324,2.8323968066409,7.39910248967867,-2.31472770271388,-4.24788003261597,-0.517669103927012,-3.15122245706271,1.22043294193889e-16,7.74939043613744e-16,-1,0,0,2,0,0,2,0,0
0.3245,2.83609434943894,7.39106057658309,-2.31684848657089,-4.23524747699043,-0.519245862868053,-3.15581309959266,1.2243099900183e-16,7.75988486981189e-16,-1,0,0,2,0,0,2,0,0
0.325,2.83978785322759,7.38296317171377,-2.31896293640859,-4.22256067545621,-0.520824916818996,-3.16040249625756,1.22819297395573e-16,7.77062831845899e-16,-1,0,0,2,0,0,2,0,0
0.3255,2.8434772940879,7.37481144588578,-2.32107102893147,-4.20982080064017,-0.522406265156431,-3.16499064524561,1.23208153531774e-16,7.7814091215248e-16,-1,0,0,2,0,0,2,0,0
0.326,2.84716264544136,7.36660630943747,-2.32317273818529,-4.197028764692,-0.523989907256063,-3.16957754474547,1.23597565278913e-16,7.79222383163875e-16,-1,0,0,2,0,0,2,0,0
0.3265,2.85084388086421,7.35834866010669,-2.32526803837151,-4.18418546716038,-0.525575842492696,-3.17416319294631,1.23987534045923e-16,7.8030909974725e-16,-1,0,0,2,0,0,2,0,0
0.327,2.85452097440034,7.3500394097927,-2.32735690416011,-4.1712918217549,-0.527164070240228,-3.1787475880378,1.24378061521283e-16,7.8140310298393e-16,-1,0,0,2,0,0,2,0,0
0.3275,2.85819390056993,7.34167948442534,-2.32943931069828,-4.15834875621526,-0.528754589871651,-3.18333072821007,1.24769149685071e-16,7.82506626744414e-16,-1,0,0,2,0,0,2,0,0
0.328,2.8618626343781,7.33326982383426,-2.33151523361904,-4.14535721218046,-0.530347400759052,-3.1879126116538,1.25160800821002e-16,7.83622104263383e-16,-1,0,0,2,0,0,2,0,0
0.3285,2.86552715132353,7.32481138161809,-2.33358464904991,-4.13231814505798,-0.531942502273614,-3.19249323656011,1.25553017528478e-16,7.84752174714724e-16,-1,0,0,2,0,0,2,0,0
0.329,2.86918742740716,7.31630512501366,-2.33564753362154,-4.11923252389301,-0.533539893785616,-3.19707260112065,1.25945802734637e-16,7.85899689786535e-16,-1,0,0,2,0,0,2,0,0
0.3295,2.87284343914079,7.30775203476516,-2.33770386447636,-4.1061013312376,-0.535139574664431,-3.20165070352756,1.2633915970639e-16,7.87067720256143e-16,-1,0,0,2,0,0,2,0,0
0.33,2.87649516355576,7.29915310499337,-2.33975361927723,-4.0929255630199,-0.536741544278531,-3.20622754197348,1.26733092062478e-16,7.88259562565118e-16,-1,0,0,2,0,0,2,0,0
0.3305,2.88014257821157,7.29050934306484,-2.34179677621608,-4.0797062284133,-0.538345801995481,-3.21080311465154,1.27127603785508e-16,7.89478745394287e-16,-1,0,0,2,0,0,2,0,0
0.331,2.88378566120452,7.28182176946107,-2.34383331402257,-4.06644434970569,-0.539952347181946,-3.21537741975539,1.27522699234007e-16,7.90729036238747e-16,-1,0,0,2,0,0,2,0,0
0.3315,2.88742438904972,7.27309131016422,-2.34586320984603,-4.05314085468507,-0.541561179203693,-3.21995045547915,1.27918374042152e-16,7.91986614002638e-16,-1,0,0,2,0,0,2,0,0
0.332,2.8910587357222,7.26431874762833,-2.34788643829659,-4.03979652761087,-0.543172297425605,-3.22452222001746,1.28314610986315e-16,7.93187412944528e-16,-1,0,0,2,0,0,2,0,0
0.3325,2.8946886855416,7.25550537140989,-2.34990298432999,-4.02641265984444,-0.544785701211614,-3.22909271156546,1.28711435167797e-16,7.94395650698728e-16,-1,0,0,2,0,0,2,0,0
0.333,2.8983142184288,7.24665223246232,-2.35191282850403,-4.01299030414353,-0.546401389924774,-3.23366192831879,1.29108850816034e-16,7.95610760484093e-16,-1,0,0,2,0,0,2,0,0
0.3335,2.90193531485259,7.23776039257574,-2.35391595192535,-3.99953052410213,-0.548019362927237,-3.23822986847361,1.29506862458908e-16,7.96832026605446e-16,-1,0,0,2,0,0,2,0,0
0.334,2.90555195583724,7.22883092419135,-2.35591233625698,-3.98603439396479,-0.549639619580251,-3.24279653022656,1.29905474930146e-16,7.98058576820248e-16,-1,0,0,2,0,0,2,0,0
0.3345,2.90916412297004,7.21986491021576,-2.35790196372587,-3.97250299844097,-0.551262159244165,-3.24736191177479,1.30304693376712e-16,7.99289374705267e-16,-1,0,0,2,0,0,2,0,0
0.335,2.9127717984089,7.2108634438353,-2.35988481713048,-3.95893743251933,-0.552886981278425,-3.25192601131597,1.30704523266204e-16,8.00523212023244e-16,-1,0,0,2,0,0,2,0,0
0.3355,2.91637496488988,7.20182762833035,-2.3618608798483,-3.94533880128209,-0.554514085041577,-3.25648882704827,1.31104970394244e-16,8.01758701089568e-16,-1,0,0,2,0,0,2,0,0
0.336,2.91997360573475,7.19275857688968,-2.36383013584349,-3.93170821971933,-0.556143469891264,-3.26105035717035,1.31506040891877e-16,8.02994267138934e-16,-1,0,0,2,0,0,2,0,0
0.3365,2.92356770485858,7.18365741242475,-2.36579256967435,-3.91804681254336,-0.557775135184231,-3.26561059988139,1.31907741232962e-16,8.04228140692023e-16,-1,0,0,2,0,0,2,0,0
0.337,2.92715724677726,7.17452526738409,-2.36774816650094,-3.904355714003,-0.559409080276322,-3.27016955338109,1.32310078241571e-16,8.05458349922162e-16,-1,0,0,2,0,0,2,0,0
0.3375,2.9307422166151,7.16536328356758,-2.36969691209262,-3.89063606769794,-0.561045304522478,-3.27472721586964,1.32713059099378e-16,8.06682713021999e-16,-1,0,0,2,0,0,2,0,0
0.338,2.93432260011237,7.15617261194079,-2.37163879283562,-3.87688902639304,-0.562683807276744,-3.27928358554775,1.33116691353056e-16,8.07898830570165e-16,-1,0,0,2,0,0,2,0,0
0.3385,2.9378983770333,7.14695419897962,-2.37357378914101,-3.86311553836299,-0.564324587892285,-3.28383866061663,1.33520926440652e-16,8.09146138354622e-16,-1,0,0,2,0,0,2,0,0
0.339,2.94146953389924,7.13770919810686,-2.37550188817789,-3.84931675882885,-0.565967645721347,-3.28839243927801,1.33925768608316e-16,8.10424796806102e-16,-1,0,0,2,0,0,2,0,0
0.3395,2.94503606156377,7.12843889082769,-2.37742308144851,-3.83549397109357,-0.567612980115264,-3.29294491973412,1.34331254100418e-16,8.1171118563912e-16,-1,0,0,2,0,0,2,0,0
0.34,2.94859794775265,7.11914444499417,-2.37933735732816,-3.82164834480643,-0.569260590424483,-3.29749610018773,1.34737387256301e-16,8.13005489386156e-16,-1,0,0,2,0,0,2,0,0
0.3405,2.95215518080248,7.10982703530832,-2.38124470480392,-3.80778105646621,-0.570910475998555,-3.30204597884211,1.35144172450211e-16,8.1430791014807e-16,-1,0,0,2,0,0,2,0,0
0.341,2.95570774966689,7.1004878430902,-2.38314511348076,-3.79389328918917,-0.572562636186129,-3.30659455390102,1.35551614086433e-16,8.15618669091862e-16,-1,0,0,2,0,0,2,0,0
0.3415,2.95925564392264,7.0911280560458,-2.38503857358768,-3.77998623247703,-0.574217070334959,-3.31114182356878,1.35959716594419e-16,8.16938007948447e-16,-1,0,0,2,0,0,2,0,0
0.342,2.96279885377576,7.08174886803512,-2.38692507598386,-3.76606108198494,-0.5758737777919,-3.31568778605018,1.36368484423921e-16,8.18266190510416e-16,-1,0,0,2,0,0,2,0,0
0.3425,2.96633737006767,7.07235147884006,-2.38880461216477,-3.75211903928952,-0.577532757902908,-3.32023243955055,1.36777922040128e-16,8.19603504129803e-16,-1,0,0,2,0,0,2,0,0
0.343,2.96987118428132,7.06293709393249,-2.39067717426827,-3.73816131165675,-0.579194010013045,-3.32477578227574,1.37188033918795e-16,8.20950261215851e-16,-1,0,0,2,0,0,2,0,0
0.3435,2.97340028854728,7.05350692424218,-2.3925427550808,-3.72418911181007,-0.580857533466473,-3.32931781243211,1.37598824541378e-16,8.22306800732779e-16,-1,0,0,2,0,0,2,0,0
0.344,2.97692467564993,7.04406218592479,-2.39440134804347,-3.71020365769826,-0.582523327606458,-3.33385852822653,1.38010298390162e-16,8.23673489697549e-16,-1,0,0,2,0,0,2,0,0
0.3445,2.98044433903354,7.03460410012989,-2.39625294725817,-3.69620617226348,-0.58419139177537,-3.33839792786641,1.38422459943401e-16,8.25050724677629e-16,-1,0,0,2,0,0,2,0,0
0.345,2.98395927280842,7.02513389276892,-2.39809754749374,-3.68219788320926,-0.585861725314682,-3.34293600955966,1.38835313670446e-16,8.26438933288764e-16,-1,0,0,2,0,0,2,0,0
0.3455,2.98746945887974,7.01565252614181,-2.39993513131473,-3.66817975462711,-0.587534327565008,-3.3474727715147,1.39248832424201e-16,8.27818717946051e-16,-1,0,0,2,0,0,2,0,0
0.346,2.99097490063852,7.0061614001179,-2.40176570277251,-3.6541531881774,-0.589209197866007,-3.3520082119405,1.39663040103571e-16,8.29202801903619e-16,-1,0,0,2,0,0,2,0,0
0.3465,2.9944755943519,6.99666175604127,-2.40358925879543,-3.64011942699472,-0.590886335556464,-3.35654232904655,1.40077941421251e-16,8.30591902948196e-16,-1,0,0,2,0,0,2,0,0
0.347,2.99797153617588,6.98715482239726,-2.40540579620161,-3.62607970135443,-0.592565739974272,-3.36107512104284,1.40493539094213e-16,8.31985539705877e-16,-1,0,0,2,0,0,2,0,0
0.3475,3.0014627229113,6.97764183019265,-2.40721531245487,-3.61203524405275,-0.594247410456427,-3.3656065861399,1.40909835678858e-16,8.3338318933038e-16,-1,0,0,2,0,0,2,0,0
0.348,3.00494915200816,6.96812401268793,-2.40901780566913,-3.59798729013914,-0.595931346339032,-3.37013672254878,1.41326833561944e-16,8.34784286357582e-16,-1,0,0,2,0,0,2,0,0
0.3485,3.00843082157012,6.95860260512957,-2.41081327461282,-3.58393707664851,-0.597617546957297,-3.37466552848106,1.41744534951509e-16,8.36188221560047e-16,-1,0,0,2,0,0,2,0,0
0.349,3.01190773035885,6.94907884448239,-2.41260171871332,-3.56988584233356,-0.599306011645534,-3.37919300214883,1.42162941867803e-16,8.37594340801566e-16,-1,0,0,2,0,0,2,0,0
0.3495,3.01537987779848,6.93955396916177,-2.41438313806132,-3.55583482739704,-0.600996739737164,-3.38371914176472,1.42582056134208e-16,8.39001943891683e-16,-1,0,0,2,0,0,2,0,0
0.35,3.01884726398,6.93002921876598,-2.41615753341529,-3.54178527322409,-0.602689730564714,-3.38824394554189,1.43001879368169e-16,8.40410283440234e-16,-1,0,0,2,0,0,2,0,0
0.3505,3.02230988966568,6.92050583380848,-2.41792490620586,-3.52773842211447,-0.604384983459816,-3.39276741169401,1.43422412972116e-16,8.41818563711877e-16,-1,0,0,2,0,0,2,0,0
0.351,3.02576775629348,6.9109850554502,-2.41968525854027,-3.51369551701491,-0.60608249775321,-3.39728953843528,1.43843658124394e-16,8.43225939480626e-16,-1,0,0,2,0,0,2,0,0
0.3515,3.02922086598147,6.90146812523184,-2.42143859320673,-3.49965780125138,-0.607782272774744,-3.40181032398046,1.44265615770184e-16,8.44631514884385e-16,-1,0,0,2,0,0,2,0,0
0.352,3.03266921777022,6.89195623887438,-2.42318490991684,-3.4856264723296,-0.60948430785338,-3.40632976654478,1.44688306989688e-16,8.46045482413814e-16,-1,0,0,2,0,0,2,0,0
0.3525,3.03611280594533,6.8824505254771,-2.42492420362812,-3.47160266113305,-0.611188602317205,-3.41084786434406,1.45111782098915e-16,8.4749410208298e-16,-1,0,0,2,0,0,2,0,0
0.353,3.03955164273934,6.87295232437015,-2.42665648724597,-3.45758770877554,-0.612895155493367,-3.41536461559461,1.45535997698487e-16,8.48952488481076e-16,-1,0,0,2,0,0,2,0,0
0.3535,3.04298573231242,6.86346286711539,-2.42838176560427,-3.4435828486021,-0.614603966708146,-3.4198800185133,1.45960957623499e-16,8.50421671123442e-16,-1,0,0,2,0,0,2,0,0
0.354,3.04641507947018,6.85398338362314,-2.43010004418325,-3.42958931230563,-0.616315035286931,-3.42439407131752,1.46386665737859e-16,8.51902791184769e-16,-1,0,0,2,0,0,2,0,0
0.3545,3.04983968966616,6.84451510186107,-2.43181132911194,-3.41560832963588,-0.618028360554217,-3.42890677222519,1.46813125935596e-16,8.53397106029491e-16,-1,0,0,2,0,0,2,0,0
0.355,3.05325956900432,6.83505924756309,-2.43351562717071,-3.40164112810832,-0.619743941833611,-3.43341811945477,1.47240342142168e-16,8.54905993742182e-16,-1,0,0,2,0,0,2,0,0
0.3555,3.05667472424159,6.82561704393824,-2.43521294579376,-3.38768893271299,-0.621461778447828,-3.43792811122525,1.47668318315772e-16,8.56430957657947e-16,-1,0,0,2,0,0,2,0,0
0.356,3.06008516279027,6.81618971137961,-2.43690329307158,-3.37375296562345,-0.623181869718693,-3.44243674575616,1.48097058448649e-16,8.57973630892817e-16,-1,0,0,2,0,0,2,0,0
0.3565,3.06349089272063,6.80677846717318,-2.43858667775349,-3.35983444590562,-0.62490421496714,-3.44694402126757,1.48526566568397e-16,8.59535780874143e-16,-1,0,0,2,0,0,2,0,0
0.357,3.06689192276334,6.79738452520674,-2.44026310925013,-3.34593458922669,-0.626628813513213,-3.45144993598006,1.48956846739274e-16,8.6111931387099e-16,-1,0,0,2,0,0,2,0,0
0.3575,3.070288262312,6.7880090956788,-2.44193259763593,-3.33205460756402,-0.628355664676068,-3.45595448811478,1.49387903063511e-16,8.62726279524531e-16,-1,0,0,2,0,0,2,0,0
0.358,3.07367992142563,6.77865338480743,-2.44359515365166,-3.31819570891403,-0.630084767773969,-3.46045767589341,1.49819739682616e-16,8.64358875378438e-16,-1,0,0,2,0,0,2,0,0
0.3585,3.07706691083114,6.76931859453921,-2.44525078870685,-3.30435909700106,-0.631816122124293,-3.46495949753815,1.50252360778687e-16,8.6601945140928e-16,-1,0,0,2,0,0,2,0,0
0.359,3.08044923256029,6.76000587597908,-2.44689950551674,-3.29054592470733,-0.633549727043549,-3.46945995127175,1.50685695756251e-16,8.6763657096549e-16,-1,0,0,2,0,0,2,0,0
0.3595,3.08382689802607,6.75071641840958,-2.44854131617874,-3.27675738309208,-0.635285581847337,-3.4739590353175,1.51119743631985e-16,8.69207713424983e-16,-1,0,0,2,0,0,2,0,0
0.36,3.08719992453357,6.74145143174582,-2.45017623868321,-3.26299468384659,-0.637023685850357,-3.47845674789924,1.51554545141568e-16,8.70771710820096e-16,-1,0,0,2,0,0,2,0,0
0.3605,3.09056832472082,6.73221209405566,-2.45180428635438,-3.24925900681433,-0.638764038366432,-3.48295308724134,1.51990098367207e-16,8.72325366303697e-16,-1,0,0,2,0,0,2,0,0
0.361,3.09393211184545,6.72299957737938,-2.45342547313695,-3.23555152581067,-0.640506638708498,-3.48744805156872,1.52426400952418e-16,8.73865177977622e-16,-1,0,0,2,0,0,2,0,0
0.3615,3.09729129978515,6.71381504742856,-2.45503981359654,-3.22187340832172,-0.642251486188605,-3.49194163910684,1.52863450087098e-16,8.75387327384612e-16,-1,0,0,2,0,0,2,0,0
0.362,3.10064590303813,6.70465966328491,-2.45664732292022,-3.20822581520321,-0.643998580117912,-3.4964338480817,1.53301242492612e-16,8.76887668000259e-16,-1,0,0,2,0,0,2,0,0
0.3625,3.10399593672359,6.69553457709914,-2.4582480169169,-3.19460990037928,-0.645747919806695,-3.50092467671986,1.5373977440687e-16,8.78361713724951e-16,-1,0,0,2,0,0,2,0,0
0.363,3.10734141658219,6.68644093378981,-2.45984191201784,-3.18102681054141,-0.647499504564342,-3.5054141232484,1.54179041569406e-16,8.79804627375808e-16,-1,0,0,2,0,0,2,0,0
0.3635,3.11068235897648,6.67737987074218,-2.46142902527712,-3.16747768484722,-0.649253333699353,-3.50990218589495,1.5461903920646e-16,8.81211209178629e-16,-1,0,0,2,0,0,2,0,0
0.364,3.11401878089143,6.66835251750706,-2.46300937437209,-3.15396365461934,-0.651009406519344,-3.51438886288772,1.55059762016055e-16,8.82575885259832e-16,-1,0,0,2,0,0,2,0,0
0.3645,3.11735069993485,6.65935999549967,-2.46458297760381,-3.14048584304425,-0.652767722331044,-3.51887415245542,1.55501204153081e-16,8.83892696138399e-16,-1,0,0,2,0,0,2,0,0
0.365,3.12067813433787,6.65040341769849,-2.46614985389758,-3.12704536487116,-0.654528280440297,-3.52335805282733,1.55943359214371e-16,8.85155285217816e-16,-1,0,0,2,0,0,2,0,0
0.3655,3.1240011029554,6.64148388834411,-2.46771002280334,-3.11364332611082,-0.656291080152059,-3.52784056223329,1.56386220223781e-16,8.86356887278017e-16,-1,0,0,2,0,0,2,0,0
0.366,3.12731960983519,6.63260253110544,-2.46926348906475,-3.10028085220179,-0.658056120770442,-3.53232167890366,1.56829725701904e-16,8.87654377090837e-16,-1,0,0,2,0,0,2,0,0
0.3665,3.13063368459441,6.62376041429406,-2.4708102829958,-3.0869590132247,-0.65982340159861,-3.53680140106936,1.57273900720109e-16,8.88938996425982e-16,-1,0,0,2,0,0,2,0,0
0.367,3.13394334810121,6.61495861387346,-2.47235042616234,-3.07367888691158,-0.661592921938867,-3.54127972696188,1.57718736979711e-16,8.90201206573326e-16,-1,0,0,2,0,0,2,0,0
0.3675,3.13724862089622,6.60619819762298,-2.47388393980359,-3.06044154280974,-0.663364681092634,-3.54575665481324,1.58164222219223e-16,8.9144114753365e-16,-1,0,0,2,0,0,2,0,0
0.368,3.14054952408408,6.59748022319298,-2.47541084572363,-3.04724804033694,-0.665138678360448,-3.55023218285603,1.58610343312473e-16,8.92659153778788e-16,-1,0,0,2,0,0,2,0,0
0.3685,3.14384607933179,6.58880573780745,-2.47693116628983,-3.03409942848407,-0.666914913041962,-3.55470630932339,1.59057086246518e-16,8.93855764568283e-16,-1,0,0,2,0,0,2,0,0
0.369,3.14713830886717,6.58017577796671,-2.47844492443122,-3.02099674551773,-0.668693384435947,-3.55917903244898,1.59504436099545e-16,8.95031734266032e-16,-1,0,0,2,0,0,2,0,0
0.3695,3.15042623547726,6.57159136914997,-2.47995214363697,-3.0079410186829,-0.67047409184029,-3.56365035046707,1.59952377018784e-16,8.96188042656932e-16,-1,0,0,2,0,0,2,0,0
0.37,3.15370988250671,6.56305352551803,-2.48145284795471,-2.9949332639056,-0.672257034551996,-3.56812026161243,1.60400892198409e-16,8.97325905263534e-16,-1,0,0,2,0,0,2,0,0
0.3705,3.15698927385623,6.55456324961591,-2.48294706198904,-2.98197448549549,-0.674042211867184,-3.57258876412042,1.60849963857455e-16,8.98446783662687e-16,-1,0,0,2,0,0,2,0,0
0.371,3.16026443398098,6.54612153207547,-2.48443481089989,-2.96906567584852,-0.675829623081096,-3.57705585622695,1.61299573217717e-16,8.9955239580219e-16,-1,0,0,2,0,0,2,0,0
0.3715,3.163535387889,6.53772935131807,-2.48591612040091,-2.95620781514959,-0.677619267488088,-3.58152153616848,1.6174970048166e-16,9.0064472631744e-16,-1,0,0,2,0,0,2,0,0
0.372,3.1668021611396,6.52938767325721,-2.48739101675796,-2.94340187107517,-0.679411144381635,-3.58598580218204,1.6220032481033e-16,9.01726036848078e-16,-1,0,0,2,0,0,2,0,0
0.3725,3.17006477594821,6.52109748529231,-2.48885952289387,-2.93064883278712,-0.681205253054341,-3.59044865250518,1.62651510878649e-16,9.02792079644662e-16,-1,0,0,2,0,0,2,0,0
0.373,3.17332324947471,6.51285981107263,-2.49032165667676,-2.91794972569658,-0.683001592797941,-3.59491008537605,1.63103446879488e-16,9.03829122662257e-16,-1,0,0,2,0,0,2,0,0
0.3735,3.17657761723055,6.50467550403584,-2.4917774543273,-2.90530540500249,-0.684800162903248,-3.59937009903335,1.63555923984378e-16,9.04854822790603e-16,-1,0,0,2,0,0,2,0,0
0.374,3.17982790621799,6.49654548366344,-2.49322694355777,-2.89271679194711,-0.686600962660213,-3.60382869171634,1.64008933563333e-16,9.05871350026124e-16,-1,0,0,2,0,0,2,0,0
0.3745,3.18307414392399,6.48847065595854,-2.49467015256608,-2.88018479429372,-0.68840399135791,-3.60828586166483,1.64462467137838e-16,9.0688110063326e-16,-1,0,0,2,0,0,2,0,0
0.375,3.18631635831669,6.48045191316586,-2.49610711003216,-2.86771030604666,-0.690209248284531,-3.61274160711921,1.64916516402792e-16,9.07886704004786e-16,-1,0,0,2,0,0,2,0,0
0.3755,3.18955457784186,6.47249013349184,-2.49753784511447,-2.85529420717143,-0.692016732727388,-3.61719592632041,1.65371073248434e-16,9.08891029522137e-16,-1,0,0,2,0,0,2,0,0
0.376,3.19278883141925,6.46458618082473,-2.49896238744634,-2.84293736331478,-0.693826443972915,-3.62164881750995,1.65826129782287e-16,9.09897193415735e-16,-1,0,0,2,0,0,2,0,0
0.3765,3.19601914843913,6.45674090445465,-2.50038076713247,-2.83064062552475,-0.695638381306666,-3.6261002789299,1.66281678351083e-16,9.10908565625303e-16,-1,0,0,2,0,0,2,0,0
0.377,3.19924555875865,6.44895513879366,-2.50179301474533,-2.81840482997079,-0.697452544013315,-3.63055030882288,1.66737711562707e-16,9.11928776660201e-16,-1,0,0,2,0,0,2,0,0
0.3775,3.20246809269828,6.44122970309588,-2.50319916132162,-2.80623079766378,-0.69926893137666,-3.6349989054321,1.67194222308124e-16,9.12961724459741e-16,-1,0,0,2,0,0,2,0,0
0.378,3.20568678103828,6.43356540117751,-2.50459923835866,-2.79411933417619,-0.701087542679617,-3.63944606700132,1.67651203783317e-16,9.14011581253514e-16,-1,0,0,2,0,0,2,0,0
0.3785,3.2089016550151,6.42596302113695,-2.50599327781087,-2.78207122936208,-0.702908377204228,-3.64389179177487,1.68108649511225e-16,9.15082800421712e-16,-1,0,0,2,0,0,2,0,0
0.379,3.21211274631785,6.41842333507488,-2.50738131208619,-2.77008725707722,-0.704731434231654,-3.64833607799766,1.68566553363669e-16,9.16180123355452e-16,-1,0,0,2,0,0,2,0,0
0.3795,3.21532007870348,6.41094723858117,-2.50876336566128,-2.75816831466604,-0.706556713042202,-3.65277892391513,1.69024976163571e-16,9.1723824539445e-16,-1,0,0,2,0,0,2,0,0
0.38,3.21852368418072,6.40353548050941,-2.51013947126544,-2.74631515273608,-0.708384212915279,-3.65722032777333,1.69483917113801e-16,9.18257679080492e-16,-1,0,0,2,0,0,2,0,0
0.3805,3.22172359984614,6.39618871539863,-2.51150966671673,-2.73452842757978,-0.710213933129406,-3.66166028781886,1.69943338924456e-16,9.19278237653976e-16,-1,0,0,2,0,0,2,0,0
0.381,3.22491985846135,6.38890766027202,-2.51287398549911,-2.72280885797313,-0.712045872962238,-3.66609880229889,1.70403242661768e-16,9.20299988490672e-16,-1,0,0,2,0,0,2,0,0
0.3815,3.22811249316837,6.38169301566213,-2.51423246147782,-2.71115714620096,-0.713880031690554,-3.67053586946118,1.70863630282481e-16,9.21322864935209e-16,-1,0,0,2,0,0,2,0,0
0.382,3.2313015374843,6.37454546536133,-2.51558512889405,-2.6995739778073,-0.715716408590256,-3.67497148755404,1.71324504670205e-16,9.22346657917952e-16,-1,0,0,2,0,0,2,0,0
0.3825,3.23448702529588,6.3674656761721,-2.51693202235951,-2.68806002134575,-0.717555002936371,-3.67940565482635,1.71785869671783e-16,9.23371007571884e-16,-1,0,0,2,0,0,2,0,0
0.383,3.23766899085413,6.36045429765745,-2.51827317685108,-2.67661592812986,-0.719395814003052,-3.68383836952758,1.72247730133656e-16,9.24395394849481e-16,-1,0,0,2,0,0,2,0,0
0.3835,3.24084746876897,6.35351196189124,-2.51960862770539,-2.66524233198347,-0.721238841063573,-3.68826962990777,1.72710091938225e-16,9.25419133139592e-16,-1,0,0,2,0,0,2,0,0
0.384,3.24402249400383,6.34663928320861,-2.52093841061349,-2.65393984899109,-0.723084083390337,-3.69269943421752,1.73172962040211e-16,9.26441359884314e-16,-1,0,0,2,0,0,2,0,0
0.3845,3.24719410187027,6.33983685795628,-2.52226256161539,-2.64270907724826,-0.72493154025487,-3.69712778070802,1.73636348503022e-16,9.27461028195876e-16,-1,0,0,2,0,0,2,0,0
0.385,3.2503623280226,6.33310526424296,-2.52358111709477,-2.63155059661194,-0.726781210927824,-3.70155466763102,1.74100260535115e-16,9.28476898473511e-16,-1,0,0,2,0,0,2,0,0
0.3855,3.25352720845249,6.3264450616897,-2.52489411377351,-2.62046496845084,-0.728633094678977,-3.70598009323886,1.74564708526359e-16,9.29487530020339e-16,-1,0,0,2,0,0,2,0,0
0.386,3.25668877948361,6.31985679118026,-2.52620158870637,-2.6094527353958,-0.730487190777234,-3.71040405578446,1.75029704084398e-16,9.30491272660244e-16,-1,0,0,2,0,0,2,0,0
0.3865,3.25984706596347,6.31334128863146,-2.5275035674728,-2.59851473511017,-0.732343498490661,-3.71482655352129,1.75495068452406e-16,9.31541337858049e-16,-1,0,0,2,0,0,2,0,0
0.387,3.26300211214753,6.30689886290791,-2.52880009506113,-2.58765127820449,-0.734202017086393,-3.71924758470342,1.75960934039018e-16,9.32601639322836e-16,-1,0,0,2,0,0,2,0,0
0.3875,3.26615395542407,6.30052999449698,-2.53009120959336,-2.57686284691148,-0.736062745830715,-3.7236671475855,1.76427317962851e-16,9.33669376887666e-16,-1,0,0,2,0,0,2,0,0
0.388,3.26930263276857,6.2942351633934,-2.53137694877953,-2.56614992297063,-0.737925683989039,-3.72808524042277,1.76894226963347e-16,9.34744882650368e-16,-1,0,0,2,0,0,2,0,0
0.3885,3.27244818141404,6.28801483087018,-2.53265735058813,-2.55551296939916,-0.739790830825908,-3.73250186147102,1.77361668408379e-16,9.35828458978141e-16,-1,0,0,2,0,0,2,0,0
0.389,3.27559063884414,6.28186943927076,-2.53393245323915,-2.54495243028411,-0.741658185604989,-3.73691700898665,1.77829650305142e-16,9.36920377447216e-16,-1,0,0,2,0,0,2,0,0
0.3895,3.27873004278617,6.27579941180111,-2.53520229519708,-2.53446873057448,-0.743527747589081,-3.74133068122663,1.7829818131104e-16,9.38020877782493e-16,-1,0,0,2,0,0,2,0,0
0.39,3.28186643120414,6.26980515232183,-2.53646691516403,-2.52406227587333,-0.745399516040109,-3.7457428764485,1.78767270744572e-16,9.39130166797196e-16,-1,0,0,2,0,0,2,0,0
0.3905,3.28499984229185,6.26388704514032,-2.53772635207272,-2.5137334522299,-0.747273490219129,-3.75015359291041,1.79236928596222e-16,9.40248417332518e-16,-1,0,0,2,0,0,2,0,0
