"time","bearingFriction.phi","bearingFriction.w","gear2_1.phi_rel","gear2_1.w_rel","gear2_2.phi_rel","gear2_2.w_rel","inertia1.phi","inertia1.w","inertia11.phi","inertia11.w","inertia2.phi","inertia2.w","inertia20.phi","inertia20.w","inertia21.phi","inertia21.w","inertia3.phi","inertia3.w","inertia5.phi","inertia5.w","inertia7.phi","inertia7.w","inertia9.phi","inertia9.w","position.phi","position.w","position1.phi","position1.w","position2.phi","position2.w","position3.phi","position3.w","position4.phi","position4.w","position5.phi","position5.w","slidingMass.s","slidingMass.v","slidingMass1.s","slidingMass1.v","bearingFriction.mode","bearingFriction.startBackward","bearingFriction.startForward","bearingFriction1.mode","bearingFriction1.startBackward","bearingFriction1.startForward","brake.mode","brake.startBackward","brake.startForward","brake1.mode","brake1.startBackward","brake1.startForward","gear2_1.lossyGear.mode","gear2_2.lossyGear.mode","lossyGear.mode","lossyGear1.mode"
0.1273,0,0,0,0,0,0,0,0,0,0,0,0,0.0191988618029566,0.326076891943838,0.0191988618029566,0.326076891943838,0,0,0,0,0,0,0,0,0.697924278289912,4.49872991625391,0.697924278289912,4.49872991625391,0.0460144616211369,0.703033749410103,0.0460144616211369,0.703033749410103,0.00209208998349212,0.0482522875487178,0.00209208998349212,0.0482522875487178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1274,0,0,0,0,0,0,0,0,0,0,0,0,0.0192314852425422,0.326391905356675,0.0192314852425422,0.326391905356675,0,0,0,0,0,0,0,0,0.698374013597301,4.49597438428173,0.698374013597301,4.49597438428173,0.0460847873510738,0.703480265301642,0.0460847873510738,0.703480265301642,0.00209691878771788,0.0483240345828809,0.00209691878771788,0.0483240345828809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1275,0,0,0,0,0,0,0,0,0,0,0,0,0.0192641401881182,0.326707014594174,0.0192641401881182,0.326707014594174,0,0,0,0,0,0,0,0,0.698823473243605,4.49321707597604,0.698823473243605,4.49321707597604,0.046155157721357,0.703926503507981,0.046155157721357,0.703926503507981,0.00210175476960421,0.0483958253734907,0.00210175476960421,0.0483958253734907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1276,0,0,0,0,0,0,0,0,0,0,0,0,0.0192968266492758,0.327022219663559,0.0192968266492758,0.327022219663559,0,0,0,0,0,0,0,0,0.699272657052687,4.4904579922516,0.699272657052687,4.4904579922516,0.0462255727039182,0.704372463853895,0.0462255727039182,0.704372463853895,0.00210659793351193,0.0484676598919215,0.00210659793351193,0.0484676598919215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1277,0,0,0,0,0,0,0,0,0,0,0,0,0.0193295446356071,0.327337520572053,0.0193295446356071,0.327337520572053,0,0,0,0,0,0,0,0,0.699721564848521,4.48769713402218,0.699721564848521,4.48769713402218,0.0462960322706678,0.704818146164267,0.0462960322706678,0.704818146164267,0.00211144828379894,0.048539538109526,0.00211144828379894,0.048539538109526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1278,0,0,0,0,0,0,0,0,0,0,0,0,0.0193622941567047,0.327652917326878,0.0193622941567047,0.327652917326878,0,0,0,0,0,0,0,0,0.700170196455196,4.48493450220053,0.700170196455196,4.48493450220053,0.0463665363934947,0.705263550264096,0.0463665363934947,0.705263550264096,0.00211630582482022,0.0486114599976361,0.00211630582482022,0.0486114599976361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1279,0,0,0,0,0,0,0,0,0,0,0,0,0.0193950752221624,0.327968409935257,0.0193950752221624,0.327968409935257,0,0,0,0,0,0,0,0,0.70061855169692,4.48217009769838,0.70061855169692,4.48217009769838,0.0464370850442665,0.705708675978492,0.0464370850442665,0.705708675978492,0.00212117056092782,0.0486834255275627,0.00212117056092782,0.0486834255275627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.128,0,0,0,0,0,0,0,0,0,0,0,0,0.0194278878415746,0.328283998404412,0.0194278878415746,0.328283998404412,0,0,0,0,0,0,0,0,0.701066630398011,4.47940392142645,0.701066630398011,4.47940392142645,0.0465076781948291,0.706153523132677,0.0465076781948291,0.706153523132677,0.00212604249647089,0.0487554346705956,0.00212604249647089,0.0487554346705956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1281,0,0,0,0,0,0,0,0,0,0,0,0,0.0194607320245367,0.328599682741563,0.0194607320245367,0.328599682741563,0,0,0,0,0,0,0,0,0.701514432382907,4.47663597429445,0.701514432382907,4.47663597429445,0.0465783158170074,0.706598091551988,0.0465783158170074,0.706598091551988,0.00213092163579566,0.0488274873980034,0.00213092163579566,0.0488274873980034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1282,0,0,0,0,0,0,0,0,0,0,0,0,0.0194936077806446,0.328915462953933,0.0194936077806446,0.328915462953933,0,0,0,0,0,0,0,0,0.701961957476157,4.47386625721107,0.701961957476157,4.47386625721107,0.0466489978826046,0.707042381061872,0.0466489978826046,0.707042381061872,0.00213580798324543,0.0488995836810338,0.00213580798324543,0.0488995836810338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1283,0,0,0,0,0,0,0,0,0,0,0,0,0.0195265151194953,0.329231339048741,0.0195265151194953,0.329231339048741,0,0,0,0,0,0,0,0,0.702409205502427,4.47109477108399,0.702409205502427,4.47109477108399,0.0467197243634026,0.707486391487892,0.0467197243634026,0.707486391487892,0.00214070154316059,0.0489717234909136,0.00214070154316059,0.0489717234909136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1284,0,0,0,0,0,0,0,0,0,0,0,0,0.0195594540506866,0.329547311033209,0.0195594540506866,0.329547311033209,0,0,0,0,0,0,0,0,0.7028561762865,4.46832151681989,0.7028561762865,4.46832151681989,0.046790495231162,0.707930122655721,0.046790495231162,0.707930122655721,0.00214560231987861,0.0490439067988481,0.00214560231987861,0.0490439067988481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1285,0,0,0,0,0,0,0,0,0,0,0,0,0.019592424583817,0.329863378914555,0.019592424583817,0.329863378914555,0,0,0,0,0,0,0,0,0.703302869653269,4.4655464953244,0.703302869653269,4.4655464953244,0.0468613104576216,0.708373574391144,0.0468613104576216,0.708373574391144,0.00215051031773405,0.0491161335760221,0.00215051031773405,0.0491161335760221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1286,0,0,0,0,0,0,0,0,0,0,0,0,0.0196254267284859,0.330179542700001,0.0196254267284859,0.330179542700001,0,0,0,0,0,0,0,0,0.703749285427747,4.46276970750216,0.703749285427747,4.46276970750216,0.0469321700144992,0.708816746520062,0.0469321700144992,0.708816746520062,0.00215542554105855,0.0491884037935989,0.00215542554105855,0.0491884037935989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1287,0,0,0,0,0,0,0,0,0,0,0,0,0.0196584604942934,0.330495802396765,0.0196584604942934,0.330495802396765,0,0,0,0,0,0,0,0,0.70419542343506,4.4599911542568,0.70419542343506,4.4599911542568,0.0470030738734911,0.709259638868486,0.0470030738734911,0.709259638868486,0.00216034799418082,0.0492607174227209,0.00216034799418082,0.0492607174227209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1288,0,0,0,0,0,0,0,0,0,0,0,0,0.0196915258908407,0.330812158012066,0.0196915258908407,0.330812158012066,0,0,0,0,0,0,0,0,0.70464128350045,4.45721083649094,0.70464128350045,4.45721083649094,0.0470740220062721,0.70970225126254,0.0470740220062721,0.70970225126254,0.00216527768142667,0.0493330744345097,0.00216527768142667,0.0493330744345097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1289,0,0,0,0,0,0,0,0,0,0,0,0,0.0197246229277294,0.331128609553123,0.0197246229277294,0.331128609553123,0,0,0,0,0,0,0,0,0.705086865449272,4.45442875510616,0.705086865449272,4.45442875510616,0.0471450143844955,0.710144583528463,0.0471450143844955,0.710144583528463,0.00217021460711898,0.0494054748000653,0.00217021460711898,0.0494054748000653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.129,0,0,0,0,0,0,0,0,0,0,0,0,0.0197577516145624,0.331445157027155,0.0197577516145624,0.331445157027155,0,0,0,0,0,0,0,0,0.705532169106998,4.45164491100305,0.705532169106998,4.45164491100305,0.0472160509797935,0.710586635492602,0.0472160509797935,0.710586635492602,0.00217515877557771,0.0494779184904672,0.00217515877557771,0.0494779184904672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1291,0,0,0,0,0,0,0,0,0,0,0,0,0.0197909119609429,0.331761800441378,0.0197909119609429,0.331761800441378,0,0,0,0,0,0,0,0,0.705977194299215,4.44885930508118,0.705977194299215,4.44885930508118,0.0472871317637766,0.711028406981422,0.0472871317637766,0.711028406981422,0.00218011019111991,0.0495504054767736,0.00218011019111991,0.0495504054767736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1292,0,0,0,0,0,0,0,0,0,0,0,0,0.0198241039764754,0.33207853980301,0.0198241039764754,0.33207853980301,0,0,0,0,0,0,0,0,0.706421940851625,4.4460719382391,0.706421940851625,4.4460719382391,0.0473582567080341,0.711469897821497,0.0473582567080341,0.711469897821497,0.00218506885805972,0.0496229357300217,0.00218506885805972,0.0496229357300217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1293,0,0,0,0,0,0,0,0,0,0,0,0,0.019857327670765,0.33239537511927,0.019857327670765,0.33239537511927,0,0,0,0,0,0,0,0,0.706866408590044,4.44328281137436,0.706866408590044,4.44328281137436,0.0474294257841337,0.711911107839515,0.0474294257841337,0.711911107839515,0.00219003478070835,0.0496955092212274,0.00219003478070835,0.0496955092212274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1294,0,0,0,0,0,0,0,0,0,0,0,0,0.0198905830534174,0.332712306397373,0.0198905830534174,0.332712306397373,0,0,0,0,0,0,0,0,0.707310597340405,4.44049192538347,0.707310597340405,4.44049192538347,0.0475006389636219,0.712352036862276,0.0475006389636219,0.712352036862276,0.00219500796337409,0.0497681259213861,0.00219500796337409,0.0497681259213861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1295,0,0,0,0,0,0,0,0,0,0,0,0,0.0199238701340396,0.333029333644535,0.0199238701340396,0.333029333644535,0,0,0,0,0,0,0,0,0.707754506928755,4.43769928116196,0.707754506928755,4.43769928116196,0.0475718962180234,0.712792684716695,0.0475718962180234,0.712792684716695,0.00219998841036231,0.0498407858014715,0.00219998841036231,0.0498407858014715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1296,0,0,0,0,0,0,0,0,0,0,0,0,0.0199571889204623,0.333346456927714,0.0199571889204623,0.333346456927714,0,0,0,0,0,0,0,0,0.708198136759652,4.43490488523724,0.708198136759652,4.43490488523724,0.0476431976011229,0.713233050872278,0.0476431976011229,0.713233050872278,0.0022049761258346,0.0499134889135796,0.0022049761258346,0.0499134889135796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1297,0,0,0,0,0,0,0,0,0,0,0,0,0.0199905394223617,0.33366367625184,0.0199905394223617,0.33366367625184,0,0,0,0,0,0,0,0,0.708641486675496,4.43210873828739,0.708641486675496,4.43210873828739,0.0477145430812562,0.713673135169835,0.0477145430812562,0.713673135169835,0.00220997111409588,0.0499862352255396,0.00220997111409588,0.0499862352255396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1298,0,0,0,0,0,0,0,0,0,0,0,0,0.0200239216508749,0.33398099157276,0.0200239216508749,0.33398099157276,0,0,0,0,0,0,0,0,0.709084556865199,4.42931083636137,0.709084556865199,4.42931083636137,0.0477859325591337,0.714112937744033,0.0477859325591337,0.714112937744033,0.00221497337956393,0.0500590246384905,0.00221497337956393,0.0500590246384905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1299,0,0,0,0,0,0,0,0,0,0,0,0,0.0200573356156077,0.334298402897832,0.0200573356156077,0.334298402897832,0,0,0,0,0,0,0,0,0.709527347154272,4.42651118036394,0.709527347154272,4.42651118036394,0.0478573660063896,0.714552458421392,0.0478573660063896,0.714552458421392,0.0022199829265321,0.0501318571235142,0.0022199829265321,0.0501318571235142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.0200907813261668,0.334615910234411,0.0200907813261668,0.334615910234411,0,0,0,0,0,0,0,0,0.70996985736833,4.42370977119902,0.70996985736833,4.42370977119902,0.0479288433946381,0.714991697028534,0.0479288433946381,0.714991697028534,0.00222499975929086,0.0502047326516732,0.00222499975929086,0.0502047326516732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1301,0,0,0,0,0,0,0,0,0,0,0,0,0.0201242587921594,0.334933513589858,0.0201242587921594,0.334933513589858,0,0,0,0,0,0,0,0,0.710412087333094,4.4209066097696,0.710412087333094,4.4209066097696,0.0480003646954742,0.715430653392185,0.0480003646954742,0.715430653392185,0.00223002388212773,0.0502776511940108,0.00223002388212773,0.0502776511940108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1302,0,0,0,0,0,0,0,0,0,0,0,0,0.0201577680231937,0.335251212971531,0.0201577680231937,0.335251212971531,0,0,0,0,0,0,0,0,0.710854036874393,4.41810169697781,0.710854036874393,4.41810169697781,0.0480719298804731,0.71586932733918,0.0480719298804731,0.71586932733918,0.00223505529932734,0.0503506127215511,0.00223505529932734,0.0503506127215511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1303,0,0,0,0,0,0,0,0,0,0,0,0,0.0201913090288788,0.335569008386789,0.0201913090288788,0.335569008386789,0,0,0,0,0,0,0,0,0.711295705818158,4.41529503372489,0.711295705818158,4.41529503372489,0.0481435389211905,0.716307718696454,0.0481435389211905,0.716307718696454,0.00224009401517135,0.0504236172052989,0.00224009401517135,0.0504236172052989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1304,0,0,0,0,0,0,0,0,0,0,0,0,0.0202248818188242,0.335886899842996,0.0202248818188242,0.335886899842996,0,0,0,0,0,0,0,0,0.711737093990429,4.41248662091116,0.711737093990429,4.41248662091116,0.0482151917891627,0.716745827291049,0.0482151917891627,0.716745827291049,0.00224514003393856,0.0504966646162399,0.00224514003393856,0.0504966646162399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1305,0,0,0,0,0,0,0,0,0,0,0,0,0.0202584864026405,0.336204887347512,0.0202584864026405,0.336204887347512,0,0,0,0,0,0,0,0,0.712178201217349,4.40967645943609,0.712178201217349,4.40967645943609,0.048286888455906,0.717183652950111,0.048286888455906,0.717183652950111,0.00225019335990479,0.0505697549253402,0.00225019335990479,0.0505697549253402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1306,0,0,0,0,0,0,0,0,0,0,0,0,0.0202921227899389,0.336522970907701,0.0202921227899389,0.336522970907701,0,0,0,0,0,0,0,0,0.712619027325168,4.40686455019825,0.712619027325168,4.40686455019825,0.0483586288929176,0.717621195500891,0.0483586288929176,0.717621195500891,0.00225525399734299,0.0506428881035472,0.00225525399734299,0.0506428881035472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1307,0,0,0,0,0,0,0,0,0,0,0,0,0.0203257909903315,0.336841150530927,0.0203257909903315,0.336841150530927,0,0,0,0,0,0,0,0,0.713059572140242,4.40405089409531,0.713059572140242,4.40405089409531,0.0484304130716748,0.718058454770746,0.0484304130716748,0.718058454770746,0.00226032195052316,0.0507160641217886,0.00226032195052316,0.0507160641217886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1308,0,0,0,0,0,0,0,0,0,0,0,0,0.0203594910134312,0.337159426224555,0.0203594910134312,0.337159426224555,0,0,0,0,0,0,0,0,0.713499835489033,4.40123549202408,0.713499835489033,4.40123549202408,0.0485022409636354,0.718495430587136,0.0485022409636354,0.718495430587136,0.00226539722371237,0.0507892829509731,0.00226539722371237,0.0507892829509731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1309,0,0,0,0,0,0,0,0,0,0,0,0,0.0203932228688515,0.337477797995952,0.0203932228688515,0.337477797995952,0,0,0,0,0,0,0,0,0.713939817198107,4.39841834488044,0.713939817198107,4.39841834488044,0.0485741125402379,0.718932122777625,0.0485741125402379,0.718932122777625,0.00227047982117481,0.05086254456199,0.00227047982117481,0.05086254456199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.131,0,0,0,0,0,0,0,0,0,0,0,0,0.0204269865662068,0.337796265852485,0.0204269865662068,0.337796265852485,0,0,0,0,0,0,0,0,0.714379517094136,4.39559945355942,0.714379517094136,4.39559945355942,0.0486460277729007,0.719368531169883,0.0486460277729007,0.719368531169883,0.00227556974717171,0.0509358489257096,0.00227556974717171,0.0509358489257096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1311,0,0,0,0,0,0,0,0,0,0,0,0,0.0204607821151123,0.338114829801521,0.0204607821151123,0.338114829801521,0,0,0,0,0,0,0,0,0.7148189350039,4.39277881895514,0.7148189350039,4.39277881895514,0.0487179866330231,0.719804655591686,0.0487179866330231,0.719804655591686,0.00228066700596139,0.0510091960129826,0.00228066700596139,0.0510091960129826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1312,0,0,0,0,0,0,0,0,0,0,0,0,0.020494609525184,0.338433489850429,0.020494609525184,0.338433489850429,0,0,0,0,0,0,0,0,0.715258070754282,4.38995644196084,0.715258070754282,4.38995644196084,0.0487899890919846,0.720240495870912,0.0487899890919846,0.720240495870912,0.00228577160179925,0.0510825857946409,0.00228577160179925,0.0510825857946409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1313,0,0,0,0,0,0,0,0,0,0,0,0,0.0205284688060385,0.338752246006581,0.0205284688060385,0.338752246006581,0,0,0,0,0,0,0,0,0.715696924172272,4.38713232346887,0.715696924172272,4.38713232346887,0.0488620351211452,0.720676051835545,0.0488620351211452,0.720676051835545,0.00229088353893779,0.0511560182414968,0.00229088353893779,0.0511560182414968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1314,0,0,0,0,0,0,0,0,0,0,0,0,0.0205623599672935,0.339071098277346,0.0205623599672935,0.339071098277346,0,0,0,0,0,0,0,0,0.716135495084966,4.3843064643707,0.716135495084966,4.3843064643707,0.0489341246918453,0.721111323313673,0.0489341246918453,0.721111323313673,0.00229600282162655,0.0512294933243435,0.00229600282162655,0.0512294933243435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1315,0,0,0,0,0,0,0,0,0,0,0,0,0.020596283018567,0.339390046670096,0.020596283018567,0.339390046670096,0,0,0,0,0,0,0,0,0.716573783319564,4.38147886555689,0.716573783319564,4.38147886555689,0.0490062577754057,0.721546310133491,0.0490062577754057,0.721546310133491,0.00230112945411219,0.051303011013955,0.00230112945411219,0.051303011013955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1316,0,0,0,0,0,0,0,0,0,0,0,0,0.0206302379694783,0.339709091192206,0.0206302379694783,0.339709091192206,0,0,0,0,0,0,0,0,0.717011788703374,4.37864952791714,0.717011788703374,4.37864952791714,0.0490784343431277,0.721981012123296,0.0490784343431277,0.721981012123296,0.0023062634406384,0.0513765712810859,0.0023062634406384,0.0513765712810859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1317,0,0,0,0,0,0,0,0,0,0,0,0,0.0206642248296472,0.340028231851048,0.0206642248296472,0.340028231851048,0,0,0,0,0,0,0,0,0.717449511063808,4.37581845234024,0.717449511063808,4.37581845234024,0.0491506543662929,0.722415429111491,0.0491506543662929,0.722415429111491,0.00231140478544601,0.0514501740964719,0.00231140478544601,0.0514501740964719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1318,0,0,0,0,0,0,0,0,0,0,0,0,0.0206982436086943,0.340347468653997,0.0206982436086943,0.340347468653997,0,0,0,0,0,0,0,0,0.717886950228385,4.37298563971411,0.717886950228385,4.37298563971411,0.0492229178161636,0.722849560926584,0.0492229178161636,0.722849560926584,0.00231655349277287,0.051523819430829,0.00231655349277287,0.051523819430829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1319,0,0,0,0,0,0,0,0,0,0,0,0,0.0207322943162409,0.34066680160843,0.0207322943162409,0.34066680160843,0,0,0,0,0,0,0,0,0.718324106024727,4.37015109092575,0.718324106024727,4.37015109092575,0.0492952246639821,0.723283407397186,0.0492952246639821,0.723283407397186,0.00232170956685396,0.0515975072548543,0.00232170956685396,0.0515975072548543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.132,0,0,0,0,0,0,0,0,0,0,0,0,0.0207663769619094,0.340986230721723,0.0207663769619094,0.340986230721723,0,0,0,0,0,0,0,0,0.718760978280566,4.36731480686132,0.718760978280566,4.36731480686132,0.0493675748809715,0.723716968352014,0.0493675748809715,0.723716968352014,0.0023268730119213,0.0516712375392255,0.0023268730119213,0.0516712375392255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1321,0,0,0,0,0,0,0,0,0,0,0,0,0.0208004915553225,0.341305756001254,0.0208004915553225,0.341305756001254,0,0,0,0,0,0,0,0,0.719197566823735,4.36447678840605,0.719197566823735,4.36447678840605,0.0494399684383351,0.72415024361989,0.0494399684383351,0.72415024361989,0.002332043832204,0.0517450102546012,0.002332043832204,0.0517450102546012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1322,0,0,0,0,0,0,0,0,0,0,0,0,0.0208346381061042,0.341625377454402,0.0208346381061042,0.341625377454402,0,0,0,0,0,0,0,0,0.719633871482177,4.3616370364443,0.719633871482177,4.3616370364443,0.0495124053072568,0.72458323302974,0.0495124053072568,0.72458323302974,0.00233722203192827,0.0518188253716206,0.00233722203192827,0.0518188253716206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1323,0,0,0,0,0,0,0,0,0,0,0,0,0.0208688166238788,0.341945095088547,0.0208688166238788,0.341945095088547,0,0,0,0,0,0,0,0,0.720069892083938,4.35879555185955,0.720069892083938,4.35879555185955,0.0495848854589009,0.725015936410595,0.0495848854589009,0.725015936410595,0.00234240761531737,0.0518926828609038,0.00234240761531737,0.0518926828609038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1324,0,0,0,0,0,0,0,0,0,0,0,0,0.0209030271182718,0.342264908911069,0.0209030271182718,0.342264908911069,0,0,0,0,0,0,0,0,0.72050562845717,4.35595233553436,0.72050562845717,4.35595233553436,0.049657408864412,0.725448353591591,0.049657408864412,0.725448353591591,0.00234760058659166,0.0519665826930515,0.00234760058659166,0.0519665826930515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1325,0,0,0,0,0,0,0,0,0,0,0,0,0.0209372695989091,0.34258481892935,0.0209372695989091,0.34258481892935,0,0,0,0,0,0,0,0,0.720941080430131,4.35310738835044,0.720941080430131,4.35310738835044,0.0497299754949151,0.725880484401968,0.0497299754949151,0.725880484401968,0.00235280094996856,0.0520405248386454,0.00235280094996856,0.0520405248386454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1326,0,0,0,0,0,0,0,0,0,0,0,0,0.0209715440754176,0.342904825150773,0.0209715440754176,0.342904825150773,0,0,0,0,0,0,0,0,0.721376247831186,4.35026071118859,0.721376247831186,4.35026071118859,0.0498025853215159,0.726312328671071,0.0498025853215159,0.726312328671071,0.00235800870966259,0.0521145092682476,0.00235800870966259,0.0521145092682476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1327,0,0,0,0,0,0,0,0,0,0,0,0,0.021005850557425,0.343224927582722,0.021005850557425,0.343224927582722,0,0,0,0,0,0,0,0,0.721811130488803,4.34741230492872,0.721811130488803,4.34741230492872,0.0498752383153003,0.72674388622835,0.0498752383153003,0.72674388622835,0.00236322386988534,0.0521885359524014,0.00236322386988534,0.0521885359524014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1328,0,0,0,0,0,0,0,0,0,0,0,0,0.0210401890545597,0.343545126232582,0.0210401890545597,0.343545126232582,0,0,0,0,0,0,0,0,0.722245728231558,4.34456217044987,0.722245728231558,4.34456217044987,0.0499479344473346,0.727175156903359,0.0499479344473346,0.727175156903359,0.00236844643484548,0.0522626048616305,0.00236844643484548,0.0522626048616305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1329,0,0,0,0,0,0,0,0,0,0,0,0,0.0210745595764509,0.343865421107737,0.0210745595764509,0.343865421107737,0,0,0,0,0,0,0,0,0.722680040888132,4.34171030863017,0.722680040888132,4.34171030863017,0.0500206736886657,0.727606140525757,0.0500206736886657,0.727606140525757,0.00237367640874875,0.0523367159664395,0.00237367640874875,0.0523367159664395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.133,0,0,0,0,0,0,0,0,0,0,0,0,0.0211089621327286,0.344185812215574,0.0211089621327286,0.344185812215574,0,0,0,0,0,0,0,0,0.723114068287311,4.33885672034688,0.723114068287311,4.33885672034688,0.0500934560103208,0.728036836925309,0.0500934560103208,0.728036836925309,0.00237891379579797,0.0524108692373138,0.00237891379579797,0.0524108692373138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1331,0,0,0,0,0,0,0,0,0,0,0,0,0.0211433967330234,0.344506299563482,0.0211433967330234,0.344506299563482,0,0,0,0,0,0,0,0,0.723547810257987,4.33600140647637,0.723547810257987,4.33600140647637,0.0501662813833075,0.728467245931882,0.0501662813833075,0.728467245931882,0.00238415860019307,0.0524850646447195,0.00238415860019307,0.0524850646447195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1332,0,0,0,0,0,0,0,0,0,0,0,0,0.021177863386967,0.344826883158849,0.021177863386967,0.344826883158849,0,0,0,0,0,0,0,0,0.723981266629159,4.3331443678941,0.723981266629159,4.3331443678941,0.050239149778614,0.728897367375451,0.050239149778614,0.728897367375451,0.00238941082613101,0.0525593021591035,0.00238941082613101,0.0525593021591035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0.1333,0,0,0,0,0,0,0,0,0,0,0,0,0.0212123621041916,0.345147563009064,0.0212123621041916,0.345147563009064,0,0,0,0,0,0,0,0,0.72441443722993,4.33028560547467,0.72441443722993,4.33028560547467,0.0503120611672088,0.729327201086092,0.0503120611672088,0.729327201086092,0.00239467047780588,0.0526335817508934,0.00239467047780588,0.0526335817508934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
