"time","limit_a.y","limit_v.y","positionSmoothed.y"
0.702,-1.08656278488302e-09,1,0.999798067522994
0.7025,-4.55357866764383e-10,1,0.999798067522931
0.703,-1.86862739467658e-10,1,0.999798067522904
0.7035,-4.82474472258343e-11,1,0.99979806752289
0.704,-3.74322226905886e-11,1,0.999798067522889
0.7045,-2.66169981553406e-11,1,0.999798067522888
0.705,-1.5801773620095e-11,1,0.999798067522887
0.7055,-4.98654908484694e-12,1,0.999798067522886
0.706,-1.99847893202496e-12,1,0.999798067522886
0.7065,-1.77617881892441e-12,1,0.999798067522886
0.707,-1.5538787058239e-12,1,0.999798067522885
0.7075,-1.33157859272335e-12,1,0.999798067522885
0.708,-1.10927847962284e-12,1,0.999798067522885
0.7085,-8.86978366522285e-13,1,0.999798067522885
0.709,-6.6467825342178e-13,1,0.999798067522885
0.7095,-4.42378140321225e-13,1,0.999798067522885
0.71,-2.20078027220719e-13,1,0.999798067522885
0.7105,-4.36772312093412e-14,1,0.999798067522885
0.711,-4.13690442758873e-14,1,0.999798067522885
0.7115,-3.90608573424329e-14,1,0.999798067522885
0.712,-3.6752670408979e-14,1,0.999798067522885
0.7125,-3.44444834755246e-14,1,0.999798067522885
0.713,-3.21362965420706e-14,1,0.999798067522885
0.7135,-2.98281096086162e-14,1,0.999798067522885
0.714,-2.75199226751623e-14,1,0.999798067522885
0.7145,-2.52117357417079e-14,1,0.999798067522885
0.715,-2.2903548808254e-14,1,0.999798067522885
0.7155,-2.05953618747996e-14,1,0.999798067522885
0.716,-1.82871749413457e-14,1,0.999798067522885
0.7165,-1.59789880078913e-14,1,0.999798067522885
0.717,-1.36708010744374e-14,1,0.999798067522885
0.7175,-1.1362614140983e-14,1,0.999798067522885
0.718,-9.05442720752906e-15,1,0.999798067522885
0.7185,-6.74624027407465e-15,1,0.999798067522885
0.719,-4.43805334062074e-15,1,0.999798067522885
0.7195,-2.12986640716633e-15,1,0.999798067522885
0.72,-1.61777673291424e-16,1,0.999798067522885
0.7205,-1.49771696106976e-16,1,0.999798067522885
0.721,-1.3776571892253e-16,1,0.999798067522885
0.7215,-1.25759741738082e-16,1,0.999798067522885
0.722,-1.13753764553637e-16,1,0.999798067522885
0.7225,-1.01747787369189e-16,1,0.999798067522885
0.723,-8.97418101847434e-17,1,0.999798067522885
0.7235,-7.77358330002954e-17,1,0.999798067522885
0.724,-6.57298558158499e-17,1,0.999798067522885
0.7245,-5.37238786314019e-17,1,0.999798067522885
0.725,-4.17179014469565e-17,1,0.999798067522885
0.7255,-2.97119242625084e-17,1,0.999798067522885
0.726,-1.7705947078063e-17,1,0.999798067522885
0.7265,-5.69996989361494e-18,1,0.999798067522885
0.727,6.30600729083045e-18,1,0.999798067522885
0.7275,1.83119844752785e-17,1,0.999798067522885
0.728,3.03179616597239e-17,1,0.999798067522885
0.7285,4.2323938844172e-17,1,0.999798067522885
0.729,5.43299160286173e-17,1,0.999798067522885
0.7295,6.63358932130654e-17,1,0.999798067522885
0.73,7.83418703975108e-17,1,0.999798067522885
0.7305,9.03478475819589e-17,1,0.999798067522885
0.731,1.02353824766404e-16,1,0.999798067522885
0.7315,1.14359801950852e-16,1,0.999798067522885
0.732,1.26365779135298e-16,1,0.999798067522885
0.7325,1.38371756319746e-16,1,0.999798067522885
0.733,1.50377733504191e-16,1,0.999798067522885
0.7335,1.62383710688639e-16,1,0.999798067522885
0.734,1.74389687873085e-16,1,0.999798067522885
0.7345,1.86395665057533e-16,1,0.999798067522885
0.735,1.98401642241978e-16,1,0.999798067522885
0.7355,2.10407619426426e-16,1,0.999798067522885
0.736,2.22413596610872e-16,1,0.999798067522885
0.7365,2.3441957379532e-16,1,0.999798067522885
0.737,2.46425550979765e-16,1,0.999798067522885
0.7375,2.58431528164213e-16,1,0.999798067522885
0.738,2.70437505348659e-16,1,0.999798067522885
0.7385,2.82443482533107e-16,1,0.999798067522885
0.739,2.94125125455774e-16,1,0.999798067522885
0.7395,2.941463883134e-16,1,0.999798067522885
0.74,2.94167651171026e-16,1,0.999798067522885
0.7405,2.94188914028652e-16,1,0.999798067522885
0.741,2.94210176886278e-16,1,0.999798067522885
0.7415,2.94231439743904e-16,1,0.999798067522885
0.742,2.9425270260153e-16,1,0.999798067522885
0.7425,2.94273965459156e-16,1,0.999798067522885
0.743,2.94295228316782e-16,1,0.999798067522885
0.7435,2.94316491174408e-16,1,0.999798067522885
0.744,2.94337754032034e-16,1,0.999798067522885
0.7445,2.9435901688966e-16,1,0.999798067522885
0.745,2.94380279747286e-16,1,0.999798067522885
0.7455,2.94401542604912e-16,1,0.999798067522885
0.746,2.94422805462538e-16,1,0.999798067522885
0.7465,2.94444068320164e-16,1,0.999798067522885
0.747,2.9446533117779e-16,1,0.999798067522885
0.7475,2.94486594035416e-16,1,0.999798067522885
0.748,2.94507856893042e-16,1,0.999798067522885
0.7485,2.94529119750668e-16,1,0.999798067522885
0.749,2.94550382608294e-16,1,0.999798067522885
0.7495,2.9457164546592e-16,1,0.999798067522885
0.75,2.94592908323546e-16,1,0.999798067522885
0.7505,2.94614171181172e-16,1,0.999798067522885
0.751,2.94635434038798e-16,1,0.999798067522885
0.7515,2.94656696896424e-16,1,0.999798067522885
0.752,2.9467795975405e-16,1,0.999798067522885
0.7525,2.94699222611676e-16,1,0.999798067522885
0.753,2.94720485469302e-16,1,0.999798067522885
0.7535,2.94741748326928e-16,1,0.999798067522885
0.754,2.94763011184555e-16,1,0.999798067522885
0.7545,2.94784274042181e-16,1,0.999798067522885
0.755,2.94805536899807e-16,1,0.999798067522885
0.7555,2.94826799757433e-16,1,0.999798067522885
0.756,2.94848062615059e-16,1,0.999798067522885
0.7565,2.94869325472685e-16,1,0.999798067522885
0.757,2.94890588330311e-16,1,0.999798067522885
0.7575,2.94911851187937e-16,1,0.999798067522885
0.758,2.94933114045563e-16,1,0.999798067522885
0.7585,2.94954376903189e-16,1,0.999798067522885
0.759,2.94975639760815e-16,1,0.999798067522885
0.7595,2.94996902618441e-16,1,0.999798067522885
0.76,2.95018165476067e-16,1,0.999798067522885
0.7605,2.95039428333693e-16,1,0.999798067522885
0.761,2.95060691191319e-16,1,0.999798067522885
0.7615,2.95081954048945e-16,1,0.999798067522885
0.762,2.95103216906571e-16,1,0.999798067522885
0.7625,2.95124479764197e-16,1,0.999798067522885
0.763,2.95145742621823e-16,1,0.999798067522885
0.7635,2.95167005479449e-16,1,0.999798067522885
0.764,2.95188268337075e-16,1,0.999798067522885
0.7645,2.95209531194701e-16,1,0.999798067522885
0.765,2.95230794052327e-16,1,0.999798067522885
0.7655,2.95252056909953e-16,1,0.999798067522885
0.766,2.95273319767579e-16,1,0.999798067522885
0.7665,2.95294582625205e-16,1,0.999798067522885
0.767,2.95315845482831e-16,1,0.999798067522885
0.7675,2.95337108340457e-16,1,0.999798067522885
0.768,2.95358371198083e-16,1,0.999798067522885
0.7685,2.95379634055709e-16,1,0.999798067522885
0.769,2.95400896913335e-16,1,0.999798067522885
0.7695,2.95422159770961e-16,1,0.999798067522885
0.77,2.95443422628587e-16,1,0.999798067522885
0.7705,2.95464685486213e-16,1,0.999798067522885
0.771,2.9548594834384e-16,1,0.999798067522885
0.7715,2.95507211201466e-16,1,0.999798067522885
0.772,2.95528474059092e-16,1,0.999798067522885
0.7725,2.95549736916718e-16,1,0.999798067522885
0.773,2.95570999774344e-16,1,0.999798067522885
0.7735,2.9559226263197e-16,1,0.999798067522885
0.774,2.95613525489596e-16,1,0.999798067522885
0.7745,2.95634788347222e-16,1,0.999798067522885
0.775,2.95656051204848e-16,1,0.999798067522885
0.7755,2.95677314062474e-16,1,0.999798067522885
0.776,2.956985769201e-16,1,0.999798067522885
0.7765,2.95719839777726e-16,1,0.999798067522885
0.777,2.95741102635352e-16,1,0.999798067522885
0.7775,2.95743705267336e-16,1,0.999798067522885
0.778,2.95741195851114e-16,1,0.999798067522885
0.7785,2.95738686434892e-16,1,0.999798067522885
0.779,2.9573617701867e-16,1,0.999798067522885
0.7795,2.95733667602448e-16,1,0.999798067522885
0.78,2.95731158186226e-16,1,0.999798067522885
0.7805,2.95728648770004e-16,1,0.999798067522885
0.781,2.95726139353782e-16,1,0.999798067522885
0.7815,2.9572362993756e-16,1,0.999798067522885
0.782,2.95721120521338e-16,1,0.999798067522885
0.7825,2.95718611105116e-16,1,0.999798067522885
0.783,2.95716101688894e-16,1,0.999798067522885
0.7835,2.95713592272672e-16,1,0.999798067522885
0.784,2.9571108285645e-16,1,0.999798067522885
0.7845,2.95708573440228e-16,1,0.999798067522885
0.785,2.95706064024006e-16,1,0.999798067522885
0.7855,2.95703554607784e-16,1,0.999798067522885
0.786,2.95701045191562e-16,1,0.999798067522885
0.7865,2.9569853577534e-16,1,0.999798067522885
0.787,2.95696026359119e-16,1,0.999798067522885
0.7875,2.95693516942897e-16,1,0.999798067522885
0.788,2.95691007526675e-16,1,0.999798067522885
0.7885,2.95688498110453e-16,1,0.999798067522885
0.789,2.95685988694231e-16,1,0.999798067522885
0.7895,2.95683479278009e-16,1,0.999798067522885
0.79,2.95680969861787e-16,1,0.999798067522885
0.7905,2.95678460445565e-16,1,0.999798067522885
0.791,2.95675951029343e-16,1,0.999798067522885
0.7915,2.95673441613121e-16,1,0.999798067522885
0.792,2.95670932196899e-16,1,0.999798067522885
0.7925,2.95668422780677e-16,1,0.999798067522885
0.793,2.95665913364455e-16,1,0.999798067522885
0.7935,2.95663403948233e-16,1,0.999798067522885
0.794,2.95660894532011e-16,1,0.999798067522885
0.7945,2.95658385115789e-16,1,0.999798067522885
0.795,2.95655875699567e-16,1,0.999798067522885
0.7955,2.95653366283345e-16,1,0.999798067522885
0.796,2.95650856867123e-16,1,0.999798067522885
0.7965,2.95648347450901e-16,1,0.999798067522885
0.797,2.95645838034679e-16,1,0.999798067522885
0.7975,2.95643328618457e-16,1,0.999798067522885
0.798,2.95640819202235e-16,1,0.999798067522885
0.7985,2.95638309786013e-16,1,0.999798067522885
0.799,2.95635800369791e-16,1,0.999798067522885
0.7995,2.95633290953569e-16,1,0.999798067522885
0.8,2.95630781537347e-16,1,0.999798067522885
0.8005,2.95628272121125e-16,1,0.999798067522885
0.801,2.95625762704903e-16,1,0.999798067522885
0.8015,2.95623253288681e-16,1,0.999798067522885
0.802,2.95620743872459e-16,1,0.999798067522885
0.8025,2.95618234456237e-16,1,0.999798067522885
0.803,2.95615725040015e-16,1,0.999798067522885
0.8035,2.95613215623793e-16,1,0.999798067522885
0.804,2.95610706207572e-16,1,0.999798067522885
0.8045,2.9560819679135e-16,1,0.999798067522885
0.805,2.95605687375128e-16,1,0.999798067522885
0.8055,2.95603177958906e-16,1,0.999798067522885
0.806,2.95600668542684e-16,1,0.999798067522885
0.8065,2.95598159126462e-16,1,0.999798067522885
0.807,2.9559564971024e-16,1,0.999798067522885
0.8075,2.95593140294018e-16,1,0.999798067522885
0.808,2.95590630877796e-16,1,0.999798067522885
0.8085,2.95588121461574e-16,1,0.999798067522885
0.809,2.95585612045352e-16,1,0.999798067522885
0.8095,2.9558310262913e-16,1,0.999798067522885
0.81,2.95580593212908e-16,1,0.999798067522885
0.8105,2.95578083796686e-16,1,0.999798067522885
0.811,2.95575574380464e-16,1,0.999798067522885
0.8115,2.95573064964242e-16,1,0.999798067522885
0.812,2.9557055554802e-16,1,0.999798067522885
0.8125,2.95568046131798e-16,1,0.999798067522885
0.813,2.95565536715576e-16,1,0.999798067522885
0.8135,2.95563027299354e-16,1,0.999798067522885
0.814,2.95560517883132e-16,1,0.999798067522885
0.8145,2.9555800846691e-16,1,0.999798067522885
0.815,2.95555499050688e-16,1,0.999798067522885
0.8155,2.95552989634466e-16,1,0.999798067522885
0.816,2.95550480218244e-16,1,0.999798067522885
0.8165,2.95547970802022e-16,1,0.999798067522885
0.817,2.955454613858e-16,1,0.999798067522885
0.8175,2.95542951969578e-16,1,0.999798067522885
0.818,2.95540442553356e-16,1,0.999798067522885
0.8185,2.95537933137134e-16,1,0.999798067522885
0.819,2.95535423720912e-16,1,0.999798067522885
0.8195,2.9553291430469e-16,1,0.999798067522885
0.82,2.95530404888468e-16,1,0.999798067522885
0.8205,2.95527895472246e-16,1,0.999798067522885
0.821,2.95525386056025e-16,1,0.999798067522885
0.8215,2.95522876639803e-16,1,0.999798067522885
0.822,2.95520367223581e-16,1,0.999798067522885
0.8225,2.95517857807359e-16,1,0.999798067522885
0.823,2.95515348391137e-16,1,0.999798067522885
0.8235,2.95512838974915e-16,1,0.999798067522885
0.824,2.95510329558693e-16,1,0.999798067522885
0.8245,2.95507820142471e-16,1,0.999798067522885
0.825,2.95505310726249e-16,1,0.999798067522885
0.8255,2.95502801310027e-16,1,0.999798067522885
0.826,2.95500291893805e-16,1,0.999798067522885
0.8265,2.95497782477583e-16,1,0.999798067522885
0.827,2.95495273061361e-16,1,0.999798067522885
0.8275,2.95492763645139e-16,1,0.999798067522885
0.828,2.95490254228917e-16,1,0.999798067522885
0.8285,2.95487744812695e-16,1,0.999798067522885
0.829,2.95485235396473e-16,1,0.999798067522885
0.8295,2.95482725980251e-16,1,0.999798067522885
0.83,2.95480216564029e-16,1,0.999798067522885
0.8305,2.95477707147807e-16,1,0.999798067522885
0.831,2.95475197731585e-16,1,0.999798067522885
0.8315,2.95472688315363e-16,1,0.999798067522885
0.832,2.95470178899141e-16,1,0.999798067522885
0.8325,2.95467669482919e-16,1,0.999798067522885
0.833,2.95465160066697e-16,1,0.999798067522885
0.8335,2.95462650650475e-16,1,0.999798067522885
0.834,2.95460141234253e-16,1,0.999798067522885
0.8345,2.95457631818031e-16,1,0.999798067522885
0.835,2.95455122401809e-16,1,0.999798067522885
0.8355,2.95452612985587e-16,1,0.999798067522885
0.836,2.95450103569365e-16,1,0.999798067522885
0.8365,2.95447594153143e-16,1,0.999798067522885
0.837,2.95445084736921e-16,1,0.999798067522885
0.8375,2.95442575320699e-16,1,0.999798067522885
0.838,2.95440065904478e-16,1,0.999798067522885
0.8385,2.95437556488256e-16,1,0.999798067522885
0.839,2.95435047072034e-16,1,0.999798067522885
0.8395,2.95432537655812e-16,1,0.999798067522885
0.84,2.9543002823959e-16,1,0.999798067522885
0.8405,2.95427518823368e-16,1,0.999798067522885
0.841,2.95425009407146e-16,1,0.999798067522885
0.8415,2.95422499990924e-16,1,0.999798067522885
0.842,2.95419990574702e-16,1,0.999798067522885
0.8425,2.9541748115848e-16,1,0.999798067522885
0.843,2.95414971742258e-16,1,0.999798067522885
0.8435,2.95412462326036e-16,1,0.999798067522885
0.844,2.95409952909814e-16,1,0.999798067522885
0.8445,2.95407443493592e-16,1,0.999798067522885
0.845,2.9540493407737e-16,1,0.999798067522885
0.8455,2.95402424661148e-16,1,0.999798067522885
0.846,2.95399915244926e-16,1,0.999798067522885
0.8465,2.95397405828704e-16,1,0.999798067522885
0.847,2.95394896412482e-16,1,0.999798067522885
0.8475,2.9539238699626e-16,1,0.999798067522885
0.848,2.95389877580038e-16,1,0.999798067522885
0.8485,2.95387368163816e-16,1,0.999798067522885
0.849,2.95384858747594e-16,1,0.999798067522885
0.8495,2.95382349331372e-16,1,0.999798067522885
0.85,2.9537983991515e-16,1,0.999798067522885
0.8505,2.95377330498928e-16,1,0.999798067522885
0.851,2.95374821082706e-16,1,0.999798067522885
0.8515,2.95372311666484e-16,1,0.999798067522885
0.852,2.95369802250262e-16,1,0.999798067522885
0.8525,2.9536729283404e-16,1,0.999798067522885
0.853,2.95364783417818e-16,1,0.999798067522885
0.8535,2.9536282195069e-16,1,0.999798067522885
0.854,2.95362134488886e-16,1,0.999798067522885
0.8545,2.95361447027081e-16,1,0.999798067522885
0.855,2.95360759565276e-16,1,0.999798067522885
0.8555,2.95360072103472e-16,1,0.999798067522885
0.856,2.95359384641667e-16,1,0.999798067522885
0.8565,2.95358697179863e-16,1,0.999798067522885
0.857,2.95358009718058e-16,1,0.999798067522885
0.8575,2.95357322256254e-16,1,0.999798067522885
0.858,2.95356634794449e-16,1,0.999798067522885
0.8585,2.95355947332644e-16,1,0.999798067522885
0.859,2.9535525987084e-16,1,0.999798067522885
0.8595,2.95354572409035e-16,1,0.999798067522885
0.86,2.95353884947231e-16,1,0.999798067522885
0.8605,2.95353197485426e-16,1,0.999798067522885
0.861,2.95352510023622e-16,1,0.999798067522885
0.8615,2.95351822561817e-16,1,0.999798067522885
0.862,2.95351135100013e-16,1,0.999798067522885
0.8625,2.95350447638208e-16,1,0.999798067522885
0.863,2.95349760176403e-16,1,0.999798067522885
0.8635,2.95349072714599e-16,1,0.999798067522885
0.864,2.95348385252794e-16,1,0.999798067522885
0.8645,2.9534769779099e-16,1,0.999798067522885
0.865,2.95347010329185e-16,1,0.999798067522885
0.8655,2.95346322867381e-16,1,0.999798067522885
0.866,2.95345635405576e-16,1,0.999798067522885
0.8665,2.95344947943771e-16,1,0.999798067522885
0.867,2.95344260481967e-16,1,0.999798067522885
0.8675,2.95343573020162e-16,1,0.999798067522885
0.868,2.95342885558358e-16,1,0.999798067522885
0.8685,2.95342198096553e-16,1,0.999798067522885
0.869,2.95341510634749e-16,1,0.999798067522885
0.8695,2.95340823172944e-16,1,0.999798067522885
0.87,2.95340135711139e-16,1,0.999798067522885
0.8705,2.95339448249335e-16,1,0.999798067522885
0.871,2.9533876078753e-16,1,0.999798067522885
0.8715,2.95338073325726e-16,1,0.999798067522885
0.872,2.95337385863921e-16,1,0.999798067522885
0.8725,2.95336698402117e-16,1,0.999798067522885
0.873,2.95336010940312e-16,1,0.999798067522885
0.8735,2.95335323478507e-16,1,0.999798067522885
0.874,2.95334636016703e-16,1,0.999798067522885
0.8745,2.95333948554898e-16,1,0.999798067522885
0.875,2.95333261093094e-16,1,0.999798067522885
0.8755,2.95332573631289e-16,1,0.999798067522885
0.876,2.95331886169485e-16,1,0.999798067522885
0.8765,2.9533119870768e-16,1,0.999798067522885
0.877,2.95330511245876e-16,1,0.999798067522885
0.8775,2.95329823784071e-16,1,0.999798067522885
0.878,2.95329136322266e-16,1,0.999798067522885
0.8785,2.95328448860462e-16,1,0.999798067522885
0.879,2.95327761398657e-16,1,0.999798067522885
0.8795,2.95327073936853e-16,1,0.999798067522885
0.88,2.95326386475048e-16,1,0.999798067522885
0.8805,2.95325699013244e-16,1,0.999798067522885
0.881,2.95325011551439e-16,1,0.999798067522885
0.8815,2.95324324089634e-16,1,0.999798067522885
0.882,2.9532363662783e-16,1,0.999798067522885
0.8825,2.95322949166025e-16,1,0.999798067522885
0.883,2.95322261704221e-16,1,0.999798067522885
0.8835,2.95321574242416e-16,1,0.999798067522885
0.884,2.95320886780612e-16,1,0.999798067522885
0.8845,2.95320199318807e-16,1,0.999798067522885
0.885,2.95319511857003e-16,1,0.999798067522885
0.8855,2.95318824395198e-16,1,0.999798067522885
0.886,2.95318136933393e-16,1,0.999798067522885
0.8865,2.95317449471589e-16,1,0.999798067522885
0.887,2.95316762009784e-16,1,0.999798067522885
0.8875,2.9531607454798e-16,1,0.999798067522885
0.888,2.95315387086175e-16,1,0.999798067522885
0.8885,2.95314699624371e-16,1,0.999798067522885
0.889,2.95314012162566e-16,1,0.999798067522885
0.8895,2.95313324700761e-16,1,0.999798067522885
0.89,2.95312637238957e-16,1,0.999798067522885
0.8905,2.95311949777152e-16,1,0.999798067522885
0.891,2.95311262315348e-16,1,0.999798067522885
0.8915,2.95310574853543e-16,1,0.999798067522885
0.892,2.95309887391739e-16,1,0.999798067522885
0.8925,2.95309199929934e-16,1,0.999798067522885
0.893,2.95308512468129e-16,1,0.999798067522885
0.8935,2.95307825006325e-16,1,0.999798067522885
0.894,2.9530713754452e-16,1,0.999798067522885
0.8945,2.95306450082716e-16,1,0.999798067522885
0.895,2.95305762620911e-16,1,0.999798067522885
0.8955,2.95305075159107e-16,1,0.999798067522885
0.896,2.95304387697302e-16,1,0.999798067522885
0.8965,2.95303700235497e-16,1,0.999798067522885
0.897,2.95303012773693e-16,1,0.999798067522885
0.8975,2.95302325311888e-16,1,0.999798067522885
0.898,2.95301637850084e-16,1,0.999798067522885
0.8985,2.95300950388279e-16,1,0.999798067522885
0.899,2.95300262926475e-16,1,0.999798067522885
0.8995,2.9529957546467e-16,1,0.999798067522885
0.9,2.95298888002866e-16,1,0.999798067522885
0.9005,2.95298200541061e-16,1,0.999798067522885
0.901,2.95297513079256e-16,1,0.999798067522885
0.9015,2.95296825617452e-16,1,0.999798067522885
0.902,2.95296138155647e-16,1,0.999798067522885
0.9025,2.95295450693843e-16,1,0.999798067522885
0.903,2.95294763232038e-16,1,0.999798067522885
0.9035,2.95294075770234e-16,1,0.999798067522885
0.904,2.95293388308429e-16,1,0.999798067522885
0.9045,2.95292700846624e-16,1,0.999798067522885
0.905,2.9529201338482e-16,1,0.999798067522885
0.9055,2.95291325923015e-16,1,0.999798067522885
0.906,2.95290638461211e-16,1,0.999798067522885
0.9065,2.95289950999406e-16,1,0.999798067522885
0.907,2.95289263537602e-16,1,0.999798067522885
0.9075,2.95288576075797e-16,1,0.999798067522885
0.908,2.95287888613992e-16,1,0.999798067522885
0.9085,2.95287201152188e-16,1,0.999798067522885
0.909,2.95286513690383e-16,1,0.999798067522885
0.9095,2.95285826228579e-16,1,0.999798067522885
0.91,2.95285138766774e-16,1,0.999798067522885
0.9105,2.9528445130497e-16,1,0.999798067522885
0.911,2.95283763843165e-16,1,0.999798067522885
0.9115,2.95283076381361e-16,1,0.999798067522885
0.912,2.95282388919556e-16,1,0.999798067522885
0.9125,2.95281701457751e-16,1,0.999798067522885
0.913,2.95281013995947e-16,1,0.999798067522885
0.9135,2.95280326534142e-16,1,0.999798067522885
0.914,2.95279639072338e-16,1,0.999798067522885
0.9145,2.95278951610533e-16,1,0.999798067522885
0.915,2.95278264148729e-16,1,0.999798067522885
0.9155,2.95277576686924e-16,1,0.999798067522885
0.916,2.95276889225119e-16,1,0.999798067522885
0.9165,2.95276201763315e-16,1,0.999798067522885
0.917,2.9527551430151e-16,1,0.999798067522885
0.9175,2.95274826839706e-16,1,0.999798067522885
0.918,2.95274139377901e-16,1,0.999798067522885
0.9185,2.95273451916097e-16,1,0.999798067522885
0.919,2.95272764454292e-16,1,0.999798067522885
0.9195,2.95272076992487e-16,1,0.999798067522885
0.92,2.95271389530683e-16,1,0.999798067522885
0.9205,2.95270702068878e-16,1,0.999798067522885
0.921,2.95270014607074e-16,1,0.999798067522885
0.9215,2.95269327145269e-16,1,0.999798067522885
0.922,2.95268639683465e-16,1,0.999798067522885
0.9225,2.9526795222166e-16,1,0.999798067522885
0.923,2.95267264759856e-16,1,0.999798067522885
0.9235,2.95266577298051e-16,1,0.999798067522885
0.924,2.95265889836246e-16,1,0.999798067522885
0.9245,2.95265202374442e-16,1,0.999798067522885
0.925,2.95264514912637e-16,1,0.999798067522885
0.9255,2.95263827450833e-16,1,0.999798067522885
0.926,2.95263139989028e-16,1,0.999798067522885
0.9265,2.95262452527224e-16,1,0.999798067522885
0.927,2.95261765065419e-16,1,0.999798067522885
0.9275,2.95261077603614e-16,1,0.999798067522885
0.928,2.9526039014181e-16,1,0.999798067522885
0.9285,2.95259702680005e-16,1,0.999798067522885
0.929,2.95259015218201e-16,1,0.999798067522885
0.9295,2.95258327756396e-16,1,0.999798067522885
0.93,2.95257640294592e-16,1,0.999798067522885
0.9305,2.95256952832787e-16,1,0.999798067522885
0.931,2.95256265370982e-16,1,0.999798067522885
0.9315,2.95255577909178e-16,1,0.999798067522885
0.932,2.95254890447373e-16,1,0.999798067522885
0.9325,2.95254202985569e-16,1,0.999798067522885
0.933,2.95253515523764e-16,1,0.999798067522885
0.9335,2.9525282806196e-16,1,0.999798067522885
0.934,2.95252140600155e-16,1,0.999798067522885
0.9345,2.9525145313835e-16,1,0.999798067522885
0.935,2.95250765676546e-16,1,0.999798067522885
0.9355,2.95250078214741e-16,1,0.999798067522885
0.936,2.95249390752937e-16,1,0.999798067522885
0.9365,2.95248703291132e-16,1,0.999798067522885
0.937,2.95248015829328e-16,1,0.999798067522885
0.9375,2.95247328367523e-16,1,0.999798067522885
0.938,2.95246640905719e-16,1,0.999798067522885
0.9385,2.95245953443914e-16,1,0.999798067522885
0.939,2.95245265982109e-16,1,0.999798067522885
0.9395,2.95244578520305e-16,1,0.999798067522885
0.94,2.952438910585e-16,1,0.999798067522885
0.9405,2.95243203596696e-16,1,0.999798067522885
0.941,2.95242516134891e-16,1,0.999798067522885
0.9415,2.95241828673087e-16,1,0.999798067522885
0.942,2.95241141211282e-16,1,0.999798067522885
0.9425,2.95240453749477e-16,1,0.999798067522885
0.943,2.95239766287673e-16,1,0.999798067522885
0.9435,2.95239078825868e-16,1,0.999798067522885
0.944,2.95238391364064e-16,1,0.999798067522885
0.9445,2.95237703902259e-16,1,0.999798067522885
0.945,2.95237016440455e-16,1,0.999798067522885
0.9455,2.9523632897865e-16,1,0.999798067522885
0.946,2.95235641516846e-16,1,0.999798067522885
0.9465,2.95234954055041e-16,1,0.999798067522885
0.947,2.95234266593236e-16,1,0.999798067522885
0.9475,2.95233579131432e-16,1,0.999798067522885
0.948,2.95232891669627e-16,1,0.999798067522885
0.9485,2.95232204207823e-16,1,0.999798067522885
0.949,2.95231516746018e-16,1,0.999798067522885
0.9495,2.95230829284214e-16,1,0.999798067522885
0.95,2.95230141822409e-16,1,0.999798067522885
0.9505,2.95229454360604e-16,1,0.999798067522885
0.951,2.952287668988e-16,1,0.999798067522885
0.9515,2.95228079436995e-16,1,0.999798067522885
0.952,2.95227391975191e-16,1,0.999798067522885
0.9525,2.95226704513386e-16,1,0.999798067522885
0.953,2.95226017051582e-16,1,0.999798067522885
0.9535,2.95225329589777e-16,1,0.999798067522885
0.954,2.95224642127972e-16,1,0.999798067522885
0.9545,2.95223954666168e-16,1,0.999798067522885
0.955,2.95223267204363e-16,1,0.999798067522885
0.9555,2.95222579742559e-16,1,0.999798067522885
0.956,2.95221892280754e-16,1,0.999798067522885
0.9565,2.9522120481895e-16,1,0.999798067522885
0.957,2.95220517357145e-16,1,0.999798067522885
0.9575,2.9521982989534e-16,1,0.999798067522885
0.958,2.95219142433536e-16,1,0.999798067522885
0.9585,2.95218454971731e-16,1,0.999798067522885
0.959,2.95217767509927e-16,1,0.999798067522885
0.9595,2.95217080048122e-16,1,0.999798067522885
0.96,2.95216392586318e-16,1,0.999798067522885
0.9605,2.95215705124513e-16,1,0.999798067522885
0.961,2.95215017662709e-16,1,0.999798067522885
0.9615,2.95214330200904e-16,1,0.999798067522885
0.962,2.95213642739099e-16,1,0.999798067522885
0.9625,2.95212955277295e-16,1,0.999798067522885
0.963,2.9521226781549e-16,1,0.999798067522885
0.9635,2.95211580353686e-16,1,0.999798067522885
0.964,2.95210892891881e-16,1,0.999798067522885
0.9645,2.95210205430077e-16,1,0.999798067522885
0.965,2.95209517968272e-16,1,0.999798067522885
0.9655,2.95208830506467e-16,1,0.999798067522885
0.966,2.95208143044663e-16,1,0.999798067522885
0.9665,2.95207455582858e-16,1,0.999798067522885
0.967,2.95206768121054e-16,1,0.999798067522885
0.9675,2.95206080659249e-16,1,0.999798067522885
0.968,2.95205393197445e-16,1,0.999798067522885
0.9685,2.9520470573564e-16,1,0.999798067522885
0.969,2.95204018273835e-16,1,0.999798067522885
0.9695,2.95203330812031e-16,1,0.999798067522885
0.97,2.95202643350226e-16,1,0.999798067522885
0.9705,2.95201955888422e-16,1,0.999798067522885
0.971,2.95201268426617e-16,1,0.999798067522885
0.9715,2.95200580964813e-16,1,0.999798067522885
0.972,2.95199893503008e-16,1,0.999798067522885
0.9725,2.95199206041203e-16,1,0.999798067522885
0.973,2.95198518579399e-16,1,0.999798067522885
0.9735,2.95197831117594e-16,1,0.999798067522885
0.974,2.9519714365579e-16,1,0.999798067522885
0.9745,2.95196456193985e-16,1,0.999798067522885
