"time","v[1].re","v[1].im","v[2].re","v[2].im","v[3].re","v[3].im"
0.2092,7,-1.33541764213046,-4.65650560274689,-5.39446900542584,-2.34349439725311,6.7298866475563
0.2094,7,-1.33397913875598,-4.65525982228116,-5.39518825711308,-2.34474017771884,6.72916739586906
0.2096,7,-1.33254197250448,-4.65401519979791,-5.39590684023883,-2.3459848002021,6.72844881274331
0.2098,7,-1.33110614097969,-4.65277173322188,-5.39662475600123,-2.34722826677812,6.72773089698091
0.21,7,-1.32967164179104,-4.65152942048281,-5.39734200559555,-2.3484705795172,6.72701364738659
0.2102,7,-1.3282384725537,-4.65028825951534,-5.39805859021422,-2.34971174048466,6.72629706276792
0.2104,7,-1.32680663088849,-4.64904824825908,-5.39877451104682,-2.35095175174093,6.72558114193532
0.2106,7,-1.32537611442193,-4.6478093846585,-5.3994897692801,-2.3521906153415,6.72486588370203
0.2108,7,-1.32394692078618,-4.64657166666302,-5.40020436609798,-2.35342833333699,6.72415128688416
0.211,7,-1.32251904761905,-4.6453350922269,-5.40091830268155,-2.35466490777311,6.72343735030059
0.2112,7,-1.32109249256395,-4.64409965930928,-5.4016315802091,-2.35590034069072,6.72272407277304
0.2114,7,-1.31966725326992,-4.64286536587418,-5.40234419985611,-2.35713463412582,6.72201145312603
0.2116,7,-1.31824332739156,-4.64163220989042,-5.40305616279529,-2.35836779010958,6.72129949018685
0.2118,7,-1.31682071258907,-4.64040018933166,-5.40376747019653,-2.35959981066834,6.72058818278561
0.212,7,-1.31539940652819,-4.63916930217639,-5.40447812322698,-2.36083069782362,6.71987752975516
0.2122,7,-1.31397940688019,-4.63793954640785,-5.40518812305098,-2.36206045359215,6.71916752993116
0.2124,7,-1.31256071132187,-4.63671092001411,-5.40589747083013,-2.36328907998589,6.71845818215201
0.2126,7,-1.31114331753554,-4.63548342098799,-5.4066061677233,-2.36451657901201,6.71774948525884
0.2128,7,-1.309727223209,-4.63425704732704,-5.40731421488657,-2.36574295267296,6.71704143809557
0.213,7,-1.3083124260355,-4.63303179703359,-5.40802161347332,-2.36696820296641,6.71633403950882
0.2132,7,-1.30689892371378,-4.63180766811467,-5.40872836463418,-2.36819233188533,6.71562728834796
0.2134,7,-1.30548671394799,-4.63058465858203,-5.40943446951708,-2.36941534141797,6.71492118346506
0.2136,7,-1.30407579444773,-4.6293627664521,-5.41013992926721,-2.3706372335479,6.71421572371493
0.2138,7,-1.30266616292798,-4.62814198974603,-5.41084474502708,-2.37185801025397,6.71351090795506
0.214,7,-1.30125781710914,-4.6269223264896,-5.4115489179365,-2.3730776735104,6.71280673504564
0.2142,7,-1.29985075471698,-4.62570377471328,-5.41225244913258,-2.37429622528672,6.71210320384956
0.2144,7,-1.29844497348262,-4.62448633245216,-5.41295533974976,-2.37551366754785,6.71140031323238
0.2146,7,-1.29704047114252,-4.62326999774596,-5.41365759091981,-2.37673000225404,6.71069806206233
0.2148,7,-1.29563724543849,-4.62205476863903,-5.41435920377182,-2.37794523136097,6.70999644921032
0.215,7,-1.29423529411765,-4.62084064318031,-5.41506017943225,-2.3791593568197,6.70929547354989
0.2152,7,-1.29283461493239,-4.61962761942332,-5.41576051902487,-2.38037238057668,6.70859513395727
0.2154,7,-1.29143520564042,-4.61841569542619,-5.41646022367086,-2.38158430457382,6.70789542931128
0.2156,7,-1.2900370640047,-4.61720486925156,-5.41715929448872,-2.38279513074844,6.70719635849342
0.2158,7,-1.28864018779343,-4.61599513896666,-5.41785773259436,-2.38400486103335,6.70649792038778
0.216,7,-1.28724457478006,-4.61478650264323,-5.41855553910104,-2.38521349735677,6.7058001138811
0.2162,7,-1.28585022274326,-4.61357895835754,-5.41925271511944,-2.38642104164246,6.7051029378627
0.2164,7,-1.2844571294669,-4.61237250419037,-5.41994926175762,-2.38762749580963,6.70440639122452
0.2166,7,-1.28306529274005,-4.611167138227,-5.42064518012105,-2.388832861773,6.70371047286109
0.2168,7,-1.28167471035693,-4.60996285855717,-5.4213404713126,-2.39003714144284,6.70301518166954
0.217,7,-1.28028538011696,-4.6087596632751,-5.42203513643259,-2.3912403367249,6.70232051654955
0.2172,7,-1.27889729982466,-4.60755755047948,-5.42272917657874,-2.39244244952052,6.7016264764034
0.2174,7,-1.27751046728972,-4.60635651827342,-5.42342259284621,-2.39364348172658,6.70093306013593
0.2176,7,-1.27612488032691,-4.60515656476448,-5.42411538632761,-2.39484343523552,6.70024026665452
0.2178,7,-1.27474053675613,-4.60395768806461,-5.42480755811301,-2.39604231193539,6.69954809486913
0.218,7,-1.27335743440233,-4.60275988629019,-5.4254991092899,-2.39724011370981,6.69885654369224
0.2182,7,-1.27197557109557,-4.60156315756198,-5.42619004094329,-2.39843684243802,6.69816561203885
0.2184,7,-1.27059494467094,-4.60036750000511,-5.4268803541556,-2.39963249999489,6.69747529882654
0.2186,7,-1.26921555296857,-4.59917291174909,-5.42757005000679,-2.40082708825091,6.69678560297535
0.2188,7,-1.26783739383362,-4.59797939092777,-5.42825912957426,-2.40202060907223,6.69609652340788
0.219,7,-1.26646046511628,-4.59678693567935,-5.42894759393293,-2.40321306432065,6.69540805904921
0.2192,7,-1.2650847646717,-4.59559554414635,-5.42963544415522,-2.40440445585365,6.69472020882692
0.2194,7,-1.26371029036005,-4.59440521447561,-5.43032268131105,-2.40559478552439,6.69403297167109
0.2196,7,-1.26233704004643,-4.59321594481826,-5.43100930646786,-2.40678405518174,6.69334634651428
0.2198,7,-1.26096501160093,-4.59202773332974,-5.43169532069061,-2.40797226667026,6.69266033229153
0.22,7,-1.25959420289855,-4.59084057816975,-5.43238072504179,-2.40915942183025,6.69197492794034
0.2202,7,-1.25822461181924,-4.58965447750227,-5.43306552058145,-2.41034552249773,6.69129013240069
0.2204,7,-1.25685623624783,-4.58846942949551,-5.43374970836716,-2.41153057050449,6.69060594461498
0.2206,7,-1.25548907407407,-4.58728543232195,-5.43443328945403,-2.41271456767805,6.68992236352811
0.2208,7,-1.2541231231926,-4.58610248415827,-5.43511626489477,-2.41389751584173,6.68923938808737
0.221,7,-1.25275838150289,-4.58492058318538,-5.43579863573963,-2.41507941681462,6.68855701724251
0.2212,7,-1.2513948469093,-4.58373972758839,-5.43648040303642,-2.41626027241161,6.68787524994572
0.2214,7,-1.25003251732102,-4.58255991555661,-5.43716156783056,-2.41744008444339,6.68719408515158
0.2216,7,-1.24867139065205,-4.58138114528352,-5.43784213116505,-2.41861885471649,6.68651352181709
0.2218,7,-1.24731146482122,-4.58020341496676,-5.43852209408046,-2.41979658503324,6.68583355890168
0.222,7,-1.24595273775216,-4.57902672280814,-5.43920145761499,-2.42097327719186,6.68515419536715
0.2222,7,-1.24459520737327,-4.57785106701361,-5.43988022280443,-2.42214893298639,6.6844754301777
0.2224,7,-1.24323887161773,-4.57667644579325,-5.44055839068221,-2.42332355420675,6.68379726229993
0.2226,7,-1.24188372842348,-4.57550285736126,-5.44123596227933,-2.42449714263874,6.68311969070281
0.2228,7,-1.24052977573318,-4.57433029993595,-5.44191293862448,-2.42566970006406,6.68244271435766
0.223,7,-1.23917701149425,-4.5731587717397,-5.44258932074394,-2.4268412282603,6.68176633223819
0.2232,7,-1.23782543365882,-4.57198827099902,-5.44326510966166,-2.42801172900098,6.68109054332048
0.2234,7,-1.2364750401837,-4.57081879594447,-5.44394030639922,-2.42918120405554,6.68041534658292
0.2236,7,-1.23512582903041,-4.56965034481065,-5.44461491197587,-2.43034965518936,6.67974074100627
0.2238,7,-1.23377779816514,-4.56848291583624,-5.4452889274085,-2.43151708416376,6.67906672557364
0.224,7,-1.23243094555874,-4.56731650726394,-5.4459623537117,-2.43268349273606,6.67839329927044
0.2242,7,-1.23108526918671,-4.5661511173405,-5.44663519189772,-2.43384888265951,6.67772046108442
0.2244,7,-1.22974076702919,-4.56498674431664,-5.44730744297647,-2.43501325568336,6.67704821000567
0.2246,7,-1.22839743707094,-4.56382338644713,-5.4479791079556,-2.43617661355287,6.67637654502654
0.2248,7,-1.22705527730131,-4.5626610419907,-5.44865018784041,-2.43733895800931,6.67570546514173
0.225,7,-1.22571428571429,-4.56149970921007,-5.44932068363393,-2.43850029078993,6.67503496934821
0.2252,7,-1.22437446030839,-4.56033938637193,-5.44999059633687,-2.43966061362807,6.67436505664527
0.2254,7,-1.22303579908676,-4.55918007174693,-5.45065992694769,-2.44081992825307,6.67369572603445
0.2256,7,-1.22169830005704,-4.55802176360966,-5.45132867646255,-2.44197823639034,6.67302697651959
0.2258,7,-1.22036196123147,-4.55686446023865,-5.45199684587534,-2.44313553976135,6.6723588071068
0.226,7,-1.21902678062678,-4.55570815991635,-5.45266443617768,-2.44429184008365,6.67169121680446
0.2262,7,-1.21769275626424,-4.55455286092912,-5.45333144835895,-2.44544713907088,6.67102420462319
0.2264,7,-1.21635988616961,-4.55339856156723,-5.45399788340627,-2.44660143843278,6.67035776957587
0.2266,7,-1.21502816837315,-4.55224526012482,-5.45466374230449,-2.44775473987518,6.66969191067764
0.2268,7,-1.21369760090961,-4.55109295489995,-5.45532902603627,-2.44890704510006,6.66902662694587
0.227,7,-1.21236818181818,-4.5499416441945,-5.45599373558198,-2.45005835580551,6.66836191740016
0.2272,7,-1.21103990914253,-4.54879132631423,-5.4566578719198,-2.45120867368577,6.66769778106234
0.2274,7,-1.20971278093076,-4.54764199956876,-5.45732143602569,-2.45235800043125,6.66703421695645
0.2276,7,-1.20838679523539,-4.54649366227151,-5.45798442887337,-2.45350633772849,6.66637122410877
0.2278,7,-1.20706195011338,-4.54534631273977,-5.45864685143438,-2.45465368726023,6.66570880154776
0.228,7,-1.20573824362606,-4.5441999492946,-5.45930870467804,-2.4558000507054,6.6650469483041
0.2282,7,-1.20441567383918,-4.54305457026089,-5.45996998957148,-2.45694542973912,6.66438566341066
0.2284,7,-1.20309423882286,-4.5419101739673,-5.46063070707964,-2.4580898260327,6.6637249459025
0.2286,7,-1.20177393665158,-4.5407667587463,-5.46129085816528,-2.4592332412537,6.66306479481686
0.2288,7,-1.20045476540418,-4.53962432293411,-5.46195044378898,-2.46037567706589,6.66240520919316
0.229,7,-1.19913672316384,-4.53848286487071,-5.46260946490915,-2.46151713512929,6.66174618807299
0.2292,7,-1.19781980801807,-4.53734238289984,-5.46326792248204,-2.46265761710016,6.6610877305001
0.2294,7,-1.19650401805869,-4.53620287536898,-5.46392581746173,-2.46379712463102,6.66042983552041
0.2296,7,-1.19518935138184,-4.53506434062932,-5.46458315080015,-2.46493565937068,6.65977250218199
0.2298,7,-1.19387580608794,-4.53392677703578,-5.4652399234471,-2.46607322296423,6.65911572953504
0.23,7,-1.19256338028169,-4.53279018294698,-5.46589613635023,-2.46720981705302,6.65845951663191
0.2302,7,-1.19125207207207,-4.53165455672526,-5.46655179045503,-2.46834544327474,6.6578038625271
0.2304,7,-1.18994187957231,-4.53051989673662,-5.46720688670491,-2.46948010326338,6.65714876627723
0.2306,7,-1.18863280089989,-4.52938620135075,-5.46786142604113,-2.47061379864925,6.65649422694101
0.2308,7,-1.1873248341765,-4.528253468941,-5.46851540940282,-2.471746531059,6.65584024357932
0.231,7,-1.18601797752809,-4.52712169788437,-5.46916883772703,-2.47287830211564,6.65518681525511
0.2312,7,-1.18471222908478,-4.52599088656151,-5.46982171194868,-2.47400911343849,6.65453394103346
0.2314,7,-1.18340758698092,-4.52486103335672,-5.47047403300061,-2.47513896664328,6.65388161998153
0.2316,7,-1.18210404935502,-4.5237321366579,-5.47112580181356,-2.4762678633421,6.65322985116858
0.2318,7,-1.18080161434978,-4.52260419485658,-5.47177701931618,-2.47739580514342,6.65257863366596
0.232,7,-1.17950028011204,-4.52147720634789,-5.47242768643505,-2.47852279365211,6.65192796654709
0.2322,7,-1.17820004479283,-4.52035116953056,-5.47307780409465,-2.47964883046945,6.65127784888749
0.2324,7,-1.17690090654729,-4.51922608280688,-5.47372737321743,-2.48077391719312,6.65062827976471
0.2326,7,-1.17560286353468,-4.51810194458276,-5.47437639472373,-2.48189805541724,6.64997925825841
0.2328,7,-1.17430591391839,-4.51697875326763,-5.47502486953188,-2.48302124673237,6.64933078345026
0.233,7,-1.17301005586592,-4.51585650727449,-5.47567279855811,-2.48414349272551,6.64868285442403
0.2332,7,-1.17171528754885,-4.5147352050199,-5.47632018271664,-2.48526479498011,6.6480354702655
0.2334,7,-1.17042160714286,-4.51361484492392,-5.47696702291964,-2.48638515507608,6.6473886300625
0.2336,7,-1.16912901282766,-4.51249542541018,-5.47761332007724,-2.48750457458982,6.6467423329049
0.2338,7,-1.16783750278707,-4.51137694490578,-5.47825907509754,-2.48862305509422,6.6460965778846
0.234,7,-1.16654707520891,-4.51025940184135,-5.47890428888661,-2.48974059815865,6.64545136409553
0.2342,7,-1.16525772828508,-4.50914279465102,-5.47954896234853,-2.49085720534898,6.64480669063361
0.2344,7,-1.16396946021146,-4.50802712177239,-5.48019309638534,-2.49197287822762,6.6441625565968
0.2346,7,-1.16268226918799,-4.50691238164653,-5.48083669189708,-2.49308761835347,6.64351896108506
0.2348,7,-1.16139615341857,-4.50579857271801,-5.48147974978179,-2.494201427282,6.64287590320035
0.235,7,-1.16011111111111,-4.50468569343481,-5.48212227093552,-2.49531430656519,6.64223338204662
0.2352,7,-1.15882714047751,-4.5035737422484,-5.48276425625231,-2.4964262577516,6.64159139672983
0.2354,7,-1.15754423973363,-4.50246271761367,-5.48340570662426,-2.49753728238634,6.64094994635788
0.2356,7,-1.15626240709928,-4.50135261798892,-5.48404662294143,-2.49864738201108,6.64030903004071
0.2358,7,-1.15498164079823,-4.5002434418359,-5.48468700609196,-2.49975655816411,6.63966864689018
0.236,7,-1.15370193905817,-4.49913518761974,-5.48532685696198,-2.50086481238026,6.63902879602015
0.2362,7,-1.15242330011074,-4.498027853809,-5.4859661764357,-2.501972146191,6.63838947654644
0.2364,7,-1.15114572219148,-4.4969214388756,-5.48660496539533,-2.5030785611244,6.63775068758681
0.2366,7,-1.14986920353982,-4.49581594129486,-5.48724322472116,-2.50418405870514,6.63711242826098
0.2368,7,-1.14859374239911,-4.49471135954547,-5.48788095529151,-2.50528864045453,6.63647469769063
0.237,7,-1.14731933701657,-4.49360769210947,-5.48851815798278,-2.50639230789053,6.63583749499936
0.2372,7,-1.14604598564329,-4.49250493747226,-5.48915483366943,-2.50749506252774,6.63520081931271
0.2374,7,-1.14477368653422,-4.49140309412259,-5.48979098322396,-2.50859690587741,6.63456466975818
0.2376,7,-1.14350243794815,-4.49030216055254,-5.490426607517,-2.50969783944746,6.63392904546514
0.2378,7,-1.14223223814774,-4.4892021352575,-5.4910617074172,-2.5107978647425,6.63329394556494
0.238,7,-1.14096308539945,-4.4881030167362,-5.49169628379135,-2.51189698326381,6.63265936919079
0.2382,7,-1.13969497797357,-4.48700480349066,-5.49233033750429,-2.51299519650935,6.63202531547785
0.2384,7,-1.13842791414419,-4.4859074940262,-5.49296386941897,-2.5140925059738,6.63139178356317
0.2386,7,-1.13716189218922,-4.48481108685144,-5.49359688039646,-2.51518891314856,6.63075877258568
0.2388,7,-1.13589691039032,-4.48371558047828,-5.49422937129591,-2.51628441952173,6.63012628168623
0.239,7,-1.13463296703297,-4.48262097342186,-5.49486134297459,-2.51737902657814,6.62949431000755
0.2392,7,-1.13337006040637,-4.48152726420062,-5.49549279628789,-2.51847273579938,6.62886285669425
0.2394,7,-1.13210818880351,-4.48043445133623,-5.49612373208931,-2.51956554866377,6.62823192089282
0.2396,7,-1.13084735052112,-4.47934253335361,-5.49675415123051,-2.52065746664639,6.62760150175163
0.2398,7,-1.12958754385965,-4.47825150878092,-5.49738405456125,-2.52174849121908,6.62697159842089
0.24,7,-1.12832876712329,-4.47716137614954,-5.49801344292943,-2.52283862385046,6.62634221005271
0.2402,7,-1.12707101861993,-4.47607213399407,-5.4986423171811,-2.52392786600594,6.62571333580104
0.2404,7,-1.12581429666119,-4.4749837808523,-5.49927067816047,-2.5250162191477,6.62508497482167
0.2406,7,-1.12455859956236,-4.47389631526526,-5.49989852670989,-2.52610368473474,6.62445712627225
0.2408,7,-1.12330392564243,-4.47280973577713,-5.50052586366986,-2.52719026422287,6.62382978931228
0.241,7,-1.12205027322404,-4.47172404093529,-5.50115268987905,-2.52827595906471,6.62320296310309
0.2412,7,-1.12079764063353,-4.4706392292903,-5.5017790061743,-2.5293607707097,6.62257664680784
0.2414,7,-1.11954602620087,-4.46955529939587,-5.50240481339063,-2.53044470060413,6.62195083959151
0.2416,7,-1.11829542825968,-4.46847224980888,-5.50303011236123,-2.53152775019112,6.62132554062091
0.2418,7,-1.11704584514722,-4.46739007908935,-5.50365490391746,-2.53260992091065,6.62070074906468
0.242,7,-1.11579727520436,-4.46630878580043,-5.50427918888889,-2.53369121419957,6.62007646409325
0.2422,7,-1.1145497167756,-4.46522836850842,-5.50490296810327,-2.53477163149158,6.61945268487887
0.2424,7,-1.11330316820904,-4.46414882578272,-5.50552624238655,-2.53585117421728,6.61882941059559
0.2426,7,-1.11205762785636,-4.46307015619587,-5.50614901256289,-2.53692984380413,6.61820664041925
0.2428,7,-1.11081309407287,-4.46199235832349,-5.50677127945464,-2.53800764167651,6.6175843735275
0.243,7,-1.10956956521739,-4.46091543074431,-5.50739304388237,-2.53908456925569,6.61696260909976
0.2432,7,-1.10832703965236,-4.45983937204015,-5.50801430666489,-2.54016062795985,6.61634134631725
0.2434,7,-1.10708551574376,-4.45876418079589,-5.50863506861919,-2.54123581920411,6.61572058436295
0.2436,7,-1.1058449918611,-4.4576898555995,-5.50925533056052,-2.5423101444005,6.61510032242162
0.2438,7,-1.10460546637744,-4.45661639504202,-5.50987509330235,-2.54338360495798,6.61448055967979
0.244,7,-1.10336693766938,-4.45554379771752,-5.51049435765638,-2.54445620228248,6.61386129532576
0.2442,7,-1.10212940411701,-4.45447206222313,-5.51111312443257,-2.54552793777687,6.61324252854957
0.2444,7,-1.10089286410395,-4.45340118715903,-5.51173139443909,-2.54659881284097,6.61262425854305
0.2446,7,-1.09965731601732,-4.45233117112841,-5.51234916848241,-2.54766882887159,6.61200648449973
0.2448,7,-1.0984227582477,-4.45126201273748,-5.51296644736722,-2.54873798726252,6.61138920561492
0.245,7,-1.09718918918919,-4.45019371059549,-5.51358323189648,-2.54980628940451,6.61077242108566
0.2452,7,-1.09595660723933,-4.44912626331466,-5.51419952287141,-2.55087373668534,6.61015613011073
0.2454,7,-1.09472501079914,-4.44805966951024,-5.5148153210915,-2.55194033048976,6.60954033189064
0.2456,7,-1.09349439827307,-4.44699392780046,-5.51543062735454,-2.55300607219955,6.6089250256276
0.2458,7,-1.09226476806904,-4.4459290368065,-5.51604544245655,-2.5540709631935,6.60831021052559
0.246,7,-1.09103611859838,-4.44486499515257,-5.51665976719188,-2.55513500484743,6.60769588579026
0.2462,7,-1.08980844827586,-4.44380180146579,-5.51727360235314,-2.55619819853421,6.607082050629
0.2464,7,-1.08858175551966,-4.44273945437628,-5.51788694873124,-2.55726054562372,6.6064687042509
0.2466,7,-1.08735603875135,-4.44167795251708,-5.5184998071154,-2.55832204748292,6.60585584586674
0.2468,7,-1.08613129639591,-4.44061729452418,-5.51911217829311,-2.55938270547582,6.60524347468902
0.247,7,-1.08490752688172,-4.43955747903652,-5.51972406305021,-2.56044252096348,6.60463158993193
0.2472,7,-1.08368472864052,-4.43849850469593,-5.52033546217081,-2.56150149530407,6.60402019081133
0.2474,7,-1.08246290010741,-4.43744037014719,-5.52094637643737,-2.56255962985281,6.60340927654477
0.2476,7,-1.08124203972088,-4.43638307403798,-5.52155680663063,-2.56361692596202,6.60279884635151
0.2478,7,-1.08002214592275,-4.43532661501888,-5.5221667535297,-2.56467338498112,6.60218889945244
0.248,7,-1.07880321715818,-4.43427099174336,-5.52277621791198,-2.56572900825664,6.60157943507016
0.2482,7,-1.07758525187567,-4.43321620286778,-5.52338520055324,-2.56678379713222,6.6009704524289
0.2484,7,-1.07636824852705,-4.43216224705138,-5.52399370222755,-2.56783775294862,6.60036195075459
0.2486,7,-1.07515220556745,-4.43110912295628,-5.52460172370734,-2.56889087704372,6.59975392927479
0.2488,7,-1.07393712145532,-4.43005682924744,-5.52520926576341,-2.56994317075256,6.59914638721873
0.249,7,-1.07272299465241,-4.4290053645927,-5.52581632916487,-2.5709946354073,6.59853932381727
0.2492,7,-1.07150982362373,-4.42795472766273,-5.52642291467921,-2.57204527233727,6.59793273830293
0.2494,7,-1.07029760683761,-4.42690491713106,-5.52702902307227,-2.57309508286895,6.59732662990987
0.2496,7,-1.06908634276562,-4.42585593167402,-5.52763465510826,-2.57414406832598,6.59672099787388
0.2498,7,-1.0678760298826,-4.4248077699708,-5.52823981154977,-2.5751922300292,6.59611584143237
0.25,7,-1.06666666666667,-4.4237604307034,-5.52884449315774,-2.5762395692966,6.5955111598244
0.2502,7,-1.06545825159915,-4.42271391255661,-5.5294487006915,-2.57728608744339,6.59490695229064
0.2504,7,-1.06425078316462,-4.42166821421805,-5.53005243490876,-2.57833178578195,6.59430321807338
0.2506,7,-1.0630442598509,-4.42062333437811,-5.53065569656562,-2.57937666562189,6.59369995641652
0.2508,7,-1.06183868014902,-4.41957927172998,-5.53125848641656,-2.58042072827002,6.59309716656558
0.251,7,-1.06063404255319,-4.41853602496965,-5.53186080521447,-2.58146397503035,6.59249484776766
0.2512,7,-1.05943034556087,-4.41749359279584,-5.53246265371063,-2.58250640720416,6.5918929992715
0.2514,7,-1.05822758767269,-4.41645197391007,-5.53306403265473,-2.58354802608993,6.59129162032741
0.2516,7,-1.05702576739246,-4.41541116701661,-5.53366494279484,-2.58458883298339,6.5906907101873
0.2518,7,-1.05582488322718,-4.41437117082247,-5.53426538487748,-2.58562882917753,6.59009026810466
0.252,7,-1.054624933687,-4.41333198403742,-5.53486535964757,-2.58666801596258,6.58949029333457
0.2522,7,-1.05342591728526,-4.41229360537396,-5.53546486784844,-2.58770639462604,6.5888907851337
0.2524,7,-1.05222783253842,-4.41125603354731,-5.53606391022186,-2.58874396645269,6.58829174276028
0.2526,7,-1.0510306779661,-4.41021926727542,-5.53666248750802,-2.58978073272458,6.58769316547412
0.2528,7,-1.04983445209105,-4.40918330527897,-5.53726060044554,-2.59081669472103,6.5870950525366
0.253,7,-1.04863915343915,-4.40814814628131,-5.53785824977149,-2.59185185371869,6.58649740321064
0.2532,7,-1.0474447805394,-4.40711378900853,-5.53845543622137,-2.59288621099147,6.58590021676077
0.2534,7,-1.04625133192389,-4.40608023218939,-5.53905216052913,-2.59391976781061,6.58530349245301
0.2536,7,-1.04505880612784,-4.40504747455534,-5.53964842342715,-2.59495252544466,6.58470722955499
0.2538,7,-1.04386720168955,-4.40401551484052,-5.5402442256463,-2.59598448515948,6.58411142733584
0.254,7,-1.0426765171504,-4.40298435178172,-5.54083956791587,-2.59701564821828,6.58351608506627
0.2542,7,-1.04148675105485,-4.40195398411842,-5.54143445096364,-2.59804601588158,6.5829212020185
0.2544,7,-1.04029790195045,-4.40092441059274,-5.54202887551585,-2.59907558940726,6.58232677746629
0.2546,7,-1.03910996838778,-4.39989562994946,-5.54262284229718,-2.60010437005054,6.58173281068496
0.2548,7,-1.03792294892048,-4.398867640936,-5.54321635203083,-2.60113235906401,6.58113930095131
0.255,7,-1.03673684210526,-4.39784044230241,-5.54380940543844,-2.60215955769759,6.5805462475437
0.2552,7,-1.03555164650184,-4.3968140328014,-5.54440200324015,-2.60318596719861,6.57995364974199
0.2554,7,-1.03436736067298,-4.39578841118826,-5.54499414615458,-2.60421158881174,6.57936150682756
0.2556,7,-1.03318398318445,-4.39476357622092,-5.54558583489885,-2.60523642377908,6.57876981808329
0.2558,7,-1.03200151260504,-4.39373952665993,-5.54617707018855,-2.60626047334007,6.57817858279359
0.256,7,-1.03081994750656,-4.39271626126842,-5.54676785273779,-2.60728373873158,6.57758780024435
0.2562,7,-1.0296392864638,-4.39169377881213,-5.54735818325917,-2.60830622118787,6.57699746972297
0.2564,7,-1.02845952805454,-4.39067207805938,-5.5479480624638,-2.60932792194062,6.57640759051834
0.2566,7,-1.02728067085954,-4.38965115778108,-5.5485374910613,-2.61034884221892,6.57581816192084
0.2568,7,-1.02610271346254,-4.38863101675071,-5.5491264697598,-2.61136898324929,6.57522918322234
0.257,7,-1.02492565445026,-4.38761165374432,-5.54971499926594,-2.61238834625569,6.5746406537162
0.2572,7,-1.02374949241235,-4.38659306754052,-5.5503030802849,-2.61340693245948,6.57405257269724
0.2574,7,-1.02257422594142,-4.38557525692048,-5.55089071352036,-2.61442474307952,6.57346493946178
0.2576,7,-1.02139985363304,-4.38455822066792,-5.55147789967455,-2.61544177933209,6.57287775330759
0.2578,7,-1.02022637408568,-4.38354195756909,-5.55206463944823,-2.61645804243091,6.57229101353391
0.258,7,-1.01905378590078,-4.38252646641279,-5.55265093354068,-2.61747353358722,6.57170471944146
0.2582,7,-1.01788208768267,-4.38151174599033,-5.55323678264973,-2.61848825400967,6.5711188703324
0.2584,7,-1.0167112780386,-4.38049779509557,-5.55382218747177,-2.61950220490443,6.57053346551037
0.2586,7,-1.01554135557873,-4.37948461252486,-5.55440714870171,-2.62051538747514,6.56994850428043
0.2588,7,-1.0143723189161,-4.37847219707707,-5.55499166703302,-2.62152780292293,6.56936398594912
0.259,7,-1.01320416666667,-4.37746054755357,-5.55557574315774,-2.62253945244643,6.5687799098244
0.2592,7,-1.01203689744924,-4.37644966275823,-5.55615937776645,-2.62355033724177,6.56819627521569
0.2594,7,-1.01087050988554,-4.3754395414974,-5.5567425715483,-2.6245604585026,6.56761308143384
0.2596,7,-1.0097050026001,-4.37443018257992,-5.55732532519102,-2.62556981742008,6.56703032779112
0.2598,7,-1.00854037422037,-4.37342158481711,-5.55790763938088,-2.6265784151829,6.56644801360126
0.26,7,-1.00737662337662,-4.37241374702274,-5.55848951480276,-2.62758625297726,6.56586613817938
0.2602,7,-1.00621374870197,-4.37140666801308,-5.55907095214008,-2.62859333198692,6.56528470084205
0.2604,7,-1.00505174883238,-4.37040034660682,-5.55965195207488,-2.62959965339318,6.56470370090726
0.2606,7,-1.00389062240664,-4.36939478162512,-5.56023251528775,-2.63060521837488,6.56412313769439
0.2608,7,-1.00273036806635,-4.36838997189158,-5.56081264245789,-2.63161002810842,6.56354301052425
0.261,7,-1.00157098445596,-4.36738591623225,-5.56139233426309,-2.63261408376775,6.56296331871905
0.2612,7,-1.00041247022268,-4.36638261347558,-5.56197159137973,-2.63361738652442,6.56238406160241
0.2614,7,-0.999254824016562,-4.36538006245249,-5.56255041448279,-2.63461993754751,6.56180523849935
0.2616,7,-0.998098044490429,-4.36437826199628,-5.56312880424586,-2.63562173800372,6.56122684873628
0.2618,7,-0.996942130299896,-4.36337721094268,-5.56370676134112,-2.63662278905732,6.56064889164102
0.262,7,-0.995787080103359,-4.36237690812984,-5.56428428643939,-2.63762309187016,6.56007136654275
0.2622,7,-0.994632892561983,-4.36137735239827,-5.56486138021008,-2.63862264760173,6.55949427277206
0.2624,7,-0.9934795663397,-4.36037854259093,-5.56543804332122,-2.63962145740907,6.55891760966092
0.2626,7,-0.992327100103199,-4.35938047755311,-5.56601427643947,-2.64061952244689,6.55834137654267
0.2628,7,-0.991175492521918,-4.35838315613253,-5.56659008023011,-2.64161684386747,6.55776557275203
0.263,7,-0.990024742268041,-4.35738657717926,-5.56716545535705,-2.64261342282074,6.55719019762509
0.2632,7,-0.988874848016486,-4.35639073954575,-5.56774040248283,-2.64360926045425,6.55661525049931
0.2634,7,-0.987725808444901,-4.35539564208681,-5.56831492226862,-2.6446043579132,6.55604073071352
0.2636,7,-0.986577622233659,-4.35440128365959,-5.56888901537424,-2.64559871634041,6.5554666376079
0.2638,7,-0.985430288065843,-4.35340766312364,-5.56946268245815,-2.64659233687637,6.55489297052399
0.264,7,-0.984283804627249,-4.3524147793408,-5.57003592417745,-2.64758522065921,6.55431972880469
