"time","openTank.H","openTank.m"
0.3249,156.575,0.5
0.3252,156.575,0.5
0.3255,156.575,0.5
0.3258,156.575,0.5
0.3261,156.575,0.5
0.3264,156.575,0.5
0.3267,156.575,0.5
0.327,156.575,0.5
0.3273,156.575,0.5
0.3276,156.575,0.5
0.3279,156.575,0.5
0.3282,156.575,0.5
0.3285,156.575,0.5
0.3288,156.575,0.5
0.3291,156.575,0.5
0.3294,156.575,0.5
0.3297,156.575,0.5
0.33,156.575,0.5
0.3303,156.575,0.5
0.3306,156.575,0.5
0.3309,156.575,0.5
0.3312,156.575,0.5
0.3315,156.575,0.5
0.3318,156.575,0.5
0.3321,156.575,0.5
0.3324,156.575,0.5
0.3327,156.575,0.5
0.333,156.575,0.5
0.3333,156.575,0.5
0.3336,156.575,0.5
0.3339,156.575,0.5
0.3342,156.575,0.5
0.3345,156.575,0.5
0.3348,156.575,0.5
0.3351,156.575,0.5
0.3354,156.575,0.5
0.3357,156.575,0.5
0.336,156.575,0.5
0.3363,156.575,0.5
0.3366,156.575,0.5
0.3369,156.575,0.5
0.3372,156.575,0.5
0.3375,156.575,0.5
0.3378,156.575,0.5
0.3381,156.575,0.5
0.3384,156.575,0.5
0.3387,156.575,0.5
0.339,156.575,0.5
0.3393,156.575,0.5
0.3396,156.575,0.5
0.3399,156.575,0.5
0.3402,156.575,0.5
0.3405,156.575,0.5
0.3408,156.575,0.5
0.3411,156.575,0.5
0.3414,156.575,0.5
0.3417,156.575,0.5
0.342,156.575,0.5
0.3423,156.575,0.5
0.3426,156.575,0.5
0.3429,156.575,0.5
0.3432,156.575,0.5
0.3435,156.575,0.5
0.3438,156.575,0.5
0.3441,156.575,0.5
0.3444,156.575,0.5
0.3447,156.575,0.5
0.345,156.575,0.5
0.3453,156.575,0.5
0.3456,156.575,0.5
0.3459,156.575,0.5
0.3462,156.575,0.5
0.3465,156.575,0.5
0.3468,156.575,0.5
0.3471,156.575,0.5
0.3474,156.575,0.5
0.3477,156.575,0.5
0.348,156.575,0.5
0.3483,156.575,0.5
0.3486,156.575,0.5
0.3489,156.575,0.5
0.3492,156.575,0.5
0.3495,156.575,0.5
0.3498,156.575,0.5
0.3501,156.575,0.5
0.3504,156.575,0.5
0.3507,156.575,0.5
0.351,156.575,0.5
0.3513,156.575,0.5
0.3516,156.575,0.5
0.3519,156.575,0.5
0.3522,156.575,0.5
0.3525,156.575,0.5
0.3528,156.575,0.5
0.3531,156.575,0.5
0.3534,156.575,0.5
0.3537,156.575,0.5
0.354,156.575,0.5
0.3543,156.575,0.5
0.3546,156.575,0.5
0.3549,156.575,0.5
0.3552,156.575,0.5
0.3555,156.575,0.5
0.3558,156.575,0.5
0.3561,156.575,0.5
0.3564,156.575,0.5
0.3567,156.575,0.5
0.357,156.575,0.5
0.3573,156.575,0.5
0.3576,156.575,0.5
0.3579,156.575,0.5
0.3582,156.575,0.5
0.3585,156.575,0.5
0.3588,156.575,0.5
0.3591,156.575,0.5
0.3594,156.575,0.5
0.3597,156.575,0.5
0.36,156.575,0.5
0.3603,156.575,0.5
0.3606,156.575,0.5
0.3609,156.575,0.5
0.3612,156.575,0.5
0.3615,156.575,0.5
0.3618,156.575,0.5
0.3621,156.575,0.5
0.3624,156.575,0.5
0.3627,156.575,0.5
0.363,156.575,0.5
0.3633,156.575,0.5
0.3636,156.575,0.5
0.3639,156.575,0.5
0.3642,156.575,0.5
0.3645,156.575,0.5
0.3648,156.575,0.5
0.3651,156.575,0.5
0.3654,156.575,0.5
0.3657,156.575,0.5
0.366,156.575,0.5
0.3663,156.575,0.5
0.3666,156.575,0.5
0.3669,156.575,0.5
0.3672,156.575,0.5
0.3675,156.575,0.5
0.3678,156.575,0.5
0.3681,156.575,0.5
0.3684,156.575,0.5
0.3687,156.575,0.5
0.369,156.575,0.5
0.3693,156.575,0.5
0.3696,156.575,0.5
0.3699,156.575,0.5
0.3702,156.575,0.5
0.3705,156.575,0.5
0.3708,156.575,0.5
0.3711,156.575,0.5
0.3714,156.575,0.5
0.3717,156.575,0.5
0.372,156.575,0.5
0.3723,156.575,0.5
0.3726,156.575,0.5
0.3729,156.575,0.5
0.3732,156.575,0.5
0.3735,156.575,0.5
0.3738,156.575,0.5
0.3741,156.575,0.5
0.3744,156.575,0.5
0.3747,156.575,0.5
0.375,156.575,0.5
0.3753,156.575,0.5
0.3756,156.575,0.5
0.3759,156.575,0.5
0.3762,156.575,0.5
0.3765,156.575,0.5
0.3768,156.575,0.5
0.3771,156.575,0.5
0.3774,156.575,0.5
0.3777,156.575,0.5
0.378,156.575,0.5
0.3783,156.575,0.5
0.3786,156.575,0.5
0.3789,156.575,0.5
0.3792,156.575,0.5
0.3795,156.575,0.5
0.3798,156.575,0.5
0.3801,156.575,0.5
0.3804,156.575,0.5
0.3807,156.575,0.5
0.381,156.575,0.5
0.3813,156.575,0.5
0.3816,156.575,0.5
0.3819,156.575,0.5
0.3822,156.575,0.5
0.3825,156.575,0.5
0.3828,156.575,0.5
0.3831,156.575,0.5
0.3834,156.575,0.5
0.3837,156.575,0.5
0.384,156.575,0.5
0.3843,156.575,0.5
0.3846,156.575,0.5
0.3849,156.575,0.5
0.3852,156.575,0.5
0.3855,156.575,0.5
0.3858,156.575,0.5
0.3861,156.575,0.5
0.3864,156.575,0.5
0.3867,156.575,0.5
0.387,156.575,0.5
0.3873,156.575,0.5
0.3876,156.575,0.5
0.3879,156.575,0.5
0.3882,156.575,0.5
0.3885,156.575,0.5
0.3888,156.575,0.5
0.3891,156.575,0.5
0.3894,156.575,0.5
0.3897,156.575,0.5
0.39,156.575,0.5
0.3903,156.575,0.5
0.3906,156.575,0.5
0.3909,156.575,0.5
0.3912,156.575,0.5
0.3915,156.575,0.5
0.3918,156.575,0.5
0.3921,156.575,0.5
0.3924,156.575,0.5
0.3927,156.575,0.5
0.393,156.575,0.5
0.3933,156.575,0.5
0.3936,156.575,0.5
0.3939,156.575,0.5
0.3942,156.575,0.5
0.3945,156.575,0.5
0.3948,156.575,0.5
0.3951,156.575,0.5
0.3954,156.575,0.5
0.3957,156.575,0.5
0.396,156.575,0.5
0.3963,156.575,0.5
0.3966,156.575,0.5
0.3969,156.575,0.5
0.3972,156.575,0.5
0.3975,156.575,0.5
0.3978,156.575,0.5
0.3981,156.575,0.5
0.3984,156.575,0.5
0.3987,156.575,0.5
0.399,156.575,0.5
0.3993,156.575,0.5
0.3996,156.575,0.5
0.3999,156.575,0.5
0.4002,156.575,0.5
0.4005,156.575,0.5
0.4008,156.575,0.5
0.4011,156.575,0.5
0.4014,156.575,0.5
0.4017,156.575,0.5
0.402,156.575,0.5
0.4023,156.575,0.5
0.4026,156.575,0.5
0.4029,156.575,0.5
0.4032,156.575,0.5
0.4035,156.575,0.5
0.4038,156.575,0.5
0.4041,156.575,0.5
0.4044,156.575,0.5
0.4047,156.575,0.5
0.405,156.575,0.5
0.4053,156.575,0.5
0.4056,156.575,0.5
0.4059,156.575,0.5
0.4062,156.575,0.5
0.4065,156.575,0.5
0.4068,156.575,0.5
0.4071,156.575,0.5
0.4074,156.575,0.5
0.4077,156.575,0.5
0.408,156.575,0.5
0.4083,156.575,0.5
0.4086,156.575,0.5
0.4089,156.575,0.5
0.4092,156.575,0.5
0.4095,156.575,0.5
0.4098,156.575,0.5
0.4101,156.575,0.5
0.4104,156.575,0.5
0.4107,156.575,0.5
0.411,156.575,0.5
0.4113,156.575,0.5
0.4116,156.575,0.5
0.4119,156.575,0.5
0.4122,156.575,0.5
0.4125,156.575,0.5
0.4128,156.575,0.5
0.4131,156.575,0.5
0.4134,156.575,0.5
0.4137,156.575,0.5
0.414,156.575,0.5
0.4143,156.575,0.5
0.4146,156.575,0.5
0.4149,156.575,0.5
0.4152,156.575,0.5
0.4155,156.575,0.5
0.4158,156.575,0.5
0.4161,156.575,0.5
0.4164,156.575,0.5
0.4167,156.575,0.5
0.417,156.575,0.5
0.4173,156.575,0.5
0.4176,156.575,0.5
0.4179,156.575,0.5
0.4182,156.575,0.5
0.4185,156.575,0.5
0.4188,156.575,0.5
0.4191,156.575,0.5
0.4194,156.575,0.5
0.4197,156.575,0.5
0.42,156.575,0.5
0.4203,156.575,0.5
0.4206,156.575,0.5
0.4209,156.575,0.5
0.4212,156.575,0.5
0.4215,156.575,0.5
0.4218,156.575,0.5
0.4221,156.575,0.5
0.4224,156.575,0.5
0.4227,156.575,0.5
0.423,156.575,0.5
0.4233,156.575,0.5
0.4236,156.575,0.5
0.4239,156.575,0.5
0.4242,156.575,0.5
0.4245,156.575,0.5
0.4248,156.575,0.5
0.4251,156.575,0.5
0.4254,156.575,0.5
0.4257,156.575,0.5
0.426,156.575,0.5
0.4263,156.575,0.5
0.4266,156.575,0.5
0.4269,156.575,0.5
0.4272,156.575,0.5
0.4275,156.575,0.5
0.4278,156.575,0.5
0.4281,156.575,0.5
0.4284,156.575,0.5
0.4287,156.575,0.5
0.429,156.575,0.5
0.4293,156.575,0.5
0.4296,156.575,0.5
0.4299,156.575,0.5
0.4302,156.575,0.5
0.4305,156.575,0.5
0.4308,156.575,0.5
0.4311,156.575,0.5
0.4314,156.575,0.5
0.4317,156.575,0.5
0.432,156.575,0.5
0.4323,156.575,0.5
0.4326,156.575,0.5
0.4329,156.575,0.5
0.4332,156.575,0.5
0.4335,156.575,0.5
0.4338,156.575,0.5
0.4341,156.575,0.5
0.4344,156.575,0.5
0.4347,156.575,0.5
0.435,156.575,0.5
0.4353,156.575,0.5
0.4356,156.575,0.5
0.4359,156.575,0.5
0.4362,156.575,0.5
0.4365,156.575,0.5
0.4368,156.575,0.5
0.4371,156.575,0.5
0.4374,156.575,0.5
0.4377,156.575,0.5
0.438,156.575,0.5
0.4383,156.575,0.5
0.4386,156.575,0.5
0.4389,156.575,0.5
0.4392,156.575,0.5
0.4395,156.575,0.5
0.4398,156.575,0.5
0.4401,156.575,0.5
0.4404,156.575,0.5
0.4407,156.575,0.5
0.441,156.575,0.5
0.4413,156.575,0.5
0.4416,156.575,0.5
0.4419,156.575,0.5
0.4422,156.575,0.5
0.4425,156.575,0.5
0.4428,156.575,0.5
0.4431,156.575,0.5
0.4434,156.575,0.5
0.4437,156.575,0.5
0.444,156.575,0.5
0.4443,156.575,0.5
0.4446,156.575,0.5
0.4449,156.575,0.5
0.4452,156.575,0.5
0.4455,156.575,0.5
0.4458,156.575,0.5
0.4461,156.575,0.5
0.4464,156.575,0.5
0.4467,156.575,0.5
0.447,156.575,0.5
0.4473,156.575,0.5
0.4476,156.575,0.5
0.4479,156.575,0.5
0.4482,156.575,0.5
0.4485,156.575,0.5
0.4488,156.575,0.5
0.4491,156.575,0.5
0.4494,156.575,0.5
0.4497,156.575,0.5
0.45,156.575,0.5
0.4503,156.575,0.5
0.4506,156.575,0.5
0.4509,156.575,0.5
0.4512,156.575,0.5
0.4515,156.575,0.5
0.4518,156.575,0.5
0.4521,156.575,0.5
0.4524,156.575,0.5
0.4527,156.575,0.5
0.453,156.575,0.5
0.4533,156.575,0.5
0.4536,156.575,0.5
0.4539,156.575,0.5
0.4542,156.575,0.5
0.4545,156.575,0.5
0.4548,156.575,0.5
0.4551,156.575,0.5
0.4554,156.575,0.5
0.4557,156.575,0.5
0.456,156.575,0.5
0.4563,156.575,0.5
0.4566,156.575,0.5
0.4569,156.575,0.5
0.4572,156.575,0.5
0.4575,156.575,0.5
0.4578,156.575,0.5
0.4581,156.575,0.5
0.4584,156.575,0.5
0.4587,156.575,0.5
0.459,156.575,0.5
0.4593,156.575,0.5
0.4596,156.575,0.5
0.4599,156.575,0.5
0.4602,156.575,0.5
0.4605,156.575,0.5
0.4608,156.575,0.5
0.4611,156.575,0.5
0.4614,156.575,0.5
0.4617,156.575,0.5
0.462,156.575,0.5
0.4623,156.575,0.5
0.4626,156.575,0.5
0.4629,156.575,0.5
0.4632,156.575,0.5
0.4635,156.575,0.5
0.4638,156.575,0.5
0.4641,156.575,0.5
0.4644,156.575,0.5
0.4647,156.575,0.5
0.465,156.575,0.5
0.4653,156.575,0.5
0.4656,156.575,0.5
0.4659,156.575,0.5
0.4662,156.575,0.5
0.4665,156.575,0.5
0.4668,156.575,0.5
0.4671,156.575,0.5
0.4674,156.575,0.5
0.4677,156.575,0.5
0.468,156.575,0.5
0.4683,156.575,0.5
0.4686,156.575,0.5
0.4689,156.575,0.5
0.4692,156.575,0.5
0.4695,156.575,0.5
0.4698,156.575,0.5
0.4701,156.575,0.5
0.4704,156.575,0.5
0.4707,156.575,0.5
0.471,156.575,0.5
0.4713,156.575,0.5
0.4716,156.575,0.5
0.4719,156.575,0.5
0.4722,156.575,0.5
0.4725,156.575,0.5
0.4728,156.575,0.5
0.4731,156.575,0.5
0.4734,156.575,0.5
0.4737,156.575,0.5
0.474,156.575,0.5
0.4743,156.575,0.5
0.4746,156.575,0.5
0.4749,156.575,0.5
0.4752,156.575,0.5
0.4755,156.575,0.5
0.4758,156.575,0.5
0.4761,156.575,0.5
0.4764,156.575,0.5
0.4767,156.575,0.5
0.477,156.575,0.5
0.4773,156.575,0.5
0.4776,156.575,0.5
0.4779,156.575,0.5
0.4782,156.575,0.5
0.4785,156.575,0.5
0.4788,156.575,0.5
0.4791,156.575,0.5
0.4794,156.575,0.5
0.4797,156.575,0.5
0.48,156.575,0.5
0.4803,156.575,0.5
0.4806,156.575,0.5
0.4809,156.575,0.5
0.4812,156.575,0.5
0.4815,156.575,0.5
0.4818,156.575,0.5
0.4821,156.575,0.5
0.4824,156.575,0.5
0.4827,156.575,0.5
0.483,156.575,0.5
0.4833,156.575,0.5
0.4836,156.575,0.5
0.4839,156.575,0.5
0.4842,156.575,0.5
0.4845,156.575,0.5
0.4848,156.575,0.5
0.4851,156.575,0.5
0.4854,156.575,0.5
0.4857,156.575,0.5
0.486,156.575,0.5
0.4863,156.575,0.5
0.4866,156.575,0.5
0.4869,156.575,0.5
0.4872,156.575,0.5
0.4875,156.575,0.5
0.4878,156.575,0.5
0.4881,156.575,0.5
0.4884,156.575,0.5
0.4887,156.575,0.5
0.489,156.575,0.5
0.4893,156.575,0.5
0.4896,156.575,0.5
0.4899,156.575,0.5
0.4902,156.575,0.5
0.4905,156.575,0.5
0.4908,156.575,0.5
0.4911,156.575,0.5
0.4914,156.575,0.5
0.4917,156.575,0.5
0.492,156.575,0.5
0.4923,156.575,0.5
0.4926,156.575,0.5
0.4929,156.575,0.5
0.4932,156.575,0.5
0.4935,156.575,0.5
0.4938,156.575,0.5
0.4941,156.575,0.5
0.4944,156.575,0.5
0.4947,156.575,0.5
0.495,156.575,0.5
0.4953,156.575,0.5
0.4956,156.575,0.5
0.4959,156.575,0.5
0.4962,156.575,0.5
0.4965,156.575,0.5
0.4968,156.575,0.5
0.4971,156.575,0.5
0.4974,156.575,0.5
0.4977,156.575,0.5
0.498,156.575,0.5
0.4983,156.575,0.5
0.4986,156.575,0.5
0.4989,156.575,0.5
0.4992,156.575,0.5
0.4995,156.575,0.5
0.4998,156.575,0.5
0.5,156.575,0.5
0.5,156.575,0.5
0.5001,156.543685,0.4999
0.5004,156.44974,0.4996
0.5007,156.355795,0.4993
0.501,156.26185,0.499
0.5013,156.167905,0.4987
0.5016,156.07396,0.4984
0.5019,155.980015,0.4981
0.5022,155.88607,0.4978
0.5025,155.792125,0.4975
0.5028,155.69818,0.4972
0.5031,155.604235,0.4969
0.5034,155.51029,0.4966
0.5037,155.416345,0.4963
0.504,155.3224,0.496
0.5043,155.228455,0.4957
0.5046,155.13451,0.4954
0.5049,155.040565,0.4951
0.5052,154.94662,0.4948
0.5055,154.852675,0.4945
0.5058,154.75873,0.4942
0.5061,154.664785,0.4939
0.5064,154.57084,0.4936
0.5067,154.476895,0.4933
0.507,154.38295,0.493
0.5073,154.289005,0.4927
0.5076,154.19506,0.4924
0.5079,154.101115,0.4921
0.5082,154.00717,0.4918
0.5085,153.913225,0.4915
0.5088,153.81928,0.4912
0.5091,153.725335,0.4909
0.5094,153.63139,0.4906
0.5097,153.537445,0.4903
0.51,153.4435,0.49
0.5103,153.349555,0.4897
0.5106,153.25561,0.4894
0.5109,153.161665,0.4891
0.5112,153.06772,0.4888
0.5115,152.973775,0.4885
0.5118,152.87983,0.4882
0.5121,152.785885,0.4879
0.5124,152.69194,0.4876
0.5127,152.597995,0.4873
0.513,152.50405,0.487
0.5133,152.410105,0.4867
0.5136,152.31616,0.4864
0.5139,152.222215,0.4861
0.5142,152.12827,0.4858
0.5145,152.034325,0.4855
0.5148,151.94038,0.4852
0.5151,151.846435,0.4849
0.5154,151.75249,0.4846
0.5157,151.658545,0.4843
0.516,151.5646,0.484
0.5163,151.470655,0.4837
0.5166,151.37671,0.4834
0.5169,151.282765,0.4831
0.5172,151.18882,0.4828
0.5175,151.094875,0.4825
0.5178,151.00093,0.4822
0.5181,150.906985,0.4819
0.5184,150.81304,0.4816
0.5187,150.719095,0.4813
0.519,150.62515,0.481
0.5193,150.531205,0.4807
0.5196,150.43726,0.4804
0.5199,150.343315,0.4801
0.5202,150.24937,0.4798
0.5205,150.155425,0.4795
0.5208,150.06148,0.4792
0.5211,149.967535,0.4789
0.5214,149.87359,0.4786
0.5217,149.779645,0.4783
0.522,149.6857,0.478
0.5223,149.591755,0.4777
0.5226,149.49781,0.4774
0.5229,149.403865,0.4771
0.5232,149.30992,0.4768
0.5235,149.215975,0.4765
0.5238,149.12203,0.4762
0.5241,149.028085,0.4759
0.5244,148.93414,0.4756
0.5247,148.840195,0.4753
0.525,148.74625,0.475
0.5253,148.652305,0.4747
0.5256,148.55836,0.4744
0.5259,148.464415,0.4741
0.5262,148.37047,0.4738
0.5265,148.276525,0.4735
0.5268,148.18258,0.4732
0.5271,148.088635,0.4729
0.5274,147.99469,0.4726
0.5277,147.900745,0.4723
0.528,147.8068,0.472
0.5283,147.712855,0.4717
0.5286,147.61891,0.4714
0.5289,147.524965,0.4711
0.5292,147.43102,0.4708
0.5295,147.337075,0.4705
0.5298,147.24313,0.4702
0.5301,147.149185,0.4699
0.5304,147.05524,0.4696
0.5307,146.961295,0.4693
0.531,146.86735,0.469
0.5313,146.773405,0.4687
0.5316,146.67946,0.4684
0.5319,146.585515,0.4681
0.5322,146.49157,0.4678
0.5325,146.397625,0.4675
0.5328,146.30368,0.4672
0.5331,146.209735,0.4669
0.5334,146.11579,0.4666
0.5337,146.021845,0.4663
0.534,145.9279,0.466
0.5343,145.833955,0.4657
0.5346,145.74001,0.4654
0.5349,145.646065,0.4651
0.5352,145.55212,0.4648
0.5355,145.458175,0.4645
0.5358,145.36423,0.4642
0.5361,145.270285,0.4639
0.5364,145.17634,0.4636
0.5367,145.082395,0.4633
0.537,144.98845,0.463
0.5373,144.894505,0.4627
0.5376,144.80056,0.4624
0.5379,144.706615,0.4621
0.5382,144.61267,0.4618
0.5385,144.518725,0.4615
0.5388,144.42478,0.4612
0.5391,144.330835,0.4609
0.5394,144.23689,0.4606
0.5397,144.142945,0.4603
0.54,144.049,0.46
0.5403,143.955055,0.4597
0.5406,143.86111,0.4594
0.5409,143.767165,0.4591
0.5412,143.67322,0.4588
0.5415,143.579275,0.4585
0.5418,143.48533,0.4582
0.5421,143.391385,0.4579
0.5424,143.29744,0.4576
0.5427,143.203495,0.4573
0.543,143.10955,0.457
0.5433,143.015605,0.4567
0.5436,142.92166,0.4564
0.5439,142.827715,0.4561
0.5442,142.73377,0.4558
0.5445,142.639825,0.4555
0.5448,142.54588,0.4552
0.5451,142.451935,0.4549
0.5454,142.35799,0.4546
0.5457,142.264045,0.4543
0.546,142.1701,0.454
0.5463,142.076155,0.4537
0.5466,141.98221,0.4534
0.5469,141.888265,0.4531
0.5472,141.79432,0.4528
0.5475,141.700375,0.4525
0.5478,141.60643,0.4522
0.5481,141.512485,0.4519
0.5484,141.41854,0.4516
0.5487,141.324595,0.4513
0.549,141.23065,0.451
0.5493,141.136705,0.4507
0.5496,141.04276,0.4504
0.5499,140.948815,0.4501
0.5502,140.85487,0.4498
0.5505,140.760925,0.4495
0.5508,140.66698,0.4492
0.5511,140.573035,0.4489
0.5514,140.47909,0.4486
0.5517,140.385145,0.4483
0.552,140.2912,0.448
0.5523,140.197255,0.4477
0.5526,140.10331,0.4474
0.5529,140.009365,0.4471
0.5532,139.91542,0.4468
0.5535,139.821475,0.4465
0.5538,139.72753,0.4462
0.5541,139.633585,0.4459
0.5544,139.53964,0.4456
0.5547,139.445695,0.4453
0.555,139.35175,0.445
0.5553,139.257805,0.4447
0.5556,139.16386,0.4444
0.5559,139.069915,0.4441
0.5562,138.97597,0.4438
0.5565,138.882025,0.4435
0.5568,138.78808,0.4432
0.5571,138.694135,0.4429
0.5574,138.60019,0.4426
0.5577,138.506245,0.4423
0.558,138.4123,0.442
0.5583,138.318355,0.4417
0.5586,138.22441,0.4414
0.5589,138.130465,0.4411
0.5592,138.03652,0.4408
0.5595,137.942575,0.4405
0.5598,137.84863,0.4402
0.5601,137.754685,0.4399
0.5604,137.66074,0.4396
0.5607,137.566795,0.4393
0.561,137.47285,0.439
0.5613,137.378905,0.4387
0.5616,137.28496,0.4384
0.5619,137.191015,0.4381
0.5622,137.09707,0.4378
0.5625,137.003125,0.4375
0.5628,136.90918,0.4372
0.5631,136.815235,0.4369
0.5634,136.72129,0.4366
0.5637,136.627345,0.4363
0.564,136.5334,0.436
0.5643,136.439455,0.4357
0.5646,136.34551,0.4354
0.5649,136.251565,0.4351
0.5652,136.15762,0.4348
0.5655,136.063675,0.4345
0.5658,135.96973,0.4342
0.5661,135.875785,0.4339
0.5664,135.78184,0.4336
0.5667,135.687895,0.4333
0.567,135.59395,0.433
0.5673,135.500005,0.4327
0.5676,135.40606,0.4324
0.5679,135.312115,0.4321
0.5682,135.21817,0.4318
0.5685,135.124225,0.4315
0.5688,135.03028,0.4312
0.5691,134.936335,0.4309
0.5694,134.84239,0.4306
0.5697,134.748445,0.4303
0.57,134.6545,0.43
0.5703,134.560555,0.4297
0.5706,134.46661,0.4294
0.5709,134.372665,0.4291
0.5712,134.27872,0.4288
0.5715,134.184775,0.4285
0.5718,134.09083,0.4282
0.5721,133.996885,0.4279
0.5724,133.90294,0.4276
0.5727,133.808995,0.4273
0.573,133.71505,0.427
0.5733,133.621105,0.4267
0.5736,133.52716,0.4264
0.5739,133.433215,0.4261
0.5742,133.33927,0.4258
0.5745,133.245325,0.4255
0.5748,133.15138,0.4252
0.5751,133.057435,0.4249
0.5754,132.96349,0.4246
0.5757,132.869545,0.4243
0.576,132.7756,0.424
0.5763,132.681655,0.4237
0.5766,132.58771,0.4234
0.5769,132.493765,0.4231
0.5772,132.39982,0.4228
0.5775,132.305875,0.4225
0.5778,132.21193,0.4222
0.5781,132.117985,0.4219
0.5784,132.02404,0.4216
0.5787,131.930095,0.4213
0.579,131.83615,0.421
0.5793,131.742205,0.4207
0.5796,131.64826,0.4204
0.5799,131.554315,0.4201
0.5802,131.46037,0.4198
0.5805,131.366425,0.4195
0.5808,131.27248,0.4192
0.5811,131.178535,0.4189
0.5814,131.08459,0.4186
0.5817,130.990645,0.4183
0.582,130.8967,0.418
0.5823,130.802755,0.4177
0.5826,130.70881,0.4174
0.5829,130.614865,0.4171
0.5832,130.52092,0.4168
0.5835,130.426975,0.4165
0.5838,130.33303,0.4162
0.5841,130.239085,0.4159
0.5844,130.14514,0.4156
0.5847,130.051195,0.4153
0.585,129.95725,0.415
0.5853,129.863305,0.4147
0.5856,129.76936,0.4144
0.5859,129.675415,0.4141
0.5862,129.58147,0.4138
0.5865,129.487525,0.4135
0.5868,129.39358,0.4132
0.5871,129.299635,0.4129
0.5874,129.20569,0.4126
0.5877,129.111745,0.4123
0.588,129.0178,0.412
0.5883,128.923855,0.4117
0.5886,128.82991,0.4114
0.5889,128.735965,0.4111
0.5892,128.64202,0.4108
0.5895,128.548075,0.4105
0.5898,128.45413,0.4102
0.5901,128.360185,0.4099
0.5904,128.26624,0.4096
0.5907,128.172295,0.4093
0.591,128.07835,0.409
0.5913,127.984405,0.4087
0.5916,127.89046,0.4084
0.5919,127.796515,0.4081
0.5922,127.70257,0.4078
0.5925,127.608625,0.4075
0.5928,127.51468,0.4072
0.5931,127.420735,0.4069
0.5934,127.32679,0.4066
0.5937,127.232845,0.4063
0.594,127.1389,0.406
0.5943,127.044955,0.4057
0.5946,126.95101,0.4054
0.5949,126.857065,0.4051
0.5952,126.76312,0.4048
0.5955,126.669175,0.4045
0.5958,126.57523,0.4042
0.5961,126.481285,0.4039
0.5964,126.38734,0.4036
0.5967,126.293395,0.4033
0.597,126.19945,0.403
0.5973,126.105505,0.4027
0.5976,126.01156,0.4024
0.5979,125.917615,0.4021
0.5982,125.82367,0.4018
0.5985,125.729725,0.4015
0.5988,125.63578,0.4012
0.5991,125.541835,0.4009
0.5994,125.44789,0.4006
0.5997,125.353945,0.4003
0.6,125.26,0.4
0.6003,125.166055,0.3997
0.6006,125.07211,0.3994
0.6009,124.978165,0.3991
0.6012,124.88422,0.3988
0.6015,124.790275,0.3985
0.6018,124.69633,0.3982
0.6021,124.602385,0.3979
0.6024,124.50844,0.3976
0.6027,124.414495,0.3973
0.603,124.32055,0.397
0.6033,124.226605,0.3967
0.6036,124.13266,0.3964
0.6039,124.038715,0.3961
0.6042,123.94477,0.3958
0.6045,123.850825,0.3955
0.6048,123.75688,0.3952
0.6051,123.662935,0.3949
0.6054,123.56899,0.3946
0.6057,123.475045,0.3943
0.606,123.3811,0.394
0.6063,123.287155,0.3937
0.6066,123.19321,0.3934
0.6069,123.099265,0.3931
0.6072,123.00532,0.3928
0.6075,122.911375,0.3925
0.6078,122.81743,0.3922
0.6081,122.723485,0.3919
0.6084,122.62954,0.3916
0.6087,122.535595,0.3913
0.609,122.44165,0.391
0.6093,122.347705,0.3907
0.6096,122.25376,0.3904
0.6099,122.159815,0.3901
0.6102,122.06587,0.3898
0.6105,121.971925,0.3895
0.6108,121.87798,0.3892
0.6111,121.784035,0.3889
0.6114,121.69009,0.3886
0.6117,121.596145,0.3883
0.612,121.5022,0.388
0.6123,121.408255,0.3877
0.6126,121.31431,0.3874
0.6129,121.220365,0.3871
0.6132,121.12642,0.3868
0.6135,121.032475,0.3865
0.6138,120.93853,0.3862
0.6141,120.844585,0.3859
0.6144,120.75064,0.3856
0.6147,120.656695,0.3853
0.615,120.56275,0.385
0.6153,120.468805,0.3847
0.6156,120.37486,0.3844
0.6159,120.280915,0.3841
0.6162,120.18697,0.3838
0.6165,120.093025,0.3835
0.6168,119.99908,0.3832
0.6171,119.905135,0.3829
0.6174,119.81119,0.3826
0.6177,119.717245,0.3823
0.618,119.6233,0.382
0.6183,119.529355,0.3817
0.6186,119.43541,0.3814
0.6189,119.341465,0.3811
0.6192,119.24752,0.3808
0.6195,119.153575,0.3805
0.6198,119.05963,0.3802
0.6201,118.965685,0.3799
0.6204,118.87174,0.3796
0.6207,118.777795,0.3793
0.621,118.68385,0.379
0.6213,118.589905,0.3787
0.6216,118.49596,0.3784
0.6219,118.402015,0.3781
0.6222,118.30807,0.3778
0.6225,118.214125,0.3775
0.6228,118.12018,0.3772
0.6231,118.026235,0.3769
0.6234,117.93229,0.3766
0.6237,117.838345,0.3763
0.624,117.7444,0.376
0.6243,117.650455,0.3757
0.6246,117.55651,0.3754
0.6249,117.462565,0.3751
0.6252,117.36862,0.3748
0.6255,117.274675,0.3745
0.6258,117.18073,0.3742
0.6261,117.086785,0.3739
0.6264,116.99284,0.3736
0.6267,116.898895,0.3733
0.627,116.80495,0.373
0.6273,116.711005,0.3727
0.6276,116.61706,0.3724
0.6279,116.523115,0.3721
0.6282,116.42917,0.3718
0.6285,116.335225,0.3715
0.6288,116.24128,0.3712
0.6291,116.147335,0.3709
0.6294,116.05339,0.3706
0.6297,115.959445,0.3703
0.63,115.8655,0.37
