"time","pipe1.mediums[1].T","pipe1.mediums[2].T","pipe1.mediums[2].p","pipe10.mediums[1].T","pipe10.mediums[2].T","pipe11.mediums[1].T","pipe11.mediums[2].T","pipe11.mediums[2].p","pipe2.mediums[1].T","pipe2.mediums[2].T","pipe2.mediums[2].p","pipe3.mediums[1].T","pipe3.mediums[2].T","pipe3.mediums[2].p","pipe4.mediums[1].T","pipe4.mediums[1].p","pipe4.mediums[2].T","pipe4.mediums[2].p","pipe5.mediums[1].T","pipe5.mediums[2].T","pipe6.mediums[1].T","pipe6.mediums[2].T","pipe6.mediums[2].p","pipe7.mediums[1].T","pipe7.mediums[1].p","pipe7.mediums[2].T","pipe7.mediums[2].p","pipe8.mediums[1].T","pipe8.mediums[2].T","pipe9.mediums[1].T","pipe9.mediums[2].T"
76.52,300,300.046067273541,290813.226659921,300.069300178241,300.074133737382,301.221587109157,301.224351239205,153292.023796005,300.056473065862,300.056940562945,290813.22665992,300.046067269428,300.048370725578,280352.772656621,300.060101841565,227078.897776896,300.069315632495,185235.722016043,300.085587147188,300.16057990504,300.085587147188,300.16057990504,163756.040720255,300.056861715384,174499.710962843,300.065679684841,174499.710963133,304.810528387509,302.433364227172,304.854922555997,304.967076890962
76.56,300,300.046067270495,290813.232857691,300.069300436789,300.074131836988,301.221044876795,301.223805839178,153292.031501658,300.056473061102,300.056940562842,290813.232857691,300.04606727022,300.048370732915,280352.779164347,300.060101840654,227078.905863292,300.069315631014,185235.731342319,300.085479656148,300.16011549676,300.085479656148,300.16011549676,163756.04993002,300.056861715604,174499.721203183,300.065679695923,174499.721203473,304.810373591555,302.433346192012,304.854336106386,304.965626677477
76.6,300,300.046067269806,290813.238978499,300.069300709613,300.074129165619,301.220508855309,301.223266693855,153292.039106953,300.056473053923,300.056940562621,290813.238978498,300.046067271395,300.048370735192,280352.78559126,300.060101839754,227078.913849189,300.069315629476,185235.740552691,300.085372518142,300.159653546465,300.085372518142,300.159653546466,163756.059019848,300.056861715829,174499.731310643,300.065679705972,174499.731310931,304.81021492817,302.433326539612,304.853755790903,304.964199900507
76.64,300,300.046067269368,290813.2450517,300.069300987437,300.074126424406,301.219976780442,301.222731516972,153292.046653358,300.056473047231,300.056940562421,290813.2450517,300.046067272594,300.048370736848,280352.791968186,300.060101838846,227078.921772964,300.069315627931,185235.749691416,300.08526604162,300.159193953939,300.08526604162,300.159193953939,163756.068039283,300.056861716049,174499.741337165,300.065679713547,174499.741337451,304.810057310632,302.433306921173,304.853181188668,304.962785852463
76.68,300,300.046067268888,290813.251081635,300.069301268698,300.074123711499,301.219448317201,301.222199970407,153292.054146943,300.056473041401,300.05694056226,290813.251081635,300.046067273763,300.048370738495,280352.798299682,300.060101837927,227078.929640288,300.069315626386,185235.758765034,300.085160265664,300.15873669585,300.085160265664,300.15873669585,163756.076995579,300.056861716264,174499.751290425,300.065679718525,174499.751290709,304.809901410231,302.433287564072,304.852612193227,304.961382973561
76.72,300,300.046067268364,290813.257068608,300.069301553079,300.074121027825,301.21892344175,301.221672030237,153292.061588069,300.056473036404,300.056940562137,290813.257068607,300.046067274899,300.048370740126,280352.804586067,300.060101836997,227078.937451559,300.06931562484,185235.767774004,300.08505518595,300.158281761303,300.08505518595,300.158281761303,163756.085889168,300.056861716473,174499.761170958,300.065679720997,174499.76117124,304.80974721449,302.433268466131,304.852048749252,304.959991179295
76.76,300,300.046067267798,290813.263012921,300.069301840255,300.07411837434,301.218402130263,301.221147672553,153292.068977098,300.056473032207,300.056940562049,290813.263012921,300.046067275996,300.048370741734,280352.810827659,300.060101836055,227078.945207172,300.069315623295,185235.776718782,300.084950798197,300.157829139444,300.084950798197,300.157829139445,163756.094720483,300.056861716678,174499.770979298,300.065679721057,174499.770979579,304.809594711374,302.43324962526,304.851490801918,304.958610385096
76.8,300,300.046067267189,290813.268914879,300.0693021299,300.074115752029,301.217884358932,301.220626873457,153292.07631439,300.056473028777,300.056940561996,290813.268914878,300.046067277049,300.048370743313,280352.817024777,300.060101835101,227078.952907522,300.06931562175,185235.785599824,300.08484709817,300.157378819463,300.084847098169,300.157378819463,163756.103489954,300.056861716877,174499.780715978,300.065679718802,174499.780716257,304.80944388929,302.43323103946,304.850938296899,304.957240506336
76.84,300,300.046067266535,290813.274774783,300.069302421685,300.074113161908,301.217370103958,301.220109609062,153292.083600305,300.05647302608,300.056940561976,290813.274774783,300.046067278052,300.048370744857,280352.823177738,300.060101834135,227078.960553004,300.069315620205,185235.794417585,300.084744081678,300.156930790587,300.084744081677,300.156930790588,163756.112198013,300.056861717071,174499.79038153,300.06567971433,174499.790381807,304.809294737084,302.433212706816,304.850391180372,304.955881458328
76.88,300,300.046067265837,290813.280592936,300.069302715277,300.074110605021,301.216859341558,301.219595855495,153292.090835205,300.056473024082,300.056940561987,290813.280592935,300.046067279002,300.048370746357,280352.82928686,300.060101833156,227078.968144012,300.069315618662,185235.803172518,300.084641744574,300.15648504209,300.084641744574,300.15648504209,163756.12084509,300.056861717261,174499.799976483,300.065679707742,174499.799976758,304.809147244041,302.433194625506,304.849849399015,304.954533156325
76.92,300,300.046067265094,290813.286369638,300.06930301034,300.074108082442,301.216352047961,301.219085588894,153292.09801945,300.056473022748,300.056940562029,290813.286369637,300.046067279891,300.048370747808,280352.835352457,300.060101832163,227078.975680938,300.069315617118,185235.811865077,300.084540082758,300.156041563283,300.084540082758,300.156041563283,163756.129431616,300.056861717447,174499.809501366,300.065679699142,174499.80950164,304.80900139989,302.433176793795,304.849312900007,304.953195515519
76.96,300,300.046067264307,290813.29210519,300.069303306536,300.074105595274,301.215848199411,301.218578785409,153292.105153398,300.056473022041,300.056940562098,290813.29210519,300.046067280716,300.048370749201,280352.841374848,300.060101831158,227078.983164174,300.069315615576,185235.820495715,300.084439092172,300.155600343522,300.084439092172,300.155600343522,163756.137958021,300.056861717628,174499.818956707,300.065679688634,174499.818956978,304.808857194798,302.433159210035,304.848781631026,304.951868451043
77,300,300.046067263474,290813.297799893,300.06930360352,300.07410314465,301.215347772163,301.218075421202,153292.112237409,300.056473021924,300.056940562194,290813.297799892,300.04606728147,300.048370750529,280352.847354345,300.060101830139,227078.990594113,300.069315614035,185235.829064882,300.084338768803,300.155161372204,300.084338768803,300.155161372204,163756.146424734,300.056861717805,174499.828343031,300.065679676328,174499.828343301,304.808714619373,302.433141872669,304.848255540255,304.950551877971
77.04,300,300.046067262596,290813.303454046,300.069303900948,300.074100731732,301.214850742487,301.217575472447,153292.119271843,300.056473022361,300.056940562314,290813.303454045,300.046067282149,300.048370751786,280352.853291264,300.060101829105,227078.997971145,300.069315612495,185235.83757303,300.084239108683,300.154724638765,300.084239108683,300.154724638765,163756.154832186,300.056861717978,174499.837660863,300.065679662332,174499.837661131,304.808573664664,302.433124780227,304.847734576375,304.949245711315
77.08,300,300.046067261673,290813.309067948,300.069304198471,300.074098357712,301.214357086666,301.21707891533,153292.126257058,300.056473023312,300.056940562457,290813.309067947,300.046067282745,300.048370752963,280352.85918592,300.060101828058,227079.005295659,300.069315610957,185235.846020608,300.084140107888,300.154290132686,300.084140107888,300.154290132686,163756.163180805,300.056861718147,174499.846910726,300.065679646759,174499.846910993,304.808434322161,302.433107931329,304.84721868857,304.947949866027
77.12,300,300.046067260703,290813.314641897,300.069304495736,300.07409602381,301.213866780997,301.216585726049,153292.133193414,300.056473024737,300.056940562621,290813.314641897,300.046067283255,300.048370754052,280352.865038624,300.060101826996,227079.012568045,300.069315609421,185235.854408066,300.08404176254,300.153857843488,300.08404176254,300.153857843488,163756.17147102,300.056861718313,174499.856093143,300.065679629725,174499.856093408,304.808296583793,302.433091324681,304.846707826524,304.946664257003
77.16,300,300.046067259687,290813.320176192,300.069304792387,300.074093731277,301.213379801788,301.216095880815,153292.140081268,300.056473026598,300.056940562805,290813.320176192,300.046067283671,300.048370755046,280352.87084969,300.060101825919,227079.019788693,300.069315607886,185235.86273585,300.083944068805,300.153427760735,300.083944068805,300.153427760735,163756.17970326,300.056861718475,174499.865208634,300.065679611345,174499.865208897,304.808160441931,302.433074959081,304.846201940423,304.945388799074
77.2,300,300.046067258625,290813.32567113,300.069305088066,300.074091481393,301.212896125363,301.215609355849,153292.146920979,300.056473028853,300.056940563006,290813.325671129,300.046067283989,300.048370755936,280352.876619431,300.060101824827,227079.026957988,300.069315606355,185235.87100441,300.083847022891,300.152999874031,300.083847022891,300.152999874031,163756.187877952,300.056861718635,174499.874257717,300.06567959174,174499.874257979,304.808025889386,302.433058833414,304.845700980953,304.944123407015
77.24,300,300.046067257517,290813.331127007,300.06930538241,300.074089275466,301.212415728058,301.215126127386,153292.153712905,300.05647303146,300.056940563222,290813.331127007,300.046067284201,300.048370756714,280352.882348158,300.06010182372,227079.034076319,300.069315604825,185235.879214191,300.083750621054,300.152574173022,300.083750621054,300.152574173022,163756.195995526,300.056861718791,174499.883240912,300.065679571032,174499.883241172,304.807892919409,302.433042946651,304.845204899302,304.942867995539
77.28,300,300.046067256362,290813.33654412,300.069305675055,300.074087114835,301.211938586222,301.214646171671,153292.160457403,300.056473034376,300.056940563452,290813.33654412,300.046067284303,300.048370757373,280352.888036181,300.060101822597,227079.041144072,300.069315603299,185235.887365638,300.083654859594,300.152150647397,300.083654859594,300.152150647397,163756.204056408,300.056861718945,174499.892158734,300.065679549343,174499.892158992,304.807761525692,302.433027297857,304.84471364716,304.9416224793
77.32,300,300.046067255161,290813.341922764,300.069305965631,300.074085000868,301.211464676219,301.214169464963,153292.16715483,300.056473037559,300.056940563693,290813.341922764,300.046067284287,300.048370757902,280352.893683811,300.060101821459,227079.048161632,300.069315601776,185235.895459196,300.083559734853,300.151729286886,300.083559734853,300.151729286886,163756.212061025,300.056861719096,174499.901011698,300.065679526801,174499.901011955,304.807631702368,302.43301188618,304.844227176717,304.940386772892
77.36,300,300.046067253912,290813.347263235,300.069306253766,300.074082934963,301.210993974425,301.213695983532,153292.173805544,300.056473040964,300.056940563944,290813.347263235,300.046067284149,300.048370758295,280352.899291359,300.060101820304,227079.055129385,300.069315600257,185235.90349531,300.08346524322,300.151310081259,300.08346524322,300.151310081259,163756.220009804,300.056861719245,174499.909800319,300.065679503534,174499.909800574,304.80750344401,302.432996710861,304.843745440663,304.939160790848
77.4,300,300.046067252617,290813.352565827,300.069306539087,300.074080918546,301.210526457229,301.21322570366,153292.180409902,300.056473044547,300.056940564202,290813.352565826,300.046067283881,300.048370758542,280352.904859133,300.060101819134,227079.062047714,300.069315598741,185235.911474422,300.083371381128,300.15089302033,300.083371381128,300.15089302033,163756.227903173,300.056861719392,174499.918525109,300.065679479673,174499.918525362,304.807376745631,302.432981771227,304.843268392192,304.937944447642
77.44,300,300.046067251275,290813.357830833,300.069306821213,300.074078953074,301.210062101035,301.212758601641,153292.18696826,300.056473048261,300.056940564465,290813.357830833,300.046067283477,300.048370758634,280352.910387441,300.060101817947,227079.068917002,300.06931559723,185235.919396974,300.083278145055,300.150478093953,300.083278145055,300.150478093953,163756.235741556,300.056861719536,174499.927186578,300.065679455351,174499.92718683,304.807251602685,302.432967066693,304.842795984997,304.93673765769
77.48,300,300.046067249887,290813.363058548,300.069307099763,300.074077040032,301.209600882258,301.21229465378,153292.193480973,300.05647305206,300.056940564732,290813.363058548,300.04606728293,300.048370758563,280352.915876593,300.060101816743,227079.075737633,300.069315595723,185235.927263408,300.083185531521,300.150065292026,300.083185531521,300.150065292026,163756.243525381,300.05686171968,174499.935785238,300.065679430704,174499.935785487,304.807128011068,302.432952596766,304.842328173272,304.935540335344
77.52,300,300.046067248451,290813.368249264,300.069307374353,300.074075180935,301.209142777329,301.211833836397,153292.1999484,300.056473055896,300.056940564999,290813.368249264,300.046067282235,300.048370758318,280352.921326894,300.060101815523,227079.082509988,300.069315594222,185235.935074164,300.083093537095,300.149654604485,300.083093537095,300.149654604485,163756.251255073,300.056861719822,174499.944321595,300.065679405869,174499.944321843,304.807005967114,302.432938361039,304.841864911714,304.9343523949
77.56,300,300.046067246969,290813.373403274,300.069307644595,300.074073377327,301.208687762689,301.211376125822,153292.206370894,300.056473059722,300.056940565265,290813.373403274,300.046067281385,300.048370757892,280352.926738654,300.060101814285,227079.089234448,300.069315592726,185235.942829682,300.083002158387,300.149246021312,300.083002158387,300.149246021312,163756.258931056,300.056861719963,174499.952796157,300.065679380987,174499.952796403,304.806885467599,302.432924359192,304.84140615552,304.933173750592
77.6,300,300.04606724544,290813.378520869,300.069307910095,300.074071630783,301.208235814796,301.210921498396,153292.212748811,300.056473063489,300.056940565528,290813.378520868,300.046067280372,300.048370757274,280352.932112176,300.060101813031,227079.095911394,300.069315591235,185235.9505304,300.082911392052,300.148839532527,300.082911392052,300.148839532527,163756.266553756,300.056861720103,174499.961209431,300.065679356199,174499.961209675,304.806766509739,302.432910590998,304.840951860387,304.932004316594
77.64,300,300.046067243865,290813.383602339,300.069308170461,300.074069942905,301.20778691012,301.210469930473,153292.219082508,300.056473067146,300.056940565785,290813.383602339,300.04606727919,300.048370756454,280352.937447768,300.060101811759,227079.102541205,300.069315589751,185235.958176756,300.082821234791,300.148435128193,300.082821234791,300.148435128193,163756.274123598,300.056861720242,174499.969561919,300.065679331652,174499.969562161,304.806649091192,302.432897056315,304.840501982516,304.930844007021
77.68,300,300.046067242242,290813.388647977,300.069308425294,300.074068315326,301.207341025142,301.21002139842,153292.225372338,300.056473070644,300.056940566033,290813.388647977,300.046067277833,300.048370755424,280352.942745734,300.06010181047,227079.109124261,300.069315588274,185235.965769188,300.082731683348,300.148032798415,300.082731683348,300.148032798415,163756.281641006,300.056861720381,174499.977854125,300.065679307491,174499.977854366,304.806533210054,302.432883755091,304.840056478606,304.929692735929
77.72,300,300.046067240574,290813.393658071,300.069308674192,300.074066749708,301.20689813636,301.209575878615,153292.231618656,300.05647307393,300.056940566272,290813.393658071,300.046067276293,300.048370754174,280352.948006378,300.060101809163,227079.115660939,300.069315586804,185235.973308131,300.082642734513,300.147632533339,300.082642734513,300.147632533339,163756.289106403,300.05686172052,174499.986086551,300.065679283865,174499.98608679,304.806418864863,302.432870687362,304.83961530586,304.928550417311
77.76,300,300.046067238859,290813.398632912,300.069308916751,300.074065247743,301.206458220283,301.209133347448,153292.237821817,300.056473076953,300.056940566497,290813.398632912,300.046067274563,300.048370752692,280352.953230006,300.060101807839,227079.122151617,300.069315585342,185235.980794022,300.082554385119,300.147234323154,300.082554385119,300.147234323154,163756.296520214,300.056861720659,174499.994259697,300.065679260928,174499.994259934,304.806306054598,302.432857853253,304.83917842198,304.927416965104
77.8,300,300.046067237098,290813.403572788,300.069309152564,300.074063811152,301.206021253434,301.208693781321,153292.243982175,300.056473079659,300.056940566707,290813.403572788,300.046067272636,300.04837075097,280352.958416919,300.060101806497,227079.128596672,300.069315583887,185235.988227294,300.082466632046,300.14683815809,300.082466632046,300.14683815809,163756.303882862,300.056861720799,174500.002374062,300.065679238832,174500.002374298,304.806194778678,302.432845252977,304.838745785169,304.926292293181
77.84,300,300.046067235291,290813.408477987,300.069309381219,300.074062441684,301.20558721235,301.208257156648,153292.250100083,300.056473081996,300.056940566899,290813.408477987,300.046067270505,300.048370748997,280352.96356742,300.060101805137,227079.134996479,300.069315582442,185235.99560838,300.082379472214,300.146444028417,300.082379472214,300.146444028417,163756.311194769,300.056861720939,174500.010430144,300.065679217734,174500.010430377,304.806085036962,302.432832886837,304.838317354134,304.925176315359
77.88,300,300.046067233439,290813.413348797,300.069309602302,300.07406114112,301.20515607358,301.207823449855,153292.256175896,300.056473083907,300.056940567071,290813.413348797,300.046067268163,300.048370746763,280352.968681813,300.060101803758,227079.141351415,300.069315581005,185236.002937715,300.082292902594,300.146051924449,300.082292902594,300.146051924449,163756.318456359,300.05686172108,174500.018428438,300.065679197792,174500.018428669,304.80597682975,302.432820755223,304.83789308808,304.924068945393
77.92,300,300.046067231541,290813.418185506,300.069309815395,300.074059911269,301.204727813687,301.207392637381,153292.262209967,300.056473085339,300.056940567219,290813.418185506,300.046067265603,300.048370744257,280352.973760397,300.060101802362,227079.147661852,300.069315579579,185236.01021573,300.082206920195,300.14566183654,300.082206920195,300.14566183654,163756.325668054,300.056861721222,174500.026369439,300.065679179168,174500.026369669,304.805870157782,302.432808858613,304.837472946715,304.922970096978
77.96,300,300.046067229598,290813.422988399,300.069310020078,300.074058753968,301.204302409247,301.206964695675,153292.268202648,300.056473086234,300.056940567343,290813.422988399,300.046067262816,300.048370741468,280352.978803475,300.060101800947,227079.153928166,300.069315578162,185236.017442855,300.082121522075,300.145273755088,300.082121522075,300.145273755088,163756.332830276,300.056861721365,174500.034253642,300.065679162024,174500.03425387,304.805765022241,302.432797197577,304.837056890247,304.921879683751
78,300,300.04606722761,290813.427757764,300.069310215926,300.074057671086,301.20387983685,301.2065396012,153292.274154293,300.056473086536,300.056940567438,290813.427757764,300.046067259795,300.048370738386,280352.983811347,300.060101799514,227079.16015073,300.069315576757,185236.024619522,300.082036705336,300.144887670529,300.082036705336,300.144887670529,163756.339943446,300.056861721511,174500.042081538,300.065679146525,174500.042081764,304.805661424746,302.43278577277,304.836644879385,304.920797619285
78.04,300,300.046067225577,290813.432493885,300.069310402513,300.074056664521,301.2034600731,301.206117330429,153292.280065254,300.056473086187,300.056940567502,290813.432493885,300.046067256534,300.048370735,280352.988784311,300.060101798063,227079.166329914,300.069315575362,185236.031746159,300.081952467121,300.144503573344,300.081952467121,300.144503573345,163756.347007986,300.056861721658,174500.049853618,300.065679132841,174500.049853842,304.805559367361,302.432774584937,304.836236875341,304.919723817099
78.08,300,300.0460672235,290813.437197048,300.069310579406,300.074055736199,301.203043094612,301.20569785985,153292.285935883,300.056473085128,300.056940567533,290813.437197048,300.046067253023,300.048370731299,280352.993722668,300.060101796593,227079.172466092,300.06931557398,185236.038823196,300.081868804623,300.144121454055,300.081868804623,300.144121454055,163756.354024318,300.056861721807,174500.057570371,300.06567912114,174500.057570594,304.805458852587,302.432763634911,304.835832839827,304.918658190646
78.12,300,300.04606722138,290813.441867536,300.069310746173,300.074054888075,301.202628878017,301.20528116596,153292.291766532,300.0564730833,300.056940567528,290813.441867536,300.046067249256,300.048370727272,280352.998626716,300.060101795104,227079.178559634,300.06931557261,185236.045851059,300.081785715076,300.143741303224,300.081785715076,300.143741303224,163756.360992861,300.05686172196,174500.065232286,300.065679111595,174500.065232507,304.805359883369,302.432752923615,304.835432735055,304.917600653324
78.16,300,300.046067219215,290813.446505635,300.069310902377,300.074054122137,301.202217399957,301.204867225269,153292.297557554,300.056473080643,300.056940567484,290813.446505634,300.046067245224,300.048370722906,280353.003496753,300.060101793597,227079.184610909,300.069315571253,185236.052830175,300.081703195758,300.143363111456,300.081703195758,300.143363111456,163756.367914036,300.056861722115,174500.072839849,300.06567910438,174500.072840068,304.80526246309,302.432742452059,304.83503652374,304.916551118469
78.2,300,300.046067217008,290813.451111626,300.069311047576,300.074053440398,301.201808637088,301.2044560143,153292.303309299,300.056473077095,300.056940567398,290813.451111625,300.04606724092,300.048370718192,280353.008333077,300.060101792071,227079.190620288,300.06931556991,185236.059760972,300.081621243994,300.142986869397,300.081621243994,300.142986869397,163756.374788264,300.056861722273,174500.080393546,300.065679099674,174500.080393763,304.805166595574,302.432732221342,304.834644169098,304.915509499356
78.24,300,300.046067214758,290813.455685792,300.069311181327,300.074052844902,301.201402566081,301.204047509586,153292.309022119,300.056473072595,300.056940567267,290813.455685792,300.046067236335,300.048370713117,280353.013135983,300.060101790527,227079.196588139,300.069315568582,185236.066643873,300.081539857152,300.142612567736,300.081539857152,300.142612567736,163756.381615964,300.056861722435,174500.087893861,300.065679097654,174500.087894076,304.805072285086,302.432722232652,304.834255634844,304.914475709203
78.28,300,300.046067212465,290813.460228416,300.069311303184,300.074052337725,301.200999163618,301.203641687674,153292.314696364,300.056473067081,300.056940567089,290813.460228416,300.046067231462,300.048370707669,280353.017905769,300.060101788964,227079.202514829,300.069315567269,185236.073479303,300.081459032646,300.142240197202,300.081459032646,300.142240197202,163756.388397555,300.0568617226,174500.095341276,300.065679098503,174500.095341489,304.804979536331,302.432712487265,304.833870885196,304.913449661165
78.32,300,300.046067210131,290813.46473978,300.069311412696,300.074051920968,301.200598406397,301.203238525121,153292.320332386,300.056473060488,300.056940566861,290813.464739779,300.046067226292,300.048370701837,280353.022642729,300.060101787382,227079.208400727,300.069315565971,185236.080267685,300.081378767932,300.141869748566,300.081378767932,300.141869748566,163756.395133457,300.05686172277,174500.102736273,300.065679102404,174500.102736484,304.804888354455,302.432702986546,304.833489884874,304.91243126834
78.36,300,300.046067207756,290813.469220163,300.069311509409,300.074051596765,301.200200271125,301.202837998499,153292.325930534,300.056473052753,300.056940566579,290813.469220163,300.046067220816,300.048370695608,280353.02734716,300.060101785782,227079.214246197,300.06931556469,185236.087009443,300.081299060514,300.141501212643,300.081299060514,300.141501212643,163756.401824088,300.056861722944,174500.110079332,300.065679109545,174500.11007954,304.804798745044,302.432693731949,304.833112599097,304.911420443764
78.4,300,300.046067205339,290813.473669847,300.069311592867,300.074051367278,301.199804734528,301.202440084389,153292.331491159,300.05647304381,300.05694056624,290813.473669847,300.046067215028,300.048370688971,280353.032019355,300.060101784163,227079.220051607,300.069315563426,185236.093704998,300.081219907936,300.141134580286,300.081219907936,300.141134580286,163756.408469868,300.056861723123,174500.117370931,300.065679120112,174500.117371137,304.804710714126,302.432684725015,304.832738993586,304.910417100413
78.44,300,300.046067203188,290813.478072908,300.069311771363,300.074050541766,301.199413270755,301.202046273451,153292.336991503,300.056473048085,300.056940566512,290813.478072908,300.046067212052,300.048370686013,280353.036642604,300.06010178252,227079.225796253,300.06931556185,185236.100330465,300.081141022502,300.1407698525,300.081141022502,300.140769852501,163756.415043615,300.056861723238,174500.124584829,300.06567909302,174500.124585034,304.804619352082,302.432674927999,304.832368914357,304.909428653986
78.48,300,300.046067201099,290813.482440459,300.069311971716,300.074049585786,301.199024855296,301.201655529897,153292.342447366,300.05647305582,300.056940566942,290813.482440459,300.046067209784,300.048370683979,280353.041228569,300.060101780856,227079.231494587,300.069315560183,185236.106902518,300.081062592607,300.140407013465,300.081062592607,300.140407013466,163756.421564202,300.056861723335,174500.131739368,300.065679056062,174500.131739572,304.804527953007,302.432665037609,304.83200240851,304.908450000533
78.52,300,300.046067199002,290813.486776497,300.069312168511,300.07404866054,301.19863912142,301.201267483031,153292.347864399,300.056473063625,300.056940567375,290813.486776497,300.046067207497,300.048370681918,280353.045781446,300.060101779173,227079.237151804,300.069315558502,185236.113427149,300.080984681376,300.140046051842,300.080984681376,300.140046051842,163756.428038377,300.056861723431,174500.138841152,300.065679018903,174500.138841354,304.804437651959,302.432655294076,304.831639470844,304.907479331779
78.56,300,300.046067196898,290813.491081243,300.06931236166,300.074047765875,301.198256051162,301.2008821148,153292.353242869,300.056473071483,300.05694056781,290813.491081242,300.046067205193,300.04837067983,280353.050301464,300.060101777472,227079.242768194,300.069315556806,185236.119904693,300.080907285532,300.139686958686,300.080907285532,300.139686958687,163756.43446646,300.056861723526,174500.145890559,300.065678981594,174500.145890759,304.804348439459,302.432645695647,304.831280068663,304.906516586811
78.6,300,300.04606719479,290813.495354916,300.069312551077,300.074046901631,301.197875626645,301.20049940724,153292.358583044,300.056473079376,300.056940568246,290813.495354915,300.046067202874,300.048370677718,280353.054788857,300.060101775751,227079.248344044,300.069315555095,185236.126335479,300.080830401827,300.139329725098,300.080830401827,300.139329725099,163756.440848769,300.05686172362,174500.152887967,300.06567894419,174500.152888165,304.804260306231,302.432636240605,304.830924169766,304.905561705025
78.64,300,300.046067192679,290813.499597735,300.06931273668,300.074046067645,301.197497830078,301.200119342471,153292.363885188,300.056473087286,300.056940568683,290813.499597735,300.046067200543,300.048370675584,280353.059243853,300.060101774011,227079.253879637,300.069315553369,185236.132719837,300.080754027047,300.138974342219,300.080754027047,300.138974342219,163756.447185623,300.056861723713,174500.159833749,300.065678906743,174500.159833946,304.804173243197,302.432626927271,304.830571742447,304.904614626126
78.68,300,300.046067190567,290813.503809918,300.069312918387,300.07404526375,301.197122643757,301.199741902698,153292.369149565,300.056473095196,300.056940569118,290813.503809917,300.046067198203,300.048370673429,280353.06366668,300.060101772251,227079.259375259,300.069315551626,185236.139058094,300.080678158005,300.138620801232,300.080678158005,300.138620801232,163756.453477334,300.056861723805,174500.166728276,300.065678869308,174500.166728472,304.804087241475,302.432617754003,304.830222755495,304.903675290129
78.72,300,300.046067188456,290813.50799168,300.069313096117,300.074044489773,301.196750050066,301.199367070217,153292.374376437,300.056473103089,300.056940569553,290813.507991679,300.046067195855,300.048370671255,280353.068057565,300.060101770473,227079.26483119,300.069315549868,185236.145350575,300.080602791546,300.138269093362,300.080602791546,300.138269093362,163756.459724219,300.056861723895,174500.173571918,300.065678831937,174500.173572113,304.804002292387,302.432608719197,304.829877178194,304.902743637355
78.76,300,300.046067186347,290813.512143235,300.069313269794,300.074043745536,301.196380031474,301.198994827406,153292.379566065,300.056473110946,300.056940569984,290813.512143235,300.046067193503,300.048370669065,280353.072416732,300.060101768676,227079.27024771,300.069315548092,185236.151597602,300.080527924546,300.137919209877,300.080527924546,300.137919209877,163756.465926587,300.056861723985,174500.180365041,300.065678794685,174500.180365234,304.803918387448,302.432599821288,304.829534980324,304.901819608438
78.8,300,300.046067184243,290813.516264797,300.069313439342,300.074043030858,301.196012570538,301.198625156731,153292.384718708,300.056473118749,300.056940570413,290813.516264797,300.04606719115,300.04837066686,280353.076744407,300.06010176686,227079.275625098,300.0693155463,185236.157799495,300.080453553911,300.137571142088,300.080453553911,300.137571142088,163756.47208475,300.056861724075,174500.187108008,300.065678757607,174500.187108199,304.803835518377,302.432591058744,304.82919613216,304.900903144317
78.84,300,300.046067182146,290813.520356578,300.069313604687,300.074042345552,301.195647649903,301.198258040746,153292.389834626,300.056473126481,300.056940570839,290813.520356578,300.046067188797,300.048370664643,280353.08104081,300.060101765026,227079.280963629,300.069315544489,185236.163956575,300.080379676577,300.137224881346,300.080379676577,300.137224881346,163756.478199016,300.056861724164,174500.193801179,300.065678720757,174500.193801369,304.803753677089,302.432582430076,304.828860604473,304.899994186242
78.88,300,300.046067180057,290813.524418788,300.06931376576,300.074041689427,301.1952852523,301.197893462089,153292.394914074,300.056473134123,300.056940571259,290813.524418787,300.046067186449,300.048370662415,280353.085306164,300.060101763172,227079.286263579,300.069315542661,185236.170069156,300.080306289512,300.136880419045,300.080306289512,300.136880419045,163756.484269691,300.056861724252,174500.200444913,300.06567868419,174500.200445101,304.803672855699,302.432573933829,304.828528368526,304.899092675773
78.92,300,300.046067177978,290813.528451635,300.06931392249,300.074041062287,301.194925360546,301.197531403485,153292.399957307,300.056473141658,300.056940571674,290813.528451635,300.046067184108,300.04837066018,280353.089540687,300.0601017613,227079.291525219,300.069315540815,185236.176137555,300.080233389714,300.136537746622,300.080233389714,300.136537746622,163756.490297081,300.05686172434,174500.207039565,300.065678647961,174500.207039752,304.803593046519,302.432565568585,304.828199396083,304.898198554776
78.96,300,300.046067175912,290813.532455328,300.06931407481,300.074040463931,301.194567957547,301.197171847748,153292.40496458,300.056473149066,300.056940572082,290813.532455328,300.046067181777,300.04837065794,280353.093744598,300.06010175941,227079.296748822,300.069315538949,185236.182162082,300.080160974209,300.136196855556,300.080160974209,300.136196855556,163756.49628149,300.056861724427,174500.213585488,300.065678612126,174500.213585673,304.803514242063,302.432557332967,304.827873659397,304.897311765429
