"time","Source.ports[1].m_flow","Source.ports[1].p","Source.ports[1].h_outflow","Sink.ports[1].m_flow","Sink.ports[1].p","Sink.ports[1].h_outflow","pump.port_b.m_flow","pump.port_b.p","pump.port_b.h_outflow","valveOpening.y","Valve.port_b.m_flow","Valve.port_b.p","Valve.port_b.h_outflow","downstreamPressure.y"
1.042,-1.46407436421775,100000,84011.8111671368,1.46407436421775,108400,84019.7165582801,-1.46407436421775,137681.487284355,84058.9971404377,1,-1.46407436421775,108400,84058.9971404377,108400
1.044,-1.46372442414243,100000,84011.8111671368,1.46372442414243,108800,84020.0930039308,-1.46372442414243,138074.488482849,84059.4892609159,1,-1.46372442414243,108800,84059.4892609159,108800
1.046,-1.46337441372526,100000,84011.8111671368,1.46337441372526,109200,84020.4694494408,-1.46337441372526,138467.488274505,84059.981379461,1,-1.46337441372526,109200,84059.981379461,109200
1.048,-1.46302433292386,100000,84011.8111671368,1.46302433292386,109600,84020.8458948103,-1.46302433292386,138860.486658477,84060.473496072,1,-1.46302433292386,109600,84060.473496072,109600
1.05,-1.46267418169582,100000,84011.8111671368,1.46267418169582,110000,84021.2223400392,-1.46267418169582,139253.483633916,84060.9656107478,1,-1.46267418169582,110000,84060.9656107478,110000
1.052,-1.4623239599987,100000,84011.8111671368,1.4623239599987,110400,84021.5987851274,-1.4623239599987,139646.479199974,84061.4577234875,1,-1.4623239599987,110400,84061.4577234875,110400
1.054,-1.46197366779,100000,84011.8111671368,1.46197366779,110800,84021.975230075,-1.46197366779,140039.4733558,84061.9498342898,1,-1.46197366779,110800,84061.9498342898,110800
1.056,-1.46162330502718,100000,84011.8111671368,1.46162330502718,111200,84022.3516748821,-1.46162330502718,140432.466100544,84062.4419431538,1,-1.46162330502718,111200,84062.4419431538,111200
1.058,-1.46127287166766,100000,84011.8111671368,1.46127287166766,111600,84022.7281195485,-1.46127287166766,140825.457433353,84062.9340500784,1,-1.46127287166766,111600,84062.9340500784,111600
1.06,-1.46092236766882,100000,84011.8111671368,1.46092236766882,112000,84023.1045640744,-1.46092236766882,141218.447353376,84063.4261550625,1,-1.46092236766882,112000,84063.4261550625,112000
1.062,-1.46057179298799,100000,84011.8111671368,1.46057179298799,112400,84023.4810084596,-1.46057179298799,141611.43585976,84063.918258105,1,-1.46057179298799,112400,84063.918258105,112400
1.064,-1.46022114758247,100000,84011.8111671368,1.46022114758247,112800,84023.8574527043,-1.46022114758247,142004.422951649,84064.410359205,1,-1.46022114758247,112800,84064.410359205,112800
1.066,-1.4598704314089,100000,84011.8111671368,1.4598704314089,113200,84024.2338968083,-1.4598704314089,142397.408628178,84064.9024592849,1,-1.4598704314089,113200,84064.9024592849,113200
1.068,-1.45951964442626,100000,84011.8111671368,1.45951964442626,113600,84024.6103407718,-1.45951964442626,142790.392888525,84065.3945555727,1,-1.45951964442626,113600,84065.3945555727,113600
1.07,-1.45916878658996,100000,84011.8111671368,1.45916878658996,114000,84024.9867845946,-1.45916878658996,143183.375731799,84065.8866508384,1,-1.45916878658996,114000,84065.8866508384,114000
1.072,-1.45881785785769,100000,84011.8111671368,1.45881785785769,114400,84025.3632282769,-1.45881785785769,143576.357157154,84066.3787441572,1,-1.45881785785769,114400,84066.3787441572,114400
1.074,-1.45846685818652,100000,84011.8111671368,1.45846685818652,114800,84025.7396718185,-1.45846685818652,143969.33716373,84066.870835528,1,-1.45846685818652,114800,84066.870835528,114800
1.076,-1.4581157875335,100000,84011.8111671368,1.4581157875335,115200,84026.1161152196,-1.4581157875335,144362.31575067,84067.3629249498,1,-1.4581157875335,115200,84067.3629249498,115200
1.078,-1.45776464585561,100000,84011.8111671368,1.45776464585561,115600,84026.49255848,-1.45776464585561,144755.292917112,84067.8550124215,1,-1.45776464585561,115600,84067.8550124215,115600
1.08,-1.45741343310979,100000,84011.8111671368,1.45741343310979,116000,84026.8690015998,-1.45741343310979,145148.268662196,84068.347097942,1,-1.45741343310979,116000,84068.347097942,116000
1.082,-1.45706214925295,100000,84011.8111671368,1.45706214925295,116400,84027.2454445791,-1.45706214925295,145541.242985059,84068.8391815102,1,-1.45706214925295,116400,84068.8391815102,116400
1.084,-1.45671079424195,100000,84011.8111671368,1.45671079424195,116800,84027.6218874178,-1.45671079424195,145934.215884839,84069.3312631251,1,-1.45671079424195,116800,84069.3312631251,116800
1.086,-1.45635936803358,100000,84011.8111671368,1.45635936803358,117200,84027.9983301158,-1.45635936803358,146327.187360672,84069.8233427855,1,-1.45635936803358,117200,84069.8233427855,117200
1.088,-1.45600787058464,100000,84011.8111671368,1.45600787058464,117600,84028.3747726733,-1.45600787058464,146720.157411693,84070.3154204905,1,-1.45600787058464,117600,84070.3154204905,117600
1.09,-1.45565630185184,100000,84011.8111671368,1.45565630185184,118000,84028.7512150901,-1.45565630185184,147113.126037037,84070.8074962388,1,-1.45565630185184,118000,84070.8074962388,118000
1.092,-1.45530466179187,100000,84011.8111671368,1.45530466179187,118400,84029.1276573664,-1.45530466179187,147506.093235837,84071.2995700295,1,-1.45530466179187,118400,84071.2995700295,118400
1.094,-1.45495295036136,100000,84011.8111671368,1.45495295036136,118800,84029.5040995021,-1.45495295036136,147899.059007227,84071.7916418614,1,-1.45495295036136,118800,84071.7916418614,118800
1.096,-1.45460116751691,100000,84011.8111671368,1.45460116751691,119200,84029.8805414972,-1.45460116751691,148292.023350338,84072.2837117335,1,-1.45460116751691,119200,84072.2837117335,119200
1.098,-1.45424931321507,100000,84011.8111671368,1.45424931321507,119600,84030.2569833516,-1.45424931321507,148684.986264301,84072.7757796447,1,-1.45424931321507,119600,84072.7757796447,119600
1.1,-1.45389738741235,100000,84011.8111671368,1.45389738741235,120000,84030.6334250655,-1.45389738741235,149077.947748247,84073.2678455939,1,-1.45389738741235,120000,84073.2678455939,120000
1.102,-1.45354539006521,100000,84011.8111671368,1.45354539006521,120400,84031.0098666388,-1.45354539006521,149470.907801304,84073.7599095799,1,-1.45354539006521,120400,84073.7599095799,120400
1.104,-1.45319332113007,100000,84011.8111671368,1.45319332113007,120800,84031.3863080715,-1.45319332113007,149863.866422601,84074.2519716018,1,-1.45319332113007,120800,84074.2519716018,120800
1.106,-1.4528411805633,100000,84011.8111671368,1.4528411805633,121200,84031.7627493636,-1.4528411805633,150256.823611266,84074.7440316584,1,-1.4528411805633,121200,84074.7440316584,121200
1.108,-1.45248896832124,100000,84011.8111671368,1.45248896832124,121600,84032.1391905151,-1.45248896832124,150649.779366425,84075.2360897486,1,-1.45248896832124,121600,84075.2360897486,121600
1.11,-1.45213668436016,100000,84011.8111671368,1.45213668436016,122000,84032.515631526,-1.45213668436016,151042.733687203,84075.7281458714,1,-1.45213668436016,122000,84075.7281458714,122000
1.112,-1.45178432863631,100000,84011.8111671368,1.45178432863631,122400,84032.8920723963,-1.45178432863631,151435.686572726,84076.2202000256,1,-1.45178432863631,122400,84076.2202000256,122400
1.114,-1.45143190110588,100000,84011.8111671368,1.45143190110588,122800,84033.2685131261,-1.45143190110588,151828.638022118,84076.7122522101,1,-1.45143190110588,122800,84076.7122522101,122800
1.116,-1.45107940172503,100000,84011.8111671368,1.45107940172503,123200,84033.6449537152,-1.45107940172503,152221.588034501,84077.2043024239,1,-1.45107940172503,123200,84077.2043024239,123200
1.118,-1.45072683044986,100000,84011.8111671368,1.45072683044986,123600,84034.0213941637,-1.45072683044986,152614.536608997,84077.6963506659,1,-1.45072683044986,123600,84077.6963506659,123600
1.12,-1.45037418723643,100000,84011.8111671368,1.45037418723643,124000,84034.3978344717,-1.45037418723643,153007.483744729,84078.1883969349,1,-1.45037418723643,124000,84078.1883969349,124000
1.122,-1.45002147204077,100000,84011.8111671368,1.45002147204077,124400,84034.774274639,-1.45002147204077,153400.429440815,84078.6804412299,1,-1.45002147204077,124400,84078.6804412299,124400
1.124,-1.44966868481885,100000,84011.8111671368,1.44966868481885,124800,84035.1507146658,-1.44966868481885,153793.373696377,84079.1724835497,1,-1.44966868481885,124800,84079.1724835497,124800
1.126,-1.44931582552658,100000,84011.8111671368,1.44931582552658,125200,84035.5271545519,-1.44931582552658,154186.316510532,84079.6645238933,1,-1.44931582552658,125200,84079.6645238933,125200
1.128,-1.44896289411987,100000,84011.8111671368,1.44896289411987,125600,84035.9035942975,-1.44896289411987,154579.257882397,84080.1565622596,1,-1.44896289411987,125600,84080.1565622596,125600
1.13,-1.44860989055453,100000,84011.8111671368,1.44860989055453,126000,84036.2800339025,-1.44860989055453,154972.197811091,84080.6485986474,1,-1.44860989055453,126000,84080.6485986474,126000
1.132,-1.44825681478573,100000,84011.8111671368,1.44825681478573,126400,84036.6564733669,-1.44825681478573,155365.136295715,84081.1406339784,1,-1.44825681478573,126400,84081.1406339784,126400
1.134,-1.44790366677114,100000,84011.8111671368,1.44790366677114,126800,84037.0329126907,-1.44790366677114,155758.073335423,84081.6326654832,1,-1.44790366677114,126800,84081.6326654832,126800
1.136,-1.44755044646453,100000,84011.8111671368,1.44755044646453,127200,84037.4093518739,-1.44755044646453,156151.008929291,84082.124695929,1,-1.44755044646453,127200,84082.124695929,127200
1.138,-1.4471971538222,100000,84011.8111671368,1.4471971538222,127600,84037.7857909165,-1.4471971538222,156543.943076444,84082.616724392,1,-1.4471971538222,127600,84082.616724392,127600
1.14,-1.44684378879977,100000,84011.8111671368,1.44684378879977,128000,84038.1622298185,-1.44684378879977,156936.875775995,84083.1087508709,1,-1.44684378879977,128000,84083.1087508709,128000
1.142,-1.4464903513528,100000,84011.8111671368,1.4464903513528,128400,84038.5386685799,-1.4464903513528,157329.807027056,84083.6007753648,1,-1.4464903513528,128400,84083.6007753648,128400
1.144,-1.44613684143681,100000,84011.8111671368,1.44613684143681,128800,84038.9151072008,-1.44613684143681,157722.736828736,84084.0927978724,1,-1.44613684143681,128800,84084.0927978724,128800
1.146,-1.44578325900727,100000,84011.8111671368,1.44578325900727,129200,84039.291545681,-1.44578325900727,158115.665180145,84084.5848183928,1,-1.44578325900727,129200,84084.5848183928,129200
1.148,-1.44542960401962,100000,84011.8111671368,1.44542960401962,129600,84039.6679840207,-1.44542960401962,158508.592080392,84085.0768369247,1,-1.44542960401962,129600,84085.0768369247,129600
1.15,-1.44507587642924,100000,84011.8111671368,1.44507587642924,130000,84040.0444222198,-1.44507587642924,158901.517528585,84085.568853467,1,-1.44507587642924,130000,84085.568853467,130000
1.152,-1.44472207619146,100000,84011.8111671368,1.44472207619146,130400,84040.4208602782,-1.44472207619146,159294.441523829,84086.0608680187,1,-1.44472207619146,130400,84086.0608680187,130400
1.154,-1.44436820326158,100000,84011.8111671368,1.44436820326158,130800,84040.7972981961,-1.44436820326158,159687.364065232,84086.5528805786,1,-1.44436820326158,130800,84086.5528805786,130800
1.156,-1.44401425759485,100000,84011.8111671368,1.44401425759485,131200,84041.1737359735,-1.44401425759485,160080.285151897,84087.0448911456,1,-1.44401425759485,131200,84087.0448911456,131200
1.158,-1.44366023914646,100000,84011.8111671368,1.44366023914646,131600,84041.5501736102,-1.44366023914646,160473.204782929,84087.5368997186,1,-1.44366023914646,131600,84087.5368997186,131600
1.16,-1.44330614787157,100000,84011.8111671368,1.44330614787157,132000,84041.9266111063,-1.44330614787157,160866.122957431,84088.0289062964,1,-1.44330614787157,132000,84088.0289062964,132000
1.162,-1.44295198372529,100000,84011.8111671368,1.44295198372529,132400,84042.3030484618,-1.44295198372529,161259.039674506,84088.520910878,1,-1.44295198372529,132400,84088.520910878,132400
1.164,-1.44259774666268,100000,84011.8111671368,1.44259774666268,132800,84042.6794856768,-1.44259774666268,161651.954933254,84089.0129134622,1,-1.44259774666268,132800,84089.0129134622,132800
1.166,-1.44224343663876,100000,84011.8111671368,1.44224343663876,133200,84043.0559227512,-1.44224343663876,162044.868732775,84089.5049140479,1,-1.44224343663876,133200,84089.5049140479,133200
1.168,-1.44188905360848,100000,84011.8111671368,1.44188905360848,133600,84043.4323596849,-1.44188905360848,162437.78107217,84089.9969126339,1,-1.44188905360848,133600,84089.9969126339,133600
1.17,-1.44153459752679,100000,84011.8111671368,1.44153459752679,134000,84043.8087964781,-1.44153459752679,162830.691950536,84090.4889092192,1,-1.44153459752679,134000,84090.4889092192,134000
1.172,-1.44118006834855,100000,84011.8111671368,1.44118006834855,134400,84044.1852331307,-1.44118006834855,163223.601366971,84090.9809038026,1,-1.44118006834855,134400,84090.9809038026,134400
1.174,-1.4408254660286,100000,84011.8111671368,1.4408254660286,134800,84044.5616696427,-1.4408254660286,163616.509320572,84091.472896383,1,-1.4408254660286,134800,84091.472896383,134800
1.176,-1.44047079052171,100000,84011.8111671368,1.44047079052171,135200,84044.9381060142,-1.44047079052171,164009.415810434,84091.9648869592,1,-1.44047079052171,135200,84091.9648869592,135200
1.178,-1.44011604178263,100000,84011.8111671368,1.44011604178263,135600,84045.314542245,-1.44011604178263,164402.320835653,84092.4568755301,1,-1.44011604178263,135600,84092.4568755301,135600
1.18,-1.43976121976604,100000,84011.8111671368,1.43976121976604,136000,84045.6909783353,-1.43976121976604,164795.224395321,84092.9488620946,1,-1.43976121976604,136000,84092.9488620946,136000
1.182,-1.4394063244266,100000,84011.8111671368,1.4394063244266,136400,84046.0674142849,-1.4394063244266,165188.126488532,84093.4408466516,1,-1.4394063244266,136400,84093.4408466516,136400
1.184,-1.43905135571889,100000,84011.8111671368,1.43905135571889,136800,84046.443850094,-1.43905135571889,165581.027114378,84093.9328291999,1,-1.43905135571889,136800,84093.9328291999,136800
1.186,-1.43869631359746,100000,84011.8111671368,1.43869631359746,137200,84046.8202857625,-1.43869631359746,165973.926271949,84094.4248097384,1,-1.43869631359746,137200,84094.4248097384,137200
1.188,-1.43834119801683,100000,84011.8111671368,1.43834119801683,137600,84047.1967212905,-1.43834119801683,166366.823960337,84094.9167882659,1,-1.43834119801683,137600,84094.9167882659,137600
1.19,-1.43798600893144,100000,84011.8111671368,1.43798600893144,138000,84047.5731566778,-1.43798600893144,166759.720178629,84095.4087647813,1,-1.43798600893144,138000,84095.4087647813,138000
1.192,-1.4376307462957,100000,84011.8111671368,1.4376307462957,138400,84047.9495919245,-1.4376307462957,167152.614925914,84095.9007392835,1,-1.4376307462957,138400,84095.9007392835,138400
1.194,-1.43727541006398,100000,84011.8111671368,1.43727541006398,138800,84048.3260270307,-1.43727541006398,167545.50820128,84096.3927117713,1,-1.43727541006398,138800,84096.3927117713,138800
1.196,-1.43692000019058,100000,84011.8111671368,1.43692000019058,139200,84048.7024619963,-1.43692000019058,167938.400003812,84096.8846822436,1,-1.43692000019058,139200,84096.8846822436,139200
1.198,-1.43656451662979,100000,84011.8111671368,1.43656451662979,139600,84049.0788968213,-1.43656451662979,168331.290332596,84097.3766506993,1,-1.43656451662979,139600,84097.3766506993,139600
1.2,-1.43620895933581,100000,84011.8111671368,1.43620895933581,140000,84049.4553315057,-1.43620895933581,168724.179186716,84097.8686171371,1,-1.43620895933581,140000,84097.8686171371,140000
1.202,-1.43585332826282,100000,84011.8111671368,1.43585332826282,140400,84049.8317660495,-1.43585332826282,169117.066565256,84098.360581556,1,-1.43585332826282,140400,84098.360581556,140400
1.204,-1.43549762336494,100000,84011.8111671368,1.43549762336494,140800,84050.2082004528,-1.43549762336494,169509.952467299,84098.8525439548,1,-1.43549762336494,140800,84098.8525439548,140800
1.206,-1.43514184459625,100000,84011.8111671368,1.43514184459625,141200,84050.5846347154,-1.43514184459625,169902.836891925,84099.3445043324,1,-1.43514184459625,141200,84099.3445043324,141200
1.208,-1.43478599191078,100000,84011.8111671368,1.43478599191078,141600,84050.9610688375,-1.43478599191078,170295.719838216,84099.8364626875,1,-1.43478599191078,141600,84099.8364626875,141600
1.21,-1.43443006526251,100000,84011.8111671368,1.43443006526251,142000,84051.337502819,-1.43443006526251,170688.60130525,84100.3284190191,1,-1.43443006526251,142000,84100.3284190191,142000
1.212,-1.43407406460538,100000,84011.8111671368,1.43407406460538,142400,84051.7139366599,-1.43407406460538,171081.481292108,84100.8203733261,1,-1.43407406460538,142400,84100.8203733261,142400
1.214,-1.43371798989327,100000,84011.8111671368,1.43371798989327,142800,84052.0903703603,-1.43371798989327,171474.359797865,84101.3123256072,1,-1.43371798989327,142800,84101.3123256072,142800
1.216,-1.43336184108002,100000,84011.8111671368,1.43336184108002,143200,84052.46680392,-1.43336184108002,171867.2368216,84101.8042758612,1,-1.43336184108002,143200,84101.8042758612,143200
1.218,-1.43300561811942,100000,84011.8111671368,1.43300561811942,143600,84052.8432373392,-1.43300561811942,172260.112362388,84102.2962240872,1,-1.43300561811942,143600,84102.2962240872,143600
1.22,-1.43264932096521,100000,84011.8111671368,1.43264932096521,144000,84053.2196706178,-1.43264932096521,172652.986419304,84102.7881702838,1,-1.43264932096521,144000,84102.7881702838,144000
1.222,-1.43229294957109,100000,84011.8111671368,1.43229294957109,144400,84053.5961037558,-1.43229294957109,173045.858991422,84103.28011445,1,-1.43229294957109,144400,84103.28011445,144400
1.224,-1.4319365038907,100000,84011.8111671368,1.4319365038907,144800,84053.9725367532,-1.4319365038907,173438.730077814,84103.7720565845,1,-1.4319365038907,144800,84103.7720565845,144800
1.226,-1.43157998387764,100000,84011.8111671368,1.43157998387764,145200,84054.3489696101,-1.43157998387764,173831.599677553,84104.2639966862,1,-1.43157998387764,145200,84104.2639966862,145200
1.228,-1.43122338948546,100000,84011.8111671368,1.43122338948546,145600,84054.7254023263,-1.43122338948546,174224.467789709,84104.755934754,1,-1.43122338948546,145600,84104.755934754,145600
1.23,-1.43086672066766,100000,84011.8111671368,1.43086672066766,146000,84055.101834902,-1.43086672066766,174617.334413353,84105.2478707867,1,-1.43086672066766,146000,84105.2478707867,146000
1.232,-1.4305099773777,100000,84011.8111671368,1.4305099773777,146400,84055.4782673372,-1.4305099773777,175010.199547554,84105.7398047831,1,-1.4305099773777,146400,84105.7398047831,146400
1.234,-1.43015315956897,100000,84011.8111671368,1.43015315956897,146800,84055.8546996317,-1.43015315956897,175403.063191379,84106.2317367421,1,-1.43015315956897,146800,84106.2317367421,146800
1.236,-1.42979626719482,100000,84011.8111671368,1.42979626719482,147200,84056.2311317857,-1.42979626719482,175795.925343896,84106.7236666625,1,-1.42979626719482,147200,84106.7236666625,147200
1.238,-1.42943930020858,100000,84011.8111671368,1.42943930020858,147600,84056.607563799,-1.42943930020858,176188.786004172,84107.2155945431,1,-1.42943930020858,147600,84107.2155945431,147600
1.24,-1.42908225856349,100000,84011.8111671368,1.42908225856349,148000,84056.9839956718,-1.42908225856349,176581.64517127,84107.7075203827,1,-1.42908225856349,148000,84107.7075203827,148000
1.242,-1.42872514221277,100000,84011.8111671368,1.42872514221277,148400,84057.360427404,-1.42872514221277,176974.502844255,84108.1994441803,1,-1.42872514221277,148400,84108.1994441803,148400
1.244,-1.42836795110957,100000,84011.8111671368,1.42836795110957,148800,84057.7368589957,-1.42836795110957,177367.359022191,84108.6913659346,1,-1.42836795110957,148800,84108.6913659346,148800
1.246,-1.42801068520701,100000,84011.8111671368,1.42801068520701,149200,84058.1132904467,-1.42801068520701,177760.21370414,84109.1832856444,1,-1.42801068520701,149200,84109.1832856444,149200
1.248,-1.42765334445814,100000,84011.8111671368,1.42765334445814,149600,84058.4897217572,-1.42765334445814,178153.066889163,84109.6752033086,1,-1.42765334445814,149600,84109.6752033086,149600
1.25,-1.42729592881598,100000,84011.8111671368,1.42729592881598,150000,84058.8661529271,-1.42729592881598,178545.91857632,84110.167118926,1,-1.42729592881598,150000,84110.167118926,150000
1.252,-1.42693843823349,100000,84011.8111671368,1.42693843823349,150400,84059.2425839565,-1.42693843823349,178938.76876467,84110.6590324954,1,-1.42693843823349,150400,84110.6590324954,150400
1.254,-1.4265808726636,100000,84011.8111671368,1.4265808726636,150800,84059.6190148452,-1.4265808726636,179331.617453272,84111.1509440157,1,-1.4265808726636,150800,84111.1509440157,150800
1.256,-1.42622323205915,100000,84011.8111671368,1.42622323205915,151200,84059.9954455934,-1.42622323205915,179724.464641183,84111.6428534857,1,-1.42622323205915,151200,84111.6428534857,151200
1.258,-1.42586551637297,100000,84011.8111671368,1.42586551637297,151600,84060.371876201,-1.42586551637297,180117.310327459,84112.1347609041,1,-1.42586551637297,151600,84112.1347609041,151600
1.26,-1.42550772555783,100000,84011.8111671368,1.42550772555783,152000,84060.748306668,-1.42550772555783,180510.154511157,84112.6266662699,1,-1.42550772555783,152000,84112.6266662699,152000
1.262,-1.42514985956643,100000,84011.8111671368,1.42514985956643,152400,84061.1247369945,-1.42514985956643,180902.997191329,84113.1185695818,1,-1.42514985956643,152400,84113.1185695818,152400
1.264,-1.4247919183512,100000,84011.8111671368,1.4247919183512,152800,84061.5011671804,-1.4247919183512,181295.838367024,84113.6104711437,1,-1.4247919183512,152800,84113.6104711437,152800
1.266,-1.42443390186551,100000,84011.8111671368,1.42443390186551,153200,84061.8775972256,-1.42443390186551,181688.67803731,84114.1023700392,1,-1.42443390186551,153200,84114.1023700392,153200
1.268,-1.42407581006117,100000,84011.8111671368,1.42407581006117,153600,84062.2540271304,-1.42407581006117,182081.516201223,84114.5942671824,1,-1.42407581006117,153600,84114.5942671824,153600
1.27,-1.42371764289094,100000,84011.8111671368,1.42371764289094,154000,84062.6304568945,-1.42371764289094,182474.352857819,84115.0861622669,1,-1.42371764289094,154000,84115.0861622669,154000
1.272,-1.42335940030731,100000,84011.8111671368,1.42335940030731,154400,84063.0068865181,-1.42335940030731,182867.188006146,84115.5780552917,1,-1.42335940030731,154400,84115.5780552917,154400
1.274,-1.42300108226268,100000,84011.8111671368,1.42300108226268,154800,84063.3833160011,-1.42300108226268,183260.021645254,84116.0699462555,1,-1.42300108226268,154800,84116.0699462555,154800
1.276,-1.42264268870941,100000,84011.8111671368,1.42264268870941,155200,84063.7597453435,-1.42264268870941,183652.853774188,84116.5618351571,1,-1.42264268870941,155200,84116.5618351571,155200
1.278,-1.42228421959984,100000,84011.8111671368,1.42228421959984,155600,84064.1361745454,-1.42228421959984,184045.684391997,84117.0537219953,1,-1.42228421959984,155600,84117.0537219953,155600
1.28,-1.42192567488622,100000,84011.8111671368,1.42192567488622,156000,84064.5126036066,-1.42192567488622,184438.513497724,84117.545606769,1,-1.42192567488622,156000,84117.545606769,156000
1.282,-1.42156705452078,100000,84011.8111671368,1.42156705452078,156400,84064.8890325273,-1.42156705452078,184831.341090416,84118.0374894769,1,-1.42156705452078,156400,84118.0374894769,156400
1.284,-1.42120835845567,100000,84011.8111671368,1.42120835845567,156800,84065.2654613075,-1.42120835845567,185224.167169113,84118.5293701179,1,-1.42120835845567,156800,84118.5293701179,156800
1.286,-1.42084958664302,100000,84011.8111671368,1.42084958664302,157200,84065.641889947,-1.42084958664302,185616.99173286,84119.0212486907,1,-1.42084958664302,157200,84119.0212486907,157200
1.288,-1.42049073903489,100000,84011.8111671368,1.42049073903489,157600,84066.018318446,-1.42049073903489,186009.814780698,84119.5131251941,1,-1.42049073903489,157600,84119.5131251941,157600
1.29,-1.4201318155833,100000,84011.8111671368,1.4201318155833,158000,84066.3947468044,-1.4201318155833,186402.636311666,84120.0049996271,1,-1.4201318155833,158000,84120.0049996271,158000
1.292,-1.4197728162402,100000,84011.8111671368,1.4197728162402,158400,84066.7711750223,-1.4197728162402,186795.456324804,84120.4968719882,1,-1.4197728162402,158400,84120.4968719882,158400
1.294,-1.41941374095752,100000,84011.8111671368,1.41941374095752,158800,84067.1476030995,-1.41941374095752,187188.27481915,84120.9887422764,1,-1.41941374095752,158800,84120.9887422764,158800
1.296,-1.41905458968712,100000,84011.8111671368,1.41905458968712,159200,84067.5240310362,-1.41905458968712,187581.091793742,84121.4806104905,1,-1.41905458968712,159200,84121.4806104905,159200
1.298,-1.4186953623808,100000,84011.8111671368,1.4186953623808,159600,84067.9004588324,-1.4186953623808,187973.907247616,84121.9724766292,1,-1.4186953623808,159600,84121.9724766292,159600
1.3,-1.41833605899032,100000,84011.8111671368,1.41833605899032,160000,84068.2768864879,-1.41833605899032,188366.721179806,84122.4643406914,1,-1.41833605899032,160000,84122.4643406914,160000
1.302,-1.41797667946741,100000,84011.8111671368,1.41797667946741,160400,84068.6533140029,-1.41797667946741,188759.533589348,84122.9562026757,1,-1.41797667946741,160400,84122.9562026757,160400
1.304,-1.41761722376371,100000,84011.8111671368,1.41761722376371,160800,84069.0297413773,-1.41761722376371,189152.344475274,84123.4480625811,1,-1.41761722376371,160800,84123.4480625811,160800
1.306,-1.41725769183084,100000,84011.8111671368,1.41725769183084,161200,84069.4061686112,-1.41725769183084,189545.153836617,84123.9399204064,1,-1.41725769183084,161200,84123.9399204064,161200
1.308,-1.41689808362035,100000,84011.8111671368,1.41689808362035,161600,84069.7825957044,-1.41689808362035,189937.961672407,84124.4317761502,1,-1.41689808362035,161600,84124.4317761502,161600
1.31,-1.41653839908374,100000,84011.8111671368,1.41653839908374,162000,84070.1590226571,-1.41653839908374,190330.767981675,84124.9236298114,1,-1.41653839908374,162000,84124.9236298114,162000
1.312,-1.41617863817247,100000,84011.8111671368,1.41617863817247,162400,84070.5354494693,-1.41617863817247,190723.572763449,84125.4154813888,1,-1.41617863817247,162400,84125.4154813888,162400
1.314,-1.41581880083794,100000,84011.8111671368,1.41581880083794,162800,84070.9118761408,-1.41581880083794,191116.376016759,84125.9073308811,1,-1.41581880083794,162800,84125.9073308811,162800
1.316,-1.41545888703149,100000,84011.8111671368,1.41545888703149,163200,84071.2883026718,-1.41545888703149,191509.17774063,84126.3991782872,1,-1.41545888703149,163200,84126.3991782872,163200
1.318,-1.41509889670444,100000,84011.8111671368,1.41509889670444,163600,84071.6647290622,-1.41509889670444,191901.977934089,84126.8910236058,1,-1.41509889670444,163600,84126.8910236058,163600
1.32,-1.41473882980802,100000,84011.8111671368,1.41473882980802,164000,84072.0411553121,-1.41473882980802,192294.77659616,84127.3828668357,1,-1.41473882980802,164000,84127.3828668357,164000
1.322,-1.41437868629344,100000,84011.8111671368,1.41437868629344,164400,84072.4175814214,-1.41437868629344,192687.573725869,84127.8747079758,1,-1.41437868629344,164400,84127.8747079758,164400
1.324,-1.41401846611183,100000,84011.8111671368,1.41401846611183,164800,84072.7940073901,-1.41401846611183,193080.369322237,84128.3665470247,1,-1.41401846611183,164800,84128.3665470247,164800
1.326,-1.41365816921428,100000,84011.8111671368,1.41365816921428,165200,84073.1704332183,-1.41365816921428,193473.163384286,84128.8583839812,1,-1.41365816921428,165200,84128.8583839812,165200
1.328,-1.41329779555184,100000,84011.8111671368,1.41329779555184,165600,84073.5468589058,-1.41329779555184,193865.955911037,84129.3502188442,1,-1.41329779555184,165600,84129.3502188442,165600
1.33,-1.41293734507549,100000,84011.8111671368,1.41293734507549,166000,84073.9232844529,-1.41293734507549,194258.74690151,84129.8420516123,1,-1.41293734507549,166000,84129.8420516123,166000
1.332,-1.41257681773616,100000,84011.8111671368,1.41257681773616,166400,84074.2997098593,-1.41257681773616,194651.536354723,84130.3338822845,1,-1.41257681773616,166400,84130.3338822845,166400
1.334,-1.41221621348474,100000,84011.8111671368,1.41221621348474,166800,84074.6761351252,-1.41221621348474,195044.324269695,84130.8257108593,1,-1.41221621348474,166800,84130.8257108593,166800
1.336,-1.41185553227206,100000,84011.8111671368,1.41185553227206,167200,84075.0525602505,-1.41185553227206,195437.110645441,84131.3175373357,1,-1.41185553227206,167200,84131.3175373357,167200
1.338,-1.4114947740489,100000,84011.8111671368,1.4114947740489,167600,84075.4289852353,-1.4114947740489,195829.895480978,84131.8093617124,1,-1.4114947740489,167600,84131.8093617124,167600
1.34,-1.41113393876598,100000,84011.8111671368,1.41113393876598,168000,84075.8054100795,-1.41113393876598,196222.67877532,84132.3011839881,1,-1.41113393876598,168000,84132.3011839881,168000
