"time","inductor.inductor[2].i","inductor.inductor[3].i"
0.03315,134.270126165684,-105.594640347777
0.0332,134.951031104037,-104.103840369867
0.03325,135.598640073791,-102.587356920352
0.0333,136.212791789574,-101.045562766268
0.03335,136.79333531207,-99.4788388428551
0.0334,137.340127698657,-97.8875719598017
0.03345,137.853034225532,-96.2721548758928
0.0335,138.331928630085,-94.6329863923156
0.03355,138.776691978807,-92.970470281733
0.0336,139.187214065173,-91.2850163306003
0.03365,139.563394281318,-89.5770409419514
0.0337,139.905139979387,-87.8469656413546
0.03375,140.21236710436,-86.0952174801996
0.0338,140.484999712,-84.3222285500837
0.03385,140.72296917945,-82.5284352652544
0.0339,140.926217779041,-80.7142809379249
0.03395,141.094695510451,-78.8802132657279
0.034,141.22836104469,-77.0266849223246
0.03405,141.327181756774,-75.1541534602602
0.0341,141.39113131687,-73.2630795584614
0.03415,141.420195048134,-71.3539305355477
0.0342,141.414365943638,-69.4271775300104
0.03425,141.373645655895,-67.4832960518144
0.0343,141.29804455537,-65.5227659027622
0.03435,141.18758020722,-63.5460701387761
0.0344,141.042279737393,-61.5536963812902
0.03445,140.862179599051,-59.5461365584807
0.0345,140.647324417201,-57.5238860897422
0.03455,140.397767494998,-55.4874440737915
0.0346,140.113570044486,-53.4373127629075
0.03465,139.79480106393,-51.3739973808031
0.0347,139.441540142666,-49.298007496354
0.03475,139.053874604661,-47.2098553885869
0.0348,138.631900358845,-45.110056381662
0.03485,138.175721749603,-42.9991286592171
0.0349,137.685449448674,-40.8775921790645
0.03495,137.161205598097,-38.7459709185204
0.035,136.603119684317,-36.6047908622707
0.03505,136.01132963283,-34.4545803881899
0.0351,135.38598179624,-32.295870144871
0.03515,134.727229099139,-30.1291922165441
0.0352,134.035234347386,-27.9550812846602
0.03525,133.310168744353,-25.7740739363883
0.0353,132.552211384157,-23.5867083508333
0.03535,131.761549579215,-21.3935243078256
0.0354,130.938377830616,-19.1950627467811
0.03545,130.0828984528,-16.991865842233
0.0355,129.195323338938,-14.7844774356169
0.03555,128.275871650271,-12.5734421940472
0.0356,127.32477050724,-10.3593057066001
0.03565,126.342254620019,-8.14261427519303
0.0357,125.32856483431,-5.92391445024569
0.03575,124.283952318707,-3.70375389369192
0.0358,123.208674953267,-1.48268040708827
0.03585,122.102998269536,0.738757969408878
0.0359,120.967195405739,2.96001308977823
0.03595,119.801545035998,5.18053714730042
0.036,118.606335420241,7.39978217583749
0.03605,117.381861751045,9.61720058480855
0.0361,116.128426337539,11.8322452566559
0.03615,114.846338730739,14.0443696533413
0.0362,113.53591450778,16.2530280290924
0.03625,112.197476578803,18.4576754727288
0.0363,110.831355827148,20.6577679950275
0.03635,109.437889479388,22.8527627694503
0.0364,108.017421595171,25.0421182296642
0.03645,106.570302516326,27.2252941916353
0.0365,105.096888114944,29.4017519703658
0.03655,103.597542806334,31.5709545969069
0.0366,102.072636659163,33.732366878155
0.03665,100.522546124922,35.8854555530442
0.0367,98.9476539630207,38.0296894273163
0.03675,97.3483471253501,40.1645392411991
0.0368,95.7250211613322,42.289478390572
0.03685,94.0780767210341,44.403982613823
0.0369,92.4079203313615,46.5075302380197
0.03695,90.714964329196,48.5996023147332
0.037,88.9996255799932,50.6796824558843
0.03705,87.262327246088,52.7472574278938
0.0371,85.5034984264957,54.8018172165864
0.03715,83.723573221678,56.8428549491087
0.0372,81.9229910091593,58.8698671169274
0.03725,80.1021957897611,60.8823534913682
0.0373,78.2616360508767,62.8798172380677
0.03735,76.4017665708289,64.8617657781713
0.0374,74.5230463517101,66.8277101601312
0.03745,72.6259391081163,68.7771654147746
0.0375,70.7109130604755,70.7096506256844
0.03755,68.7784395241819,72.6246883419496
0.0376,66.8289960522524,74.5218064776685
0.03765,64.8630637228342,76.4005370138589
0.0377,62.8811277338805,78.2604165064678
0.03775,60.8836772956315,80.1009862109
0.0378,58.8712044444983,81.9217914043921
0.03785,56.844205903137,83.7223829738462
0.0379,54.8031820580011,85.5023168599248
0.03795,52.7486366040808,87.2611539973334
0.038,50.6810766250702,88.998460578932
0.03805,48.6010119513641,90.7138076500211
0.0381,46.5089554162968,92.4067715964544
0.03815,44.4054236131153,94.076935131031
0.0382,42.2909356332804,95.7238862711272
0.03825,40.1660133135146,97.3472188176645
0.0383,38.0311809580712,98.9465322587419
0.03835,35.8869646098092,100.521431072686
0.0384,33.7338937876524,102.071527314055
0.03845,31.5724997837901,103.596438620395
0.0385,29.4033159763428,105.095788901725
0.03855,27.2268777049821,106.569208448295
0.0386,25.0437213703471,108.016332632638
0.03865,22.8543858920831,109.436804883055
0.0387,20.6594115547481,110.830274926576
0.03875,18.4593399947776,112.196399098346
0.0388,16.2547141350565,113.534840556143
0.03885,14.0460776970987,114.845268458595
0.0389,11.8339755088193,116.127359184706
0.03895,9.61895356022528,117.380796906604
0.039,7.40155841172913,118.605272501268
0.03905,5.18233722827858,119.800484067949
0.0391,2.96183753554582,120.966136576469
0.03915,0.740606947568261,122.101941402648
0.0392,-1.480806291768,123.207619081074
0.03925,-3.7018540631384,124.282896934863
0.0393,-5.92198832723017,125.327509863915
0.03935,-8.14066125826581,126.341200429201
0.0394,-10.3573256552574,127.323716874685
0.03945,-12.57143446184,128.274817768717
0.0395,-14.782441374344,129.194268564439
0.03955,-16.9898008526049,130.081842595302
0.0396,-19.1929682542004,130.937321154053
0.03965,-21.391400010397,131.760492194898
0.0397,-23.5845536959735,132.551152572061
0.03975,-25.7718881760965,133.309107710792
0.0398,-27.9528637683075,134.034170774612
0.03985,-30.1269423654299,134.726163135034
0.0399,-32.2935875230983,135.38491370054
0.03995,-34.4522645952111,136.010258988771
0.04,-36.6024410202536,136.602045538462
0.04005,-38.7435862963884,137.160127494695
0.0401,-40.8751721637988,137.684367408259
0.04015,-42.9966727131491,138.174636119994
0.0402,-45.1075642391573,138.630810961155
0.04025,-47.2073260799714,139.052780466704
0.0403,-49.2954401811714,139.440440662576
0.04035,-51.3713913822373,139.793696126046
0.0404,-53.4346675493539,140.112460030915
0.04045,-55.4847592823408,140.396652361705
0.0405,-57.521160833632,140.64620333886
0.04055,-59.5433698591306,140.861051821793
0.0406,-61.5508874693333,141.04114500289
0.04065,-63.543218432003,141.186438753072
0.0407,-65.5198709765547,141.296896604016
0.04075,-67.4803571708715,141.372490578436
0.0408,-69.4241935491116,141.413202830658
0.04085,-71.3509005647395,141.419023494525
0.0409,-73.2600029354865,141.389951410823
0.04095,-75.1510296220702,141.32599376497
0.041,-77.0235134354155,141.22716475756
0.04105,-78.8769927900315,141.093489862057
0.0411,-80.7110104355873,140.925002215756
0.04115,-82.5251139657887,140.721743637633
0.0412,-84.318855941008,140.483764640676
0.04125,-86.0917929876451,140.211122204413
0.0413,-87.8434880244216,139.903884391874
0.04135,-89.5735089883054,139.562127304718
0.0414,-91.281429134551,139.18593548389
0.04145,-92.966827228992,138.775402074426
0.0415,-94.6292869529223,138.330627479425
0.04155,-96.2683979122099,137.851721046647
0.0416,-97.8837560591756,137.338801645006
0.04165,-99.4749629385789,136.791996018165
0.0417,-101.041626114822,136.211439371098
0.04175,-102.583358919211,135.59727475433
0.0418,-104.099780159445,134.949652385401
0.04185,-105.590516290049,134.268733061469
0.0419,-107.055199599399,133.554684949773
0.04195,-108.493468866684,132.807684484185
0.042,-109.904969458811,132.02791633218
0.04205,-111.289351760636,131.215570894437
0.0421,-112.646275012259,130.370849809052
0.04215,-113.975404510788,129.493961632539
0.0422,-115.276412474595,128.585122942764
0.04225,-116.548978140719,127.644558306633
0.0423,-117.7927866803,126.672498676037
0.04235,-119.0075311912,125.669183875747
0.0424,-120.192912374079,124.634862010832
0.04245,-121.348637905333,123.569788470983
0.0425,-122.474422859092,122.474226329837
0.04255,-123.569989138406,121.3484455112
0.0426,-124.635065625456,120.192722819147
0.04265,-125.669390244793,119.007344266511
0.0427,-126.672707931638,117.792602483539
0.04275,-127.644771351824,116.548797432479
0.0428,-128.58534081483,115.276236171501
0.04285,-129.494182746947,113.975231050068
0.0429,-130.371073868818,112.64610411846
0.04295,-131.215797946101,111.289183446715
0.043,-132.028146759805,109.904804040326
0.04305,-132.807920177554,108.493307776534
0.0431,-133.554924531303,107.055041665134
0.04315,-134.268975851025,105.590360913443
0.0432,-134.949898336657,104.099627280336
0.04325,-135.597524167278,102.583208753238
0.0433,-136.211693833736,101.041479742993
0.04335,-136.792255199641,99.4748201117231
0.0434,-137.339064372906,97.8836158271232
0.04345,-137.851987175983,96.2682601545563
0.0435,-138.330897220379,94.6291517987638
0.04355,-138.775676602953,92.9666954007337
0.0436,-139.186215572992,91.2813011424031
0.04365,-139.562411357358,89.5733836660274
0.0437,-139.904172160095,87.8433652055695
0.04375,-140.211413804529,86.0916727290678
0.0438,-140.484060720375,84.3187386178443
0.04385,-140.722045984446,82.5250005753455
0.0439,-140.925309167144,80.7108999239987
0.04395,-141.093800921044,78.8768848551524
0.044,-141.227479944148,77.0234080770594
0.04405,-141.326313465399,75.1509270504963
0.0441,-141.390277417839,73.2599039949037
0.04415,-141.419355117522,71.3508048992462
0.0442,-141.41353903359,69.4241005693472
0.04425,-141.372831284138,67.4802668357687
0.0443,-141.297242100302,65.5197834231368
0.04435,-141.186790420591,63.5431342228906
0.0444,-141.041503282024,61.5508068195288
0.04445,-140.861415234918,59.5432920306944
0.0445,-140.646571712403,57.5210857617663
0.04455,-140.397025886044,55.4846870481934
0.0446,-140.112839584411,53.4345984756688
0.04465,-139.794083271958,51.3713260524324
0.0447,-139.440833578603,49.2953778253447
0.04475,-139.053178885289,47.2072666278088
0.0448,-138.63121497784,45.1075077338054
0.04485,-138.175046195481,42.9966193300886
0.0449,-137.684785427225,40.8751223974692
0.04495,-137.160552447886,38.7435398603474
0.045,-136.602476621873,36.6023976611812
0.04505,-136.0106962073,34.4522243366728
0.0451,-135.385357412906,32.2935504850136
0.04515,-134.726614829883,30.126908839071
0.0452,-134.034630557655,27.9528338267221
0.04525,-133.309574337309,25.7718615017102
0.0453,-132.551625962098,23.584530311787
0.04535,-131.760972611291,21.3913800001477
0.0454,-130.937809627906,19.1929517732012
0.04545,-130.08234027806,16.9897881099504
0.0455,-129.194773888631,14.7824320965308
0.04555,-128.27533057699,12.5714286909745
0.0456,-127.324237341578,10.3573234583402
0.04565,-126.341729075947,8.14066274748229
0.0457,-125.3280485319,5.92199356010753
0.04575,-124.283444407359,3.70186301689682
0.0458,-123.208174850303,1.48081898736138
0.04585,-122.102505563897,-0.740590440325721
0.0459,-120.966709547325,-2.96181713804027
0.04595,-119.801067330498,-5.18231301030025
0.046,-118.605865890598,-7.40153026478333
0.04605,-117.381399496545,-9.61892142735769
0.0461,-116.127971001817,-11.8339392976937
0.04615,-114.845889831565,-14.0460373429516
0.0462,-113.535472568281,-16.254669747106
0.04625,-112.197042514963,-18.4592915622774
0.0463,-110.830928537284,-20.6593588918806
0.04635,-109.437468657752,-22.8543288640724
0.0464,-108.01700682334,-25.0436599064472
0.04645,-106.569893721483,-27.2268118420817
0.0465,-105.096486712258,-29.4032460245818
0.04655,-103.597147817819,-31.5724253713643
0.0466,-102.072247713258,-33.7338147113094
0.04665,-100.522162862465,-35.8868807733288
0.0467,-98.9472759000086,-38.0310923449697
0.04675,-97.3479756658782,-40.1659204128344
0.0468,-95.724656015151,-42.2908381193312
0.04685,-94.0777172143594,-44.405321132633
0.0469,-92.4075661593732,-46.5088478283837
0.04695,-90.7146150771445,-48.6008992292066
0.047,-88.9992818953652,-50.6809592106541
0.04705,-87.2619896723931,-52.7485144980458
0.0471,-85.5031661098577,-54.8030546865905
0.04715,-83.723245906438,-56.8440730618128
0.0472,-81.9226683442385,-58.8710660770988
0.04725,-80.101877867115,-60.8835336740133
0.0473,-78.2613239548716,-62.880979399849
0.04735,-76.4014593686785,-64.8629098354331
0.0474,-74.5227438315872,-66.8288363245533
0.04745,-72.6256409767272,-68.7782738524236
0.0475,-70.7106190290412,-70.7107415052082
0.04755,-68.7781507030213,-72.6257625975376
0.0476,-66.8287120498064,-74.5228641770417
0.04765,-64.8627840958874,-76.4015781841959
0.0477,-62.8808522408644,-78.2614412833718
0.04775,-60.8834056089537,-80.1019946664652
0.0478,-58.8709372095948,-81.9227843362859
0.04785,-56.8439433342839,-83.7233608336448
0.0479,-54.8029235702987,-85.5032794593972
0.04795,-52.7483820015686,-87.2621014489823
0.048,-50.6808256407437,-88.99939292544
0.04805,-48.6007647584169,-90.7147253745891
0.0481,-46.5087126522887,-92.4076756397656
0.04815,-44.4051846477714,-94.0778250928174
0.0482,-42.2907003101786,-95.7247622472684
0.04825,-40.1657814192437,-97.3480808295596
0.0483,-38.030952366286,-98.9473804468729
0.04835,-35.8867400333177,-100.522266699706
0.0484,-33.7336728545282,-102.072350119176
0.04845,-31.5722822558436,-103.597248522617
0.0485,-29.4031016868031,-105.096585908326
0.04855,-27.2266664317035,-106.569992470441
0.0486,-25.0435135995006,-108.017104870775
0.04865,-22.8541816180946,-109.43756559541
0.0487,-20.6592104551259,-110.831023743123
0.04875,-18.4591419425892,-112.197136018437
0.0488,-16.2545189625437,-113.535565480054
0.04885,-14.0458855455226,-114.845982088085
0.0489,-11.8337866288258,-116.128062483449
0.04895,-9.61876763061167,-117.381489244591
0.049,-7.40137533884966,-118.605953875169
0.04905,-5.1821568909609,-119.801154373996
0.0491,-2.96165989065811,-120.966796031827
0.04915,-0.740432275929035,-122.102591522007
0.0492,1.48097820957258,-123.208259196272
0.04925,3.70202331358928,-124.283526954132
0.0493,5.92215499244358,-125.328129685241
0.04935,8.14082544006607,-126.341809826139
0.0494,10.3574872020171,-127.324317532338
0.04945,12.571593426725,-128.275409687113
0.0495,14.7825978400043,-129.194851441825
0.04955,16.9899548569518,-130.082416499464
0.0496,19.19311983749,-130.937886084053
0.04965,21.391549175037,-131.761049436667
0.0497,23.5847004777053,-132.551702165155
0.04975,25.772032614192,-133.309649626358
0.0498,27.9530059005538,-134.03470506844
0.04985,30.12708223423,-134.72668973519
0.0499,32.2937252134523,-135.385433013585
0.04995,34.4524001396779,-136.010771316116
0.05,36.6025744692322,-136.602550957417
0.05005,38.7437176993624,-137.160626001763
0.0501,40.8753015679455,-137.684858899536
0.05015,42.9968001198997,-138.175120207734
0.0502,45.1076897723017,-138.631288304095
0.05025,47.2074497962257,-139.053251150701
0.0503,49.2955621316571,-139.440904777598
0.05035,51.3715116096986,-139.794153769504
0.0504,53.4347859283832,-140.1129105433
0.05045,55.4848759267794,-140.39709608766
0.0505,57.5212758761962,-140.646640786523
0.05055,59.5434833641454,-140.861483246341
0.0506,61.5509995055732,-141.04157072754
0.05065,63.5433287468385,-141.186857932059
0.0507,65.5199795538477,-141.297309170192
0.05075,67.4804643103315,-141.372897508545
0.0508,69.424299358055,-141.413604460476
0.05085,71.3510051749702,-141.419420212672
0.0509,73.2601059285421,-141.390342165538
0.05095,75.1511308453529,-141.326378166593
0.051,77.023613392919,-141.227544090931
0.05105,78.8770916476846,-141.093864486598
0.0511,80.7111082881643,-140.925372322615
0.05115,82.5252103983235,-140.722108350249
0.0512,84.3189506573845,-140.484123289898
0.05125,86.0918865488827,-140.211475981098
0.0513,87.8435807296474,-139.904233896532
0.05135,89.5736008395351,-139.562472542772
0.0514,91.2815197652012,-139.186275747446
0.05145,92.966916360769,-138.775736838403
0.0515,94.6293748575733,-138.330957263563
0.05155,96.268485194361,-137.852047007775
0.0516,97.8838425715823,-137.339123546769
0.05165,99.4750484044477,-136.792313402196
0.0517,101.041710291098,-136.211751865209
0.05175,102.583441780215,-135.597582347105
0.0518,104.099862628352,-134.949956640612
0.05185,105.59059800044,-134.269033435931
0.0519,107.05528042097,-133.554981285297
0.05195,108.493548610746,-132.807976530739
0.052,109.905047821535,-132.028203654313
0.05205,111.289429841697,-131.215855127228
0.0521,112.646352409649,-130.371130429947
0.05215,113.97548117546,-129.494238602373
0.0522,115.276488285098,-128.58539611518
0.05225,116.549052881174,-127.644827396183
0.0523,117.792860827876,-126.672764327366
0.05235,119.007604756877,-125.669446147168
0.0524,120.192985356252,-124.635120922201
0.05245,121.348710257452,-123.570043986264
0.0525,122.474494474312,-122.474478338959
0.05255,123.570059812963,-121.34869379139
0.0526,124.635135799116,-120.192967923744
0.05265,125.669459966346,-119.007586279872
0.0527,126.672777237576,-117.792841479016
0.05275,127.644840259292,-116.549033465234
0.0528,128.585408411308,-115.276468271601
0.05285,129.494249902699,-113.975460191733
0.0529,130.371140687553,-112.6463304402
0.05295,131.215864556173,-111.289407110711
0.053,132.028213225843,-109.905025143881
0.05305,132.807985309263,-108.49352516816
0.0531,133.554988999728,-107.055256031914
0.05315,134.269040089554,-105.590572700885
0.0532,134.949962571378,-104.099836720746
0.05325,135.597588345028,-102.583415824779
0.0533,136.21175691971,-101.041683537349
0.05335,136.792317290878,-99.4750207327861
0.0534,137.339126336464,-97.8838140645792
0.05345,137.852049338262,-96.2684563054468
0.0535,138.330959347106,-94.6293456948871
0.05355,138.775737861525,-92.966886377846
0.0536,139.186275571207,-91.2814888972235
0.05365,139.562471324057,-89.5735692107065
0.0537,139.904232524062,-87.8435488961758
0.05375,140.211474081321,-86.0918542238992
0.0538,140.48412032816,-84.3189175041947
0.05385,140.722104279561,-82.5251763977562
0.0539,140.9253673793,-80.7110735985773
0.05395,141.093859707527,-78.8770568722982
0.054,141.227538534732,-77.0235779304746
0.05405,141.326371561691,-75.1510945644259
0.0541,141.390334512359,-73.26006885098
0.05415,141.419411789203,-71.3509674884581
0.0542,141.413596209133,-69.4242615141855
0.05425,141.372888326815,-67.480425765118
0.0543,141.29729880105,-65.5199402329678
0.05435,141.186846408637,-63.5432887096195
0.0544,141.041558608221,-61.5509590200675
0.05445,140.861470939235,-59.5434425708118
0.0545,140.646627327998,-57.5212344030351
0.05455,140.397081290355,-55.4848337446601
0.0546,140.112894541308,-53.4347431195354
0.05465,139.794137427692,-51.3714684710486
0.0547,139.440887930949,-49.2955185516807
0.05475,139.053233175601,-47.2074055526961
0.0548,138.631269166231,-45.1076448570759
0.05485,138.17510017675,-42.9967546203593
0.0549,137.684839009854,-40.8752557821638
0.05495,137.160605544204,-38.7436713224209
0.055,136.602529668193,-36.6025274092213
0.05505,136.010749242066,-34.4523524027584
0.0551,135.38541045678,-32.2936768928078
0.05515,134.726667683462,-30.1270335295826
0.0552,134.034682472908,-27.952956541523
0.05525,133.309626204044,-25.771982580121
0.0553,132.551677892107,-23.5846498044585
0.05535,131.761024744436,-21.3914979649824
0.0554,130.937861645506,-19.1930681314966
0.05545,130.082391070468,-16.9899025475221
0.0555,129.194824627137,-14.7825449648921
0.05555,128.275381441031,-12.5715400473537
0.0556,127.324288582047,-10.3574333762519
0.05565,126.341780202031,-8.14077113323402
0.0557,125.3280985263,-5.92210020143808
0.05575,124.28349405614,-3.70196808857826
0.0558,123.208224676645,-1.48092260293832
0.05585,122.10255592051,0.740488209708529
0.0559,120.966759720613,2.9617163835642
0.05595,119.801116632125,5.18221381747991
0.056,118.605914474305,7.40143260943522
0.05605,117.381448301964,9.61882518682682
0.0561,116.128020378748,11.8338444291061
0.05615,114.845938986652,14.0459438880804
0.0562,113.535521066421,16.2545777182209
0.05625,112.197090045024,18.4592009713052
0.0563,110.830976327663,20.6592696893534
0.05635,109.437516893796,22.8542410366831
0.0564,108.017054893359,25.0435734319645
0.05645,106.569941307766,27.2267266983339
0.0565,105.096533300248,29.4031621845541
0.05655,103.597194588803,31.5723429038609
0.0566,102.072294765912,33.7337336079422
0.05665,100.5222097809,35.8868009775932
0.0567,98.9473224704372,38.0310138182052
0.05675,97.3480215314434,40.1658430989374
0.0568,95.7247017514231,42.29076211808
0.05685,94.0777630373352,44.4052464579062
0.0569,92.4076118602943,46.5087744260689
0.05695,90.7146605324424,48.6008270603988
0.057,88.9993268871439,50.6808882149333
0.05705,87.2620343308968,52.7484447190459
0.0571,85.5032106529487,54.8029861621882
0.05715,83.7232903243175,56.8440057803988
0.0572,81.9227125898109,58.871000014466
0.05725,80.1019218420744,60.8834687886303
0.0573,78.2613673280956,62.8809155524299
0.05735,76.4015025780877,64.8628471981687
0.0574,74.5227869014311,66.8287749044349
0.05745,72.6256839226959,68.7782136535659
0.0575,70.7106618525672,70.7106825263522
0.05755,68.7781930032266,72.6257045987628
0.0576,66.8287538686568,74.5228071798488
0.05765,64.8628257532275,76.4015223807782
0.0577,62.8808938015971,78.2613867183589
0.05775,60.8834471540711,80.1019413982686
0.0578,58.8709782787123,81.9227319957689
0.05785,56.843983702731,83.7233092453574
0.0579,54.8029637506083,85.5032290432475
0.05795,52.748422094461,87.262052301051
0.058,50.680865786431,88.9993451814642
0.05805,48.6008044269662,90.714678479982
0.0581,46.5087515073637,92.4076292428802
0.05815,44.4052232856097,94.0777798481453
0.0582,42.2907388541325,95.7247183123134
0.05825,40.1658199645059,97.3480383214698
0.0583,38.0309904840442,98.9473387789358
0.05835,35.8867774243054,100.522225454351
0.0584,33.7337098828176,102.072309843057
0.05845,31.5723191697931,103.597209609631
0.0585,29.4031385037984,105.096548378593
0.05855,27.226702866855,106.56995580606
0.0586,25.0435494542063,108.017068699253
0.05865,22.8542169674881,109.437530097965
0.0587,20.6592456565248,110.830989675187
0.05875,18.4591769424961,112.197103242589
0.0588,16.2545536004255,113.53553359537
0.05885,14.045919701142,114.845950781144
0.0589,11.8338202269762,116.128031587529
0.05895,9.61880103376432,117.381459859019
0.059,7.40140844236825,118.605925633445
0.05905,5.18218963239775,119.801127046504
0.0591,2.9616922069398,120.966769375766
0.05915,0.740464066614106,122.102565152052
0.0592,-1.48094671017608,123.208234259909
0.05925,-3.70199217734143,124.283503031688
0.0593,-5.92212423299814,125.328106695231
0.05935,-8.14079508336115,126.341787605737
0.0594,-10.3574572901948,127.324295812274
0.05945,-12.5715639312533,128.275388808236
0.0595,-14.7825687603524,129.194831286515
0.05955,-16.9899262101741,130.082396877344
0.0596,-19.1930916476846,130.937866701374
0.05965,-21.3915214751291,131.761029869634
0.0597,-23.5846732584409,132.551682909657
0.05975,-25.7720058683511,133.309630428409
0.0598,-27.9529796219223,134.034685816716
0.05985,-30.1270564072318,134.72667031232
0.0599,-32.2936998216916,135.38541339105
0.05995,-34.4523752108943,136.010751790702
0.06,-36.602549968496,136.602531355105
0.06005,-38.7436936013426,137.160606341915
0.0601,-40.8752778390083,137.684839210234
0.06015,-42.9967767811473,138.175100833893
0.0602,-45.1076667927753,138.631269143291
0.06025,-47.2074271565804,139.053232240288
0.0603,-49.2955398121023,139.440886117666
0.06035,-51.3714895903442,139.794135305954
0.0604,-53.4347642782537,140.112892635426
0.06045,-55.4848545890596,140.39707860848
0.0605,-57.5212548404062,140.646623701107
0.06055,-59.5434626177881,140.861466465225
0.0606,-61.5509790330043,141.041554093386
0.06065,-63.5433086661332,141.186841847214
0.0607,-65.5199597873227,141.29729338593
0.06075,-67.4804448452442,141.372881952651
0.0608,-69.4242801715649,141.413589038859
0.06085,-71.3509862380676,141.41940482656
0.0609,-73.2600874076219,141.390327216831
0.06095,-75.1511126284522,141.326363354677
0.061,-77.0235954561317,141.227529374801
0.06105,-78.8770739533121,141.093849823817
0.0611,-80.7110909117637,140.92535793541
0.06115,-82.5251933312679,140.722094191118
0.0612,-84.3189338543515,140.484109291363
0.06125,-86.0918699799147,140.211462118079
0.0613,-87.8435643525781,139.90422012299
0.06135,-89.5735848060811,139.562459190271
0.0614,-91.2815039790218,139.186262650839
0.06145,-92.9669008008567,138.775723975104
0.0615,-94.629359493046,138.33094457846
0.06155,-96.2684699817411,137.852034403027
0.0616,-97.8838277228519,137.339111408028
0.06165,-99.4750337852232,136.792301510251
0.0617,-101.041695878779,136.211740172263
0.06175,-102.583427538687,135.597570775237
0.0618,-104.099848504102,134.94994507479
0.06185,-105.590584276742,134.269022325389
0.0619,-107.055266915596,133.554970338101
0.06195,-108.493535294588,132.8079656984
0.062,-109.905034647952,132.028192869919
0.06205,-111.289416875598,131.215844486852
0.0621,-112.646339751627,130.371120064214
0.06215,-113.975468714198,129.494228359914
0.0622,-115.27647598406,128.58538595771
0.06225,-116.549040684511,127.644817266885
0.0623,-117.792848946047,126.672754510391
0.06235,-119.007593069809,125.669436490001
0.0624,-120.192973838135,124.635111402634
0.06245,-121.348698866536,123.570034560899
0.0625,-122.474483148484,122.474468936396
0.06255,-123.570048829612,121.348684745831
0.0626,-124.635124990648,120.192959047393
0.06265,-125.669449303588,119.007577540348
0.0627,-126.672766673428,117.792832819193
0.06275,-127.644829723784,116.549024796509
0.0628,-128.585398258385,115.27645998231
0.06285,-129.494239910239,113.975452042905
0.0629,-130.371130821394,112.646322392718
0.06295,-131.21585476137,111.28939910406
0.063,-132.028203511885,109.9050171811
0.06305,-132.807975936318,108.493517506392
0.0631,-133.55497977135,107.055248476684
0.06315,-134.269030965085,105.59056521485
0.0632,-134.949953486986,104.099829247945
0.06325,-135.597579542346,102.583408586636
0.0633,-136.211748269114,101.041676415733
0.06335,-136.792308764799,99.4750137067329
0.0634,-137.339117887972,97.8838070974139
0.06345,-137.852040895561,96.2684493399673
0.0635,-138.330951219819,94.6293389910053
0.06355,-138.775729869993,92.9668797903652
0.0636,-139.186267683522,91.2814824026943
0.06365,-139.562463487401,89.5735627678263
0.0637,-139.904224658926,87.84354244067
0.06375,-140.211466573493,86.0918480513439
0.0638,-140.484112941578,84.3189114382731
0.06385,-140.72209697768,82.5251704109762
0.0639,-140.925360102716,80.7110676460265
0.06395,-141.093852387458,78.8770509007333
0.064,-141.227531601997,77.0235722398612
0.06405,-141.326364736203,75.151088961593
0.0641,-141.390327752138,73.26006330766
0.06415,-141.419405027437,71.3509619609388
0.0642,-141.413589636104,69.424256118938
0.06425,-141.37288192792,67.4804204939798
0.0643,-141.297292493772,65.5199350357821
0.06435,-141.186840145279,63.5432835593568
0.0644,-141.041552314617,61.550953875145
0.06445,-140.861464924887,59.5434376035412
0.0645,-140.646621419767,57.5212295190789
0.06455,-140.397075456809,55.4848289284356
0.0646,-140.112888729226,53.4347383440842
0.06465,-139.794131555966,51.3714636947259
0.0647,-139.440882378804,49.2955139618557
0.06475,-139.053227716882,47.2074010405695
0.0648,-138.631263765305,45.1076404062587
0.06485,-138.175094774887,42.9967502034739
0.0649,-137.684833518975,40.8752513578432
0.06495,-137.16060041823,38.7436670866514
0.065,-136.602524623281,36.6025232417656
0.06505,-136.010744238181,34.4523482872877
0.0651,-135.385405429479,32.2936728034599
0.06515,-134.726662730587,30.1270294987171
0.0652,-134.03467774117,27.9529526240519
0.06525,-133.309621540573,25.7719787215088
0.0653,-132.551673252337,23.5846459900985
0.06535,-131.761020058259,21.3914941724117
0.0654,-130.937857193963,19.1930644417336
0.06545,-130.082386702017,16.9898989181225
0.0655,-129.194820313421,14.7825413886197
0.06555,-128.27537713311,12.5715365119349
0.0656,-127.324284204548,10.3574298628838
0.06565,-126.34177609409,8.14076771746923
0.0657,-125.328094491035,5.92209684143626
0.06575,-124.283490061832,3.70196477845912
0.0658,-123.20822067026,1.48091933285221
0.06585,-122.102551821854,-0.740491454718151
0.0659,-120.966755928663,-2.96171954235026
0.06595,-119.801112902475,-5.18221692520278
0.066,-118.605910772009,-7.40143567023151
0.06605,-117.381444570136,-9.61882820724697
0.0661,-116.128016627458,-11.8338474116008
0.06615,-114.845935485851,-14.0459468108107
0.0662,-113.535517617551,-16.2545805946597
0.06625,-112.197086610061,-18.4592038028085
0.0663,-110.830972846185,-20.6592724777328
0.06635,-109.437513596391,-22.8542437870164
0.0664,-108.017051660626,-25.0435761401454
0.06645,-106.569938116459,-27.2267293632242
0.0665,-105.096530109562,-29.4031648037593
0.06655,-103.597191335301,-31.5723454734087
0.0666,-102.0722917228,-33.7337361571475
0.06665,-100.522206794196,-35.8868034879711
0.0667,-98.9473195146966,-38.0310162858956
