"time","quarterCylinder.G_m","quarterHollowCylinder.G_m","halfCylinder.G_m","halfHollowCylinder.G_m","quarterSphere.G_m","quarterHollowSphere.G_m","eighthOfSphere.G_m","eighthOfHollowSphere.G_m","coaxCylindersEndFaces.G_m"
0.5445,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.545,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5455,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.546,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5465,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.547,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5475,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.548,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5485,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.549,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5495,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.55,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5505,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.551,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5515,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.552,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5525,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.553,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5535,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.554,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5545,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.555,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5555,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.556,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5565,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.557,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5575,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.558,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5585,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.559,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5595,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.56,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5605,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.561,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5615,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.562,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5625,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.563,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5635,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.564,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5645,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.565,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5655,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.566,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5665,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.567,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5675,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.568,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5685,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.569,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5695,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.57,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5705,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.571,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5715,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.572,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5725,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.573,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5735,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.574,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5745,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.575,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5755,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.576,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5765,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.577,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5775,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.578,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5785,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.579,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5795,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.58,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5805,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.581,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5815,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.582,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5825,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.583,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5835,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.584,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5845,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.585,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5855,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.586,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5865,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.587,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5875,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.588,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5885,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.589,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5895,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.59,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5905,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.591,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5915,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.592,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5925,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.593,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5935,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.594,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5945,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.595,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5955,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.596,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5965,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.597,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5975,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.598,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5985,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.599,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.5995,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.6,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.6005,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.601,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.6015,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.602,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.6025,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.603,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.6035,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.604,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.6045,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.605,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.6055,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.606,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.6065,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.607,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.6075,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.608,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.6085,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.609,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.6095,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.61,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.6105,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
0.611,6.53451271946677e-08,5.54517744447956e-08,3.26725635973338e-08,2.77258872223978e-08,9.67610537305656e-10,3.14159265358979e-09,3.87044214922263e-09,6.28318530717959e-09,2.10035055176607e-08
