"time","Q1.vbc","Q1.vbe","Q2.vbc","Q2.vbe","VCC.T0","VCC.counter","VCC.counter2","VEE.T0","VEE.counter","VEE.counter2"
0.2525,-5.67373338611345,0.521387814417565,-7.06262266675786,0.514379155476224,0,-1,-1,0,-1,-1
0.253,-5.6745493919485,0.521384109911252,-7.06182555502408,0.514383738043998,0,-1,-1,0,-1,-1
0.2535,-5.67553725349339,0.521379631067985,-7.06086014787717,0.514389277368977,0,-1,-1,0,-1,-1
0.254,-5.67669673512696,0.521374378591426,-7.05972667607614,0.514395771498312,0,-1,-1,0,-1,-1
0.2545,-5.67802758152323,0.521368353410782,-7.05842538981383,0.514403218758633,0,-1,-1,0,-1,-1
0.255,-5.67952952047007,0.521361556694727,-7.0569565559736,0.514411617838064,0,-1,-1,0,-1,-1
0.2555,-5.68120216483691,0.521353989365193,-7.05532055351879,0.514420964927247,0,-1,-1,0,-1,-1
0.256,-5.68304512305873,0.521345652645208,-7.05351776598587,0.514431256941061,0,-1,-1,0,-1,-1
0.2565,-5.68505796329525,0.521336547881102,-7.05154861635869,0.514442490473251,0,-1,-1,0,-1,-1
0.257,-5.68724021340803,0.521326676542335,-7.04941356709009,0.514454661795576,0,-1,-1,0,-1,-1
0.2575,-5.68959136093757,0.521316040221319,-7.0471131201236,0.514467766856956,0,-1,-1,0,-1,-1
0.258,-5.69211085308041,0.521304640633256,-7.04464781691506,0.514481801282618,0,-1,-1,0,-1,-1
0.2585,-5.69479809666622,0.521292479615954,-7.04201823845428,0.514496760373242,0,-1,-1,0,-1,-1
0.259,-5.69765247541708,0.521279559239651,-7.03922498857833,0.514512639700462,0,-1,-1,0,-1,-1
0.2595,-5.70067335729595,0.521265881853752,-7.03626868686657,0.514529435360373,0,-1,-1,0,-1,-1
0.26,-5.70386000203802,0.521251449498312,-7.03315005803872,0.514547140782663,0,-1,-1,0,-1,-1
0.2605,-5.7072116620157,0.521236264545934,-7.02986983443827,0.514565750211086,0,-1,-1,0,-1,-1
0.261,-5.71072754995381,0.521220329496278,-7.02642878724488,0.514585257589351,0,-1,-1,0,-1,-1
0.2615,-5.71440683894765,0.521203646976149,-7.02282772645639,0.514605656561681,0,-1,-1,0,-1,-1
0.262,-5.71824866248112,0.521186219739585,-7.0190675008709,0.514626940473376,0,-1,-1,0,-1,-1
0.2625,-5.7222521144448,0.521168050667944,-7.01514899806875,0.51464910237137,0,-1,-1,0,-1,-1
0.263,-5.72641624915402,0.521149142769995,-7.01107314439459,0.514672135004795,0,-1,-1,0,-1,-1
0.2635,-5.7307400987102,0.521129499275566,-7.00684088813338,0.514696031361169,0,-1,-1,0,-1,-1
0.264,-5.73522268626212,0.521109123707077,-7.00245318665949,0.514720785075959,0,-1,-1,0,-1,-1
0.2645,-5.73986291841325,0.5210880192991,-6.99791111069602,0.514746387109688,0,-1,-1,0,-1,-1
0.265,-5.74465969922534,0.521066189613364,-6.99321573384229,0.514772829268826,0,-1,-1,0,-1,-1
0.2655,-5.74961189418261,0.521043638344345,-6.98836816749285,0.514800103092862,0,-1,-1,0,-1,-1
0.266,-5.75471833025449,0.521020369319597,-6.98336956077631,0.514828199856246,0,-1,-1,0,-1,-1
0.2665,-5.75997779595841,0.520996386500076,-6.97822110049405,0.514857110570325,0,-1,-1,0,-1,-1
0.267,-5.76538904142245,0.520971693980474,-6.972924011059,0.514886825985284,0,-1,-1,0,-1,-1
0.2675,-5.77095077844819,0.520946295989549,-6.96747955443438,0.514917336592086,0,-1,-1,0,-1,-1
0.268,-5.77666169971627,0.520920196957022,-6.96188901141376,0.514948633066364,0,-1,-1,0,-1,-1
0.2685,-5.78252050104184,0.520893401591091,-6.95615365992844,0.514980706782721,0,-1,-1,0,-1,-1
0.269,-5.78852574343212,0.520865914398818,-6.95027490950086,0.515013546630546,0,-1,-1,0,-1,-1
0.2695,-5.79467599547252,0.520837740181419,-6.94425416245975,0.515047142301772,0,-1,-1,0,-1,-1
0.27,-5.80096978882847,0.520808883879619,-6.93809285731268,0.515081483264039,0,-1,-1,0,-1,-1
0.2705,-5.80740561836205,0.520779350574172,-6.93179246863237,0.515116558763877,0,-1,-1,0,-1,-1
0.271,-5.8139819422485,0.520749145486377,-6.92535450694297,0.515152357829887,0,-1,-1,0,-1,-1
0.2715,-5.82069718209288,0.520718273978593,-6.91878051860629,0.515188869275927,0,-1,-1,0,-1,-1
0.272,-5.82754972304661,0.520686741554759,-6.91207208570815,0.51522608170429,0,-1,-1,0,-1,-1
0.2725,-5.83453793573039,0.520654553892909,-6.90523080457884,0.515263983839914,0,-1,-1,0,-1,-1
0.273,-5.84166021190514,0.520621716897871,-6.89825825084331,0.515302565073291,0,-1,-1,0,-1,-1
0.2735,-5.8489147813053,0.520588236432798,-6.89115615888799,0.515341812681361,0,-1,-1,0,-1,-1
0.274,-5.85629989627099,0.52055411859048,-6.88392624095913,0.515381714631688,0,-1,-1,0,-1,-1
0.2745,-5.86381377464067,0.520519369609873,-6.87657024311697,0.51542225871697,0,-1,-1,0,-1,-1
0.275,-5.87145459993529,0.520483995876722,-6.86908994505581,0.515463432559244,0,-1,-1,0,-1,-1
0.2755,-5.87922052154236,0.520448003924174,-6.86148715992414,0.515505223614098,0,-1,-1,0,-1,-1
0.276,-5.8871096549001,0.520411400433392,-6.85376373414477,0.515547619174875,0,-1,-1,0,-1,-1
0.2765,-5.89512008168149,0.52037419223417,-6.84592154723493,0.515590606376882,0,-1,-1,0,-1,-1
0.277,-5.90324987428957,0.520336386299159,-6.83796248771191,0.515634172420332,0,-1,-1,0,-1,-1
0.2775,-5.91149714954837,0.520297989730392,-6.82988840027921,0.515678305055962,0,-1,-1,0,-1,-1
0.278,-5.91985982935092,0.52025900982294,-6.82170132127492,0.515722990434082,0,-1,-1,0,-1,-1
0.2785,-5.92833587677623,0.520219454003439,-6.81340324640805,0.515768215231525,0,-1,-1,0,-1,-1
0.279,-5.93692322375255,0.520179329849793,-6.80499620191633,0.515813966003364,0,-1,-1,0,-1,-1
0.2795,-5.94561977132516,0.520138645091763,-6.79648224430408,0.515860229187878,0,-1,-1,0,-1,-1
0.28,-5.95442338992412,0.520097407611565,-6.78786346008001,0.515906991111509,0,-1,-1,0,-1,-1
0.2805,-5.96333191963196,0.52005562544446,-6.77914196549511,0.515954237993822,0,-1,-1,0,-1,-1
0.281,-5.9723431704515,0.520013306779353,-6.77031990628048,0.516001955952466,0,-1,-1,0,-1,-1
0.2815,-5.98145494780327,0.519970459916944,-6.76139943251485,0.51605013112356,0,-1,-1,0,-1,-1
0.282,-5.99066512610592,0.519927093147019,-6.7523826260943,0.516098750002048,0,-1,-1,0,-1,-1
0.2825,-5.99997135532017,0.519883215243074,-6.74327179000929,0.5161477981029,0,-1,-1,0,-1,-1
0.283,-6.00937134481813,0.519838834985898,-6.73406916852129,0.516197261263527,0,-1,-1,0,-1,-1
0.2835,-6.01886277720384,0.519793961309574,-6.72477703211629,0.516247125253249,0,-1,-1,0,-1,-1
0.284,-6.02844330867849,0.519748603301902,-6.71539767714649,0.516297375778704,0,-1,-1,0,-1,-1
0.2845,-6.03811056940575,0.519702770204836,-6.70593342547203,0.516347998489255,0,-1,-1,0,-1,-1
0.285,-6.04786216387701,0.519656471414906,-6.69638662410268,0.516398978982391,0,-1,-1,0,-1,-1
0.2855,-6.05769567127664,0.519609716483653,-6.6867596448396,0.51645030280914,0,-1,-1,0,-1,-1
0.286,-6.06760866979073,0.519562515046156,-6.67705486029785,0.516501955509665,0,-1,-1,0,-1,-1
0.2865,-6.07759882793394,0.519514876548296,-6.6672745538187,0.516553922733367,0,-1,-1,0,-1,-1
0.287,-6.08766357188644,0.519466811247285,-6.65742124762859,0.516606189824358,0,-1,-1,0,-1,-1
0.2875,-6.09780040160488,0.519418329263901,-6.64749739101209,0.516658742225009,0,-1,-1,0,-1,-1
0.288,-6.10800679569624,0.519369440869677,-6.63750545415158,0.516711565360947,0,-1,-1,0,-1,-1
0.2885,-6.11828021188846,0.51932015648702,-6.62744792766497,0.51676464464659,0,-1,-1,0,-1,-1
0.289,-6.12861808750124,0.519270486689321,-6.61732732214337,0.516817965490694,0,-1,-1,0,-1,-1
0.2895,-6.13901783991669,0.519220442201068,-6.60714616768879,0.516871513301884,0,-1,-1,0,-1,-1
0.29,-6.14947686705008,0.51917003389796,-6.59690701345187,0.5169252734942,0,-1,-1,0,-1,-1
0.2905,-6.1599925683754,0.519119272714885,-6.58661240690068,0.51697923146154,0,-1,-1,0,-1,-1
0.291,-6.17056244750697,0.51906816918834,-6.5762647926685,0.517033372428745,0,-1,-1,0,-1,-1
0.2915,-6.18118376580521,0.519016735011306,-6.56586685412965,0.517087681981817,0,-1,-1,0,-1,-1
0.292,-6.19185386625236,0.518964981583751,-6.5554211940325,0.517142145584264,0,-1,-1,0,-1,-1
0.2925,-6.20257007683737,0.51891292044792,-6.54493042977202,0.517196748729497,0,-1,-1,0,-1,-1
0.293,-6.2133297111316,0.518860563287969,-6.53439719282392,0.517251476946209,0,-1,-1,0,-1,-1
0.2935,-6.22413006886454,0.518807921929616,-6.52382412817882,0.517306315803755,0,-1,-1,0,-1,-1
0.294,-6.23496843649958,0.518755008339775,-6.51321389377636,0.517361250917535,0,-1,-1,0,-1,-1
0.2945,-6.24584208780969,0.518701834626204,-6.50256915993935,0.51741626795437,0,-1,-1,0,-1,-1
0.295,-6.25674829567092,0.518648412960644,-6.49189259796425,0.517471352554004,0,-1,-1,0,-1,-1
0.2955,-6.26768440625663,0.518594755076405,-6.48118680839147,0.517526489783973,0,-1,-1,0,-1,-1
0.296,-6.27864760490487,0.518540873868649,-6.47045454732181,0.517581665900094,0,-1,-1,0,-1,-1
0.2965,-6.28963513217638,0.518486781924506,-6.45969851755332,0.517636866740511,0,-1,-1,0,-1,-1
0.297,-6.30064422019358,0.518432491960796,-6.44892143011029,0.51769207821142,0,-1,-1,0,-1,-1
0.2975,-6.31167209328446,0.518378016823203,-6.43812600361154,0.517747286291947,0,-1,-1,0,-1,-1
0.298,-6.32271596862635,0.518323369485452,-6.42731496363871,0.517802477039012,0,-1,-1,0,-1,-1
0.2985,-6.33377305688982,0.518268563048491,-6.4164910421046,0.517857636592208,0,-1,-1,0,-1,-1
0.299,-6.34484056288247,0.518213610739665,-6.40565697662142,0.517912751178665,0,-1,-1,0,-1,-1
0.2995,-6.35591571002981,0.518158525733344,-6.39481548572821,0.517967807087709,0,-1,-1,0,-1,-1
0.3,-6.36699595243593,0.518103319566468,-6.38396905414684,0.518022790407743,0,-1,-1,0,-1,-1
0.3005,-6.37807833724836,0.518048006918794,-6.37312057856702,0.518077687840194,0,-1,-1,0,-1,-1
0.301,-6.38916008298792,0.517992601284879,-6.36227278196338,0.518132485972116,0,-1,-1,0,-1,-1
0.3015,-6.40023840911553,0.517937116254724,-6.35142838622196,0.518187171497913,0,-1,-1,0,-1,-1
0.302,-6.41131053685397,0.517881565511616,-6.34059011132832,0.51824173122399,0,-1,-1,0,-1,-1
0.3025,-6.42237369000964,0.517825962829975,-6.32976067455563,0.518296152073395,0,-1,-1,0,-1,-1
0.303,-6.43342509579433,0.5177703220732,-6.31894278965283,0.518350421090465,0,-1,-1,0,-1,-1
0.3035,-6.44446198564696,0.517714657191511,-6.30813916603268,0.518404525445473,0,-1,-1,0,-1,-1
0.304,-6.45548158842637,0.517658982220926,-6.29735251638583,0.518458452335059,0,-1,-1,0,-1,-1
0.3045,-6.46648103586589,0.517603311295231,-6.28658566119799,0.518512187684134,0,-1,-1,0,-1,-1
0.305,-6.47745763798298,0.517547658603156,-6.27584122466716,0.518565719901469,0,-1,-1,0,-1,-1
0.3055,-6.48840863865192,0.517492038422542,-6.26512190475914,0.518619036534172,0,-1,-1,0,-1,-1
0.306,-6.49933128860059,0.517436465107499,-6.25443039268132,0.518672125258267,0,-1,-1,0,-1,-1
0.3065,-6.51022284615863,0.51738095308626,-6.24376937215213,0.518724973882331,0,-1,-1,0,-1,-1
0.307,-6.52108057800547,0.517325516859037,-6.23314151867051,0.518777570351133,0,-1,-1,0,-1,-1
0.3075,-6.53190175991844,0.517270170995879,-6.22254949878542,0.518829902749275,0,-1,-1,0,-1,-1
0.308,-6.54268367752089,0.517214930134526,-6.21199596936528,0.51888195930483,0,-1,-1,0,-1,-1
0.3085,-6.55342362405821,0.517159808902585,-6.20148357954104,0.518933728279974,0,-1,-1,0,-1,-1
0.309,-6.56411884450428,0.517104820473037,-6.19101502092873,0.518985195820895,0,-1,-1,0,-1,-1
0.3095,-6.57476669274189,0.517049980545554,-6.18059288617721,0.519036351909581,0,-1,-1,0,-1,-1
0.31,-6.5853644943053,0.516995303830124,-6.17021979238315,0.519087185119967,0,-1,-1,0,-1,-1
0.3105,-6.59590958750186,0.516940805072996,-6.1598983440418,0.51913768415673,0,-1,-1,0,-1,-1
0.311,-6.6063993241196,0.5168864990535,-6.14963113235287,0.519187837857383,0,-1,-1,0,-1,-1
0.3115,-6.61683107013485,0.51683240058088,-6.13942073452638,0.519237635194385,0,-1,-1,0,-1,-1
0.312,-6.62720220641987,0.516778524491112,-6.12926971308859,0.51928706527723,0,-1,-1,0,-1,-1
0.3125,-6.63751012945044,0.516724885643736,-6.11918061518784,0.519336117354559,0,-1,-1,0,-1,-1
0.313,-6.64775225999707,0.516671498864035,-6.10915596399519,0.519384780852175,0,-1,-1,0,-1,-1
0.3135,-6.65792631900381,0.516618377056537,-6.09919798553586,0.519433046613384,0,-1,-1,0,-1,-1
0.314,-6.66802959588305,0.516565536214621,-6.08930933322988,0.519480903605333,0,-1,-1,0,-1,-1
0.3145,-6.67805958796864,0.516512991045637,-6.07949245471262,0.519528341795381,0,-1,-1,0,-1,-1
0.315,-6.68801381541028,0.516460756239477,-6.06974977513274,0.519575351317064,0,-1,-1,0,-1,-1
0.3155,-6.69788982206415,0.516408846464149,-6.06008369627689,0.519621922473018,0,-1,-1,0,-1,-1
0.316,-6.70768517638354,0.516357276361345,-6.05049659569439,0.519668045737904,0,-1,-1,0,-1,-1
0.3165,-6.7173974723095,0.516306060542019,-6.04099082582188,0.519713711761333,0,-1,-1,0,-1,-1
0.317,-6.72702433016142,0.516255213581959,-6.031568713108,0.519758911370789,0,-1,-1,0,-1,-1
0.3175,-6.73656339469418,0.516204750011169,-6.0222325599859,0.519803635547451,0,-1,-1,0,-1,-1
0.318,-6.74601201335377,0.516154683604901,-6.01298496826255,0.519847872343368,0,-1,-1,0,-1,-1
0.3185,-6.75536806805102,0.516105029193643,-6.00382800316343,0.51989161483113,0,-1,-1,0,-1,-1
0.319,-6.76462925918833,0.516055801093261,-5.99476391294207,0.519934854250546,0,-1,-1,0,-1,-1
0.3195,-6.77379331397187,0.516007013553523,-5.98579491953541,0.519977581995396,0,-1,-1,0,-1,-1
0.32,-6.78285798710145,0.515958680753235,-5.97692321789029,0.520019789614437,0,-1,-1,0,-1,-1
0.3205,-6.79182106146024,0.515910816795373,-5.96815097528999,0.520061468812399,0,-1,-1,0,-1,-1
0.321,-6.80068034880459,0.515863435702218,-5.95948033068075,0.520102611450995,0,-1,-1,0,-1,-1
0.3215,-6.80943369045385,0.51581655141049,-5.95091339399826,0.520143209549919,0,-1,-1,0,-1,-1
0.322,-6.8180789579801,0.515770177766485,-5.94245224549424,0.520183255287855,0,-1,-1,0,-1,-1
0.3225,-6.8266138739472,0.515724328182931,-5.93409911383298,0.520222740102275,0,-1,-1,0,-1,-1
0.323,-6.83503646665061,0.515679016487655,-5.925855924347,0.520261656964341,0,-1,-1,0,-1,-1
0.3235,-6.84334468542804,0.515634256194277,-5.91772468121415,0.520299998449918,0,-1,-1,0,-1,-1
0.324,-6.85153650875588,0.515590060699246,-5.90970736008218,0.520337757278473,0,-1,-1,0,-1,-1
0.3245,-6.85960994649405,0.5155464432799,-5.90180590585042,0.520374926321865,0,-1,-1,0,-1,-1
0.325,-6.86756304046556,0.51550341708939,-5.8940222321058,0.520411498604795,0,-1,-1,0,-1,-1
0.3255,-6.87539386503606,0.515460995151612,-5.88635822055891,0.520447467305261,0,-1,-1,0,-1,-1
0.326,-6.88310052769346,0.51541919035613,-5.87881572047995,0.520482825755006,0,-1,-1,0,-1,-1
0.3265,-6.89068116962746,0.515378015453104,-5.8713965481348,0.52051756743997,0,-1,-1,0,-1,-1
0.327,-6.89813390487889,0.515337482073297,-5.86410254569484,0.520551685567361,0,-1,-1,0,-1,-1
0.3275,-6.90545697412737,0.515297603154472,-5.85693543234423,0.520585174146963,0,-1,-1,0,-1,-1
0.328,-6.91264861827025,0.515258390920772,-5.84989692667186,0.520618027095619,0,-1,-1,0,-1,-1
0.3285,-6.91970711174877,0.515219857397343,-5.8429887144037,0.520650238468705,0,-1,-1,0,-1,-1
0.329,-6.92663076479142,0.515182014431676,-5.83621244622799,0.520681802472318,0,-1,-1,0,-1,-1
0.3295,-6.93341792395481,0.515144873687908,-5.82956973726876,0.520712713463454,0,-1,-1,0,-1,-1
0.33,-6.94006697266463,0.515108446641146,-5.8230621665592,0.520742965950187,0,-1,-1,0,-1,-1
0.3305,-6.9465763317565,0.515072744571773,-5.81669127651518,0.520772554591846,0,-1,-1,0,-1,-1
0.331,-6.95294446001692,0.515037778559768,-5.81045857240866,0.520801474199197,0,-1,-1,0,-1,-1
0.3315,-6.95916966726218,0.515003559585725,-5.80436570738218,0.520829719030836,0,-1,-1,0,-1,-1
0.332,-6.96525057669099,0.514970098262286,-5.79841402484285,0.52085728452713,0,-1,-1,0,-1,-1
0.3325,-6.97118575241591,0.514937405040791,-5.79260492712297,0.520884165910022,0,-1,-1,0,-1,-1
0.333,-6.97697378742384,0.514905490155821,-5.78693978842974,0.520910358511405,0,-1,-1,0,-1,-1
0.3335,-6.98261331281052,0.514874363614569,-5.78141994571418,0.520935857805935,0,-1,-1,0,-1,-1
0.334,-6.98810299820012,0.514844035191219,-5.77604669826461,0.520960659410761,0,-1,-1,0,-1,-1
0.3345,-6.99344155216483,0.514814514421331,-5.77082130730027,0.520984759085239,0,-1,-1,0,-1,-1
0.335,-6.99862772264443,0.514785810596223,-5.76574499556479,0.521008152730662,0,-1,-1,0,-1,-1
0.3355,-7.00366029736585,0.514757932757351,-5.76081894691976,0.521030836389981,0,-1,-1,0,-1,-1
0.336,-7.00853792423974,0.514730890310611,-5.75604448341656,0.521052805791077,0,-1,-1,0,-1,-1
0.3365,-7.01325954951137,0.514704691513376,-5.75142263334615,0.521074057456355,0,-1,-1,0,-1,-1
0.337,-7.01782407460383,0.514679344651996,-5.74695446955233,0.521094587831324,0,-1,-1,0,-1,-1
0.3375,-7.02223042790733,0.514654857790417,-5.7426410386644,0.521114393465285,0,-1,-1,0,-1,-1
0.338,-7.0264775771839,0.514631238723292,-5.73848334887502,0.521133471041435,0,-1,-1,0,-1,-1
0.3385,-7.03056452986706,0.514608494970775,-5.73448236965194,0.52115181737629,0,-1,-1,0,-1,-1
0.339,-7.03449033336153,0.514586633773322,-5.73063903144968,0.521169429419104,0,-1,-1,0,-1,-1
0.3395,-7.03825407534294,0.514565662086479,-5.72695422542131,0.521186304251285,0,-1,-1,0,-1,-1
0.34,-7.04185488405754,0.514545586575681,-5.72342880313009,0.521202439085817,0,-1,-1,0,-1,-1
0.3405,-7.04529180512016,0.514526414501809,-5.72006369616435,0.521217831191494,0,-1,-1,0,-1,-1
0.341,-7.04856409797275,0.514508151579926,-5.7168596283199,0.521232478072629,0,-1,-1,0,-1,-1
0.3415,-7.05167101100283,0.514490803598203,-5.71381733393162,0.521246377331393,0,-1,-1,0,-1,-1
0.342,-7.05461182175708,0.514474376124833,-5.7109375188343,0.52125952669153,0,-1,-1,0,-1,-1
0.3425,-7.05738584807834,0.514458874424662,-5.70822084955286,0.521271924004375,0,-1,-1,0,-1,-1
0.343,-7.05999244832067,0.514444303454594,-5.70566795309621,0.521283567248219,0,-1,-1,0,-1,-1
0.3435,-7.06243102156442,0.514430667858998,-5.70327941675117,0.521294454527678,0,-1,-1,0,-1,-1
0.344,-7.06470100783127,0.514417971965115,-5.70105578787636,0.521304584073062,0,-1,-1,0,-1,-1
0.3445,-7.06680188829929,0.514406219778459,-5.69899757369611,0.521313954239737,0,-1,-1,0,-1,-1
0.345,-7.06873307991619,0.514395416301217,-5.69710534333761,0.521322563581972,0,-1,-1,0,-1,-1
0.3455,-7.07049418513347,0.514385564401656,-5.69537948604139,0.521330410676335,0,-1,-1,0,-1,-1
0.346,-7.07208480902239,0.514376667103408,-5.693820388231,0.521337494250187,0,-1,-1,0,-1,-1
0.3465,-7.07350458549746,0.514368727255046,-5.6924284081257,0.52134381316271,0,-1,-1,0,-1,-1
0.347,-7.07475318914501,0.514361747379986,-5.69120386429018,0.52134936639608,0,-1,-1,0,-1,-1
0.3475,-7.07583033536366,0.514355729672836,-5.69014703550066,0.521354153054893,0,-1,-1,0,-1,-1
0.348,-7.07673578050483,0.514350675995729,-5.689258160611,0.521358172365577,0,-1,-1,0,-1,-1
0.3485,-7.07746932201322,0.514346587874666,-5.68853743841873,0.521361423675821,0,-1,-1,0,-1,-1
0.349,-7.07803079856734,0.514343466495857,-5.68798502753117,0.521363906453985,0,-1,-1,0,-1,-1
0.3495,-7.07842000228537,0.514341314363714,-5.68760113071581,0.521365620477397,0,-1,-1,0,-1,-1
0.35,-7.07863688338843,0.514340131432429,-5.68738579826853,0.521366565392489,0,-1,-1,0,-1,-1
0.3505,-7.07868140614027,0.514339917827206,-5.68733906642247,0.521366741023938,0,-1,-1,0,-1,-1
0.351,-7.07855356353899,0.514340673565631,-5.68746094323382,0.521366147342828,0,-1,-1,0,-1,-1
0.3515,-7.07825338918164,0.514342398332467,-5.68775139718381,0.521364784440895,0,-1,-1,0,-1,-1
0.352,-7.07778095734077,0.514345091477205,-5.6882103571063,0.521362652530078,0,-1,-1,0,-1,-1
0.3525,-7.07713638304091,0.514348752011611,-5.68883771211529,0.52135975194208,0,-1,-1,0,-1,-1
0.353,-7.0763198221351,0.514353378607277,-5.68963331153251,0.521356083127925,0,-1,-1,0,-1,-1
0.3535,-7.0753314713814,0.51435896959317,-5.69059696481494,0.521351646657516,0,-1,-1,0,-1,-1
0.354,-7.07417150490519,0.514365524758257,-5.691728501508,0.521346443519192,0,-1,-1,0,-1,-1
0.3545,-7.0728402197571,0.514373041220964,-5.69302763389863,0.521340474433204,0,-1,-1,0,-1,-1
0.355,-7.07133793796352,0.514381516208249,-5.69449404943897,0.521333740313556,0,-1,-1,0,-1,-1
0.3555,-7.06966501172044,0.514390946907949,-5.69612740584523,0.521326242243431,0,-1,-1,0,-1,-1
0.356,-7.06782183351471,0.514401330181301,-5.69792732154724,0.521317981427376,0,-1,-1,0,-1,-1
0.3565,-7.06580883615277,0.514412662561849,-5.699893375661,0.52130895919109,0,-1,-1,0,-1,-1
0.357,-7.06362649278947,0.514424940254347,-5.7020251079613,0.521299176981199,0,-1,-1,0,-1,-1
0.3575,-7.06127531695681,0.514438159133661,-5.70432201885435,0.521288636365045,0,-1,-1,0,-1,-1
0.358,-7.05875586259272,0.514452314743677,-5.70678356935034,0.521277339030463,0,-1,-1,0,-1,-1
0.3585,-7.05606867187052,0.514467404134974,-5.70940922983839,0.521265287124969,0,-1,-1,0,-1,-1
0.359,-7.05321439246309,0.514483421733996,-5.71219837045316,0.521252482493272,0,-1,-1,0,-1,-1
0.3595,-7.05019370257662,0.514500361983725,-5.71515033116196,0.521238927164681,0,-1,-1,0,-1,-1
0.36,-7.04700731050124,0.514518219359435,-5.7182644221844,0.521224623355991,0,-1,-1,0,-1,-1
0.3605,-7.04365596423365,0.514536988029637,-5.72153991499546,0.521209573408888,0,-1,-1,0,-1,-1
0.361,-7.04014045146542,0.514556661856412,-5.72497604233595,0.521193779789995,0,-1,-1,0,-1,-1
0.3615,-7.03646159957137,0.514577234395737,-5.72857199822289,0.521177245090917,0,-1,-1,0,-1,-1
0.362,-7.03262027559786,0.514598698897811,-5.73232693795994,0.521159972028287,0,-1,-1,0,-1,-1
0.3625,-7.0286173862512,0.514621048307387,-5.73623997814776,0.521141963443809,0,-1,-1,0,-1,-1
0.363,-7.02445382417355,0.514644277020691,-5.74031024718244,0.521123222615354,0,-1,-1,0,-1,-1
0.3635,-7.02013058623993,0.514668377016619,-5.74453677405942,0.521103752571881,0,-1,-1,0,-1,-1
0.364,-7.0156487022863,0.51469334018754,-5.74891855536633,0.521083556506149,0,-1,-1,0,-1,-1
0.3645,-7.01100922952733,0.514719158521802,-5.75345456052957,0.521062637807023,0,-1,-1,0,-1,-1
0.365,-7.00621326388403,0.514745823733224,-5.75814372116615,0.521040999993851,0,-1,-1,0,-1,-1
0.3655,-7.00126193992915,0.514773327262829,-5.7629849311344,0.521018646716761,0,-1,-1,0,-1,-1
0.366,-6.99615643083254,0.514801660280573,-5.76797704658486,0.520995581756952,0,-1,-1,0,-1,-1
0.3665,-6.99089794830652,0.514830813687085,-5.77311888601101,0.520971809026992,0,-1,-1,0,-1,-1
0.367,-6.98548774255126,0.514860778115394,-5.77840923030009,0.52094733257111,0,-1,-1,0,-1,-1
0.3675,-6.97992704014034,0.514891545484554,-5.78384688180959,0.520922156808636,0,-1,-1,0,-1,-1
0.368,-6.97421717782164,0.514923105654141,-5.78943053710675,0.52089628600986,0,-1,-1,0,-1,-1
0.3685,-6.96835952734344,0.514955448304442,-5.79515885846601,0.520869724590638,0,-1,-1,0,-1,-1
0.369,-6.96235548276187,0.514988563254221,-5.80103048593987,0.5208424771622,0,-1,-1,0,-1,-1
0.3695,-6.95620647527968,0.515022440090015,-5.80704402324444,0.520814548473093,0,-1,-1,0,-1,-1
0.37,-6.94991397314029,0.515057068169159,-5.81319803785907,0.520785943409678,0,-1,-1,0,-1,-1
0.3705,-6.94347948152178,0.515092436622798,-5.81949106112592,0.520756666996623,0,-1,-1,0,-1,-1
0.371,-6.93690454243101,0.515128534358904,-5.82592158834962,0.520726724397401,0,-1,-1,0,-1,-1
0.3715,-6.93019073459765,0.515165350065295,-5.83248807889683,0.520696120914782,0,-1,-1,0,-1,-1
0.372,-6.92333959804081,0.515202873468092,-5.83918902890042,0.520664862129701,0,-1,-1,0,-1,-1
0.3725,-6.91635279278647,0.51524109268771,-5.84602281827669,0.520632953610007,0,-1,-1,0,-1,-1
0.373,-6.90923201685426,0.515279995606977,-5.85298778977156,0.520600401061417,0,-1,-1,0,-1,-1
0.3735,-6.90197898284354,0.515319570262621,-5.8600822715256,0.520567210370824,0,-1,-1,0,-1,-1
0.374,-6.89459543820693,0.515359804508622,-5.86730455753086,0.520533387569356,0,-1,-1,0,-1,-1
0.3745,-6.88708316507992,0.51540068602031,-5.87465290779253,0.520498938832993,0,-1,-1,0,-1,-1
0.375,-6.87944398011049,0.515442202298452,-5.88212554849074,0.520463870483178,0,-1,-1,0,-1,-1
0.3755,-6.87167973428869,0.515484340673344,-5.8897206721422,0.520428188987433,0,-1,-1,0,-1,-1
0.376,-6.86379231277626,0.515527088308902,-5.89743643776201,0.52039190095997,0,-1,-1,0,-1,-1
0.3765,-6.85578354360277,0.515570433117111,-5.90527105980558,0.52035501316362,0,-1,-1,0,-1,-1
0.377,-6.84765538496324,0.515614361889442,-5.91322262570306,0.520317532507743,0,-1,-1,0,-1,-1
0.3775,-6.83940983784868,0.515658861171999,-5.92128918096854,0.520279466050102,0,-1,-1,0,-1,-1
0.378,-6.83104890745472,0.515703917653412,-5.92946876679061,0.520240820998028,0,-1,-1,0,-1,-1
0.3785,-6.82257463062013,0.515749517893129,-5.93775939329813,0.520201604708636,0,-1,-1,0,-1,-1
0.379,-6.81398907557565,0.515795648326317,-5.94615903980062,0.520161824689438,0,-1,-1,0,-1,-1
0.3795,-6.80529434169292,0.515842295268756,-5.95466565502857,0.520121488598963,0,-1,-1,0,-1,-1
