"time","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe2.mediums[1].h","pipe2.mediums[1].p","pipe2.mediums[2].h","pipe2.mediums[2].p","pipe3.mediums[1].h","pipe3.mediums[1].p","valve.filter.x[1]","valve.filter.x[2]","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent"
1.047,92527.2566408939,498545.948633293,86699.8131116333,498497.345838603,84881.9236756197,497001.194045514,84441.3560698929,495505.420339828,0.0267383430087311,0.120908301587801,0,0,4,0.9999999999999
1.048,92528.3884416366,498695.124165392,86700.5259664904,498651.882844026,84882.4051701822,497308.185029299,84441.8370424207,495964.593541378,0.0248107138331399,0.11378152701374,0,0,4,0.9999999999999
1.049,92529.4472669105,498829.229341682,86701.1904860071,498790.892208674,84882.8456986419,497584.466874177,84442.2709184379,496377.980676516,0.0230274510043059,0.107049681557319,0,0,4,0.9999999999999
1.05,92530.4378576163,498949.823197786,86701.8099592148,498915.871388818,84883.2488429091,497833.06069107,84442.6622007292,496750.009679996,0.0213777426992126,0.100693583918287,0,0,4,0.9999999999999
1.051,92531.3645950675,499058.256211399,86702.3873356526,499028.062145998,84883.6176974205,498056.526548003,84443.014815871,497084.536385734,0.0198515871425701,0.0946947104211788,0,0,4,0.9999999999999
1.052,92532.231546877,499155.71129829,86702.9253608853,499128.582920869,84883.9549560675,498257.049616635,84443.3321835728,497384.913669676,0.018439729850061,0.0890352065523749,0,0,4,0.9999999999999
1.053,92533.0422458788,499242.977175511,86703.4267774491,499218.624575423,84884.2631219279,498436.648301895,84443.6175039509,497654.278114772,0.0171336110181541,0.0836978865131872,0,0,4,0.9999999999999
1.054,92533.8007980936,499321.534771583,86703.8938992658,499299.022476221,84884.5451306261,498597.794654733,84443.8742522118,497896.04369734,0.0159253108385163,0.078666235418046,0,0,4,0.9999999999999
1.055,92534.5103039591,499391.999404074,86704.3295125285,499371.156271861,84884.8033185713,498742.385677413,84444.1053202235,498113.044806437,0.0148074903051438,0.0739244037082682,0,0,4,0.9999999999999
1.056,92535.1739313785,499455.179626637,86704.7358992161,499435.974141844,84885.0398797396,498872.198162929,84444.3133536898,498307.872768175,0.0137733773357669,0.0694572020340296,0,0,4,0.9999999999999
1.057,92535.794684395,499511.846096217,86705.11490728,499494.061261657,84885.2566083494,498988.631463778,84444.5005238059,498482.647795913,0.0128167118863047,0.0652500907619091,0,0,4,0.9999999999999
1.058,92536.37533447,499562.652125205,86705.4684048575,499546.087116469,84885.4551932003,499092.999689907,84444.6688721669,498639.363156235,0.0119316957988406,0.0612891680829748,0,0,4,0.9999999999999
1.059,92536.9184755197,499608.183325934,86705.7982312524,499592.753819108,84885.6372919254,499186.604965919,84444.8203465152,498779.92075537,0.0111129611494135,0.0575611546847766,0,0,4,0.9999999999999
1.06,92537.4265474628,499648.980985901,86706.1060051238,499634.604708762,84885.804334351,499270.540991195,84444.9566306772,498905.96131354,0.0103555470738034,0.0540533815786674,0,0,4,0.9999999999999
1.061,92537.9018355039,499685.534677949,86706.393221078,499672.117081536,84885.9576142765,499345.783576788,84445.0792352391,499018.954764743,0.00965486238796856,0.0507537722817396,0,0,4,0.9999999999999
1.062,92538.3464733502,499718.279081897,86706.6612961273,499705.745010419,84886.0983299878,499413.230013795,84445.189538199,499120.240713011,0.00900665211369772,0.0476508184353493,0,0,4,0.9999999999999
1.063,92538.7624667484,499747.60824702,86706.9115477107,499735.892182907,84886.2275729559,499473.686193826,84445.2887849951,499211.028260791,0.00840694361392343,0.0447335382307248,0,0,4,0.9999999999999
1.064,92539.151675065,499773.866426169,86707.1451894658,499762.91288025,84886.3463179786,499527.858349443,84445.3780700776,499292.377806057,0.00785209884057364,0.0419915159807315,0,0,4,0.9999999999999
1.065,92539.5158421233,499797.365764083,86707.3633492416,499787.122669676,84886.4556965983,499576.623757749,84445.4589751496,499365.838005117,0.00733878453011607,0.0394148771922819,0,0,4,0.9999999999999
1.066,92539.8565886921,499818.381436297,86707.5670648053,499808.795575745,84886.5569317657,499620.965967303,84445.5334036529,499433.280573701,0.00686397568303075,0.0369942917461111,0,0,4,0.9999999999999
1.067,92540.1754991477,499837.167784684,86707.7573509557,499828.191408213,84886.6527621773,499663.384545491,84445.6059964771,499499.310737468,0.00642472971968101,0.0347207931088694,0,0,4,0.9999999999999
1.068,92540.4743983711,499854.330518719,86707.9355070918,499845.918995257,84886.7450474013,499705.521855366,84445.6793610158,499566.505921139,0.00601843774492593,0.0325859770040815,0,0,4,0.9999999999999
1.069,92540.7563340334,499871.786171046,86708.1040959262,499863.90671158,84886.8338664504,499747.261959164,84445.750867351,499632.216872049,0.00564260218064208,0.0305818106433965,0,0,4,0.9999999999999
1.07,92541.0226765662,499889.889526855,86708.2640476307,499882.50872624,84886.917422446,499786.632051554,84445.8161377342,499692.051061185,0.00529491499940654,0.0287006796672785,0,0,4,0.9999999999999
1.071,92541.2734360571,499907.706809235,86708.4149700765,499900.791609127,84886.9938392635,499821.589182201,84445.8723773126,499743.19735698,0.00497325826219948,0.0269353866650978,0,0,4,0.9999999999999
1.072,92541.5083629253,499924.097893648,86708.5562381936,499917.618272871,84887.0616453462,499850.503108728,84445.9177732946,499783.826198248,0.00467568371601959,0.0252791312815653,0,0,4,0.9999999999999
1.073,92541.726886536,499937.622877916,86708.6869153119,499931.550651587,84887.1210725717,499873.447116482,84445.9538532057,499815.443467468,0.00440039422814778,0.0237254867104695,0,0,4,0.9999999999999
1.074,92541.9292702088,499947.714871067,86708.8069117939,499942.02398035,84887.1725132872,499890.664096266,84445.9818040055,499839.216202218,0.00414572384125026,0.0222683756062185,0,0,4,0.9999999999999
1.075,92542.1169126153,499954.967526326,86708.9172767887,499949.631994326,84887.217363628,499903.406816267,84446.0034936111,499856.992339471,0.00391014506979281,0.0209021006300693,0,0,4,0.9999999999999
1.076,92542.2914878475,499960.277118615,86709.0193472344,499955.273073019,84887.2573139765,499913.22747151,84446.0210644975,499870.894646528,0.00369222044776455,0.019621215186632,0,0,4,0.9999999999999
1.077,92542.4544496982,499964.378855411,86709.1142664739,499959.684926814,84887.2933387762,499920.973532348,84446.0355601389,499881.949815541,0.0034906192217711,0.0184205733800385,0,0,4,0.9999999999999
1.078,92542.6068637183,499967.669780846,86709.2028111522,499963.265457591,84887.3262516136,499927.339784404,84446.0479303451,499891.091969079,0.00330411495484871,0.0172953305618592,0,0,4,0.9999999999999
1.079,92542.7495530929,499970.353412078,86709.2855384556,499966.219978022,84887.3565275271,499932.691123119,84446.0586927619,499898.824713743,0.00313157611069221,0.016240924427481,0,0,4,0.9999999999999
1.08,92542.8832002044,499972.530421339,86709.3628811437,499968.650486968,84887.3844390519,499937.196706388,84446.0681224139,499905.410187241,0.00297194758774112,0.0152530265299443,0,0,4,0.9999999999999
1.081,92543.0085450302,499974.394055483,86709.4353435609,499970.750894144,84887.4104165803,499941.189743316,84446.076703858,499911.320517231,0.00282426299823971,0.0143275860212641,0,0,4,0.9999999999999
1.082,92543.1261923463,499976.040212861,86709.5033124393,499972.618574755,84887.4347523601,499944.871956173,84446.0847253316,499916.832595247,0.00268763042576135,0.013460794104181,0,0,4,0.9999999999999
1.083,92543.2366312642,499977.48314198,86709.5670734707,499974.268847252,84887.4574914812,499948.20411623,84446.0921137598,499921.863262782,0.00256121810140825,0.0126490452688613,0,0,4,0.9999999999999
1.084,92543.3403620699,499978.779052976,86709.6269364577,499975.75884729,84887.4787647031,499951.238093086,84446.0989248911,499926.458659135,0.00244426658730146,0.0118889708112324,0,0,4,0.9999999999999
1.085,92543.4379323677,499980.058597427,86709.6832694838,499977.219766554,84887.4988344911,499954.162258017,84446.1054115588,499930.862309654,0.00233608296421897,0.0111774230572648,0,0,4,0.9999999999999
1.086,92543.5296810886,499981.268037576,86709.7362437342,499978.598873175,84887.5177073692,499956.913254259,84446.1115080712,499935.000163583,0.00223600480081626,0.0105113838644476,0,0,4,0.9999999999999
1.087,92543.6159396667,499982.373293767,86709.7860343175,499979.862901917,84887.535425909,499959.468579762,84446.1172099304,499938.859857678,0.00214342938280509,0.00988803895912185,0,0,4,0.9999999999999
1.088,92543.6970971421,499983.414485392,86709.832880528,499981.052572439,84887.5520874998,499961.863615635,84446.1225559461,499942.472654115,0.00205778765643179,0.00930471238706866,0,0,4,0.9999999999999
1.089,92543.7734632583,499984.379260215,86709.8769542204,499982.156186503,84887.5677416605,499964.090557892,84446.1275492988,499945.834796341,0.00197856311040779,0.00875891323637719,0,0,4,0.9999999999999
1.09,92543.8453658442,499985.289613664,86709.9184521675,499983.196387123,84887.5824766816,499966.183294604,84446.1322415408,499948.99118693,0.00190527086568905,0.00824828187206347,0,0,4,0.9999999999999
1.091,92543.9130889224,499986.145774083,86709.9575368553,499984.173976201,84887.5963475274,499968.146290114,84446.1366469965,499951.950023438,0.00183746774579078,0.00777061483950711,0,0,4,0.9999999999999
1.092,92543.9768933535,499986.94238164,86709.9943551789,499985.084145968,84887.6094004527,499969.978416299,84446.1407738309,499954.713728862,0.00177474268581427,0.00732383902383562,0,0,4,0.9999999999999
1.093,92544.0370371808,499987.686941826,86710.0290578367,499985.934883824,84887.6216917515,499971.691387614,84446.1446430874,499957.297926728,0.00171671386276023,0.00690600196502785,0,0,4,0.9999999999999
1.094,92544.0937567167,499988.38302692,86710.0617814443,499986.730210886,84887.6332698546,499973.292215583,84446.148269929,499959.712749812,0.00166303240499305,0.00651528305228339,0,0,4,0.9999999999999
1.095,92544.1472794081,499989.033611074,86710.0926573355,499987.473576772,84887.6441826537,499974.788841902,84446.1516715816,499961.970568588,0.00161336105745968,0.00614992728315564,0,0,4,0.9999999999999
1.096,92544.1978142434,499989.642255685,86710.1218065241,499988.168958383,84887.6544740341,499976.188589395,84446.1548632047,499964.082099684,0.00156739858443139,0.00580832126530639,0,0,4,0.9999999999999
1.097,92544.2455567964,499990.212588612,86710.1493423943,499988.820383017,84887.6641857258,499977.499023254,84446.1578600617,499966.058453166,0.00152486717016214,0.00548895399820425,0,0,4,0.9999999999999
1.098,92544.290689133,499990.746108746,86710.1753696851,499989.429702843,84887.6733542378,499978.724509899,84446.1606729893,499967.906563191,0.0014855083739256,0.00519040047784283,0,0,4,0.9999999999999
1.099,92544.3333789163,499991.2441604,86710.1999848392,499989.998588572,84887.6820131949,499979.869065317,84446.1633119903,499969.632837241,0.0014490889937503,0.00491134330271575,0,0,4,0.9999999999999
1.1,92544.3737788759,499991.709105048,86710.223276211,499990.529712627,84887.6901947249,499980.938045476,84446.165788365,499971.245321841,0.00141540454636802,0.00465058549630535,0,0,4,0.9999999999999
1.101,92544.4120327973,499992.14267855,86710.2453267687,499991.025097813,84887.6979284269,499981.935758146,84446.1681118025,499972.750633244,0.00138426316907529,0.00440699480307037,0,0,4,0.9999999999999
1.102,92544.4483067115,499992.548620337,86710.2662330362,499991.488818331,84887.7052501209,499982.869143344,84446.1702956555,499974.158613255,0.00135542416754441,0.0041792995578467,0,0,4,0.9999999999999
1.103,92544.4827137169,499992.927877437,86710.2860601072,499991.922046711,84887.7121827047,499983.741123277,84446.1723470403,499975.473951411,0.00132874922160056,0.00396659255811292,0,0,4,0.9999999999999
1.104,92544.5153696284,499993.282154583,86710.3048749448,499992.326720204,84887.7187503239,499984.555524889,84446.1742741648,499976.702386461,0.00130409045872406,0.00376795808447135,0,0,4,0.9999999999999
1.105,92544.546400283,499993.613090251,86710.3227502068,499992.704729543,84887.7249790097,499985.316269662,84446.1760856851,499977.849888337,0.00128127622873953,0.00358241009487519,0,0,4,0.9999999999999
1.106,92544.5759158618,499993.922178056,86710.3397495413,499993.057789758,84887.7308916181,499986.026862914,84446.1777892653,499978.921769765,0.00126016218256481,0.00340907984766845,0,0,4,0.9999999999999
1.107,92544.604005962,499994.210751661,86710.3559247641,499993.387415376,84887.7365068598,499986.690295774,84446.1793913008,499979.92251575,0.00124064107620268,0.00324725191372009,0,0,4,0.9999999999999
1.108,92544.6307612704,499994.480094,86710.3713282893,499993.695072294,84887.7418436068,499987.309520474,84446.1808981806,499980.856580373,0.0012226002465273,0.00309620563170098,0,0,4,0.9999999999999
1.109,92544.6562890145,499994.731714758,86710.3860220777,499993.982485467,84887.7469241367,499987.887995074,84446.1823174008,499981.729173353,0.00120589404427782,0.00295510126158435,0,0,4,0.9999999999999
1.11,92544.6806585682,499994.966604577,86710.4000462352,499994.250786546,84887.7517629139,499988.428004117,84446.1836538911,499982.543743968,0.00119044406255048,0.00282337982192504,0,0,4,0.9999999999999
1.111,92544.7039424856,499995.185797658,86710.4134427006,499994.501156868,84887.7563750527,499988.931925473,84446.1849127864,499983.303879098,0.00117616352774024,0.00270046146584467,0,0,4,0.9999999999999
1.112,92544.7262206807,499995.390422833,86710.4262576594,499994.734886483,84887.7607771766,499989.402354624,84446.186099706,499984.013493523,0.00116295150802499,0.00258571277648409,0,0,4,0.9999999999999
1.113,92544.7475622292,499995.581461857,86710.4385310377,499994.953097085,84887.7649836683,499989.841548781,84446.1872195283,499984.67599197,0.0011507240564415,0.00247858301005325,0,0,4,0.9999999999999
1.114,92544.7680232265,499995.759720961,86710.450295266,499995.156709413,84887.7690062285,499990.251361472,84446.188276246,499985.2941705,0.00113941787585045,0.00237862012912258,0,0,4,0.9999999999999
1.115,92544.7876599134,499995.926005567,86710.4615828567,499995.346643486,84887.772856581,499990.633644396,84446.1892738523,499985.870822292,0.00112896799248174,0.00228537241041944,0,0,4,0.9999999999999
1.116,92544.8065352205,499996.081209349,86710.4724301833,499995.523920541,84887.7765478277,499990.990452559,84446.1902167892,499986.409046932,0.00111929729844626,0.00219833872448833,0,0,4,0.9999999999999
1.117,92544.8246956061,499996.226001907,86710.4828641064,499995.68930536,84887.7800896631,499991.323325311,84446.1911083698,499986.911166492,0.00111035455906801,0.00211714352640957,0,0,4,0.9999999999999
1.118,92544.8421884397,499996.361063179,86710.4929120108,499995.843574714,84887.7834919653,499991.633825949,84446.191951963,499987.379539042,0.001102085887472,0.00204140552107819,0,0,4,0.9999999999999
1.119,92544.8590588996,499996.487042026,86710.5026000151,499995.987469721,84887.7867641564,499991.923446164,84446.1927507825,499987.816414748,0.00109444015970525,0.001970760788206,0,0,4,0.9999999999999
1.12,92544.875349394,499996.604547992,86710.5119526364,499996.121686631,84887.7899150819,499992.193587296,84446.1935078471,499988.223907453,0.00108736962802552,0.00190486748138971,0,0,4,0.9999999999999
1.121,92544.8910997135,499996.714153274,86710.5209928791,499996.246879123,84887.7929530417,499992.445564918,84446.19422599,499988.604001562,0.00108082961535619,0.00184340473382269,0,0,4,0.9999999999999
1.122,92544.9063470466,499996.816393428,86710.5297422434,499996.363658969,84887.7958857949,499992.680610305,84446.1949078618,499988.958554356,0.00107477882629722,0.00178607221015011,0,0,4,0.9999999999999
1.123,92544.9211215752,499996.911708749,86710.5382181835,499996.472529034,84887.7987196513,499992.899735637,84446.1955556335,499989.2890927,0.00106918699834765,0.00173262296561426,0,0,4,0.9999999999999
1.124,92544.9354569112,499997.000583087,86710.5464401316,499996.574042046,84887.8014616233,499993.104053333,84446.1961716999,499989.597294571,0.00106401668721425,0.00168278566662107,0,0,4,0.9999999999999
1.125,92544.9493827895,499997.083446782,86710.5544252804,499996.668689585,84887.8041179193,499993.294552765,84446.1967581879,499989.88465237,0.00105923609777014,0.00163631897073111,0,0,4,0.9999999999999
1.126,92544.9629271304,499997.160704166,86710.5621897736,499996.756933523,84887.8066943697,499993.472163508,84446.1973170953,499990.152568294,0.00105481552131812,0.00159299611969722,0,0,4,0.9999999999999
1.127,92544.9761160955,499997.232734391,86710.5697487379,499996.839206967,84887.809196438,499993.637757252,84446.1978502951,499990.402357221,0.00105072728465626,0.00155260447791764,0,0,4,0.9999999999999
1.128,92544.9889730335,499997.299877643,86710.5771156752,499996.915898347,84887.8116290045,499993.792115966,84446.1983594651,499990.635198777,0.00104694764749666,0.00151495333178321,0,0,4,0.9999999999999
1.129,92545.0015216293,499997.362476732,86710.5843042801,499996.98739931,84887.8139970145,499993.936027829,84446.1988462994,499990.852281849,0.00104345132142703,0.00147985040483405,0,0,4,0.9999999999999
1.13,92545.0137837726,499997.420849102,86710.5913272093,499997.054072454,84887.8163050398,499994.070222647,84446.1993123659,499991.054707307,0.00104021525912226,0.00144711767818842,0,0,4,0.9999999999999
1.131,92545.0257803437,499997.475297294,86710.5981965357,499997.116263351,84887.8185574408,499994.195395964,84446.1997591593,499991.243524341,0.00103721732105123,0.0014165854918757,0,0,4,0.9999999999999
1.132,92545.0375311035,499997.526107567,86710.6049236852,499997.174298982,84887.8207583441,499994.312205898,84446.2001880936,499991.419725684,0.00103443651911329,0.00138809331620117,0,0,4,0.9999999999999
1.133,92545.0490452376,499997.573424695,86710.6115139778,499997.228344684,84887.8229096941,499994.420985215,84446.2005998671,499991.583813288,0.00103186976530356,0.00136155998280769,0,0,4,0.9999999999999
1.134,92545.0603430145,499997.617539026,86710.6179791301,499997.278732118,84887.8250157159,499994.522401456,84446.200995919,499991.736794101,0.00102949367104652,0.00133682266718847,0,0,4,0.9999999999999
1.135,92545.071439346,499997.658668739,86710.6243277656,499997.325710506,84887.8270795283,499994.616956223,84446.201377324,499991.879424751,0.00102729362909526,0.00131375902288188,0,0,4,0.9999999999999
1.136,92545.0823482409,499997.697018945,86710.6305679857,499997.369514138,84887.8291040614,499994.705121065,84446.2017450922,499992.012416536,0.00102525599767183,0.00129225403528414,0,0,4,0.9999999999999
1.137,92545.0930829126,499997.7327832,86710.6367074319,499997.410364118,84887.8310920791,499994.787340981,84446.2021001768,499992.136440695,0.00102336795821227,0.00127219916902966,0,0,4,0.9999999999999
1.138,92545.1036527025,499997.766100999,86710.6427515086,499997.448419707,84887.8330455416,499994.863936587,84446.2024432608,499992.25198092,0.00102162200561398,0.00125351616306671,0,0,4,0.9999999999999
1.139,92545.1140698913,499997.797151947,86710.6487073177,499997.483886091,84887.8349670171,499994.935320826,84446.202775229,499992.359660084,0.00102000605786754,0.00123610431221904,0,0,4,0.9999999999999
1.14,92545.1243449656,499997.826090362,86710.654580924,499997.516939542,84887.8368587008,499995.001848472,84446.2030968404,499992.460013338,0.00101851035437492,0.00121987707464529,0,0,4,0.9999999999999
1.141,92545.1344877372,499997.853060766,86710.6603780028,499997.547745145,84887.8387226469,499995.063851784,84446.2034088053,499992.553541874,0.00101712584346344,0.00120475339670645,0,0,4,0.9999999999999
1.142,92545.1445075264,499997.878200443,86710.6661039445,499997.576459714,84887.8405608067,499995.121646371,84446.2037117987,499992.64072177,0.00101584393170105,0.00119065628343497,0,0,4,0.9999999999999
1.143,92545.1544109057,499997.901607554,86710.6717625513,499997.603195322,84887.8423745591,499995.175457878,84446.2040063013,499992.721893416,0.00101465927146994,0.0011775307365472,0,0,4,0.9999999999999
1.144,92545.1642064059,499997.923407631,86710.677358757,499997.628095365,84887.84416569,499995.225574902,84446.2042929303,499992.797492142,0.00101356393263306,0.0011653063460796,0,0,4,0.9999999999999
1.145,92545.1739017722,499997.943714804,86710.6828970415,499997.651290204,84887.845935821,499995.272259828,84446.2045722467,499992.867913742,0.00101255079383033,0.00115391910656074,0,0,4,0.9999999999999
1.146,92545.183504222,499997.962635438,86710.6883815792,499997.672901321,84887.8476864633,499995.315757175,84446.2048447734,499992.933527067,0.00101161321975005,0.00114330937524042,0,0,4,0.9999999999999
1.147,92545.1930207429,499997.980272338,86710.6938164113,499997.693046136,84887.8494190796,499995.356303289,84446.205111016,499992.994688636,0.00101074468764679,0.00113341950429176,0,0,4,0.9999999999999
1.148,92545.202455058,499997.99667873,86710.6992036911,499997.711786036,84887.8511344512,499995.394025695,84446.2053712483,499993.051592804,0.00100994306288988,0.00112421742464055,0,0,4,0.9999999999999
1.149,92545.2118132749,499998.011943702,86710.7045469505,499997.729222892,84887.8528338559,499995.429130275,84446.2056259116,499993.104550553,0.0010092026644903,0.00111565271990609,0,0,4,0.9999999999999
1.15,92545.2211014083,499998.026154619,86710.7098496679,499997.745456623,84887.8545185517,499995.461819094,84446.2058754395,499993.153867169,0.00100851775703252,0.00110767587757072,0,0,4,0.9999999999999
1.151,92545.2303247476,499998.03938746,86710.7151149014,499997.760574296,84887.8561896444,499995.49226937,84446.2061202132,499993.199810962,0.00100788344890011,0.00110024319940306,0,0,4,0.9999999999999
1.152,92545.2394884501,499998.051715735,86710.7203456328,499997.774660211,84887.8578482114,499995.520653108,84446.2063606034,499993.242642558,0.0010072948653542,0.00109331217344715,0,0,4,0.9999999999999
1.153,92545.2485948427,499998.06318243,86710.7255432125,499997.787762523,84887.8594947502,499995.547060664,84446.2065967926,499993.282494974,0.00100675120639132,0.00108686231571379,0,0,4,0.9999999999999
1.154,92545.2576478153,499998.073846127,86710.7307098905,499997.799948034,84887.8611300767,499995.571625684,84446.206829065,499993.319569407,0.00100624917666657,0.00108086121322136,0,0,4,0.9999999999999
1.155,92545.2666519185,499998.083771745,86710.735848298,499997.81129115,84887.8627551416,499995.594499698,84446.2070577472,499993.354095318,0.00100578435032893,0.00107527148020487,0,0,4,0.9999999999999
1.156,92545.2756107846,499998.093014192,86710.7409605362,499997.821854431,84887.8643707067,499995.615807469,84446.2072831041,499993.386260333,0.00100535355141327,0.0010700629506328,0,0,4,0.9999999999999
1.157,92545.2845279016,499998.101626638,86710.7460486235,499997.831698383,84887.865977504,499995.63566918,84446.2075053908,499993.416244944,0.00100495370666326,0.00106520668223905,0,0,4,0.9999999999999
1.158,92545.2934053457,499998.109641486,86710.7511137617,499997.840859922,84887.8675759715,499995.654158548,84446.2077247623,499993.444160039,0.00100458357785482,0.00106068486709008,0,0,4,0.9999999999999
1.159,92545.30224551,499998.117096384,86710.756157336,499997.84938182,84887.8691666132,499995.671360063,84446.2079413963,499993.470132261,0.00100424142040629,0.00105647729470822,0,0,4,0.9999999999999
1.16,92545.3110514577,499998.124039553,86710.7611811195,499997.85731873,84887.870750073,499995.687380696,84446.2081555179,499993.494321455,0.00100392451346127,0.00105255858700124,0,0,4,0.9999999999999
1.161,92545.3198255866,499998.130509752,86710.7661865007,499997.864714506,84887.8723268567,499995.702305805,84446.2083673056,499993.516854916,0.00100363098268777,0.00104890862958833,0,0,4,0.9999999999999
1.162,92545.3285701568,499998.136544222,86710.7711747883,499997.871611198,84887.8738974413,499995.716216602,84446.2085769283,499993.537853431,0.00100335909332171,0.00104550844238127,0,0,4,0.9999999999999
1.163,92545.3372869892,499998.142163542,86710.7761470332,499997.878033284,84887.8754622036,499995.729169167,84446.2087845128,499993.557405006,0.00100310738255791,0.00104234270520839,0,0,4,0.9999999999999
1.164,92545.3459777923,499998.147386738,86710.7811042208,499997.884003455,84887.877021497,499995.741215884,84446.2089901783,499993.575592032,0.00100287449759191,0.00103939702258376,0,0,4,0.9999999999999
1.165,92545.3546445069,499998.152247282,86710.786047476,499997.889559327,84887.8785757327,499995.752428145,84446.2091940715,499993.592520026,0.00100265902493139,0.00103665503243663,0,0,4,0.9999999999999
1.166,92545.3632887995,499998.156768017,86710.7909777621,499997.894727316,84887.8801252589,499995.762861419,84446.2093963129,499993.608273806,0.00100245971947199,0.00103410265977126,0,0,4,0.9999999999999
1.167,92545.3719122533,499998.160969739,86710.7958959937,499997.899531623,84887.8816704059,499995.772567541,84446.209597016,499993.62293313,0.00100227540600132,0.00103172651568441,0,0,4,0.9999999999999
1.168,92545.3805160533,499998.164874053,86710.8008028581,499997.903996366,84887.8832114254,499995.781591138,84446.2097962714,499993.636563353,0.00100210519485394,0.00102951664868165,0,0,4,0.9999999999999
1.169,92545.3891011628,499998.168502222,86710.8056989154,499997.908144833,84887.884748525,499995.789972054,84446.2099941561,499993.649221064,0.00100194835304881,0.00102746501212634,0,0,4,0.9999999999999
1.17,92545.3976690186,499998.171869806,86710.8105849942,499997.911995686,84887.8862820019,499995.797754102,84446.2101907701,499993.660975483,0.00100180381315405,0.00102555942704822,0,0,4,0.9999999999999
1.171,92545.4062207386,499998.174993393,86710.8154617414,499997.9155679,84887.8878120906,499995.80497567,84446.2103861952,499993.671884612,0.00100167072239048,0.00102379047969027,0,0,4,0.9999999999999
1.172,92545.4147573841,499998.177888761,86710.8203297709,499997.918879512,84887.8893390136,499995.811673179,84446.2105805091,499993.682003457,0.00100154825446271,0.00102214925151905,0,0,4,0.9999999999999
1.173,92545.4232799717,499998.180571065,86710.8251896707,499997.921947838,84887.8908629843,499995.817881505,84446.2107737861,499993.691384642,0.00100143559616391,0.00102062722244057,0,0,4,0.9999999999999
1.174,92545.4317894851,499998.183055037,86710.83004201,499997.924789689,84887.8923842091,499995.823634394,84446.210966098,499993.700079027,0.0010013319339806,0.00101921617401609,0,0,4,0.9999999999999
1.175,92545.4402868873,499998.18535517,86710.8348873458,499997.927421589,84887.8939028899,499995.828964872,84446.2111575152,499993.708136327,0.00100123644069744,0.00101790809267804,0,0,4,0.9999999999999
1.176,92545.4487731326,499998.187485918,86710.8397262301,499997.929859989,84887.8954192268,499995.83390567,84446.211348107,499993.715605728,0.00100114826200205,0.00101669507294581,0,0,4,0.9999999999999
1.177,92545.4572491786,499998.189461881,86710.8445592171,499997.932121486,84887.8969334205,499995.838489632,84446.2115379432,499993.722536503,0.00100106650308978,0.00101556922064162,0,0,4,0.9999999999999
1.178,92545.4657153335,499998.19128871,86710.8493864858,499997.934212514,84887.898445538,499995.842729549,84446.2117270496,499993.728947851,0.001000991395112,0.00101452748410665,0,0,4,0.9999999999999
1.179,92545.4741709741,499998.192959179,86710.8542076772,499997.936124886,84887.8999554538,499995.846609443,84446.211915389,499993.734815862,0.00100092480496267,0.00101357374265553,0,0,4,0.9999999999999
1.18,92545.4826180011,499998.194501535,86710.8590238904,499997.937890583,84887.9014635635,499995.85019169,84446.2121030951,499993.740233683,0.00100086410650218,0.00101269316691439,0,0,4,0.9999999999999
1.181,92545.491057144,499998.195927844,86710.8638355477,499997.939523224,84887.9029700214,499995.85350256,84446.2122902223,499993.745240372,0.00100080875070898,0.0010118796203619,0,0,4,0.9999999999999
1.182,92545.4994891453,499998.19725058,86710.8686430794,499997.941036859,84887.9044749842,499995.856568967,84446.2124768265,499993.749875839,0.00100075817017129,0.00101112686592216,0,0,4,0.9999999999999
1.183,92545.5079147697,499998.198482776,86710.8734469287,499997.942446145,84887.9059786139,499995.859418785,84446.2126629653,499993.754181322,0.00100071177107962,0.00101042849168451,0,0,4,0.9999999999999
1.184,92545.5163348132,499998.199638172,86710.8782475566,499997.943766504,84887.9074810789,499995.862081174,84446.2128486985,499993.758199862,0.00100066892521941,0.00100977783662319,0,0,4,0.9999999999999
1.185,92545.5247501117,499998.200731367,86710.8830454479,499997.945014302,84887.9089825564,499995.864586899,84446.2130340892,499993.76197678,0.00100062896196358,0.00100916791631709,0,0,4,0.9999999999999
1.186,92545.5331615503,499998.201777967,86710.8878411155,499997.94620701,84887.9104832338,499995.866968655,84446.2132192045,499993.76556016,0.00100059116026514,0.00100859134866949,0,0,4,0.9999999999999
1.187,92545.5415700722,499998.202794733,86710.8926351062,499997.947363374,84887.9119833114,499995.869261388,84446.2134041156,499993.769001313,0.00100055474064977,0.00100804027962776,0,0,4,0.9999999999999
1.188,92545.549975646,499998.203778072,86710.8974274005,499997.948479764,84887.9134827799,499995.871461098,84446.2135888177,499993.772295867,0.0010005197722982,0.00100751489783409,0,0,4,0.9999999999999
1.189,92545.5583720601,499998.204595721,86710.9022143882,499997.949411058,84887.9149803059,499995.873317333,84446.2137728219,499993.775086842,0.00100049174642383,0.00100706636071538,0,0,4,0.9999999999999
1.19,92545.5667647776,499998.205358079,86710.9069992419,499997.950279013,84887.9164770578,499995.875044774,84446.2139565529,499993.777682878,0.00100046588960888,0.00100664956207807,0,0,4,0.9999999999999
