"time","Volume.ports[1].m_flow","Volume.ports[1].p","Volume.ports[1].h_outflow","Volume.ports[2].m_flow","Volume.ports[2].p","Volume.ports[2].h_outflow","Volume.portsData[1].diameter","Volume.portsData[1].height","Volume.portsData[1].zeta_out","Volume.portsData[1].zeta_in","Volume.portsData[2].diameter","Volume.portsData[2].height","Volume.portsData[2].zeta_out","Volume.portsData[2].zeta_in","Volume.ports_H_flow[1]","Volume.ports_H_flow[2]","Volume.ports_E_flow[1]","Volume.ports_E_flow[2]","Volume.ports_penetration[1]","Volume.ports_penetration[2]","Volume.portsData_diameter_internal[1]","Volume.portsData_diameter_internal[2]","Volume.portsData_height_internal[1]","Volume.portsData_height_internal[2]","Volume.portsData_zeta_in_internal[1]","Volume.portsData_zeta_in_internal[2]","Volume.portsData_zeta_out_internal[1]","Volume.portsData_zeta_out_internal[2]","Volume.portsData_diameter[1]","Volume.portsData_diameter[2]","Volume.portsData_height[1]","Volume.portsData_height[2]","Volume.portsData_zeta_in[1]","Volume.portsData_zeta_in[2]","Volume.portsData_zeta_out[1]","Volume.portsData_zeta_out[2]","FlowSource.ports[1].m_flow","FlowSource.ports[1].p","FlowSource.ports[1].h_outflow","Sink.ports[1].m_flow","Sink.ports[1].p","Sink.ports[1].h_outflow","Valve.port_b.m_flow","Valve.port_b.p","Valve.port_b.h_outflow","Step1.y"
2.191,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.192,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.193,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.194,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.195,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.196,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.197,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.198,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.199,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.2,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.201,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.202,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.203,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.204,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.205,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.206,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.207,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.208,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.209,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.21,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.211,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.212,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.213,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.214,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.215,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.216,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.217,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.218,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.219,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.22,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.221,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.222,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.223,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.224,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.225,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.226,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.227,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.228,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.229,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.23,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.231,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.232,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.233,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.234,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.235,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.236,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.237,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.238,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.239,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.24,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.241,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.242,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.243,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.244,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.245,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.246,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.247,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.248,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.249,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.25,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.251,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.252,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.253,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.254,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.255,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
2.256,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
