"time","J2.phi","J2.w","J4.phi","J4.w","J6.phi","J6.w","inertia1.phi","inertia1.w","inertia2.phi","inertia2.w","inertia3.phi","inertia3.w","inertia4.phi","inertia4.w","inertia5.phi","inertia5.w","inertia6.phi","inertia6.w"
0.8724,0,0,0,0,0,0,0.15704689178351,0.0484561416848496,0.15704689178351,0.0484561416848496,0,0,0,0,0,0,0,0
0.8728,0,0,0,0,0,0,0.157066214414964,0.0481690725766176,0.157066214414964,0.0481690725766176,0,0,0,0,0,0,0,0
0.8732,0,0,0,0,0,0,0.157085422378497,0.0478827044150915,0.157085422378497,0.0478827044150915,0,0,0,0,0,0,0,0
0.8736,0,0,0,0,0,0,0.157104515956542,0.0475970390038203,0.157104515956542,0.0475970390038203,0,0,0,0,0,0,0,0
0.874,0,0,0,0,0,0,0.157123495432305,0.0473120781417319,0.157123495432305,0.0473120781417319,0,0,0,0,0,0,0,0
0.8744,0,0,0,0,0,0,0.157142361089766,0.0470278236231192,0.157142361089766,0.0470278236231192,0,0,0,0,0,0,0,0
0.8748,0,0,0,0,0,0,0.157161113213678,0.0467442772376253,0.157161113213678,0.0467442772376253,0,0,0,0,0,0,0,0
0.8752,0,0,0,0,0,0,0.157179752089564,0.0464614407702289,0.157179752089564,0.0464614407702289,0,0,0,0,0,0,0,0
0.8756,0,0,0,0,0,0,0.157198278003717,0.0461793160012299,0.157198278003717,0.0461793160012299,0,0,0,0,0,0,0,0
0.876,0,0,0,0,0,0,0.157216691243202,0.0458979047062341,0.157216691243202,0.0458979047062341,0,0,0,0,0,0,0,0
0.8764,0,0,0,0,0,0,0.157234992095849,0.0456172086561394,0.157234992095849,0.0456172086561394,0,0,0,0,0,0,0,0
0.8768,0,0,0,0,0,0,0.157253180850258,0.045337229617121,0.157253180850258,0.045337229617121,0,0,0,0,0,0,0,0
0.8772,0,0,0,0,0,0,0.157271257795794,0.0450579693506165,0.157271257795794,0.0450579693506165,0,0,0,0,0,0,0,0
0.8776,0,0,0,0,0,0,0.157289223222586,0.0447794296133114,0.157289223222586,0.0447794296133114,0,0,0,0,0,0,0,0
0.878,0,0,0,0,0,0,0.15730707742153,0.0445016121571248,0.15730707742153,0.0445016121571248,0,0,0,0,0,0,0,0
0.8784,0,0,0,0,0,0,0.157324820684285,0.0442245187291941,0.157324820684285,0.0442245187291941,0,0,0,0,0,0,0,0
0.8788,0,0,0,0,0,0,0.15734245330327,0.0439481510718614,0.15734245330327,0.0439481510718614,0,0,0,0,0,0,0,0
0.8792,0,0,0,0,0,0,0.157359975571668,0.043672510922658,0.157359975571668,0.043672510922658,0,0,0,0,0,0,0,0
0.8796,0,0,0,0,0,0,0.157377387783421,0.0433976000142902,0.157377387783421,0.0433976000142902,0,0,0,0,0,0,0,0
0.88,0,0,0,0,0,0,0.157394690233231,0.0431234200746247,0.157394690233231,0.0431234200746247,0,0,0,0,0,0,0,0
0.8804,0,0,0,0,0,0,0.157411883216558,0.0428499728266737,0.157411883216558,0.0428499728266737,0,0,0,0,0,0,0,0
0.8808,0,0,0,0,0,0,0.15742896702962,0.0425772599885809,0.15742896702962,0.0425772599885809,0,0,0,0,0,0,0,0
0.8812,0,0,0,0,0,0,0.157445941969391,0.042305283273606,0.157445941969391,0.042305283273606,0,0,0,0,0,0,0,0
0.8816,0,0,0,0,0,0,0.1574628083336,0.0420340443901111,0.1574628083336,0.0420340443901111,0,0,0,0,0,0,0,0
0.882,0,0,0,0,0,0,0.157479566420732,0.0417635450415454,0.157479566420732,0.0417635450415454,0,0,0,0,0,0,0,0
0.8824,0,0,0,0,0,0,0.157496216530023,0.0414937869264305,0.157496216530023,0.0414937869264305,0,0,0,0,0,0,0,0
0.8828,0,0,0,0,0,0,0.157512758961465,0.0412247717383466,0.157512758961465,0.0412247717383466,0,0,0,0,0,0,0,0
0.8832,0,0,0,0,0,0,0.157529194015798,0.0409565011659169,0.157529194015798,0.0409565011659169,0,0,0,0,0,0,0,0
0.8836,0,0,0,0,0,0,0.157545521994515,0.040688976892794,0.157545521994515,0.040688976892794,0,0,0,0,0,0,0,0
0.884,0,0,0,0,0,0,0.157561743199856,0.0404222005976442,0.157561743199856,0.0404222005976442,0,0,0,0,0,0,0,0
0.8844,0,0,0,0,0,0,0.157577857934813,0.0401561739541336,0.157577857934813,0.0401561739541336,0,0,0,0,0,0,0,0
0.8848,0,0,0,0,0,0,0.157593866503122,0.0398908986309138,0.157593866503122,0.0398908986309138,0,0,0,0,0,0,0,0
0.8852,0,0,0,0,0,0,0.157609769209268,0.0396263762916062,0.157609769209268,0.0396263762916062,0,0,0,0,0,0,0,0
0.8856,0,0,0,0,0,0,0.157625566358481,0.0393626085947886,0.157625566358481,0.0393626085947886,0,0,0,0,0,0,0,0
0.886,0,0,0,0,0,0,0.157641258256735,0.0390995971939795,0.157641258256735,0.0390995971939795,0,0,0,0,0,0,0,0
0.8864,0,0,0,0,0,0,0.157656845210747,0.0388373437376245,0.157656845210747,0.0388373437376245,0,0,0,0,0,0,0,0
0.8868,0,0,0,0,0,0,0.157672327527978,0.0385758498690809,0.157672327527978,0.0385758498690809,0,0,0,0,0,0,0,0
0.8872,0,0,0,0,0,0,0.157687705516631,0.0383151172266036,0.157687705516631,0.0383151172266036,0,0,0,0,0,0,0,0
0.8876,0,0,0,0,0,0,0.157702979485647,0.03805514744333,0.157702979485647,0.03805514744333,0,0,0,0,0,0,0,0
0.888,0,0,0,0,0,0,0.15771814974471,0.0377959421472663,0.15771814974471,0.0377959421472663,0,0,0,0,0,0,0,0
0.8884,0,0,0,0,0,0,0.157733216604241,0.0375375029612716,0.157733216604241,0.0375375029612716,0,0,0,0,0,0,0,0
0.8888,0,0,0,0,0,0,0.157748178743943,0.0372798371038534,0.157748178743943,0.0372798371038534,0,0,0,0,0,0,0,0
0.8892,0,0,0,0,0,0,0.157763037050013,0.0370229442159503,0.157763037050013,0.0370229442159503,0,0,0,0,0,0,0,0
0.8896,0,0,0,0,0,0,0.157777792743903,0.0367668227848987,0.157777792743903,0.0367668227848987,0,0,0,0,0,0,0,0
0.89,0,0,0,0,0,0,0.157792446134838,0.0365114744270394,0.157792446134838,0.0365114744270394,0,0,0,0,0,0,0,0
0.8904,0,0,0,0,0,0,0.157806997532714,0.0362569007537088,0.157806997532714,0.0362569007537088,0,0,0,0,0,0,0,0
0.8908,0,0,0,0,0,0,0.157821447248098,0.0360031033712268,0.157821447248098,0.0360031033712268,0,0,0,0,0,0,0,0
0.8912,0,0,0,0,0,0,0.157835795592225,0.0357500838808824,0.157835795592225,0.0357500838808824,0,0,0,0,0,0,0,0
0.8916,0,0,0,0,0,0,0.157850042876993,0.0354978438789214,0.157850042876993,0.0354978438789214,0,0,0,0,0,0,0,0
0.892,0,0,0,0,0,0,0.157864189414971,0.035246384956533,0.157864189414971,0.035246384956533,0,0,0,0,0,0,0,0
0.8924,0,0,0,0,0,0,0.157878235519388,0.0349957086998364,0.157878235519388,0.0349957086998364,0,0,0,0,0,0,0,0
0.8928,0,0,0,0,0,0,0.157892181504136,0.0347458166898679,0.157892181504136,0.0347458166898679,0,0,0,0,0,0,0,0
0.8932,0,0,0,0,0,0,0.157906027683769,0.0344967105025677,0.157906027683769,0.0344967105025677,0,0,0,0,0,0,0,0
0.8936,0,0,0,0,0,0,0.157919774373501,0.0342483917087663,0.157919774373501,0.0342483917087663,0,0,0,0,0,0,0,0
0.894,0,0,0,0,0,0,0.157933421889203,0.034000861874172,0.157933421889203,0.034000861874172,0,0,0,0,0,0,0,0
0.8944,0,0,0,0,0,0,0.157946970547404,0.033754122559357,0.157946970547404,0.033754122559357,0,0,0,0,0,0,0,0
0.8948,0,0,0,0,0,0,0.157960420665288,0.0335081753197451,0.157960420665288,0.0335081753197451,0,0,0,0,0,0,0,0
0.8952,0,0,0,0,0,0,0.157973772560692,0.0332630217055974,0.157973772560692,0.0332630217055974,0,0,0,0,0,0,0,0
0.8956,0,0,0,0,0,0,0.157987026552108,0.033018663262,0.157987026552108,0.033018663262,0,0,0,0,0,0,0,0
0.896,0,0,0,0,0,0,0.158000182958677,0.0327751015288508,0.158000182958677,0.0327751015288508,0,0,0,0,0,0,0,0
0.8964,0,0,0,0,0,0,0.158013242100192,0.0325323380408455,0.158013242100192,0.0325323380408455,0,0,0,0,0,0,0,0
0.8968,0,0,0,0,0,0,0.158026204297092,0.0322903743274655,0.158026204297092,0.0322903743274655,0,0,0,0,0,0,0,0
0.8972,0,0,0,0,0,0,0.158039069870465,0.0320492119129639,0.158039069870465,0.0320492119129639,0,0,0,0,0,0,0,0
0.8976,0,0,0,0,0,0,0.158051839142043,0.0318088523163526,0.158051839142043,0.0318088523163526,0,0,0,0,0,0,0,0
0.898,0,0,0,0,0,0,0.158064512434205,0.0315692970513893,0.158064512434205,0.0315692970513893,0,0,0,0,0,0,0,0
0.8984,0,0,0,0,0,0,0.158077090069971,0.0313305476265642,0.158077090069971,0.0313305476265642,0,0,0,0,0,0,0,0
0.8988,0,0,0,0,0,0,0.158089572373,0.0310926055450865,0.158089572373,0.0310926055450865,0,0,0,0,0,0,0,0
0.8992,0,0,0,0,0,0,0.158101959667596,0.0308554723048718,0.158101959667596,0.0308554723048718,0,0,0,0,0,0,0,0
0.8996,0,0,0,0,0,0,0.158114252278698,0.0306191493985283,0.158114252278698,0.0306191493985283,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0.158126450531884,0.0303836383133442,0.158126450531884,0.0303836383133442,0,0,0,0,0,0,0,0
0.9004,0,0,0,0,0,0,0.158138554753367,0.0301489405312742,0.158138554753367,0.0301489405312742,0,0,0,0,0,0,0,0
0.9008,0,0,0,0,0,0,0.158150565269994,0.0299150575289264,0.158150565269994,0.0299150575289264,0,0,0,0,0,0,0,0
0.9012,0,0,0,0,0,0,0.158162482409245,0.0296819907775489,0.158162482409245,0.0296819907775489,0,0,0,0,0,0,0,0
0.9016,0,0,0,0,0,0,0.158174306499234,0.0294497417430169,0.158174306499234,0.0294497417430169,0,0,0,0,0,0,0,0
0.902,0,0,0,0,0,0,0.158186037868703,0.0292183118858196,0.158186037868703,0.0292183118858196,0,0,0,0,0,0,0,0
0.9024,0,0,0,0,0,0,0.158197676847022,0.0289877026610467,0.158197676847022,0.0289877026610467,0,0,0,0,0,0,0,0
0.9028,0,0,0,0,0,0,0.15820922376419,0.0287579155183754,0.15820922376419,0.0287579155183754,0,0,0,0,0,0,0,0
0.9032,0,0,0,0,0,0,0.158220678950831,0.0285289519020572,0.158220678950831,0.0285289519020572,0,0,0,0,0,0,0,0
0.9036,0,0,0,0,0,0,0.158232042738196,0.0283008132509047,0.158232042738196,0.0283008132509047,0,0,0,0,0,0,0,0
0.904,0,0,0,0,0,0,0.158243315458155,0.0280735009982784,0.158243315458155,0.0280735009982784,0,0,0,0,0,0,0,0
0.9044,0,0,0,0,0,0,0.158254497443204,0.0278470165720736,0.158254497443204,0.0278470165720736,0,0,0,0,0,0,0,0
0.9048,0,0,0,0,0,0,0.158265589026456,0.0276213613947071,0.158265589026456,0.0276213613947071,0,0,0,0,0,0,0,0
0.9052,0,0,0,0,0,0,0.158276590541644,0.0273965368831043,0.158276590541644,0.0273965368831043,0,0,0,0,0,0,0,0
0.9056,0,0,0,0,0,0,0.158287502323121,0.0271725444486854,0.158287502323121,0.0271725444486854,0,0,0,0,0,0,0,0
0.906,0,0,0,0,0,0,0.158298324705852,0.0269493854973531,0.158298324705852,0.0269493854973531,0,0,0,0,0,0,0,0
0.9064,0,0,0,0,0,0,0.15830905802542,0.0267270614294786,0.15830905802542,0.0267270614294786,0,0,0,0,0,0,0,0
0.9068,0,0,0,0,0,0,0.15831970261802,0.026505573639889,0.15831970261802,0.026505573639889,0,0,0,0,0,0,0,0
0.9072,0,0,0,0,0,0,0.158330258820458,0.0262849235178536,0.158330258820458,0.0262849235178536,0,0,0,0,0,0,0,0
0.9076,0,0,0,0,0,0,0.158340726970153,0.0260651124470713,0.158340726970153,0.0260651124470713,0,0,0,0,0,0,0,0
0.908,0,0,0,0,0,0,0.158351107405132,0.025846141805657,0.158351107405132,0.025846141805657,0,0,0,0,0,0,0,0
0.9084,0,0,0,0,0,0,0.158361400464027,0.0256280129661285,0.158361400464027,0.0256280129661285,0,0,0,0,0,0,0,0
0.9088,0,0,0,0,0,0,0.158371606486082,0.0254107272953936,0.158371606486082,0.0254107272953936,0,0,0,0,0,0,0,0
0.9092,0,0,0,0,0,0,0.158381725811141,0.0251942861547362,0.158381725811141,0.0251942861547362,0,0,0,0,0,0,0,0
0.9096,0,0,0,0,0,0,0.158391758779653,0.0249786908998041,0.158391758779653,0.0249786908998041,0,0,0,0,0,0,0,0
0.91,0,0,0,0,0,0,0.15840170573267,0.0247639428805951,0.15840170573267,0.0247639428805951,0,0,0,0,0,0,0,0
0.9104,0,0,0,0,0,0,0.158411567011843,0.024550043441444,0.158411567011843,0.024550043441444,0,0,0,0,0,0,0,0
0.9108,0,0,0,0,0,0,0.158421342959425,0.0243369939210097,0.158421342959425,0.0243369939210097,0,0,0,0,0,0,0,0
0.9112,0,0,0,0,0,0,0.158431033918264,0.0241247956522614,0.158431033918264,0.0241247956522614,0,0,0,0,0,0,0,0
0.9116,0,0,0,0,0,0,0.158440640231807,0.0239134499624661,0.158440640231807,0.0239134499624661,0,0,0,0,0,0,0,0
0.912,0,0,0,0,0,0,0.158450162244093,0.0237029581731751,0.158450162244093,0.0237029581731751,0,0,0,0,0,0,0,0
0.9124,0,0,0,0,0,0,0.158459600299757,0.0234933216002107,0.158459600299757,0.0234933216002107,0,0,0,0,0,0,0,0
0.9128,0,0,0,0,0,0,0.158468954744027,0.0232845415536532,0.158468954744027,0.0232845415536532,0,0,0,0,0,0,0,0
0.9132,0,0,0,0,0,0,0.158478225922719,0.0230766193378279,0.158478225922719,0.0230766193378279,0,0,0,0,0,0,0,0
0.9136,0,0,0,0,0,0,0.158487414182242,0.0228695562512912,0.158487414182242,0.0228695562512912,0,0,0,0,0,0,0,0
0.914,0,0,0,0,0,0,0.158496519869589,0.0226633535868185,0.158496519869589,0.0226633535868185,0,0,0,0,0,0,0,0
0.9144,0,0,0,0,0,0,0.158505543332343,0.0224580126313901,0.158505543332343,0.0224580126313901,0,0,0,0,0,0,0,0
0.9148,0,0,0,0,0,0,0.15851448491867,0.0222535346661783,0.15851448491867,0.0222535346661783,0,0,0,0,0,0,0,0
0.9152,0,0,0,0,0,0,0.158523344977323,0.0220499209665346,0.158523344977323,0.0220499209665346,0,0,0,0,0,0,0,0
0.9156,0,0,0,0,0,0,0.158532123857634,0.0218471728019758,0.158532123857634,0.0218471728019758,0,0,0,0,0,0,0,0
0.916,0,0,0,0,0,0,0.158540821909517,0.0216452914361716,0.158540821909517,0.0216452914361716,0,0,0,0,0,0,0,0
0.9164,0,0,0,0,0,0,0.158549439483467,0.0214442781269308,0.158549439483467,0.0214442781269308,0,0,0,0,0,0,0,0
0.9168,0,0,0,0,0,0,0.158557976930555,0.0212441341261883,0.158557976930555,0.0212441341261883,0,0,0,0,0,0,0,0
0.9172,0,0,0,0,0,0,0.158566434602432,0.0210448606799921,0.158566434602432,0.0210448606799921,0,0,0,0,0,0,0,0
0.9176,0,0,0,0,0,0,0.158574812851321,0.0208464590284901,0.158574812851321,0.0208464590284901,0,0,0,0,0,0,0,0
0.918,0,0,0,0,0,0,0.158583112030021,0.0206489304059166,0.158583112030021,0.0206489304059166,0,0,0,0,0,0,0,0
0.9184,0,0,0,0,0,0,0.158591331632709,0.0204522805022333,0.158591331632709,0.0204522805022333,0,0,0,0,0,0,0,0
0.9188,0,0,0,0,0,0,0.15859947139815,0.0202565137343228,0.15859947139815,0.0202565137343228,0,0,0,0,0,0,0,0
0.9192,0,0,0,0,0,0,0.158607533025608,0.0200616243355241,0.158607533025608,0.0200616243355241,0,0,0,0,0,0,0,0
0.9196,0,0,0,0,0,0,0.158615516866535,0.0198676135351323,0.158615516866535,0.0198676135351323,0,0,0,0,0,0,0,0
0.92,0,0,0,0,0,0,0.158623423272893,0.01967448255675,0.158623423272893,0.01967448255675,0,0,0,0,0,0,0,0
0.9204,0,0,0,0,0,0,0.158631252597157,0.0194822326182752,0.158631252597157,0.0194822326182752,0,0,0,0,0,0,0,0
0.9208,0,0,0,0,0,0,0.158639005192307,0.0192908649318907,0.158639005192307,0.0192908649318907,0,0,0,0,0,0,0,0
0.9212,0,0,0,0,0,0,0.158646681411831,0.0191003807040524,0.158646681411831,0.0191003807040524,0,0,0,0,0,0,0,0
0.9216,0,0,0,0,0,0,0.158654281609723,0.0189107811354781,0.158654281609723,0.0189107811354781,0,0,0,0,0,0,0,0
0.922,0,0,0,0,0,0,0.158661806140478,0.0187220674211364,0.158661806140478,0.0187220674211364,0,0,0,0,0,0,0,0
0.9224,0,0,0,0,0,0,0.158669255359093,0.0185342407502354,0.158669255359093,0.0185342407502354,0,0,0,0,0,0,0,0
0.9228,0,0,0,0,0,0,0.158676629621065,0.0183473023062109,0.158676629621065,0.0183473023062109,0,0,0,0,0,0,0,0
0.9232,0,0,0,0,0,0,0.158683929282388,0.018161253266716,0.158683929282388,0.018161253266716,0,0,0,0,0,0,0,0
0.9236,0,0,0,0,0,0,0.158691154699552,0.0179760948036089,0.158691154699552,0.0179760948036089,0,0,0,0,0,0,0,0
0.924,0,0,0,0,0,0,0.158698306229541,0.0177918280829425,0.158698306229541,0.0177918280829425,0,0,0,0,0,0,0,0
0.9244,0,0,0,0,0,0,0.158705384229832,0.0176084542649524,0.158705384229832,0.0176084542649524,0,0,0,0,0,0,0,0
0.9248,0,0,0,0,0,0,0.158712389058393,0.0174259745040457,0.158712389058393,0.0174259745040457,0,0,0,0,0,0,0,0
0.9252,0,0,0,0,0,0,0.158719321073679,0.0172443899487905,0.158719321073679,0.0172443899487905,0,0,0,0,0,0,0,0
0.9256,0,0,0,0,0,0,0.158726180634634,0.0170637017419034,0.158726180634634,0.0170637017419034,0,0,0,0,0,0,0,0
0.926,0,0,0,0,0,0,0.158732968100685,0.0168839110202394,0.158732968100685,0.0168839110202394,0,0,0,0,0,0,0,0
0.9264,0,0,0,0,0,0,0.158739683831746,0.0167050189147796,0.158739683831746,0.0167050189147796,0,0,0,0,0,0,0,0
0.9268,0,0,0,0,0,0,0.15874632818821,0.0165270265506206,0.15874632818821,0.0165270265506206,0,0,0,0,0,0,0,0
0.9272,0,0,0,0,0,0,0.15875290153095,0.016349935046963,0.15875290153095,0.016349935046963,0,0,0,0,0,0,0,0
0.9276,0,0,0,0,0,0,0.158759404221319,0.0161737455171001,0.158759404221319,0.0161737455171001,0,0,0,0,0,0,0,0
0.928,0,0,0,0,0,0,0.158765836621145,0.0159984590684067,0.158765836621145,0.0159984590684067,0,0,0,0,0,0,0,0
0.9284,0,0,0,0,0,0,0.158772199092731,0.0158240768023276,0.158772199092731,0.0158240768023276,0,0,0,0,0,0,0,0
0.9288,0,0,0,0,0,0,0.158778491998853,0.0156505998143664,0.158778491998853,0.0156505998143664,0,0,0,0,0,0,0,0
0.9292,0,0,0,0,0,0,0.158784715702759,0.0154780291940747,0.158784715702759,0.0154780291940747,0,0,0,0,0,0,0,0
0.9296,0,0,0,0,0,0,0.158790870568164,0.0153063660250399,0.158790870568164,0.0153063660250399,0,0,0,0,0,0,0,0
0.93,0,0,0,0,0,0,0.158796956959254,0.0151356113848748,0.158796956959254,0.0151356113848748,0,0,0,0,0,0,0,0
0.9304,0,0,0,0,0,0,0.158802975240677,0.0149657663452058,0.158802975240677,0.0149657663452058,0,0,0,0,0,0,0,0
0.9308,0,0,0,0,0,0,0.158808925777549,0.0147968319716616,0.158808925777549,0.0147968319716616,0,0,0,0,0,0,0,0
0.9312,0,0,0,0,0,0,0.158814808935445,0.0146288093238623,0.158814808935445,0.0146288093238623,0,0,0,0,0,0,0,0
0.9316,0,0,0,0,0,0,0.158820625080402,0.0144616994554078,0.158820625080402,0.0144616994554078,0,0,0,0,0,0,0,0
0.932,0,0,0,0,0,0,0.158826374578916,0.0142955034138667,0.158826374578916,0.0142955034138667,0,0,0,0,0,0,0,0
0.9324,0,0,0,0,0,0,0.158832057797939,0.0141302222407648,0.158832057797939,0.0141302222407648,0,0,0,0,0,0,0,0
0.9328,0,0,0,0,0,0,0.15883767510488,0.0139658569715739,0.15883767510488,0.0139658569715739,0,0,0,0,0,0,0,0
0.9332,0,0,0,0,0,0,0.158843226867599,0.0138024086357008,0.158843226867599,0.0138024086357008,0,0,0,0,0,0,0,0
0.9336,0,0,0,0,0,0,0.158848713454409,0.0136398782564754,0.158848713454409,0.0136398782564754,0,0,0,0,0,0,0,0
0.934,0,0,0,0,0,0,0.158854135234074,0.0134782668511403,0.158854135234074,0.0134782668511403,0,0,0,0,0,0,0,0
0.9344,0,0,0,0,0,0,0.158859492575803,0.0133175754308385,0.158859492575803,0.0133175754308385,0,0,0,0,0,0,0,0
0.9348,0,0,0,0,0,0,0.158864785849255,0.013157805000603,0.158864785849255,0.013157805000603,0,0,0,0,0,0,0,0
0.9352,0,0,0,0,0,0,0.158870015424531,0.0129989565593449,0.158870015424531,0.0129989565593449,0,0,0,0,0,0,0,0
0.9356,0,0,0,0,0,0,0.158875181672177,0.0128410310998425,0.158875181672177,0.0128410310998425,0,0,0,0,0,0,0,0
0.936,0,0,0,0,0,0,0.158880284963177,0.01268402960873,0.158880284963177,0.01268402960873,0,0,0,0,0,0,0,0
0.9364,0,0,0,0,0,0,0.158885325668956,0.0125279530664858,0.158885325668956,0.0125279530664858,0,0,0,0,0,0,0,0
0.9368,0,0,0,0,0,0,0.158890304161379,0.0123728024474217,0.158890304161379,0.0123728024474217,0,0,0,0,0,0,0,0
0.9372,0,0,0,0,0,0,0.158895220812742,0.0122185787196715,0.158895220812742,0.0122185787196715,0,0,0,0,0,0,0,0
0.9376,0,0,0,0,0,0,0.158900075995778,0.0120652828451795,0.158900075995778,0.0120652828451795,0,0,0,0,0,0,0,0
0.938,0,0,0,0,0,0,0.158904870083652,0.0119129157796894,0.158904870083652,0.0119129157796894,0,0,0,0,0,0,0,0
0.9384,0,0,0,0,0,0,0.158909603449958,0.0117614784727331,0.158909603449958,0.0117614784727331,0,0,0,0,0,0,0,0
0.9388,0,0,0,0,0,0,0.15891427646872,0.0116109718676191,0.15891427646872,0.0116109718676191,0,0,0,0,0,0,0,0
0.9392,0,0,0,0,0,0,0.158918889514388,0.0114613969014216,0.158918889514388,0.0114613969014216,0,0,0,0,0,0,0,0
0.9396,0,0,0,0,0,0,0.158923442961839,0.0113127545049691,0.158923442961839,0.0113127545049691,0,0,0,0,0,0,0,0
0.94,0,0,0,0,0,0,0.158927937186371,0.0111650456028328,0.158927937186371,0.0111650456028328,0,0,0,0,0,0,0,0
0.9404,0,0,0,0,0,0,0.158932372563704,0.0110182711133158,0.158932372563704,0.0110182711133158,0,0,0,0,0,0,0,0
0.9408,0,0,0,0,0,0,0.15893674946998,0.0108724319484415,0.15893674946998,0.0108724319484415,0,0,0,0,0,0,0,0
0.9412,0,0,0,0,0,0,0.158941068281756,0.0107275290139424,0.158941068281756,0.0107275290139424,0,0,0,0,0,0,0,0
0.9416,0,0,0,0,0,0,0.158945329376006,0.0105835632092488,0.158945329376006,0.0105835632092488,0,0,0,0,0,0,0,0
0.942,0,0,0,0,0,0,0.158949533130122,0.0104405354274777,0.158949533130122,0.0104405354274777,0,0,0,0,0,0,0,0
0.9424,0,0,0,0,0,0,0.158953679921903,0.0102984465554211,0.158953679921903,0.0102984465554211,0,0,0,0,0,0,0,0
0.9428,0,0,0,0,0,0,0.158957770129563,0.0101572974735353,0.158957770129563,0.0101572974735353,0,0,0,0,0,0,0,0
0.9432,0,0,0,0,0,0,0.158961804131725,0.0100170890559291,0.158961804131725,0.0100170890559291,0,0,0,0,0,0,0,0
0.9436,0,0,0,0,0,0,0.158965782307417,0.00987782217035262,0.158965782307417,0.00987782217035262,0,0,0,0,0,0,0,0
0.944,0,0,0,0,0,0,0.158969705036075,0.00973949767818632,0.158969705036075,0.00973949767818632,0,0,0,0,0,0,0,0
0.9444,0,0,0,0,0,0,0.158973572697538,0.00960211643442945,0.158973572697538,0.00960211643442945,0,0,0,0,0,0,0,0
0.9448,0,0,0,0,0,0,0.158977385672047,0.00946567928768875,0.158977385672047,0.00946567928768875,0,0,0,0,0,0,0,0
0.9452,0,0,0,0,0,0,0.158981144340244,0.00933018708016734,0.158981144340244,0.00933018708016734,0,0,0,0,0,0,0,0
0.9456,0,0,0,0,0,0,0.158984849083168,0.00919564064765328,0.158984849083168,0.00919564064765328,0,0,0,0,0,0,0,0
0.946,0,0,0,0,0,0,0.158988500282256,0.00906204081950833,0.158988500282256,0.00906204081950833,0,0,0,0,0,0,0,0
0.9464,0,0,0,0,0,0,0.158992098319341,0.00892938841865679,0.158992098319341,0.00892938841865679,0,0,0,0,0,0,0,0
0.9468,0,0,0,0,0,0,0.158995643576648,0.00879768426157396,0.158995643576648,0.00879768426157396,0,0,0,0,0,0,0,0
0.9472,0,0,0,0,0,0,0.158999136436793,0.0086669291582752,0.158999136436793,0.0086669291582752,0,0,0,0,0,0,0,0
0.9476,0,0,0,0,0,0,0.159002577282782,0.0085371239123043,0.159002577282782,0.0085371239123043,0,0,0,0,0,0,0,0
0.948,0,0,0,0,0,0,0.159005966257751,0.00840827111919668,0.159005966257751,0.00840827111919668,0,0,0,0,0,0,0,0
0.9484,0,0,0,0,0,0,0.15900930232428,0.00828038220793431,0.15900930232428,0.00828038220793431,0,0,0,0,0,0,0,0
0.9488,0,0,0,0,0,0,0.159012587421636,0.00815344632183068,0.159012587421636,0.00815344632183068,0,0,0,0,0,0,0,0
0.9492,0,0,0,0,0,0,0.159015821931379,0.00802746426079413,0.159015821931379,0.00802746426079413,0,0,0,0,0,0,0,0
0.9496,0,0,0,0,0,0,0.159019006235406,0.0079024368185456,0.159019006235406,0.0079024368185456,0,0,0,0,0,0,0,0
0.95,0,0,0,0,0,0,0.159022140715944,0.00777836478260975,0.159022140715944,0.00777836478260975,0,0,0,0,0,0,0,0
0.9504,0,0,0,0,0,0,0.159025225755554,0.007655248934306,0.159025225755554,0.007655248934306,0,0,0,0,0,0,0,0
0.9508,0,0,0,0,0,0,0.159028261737124,0.00753309004873929,0.159028261737124,0.00753309004873929,0,0,0,0,0,0,0,0
0.9512,0,0,0,0,0,0,0.159031249043873,0.00741188889479131,0.159031249043873,0.00741188889479131,0,0,0,0,0,0,0,0
0.9516,0,0,0,0,0,0,0.159034188059339,0.00729164623511128,0.159034188059339,0.00729164623511128,0,0,0,0,0,0,0,0
0.952,0,0,0,0,0,0,0.159037079167389,0.007172362826107,0.159037079167389,0.007172362826107,0,0,0,0,0,0,0,0
0.9524,0,0,0,0,0,0,0.159039922752207,0.00705403941793591,0.159039922752207,0.00705403941793591,0,0,0,0,0,0,0,0
0.9528,0,0,0,0,0,0,0.159042719198297,0.00693667675449591,0.159042719198297,0.00693667675449591,0,0,0,0,0,0,0,0
0.9532,0,0,0,0,0,0,0.15904546889048,0.00682027557341649,0.15904546889048,0.00682027557341649,0,0,0,0,0,0,0,0
0.9536,0,0,0,0,0,0,0.159048172213891,0.00670483660604959,0.159048172213891,0.00670483660604959,0,0,0,0,0,0,0,0
0.954,0,0,0,0,0,0,0.159050829553978,0.00659036057746061,0.159050829553978,0.00659036057746061,0,0,0,0,0,0,0,0
0.9544,0,0,0,0,0,0,0.1590534412965,0.00647684820641948,0.1590534412965,0.00647684820641948,0,0,0,0,0,0,0,0
0.9548,0,0,0,0,0,0,0.159056007827524,0.00636430020539148,0.159056007827524,0.00636430020539148,0,0,0,0,0,0,0,0
0.9552,0,0,0,0,0,0,0.159058529533423,0.0062527172805284,0.159058529533423,0.0062527172805284,0,0,0,0,0,0,0,0
