"time","booleanTable.y","integerTable.y","start.on","start.reset[1]","stop.on","stop.reset[1]"
3.476,1,6,1,0,0,1
3.478,1,6,1,0,0,1
3.48,1,6,1,0,0,1
3.482,1,6,1,0,0,1
3.484,1,6,1,0,0,1
3.486,1,6,1,0,0,1
3.488,1,6,1,0,0,1
3.49,1,6,1,0,0,1
3.492,1,6,1,0,0,1
3.494,1,6,1,0,0,1
3.496,1,6,1,0,0,1
3.498,1,6,1,0,0,1
3.5,1,6,1,0,0,1
3.502,1,6,1,0,0,1
3.504,1,6,1,0,0,1
3.506,1,6,1,0,0,1
3.508,1,6,1,0,0,1
3.51,1,6,1,0,0,1
3.512,1,6,1,0,0,1
3.514,1,6,1,0,0,1
3.516,1,6,1,0,0,1
3.518,1,6,1,0,0,1
3.52,1,6,1,0,0,1
3.522,1,6,1,0,0,1
3.524,1,6,1,0,0,1
3.526,1,6,1,0,0,1
3.528,1,6,1,0,0,1
3.53,1,6,1,0,0,1
3.532,1,6,1,0,0,1
3.534,1,6,1,0,0,1
3.536,1,6,1,0,0,1
3.538,1,6,1,0,0,1
3.54,1,6,1,0,0,1
3.542,1,6,1,0,0,1
3.544,1,6,1,0,0,1
3.546,1,6,1,0,0,1
3.548,1,6,1,0,0,1
3.55,1,6,1,0,0,1
3.552,1,6,1,0,0,1
3.554,1,6,1,0,0,1
3.556,1,6,1,0,0,1
3.558,1,6,1,0,0,1
3.56,1,6,1,0,0,1
3.562,1,6,1,0,0,1
3.564,1,6,1,0,0,1
3.566,1,6,1,0,0,1
3.568,1,6,1,0,0,1
3.57,1,6,1,0,0,1
3.572,1,6,1,0,0,1
3.574,1,6,1,0,0,1
3.576,1,6,1,0,0,1
3.578,1,6,1,0,0,1
3.58,1,6,1,0,0,1
3.582,1,6,1,0,0,1
3.584,1,6,1,0,0,1
3.586,1,6,1,0,0,1
3.588,1,6,1,0,0,1
3.59,1,6,1,0,0,1
3.592,1,6,1,0,0,1
3.594,1,6,1,0,0,1
3.596,1,6,1,0,0,1
3.598,1,6,1,0,0,1
3.6,1,6,1,0,0,1
3.602,1,6,1,0,0,1
3.604,1,6,1,0,0,1
3.606,1,6,1,0,0,1
3.608,1,6,1,0,0,1
3.61,1,6,1,0,0,1
3.612,1,6,1,0,0,1
3.614,1,6,1,0,0,1
3.616,1,6,1,0,0,1
3.618,1,6,1,0,0,1
3.62,1,6,1,0,0,1
3.622,1,6,1,0,0,1
3.624,1,6,1,0,0,1
3.626,1,6,1,0,0,1
3.628,1,6,1,0,0,1
3.63,1,6,1,0,0,1
3.632,1,6,1,0,0,1
3.634,1,6,1,0,0,1
3.636,1,6,1,0,0,1
3.638,1,6,1,0,0,1
3.64,1,6,1,0,0,1
3.642,1,6,1,0,0,1
3.644,1,6,1,0,0,1
3.646,1,6,1,0,0,1
3.648,1,6,1,0,0,1
3.65,1,6,1,0,0,1
3.652,1,6,1,0,0,1
3.654,1,6,1,0,0,1
3.656,1,6,1,0,0,1
3.658,1,6,1,0,0,1
3.66,1,6,1,0,0,1
3.662,1,6,1,0,0,1
3.664,1,6,1,0,0,1
3.666,1,6,1,0,0,1
3.668,1,6,1,0,0,1
3.67,1,6,1,0,0,1
3.672,1,6,1,0,0,1
3.674,1,6,1,0,0,1
3.676,1,6,1,0,0,1
3.678,1,6,1,0,0,1
3.68,1,6,1,0,0,1
3.682,1,6,1,0,0,1
3.684,1,6,1,0,0,1
3.686,1,6,1,0,0,1
3.688,1,6,1,0,0,1
3.69,1,6,1,0,0,1
3.692,1,6,1,0,0,1
3.694,1,6,1,0,0,1
3.696,1,6,1,0,0,1
3.698,1,6,1,0,0,1
3.7,1,6,1,0,0,1
3.702,1,6,1,0,0,1
3.704,1,6,1,0,0,1
3.706,1,6,1,0,0,1
3.708,1,6,1,0,0,1
3.71,1,6,1,0,0,1
3.712,1,6,1,0,0,1
3.714,1,6,1,0,0,1
3.716,1,6,1,0,0,1
3.718,1,6,1,0,0,1
3.72,1,6,1,0,0,1
3.722,1,6,1,0,0,1
3.724,1,6,1,0,0,1
3.726,1,6,1,0,0,1
3.728,1,6,1,0,0,1
3.73,1,6,1,0,0,1
3.732,1,6,1,0,0,1
3.734,1,6,1,0,0,1
3.736,1,6,1,0,0,1
3.738,1,6,1,0,0,1
3.74,1,6,1,0,0,1
3.742,1,6,1,0,0,1
3.744,1,6,1,0,0,1
3.746,1,6,1,0,0,1
3.748,1,6,1,0,0,1
3.75,1,6,1,0,0,1
3.752,1,6,1,0,0,1
3.754,1,6,1,0,0,1
3.756,1,6,1,0,0,1
3.758,1,6,1,0,0,1
3.76,1,6,1,0,0,1
3.762,1,6,1,0,0,1
3.764,1,6,1,0,0,1
3.766,1,6,1,0,0,1
3.768,1,6,1,0,0,1
3.77,1,6,1,0,0,1
3.772,1,6,1,0,0,1
3.774,1,6,1,0,0,1
3.776,1,6,1,0,0,1
3.778,1,6,1,0,0,1
3.78,1,6,1,0,0,1
3.782,1,6,1,0,0,1
3.784,1,6,1,0,0,1
3.786,1,6,1,0,0,1
3.788,1,6,1,0,0,1
3.79,1,6,1,0,0,1
3.792,1,6,1,0,0,1
3.794,1,6,1,0,0,1
3.796,1,6,1,0,0,1
3.798,1,6,1,0,0,1
3.8,1,6,1,0,0,1
3.802,1,6,1,0,0,1
3.804,1,6,1,0,0,1
3.806,1,6,1,0,0,1
3.808,1,6,1,0,0,1
3.81,1,6,1,0,0,1
3.812,1,6,1,0,0,1
3.814,1,6,1,0,0,1
3.816,1,6,1,0,0,1
3.818,1,6,1,0,0,1
3.82,1,6,1,0,0,1
3.822,1,6,1,0,0,1
3.824,1,6,1,0,0,1
3.826,1,6,1,0,0,1
3.828,1,6,1,0,0,1
3.83,1,6,1,0,0,1
3.832,1,6,1,0,0,1
3.834,1,6,1,0,0,1
3.836,1,6,1,0,0,1
3.838,1,6,1,0,0,1
3.84,1,6,1,0,0,1
3.842,1,6,1,0,0,1
3.844,1,6,1,0,0,1
3.846,1,6,1,0,0,1
3.848,1,6,1,0,0,1
3.85,1,6,1,0,0,1
3.852,1,6,1,0,0,1
3.854,1,6,1,0,0,1
3.856,1,6,1,0,0,1
3.858,1,6,1,0,0,1
3.86,1,6,1,0,0,1
3.862,1,6,1,0,0,1
3.864,1,6,1,0,0,1
3.866,1,6,1,0,0,1
3.868,1,6,1,0,0,1
3.87,1,6,1,0,0,1
3.872,1,6,1,0,0,1
3.874,1,6,1,0,0,1
3.876,1,6,1,0,0,1
3.878,1,6,1,0,0,1
3.88,1,6,1,0,0,1
3.882,1,6,1,0,0,1
3.884,1,6,1,0,0,1
3.886,1,6,1,0,0,1
3.888,1,6,1,0,0,1
3.89,1,6,1,0,0,1
3.892,1,6,1,0,0,1
3.894,1,6,1,0,0,1
3.896,1,6,1,0,0,1
3.898,1,6,1,0,0,1
3.9,1,6,1,0,0,1
3.902,1,6,1,0,0,1
3.904,1,6,1,0,0,1
3.906,1,6,1,0,0,1
3.908,1,6,1,0,0,1
3.91,1,6,1,0,0,1
3.912,1,6,1,0,0,1
3.914,1,6,1,0,0,1
3.916,1,6,1,0,0,1
3.918,1,6,1,0,0,1
3.92,1,6,1,0,0,1
3.922,1,6,1,0,0,1
3.924,1,6,1,0,0,1
3.926,1,6,1,0,0,1
3.928,1,6,1,0,0,1
3.93,1,6,1,0,0,1
3.932,1,6,1,0,0,1
3.934,1,6,1,0,0,1
3.936,1,6,1,0,0,1
3.938,1,6,1,0,0,1
3.94,1,6,1,0,0,1
3.942,1,6,1,0,0,1
3.944,1,6,1,0,0,1
3.946,1,6,1,0,0,1
3.948,1,6,1,0,0,1
3.95,1,6,1,0,0,1
3.952,1,6,1,0,0,1
3.954,1,6,1,0,0,1
3.956,1,6,1,0,0,1
3.958,1,6,1,0,0,1
3.96,1,6,1,0,0,1
3.962,1,6,1,0,0,1
3.964,1,6,1,0,0,1
3.966,1,6,1,0,0,1
3.968,1,6,1,0,0,1
3.97,1,6,1,0,0,1
3.972,1,6,1,0,0,1
3.974,1,6,1,0,0,1
3.976,1,6,1,0,0,1
3.978,1,6,1,0,0,1
3.98,1,6,1,0,0,1
3.982,1,6,1,0,0,1
3.984,1,6,1,0,0,1
3.986,1,6,1,0,0,1
3.988,1,6,1,0,0,1
3.99,1,6,1,0,0,1
3.992,1,6,1,0,0,1
3.994,1,6,1,0,0,1
3.996,1,6,1,0,0,1
3.998,1,6,1,0,0,1
4,1,6,1,0,0,1
4,0,4,0,1,1,0
4.002,0,4,0,1,1,0
4.004,0,4,0,1,1,0
4.006,0,4,0,1,1,0
4.008,0,4,0,1,1,0
4.01,0,4,0,1,1,0
4.012,0,4,0,1,1,0
4.014,0,4,0,1,1,0
4.016,0,4,0,1,1,0
4.018,0,4,0,1,1,0
4.02,0,4,0,1,1,0
4.022,0,4,0,1,1,0
4.024,0,4,0,1,1,0
4.026,0,4,0,1,1,0
4.028,0,4,0,1,1,0
4.03,0,4,0,1,1,0
4.032,0,4,0,1,1,0
4.034,0,4,0,1,1,0
4.036,0,4,0,1,1,0
4.038,0,4,0,1,1,0
4.04,0,4,0,1,1,0
4.042,0,4,0,1,1,0
4.044,0,4,0,1,1,0
4.046,0,4,0,1,1,0
4.048,0,4,0,1,1,0
4.05,0,4,0,1,1,0
4.052,0,4,0,1,1,0
4.054,0,4,0,1,1,0
4.056,0,4,0,1,1,0
4.058,0,4,0,1,1,0
4.06,0,4,0,1,1,0
4.062,0,4,0,1,1,0
4.064,0,4,0,1,1,0
4.066,0,4,0,1,1,0
4.068,0,4,0,1,1,0
4.07,0,4,0,1,1,0
4.072,0,4,0,1,1,0
4.074,0,4,0,1,1,0
4.076,0,4,0,1,1,0
4.078,0,4,0,1,1,0
4.08,0,4,0,1,1,0
4.082,0,4,0,1,1,0
4.084,0,4,0,1,1,0
4.086,0,4,0,1,1,0
4.088,0,4,0,1,1,0
4.09,0,4,0,1,1,0
4.092,0,4,0,1,1,0
4.094,0,4,0,1,1,0
4.096,0,4,0,1,1,0
4.098,0,4,0,1,1,0
4.1,0,4,0,1,1,0
4.102,0,4,0,1,1,0
4.104,0,4,0,1,1,0
4.106,0,4,0,1,1,0
4.108,0,4,0,1,1,0
4.11,0,4,0,1,1,0
4.112,0,4,0,1,1,0
4.114,0,4,0,1,1,0
4.116,0,4,0,1,1,0
4.118,0,4,0,1,1,0
4.12,0,4,0,1,1,0
4.122,0,4,0,1,1,0
4.124,0,4,0,1,1,0
4.126,0,4,0,1,1,0
4.128,0,4,0,1,1,0
4.13,0,4,0,1,1,0
4.132,0,4,0,1,1,0
4.134,0,4,0,1,1,0
4.136,0,4,0,1,1,0
4.138,0,4,0,1,1,0
4.14,0,4,0,1,1,0
4.142,0,4,0,1,1,0
4.144,0,4,0,1,1,0
4.146,0,4,0,1,1,0
4.148,0,4,0,1,1,0
4.15,0,4,0,1,1,0
4.152,0,4,0,1,1,0
4.154,0,4,0,1,1,0
4.156,0,4,0,1,1,0
4.158,0,4,0,1,1,0
4.16,0,4,0,1,1,0
4.162,0,4,0,1,1,0
4.164,0,4,0,1,1,0
4.166,0,4,0,1,1,0
4.168,0,4,0,1,1,0
4.17,0,4,0,1,1,0
4.172,0,4,0,1,1,0
4.174,0,4,0,1,1,0
4.176,0,4,0,1,1,0
4.178,0,4,0,1,1,0
4.18,0,4,0,1,1,0
4.182,0,4,0,1,1,0
4.184,0,4,0,1,1,0
4.186,0,4,0,1,1,0
4.188,0,4,0,1,1,0
4.19,0,4,0,1,1,0
4.192,0,4,0,1,1,0
4.194,0,4,0,1,1,0
4.196,0,4,0,1,1,0
4.198,0,4,0,1,1,0
4.2,0,4,0,1,1,0
4.202,0,4,0,1,1,0
4.204,0,4,0,1,1,0
4.206,0,4,0,1,1,0
4.208,0,4,0,1,1,0
4.21,0,4,0,1,1,0
4.212,0,4,0,1,1,0
4.214,0,4,0,1,1,0
4.216,0,4,0,1,1,0
4.218,0,4,0,1,1,0
4.22,0,4,0,1,1,0
4.222,0,4,0,1,1,0
4.224,0,4,0,1,1,0
4.226,0,4,0,1,1,0
4.228,0,4,0,1,1,0
4.23,0,4,0,1,1,0
4.232,0,4,0,1,1,0
4.234,0,4,0,1,1,0
4.236,0,4,0,1,1,0
4.238,0,4,0,1,1,0
4.24,0,4,0,1,1,0
4.242,0,4,0,1,1,0
4.244,0,4,0,1,1,0
4.246,0,4,0,1,1,0
4.248,0,4,0,1,1,0
4.25,0,4,0,1,1,0
4.252,0,4,0,1,1,0
4.254,0,4,0,1,1,0
4.256,0,4,0,1,1,0
4.258,0,4,0,1,1,0
4.26,0,4,0,1,1,0
4.262,0,4,0,1,1,0
4.264,0,4,0,1,1,0
4.266,0,4,0,1,1,0
4.268,0,4,0,1,1,0
4.27,0,4,0,1,1,0
4.272,0,4,0,1,1,0
4.274,0,4,0,1,1,0
4.276,0,4,0,1,1,0
4.278,0,4,0,1,1,0
4.28,0,4,0,1,1,0
4.282,0,4,0,1,1,0
4.284,0,4,0,1,1,0
4.286,0,4,0,1,1,0
4.288,0,4,0,1,1,0
4.29,0,4,0,1,1,0
4.292,0,4,0,1,1,0
4.294,0,4,0,1,1,0
4.296,0,4,0,1,1,0
4.298,0,4,0,1,1,0
4.3,0,4,0,1,1,0
4.302,0,4,0,1,1,0
4.304,0,4,0,1,1,0
4.306,0,4,0,1,1,0
4.308,0,4,0,1,1,0
4.31,0,4,0,1,1,0
4.312,0,4,0,1,1,0
4.314,0,4,0,1,1,0
4.316,0,4,0,1,1,0
4.318,0,4,0,1,1,0
4.32,0,4,0,1,1,0
4.322,0,4,0,1,1,0
4.324,0,4,0,1,1,0
4.326,0,4,0,1,1,0
4.328,0,4,0,1,1,0
4.33,0,4,0,1,1,0
4.332,0,4,0,1,1,0
4.334,0,4,0,1,1,0
4.336,0,4,0,1,1,0
4.338,0,4,0,1,1,0
4.34,0,4,0,1,1,0
4.342,0,4,0,1,1,0
4.344,0,4,0,1,1,0
4.346,0,4,0,1,1,0
4.348,0,4,0,1,1,0
4.35,0,4,0,1,1,0
4.352,0,4,0,1,1,0
4.354,0,4,0,1,1,0
4.356,0,4,0,1,1,0
4.358,0,4,0,1,1,0
4.36,0,4,0,1,1,0
4.362,0,4,0,1,1,0
4.364,0,4,0,1,1,0
4.366,0,4,0,1,1,0
4.368,0,4,0,1,1,0
4.37,0,4,0,1,1,0
4.372,0,4,0,1,1,0
4.374,0,4,0,1,1,0
4.376,0,4,0,1,1,0
4.378,0,4,0,1,1,0
4.38,0,4,0,1,1,0
4.382,0,4,0,1,1,0
4.384,0,4,0,1,1,0
4.386,0,4,0,1,1,0
4.388,0,4,0,1,1,0
4.39,0,4,0,1,1,0
4.392,0,4,0,1,1,0
4.394,0,4,0,1,1,0
4.396,0,4,0,1,1,0
4.398,0,4,0,1,1,0
4.4,0,4,0,1,1,0
4.402,0,4,0,1,1,0
4.404,0,4,0,1,1,0
4.406,0,4,0,1,1,0
4.408,0,4,0,1,1,0
4.41,0,4,0,1,1,0
4.412,0,4,0,1,1,0
4.414,0,4,0,1,1,0
4.416,0,4,0,1,1,0
4.418,0,4,0,1,1,0
4.42,0,4,0,1,1,0
4.422,0,4,0,1,1,0
4.424,0,4,0,1,1,0
4.426,0,4,0,1,1,0
4.428,0,4,0,1,1,0
4.43,0,4,0,1,1,0
4.432,0,4,0,1,1,0
4.434,0,4,0,1,1,0
4.436,0,4,0,1,1,0
4.438,0,4,0,1,1,0
4.44,0,4,0,1,1,0
4.442,0,4,0,1,1,0
4.444,0,4,0,1,1,0
4.446,0,4,0,1,1,0
4.448,0,4,0,1,1,0
4.45,0,4,0,1,1,0
4.452,0,4,0,1,1,0
4.454,0,4,0,1,1,0
4.456,0,4,0,1,1,0
4.458,0,4,0,1,1,0
4.46,0,4,0,1,1,0
4.462,0,4,0,1,1,0
4.464,0,4,0,1,1,0
4.466,0,4,0,1,1,0
4.468,0,4,0,1,1,0
4.47,0,4,0,1,1,0
4.472,0,4,0,1,1,0
4.474,0,4,0,1,1,0
4.476,0,4,0,1,1,0
4.478,0,4,0,1,1,0
4.48,0,4,0,1,1,0
4.482,0,4,0,1,1,0
4.484,0,4,0,1,1,0
4.486,0,4,0,1,1,0
4.488,0,4,0,1,1,0
4.49,0,4,0,1,1,0
4.492,0,4,0,1,1,0
4.494,0,4,0,1,1,0
4.496,0,4,0,1,1,0
4.498,0,4,0,1,1,0
4.5,0,4,0,1,1,0
4.502,0,4,0,1,1,0
4.504,0,4,0,1,1,0
4.506,0,4,0,1,1,0
4.508,0,4,0,1,1,0
4.51,0,4,0,1,1,0
4.512,0,4,0,1,1,0
4.514,0,4,0,1,1,0
4.516,0,4,0,1,1,0
4.518,0,4,0,1,1,0
4.52,0,4,0,1,1,0
4.522,0,4,0,1,1,0
4.524,0,4,0,1,1,0
4.526,0,4,0,1,1,0
4.528,0,4,0,1,1,0
4.53,0,4,0,1,1,0
4.532,0,4,0,1,1,0
4.534,0,4,0,1,1,0
4.536,0,4,0,1,1,0
4.538,0,4,0,1,1,0
4.54,0,4,0,1,1,0
4.542,0,4,0,1,1,0
4.544,0,4,0,1,1,0
4.546,0,4,0,1,1,0
4.548,0,4,0,1,1,0
4.55,0,4,0,1,1,0
4.552,0,4,0,1,1,0
4.554,0,4,0,1,1,0
4.556,0,4,0,1,1,0
4.558,0,4,0,1,1,0
4.56,0,4,0,1,1,0
4.562,0,4,0,1,1,0
4.564,0,4,0,1,1,0
4.566,0,4,0,1,1,0
4.568,0,4,0,1,1,0
4.57,0,4,0,1,1,0
4.572,0,4,0,1,1,0
4.574,0,4,0,1,1,0
4.576,0,4,0,1,1,0
4.578,0,4,0,1,1,0
4.58,0,4,0,1,1,0
4.582,0,4,0,1,1,0
4.584,0,4,0,1,1,0
4.586,0,4,0,1,1,0
4.588,0,4,0,1,1,0
4.59,0,4,0,1,1,0
4.592,0,4,0,1,1,0
4.594,0,4,0,1,1,0
4.596,0,4,0,1,1,0
4.598,0,4,0,1,1,0
4.6,0,4,0,1,1,0
4.602,0,4,0,1,1,0
4.604,0,4,0,1,1,0
4.606,0,4,0,1,1,0
4.608,0,4,0,1,1,0
4.61,0,4,0,1,1,0
4.612,0,4,0,1,1,0
4.614,0,4,0,1,1,0
4.616,0,4,0,1,1,0
4.618,0,4,0,1,1,0
4.62,0,4,0,1,1,0
4.622,0,4,0,1,1,0
4.624,0,4,0,1,1,0
4.626,0,4,0,1,1,0
4.628,0,4,0,1,1,0
4.63,0,4,0,1,1,0
4.632,0,4,0,1,1,0
4.634,0,4,0,1,1,0
4.636,0,4,0,1,1,0
4.638,0,4,0,1,1,0
4.64,0,4,0,1,1,0
4.642,0,4,0,1,1,0
4.644,0,4,0,1,1,0
4.646,0,4,0,1,1,0
4.648,0,4,0,1,1,0
4.65,0,4,0,1,1,0
4.652,0,4,0,1,1,0
4.654,0,4,0,1,1,0
4.656,0,4,0,1,1,0
4.658,0,4,0,1,1,0
4.66,0,4,0,1,1,0
4.662,0,4,0,1,1,0
4.664,0,4,0,1,1,0
4.666,0,4,0,1,1,0
4.668,0,4,0,1,1,0
4.67,0,4,0,1,1,0
4.672,0,4,0,1,1,0
4.674,0,4,0,1,1,0
4.676,0,4,0,1,1,0
4.678,0,4,0,1,1,0
4.68,0,4,0,1,1,0
4.682,0,4,0,1,1,0
4.684,0,4,0,1,1,0
4.686,0,4,0,1,1,0
4.688,0,4,0,1,1,0
4.69,0,4,0,1,1,0
4.692,0,4,0,1,1,0
4.694,0,4,0,1,1,0
4.696,0,4,0,1,1,0
4.698,0,4,0,1,1,0
4.7,0,4,0,1,1,0
4.702,0,4,0,1,1,0
4.704,0,4,0,1,1,0
4.706,0,4,0,1,1,0
4.708,0,4,0,1,1,0
4.71,0,4,0,1,1,0
4.712,0,4,0,1,1,0
4.714,0,4,0,1,1,0
4.716,0,4,0,1,1,0
4.718,0,4,0,1,1,0
4.72,0,4,0,1,1,0
4.722,0,4,0,1,1,0
4.724,0,4,0,1,1,0
4.726,0,4,0,1,1,0
4.728,0,4,0,1,1,0
4.73,0,4,0,1,1,0
4.732,0,4,0,1,1,0
4.734,0,4,0,1,1,0
4.736,0,4,0,1,1,0
4.738,0,4,0,1,1,0
4.74,0,4,0,1,1,0
4.742,0,4,0,1,1,0
4.744,0,4,0,1,1,0
4.746,0,4,0,1,1,0
4.748,0,4,0,1,1,0
4.75,0,4,0,1,1,0
4.752,0,4,0,1,1,0
4.754,0,4,0,1,1,0
4.756,0,4,0,1,1,0
4.758,0,4,0,1,1,0
4.76,0,4,0,1,1,0
4.762,0,4,0,1,1,0
4.764,0,4,0,1,1,0
4.766,0,4,0,1,1,0
4.768,0,4,0,1,1,0
4.77,0,4,0,1,1,0
4.772,0,4,0,1,1,0
4.774,0,4,0,1,1,0
4.776,0,4,0,1,1,0
4.778,0,4,0,1,1,0
4.78,0,4,0,1,1,0
4.782,0,4,0,1,1,0
4.784,0,4,0,1,1,0
4.786,0,4,0,1,1,0
4.788,0,4,0,1,1,0
4.79,0,4,0,1,1,0
4.792,0,4,0,1,1,0
4.794,0,4,0,1,1,0
4.796,0,4,0,1,1,0
4.798,0,4,0,1,1,0
4.8,0,4,0,1,1,0
4.802,0,4,0,1,1,0
4.804,0,4,0,1,1,0
4.806,0,4,0,1,1,0
4.808,0,4,0,1,1,0
4.81,0,4,0,1,1,0
4.812,0,4,0,1,1,0
4.814,0,4,0,1,1,0
4.816,0,4,0,1,1,0
4.818,0,4,0,1,1,0
4.82,0,4,0,1,1,0
4.822,0,4,0,1,1,0
4.824,0,4,0,1,1,0
4.826,0,4,0,1,1,0
4.828,0,4,0,1,1,0
4.83,0,4,0,1,1,0
4.832,0,4,0,1,1,0
4.834,0,4,0,1,1,0
4.836,0,4,0,1,1,0
4.838,0,4,0,1,1,0
4.84,0,4,0,1,1,0
4.842,0,4,0,1,1,0
4.844,0,4,0,1,1,0
4.846,0,4,0,1,1,0
4.848,0,4,0,1,1,0
4.85,0,4,0,1,1,0
4.852,0,4,0,1,1,0
4.854,0,4,0,1,1,0
4.856,0,4,0,1,1,0
4.858,0,4,0,1,1,0
4.86,0,4,0,1,1,0
4.862,0,4,0,1,1,0
4.864,0,4,0,1,1,0
4.866,0,4,0,1,1,0
4.868,0,4,0,1,1,0
4.87,0,4,0,1,1,0
4.872,0,4,0,1,1,0
4.874,0,4,0,1,1,0
4.876,0,4,0,1,1,0
4.878,0,4,0,1,1,0
4.88,0,4,0,1,1,0
4.882,0,4,0,1,1,0
4.884,0,4,0,1,1,0
4.886,0,4,0,1,1,0
4.888,0,4,0,1,1,0
4.89,0,4,0,1,1,0
4.892,0,4,0,1,1,0
4.894,0,4,0,1,1,0
4.896,0,4,0,1,1,0
4.898,0,4,0,1,1,0
4.9,0,4,0,1,1,0
4.902,0,4,0,1,1,0
4.904,0,4,0,1,1,0
4.906,0,4,0,1,1,0
4.908,0,4,0,1,1,0
4.91,0,4,0,1,1,0
4.912,0,4,0,1,1,0
4.914,0,4,0,1,1,0
4.916,0,4,0,1,1,0
4.918,0,4,0,1,1,0
4.92,0,4,0,1,1,0
4.922,0,4,0,1,1,0
4.924,0,4,0,1,1,0
4.926,0,4,0,1,1,0
4.928,0,4,0,1,1,0
4.93,0,4,0,1,1,0
4.932,0,4,0,1,1,0
4.934,0,4,0,1,1,0
4.936,0,4,0,1,1,0
4.938,0,4,0,1,1,0
4.94,0,4,0,1,1,0
4.942,0,4,0,1,1,0
4.944,0,4,0,1,1,0
4.946,0,4,0,1,1,0
4.948,0,4,0,1,1,0
4.95,0,4,0,1,1,0
4.952,0,4,0,1,1,0
4.954,0,4,0,1,1,0
4.956,0,4,0,1,1,0
4.958,0,4,0,1,1,0
4.96,0,4,0,1,1,0
4.962,0,4,0,1,1,0
4.964,0,4,0,1,1,0
4.966,0,4,0,1,1,0
4.968,0,4,0,1,1,0
4.97,0,4,0,1,1,0
4.972,0,4,0,1,1,0
4.974,0,4,0,1,1,0
4.976,0,4,0,1,1,0
4.978,0,4,0,1,1,0
4.98,0,4,0,1,1,0
4.982,0,4,0,1,1,0
4.984,0,4,0,1,1,0
4.986,0,4,0,1,1,0
4.988,0,4,0,1,1,0
4.99,0,4,0,1,1,0
4.992,0,4,0,1,1,0
4.994,0,4,0,1,1,0
4.996,0,4,0,1,1,0
4.998,0,4,0,1,1,0
5,0,4,0,1,1,0
5,1,4,0,1,1,0
5.002,1,4,0,1,1,0
5.004,1,4,0,1,1,0
5.006,1,4,0,1,1,0
5.008,1,4,0,1,1,0
5.01,1,4,0,1,1,0
5.012,1,4,0,1,1,0
5.014,1,4,0,1,1,0
5.016,1,4,0,1,1,0
5.018,1,4,0,1,1,0
5.02,1,4,0,1,1,0
5.022,1,4,0,1,1,0
5.024,1,4,0,1,1,0
5.026,1,4,0,1,1,0
5.028,1,4,0,1,1,0
5.03,1,4,0,1,1,0
5.032,1,4,0,1,1,0
5.034,1,4,0,1,1,0
5.036,1,4,0,1,1,0
5.038,1,4,0,1,1,0
5.04,1,4,0,1,1,0
5.042,1,4,0,1,1,0
5.044,1,4,0,1,1,0
5.046,1,4,0,1,1,0
5.048,1,4,0,1,1,0
5.05,1,4,0,1,1,0
5.052,1,4,0,1,1,0
5.054,1,4,0,1,1,0
5.056,1,4,0,1,1,0
5.058,1,4,0,1,1,0
5.06,1,4,0,1,1,0
5.062,1,4,0,1,1,0
5.064,1,4,0,1,1,0
5.066,1,4,0,1,1,0
5.068,1,4,0,1,1,0
5.07,1,4,0,1,1,0
5.072,1,4,0,1,1,0
5.074,1,4,0,1,1,0
5.076,1,4,0,1,1,0
5.078,1,4,0,1,1,0
5.08,1,4,0,1,1,0
5.082,1,4,0,1,1,0
5.084,1,4,0,1,1,0
5.086,1,4,0,1,1,0
5.088,1,4,0,1,1,0
5.09,1,4,0,1,1,0
5.092,1,4,0,1,1,0
5.094,1,4,0,1,1,0
5.096,1,4,0,1,1,0
5.098,1,4,0,1,1,0
5.1,1,4,0,1,1,0
5.102,1,4,0,1,1,0
5.104,1,4,0,1,1,0
5.106,1,4,0,1,1,0
5.108,1,4,0,1,1,0
5.11,1,4,0,1,1,0
5.112,1,4,0,1,1,0
5.114,1,4,0,1,1,0
5.116,1,4,0,1,1,0
5.118,1,4,0,1,1,0
5.12,1,4,0,1,1,0
5.122,1,4,0,1,1,0
5.124,1,4,0,1,1,0
5.126,1,4,0,1,1,0
5.128,1,4,0,1,1,0
5.13,1,4,0,1,1,0
5.132,1,4,0,1,1,0
5.134,1,4,0,1,1,0
5.136,1,4,0,1,1,0
5.138,1,4,0,1,1,0
5.14,1,4,0,1,1,0
5.142,1,4,0,1,1,0
5.144,1,4,0,1,1,0
5.146,1,4,0,1,1,0
5.148,1,4,0,1,1,0
5.15,1,4,0,1,1,0
5.152,1,4,0,1,1,0
5.154,1,4,0,1,1,0
5.156,1,4,0,1,1,0
5.158,1,4,0,1,1,0
5.16,1,4,0,1,1,0
5.162,1,4,0,1,1,0
5.164,1,4,0,1,1,0
5.166,1,4,0,1,1,0
5.168,1,4,0,1,1,0
5.17,1,4,0,1,1,0
5.172,1,4,0,1,1,0
5.174,1,4,0,1,1,0
5.176,1,4,0,1,1,0
5.178,1,4,0,1,1,0
5.18,1,4,0,1,1,0
5.182,1,4,0,1,1,0
5.184,1,4,0,1,1,0
5.186,1,4,0,1,1,0
5.188,1,4,0,1,1,0
5.19,1,4,0,1,1,0
5.192,1,4,0,1,1,0
5.194,1,4,0,1,1,0
5.196,1,4,0,1,1,0
5.198,1,4,0,1,1,0
5.2,1,4,0,1,1,0
5.202,1,4,0,1,1,0
5.204,1,4,0,1,1,0
5.206,1,4,0,1,1,0
5.208,1,4,0,1,1,0
5.21,1,4,0,1,1,0
5.212,1,4,0,1,1,0
5.214,1,4,0,1,1,0
