"time","loadInertia.phi","loadInertia.w","smr.idq_rr[1]","smr.idq_rr[2]","smr.idq_sr[1]","smr.idq_sr[2]"
0.278,2.35236272154434,25.9253452124941,86.2045584458274,418.623361874947,-100.566387287831,-452.20122358447
0.2785,2.36535847252466,26.0587465258207,23.1711028935431,421.472748850836,-36.5647253018746,-458.146047160248
0.279,2.37842244377441,26.1979973120055,-39.8225651093616,416.342776934819,27.5331833257406,-455.660229382422
0.2795,2.39155720618392,26.341665796865,-101.704239596609,403.344109851515,90.6353962532735,-444.805181000575
0.28,2.40476459616771,26.4882522562661,-161.427548236913,382.723245331671,151.673952316178,-425.786943339433
0.2805,2.41804569119484,26.6362312846852,-217.989997865809,354.856913833592,209.623301395103,-398.951204619271
0.281,2.43140080838987,26.7840931025632,-270.449868656093,320.243929266753,263.517605626083,-364.775580442174
0.2815,2.44482952225904,26.9303817364234,-317.941696456043,279.495162542745,312.466637944051,-323.859849123558
0.282,2.4583306998713,27.0737288810401,-359.690108775979,233.321889121822,355.670036219146,-276.914393508088
0.2825,2.47190255206867,27.2128829744633,-395.021874966646,182.522614494131,392.429769619109,-224.746951242592
0.283,2.48554269829882,27.3467325588316,-423.375966631643,127.968669435512,422.160605791471,-168.247967903896
0.2835,2.49924824096794,27.4743238800236,-444.311654137141,70.5889841881601,444.398598522169,-108.374982682132
0.284,2.51301584762368,27.5948724378222,-457.514443628602,11.3541694220029,458.807394958492,-46.1361695525341
0.2845,2.52684183725294,27.7077692603234,-462.800009354038,-48.7397564801961,465.182513633965,17.426602463756
0.285,2.54072226856662,27.8125818627835,-460.115933367393,-108.687784091262,463.453398662885,81.2549808900923
0.2855,2.55465302758892,27.9090511596889,-449.541499033502,-167.492219364877,453.683495457128,144.2913332522
0.286,2.56862991275629,27.9970846218778,-431.285359703317,-224.178669631661,436.068162428416,205.49573160352
0.2865,2.58264871605384,28.0767470021864,-405.681387023831,-277.811511940127,410.930723970569,263.862493875541
0.287,2.59670529876539,28.1482490941881,-373.182543945123,-327.508602187206,378.716502554436,318.436036045889
0.2875,2.61079566165698,28.2119356083256,-334.353117369297,-372.455109931372,339.985167760556,368.325894553108
0.288,2.62491600862854,28.2682726292361,-289.859202968173,-411.916204669588,295.4012877483,412.720635151143
0.2885,2.63906280445832,28.3178352818305,-240.457773867418,-445.248534898119,245.723418962157,450.900566729041
0.289,2.6532328262162,28.3612959056375,-186.984319258926,-471.91023346461,191.79171489554,482.248978620263
0.2895,2.66742320913314,28.3994128863445,-130.339339420451,-491.469406158066,134.514344305276,506.261838846959
0.29,2.68163148692791,28.4330201353704,-71.4738053737151,-503.610899394828,74.8528252248832,522.555730643006
0.2905,2.69585562704718,28.4630170123829,-11.3738213271749,-508.141283792647,13.8065158865427,530.873946296099
0.291,2.71009406092564,28.4903583747152,48.9553030807899,-504.991953433137,-47.6035285728347,531.090620164352
0.2915,2.72434570919697,28.5160443478302,108.505348083159,-494.220262140512,-108.351108368492,523.212804826428
0.292,2.73861000153601,28.5411093626145,166.281594622646,-476.008625754896,-167.421584968091,507.380400938185
0.2925,2.75288689096714,28.5666100295835,221.319097695001,-450.661700859966,-223.828481061935,483.864043440658
0.293,2.76717686154847,28.5936114605586,272.698568730618,-418.601495068252,-276.62971890088,453.060777569581
0.2935,2.78148092884323,28.6231718272507,319.561610895201,-380.360540887204,-324.943233909194,415.487650429247
0.294,2.79580063219506,28.6563250108881,361.125030312764,-336.573204861656,-367.961680239512,371.773279441142
0.2945,2.8101380178313,28.6940614502403,396.693970555023,-287.965231868035,-404.965969177516,322.647490902659
0.295,2.8244956121135,28.7373075019307,425.673647369926,-235.341695016712,-435.337410398376,268.929197916672
0.2955,2.83887638402768,28.7869037564467,447.579410938921,-179.573499085939,-458.568175948473,211.51266082186
0.296,2.85328369680663,28.8435830474818,462.044962628918,-121.582695621998,-474.269906468531,151.352395410899
0.2965,2.86772124872493,28.9079489509234,468.828557769651,-62.326845947237,-482.180284336974,89.4469710924486
0.297,2.88219300325796,28.9804557576598,467.816992072528,-2.78269521946956,-482.167363564608,26.8219679504769
0.2975,2.89670310999154,29.0613909073929,459.027347969046,56.070506085198,-474.231626941588,-35.4875519293485
0.298,2.91125581751785,29.1508608555918,442.606413500072,113.267741424587,-458.505677021938,-96.4547542002614
0.2985,2.92585538025496,29.2487813880806,418.827742161507,167.874683983325,-435.251523506418,-155.078560486746
0.299,2.94050596179128,29.3548730173478,388.086485735581,219.003551680728,-404.855596468331,-210.400653200148
0.2995,2.95521153726283,29.468662172524,350.892033834077,265.828041731425,-367.821514863015,-261.521617927676
0.3,2.96997579790316,29.5894884854325,307.858653478503,307.597043334034,-324.760802333411,-307.61589614295
0.3005,2.98480206068974,29.7165181352524,259.6943576439,343.646894452704,-276.381779494466,-347.945290728469
0.301,2.99969318625218,29.8487632120503,207.188195670197,373.411916004961,-223.476824644271,-381.87073448693
0.3015,3.01465150782123,29.985106414013,151.19629783535,396.433079619589,-166.908338362081,-408.862154689578
0.302,3.02967877355941,30.1243303321646,92.6269563761242,412.364692404965,-107.593696898372,-428.506297906273
0.3025,3.04477610477861,30.2651504235093,32.4250358322551,420.978965491657,-46.4894895977024,-440.512361326677
0.303,3.05994397106366,30.4062503148578,-28.4439415781541,422.168515406412,15.4246079326086,-444.715465835092
0.3035,3.07518218335558,30.5463182564005,-89.0097618303235,415.946791315596,77.1620473511918,-441.077950330204
0.304,3.09048990554779,30.6840833242469,-148.313238536946,402.446464194036,137.745405350898,-429.688510503593
0.3045,3.10586568347711,30.8183500337372,-205.421435430021,381.915954162219,196.221908775613,-410.759354528492
0.305,3.12130749079239,30.9480301238067,-259.442159873028,354.714162761805,251.678250852494,-384.621433426558
0.3055,3.13681278975865,31.0721703491469,-309.537523131855,321.303589848104,303.254488535749,-351.717923476867
0.306,3.15237860460569,31.1899754573327,-354.936422832268,282.242021101759,350.156871305139,-312.596147396527
0.3065,3.16800160520593,31.3008255078016,-394.945778366705,238.172915355896,391.66942761598,-267.898059615941
0.307,3.18367819778161,31.4042871919045,-428.960432184802,189.814708184775,427.16421688485,-218.349516893614
0.3075,3.19940461974638,31.5001190052984,-456.471636980988,137.949196549251,456.110162802998,-164.748501718721
0.308,3.2151770356305,31.5882701744552,-477.074018439766,83.4091556157882,478.080353042233,-107.952449840314
0.3085,3.23099163094923,31.6688738897175,-490.471008980275,27.0653882178559,492.757796718843,-48.8648915344828
0.309,3.24684470143699,31.7422353005641,-496.478695342994,-30.1866471822538,499.939578484691,11.5784437515596
0.3095,3.26273273498231,31.8088149404302,-495.028018049696,-87.440465570491,499.539342758198,72.4238900564563
0.31,3.27865248449015,31.8692086546762,-486.165364680878,-143.792265345604,491.588146941797,132.714286550873
0.3105,3.29460102993298,31.9241248534796,-470.051497921152,-198.354564178549,476.233620290922,191.50343758078
0.311,3.31057582853386,31.9743602027323,-446.958836783173,-250.269580634705,453.737443381344,247.870399020962
0.3115,3.32657475279353,32.0207747686671,-417.267139087706,-298.722197228747,424.471193732491,300.933413554189
0.312,3.34259611594858,32.0642675526019,-381.4575741265,-342.952316851727,388.910542657001,349.863295630072
0.3125,3.35863868557697,32.1057533161127,-340.105284192909,-382.266438372998,347.627900429083,393.896075152421
0.313,3.37470168617119,32.1461413611873,-293.870517620819,-416.04828629852,301.283590850745,432.344719666729
0.3135,3.39078479151678,32.1863168876195,-243.488403464715,-443.768292496289,250.615622992692,464.609716595924
0.314,3.40688810862252,32.2271252207943,-189.757551410987,-464.991797819803,196.428244681799,490.188364928618
0.3145,3.42301215451122,32.2693590792125,-133.52761537893,-479.385824414777,139.579416115647,508.682610569974
0.315,3.43915782730598,32.3137489394132,-75.6859888759736,-486.724250793696,80.9673718167447,519.805238381193
0.3155,3.45532637333935,32.3609561747334,-17.1438764674005,-486.891346577939,21.5165189766979,523.384362197802
0.316,3.47151935140574,32.4115687326267,41.1780682172093,-479.883542869984,-37.8371361057201,519.366071610955
0.3165,3.48773859540313,32.4660988687312,98.3642846808489,-465.809398285527,-96.1607763991557,507.815180067038
0.317,3.50398617625723,32.5249823982142,153.518786902789,-444.887782708842,-152.539531631437,488.914085223756
0.3175,3.52026436373591,32.5885789875402,205.779339215734,-417.444243268462,-206.090956638705,462.959691513894
0.318,3.53657558856187,32.6571729263012,254.331076617843,-383.905647203015,-255.978974522698,430.358482270378
0.3185,3.55292240493386,32.7309739607894,298.419350306805,-344.793191328883,-301.427060127087,391.619825094217
0.319,3.56930745341292,32.810117833237,337.361550720202,-300.713851175669,-341.730410688924,347.34757505579
0.3195,3.58573342394634,32.8946663020152,370.557727607759,-252.350471182618,-376.266916733067,298.230179390489
0.32,3.60220301876066,32.9846065715335,397.499831258016,-200.450647211667,-404.506751850147,245.029434503113
0.3205,3.61871891482042,33.079850171629,417.77937707741,-145.814573562258,-426.020377387367,188.568067008142
0.321,3.63528372564082,33.1802315141285,431.093469680074,-89.2821157577467,-440.484892776162,129.71641150564
0.3215,3.65189996235417,33.2855064214246,437.249048710505,-31.7192986365944,-447.688588305743,69.3783780459718
0.322,3.66856999411693,33.395351055987,436.165297545853,25.9955357021309,-447.533636301048,8.47697489333511
0.3225,3.68529600818477,33.5093617020768,427.874229840851,82.9856566193178,-440.036931886413,-52.0603557822987
0.323,3.70207997018542,33.6270559010656,412.51940712249,138.38972596074,-425.329031911502,-111.316344670473
0.3235,3.71892358540876,33.7478754001441,390.352871504806,191.375185149384,-403.651273411998,-168.398180716526
0.324,3.73582826207461,33.8711912770995,361.730378799609,241.151038252565,-375.35115478278,-222.451249529597
0.3245,3.7527950778236,33.996311606715,327.104994592201,286.979801294742,-340.876039408458,-272.672079858964
0.325,3.76982475068696,34.1224917659089,287.019247271259,328.18844642529,-300.765375973706,-318.320307902213
0.3255,3.78691761581588,34.2489473972511,242.095980866808,364.178183978918,-255.641577895113,-358.729487152408
0.326,3.80407360947795,34.3748699512026,193.028063205051,394.432910060753,-206.199716838071,-393.316554717109
0.3265,3.82129226124888,34.4994443781575,140.567196473569,418.526265149657,-153.196280264015,-421.589884218317
0.327,3.83857269555479,34.6218685833761,85.5119951788636,436.127194789684,-97.4371585223375,-443.155802348346
0.3275,3.85591364333348,34.7413740067324,28.6955525826755,447.003965246189,-39.7650849746135,-457.723508098188
0.328,3.87331346395039,34.8572465939306,-29.0272919844966,451.026655401621,18.953255031105,-465.10840580078
0.3285,3.89077017769673,34.9688473997315,-86.792801030674,448.168087975845,77.8402605406062,-465.233803204034
0.329,3.90828150826834,35.0756319598343,-143.741101319203,438.503264638143,136.020392075778,-458.131031274269
0.3295,3.92584493436904,35.1771676627067,-199.028696814715,422.207366598538,192.632922070482,-443.938040981108
0.33,3.94345774949293,35.2731482831437,-251.840562617596,399.552349198291,246.844286256219,-422.896496901559
0.3305,3.96111712800533,35.3634050463947,-301.401680585842,370.902256914457,297.85989239918,-395.347491861712
0.331,3.97882019578546,35.4479136918213,-346.987893129143,336.707335881601,344.935259617061,-361.725955743547
0.3315,3.99656410335576,35.5267970042245,-387.935935015204,297.497013193697,387.386344655222,-322.553822175824
0.332,4.01434609905299,35.6003227584749,-423.652567245031,253.871891674565,424.598975052602,-278.43210426831
0.3325,4.03216360004688,35.6688969318932,-453.62270006242,206.494831881613,456.037272918794,-230.031947555183
0.333,4.05001425874569,35.7330523356526,-477.416410697973,156.081236087407,481.25097092203,-178.084774854908
0.3335,4.06789602255359,35.7934331373709,-494.694805139545,103.388666815373,499.881566071169,-123.371659594663
0.334,4.08580718486569,35.850775668017,-505.214617036609,49.2058961288367,511.667200440226,-66.712022777522
0.3345,4.10374642568916,35.9058863047808,-508.831496804899,-5.65846935832702,516.446217968738,-8.9518042397514
0.335,4.12171284078954,35.9596172438226,-505.501949494771,-60.3876538702853,514.159352355214,49.0487521828289
0.3355,4.13970595820091,36.0128410204963,-495.283840731549,-114.168529214167,504.85046109738,106.42755649646
0.336,4.15772574156366,36.066424837819,-478.335423594075,-166.203412237219,488.665754305299,162.333194706618
0.3365,4.17577258066493,36.1212056593876,-454.912901934653,-215.721676854555,465.851530720435,215.937337869861
0.337,4.19384727383934,36.1779666136609,-425.366999669747,-261.991097467763,436.750897974725,266.446921866817
0.3375,4.21195099230978,36.237416376413,-390.137324185875,-304.328560409311,401.798236651423,313.115781960424
0.338,4.2300852395305,36.3001714129642,-349.745916660561,-342.110160658968,361.512826242678,355.255681013476
0.3385,4.24825179967812,36.3667425957953,-304.789159538826,-374.780306685552,316.490781178487,392.246379140861
0.339,4.26645268414025,36.4375252498195,-255.929005129838,-401.859953613598,267.396281048985,423.544817641857
0.3395,4.28469007253858,36.5127937624205,-203.882987690368,-422.953616575693,214.95154238919,448.693079230636
0.34,4.30296625123793,36.5927006788916,-149.413273234108,-437.755055591308,159.925788269041,467.32499649754
0.3405,4.32128355270147,36.6772799335846,-93.3150677349472,-446.051564953279,103.123540662494,479.171320789841
0.341,4.33964429797669,36.7664537900806,-36.4046094088453,-447.726791398744,45.3724640450432,484.063359898334
0.3415,4.35805074349568,36.8600428562881,20.4930869025982,-442.762068507215,-12.4890688961333,481.935062936626
0.342,4.37650503308622,36.957778677628,76.5565907430274,-431.236232080217,-69.6245452698182,472.82350834789
0.3425,4.39500915687265,37.0593182312491,130.980271222805,-413.323888980015,-125.21175900527,456.867753251002
0.343,4.41356491874512,37.1642596064467,182.98612183749,-389.292082258665,-178.454889707663,434.305969721016
0.3435,4.4321739098157,37.2721574216219,231.835075467899,-359.495967247839,-228.596080814916,405.471512048696
0.344,4.45083749064515,37.3825381951407,276.837595383085,-324.372923272301,-274.926309757669,370.787296763728
0.3445,4.46955678112245,37.4949148312091,317.363410169106,-284.435461085874,-316.795410054244,330.758866427935
0.345,4.48833265711149,37.6087993083726,352.850209549756,-240.263150618513,-353.621055492959,285.966364191136
0.3455,4.50716575234924,37.723713482123,382.811296743842,-192.49374898675,-384.896698734957,237.055608812681
0.346,4.52605646580276,37.8391977128545,406.841970264635,-141.813480901635,-410.19823466911,184.728206465562
0.3465,4.54500497268026,37.9548173506774,424.624665377879,-88.9467571796944,-429.189414210961,129.731001231411
0.347,4.56401123809091,38.0701669295713,435.932740500917,-34.6454899484873,-441.625889173355,72.8450246666629
0.3475,4.58307503217093,38.1848725314625,440.633003717522,20.3218286232619,-447.357981804234,14.8741251023069
0.348,4.60219594616269,38.2985924085229,438.686805587662,75.1811833120042,-446.332000606241,-43.3666274568988
0.3485,4.62137340833217,38.411015965539,430.149698548973,129.1640233596,-438.590099038136,-101.062544925087
0.349,4.64060669913077,38.5218625381816,415.170028291281,181.518016349055,-424.26904465195,-157.410740915248
0.3495,4.65989496575808,38.6308794089098,393.986073655296,231.517478982897,-403.597508145305,-211.631292675809
0.35,4.67923723563087,38.7378397677403,366.921979004518,278.47330664001,-376.892116400429,-262.9779449229
0.3505,4.69863242890582,38.8425412653266,334.382597473133,321.742280540578,-344.552387288643,-310.748221464918
0.351,4.71807937050802,38.9448052600532,296.847265586919,360.735652266322,-307.054565366902,-354.292837221264
0.3515,4.73757680199655,39.0444770513972,254.862616378572,394.926883480193,-264.944464806265,-393.024276179194
0.352,4.75712339382444,39.1414272570226,209.03456303073,423.858459426862,-218.829452054407,-426.424441864193
0.3525,4.77671775858441,39.2355543145276,160.019554256151,447.147697813709,-169.369669540061,-454.051291718449
0.353,4.79635846575548,39.3267880227493,108.515234998994,464.491494460102,-117.268634905397,-475.544385919715
0.3535,4.81604405846039,39.4150939333339,55.2506364299046,475.669943199019,-63.2633404422161,-490.629277431793
0.354,4.83577307255473,39.5004782668956,0.976038326014053,480.548818122256,-8.11399780084039,-499.120722222818
0.3545,4.85554405823122,39.5829929957615,-53.5473674240701,479.080890835642,47.4064418423973,-500.924673131312
0.355,4.87535560411808,39.6627406658962,-107.557877122536,471.306082852802,102.522854997373,-496.039049315928
0.3555,4.89520636364075,39.7398784979217,-160.303606103952,457.350457771074,156.468465013778,-484.553278010715
0.356,4.91509508314519,39.8146213262561,-211.052621777467,437.42409022122,208.495182089909,-466.646639645801
0.3565,4.93502063111862,39.8872429675724,-259.102757211944,411.817841519719,257.883639935521,-442.585440302607
0.357,4.95498202763062,39.9580756515813,-303.790983381116,380.899083454948,303.952804393766,-412.719047574434
0.3575,4.97497847294037,40.0275072536622,-344.502227760293,345.106435044056,346.069038553095,-377.47485120394
0.358,4.99500937413504,40.0959761716653,-380.677533200104,304.94357825401,383.6545151493,-337.352211551786
0.3585,5.0150743686261,40.1639638111312,-411.821458961732,260.972230099506,416.19487489133,-292.915471601037
0.359,5.03517334326888,40.2319847373342,-437.508619668645,213.804347733015,443.246023099416,-244.786107138664
0.3595,5.05530644804447,40.3005747520171,-457.389287001675,164.093674772608,464.439985976629,-193.634125087582
0.36,5.07547410332059,40.3702772185322,-471.193970261176,112.526725834376,479.489739217977,-140.168807706489
0.3605,5.09567699996403,40.4416280969308,-478.736913788286,59.8133259814719,488.192943541532,-85.1289226945241
0.361,5.11591609168325,40.515140225668,-479.918438827262,6.67682352762896,490.434511146061,-29.2725205943476
0.3615,5.13619257951952,40.591287489153,-474.726107034265,-46.1558842817863,486.187977224094,26.6335338290048
0.362,5.15650788851766,40.6704895031754,-463.234668148997,-97.9643799271652,475.515635912988,81.8241575312196
0.3625,5.17686363698938,40.753097482403,-445.604780208179,-148.044663148312,458.567426192832,135.546618867026
0.363,5.19726159913155,40.8393819292491,-422.080511972772,-195.718847730368,435.578574882277,187.070921888581
0.3635,5.21770366208774,40.9295226990799,-392.985664230013,-240.344471766562,406.866031452592,235.699848841172
0.364,5.23819177873569,41.0236019110235,-358.718959133209,-281.323279401354,372.823742194463,280.778507907009
0.3645,5.25872791769731,41.1216000949634,-319.748160942098,-318.109330400462,333.916825702446,321.703230898278
0.365,5.27931401229989,41.2233957660366,-276.603234635157,-350.21631581065,290.674755870494,357.929686557548
0.3655,5.29995191019898,41.3287685086599,-229.868648585138,-377.223965784792,243.683658418181,388.980083590462
0.366,5.32064332538357,41.4374054745708,-180.174952088004,-398.783459420915,193.57785236346,414.449361434443
0.3665,5.34138979428033,41.5489111097446,-128.189759906768,-414.621746123309,141.030769190253,434.010266469579
0.367,5.3621926374212,41.6628196732495,-74.6083067659495,-424.544743351102,86.7454146655127,447.417268111883
0.3675,5.38305292797359,41.7786100908949,-20.1437176327608,-428.439370599736,31.4445207175781,454.509264863683
0.368,5.40397146814594,41.8957225473245,34.4828499241948,-426.274413643161,-24.1394540370746,455.211065784475
0.3685,5.42494877424051,42.0135761592392,88.5520383910095,-418.100224301518,-79.2743198331928,449.533644752252
0.369,5.44598507061463,42.1315870157133,141.355952968499,-404.047302716829,-133.237999385699,437.573209066813
0.3695,5.46708029260514,42.2491859047385,192.207522254553,-384.323805586267,-185.328084959004,419.509120745813
0.37,5.48823409813605,42.3658350435513,240.449431119796,-359.212040628217,-234.870980184961,395.600726705112
0.3705,5.5094458872964,42.4810431920796,285.462517044444,-329.064031259995,-281.230514849797,366.183179692308
0.371,5.53071482894659,42.5943786264597,326.673536184216,-294.296236792896,-323.815936041288,331.662333894956
0.3715,5.55203989317685,42.7054795561994,363.562220124575,-255.383520400916,-362.089193785177,292.508807155039
0.372,5.57341988830773,42.8140616449867,395.667546300932,-212.852453181224,-395.571441370321,249.251297562511
0.3725,5.59485350085521,42.9199225010053,422.593177180702,-167.274063537154,-423.848702690289,202.469266052411
0.373,5.61633933697885,43.0229430797651,444.012018612226,-119.256123670001,-446.576654433146,152.785078028148
0.3735,5.63787596388809,43.1230861093279,459.669868904051,-69.4350740729175,-463.484492190193,100.855707965525
0.374,5.65946194974051,43.2203917122463,469.388119782779,-18.4676796826956,-474.377839061711,47.3641028114179
0.3745,5.68109590073071,43.314970610424,473.065510391468,32.9774784516483,-479.140695722631,-6.98968662690674
0.375,5.70277649426433,43.4069952951484,470.678916371916,84.2285842728594,-477.736411719549,-61.4975108816216
0.3755,5.72450250730436,43.4966896498844,462.28317258992,134.619143284819,-470.207674423179,-115.452161101176
0.376,5.74627283923625,43.5843175631886,448.009936070136,183.496417032893,-456.675520201311,-168.156338953067
0.3765,5.76808652892227,43.6701710845684,428.065610514688,230.22964070183,-437.337387510415,-218.931455557139
0.377,5.78994276584269,43.7545586509496,402.728355273569,274.217930286677,-412.464233186807,-267.126158995926
0.3775,5.81184089543623,43.8377938967551,372.344206255256,314.897782148385,-382.396737880972,-312.124485762688
0.378,5.8337804191119,43.9201854993087,337.322364051521,351.750076520517,-347.540655042512,-353.353539045775
0.3785,5.85576098951974,44.0020284286585,298.129701606313,384.30649728969,-308.361354927168,-390.29059778485
0.379,5.87778240186827,44.0835968764076,255.28456159403,412.155289797004,-265.3776334453,-422.469569376465
0.3795,5.89984458213644,44.1651390714329,209.349912626208,434.946272145435,-219.15485450712,-449.486692445244
0.38,5.92194757320904,44.2468740248885,160.925965087105,452.395046381424,-170.297527347601,-471.005426915125
0.3805,5.94409151985539,44.3289901875631,110.642335784063,464.286348882172,-119.441408364769,-486.760461982031
0.381,5.96627665348428,44.4116458844357,59.1498669428546,470.476499168469,-67.2452340020068,-496.560792691199
0.3815,5.98850327752384,44.4949713163279,7.11220781769956,470.894909541882,-14.3821940357127,-500.29181908015
0.382,6.01077175412877,44.5790718109559,-44.8027245319418,465.544650718046,38.4687363343973,-497.91645599159
0.3825,6.03308249274988,44.6640319892612,-95.93129497403,454.502065440768,90.63149361051,-489.475238666826
0.383,6.0554359409446,44.7499204649861,-145.622596122432,437.915436608802,141.441535924531,-475.085424330055
0.3835,6.07783257758694,44.836794673889,-193.246678353578,416.002739057974,190.254251510331,-454.939113952488
0.384,6.10027290843976,44.9247054540464,-238.202459210398,389.048512221178,236.453058507699,-429.300427280873
0.3845,6.12275746387707,45.0137010335156,-279.925213864036,357.399902157093,279.457095256373,-398.501776441972
0.385,6.14528679840414,45.1038301171274,-317.89354761425,321.461922476718,318.728399517607,-362.939284441849
0.3855,6.16786149143346,45.1951438522613,-351.635771159256,281.692013788205,353.778494536472,-323.067427769096
0.386,6.19048214873322,45.2876965226529,-380.735599492521,238.593970214972,384.174300193113,-279.392970623089
0.3865,6.21314940389512,45.3815449163153,-404.837112206745,192.711318973702,409.54330433691,-232.468277689445
0.387,6.2358639191506,45.476746375151,-423.648905691121,144.620233723229,429.577922079577,-182.884086388502
0.3875,6.25862638491096,45.5733556712352,-436.947405383152,94.9220856440056,444.039008645706,-131.261846340155
0.388,6.28143751749253,45.6714208904113,-444.579294330131,44.2357222661543,452.758479552634,-78.2457183930997
0.3885,6.30429805458824,45.7709785880786,-446.463032347214,-6.81042494294632,455.641010002806,-24.4943382775161
0.389,6.32720874819194,45.8720485387131,-442.589450222211,-57.5863009036966,452.664795662447,29.3275469799153
0.3895,6.35017035488008,45.9746284346753,-433.021423060856,-107.468151921752,443.881376976449,82.5574606427184
0.39,6.37318362350949,46.0786888937478,-417.892630502987,-155.846314788657,429.414532930668,134.543489226785
0.3905,6.39624928055616,46.184169142939,-397.40541877536,-202.132766903513,409.458257490367,184.652377151221
0.391,6.4193680135465,46.2909737126453,-371.82780827094,-245.76834040169,384.273861262502,232.277318118545
0.3915,6.44254045314976,46.3989704277968,-341.48968974319,-286.229507888614,354.186240413628,276.845343229476
0.392,6.46576715463554,46.5079899159694,-306.778269873123,-323.034656106716,319.579372998507,317.824214055342
0.3925,6.48904857949979,46.6178268080539,-268.132825553583,-355.749761429227,280.891101365296,354.728726484626
0.393,6.51238507813054,46.7282426712709,-226.038858382046,-383.993407672311,238.607292464539,387.126357349527
0.3935,6.5357768743701,46.8389706661161,-181.021727858233,-407.441084456408,193.255454618371,414.642184276494
0.394,6.55922405280524,46.9497218126424,-133.639857581834,-425.828722614598,145.397905684249,436.963027541745
0.3945,6.58272654958066,47.0601926819245,-84.4776087516581,-438.955426389776,95.6245875830626,453.840766138975
0.395,6.60628414733523,47.1700742181311,-34.1379250038799,-446.685392734986,44.5456326131525,465.094811849085
0.3955,6.62989647475988,47.279061370121,16.7651567425747,-448.949005141441,-7.21622263069313,470.613722554811
0.396,6.65356301111245,47.3868631489551,67.6140318098026,-445.743102766177,-59.0332766782794,470.355949840334
0.3965,6.6772830957795,47.49321268758,117.794994404406,-437.130443890608,-110.280458960397,464.349735164594
0.397,6.70105594276949,47.5978768796501,166.705557758321,-423.238390124942,-160.34279255955,452.692177001633
0.3975,6.72488065982269,47.7006651864431,213.761546476071,-404.256845417097,-208.622640825171,435.547499649201
0.398,6.74875627166825,47.8014372071539,258.403881551148,-380.435483136783,-254.546656529488,413.144553559009
0.3985,6.772681746657,47.9001086778742,300.104991904564,-352.080318452669,-297.572365320592,385.773602965144
0.399,6.79665602594611,47.996655611594,338.374788965057,-319.549671419967,-337.194318138146,353.782444265866
0.3995,6.82067805424413,48.0911163811752,372.766151761668,-283.249579000466,-372.949758072083,317.571912745429
0.4,6.84474681105897,48.1835915849349,402.879865032051,-243.628705595296,-404.423742233815,277.590825794983
0.4005,6.86886134130949,48.274241701721,428.36897670213,-201.172822400337,-431.253682951011,234.330434198955
0.401,6.89302078422662,48.363282570503,448.942531849839,-156.398910424928,-453.133263496225,188.318436260391
0.4015,6.91722439948166,48.4509788408203,464.368649932994,-109.848951203184,-469.815693154402,140.112619945101
0.402,6.94147158956194,48.5376356244767,474.476915052744,-62.0834706621013,-481.116269421767,90.2942000704434
0.4025,6.96576191760185,48.6235886704422,479.160061005898,-13.6749053171622,-486.914227222031,39.4609223997347
0.403,6.99009512001981,48.7091934215614,478.374931580721,34.7991414340916,-487.15385374783,-11.7799949280476
0.4035,7.01447111344169,48.7948133653637,472.142696427924,82.76268067046,-481.844847331308,-62.819007365137
0.404,7.03888999521421,48.8808081392627,460.548263414636,129.648074146297,-471.061858369958,-113.051393426042
0.4045,7.06335203974088,48.9675218482389,443.73916040355,174.902679223313,-454.943489091115,-161.884340959094
0.405,7.08785768759416,49.0552720294602,421.923493210998,217.995284174117,-433.690349819329,-208.74386987318
0.4055,7.11240752928376,49.1443396648142,395.367185302444,258.422278210815,-407.562379527361,-253.081519394959
0.406,7.13700228458082,49.2349606637956,364.390562801796,295.713475588102,-376.875493634672,-294.380710496008
0.4065,7.16164277836306,49.3273191170667,329.364341178208,329.437524110199,-341.997615078166,-332.162706138447
0.407,7.18632991365239,49.4215425538713,290.705023831306,359.206824654753,-303.344097807793,-365.992090971919
0.4075,7.21106464259146,49.5176993308776,248.869736796719,384.681898948854,-261.372566197306,-395.481702771052
0.408,7.23584793655556,49.6157982437401,204.350581602628,405.575144581466,-216.577252517188,-420.296946399131
0.4085,7.26068075669871,49.7157903159899,157.668609363165,421.653936107734,-169.482936448032,-440.159440820625
0.409,7.28556402598285,49.8175726523051,109.367494571262,432.743033799264,-120.638565698703,-454.849954026569
0.4095,7.31049860360678,49.9209941514798,60.006984910466,438.726273144997,-70.6106348267725,-464.210593091675
0.41,7.33548526266691,50.0258628021545,10.1562116306398,439.54752041349,-19.9764078762043,-468.146229027841
0.4105,7.36052467177845,50.1319542268959,-39.6130473377625,435.210892123278,30.6829216203308,-466.625148869318
0.411,7.38561738109698,50.2390210834767,-88.7330624542469,425.780263519655,80.7890423416008,-459.678956333614
0.4115,7.41076381319241,50.3468029400123,-136.646718226195,411.37806581611,129.773219652765,-447.401715790539
0.412,7.43596425991335,50.4550363656717,-182.813861791874,392.183264640139,177.082786229877,-429.948219904265
0.4125,7.46121888257463,50.563464335394,-226.717388855971,368.428941085039,222.18737407024,-407.53182286596
0.413,7.4865277171226,50.671845024978,-267.868983527339,340.399193007716,264.584808774858,-380.42153723017
0.4135,7.51189068397292,50.7799597022466,-305.814444097214,308.425416347303,303.806596101307,-348.938452258861
0.414,7.53730760145123,50.8876192469891,-340.138549469484,272.882104294758,339.422952178087,-313.451615408701
