"time","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe2.mediums[1].h","pipe2.mediums[1].p","pipe3.mediums[1].h","pipe3.mediums[1].p","valve1.filter.x[1]","valve1.filter.x[2]","valve2.filter.x[1]","valve2.filter.x[2]","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent","valveOpening2.a","valveOpening2.b","valveOpening2.last","valveOpening2.nextEvent"
2.1755,112779.73020086,216139.661576431,112780.038175415,212270.119930389,112775.826281076,204824.563538604,0.0101050751284366,0.0110665634192397,0.262522825779418,0.607520060432638,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.176,112779.74356102,216153.314351114,112780.065573498,212297.42525081,112775.880798278,204878.657432862,0.0101046669377158,0.0110628274819881,0.261541837454191,0.606177922520839,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1765,112779.756893631,216166.93985314,112780.092916825,212324.676017459,112775.935203523,204932.642729622,0.010104260332706,0.0110591044752561,0.260564660004301,0.60483719507811,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.177,112779.770198584,216180.537968079,112780.120205166,212351.872001629,112775.989496369,204986.518973975,0.0101038553072448,0.0110553943549507,0.259591278620029,0.603497887420765,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1775,112779.783475771,216194.108583107,112780.147438295,212379.012977817,112776.043676382,205040.285717415,0.0101034518551936,0.0110516970771253,0.258621678548565,0.602160008773855,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.178,112779.796725083,216207.651586997,112780.174615988,212406.09872372,112776.097743133,205093.942517808,0.0101030499704372,0.0110480125979793,0.257655845093745,0.600823568271882,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1785,112779.809946416,216221.166870115,112780.201738026,212433.129020216,112776.1516962,205147.488939374,0.0101026496468841,0.0110443408738572,0.256693763615791,0.599488574959515,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.179,112779.823139667,216234.654324413,112780.228804193,212460.103651352,112776.205535168,205200.924552655,0.0101022508784659,0.0110406818612481,0.255735419531056,0.598155037792318,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1795,112779.836304732,216248.113843421,112780.255814275,212487.022404334,112776.259259625,205254.248934492,0.0101018536591377,0.0110370355167854,0.254780798311757,0.596822965637458,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.18,112779.849441505,216261.545314807,112780.282768046,212513.88505464,112776.312869143,205307.461638145,0.010101457983024,0.0110334017978431,0.253829885837997,0.595492365966403,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1805,112779.862549891,216274.948640662,112780.30966531,212540.691406596,112776.366363343,205360.562274746,0.0101010638440192,0.011029780660906,0.252882667436054,0.594163248425605,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.181,112779.875629793,216288.323719186,112780.336505864,212567.441256737,112776.419741835,205413.550439751,0.010100671236148,0.0110261720630395,0.251939128745695,0.592835621615805,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1815,112779.888681114,216301.670449931,112780.363289505,212594.134404311,112776.473004234,205466.425734016,0.0101002801534616,0.0110225759614666,0.250999255470896,0.591509494017422,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.182,112779.901703761,216314.988733985,112780.390016036,212620.770651628,112776.52615016,205519.187764511,0.0100998905900347,0.0110189923135531,0.250063033370867,0.590184874023621,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1825,112779.91469764,216328.278473959,112780.416685261,212647.349804049,112776.57917924,205571.836144293,0.0100995025399642,0.0110154210768069,0.249130448259808,0.588861769940959,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.183,112779.927662659,216341.539573987,112780.443296988,212673.871669975,112776.632091106,205624.370492477,0.0100991159973705,0.0110118622088773,0.248201486006675,0.587540189990051,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1835,112779.940598728,216354.771939713,112780.469851028,212700.336060829,112776.684885399,205676.790434211,0.0100987309563961,0.011008315667555,0.247276132534928,0.586220142306215,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.184,112779.953505759,216367.975478287,112780.496347195,212726.742791045,112776.737561762,205729.095600649,0.0100983474112064,0.0110047814107708,0.246354373822298,0.584901634940129,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1845,112779.966383664,216381.15009836,112780.522785305,212753.091678054,112776.790119846,205781.28562892,0.0100979653559892,0.011001259396596,0.24543619590054,0.583584675858489,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.185,112779.979232358,216394.295710074,112780.549165178,212779.382542271,112776.842559308,205833.360162105,0.0100975847849546,0.010997749583241,0.244521584855191,0.582269272944654,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1855,112779.992051756,216407.412225054,112780.575486638,212805.615207078,112776.894879812,205885.318849209,0.0100972056923351,0.0109942519290557,0.243610526825334,0.580955433999307,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.186,112780.004841777,216420.499556409,112780.601749509,212831.789498815,112776.947081024,205937.16134513,0.0100968280723854,0.0109907663925281,0.242703008003349,0.57964316674111,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1865,112780.017602338,216433.557618715,112780.627953621,212857.905246766,112776.999162621,205988.887310639,0.0100964519193821,0.0109872929322843,0.241799014634675,0.578332478807352,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.187,112780.03033336,216446.586328015,112780.654098806,212883.96228314,112777.051124282,206040.496412344,0.0100960772276239,0.0109838315070882,0.240898533017568,0.577023377754609,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1875,112780.043034764,216459.58560181,112780.680184898,212909.960443063,112777.102965693,206091.988322671,0.0100957039914314,0.0109803820758401,0.240001549502857,0.575715871059392,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.188,112780.055706474,216472.555359052,112780.706211734,212935.899564564,112777.154686546,206143.362719831,0.0100953322051469,0.0109769445975774,0.239108050493707,0.574409966118808,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1885,112780.068348411,216485.4955165,112780.732179148,212961.779481286,112777.206286526,206194.619273323,0.0100949618632044,0.0109735190317608,0.2382180226135,0.57310566963445,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.189,112780.080960501,216498.405995371,112780.758086981,212987.60003579,112777.257765333,206245.757670403,0.0100945929600013,0.0109701053377477,0.23733145239777,0.571802988742277,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1895,112780.093542672,216511.286721406,112780.783935086,213013.361079669,112777.309122687,206296.777616316,0.0100942254898971,0.0109667034747858,0.236448326290976,0.570501931024213,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.19,112780.106094854,216524.13761909,112780.809723309,213039.06246201,112777.3603583,206347.678811338,0.0100938594473242,0.0109633134024691,0.235568630912632,0.569202503531663,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1905,112780.118616977,216536.958614312,112780.835451504,213064.704034715,112777.411471892,206398.460961346,0.0100934948267365,0.0109599350805266,0.234692352933955,0.567904713237748,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.191,112780.131108972,216549.749634363,112780.861119524,213090.285652473,112777.462463189,206449.123777787,0.0100931316226092,0.0109565684688215,0.233819479077647,0.566608567037916,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1915,112780.143570771,216562.510607919,112780.886727226,213115.807172758,112777.513331921,206499.666977655,0.010092769829439,0.0109532135273511,0.232949996117662,0.565314071750524,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.192,112780.156002309,216575.241465043,112780.91227447,213141.268455807,112777.564077824,206550.090283456,0.0100924094417437,0.0109498702162463,0.232083890878984,0.564021234117448,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1925,112780.168403522,216587.942137172,112780.937761118,213166.669364608,112777.61470064,206600.393423185,0.0100920504540623,0.0109465384957707,0.231221150237401,0.562730060804674,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.193,112780.180774345,216600.612557115,112780.963187037,213192.009764888,112777.665200116,206650.576130295,0.0100916928609549,0.0109432183263205,0.230361761119272,0.561440558402891,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1935,112780.193114719,216613.25265904,112780.988552093,213217.289525095,112777.715576005,206700.638143665,0.0100913366570024,0.010939909668424,0.22950571050131,0.560152733428095,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.194,112780.205424581,216625.86237847,112781.013856157,213242.508516385,112777.765828064,206750.57920758,0.0100909818368067,0.0109366124827409,0.228652985410353,0.558866592322183,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1945,112780.217703873,216638.441652278,112781.039099104,213267.66661261,112777.815956056,206800.399071692,0.0100906283949905,0.010933326730062,0.22780357292313,0.557582141453547,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.195,112780.229952537,216650.990418676,112781.06428081,213292.7636903,112777.865959751,206850.097491002,0.0100902763261969,0.0109300523713085,0.226957460166048,0.556299387117676,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1955,112780.242170517,216663.508617207,112781.089401152,213317.799628652,112777.915838922,206899.674225822,0.0100899256250899,0.010926789367532,0.226114634314955,0.555018335537747,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.196,112780.254357758,216675.996188745,112781.114460013,213342.774309513,112777.965593348,206949.129041753,0.0100895762863537,0.0109235376799132,0.22527508259492,0.553738992865228,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1965,112780.266514205,216688.45307548,112781.139457276,213367.687617367,112778.015222814,206998.461709653,0.0100892283046931,0.0109202972697624,0.224438792280004,0.55246136518047,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.197,112780.278639806,216700.879220339,112781.164392828,213392.539438179,112778.064727107,207047.67200335,0.010088881674847,0.0109170680985759,0.2236057507263,0.551185458372983,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1975,112780.290734506,216713.274563951,112781.189266549,213417.329653351,112778.114106008,207096.759687709,0.010088536391661,0.0109138501283397,0.222775945546902,0.549911277508423,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.198,112780.302798257,216725.639055917,112781.214078339,213442.058162147,112778.163359328,207145.72456293,0.0100881924498165,0.0109106433203976,0.221949363959264,0.548638829188779,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1985,112780.314831012,216737.972643484,112781.238828091,213466.724859164,112778.212486872,207194.566420041,0.0100878498441022,0.010907447636586,0.22112599343968,0.547368119185078,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.199,112780.326832722,216750.275275176,112781.263515702,213491.329641546,112778.26148845,207243.285055145,0.0100875085693272,0.0109042630388688,0.220305821512839,0.546099153198286,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.1995,112780.338803341,216762.546900781,112781.288141073,213515.872408969,112778.310363877,207291.880269397,0.0100871686203205,0.0109010894893372,0.219488835751617,0.544831936859841,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2,112780.350742824,216774.787471347,112781.312704104,213540.353063627,112778.359112971,207340.351868972,0.0100868299919312,0.0108979269502092,0.218675023776859,0.543566475732211,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2005,112780.362651128,216786.996939176,112781.3372047,213564.771510218,112778.407735559,207388.699665033,0.010086492679028,0.0108947753838287,0.217864373257176,0.542302775309431,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.201,112780.374528209,216799.17525781,112781.361642769,213589.127655925,112778.456231468,207436.923473706,0.0100861566764998,0.0108916347526655,0.217056871908724,0.541040841017647,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2015,112780.386374027,216811.322382034,112781.386018218,213613.421410408,112778.504600534,207485.023116047,0.0100858219792548,0.0108885050193149,0.216252507494999,0.539780678215663,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.202,112780.398188541,216823.438267858,112781.410330961,213637.652685783,112778.552842596,207532.998418015,0.0100854885822211,0.0108853861464967,0.215451267826623,0.538522292195487,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2025,112780.409971712,216835.522872518,112781.434580912,213661.821396611,112778.600957498,207580.849210439,0.0100851564803461,0.0108822780970554,0.21465314076113,0.537265688182869,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.203,112780.421723503,216847.576154461,112781.458767987,213685.927459881,112778.64894509,207628.575328993,0.0100848256685968,0.0108791808339593,0.213858114202758,0.536010871337856,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2035,112780.433443877,216859.598073345,112781.482892106,213709.970794999,112778.696805225,207676.176614162,0.0100844961419595,0.0108760943203002,0.213066176102235,0.534757846755322,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.204,112780.445132798,216871.588590027,112781.50695319,213733.951323766,112778.744537761,207723.652911216,0.0100841678954397,0.0108730185192927,0.212277314456569,0.533506619465528,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2045,112780.456790233,216883.547666557,112781.530951162,213757.868970371,112778.792142562,207771.004070178,0.0100838409240621,0.0108699533942744,0.211491517308834,0.532257194434658,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.205,112780.468416148,216895.47526617,112781.554885951,213781.723661372,112778.839619496,207818.229945796,0.0100835152228705,0.0108668989087046,0.21070877274796,0.531009576565363,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2055,112780.480010512,216907.371353279,112781.578757483,213805.515325683,112778.886968435,207865.330397513,0.0100831907869276,0.0108638550261643,0.209929068908519,0.529763770697307,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.206,112780.491573292,216919.235891618,112781.602565687,213829.243890854,112778.934189252,207912.305282058,0.0100828676113959,0.0108608217106977,0.209152394164311,0.52851978092061,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2065,112780.50310446,216931.068848437,112781.626310497,213852.909291475,112778.981281829,207959.154470188,0.0100825456913537,0.0108577989260344,0.208378736687702,0.527277612138011,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.207,112780.514603987,216942.870192276,112781.64999185,213876.511464707,112779.028246055,208005.877837786,0.0100822250218927,0.0108547866360003,0.207608084682401,0.526037269239348,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2075,112780.526071846,216954.639892105,112781.673609683,213900.050348573,112779.07508182,208052.475262455,0.0100819055981542,0.0108517848046734,0.206840426471905,0.524798756787766,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.208,112780.537508011,216966.377918033,112781.697163938,213923.525883369,112779.121789021,208098.946626329,0.0100815874152984,0.0108487933962518,0.206075750424818,0.523562079284298,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2085,112780.548912457,216978.084241293,112781.720654556,213946.938011647,112779.168367557,208145.291816036,0.0100812704685041,0.0108458123750535,0.20531404495465,0.522327241168366,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.209,112780.560285159,216989.758834243,112781.744081482,213970.2866782,112779.214817331,208191.510722672,0.0100809547529689,0.0108428417055161,0.204555298519621,0.521094246818266,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2095,112780.571626096,217001.401670353,112781.767444662,213993.571830047,112779.261138254,208237.603241771,0.0100806402639085,0.0108398813521957,0.203799499622464,0.519863100551676,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.21,112780.582935244,217013.012724199,112781.790744047,214016.793416419,112779.307330236,208283.569273273,0.0100803269965576,0.0108369312797673,0.203046636810226,0.518633806626141,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2105,112780.594212584,217024.591971456,112781.813979586,214039.951388741,112779.353393197,208329.408721496,0.0100800149461687,0.0108339914530239,0.202296698674068,0.517406369239573,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.211,112780.605458095,217036.139388888,112781.837151235,214063.045700622,112779.399327058,208375.121495104,0.010079704108013,0.0108310618368759,0.201549673849074,0.516180792530748,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2115,112780.61667176,217047.654954346,112781.860258948,214086.076307835,112779.445131743,208420.707507079,0.0100793944773798,0.0108281423963513,0.200805551014044,0.514957080579795,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.212,112780.62785356,217059.138646754,112781.883302683,214109.043168304,112779.490807185,208466.166674688,0.0100790860495762,0.0108252330965946,0.200064318891303,0.513735237408699,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2125,112780.63900348,217070.590446107,112781.9062824,214131.94624209,112779.536353317,208511.498919456,0.0100787788199278,0.0108223339028667,0.199325966246501,0.512515266981791,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.213,112780.650121503,217082.010333457,112781.929198062,214154.785491375,112779.581770078,208556.704167135,0.0100784727837778,0.0108194447805445,0.198590481888411,0.511297173206245,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2135,112780.661207615,217093.398290913,112781.952049632,214177.560880445,112779.62705741,208601.782347672,0.0100781679364874,0.0108165656951202,0.197857854668741,0.510080959932574,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.214,112780.672261804,217104.754301628,112781.974837077,214200.272375679,112779.672215261,208646.733395181,0.0100778642734356,0.0108136966122013,0.197128073481927,0.508866630955126,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2145,112780.683284056,217116.078349694,112781.997560364,214222.91994531,112779.717243581,208691.557247477,0.0100775617900474,0.0108108374976325,0.196401127333354,0.507654189775271,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.215,112780.694274361,217127.370420108,112782.020219465,214245.503559359,112779.762142326,208736.253845935,0.0100772604818009,0.0108079883175248,0.195677005355414,0.506443639545557,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2155,112780.705232708,217138.630499343,112782.042814352,214268.023190884,112779.806911455,208780.823137977,0.0100769603440637,0.0108051490375512,0.194955696415383,0.505234984429507,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.216,112780.716159088,217149.858574649,112782.065344999,214290.47881445,112779.851550931,208825.265074031,0.0100766613722884,0.010802319623789,0.194237189584469,0.504028227974606,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2165,112780.727053492,217161.054634283,112782.087811383,214312.870406636,112779.896060721,208869.579608541,0.0100763635619449,0.010799500042429,0.193521473976115,0.502823373672955,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.217,112780.737915913,217172.218667504,112782.110213483,214335.197946023,112779.940440797,208913.766699932,0.010076066908521,0.0107966902597756,0.192808538745804,0.501620424961718,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2175,112780.748746345,217183.350664561,112782.132551279,214357.461413172,112779.984691133,208957.826310582,0.0100757714075215,0.0107938902422459,0.192098373090883,0.500419385223579,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.218,112780.759544783,217194.450616689,112782.154824753,214379.660790615,112780.028811708,209001.758406791,0.0100754770544689,0.0107910999563696,0.191390966250375,0.499220257787186,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2185,112780.770311221,217205.518516101,112782.177033891,214401.796062836,112780.072802504,209045.562958753,0.0100751838449027,0.0107883193687885,0.190686307504793,0.498023045927598,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.219,112780.781045657,217216.554355979,112782.199178678,214423.867216261,112780.11666351,209089.239940523,0.0100748917743798,0.0107855484462562,0.189984386175957,0.496827752866743,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2195,112780.791748088,217227.558130467,112782.221259103,214445.874239236,112780.160394714,209132.789329988,0.010074600838474,0.0107827871556372,0.18928519162681,0.49563438177386,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.22,112780.802418513,217238.529834664,112782.243275156,214467.817122016,112780.203996112,209176.211108838,0.0100743110327763,0.0107800354639073,0.188588713261232,0.494442935765954,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2205,112780.81305693,217249.469464617,112782.265226829,214489.695856752,112780.247467701,209219.505262534,0.0100740223528945,0.0107772933381526,0.187894940523854,0.493253417908245,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.221,112780.82366334,217260.377017311,112782.287114117,214511.51043747,112780.290809482,209262.671780279,0.0100737347944535,0.010774560745569,0.187203862899876,0.492065831214612,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2215,112780.834237745,217271.252490665,112782.308937015,214533.260860062,112780.334021461,209305.710654986,0.0100734483530948,0.0107718376534624,0.186515469914881,0.490880178648049,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.222,112780.844780145,217282.09588352,112782.33069552,214554.947122266,112780.377103647,209348.621883251,0.0100731630244768,0.0107691240292476,0.185829751134651,0.489696463121115,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2225,112780.855290545,217292.907195636,112782.352389634,214576.569223654,112780.420056053,209391.405465321,0.0100728788042743,0.0107664198404485,0.18514669616498,0.488514687496378,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.223,112780.865768949,217303.686427683,112782.374019357,214598.127165615,112780.462878694,209434.061405064,0.010072595688179,0.0107637250546973,0.184466294651493,0.487334854586871,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2235,112780.876215362,217314.433582587,112782.395584694,214619.620954082,112780.505571597,209476.589715767,0.0100723136719865,0.0107610396401186,0.18378853649014,0.48615696644096,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.224,112780.886629789,217325.148662056,112782.417085651,214641.050592505,112780.548134783,209518.990405194,0.0100720327513722,0.0107583635643453,0.183113411287987,0.48498102617359,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2245,112780.897012237,217335.831669272,112782.438522232,214662.416087294,112780.590568275,209561.263487162,0.010071752922066,0.0107556967952841,0.182440908782537,0.483807036541878,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.225,112780.907362713,217346.482608515,112782.459894447,214683.717447056,112780.632872106,209603.408979928,0.0100714741798281,0.0107530393010101,0.181771018784394,0.482635000139683,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2255,112780.917681226,217357.101484938,112782.481202306,214704.954682149,112780.675046309,209645.426905233,0.0100711965204349,0.0107503910497059,0.18110373114353,0.481464919512011,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.226,112780.927967784,217367.688304565,112782.502445822,214726.127804663,112780.71709092,209687.317288271,0.0100709199396794,0.0107477520096609,0.180439035749107,0.48029679715543,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2265,112780.938222398,217378.243074275,112782.523625008,214747.236828409,112780.759005982,209729.08015766,0.0100706444333706,0.0107451221492706,0.179776922529309,0.479130635518468,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.227,112780.948445078,217388.765801803,112782.544739879,214768.281768898,112780.800791537,209770.715545409,0.0100703699973339,0.0107425014370369,0.179117381451167,0.477966437002032,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2275,112780.958635836,217399.256495728,112782.565790454,214789.262643334,112780.842447633,209812.223486895,0.0100700966274105,0.0107398898415671,0.178460402520385,0.476804203959805,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.228,112780.968794684,217409.715165465,112782.586776751,214810.179470591,112780.883974321,209853.604020824,0.0100698243194579,0.0107372873315737,0.177805975781173,0.475643938698667,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2285,112780.978921637,217420.141821261,112782.607698791,214831.032271205,112780.925371655,209894.85718921,0.0100695530693494,0.0107346938758741,0.177154091316069,0.474485643479094,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.229,112780.989016707,217430.536474183,112782.628556596,214851.821067355,112780.966639692,209935.983037339,0.0100692828729742,0.0107321094433904,0.176504739245767,0.473329320515566,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2295,112780.99907991,217440.899136116,112782.64935019,214872.545882849,112781.007778492,209976.981613741,0.0100690137262372,0.0107295340031482,0.175857909728949,0.472174971976984,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.23,112781.009111262,217451.229819751,112782.670079598,214893.206743109,112781.048788119,210017.852970163,0.0100687456250594,0.0107269675242774,0.175213592962108,0.471022599987069,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2305,112781.019110779,217461.528538577,112782.690744848,214913.803675157,112781.089668639,210058.597161534,0.010068478565377,0.0107244099760108,0.174571779179375,0.469872206624773,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.231,112781.029078477,217471.79530688,112782.711345969,214934.336707598,112781.130420123,210099.21424594,0.010068212543142,0.0107218613276842,0.173932458652352,0.468723793924691,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2315,112781.039014376,217482.030139727,112782.73188299,214954.805870608,112781.171042643,210139.704284592,0.010067947554322,0.010719321548736,0.173295621689932,0.467577363877464,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.232,112781.048918496,217492.233054386,112782.752355947,214975.211198852,112781.211536282,210180.067347856,0.0100676835949384,0.0107167906088775,0.172661258730405,0.466432918122863,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2325,112781.058790856,217502.404068576,112782.772764876,214995.552727876,112781.251901124,210220.303507805,0.0100674206610192,0.0107142684778836,0.172029360228308,0.465290458326479,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.233,112781.068631477,217512.543198056,112782.793109807,215015.830489126,112781.292137243,210260.412827929,0.0100671587485343,0.0107117551253027,0.171399916498095,0.46414998670023,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2335,112781.078440379,217522.650461063,112782.813390778,215036.044519118,112781.332244725,210300.395382084,0.0100668978535154,0.0107092505209917,0.17077291800287,0.463011505040536,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.234,112781.088217583,217532.725876591,112782.833607826,215056.194855882,112781.372223659,210340.251247132,0.0100666379720094,0.0107067546349091,0.17014835524259,0.461875015100511,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2345,112781.097963112,217542.76946438,112782.853760992,215076.281538936,112781.412074134,210379.980502905,0.0100663791000787,0.0107042674371142,0.169526218753897,0.46074051859033,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.235,112781.107676991,217552.781244908,112782.873850317,215096.304609281,112781.451796247,210419.583232185,0.0100661212338008,0.0107017888977668,0.168906499109969,0.459608017177606,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2355,112781.117359242,217562.761239389,112782.893875843,215116.26410938,112781.491390094,210459.059520668,0.0100658643692682,0.0106993189871271,0.168289186920346,0.458477512487753,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.236,112781.12700989,217572.70946976,112782.913837615,215136.160083148,112781.530855774,210498.409456936,0.0100656085025886,0.0106968576755552,0.167674272830778,0.457349006104365,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2365,112781.136628961,217582.625958676,112782.933735678,215155.992575934,112781.570193391,210537.633132433,0.0100653536298848,0.0106944049335105,0.167061747523059,0.456222499569582,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.237,112781.146216481,217592.510729501,112782.953570078,215175.761634507,112781.60940305,210576.730641428,0.0100650997472944,0.0106919607315519,0.166451601714868,0.455097994384458,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2375,112781.155772477,217602.363806306,112782.973340865,215195.467307043,112781.648484859,210615.702080993,0.0100648468509697,0.0106895250403366,0.165843826159604,0.453975492009342,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.238,112781.165296976,217612.185213854,112782.993048088,215215.109643111,112781.68743893,210654.547550969,0.0100645949370782,0.0106870978306206,0.165238411646231,0.452854993864238,0,0,4,0.9999999999999,0,0,4,1.9999999999998
2.2385,112781.174790007,217621.974977599,112783.012691798,215234.688693655,112781.726265377,210693.267153941,0.0100643440018017,0.0106846790732578,0.16463534899911,0.45173650132918,0,0,4,0.9999999999999,0,0,4,1.9999999999998
