"time","mixingVolume1.medium.T","mixingVolume2.medium.T"
2.312,318.607478064037,313.165872481186
2.314,318.612181591858,313.176797262919
2.316,318.616875546061,313.18770991427
2.318,318.621559972891,313.198610367104
2.32,318.626234999437,313.209498333095
2.322,318.630900644525,313.220373818608
2.324,318.635556926944,313.231236830035
2.326,318.640203865445,313.242087373787
2.328,318.644841478745,313.252925456299
2.33,318.649469785523,313.263751084025
2.332,318.654088804422,313.274564263442
2.334,318.658698554049,313.285365001047
2.336,318.663299052974,313.296153303358
2.338,318.667890319731,313.306929176914
2.34,318.672472372819,313.317692628275
2.342,318.677045230702,313.328443664019
2.344,318.681608911805,313.339182290746
2.346,318.686163434521,313.349908515076
2.348,318.690708817205,313.360622343646
2.35,318.695245078178,313.371323783116
2.352,318.699772235725,313.382012840161
2.354,318.704290308096,313.392689521479
2.356,318.708799313505,313.403353833784
2.358,318.713299270133,313.414005783809
2.36,318.717790196125,313.424645378306
2.362,318.722272109591,313.435272624046
2.364,318.726745028606,313.445887527815
2.366,318.731208971212,313.456490096419
2.368,318.735663955414,313.467080336681
2.37,318.740109999185,313.47765825544
2.372,318.744547120462,313.488223859555
2.374,318.74897533715,313.498777155899
2.376,318.753394667117,313.509318151362
2.378,318.7578051282,313.519846852852
2.38,318.7622067382,313.530363267292
2.382,318.766599514886,313.540867401621
2.384,318.77098347599,313.551359262795
2.386,318.775358639215,313.561838857783
2.388,318.779725022228,313.572306193573
2.39,318.784082642662,313.582761277164
2.392,318.788431518118,313.593204115574
2.394,318.792771666165,313.603634715833
2.396,318.797103104336,313.614053084988
2.398,318.801425850134,313.624459230096
2.4,318.805739921027,313.634853158234
2.402,318.810045334452,313.645234876488
2.404,318.814342107812,313.65560439196
2.406,318.818630258477,313.665961711765
2.408,318.822909803788,313.676306843031
2.41,318.827180761049,313.686639792901
2.412,318.831443147536,313.696960568528
2.414,318.83569698049,313.70726917708
2.416,318.839942277121,313.717565625735
2.418,318.844179054608,313.727849921686
2.42,318.848407330097,313.738122072136
2.422,318.852627120702,313.7483820843
2.424,318.856838443507,313.758629965407
2.426,318.861041315564,313.768865722695
2.428,318.865235753892,313.779089363413
2.43,318.869421775481,313.789300894823
2.432,318.873599397289,313.799500324195
2.434,318.877768636242,313.809687658813
2.436,318.881929509236,313.819862905968
2.438,318.886082033137,313.830026072963
2.44,318.890226224778,313.840177167112
2.442,318.894362100963,313.850316195736
2.444,318.898489678466,313.860443166167
2.446,318.902608974029,313.870558085747
2.448,318.906720004364,313.880660961826
2.45,318.910822786154,313.890751801763
2.452,318.914917336049,313.900830612926
2.454,318.919003670674,313.910897402692
2.456,318.923081806618,313.920952178445
2.458,318.927151760445,313.930994947579
2.46,318.931213548688,313.941025717493
2.462,318.935267187848,313.951044495596
2.464,318.939312694399,313.961051289305
2.466,318.943350084787,313.971046106041
2.468,318.947379375424,313.981028953235
2.47,318.951400582697,313.990999838324
2.472,318.955413722962,314.000958768751
2.474,318.959418812547,314.010905751966
2.476,318.96341586775,314.020840795425
2.478,318.967404904841,314.030763906591
2.48,318.971385940062,314.04067509293
2.482,318.975358989623,314.050574361916
2.484,318.979324069711,314.060461721028
2.486,318.983281196481,314.07033717775
2.488,318.987230386059,314.08020073957
2.49,318.991171654546,314.090052413982
2.492,318.995105018012,314.099892208485
2.494,318.999030492502,314.109720130579
2.496,319.00294809403,314.119536187773
2.498,319.006857838584,314.129340387575
2.5,319.010759742125,314.1391327375
2.502,319.014653820585,314.148913245066
2.504,319.018540089869,314.158681917794
2.506,319.02241856224,314.168438772981
2.508,319.026289057932,314.178184347165
2.51,319.030151783186,314.187918132927
2.512,319.034006753606,314.197640138318
2.514,319.037853984768,314.207350371395
2.516,319.041693492218,314.217048840228
2.518,319.045525291474,314.226735552889
2.52,319.049349398024,314.236410517463
2.522,319.053165827328,314.24607374204
2.524,319.056974594816,314.255725234718
2.526,319.060775715892,314.265365003602
2.528,319.064569205929,314.274993056804
2.53,319.068355080272,314.284609402444
2.532,319.072133354238,314.294214048647
2.534,319.075904043117,314.303807003546
2.536,319.079667162169,314.313388275279
2.538,319.083422726626,314.322957871993
2.54,319.087170751693,314.332515801837
2.542,319.090911252548,314.34206207297
2.544,319.094644244339,314.351596693553
2.546,319.098369742186,314.361119671754
2.548,319.102087761185,314.370631015748
2.55,319.1057983164,314.380130733711
2.552,319.109501422872,314.389618833829
2.554,319.11319709561,314.399095324289
2.556,319.1168853496,314.408560213285
2.558,319.120566199799,314.418013509012
2.56,319.124239661136,314.427455219674
2.562,319.127905748514,314.436885353475
2.564,319.131564476811,314.446303918625
2.566,319.135215860874,314.455710923337
2.568,319.138859915527,314.465106375829
2.57,319.142496655566,314.474490284319
2.572,319.14612609576,314.483862657032
2.574,319.149748250853,314.493223502193
2.576,319.153363135562,314.502572828032
2.578,319.156970764578,314.511910642781
2.58,319.160571152564,314.521236954674
2.582,319.164164314159,314.530551771946
2.584,319.167750263977,314.539855102838
2.586,319.171329016604,314.549146955588
2.588,319.1749005866,314.558427338441
2.59,319.178464988501,314.567696259639
2.592,319.182022236817,314.576953727428
2.594,319.185572346032,314.586199750055
2.596,319.189115330606,314.595434335767
2.598,319.19265120497,314.604657492812
2.6,319.196179983534,314.613869229439
2.602,319.199701680682,314.623069553899
2.604,319.203216310771,314.632258474442
2.606,319.206723888134,314.641435999317
2.608,319.21022442708,314.650602136774
2.61,319.213717941893,314.659756895064
2.612,319.217204446831,314.668900282436
2.614,319.22068395613,314.678032307139
2.616,319.224156483999,314.687152977421
2.618,319.227622044624,314.696262301531
2.62,319.231080652166,314.705360287713
2.622,319.234532320762,314.714446944213
2.624,319.237977064526,314.723522279275
2.626,319.241414897546,314.732586301141
2.628,319.244845833887,314.741639018051
2.63,319.248269887592,314.750680438243
2.632,319.251687072677,314.759710569953
2.634,319.255097403136,314.768729421414
2.636,319.25850089294,314.777737000859
2.638,319.261897556036,314.786733316516
2.64,319.265287406346,314.79571837661
2.642,319.268670457772,314.804692189364
2.644,319.272046724191,314.813654762998
2.646,319.275416219456,314.822606105727
2.648,319.2787789574,314.831546225764
2.65,319.282134951828,314.840475131317
2.652,319.285484216528,314.849392830593
2.654,319.288826765261,314.85829933179
2.656,319.292162611768,314.867194643106
2.658,319.295491769766,314.876078772733
2.66,319.298814252949,314.884951728858
2.662,319.302130074992,314.893813519663
2.664,319.305439249543,314.902664153326
2.666,319.308741790231,314.911503638019
2.668,319.312037710663,314.92033198191
2.67,319.315327024422,314.92914919316
2.672,319.318609745071,314.937955279923
2.674,319.321885886149,314.946750250352
2.676,319.325155461177,314.955534112588
2.678,319.328418483651,314.964306874771
2.68,319.331674967046,314.973068545031
2.682,319.334924924817,314.981819131492
2.684,319.338168370397,314.990558642273
2.686,319.341405317196,314.999287085484
2.688,319.344635778607,315.008004469229
2.69,319.347859767997,315.016710801605
2.692,319.351077298717,315.025406090701
2.694,319.354288384091,315.034090344597
2.696,319.357493037429,315.042763571368
2.698,319.360691117806,315.051426240365
2.7,319.363882605892,315.060078457146
2.702,319.367067687011,315.068719715025
2.704,319.370246374066,315.077350023
2.706,319.373418679937,315.085969390075
2.708,319.376584617481,315.094577825255
2.71,319.379744199527,315.103175337549
2.712,319.382897438884,315.111761935965
2.714,319.386044348335,315.120337629516
2.716,319.389184940641,315.128902427217
2.718,319.392319228538,315.137456338083
2.72,319.395447224738,315.145999371132
2.722,319.398568941931,315.154531535384
2.724,319.401684392782,315.163052839861
2.726,319.404793589935,315.171563293585
2.728,319.407896546007,315.180062905579
2.73,319.410993273595,315.18855168487
2.732,319.414083785271,315.197029640483
2.734,319.417168093584,315.205496781445
2.736,319.420246211061,315.213953116785
2.738,319.423318150206,315.222398655532
2.74,319.426383923499,315.230833406715
2.742,319.429443543398,315.239257379363
2.744,319.432497022337,315.247670582508
2.746,319.435544372729,315.256073025179
2.748,319.438585606964,315.264464716409
2.75,319.44162073741,315.272845665226
2.752,319.44464977641,315.281215880662
2.754,319.447672736287,315.289575371748
2.756,319.450689629342,315.297924147513
2.758,319.453700467852,315.306262216987
2.76,319.456705264072,315.3145895892
2.762,319.459704030237,315.322906273178
2.764,319.462696778557,315.331212277951
2.766,319.465683521224,315.339507612545
2.768,319.468664270403,315.347792285984
2.77,319.471639038242,315.356066307295
2.772,319.474607836864,315.364329685499
2.774,319.477570678372,315.372582429619
2.776,319.480527574846,315.380824548674
2.778,319.483478538347,315.389056051684
2.78,319.486423580913,315.397276947664
2.782,319.48936271456,315.40548724563
2.784,319.492295951282,315.413686954595
2.786,319.495223303056,315.42187608357
2.788,319.498144781833,315.430054641562
2.79,319.501060399545,315.438222637579
2.792,319.503970168104,315.446380080624
2.794,319.506874099399,315.454526979697
2.796,319.509772205299,315.462663343798
2.798,319.512664497653,315.470789181922
2.8,319.515550988288,315.478904503062
2.802,319.518431689012,315.487009316206
2.804,319.52130661161,315.495103630342
2.806,319.524175767849,315.503187454452
2.808,319.527039169475,315.511260797516
2.81,319.529896828211,315.51932366851
2.812,319.532748755763,315.527376076406
2.814,319.535594963816,315.535418030173
2.816,319.538435464035,315.543449538776
2.818,319.541270268063,315.551470611175
2.82,319.544099387525,315.559481256327
2.822,319.546922834026,315.567481483184
2.824,319.549740619151,315.575471300693
2.826,319.552552754463,315.583450717799
2.828,319.55535925151,315.59141974344
2.83,319.558160121815,315.59937838655
2.832,319.560955376886,315.607326656059
2.834,319.563745028209,315.615264560889
2.836,319.566529087251,315.623192109961
2.838,319.569307565459,315.631109312189
2.84,319.572080474263,315.63901617648
2.842,319.574847825072,315.646912711738
2.844,319.577609629275,315.65479892686
2.846,319.580365898245,315.662674830739
2.848,319.583116643334,315.67054043226
2.85,319.585861875874,315.678395740304
2.852,319.58860160718,315.686240763744
2.854,319.591335848549,315.694075511448
2.856,319.594064611256,315.701899992279
2.858,319.596787906561,315.70971421509
2.86,319.599505745704,315.717518188731
2.862,319.602218139906,315.725311922044
2.864,319.604925100369,315.733095423864
2.866,319.60762663828,315.740868703019
2.868,319.610322764803,315.748631768332
2.87,319.613013491089,315.756384628615
2.872,319.615698828265,315.764127292677
2.874,319.618378787446,315.771859769316
2.876,319.621053379725,315.779582067326
2.878,319.623722616179,315.78729419549
2.88,319.626386507865,315.794996162586
2.882,319.629045065825,315.802687977382
2.884,319.631698301082,315.81036964864
2.886,319.634346224642,315.818041185113
2.888,319.636988847492,315.825702595546
2.89,319.639625904947,315.833354659899
2.892,319.642257645501,315.840996722313
2.894,319.644884104781,315.848628722427
2.896,319.647505293416,315.856250669766
2.898,319.650121222011,315.863862573857
2.9,319.652731901153,315.871464444227
2.902,319.655337341409,315.879056290404
2.904,319.657937553322,315.886638121916
2.906,319.660532547419,315.894209948292
2.908,319.663122334204,315.901771779063
2.91,319.665706924162,315.909323623757
2.912,319.668286327755,315.916865491906
2.914,319.67086055543,315.924397393039
2.916,319.673429617609,315.931919336688
2.918,319.675993524696,315.939431332384
2.92,319.678552287076,315.946933389658
2.922,319.681105915112,315.95442551804
2.924,319.683654419149,315.961907727061
2.926,319.686197809509,315.969380026253
2.928,319.688736096499,315.976842425146
2.93,319.691269290403,315.98429493327
2.932,319.693797401485,315.991737560155
2.934,319.696320439992,315.999170315331
2.936,319.698838416149,316.006593208327
2.938,319.701351340163,316.014006248671
2.94,319.70385922222,316.021409445891
2.942,319.706362072488,316.028802809514
2.944,319.708859901116,316.036186349067
2.946,319.711352718232,316.043560074075
2.948,319.713840533946,316.050923994063
2.95,319.716323358349,316.058278118555
2.952,319.718801201511,316.065622457073
2.954,319.721274073486,316.072957019138
2.956,319.723741984307,316.080281814272
2.958,319.726204943988,316.087596851993
2.96,319.728662962525,316.094902141819
2.962,319.731116049894,316.102197693266
2.964,319.733564216053,316.10948351585
2.966,319.736007470942,316.116759619083
2.968,319.738445824481,316.124026012478
2.97,319.740879286571,316.131282705544
2.972,319.743307867097,316.138529707791
2.974,319.745731575922,316.145767028724
2.976,319.748150422893,316.152994677848
2.978,319.750564417838,316.160212664667
2.98,319.752973570567,316.167420998681
2.982,319.75537789087,316.174619689387
2.984,319.757777388522,316.181808746285
2.986,319.760172073276,316.188988178866
2.988,319.762561954869,316.196157996624
2.99,319.76494704302,316.203318209048
2.992,319.76732734743,316.210468825625
2.994,319.76970287778,316.21760985584
2.996,319.772073643737,316.224741309175
2.998,319.774439654946,316.231863195109
3,319.776800921037,316.23897552312
3.002,319.779157451622,316.246078302682
3.004,319.781509256293,316.253171543265
3.006,319.783856344626,316.260255254337
3.008,319.786198726181,316.267329445365
3.01,319.788536410498,316.27439412581
3.012,319.7908694071,316.281449305132
3.014,319.793197725494,316.288494992785
3.016,319.795521375167,316.295531198224
3.018,319.797840365592,316.302557930896
3.02,319.800154706222,316.309575200249
3.022,319.802464406495,316.316583015724
3.024,319.804769475829,316.323581386761
3.026,319.807069923628,316.330570322793
3.028,319.809365759277,316.337549833254
3.03,319.811656992145,316.344519927572
3.032,319.813943631583,316.351480615169
3.034,319.816225686926,316.358431905466
3.036,319.818503167493,316.36537380788
3.038,319.820776082584,316.372306331822
3.04,319.823044441484,316.379229486701
3.042,319.825308253461,316.386143281919
3.044,319.827567527766,316.393047726878
3.046,319.829822273634,316.399942830973
3.048,319.832072500283,316.406828603593
3.05,319.834318216915,316.413705054127
3.052,319.836559432715,316.420572191955
3.054,319.838796156853,316.427430026455
3.056,319.841028398481,316.434278567001
3.058,319.843256166736,316.441117822959
3.06,319.845479470739,316.447947803694
3.062,319.847698319594,316.454768518564
3.064,319.849912722388,316.461579976922
3.066,319.852122688196,316.468382188116
3.068,319.854328226072,316.475175161491
3.07,319.856529345058,316.481958906384
3.072,319.858726054177,316.488733432128
3.074,319.86091836244,316.495498748051
3.076,319.863106278839,316.502254863476
3.078,319.865289812352,316.509001787719
3.08,319.867468912539,316.515739655785
3.082,319.86964353897,316.522468581459
3.084,319.871813802076,316.529188359272
3.086,319.873979710612,316.535898998852
3.088,319.876141273319,316.542600509829
3.09,319.878298498919,316.54929290183
3.092,319.880451396116,316.55597618448
3.094,319.882599973599,316.562650367402
3.096,319.884744240039,316.569315460217
3.098,319.886884204088,316.575971472544
3.1,319.889019874384,316.582618414
3.102,319.891151259546,316.589256294201
3.104,319.893278368178,316.595885122759
3.106,319.895401208864,316.602504909285
3.108,319.897519790176,316.609115663386
3.11,319.899634120664,316.615717394669
3.112,319.901744208865,316.622310112737
3.114,319.903850063297,316.628893827191
3.116,319.905951692463,316.635468547631
3.118,319.908049104849,316.642034283652
3.12,319.910142308923,316.648591044848
3.122,319.912231313139,316.655138840809
3.124,319.914316125933,316.661677681125
3.126,319.916396755724,316.668207575381
3.128,319.918473210916,316.674728533159
3.13,319.920545499896,316.681240564039
3.132,319.922613631035,316.687743677599
3.134,319.924677612688,316.694237883414
3.136,319.926737453192,316.700723191053
3.138,319.92879316087,316.707199610087
3.14,319.930844744029,316.713667150079
3.142,319.932892210959,316.720125820592
3.144,319.934935569933,316.726575631185
3.146,319.936974829209,316.733016591414
3.148,319.939009997031,316.739448710831
3.15,319.941041081624,316.745871998986
3.152,319.943068091199,316.752286465425
3.154,319.945091033951,316.758692119689
3.156,319.947109918058,316.765088971318
3.158,319.949124751684,316.771477029848
3.16,319.951135542976,316.77785630481
3.162,319.953142300068,316.784226805734
3.164,319.955145031074,316.790588542143
3.166,319.957143744097,316.796941523559
3.168,319.959138447221,316.803285759499
3.17,319.961129148517,316.809621259477
3.172,319.963115856039,316.815948033003
3.174,319.965098577828,316.822266089582
3.176,319.967077321906,316.828575438716
3.178,319.969052096284,316.834876089904
3.18,319.971022908953,316.841168052639
3.182,319.972989767894,316.847451336411
3.184,319.97495268107,316.853725950705
3.186,319.976911656428,316.859991905003
3.188,319.978866701902,316.866249208783
3.19,319.98081782541,316.872497871518
3.192,319.982765034857,316.878737902676
3.194,319.98470833813,316.884969311721
3.196,319.986647743104,316.891192108113
3.198,319.988583257636,316.897406301309
3.2,319.990514889571,316.903611900758
3.202,319.99244264674,316.909808915907
3.204,319.994366536955,316.915997356198
3.206,319.996286568019,316.922177231068
3.208,319.998202747716,316.928348549949
3.21,320.000115083817,316.934511322268
3.212,320.00202358408,316.940665557449
3.214,320.003928256246,316.94681126491
3.216,320.005829108043,316.952948454063
3.218,320.007726147185,316.959077134316
3.22,320.009619381371,316.965197315073
3.222,320.011508818285,316.971309005731
3.224,320.013394465599,316.977412215684
3.226,320.015276330969,316.983506954318
3.228,320.017154422038,316.989593231017
3.23,320.019028746434,316.995671055157
3.232,320.020899311771,317.001740436112
3.234,320.022766125649,317.007801383246
3.236,320.024629195656,317.013853905922
3.238,320.026488529363,317.019898013496
3.24,320.02834413433,317.025933715316
3.242,320.030196018102,317.031961020729
3.244,320.032044188208,317.037979939074
3.246,320.033888652168,317.043990479683
3.248,320.035729417484,317.049992651884
3.25,320.037566491648,317.055986465001
3.252,320.039399882134,317.061971928348
3.254,320.041229596408,317.067949051236
3.256,320.043055641917,317.07391784297
3.258,320.044878026099,317.079878312849
3.26,320.046696756376,317.085830470164
3.262,320.048511840157,317.091774324203
3.264,320.050323284838,317.097709884247
3.266,320.052131097803,317.103637159568
3.268,320.053935286421,317.109556159437
3.27,320.055735858049,317.115466893113
3.272,320.057532748239,317.121369454286
3.274,320.059326016023,317.1272637914
3.276,320.061115684867,317.133149894703
3.278,320.062901761992,317.139027773532
3.28,320.064684254601,317.14489743722
3.282,320.066463169885,317.150758895093
3.284,320.068238515022,317.156612156472
3.286,320.070010297174,317.162457230672
3.288,320.071778523491,317.168294127005
3.29,320.073543201108,317.174122854774
3.292,320.075304337148,317.17994342328
3.294,320.077061938717,317.185755841815
3.296,320.078816012912,317.191560119668
3.298,320.080566566813,317.197356266121
3.3,320.082313607487,317.203144290451
3.302,320.084057141988,317.208924201929
3.304,320.085797177357,317.214696009819
3.306,320.08753372062,317.220459723382
3.308,320.089266778791,317.22621535187
3.31,320.090996358871,317.231962904531
3.312,320.092722467846,317.237702390606
3.314,320.09444511269,317.243433819331
3.316,320.096164300364,317.249157199935
3.318,320.097880037814,317.254872541642
3.32,320.099592331975,317.260579853669
3.322,320.101301189767,317.266279145226
3.324,320.103006618098,317.271970425519
3.326,320.104708623864,317.277653703746
3.328,320.106407213946,317.2833289891
3.33,320.108102395213,317.288996290765
3.332,320.109794174521,317.294655617922
3.334,320.111482558713,317.300306979743
3.336,320.113167554618,317.305950385395
3.338,320.114849169056,317.311585844039
3.34,320.11652740883,317.317213364827
3.342,320.118202280732,317.322832956906
3.344,320.119873791542,317.328444629416
3.346,320.121541948026,317.334048391492
3.348,320.123206756939,317.339644252259
3.35,320.124868225021,317.345232220838
3.352,320.126526359002,317.350812306342
3.354,320.128181165599,317.356384517877
3.356,320.129832651515,317.361948864542
3.358,320.131480823442,317.36750535543
3.36,320.133125688059,317.373053999626
3.362,320.134767252034,317.378594806209
3.364,320.136405522021,317.384127784249
3.366,320.138040504662,317.389652942812
3.368,320.139672206589,317.395170290954
3.37,320.141300634418,317.400679837725
3.372,320.142925794756,317.406181592167
3.374,320.144547694197,317.411675563315
3.376,320.146166339323,317.417161760199
3.378,320.147781736704,317.422640191837
3.38,320.149393892897,317.428110867244
3.382,320.151002814449,317.433573795425
3.384,320.152608507894,317.439028985378
3.386,320.154210979754,317.444476446094
3.388,320.155810236539,317.449916186555
3.39,320.157406284749,317.455348215738
3.392,320.158999130869,317.460772542609
3.394,320.160588781377,317.466189176129
3.396,320.162175242734,317.47159812525
3.398,320.163758521394,317.476999398916
3.4,320.165338623797,317.482393006065
3.402,320.166915556372,317.487778955624
3.404,320.168489325536,317.493157256514
3.406,320.170059937695,317.498527917649
3.408,320.171627399245,317.503890947932
3.41,320.173191716568,317.509246356261
3.412,320.174752896037,317.514594151524
3.414,320.176310944012,317.519934342602
3.416,320.177865866843,317.525266938366
3.418,320.179417670867,317.530591947682
3.42,320.180966362413,317.535909379403
3.422,320.182511947795,317.541219242379
3.424,320.18405443332,317.546521545448
3.426,320.185593825281,317.55181629744
3.428,320.18713012996,317.557103507178
3.43,320.18866335363,317.562383183476
3.432,320.190193502551,317.567655335138
3.434,320.191720582974,317.572919970962
3.436,320.193244601137,317.578177099735
3.438,320.194765563271,317.583426730236
3.44,320.196283475591,317.588668871237
3.442,320.197798344305,317.593903531499
3.444,320.19931017561,317.599130719775
3.446,320.20081897569,317.60435044481
3.448,320.202324750722,317.609562715338
3.45,320.203827506868,317.614767540087
3.452,320.205327250285,317.619964927774
3.454,320.206823987114,317.625154887107
3.456,320.208317723489,317.630337426785
3.458,320.209808465532,317.6355125555
3.46,320.211296219356,317.640680281933
3.462,320.212780965621,317.645840659031
3.464,320.214262661042,317.650993781384
3.466,320.215741382171,317.656139535011
3.468,320.217217134984,317.661277928721
3.47,320.218689925444,317.666408971317
3.472,320.220159759507,317.671532671592
3.474,320.221626643115,317.676649038334
3.476,320.223090582198,317.681758080323
3.478,320.224551582677,317.686859806331
3.48,320.226009650462,317.691954225123
3.482,320.227464791449,317.697041345457
3.484,320.228917011526,317.70212117608
3.486,320.230366316569,317.707193725737
3.488,320.231812712442,317.712259003159
3.49,320.233256205,317.717317017075
3.492,320.234696800085,317.722367776203
3.494,320.23613450353,317.727411289254
3.496,320.237569321156,317.732447564931
3.498,320.239001258774,317.737476611929
3.5,320.240430322182,317.742498438936
3.502,320.241856517171,317.747513054631
3.504,320.243279849518,317.752520467686
3.506,320.24470032499,317.757520686764
3.508,320.246117949346,317.762513720522
3.51,320.24753272833,317.767499577606
3.512,320.248944667679,317.772478266657
3.514,320.250353773118,317.777449796305
3.516,320.251760050362,317.782414175174
3.518,320.253163505115,317.787371411879
3.52,320.25456414307,317.792321515027
3.522,320.255961969911,317.797264493217
3.524,320.257356991312,317.802200355038
3.526,320.258749212934,317.807129109074
3.528,320.260138640429,317.812050763897
3.53,320.261525279442,317.816965328074
3.532,320.262909135601,317.821872810162
3.534,320.264290214531,317.826773218708
3.536,320.265668521842,317.831666562253
3.538,320.267044063135,317.836552849329
3.54,320.268416844002,317.841432088458
3.542,320.269786870023,317.846304288156
3.544,320.271154146771,317.851169456929
3.546,320.272518679806,317.856027603273
3.548,320.273880474679,317.860878735677
3.55,320.275239536932,317.865722862621
3.552,320.276595872096,317.870559992577
3.554,320.277949485692,317.875390134008
3.556,320.279300383233,317.880213295366
3.558,320.28064857022,317.885029485097
3.56,320.281994052145,317.889838711636
3.562,320.283336834491,317.894640983412
3.564,320.284676922731,317.899436308842
3.566,320.286014322327,317.904224696335
3.568,320.287349038733,317.909006154293
3.57,320.288681077393,317.913780691105
3.572,320.290010443741,317.918548315155
3.574,320.291337143202,317.923309034815
3.576,320.292661181191,317.92806285845
3.578,320.293982563115,317.932809794415
3.58,320.295301294369,317.937549851055
3.582,320.29661738034,317.942283036707
3.584,320.297930826407,317.947009359698
3.586,320.299241637938,317.951728828347
3.588,320.300549820291,317.956441450961
3.59,320.301855378818,317.961147235841
3.592,320.303158318857,317.965846191275
3.594,320.304458645742,317.970538325546
3.596,320.305756364793,317.975223646923
3.598,320.307051481325,317.97990216367
3.6,320.308344000641,317.984573884037
3.602,320.309633928037,317.989238816268
3.604,320.310921268799,317.993896968595
3.606,320.312206028204,317.998548349242
3.608,320.313488211519,318.003192966423
3.61,320.314767824005,318.007830828342
3.612,320.316044870911,318.012461943193
3.614,320.31731935748,318.017086319162
3.616,320.318591288944,318.021703964423
3.618,320.319860670526,318.026314887141
3.62,320.321127507443,318.030919095472
3.622,320.3223918049,318.035516597561
3.624,320.323653568096,318.040107401544
3.626,320.32491280222,318.044691515547
3.628,320.326169512453,318.049268947684
3.63,320.327423703966,318.053839706062
3.632,320.328675381923,318.058403798777
3.634,320.329924551479,318.062961233914
3.636,320.331171217781,318.067512019548
3.638,320.332415385967,318.072056163746
3.64,320.333657061167,318.076593674562
3.642,320.334896248501,318.081124560041
3.644,320.336132953084,318.085648828218
3.646,320.33736718002,318.090166487119
3.648,320.338598934405,318.094677544756
3.65,320.339828221327,318.099182009135
3.652,320.341055045868,318.103679888248
3.654,320.342279330109,318.108171367794
3.656,320.34350112372,318.11265636023
3.658,320.344720464925,318.117134802485
3.66,320.345937358659,318.121606702756
3.662,320.347151809847,318.126072069228
3.664,320.348363823404,318.130530910082
3.666,320.349573404237,318.134983233488
3.668,320.350780557242,318.139429047612
3.67,320.351985287309,318.143868360608
3.672,320.353187599314,318.148301180626
3.674,320.354387498128,318.152727515807
3.676,320.355584988611,318.157147374282
3.678,320.356780075614,318.161560764178
3.68,320.357972763978,318.165967693612
3.682,320.359163058537,318.170368170694
3.684,320.360350964115,318.174762203524
3.686,320.361536485525,318.179149800198
3.688,320.362719627575,318.1835309688
3.69,320.36390039506,318.18790571741
3.692,320.365078792768,318.192274054097
3.694,320.366254825479,318.196635986923
3.696,320.367428497963,318.200991523943
3.698,320.36859981498,318.205340673202
3.7,320.369768781282,318.209683442741
3.702,320.370935401614,318.214019840588
3.704,320.37209968071,318.218349874766
3.706,320.373261623295,318.222673553289
3.708,320.374421234088,318.226990884164
3.71,320.375578517795,318.231301875388
3.712,320.376733479118,318.235606534953
3.714,320.377886122748,318.239904870839
3.716,320.379036453366,318.24419689102
3.718,320.380184475647,318.248482603463
3.72,320.381330194256,318.252762016124
3.722,320.38247361385,318.257035136953
3.724,320.383614739077,318.261301973892
3.726,320.384753574576,318.265562534873
3.728,320.38589012498,318.26981682782
3.73,320.387024394911,318.274064860651
3.732,320.388156388983,318.278306641273
3.734,320.389286111803,318.282542177587
3.736,320.390413567968,318.286771477483
3.738,320.391538762067,318.290994548846
3.74,320.392661698682,318.29521139955
3.742,320.393782382386,318.299422037461
3.744,320.394900817743,318.303626470438
3.746,320.396017009309,318.307824706331
3.748,320.397130961633,318.31201675298
3.75,320.398242679254,318.31620261822
3.752,320.399352166705,318.320382309874
3.754,320.400459428508,318.324555835759
3.756,320.401564469181,318.328723203682
3.758,320.40266729323,318.332884421442
3.76,320.403767905155,318.337039496829
3.762,320.404866309447,318.341188437627
3.764,320.40596251059,318.345331251607
3.766,320.40705651306,318.349467946535
3.768,320.408148321324,318.353598530168
3.77,320.409237939843,318.357723010253
3.772,320.410325373067,318.361841394529
3.774,320.411410625442,318.365953690726
3.776,320.412493701404,318.370059906566
3.778,320.41357460538,318.374160049763
3.78,320.414653341792,318.378254128021
3.782,320.415729915053,318.382342149035
3.784,320.416804329568,318.386424120492
3.786,320.417876589735,318.390500050071
3.788,320.418946699944,318.39456994544
3.79,320.420014664577,318.398633814262
3.792,320.421080488008,318.402691664187
3.794,320.422144174606,318.406743502858
3.796,320.423205728729,318.41078933791
3.798,320.424265154731,318.414829176967
3.8,320.425322456954,318.418863027647
3.802,320.426377639738,318.422890897558
3.804,320.42743070741,318.426912794296
3.806,320.428481664295,318.430928725453
3.808,320.429530514707,318.43493869861
3.81,320.430577262953,318.438942721337
3.812,320.431621913333,318.442940801197
3.814,320.432664470142,318.446932945746
3.816,320.433704937664,318.450919162527
3.818,320.434743320177,318.454899459076
3.82,320.435779621954,318.45887384292
3.822,320.436813847259,318.462842321577
3.824,320.437846000347,318.466804902554
3.826,320.438876085469,318.470761593353
3.828,320.439904106869,318.474712401462
3.83,320.44093006878,318.478657334364
3.832,320.441953975432,318.48259639953
3.834,320.442975831047,318.486529604423
3.836,320.443995639838,318.490456956497
3.838,320.445013406014,318.494378463197
3.84,320.446029133775,318.498294131957
3.842,320.447042827315,318.502203970203
3.844,320.448054475692,318.50610801393
3.846,320.44906401504,318.510006399086
3.848,320.450071528435,318.513898984024
3.85,320.451077019947,318.517785776307
3.852,320.452080493643,318.521666783494
3.854,320.45308195358,318.525542013135
3.856,320.454081403807,318.529411472774
3.858,320.455078848365,318.533275169948
3.86,320.456074291289,318.537133112185
3.862,320.457067736604,318.540985307006
