"time","I.re","I.im"
0.4712,0.12318915058426,-0.103626576456763
0.4714,0.12318773286242,-0.103618408786129
0.4716,0.123186314710722,-0.103610241853281
0.4718,0.12318489612929,-0.103602075658174
0.472,0.123183477118248,-0.103593910200765
0.4722,0.123182057677721,-0.103585745481008
0.4724,0.123180637807833,-0.10357758149886
0.4726,0.123179217508708,-0.103569418254274
0.4728,0.12317779678047,-0.103561255747209
0.473,0.123176375623243,-0.103553093977617
0.4732,0.123174954037151,-0.103544932945456
0.4734,0.123173532022318,-0.10353677265068
0.4736,0.123172109578868,-0.103528613093245
0.4738,0.123170686706924,-0.103520454273106
0.474,0.123169263406612,-0.103512296190219
0.4742,0.123167839678055,-0.103504138844539
0.4744,0.123166415521375,-0.103495982236022
0.4746,0.123164990936699,-0.103487826364623
0.4748,0.123163565924149,-0.103479671230297
0.475,0.123162140483849,-0.103471516833
0.4752,0.123160714615922,-0.103463363172687
0.4754,0.123159288320493,-0.103455210249313
0.4756,0.123157861597686,-0.103447058062834
0.4758,0.123156434447623,-0.103438906613206
0.476,0.12315500687043,-0.103430755900382
0.4762,0.123153578866228,-0.10342260592432
0.4764,0.123152150435142,-0.103414456684973
0.4766,0.123150721577296,-0.103406308182298
0.4768,0.123149292292813,-0.10339816041625
0.477,0.123147862581817,-0.103390013386784
0.4772,0.123146432444431,-0.103381867093854
0.4774,0.123145001880778,-0.103373721537418
0.4776,0.123143570890982,-0.103365576717429
0.4778,0.123142139475167,-0.103357432633843
0.478,0.123140707633456,-0.103349289286615
0.4782,0.123139275365972,-0.103341146675701
0.4784,0.123137842672838,-0.103333004801055
0.4786,0.123136409554179,-0.103324863662633
0.4788,0.123134976010117,-0.103316723260391
0.479,0.123133542040776,-0.103308583594282
0.4792,0.123132107646279,-0.103300444664263
0.4794,0.123130672826748,-0.103292306470289
0.4796,0.123129237582308,-0.103284169012315
0.4798,0.123127801913081,-0.103276032290295
0.48,0.123126365819191,-0.103267896304185
0.4802,0.123124929300761,-0.103259761053941
0.4804,0.123123492357914,-0.103251626539517
0.4806,0.123122054990773,-0.103243492760868
0.4808,0.12312061719946,-0.10323535971795
0.481,0.1231191789841,-0.103227227410718
0.4812,0.123117740344815,-0.103219095839126
0.4814,0.123116301281728,-0.10321096500313
0.4816,0.123114861794962,-0.103202834902685
0.4818,0.123113421884639,-0.103194705537746
0.482,0.123111981550884,-0.103186576908268
0.4822,0.123110540793818,-0.103178449014206
0.4824,0.123109099613565,-0.103170321855515
0.4826,0.123107658010247,-0.10316219543215
0.4828,0.123106215983988,-0.103154069744066
0.483,0.123104773534909,-0.103145944791218
0.4832,0.123103330663135,-0.103137820573561
0.4834,0.123101887368786,-0.10312969709105
0.4836,0.123100443651987,-0.103121574343641
0.4838,0.12309899951286,-0.103113452331287
0.484,0.123097554951527,-0.103105331053945
0.4842,0.123096109968111,-0.103097210511568
0.4844,0.123094664562736,-0.103089090704112
0.4846,0.123093218735522,-0.103080971631533
0.4848,0.123091772486593,-0.103072853293783
0.485,0.123090325816072,-0.10306473569082
0.4852,0.12308887872408,-0.103056618822597
0.4854,0.123087431210741,-0.10304850268907
0.4856,0.123085983276177,-0.103040387290192
0.4858,0.12308453492051,-0.10303227262592
0.486,0.123083086143862,-0.103024158696208
0.4862,0.123081636946357,-0.103016045501012
0.4864,0.123080187328116,-0.103007933040284
0.4866,0.123078737289262,-0.102999821313982
0.4868,0.123077286829916,-0.102991710322059
0.487,0.123075835950202,-0.10298360006447
0.4872,0.123074384650242,-0.10297549054117
0.4874,0.123072932930157,-0.102967381752115
0.4876,0.12307148079007,-0.102959273697258
0.4878,0.123070028230103,-0.102951166376554
0.488,0.123068575250378,-0.102943059789959
0.4882,0.123067121851018,-0.102934953937427
0.4884,0.123065668032144,-0.102926848818912
0.4886,0.123064213793879,-0.10291874443437
0.4888,0.123062759136345,-0.102910640783756
0.489,0.123061304059662,-0.102902537867023
0.4892,0.123059848563955,-0.102894435684127
0.4894,0.123058392649345,-0.102886334235023
0.4896,0.123056936315952,-0.102878233519665
0.4898,0.1230554795639,-0.102870133538008
0.49,0.123054022393311,-0.102862034290006
0.4902,0.123052564804305,-0.102853935775615
0.4904,0.123051106797006,-0.102845837994788
0.4906,0.123049648371535,-0.102837740947481
0.4908,0.123048189528013,-0.102829644633649
0.491,0.123046730266563,-0.102821549053245
0.4912,0.123045270587306,-0.102813454206225
0.4914,0.123043810490364,-0.102805360092543
0.4916,0.123042349975858,-0.102797266712153
0.4918,0.123040889043911,-0.102789174065011
0.492,0.123039427694644,-0.102781082151071
0.4922,0.123037965928178,-0.102772990970288
0.4924,0.123036503744635,-0.102764900522616
0.4926,0.123035041144137,-0.102756810808009
0.4928,0.123033578126806,-0.102748721826423
0.493,0.123032114692762,-0.102740633577812
0.4932,0.123030650842128,-0.102732546062129
0.4934,0.123029186575024,-0.102724459279331
0.4936,0.123027721891572,-0.102716373229372
0.4938,0.123026256791894,-0.102708287912205
0.494,0.123024791276111,-0.102700203327786
0.4942,0.123023325344344,-0.102692119476069
0.4944,0.123021858996715,-0.102684036357008
0.4946,0.123020392233345,-0.102675953970558
0.4948,0.123018925054355,-0.102667872316674
0.495,0.123017457459867,-0.10265979139531
0.4952,0.123015989450002,-0.10265171120642
0.4954,0.12301452102488,-0.102643631749958
0.4956,0.123013052184624,-0.10263555302588
0.4958,0.123011582929355,-0.10262747503414
0.496,0.123010113259192,-0.102619397774692
0.4962,0.123008643174259,-0.102611321247491
0.4964,0.123007172674675,-0.10260324545249
0.4966,0.123005701760562,-0.102595170389645
0.4968,0.123004230432042,-0.10258709605891
0.497,0.123002758689233,-0.102579022460239
0.4972,0.123001286532259,-0.102570949593586
0.4974,0.12299981396124,-0.102562877458906
0.4976,0.122998340976296,-0.102554806056153
0.4978,0.122996867577549,-0.102546735385282
0.498,0.12299539376512,-0.102538665446246
0.4982,0.122993919539129,-0.102530596239001
0.4984,0.122992444899697,-0.102522527763501
0.4986,0.122990969846946,-0.102514460019699
0.4988,0.122989494380996,-0.102506393007551
0.499,0.122988018501967,-0.10249832672701
0.4992,0.122986542209981,-0.10249026117803
0.4994,0.122985065505157,-0.102482196360567
0.4996,0.122983588387618,-0.102474132274574
0.4998,0.122982110857483,-0.102466068920006
0.5,0.122980632914873,-0.102458006296816
0.5002,0.122979154559909,-0.102449944404959
0.5004,0.122977675792712,-0.10244188324439
0.5006,0.122976196613401,-0.102433822815062
0.5008,0.122974717022097,-0.10242576311693
0.501,0.122973237018922,-0.102417704149947
0.5012,0.122971756603995,-0.102409645914069
0.5014,0.122970275777438,-0.102401588409249
0.5016,0.122968794539369,-0.102393531635442
0.5018,0.122967312889911,-0.102385475592601
0.502,0.122965830829182,-0.102377420280681
0.5022,0.122964348357304,-0.102369365699636
0.5024,0.122962865474397,-0.102361311849421
0.5026,0.122961382180581,-0.102353258729988
0.5028,0.122959898475977,-0.102345206341293
0.503,0.122958414360705,-0.10233715468329
0.5032,0.122956929834884,-0.102329103755932
0.5034,0.122955444898636,-0.102321053559174
0.5036,0.12295395955208,-0.102313004092969
0.5038,0.122952473795337,-0.102304955357273
0.504,0.122950987628527,-0.102296907352038
0.5042,0.122949501051769,-0.10228886007722
0.5044,0.122948014065185,-0.102280813532772
0.5046,0.122946526668893,-0.102272767718648
0.5048,0.122945038863015,-0.102264722634802
0.505,0.122943550647669,-0.102256678281189
0.5052,0.122942062022977,-0.102248634657762
0.5054,0.122940572989058,-0.102240591764475
0.5056,0.122939083546032,-0.102232549601282
0.5058,0.122937593694019,-0.102224508168138
0.506,0.122936103433138,-0.102216467464996
0.5062,0.12293461276351,-0.102208427491811
0.5064,0.122933121685255,-0.102200388248535
0.5066,0.122931630198492,-0.102192349735124
0.5068,0.122930138303341,-0.102184311951532
0.507,0.122928645999923,-0.102176274897711
0.5072,0.122927153288355,-0.102168238573617
0.5074,0.12292566016876,-0.102160202979202
0.5076,0.122924166641255,-0.102152168114422
0.5078,0.122922672705961,-0.102144133979229
0.508,0.122921178362997,-0.102136100573579
0.5082,0.122919683612484,-0.102128067897424
0.5084,0.12291818845454,-0.102120035950719
0.5086,0.122916692889285,-0.102112004733417
0.5088,0.122915196916839,-0.102103974245473
0.509,0.122913700537321,-0.102095944486839
0.5092,0.122912203750851,-0.102087915457471
0.5094,0.122910706557548,-0.102079887157322
0.5096,0.122909208957532,-0.102071859586346
0.5098,0.122907710950922,-0.102063832744496
0.51,0.122906212537837,-0.102055806631727
0.5102,0.122904713718398,-0.102047781247992
0.5104,0.122903214492722,-0.102039756593245
0.5106,0.12290171486093,-0.10203173266744
0.5108,0.12290021482314,-0.102023709470531
0.511,0.122898714379473,-0.102015687002471
0.5112,0.122897213530048,-0.102007665263214
0.5114,0.122895712274983,-0.101999644252715
0.5116,0.122894210614397,-0.101991623970926
0.5118,0.12289270854841,-0.101983604417802
0.512,0.122891206077142,-0.101975585593296
0.5122,0.122889703200711,-0.101967567497362
0.5124,0.122888199919237,-0.101959550129954
0.5126,0.122886696232837,-0.101951533491025
0.5128,0.122885192141632,-0.101943517580529
0.513,0.12288368764574,-0.10193550239842
0.5132,0.122882182745281,-0.101927487944652
0.5134,0.122880677440374,-0.101919474219179
0.5136,0.122879171731136,-0.101911461221953
0.5138,0.122877665617688,-0.101903448952928
0.514,0.122876159100149,-0.101895437412059
0.5142,0.122874652178636,-0.101887426599299
0.5144,0.122873144853269,-0.101879416514601
0.5146,0.122871637124168,-0.101871407157919
0.5148,0.122870128991449,-0.101863398529208
0.515,0.122868620455234,-0.10185539062842
0.5152,0.122867111515639,-0.101847383455508
0.5154,0.122865602172784,-0.101839377010428
0.5156,0.122864092426787,-0.101831371293132
0.5158,0.122862582277768,-0.101823366303573
0.516,0.122861071725845,-0.101815362041706
0.5162,0.122859560771136,-0.101807358507484
0.5164,0.122858049413761,-0.101799355700861
0.5166,0.122856537653837,-0.101791353621789
0.5168,0.122855025491483,-0.101783352270223
0.517,0.122853512926818,-0.101775351646117
0.5172,0.122851999959961,-0.101767351749423
0.5174,0.122850486591029,-0.101759352580096
0.5176,0.122848972820141,-0.101751354138088
0.5178,0.122847458647416,-0.101743356423353
0.518,0.122845944072973,-0.101735359435846
0.5182,0.122844429096928,-0.101727363175518
0.5184,0.122842913719402,-0.101719367642324
0.5186,0.122841397940511,-0.101711372836218
0.5188,0.122839881760375,-0.101703378757152
0.519,0.122838365179112,-0.10169538540508
0.5192,0.12283684819684,-0.101687392779956
0.5194,0.122835330813677,-0.101679400881733
0.5196,0.122833813029741,-0.101671409710364
0.5198,0.122832294845151,-0.101663419265803
0.52,0.122830776260025,-0.101655429548003
0.5202,0.122829257274481,-0.101647440556919
0.5204,0.122827737888637,-0.101639452292502
0.5206,0.122826218102611,-0.101631464754707
0.5208,0.122824697916521,-0.101623477943486
0.521,0.122823177330485,-0.101615491858794
0.5212,0.122821656344622,-0.101607506500584
0.5214,0.122820134959049,-0.101599521868808
0.5216,0.122818613173884,-0.101591537963421
0.5218,0.122817090989246,-0.101583554784375
0.522,0.122815568405251,-0.101575572331625
0.5222,0.122814045422018,-0.101567590605123
0.5224,0.122812522039665,-0.101559609604823
0.5226,0.12281099825831,-0.101551629330677
0.5228,0.12280947407807,-0.10154364978264
0.523,0.122807949499063,-0.101535670960665
0.5232,0.122806424521408,-0.101527692864704
0.5234,0.122804899145221,-0.101519715494711
0.5236,0.122803373370621,-0.10151173885064
0.5238,0.122801847197725,-0.101503762932444
0.524,0.12280032062665,-0.101495787740076
0.5242,0.122798793657516,-0.101487813273488
0.5244,0.122797266290438,-0.101479839532636
0.5246,0.122795738525535,-0.10147186651747
0.5248,0.122794210362925,-0.101463894227946
0.525,0.122792681802724,-0.101455922664016
0.5252,0.122791152845051,-0.101447951825633
0.5254,0.122789623490022,-0.101439981712751
0.5256,0.122788093737756,-0.101432012325323
0.5258,0.122786563588369,-0.101424043663301
0.526,0.12278503304198,-0.10141607572664
0.5262,0.122783502098705,-0.101408108515292
0.5264,0.122781970758662,-0.10140014202921
0.5266,0.122780439021968,-0.101392176268348
0.5268,0.122778906888742,-0.101384211232658
0.527,0.122777374359099,-0.101376246922095
0.5272,0.122775841433158,-0.10136828333661
0.5274,0.122774308111034,-0.101360320476157
0.5276,0.122772774392847,-0.10135235834069
0.5278,0.122771240278712,-0.101344396930161
0.528,0.122769705768748,-0.101336436244524
0.5282,0.12276817086307,-0.101328476283731
0.5284,0.122766635561798,-0.101320517047735
0.5286,0.122765099865046,-0.10131255853649
0.5288,0.122763563772933,-0.10130460074995
0.529,0.122762027285576,-0.101296643688065
0.5292,0.122760490403092,-0.101288687350791
0.5294,0.122758953125597,-0.10128073173808
0.5296,0.122757415453208,-0.101272776849884
0.5298,0.122755877386044,-0.101264822686158
0.53,0.122754338924219,-0.101256869246854
0.5302,0.122752800067853,-0.101248916531924
0.5304,0.12275126081706,-0.101240964541323
0.5306,0.122749721171959,-0.101233013275002
0.5308,0.122748181132666,-0.101225062732916
0.531,0.122746640699297,-0.101217112915017
0.5312,0.122745099871971,-0.101209163821257
0.5314,0.122743558650802,-0.101201215451591
0.5316,0.122742017035909,-0.10119326780597
0.5318,0.122740475027407,-0.101185320884349
0.532,0.122738932625414,-0.101177374686678
0.5322,0.122737389830046,-0.101169429212913
0.5324,0.12273584664142,-0.101161484463006
0.5326,0.122734303059653,-0.101153540436909
0.5328,0.12273275908486,-0.101145597134575
0.533,0.12273121471716,-0.101137654555958
0.5332,0.122729669956667,-0.10112971270101
0.5334,0.122728124803499,-0.101121771569684
0.5336,0.122726579257772,-0.101113831161934
0.5338,0.122725033319602,-0.101105891477711
0.534,0.122723486989107,-0.10109795251697
0.5342,0.122721940266402,-0.101090014279661
0.5344,0.122720393151604,-0.101082076765739
0.5346,0.12271884564483,-0.101074139975157
0.5348,0.122717297746195,-0.101066203907867
0.535,0.122715749455816,-0.101058268563822
0.5352,0.122714200773809,-0.101050333942974
0.5354,0.12271265170029,-0.101042400045278
0.5356,0.122711102235377,-0.101034466870685
0.5358,0.122709552379184,-0.101026534419148
0.536,0.122708002131829,-0.10101860269062
0.5362,0.122706451493427,-0.101010671685054
0.5364,0.122704900464094,-0.101002741402402
0.5366,0.122703349043947,-0.100994811842618
0.5368,0.122701797233102,-0.100986883005654
0.537,0.122700245031675,-0.100978954891463
0.5372,0.122698692439781,-0.100971027499998
0.5374,0.122697139457538,-0.100963100831211
0.5376,0.12269558608506,-0.100955174885055
0.5378,0.122694032322464,-0.100947249661483
0.538,0.122692478169866,-0.100939325160447
0.5382,0.122690923627383,-0.100931401381901
0.5384,0.122689368695128,-0.100923478325796
0.5386,0.12268781337322,-0.100915555992086
0.5388,0.122686257661772,-0.100907634380724
0.539,0.122684701560902,-0.100899713491661
0.5392,0.122683145070725,-0.100891793324852
0.5394,0.122681588191357,-0.100883873880247
0.5396,0.122680030922914,-0.100875955157801
0.5398,0.122678473265511,-0.100868037157465
0.54,0.122676915219264,-0.100860119879192
0.5402,0.122675356784289,-0.100852203322935
0.5404,0.122673797960701,-0.100844287488647
0.5406,0.122672238748617,-0.10083637237628
0.5408,0.122670679148151,-0.100828457985787
0.541,0.12266911915942,-0.10082054431712
0.5412,0.122667558782538,-0.100812631370232
0.5414,0.122665998017622,-0.100804719145076
0.5416,0.122664436864787,-0.100796807641603
0.5418,0.122662875324148,-0.100788896859767
0.542,0.122661313395821,-0.100780986799521
0.5422,0.122659751079922,-0.100773077460816
0.5424,0.122658188376565,-0.100765168843606
0.5426,0.122656625285867,-0.100757260947843
0.5428,0.122655061807942,-0.100749353773479
0.543,0.122653497942906,-0.100741447320467
0.5432,0.122651933690874,-0.100733541588759
0.5434,0.122650369051963,-0.100725636578308
0.5436,0.122648804026285,-0.100717732289067
0.5438,0.122647238613958,-0.100709828720988
0.544,0.122645672815096,-0.100701925874024
0.5442,0.122644106629815,-0.100694023748126
0.5444,0.122642540058229,-0.100686122343248
0.5446,0.122640973100454,-0.100678221659342
0.5448,0.122639405756606,-0.10067032169636
0.545,0.122637838026798,-0.100662422454254
0.5452,0.122636269911147,-0.100654523932979
0.5454,0.122634701409767,-0.100646626132485
0.5456,0.122633132522773,-0.100638729052725
0.5458,0.12263156325028,-0.100630832693651
0.546,0.122629993592404,-0.100622937055217
0.5462,0.122628423549259,-0.100615042137374
0.5464,0.12262685312096,-0.100607147940075
0.5466,0.122625282307623,-0.100599254463271
0.5468,0.122623711109361,-0.100591361706917
0.547,0.12262213952629,-0.100583469670964
0.5472,0.122620567558525,-0.100575578355363
0.5474,0.122618995206181,-0.100567687760068
0.5476,0.122617422469371,-0.100559797885032
0.5478,0.122615849348212,-0.100551908730206
0.548,0.122614275842818,-0.100544020295543
0.5482,0.122612701953303,-0.100536132580994
0.5484,0.122611127679783,-0.100528245586513
0.5486,0.122609553022371,-0.100520359312052
0.5488,0.122607977981184,-0.100512473757563
0.549,0.122606402556334,-0.100504588922998
0.5492,0.122604826747937,-0.10049670480831
0.5494,0.122603250556108,-0.100488821413451
0.5496,0.12260167398096,-0.100480938738373
0.5498,0.122600097022609,-0.100473056783029
0.55,0.122598519681169,-0.10046517554737
0.5502,0.122596941956755,-0.100457295031349
0.5504,0.122595363849481,-0.100449415234919
0.5506,0.12259378535946,-0.100441536158031
0.5508,0.122592206486809,-0.100433657800638
0.551,0.122590627231641,-0.100425780162692
0.5512,0.12258904759407,-0.100417903244145
0.5514,0.122587467574211,-0.10041002704495
0.5516,0.122585887172179,-0.100402151565059
0.5518,0.122584306388087,-0.100394276804423
0.552,0.122582725222049,-0.100386402762995
0.5522,0.122581143674181,-0.100378529440728
0.5524,0.122579561744595,-0.100370656837573
0.5526,0.122577979433407,-0.100362784953483
0.5528,0.122576396740731,-0.100354913788409
0.553,0.12257481366668,-0.100347043342305
0.5532,0.122573230211369,-0.100339173615121
0.5534,0.122571646374912,-0.100331304606811
0.5536,0.122570062157424,-0.100323436317326
0.5538,0.122568477559017,-0.100315568746619
0.554,0.122566892579806,-0.100307701894642
0.5542,0.122565307219905,-0.100299835761346
0.5544,0.122563721479428,-0.100291970346684
0.5546,0.122562135358489,-0.100284105650608
0.5548,0.122560548857202,-0.100276241673071
0.555,0.122558961975681,-0.100268378414023
0.5552,0.12255737471404,-0.100260515873418
0.5554,0.122555787072392,-0.100252654051207
0.5556,0.122554199050851,-0.100244792947343
0.5558,0.122552610649532,-0.100236932561777
0.556,0.122551021868548,-0.100229072894462
0.5562,0.122549432708012,-0.100221213945349
0.5564,0.122547843168039,-0.100213355714391
0.5566,0.122546253248742,-0.10020549820154
0.5568,0.122544662950235,-0.100197641406747
0.557,0.122543072272632,-0.100189785329965
0.5572,0.122541481216045,-0.100181929971145
0.5574,0.12253988978059,-0.100174075330241
0.5576,0.122538297966379,-0.100166221407203
0.5578,0.122536705773526,-0.100158368201984
0.558,0.122535113202144,-0.100150515714536
0.5582,0.122533520252347,-0.10014266394481
0.5584,0.122531926924249,-0.100134812892759
0.5586,0.122530333217963,-0.100126962558335
0.5588,0.122528739133603,-0.10011911294149
0.559,0.122527144671281,-0.100111264042175
0.5592,0.122525549831111,-0.100103415860342
0.5594,0.122523954613207,-0.100095568395943
0.5596,0.122522359017682,-0.100087721648932
0.5598,0.12252076304465,-0.100079875619258
0.56,0.122519166694223,-0.100072030306875
0.5602,0.122517569966515,-0.100064185711733
0.5604,0.122515972861639,-0.100056341833785
0.5606,0.122514375379708,-0.100048498672985
0.5608,0.122512777520836,-0.100040656229281
0.561,0.122511179285136,-0.100032814502627
0.5612,0.122509580672721,-0.100024973492974
0.5614,0.122507981683704,-0.100017133200275
0.5616,0.122506382318198,-0.100009293624482
0.5618,0.122504782576317,-0.100001454765545
0.562,0.122503182458173,-0.0999936166234171
0.5622,0.122501581963879,-0.0999857791980503
0.5624,0.122499981093548,-0.0999779424893956
0.5626,0.122498379847295,-0.099970106497406
0.5628,0.12249677822523,-0.0999622712220326
0.563,0.122495176227468,-0.0999544366632272
0.5632,0.122493573854121,-0.0999466028209414
0.5634,0.122491971105302,-0.0999387696951278
0.5636,0.122490367981125,-0.0999309372857373
0.5638,0.122488764481701,-0.0999231055927222
0.564,0.122487160607143,-0.099915274616034
0.5642,0.122485556357566,-0.0999074443556246
0.5644,0.122483951733081,-0.0998996148114461
0.5646,0.1224823467338,-0.0998917859834497
0.5648,0.122480741359837,-0.0998839578715872
0.565,0.122479135611305,-0.0998761304758108
0.5652,0.122477529488317,-0.099868303796072
0.5654,0.122475922990984,-0.0998604778323222
0.5656,0.122474316119419,-0.0998526525845135
0.5658,0.122472708873736,-0.0998448280525977
0.566,0.122471101254046,-0.099837004236526
0.5662,0.122469493260462,-0.0998291811362509
0.5664,0.122467884893098,-0.0998213587517233
0.5666,0.122466276152064,-0.0998135370828951
0.5668,0.122464667037474,-0.0998057161297183
0.567,0.122463057549441,-0.0997978958921443
0.5672,0.122461447688077,-0.0997900763701251
0.5674,0.122459837453493,-0.0997822575636121
0.5676,0.122458226845803,-0.0997744394725564
0.5678,0.122456615865118,-0.0997666220969106
0.568,0.122455004511552,-0.0997588054366257
0.5682,0.122453392785218,-0.099750989491654
0.5684,0.122451780686225,-0.0997431742619462
0.5686,0.122450168214688,-0.0997353597474548
0.5688,0.122448555370718,-0.099727545948131
0.569,0.122446942154427,-0.0997197328639263
0.5692,0.122445328565929,-0.0997119204947923
0.5694,0.122443714605335,-0.0997041088406811
0.5696,0.122442100272757,-0.0996962979015437
0.5698,0.122440485568307,-0.0996884876773319
0.57,0.122438870492098,-0.0996806781679973
0.5702,0.122437255044241,-0.0996728693734914
0.5704,0.122435639224849,-0.0996650612937659
0.5706,0.122434023034033,-0.0996572539287722
0.5708,0.122432406471906,-0.0996494472784619
0.571,0.12243078953858,-0.0996416413427864
0.5712,0.122429172234166,-0.0996338361216978
0.5714,0.122427554558778,-0.0996260316151468
0.5716,0.122425936512525,-0.0996182278230854
0.5718,0.122424318095521,-0.0996104247454648
0.572,0.122422699307877,-0.0996026223822371
0.5722,0.122421080149706,-0.0995948207333534
0.5724,0.122419460621118,-0.099587019798765
0.5726,0.122417840722226,-0.0995792195784239
0.5728,0.122416220453142,-0.099571420072281
0.573,0.122414599813977,-0.0995636212802882
0.5732,0.122412978804843,-0.099555823202397
0.5734,0.122411357425851,-0.0995480258385585
0.5736,0.122409735677114,-0.0995402291887242
0.5738,0.122408113558744,-0.0995324332528459
0.574,0.122406491070851,-0.0995246380308749
0.5742,0.122404868213547,-0.0995168435227625
0.5744,0.122403244986944,-0.0995090497284601
0.5746,0.122401621391154,-0.0995012566479194
0.5748,0.122399997426288,-0.0994934642810911
0.575,0.122398373092458,-0.0994856726279276
0.5752,0.122396748389774,-0.0994778816883798
0.5754,0.122395123318349,-0.099470091462399
0.5756,0.122393497878294,-0.0994623019499367
0.5758,0.122391872069721,-0.0994545131509445
0.576,0.12239024589274,-0.0994467250653733
0.5762,0.122388619347464,-0.0994389376931749
0.5764,0.122386992434003,-0.0994311510343004
0.5766,0.122385365152469,-0.0994233650887011
0.5768,0.122383737502973,-0.0994155798563287
0.577,0.122382109485627,-0.0994077953371344
0.5772,0.122380481100541,-0.0994000115310695
0.5774,0.122378852347827,-0.0993922284380849
0.5776,0.122377223227597,-0.0993844460581326
0.5778,0.122375593739961,-0.0993766643911635
0.578,0.12237396388503,-0.0993688834371294
0.5782,0.122372333662916,-0.0993611031959809
0.5784,0.122370703073731,-0.0993533236676698
0.5786,0.122369072117583,-0.0993455448521469
0.5788,0.122367440794586,-0.0993377667493641
0.579,0.12236580910485,-0.0993299893592723
0.5792,0.122364177048486,-0.099322212681823
0.5794,0.122362544625605,-0.0993144367169671
0.5796,0.122360911836319,-0.0993066614646561
0.5798,0.122359278680737,-0.0992988869248414
0.58,0.122357645158971,-0.0992911130974738
0.5802,0.122356011271132,-0.0992833399825051
0.5804,0.12235437701733,-0.099275567579886
0.5806,0.122352742397677,-0.0992677958895681
0.5808,0.122351107412284,-0.0992600249115025
0.581,0.12234947206126,-0.0992522546456401
0.5812,0.122347836344718,-0.0992444850919328
0.5814,0.122346200262768,-0.0992367162503312
0.5816,0.12234456381552,-0.0992289481207866
0.5818,0.122342927003085,-0.0992211807032502
0.582,0.122341289825574,-0.0992134139976734
0.5822,0.122339652283098,-0.0992056480040073
0.5824,0.122338014375767,-0.0991978827222028
0.5826,0.122336376103692,-0.0991901181522113
0.5828,0.122334737466983,-0.0991823542939838
0.583,0.122333098465752,-0.0991745911474717
0.5832,0.122331459100108,-0.0991668287126258
0.5834,0.122329819370162,-0.0991590669893978
0.5836,0.122328179276024,-0.099151305977738
0.5838,0.122326538817806,-0.0991435456775984
0.584,0.122324897995618,-0.0991357860889293
0.5842,0.122323256809569,-0.0991280272116821
0.5844,0.122321615259771,-0.0991202690458085
0.5846,0.122319973346334,-0.0991125115912587
0.5848,0.122318331069368,-0.0991047548479844
0.585,0.122316688428984,-0.0990969988159363
0.5852,0.122315045425291,-0.0990892434950658
0.5854,0.1223134020584,-0.0990814888853236
0.5856,0.122311758328422,-0.099073734986661
0.5858,0.122310114235467,-0.0990659817990293
0.586,0.122308469779644,-0.0990582293223789
0.5862,0.122306824961065,-0.0990504775566613
0.5864,0.122305179779839,-0.0990427265018278
0.5866,0.122303534236076,-0.0990349761578289
0.5868,0.122301888329887,-0.0990272265246158
0.587,0.122300242061381,-0.0990194776021394
0.5872,0.122298595430669,-0.0990117293903512
0.5874,0.122296948437861,-0.0990039818892016
0.5876,0.122295301083067,-0.0989962350986421
0.5878,0.122293653366397,-0.0989884890186233
0.588,0.122292005287961,-0.0989807436490963
0.5882,0.122290356847868,-0.0989729989900122
0.5884,0.122288708046229,-0.098965255041322
0.5886,0.122287058883154,-0.0989575118029764
0.5888,0.122285409358752,-0.0989497692749268
0.589,0.122283759473134,-0.0989420274571237
0.5892,0.122282109226409,-0.0989342863495183
0.5894,0.122280458618688,-0.0989265459520613
0.5896,0.122278807650078,-0.0989188062647043
0.5898,0.122277156320692,-0.0989110672873974
0.59,0.122275504630639,-0.0989033290200921
0.5902,0.122273852580028,-0.0988955914627391
0.5904,0.122272200168968,-0.0988878546152893
0.5906,0.12227054739757,-0.0988801184776938
0.5908,0.122268894265943,-0.0988723830499029
0.591,0.122267240774198,-0.0988646483318682
0.5912,0.122265586922442,-0.0988569143235403
0.5914,0.122263932710787,-0.0988491810248702
0.5916,0.122262278139342,-0.0988414484358083
0.5918,0.122260623208216,-0.0988337165563063
0.592,0.122258967917518,-0.0988259853863148
0.5922,0.122257312267359,-0.0988182549257838
0.5924,0.122255656257848,-0.0988105251746653
0.5926,0.122253999889093,-0.0988027961329098
0.5928,0.122252343161205,-0.0987950678004677
0.593,0.122250686074294,-0.09878734017729
0.5932,0.122249028628468,-0.0987796132633282
0.5934,0.122247370823836,-0.0987718870585322
0.5936,0.122245712660509,-0.0987641615628534
0.5938,0.122244054138595,-0.0987564367762424
0.594,0.122242395258203,-0.0987487126986498
0.5942,0.122240736019444,-0.0987409893300269
0.5944,0.122239076422426,-0.098733266670324
0.5946,0.122237416467258,-0.0987255447194923
0.5948,0.12223575615405,-0.0987178234774822
0.595,0.12223409548291,-0.0987101029442447
0.5952,0.122232434453949,-0.0987023831197306
0.5954,0.122230773067275,-0.0986946640038907
0.5956,0.122229111322997,-0.0986869455966751
0.5958,0.122227449221224,-0.0986792278980357
0.596,0.122225786762065,-0.0986715109079224
0.5962,0.12222412394563,-0.0986637946262859
0.5964,0.122222460772027,-0.0986560790530772
0.5966,0.122220797241365,-0.0986483641882475
0.5968,0.122219133353754,-0.0986406500317465
0.597,0.122217469109302,-0.0986329365835256
0.5972,0.122215804508118,-0.0986252238435354
0.5974,0.122214139550311,-0.0986175118117267
0.5976,0.122212474235991,-0.0986098004880498
0.5978,0.122210808565264,-0.0986020898724559
