"time","input_mflow.y","input_p.y","IN_p.ports[1].m_flow","IN_p.ports[1].p","IN_p.ports[1].h_outflow","OUT_dp.ports[1].m_flow","OUT_dp.ports[1].p","OUT_dp.ports[1].h_outflow","OUT_mflow.ports[1].m_flow","OUT_mflow.ports[1].p","OUT_mflow.ports[1].h_outflow","IN_mflow.ports[1].m_flow","IN_mflow.ports[1].p","IN_mflow.ports[1].h_outflow","from_dp.port_b.m_flow","from_dp.port_b.p","from_dp.port_b.h_outflow","from_mflow.port_b.m_flow","from_mflow.port_b.p","from_mflow.port_b.h_outflow"
0.164,0.857526656193652,101047.931427884,-0.857526656193655,101047.931427884,293586.685237142,0.857526656193655,100000,293586.685237142,0.857526656193652,100000,293586.685237142,-0.857526656193652,101047.931427884,293586.685237142,-0.857526656193655,100000,293586.685237142,-0.857526656193652,100000,293586.685237142
0.1641,0.857849718795422,101048.756613309,-0.857849718795419,101048.756613309,293586.685237142,0.857849718795419,100000,293586.685237142,0.857849718795422,100000,293586.685237142,-0.857849718795422,101048.756613309,293586.685237142,-0.857849718795419,100000,293586.685237142,-0.857849718795422,100000,293586.685237142
0.1642,0.858172442731708,101049.581477643,-0.858172442731708,101049.581477643,293586.685237142,0.858172442731708,100000,293586.685237142,0.858172442731708,100000,293586.685237142,-0.858172442731708,101049.581477643,293586.685237142,-0.858172442731708,100000,293586.685237142,-0.858172442731708,100000,293586.685237142
0.1643,0.858494827875104,101050.406019496,-0.858494827875104,101050.406019496,293586.685237142,0.858494827875104,100000,293586.685237142,0.858494827875104,100000,293586.685237142,-0.858494827875104,101050.406019496,293586.685237142,-0.858494827875104,100000,293586.685237142,-0.858494827875104,100000,293586.685237142
0.1644,0.858816874098339,101051.23023748,-0.858816874098338,101051.23023748,293586.685237142,0.858816874098338,100000,293586.685237142,0.858816874098339,100000,293586.685237142,-0.858816874098339,101051.23023748,293586.685237142,-0.858816874098338,100000,293586.685237142,-0.858816874098339,100000,293586.685237142
0.1645,0.859138581274272,101052.054130203,-0.859138581274272,101052.054130203,293586.685237142,0.859138581274272,100000,293586.685237142,0.859138581274272,100000,293586.685237142,-0.859138581274272,101052.054130203,293586.685237142,-0.859138581274272,100000,293586.685237142,-0.859138581274272,100000,293586.685237142
0.1646,0.8594599492759,101052.877696274,-0.8594599492759,101052.877696274,293586.685237142,0.8594599492759,100000,293586.685237142,0.8594599492759,100000,293586.685237142,-0.8594599492759,101052.877696274,293586.685237142,-0.8594599492759,100000,293586.685237142,-0.8594599492759,100000,293586.685237142
0.1647,0.859780977976351,101053.7009343,-0.859780977976353,101053.7009343,293586.685237142,0.859780977976353,100000,293586.685237142,0.859780977976351,100000,293586.685237142,-0.859780977976351,101053.7009343,293586.685237142,-0.859780977976353,100000,293586.685237142,-0.859780977976351,100000,293586.685237142
0.1648,0.860101667248889,101054.523842888,-0.860101667248886,101054.523842888,293586.685237142,0.860101667248886,100000,293586.685237142,0.860101667248889,100000,293586.685237142,-0.860101667248889,101054.523842888,293586.685237142,-0.860101667248886,100000,293586.685237142,-0.860101667248889,100000,293586.685237142
0.1649,0.860422016966909,101055.346420641,-0.860422016966909,101055.346420641,293586.685237142,0.860422016966909,100000,293586.685237142,0.860422016966909,100000,293586.685237142,-0.860422016966909,101055.346420641,293586.685237142,-0.860422016966909,100000,293586.685237142,-0.860422016966909,100000,293586.685237142
0.165,0.860742027003944,101056.168666165,-0.860742027003944,101056.168666165,293586.685237142,0.860742027003944,100000,293586.685237142,0.860742027003944,100000,293586.685237142,-0.860742027003944,101056.168666165,293586.685237142,-0.860742027003944,100000,293586.685237142,-0.860742027003944,100000,293586.685237142
0.1651,0.861061697233658,101056.990578062,-0.86106169723366,101056.990578062,293586.685237142,0.86106169723366,100000,293586.685237142,0.861061697233658,100000,293586.685237142,-0.861061697233658,101056.990578062,293586.685237142,-0.86106169723366,100000,293586.685237142,-0.861061697233658,100000,293586.685237142
0.1652,0.86138102752985,101057.812154934,-0.861381027529849,101057.812154934,293586.685237142,0.861381027529849,100000,293586.685237142,0.86138102752985,100000,293586.685237142,-0.86138102752985,101057.812154934,293586.685237142,-0.861381027529849,100000,293586.685237142,-0.86138102752985,100000,293586.685237142
0.1653,0.861700017766454,101058.633395381,-0.861700017766454,101058.633395381,293586.685237142,0.861700017766454,100000,293586.685237142,0.861700017766454,100000,293586.685237142,-0.861700017766454,101058.633395381,293586.685237142,-0.861700017766454,100000,293586.685237142,-0.861700017766454,100000,293586.685237142
0.1654,0.862018667817538,101059.454298004,-0.862018667817539,101059.454298004,293586.685237142,0.862018667817539,100000,293586.685237142,0.862018667817538,100000,293586.685237142,-0.862018667817538,101059.454298004,293586.685237142,-0.862018667817539,100000,293586.685237142,-0.862018667817538,100000,293586.685237142
0.1655,0.862336977557304,101060.274861401,-0.862336977557304,101060.274861401,293586.685237142,0.862336977557304,100000,293586.685237142,0.862336977557304,100000,293586.685237142,-0.862336977557304,101060.274861401,293586.685237142,-0.862336977557304,100000,293586.685237142,-0.862336977557304,100000,293586.685237142
0.1656,0.862654946860088,101061.09508417,-0.862654946860086,101061.09508417,293586.685237142,0.862654946860086,100000,293586.685237142,0.862654946860088,100000,293586.685237142,-0.862654946860088,101061.09508417,293586.685237142,-0.862654946860086,100000,293586.685237142,-0.862654946860088,100000,293586.685237142
0.1657,0.86297257560036,101061.914964906,-0.862972575600361,101061.914964906,293586.685237142,0.862972575600361,100000,293586.685237142,0.86297257560036,100000,293586.685237142,-0.86297257560036,101061.914964906,293586.685237142,-0.862972575600361,100000,293586.685237142,-0.86297257560036,100000,293586.685237142
0.1658,0.863289863652727,101062.734502205,-0.863289863652726,101062.734502205,293586.685237142,0.863289863652726,100000,293586.685237142,0.863289863652727,100000,293586.685237142,-0.863289863652727,101062.734502205,293586.685237142,-0.863289863652726,100000,293586.685237142,-0.863289863652727,100000,293586.685237142
0.1659,0.863606810891927,101063.553694662,-0.863606810891928,101063.553694662,293586.685237142,0.863606810891928,100000,293586.685237142,0.863606810891927,100000,293586.685237142,-0.863606810891927,101063.553694662,293586.685237142,-0.863606810891928,100000,293586.685237142,-0.863606810891927,100000,293586.685237142
0.166,0.863923417192835,101064.372540869,-0.863923417192835,101064.372540869,293586.685237142,0.863923417192835,100000,293586.685237142,0.863923417192835,100000,293586.685237142,-0.863923417192835,101064.372540869,293586.685237142,-0.863923417192835,100000,293586.685237142,-0.863923417192835,100000,293586.685237142
0.1661,0.86423968243046,101065.191039419,-0.864239682430462,101065.191039419,293586.685237142,0.864239682430462,100000,293586.685237142,0.86423968243046,100000,293586.685237142,-0.86423968243046,101065.191039419,293586.685237142,-0.864239682430462,100000,293586.685237142,-0.86423968243046,100000,293586.685237142
0.1662,0.864555606479946,101066.009188902,-0.864555606479946,101066.009188902,293586.685237142,0.864555606479946,100000,293586.685237142,0.864555606479946,100000,293586.685237142,-0.864555606479946,101066.009188902,293586.685237142,-0.864555606479946,100000,293586.685237142,-0.864555606479946,100000,293586.685237142
0.1663,0.864871189216569,101066.826987908,-0.864871189216569,101066.826987908,293586.685237142,0.864871189216569,100000,293586.685237142,0.864871189216569,100000,293586.685237142,-0.864871189216569,101066.826987908,293586.685237142,-0.864871189216569,100000,293586.685237142,-0.864871189216569,100000,293586.685237142
0.1664,0.865186430515745,101067.644435027,-0.865186430515744,101067.644435027,293586.685237142,0.865186430515744,100000,293586.685237142,0.865186430515745,100000,293586.685237142,-0.865186430515745,101067.644435027,293586.685237142,-0.865186430515744,100000,293586.685237142,-0.865186430515745,100000,293586.685237142
0.1665,0.865501330253019,101068.461528845,-0.86550133025302,101068.461528845,293586.685237142,0.86550133025302,100000,293586.685237142,0.865501330253019,100000,293586.685237142,-0.865501330253019,101068.461528845,293586.685237142,-0.86550133025302,100000,293586.685237142,-0.865501330253019,100000,293586.685237142
0.1666,0.865815888304075,101069.278267949,-0.865815888304074,101069.278267949,293586.685237142,0.865815888304074,100000,293586.685237142,0.865815888304075,100000,293586.685237142,-0.865815888304075,101069.278267949,293586.685237142,-0.865815888304074,100000,293586.685237142,-0.865815888304075,100000,293586.685237142
0.1667,0.86613010454473,101070.094650925,-0.866130104544729,101070.094650925,293586.685237142,0.866130104544729,100000,293586.685237142,0.86613010454473,100000,293586.685237142,-0.86613010454473,101070.094650925,293586.685237142,-0.866130104544729,100000,293586.685237142,-0.86613010454473,100000,293586.685237142
0.1668,0.866443978850937,101070.910676356,-0.866443978850939,101070.910676356,293586.685237142,0.866443978850939,100000,293586.685237142,0.866443978850937,100000,293586.685237142,-0.866443978850937,101070.910676356,293586.685237142,-0.866443978850939,100000,293586.685237142,-0.866443978850937,100000,293586.685237142
0.1669,0.866757511098783,101071.726342827,-0.866757511098784,101071.726342827,293586.685237142,0.866757511098784,100000,293586.685237142,0.866757511098783,100000,293586.685237142,-0.866757511098783,101071.726342827,293586.685237142,-0.866757511098784,100000,293586.685237142,-0.866757511098783,100000,293586.685237142
0.167,0.86707070116449,101072.541648919,-0.867070701164491,101072.541648919,293586.685237142,0.867070701164491,100000,293586.685237142,0.86707070116449,100000,293586.685237142,-0.86707070116449,101072.541648919,293586.685237142,-0.867070701164491,100000,293586.685237142,-0.86707070116449,100000,293586.685237142
0.1671,0.867383548924416,101073.356593213,-0.867383548924413,101073.356593213,293586.685237142,0.867383548924413,100000,293586.685237142,0.867383548924416,100000,293586.685237142,-0.867383548924416,101073.356593213,293586.685237142,-0.867383548924413,100000,293586.685237142,-0.867383548924416,100000,293586.685237142
0.1672,0.867696054255054,101074.171174289,-0.867696054255052,101074.171174289,293586.685237142,0.867696054255052,100000,293586.685237142,0.867696054255054,100000,293586.685237142,-0.867696054255054,101074.171174289,293586.685237142,-0.867696054255052,100000,293586.685237142,-0.867696054255054,100000,293586.685237142
0.1673,0.868008217033031,101074.985390726,-0.86800821703303,101074.985390726,293586.685237142,0.86800821703303,100000,293586.685237142,0.868008217033031,100000,293586.685237142,-0.868008217033031,101074.985390726,293586.685237142,-0.86800821703303,100000,293586.685237142,-0.868008217033031,100000,293586.685237142
0.1674,0.868320037135111,101075.799241101,-0.86832003713511,101075.799241101,293586.685237142,0.86832003713511,100000,293586.685237142,0.868320037135111,100000,293586.685237142,-0.868320037135111,101075.799241101,293586.685237142,-0.86832003713511,100000,293586.685237142,-0.868320037135111,100000,293586.685237142
0.1675,0.868631514438191,101076.612723992,-0.868631514438188,101076.612723992,293586.685237142,0.868631514438188,100000,293586.685237142,0.868631514438191,100000,293586.685237142,-0.868631514438191,101076.612723992,293586.685237142,-0.868631514438188,100000,293586.685237142,-0.868631514438191,100000,293586.685237142
0.1676,0.868942648819306,101077.425837973,-0.868942648819305,101077.425837973,293586.685237142,0.868942648819305,100000,293586.685237142,0.868942648819306,100000,293586.685237142,-0.868942648819306,101077.425837973,293586.685237142,-0.868942648819305,100000,293586.685237142,-0.868942648819306,100000,293586.685237142
0.1677,0.869253440155625,101078.238581618,-0.869253440155624,101078.238581618,293586.685237142,0.869253440155624,100000,293586.685237142,0.869253440155625,100000,293586.685237142,-0.869253440155625,101078.238581618,293586.685237142,-0.869253440155624,100000,293586.685237142,-0.869253440155625,100000,293586.685237142
0.1678,0.869563888324452,101079.050953501,-0.869563888324455,101079.050953501,293586.685237142,0.869563888324455,100000,293586.685237142,0.869563888324452,100000,293586.685237142,-0.869563888324452,101079.050953501,293586.685237142,-0.869563888324455,100000,293586.685237142,-0.869563888324452,100000,293586.685237142
0.1679,0.869873993203227,101079.862952195,-0.869873993203228,101079.862952195,293586.685237142,0.869873993203228,100000,293586.685237142,0.869873993203227,100000,293586.685237142,-0.869873993203227,101079.862952195,293586.685237142,-0.869873993203228,100000,293586.685237142,-0.869873993203227,100000,293586.685237142
0.168,0.870183754669526,101080.674576269,-0.870183754669527,101080.674576269,293586.685237142,0.870183754669527,100000,293586.685237142,0.870183754669526,100000,293586.685237142,-0.870183754669526,101080.674576269,293586.685237142,-0.870183754669527,100000,293586.685237142,-0.870183754669526,100000,293586.685237142
0.1681,0.870493172601059,101081.485824294,-0.870493172601058,101081.485824294,293586.685237142,0.870493172601058,100000,293586.685237142,0.870493172601059,100000,293586.685237142,-0.870493172601059,101081.485824294,293586.685237142,-0.870493172601058,100000,293586.685237142,-0.870493172601059,100000,293586.685237142
0.1682,0.870802246875674,101082.296694838,-0.870802246875676,101082.296694838,293586.685237142,0.870802246875676,100000,293586.685237142,0.870802246875674,100000,293586.685237142,-0.870802246875674,101082.296694838,293586.685237142,-0.870802246875676,100000,293586.685237142,-0.870802246875674,100000,293586.685237142
0.1683,0.871110977371352,101083.107186469,-0.871110977371354,101083.107186469,293586.685237142,0.871110977371354,100000,293586.685237142,0.871110977371352,100000,293586.685237142,-0.871110977371352,101083.107186469,293586.685237142,-0.871110977371354,100000,293586.685237142,-0.871110977371352,100000,293586.685237142
0.1684,0.871419363966213,101083.917297753,-0.871419363966213,101083.917297753,293586.685237142,0.871419363966213,100000,293586.685237142,0.871419363966213,100000,293586.685237142,-0.871419363966213,101083.917297753,293586.685237142,-0.871419363966213,100000,293586.685237142,-0.871419363966213,100000,293586.685237142
0.1685,0.871727406538509,101084.727027256,-0.871727406538508,101084.727027256,293586.685237142,0.871727406538508,100000,293586.685237142,0.871727406538509,100000,293586.685237142,-0.871727406538509,101084.727027256,293586.685237142,-0.871727406538508,100000,293586.685237142,-0.871727406538509,100000,293586.685237142
0.1686,0.87203510496663,101085.536373541,-0.872035104966631,101085.536373541,293586.685237142,0.872035104966631,100000,293586.685237142,0.87203510496663,100000,293586.685237142,-0.87203510496663,101085.536373541,293586.685237142,-0.872035104966631,100000,293586.685237142,-0.87203510496663,100000,293586.685237142
0.1687,0.872342459129103,101086.345335172,-0.872342459129102,101086.345335172,293586.685237142,0.872342459129102,100000,293586.685237142,0.872342459129103,100000,293586.685237142,-0.872342459129103,101086.345335172,293586.685237142,-0.872342459129102,100000,293586.685237142,-0.872342459129103,100000,293586.685237142
0.1688,0.872649468904588,101087.153910711,-0.872649468904588,101087.153910711,293586.685237142,0.872649468904588,100000,293586.685237142,0.872649468904588,100000,293586.685237142,-0.872649468904588,101087.153910711,293586.685237142,-0.872649468904588,100000,293586.685237142,-0.872649468904588,100000,293586.685237142
0.1689,0.872956134171882,101087.962098718,-0.872956134171881,101087.962098718,293586.685237142,0.872956134171881,100000,293586.685237142,0.872956134171882,100000,293586.685237142,-0.872956134171882,101087.962098718,293586.685237142,-0.872956134171881,100000,293586.685237142,-0.872956134171882,100000,293586.685237142
0.169,0.87326245480992,101088.769897752,-0.873262454809919,101088.769897752,293586.685237142,0.873262454809919,100000,293586.685237142,0.87326245480992,100000,293586.685237142,-0.87326245480992,101088.769897752,293586.685237142,-0.873262454809919,100000,293586.685237142,-0.87326245480992,100000,293586.685237142
0.1691,0.873568430697771,101089.577306373,-0.873568430697772,101089.577306373,293586.685237142,0.873568430697772,100000,293586.685237142,0.873568430697771,100000,293586.685237142,-0.873568430697771,101089.577306373,293586.685237142,-0.873568430697772,100000,293586.685237142,-0.873568430697771,100000,293586.685237142
0.1692,0.873874061714639,101090.384323137,-0.873874061714639,101090.384323137,293586.685237142,0.873874061714639,100000,293586.685237142,0.873874061714639,100000,293586.685237142,-0.873874061714639,101090.384323137,293586.685237142,-0.873874061714639,100000,293586.685237142,-0.873874061714639,100000,293586.685237142
0.1693,0.874179347739868,101091.190946602,-0.87417934773987,101091.190946602,293586.685237142,0.87417934773987,100000,293586.685237142,0.874179347739868,100000,293586.685237142,-0.874179347739868,101091.190946602,293586.685237142,-0.87417934773987,100000,293586.685237142,-0.874179347739868,100000,293586.685237142
0.1694,0.874484288652934,101091.99717532,-0.874484288652933,101091.99717532,293586.685237142,0.874484288652933,100000,293586.685237142,0.874484288652934,100000,293586.685237142,-0.874484288652934,101091.99717532,293586.685237142,-0.874484288652933,100000,293586.685237142,-0.874484288652934,100000,293586.685237142
0.1695,0.874788884333453,101092.803007848,-0.87478888433345,101092.803007848,293586.685237142,0.87478888433345,100000,293586.685237142,0.874788884333453,100000,293586.685237142,-0.874788884333453,101092.803007848,293586.685237142,-0.87478888433345,100000,293586.685237142,-0.874788884333453,100000,293586.685237142
0.1696,0.875093134661174,101093.608442737,-0.875093134661172,101093.608442737,293586.685237142,0.875093134661172,100000,293586.685237142,0.875093134661174,100000,293586.685237142,-0.875093134661174,101093.608442737,293586.685237142,-0.875093134661172,100000,293586.685237142,-0.875093134661174,100000,293586.685237142
0.1697,0.875397039515984,101094.413478538,-0.875397039515982,101094.413478538,293586.685237142,0.875397039515982,100000,293586.685237142,0.875397039515984,100000,293586.685237142,-0.875397039515984,101094.413478538,293586.685237142,-0.875397039515982,100000,293586.685237142,-0.875397039515984,100000,293586.685237142
0.1698,0.875700598777906,101095.218113803,-0.875700598777908,101095.218113803,293586.685237142,0.875700598777908,100000,293586.685237142,0.875700598777906,100000,293586.685237142,-0.875700598777906,101095.218113803,293586.685237142,-0.875700598777908,100000,293586.685237142,-0.875700598777906,100000,293586.685237142
0.1699,0.876003812327101,101096.02234708,-0.876003812327102,101096.02234708,293586.685237142,0.876003812327102,100000,293586.685237142,0.876003812327101,100000,293586.685237142,-0.876003812327101,101096.02234708,293586.685237142,-0.876003812327102,100000,293586.685237142,-0.876003812327101,100000,293586.685237142
0.17,0.876306680043864,101096.826176918,-0.876306680043864,101096.826176918,293586.685237142,0.876306680043864,100000,293586.685237142,0.876306680043864,100000,293586.685237142,-0.876306680043864,101096.826176918,293586.685237142,-0.876306680043864,100000,293586.685237142,-0.876306680043864,100000,293586.685237142
0.1701,0.876609201808627,101097.629601864,-0.876609201808626,101097.629601864,293586.685237142,0.876609201808626,100000,293586.685237142,0.876609201808627,100000,293586.685237142,-0.876609201808627,101097.629601864,293586.685237142,-0.876609201808626,100000,293586.685237142,-0.876609201808627,100000,293586.685237142
0.1702,0.87691137750196,101098.432620462,-0.87691137750196,101098.432620462,293586.685237142,0.87691137750196,100000,293586.685237142,0.87691137750196,100000,293586.685237142,-0.87691137750196,101098.432620462,293586.685237142,-0.87691137750196,100000,293586.685237142,-0.87691137750196,100000,293586.685237142
0.1703,0.87721320700457,101099.235231259,-0.877213207004568,101099.235231259,293586.685237142,0.877213207004568,100000,293586.685237142,0.87721320700457,100000,293586.685237142,-0.87721320700457,101099.235231259,293586.685237142,-0.877213207004568,100000,293586.685237142,-0.87721320700457,100000,293586.685237142
0.1704,0.877514690197297,101100.037432797,-0.877514690197295,101100.037432797,293586.685237142,0.877514690197295,100000,293586.685237142,0.877514690197297,100000,293586.685237142,-0.877514690197297,101100.037432797,293586.685237142,-0.877514690197295,100000,293586.685237142,-0.877514690197297,100000,293586.685237142
0.1705,0.877815826961122,101100.839223618,-0.87781582696112,101100.839223618,293586.685237142,0.87781582696112,100000,293586.685237142,0.877815826961122,100000,293586.685237142,-0.877815826961122,101100.839223618,293586.685237142,-0.87781582696112,100000,293586.685237142,-0.877815826961122,100000,293586.685237142
0.1706,0.87811661717716,101101.640602265,-0.87811661717716,101101.640602265,293586.685237142,0.87811661717716,100000,293586.685237142,0.87811661717716,100000,293586.685237142,-0.87811661717716,101101.640602265,293586.685237142,-0.87811661717716,100000,293586.685237142,-0.87811661717716,100000,293586.685237142
0.1707,0.878417060726664,101102.441567276,-0.878417060726665,101102.441567276,293586.685237142,0.878417060726665,100000,293586.685237142,0.878417060726664,100000,293586.685237142,-0.878417060726664,101102.441567276,293586.685237142,-0.878417060726665,100000,293586.685237142,-0.878417060726664,100000,293586.685237142
0.1708,0.878717157491025,101103.24211719,-0.878717157491028,101103.24211719,293586.685237142,0.878717157491028,100000,293586.685237142,0.878717157491025,100000,293586.685237142,-0.878717157491025,101103.24211719,293586.685237142,-0.878717157491028,100000,293586.685237142,-0.878717157491025,100000,293586.685237142
0.1709,0.879016907351768,101104.042250546,-0.879016907351768,101104.042250546,293586.685237142,0.879016907351768,100000,293586.685237142,0.879016907351768,100000,293586.685237142,-0.879016907351768,101104.042250546,293586.685237142,-0.879016907351768,100000,293586.685237142,-0.879016907351768,100000,293586.685237142
0.171,0.879316310190556,101104.841965879,-0.879316310190558,101104.841965879,293586.685237142,0.879316310190558,100000,293586.685237142,0.879316310190556,100000,293586.685237142,-0.879316310190556,101104.841965879,293586.685237142,-0.879316310190558,100000,293586.685237142,-0.879316310190556,100000,293586.685237142
0.1711,0.879615365889191,101105.641261726,-0.879615365889193,101105.641261726,293586.685237142,0.879615365889193,100000,293586.685237142,0.879615365889191,100000,293586.685237142,-0.879615365889191,101105.641261726,293586.685237142,-0.879615365889193,100000,293586.685237142,-0.879615365889191,100000,293586.685237142
0.1712,0.87991407432961,101106.440136619,-0.879914074329613,101106.440136619,293586.685237142,0.879914074329613,100000,293586.685237142,0.87991407432961,100000,293586.685237142,-0.87991407432961,101106.440136619,293586.685237142,-0.879914074329613,100000,293586.685237142,-0.87991407432961,100000,293586.685237142
0.1713,0.880212435393888,101107.238589092,-0.880212435393888,101107.238589092,293586.685237142,0.880212435393888,100000,293586.685237142,0.880212435393888,100000,293586.685237142,-0.880212435393888,101107.238589092,293586.685237142,-0.880212435393888,100000,293586.685237142,-0.880212435393888,100000,293586.685237142
0.1714,0.880510448964236,101108.036617676,-0.880510448964237,101108.036617676,293586.685237142,0.880510448964237,100000,293586.685237142,0.880510448964236,100000,293586.685237142,-0.880510448964236,101108.036617676,293586.685237142,-0.880510448964237,100000,293586.685237142,-0.880510448964236,100000,293586.685237142
0.1715,0.880808114923004,101108.834220903,-0.880808114923004,101108.834220903,293586.685237142,0.880808114923004,100000,293586.685237142,0.880808114923004,100000,293586.685237142,-0.880808114923004,101108.834220903,293586.685237142,-0.880808114923004,100000,293586.685237142,-0.880808114923004,100000,293586.685237142
0.1716,0.881105433152677,101109.631397302,-0.881105433152676,101109.631397302,293586.685237142,0.881105433152676,100000,293586.685237142,0.881105433152677,100000,293586.685237142,-0.881105433152677,101109.631397302,293586.685237142,-0.881105433152676,100000,293586.685237142,-0.881105433152677,100000,293586.685237142
0.1717,0.881402403535879,101110.4281454,-0.881402403535881,101110.4281454,293586.685237142,0.881402403535881,100000,293586.685237142,0.881402403535879,100000,293586.685237142,-0.881402403535879,101110.4281454,293586.685237142,-0.881402403535881,100000,293586.685237142,-0.881402403535879,100000,293586.685237142
0.1718,0.88169902595537,101111.224463726,-0.881699025955367,101111.224463726,293586.685237142,0.881699025955367,100000,293586.685237142,0.88169902595537,100000,293586.685237142,-0.88169902595537,101111.224463726,293586.685237142,-0.881699025955367,100000,293586.685237142,-0.88169902595537,100000,293586.685237142
0.1719,0.88199530029405,101112.020350804,-0.881995300294052,101112.020350804,293586.685237142,0.881995300294052,100000,293586.685237142,0.88199530029405,100000,293586.685237142,-0.88199530029405,101112.020350804,293586.685237142,-0.881995300294052,100000,293586.685237142,-0.88199530029405,100000,293586.685237142
0.172,0.882291226434953,101112.815805159,-0.882291226434956,101112.815805159,293586.685237142,0.882291226434956,100000,293586.685237142,0.882291226434953,100000,293586.685237142,-0.882291226434953,101112.815805159,293586.685237142,-0.882291226434956,100000,293586.685237142,-0.882291226434953,100000,293586.685237142
0.1721,0.882586804261253,101113.610825315,-0.882586804261253,101113.610825315,293586.685237142,0.882586804261253,100000,293586.685237142,0.882586804261253,100000,293586.685237142,-0.882586804261253,101113.610825315,293586.685237142,-0.882586804261253,100000,293586.685237142,-0.882586804261253,100000,293586.685237142
0.1722,0.88288203365626,101114.405409795,-0.882882033656261,101114.405409795,293586.685237142,0.882882033656261,100000,293586.685237142,0.88288203365626,100000,293586.685237142,-0.88288203365626,101114.405409795,293586.685237142,-0.882882033656261,100000,293586.685237142,-0.88288203365626,100000,293586.685237142
0.1723,0.883176914503423,101115.199557118,-0.88317691450342,101115.199557118,293586.685237142,0.88317691450342,100000,293586.685237142,0.883176914503423,100000,293586.685237142,-0.883176914503423,101115.199557118,293586.685237142,-0.88317691450342,100000,293586.685237142,-0.883176914503423,100000,293586.685237142
0.1724,0.883471446686326,101115.993265806,-0.883471446686324,101115.993265806,293586.685237142,0.883471446686324,100000,293586.685237142,0.883471446686326,100000,293586.685237142,-0.883471446686326,101115.993265806,293586.685237142,-0.883471446686324,100000,293586.685237142,-0.883471446686326,100000,293586.685237142
0.1725,0.883765630088693,101116.786534377,-0.883765630088691,101116.786534377,293586.685237142,0.883765630088691,100000,293586.685237142,0.883765630088693,100000,293586.685237142,-0.883765630088693,101116.786534377,293586.685237142,-0.883765630088691,100000,293586.685237142,-0.883765630088693,100000,293586.685237142
0.1726,0.884059464594386,101117.579361348,-0.884059464594385,101117.579361348,293586.685237142,0.884059464594385,100000,293586.685237142,0.884059464594386,100000,293586.685237142,-0.884059464594386,101117.579361348,293586.685237142,-0.884059464594385,100000,293586.685237142,-0.884059464594386,100000,293586.685237142
0.1727,0.884352950087404,101118.371745236,-0.884352950087403,101118.371745236,293586.685237142,0.884352950087403,100000,293586.685237142,0.884352950087404,100000,293586.685237142,-0.884352950087404,101118.371745236,293586.685237142,-0.884352950087403,100000,293586.685237142,-0.884352950087404,100000,293586.685237142
0.1728,0.884646086451882,101119.163684556,-0.884646086451884,101119.163684556,293586.685237142,0.884646086451884,100000,293586.685237142,0.884646086451882,100000,293586.685237142,-0.884646086451882,101119.163684556,293586.685237142,-0.884646086451884,100000,293586.685237142,-0.884646086451882,100000,293586.685237142
0.1729,0.884938873572095,101119.955177822,-0.884938873572092,101119.955177822,293586.685237142,0.884938873572092,100000,293586.685237142,0.884938873572095,100000,293586.685237142,-0.884938873572095,101119.955177822,293586.685237142,-0.884938873572092,100000,293586.685237142,-0.884938873572095,100000,293586.685237142
0.173,0.885231311332455,101120.746223547,-0.885231311332454,101120.746223547,293586.685237142,0.885231311332454,100000,293586.685237142,0.885231311332455,100000,293586.685237142,-0.885231311332455,101120.746223547,293586.685237142,-0.885231311332454,100000,293586.685237142,-0.885231311332455,100000,293586.685237142
0.1731,0.885523399617513,101121.536820242,-0.885523399617513,101121.536820242,293586.685237142,0.885523399617513,100000,293586.685237142,0.885523399617513,100000,293586.685237142,-0.885523399617513,101121.536820242,293586.685237142,-0.885523399617513,100000,293586.685237142,-0.885523399617513,100000,293586.685237142
0.1732,0.885815138311957,101122.326966417,-0.885815138311957,101122.326966417,293586.685237142,0.885815138311957,100000,293586.685237142,0.885815138311957,100000,293586.685237142,-0.885815138311957,101122.326966417,293586.685237142,-0.885815138311957,100000,293586.685237142,-0.885815138311957,100000,293586.685237142
0.1733,0.886106527300613,101123.116660582,-0.886106527300613,101123.116660582,293586.685237142,0.886106527300613,100000,293586.685237142,0.886106527300613,100000,293586.685237142,-0.886106527300613,101123.116660582,293586.685237142,-0.886106527300613,100000,293586.685237142,-0.886106527300613,100000,293586.685237142
0.1734,0.886397566468446,101123.905901245,-0.886397566468444,101123.905901245,293586.685237142,0.886397566468444,100000,293586.685237142,0.886397566468446,100000,293586.685237142,-0.886397566468446,101123.905901245,293586.685237142,-0.886397566468444,100000,293586.685237142,-0.886397566468446,100000,293586.685237142
0.1735,0.886688255700557,101124.694686913,-0.886688255700556,101124.694686913,293586.685237142,0.886688255700556,100000,293586.685237142,0.886688255700557,100000,293586.685237142,-0.886688255700557,101124.694686913,293586.685237142,-0.886688255700556,100000,293586.685237142,-0.886688255700557,100000,293586.685237142
0.1736,0.886978594882186,101125.48301609,-0.886978594882187,101125.48301609,293586.685237142,0.886978594882187,100000,293586.685237142,0.886978594882186,100000,293586.685237142,-0.886978594882186,101125.48301609,293586.685237142,-0.886978594882187,100000,293586.685237142,-0.886978594882186,100000,293586.685237142
