"time","T_onePort.T","T_twoPort.T","T_junction.T"
0.0176,302.05715930925,323.159786897339,323.159786897339
0.01782,302.136087909143,323.159786897332,323.159786897332
0.01804,302.21445504919,323.159786897324,323.159786897324
0.01826,302.29226671989,323.159786897317,323.159786897317
0.01848,302.369528826787,323.159786897309,323.159786897309
0.0187,302.446247191965,323.159786897302,323.159786897302
0.01892,302.522427555537,323.159786897294,323.159786897294
0.01914,302.598075577083,323.159786897287,323.159786897287
0.01936,302.67319683702,323.159786897279,323.159786897279
0.01958,302.747796838017,323.159786897271,323.159786897271
0.0198,302.821881006335,323.159786897264,323.159786897264
0.02002,302.895454693128,323.159786897256,323.159786897256
0.02024,302.968523175767,323.159786897249,323.159786897249
0.02046,303.041091659077,323.159786897241,323.159786897241
0.02068,303.1131652766,323.159786897233,323.159786897233
0.0209,303.184749091791,323.159786897225,323.159786897225
0.02112,303.255848099233,323.159786897218,323.159786897218
0.02134,303.326467225771,323.15978689721,323.15978689721
0.02156,303.396611331695,323.159786897202,323.159786897202
0.02178,303.466285211813,323.159786897194,323.159786897194
0.022,303.53549359659,323.159786897186,323.159786897186
0.02222,303.604241153205,323.159786897178,323.159786897178
0.02244,303.672532486582,323.159786897171,323.159786897171
0.02266,303.740372140482,323.159786897162,323.159786897162
0.02288,303.80776459845,323.159786897155,323.159786897155
0.0231,303.874714284837,323.159786897147,323.159786897147
0.02332,303.941225565789,323.159786897138,323.159786897138
0.02354,304.007302750182,323.159786897131,323.159786897131
0.02376,304.072950090536,323.159786897122,323.159786897122
0.02398,304.138171783971,323.159786897114,323.159786897114
0.0242,304.202971973086,323.159786897106,323.159786897106
0.02442,304.267354746835,323.159786897098,323.159786897098
0.02464,304.331324141407,323.15978689709,323.15978689709
0.02486,304.394884141068,323.159786897082,323.159786897082
0.02508,304.458038678972,323.159786897074,323.159786897074
0.0253,304.520791638011,323.159786897065,323.159786897065
0.02552,304.583146851593,323.159786897057,323.159786897057
0.02574,304.64510810443,323.159786897049,323.159786897049
0.02596,304.7066791333,323.159786897041,323.159786897041
0.02618,304.767863627838,323.159786897032,323.159786897032
0.0264,304.828665231221,323.159786897024,323.159786897024
0.02662,304.889087540938,323.159786897016,323.159786897016
0.02684,304.949134109487,323.159786897007,323.159786897007
0.02706,305.008808445088,323.159786896999,323.159786896999
0.02728,305.068114012331,323.15978689699,323.15978689699
0.0275,305.127054232914,323.159786896982,323.159786896982
0.02772,305.185632486257,323.159786896973,323.159786896973
0.02794,305.243852110141,323.159786896965,323.159786896965
0.02816,305.301716401409,323.159786896957,323.159786896957
0.02838,305.359228616531,323.159786896948,323.159786896948
0.0286,305.416391972241,323.159786896939,323.159786896939
0.02882,305.473209646133,323.159786896931,323.159786896931
0.02904,305.529684177327,323.159786896922,323.159786896922
0.02926,305.585819200103,323.159786896913,323.159786896913
0.02948,305.641617823213,323.159786896905,323.159786896905
0.0297,305.697083073516,323.159786896896,323.159786896896
0.02992,305.752217941597,323.159786896888,323.159786896888
0.03014,305.807025382296,323.159786896879,323.159786896879
0.03036,305.86150831526,323.15978689687,323.15978689687
0.03058,305.91566962545,323.159786896861,323.159786896861
0.0308,305.969512163657,323.159786896853,323.159786896853
0.03102,306.023038747018,323.159786896844,323.159786896844
0.03124,306.076252159496,323.159786896835,323.159786896835
0.03146,306.129155152363,323.159786896826,323.159786896826
0.03168,306.181750444684,323.159786896817,323.159786896817
0.0319,306.234040723809,323.159786896808,323.159786896808
0.03212,306.286028645775,323.1597868968,323.1597868968
0.03234,306.337716835823,323.159786896791,323.159786896791
0.03256,306.389107888809,323.159786896782,323.159786896782
0.03278,306.440204369641,323.159786896773,323.159786896773
0.033,306.491008813718,323.159786896764,323.159786896764
0.03322,306.541523727353,323.159786896755,323.159786896755
0.03344,306.591751588186,323.159786896746,323.159786896746
0.03366,306.641694845582,323.159786896737,323.159786896737
0.03388,306.691355921057,323.159786896727,323.159786896727
0.0341,306.740737208638,323.159786896718,323.159786896718
0.03432,306.789841075283,323.159786896709,323.159786896709
0.03454,306.838669861238,323.1597868967,323.1597868967
0.03476,306.887225880437,323.159786896691,323.159786896691
0.03498,306.935511420835,323.159786896682,323.159786896682
0.0352,306.983528744813,323.159786896672,323.159786896672
0.03542,307.031280089492,323.159786896663,323.159786896663
0.03564,307.078767667114,323.159786896654,323.159786896654
0.03586,307.125993665365,323.159786896645,323.159786896645
0.03608,307.172960247747,323.159786896636,323.159786896636
0.0363,307.21966955386,323.159786896626,323.159786896626
0.03652,307.266123699785,323.159786896617,323.159786896617
0.03674,307.31232477835,323.159786896608,323.159786896608
0.03696,307.358274859502,323.159786896598,323.159786896598
0.03718,307.403975990586,323.159786896589,323.159786896589
0.0374,307.449430196637,323.159786896579,323.159786896579
0.03762,307.494639480747,323.15978689657,323.15978689657
0.03784,307.539605824273,323.159786896561,323.159786896561
0.03806,307.584331187209,323.159786896551,323.159786896551
0.03828,307.628817508415,323.159786896542,323.159786896542
0.0385,307.673066705943,323.159786896532,323.159786896532
0.03872,307.717080677281,323.159786896523,323.159786896523
0.03894,307.760861299644,323.159786896513,323.159786896513
0.03916,307.804410430245,323.159786896503,323.159786896503
0.03938,307.847729906549,323.159786896494,323.159786896494
0.0396,307.890821546558,323.159786896484,323.159786896484
0.03982,307.933687149036,323.159786896475,323.159786896475
0.04004,307.976328493769,323.159786896465,323.159786896465
0.04026,308.018747341833,323.159786896455,323.159786896455
0.04048,308.060945435836,323.159786896446,323.159786896446
0.0407,308.102924500132,323.159786896436,323.159786896436
0.04092,308.144686241078,323.159786896426,323.159786896426
0.04114,308.18623234728,323.159786896417,323.159786896417
0.04136,308.227564489787,323.159786896407,323.159786896407
0.04158,308.268684322369,323.159786896397,323.159786896397
0.0418,308.309593481674,323.159786896387,323.159786896387
0.04202,308.350293587516,323.159786896377,323.159786896377
0.04224,308.390786243037,323.159786896367,323.159786896367
0.04246,308.431073034948,323.159786896357,323.159786896357
0.04268,308.47115553372,323.159786896348,323.159786896348
0.0429,308.511035293829,323.159786896338,323.159786896338
0.04312,308.550713853909,323.159786896328,323.159786896328
0.04334,308.590192736988,323.159786896318,323.159786896318
0.04356,308.629473450659,323.159786896308,323.159786896308
0.04378,308.668557487296,323.159786896298,323.159786896298
0.044,308.707446324231,323.159786896288,323.159786896288
0.04422,308.746141423953,323.159786896278,323.159786896278
0.04444,308.784644234298,323.159786896268,323.159786896268
0.04466,308.822956188579,323.159786896258,323.159786896258
0.04488,308.861078705864,323.159786896248,323.159786896248
0.0451,308.899013191068,323.159786896238,323.159786896238
0.04532,308.936761035151,323.159786896228,323.159786896228
0.04554,308.974323615317,323.159786896217,323.159786896217
0.04576,309.011702295155,323.159786896207,323.159786896207
0.04598,309.048898424803,323.159786896197,323.159786896197
0.0462,309.085913341133,323.159786896187,323.159786896187
0.04642,309.122748367915,323.159786896177,323.159786896177
0.04664,309.159404815938,323.159786896166,323.159786896166
0.04686,309.195883983222,323.159786896156,323.159786896156
0.04708,309.232187155125,323.159786896146,323.159786896146
0.0473,309.26831560453,323.159786896136,323.159786896136
0.04752,309.304270591984,323.159786896126,323.159786896126
0.04774,309.340053365836,323.159786896115,323.159786896115
0.04796,309.375665162393,323.159786896105,323.159786896105
0.04818,309.411107206066,323.159786896094,323.159786896094
0.0484,309.446380709516,323.159786896084,323.159786896084
0.04862,309.48148687378,323.159786896074,323.159786896074
0.04884,309.516426888424,323.159786896063,323.159786896063
0.04906,309.551201931656,323.159786896053,323.159786896053
0.04928,309.585813170498,323.159786896042,323.159786896042
0.0495,309.620261760888,323.159786896032,323.159786896032
0.04972,309.654548847812,323.159786896022,323.159786896022
0.04994,309.688675565456,323.159786896011,323.159786896011
0.05016,309.722643037295,323.159786896,323.159786896
0.05038,309.756452376256,323.15978689599,323.15978689599
0.0506,309.790104684837,323.15978689598,323.15978689598
0.05082,309.823601055178,323.159786895969,323.159786895969
0.05104,309.856942569262,323.159786895958,323.159786895958
0.05126,309.890130298955,323.159786895948,323.159786895948
0.05148,309.923165306187,323.159786895937,323.159786895937
0.0517,309.956048643015,323.159786895927,323.159786895927
0.05192,309.988781351777,323.159786895916,323.159786895916
0.05214,310.021364465183,323.159786895905,323.159786895905
0.05236,310.05379900641,323.159786895895,323.159786895895
0.05258,310.086085989265,323.159786895884,323.159786895884
0.0528,310.118226418219,323.159786895873,323.159786895873
0.05302,310.150221288581,323.159786895862,323.159786895862
0.05324,310.182071586554,323.159786895852,323.159786895852
0.05346,310.213778289344,323.159786895841,323.159786895841
0.05368,310.245342365313,323.15978689583,323.15978689583
0.0539,310.276764773997,323.159786895819,323.159786895819
0.05412,310.308046466278,323.159786895809,323.159786895809
0.05434,310.339188384428,323.159786895798,323.159786895798
0.05456,310.370191462248,323.159786895787,323.159786895787
0.05478,310.401056625119,323.159786895776,323.159786895776
0.055,310.431784790139,323.159786895765,323.159786895765
0.05522,310.462376866195,323.159786895754,323.159786895754
0.05544,310.492833754036,323.159786895743,323.159786895743
0.05566,310.523156346406,323.159786895732,323.159786895732
0.05588,310.553345528085,323.159786895721,323.159786895721
0.0561,310.583402176013,323.159786895711,323.159786895711
0.05632,310.613327159365,323.1597868957,323.1597868957
0.05654,310.643121339635,323.159786895689,323.159786895689
0.05676,310.672785570705,323.159786895678,323.159786895678
0.05698,310.702320698955,323.159786895667,323.159786895667
0.0572,310.731727563326,323.159786895656,323.159786895656
0.05742,310.761006995416,323.159786895645,323.159786895645
0.05764,310.790159819551,323.159786895634,323.159786895634
0.05786,310.819183637154,323.159786895622,323.159786895622
0.05808,310.84808188554,323.159786895611,323.159786895611
0.0583,310.876855900349,323.1597868956,323.1597868956
0.05852,310.905506477641,323.159786895589,323.159786895589
0.05874,310.934034406605,323.159786895578,323.159786895578
0.05896,310.96244046963,323.159786895567,323.159786895567
0.05918,310.990725442336,323.159786895556,323.159786895556
0.0594,311.018890093692,323.159786895545,323.159786895545
0.05962,311.046935186063,323.159786895533,323.159786895533
0.05984,311.074861475279,323.159786895522,323.159786895522
0.06006,311.102669710724,323.159786895511,323.159786895511
0.06028,311.130360635391,323.1597868955,323.1597868955
0.0605,311.157934985924,323.159786895489,323.159786895489
0.06072,311.185393492749,323.159786895477,323.159786895477
0.06094,311.212736880072,323.159786895466,323.159786895466
0.06116,311.239965865974,323.159786895455,323.159786895455
0.06138,311.267081162494,323.159786895444,323.159786895444
0.0616,311.29408347565,323.159786895432,323.159786895432
0.06182,311.320973505537,323.159786895421,323.159786895421
0.06204,311.347751946361,323.15978689541,323.15978689541
0.06226,311.374419486538,323.159786895398,323.159786895398
0.06248,311.400976808707,323.159786895387,323.159786895387
0.0627,311.427424589827,323.159786895375,323.159786895375
0.06292,311.453763501211,323.159786895364,323.159786895364
0.06314,311.479994208602,323.159786895353,323.159786895353
0.06336,311.506117372235,323.159786895341,323.159786895341
0.06358,311.532133646843,323.15978689533,323.15978689533
0.0638,311.558043681793,323.159786895318,323.159786895318
0.06402,311.583848121077,323.159786895307,323.159786895307
0.06424,311.609547603388,323.159786895295,323.159786895295
0.06446,311.63514276219,323.159786895284,323.159786895284
0.06468,311.660634225741,323.159786895272,323.159786895272
0.0649,311.686022617164,323.159786895261,323.159786895261
0.06512,311.711308554497,323.159786895249,323.159786895249
0.06534,311.736492650748,323.159786895238,323.159786895238
0.06556,311.761575513932,323.159786895226,323.159786895226
0.06578,311.786557747129,323.159786895215,323.159786895215
0.066,311.811439948541,323.159786895203,323.159786895203
0.06622,311.836222711527,323.159786895192,323.159786895192
0.06644,311.860906624651,323.15978689518,323.15978689518
0.06666,311.885492271764,323.159786895168,323.159786895168
0.06688,311.909980231996,323.159786895157,323.159786895157
0.0671,311.934371079832,323.159786895145,323.159786895145
0.06732,311.958665385174,323.159786895133,323.159786895133
0.06754,311.982863713353,323.159786895122,323.159786895122
0.06776,312.006966625184,323.15978689511,323.15978689511
0.06798,312.030974677043,323.159786895098,323.159786895098
0.0682,312.054888420852,323.159786895087,323.159786895087
0.06842,312.07870840418,323.159786895075,323.159786895075
0.06864,312.102435170241,323.159786895063,323.159786895063
0.06886,312.126069257956,323.159786895052,323.159786895052
0.06908,312.14961120201,323.15978689504,323.15978689504
0.0693,312.173061532865,323.159786895028,323.159786895028
0.06952,312.196420776809,323.159786895016,323.159786895016
0.06974,312.21968945602,323.159786895004,323.159786895004
0.06996,312.242868088554,323.159786894993,323.159786894993
0.07018,312.265957188456,323.159786894981,323.159786894981
0.0704,312.288957265726,323.159786894969,323.159786894969
0.07062,312.311868826404,323.159786894957,323.159786894957
0.07084,312.334692372605,323.159786894945,323.159786894945
0.07106,312.357428402534,323.159786894934,323.159786894934
0.07128,312.380077410528,323.159786894922,323.159786894922
0.0715,312.402639887135,323.15978689491,323.15978689491
0.07172,312.425116319086,323.159786894898,323.159786894898
0.07194,312.447507189363,323.159786894886,323.159786894886
0.07216,312.469812977248,323.159786894874,323.159786894874
0.07238,312.492034158333,323.159786894862,323.159786894862
0.0726,312.514171204564,323.15978689485,323.15978689485
0.07282,312.536224584284,323.159786894838,323.159786894838
0.07304,312.558194762248,323.159786894826,323.159786894826
0.07326,312.580082199679,323.159786894814,323.159786894814
0.07348,312.601887354287,323.159786894802,323.159786894802
0.0737,312.623610680293,323.15978689479,323.15978689479
0.07392,312.645252628483,323.159786894779,323.159786894779
0.07414,312.666813646238,323.159786894766,323.159786894766
0.07436,312.688294177539,323.159786894754,323.159786894754
0.07458,312.709694663038,323.159786894742,323.159786894742
0.0748,312.731015540048,323.15978689473,323.15978689473
0.07502,312.752257242608,323.159786894718,323.159786894718
0.07524,312.773420201492,323.159786894706,323.159786894706
0.07546,312.794504844255,323.159786894694,323.159786894694
0.07568,312.815511595246,323.159786894682,323.159786894682
0.0759,312.836440875642,323.15978689467,323.15978689467
0.07612,312.857293103493,323.159786894658,323.159786894658
0.07634,312.878068693726,323.159786894646,323.159786894646
0.07656,312.898768058193,323.159786894634,323.159786894634
0.07678,312.919391605689,323.159786894622,323.159786894622
0.077,312.93993974198,323.15978689461,323.15978689461
0.07722,312.960412869832,323.159786894598,323.159786894598
0.07744,312.980811389049,323.159786894585,323.159786894585
0.07766,313.00113569647,323.159786894573,323.159786894573
0.07788,313.021386186037,323.159786894561,323.159786894561
0.0781,313.041563248784,323.159786894549,323.159786894549
0.07832,313.061667272892,323.159786894537,323.159786894537
0.07854,313.081698643694,323.159786894524,323.159786894524
0.07876,313.10165774369,323.159786894512,323.159786894512
0.07898,313.121544952629,323.1597868945,323.1597868945
0.0792,313.141360647453,323.159786894488,323.159786894488
0.07942,313.161105202396,323.159786894475,323.159786894475
0.07964,313.18077898896,323.159786894463,323.159786894463
0.07986,313.200382375952,323.159786894451,323.159786894451
0.08008,313.219915729526,323.159786894439,323.159786894439
0.0803,313.239379413172,323.159786894426,323.159786894426
0.08052,313.258773787769,323.159786894414,323.159786894414
0.08074,313.278099211606,323.159786894402,323.159786894402
0.08096,313.297356040375,323.15978689439,323.15978689439
0.08118,313.316544627233,323.159786894377,323.159786894377
0.0814,313.335665322803,323.159786894365,323.159786894365
0.08162,313.354718475196,323.159786894353,323.159786894353
0.08184,313.37370443003,323.15978689434,323.15978689434
0.08206,313.392623530474,323.159786894328,323.159786894328
0.08228,313.411476117247,323.159786894316,323.159786894316
0.0825,313.430262528637,323.159786894303,323.159786894303
0.08272,313.448983100544,323.159786894291,323.159786894291
0.08294,313.467638166479,323.159786894279,323.159786894279
0.08316,313.486228057591,323.159786894266,323.159786894266
0.08338,313.5047531027,323.159786894254,323.159786894254
0.0836,313.523213628305,323.159786894242,323.159786894242
0.08382,313.541609958594,323.159786894229,323.159786894229
0.08404,313.559942415477,323.159786894217,323.159786894217
0.08426,313.578211318623,323.159786894204,323.159786894204
0.08448,313.596416985434,323.159786894192,323.159786894192
0.0847,313.614559731111,323.15978689418,323.15978689418
0.08492,313.632639868631,323.159786894167,323.159786894167
0.08514,313.650657708814,323.159786894155,323.159786894155
0.08536,313.66861356029,323.159786894142,323.159786894142
0.08558,313.686507729551,323.15978689413,323.15978689413
0.0858,313.704340520962,323.159786894117,323.159786894117
0.08602,313.722112236774,323.159786894105,323.159786894105
0.08624,313.739823177147,323.159786894092,323.159786894092
0.08646,313.757473640159,323.15978689408,323.15978689408
0.08668,313.775063921835,323.159786894067,323.159786894067
0.0869,313.792594316158,323.159786894055,323.159786894055
0.08712,313.810065115085,323.159786894042,323.159786894042
0.08734,313.827476608568,323.15978689403,323.15978689403
0.08756,313.844829084558,323.159786894017,323.159786894017
0.08778,313.862122829058,323.159786894005,323.159786894005
0.088,313.879358126082,323.159786893992,323.159786893992
0.08822,313.896535257726,323.15978689398,323.15978689398
0.08844,313.913654504153,323.159786893967,323.159786893967
0.08866,313.930716143617,323.159786893955,323.159786893955
0.08888,313.947720452469,323.159786893942,323.159786893942
0.0891,313.964667705185,323.15978689393,323.15978689393
0.08932,313.981558174402,323.159786893917,323.159786893917
0.08954,313.998392130869,323.159786893905,323.159786893905
0.08976,314.015169843546,323.159786893892,323.159786893892
0.08998,314.031891579545,323.159786893879,323.159786893879
0.0902,314.048557604187,323.159786893867,323.159786893867
0.09042,314.065168181003,323.159786893854,323.159786893854
0.09064,314.08172357175,323.159786893842,323.159786893842
0.09086,314.098224036429,323.159786893829,323.159786893829
0.09108,314.114669833291,323.159786893816,323.159786893816
0.0913,314.131061218875,323.159786893804,323.159786893804
0.09152,314.14739844798,323.159786893791,323.159786893791
0.09174,314.163681773708,323.159786893779,323.159786893779
0.09196,314.179911447477,323.159786893766,323.159786893766
0.09218,314.196087719032,323.159786893753,323.159786893753
0.0924,314.212210836455,323.159786893741,323.159786893741
0.09262,314.228281046176,323.159786893728,323.159786893728
0.09284,314.244298592987,323.159786893715,323.159786893715
0.09306,314.260263720065,323.159786893703,323.159786893703
0.09328,314.276176668981,323.15978689369,323.15978689369
0.0935,314.292037679689,323.159786893677,323.159786893677
0.09372,314.307846990592,323.159786893665,323.159786893665
0.09394,314.323604838477,323.159786893652,323.159786893652
0.09416,314.339311458625,323.15978689364,323.15978689364
0.09438,314.354967084724,323.159786893627,323.159786893627
0.0946,314.370571948957,323.159786893614,323.159786893614
0.09482,314.386126281969,323.159786893602,323.159786893602
0.09504,314.401630312902,323.159786893589,323.159786893589
0.09526,314.417084269402,323.159786893576,323.159786893576
0.09548,314.432488377617,323.159786893564,323.159786893564
0.0957,314.447842862232,323.159786893551,323.159786893551
0.09592,314.463147946466,323.159786893538,323.159786893538
0.09614,314.478403852083,323.159786893525,323.159786893525
0.09636,314.493610799399,323.159786893513,323.159786893513
0.09658,314.508769007314,323.1597868935,323.1597868935
0.0968,314.523878693301,323.159786893487,323.159786893487
0.09702,314.538940073431,323.159786893475,323.159786893475
0.09724,314.553953362371,323.159786893462,323.159786893462
0.09746,314.568918773416,323.159786893449,323.159786893449
0.09768,314.583836518464,323.159786893436,323.159786893436
0.0979,314.598706808069,323.159786893424,323.159786893424
0.09812,314.613529851412,323.159786893411,323.159786893411
0.09834,314.628305856354,323.159786893398,323.159786893398
0.09856,314.6430350294,323.159786893386,323.159786893386
0.09878,314.65771757574,323.159786893373,323.159786893373
0.099,314.67235369926,323.15978689336,323.15978689336
0.09922,314.686943602529,323.159786893347,323.159786893347
0.09944,314.701487486827,323.159786893335,323.159786893335
0.09966,314.71598555215,323.159786893322,323.159786893322
0.09988,314.730437997225,323.159786893309,323.159786893309
0.1001,314.744845019517,323.159786893296,323.159786893296
0.10032,314.759206815225,323.159786893284,323.159786893284
0.10054,314.773523579302,323.159786893271,323.159786893271
0.10076,314.787795505489,323.159786893258,323.159786893258
0.10098,314.802022786271,323.159786893245,323.159786893245
0.1012,314.816205612935,323.159786893232,323.159786893232
0.10142,314.830344175554,323.15978689322,323.15978689322
0.10164,314.844438663004,323.159786893207,323.159786893207
0.10186,314.858489262962,323.159786893194,323.159786893194
0.10208,314.872496161926,323.159786893181,323.159786893181
0.1023,314.886459545242,323.159786893169,323.159786893169
0.10252,314.900379597068,323.159786893156,323.159786893156
0.10274,314.914256500409,323.159786893143,323.159786893143
0.10296,314.928090437138,323.15978689313,323.15978689313
0.10318,314.941881587988,323.159786893118,323.159786893118
0.1034,314.955630132543,323.159786893105,323.159786893105
0.10362,314.969336249278,323.159786893092,323.159786893092
0.10384,314.983000115568,323.159786893079,323.159786893079
0.10406,314.996621907662,323.159786893067,323.159786893067
0.10428,315.010201800726,323.159786893054,323.159786893054
0.1045,315.023739968828,323.159786893041,323.159786893041
0.10472,315.037236584967,323.159786893028,323.159786893028
0.10494,315.05069182105,323.159786893015,323.159786893015
0.10516,315.064105847943,323.159786893003,323.159786893003
0.10538,315.077478835434,323.15978689299,323.15978689299
0.1056,315.090810952278,323.159786892977,323.159786892977
0.10582,315.10410236617,323.159786892964,323.159786892964
0.10604,315.117353243788,323.159786892952,323.159786892952
0.10626,315.130563750771,323.159786892939,323.159786892939
0.10648,315.143734051749,323.159786892926,323.159786892926
0.1067,315.156864310334,323.159786892913,323.159786892913
0.10692,315.169954689128,323.1597868929,323.1597868929
0.10714,315.183005349732,323.159786892887,323.159786892887
0.10736,315.196016452783,323.159786892875,323.159786892875
0.10758,315.208988157904,323.159786892862,323.159786892862
0.1078,315.221920623766,323.159786892849,323.159786892849
0.10802,315.234814008038,323.159786892836,323.159786892836
0.10824,315.247668467467,323.159786892824,323.159786892824
0.10846,315.260484157811,323.159786892811,323.159786892811
0.10868,315.273261233895,323.159786892798,323.159786892798
0.1089,315.285999849606,323.159786892785,323.159786892785
0.10912,315.298700157886,323.159786892772,323.159786892772
0.10934,315.311362310749,323.15978689276,323.15978689276
0.10956,315.323986459289,323.159786892747,323.159786892747
0.10978,315.336572753682,323.159786892734,323.159786892734
0.11,315.3491213432,323.159786892721,323.159786892721
0.11022,315.361632376204,323.159786892708,323.159786892708
0.11044,315.374106000173,323.159786892696,323.159786892696
0.11066,315.386542361669,323.159786892683,323.159786892683
0.11088,315.398941606403,323.15978689267,323.15978689267
0.1111,315.411303879181,323.159786892657,323.159786892657
0.11132,315.423629323957,323.159786892645,323.159786892645
0.11154,315.435918083797,323.159786892632,323.159786892632
0.11176,315.448170300933,323.159786892619,323.159786892619
0.11198,315.460386116725,323.159786892606,323.159786892606
0.1122,315.472565671692,323.159786892594,323.159786892594
0.11242,315.484709105509,323.159786892581,323.159786892581
0.11264,315.49681655701,323.159786892568,323.159786892568
0.11286,315.508888164215,323.159786892555,323.159786892555
0.11308,315.520924064305,323.159786892542,323.159786892542
0.1133,315.53292439364,323.15978689253,323.15978689253
0.11352,315.544889287776,323.159786892517,323.159786892517
0.11374,315.556818881453,323.159786892504,323.159786892504
0.11396,315.56871330862,323.159786892491,323.159786892491
0.11418,315.58057270242,323.159786892479,323.159786892479
0.1144,315.592397195213,323.159786892466,323.159786892466
0.11462,315.604186918549,323.159786892453,323.159786892453
0.11484,315.615942003234,323.15978689244,323.15978689244
0.11506,315.62766257927,323.159786892428,323.159786892428
0.11528,315.639348775903,323.159786892415,323.159786892415
0.1155,315.650994517267,323.159786892402,323.159786892402
0.11572,315.662603583765,323.159786892389,323.159786892389
0.11594,315.674178590693,323.159786892377,323.159786892377
0.11616,315.685719664247,323.159786892364,323.159786892364
0.11638,315.697226929906,323.159786892351,323.159786892351
0.1166,315.708700512401,323.159786892339,323.159786892339
0.11682,315.720140535714,323.159786892326,323.159786892326
0.11704,315.731547123119,323.159786892313,323.159786892313
0.11726,315.742920397158,323.159786892301,323.159786892301
0.11748,315.754260479641,323.159786892288,323.159786892288
0.1177,315.765567491679,323.159786892275,323.159786892275
