"time","heater.mediums[1].h","heater.mediums[1].p","pipe.mediums[1].h","pipe.mediums[1].p","pipe.mediums[2].h","pipe.mediums[2].p","radiator.mediums[1].h","radiator.mediums[1].p","tank.level","tank.medium.h"
880.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
882,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
883.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
884.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
885.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
886.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
888,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
889.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
890.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
891.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
892.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
894,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
895.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
896.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
897.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
898.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
900,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
901.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
902.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
903.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
904.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
906,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
907.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
908.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
909.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
910.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
912,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
913.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
914.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
915.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928255
916.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
918,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
919.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
920.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
921.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
922.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
924,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
925.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
926.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
927.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
928.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
930,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
931.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
932.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
933.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
934.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
936,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
937.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
938.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
939.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
940.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
942,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
943.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
944.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
945.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
946.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
948,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
949.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
950.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
951.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
952.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
954,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
955.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
956.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
957.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928254
958.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928253
960,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928253
961.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928253
962.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928253
963.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928253
964.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928253
966,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928253
967.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928253
968.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928253
969.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928253
970.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928253
972,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928253
973.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928253
974.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928253
975.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563248,111135.209746653,1,92643.4649928253
976.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
978,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
979.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
980.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
981.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
982.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
984,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
985.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
986.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
987.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
988.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
990,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
991.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
992.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
993.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
994.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
996,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
997.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
998.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
999.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
1000.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928253
1002,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1003.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1004.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1005.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1006.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1008,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1009.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1010.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1011.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1012.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1014,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1015.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1016.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1017.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1018.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1020,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1021.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1022.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1023.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1024.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1026,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1027.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1028.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1029.6,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1030.8,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1032,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1033.2,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1034.4,300001.656324851,129994.721091118,300001.656324851,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1035.6,300001.656324851,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1036.8,300001.656324851,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1038,300001.656324851,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1039.2,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1040.4,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1041.6,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1042.8,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928252
1044,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1045.2,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1046.4,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1047.6,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1048.8,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1050,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1051.2,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1052.4,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1053.6,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1054.8,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1056,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1057.2,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1058.4,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1059.6,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1060.8,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1062,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1063.2,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1064.4,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1065.6,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1066.8,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1068,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1069.2,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1070.4,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1071.6,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1072.8,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1074,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1075.2,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1076.4,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1077.6,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1078.8,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1080,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1081.2,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1082.4,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1083.6,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1084.8,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1086,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1087.2,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1088.4,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1089.6,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1090.8,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.4649928251
1092,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.464992825
1093.2,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.464992825
1094.4,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.464992825
1095.6,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.464992825
1096.8,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.464992825
1098,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.464992825
1099.2,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.464992825
1100.4,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.464992825
1101.6,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.464992825
1102.8,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.464992825
1104,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.464992825
1105.2,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.464992825
1106.4,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.464992825
1107.6,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.464992825
1108.8,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.464992825
1110,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.464992825
1111.2,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.464992825
1112.4,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.464992825
1113.6,300001.65632485,129994.721091118,300001.65632485,129992.485263164,300001.65632485,129970.126983763,98245.4324563249,111135.209746653,1,92643.464992825
