"time","x","yRegStep","yRegStep_der"
0.10062,-0.49938,0.500000576361672,0.00185884680000026
0.10088,-0.49912,0.500001160918528,0.00263767680000015
0.10114,-0.49886,0.500001947918456,0.00341610120000002
0.1014,-0.4986,0.500002937256,0.00419412000000019
0.10166,-0.49834,0.500004128825704,0.00497173320000022
0.10192,-0.49808,0.500005522522112,0.0057489408000001
0.10218,-0.49782,0.500007118239768,0.00652574280000007
0.10244,-0.49756,0.500008915873216,0.00730213920000011
0.1027,-0.4973,0.500010915317,0.00807813000000013
0.10296,-0.49704,0.500013116465664,0.00885371520000011
0.10322,-0.49678,0.500015519213752,0.00962889480000007
0.10348,-0.49652,0.500018123455808,0.0104036688000002
0.10374,-0.49626,0.500020929086376,0.0111780372000001
0.104,-0.496,0.500023936,0.0119520000000001
0.10426,-0.49574,0.500027144091224,0.0127255572000001
0.10452,-0.49548,0.500030553254592,0.0134987088
0.10478,-0.49522,0.500034163384648,0.0142714548
0.10504,-0.49496,0.500037974375936,0.0150437952000001
0.1053,-0.4947,0.500041986123,0.01581573
0.10556,-0.49444,0.500046198520384,0.0165872592
0.10582,-0.49418,0.500050611462632,0.0173583828000001
0.10608,-0.49392,0.500055224844288,0.0181291008000001
0.10634,-0.49366,0.500060038559896,0.0188994132000001
0.1066,-0.4934,0.500065052504,0.0196693200000002
0.10686,-0.49314,0.500070266571144,0.0204388212000001
0.10712,-0.49288,0.500075680655872,0.0212079168000001
0.10738,-0.49262,0.500081294652728,0.0219766068000001
0.10764,-0.49236,0.500087108456256,0.0227448912000001
0.1079,-0.4921,0.500093121961,0.02351277
0.10816,-0.49184,0.500099335061504,0.0242802432000002
0.10842,-0.49158,0.500105747652312,0.0250473108000001
0.10868,-0.49132,0.500112359627968,0.0258139728
0.10894,-0.49106,0.500119170883016,0.0265802292000001
0.1092,-0.4908,0.500126181312,0.0273460800000002
0.10946,-0.49054,0.500133390809464,0.0281115252000002
0.10972,-0.49028,0.500140799269952,0.0288765648000001
0.10998,-0.49002,0.500148406588008,0.0296411988
0.11024,-0.48976,0.500156212658176,0.0304054272000001
0.1105,-0.4895,0.500164217375,0.0311692500000001
0.11076,-0.48924,0.500172420633024,0.0319326672000001
0.11102,-0.48898,0.500180822326792,0.0326956788000001
0.11128,-0.48872,0.500189422350848,0.0334582848000002
0.11154,-0.48846,0.500198220599736,0.0342204852000001
0.1118,-0.4882,0.500207216968,0.03498228
0.11206,-0.48794,0.500216411350184,0.0357436692
0.11232,-0.48768,0.500225803640832,0.0365046528000001
0.11258,-0.48742,0.500235393734488,0.0372652308000001
0.11284,-0.48716,0.500245181525696,0.0380254032
0.1131,-0.4869,0.500255166909,0.0387851700000001
0.11336,-0.48664,0.500265349778944,0.0395445312000001
0.11362,-0.48638,0.500275730030072,0.0403034868000001
0.11388,-0.48612,0.500286307556928,0.0410620368000001
0.11414,-0.48586,0.500297082254056,0.0418201812000001
0.1144,-0.4856,0.500308054016,0.04257792
0.11466,-0.48534,0.500319222737304,0.0433352532
0.11492,-0.48508,0.500330588312512,0.0440921808000001
0.11518,-0.48482,0.500342150636168,0.0448487028000001
0.11544,-0.48456,0.500353909602816,0.0456048192
0.1157,-0.4843,0.500365865107,0.0463605300000002
0.11596,-0.48404,0.500378017043264,0.0471158352000001
0.11622,-0.48378,0.500390365306152,0.0478707348
0.11648,-0.48352,0.500402909790208,0.0486252288000002
0.11674,-0.48326,0.500415650389976,0.0493793172000001
0.117,-0.483,0.500428587,0.050133
0.11726,-0.48274,0.500441719514824,0.0508862772000002
0.11752,-0.48248,0.500455047828992,0.0516391488000001
0.11778,-0.48222,0.500468571837048,0.0523916148000001
0.11804,-0.48196,0.500482291433536,0.0531436752000002
0.1183,-0.4817,0.500496206513,0.0538953300000001
0.11856,-0.48144,0.500510316969984,0.0546465792
0.11882,-0.48118,0.500524622699032,0.0553974228000002
0.11908,-0.48092,0.500539123594688,0.0561478608000001
0.11934,-0.48066,0.500553819551496,0.0568978932000002
0.1196,-0.4804,0.500568710464,0.0576475200000002
0.11986,-0.48014,0.500583796226744,0.0583967412000002
0.12012,-0.47988,0.500599076734272,0.0591455568000001
0.12038,-0.47962,0.500614551881128,0.0598939668000003
0.12064,-0.47936,0.500630221561856,0.0606419712000001
0.1209,-0.4791,0.500646085671,0.06138957
0.12116,-0.47884,0.500662144103104,0.0621367632000003
0.12142,-0.47858,0.500678396752712,0.0628835508000001
0.12168,-0.47832,0.500694843514368,0.0636299328000001
0.12194,-0.47806,0.500711484282616,0.0643759092000002
0.1222,-0.4778,0.500728318952,0.0651214800000002
0.12246,-0.47754,0.500745347417064,0.0658666452000001
0.12272,-0.47728,0.500762569572352,0.0666114048000001
0.12298,-0.47702,0.500779985312408,0.0673557588000002
0.12324,-0.47676,0.500797594531776,0.0680997072
0.1235,-0.4765,0.500815397125,0.06884325
0.12376,-0.47624,0.500833392986624,0.0695863872
0.12402,-0.47598,0.500851582011192,0.0703291188000001
0.12428,-0.47572,0.500869964093248,0.0710714448
0.12454,-0.47546,0.500888539127336,0.0718133651999999
0.1248,-0.4752,0.500907307008,0.0725548800000001
0.12506,-0.47494,0.500926267629784,0.0732959892
0.12532,-0.47468,0.500945420887232,0.0740366928
0.12558,-0.47442,0.500964766674888,0.0747769908000001
0.12584,-0.47416,0.500984304887296,0.0755168832000001
0.1261,-0.4739,0.501004035419,0.0762563700000001
0.12636,-0.47364,0.501023958164544,0.0769954512000002
0.12662,-0.47338,0.501044073018472,0.0777341268000001
0.12688,-0.47312,0.501064379875328,0.0784723968000001
0.12714,-0.47286,0.501084878629656,0.0792102612000001
0.1274,-0.4726,0.501105569176,0.0799477200000002
0.12766,-0.47234,0.501126451408904,0.0806847732
0.12792,-0.47208,0.501147525222912,0.0814214208000001
0.12818,-0.47182,0.501168790512568,0.0821576628000001
0.12844,-0.47156,0.501190247172416,0.0828934992000001
0.1287,-0.4713,0.501211895097,0.0836289300000002
0.12896,-0.47104,0.501233734180864,0.0843639552000002
0.12922,-0.47078,0.501255764318552,0.0850985748000002
0.12948,-0.47052,0.501277985404608,0.0858327888000001
0.12974,-0.47026,0.501300397333576,0.0865665972000002
0.13,-0.47,0.501323,0.0873
0.13026,-0.46974,0.501345793298424,0.0880329972000002
0.13052,-0.46948,0.501368777123392,0.0887655888000002
0.13078,-0.46922,0.501391951369448,0.0894977748000001
0.13104,-0.46896,0.501415315931136,0.0902295552000002
0.1313,-0.4687,0.501438870703,0.0909609300000002
0.13156,-0.46844,0.501462615579584,0.0916918992000001
0.13182,-0.46818,0.501486550455432,0.0924224628000002
0.13208,-0.46792,0.501510675225088,0.0931526208
0.13234,-0.46766,0.501534989783096,0.0938823732000001
0.1326,-0.4674,0.501559494024,0.0946117200000003
0.13286,-0.46714,0.501584187842344,0.0953406612000001
0.13312,-0.46688,0.501609071132672,0.0960691968000001
0.13338,-0.46662,0.501634143789528,0.0967973268000002
0.13364,-0.46636,0.501659405707456,0.0975250512
0.1339,-0.4661,0.501684856781,0.0982523700000001
0.13416,-0.46584,0.501710496904704,0.0989792832000002
0.13442,-0.46558,0.501736325973112,0.0997057908000001
0.13468,-0.46532,0.501762343880768,0.1004318928
0.13494,-0.46506,0.501788550522216,0.1011575892
0.1352,-0.4648,0.501814945792,0.10188288
0.13546,-0.46454,0.501841529584664,0.1026077652
0.13572,-0.46428,0.501868301794752,0.1033322448
0.13598,-0.46402,0.501895262316808,0.1040563188
0.13624,-0.46376,0.501922411045376,0.1047799872
0.1365,-0.4635,0.501949747875,0.10550325
0.13676,-0.46324,0.501977272700224,0.1062261072
0.13702,-0.46298,0.502004985415592,0.1069485588
0.13728,-0.46272,0.502032885915648,0.1076706048
0.13754,-0.46246,0.502060974094936,0.1083922452
0.1378,-0.4622,0.502089249848,0.10911348
0.13806,-0.46194,0.502117713069384,0.1098343092
0.13832,-0.46168,0.502146363653632,0.1105547328
0.13858,-0.46142,0.502175201495288,0.1112747508
0.13884,-0.46116,0.502204226488896,0.1119943632
0.1391,-0.4609,0.502233438529,0.11271357
0.13936,-0.46064,0.502262837510144,0.1134323712
0.13962,-0.46038,0.502292423326872,0.1141507668
0.13988,-0.46012,0.502322195873728,0.1148687568
0.14014,-0.45986,0.502352155045256,0.1155863412
0.1404,-0.4596,0.502382300736,0.11630352
0.14066,-0.45934,0.502412632840504,0.1170202932
0.14092,-0.45908,0.502443151253312,0.1177366608
0.14118,-0.45882,0.502473855868968,0.1184526228
0.14144,-0.45856,0.502504746582016,0.1191681792
0.1417,-0.4583,0.502535823287,0.11988333
0.14196,-0.45804,0.502567085878464,0.1205980752
0.14222,-0.45778,0.502598534250952,0.1213124148
0.14248,-0.45752,0.502630168299008,0.1220263488
0.14274,-0.45726,0.502661987917176,0.1227398772
0.143,-0.457,0.502693993,0.123453
0.14326,-0.45674,0.502726183442024,0.1241657172
0.14352,-0.45648,0.502758559137792,0.1248780288
0.14378,-0.45622,0.502791119981848,0.1255899348
0.14404,-0.45596,0.502823865868736,0.1263014352
0.1443,-0.4557,0.502856796693,0.12701253
0.14456,-0.45544,0.502889912349184,0.1277232192
0.14482,-0.45518,0.502923212731832,0.1284335028
0.14508,-0.45492,0.502956697735488,0.1291433808
0.14534,-0.45466,0.502990367254696,0.1298528532
0.1456,-0.4544,0.503024221184,0.13056192
0.14586,-0.45414,0.503058259417944,0.1312705812
0.14612,-0.45388,0.503092481851072,0.1319788368
0.14638,-0.45362,0.503126888377928,0.1326866868
0.14664,-0.45336,0.503161478893056,0.1333941312
0.1469,-0.4531,0.503196253291,0.13410117
0.14716,-0.45284,0.503231211466304,0.1348078032
0.14742,-0.45258,0.503266353313512,0.1355140308
0.14768,-0.45232,0.503301678727168,0.1362198528
0.14794,-0.45206,0.503337187601816,0.1369252692
0.1482,-0.4518,0.503372879832,0.13763028
0.14846,-0.45154,0.503408755312264,0.1383348852
0.14872,-0.45128,0.503444813937152,0.1390390848
0.14898,-0.45102,0.503481055601208,0.1397428788
0.14924,-0.45076,0.503517480198976,0.1404462672
0.1495,-0.4505,0.503554087625,0.14114925
0.14976,-0.45024,0.503590877773824,0.1418518272
0.15002,-0.44998,0.503627850539992,0.1425539988
0.15028,-0.44972,0.503665005818048,0.1432557648
0.15054,-0.44946,0.503702343502536,0.1439571252
0.1508,-0.4492,0.503739863488,0.14465808
0.15106,-0.44894,0.503777565668984,0.1453586292
0.15132,-0.44868,0.503815449940032,0.1460587728
0.15158,-0.44842,0.503853516195688,0.1467585108
0.15184,-0.44816,0.503891764330496,0.1474578432
0.1521,-0.4479,0.503930194239,0.14815677
0.15236,-0.44764,0.503968805815744,0.1488552912
0.15262,-0.44738,0.504007598955272,0.1495534068
0.15288,-0.44712,0.504046573552128,0.1502511168
0.15314,-0.44686,0.504085729500856,0.1509484212
0.1534,-0.4466,0.504125066696,0.15164532
0.15366,-0.44634,0.504164585032104,0.1523418132
0.15392,-0.44608,0.504204284403712,0.1530379008
0.15418,-0.44582,0.504244164705368,0.1537335828
0.15444,-0.44556,0.504284225831616,0.1544288592
0.1547,-0.4453,0.504324467677,0.15512373
0.15496,-0.44504,0.504364890136064,0.1558181952
0.15522,-0.44478,0.504405493103352,0.1565122548
0.15548,-0.44452,0.504446276473408,0.1572059088
0.15574,-0.44426,0.504487240140776,0.1578991572
0.156,-0.444,0.504528384,0.158592
0.15626,-0.44374,0.504569707945624,0.1592844372
0.15652,-0.44348,0.504611211872192,0.1599764688
0.15678,-0.44322,0.504652895674248,0.1606680948
0.15704,-0.44296,0.504694759246336,0.1613593152
0.1573,-0.4427,0.504736802483,0.16205013
0.15756,-0.44244,0.504779025278784,0.1627405392
0.15782,-0.44218,0.504821427528232,0.1634305428
0.15808,-0.44192,0.504864009125888,0.1641201408
0.15834,-0.44166,0.504906769966296,0.1648093332
0.1586,-0.4414,0.504949709944,0.16549812
0.15886,-0.44114,0.504992828953544,0.1661865012
0.15912,-0.44088,0.505036126889472,0.1668744768
0.15938,-0.44062,0.505079603646328,0.1675620468
0.15964,-0.44036,0.505123259118656,0.1682492112
0.1599,-0.4401,0.505167093201,0.16893597
0.16016,-0.43984,0.505211105787904,0.1696223232
0.16042,-0.43958,0.505255296773912,0.1703082708
0.16068,-0.43932,0.505299666053568,0.1709938128
0.16094,-0.43906,0.505344213521416,0.1716789492
0.1612,-0.4388,0.505388939072,0.17236368
0.16146,-0.43854,0.505433842599864,0.1730480052
0.16172,-0.43828,0.505478923999552,0.1737319248
0.16198,-0.43802,0.505524183165608,0.1744154388
0.16224,-0.43776,0.505569619992576,0.1750985472
0.1625,-0.4375,0.505615234375,0.17578125
0.16276,-0.43724,0.505661026207424,0.1764635472
0.16302,-0.43698,0.505706995384392,0.1771454388
0.16328,-0.43672,0.505753141800448,0.1778269248
0.16354,-0.43646,0.505799465350136,0.1785080052
0.1638,-0.4362,0.505845965928,0.17918868
0.16406,-0.43594,0.505892643428584,0.1798689492
0.16432,-0.43568,0.505939497746432,0.1805488128
0.16458,-0.43542,0.505986528776088,0.1812282708
0.16484,-0.43516,0.506033736412096,0.1819073232
0.1651,-0.4349,0.506081120549,0.18258597
0.16536,-0.43464,0.506128681081344,0.1832642112
0.16562,-0.43438,0.506176417903672,0.1839420468
0.16588,-0.43412,0.506224330910528,0.1846194768
0.16614,-0.43386,0.506272419996456,0.1852965012
0.1664,-0.4336,0.506320685056,0.18597312
0.16666,-0.43334,0.506369125983704,0.1866493332
0.16692,-0.43308,0.506417742674112,0.1873251408
0.16718,-0.43282,0.506466535021768,0.1880005428
0.16744,-0.43256,0.506515502921216,0.1886755392
0.1677,-0.4323,0.506564646267,0.18935013
0.16796,-0.43204,0.506613964953664,0.1900243152
0.16822,-0.43178,0.506663458875752,0.1906980948
0.16848,-0.43152,0.506713127927808,0.1913714688
0.16874,-0.43126,0.506762972004376,0.1920444372
0.169,-0.431,0.506812991,0.192717
0.16926,-0.43074,0.506863184809224,0.1933891572
0.16952,-0.43048,0.506913553326592,0.1940609088
0.16978,-0.43022,0.506964096446648,0.1947322548
0.17004,-0.42996,0.507014814063936,0.1954031952
0.1703,-0.4297,0.507065706073,0.19607373
0.17056,-0.42944,0.507116772368384,0.1967438592
0.17082,-0.42918,0.507168012844632,0.1974135828
0.17108,-0.42892,0.507219427396288,0.1980829008
0.17134,-0.42866,0.507271015917896,0.1987518132
0.1716,-0.4284,0.507322778304,0.19942032
0.17186,-0.42814,0.507374714449144,0.2000884212
0.17212,-0.42788,0.507426824247872,0.2007561168
0.17238,-0.42762,0.507479107594728,0.2014234068
0.17264,-0.42736,0.507531564384256,0.2020902912
0.1729,-0.4271,0.507584194511,0.20275677
0.17316,-0.42684,0.507636997869504,0.2034228432
