"time","boundary.ports[1].m_flow","boundary.ports[1].p","boundary.ports[1].h_outflow","boundary.ports[1].Xi_outflow[1]","boundary.ports[1].C_outflow[1]","boundary1.ports[1].m_flow","boundary1.ports[1].p","boundary1.ports[1].h_outflow","boundary1.ports[1].Xi_outflow[1]","boundary1.ports[1].C_outflow[1]","boundary2.ports[1].m_flow","boundary2.ports[1].p","boundary2.ports[1].h_outflow","boundary2.ports[1].Xi_outflow[1]","boundary2.ports[1].C_outflow[1]","boundary3.ports[1].m_flow","boundary3.ports[1].p","boundary3.ports[1].h_outflow","boundary3.ports[1].Xi_outflow[1]","boundary3.ports[1].C_outflow[1]","boundary4.ports[1].m_flow","boundary4.ports[1].p","boundary4.ports[1].h_outflow","boundary4.ports[1].Xi_outflow[1]","boundary4.ports[1].C_outflow[1]","boundary5.ports[1].m_flow","boundary5.ports[1].p","boundary5.ports[1].h_outflow","boundary5.ports[1].Xi_outflow[1]","boundary5.ports[1].C_outflow[1]","boundary6.ports[1].m_flow","boundary6.ports[1].p","boundary6.ports[1].h_outflow","boundary6.ports[1].Xi_outflow[1]","boundary6.ports[1].C_outflow[1]","boundary6.ports[2].m_flow","boundary6.ports[2].p","boundary6.ports[2].h_outflow","boundary6.ports[2].Xi_outflow[1]","boundary6.ports[2].C_outflow[1]","pipe.port_b.m_flow","pipe.port_b.p","pipe.port_b.h_outflow","pipe1.port_b.m_flow","pipe1.port_b.p","pipe1.port_b.h_outflow","pipe2.port_b.m_flow","pipe2.port_b.p","pipe2.port_b.h_outflow","pipe3.port_b.m_flow","pipe3.port_b.p","pipe3.port_b.h_outflow","C.y","P.y","traceSubstance1.port_b.m_flow","traceSubstance1.port_b.p","traceSubstance1.port_b.h_outflow"
1.1032,0.669730341734582,101319.84,45263.2387446934,0.01,0.001519,0.669730341734582,101319.84,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.669730341734582,101325,45263.2387446934,0.01,0,-0.669730341734582,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.669730341734582,101325,45263.2387446934,0.669730341734582,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.84,0.669730341734582,101325,45263.2387446934
1.1036,0.671142302355783,101319.82,45263.2387446934,0.01,0.001519,0.671142302355783,101319.82,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.671142302355783,101325,45263.2387446934,0.01,0,-0.671142302355783,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.671142302355783,101325,45263.2387446934,0.671142302355783,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.82,0.671142302355783,101325,45263.2387446934
1.104,0.672551715944424,101319.8,45263.2387446934,0.01,0.001519,0.672551715944424,101319.8,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.672551715944424,101325,45263.2387446934,0.01,0,-0.672551715944424,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.672551715944424,101325,45263.2387446934,0.672551715944424,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.8,0.672551715944424,101325,45263.2387446934
1.1044,0.673958596702928,101319.78,45263.2387446934,0.01,0.001519,0.673958596702928,101319.78,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.673958596702928,101325,45263.2387446934,0.01,0,-0.673958596702928,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.673958596702928,101325,45263.2387446934,0.673958596702928,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.78,0.673958596702928,101325,45263.2387446934
1.1048,0.675362958701726,101319.76,45263.2387446934,0.01,0.001519,0.675362958701726,101319.76,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.675362958701726,101325,45263.2387446934,0.01,0,-0.675362958701726,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.675362958701726,101325,45263.2387446934,0.675362958701726,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.76,0.675362958701726,101325,45263.2387446934
1.1052,0.676764815878953,101319.74,45263.2387446934,0.01,0.001519,0.676764815878953,101319.74,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.676764815878953,101325,45263.2387446934,0.01,0,-0.676764815878953,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.676764815878953,101325,45263.2387446934,0.676764815878953,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.74,0.676764815878953,101325,45263.2387446934
1.1056,0.678164182046249,101319.72,45263.2387446934,0.01,0.001519,0.678164182046249,101319.72,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.678164182046249,101325,45263.2387446934,0.01,0,-0.678164182046249,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.678164182046249,101325,45263.2387446934,0.678164182046249,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.72,0.678164182046249,101325,45263.2387446934
1.106,0.679561070884323,101319.7,45263.2387446934,0.01,0.001519,0.679561070884323,101319.7,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.679561070884323,101325,45263.2387446934,0.01,0,-0.679561070884323,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.679561070884323,101325,45263.2387446934,0.679561070884323,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.7,0.679561070884323,101325,45263.2387446934
1.1064,0.680955495948699,101319.68,45263.2387446934,0.01,0.001519,0.680955495948699,101319.68,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.680955495948699,101325,45263.2387446934,0.01,0,-0.680955495948699,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.680955495948699,101325,45263.2387446934,0.680955495948699,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.68,0.680955495948699,101325,45263.2387446934
1.1068,0.682347470669316,101319.66,45263.2387446934,0.01,0.001519,0.682347470669316,101319.66,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.682347470669316,101325,45263.2387446934,0.01,0,-0.682347470669316,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.682347470669316,101325,45263.2387446934,0.682347470669316,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.66,0.682347470669316,101325,45263.2387446934
1.1072,0.683737008356177,101319.64,45263.2387446934,0.01,0.001519,0.683737008356177,101319.64,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.683737008356177,101325,45263.2387446934,0.01,0,-0.683737008356177,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.683737008356177,101325,45263.2387446934,0.683737008356177,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.64,0.683737008356177,101325,45263.2387446934
1.1076,0.685124122194861,101319.62,45263.2387446934,0.01,0.001519,0.685124122194861,101319.62,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.685124122194861,101325,45263.2387446934,0.01,0,-0.685124122194861,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.685124122194861,101325,45263.2387446934,0.685124122194861,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.62,0.685124122194861,101325,45263.2387446934
1.108,0.686508825251115,101319.6,45263.2387446934,0.01,0.001519,0.686508825251115,101319.6,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.686508825251115,101325,45263.2387446934,0.01,0,-0.686508825251115,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.686508825251115,101325,45263.2387446934,0.686508825251115,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.6,0.686508825251115,101325,45263.2387446934
1.1084,0.687891130475397,101319.58,45263.2387446934,0.01,0.001519,0.687891130475397,101319.58,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.687891130475397,101325,45263.2387446934,0.01,0,-0.687891130475397,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.687891130475397,101325,45263.2387446934,0.687891130475397,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.58,0.687891130475397,101325,45263.2387446934
1.1088,0.689271050698338,101319.56,45263.2387446934,0.01,0.001519,0.689271050698338,101319.56,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.689271050698338,101325,45263.2387446934,0.01,0,-0.689271050698338,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.689271050698338,101325,45263.2387446934,0.689271050698338,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.56,0.689271050698338,101325,45263.2387446934
1.1092,0.690648598636245,101319.54,45263.2387446934,0.01,0.001519,0.690648598636245,101319.54,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.690648598636245,101325,45263.2387446934,0.01,0,-0.690648598636245,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.690648598636245,101325,45263.2387446934,0.690648598636245,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.54,0.690648598636245,101325,45263.2387446934
1.1096,0.692023786890553,101319.52,45263.2387446934,0.01,0.001519,0.692023786890553,101319.52,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.692023786890553,101325,45263.2387446934,0.01,0,-0.692023786890553,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.692023786890553,101325,45263.2387446934,0.692023786890553,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.52,0.692023786890553,101325,45263.2387446934
1.11,0.693396627953253,101319.5,45263.2387446934,0.01,0.001519,0.693396627953253,101319.5,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.693396627953253,101325,45263.2387446934,0.01,0,-0.693396627953253,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.693396627953253,101325,45263.2387446934,0.693396627953253,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.5,0.693396627953253,101325,45263.2387446934
1.1104,0.694767134202293,101319.48,45263.2387446934,0.01,0.001519,0.694767134202293,101319.48,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.694767134202293,101325,45263.2387446934,0.01,0,-0.694767134202293,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.694767134202293,101325,45263.2387446934,0.694767134202293,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.48,0.694767134202293,101325,45263.2387446934
1.1108,0.696135317905979,101319.46,45263.2387446934,0.01,0.001519,0.696135317905979,101319.46,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.696135317905979,101325,45263.2387446934,0.01,0,-0.696135317905979,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.696135317905979,101325,45263.2387446934,0.696135317905979,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.46,0.696135317905979,101325,45263.2387446934
1.1112,0.69750119122731,101319.44,45263.2387446934,0.01,0.001519,0.69750119122731,101319.44,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.69750119122731,101325,45263.2387446934,0.01,0,-0.69750119122731,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.69750119122731,101325,45263.2387446934,0.69750119122731,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.44,0.69750119122731,101325,45263.2387446934
1.1116,0.698864766219349,101319.42,45263.2387446934,0.01,0.001519,0.698864766219349,101319.42,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.698864766219349,101325,45263.2387446934,0.01,0,-0.698864766219349,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.698864766219349,101325,45263.2387446934,0.698864766219349,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.42,0.698864766219349,101325,45263.2387446934
1.112,0.700226054830523,101319.4,45263.2387446934,0.01,0.001519,0.700226054830523,101319.4,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.700226054830523,101325,45263.2387446934,0.01,0,-0.700226054830523,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.700226054830523,101325,45263.2387446934,0.700226054830523,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.4,0.700226054830523,101325,45263.2387446934
1.1124,0.701585068903942,101319.38,45263.2387446934,0.01,0.001519,0.701585068903942,101319.38,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.701585068903942,101325,45263.2387446934,0.01,0,-0.701585068903942,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.701585068903942,101325,45263.2387446934,0.701585068903942,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.38,0.701585068903942,101325,45263.2387446934
1.1128,0.702941820182625,101319.36,45263.2387446934,0.01,0.001519,0.702941820182625,101319.36,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.702941820182625,101325,45263.2387446934,0.01,0,-0.702941820182625,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.702941820182625,101325,45263.2387446934,0.702941820182625,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.36,0.702941820182625,101325,45263.2387446934
1.1132,0.70429632030483,101319.34,45263.2387446934,0.01,0.001519,0.70429632030483,101319.34,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.70429632030483,101325,45263.2387446934,0.01,0,-0.70429632030483,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.70429632030483,101325,45263.2387446934,0.70429632030483,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.34,0.70429632030483,101325,45263.2387446934
1.1136,0.70564858080826,101319.32,45263.2387446934,0.01,0.001519,0.70564858080826,101319.32,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.70564858080826,101325,45263.2387446934,0.01,0,-0.70564858080826,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.70564858080826,101325,45263.2387446934,0.70564858080826,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.32,0.70564858080826,101325,45263.2387446934
1.114,0.706998613134234,101319.3,45263.2387446934,0.01,0.001519,0.706998613134234,101319.3,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.706998613134234,101325,45263.2387446934,0.01,0,-0.706998613134234,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.706998613134234,101325,45263.2387446934,0.706998613134234,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.3,0.706998613134234,101325,45263.2387446934
1.1144,0.708346428622974,101319.28,45263.2387446934,0.01,0.001519,0.708346428622974,101319.28,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.708346428622974,101325,45263.2387446934,0.01,0,-0.708346428622974,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.708346428622974,101325,45263.2387446934,0.708346428622974,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.28,0.708346428622974,101325,45263.2387446934
1.1148,0.709692038518731,101319.26,45263.2387446934,0.01,0.001519,0.709692038518731,101319.26,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.709692038518731,101325,45263.2387446934,0.01,0,-0.709692038518731,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.709692038518731,101325,45263.2387446934,0.709692038518731,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.26,0.709692038518731,101325,45263.2387446934
1.1152,0.711035453968983,101319.24,45263.2387446934,0.01,0.001519,0.711035453968983,101319.24,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.711035453968983,101325,45263.2387446934,0.01,0,-0.711035453968983,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.711035453968983,101325,45263.2387446934,0.711035453968983,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.24,0.711035453968983,101325,45263.2387446934
1.1156,0.712376686029488,101319.22,45263.2387446934,0.01,0.001519,0.712376686029488,101319.22,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.712376686029488,101325,45263.2387446934,0.01,0,-0.712376686029488,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.712376686029488,101325,45263.2387446934,0.712376686029488,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.22,0.712376686029488,101325,45263.2387446934
1.116,0.713715745659547,101319.2,45263.2387446934,0.01,0.001519,0.713715745659547,101319.2,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.713715745659547,101325,45263.2387446934,0.01,0,-0.713715745659547,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.713715745659547,101325,45263.2387446934,0.713715745659547,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.2,0.713715745659547,101325,45263.2387446934
1.1164,0.715052643727027,101319.18,45263.2387446934,0.01,0.001519,0.715052643727027,101319.18,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.715052643727027,101325,45263.2387446934,0.01,0,-0.715052643727027,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.715052643727027,101325,45263.2387446934,0.715052643727027,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.18,0.715052643727027,101325,45263.2387446934
1.1168,0.716387391007504,101319.16,45263.2387446934,0.01,0.001519,0.716387391007504,101319.16,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.716387391007504,101325,45263.2387446934,0.01,0,-0.716387391007504,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.716387391007504,101325,45263.2387446934,0.716387391007504,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.16,0.716387391007504,101325,45263.2387446934
1.1172,0.71771999818922,101319.14,45263.2387446934,0.01,0.001519,0.71771999818922,101319.14,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.71771999818922,101325,45263.2387446934,0.01,0,-0.71771999818922,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.71771999818922,101325,45263.2387446934,0.71771999818922,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.14,0.71771999818922,101325,45263.2387446934
1.1176,0.719050475868323,101319.12,45263.2387446934,0.01,0.001519,0.719050475868323,101319.12,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.719050475868323,101325,45263.2387446934,0.01,0,-0.719050475868323,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.719050475868323,101325,45263.2387446934,0.719050475868323,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.12,0.719050475868323,101325,45263.2387446934
1.118,0.720378834552825,101319.1,45263.2387446934,0.01,0.001519,0.720378834552825,101319.1,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.720378834552825,101325,45263.2387446934,0.01,0,-0.720378834552825,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.720378834552825,101325,45263.2387446934,0.720378834552825,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.1,0.720378834552825,101325,45263.2387446934
1.1184,0.721705084666525,101319.08,45263.2387446934,0.01,0.001519,0.721705084666525,101319.08,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.721705084666525,101325,45263.2387446934,0.01,0,-0.721705084666525,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.721705084666525,101325,45263.2387446934,0.721705084666525,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.08,0.721705084666525,101325,45263.2387446934
1.1188,0.723029236544226,101319.06,45263.2387446934,0.01,0.001519,0.723029236544226,101319.06,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.723029236544226,101325,45263.2387446934,0.01,0,-0.723029236544226,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.723029236544226,101325,45263.2387446934,0.723029236544226,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.06,0.723029236544226,101325,45263.2387446934
1.1192,0.724351300436596,101319.04,45263.2387446934,0.01,0.001519,0.724351300436596,101319.04,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.724351300436596,101325,45263.2387446934,0.01,0,-0.724351300436596,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.724351300436596,101325,45263.2387446934,0.724351300436596,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101319.04,0.724351300436596,101325,45263.2387446934
