"Time","toPolar.y[1]","toPolar.y[2]","hallSensor.y"
0.03005,158.81618,-1.5865043,3.1258848
0.030099999,158.81618,-1.6022123,3.1101768
0.03015,158.81618,-1.6179202,3.0944688
0.030200001,158.81618,-1.6336281,3.0787609
0.03025,158.81618,-1.6493361,3.0630529
0.030300001,158.81618,-1.6650441,3.0473449
0.03035,158.81618,-1.680752,3.031637
0.030400001,158.81618,-1.69646,3.015929
0.030449999,158.81618,-1.712168,3.000221
0.0305,158.81618,-1.7278759,2.984513
0.030549999,158.81618,-1.7435839,2.9688051
0.0306,158.81618,-1.7592919,2.9530971
0.030649999,158.81618,-1.7749999,2.9373891
0.0307,158.81618,-1.7907078,2.9216812
0.030750001,158.81618,-1.8064158,2.9059732
0.0308,158.81618,-1.8221238,2.8902652
0.030850001,158.81618,-1.8378317,2.8745573
0.0309,158.81618,-1.8535397,2.8588493
0.030950001,158.81618,-1.8692477,2.8431413
0.030999999,158.81618,-1.8849556,2.8274333
0.03105,158.81618,-1.9006636,2.8117254
0.031099999,158.81618,-1.9163715,2.7960174
0.03115,158.81618,-1.9320794,2.7803094
0.031199999,158.81618,-1.9477874,2.7646015
0.03125,158.81618,-1.9634954,2.7488935
0.031300001,158.81618,-1.9792033,2.7331855
0.031350002,158.81618,-1.9949113,2.7174776
0.031399999,158.81618,-2.0106194,2.7017696
0.03145,158.81618,-2.0263274,2.6860616
0.031500001,158.81618,-2.0420353,2.6703537
0.031550001,158.81618,-2.0577431,2.6546457
0.031599998,158.81618,-2.073451,2.6389377
0.031649999,158.81618,-2.089159,2.62323
0.0317,158.81618,-2.104867,2.607522
0.031750001,158.81618,-2.120575,2.591814
0.031800002,158.81618,-2.1362829,2.5761061
0.031849999,158.81618,-2.1519909,2.5603981
0.0319,158.81618,-2.1676989,2.5446901
0.031950001,158.81618,-2.1834068,2.5289822
0.032000002,158.81618,-2.1991148,2.5132742
0.032049999,158.81618,-2.2148228,2.4975662
0.032099999,158.81618,-2.2305307,2.4818583
0.03215,158.81618,-2.2462387,2.4661503
0.032200001,158.81618,-2.2619467,2.4504423
0.032249998,158.81618,-2.2776546,2.4347343
0.032299999,158.81618,-2.2933626,2.4190264
0.03235,158.81618,-2.3090706,2.4033184
0.032400001,158.81618,-2.3247786,2.3876104
0.032450002,158.81618,-2.3404865,2.3719025
0.032499999,158.81618,-2.3561945,2.3561945
0.03255,158.81618,-2.3719025,2.3404865
0.032600001,158.81618,-2.3876104,2.3247786
0.032650001,158.81618,-2.4033184,2.3090706
0.032699998,158.81618,-2.4190264,2.2933626
0.032749999,158.81618,-2.4347343,2.2776546
0.0328,158.81618,-2.4504423,2.2619467
0.032850001,158.81618,-2.4661503,2.2462387
0.032900002,158.81618,-2.4818583,2.2305307
0.032949999,158.81618,-2.4975662,2.2148228
0.033,158.81618,-2.5132742,2.1991148
0.033050001,158.81618,-2.5289822,2.1834068
0.033100002,158.81618,-2.5446901,2.1676989
0.033149999,158.81618,-2.5603981,2.1519909
0.033199999,158.81618,-2.5761061,2.1362829
0.03325,158.81618,-2.591814,2.120575
0.033300001,158.81618,-2.607522,2.104867
0.033349998,158.81618,-2.62323,2.089159
0.033399999,158.81618,-2.6389377,2.073451
0.03345,158.81618,-2.6546457,2.0577431
0.033500001,158.81618,-2.6703537,2.0420353
0.033550002,158.81618,-2.6860616,2.0263274
0.033599999,158.81618,-2.7017696,2.0106194
0.03365,158.81618,-2.7174776,1.9949113
0.0337,158.81618,-2.7331855,1.9792033
0.033750001,158.81618,-2.7488935,1.9634954
0.033799998,158.81618,-2.7646015,1.9477874
0.033849999,158.81618,-2.7803094,1.9320794
0.0339,158.81618,-2.7960174,1.9163715
0.033950001,158.81618,-2.8117254,1.9006636
0.034000002,158.81618,-2.8274333,1.8849556
0.034049999,158.81618,-2.8431413,1.8692477
0.0341,158.81618,-2.8588493,1.8535397
0.034150001,158.81618,-2.8745573,1.8378317
0.034200002,158.81618,-2.8902652,1.8221238
0.034249999,158.81618,-2.9059732,1.8064158
0.034299999,158.81618,-2.9216812,1.7907078
0.03435,158.81618,-2.9373891,1.7749999
0.034400001,158.81618,-2.9530971,1.7592919
0.034449998,158.81618,-2.9688051,1.7435839
0.034499999,158.81618,-2.984513,1.7278759
0.03455,158.81618,-3.000221,1.712168
0.034600001,158.81618,-3.015929,1.69646
0.034650002,158.81618,-3.031637,1.680752
0.034699999,158.81618,-3.0473449,1.6650441
0.03475,158.81618,-3.0630529,1.6493361
0.0348,158.81618,-3.0787609,1.6336281
0.034850001,158.81618,-3.0944688,1.6179202
0.034899998,158.81618,-3.1101768,1.6022123
0.034949999,158.81618,-3.1258848,1.5865043
0.035,158.81618,3.1415927,1.5707964
0.035050001,158.81618,3.1258848,1.5550884
0.035100002,158.81618,3.1101768,1.5393804
0.035149999,158.81618,3.0944688,1.5236725
0.0352,158.81618,3.0787609,1.5079645
0.035250001,158.81618,3.0630529,1.4922565
0.035300002,158.81618,3.0473449,1.4765486
0.035349999,158.81618,3.031637,1.4608406
0.035399999,158.81618,3.015929,1.4451326
0.03545,158.81618,3.000221,1.4294246
0.035500001,158.81618,2.984513,1.4137167
0.035549998,158.81618,2.9688051,1.3980087
0.035599999,158.81618,2.9530971,1.3823007
0.03565,158.81618,2.9373891,1.3665928
0.035700001,158.81618,2.9216812,1.3508848
0.035750002,158.81618,2.9059732,1.3351768
0.035799999,158.81618,2.8902652,1.3194689
0.03585,158.81618,2.8745573,1.303761
0.0359,158.81618,2.8588493,1.288053
0.035950001,158.81618,2.8431413,1.2723451
0.035999998,158.81618,2.8274333,1.2566371
0.036049999,158.81618,2.8117254,1.2409291
0.0361,158.81618,2.7960174,1.2252212
0.036150001,158.81618,2.7803094,1.2095132
0.036200002,158.81618,2.7646015,1.1938052
0.036249999,158.81618,2.7488935,1.1780972
0.0363,158.81618,2.7331855,1.1623893
0.036350001,158.81618,2.7174776,1.1466813
0.036400001,158.81618,2.7017696,1.1309733
0.036449999,158.81618,2.6860616,1.1152654
0.036499999,158.81618,2.6703537,1.0995574
0.03655,158.81618,2.6546457,1.0838494
0.036600001,158.81618,2.6389377,1.0681415
0.036649998,158.81618,2.62323,1.0524335
0.036699999,158.81618,2.607522,1.0367255
0.03675,158.81618,2.591814,1.0210177
0.036800001,158.81618,2.5761061,1.0053097
0.036850002,158.81618,2.5603981,0.98960167
0.036899999,158.81618,2.5446901,0.9738937
0.03695,158.81618,2.5289822,0.95818573
0.037,158.81618,2.5132742,0.94247782
0.037050001,158.81618,2.4975662,0.92676985
0.037099998,158.81618,2.4818583,0.91106188
0.037149999,158.81618,2.4661503,0.89535391
0.0372,158.81618,2.4504423,0.87964594
0.037250001,158.81618,2.4347343,0.86393797
0.037300002,158.81618,2.4190264,0.84823
0.037349999,158.81618,2.4033184,0.83252203
0.0374,158.81618,2.3876104,0.81681406
0.037450001,158.81618,2.3719025,0.80110615
0.037500001,158.81618,2.3561945,0.78539819
0.037549999,158.81618,2.3404865,0.76969022
0.037599999,158.81618,2.3247786,0.75398225
0.03765,158.81618,2.3090706,0.73827428
0.037700001,158.81618,2.2933626,0.72256631
0.037749998,158.81618,2.2776546,0.70685834
0.037799999,158.81618,2.2619467,0.69115037
0.03785,158.81618,2.2462387,0.6754424
0.037900001,158.81618,2.2305307,0.65973443
0.037950002,158.81618,2.2148228,0.64402652
0.037999999,158.81618,2.1991148,0.62831855
0.03805,158.81618,2.1834068,0.61261058
0.0381,158.81618,2.1676989,0.59690261
0.038150001,158.81618,2.1519909,0.58119464
0.038199998,158.81618,2.1362829,0.56548667
0.038249999,158.81618,2.120575,0.5497787
0.0383,158.81618,2.104867,0.53407073
0.038350001,158.81618,2.089159,0.51836276
0.038400002,158.81618,2.073451,0.50265485
0.038449999,158.81618,2.0577431,0.48694685
0.0385,158.81618,2.0420353,0.47123891
0.038550001,158.81618,2.0263274,0.45553094
0.038600001,158.81618,2.0106194,0.43982297
0.038649999,158.81618,1.9949113,0.424115
0.038699999,158.81618,1.9792033,0.40840703
0.03875,158.81618,1.9634954,0.39269909
0.038800001,158.81618,1.9477874,0.37699112
0.038849998,158.81618,1.9320794,0.36128315
0.038899999,158.81618,1.9163715,0.34557518
0.03895,158.81618,1.9006636,0.32986721
0.039000001,158.81618,1.8849556,0.31415927
0.039050002,158.81618,1.8692477,0.2984513
0.039099999,158.81618,1.8535397,0.28274333
0.03915,158.81618,1.8378317,0.26703537
0.0392,158.81618,1.8221238,0.25132743
0.039250001,158.81618,1.8064158,0.23561946
0.039299998,158.81618,1.7907078,0.21991149
0.039349999,158.81618,1.7749999,0.20420352
0.0394,158.81618,1.7592919,0.18849556
0.039450001,158.81618,1.7435839,0.17278759
0.039500002,158.81618,1.7278759,0.15707964
0.039549999,158.81618,1.712168,0.14137167
0.0396,158.81618,1.69646,0.12566371
0.039650001,158.81618,1.680752,0.10995574
0.039700001,158.81618,1.6650441,0.094247781
0.039749999,158.81618,1.6493361,0.078539819
0.039799999,158.81618,1.6336281,0.062831856
0.03985,158.81618,1.6179202,0.04712389
0.039900001,158.81618,1.6022123,0.031415928
0.039949998,158.81618,1.5865043,0.015707964
0.039999999,158.81618,1.5707964,0
0.039999999,158.81618,1.5707964,0
