"time","pipeFriction1.port_b.m_flow","pipeFriction1.port_b.p","pipeFriction1.port_b.h_outflow","pipeFriction2.port_b.m_flow","pipeFriction2.port_b.p","pipeFriction2.port_b.h_outflow","pipeFriction3.port_b.m_flow","pipeFriction3.port_b.p","pipeFriction3.port_b.h_outflow","boundary1.ports[1].m_flow","boundary1.ports[1].p","boundary1.ports[1].h_outflow","boundary1.ports[1].Xi_outflow[1]","boundary1.ports[1].Xi_outflow[2]","boundary1.ports[1].Xi_outflow[3]","boundary1.ports[1].Xi_outflow[4]","boundary1.ports[1].Xi_outflow[5]","boundary1.ports[1].Xi_outflow[6]","boundary2.ports[1].m_flow","boundary2.ports[1].p","boundary2.ports[1].h_outflow","boundary2.ports[1].Xi_outflow[1]","boundary2.ports[1].Xi_outflow[2]","boundary2.ports[1].Xi_outflow[3]","boundary2.ports[1].Xi_outflow[4]","boundary2.ports[1].Xi_outflow[5]","boundary2.ports[1].Xi_outflow[6]","boundary3.ports[1].m_flow","boundary3.ports[1].p","boundary3.ports[1].h_outflow","boundary3.ports[1].Xi_outflow[1]","boundary3.ports[1].Xi_outflow[2]","boundary3.ports[1].Xi_outflow[3]","boundary3.ports[1].Xi_outflow[4]","boundary3.ports[1].Xi_outflow[5]","boundary3.ports[1].Xi_outflow[6]","sine1.y","sine2.y","sine3.y"
0.694,-3.90865296190509,102755.933111896,292999.499171701,-7.7261932824913,101000,317708.671034334,3.8175403205862,103235.279807847,292999.499171701,-3.90865296190509,103181.737646558,292999.499171701,0.768,0,0,0.232,0,0,7.7261932824913,101000,322740.760257323,0.768,0,0,0.232,0,0,-3.8175403205862,103235.279807847,343007.572860281,0.768,0,0,0.232,0,0,103181.737646558,290.606660570493,103235.279807847
0.696,-3.81024952114586,102678.215165154,292956.668126393,-7.54649323770477,101000,317736.704685062,3.73624371655891,103138.456806453,292956.668126393,-3.81024952114586,103083.805727059,292956.668126393,0.768,0,0,0.232,0,0,7.54649323770477,101000,322740.760257323,0.768,0,0,0.232,0,0,-3.73624371655891,103138.456806453,343007.572860281,0.768,0,0,0.232,0,0,103083.805727059,290.564300209717,103138.456806453
0.698,-3.70752300706405,102598.939590342,292915.343716389,-7.35904346298535,101000,317770.856572324,3.6515204559213,103039.651488473,292915.343716389,-3.70752300706405,102983.926009765,292915.343716389,0.768,0,0,0.232,0,0,7.35904346298535,101000,322740.760257323,0.768,0,0,0.232,0,0,-3.6515204559213,103039.651488473,343007.572860281,0.768,0,0,0.232,0,0,102983.926009765,290.523429855321,103039.651488473
0.7,-3.60019506220126,102518.157258072,292875.532459417,-7.16339451839983,101000,317812.098306189,3.56319945619857,102938.926261462,292875.532459417,-3.60019506220126,102882.161580849,292875.532459417,0.768,0,0,0.232,0,0,7.16339451839983,101000,322740.760257323,0.768,0,0,0.232,0,0,-3.56319945619857,102938.926261462,343007.572860281,0.768,0,0,0.232,0,0,102882.161580849,290.484055961206,102938.926261462
0.702,-3.48793879381528,102435.919976555,292837.24063452,-6.95902244666655,101000,317861.649074296,3.47108365285127,102836.344745634,292837.24063452,-3.48793879381528,102778.576716903,292837.24063452,0.768,0,0,0.232,0,0,6.95902244666655,101000,322740.760257323,0.768,0,0,0.232,0,0,-3.47108365285127,102836.344745634,343007.572860281,0.768,0,0,0.232,0,0,102778.576716903,290.446184744967,102836.344745634
0.704,-3.37036690851021,102352.280438439,292800.474281076,-6.7453116004469,101000,317921.060383607,3.37494469193669,102731.971733671,292800.474281076,-3.37036690851021,102673.236844349,292800.474281076,0.768,0,0,0.232,0,0,6.7453116004469,101000,322740.760257323,0.768,0,0,0.232,0,0,-3.37494469193669,102731.971733671,343007.572860281,0.768,0,0,0.232,0,0,102673.236844349,290.409822186908,102731.971733671
0.706,-3.24701587994483,102267.292155323,292765.239197843,-6.52153205729163,101000,317992.338124906,3.2745161773468,102625.873149806,292765.239197843,-3.24701587994483,102566.208498108,292765.239197843,0.768,0,0,0.232,0,0,6.52153205729163,101000,322740.760257323,0.768,0,0,0.232,0,0,-3.2745161773468,102625.873149806,343007.572860281,0.768,0,0,0.232,0,0,102566.208498108,290.374974029099,102625.873149806
0.708,-3.11732440448651,102181.009372456,292731.540942051,-6.28680937605739,101000,318078.122659943,3.16948497157088,102518.116008179,292731.540942051,-3.11732440448651,102457.559279576,292731.540942051,0.768,0,0,0.232,0,0,6.28680937605739,101000,322740.760257323,0.768,0,0,0.232,0,0,-3.16948497157088,102518.116008179,343007.572860281,0.768,0,0,0.232,0,0,102457.559279576,290.341645774467,102518.116008179
0.71,-2.98060341608829,102093.486950572,292699.384828524,-6.04008325342038,101000,318181.961885506,3.05947983733209,102408.768370509,292699.384828524,-2.98060341608829,102347.357813929,292699.384828524,0.768,0,0,0.232,0,0,6.04008325342038,101000,322740.760257323,0.768,0,0,0.232,0,0,-3.05947983733209,102408.768370509,343007.572860281,0.768,0,0,0.232,0,0,102347.357813929,290.309842685931,102408.768370509
0.712,-2.83599324935265,102004.780191248,292668.775928847,-5.78004964187538,101000,318308.738572802,2.94405639252273,102297.899303107,292668.775928847,-2.83599324935265,102235.673706776,292668.775928847,0.768,0,0,0.232,0,0,5.78004964187538,101000,322740.760257323,0.768,0,0,0.232,0,0,-2.94405639252273,102297.899303107,343007.572860281,0.768,0,0,0.232,0,0,102235.673706776,290.279569785567,102297.899303107
0.714,-2.68240053860683,101914.944561364,292639.719070569,-5.50507741854863,101000,318465.364302274,2.8226768799418,102185.578833255,292639.719070569,-2.68240053860683,102122.577500191,292639.719070569,0.768,0,0,0.232,0,0,5.50507741854863,101000,322740.760257323,0.768,0,0,0.232,0,0,-2.8226768799418,102185.578833255,343007.572860281,0.768,0,0,0.232,0,0,102122.577500191,290.250831853816,102185.578833255
0.716,-2.5184018152743,101824.035228941,292612.218836442,-5.21308437121537,101000,318661.956711076,2.69468255594108,102071.877904966,292612.218836442,-2.5184018152743,102008.140628163,292612.218836442,0.768,0,0,0.232,0,0,5.21308437121537,101000,322740.760257323,0.768,0,0,0.232,0,0,-2.69468255594108,102071.877904966,343007.572860281,0.768,0,0,0.232,0,0,102008.140628163,290.223633428732,102071.877904966
0.718,-2.34208957846109,101732.106226544,292586.279563698,-4.90134509618328,101000,318913.944836738,2.55925551772219,101956.868334186,292586.279563698,-2.34208957846109,101892.435371473,292586.279563698,0.768,0,0,0.232,0,0,4.90134509618328,101000,322740.760257323,0.768,0,0,0.232,0,0,-2.55925551772219,101956.868334186,343007.572860281,0.768,0,0,0.232,0,0,101892.435371473,290.19797880526,101956.868334186
0.72,-2.15081270315702,101639.208828398,292561.905343373,-4.56617833199918,101000,319246.08685912,2.41536562884216,101840.622763423,292561.905343373,-2.15081270315702,101775.534812041,292561.905343373,0.768,0,0,0.232,0,0,4.56617833199918,101000,322740.760257323,0.768,0,0,0.232,0,0,-2.41536562884216,101840.622763423,343007.572860281,0.768,0,0,0.232,0,0,101775.534812041,290.173872034564,101840.622763423
0.722,-1.94070713029406,101545.388120146,292539.100019659,-4.20240505204382,101000,319700.794031521,2.26169792174977,101723.214615873,292539.100019659,-1.94070713029406,101657.512786766,292539.100019659,0.768,0,0,0.232,0,0,4.20240505204382,101000,322740.760257323,0.768,0,0,0.232,0,0,-2.26169792174977,101723.214615873,343007.572860281,0.768,0,0,0.232,0,0,101657.512786766,290.151316923381,101723.214615873
0.724,-1.70576584245562,101450.674923675,292517.8671893,-3.80232804681237,101000,320357.340090018,2.09656220435674,101604.718049036,292517.8671893,-1.70576584245562,101538.443840888,292517.8671893,0.768,0,0,0.232,0,0,3.80232804681237,101000,322740.760257323,0.768,0,0,0.232,0,0,-2.09656220435674,101604.718049036,343007.572860281,0.768,0,0,0.232,0,0,101538.443840888,290.130317033426,101604.718049036
0.726,-1.43574481306403,101355.063793391,292498.210201027,-3.3535753029875,101000,321383.321457728,1.91783048992347,101485.207907885,292498.210201027,-1.43574481306403,101418.403180907,292498.210201027,0.768,0,0,0.232,0,0,3.3535753029875,101000,322740.760257323,0.768,0,0,0.232,0,0,-1.91783048992347,101485.207907885,343007.572860281,0.768,0,0,0.232,0,0,101418.403180907,290.110875680824,101485.207907885
0.728,-1.1104448827478,101258.438389555,292480.132155033,-2.83366991641103,101000,323207.123399128,1.72322503366323,101364.759677587,292480.132155033,-1.1104448827478,101297.466627075,292480.132155033,0.768,0,0,0.232,0,0,2.83366991641103,101000,322740.760257323,0.768,0,0,0.232,0,0,-1.72322503366323,101364.759677587,343007.572860281,0.768,0,0,0.232,0,0,101297.466627075,290.092995935591,101364.759677587
0.73,-0.677753861714263,101160.198681818,292463.635902482,-2.19134811230978,101000,327375.027639849,1.51359425059551,101243.449435824,292463.635902482,-0.677753861714263,101175.710565513,292463.635902482,0.768,0,0,0.232,0,0,2.19134811230978,101000,322740.760257323,0.768,0,0,0.232,0,0,-1.51359425059551,101243.449435824,343007.572860281,0.768,0,0,0.232,0,0,101175.710565513,290.076680621145,101243.449435824
0.732,0.143219610907711,101054.305802214,292448.724045064,-1.20566149262082,101000,343007.572860281,1.34888110352853,101121.353804747,307594.742151194,0.143219610907711,101053.211899958,292448.724045064,0.768,0,0,0.232,0,0,1.20566149262082,101000,322740.760257323,0.768,0,0,0.232,0,0,-1.34888110352853,101121.353804747,343007.572860281,0.768,0,0,0.232,0,0,101053.211899958,290.061932313864,101121.353804747
0.734,1.22740231983384,100984.372789378,292435.398934582,0.641034585909329,101000,343007.572860281,0.586367733924513,100998.549902572,322740.760257323,1.22740231983384,100930.048003193,292435.398934582,0.768,0,0,0.232,0,0,-0.641034585909329,101000,322740.760257323,0.768,0,0,0.232,0,0,-0.586367733924513,100998.549902572,343007.572860281,0.768,0,0,0.232,0,0,100930.048003193,290.048753342676,100998.549902572
0.736,1.48381230687895,100881.655388293,292423.662672588,1.88310798274154,101000,317715.617766434,-0.399295675862593,100875.115294876,322740.760257323,1.48381230687895,100806.296668175,292423.662672588,0.768,0,0,0.232,0,0,-1.88310798274154,101000,322740.760257323,0.768,0,0,0.232,0,0,0.399295675862593,100875.115294876,343007.572860281,0.768,0,0,0.232,0,0,100806.296668175,290.037145788694,100875.115294876
0.738,1.70617616009207,100780.342942265,292413.517110045,2.60231593052931,101000,317710.544985163,-0.896139770437237,100751.127945604,322740.760257323,1.70617616009207,100682.0360589,292413.517110045,0.768,0,0,0.232,0,0,-2.60231593052931,101000,322740.760257323,0.768,0,0,0.232,0,0,0.896139770437237,100751.127945604,343007.572860281,0.768,0,0,0.232,0,0,100682.0360589,290.027111484885,100751.127945604
0.74,1.92029380480233,100680.570495578,292404.963847042,3.16162163573249,101000,317706.268353661,-1.24132783093016,100626.666167822,322740.760257323,1.92029380480233,100557.344661032,292404.963847042,0.768,0,0,0.232,0,0,-3.16162163573249,101000,322740.760257323,0.768,0,0,0.232,0,0,1.24132783093016,100626.666167822,343007.572860281,0.768,0,0,0.232,0,0,100557.344661032,290.018652015781,100626.666167822
0.742,2.11795475612224,100580.99777184,292398.004232541,3.63872843412574,101000,317702.788546411,-1.5207736780035,100501.808574256,322740.760257323,2.11795475612224,100432.30123233,292398.004232541,0.768,0,0,0.232,0,0,-3.63872843412574,101000,322740.760257323,0.768,0,0,0.232,0,0,1.5207736780035,100501.808574256,343007.572860281,0.768,0,0,0.232,0,0,100432.30123233,290.011768717232,100501.808574256
0.744,2.30105847720946,100481.397462529,292392.639364161,4.06254956315357,101000,317700.106112221,-1.76149108594411,100376.63402764,322740.760257323,2.30105847720946,100306.984752904,292392.639364161,0.768,0,0,0.232,0,0,-4.06254956315357,101000,322740.760257323,0.768,0,0,0.232,0,0,1.76149108594411,100376.63402764,343007.572860281,0.768,0,0,0.232,0,0,100306.984752904,290.00646267619,100376.63402764
0.746,2.47194591964941,100381.736067041,292388.870088013,4.44793189300136,101000,317698.221474147,-1.97598597335196,100251.221590899,322740.760257323,2.47194591964941,100181.474375328,292388.870088013,0.768,0,0,0.232,0,0,-4.44793189300136,101000,322740.760257323,0.768,0,0,0.232,0,0,1.97598597335196,100251.221590899,343007.572860281,0.768,0,0,0.232,0,0,100181.474375328,290.00273473054,100251.221590899
0.748,2.63253610243495,100282.036736866,292386.696998558,4.80374571572013,101000,317697.134929419,-2.17120961328517,100125.650477217,322740.760257323,2.63253610243495,100055.849374647,292386.696998558,0.768,0,0,0.232,0,0,-4.80374571572013,101000,322740.760257323,0.768,0,0,0.232,0,0,2.17120961328517,100125.650477217,343007.572860281,0.768,0,0,0.232,0,0,100055.849374647,290.000585468968,100125.650477217
0.75,2.78432318577826,100182.343840546,292386.12043852,5.1357997108313,101000,317696.846649401,-2.35147652505304,100000,322740.760257323,2.78432318577826,99930.1890983043,292386.12043852,0.768,0,0,0.232,0,0,-5.1357997108313,101000,322740.760257323,0.768,0,0,0.232,0,0,2.35147652505304,100000,343007.572860281,0.768,0,0,0.232,0,0,99930.1890983043,290.000015230867,100000
0.752,2.92847071583724,100082.710958685,292387.140498831,5.44814241871789,101000,317697.356679556,-2.51967170288064,99874.3495227833,322740.760257323,2.92847071583724,99804.5729160232,292387.140498831,0.768,0,0,0.232,0,0,-5.44814241871789,101000,322740.760257323,0.768,0,0,0.232,0,0,2.51967170288064,99874.3495227833,343007.572860281,0.768,0,0,0.232,0,0,99804.5729160232,290.001024106285,99874.3495227833
0.754,3.06589579421894,99983.196056607,292389.757018613,5.74372667711875,101000,317698.664939447,-2.67783088289981,99748.7784091012,322740.760257323,3.06589579421894,99679.0801696771,292389.757018613,0.768,0,0,0.232,0,0,-5.74372667711875,101000,322740.760257323,0.768,0,0,0.232,0,0,2.67783088289981,99748.7784091012,343007.572860281,0.768,0,0,0.232,0,0,99679.0801696771,290.003611935908,99748.7784091012
0.756,3.19733183692612,99883.8592915015,292393.969585209,6.02478205187118,101000,317700.771222745,-2.82745021494506,99623.3659723603,322740.760257323,3.19733183692612,99553.7901231742,292393.969585209,0.768,0,0,0.232,0,0,-6.02478205187118,101000,322740.760257323,0.768,0,0,0.232,0,0,2.82745021494506,99623.3659723603,343007.572860281,0.768,0,0,0.232,0,0,99553.7901231742,290.007778311089,99623.3659723603
0.758,3.32337372739641,99784.7619175839,292399.777534243,6.29303860637752,101000,317703.675197262,-2.96966487898112,99498.1914257439,322740.760257323,3.32337372739641,99428.7819123933,292399.777534243,0.768,0,0,0.232,0,0,-6.29303860637752,101000,322740.760257323,0.768,0,0,0.232,0,0,2.96966487898112,99498.1914257439,343007.572860281,0.768,0,0,0.232,0,0,99428.7819123933,290.013522573907,99498.1914257439
0.76,3.44451029635545,99685.9656944836,292407.179949726,6.54986879987896,101000,317707.376405003,-3.10535850352351,99373.3338321785,322740.760257323,3.44451029635545,99304.1344951997,292407.179949726,0.768,0,0,0.232,0,0,-6.54986879987896,101000,322740.760257323,0.768,0,0,0.232,0,0,3.10535850352351,99373.3338321785,343007.572860281,0.768,0,0,0.232,0,0,99304.1344951997,290.020843817278,99373.3338321785
0.762,3.56114794426218,99587.5325439477,292416.175664202,6.79638144312748,101000,317711.874262242,-3.2352334988653,99248.8720543962,322740.760257323,3.56114794426218,99179.9266015737,292416.175664202,0.768,0,0,0.232,0,0,-6.79638144312748,101000,322740.760257323,0.768,0,0,0.232,0,0,3.2352334988653,99248.8720543962,343007.572860281,0.768,0,0,0.232,0,0,99179.9266015737,290.029740885093,99248.8720543962
0.764,3.67362807330757,99489.5243365645,292426.76325893,7.03348615659393,101000,317717.168059606,-3.35985808328636,99124.8847051236,322740.760257323,3.67362807330757,99056.236683883,292426.76325893,0.768,0,0,0.232,0,0,-7.03348615659393,101000,322740.760257323,0.768,0,0,0.232,0,0,3.35985808328636,99124.8847051236,343007.572860281,0.768,0,0,0.232,0,0,99056.236683883,290.0402123724,99124.8847051236
0.766,3.78224014830098,99392.0027499766,292438.941064106,7.26193892462672,101000,317723.256962194,-3.47969877632574,99001.450097428,322740.760257323,3.78224014830098,98933.1428673309,292438.941064106,0.768,0,0,0.232,0,0,-7.26193892462672,101000,322740.760257323,0.768,0,0,0.232,0,0,3.47969877632574,99001.450097428,343007.572860281,0.768,0,0,0.232,0,0,98933.1428673309,290.052256625632,99001.450097428
0.768,3.88723162797967,99295.0291680552,292452.707159128,7.48237511240422,101000,317730.140009704,-3.59514348442455,98878.6461952531,322740.760257323,3.88723162797967,98810.7229006102,292452.707159128,0.768,0,0,0.232,0,0,-7.48237511240422,101000,322740.760257323,0.768,0,0,0.232,0,0,3.59514348442455,98878.6461952531,343007.572860281,0.768,0,0,0.232,0,0,98810.7229006102,290.06587174286,98878.6461952531
0.77,3.98881562217343,99198.6646044062,292468.059372895,7.69533392169324,101000,317737.816116588,-3.70651829951981,98756.5505641757,322740.760257323,3.98881562217343,98689.0541067957,292468.059372895,0.768,0,0,0.232,0,0,-7.69533392169324,101000,322740.760257323,0.768,0,0,0.232,0,0,3.70651829951981,98756.5505641757,343007.572860281,0.768,0,0,0.232,0,0,98689.0541067957,290.0810555741,98756.5505641757
0.772,4.08717687204554,99102.9696408028,292484.995284151,7.90127685109624,101000,317746.284072216,-3.81409997905071,98635.2403224134,322740.760257323,4.08717687204554,98568.2133345053,292484.995284151,0.768,0,0,0.232,0,0,-7.90127685109624,101000,322740.760257323,0.768,0,0,0.232,0,0,3.81409997905071,98635.2403224134,343007.572860281,0.768,0,0,0.232,0,0,98568.2133345053,290.097805721649,98635.2403224134
0.774,4.18247647636936,99008.0043750602,292503.512221867,8.10060186405757,101000,317755.542541074,-3.91812538768821,98514.7920921148,322740.760257323,4.18247647636936,98448.276909361,292503.512221867,0.768,0,0,0.232,0,0,-8.10060186405757,101000,322740.760257323,0.768,0,0,0.232,0,0,3.91812538768821,98514.7920921148,343007.572860281,0.768,0,0,0.232,0,0,98448.276909361,290.116119540464,98514.7920921148
0.776,4.27485566770829,98913.8283750684,292523.607265657,8.29365442380436,101000,317765.590062969,-4.01879875609607,98395.281950964,322740.760257323,4.27485566770829,98329.3205857794,292523.607265657,0.768,0,0,0.232,0,0,-8.29365442380436,101000,322740.760257323,0.768,0,0,0.232,0,0,4.01879875609607,98395.281950964,343007.572860281,0.768,0,0,0.232,0,0,98329.3205857794,290.135994138581,98395.281950964
0.778,4.36443885985601,98820.5006369692,292545.277246239,8.48073620160034,101000,317776.42505326,-4.11629734174434,98276.7853841274,322740.760257323,4.36443885985601,98211.4194991242,292545.277246239,0.768,0,0,0.232,0,0,-8.48073620160034,101000,322740.760257323,0.768,0,0,0.232,0,0,4.11629734174434,98276.7853841274,343007.572860281,0.768,0,0,0.232,0,0,98211.4194991242,290.157426377572,98276.7853841274
0.78,4.45133612992214,98728.0795462246,292568.518745934,8.66211203031711,101000,317788.045803107,-4.21077590039497,98159.3772365766,322740.760257323,4.45133612992214,98094.6481182486,292568.518745934,0.768,0,0,0.232,0,0,-8.66211203031711,101000,322740.760257323,0.768,0,0,0.232,0,0,4.21077590039497,98159.3772365766,343007.572860281,0.768,0,0,0.232,0,0,98094.6481182486,290.180412873036,98159.3772365766
0.782,4.53564525716209,98636.622840779,292593.328099205,8.83801551622963,101000,317800.450479743,-4.30237025906754,98043.131665814,322740.760257323,4.53564525716209,97979.0801984598,292593.328099205,0.768,0,0,0.232,0,0,-8.83801551622963,101000,322740.760257323,0.768,0,0,0.232,0,0,4.30237025906754,98043.131665814,343007.572860281,0.768,0,0,0.232,0,0,97979.0801984598,290.204949995139,98043.131665814
0.784,4.61745341086121,98546.1875758077,292619.70139323,9.00865361182786,101000,317813.637126755,-4.39120020096665,97928.1220950336,322740.760257323,4.61745341086121,97864.7887349328,292619.70139323,0.768,0,0,0.232,0,0,-9.00865361182786,101000,322740.760257323,0.768,0,0,0.232,0,0,4.39120020096665,97928.1220950336,343007.572860281,0.768,0,0,0.232,0,0,97864.7887349328,290.231033869186,97928.1220950336
0.786,4.69683855782063,98456.8300897202,292647.63446852,9.17421037487854,101000,317827.6036644,-4.47737181705791,97814.4211667453,322740.760257323,4.69683855782063,97751.8459166056,292647.63446852,0.768,0,0,0.232,0,0,-9.17421037487854,101000,322740.760257323,0.768,0,0,0.232,0,0,4.47737181705791,97814.4211667453,343007.572860281,0.768,0,0,0.232,0,0,97751.8459166056,290.258660376231,97814.4211667453
0.788,4.77387064391085,98368.6059712065,292677.12291957,9.33485008347011,101000,317842.347889925,-4.56097943955927,97702.1006968926,322740.760257323,4.77387064391085,97640.3230805831,292677.12291957,0.768,0,0,0.232,0,0,-9.33485008347011,101000,322740.760257323,0.768,0,0,0.232,0,0,4.56097943955927,97702.1006968926,343007.572860281,0.768,0,0,0.232,0,0,97640.3230805831,290.287825153727,97702.1006968926
0.79,4.8486125921392,98281.5700271868,292708.162095557,9.49071983647836,101000,317857.867477919,-4.64210724433916,97591.2316294914,322740.760257323,4.8486125921392,97530.2906670788,292708.162095557,0.768,0,0,0.232,0,0,-9.49071983647836,101000,322740.760257323,0.768,0,0,0.232,0,0,4.64210724433916,97591.2316294914,343007.572860281,0.768,0,0,0.232,0,0,97530.2906670788,290.318523596219,97591.2316294914
0.792,4.92112115060686,98195.7762515759,292740.747101067,9.6419517392426,101000,317874.159980674,-4.72083058863574,97481.8839918212,322740.760257323,4.92112115060686,97421.8181749235,292740.747101067,0.768,0,0,0.232,0,0,-9.6419517392426,101000,322740.760257323,0.768,0,0,0.232,0,0,4.72083058863574,97481.8839918212,343007.572860281,0.768,0,0,0.232,0,0,97421.8181749235,290.350750856066,97481.8839918212
0.794,4.99144761681324,98111.2777948045,292774.872796865,9.78866475216333,101000,317891.222828573,-4.79721713535009,97374.1268501935,322740.760257323,4.99144761681324,97314.9741176681,292774.872796865,0.768,0,0,0.232,0,0,-9.78866475216333,101000,322740.760257323,0.768,0,0,0.232,0,0,4.79721713535009,97374.1268501935,343007.572860281,0.768,0,0,0.232,0,0,97314.9741176681,290.384501844211,97374.1268501935
0.796,5.05963845944646,98028.1269340645,292810.533800708,9.93096626330206,101000,317909.053330494,-4.8713278038556,97268.0282663286,322740.760257323,5.05963845944646,97209.8259803091,292810.533800708,0.768,0,0,0.232,0,0,-9.93096626330206,101000,322740.760257323,0.768,0,0,0.232,0,0,4.8713278038556,97268.0282663286,343007.572860281,0.768,0,0,0.232,0,0,97209.8259803091,290.41977123098,97268.0282663286
0.798,5.12573585467144,97946.3750442551,292847.724488185,10.068953433409,101000,317927.648674233,-4.94321757873755,97163.6552543662,322740.760257323,5.12573585467144,97106.440176664,292847.724488185,0.768,0,0,0.232,0,0,-10.068953433409,101000,322740.760257323,0.768,0,0,0.232,0,0,4.94321757873755,97163.6552543662,343007.572860281,0.768,0,0,0.232,0,0,97106.440176664,290.45655344693,97163.6552543662
0.8,5.18977815069766,97866.072569621,292886.438993607,10.2027143520782,101000,317947.005926944,-5.01293620138051,97061.0737385376,322740.760257323,5.18977815069766,97004.8820074221,292886.438993607,0.768,0,0,0.232,0,0,-10.2027143520782,101000,322740.760257323,0.768,0,0,0.232,0,0,5.01293620138051,97061.0737385376,343007.572860281,0.768,0,0,0.232,0,0,97004.8820074221,290.494842683722,97061.0737385376
0.802,5.25180027186675,97787.2689960768,292926.671210924,10.3323290361905,101000,317967.122035602,-5.08052876432373,96960.348511527,322740.760257323,5.25180027186675,96905.2156188998,292926.671210924,0.768,0,0,0.232,0,0,-10.3323290361905,101000,322740.760257323,0.768,0,0,0.232,0,0,5.08052876432373,96960.348511527,343007.572860281,0.768,0,0,0.232,0,0,96905.2156188998,290.534632895042,96960.348511527
0.804,5.31183407147971,97710.0128242173,292968.414794691,10.4578702959081,101000,317987.993827486,-5.14603622442842,96861.5431935465,322740.760257323,5.31183407147971,96807.5039625244,292968.414794691,0.768,0,0,0.232,0,0,-10.4578702959081,101000,322740.760257323,0.768,0,0,0.232,0,0,5.14603622442842,96861.5431935465,343007.572860281,0.768,0,0,0.232,0,0,96807.5039625244,290.575917797553,96861.5431935465
0.806,5.36990864097114,97634.3515430152,293011.663161064,10.5794044888389,101000,318009.618010672,-5.20949584786775,96764.7201921528,322740.760257323,5.36990864097114,96711.8087550724,293011.663161064,0.768,0,0,0.232,0,0,-10.5794044888389,101000,322740.760257323,0.768,0,0,0.232,0,0,5.20949584786775,96764.7201921528,343007.572860281,0.768,0,0,0.232,0,0,96711.8087550724,290.618690871891,96764.7201921528
0.808,5.42605058174046,97560.3316042116,293056.409488832,10.6969921792991,101000,318031.991174556,-5.27094159755861,96669.9406628287,322740.760257323,5.42605058174046,96618.1904396877,293056.409488832,0.768,0,0,0.232,0,0,-10.6969921792991,101000,322740.760257323,0.768,0,0,0.232,0,0,5.27094159755861,96669.9406628287,343007.572860281,0.768,0,0,0.232,0,0,96618.1904396877,290.662945363692,96669.9406628287
0.81,5.48028424490081,97487.9983974007,293102.646720494,10.8106887166568,101000,318055.109790388,-5.33040447175598,96577.2644703566,322740.760257323,5.48028424490081,96526.708147705,293102.646720494,0.768,0,0,0.232,0,0,-10.8106887166568,101000,322740.760257323,0.768,0,0,0.232,0,0,5.33040447175598,96577.2644703566,343007.572860281,0.768,0,0,0.232,0,0,96526.708147705,290.708674284659,96577.2644703566
0.812,5.53263194335239,97417.3962258169,293150.36756337,10.9205447443638,101000,318078.970211825,-5.38791280101142,96486.7501510057,322740.760257323,5.53263194335239,96437.4196613007,293150.36756337,0.768,0,0,0.232,0,0,-10.9205447443638,101000,322740.760257323,0.768,0,0,0.232,0,0,5.38791280101142,96486.7501510057,343007.572860281,0.768,0,0,0.232,0,0,96437.4196613007,290.755870413665,96486.7501510057
0.814,5.58311413988843,97348.5682828252,293199.564490742,11.0266066493641,101000,318103.568675512,-5.44349250947563,96398.4548755605,322740.760257323,5.58311413988843,96350.3813769965,293199.564490742,0.768,0,0,0.232,0,0,-11.0266066493641,101000,322740.760257323,0.768,0,0,0.232,0,0,5.44349250947563,96398.4548755605,343007.572860281,0.768,0,0,0.232,0,0,96350.3813769965,290.804526297894,96398.4548755605
0.816,5.63174961446788,97281.5566291235,293250.229743045,11.1289169600035,101000,318128.901301663,-5.49716734553565,96312.4344132091,322740.760257323,5.63174961446788,96265.6482700383,293250.229743045,0.768,0,0,0.232,0,0,-11.1289169600035,101000,322740.760257323,0.768,0,0,0.232,0,0,5.49716734553565,96312.4344132091,343007.572860281,0.768,0,0,0.232,0,0,96265.6482700383,290.854634254018,96312.4344132091
0.818,5.67855561331381,97216.4021706576,293302.35532908,11.2275146992849,101000,318154.964094681,-5.54895908597107,96228.7430963195,322740.760257323,5.67855561331381,96183.2738596727,293302.35532908,0.768,0,0,0.232,0,0,-11.2275146992849,101000,322740.760257323,0.768,0,0,0.232,0,0,5.54895908597107,96228.7430963195,343007.572860281,0.768,0,0,0.232,0,0,96183.2738596727,290.90618636941,96228.7430963195
0.82,5.72354798210321,97153.1446372545,293355.933027279,11.322435699257,101000,318181.75294378,-5.59888771715381,96147.4337861211,322740.760257323,5.72354798210321,96103.3101753426,293355.933027279,0.768,0,0,0.232,0,0,-11.322435699257,101000,322740.760257323,0.768,0,0,0.232,0,0,5.59888771715381,96147.4337861211,343007.572860281,0.768,0,0,0.232,0,0,96103.3101753426,290.959174503392,96147.4337861211
0.822,5.76674128518388,97091.8225619768,293410.95438699,11.4137128814577,101000,318209.263623636,-5.64697159627385,96068.5578393169,322740.760257323,5.76674128518388,96025.8077238252,293410.95438699,0.768,0,0,0.232,0,0,-11.4137128814577,101000,322740.760257323,0.768,0,0,0.232,0,0,5.64697159627385,96068.5578393169,343007.572860281,0.768,0,0,0.232,0,0,96025.8077238252,291.013590288525,96068.5578393169
