"time","eta[1]","eta[2]","eta[3]","rho[1]","rho[2]","rho[3]","input_mdot[1]","input_mdot[2]","input_mdot[3]","input_dp[1]","input_dp[2]","input_dp[3]","M_FLOW[1]","M_FLOW[2]","M_FLOW[3]","DP[1]","DP[2]","DP[3]","DP_plot[1]","DP_plot[2]","DP_plot[3]","input_DP.y"
0.28785,0.001,0.0015,0.002,1000,1500,2000,53.6516542149448,48.4797422456067,45.1154837017789,143925,143925,143925,53.6516542149448,48.4797422456067,45.1154837017789,143925,143925,143925,143925,143925,143925,143925
0.288052,0.001,0.0015,0.002,1000,1500,2000,53.6704760552764,48.496749698242,45.1313109198423,144026,144026,144026,53.6704760552764,48.496749698242,45.1313109198423,144026,144026,144026,144026,144026,144026,144026
0.288254,0.001,0.0015,0.002,1000,1500,2000,53.689291297241,48.5137511885796,45.1471325893624,144127,144127,144127,53.689291297241,48.5137511885796,45.1471325893624,144127,144127,144127,144127,144127,144127,144127
0.288456,0.001,0.0015,0.002,1000,1500,2000,53.7080999477732,48.5307467228857,45.1629487161707,144228,144228,144228,53.7080999477732,48.5307467228857,45.1629487161707,144228,144228,144228,144228,144228,144228,144228
0.288658,0.001,0.0015,0.002,1000,1500,2000,53.7269020137957,48.5477363074156,45.1787593060884,144329,144329,144329,53.7269020137957,48.5477363074156,45.1787593060884,144329,144329,144329,144329,144329,144329,144329
0.28886,0.001,0.0015,0.002,1000,1500,2000,53.7456975022187,48.5647199484135,45.1945643649262,144430,144430,144430,53.7456975022187,48.5647199484135,45.1945643649262,144430,144430,144430,144430,144430,144430,144430
0.289062,0.001,0.0015,0.002,1000,1500,2000,53.7644864199408,48.5816976521128,45.2103638984852,144531,144531,144531,53.7644864199408,48.5816976521128,45.2103638984852,144531,144531,144531,144531,144531,144531,144531
0.289264,0.001,0.0015,0.002,1000,1500,2000,53.7832687738482,48.5986694247361,45.226157912556,144632,144632,144632,53.7832687738482,48.5986694247361,45.226157912556,144632,144632,144632,144632,144632,144632,144632
0.289466,0.001,0.0015,0.002,1000,1500,2000,53.8020445708153,48.6156352724949,45.2419464129192,144733,144733,144733,53.8020445708153,48.6156352724949,45.2419464129192,144733,144733,144733,144733,144733,144733,144733
0.289668,0.001,0.0015,0.002,1000,1500,2000,53.8208138177044,48.6325952015901,45.2577294053452,144834,144834,144834,53.8208138177044,48.6325952015901,45.2577294053452,144834,144834,144834,144834,144834,144834,144834
0.28987,0.001,0.0015,0.002,1000,1500,2000,53.8395765213658,48.6495492182117,45.2735068955945,144935,144935,144935,53.8395765213658,48.6495492182117,45.2735068955945,144935,144935,144935,144935,144935,144935,144935
0.290072,0.001,0.0015,0.002,1000,1500,2000,53.8583326886379,48.6664973285388,45.2892788894176,145036,145036,145036,53.8583326886379,48.6664973285388,45.2892788894176,145036,145036,145036,145036,145036,145036,145036
0.290274,0.001,0.0015,0.002,1000,1500,2000,53.8770823263473,48.6834395387399,45.3050453925547,145137,145137,145137,53.8770823263473,48.6834395387399,45.3050453925547,145137,145137,145137,145137,145137,145137,145137
0.290476,0.001,0.0015,0.002,1000,1500,2000,53.8958254413085,48.7003758549728,45.3208064107363,145238,145238,145238,53.8958254413085,48.7003758549728,45.3208064107363,145238,145238,145238,145238,145238,145238,145238
0.290678,0.001,0.0015,0.002,1000,1500,2000,53.9145620403245,48.7173062833845,45.3365619496829,145339,145339,145339,53.9145620403245,48.7173062833845,45.3365619496829,145339,145339,145339,145339,145339,145339,145339
0.29088,0.001,0.0015,0.002,1000,1500,2000,53.9332921301862,48.7342308301113,45.3523120151049,145440,145440,145440,53.9332921301862,48.7342308301113,45.3523120151049,145440,145440,145440,145440,145440,145440,145440
0.291082,0.001,0.0015,0.002,1000,1500,2000,53.9520157176727,48.7511495012789,45.368056612703,145541,145541,145541,53.9520157176727,48.7511495012789,45.368056612703,145541,145541,145541,145541,145541,145541,145541
0.291284,0.001,0.0015,0.002,1000,1500,2000,53.9707328095515,48.7680623030023,45.3837957481679,145642,145642,145642,53.9707328095515,48.7680623030023,45.3837957481679,145642,145642,145642,145642,145642,145642,145642
0.291486,0.001,0.0015,0.002,1000,1500,2000,53.9894434125784,48.7849692413861,45.3995294271804,145743,145743,145743,53.9894434125784,48.7849692413861,45.3995294271804,145743,145743,145743,145743,145743,145743,145743
0.291688,0.001,0.0015,0.002,1000,1500,2000,54.0081475334972,48.8018703225242,45.4152576554115,145844,145844,145844,54.0081475334972,48.8018703225242,45.4152576554115,145844,145844,145844,145844,145844,145844,145844
0.29189,0.001,0.0015,0.002,1000,1500,2000,54.0268451790404,48.8187655524998,45.4309804385225,145945,145945,145945,54.0268451790404,48.8187655524998,45.4309804385225,145945,145945,145945,145945,145945,145945,145945
0.292092,0.001,0.0015,0.002,1000,1500,2000,54.0455363559286,48.8356549373858,45.4466977821647,146046,146046,146046,54.0455363559286,48.8356549373858,45.4466977821647,146046,146046,146046,146046,146046,146046,146046
0.292294,0.001,0.0015,0.002,1000,1500,2000,54.0642210708709,48.8525384832445,45.4624096919797,146147,146147,146147,54.0642210708709,48.8525384832445,45.4624096919797,146147,146147,146147,146147,146147,146147,146147
0.292496,0.001,0.0015,0.002,1000,1500,2000,54.0828993305647,48.8694161961278,45.4781161735994,146248,146248,146248,54.0828993305647,48.8694161961278,45.4781161735994,146248,146248,146248,146248,146248,146248,146248
0.292698,0.001,0.0015,0.002,1000,1500,2000,54.1015711416961,48.8862880820771,45.493817232646,146349,146349,146349,54.1015711416961,48.8862880820771,45.493817232646,146349,146349,146349,146349,146349,146349,146349
0.2929,0.001,0.0015,0.002,1000,1500,2000,54.1202365109392,48.9031541471234,45.509512874732,146450,146450,146450,54.1202365109392,48.9031541471234,45.509512874732,146450,146450,146450,146450,146450,146450,146450
0.293102,0.001,0.0015,0.002,1000,1500,2000,54.1388954449571,48.9200143972872,45.5252031054601,146551,146551,146551,54.1388954449571,48.9200143972872,45.5252031054601,146551,146551,146551,146551,146551,146551,146551
0.293304,0.001,0.0015,0.002,1000,1500,2000,54.1575479504012,48.9368688385787,45.5408879304235,146652,146652,146652,54.1575479504012,48.9368688385787,45.5408879304235,146652,146652,146652,146652,146652,146652,146652
0.293506,0.001,0.0015,0.002,1000,1500,2000,54.1761940339112,48.9537174769979,45.5565673552056,146753,146753,146753,54.1761940339112,48.9537174769979,45.5565673552056,146753,146753,146753,146753,146753,146753,146753
0.293708,0.001,0.0015,0.002,1000,1500,2000,54.1948337021159,48.9705603185343,45.5722413853805,146854,146854,146854,54.1948337021159,48.9705603185343,45.5722413853805,146854,146854,146854,146854,146854,146854,146854
0.29391,0.001,0.0015,0.002,1000,1500,2000,54.2134669616323,48.9873973691671,45.5879100265123,146955,146955,146955,54.2134669616323,48.9873973691671,45.5879100265123,146955,146955,146955,146955,146955,146955,146955
0.294112,0.001,0.0015,0.002,1000,1500,2000,54.2320938190662,49.0042286348653,45.6035732841559,147056,147056,147056,54.2320938190662,49.0042286348653,45.6035732841559,147056,147056,147056,147056,147056,147056,147056
0.294314,0.001,0.0015,0.002,1000,1500,2000,54.250714281012,49.0210541215877,45.6192311638565,147157,147157,147157,54.250714281012,49.0210541215877,45.6192311638565,147157,147157,147157,147157,147157,147157,147157
0.294516,0.001,0.0015,0.002,1000,1500,2000,54.2693283540528,49.0378738352827,45.6348836711498,147258,147258,147258,54.2693283540528,49.0378738352827,45.6348836711498,147258,147258,147258,147258,147258,147258,147258
0.294718,0.001,0.0015,0.002,1000,1500,2000,54.2879360447604,49.0546877818887,45.650530811562,147359,147359,147359,54.2879360447604,49.0546877818887,45.650530811562,147359,147359,147359,147359,147359,147359,147359
0.29492,0.001,0.0015,0.002,1000,1500,2000,54.3065373596955,49.0714959673337,45.6661725906098,147460,147460,147460,54.3065373596955,49.0714959673337,45.6661725906098,147460,147460,147460,147460,147460,147460,147460
0.295122,0.001,0.0015,0.002,1000,1500,2000,54.3251323054072,49.0882983975359,45.6818090138007,147561,147561,147561,54.3251323054072,49.0882983975359,45.6818090138007,147561,147561,147561,147561,147561,147561,147561
0.295324,0.001,0.0015,0.002,1000,1500,2000,54.3437208884338,49.105095078403,45.6974400866324,147662,147662,147662,54.3437208884338,49.105095078403,45.6974400866324,147662,147662,147662,147662,147662,147662,147662
0.295526,0.001,0.0015,0.002,1000,1500,2000,54.3623031153022,49.1218860158328,45.7130658145935,147763,147763,147763,54.3623031153022,49.1218860158328,45.7130658145935,147763,147763,147763,147763,147763,147763,147763
0.295728,0.001,0.0015,0.002,1000,1500,2000,54.3808789925282,49.138671215713,45.728686203163,147864,147864,147864,54.3808789925282,49.138671215713,45.728686203163,147864,147864,147864,147864,147864,147864,147864
0.29593,0.001,0.0015,0.002,1000,1500,2000,54.3994485266165,49.1554506839213,45.7443012578108,147965,147965,147965,54.3994485266165,49.1554506839213,45.7443012578108,147965,147965,147965,147965,147965,147965,147965
0.296132,0.001,0.0015,0.002,1000,1500,2000,54.4180117240606,49.1722244263252,45.7599109839972,148066,148066,148066,54.4180117240606,49.1722244263252,45.7599109839972,148066,148066,148066,148066,148066,148066,148066
0.296334,0.001,0.0015,0.002,1000,1500,2000,54.4365685913431,49.1889924487824,45.7755153871733,148167,148167,148167,54.4365685913431,49.1889924487824,45.7755153871733,148167,148167,148167,148167,148167,148167,148167
0.296536,0.001,0.0015,0.002,1000,1500,2000,54.4551191349353,49.2057547571404,45.7911144727811,148268,148268,148268,54.4551191349353,49.2057547571404,45.7911144727811,148268,148268,148268,148268,148268,148268,148268
0.296738,0.001,0.0015,0.002,1000,1500,2000,54.4736633612978,49.2225113572369,45.8067082462529,148369,148369,148369,54.4736633612978,49.2225113572369,45.8067082462529,148369,148369,148369,148369,148369,148369,148369
0.29694,0.001,0.0015,0.002,1000,1500,2000,54.49220127688,49.2392622548997,45.8222967130123,148470,148470,148470,54.49220127688,49.2392622548997,45.8222967130123,148470,148470,148470,148470,148470,148470,148470
0.297142,0.001,0.0015,0.002,1000,1500,2000,54.5107328881203,49.2560074559466,45.8378798784731,148571,148571,148571,54.5107328881203,49.2560074559466,45.8378798784731,148571,148571,148571,148571,148571,148571,148571
0.297344,0.001,0.0015,0.002,1000,1500,2000,54.5292582014463,49.2727469661855,45.8534577480404,148672,148672,148672,54.5292582014463,49.2727469661855,45.8534577480404,148672,148672,148672,148672,148672,148672,148672
0.297546,0.001,0.0015,0.002,1000,1500,2000,54.5477772232747,49.2894807914144,45.8690303271099,148773,148773,148773,54.5477772232747,49.2894807914144,45.8690303271099,148773,148773,148773,148773,148773,148773,148773
0.297748,0.001,0.0015,0.002,1000,1500,2000,54.566289960011,49.3062089374217,45.884597621068,148874,148874,148874,54.566289960011,49.3062089374217,45.884597621068,148874,148874,148874,148874,148874,148874,148874
0.29795,0.001,0.0015,0.002,1000,1500,2000,54.5847964180503,49.3229314099858,45.9001596352923,148975,148975,148975,54.5847964180503,49.3229314099858,45.9001596352923,148975,148975,148975,148975,148975,148975,148975
0.298152,0.001,0.0015,0.002,1000,1500,2000,54.6032966037766,49.3396482148752,45.9157163751511,149076,149076,149076,54.6032966037766,49.3396482148752,45.9157163751511,149076,149076,149076,149076,149076,149076,149076
0.298354,0.001,0.0015,0.002,1000,1500,2000,54.621790523563,49.3563593578488,45.9312678460035,149177,149177,149177,54.621790523563,49.3563593578488,45.9312678460035,149177,149177,149177,149177,149177,149177,149177
0.298556,0.001,0.0015,0.002,1000,1500,2000,54.6402781837721,49.3730648446558,45.9468140531997,149278,149278,149278,54.6402781837721,49.3730648446558,45.9468140531997,149278,149278,149278,149278,149278,149278,149278
0.298758,0.001,0.0015,0.002,1000,1500,2000,54.6587595907554,49.3897646810354,45.9623550020808,149379,149379,149379,54.6587595907554,49.3897646810354,45.9623550020808,149379,149379,149379,149379,149379,149379,149379
0.29896,0.001,0.0015,0.002,1000,1500,2000,54.677234750854,49.4064588727175,45.977890697979,149480,149480,149480,54.677234750854,49.4064588727175,45.977890697979,149480,149480,149480,149480,149480,149480,149480
0.299162,0.001,0.0015,0.002,1000,1500,2000,54.6957036703981,49.4231474254221,45.9934211462172,149581,149581,149581,54.6957036703981,49.4231474254221,45.9934211462172,149581,149581,149581,149581,149581,149581,149581
0.299364,0.001,0.0015,0.002,1000,1500,2000,54.7141663557072,49.4398303448594,46.0089463521096,149682,149682,149682,54.7141663557072,49.4398303448594,46.0089463521096,149682,149682,149682,149682,149682,149682,149682
0.299566,0.001,0.0015,0.002,1000,1500,2000,54.7326228130902,49.4565076367302,46.0244663209612,149783,149783,149783,54.7326228130902,49.4565076367302,46.0244663209612,149783,149783,149783,149783,149783,149783,149783
0.299768,0.001,0.0015,0.002,1000,1500,2000,54.7510730488453,49.4731793067256,46.0399810580683,149884,149884,149884,54.7510730488453,49.4731793067256,46.0399810580683,149884,149884,149884,149884,149884,149884,149884
0.29997,0.001,0.0015,0.002,1000,1500,2000,54.7695170692603,49.4898453605272,46.0554905687182,149985,149985,149985,54.7695170692603,49.4898453605272,46.0554905687182,149985,149985,149985,149985,149985,149985,149985
0.300172,0.001,0.0015,0.002,1000,1500,2000,54.7879548806122,49.506505803807,46.0709948581891,150086,150086,150086,54.7879548806122,49.506505803807,46.0709948581891,150086,150086,150086,150086,150086,150086,150086
0.300374,0.001,0.0015,0.002,1000,1500,2000,54.8063864891675,49.5231606422273,46.0864939317506,150187,150187,150187,54.8063864891675,49.5231606422273,46.0864939317506,150187,150187,150187,150187,150187,150187,150187
0.300576,0.001,0.0015,0.002,1000,1500,2000,54.8248119011821,49.539809881441,46.1019877946632,150288,150288,150288,54.8248119011821,49.539809881441,46.1019877946632,150288,150288,150288,150288,150288,150288,150288
0.300778,0.001,0.0015,0.002,1000,1500,2000,54.8432311229016,49.5564535270917,46.1174764521789,150389,150389,150389,54.8432311229016,49.5564535270917,46.1174764521789,150389,150389,150389,150389,150389,150389,150389
0.30098,0.001,0.0015,0.002,1000,1500,2000,54.8616441605609,49.5730915848131,46.1329599095405,150490,150490,150490,54.8616441605609,49.5730915848131,46.1329599095405,150490,150490,150490,150490,150490,150490,150490
0.301182,0.001,0.0015,0.002,1000,1500,2000,54.8800510203844,49.5897240602299,46.1484381719822,150591,150591,150591,54.8800510203844,49.5897240602299,46.1484381719822,150591,150591,150591,150591,150591,150591,150591
0.301384,0.001,0.0015,0.002,1000,1500,2000,54.8984517085865,49.606350958957,46.1639112447295,150692,150692,150692,54.8984517085865,49.606350958957,46.1639112447295,150692,150692,150692,150692,150692,150692,150692
0.301586,0.001,0.0015,0.002,1000,1500,2000,54.9168462313706,49.6229722866002,46.179379132999,150793,150793,150793,54.9168462313706,49.6229722866002,46.179379132999,150793,150793,150793,150793,150793,150793,150793
0.301788,0.001,0.0015,0.002,1000,1500,2000,54.9352345949301,49.6395880487557,46.1948418419985,150894,150894,150894,54.9352345949301,49.6395880487557,46.1948418419985,150894,150894,150894,150894,150894,150894,150894
0.30199,0.001,0.0015,0.002,1000,1500,2000,54.9536168054478,49.6561982510103,46.2102993769274,150995,150995,150995,54.9536168054478,49.6561982510103,46.2102993769274,150995,150995,150995,150995,150995,150995,150995
0.302192,0.001,0.0015,0.002,1000,1500,2000,54.9719928690965,49.6728028989417,46.225751742976,151096,151096,151096,54.9719928690965,49.6728028989417,46.225751742976,151096,151096,151096,151096,151096,151096,151096
0.302394,0.001,0.0015,0.002,1000,1500,2000,54.9903627920384,49.6894019981182,46.2411989453263,151197,151197,151197,54.9903627920384,49.6894019981182,46.2411989453263,151197,151197,151197,151197,151197,151197,151197
0.302596,0.001,0.0015,0.002,1000,1500,2000,55.0087265804254,49.7059955540985,46.2566409891514,151298,151298,151298,55.0087265804254,49.7059955540985,46.2566409891514,151298,151298,151298,151298,151298,151298,151298
0.302798,0.001,0.0015,0.002,1000,1500,2000,55.0270842403993,49.7225835724325,46.2720778796159,151399,151399,151399,55.0270842403993,49.7225835724325,46.2720778796159,151399,151399,151399,151399,151399,151399,151399
0.303,0.001,0.0015,0.002,1000,1500,2000,55.0454357780915,49.7391660586605,46.2875096218757,151500,151500,151500,55.0454357780915,49.7391660586605,46.2875096218757,151500,151500,151500,151500,151500,151500,151500
0.303202,0.001,0.0015,0.002,1000,1500,2000,55.0637811996234,49.7557430183138,46.3029362210782,151601,151601,151601,55.0637811996234,49.7557430183138,46.3029362210782,151601,151601,151601,151601,151601,151601,151601
0.303404,0.001,0.0015,0.002,1000,1500,2000,55.082120511106,49.7723144569143,46.3183576823621,151702,151702,151702,55.082120511106,49.7723144569143,46.3183576823621,151702,151702,151702,151702,151702,151702,151702
0.303606,0.001,0.0015,0.002,1000,1500,2000,55.1004537186401,49.7888803799747,46.3337740108577,151803,151803,151803,55.1004537186401,49.7888803799747,46.3337740108577,151803,151803,151803,151803,151803,151803,151803
0.303808,0.001,0.0015,0.002,1000,1500,2000,55.1187808283166,49.8054407929988,46.3491852116866,151904,151904,151904,55.1187808283166,49.8054407929988,46.3491852116866,151904,151904,151904,151904,151904,151904,151904
0.30401,0.001,0.0015,0.002,1000,1500,2000,55.137101846216,49.8219957014809,46.364591289962,152005,152005,152005,55.137101846216,49.8219957014809,46.364591289962,152005,152005,152005,152005,152005,152005,152005
0.304212,0.001,0.0015,0.002,1000,1500,2000,55.155416778409,49.8385451109064,46.3799922507887,152106,152106,152106,55.155416778409,49.8385451109064,46.3799922507887,152106,152106,152106,152106,152106,152106,152106
0.304414,0.001,0.0015,0.002,1000,1500,2000,55.1737256309559,49.8550890267516,46.3953880992628,152207,152207,152207,55.1737256309559,49.8550890267516,46.3953880992628,152207,152207,152207,152207,152207,152207,152207
0.304616,0.001,0.0015,0.002,1000,1500,2000,55.1920284099072,49.8716274544836,46.4107788404721,152308,152308,152308,55.1920284099072,49.8716274544836,46.4107788404721,152308,152308,152308,152308,152308,152308,152308
0.304818,0.001,0.0015,0.002,1000,1500,2000,55.2103251213032,49.8881603995605,46.426164479496,152409,152409,152409,55.2103251213032,49.8881603995605,46.426164479496,152409,152409,152409,152409,152409,152409,152409
0.30502,0.001,0.0015,0.002,1000,1500,2000,55.2286157711743,49.9046878674314,46.4415450214052,152510,152510,152510,55.2286157711743,49.9046878674314,46.4415450214052,152510,152510,152510,152510,152510,152510,152510
0.305222,0.001,0.0015,0.002,1000,1500,2000,55.2469003655409,49.9212098635362,46.4569204712625,152611,152611,152611,55.2469003655409,49.9212098635362,46.4569204712625,152611,152611,152611,152611,152611,152611,152611
0.305424,0.001,0.0015,0.002,1000,1500,2000,55.2651789104134,49.9377263933061,46.4722908341218,152712,152712,152712,55.2651789104134,49.9377263933061,46.4722908341218,152712,152712,152712,152712,152712,152712,152712
0.305626,0.001,0.0015,0.002,1000,1500,2000,55.2834514117923,49.954237462163,46.4876561150291,152813,152813,152813,55.2834514117923,49.954237462163,46.4876561150291,152813,152813,152813,152813,152813,152813,152813
0.305828,0.001,0.0015,0.002,1000,1500,2000,55.3017178756682,49.9707430755202,46.5030163190217,152914,152914,152914,55.3017178756682,49.9707430755202,46.5030163190217,152914,152914,152914,152914,152914,152914,152914
0.30603,0.001,0.0015,0.002,1000,1500,2000,55.3199783080218,49.9872432387816,46.5183714511288,153015,153015,153015,55.3199783080218,49.9872432387816,46.5183714511288,153015,153015,153015,153015,153015,153015,153015
0.306232,0.001,0.0015,0.002,1000,1500,2000,55.3382327148238,50.0037379573427,46.5337215163712,153116,153116,153116,55.3382327148238,50.0037379573427,46.5337215163712,153116,153116,153116,153116,153116,153116,153116
0.306434,0.001,0.0015,0.002,1000,1500,2000,55.3564811020354,50.0202272365897,46.5490665197615,153217,153217,153217,55.3564811020354,50.0202272365897,46.5490665197615,153217,153217,153217,153217,153217,153217,153217
0.306636,0.001,0.0015,0.002,1000,1500,2000,55.3747234756075,50.0367110819001,46.5644064663041,153318,153318,153318,55.3747234756075,50.0367110819001,46.5644064663041,153318,153318,153318,153318,153318,153318,153318
0.306838,0.001,0.0015,0.002,1000,1500,2000,55.3929598414817,50.0531894986425,46.5797413609949,153419,153419,153419,55.3929598414817,50.0531894986425,46.5797413609949,153419,153419,153419,153419,153419,153419,153419
0.30704,0.001,0.0015,0.002,1000,1500,2000,55.4111902055893,50.0696624921767,46.5950712088218,153520,153520,153520,55.4111902055893,50.0696624921767,46.5950712088218,153520,153520,153520,153520,153520,153520,153520
0.307242,0.001,0.0015,0.002,1000,1500,2000,55.4294145738524,50.0861300678538,46.6103960147645,153621,153621,153621,55.4294145738524,50.0861300678538,46.6103960147645,153621,153621,153621,153621,153621,153621,153621
0.307444,0.001,0.0015,0.002,1000,1500,2000,55.4476329521829,50.1025922310157,46.6257157837943,153722,153722,153722,55.4476329521829,50.1025922310157,46.6257157837943,153722,153722,153722,153722,153722,153722,153722
0.307646,0.001,0.0015,0.002,1000,1500,2000,55.4658453464833,50.1190489869961,46.6410305208747,153823,153823,153823,55.4658453464833,50.1190489869961,46.6410305208747,153823,153823,153823,153823,153823,153823,153823
0.307848,0.001,0.0015,0.002,1000,1500,2000,55.4840517626462,50.1355003411194,46.6563402309607,153924,153924,153924,55.4840517626462,50.1355003411194,46.6563402309607,153924,153924,153924,153924,153924,153924,153924
0.30805,0.001,0.0015,0.002,1000,1500,2000,55.5022522065546,50.1519462987017,46.6716449189994,154025,154025,154025,55.5022522065546,50.1519462987017,46.6716449189994,154025,154025,154025,154025,154025,154025,154025
0.308252,0.001,0.0015,0.002,1000,1500,2000,55.5204466840821,50.1683868650501,46.6869445899296,154126,154126,154126,55.5204466840821,50.1683868650501,46.6869445899296,154126,154126,154126,154126,154126,154126,154126
0.308454,0.001,0.0015,0.002,1000,1500,2000,55.5386352010922,50.1848220454632,46.7022392486822,154227,154227,154227,55.5386352010922,50.1848220454632,46.7022392486822,154227,154227,154227,154227,154227,154227,154227
0.308656,0.001,0.0015,0.002,1000,1500,2000,55.5568177634393,50.2012518452307,46.71752890018,154328,154328,154328,55.5568177634393,50.2012518452307,46.71752890018,154328,154328,154328,154328,154328,154328,154328
0.308858,0.001,0.0015,0.002,1000,1500,2000,55.5749943769678,50.2176762696339,46.7328135493375,154429,154429,154429,55.5749943769678,50.2176762696339,46.7328135493375,154429,154429,154429,154429,154429,154429,154429
0.30906,0.001,0.0015,0.002,1000,1500,2000,55.5931650475128,50.2340953239454,46.7480932010616,154530,154530,154530,55.5931650475128,50.2340953239454,46.7480932010616,154530,154530,154530,154530,154530,154530,154530
0.309262,0.001,0.0015,0.002,1000,1500,2000,55.6113297808999,50.2505090134289,46.7633678602508,154631,154631,154631,55.6113297808999,50.2505090134289,46.7633678602508,154631,154631,154631,154631,154631,154631,154631
0.309464,0.001,0.0015,0.002,1000,1500,2000,55.6294885829449,50.26691734334,46.7786375317958,154732,154732,154732,55.6294885829449,50.26691734334,46.7786375317958,154732,154732,154732,154732,154732,154732,154732
0.309666,0.001,0.0015,0.002,1000,1500,2000,55.6476414594545,50.2833203189254,46.7939022205793,154833,154833,154833,55.6476414594545,50.2833203189254,46.7939022205793,154833,154833,154833,154833,154833,154833,154833
0.309868,0.001,0.0015,0.002,1000,1500,2000,55.6657884162256,50.2997179454232,46.8091619314759,154934,154934,154934,55.6657884162256,50.2997179454232,46.8091619314759,154934,154934,154934,154934,154934,154934,154934
0.31007,0.001,0.0015,0.002,1000,1500,2000,55.6839294590459,50.3161102280631,46.8244166693524,155035,155035,155035,55.6839294590459,50.3161102280631,46.8244166693524,155035,155035,155035,155035,155035,155035,155035
0.310272,0.001,0.0015,0.002,1000,1500,2000,55.7020645936935,50.3324971720664,46.8396664390677,155136,155136,155136,55.7020645936935,50.3324971720664,46.8396664390677,155136,155136,155136,155136,155136,155136,155136
0.310474,0.001,0.0015,0.002,1000,1500,2000,55.7201938259371,50.3488787826457,46.8549112454727,155237,155237,155237,55.7201938259371,50.3488787826457,46.8549112454727,155237,155237,155237,155237,155237,155237,155237
0.310676,0.001,0.0015,0.002,1000,1500,2000,55.7383171615362,50.3652550650051,46.8701510934104,155338,155338,155338,55.7383171615362,50.3652550650051,46.8701510934104,155338,155338,155338,155338,155338,155338,155338
0.310878,0.001,0.0015,0.002,1000,1500,2000,55.7564346062407,50.3816260243404,46.885385987716,155439,155439,155439,55.7564346062407,50.3816260243404,46.885385987716,155439,155439,155439,155439,155439,155439,155439
0.31108,0.001,0.0015,0.002,1000,1500,2000,55.7745461657914,50.3979916658389,46.9006159332168,155540,155540,155540,55.7745461657914,50.3979916658389,46.9006159332168,155540,155540,155540,155540,155540,155540,155540
0.311282,0.001,0.0015,0.002,1000,1500,2000,55.7926518459196,50.4143519946795,46.9158409347324,155641,155641,155641,55.7926518459196,50.4143519946795,46.9158409347324,155641,155641,155641,155641,155641,155641,155641
0.311484,0.001,0.0015,0.002,1000,1500,2000,55.8107516523474,50.4307070160326,46.9310609970743,155742,155742,155742,55.8107516523474,50.4307070160326,46.9310609970743,155742,155742,155742,155742,155742,155742,155742
0.311686,0.001,0.0015,0.002,1000,1500,2000,55.8288455907876,50.4470567350603,46.9462761250464,155843,155843,155843,55.8288455907876,50.4470567350603,46.9462761250464,155843,155843,155843,155843,155843,155843,155843
0.311888,0.001,0.0015,0.002,1000,1500,2000,55.8469336669436,50.4634011569163,46.9614863234449,155944,155944,155944,55.8469336669436,50.4634011569163,46.9614863234449,155944,155944,155944,155944,155944,155944,155944
0.31209,0.001,0.0015,0.002,1000,1500,2000,55.8650158865099,50.4797402867461,46.976691597058,156045,156045,156045,55.8650158865099,50.4797402867461,46.976691597058,156045,156045,156045,156045,156045,156045,156045
0.312292,0.001,0.0015,0.002,1000,1500,2000,55.8830922551714,50.4960741296867,46.9918919506663,156146,156146,156146,55.8830922551714,50.4960741296867,46.9918919506663,156146,156146,156146,156146,156146,156146,156146
0.312494,0.001,0.0015,0.002,1000,1500,2000,55.9011627786042,50.5124026908668,47.0070873890426,156247,156247,156247,55.9011627786042,50.5124026908668,47.0070873890426,156247,156247,156247,156247,156247,156247,156247
0.312696,0.001,0.0015,0.002,1000,1500,2000,55.9192274624748,50.5287259754069,47.0222779169522,156348,156348,156348,55.9192274624748,50.5287259754069,47.0222779169522,156348,156348,156348,156348,156348,156348,156348
0.312898,0.001,0.0015,0.002,1000,1500,2000,55.937286312441,50.5450439884192,47.0374635391523,156449,156449,156449,55.937286312441,50.5450439884192,47.0374635391523,156449,156449,156449,156449,156449,156449,156449
0.3131,0.001,0.0015,0.002,1000,1500,2000,55.9553393341511,50.5613567350077,47.0526442603929,156550,156550,156550,55.9553393341511,50.5613567350077,47.0526442603929,156550,156550,156550,156550,156550,156550,156550
0.313302,0.001,0.0015,0.002,1000,1500,2000,55.9733865332445,50.5776642202681,47.0678200854159,156651,156651,156651,55.9733865332445,50.5776642202681,47.0678200854159,156651,156651,156651,156651,156651,156651,156651
0.313504,0.001,0.0015,0.002,1000,1500,2000,55.9914279153515,50.5939664492878,47.0829910189558,156752,156752,156752,55.9914279153515,50.5939664492878,47.0829910189558,156752,156752,156752,156752,156752,156752,156752
0.313706,0.001,0.0015,0.002,1000,1500,2000,56.0094634860931,50.6102634271462,47.0981570657395,156853,156853,156853,56.0094634860931,50.6102634271462,47.0981570657395,156853,156853,156853,156853,156853,156853,156853
0.313908,0.001,0.0015,0.002,1000,1500,2000,56.0274932510817,50.6265551589144,47.1133182304862,156954,156954,156954,56.0274932510817,50.6265551589144,47.1133182304862,156954,156954,156954,156954,156954,156954,156954
0.31411,0.001,0.0015,0.002,1000,1500,2000,56.0455172159201,50.6428416496555,47.1284745179076,157055,157055,157055,56.0455172159201,50.6428416496555,47.1284745179076,157055,157055,157055,157055,157055,157055,157055
0.314312,0.001,0.0015,0.002,1000,1500,2000,56.0635353862027,50.6591229044242,47.1436259327076,157156,157156,157156,56.0635353862027,50.6591229044242,47.1436259327076,157156,157156,157156,157156,157156,157156,157156
