"time","frac_KmToRs[1]","frac_KmToRs[2]","frac_KmToRs[3]","dp_nom[1]","dp_nom[2]","dp_nom[3]","p_2[1]","p_2[2]","p_2[3]","m_flow_nom[1]","m_flow_nom[2]","m_flow_nom[3]","Km[1]","Km[2]","Km[3]","input_mdot[1]","input_mdot[2]","input_mdot[3]","input_dp[1]","input_dp[2]","input_dp[3]","M_FLOW[1]","M_FLOW[2]","M_FLOW[3]","DP[1]","DP[2]","DP[3]","DP_plot[1]","DP_plot[2]","DP_plot[3]","input_DP.y"
0.281588,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.29981844886122,0.649909224430612,0.530648659660985,8.44764,8.44764,8.44764,1.29981844886122,0.649909224430612,0.530648659660985,8.44764,8.44764,8.44764,8.44764,8.44764,8.44764,8.44764
0.28179,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.30028458423531,0.650142292117656,0.530838958630581,8.4537,8.4537,8.4537,1.30028458423531,0.650142292117656,0.530838958630581,8.4537,8.4537,8.4537,8.4537,8.4537,8.4537,8.4537
0.281992,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.30075055256571,0.650375276282855,0.531029189404876,8.45976,8.45976,8.45976,1.30075055256571,0.650375276282855,0.531029189404876,8.45976,8.45976,8.45976,8.45976,8.45976,8.45976,8.45976
0.282194,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.30121635403187,0.650608177015937,0.531219352057133,8.46582,8.46582,8.46582,1.30121635403187,0.650608177015937,0.531219352057133,8.46582,8.46582,8.46582,8.46582,8.46582,8.46582,8.46582
0.282396,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.30168198881294,0.650840994406468,0.531409446660482,8.47188,8.47188,8.47188,1.30168198881294,0.650840994406468,0.531409446660482,8.47188,8.47188,8.47188,8.47188,8.47188,8.47188,8.47188
0.282598,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.30214745708771,0.651073728543857,0.531599473287926,8.47794,8.47794,8.47794,1.30214745708771,0.651073728543857,0.531599473287926,8.47794,8.47794,8.47794,8.47794,8.47794,8.47794,8.47794
0.2828,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.3026127590347,0.651306379517351,0.531789432012333,8.484,8.484,8.484,1.3026127590347,0.651306379517351,0.531789432012333,8.484,8.484,8.484,8.484,8.484,8.484,8.484
0.283002,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.30307789483208,0.651538947416039,0.531979322906445,8.49006,8.49006,8.49006,1.30307789483208,0.651538947416039,0.531979322906445,8.49006,8.49006,8.49006,8.49006,8.49006,8.49006,8.49006
0.283204,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.3035428646577,0.65177143232885,0.532169146042872,8.49612,8.49612,8.49612,1.3035428646577,0.65177143232885,0.532169146042872,8.49612,8.49612,8.49612,8.49612,8.49612,8.49612,8.49612
0.283406,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.30400766868911,0.652003834344554,0.532358901494095,8.50218,8.50218,8.50218,1.30400766868911,0.652003834344554,0.532358901494095,8.50218,8.50218,8.50218,8.50218,8.50218,8.50218,8.50218
0.283608,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.30447230710353,0.652236153551764,0.532548589332467,8.50824,8.50824,8.50824,1.30447230710353,0.652236153551764,0.532548589332467,8.50824,8.50824,8.50824,8.50824,8.50824,8.50824,8.50824
0.28381,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.30493678007787,0.652468390038935,0.532738209630209,8.5143,8.5143,8.5143,1.30493678007787,0.652468390038935,0.532738209630209,8.5143,8.5143,8.5143,8.5143,8.5143,8.5143,8.5143
0.284012,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.30540108778873,0.652700543894365,0.532927762459416,8.52036,8.52036,8.52036,1.30540108778873,0.652700543894365,0.532927762459416,8.52036,8.52036,8.52036,8.52036,8.52036,8.52036,8.52036
0.284214,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.30586523041239,0.652932615206194,0.533117247892056,8.52642,8.52642,8.52642,1.30586523041239,0.652932615206194,0.533117247892056,8.52642,8.52642,8.52642,8.52642,8.52642,8.52642,8.52642
0.284416,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.30632920812481,0.653164604062406,0.533306665999967,8.53248,8.53248,8.53248,1.30632920812481,0.653164604062406,0.533306665999967,8.53248,8.53248,8.53248,8.53248,8.53248,8.53248,8.53248
0.284618,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.30679302110166,0.653396510550829,0.533496016854859,8.53854,8.53854,8.53854,1.30679302110166,0.653396510550829,0.533496016854859,8.53854,8.53854,8.53854,8.53854,8.53854,8.53854,8.53854
0.28482,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.30725666951827,0.653628334759135,0.533685300528317,8.5446,8.5446,8.5446,1.30725666951827,0.653628334759135,0.533685300528317,8.5446,8.5446,8.5446,8.5446,8.5446,8.5446,8.5446
0.285022,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.30772015354968,0.65386007677484,0.533874517091798,8.55066,8.55066,8.55066,1.30772015354968,0.65386007677484,0.533874517091798,8.55066,8.55066,8.55066,8.55066,8.55066,8.55066,8.55066
0.285224,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.30818347337061,0.654091736685306,0.534063666616631,8.55672,8.55672,8.55672,1.30818347337061,0.654091736685306,0.534063666616631,8.55672,8.55672,8.55672,8.55672,8.55672,8.55672,8.55672
0.285426,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.30864662915548,0.65432331457774,0.534252749174022,8.56278,8.56278,8.56278,1.30864662915548,0.65432331457774,0.534252749174022,8.56278,8.56278,8.56278,8.56278,8.56278,8.56278,8.56278
0.285628,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.30910962107839,0.654554810539194,0.534441764835047,8.56884,8.56884,8.56884,1.30910962107839,0.654554810539194,0.534441764835047,8.56884,8.56884,8.56884,8.56884,8.56884,8.56884,8.56884
0.28583,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.30957244931313,0.654786224656567,0.534630713670661,8.5749,8.5749,8.5749,1.30957244931313,0.654786224656567,0.534630713670661,8.5749,8.5749,8.5749,8.5749,8.5749,8.5749,8.5749
0.286032,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.31003511403321,0.655017557016604,0.534819595751689,8.58096,8.58096,8.58096,1.31003511403321,0.655017557016604,0.534819595751689,8.58096,8.58096,8.58096,8.58096,8.58096,8.58096,8.58096
0.286234,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.31049761541179,0.655248807705897,0.535008411148834,8.58702,8.58702,8.58702,1.31049761541179,0.655248807705897,0.535008411148834,8.58702,8.58702,8.58702,8.58702,8.58702,8.58702,8.58702
0.286436,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.31095995362177,0.655479976810886,0.535197159932674,8.59308,8.59308,8.59308,1.31095995362177,0.655479976810886,0.535197159932674,8.59308,8.59308,8.59308,8.59308,8.59308,8.59308,8.59308
0.286638,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.31142212883572,0.655711064417858,0.535385842173661,8.59914,8.59914,8.59914,1.31142212883572,0.655711064417858,0.535385842173661,8.59914,8.59914,8.59914,8.59914,8.59914,8.59914,8.59914
0.28684,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.31188414122589,0.655942070612947,0.535574457942124,8.6052,8.6052,8.6052,1.31188414122589,0.655942070612947,0.535574457942124,8.6052,8.6052,8.6052,8.6052,8.6052,8.6052,8.6052
0.287042,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.31234599096427,0.656172995482137,0.535763007308269,8.61126,8.61126,8.61126,1.31234599096427,0.656172995482137,0.535763007308269,8.61126,8.61126,8.61126,8.61126,8.61126,8.61126,8.61126
0.287244,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.31280767822252,0.656403839111259,0.535951490342176,8.61732,8.61732,8.61732,1.31280767822252,0.656403839111259,0.535951490342176,8.61732,8.61732,8.61732,8.61732,8.61732,8.61732,8.61732
0.287446,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.31326920317199,0.656634601585996,0.536139907113806,8.62338,8.62338,8.62338,1.31326920317199,0.656634601585996,0.536139907113806,8.62338,8.62338,8.62338,8.62338,8.62338,8.62338,8.62338
0.287648,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.31373056598376,0.656865282991878,0.536328257692992,8.62944,8.62944,8.62944,1.31373056598376,0.656865282991878,0.536328257692992,8.62944,8.62944,8.62944,8.62944,8.62944,8.62944,8.62944
0.28785,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.31419176682857,0.657095883414285,0.536516542149448,8.6355,8.6355,8.6355,1.31419176682857,0.657095883414285,0.536516542149448,8.6355,8.6355,8.6355,8.6355,8.6355,8.6355,8.6355
0.288052,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.3146528058769,0.657326402938449,0.536704760552764,8.64156,8.64156,8.64156,1.3146528058769,0.657326402938449,0.536704760552764,8.64156,8.64156,8.64156,8.64156,8.64156,8.64156,8.64156
0.288254,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.3151136832989,0.65755684164945,0.53689291297241,8.64762,8.64762,8.64762,1.3151136832989,0.65755684164945,0.53689291297241,8.64762,8.64762,8.64762,8.64762,8.64762,8.64762,8.64762
0.288456,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.31557439926444,0.657787199632222,0.537080999477732,8.65368,8.65368,8.65368,1.31557439926444,0.657787199632222,0.537080999477732,8.65368,8.65368,8.65368,8.65368,8.65368,8.65368,8.65368
0.288658,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.31603495394309,0.658017476971547,0.537269020137957,8.65974,8.65974,8.65974,1.31603495394309,0.658017476971547,0.537269020137957,8.65974,8.65974,8.65974,8.65974,8.65974,8.65974,8.65974
0.28886,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.31649534750412,0.658247673752061,0.537456975022187,8.6658,8.6658,8.6658,1.31649534750412,0.658247673752061,0.537456975022187,8.6658,8.6658,8.6658,8.6658,8.6658,8.6658,8.6658
0.289062,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.3169555801165,0.658477790058252,0.537644864199408,8.67186,8.67186,8.67186,1.3169555801165,0.658477790058252,0.537644864199408,8.67186,8.67186,8.67186,8.67186,8.67186,8.67186,8.67186
0.289264,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.31741565194892,0.658707825974461,0.537832687738483,8.67792,8.67792,8.67792,1.31741565194892,0.658707825974461,0.537832687738483,8.67792,8.67792,8.67792,8.67792,8.67792,8.67792,8.67792
0.289466,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.31787556316976,0.658937781584878,0.538020445708153,8.68398,8.68398,8.68398,1.31787556316976,0.658937781584878,0.538020445708153,8.68398,8.68398,8.68398,8.68398,8.68398,8.68398,8.68398
0.289668,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.3183353139471,0.65916765697355,0.538208138177044,8.69004,8.69004,8.69004,1.3183353139471,0.65916765697355,0.538208138177044,8.69004,8.69004,8.69004,8.69004,8.69004,8.69004,8.69004
0.28987,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.31879490444876,0.659397452224378,0.538395765213658,8.6961,8.6961,8.6961,1.31879490444876,0.659397452224378,0.538395765213658,8.6961,8.6961,8.6961,8.6961,8.6961,8.6961,8.6961
0.290072,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.31925433484222,0.659627167421112,0.538583326886379,8.70216,8.70216,8.70216,1.31925433484222,0.659627167421112,0.538583326886379,8.70216,8.70216,8.70216,8.70216,8.70216,8.70216,8.70216
0.290274,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.31971360529472,0.659856802647362,0.538770823263473,8.70822,8.70822,8.70822,1.31971360529472,0.659856802647362,0.538770823263473,8.70822,8.70822,8.70822,8.70822,8.70822,8.70822,8.70822
0.290476,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.32017271597318,0.66008635798659,0.538958254413085,8.71428,8.71428,8.71428,1.32017271597318,0.66008635798659,0.538958254413085,8.71428,8.71428,8.71428,8.71428,8.71428,8.71428,8.71428
0.290678,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.32063166704422,0.660315833522111,0.539145620403245,8.72034,8.72034,8.72034,1.32063166704422,0.660315833522111,0.539145620403245,8.72034,8.72034,8.72034,8.72034,8.72034,8.72034,8.72034
0.29088,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.3210904586742,0.660545229337099,0.539332921301862,8.7264,8.7264,8.7264,1.3210904586742,0.660545229337099,0.539332921301862,8.7264,8.7264,8.7264,8.7264,8.7264,8.7264,8.7264
0.291082,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.32154909102916,0.66077454551458,0.539520157176727,8.73246,8.73246,8.73246,1.32154909102916,0.66077454551458,0.539520157176727,8.73246,8.73246,8.73246,8.73246,8.73246,8.73246,8.73246
0.291284,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.32200756427488,0.66100378213744,0.539707328095515,8.73852,8.73852,8.73852,1.32200756427488,0.66100378213744,0.539707328095515,8.73852,8.73852,8.73852,8.73852,8.73852,8.73852,8.73852
0.291486,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.32246587857684,0.661232939288418,0.539894434125784,8.74458,8.74458,8.74458,1.32246587857684,0.661232939288418,0.539894434125784,8.74458,8.74458,8.74458,8.74458,8.74458,8.74458,8.74458
0.291688,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.32292403410022,0.66146201705011,0.540081475334972,8.75064,8.75064,8.75064,1.32292403410022,0.66146201705011,0.540081475334972,8.75064,8.75064,8.75064,8.75064,8.75064,8.75064,8.75064
0.29189,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.32338203100994,0.661691015504971,0.540268451790404,8.7567,8.7567,8.7567,1.32338203100994,0.661691015504971,0.540268451790404,8.7567,8.7567,8.7567,8.7567,8.7567,8.7567,8.7567
0.292092,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.32383986947062,0.661919934735312,0.540455363559286,8.76276,8.76276,8.76276,1.32383986947062,0.661919934735312,0.540455363559286,8.76276,8.76276,8.76276,8.76276,8.76276,8.76276,8.76276
0.292294,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.3242975496466,0.662148774823302,0.540642210708709,8.76882,8.76882,8.76882,1.3242975496466,0.662148774823302,0.540642210708709,8.76882,8.76882,8.76882,8.76882,8.76882,8.76882,8.76882
0.292496,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.32475507170194,0.662377535850968,0.540828993305647,8.77488,8.77488,8.77488,1.32475507170194,0.662377535850968,0.540828993305647,8.77488,8.77488,8.77488,8.77488,8.77488,8.77488,8.77488
0.292698,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.32521243580039,0.662606217900195,0.541015711416961,8.78094,8.78094,8.78094,1.32521243580039,0.662606217900195,0.541015711416961,8.78094,8.78094,8.78094,8.78094,8.78094,8.78094,8.78094
0.2929,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.32566964210545,0.662834821052727,0.541202365109392,8.787,8.787,8.787,1.32566964210545,0.662834821052727,0.541202365109392,8.787,8.787,8.787,8.787,8.787,8.787,8.787
0.293102,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.32612669078033,0.663063345390167,0.541388954449571,8.79306,8.79306,8.79306,1.32612669078033,0.663063345390167,0.541388954449571,8.79306,8.79306,8.79306,8.79306,8.79306,8.79306,8.79306
0.293304,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.32658358198796,0.663291790993979,0.541575479504012,8.79912,8.79912,8.79912,1.32658358198796,0.663291790993979,0.541575479504012,8.79912,8.79912,8.79912,8.79912,8.79912,8.79912,8.79912
0.293506,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.32704031589097,0.663520157945484,0.541761940339113,8.80518,8.80518,8.80518,1.32704031589097,0.663520157945484,0.541761940339113,8.80518,8.80518,8.80518,8.80518,8.80518,8.80518,8.80518
0.293708,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.32749689265173,0.663748446325865,0.541948337021159,8.81124,8.81124,8.81124,1.32749689265173,0.663748446325865,0.541948337021159,8.81124,8.81124,8.81124,8.81124,8.81124,8.81124,8.81124
0.29391,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.32795331243233,0.663976656216166,0.542134669616323,8.8173,8.8173,8.8173,1.32795331243233,0.663976656216166,0.542134669616323,8.8173,8.8173,8.8173,8.8173,8.8173,8.8173,8.8173
0.294112,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.32840957539458,0.664204787697288,0.542320938190662,8.82336,8.82336,8.82336,1.32840957539458,0.664204787697288,0.542320938190662,8.82336,8.82336,8.82336,8.82336,8.82336,8.82336,8.82336
0.294314,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.3288656817,0.664432840849999,0.54250714281012,8.82942,8.82942,8.82942,1.3288656817,0.664432840849999,0.54250714281012,8.82942,8.82942,8.82942,8.82942,8.82942,8.82942,8.82942
0.294516,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.32932163150985,0.664660815754923,0.542693283540528,8.83548,8.83548,8.83548,1.32932163150985,0.664660815754923,0.542693283540528,8.83548,8.83548,8.83548,8.83548,8.83548,8.83548,8.83548
0.294718,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.3297774249851,0.664888712492549,0.542879360447604,8.84154,8.84154,8.84154,1.3297774249851,0.664888712492549,0.542879360447604,8.84154,8.84154,8.84154,8.84154,8.84154,8.84154,8.84154
0.29492,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.33023306228646,0.665116531143228,0.543065373596955,8.8476,8.8476,8.8476,1.33023306228646,0.665116531143228,0.543065373596955,8.8476,8.8476,8.8476,8.8476,8.8476,8.8476,8.8476
0.295122,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.33068854357434,0.66534427178717,0.543251323054072,8.85366,8.85366,8.85366,1.33068854357434,0.66534427178717,0.543251323054072,8.85366,8.85366,8.85366,8.85366,8.85366,8.85366,8.85366
0.295324,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.33114386900891,0.665571934504453,0.543437208884338,8.85972,8.85972,8.85972,1.33114386900891,0.665571934504453,0.543437208884338,8.85972,8.85972,8.85972,8.85972,8.85972,8.85972,8.85972
0.295526,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.33159903875003,0.665799519375014,0.543623031153023,8.86578,8.86578,8.86578,1.33159903875003,0.665799519375014,0.543623031153023,8.86578,8.86578,8.86578,8.86578,8.86578,8.86578,8.86578
0.295728,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.33205405295731,0.666027026478656,0.543808789925282,8.87184,8.87184,8.87184,1.33205405295731,0.666027026478656,0.543808789925282,8.87184,8.87184,8.87184,8.87184,8.87184,8.87184,8.87184
0.29593,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.33250891179009,0.666254455895043,0.543994485266165,8.8779,8.8779,8.8779,1.33250891179009,0.666254455895043,0.543994485266165,8.8779,8.8779,8.8779,8.8779,8.8779,8.8779,8.8779
0.296132,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.33296361540741,0.666481807703706,0.544180117240606,8.88396,8.88396,8.88396,1.33296361540741,0.666481807703706,0.544180117240606,8.88396,8.88396,8.88396,8.88396,8.88396,8.88396,8.88396
0.296334,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.33341816396808,0.666709081984039,0.544365685913431,8.89002,8.89002,8.89002,1.33341816396808,0.666709081984039,0.544365685913431,8.89002,8.89002,8.89002,8.89002,8.89002,8.89002,8.89002
0.296536,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.3338725576306,0.6669362788153,0.544551191349353,8.89608,8.89608,8.89608,1.3338725576306,0.6669362788153,0.544551191349353,8.89608,8.89608,8.89608,8.89608,8.89608,8.89608,8.89608
0.296738,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.33432679655323,0.667163398276614,0.544736633612978,8.90214,8.90214,8.90214,1.33432679655323,0.667163398276614,0.544736633612978,8.90214,8.90214,8.90214,8.90214,8.90214,8.90214,8.90214
0.29694,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.33478088089394,0.66739044044697,0.5449220127688,8.9082,8.9082,8.9082,1.33478088089394,0.66739044044697,0.5449220127688,8.9082,8.9082,8.9082,8.9082,8.9082,8.9082,8.9082
0.297142,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.33523481081044,0.667617405405222,0.545107328881203,8.91426,8.91426,8.91426,1.33523481081044,0.667617405405222,0.545107328881203,8.91426,8.91426,8.91426,8.91426,8.91426,8.91426,8.91426
0.297344,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,1.33568858646018,0.667844293230091,0.545292582014463,8.92032,8.92032,8.92032,1.33568858646018,0.667844293230091,0.545292582014463,8.92032,8.92032,8.92032,8.92032,8.92032,8.92032,8.92032
