"time","load.pin_p.reference.gamma","voltageSource.pin_p.reference.gamma","idealTransformer.v1.re","idealTransformer.v1.im","idealTransformer.i1.re","idealTransformer.i1.im","idealTransformer.v2.re","idealTransformer.v2.im","idealTransformer.i2.re","idealTransformer.i2.im"
0.1584,49.7628276328623,49.7628276328623,1020.67277766036,-56.3261596756364,27.2143842869106,41.944931611392,204.134555532072,-11.2652319351273,-136.071921434553,-209.72465805696
0.1586,49.8256594859341,49.8256594859341,1020.74354285894,-56.3001370305556,27.1616532575672,41.9790970879042,204.148708571788,-11.2600274061111,-135.808266287836,-209.895485439521
0.1588,49.8884913390059,49.8884913390059,1020.81427530063,-56.2740254798736,27.1088793362659,42.0131962736921,204.162855060127,-11.2548050959747,-135.544396681329,-210.065981368461
0.159,49.9513231920777,49.9513231920777,1020.88497487374,-56.2478250648241,27.0560626063438,42.0472291149085,204.176994974749,-11.2495650129648,-135.280313031719,-210.236145574542
0.1592,50.0141550451495,50.0141550451495,1020.95564146663,-56.2215358267813,27.0032031512058,42.0811955578107,204.191128293326,-11.2443071653563,-135.016015756029,-210.405977789054
0.1594,50.0769868982213,50.0769868982213,1021.0262749677,-56.1951578072593,26.9503010543242,42.1150955487613,204.205254993539,-11.2390315614519,-134.751505271621,-210.575477743806
0.1596,50.1398187512931,50.1398187512931,1021.09687526541,-56.1686910479128,26.8973563992386,42.1489290342274,204.219375053081,-11.2337382095826,-134.486781996193,-210.744645171137
0.1598,50.2026506043649,50.2026506043649,1021.16744224827,-56.1421355905362,26.8443692695558,42.1826959607814,204.233488449654,-11.2284271181072,-134.221846347779,-210.913479803907
0.16,50.2654824574367,50.2654824574367,1021.23797580485,-56.1154914770644,26.7913397489498,42.2163962751008,204.247595160971,-11.2230982954129,-133.956698744749,-211.081981375504
0.1602,50.3283143105085,50.3283143105085,1021.30847582377,-56.0887587495719,26.7382679211615,42.250029923968,204.261695164755,-11.2177517499144,-133.691339605807,-211.25014961984
0.1604,50.3911461635803,50.3911461635803,1021.3789421937,-56.0619374502735,26.6851538699984,42.2835968542709,204.27578843874,-11.2123874900547,-133.425769349992,-211.417984271355
0.1606,50.4539780166521,50.4539780166521,1021.44937480336,-56.0350276215236,26.6319976793349,42.3170970130029,204.289874960672,-11.2070055243047,-133.159988396674,-211.585485065015
0.1608,50.5168098697239,50.5168098697239,1021.51977354153,-56.0080293058165,26.5787994331119,42.3505303472626,204.303954708306,-11.2016058611633,-132.893997165559,-211.752651736313
0.161,50.5796417227957,50.5796417227957,1021.59013829704,-55.9809425457862,26.5255592153367,42.3838968042542,204.318027659408,-11.1961885091572,-132.627796076684,-211.919484021271
0.1612,50.6424735758675,50.6424735758675,1021.66046895878,-55.9537673842065,26.4722771100829,42.4171963312874,204.332093791755,-11.1907534768413,-132.361385550414,-212.085981656437
0.1614,50.7053054289393,50.7053054289393,1021.73076541567,-55.9265038639906,26.4189532014901,42.4504288757779,204.346153083135,-11.1853007727981,-132.09476600745,-212.252144378889
0.1616,50.768137282011,50.768137282011,1021.80102755673,-55.8991520281913,26.3655875737641,42.4835943852468,204.360205511345,-11.1798304056383,-131.827937868821,-212.417971926234
0.1618,50.8309691350828,50.8309691350828,1021.87125527098,-55.8717119200009,26.3121803111766,42.5166928073214,204.374251054196,-11.1743423840002,-131.560901555883,-212.583464036607
0.162,50.8938009881546,50.8938009881546,1021.94144844754,-55.8441835827511,26.2587314980648,42.5497240897346,204.388289689508,-11.1688367165502,-131.293657490324,-212.748620448673
0.1622,50.9566328412264,50.9566328412264,1022.01160697555,-55.8165670599129,26.2052412188317,42.5826881803256,204.402321395111,-11.1633134119826,-131.026206094159,-212.913440901628
0.1624,51.0194646942982,51.0194646942982,1022.08173074424,-55.7888623950966,26.1517095579459,42.6155850270396,204.416346148847,-11.1577724790193,-130.75854778973,-213.077925135198
0.1626,51.08229654737,51.08229654737,1022.15181964285,-55.7610696320515,26.0981365999411,42.6484145779279,204.430363928571,-11.1522139264103,-130.490682999705,-213.24207288964
0.1628,51.1451284004418,51.1451284004418,1022.22187356072,-55.7331888146664,26.0445224294162,42.6811767811483,204.444374712145,-11.1466377629333,-130.222612147081,-213.405883905742
0.163,51.2079602535136,51.2079602535136,1022.29189238722,-55.7052199869687,25.9908671310355,42.7138715849648,204.458378477444,-11.1410439973937,-129.954335655177,-213.569357924824
0.1632,51.2707921065854,51.2707921065854,1022.36187601178,-55.6771631931251,25.9371707895279,42.7464989377477,204.472375202356,-11.135432638625,-129.685853947639,-213.732494688738
0.1634,51.3336239596572,51.3336239596572,1022.43182432388,-55.6490184774411,25.8834334896873,42.779058787974,204.486364864776,-11.1298036954882,-129.417167448436,-213.89529393987
0.1636,51.396455812729,51.396455812729,1022.50173721307,-55.620785884361,25.8296553163722,42.8115510842273,204.500347442614,-11.1241571768722,-129.148276581861,-214.057755421137
0.1638,51.4592876658008,51.4592876658008,1022.57161456895,-55.5924654584679,25.7758363545057,42.8439757751979,204.514322913789,-11.1184930916936,-128.879181772529,-214.219878875989
0.164,51.5221195188726,51.5221195188726,1022.64145628116,-55.5640572444838,25.7219766890753,42.8763328096826,204.528291256232,-11.1128114488968,-128.609883445377,-214.381664048413
0.1642,51.5849513719444,51.5849513719444,1022.71126223943,-55.5355612872689,25.6680764051328,42.9086221365854,204.542252447885,-11.1071122574538,-128.340382025664,-214.543110682927
0.1644,51.6477832250162,51.6477832250162,1022.78103233351,-55.5069776318224,25.614135587794,42.9408437049169,204.556206466702,-11.1013955263645,-128.07067793897,-214.704218524585
0.1646,51.710615078088,51.710615078088,1022.85076645323,-55.4783063232817,25.5601543222389,42.972997463795,204.570153290646,-11.0956612646563,-127.800771611194,-214.864987318975
0.1648,51.7734469311598,51.7734469311598,1022.92046448847,-55.4495474069228,25.5061326937112,43.0050833624444,204.584092897695,-11.0899094813846,-127.530663468556,-215.025416812222
0.165,51.8362787842316,51.8362787842316,1022.99012632918,-55.4207009281598,25.4520707875186,43.0371013501972,204.598025265835,-11.084140185632,-127.260353937593,-215.185506750986
0.1652,51.8991106373034,51.8991106373034,1023.05975186533,-55.3917669325453,25.397968689032,43.0690513764925,204.611950373066,-11.0783533865091,-126.98984344516,-215.345256882462
0.1654,51.9619424903752,51.9619424903752,1023.12934098699,-55.3627454657701,25.3438264836862,43.1009333908769,204.625868197398,-11.072549093154,-126.719132418431,-215.504666954385
0.1656,52.024774343447,52.024774343447,1023.19889358426,-55.3336365736629,25.2896442569789,43.1327473430044,204.639778716852,-11.0667273147326,-126.448221284895,-215.663736715022
0.1658,52.0876061965188,52.0876061965188,1023.26840954731,-55.3044403021908,25.2354220944715,43.1644931826363,204.653681909462,-11.0608880604382,-126.177110472358,-215.822465913182
0.166,52.1504380495906,52.1504380495906,1023.33788876637,-55.2751566974586,25.181160081788,43.1961708596418,204.667577753274,-11.0550313394917,-125.90580040894,-215.980854298209
0.1662,52.2132699026623,52.2132699026623,1023.40733113171,-55.2457858057091,25.1268583046157,43.2277803239973,204.681466226343,-11.0491571611418,-125.634291523078,-216.138901619986
0.1664,52.2761017557341,52.2761017557341,1023.47673653369,-55.2163276733229,25.0725168487043,43.2593215257872,204.695347306738,-11.0432655346646,-125.362584243522,-216.296607628936
0.1666,52.3389336088059,52.3389336088059,1023.54610486269,-55.1867823468186,25.0181357998665,43.2907944152037,204.709220972538,-11.0373564693637,-125.090678999333,-216.453972076019
0.1668,52.4017654618777,52.4017654618777,1023.61543600918,-55.1571498728521,24.9637152439775,43.3221989425468,204.723087201836,-11.0314299745704,-124.818576219887,-216.610994712734
0.167,52.4645973149495,52.4645973149495,1023.68472986367,-55.1274302982172,24.9092552669745,43.3535350582245,204.736945972735,-11.0254860596434,-124.546276334873,-216.767675291123
0.1672,52.5274291680213,52.5274291680213,1023.75398631675,-55.0976236698452,24.8547559548575,43.3848027127527,204.750797263349,-11.019524733969,-124.273779774288,-216.924013563763
0.1674,52.5902610210931,52.5902610210931,1023.82320525903,-55.0677300348048,24.8002173936883,43.4160018567555,204.764641051806,-11.013546006961,-124.001086968441,-217.080009283778
0.1676,52.6530928741649,52.6530928741649,1023.89238658122,-55.0377494403021,24.7456396695907,43.4471324409653,204.778477316244,-11.0075498880604,-123.728198347953,-217.235662204827
0.1678,52.7159247272367,52.7159247272367,1023.96153017407,-55.0076819336805,24.6910228687503,43.4781944162226,204.792306034815,-11.0015363867361,-123.455114343751,-217.390972081113
0.168,52.7787565803085,52.7787565803085,1024.0306359284,-54.9775275624209,24.6363670774146,43.5091877334763,204.80612718568,-10.9955055124842,-123.181835387073,-217.545938667381
0.1682,52.8415884333803,52.8415884333803,1024.09970373507,-54.947286374141,24.5816723818925,43.5401123437837,204.819940747014,-10.9894572748282,-122.908361909462,-217.700561718918
0.1684,52.9044202864521,52.9044202864521,1024.16873348502,-54.9169584165958,24.5269388685544,43.5709681983106,204.833746697004,-10.9833916833192,-122.634694342772,-217.854840991553
0.1686,52.9672521395239,52.9672521395239,1024.23772506924,-54.8865437376774,24.472166623832,43.6017552483315,204.847545013848,-10.9773087475355,-122.36083311916,-218.008776241658
0.1688,53.0300839925957,53.0300839925957,1024.30667837878,-54.8560423854145,24.4173557342181,43.6324734452294,204.861335675757,-10.9712084770829,-122.08677867109,-218.162367226147
0.169,53.0929158456675,53.0929158456675,1024.37559330476,-54.8254544079731,24.3625062862666,43.663122740496,204.875118660953,-10.9650908815946,-121.812531431333,-218.31561370248
0.1692,53.1557476987393,53.1557476987393,1024.44446973836,-54.7947798536557,24.3076183665923,43.693703085732,204.888893947671,-10.9589559707311,-121.538091832962,-218.46851542866
0.1694,53.2185795518111,53.2185795518111,1024.51330757079,-54.7640187709016,24.2526920618708,43.7242144326467,204.902661514159,-10.9528037541803,-121.263460309354,-218.621072163234
0.1696,53.2814114048829,53.2814114048829,1024.58210669337,-54.7331712082867,24.197727458838,43.7546567330587,204.916421338675,-10.9466342416573,-120.98863729419,-218.773283665293
0.1698,53.3442432579547,53.3442432579547,1024.65086699745,-54.7022372145237,24.1427246442907,43.7850299388953,204.93017339949,-10.9404474429047,-120.713623221453,-218.925149694477
0.17,53.4070751110265,53.4070751110265,1024.71958837444,-54.6712168384614,24.0876837050858,43.8153340021932,204.943917674889,-10.9342433676923,-120.438418525429,-219.076670010966
0.1702,53.4699069640983,53.4699069640983,1024.78827071583,-54.6401101290853,24.0326047281404,43.845568875098,204.957654143167,-10.9280220258171,-120.163023640702,-219.22784437549
0.1704,53.5327388171701,53.5327388171701,1024.85691391316,-54.6089171355172,23.9774878004318,43.8757345098648,204.971382782632,-10.9217834271034,-119.887439002159,-219.378672549324
0.1706,53.5955706702419,53.5955706702419,1024.92551785803,-54.577637907015,23.9223330089971,43.905830858858,204.985103571605,-10.915527581403,-119.611665044986,-219.52915429429
0.1708,53.6584025233137,53.6584025233137,1024.9940824421,-54.5462724929729,23.8671404409333,43.9358578745512,204.998816488419,-10.9092544985946,-119.335702204667,-219.679289372756
0.171,53.7212343763855,53.7212343763855,1025.0626075571,-54.5148209429211,23.811910183397,43.9658155095278,205.01252151142,-10.9029641885842,-119.059550916985,-219.829077547639
0.1712,53.7840662294573,53.7840662294573,1025.13109309483,-54.483283306526,23.7566423236042,43.9957037164805,205.026218618965,-10.8966566613052,-118.783211618021,-219.978518582403
0.1714,53.846898082529,53.846898082529,1025.19953894713,-54.4516596335898,23.7013369488305,44.0255224482118,205.039907789425,-10.890331926718,-118.506684744153,-220.127612241059
0.1716,53.9097299356008,53.9097299356008,1025.26794500591,-54.4199499740506,23.6459941464106,44.0552716576338,205.053589001183,-10.8839899948101,-118.229970732053,-220.276358288169
0.1718,53.9725617886726,53.9725617886726,1025.33631116317,-54.3881543779822,23.5906140037384,44.0849512977685,205.067262232633,-10.8776308755964,-117.953070018692,-220.424756488843
0.172,54.0353936417444,54.0353936417444,1025.40463731093,-54.3562728955943,23.5351966082666,44.1145613217477,205.080927462185,-10.8712545791189,-117.675983041333,-220.572806608738
0.1722,54.0982254948162,54.0982254948162,1025.4729233413,-54.324305577232,23.4797420475069,44.144101682813,205.094584668259,-10.8648611154464,-117.398710237535,-220.720508414065
0.1724,54.161057347888,54.161057347888,1025.54116914644,-54.2922524733762,23.4242504090297,44.1735723343163,205.108233829288,-10.8584504946752,-117.121252045148,-220.867861671581
0.1726,54.2238892009598,54.2238892009598,1025.6093746186,-54.260113634643,23.3687217804637,44.2029732297193,205.121874923719,-10.8520227269286,-116.843608902318,-221.014866148597
0.1728,54.2867210540316,54.2867210540316,1025.67753965005,-54.2278891117841,23.3131562494962,44.2323043225941,205.135507930011,-10.8455778223568,-116.565781247481,-221.16152161297
0.173,54.3495529071034,54.3495529071034,1025.74566413317,-54.1955789556864,23.2575539038729,44.2615655666228,205.149132826634,-10.8391157911373,-116.287769519365,-221.307827833114
0.1732,54.4123847601752,54.4123847601752,1025.81374796037,-54.163183217372,23.2019148313974,44.2907569155979,205.162749592074,-10.8326366434744,-116.009574156987,-221.453784577989
0.1734,54.475216613247,54.475216613247,1025.88179102413,-54.1307019479982,23.1462391199314,44.3198783234223,205.176358204827,-10.8261403895996,-115.731195599657,-221.599391617111
0.1736,54.5380484663188,54.5380484663188,1025.94979321702,-54.0981351988574,23.0905268573945,44.3489297441093,205.189958643404,-10.8196270397715,-115.452634286972,-221.744648720547
0.1738,54.6008803193906,54.6008803193906,1026.01775443164,-54.0654830213769,23.0347781317638,44.3779111317828,205.203550886328,-10.8130966042754,-115.173890658819,-221.889555658914
0.174,54.6637121724624,54.6637121724624,1026.08567456068,-54.032745467119,22.9789930310744,44.4068224406772,205.217134912135,-10.8065490934238,-114.894965155372,-222.034112203386
0.1742,54.7265440255342,54.7265440255342,1026.15355349687,-53.9999225877807,22.9231716434184,44.4356636251376,205.230710699374,-10.7999845175561,-114.615858217092,-222.178318125688
0.1744,54.789375878606,54.789375878606,1026.22139113303,-53.9670144351939,22.8673140569454,44.4644346396199,205.244278226607,-10.7934028870388,-114.336570284727,-222.322173198099
0.1746,54.8522077316778,54.8522077316778,1026.28918736204,-53.934021061325,22.8114203598623,44.4931354386906,205.257837472408,-10.786804212265,-114.057101799311,-222.465677193453
0.1748,54.9150395847496,54.9150395847496,1026.35694207683,-53.900942518275,22.7554906404327,44.5217659770272,205.271388415367,-10.780188503655,-113.777453202163,-222.608829885136
0.175,54.9778714378214,54.9778714378214,1026.42465517042,-53.8677788582795,22.6995249869773,44.5503262094184,205.284931034084,-10.7735557716559,-113.497624934887,-222.751631047092
0.1752,55.0407032908932,55.0407032908932,1026.49232653586,-53.8345301337084,22.6435234878736,44.5788160907635,205.298465307173,-10.7669060267417,-113.217617439368,-222.894080453818
0.1754,55.103535143965,55.103535143965,1026.55995606631,-53.801196397066,22.5874862315556,44.6072355760732,205.311991213262,-10.7602392794132,-112.937431157778,-223.036177880366
0.1756,55.1663669970368,55.1663669970368,1026.62754365496,-53.7677777009909,22.5314133065137,44.6355846204691,205.325508730992,-10.7535555401982,-112.657066532568,-223.177923102346
0.1758,55.2291988501086,55.2291988501086,1026.69508919508,-53.7342740982556,22.4753048012947,44.6638631791844,205.339017839017,-10.7468548196511,-112.376524006473,-223.319315895922
0.176,55.2920307031804,55.2920307031804,1026.76259258002,-53.700685641767,22.4191608045016,44.6920712075632,205.352518516004,-10.7401371283534,-112.095804022508,-223.460356037816
0.1762,55.3548625562521,55.3548625562521,1026.83005370317,-53.6670123845659,22.3629814047935,44.7202086610613,205.366010740633,-10.7334024769132,-111.814907023968,-223.601043305306
0.1764,55.4176944093239,55.4176944093239,1026.897472458,-53.6332543798268,22.3067666908853,44.7482754952457,205.3794944916,-10.7266508759654,-111.533833454426,-223.741377476229
0.1766,55.4805262623957,55.4805262623957,1026.96484873805,-53.5994116808583,22.2505167515477,44.7762716657952,205.39296974761,-10.7198823361717,-111.252583757738,-223.881358328976
0.1768,55.5433581154675,55.5433581154675,1027.03218243692,-53.5654843411027,22.194231675607,44.8041971285,205.406436487385,-10.7130968682205,-110.971158378035,-224.0209856425
0.177,55.6061899685393,55.6061899685393,1027.09947344829,-53.5314724141358,22.1379115519451,44.8320518392618,205.419894689658,-10.7062944828272,-110.689557759725,-224.160259196309
0.1772,55.6690218216111,55.6690218216111,1027.16672166589,-53.4973759536671,22.0815564694991,44.8598357540944,205.433344333178,-10.6994751907334,-110.407782347495,-224.299178770472
0.1774,55.7318536746829,55.7318536746829,1027.23392698353,-53.4631950135395,22.0251665172613,44.8875488291231,205.446785396706,-10.6926390027079,-110.125832586307,-224.437744145615
0.1776,55.7946855277547,55.7946855277547,1027.30108929508,-53.4289296477295,21.9687417842793,44.9151910205852,205.460217859016,-10.6857859295459,-109.843708921397,-224.575955102926
0.1778,55.8575173808265,55.8575173808265,1027.36820849448,-53.3945799103467,21.9122823596554,44.94276228483,205.473641698897,-10.6789159820694,-109.561411798277,-224.71381142415
0.178,55.9203492338983,55.9203492338983,1027.43528447575,-53.3601458556341,21.8557883325466,44.9702625783186,205.48705689515,-10.6720291711268,-109.278941662733,-224.851312891593
0.1782,55.9831810869701,55.9831810869701,1027.50231713296,-53.3256275379678,21.7992597921649,44.9976918576242,205.500463426592,-10.6651255075936,-108.996298960824,-224.988459288121
0.1784,56.0460129400419,56.0460129400419,1027.56930636026,-53.2910250118567,21.7426968277764,45.0250500794325,205.513861272051,-10.6582050023713,-108.713484138882,-225.125250397162
0.1786,56.1088447931137,56.1088447931137,1027.63625205185,-53.2563383319432,21.6860995287018,45.0523372005409,205.527250410371,-10.6512676663886,-108.430497643509,-225.261686002704
0.1788,56.1716766461855,56.1716766461855,1027.70315410204,-53.2215675530021,21.629467984316,45.0795531778593,205.540630820407,-10.6443135106004,-108.14733992158,-225.397765889297
0.179,56.2345084992573,56.2345084992573,1027.77001240516,-53.1867127299413,21.5728022840479,45.1066979684101,205.554002481032,-10.6373425459883,-107.86401142024,-225.533489842051
0.1792,56.2973403523291,56.2973403523291,1027.83682685564,-53.1517739178013,21.5161025173804,45.133771529328,205.567365371128,-10.6303547835603,-107.580512586902,-225.66885764664
0.1794,56.3601722054009,56.3601722054009,1027.90359734797,-53.1167511717553,21.4593687738502,45.1607738178599,205.580719469595,-10.6233502343511,-107.296843869251,-225.8038690893
0.1796,56.4230040584727,56.4230040584727,1027.97032377672,-53.081644547109,21.4026011430475,45.1877047913658,205.594064755343,-10.6163289094218,-107.013005715238,-225.938523956829
0.1798,56.4858359115445,56.4858359115445,1028.0370060365,-53.0464540993004,21.3457997146163,45.2145644073178,205.6074012073,-10.6092908198601,-106.728998573081,-226.072822036589
0.18,56.5486677646163,56.5486677646163,1028.10364402203,-53.0111798839002,21.2889645782536,45.241352623301,205.620728804405,-10.60223597678,-106.444822891268,-226.206763116505
0.1802,56.6114996176881,56.6114996176881,1028.17023762806,-52.9758219566111,21.2320958237101,45.2680693970131,205.634047525612,-10.5951643913222,-106.16047911855,-226.340346985065
0.1804,56.6743314707599,56.6743314707599,1028.23678674945,-52.9403803732681,21.1751935407891,45.2947146862647,205.647357349889,-10.5880760746536,-105.875967703946,-226.473573431324
0.1806,56.7371633238317,56.7371633238317,1028.30329128109,-52.9048551898384,21.1182578193472,45.3212884489793,205.660658256218,-10.5809710379677,-105.591289096736,-226.606442244896
0.1808,56.7999951769035,56.7999951769035,1028.36975111797,-52.8692464624209,21.0612887492936,45.3477906431932,205.673950223595,-10.5738492924842,-105.306443746468,-226.738953215966
0.181,56.8628270299753,56.8628270299753,1028.43616615515,-52.8335542472469,21.0042864205903,45.3742212270559,205.68723323103,-10.5667108494494,-105.021432102952,-226.871106135279
0.1812,56.925658883047,56.925658883047,1028.50253628774,-52.7977786006791,20.9472509232518,45.4005801588298,205.700507257547,-10.5595557201358,-104.736254616259,-227.002900794149
0.1814,56.9884907361188,56.9884907361188,1028.56886141093,-52.7619195792122,20.8901823473448,45.4268673968906,205.713772282185,-10.5523839158424,-104.450911736724,-227.134336984453
0.1816,57.0513225891906,57.0513225891906,1028.63514141999,-52.7259772394725,20.8330807829884,45.4530828997273,205.727028283997,-10.5451954478945,-104.165403914942,-227.265414498636
0.1818,57.1141544422624,57.1141544422624,1028.70137621025,-52.6899516382178,20.7759463203538,45.4792266259418,205.74027524205,-10.5379903276436,-103.879731601769,-227.396133129709
0.182,57.1769862953342,57.1769862953342,1028.76756567712,-52.6538428323375,20.7187790496642,45.5052985342498,205.753513135424,-10.5307685664675,-103.593895248321,-227.526492671249
0.1822,57.239818148406,57.239818148406,1028.83370971608,-52.6176508788523,20.6615790611944,45.5312985834801,205.766741943216,-10.5235301757705,-103.307895305972,-227.6564929174
0.1824,57.3026500014778,57.3026500014778,1028.89980822268,-52.5813758349142,20.6043464452711,45.557226732575,205.779961644535,-10.5162751669828,-103.021732226355,-227.786133662875
0.1826,57.3654818545496,57.3654818545496,1028.96586109253,-52.5450177578065,20.5470812922722,45.5830829405905,205.793172218506,-10.5090035515613,-102.735406461361,-227.915414702953
0.1828,57.4283137076214,57.4283137076214,1029.03186822134,-52.5085767049436,20.4897836926275,45.6088671666962,205.806373644267,-10.5017153409887,-102.448918463137,-228.044335833481
0.183,57.4911455606932,57.4911455606932,1029.09782950486,-52.4720527338709,20.4324537368175,45.6345793701751,205.819565900972,-10.4944105467742,-102.162268684087,-228.172896850876
0.1832,57.553977413765,57.553977413765,1029.16374483894,-52.4354459022646,20.375091515374,45.6602195104243,205.832748967788,-10.4870891804529,-101.87545757687,-228.301097552122
0.1834,57.6168092668368,57.6168092668368,1029.22961411948,-52.398756267932,20.31769711888,45.6857875469544,205.845922823897,-10.4797512535864,-101.5884855944,-228.428937734772
0.1836,57.6796411199086,57.6796411199086,1029.29543724248,-52.361983888811,20.2602706379689,45.7112834393901,205.859087448495,-10.4723967777622,-101.301353189844,-228.55641719695
0.1838,57.7424729729804,57.7424729729804,1029.36121410398,-52.3251288229702,20.202812163325,45.7367071474697,205.872242820795,-10.465025764594,-101.014060816625,-228.683535737349
0.184,57.8053048260522,57.8053048260522,1029.42694460011,-52.2881911286088,20.1453217856831,45.7620586310459,205.885388920022,-10.4576382257218,-100.726608928416,-228.810293155229
0.1842,57.868136679124,57.868136679124,1029.49262862709,-52.2511708640565,20.0877995958284,45.7873378500851,205.898525725417,-10.4502341728113,-100.438997979142,-228.936689250426
0.1844,57.9309685321958,57.9309685321958,1029.55826608117,-52.2140680877733,20.0302456845961,45.8125447646681,205.911653216234,-10.4428136175547,-100.151228422981,-229.06272382334
0.1846,57.9938003852676,57.9938003852676,1029.62385685872,-52.1768828583496,19.9726601428719,45.8376793349896,205.924771371744,-10.4353765716699,-99.8633007143596,-229.188396674948
0.1848,58.0566322383394,58.0566322383394,1029.68940085616,-52.1396152345058,19.9150430615911,45.8627415213588,205.937880171232,-10.4279230469012,-99.5752153079557,-229.313707606794
0.185,58.1194640914112,58.1194640914112,1029.75489796998,-52.1022652750928,19.857394531739,45.8877312841991,205.950979593996,-10.4204530550186,-99.2869726586951,-229.438656420995
0.1852,58.182295944483,58.182295944483,1029.82034809675,-52.0648330390911,19.7997146443505,45.9126485840481,205.964069619351,-10.4129666078182,-98.9985732217525,-229.56324292024
0.1854,58.2451277975548,58.2451277975548,1029.88575113313,-52.0273185856114,19.74200349051,45.9374933815581,205.977150226626,-10.4054637171223,-98.7100174525497,-229.68746690779
0.1856,58.3079596506266,58.3079596506266,1029.95110697582,-51.9897219738941,19.6842611613512,45.9622656374957,205.990221395165,-10.3979443947788,-98.4213058067559,-229.811328187479
0.1858,58.3707915036983,58.3707915036983,1030.01641552163,-51.9520432633093,19.6264877480572,45.9869653127423,206.003283104326,-10.3904086526619,-98.132438740286,-229.934826563711
0.186,58.4336233567701,58.4336233567701,1030.08167666742,-51.9142825133571,19.5686833418601,46.0115923682935,206.016335333485,-10.3828565026714,-97.8434167093006,-230.057961841468
0.1862,58.4964552098419,58.4964552098419,1030.14689031014,-51.8764397836666,19.510848034041,46.03614676526,206.029378062028,-10.3752879567333,-97.554240170205,-230.1807338263
0.1864,58.5592870629137,58.5592870629137,1030.2120563468,-51.8385151339967,19.4529819159297,46.060628464867,206.042411269361,-10.3677030267993,-97.2649095796483,-230.303142324335
0.1866,58.6221189159855,58.6221189159855,1030.2771746745,-51.8005086242357,19.3950850789046,46.0850374284545,206.055434934901,-10.3601017248471,-96.9754253945231,-230.425187142272
0.1868,58.6849507690573,58.6849507690573,1030.34224519042,-51.7624203144009,19.3371576143929,46.1093736174775,206.068449038083,-10.3524840628802,-96.6857880719644,-230.546868087387
0.187,58.7477826221291,58.7477826221291,1030.40726779178,-51.7242502646392,19.2791996138698,46.1336369935057,206.081453558356,-10.3448500529278,-96.3959980693491,-230.668184967529
0.1872,58.8106144752009,58.8106144752009,1030.47224237592,-51.685998535226,19.221211168859,46.1578275182241,206.094448475183,-10.3371997070452,-96.1060558442952,-230.789137591121
0.1874,58.8734463282727,58.8734463282727,1030.53716884022,-51.6476651865663,19.1631923709322,46.1819451534325,206.107433768045,-10.3295330373133,-95.8159618546609,-230.909725767162
0.1876,58.9362781813445,58.9362781813445,1030.60204708217,-51.6092502791935,19.1051433117089,46.2059898610458,206.120409416435,-10.3218500558387,-95.5257165585443,-231.029949305229
0.1878,58.9991100344163,58.9991100344163,1030.66687699931,-51.57075387377,19.0470640828565,46.2299616030941,206.133375399863,-10.314150774754,-95.2353204142824,-231.149808015471
0.188,59.0619418874881,59.0619418874881,1030.73165848927,-51.5321760310869,18.9889547760901,46.2538603417229,206.146331697854,-10.3064352062174,-94.9447738804503,-231.269301708615
0.1882,59.1247737405599,59.1247737405599,1030.79639144974,-51.493516812064,18.9308154831721,46.2776860391927,206.159278289948,-10.2987033624128,-94.6540774158606,-231.388430195964
0.1884,59.1876055936317,59.1876055936317,1030.86107577851,-51.4547762777493,18.8726462959125,46.3014386578795,206.172215155701,-10.2909552555499,-94.3632314795627,-231.507193289398
0.1886,59.2504374467035,59.2504374467035,1030.92571137342,-51.4159544893194,18.8144473061684,46.3251181602747,206.185142274684,-10.2831908978639,-94.072236530842,-231.625590801373
0.1888,59.3132692997753,59.3132692997753,1030.99029813242,-51.3770515080794,18.7562186058439,46.3487245089851,206.198059626484,-10.2754103016159,-93.7810930292194,-231.743622544925
0.189,59.3761011528471,59.3761011528471,1031.0548359535,-51.3380673954622,18.69796028689,46.3722576667331,206.210967190701,-10.2676134790924,-93.4898014344501,-231.861288333665
0.1892,59.4389330059189,59.4389330059189,1031.11932473476,-51.2990022130292,18.6396724413047,46.3957175963565,206.223864946953,-10.2598004426058,-93.1983622065233,-231.978587981783
0.1894,59.5017648589907,59.5017648589907,1031.18376437436,-51.2598560224695,18.5813551611323,46.4191042608091,206.236752874872,-10.2519712044939,-92.9067758056613,-232.095521304045
0.1896,59.5645967120625,59.5645967120625,1031.24815477054,-51.2206288856004,18.5230085384638,46.4424176231599,206.249630954108,-10.2441257771201,-92.615042692319,-232.2120881158
0.1898,59.6274285651343,59.6274285651343,1031.31249582162,-51.1813208643669,18.4646326654365,46.4656576465942,206.262499164323,-10.2362641728734,-92.3231633271826,-232.328288232971
0.19,59.6902604182061,59.6902604182061,1031.37678742599,-51.1419320208416,18.4062276342339,46.4888242944126,206.275357485198,-10.2283864041683,-92.0311381711695,-232.444121472063
0.1902,59.7530922712779,59.7530922712779,1031.44102948213,-51.102462417225,18.3477935370855,46.5119175300319,206.288205896426,-10.220492483445,-91.7389676854273,-232.559587650159
0.1904,59.8159241243496,59.8159241243496,1031.50522188859,-51.0629121158449,18.2893304662666,46.5349373169847,206.301044377719,-10.212582423169,-91.4466523313331,-232.674686584923
0.1906,59.8787559774214,59.8787559774214,1031.56936454401,-51.0232811791567,18.2308385140986,46.5578836189196,206.313872908802,-10.2046562358313,-91.1541925704928,-232.789418094598
