"time","medium.T","medium.p","medium2.T","medium2.X[1]","medium2.X[2]","medium2.p"
0.5062,706.2,100506.2,300,0.2,0.8,200506.2
0.5064,706.4,100506.4,300,0.2,0.8,200506.4
0.5066,706.6,100506.6,300,0.2,0.8,200506.6
0.5068,706.8,100506.8,300,0.2,0.8,200506.8
0.507,707,100507,300,0.2,0.8,200507
0.5072,707.2,100507.2,300,0.2,0.8,200507.2
0.5074,707.4,100507.4,300,0.2,0.8,200507.4
0.5076,707.6,100507.6,300,0.2,0.8,200507.6
0.5078,707.8,100507.8,300,0.2,0.8,200507.8
0.508,708,100508,300,0.2,0.8,200508
0.5082,708.2,100508.2,300,0.2,0.8,200508.2
0.5084,708.4,100508.4,300,0.2,0.8,200508.4
0.5086,708.6,100508.6,300,0.2,0.8,200508.6
0.5088,708.8,100508.8,300,0.2,0.8,200508.8
0.509,709,100509,300,0.2,0.8,200509
0.5092,709.2,100509.2,300,0.2,0.8,200509.2
0.5094,709.4,100509.4,300,0.2,0.8,200509.4
0.5096,709.6,100509.6,300,0.2,0.8,200509.6
0.5098,709.8,100509.8,300,0.2,0.8,200509.8
0.51,710,100510,300,0.2,0.8,200510
0.5102,710.2,100510.2,300,0.2,0.8,200510.2
0.5104,710.4,100510.4,300,0.2,0.8,200510.4
0.5106,710.6,100510.6,300,0.2,0.8,200510.6
0.5108,710.8,100510.8,300,0.2,0.8,200510.8
0.511,711,100511,300,0.2,0.8,200511
0.5112,711.2,100511.2,300,0.2,0.8,200511.2
0.5114,711.4,100511.4,300,0.2,0.8,200511.4
0.5116,711.6,100511.6,300,0.2,0.8,200511.6
0.5118,711.8,100511.8,300,0.2,0.8,200511.8
0.512,712,100512,300,0.2,0.8,200512
0.5122,712.2,100512.2,300,0.2,0.8,200512.2
0.5124,712.4,100512.4,300,0.2,0.8,200512.4
0.5126,712.6,100512.6,300,0.2,0.8,200512.6
0.5128,712.8,100512.8,300,0.2,0.8,200512.8
0.513,713,100513,300,0.2,0.8,200513
0.5132,713.2,100513.2,300,0.2,0.8,200513.2
0.5134,713.4,100513.4,300,0.2,0.8,200513.4
0.5136,713.6,100513.6,300,0.2,0.8,200513.6
0.5138,713.8,100513.8,300,0.2,0.8,200513.8
0.514,714,100514,300,0.2,0.8,200514
0.5142,714.2,100514.2,300,0.2,0.8,200514.2
0.5144,714.4,100514.4,300,0.2,0.8,200514.4
0.5146,714.6,100514.6,300,0.2,0.8,200514.6
0.5148,714.8,100514.8,300,0.2,0.8,200514.8
0.515,715,100515,300,0.2,0.8,200515
0.5152,715.2,100515.2,300,0.2,0.8,200515.2
0.5154,715.4,100515.4,300,0.2,0.8,200515.4
0.5156,715.6,100515.6,300,0.2,0.8,200515.6
0.5158,715.8,100515.8,300,0.2,0.8,200515.8
0.516,716,100516,300,0.2,0.8,200516
0.5162,716.2,100516.2,300,0.2,0.8,200516.2
0.5164,716.4,100516.4,300,0.2,0.8,200516.4
0.5166,716.6,100516.6,300,0.2,0.8,200516.6
0.5168,716.8,100516.8,300,0.2,0.8,200516.8
0.517,717,100517,300,0.2,0.8,200517
0.5172,717.2,100517.2,300,0.2,0.8,200517.2
0.5174,717.4,100517.4,300,0.2,0.8,200517.4
0.5176,717.6,100517.6,300,0.2,0.8,200517.6
0.5178,717.8,100517.8,300,0.2,0.8,200517.8
0.518,718,100518,300,0.2,0.8,200518
0.5182,718.2,100518.2,300,0.2,0.8,200518.2
0.5184,718.4,100518.4,300,0.2,0.8,200518.4
0.5186,718.6,100518.6,300,0.2,0.8,200518.6
0.5188,718.8,100518.8,300,0.2,0.8,200518.8
0.519,719,100519,300,0.2,0.8,200519
0.5192,719.2,100519.2,300,0.2,0.8,200519.2
0.5194,719.4,100519.4,300,0.2,0.8,200519.4
0.5196,719.6,100519.6,300,0.2,0.8,200519.6
0.5198,719.8,100519.8,300,0.2,0.8,200519.8
0.52,720,100520,300,0.2,0.8,200520
0.5202,720.2,100520.2,300,0.2,0.8,200520.2
0.5204,720.4,100520.4,300,0.2,0.8,200520.4
0.5206,720.6,100520.6,300,0.2,0.8,200520.6
0.5208,720.8,100520.8,300,0.2,0.8,200520.8
0.521,721,100521,300,0.2,0.8,200521
0.5212,721.2,100521.2,300,0.2,0.8,200521.2
0.5214,721.4,100521.4,300,0.2,0.8,200521.4
0.5216,721.6,100521.6,300,0.2,0.8,200521.6
0.5218,721.8,100521.8,300,0.2,0.8,200521.8
0.522,722,100522,300,0.2,0.8,200522
0.5222,722.2,100522.2,300,0.2,0.8,200522.2
0.5224,722.4,100522.4,300,0.2,0.8,200522.4
0.5226,722.6,100522.6,300,0.2,0.8,200522.6
0.5228,722.8,100522.8,300,0.2,0.8,200522.8
0.523,723,100523,300,0.2,0.8,200523
0.5232,723.2,100523.2,300,0.2,0.8,200523.2
0.5234,723.4,100523.4,300,0.2,0.8,200523.4
0.5236,723.6,100523.6,300,0.2,0.8,200523.6
0.5238,723.8,100523.8,300,0.2,0.8,200523.8
0.524,724,100524,300,0.2,0.8,200524
0.5242,724.2,100524.2,300,0.2,0.8,200524.2
0.5244,724.4,100524.4,300,0.2,0.8,200524.4
0.5246,724.6,100524.6,300,0.2,0.8,200524.6
0.5248,724.8,100524.8,300,0.2,0.8,200524.8
0.525,725,100525,300,0.2,0.8,200525
0.5252,725.2,100525.2,300,0.2,0.8,200525.2
0.5254,725.4,100525.4,300,0.2,0.8,200525.4
0.5256,725.6,100525.6,300,0.2,0.8,200525.6
0.5258,725.8,100525.8,300,0.2,0.8,200525.8
0.526,726,100526,300,0.2,0.8,200526
0.5262,726.2,100526.2,300,0.2,0.8,200526.2
0.5264,726.4,100526.4,300,0.2,0.8,200526.4
0.5266,726.6,100526.6,300,0.2,0.8,200526.6
0.5268,726.8,100526.8,300,0.2,0.8,200526.8
0.527,727,100527,300,0.2,0.8,200527
0.5272,727.2,100527.2,300,0.2,0.8,200527.2
0.5274,727.4,100527.4,300,0.2,0.8,200527.4
0.5276,727.6,100527.6,300,0.2,0.8,200527.6
0.5278,727.8,100527.8,300,0.2,0.8,200527.8
0.528,728,100528,300,0.2,0.8,200528
0.5282,728.2,100528.2,300,0.2,0.8,200528.2
0.5284,728.4,100528.4,300,0.2,0.8,200528.4
0.5286,728.6,100528.6,300,0.2,0.8,200528.6
0.5288,728.8,100528.8,300,0.2,0.8,200528.8
0.529,729,100529,300,0.2,0.8,200529
0.5292,729.2,100529.2,300,0.2,0.8,200529.2
0.5294,729.4,100529.4,300,0.2,0.8,200529.4
0.5296,729.6,100529.6,300,0.2,0.8,200529.6
0.5298,729.8,100529.8,300,0.2,0.8,200529.8
0.53,730,100530,300,0.2,0.8,200530
0.5302,730.2,100530.2,300,0.2,0.8,200530.2
0.5304,730.4,100530.4,300,0.2,0.8,200530.4
0.5306,730.6,100530.6,300,0.2,0.8,200530.6
0.5308,730.8,100530.8,300,0.2,0.8,200530.8
0.531,731,100531,300,0.2,0.8,200531
0.5312,731.2,100531.2,300,0.2,0.8,200531.2
0.5314,731.4,100531.4,300,0.2,0.8,200531.4
0.5316,731.6,100531.6,300,0.2,0.8,200531.6
0.5318,731.8,100531.8,300,0.2,0.8,200531.8
0.532,732,100532,300,0.2,0.8,200532
0.5322,732.2,100532.2,300,0.2,0.8,200532.2
0.5324,732.4,100532.4,300,0.2,0.8,200532.4
0.5326,732.6,100532.6,300,0.2,0.8,200532.6
0.5328,732.8,100532.8,300,0.2,0.8,200532.8
0.533,733,100533,300,0.2,0.8,200533
0.5332,733.2,100533.2,300,0.2,0.8,200533.2
0.5334,733.4,100533.4,300,0.2,0.8,200533.4
0.5336,733.6,100533.6,300,0.2,0.8,200533.6
0.5338,733.8,100533.8,300,0.2,0.8,200533.8
0.534,734,100534,300,0.2,0.8,200534
0.5342,734.2,100534.2,300,0.2,0.8,200534.2
0.5344,734.4,100534.4,300,0.2,0.8,200534.4
0.5346,734.6,100534.6,300,0.2,0.8,200534.6
0.5348,734.8,100534.8,300,0.2,0.8,200534.8
0.535,735,100535,300,0.2,0.8,200535
0.5352,735.2,100535.2,300,0.2,0.8,200535.2
0.5354,735.4,100535.4,300,0.2,0.8,200535.4
0.5356,735.6,100535.6,300,0.2,0.8,200535.6
0.5358,735.8,100535.8,300,0.2,0.8,200535.8
0.536,736,100536,300,0.2,0.8,200536
0.5362,736.2,100536.2,300,0.2,0.8,200536.2
0.5364,736.4,100536.4,300,0.2,0.8,200536.4
0.5366,736.6,100536.6,300,0.2,0.8,200536.6
0.5368,736.8,100536.8,300,0.2,0.8,200536.8
0.537,737,100537,300,0.2,0.8,200537
0.5372,737.2,100537.2,300,0.2,0.8,200537.2
0.5374,737.4,100537.4,300,0.2,0.8,200537.4
0.5376,737.6,100537.6,300,0.2,0.8,200537.6
0.5378,737.8,100537.8,300,0.2,0.8,200537.8
0.538,738,100538,300,0.2,0.8,200538
0.5382,738.2,100538.2,300,0.2,0.8,200538.2
0.5384,738.4,100538.4,300,0.2,0.8,200538.4
0.5386,738.6,100538.6,300,0.2,0.8,200538.6
0.5388,738.8,100538.8,300,0.2,0.8,200538.8
0.539,739,100539,300,0.2,0.8,200539
0.5392,739.2,100539.2,300,0.2,0.8,200539.2
0.5394,739.4,100539.4,300,0.2,0.8,200539.4
0.5396,739.6,100539.6,300,0.2,0.8,200539.6
0.5398,739.8,100539.8,300,0.2,0.8,200539.8
0.54,740,100540,300,0.2,0.8,200540
0.5402,740.2,100540.2,300,0.2,0.8,200540.2
0.5404,740.4,100540.4,300,0.2,0.8,200540.4
0.5406,740.6,100540.6,300,0.2,0.8,200540.6
0.5408,740.8,100540.8,300,0.2,0.8,200540.8
0.541,741,100541,300,0.2,0.8,200541
0.5412,741.2,100541.2,300,0.2,0.8,200541.2
0.5414,741.4,100541.4,300,0.2,0.8,200541.4
0.5416,741.6,100541.6,300,0.2,0.8,200541.6
0.5418,741.8,100541.8,300,0.2,0.8,200541.8
0.542,742,100542,300,0.2,0.8,200542
0.5422,742.2,100542.2,300,0.2,0.8,200542.2
0.5424,742.4,100542.4,300,0.2,0.8,200542.4
0.5426,742.6,100542.6,300,0.2,0.8,200542.6
0.5428,742.8,100542.8,300,0.2,0.8,200542.8
0.543,743,100543,300,0.2,0.8,200543
0.5432,743.2,100543.2,300,0.2,0.8,200543.2
0.5434,743.4,100543.4,300,0.2,0.8,200543.4
0.5436,743.6,100543.6,300,0.2,0.8,200543.6
0.5438,743.8,100543.8,300,0.2,0.8,200543.8
0.544,744,100544,300,0.2,0.8,200544
0.5442,744.2,100544.2,300,0.2,0.8,200544.2
0.5444,744.4,100544.4,300,0.2,0.8,200544.4
0.5446,744.6,100544.6,300,0.2,0.8,200544.6
0.5448,744.8,100544.8,300,0.2,0.8,200544.8
0.545,745,100545,300,0.2,0.8,200545
0.5452,745.2,100545.2,300,0.2,0.8,200545.2
0.5454,745.4,100545.4,300,0.2,0.8,200545.4
0.5456,745.6,100545.6,300,0.2,0.8,200545.6
0.5458,745.8,100545.8,300,0.2,0.8,200545.8
0.546,746,100546,300,0.2,0.8,200546
0.5462,746.2,100546.2,300,0.2,0.8,200546.2
0.5464,746.4,100546.4,300,0.2,0.8,200546.4
0.5466,746.6,100546.6,300,0.2,0.8,200546.6
0.5468,746.8,100546.8,300,0.2,0.8,200546.8
0.547,747,100547,300,0.2,0.8,200547
0.5472,747.2,100547.2,300,0.2,0.8,200547.2
0.5474,747.4,100547.4,300,0.2,0.8,200547.4
0.5476,747.6,100547.6,300,0.2,0.8,200547.6
0.5478,747.8,100547.8,300,0.2,0.8,200547.8
0.548,748,100548,300,0.2,0.8,200548
0.5482,748.2,100548.2,300,0.2,0.8,200548.2
0.5484,748.4,100548.4,300,0.2,0.8,200548.4
0.5486,748.6,100548.6,300,0.2,0.8,200548.6
0.5488,748.8,100548.8,300,0.2,0.8,200548.8
0.549,749,100549,300,0.2,0.8,200549
0.5492,749.2,100549.2,300,0.2,0.8,200549.2
0.5494,749.4,100549.4,300,0.2,0.8,200549.4
0.5496,749.6,100549.6,300,0.2,0.8,200549.6
0.5498,749.8,100549.8,300,0.2,0.8,200549.8
0.55,750,100550,300,0.2,0.8,200550
0.5502,750.2,100550.2,300,0.2,0.8,200550.2
0.5504,750.4,100550.4,300,0.2,0.8,200550.4
0.5506,750.6,100550.6,300,0.2,0.8,200550.6
0.5508,750.8,100550.8,300,0.2,0.8,200550.8
0.551,751,100551,300,0.2,0.8,200551
0.5512,751.2,100551.2,300,0.2,0.8,200551.2
0.5514,751.4,100551.4,300,0.2,0.8,200551.4
0.5516,751.6,100551.6,300,0.2,0.8,200551.6
0.5518,751.8,100551.8,300,0.2,0.8,200551.8
0.552,752,100552,300,0.2,0.8,200552
0.5522,752.2,100552.2,300,0.2,0.8,200552.2
0.5524,752.4,100552.4,300,0.2,0.8,200552.4
0.5526,752.6,100552.6,300,0.2,0.8,200552.6
0.5528,752.8,100552.8,300,0.2,0.8,200552.8
0.553,753,100553,300,0.2,0.8,200553
0.5532,753.2,100553.2,300,0.2,0.8,200553.2
0.5534,753.4,100553.4,300,0.2,0.8,200553.4
0.5536,753.6,100553.6,300,0.2,0.8,200553.6
0.5538,753.8,100553.8,300,0.2,0.8,200553.8
0.554,754,100554,300,0.2,0.8,200554
0.5542,754.2,100554.2,300,0.2,0.8,200554.2
0.5544,754.4,100554.4,300,0.2,0.8,200554.4
0.5546,754.6,100554.6,300,0.2,0.8,200554.6
0.5548,754.8,100554.8,300,0.2,0.8,200554.8
0.555,755,100555,300,0.2,0.8,200555
0.5552,755.2,100555.2,300,0.2,0.8,200555.2
0.5554,755.4,100555.4,300,0.2,0.8,200555.4
0.5556,755.6,100555.6,300,0.2,0.8,200555.6
0.5558,755.8,100555.8,300,0.2,0.8,200555.8
0.556,756,100556,300,0.2,0.8,200556
0.5562,756.2,100556.2,300,0.2,0.8,200556.2
0.5564,756.4,100556.4,300,0.2,0.8,200556.4
0.5566,756.6,100556.6,300,0.2,0.8,200556.6
0.5568,756.8,100556.8,300,0.2,0.8,200556.8
0.557,757,100557,300,0.2,0.8,200557
0.5572,757.2,100557.2,300,0.2,0.8,200557.2
0.5574,757.4,100557.4,300,0.2,0.8,200557.4
0.5576,757.6,100557.6,300,0.2,0.8,200557.6
0.5578,757.8,100557.8,300,0.2,0.8,200557.8
0.558,758,100558,300,0.2,0.8,200558
0.5582,758.2,100558.2,300,0.2,0.8,200558.2
0.5584,758.4,100558.4,300,0.2,0.8,200558.4
0.5586,758.6,100558.6,300,0.2,0.8,200558.6
0.5588,758.8,100558.8,300,0.2,0.8,200558.8
0.559,759,100559,300,0.2,0.8,200559
0.5592,759.2,100559.2,300,0.2,0.8,200559.2
0.5594,759.4,100559.4,300,0.2,0.8,200559.4
0.5596,759.6,100559.6,300,0.2,0.8,200559.6
0.5598,759.8,100559.8,300,0.2,0.8,200559.8
0.56,760,100560,300,0.2,0.8,200560
0.5602,760.2,100560.2,300,0.2,0.8,200560.2
0.5604,760.4,100560.4,300,0.2,0.8,200560.4
0.5606,760.6,100560.6,300,0.2,0.8,200560.6
0.5608,760.8,100560.8,300,0.2,0.8,200560.8
0.561,761,100561,300,0.2,0.8,200561
0.5612,761.2,100561.2,300,0.2,0.8,200561.2
0.5614,761.4,100561.4,300,0.2,0.8,200561.4
0.5616,761.6,100561.6,300,0.2,0.8,200561.6
0.5618,761.8,100561.8,300,0.2,0.8,200561.8
0.562,762,100562,300,0.2,0.8,200562
0.5622,762.2,100562.2,300,0.2,0.8,200562.2
0.5624,762.4,100562.4,300,0.2,0.8,200562.4
0.5626,762.6,100562.6,300,0.2,0.8,200562.6
0.5628,762.8,100562.8,300,0.2,0.8,200562.8
0.563,763,100563,300,0.2,0.8,200563
0.5632,763.2,100563.2,300,0.2,0.8,200563.2
0.5634,763.4,100563.4,300,0.2,0.8,200563.4
0.5636,763.6,100563.6,300,0.2,0.8,200563.6
0.5638,763.8,100563.8,300,0.2,0.8,200563.8
0.564,764,100564,300,0.2,0.8,200564
0.5642,764.2,100564.2,300,0.2,0.8,200564.2
0.5644,764.4,100564.4,300,0.2,0.8,200564.4
0.5646,764.6,100564.6,300,0.2,0.8,200564.6
0.5648,764.8,100564.8,300,0.2,0.8,200564.8
0.565,765,100565,300,0.2,0.8,200565
0.5652,765.2,100565.2,300,0.2,0.8,200565.2
0.5654,765.4,100565.4,300,0.2,0.8,200565.4
0.5656,765.6,100565.6,300,0.2,0.8,200565.6
0.5658,765.8,100565.8,300,0.2,0.8,200565.8
0.566,766,100566,300,0.2,0.8,200566
0.5662,766.2,100566.2,300,0.2,0.8,200566.2
0.5664,766.4,100566.4,300,0.2,0.8,200566.4
0.5666,766.6,100566.6,300,0.2,0.8,200566.6
0.5668,766.8,100566.8,300,0.2,0.8,200566.8
0.567,767,100567,300,0.2,0.8,200567
0.5672,767.2,100567.2,300,0.2,0.8,200567.2
0.5674,767.4,100567.4,300,0.2,0.8,200567.4
0.5676,767.6,100567.6,300,0.2,0.8,200567.6
0.5678,767.8,100567.8,300,0.2,0.8,200567.8
0.568,768,100568,300,0.2,0.8,200568
0.5682,768.2,100568.2,300,0.2,0.8,200568.2
0.5684,768.4,100568.4,300,0.2,0.8,200568.4
0.5686,768.6,100568.6,300,0.2,0.8,200568.6
0.5688,768.8,100568.8,300,0.2,0.8,200568.8
0.569,769,100569,300,0.2,0.8,200569
0.5692,769.2,100569.2,300,0.2,0.8,200569.2
0.5694,769.4,100569.4,300,0.2,0.8,200569.4
0.5696,769.6,100569.6,300,0.2,0.8,200569.6
0.5698,769.8,100569.8,300,0.2,0.8,200569.8
0.57,770,100570,300,0.2,0.8,200570
0.5702,770.2,100570.2,300,0.2,0.8,200570.2
0.5704,770.4,100570.4,300,0.2,0.8,200570.4
0.5706,770.6,100570.6,300,0.2,0.8,200570.6
0.5708,770.8,100570.8,300,0.2,0.8,200570.8
0.571,771,100571,300,0.2,0.8,200571
0.5712,771.2,100571.2,300,0.2,0.8,200571.2
0.5714,771.4,100571.4,300,0.2,0.8,200571.4
0.5716,771.6,100571.6,300,0.2,0.8,200571.6
0.5718,771.8,100571.8,300,0.2,0.8,200571.8
0.572,772,100572,300,0.2,0.8,200572
0.5722,772.2,100572.2,300,0.2,0.8,200572.2
0.5724,772.4,100572.4,300,0.2,0.8,200572.4
0.5726,772.6,100572.6,300,0.2,0.8,200572.6
0.5728,772.8,100572.8,300,0.2,0.8,200572.8
0.573,773,100573,300,0.2,0.8,200573
0.5732,773.2,100573.2,300,0.2,0.8,200573.2
0.5734,773.4,100573.4,300,0.2,0.8,200573.4
0.5736,773.6,100573.6,300,0.2,0.8,200573.6
0.5738,773.8,100573.8,300,0.2,0.8,200573.8
0.574,774,100574,300,0.2,0.8,200574
0.5742,774.2,100574.2,300,0.2,0.8,200574.2
0.5744,774.4,100574.4,300,0.2,0.8,200574.4
0.5746,774.6,100574.6,300,0.2,0.8,200574.6
0.5748,774.8,100574.8,300,0.2,0.8,200574.8
0.575,775,100575,300,0.2,0.8,200575
0.5752,775.2,100575.2,300,0.2,0.8,200575.2
0.5754,775.4,100575.4,300,0.2,0.8,200575.4
0.5756,775.6,100575.6,300,0.2,0.8,200575.6
0.5758,775.8,100575.8,300,0.2,0.8,200575.8
0.576,776,100576,300,0.2,0.8,200576
0.5762,776.2,100576.2,300,0.2,0.8,200576.2
0.5764,776.4,100576.4,300,0.2,0.8,200576.4
0.5766,776.6,100576.6,300,0.2,0.8,200576.6
0.5768,776.8,100576.8,300,0.2,0.8,200576.8
0.577,777,100577,300,0.2,0.8,200577
0.5772,777.2,100577.2,300,0.2,0.8,200577.2
0.5774,777.4,100577.4,300,0.2,0.8,200577.4
0.5776,777.6,100577.6,300,0.2,0.8,200577.6
0.5778,777.8,100577.8,300,0.2,0.8,200577.8
0.578,778,100578,300,0.2,0.8,200578
0.5782,778.2,100578.2,300,0.2,0.8,200578.2
0.5784,778.4,100578.4,300,0.2,0.8,200578.4
0.5786,778.6,100578.6,300,0.2,0.8,200578.6
0.5788,778.8,100578.8,300,0.2,0.8,200578.8
0.579,779,100579,300,0.2,0.8,200579
0.5792,779.2,100579.2,300,0.2,0.8,200579.2
0.5794,779.4,100579.4,300,0.2,0.8,200579.4
0.5796,779.6,100579.6,300,0.2,0.8,200579.6
0.5798,779.8,100579.8,300,0.2,0.8,200579.8
0.58,780,100580,300,0.2,0.8,200580
0.5802,780.2,100580.2,300,0.2,0.8,200580.2
0.5804,780.4,100580.4,300,0.2,0.8,200580.4
0.5806,780.6,100580.6,300,0.2,0.8,200580.6
0.5808,780.8,100580.8,300,0.2,0.8,200580.8
0.581,781,100581,300,0.2,0.8,200581
0.5812,781.2,100581.2,300,0.2,0.8,200581.2
0.5814,781.4,100581.4,300,0.2,0.8,200581.4
0.5816,781.6,100581.6,300,0.2,0.8,200581.6
0.5818,781.8,100581.8,300,0.2,0.8,200581.8
0.582,782,100582,300,0.2,0.8,200582
0.5822,782.2,100582.2,300,0.2,0.8,200582.2
0.5824,782.4,100582.4,300,0.2,0.8,200582.4
0.5826,782.6,100582.6,300,0.2,0.8,200582.6
0.5828,782.8,100582.8,300,0.2,0.8,200582.8
0.583,783,100583,300,0.2,0.8,200583
0.5832,783.2,100583.2,300,0.2,0.8,200583.2
0.5834,783.4,100583.4,300,0.2,0.8,200583.4
0.5836,783.6,100583.6,300,0.2,0.8,200583.6
0.5838,783.8,100583.8,300,0.2,0.8,200583.8
0.584,784,100584,300,0.2,0.8,200584
0.5842,784.2,100584.2,300,0.2,0.8,200584.2
0.5844,784.4,100584.4,300,0.2,0.8,200584.4
0.5846,784.6,100584.6,300,0.2,0.8,200584.6
0.5848,784.8,100584.8,300,0.2,0.8,200584.8
0.585,785,100585,300,0.2,0.8,200585
0.5852,785.2,100585.2,300,0.2,0.8,200585.2
0.5854,785.4,100585.4,300,0.2,0.8,200585.4
0.5856,785.6,100585.6,300,0.2,0.8,200585.6
0.5858,785.8,100585.8,300,0.2,0.8,200585.8
0.586,786,100586,300,0.2,0.8,200586
0.5862,786.2,100586.2,300,0.2,0.8,200586.2
0.5864,786.4,100586.4,300,0.2,0.8,200586.4
0.5866,786.6,100586.6,300,0.2,0.8,200586.6
0.5868,786.8,100586.8,300,0.2,0.8,200586.8
0.587,787,100587,300,0.2,0.8,200587
0.5872,787.2,100587.2,300,0.2,0.8,200587.2
0.5874,787.4,100587.4,300,0.2,0.8,200587.4
0.5876,787.6,100587.6,300,0.2,0.8,200587.6
0.5878,787.8,100587.8,300,0.2,0.8,200587.8
0.588,788,100588,300,0.2,0.8,200588
0.5882,788.2,100588.2,300,0.2,0.8,200588.2
0.5884,788.4,100588.4,300,0.2,0.8,200588.4
0.5886,788.6,100588.6,300,0.2,0.8,200588.6
0.5888,788.8,100588.8,300,0.2,0.8,200588.8
0.589,789,100589,300,0.2,0.8,200589
0.5892,789.2,100589.2,300,0.2,0.8,200589.2
0.5894,789.4,100589.4,300,0.2,0.8,200589.4
0.5896,789.6,100589.6,300,0.2,0.8,200589.6
0.5898,789.8,100589.8,300,0.2,0.8,200589.8
0.59,790,100590,300,0.2,0.8,200590
0.5902,790.2,100590.2,300,0.2,0.8,200590.2
0.5904,790.4,100590.4,300,0.2,0.8,200590.4
0.5906,790.6,100590.6,300,0.2,0.8,200590.6
0.5908,790.8,100590.8,300,0.2,0.8,200590.8
0.591,791,100591,300,0.2,0.8,200591
0.5912,791.2,100591.2,300,0.2,0.8,200591.2
0.5914,791.4,100591.4,300,0.2,0.8,200591.4
0.5916,791.6,100591.6,300,0.2,0.8,200591.6
0.5918,791.8,100591.8,300,0.2,0.8,200591.8
0.592,792,100592,300,0.2,0.8,200592
0.5922,792.2,100592.2,300,0.2,0.8,200592.2
0.5924,792.4,100592.4,300,0.2,0.8,200592.4
0.5926,792.6,100592.6,300,0.2,0.8,200592.6
0.5928,792.8,100592.8,300,0.2,0.8,200592.8
0.593,793,100593,300,0.2,0.8,200593
0.5932,793.2,100593.2,300,0.2,0.8,200593.2
0.5934,793.4,100593.4,300,0.2,0.8,200593.4
0.5936,793.6,100593.6,300,0.2,0.8,200593.6
0.5938,793.8,100593.8,300,0.2,0.8,200593.8
0.594,794,100594,300,0.2,0.8,200594
0.5942,794.2,100594.2,300,0.2,0.8,200594.2
0.5944,794.4,100594.4,300,0.2,0.8,200594.4
0.5946,794.6,100594.6,300,0.2,0.8,200594.6
0.5948,794.8,100594.8,300,0.2,0.8,200594.8
0.595,795,100595,300,0.2,0.8,200595
0.5952,795.2,100595.2,300,0.2,0.8,200595.2
0.5954,795.4,100595.4,300,0.2,0.8,200595.4
0.5956,795.6,100595.6,300,0.2,0.8,200595.6
0.5958,795.8,100595.8,300,0.2,0.8,200595.8
0.596,796,100596,300,0.2,0.8,200596
0.5962,796.2,100596.2,300,0.2,0.8,200596.2
0.5964,796.4,100596.4,300,0.2,0.8,200596.4
0.5966,796.6,100596.6,300,0.2,0.8,200596.6
0.5968,796.8,100596.8,300,0.2,0.8,200596.8
0.597,797,100597,300,0.2,0.8,200597
0.5972,797.2,100597.2,300,0.2,0.8,200597.2
0.5974,797.4,100597.4,300,0.2,0.8,200597.4
0.5976,797.6,100597.6,300,0.2,0.8,200597.6
0.5978,797.8,100597.8,300,0.2,0.8,200597.8
0.598,798,100598,300,0.2,0.8,200598
0.5982,798.2,100598.2,300,0.2,0.8,200598.2
0.5984,798.4,100598.4,300,0.2,0.8,200598.4
0.5986,798.6,100598.6,300,0.2,0.8,200598.6
0.5988,798.8,100598.8,300,0.2,0.8,200598.8
0.599,799,100599,300,0.2,0.8,200599
0.5992,799.2,100599.2,300,0.2,0.8,200599.2
0.5994,799.4,100599.4,300,0.2,0.8,200599.4
0.5996,799.6,100599.6,300,0.2,0.8,200599.6
0.5998,799.8,100599.8,300,0.2,0.8,200599.8
0.6,800,100600,300,0.2,0.8,200600
0.6002,800.2,100600.2,300,0.2,0.8,200600.2
0.6004,800.4,100600.4,300,0.2,0.8,200600.4
0.6006,800.6,100600.6,300,0.2,0.8,200600.6
0.6008,800.8,100600.8,300,0.2,0.8,200600.8
0.601,801,100601,300,0.2,0.8,200601
0.6012,801.2,100601.2,300,0.2,0.8,200601.2
0.6014,801.4,100601.4,300,0.2,0.8,200601.4
0.6016,801.6,100601.6,300,0.2,0.8,200601.6
0.6018,801.8,100601.8,300,0.2,0.8,200601.8
0.602,802,100602,300,0.2,0.8,200602
0.6022,802.2,100602.2,300,0.2,0.8,200602.2
0.6024,802.4,100602.4,300,0.2,0.8,200602.4
0.6026,802.6,100602.6,300,0.2,0.8,200602.6
0.6028,802.8,100602.8,300,0.2,0.8,200602.8
0.603,803,100603,300,0.2,0.8,200603
0.6032,803.2,100603.2,300,0.2,0.8,200603.2
0.6034,803.4,100603.4,300,0.2,0.8,200603.4
0.6036,803.6,100603.6,300,0.2,0.8,200603.6
0.6038,803.8,100603.8,300,0.2,0.8,200603.8
0.604,804,100604,300,0.2,0.8,200604
0.6042,804.2,100604.2,300,0.2,0.8,200604.2
0.6044,804.4,100604.4,300,0.2,0.8,200604.4
0.6046,804.6,100604.6,300,0.2,0.8,200604.6
0.6048,804.8,100604.8,300,0.2,0.8,200604.8
0.605,805,100605,300,0.2,0.8,200605
0.6052,805.2,100605.2,300,0.2,0.8,200605.2
0.6054,805.4,100605.4,300,0.2,0.8,200605.4
0.6056,805.6,100605.6,300,0.2,0.8,200605.6
0.6058,805.8,100605.8,300,0.2,0.8,200605.8
0.606,806,100606,300,0.2,0.8,200606
0.6062,806.2,100606.2,300,0.2,0.8,200606.2
0.6064,806.4,100606.4,300,0.2,0.8,200606.4
0.6066,806.6,100606.6,300,0.2,0.8,200606.6
0.6068,806.8,100606.8,300,0.2,0.8,200606.8
0.607,807,100607,300,0.2,0.8,200607
