"time","booleanTable.y","onDelay1.delaySignal","onDelay1.t_next","onDelay1.u","onDelay2.delaySignal","onDelay2.t_next","onDelay2.u","onDelay3.delaySignal","onDelay3.t_next","onDelay3.u"
2.2176,1,1,2,1,1,3,1,0,1,0
2.2198,1,1,2,1,1,3,1,0,1,0
2.222,1,1,2,1,1,3,1,0,1,0
2.2242,1,1,2,1,1,3,1,0,1,0
2.2264,1,1,2,1,1,3,1,0,1,0
2.2286,1,1,2,1,1,3,1,0,1,0
2.2308,1,1,2,1,1,3,1,0,1,0
2.233,1,1,2,1,1,3,1,0,1,0
2.2352,1,1,2,1,1,3,1,0,1,0
2.2374,1,1,2,1,1,3,1,0,1,0
2.2396,1,1,2,1,1,3,1,0,1,0
2.2418,1,1,2,1,1,3,1,0,1,0
2.244,1,1,2,1,1,3,1,0,1,0
2.2462,1,1,2,1,1,3,1,0,1,0
2.2484,1,1,2,1,1,3,1,0,1,0
2.2506,1,1,2,1,1,3,1,0,1,0
2.2528,1,1,2,1,1,3,1,0,1,0
2.255,1,1,2,1,1,3,1,0,1,0
2.2572,1,1,2,1,1,3,1,0,1,0
2.2594,1,1,2,1,1,3,1,0,1,0
2.2616,1,1,2,1,1,3,1,0,1,0
2.2638,1,1,2,1,1,3,1,0,1,0
2.266,1,1,2,1,1,3,1,0,1,0
2.2682,1,1,2,1,1,3,1,0,1,0
2.2704,1,1,2,1,1,3,1,0,1,0
2.2726,1,1,2,1,1,3,1,0,1,0
2.2748,1,1,2,1,1,3,1,0,1,0
2.277,1,1,2,1,1,3,1,0,1,0
2.2792,1,1,2,1,1,3,1,0,1,0
2.2814,1,1,2,1,1,3,1,0,1,0
2.2836,1,1,2,1,1,3,1,0,1,0
2.2858,1,1,2,1,1,3,1,0,1,0
2.288,1,1,2,1,1,3,1,0,1,0
2.2902,1,1,2,1,1,3,1,0,1,0
2.2924,1,1,2,1,1,3,1,0,1,0
2.2946,1,1,2,1,1,3,1,0,1,0
2.2968,1,1,2,1,1,3,1,0,1,0
2.299,1,1,2,1,1,3,1,0,1,0
2.3012,1,1,2,1,1,3,1,0,1,0
2.3034,1,1,2,1,1,3,1,0,1,0
2.3056,1,1,2,1,1,3,1,0,1,0
2.3078,1,1,2,1,1,3,1,0,1,0
2.31,1,1,2,1,1,3,1,0,1,0
2.3122,1,1,2,1,1,3,1,0,1,0
2.3144,1,1,2,1,1,3,1,0,1,0
2.3166,1,1,2,1,1,3,1,0,1,0
2.3188,1,1,2,1,1,3,1,0,1,0
2.321,1,1,2,1,1,3,1,0,1,0
2.3232,1,1,2,1,1,3,1,0,1,0
2.3254,1,1,2,1,1,3,1,0,1,0
2.3276,1,1,2,1,1,3,1,0,1,0
2.3298,1,1,2,1,1,3,1,0,1,0
2.332,1,1,2,1,1,3,1,0,1,0
2.3342,1,1,2,1,1,3,1,0,1,0
2.3364,1,1,2,1,1,3,1,0,1,0
2.3386,1,1,2,1,1,3,1,0,1,0
2.3408,1,1,2,1,1,3,1,0,1,0
2.343,1,1,2,1,1,3,1,0,1,0
2.3452,1,1,2,1,1,3,1,0,1,0
2.3474,1,1,2,1,1,3,1,0,1,0
2.3496,1,1,2,1,1,3,1,0,1,0
2.3518,1,1,2,1,1,3,1,0,1,0
2.354,1,1,2,1,1,3,1,0,1,0
2.3562,1,1,2,1,1,3,1,0,1,0
2.3584,1,1,2,1,1,3,1,0,1,0
2.3606,1,1,2,1,1,3,1,0,1,0
2.3628,1,1,2,1,1,3,1,0,1,0
2.365,1,1,2,1,1,3,1,0,1,0
2.3672,1,1,2,1,1,3,1,0,1,0
2.3694,1,1,2,1,1,3,1,0,1,0
2.3716,1,1,2,1,1,3,1,0,1,0
2.3738,1,1,2,1,1,3,1,0,1,0
2.376,1,1,2,1,1,3,1,0,1,0
2.3782,1,1,2,1,1,3,1,0,1,0
2.3804,1,1,2,1,1,3,1,0,1,0
2.3826,1,1,2,1,1,3,1,0,1,0
2.3848,1,1,2,1,1,3,1,0,1,0
2.387,1,1,2,1,1,3,1,0,1,0
2.3892,1,1,2,1,1,3,1,0,1,0
2.3914,1,1,2,1,1,3,1,0,1,0
2.3936,1,1,2,1,1,3,1,0,1,0
2.3958,1,1,2,1,1,3,1,0,1,0
2.398,1,1,2,1,1,3,1,0,1,0
2.4002,1,1,2,1,1,3,1,0,1,0
2.4024,1,1,2,1,1,3,1,0,1,0
2.4046,1,1,2,1,1,3,1,0,1,0
2.4068,1,1,2,1,1,3,1,0,1,0
2.409,1,1,2,1,1,3,1,0,1,0
2.4112,1,1,2,1,1,3,1,0,1,0
2.4134,1,1,2,1,1,3,1,0,1,0
2.4156,1,1,2,1,1,3,1,0,1,0
2.4178,1,1,2,1,1,3,1,0,1,0
2.42,1,1,2,1,1,3,1,0,1,0
2.4222,1,1,2,1,1,3,1,0,1,0
2.4244,1,1,2,1,1,3,1,0,1,0
2.4266,1,1,2,1,1,3,1,0,1,0
2.4288,1,1,2,1,1,3,1,0,1,0
2.431,1,1,2,1,1,3,1,0,1,0
2.4332,1,1,2,1,1,3,1,0,1,0
2.4354,1,1,2,1,1,3,1,0,1,0
2.4376,1,1,2,1,1,3,1,0,1,0
2.4398,1,1,2,1,1,3,1,0,1,0
2.442,1,1,2,1,1,3,1,0,1,0
2.4442,1,1,2,1,1,3,1,0,1,0
2.4464,1,1,2,1,1,3,1,0,1,0
2.4486,1,1,2,1,1,3,1,0,1,0
2.4508,1,1,2,1,1,3,1,0,1,0
2.453,1,1,2,1,1,3,1,0,1,0
2.4552,1,1,2,1,1,3,1,0,1,0
2.4574,1,1,2,1,1,3,1,0,1,0
2.4596,1,1,2,1,1,3,1,0,1,0
2.4618,1,1,2,1,1,3,1,0,1,0
2.464,1,1,2,1,1,3,1,0,1,0
2.4662,1,1,2,1,1,3,1,0,1,0
2.4684,1,1,2,1,1,3,1,0,1,0
2.4706,1,1,2,1,1,3,1,0,1,0
2.4728,1,1,2,1,1,3,1,0,1,0
2.475,1,1,2,1,1,3,1,0,1,0
2.4772,1,1,2,1,1,3,1,0,1,0
2.4794,1,1,2,1,1,3,1,0,1,0
2.4816,1,1,2,1,1,3,1,0,1,0
2.4838,1,1,2,1,1,3,1,0,1,0
2.486,1,1,2,1,1,3,1,0,1,0
2.4882,1,1,2,1,1,3,1,0,1,0
2.4904,1,1,2,1,1,3,1,0,1,0
2.4926,1,1,2,1,1,3,1,0,1,0
2.4948,1,1,2,1,1,3,1,0,1,0
2.497,1,1,2,1,1,3,1,0,1,0
2.4992,1,1,2,1,1,3,1,0,1,0
2.5014,1,1,2,1,1,3,1,0,1,0
2.5036,1,1,2,1,1,3,1,0,1,0
2.5058,1,1,2,1,1,3,1,0,1,0
2.508,1,1,2,1,1,3,1,0,1,0
2.5102,1,1,2,1,1,3,1,0,1,0
2.5124,1,1,2,1,1,3,1,0,1,0
2.5146,1,1,2,1,1,3,1,0,1,0
2.5168,1,1,2,1,1,3,1,0,1,0
2.519,1,1,2,1,1,3,1,0,1,0
2.5212,1,1,2,1,1,3,1,0,1,0
2.5234,1,1,2,1,1,3,1,0,1,0
2.5256,1,1,2,1,1,3,1,0,1,0
2.5278,1,1,2,1,1,3,1,0,1,0
2.53,1,1,2,1,1,3,1,0,1,0
2.5322,1,1,2,1,1,3,1,0,1,0
2.5344,1,1,2,1,1,3,1,0,1,0
2.5366,1,1,2,1,1,3,1,0,1,0
2.5388,1,1,2,1,1,3,1,0,1,0
2.541,1,1,2,1,1,3,1,0,1,0
2.5432,1,1,2,1,1,3,1,0,1,0
2.5454,1,1,2,1,1,3,1,0,1,0
2.5476,1,1,2,1,1,3,1,0,1,0
2.5498,1,1,2,1,1,3,1,0,1,0
2.552,1,1,2,1,1,3,1,0,1,0
2.5542,1,1,2,1,1,3,1,0,1,0
2.5564,1,1,2,1,1,3,1,0,1,0
2.5586,1,1,2,1,1,3,1,0,1,0
2.5608,1,1,2,1,1,3,1,0,1,0
2.563,1,1,2,1,1,3,1,0,1,0
2.5652,1,1,2,1,1,3,1,0,1,0
2.5674,1,1,2,1,1,3,1,0,1,0
2.5696,1,1,2,1,1,3,1,0,1,0
2.5718,1,1,2,1,1,3,1,0,1,0
2.574,1,1,2,1,1,3,1,0,1,0
2.5762,1,1,2,1,1,3,1,0,1,0
2.5784,1,1,2,1,1,3,1,0,1,0
2.5806,1,1,2,1,1,3,1,0,1,0
2.5828,1,1,2,1,1,3,1,0,1,0
2.585,1,1,2,1,1,3,1,0,1,0
2.5872,1,1,2,1,1,3,1,0,1,0
2.5894,1,1,2,1,1,3,1,0,1,0
2.5916,1,1,2,1,1,3,1,0,1,0
2.5938,1,1,2,1,1,3,1,0,1,0
2.596,1,1,2,1,1,3,1,0,1,0
2.5982,1,1,2,1,1,3,1,0,1,0
2.6004,1,1,2,1,1,3,1,0,1,0
2.6026,1,1,2,1,1,3,1,0,1,0
2.6048,1,1,2,1,1,3,1,0,1,0
2.607,1,1,2,1,1,3,1,0,1,0
2.6092,1,1,2,1,1,3,1,0,1,0
2.6114,1,1,2,1,1,3,1,0,1,0
2.6136,1,1,2,1,1,3,1,0,1,0
2.6158,1,1,2,1,1,3,1,0,1,0
2.618,1,1,2,1,1,3,1,0,1,0
2.6202,1,1,2,1,1,3,1,0,1,0
2.6224,1,1,2,1,1,3,1,0,1,0
2.6246,1,1,2,1,1,3,1,0,1,0
2.6268,1,1,2,1,1,3,1,0,1,0
2.629,1,1,2,1,1,3,1,0,1,0
2.6312,1,1,2,1,1,3,1,0,1,0
2.6334,1,1,2,1,1,3,1,0,1,0
2.6356,1,1,2,1,1,3,1,0,1,0
2.6378,1,1,2,1,1,3,1,0,1,0
2.64,1,1,2,1,1,3,1,0,1,0
2.6422,1,1,2,1,1,3,1,0,1,0
2.6444,1,1,2,1,1,3,1,0,1,0
2.6466,1,1,2,1,1,3,1,0,1,0
2.6488,1,1,2,1,1,3,1,0,1,0
2.651,1,1,2,1,1,3,1,0,1,0
2.6532,1,1,2,1,1,3,1,0,1,0
2.6554,1,1,2,1,1,3,1,0,1,0
2.6576,1,1,2,1,1,3,1,0,1,0
2.6598,1,1,2,1,1,3,1,0,1,0
2.662,1,1,2,1,1,3,1,0,1,0
2.6642,1,1,2,1,1,3,1,0,1,0
2.6664,1,1,2,1,1,3,1,0,1,0
2.6686,1,1,2,1,1,3,1,0,1,0
2.6708,1,1,2,1,1,3,1,0,1,0
2.673,1,1,2,1,1,3,1,0,1,0
2.6752,1,1,2,1,1,3,1,0,1,0
2.6774,1,1,2,1,1,3,1,0,1,0
2.6796,1,1,2,1,1,3,1,0,1,0
2.6818,1,1,2,1,1,3,1,0,1,0
2.684,1,1,2,1,1,3,1,0,1,0
2.6862,1,1,2,1,1,3,1,0,1,0
2.6884,1,1,2,1,1,3,1,0,1,0
2.6906,1,1,2,1,1,3,1,0,1,0
2.6928,1,1,2,1,1,3,1,0,1,0
2.695,1,1,2,1,1,3,1,0,1,0
2.6972,1,1,2,1,1,3,1,0,1,0
2.6994,1,1,2,1,1,3,1,0,1,0
2.7016,1,1,2,1,1,3,1,0,1,0
2.7038,1,1,2,1,1,3,1,0,1,0
2.706,1,1,2,1,1,3,1,0,1,0
2.7082,1,1,2,1,1,3,1,0,1,0
2.7104,1,1,2,1,1,3,1,0,1,0
2.7126,1,1,2,1,1,3,1,0,1,0
2.7148,1,1,2,1,1,3,1,0,1,0
2.717,1,1,2,1,1,3,1,0,1,0
2.7192,1,1,2,1,1,3,1,0,1,0
2.7214,1,1,2,1,1,3,1,0,1,0
2.7236,1,1,2,1,1,3,1,0,1,0
2.7258,1,1,2,1,1,3,1,0,1,0
2.728,1,1,2,1,1,3,1,0,1,0
2.7302,1,1,2,1,1,3,1,0,1,0
2.7324,1,1,2,1,1,3,1,0,1,0
2.7346,1,1,2,1,1,3,1,0,1,0
2.7368,1,1,2,1,1,3,1,0,1,0
2.739,1,1,2,1,1,3,1,0,1,0
2.7412,1,1,2,1,1,3,1,0,1,0
2.7434,1,1,2,1,1,3,1,0,1,0
2.7456,1,1,2,1,1,3,1,0,1,0
2.7478,1,1,2,1,1,3,1,0,1,0
2.75,1,1,2,1,1,3,1,0,1,0
2.7522,1,1,2,1,1,3,1,0,1,0
2.7544,1,1,2,1,1,3,1,0,1,0
2.7566,1,1,2,1,1,3,1,0,1,0
2.7588,1,1,2,1,1,3,1,0,1,0
2.761,1,1,2,1,1,3,1,0,1,0
2.7632,1,1,2,1,1,3,1,0,1,0
2.7654,1,1,2,1,1,3,1,0,1,0
2.7676,1,1,2,1,1,3,1,0,1,0
2.7698,1,1,2,1,1,3,1,0,1,0
2.772,1,1,2,1,1,3,1,0,1,0
2.7742,1,1,2,1,1,3,1,0,1,0
2.7764,1,1,2,1,1,3,1,0,1,0
2.7786,1,1,2,1,1,3,1,0,1,0
2.7808,1,1,2,1,1,3,1,0,1,0
2.783,1,1,2,1,1,3,1,0,1,0
2.7852,1,1,2,1,1,3,1,0,1,0
2.7874,1,1,2,1,1,3,1,0,1,0
2.7896,1,1,2,1,1,3,1,0,1,0
2.7918,1,1,2,1,1,3,1,0,1,0
2.794,1,1,2,1,1,3,1,0,1,0
2.7962,1,1,2,1,1,3,1,0,1,0
2.7984,1,1,2,1,1,3,1,0,1,0
2.8006,1,1,2,1,1,3,1,0,1,0
2.8028,1,1,2,1,1,3,1,0,1,0
2.805,1,1,2,1,1,3,1,0,1,0
2.8072,1,1,2,1,1,3,1,0,1,0
2.8094,1,1,2,1,1,3,1,0,1,0
2.8116,1,1,2,1,1,3,1,0,1,0
2.8138,1,1,2,1,1,3,1,0,1,0
2.816,1,1,2,1,1,3,1,0,1,0
2.8182,1,1,2,1,1,3,1,0,1,0
2.8204,1,1,2,1,1,3,1,0,1,0
2.8226,1,1,2,1,1,3,1,0,1,0
2.8248,1,1,2,1,1,3,1,0,1,0
2.827,1,1,2,1,1,3,1,0,1,0
2.8292,1,1,2,1,1,3,1,0,1,0
2.8314,1,1,2,1,1,3,1,0,1,0
2.8336,1,1,2,1,1,3,1,0,1,0
2.8358,1,1,2,1,1,3,1,0,1,0
2.838,1,1,2,1,1,3,1,0,1,0
2.8402,1,1,2,1,1,3,1,0,1,0
2.8424,1,1,2,1,1,3,1,0,1,0
2.8446,1,1,2,1,1,3,1,0,1,0
2.8468,1,1,2,1,1,3,1,0,1,0
2.849,1,1,2,1,1,3,1,0,1,0
2.8512,1,1,2,1,1,3,1,0,1,0
2.8534,1,1,2,1,1,3,1,0,1,0
2.8556,1,1,2,1,1,3,1,0,1,0
2.8578,1,1,2,1,1,3,1,0,1,0
2.86,1,1,2,1,1,3,1,0,1,0
2.8622,1,1,2,1,1,3,1,0,1,0
2.8644,1,1,2,1,1,3,1,0,1,0
2.8666,1,1,2,1,1,3,1,0,1,0
2.8688,1,1,2,1,1,3,1,0,1,0
2.871,1,1,2,1,1,3,1,0,1,0
2.8732,1,1,2,1,1,3,1,0,1,0
2.8754,1,1,2,1,1,3,1,0,1,0
2.8776,1,1,2,1,1,3,1,0,1,0
2.8798,1,1,2,1,1,3,1,0,1,0
2.882,1,1,2,1,1,3,1,0,1,0
2.8842,1,1,2,1,1,3,1,0,1,0
2.8864,1,1,2,1,1,3,1,0,1,0
2.8886,1,1,2,1,1,3,1,0,1,0
2.8908,1,1,2,1,1,3,1,0,1,0
2.893,1,1,2,1,1,3,1,0,1,0
2.8952,1,1,2,1,1,3,1,0,1,0
2.8974,1,1,2,1,1,3,1,0,1,0
2.8996,1,1,2,1,1,3,1,0,1,0
2.9018,1,1,2,1,1,3,1,0,1,0
2.904,1,1,2,1,1,3,1,0,1,0
2.9062,1,1,2,1,1,3,1,0,1,0
2.9084,1,1,2,1,1,3,1,0,1,0
2.9106,1,1,2,1,1,3,1,0,1,0
2.9128,1,1,2,1,1,3,1,0,1,0
2.915,1,1,2,1,1,3,1,0,1,0
2.9172,1,1,2,1,1,3,1,0,1,0
2.9194,1,1,2,1,1,3,1,0,1,0
2.9216,1,1,2,1,1,3,1,0,1,0
2.9238,1,1,2,1,1,3,1,0,1,0
2.926,1,1,2,1,1,3,1,0,1,0
2.9282,1,1,2,1,1,3,1,0,1,0
2.9304,1,1,2,1,1,3,1,0,1,0
2.9326,1,1,2,1,1,3,1,0,1,0
2.9348,1,1,2,1,1,3,1,0,1,0
2.937,1,1,2,1,1,3,1,0,1,0
2.9392,1,1,2,1,1,3,1,0,1,0
2.9414,1,1,2,1,1,3,1,0,1,0
2.9436,1,1,2,1,1,3,1,0,1,0
2.9458,1,1,2,1,1,3,1,0,1,0
2.948,1,1,2,1,1,3,1,0,1,0
2.9502,1,1,2,1,1,3,1,0,1,0
2.9524,1,1,2,1,1,3,1,0,1,0
2.9546,1,1,2,1,1,3,1,0,1,0
2.9568,1,1,2,1,1,3,1,0,1,0
2.959,1,1,2,1,1,3,1,0,1,0
2.9612,1,1,2,1,1,3,1,0,1,0
2.9634,1,1,2,1,1,3,1,0,1,0
2.9656,1,1,2,1,1,3,1,0,1,0
2.9678,1,1,2,1,1,3,1,0,1,0
2.97,1,1,2,1,1,3,1,0,1,0
2.9722,1,1,2,1,1,3,1,0,1,0
2.9744,1,1,2,1,1,3,1,0,1,0
2.9766,1,1,2,1,1,3,1,0,1,0
2.9788,1,1,2,1,1,3,1,0,1,0
2.981,1,1,2,1,1,3,1,0,1,0
2.9832,1,1,2,1,1,3,1,0,1,0
2.9854,1,1,2,1,1,3,1,0,1,0
2.9876,1,1,2,1,1,3,1,0,1,0
2.9898,1,1,2,1,1,3,1,0,1,0
2.992,1,1,2,1,1,3,1,0,1,0
2.9942,1,1,2,1,1,3,1,0,1,0
2.9964,1,1,2,1,1,3,1,0,1,0
2.9986,1,1,2,1,1,3,1,0,1,0
3,1,1,2,1,1,3,1,0,1,0
3,1,1,2,1,1,3,1,0,1,0
3.0008,1,1,2,1,1,3,1,0,1,0
3.003,1,1,2,1,1,3,1,0,1,0
3.0052,1,1,2,1,1,3,1,0,1,0
3.0074,1,1,2,1,1,3,1,0,1,0
3.0096,1,1,2,1,1,3,1,0,1,0
3.0118,1,1,2,1,1,3,1,0,1,0
3.014,1,1,2,1,1,3,1,0,1,0
3.0162,1,1,2,1,1,3,1,0,1,0
3.0184,1,1,2,1,1,3,1,0,1,0
3.0206,1,1,2,1,1,3,1,0,1,0
3.0228,1,1,2,1,1,3,1,0,1,0
3.025,1,1,2,1,1,3,1,0,1,0
3.0272,1,1,2,1,1,3,1,0,1,0
3.0294,1,1,2,1,1,3,1,0,1,0
3.0316,1,1,2,1,1,3,1,0,1,0
3.0338,1,1,2,1,1,3,1,0,1,0
3.036,1,1,2,1,1,3,1,0,1,0
3.0382,1,1,2,1,1,3,1,0,1,0
3.0404,1,1,2,1,1,3,1,0,1,0
3.0426,1,1,2,1,1,3,1,0,1,0
3.0448,1,1,2,1,1,3,1,0,1,0
3.047,1,1,2,1,1,3,1,0,1,0
3.0492,1,1,2,1,1,3,1,0,1,0
3.0514,1,1,2,1,1,3,1,0,1,0
3.0536,1,1,2,1,1,3,1,0,1,0
3.0558,1,1,2,1,1,3,1,0,1,0
3.058,1,1,2,1,1,3,1,0,1,0
3.0602,1,1,2,1,1,3,1,0,1,0
3.0624,1,1,2,1,1,3,1,0,1,0
3.0646,1,1,2,1,1,3,1,0,1,0
3.0668,1,1,2,1,1,3,1,0,1,0
3.069,1,1,2,1,1,3,1,0,1,0
3.0712,1,1,2,1,1,3,1,0,1,0
3.0734,1,1,2,1,1,3,1,0,1,0
3.0756,1,1,2,1,1,3,1,0,1,0
3.0778,1,1,2,1,1,3,1,0,1,0
3.08,1,1,2,1,1,3,1,0,1,0
3.0822,1,1,2,1,1,3,1,0,1,0
3.0844,1,1,2,1,1,3,1,0,1,0
3.0866,1,1,2,1,1,3,1,0,1,0
3.0888,1,1,2,1,1,3,1,0,1,0
3.091,1,1,2,1,1,3,1,0,1,0
3.0932,1,1,2,1,1,3,1,0,1,0
3.0954,1,1,2,1,1,3,1,0,1,0
3.0976,1,1,2,1,1,3,1,0,1,0
3.0998,1,1,2,1,1,3,1,0,1,0
3.102,1,1,2,1,1,3,1,0,1,0
3.1042,1,1,2,1,1,3,1,0,1,0
3.1064,1,1,2,1,1,3,1,0,1,0
3.1086,1,1,2,1,1,3,1,0,1,0
3.1108,1,1,2,1,1,3,1,0,1,0
3.113,1,1,2,1,1,3,1,0,1,0
3.1152,1,1,2,1,1,3,1,0,1,0
3.1174,1,1,2,1,1,3,1,0,1,0
3.1196,1,1,2,1,1,3,1,0,1,0
3.1218,1,1,2,1,1,3,1,0,1,0
3.124,1,1,2,1,1,3,1,0,1,0
3.1262,1,1,2,1,1,3,1,0,1,0
3.1284,1,1,2,1,1,3,1,0,1,0
3.1306,1,1,2,1,1,3,1,0,1,0
3.1328,1,1,2,1,1,3,1,0,1,0
3.135,1,1,2,1,1,3,1,0,1,0
3.1372,1,1,2,1,1,3,1,0,1,0
3.1394,1,1,2,1,1,3,1,0,1,0
3.1416,1,1,2,1,1,3,1,0,1,0
3.1438,1,1,2,1,1,3,1,0,1,0
3.146,1,1,2,1,1,3,1,0,1,0
3.1482,1,1,2,1,1,3,1,0,1,0
3.1504,1,1,2,1,1,3,1,0,1,0
3.1526,1,1,2,1,1,3,1,0,1,0
3.1548,1,1,2,1,1,3,1,0,1,0
3.157,1,1,2,1,1,3,1,0,1,0
3.1592,1,1,2,1,1,3,1,0,1,0
3.1614,1,1,2,1,1,3,1,0,1,0
3.1636,1,1,2,1,1,3,1,0,1,0
3.1658,1,1,2,1,1,3,1,0,1,0
3.168,1,1,2,1,1,3,1,0,1,0
3.1702,1,1,2,1,1,3,1,0,1,0
3.1724,1,1,2,1,1,3,1,0,1,0
3.1746,1,1,2,1,1,3,1,0,1,0
3.1768,1,1,2,1,1,3,1,0,1,0
3.179,1,1,2,1,1,3,1,0,1,0
3.1812,1,1,2,1,1,3,1,0,1,0
3.1834,1,1,2,1,1,3,1,0,1,0
3.1856,1,1,2,1,1,3,1,0,1,0
3.1878,1,1,2,1,1,3,1,0,1,0
3.19,1,1,2,1,1,3,1,0,1,0
3.1922,1,1,2,1,1,3,1,0,1,0
3.1944,1,1,2,1,1,3,1,0,1,0
3.1966,1,1,2,1,1,3,1,0,1,0
3.1988,1,1,2,1,1,3,1,0,1,0
3.201,1,1,2,1,1,3,1,0,1,0
3.2032,1,1,2,1,1,3,1,0,1,0
3.2054,1,1,2,1,1,3,1,0,1,0
3.2076,1,1,2,1,1,3,1,0,1,0
3.2098,1,1,2,1,1,3,1,0,1,0
3.212,1,1,2,1,1,3,1,0,1,0
3.2142,1,1,2,1,1,3,1,0,1,0
3.2164,1,1,2,1,1,3,1,0,1,0
3.2186,1,1,2,1,1,3,1,0,1,0
3.2208,1,1,2,1,1,3,1,0,1,0
3.223,1,1,2,1,1,3,1,0,1,0
3.2252,1,1,2,1,1,3,1,0,1,0
3.2274,1,1,2,1,1,3,1,0,1,0
3.2296,1,1,2,1,1,3,1,0,1,0
3.2318,1,1,2,1,1,3,1,0,1,0
3.234,1,1,2,1,1,3,1,0,1,0
3.2362,1,1,2,1,1,3,1,0,1,0
3.2384,1,1,2,1,1,3,1,0,1,0
3.2406,1,1,2,1,1,3,1,0,1,0
3.2428,1,1,2,1,1,3,1,0,1,0
3.245,1,1,2,1,1,3,1,0,1,0
3.2472,1,1,2,1,1,3,1,0,1,0
3.2494,1,1,2,1,1,3,1,0,1,0
3.2516,1,1,2,1,1,3,1,0,1,0
3.2538,1,1,2,1,1,3,1,0,1,0
3.256,1,1,2,1,1,3,1,0,1,0
3.2582,1,1,2,1,1,3,1,0,1,0
3.2604,1,1,2,1,1,3,1,0,1,0
3.2626,1,1,2,1,1,3,1,0,1,0
3.2648,1,1,2,1,1,3,1,0,1,0
3.267,1,1,2,1,1,3,1,0,1,0
3.2692,1,1,2,1,1,3,1,0,1,0
3.2714,1,1,2,1,1,3,1,0,1,0
3.2736,1,1,2,1,1,3,1,0,1,0
3.2758,1,1,2,1,1,3,1,0,1,0
3.278,1,1,2,1,1,3,1,0,1,0
3.2802,1,1,2,1,1,3,1,0,1,0
3.2824,1,1,2,1,1,3,1,0,1,0
3.2846,1,1,2,1,1,3,1,0,1,0
3.2868,1,1,2,1,1,3,1,0,1,0
3.289,1,1,2,1,1,3,1,0,1,0
3.2912,1,1,2,1,1,3,1,0,1,0
3.2934,1,1,2,1,1,3,1,0,1,0
3.2956,1,1,2,1,1,3,1,0,1,0
3.2978,1,1,2,1,1,3,1,0,1,0
3.3,1,1,2,1,1,3,1,0,1,0
3.3022,1,1,2,1,1,3,1,0,1,0
3.3044,1,1,2,1,1,3,1,0,1,0
3.3066,1,1,2,1,1,3,1,0,1,0
3.3088,1,1,2,1,1,3,1,0,1,0
3.311,1,1,2,1,1,3,1,0,1,0
3.3132,1,1,2,1,1,3,1,0,1,0
3.3154,1,1,2,1,1,3,1,0,1,0
3.3176,1,1,2,1,1,3,1,0,1,0
3.3198,1,1,2,1,1,3,1,0,1,0
3.322,1,1,2,1,1,3,1,0,1,0
3.3242,1,1,2,1,1,3,1,0,1,0
3.3264,1,1,2,1,1,3,1,0,1,0
3.3286,1,1,2,1,1,3,1,0,1,0
3.3308,1,1,2,1,1,3,1,0,1,0
3.333,1,1,2,1,1,3,1,0,1,0
3.3352,1,1,2,1,1,3,1,0,1,0
3.3374,1,1,2,1,1,3,1,0,1,0
3.3396,1,1,2,1,1,3,1,0,1,0
3.3418,1,1,2,1,1,3,1,0,1,0
3.344,1,1,2,1,1,3,1,0,1,0
3.3462,1,1,2,1,1,3,1,0,1,0
3.3484,1,1,2,1,1,3,1,0,1,0
3.3506,1,1,2,1,1,3,1,0,1,0
3.3528,1,1,2,1,1,3,1,0,1,0
3.355,1,1,2,1,1,3,1,0,1,0
3.3572,1,1,2,1,1,3,1,0,1,0
3.3594,1,1,2,1,1,3,1,0,1,0
3.3616,1,1,2,1,1,3,1,0,1,0
3.3638,1,1,2,1,1,3,1,0,1,0
3.366,1,1,2,1,1,3,1,0,1,0
3.3682,1,1,2,1,1,3,1,0,1,0
3.3704,1,1,2,1,1,3,1,0,1,0
3.3726,1,1,2,1,1,3,1,0,1,0
3.3748,1,1,2,1,1,3,1,0,1,0
3.377,1,1,2,1,1,3,1,0,1,0
3.3792,1,1,2,1,1,3,1,0,1,0
3.3814,1,1,2,1,1,3,1,0,1,0
3.3836,1,1,2,1,1,3,1,0,1,0
3.3858,1,1,2,1,1,3,1,0,1,0
3.388,1,1,2,1,1,3,1,0,1,0
3.3902,1,1,2,1,1,3,1,0,1,0
3.3924,1,1,2,1,1,3,1,0,1,0
3.3946,1,1,2,1,1,3,1,0,1,0
3.3968,1,1,2,1,1,3,1,0,1,0
3.399,1,1,2,1,1,3,1,0,1,0
3.4012,1,1,2,1,1,3,1,0,1,0
3.4034,1,1,2,1,1,3,1,0,1,0
3.4056,1,1,2,1,1,3,1,0,1,0
3.4078,1,1,2,1,1,3,1,0,1,0
3.41,1,1,2,1,1,3,1,0,1,0
3.4122,1,1,2,1,1,3,1,0,1,0
3.4144,1,1,2,1,1,3,1,0,1,0
3.4166,1,1,2,1,1,3,1,0,1,0
3.4188,1,1,2,1,1,3,1,0,1,0
3.421,1,1,2,1,1,3,1,0,1,0
3.4232,1,1,2,1,1,3,1,0,1,0
3.4254,1,1,2,1,1,3,1,0,1,0
3.4276,1,1,2,1,1,3,1,0,1,0
3.4298,1,1,2,1,1,3,1,0,1,0
3.432,1,1,2,1,1,3,1,0,1,0
3.4342,1,1,2,1,1,3,1,0,1,0
3.4364,1,1,2,1,1,3,1,0,1,0
3.4386,1,1,2,1,1,3,1,0,1,0
3.4408,1,1,2,1,1,3,1,0,1,0
3.443,1,1,2,1,1,3,1,0,1,0
