"time","MIN","A_cross","roughness","d_hyd","K[1]","L","eta","rho","input_mdot[1]","input_dp[1]","M_FLOW[1]","DP[1]","velocity[1]","Re[1]","DP_plot[1]","zeta_TOT[1]","lambda_FRI[1]","input_DP.y"
0.2667,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,26.837791554069,10.9347,26.837791554069,10.9347,3.41709375,341709.375,10.9347,0.00187293661463049,0.000187293661463049,10.9347
0.2668,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,26.8478544680375,10.9388,26.8478544680375,10.9388,3.418375,341837.5,10.9388,0.00187223461440012,0.000187223461440012,10.9388
0.2669,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,26.8579173820061,10.9429,26.8579173820061,10.9429,3.41965625,341965.625,10.9429,0.00187153314020963,0.000187153314020963,10.9429
0.267,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,26.8679802959746,10.947,26.8679802959746,10.947,3.4209375,342093.75,10.947,0.00187083219146798,0.000187083219146798,10.947
0.2671,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,26.8780432099431,10.9511,26.8780432099431,10.9511,3.42221875,342221.875,10.9511,0.00187013176758499,0.000187013176758499,10.9511
0.2672,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,26.8881061239116,10.9552,26.8881061239116,10.9552,3.4235,342350,10.9552,0.00186943186797137,0.000186943186797137,10.9552
0.2673,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,26.8981690378802,10.9593,26.8981690378802,10.9593,3.42478125,342478.125,10.9593,0.00186873249203872,0.000186873249203872,10.9593
0.2674,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,26.9082319518487,10.9634,26.9082319518487,10.9634,3.4260625,342606.25,10.9634,0.00186803363919952,0.000186803363919952,10.9634
0.2675,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,26.9182948658172,10.9675,26.9182948658172,10.9675,3.42734375,342734.375,10.9675,0.00186733530886711,0.000186733530886711,10.9675
0.2676,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,26.9283577797858,10.9716,26.9283577797858,10.9716,3.428625,342862.5,10.9716,0.00186663750045572,0.000186663750045572,10.9716
0.2677,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,26.9384206937543,10.9757,26.9384206937543,10.9757,3.42990625,342990.625,10.9757,0.00186594021338047,0.000186594021338047,10.9757
0.2678,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,26.9484836077228,10.9798,26.9484836077228,10.9798,3.4311875,343118.75,10.9798,0.00186524344705732,0.000186524344705732,10.9798
0.2679,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,26.9585465216914,10.9839,26.9585465216914,10.9839,3.43246875,343246.875,10.9839,0.00186454720090314,0.000186454720090314,10.9839
0.268,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,26.9686094356599,10.988,26.9686094356599,10.988,3.43375,343375,10.988,0.00186385147433564,0.000186385147433564,10.988
0.2681,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,26.9786723496284,10.9921,26.9786723496284,10.9921,3.43503125,343503.125,10.9921,0.00186315626677341,0.000186315626677341,10.9921
0.2682,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,26.9887352635969,10.9962,26.9887352635969,10.9962,3.4363125,343631.25,10.9962,0.00186246157763591,0.000186246157763591,10.9962
0.2683,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,26.9987981775655,11.0003,26.9987981775655,11.0003,3.43759375,343759.375,11.0003,0.00186176740634346,0.000186176740634346,11.0003
0.2684,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.008861091534,11.0044,27.008861091534,11.0044,3.438875,343887.5,11.0044,0.00186107375231725,0.000186107375231725,11.0044
0.2685,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.0189240055025,11.0085,27.0189240055025,11.0085,3.44015625,344015.625,11.0085,0.00186038061497933,0.000186038061497933,11.0085
0.2686,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.0289869194711,11.0126,27.0289869194711,11.0126,3.4414375,344143.75,11.0126,0.00185968799375261,0.000185968799375261,11.0126
0.2687,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.0390498334396,11.0167,27.0390498334396,11.0167,3.44271875,344271.875,11.0167,0.00185899588806085,0.000185899588806085,11.0167
0.2688,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.0491127474081,11.0208,27.0491127474081,11.0208,3.444,344400,11.0208,0.00185830429732869,0.000185830429732869,11.0208
0.2689,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.0591756613767,11.0249,27.0591756613767,11.0249,3.44528125,344528.125,11.0249,0.0018576132209816,0.00018576132209816,11.0249
0.269,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.0692385753452,11.029,27.0692385753452,11.029,3.4465625,344656.25,11.029,0.00185692265844591,0.000185692265844591,11.029
0.2691,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.0793014893137,11.0331,27.0793014893137,11.0331,3.44784375,344784.375,11.0331,0.00185623260914883,0.000185623260914883,11.0331
0.2692,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.0893644032822,11.0372,27.0893644032822,11.0372,3.449125,344912.5,11.0372,0.00185554307251839,0.000185554307251839,11.0372
0.2693,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.0994273172508,11.0413,27.0994273172508,11.0413,3.45040625,345040.625,11.0413,0.00185485404798348,0.000185485404798348,11.0413
0.2694,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.1094902312193,11.0454,27.1094902312193,11.0454,3.4516875,345168.75,11.0454,0.00185416553497383,0.000185416553497383,11.0454
0.2695,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.1195531451878,11.0495,27.1195531451878,11.0495,3.45296875,345296.875,11.0495,0.00185347753292004,0.000185347753292004,11.0495
0.2696,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.1296160591564,11.0536,27.1296160591564,11.0536,3.45425,345425,11.0536,0.00185279004125353,0.000185279004125353,11.0536
0.2697,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.1396789731249,11.0577,27.1396789731249,11.0577,3.45553125,345553.125,11.0577,0.00185210305940657,0.000185210305940657,11.0577
0.2698,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.1497418870934,11.0618,27.1497418870934,11.0618,3.4568125,345681.25,11.0618,0.00185141658681227,0.000185141658681227,11.0618
0.2699,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.159804801062,11.0659,27.159804801062,11.0659,3.45809375,345809.375,11.0659,0.0018507306229046,0.00018507306229046,11.0659
0.27,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.1698677150305,11.07,27.1698677150305,11.07,3.459375,345937.5,11.07,0.00185004516711834,0.000185004516711834,11.07
0.2701,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.179930628999,11.0741,27.179930628999,11.0741,3.46065625,346065.625,11.0741,0.00184936021888912,0.000184936021888912,11.0741
0.2702,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.1899935429675,11.0782,27.1899935429675,11.0782,3.4619375,346193.75,11.0782,0.00184867577765341,0.000184867577765341,11.0782
0.2703,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.2000564569361,11.0823,27.2000564569361,11.0823,3.46321875,346321.875,11.0823,0.0018479918428485,0.00018479918428485,11.0823
0.2704,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.2101193709046,11.0864,27.2101193709046,11.0864,3.4645,346450,11.0864,0.00184730841391254,0.000184730841391254,11.0864
0.2705,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.2201822848731,11.0905,27.2201822848731,11.0905,3.46578125,346578.125,11.0905,0.00184662549028448,0.000184662549028448,11.0905
0.2706,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.2302451988417,11.0946,27.2302451988417,11.0946,3.4670625,346706.25,11.0946,0.00184594307140411,0.000184594307140411,11.0946
0.2707,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.2403081128102,11.0987,27.2403081128102,11.0987,3.46834375,346834.375,11.0987,0.00184526115671205,0.000184526115671205,11.0987
0.2708,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.2503710267787,11.1028,27.2503710267787,11.1028,3.469625,346962.5,11.1028,0.00184457974564974,0.000184457974564974,11.1028
0.2709,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.2604339407473,11.1069,27.2604339407473,11.1069,3.47090625,347090.625,11.1069,0.00184389883765947,0.000184389883765947,11.1069
0.271,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.2704968547158,11.111,27.2704968547158,11.111,3.4721875,347218.75,11.111,0.00184321843218432,0.000184321843218432,11.111
0.2711,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.2805597686843,11.1151,27.2805597686843,11.1151,3.47346875,347346.875,11.1151,0.00184253852866821,0.000184253852866821,11.1151
0.2712,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.2906226826528,11.1192,27.2906226826528,11.1192,3.47475,347475,11.1192,0.00184185912655587,0.000184185912655587,11.1192
0.2713,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.3006855966214,11.1233,27.3006855966214,11.1233,3.47603125,347603.125,11.1233,0.00184118022529285,0.000184118022529285,11.1233
0.2714,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.3107485105899,11.1274,27.3107485105899,11.1274,3.4773125,347731.25,11.1274,0.00184050182432554,0.000184050182432554,11.1274
0.2715,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.3208114245584,11.1315,27.3208114245584,11.1315,3.47859375,347859.375,11.1315,0.00183982392310111,0.000183982392310111,11.1315
0.2716,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.330874338527,11.1356,27.330874338527,11.1356,3.479875,347987.5,11.1356,0.00183914652106757,0.000183914652106757,11.1356
0.2717,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.3409372524955,11.1397,27.3409372524955,11.1397,3.48115625,348115.625,11.1397,0.00183846961767373,0.000183846961767373,11.1397
0.2718,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.351000166464,11.1438,27.351000166464,11.1438,3.4824375,348243.75,11.1438,0.00183779321236921,0.000183779321236921,11.1438
0.2719,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.3610630804326,11.1479,27.3610630804326,11.1479,3.48371875,348371.875,11.1479,0.00183711730460445,0.000183711730460445,11.1479
0.272,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.3711259944011,11.152,27.3711259944011,11.152,3.485,348500,11.152,0.0018364418938307,0.00018364418938307,11.152
0.2721,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.3811889083696,11.1561,27.3811889083696,11.1561,3.48628125,348628.125,11.1561,0.0018357669795,0.00018357669795,11.1561
0.2722,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.3912518223381,11.1602,27.3912518223381,11.1602,3.4875625,348756.25,11.1602,0.00183509256106521,0.000183509256106521,11.1602
0.2723,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.4013147363067,11.1643,27.4013147363067,11.1643,3.48884375,348884.375,11.1643,0.00183441863797999,0.000183441863797999,11.1643
0.2724,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.4113776502752,11.1684,27.4113776502752,11.1684,3.490125,349012.5,11.1684,0.00183374520969879,0.000183374520969879,11.1684
0.2725,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.4214405642437,11.1725,27.4214405642437,11.1725,3.49140625,349140.625,11.1725,0.00183307227567688,0.000183307227567688,11.1725
0.2726,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.4315034782123,11.1766,27.4315034782123,11.1766,3.4926875,349268.75,11.1766,0.00183239983537033,0.000183239983537033,11.1766
0.2727,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.4415663921808,11.1807,27.4415663921808,11.1807,3.49396875,349396.875,11.1807,0.00183172788823598,0.000183172788823598,11.1807
0.2728,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.4516293061493,11.1848,27.4516293061493,11.1848,3.49525,349525,11.1848,0.00183105643373149,0.000183105643373149,11.1848
0.2729,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.4616922201179,11.1889,27.4616922201179,11.1889,3.49653125,349653.125,11.1889,0.00183038547131532,0.000183038547131532,11.1889
0.273,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.4717551340864,11.193,27.4717551340864,11.193,3.4978125,349781.25,11.193,0.00182971500044671,0.000182971500044671,11.193
0.2731,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.4818180480549,11.1971,27.4818180480549,11.1971,3.49909375,349909.375,11.1971,0.00182904502058569,0.000182904502058569,11.1971
0.2732,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.4918809620234,11.2012,27.4918809620234,11.2012,3.500375,350037.5,11.2012,0.00182837553119309,0.000182837553119309,11.2012
0.2733,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.501943875992,11.2053,27.501943875992,11.2053,3.50165625,350165.625,11.2053,0.00182770653173052,0.000182770653173052,11.2053
0.2734,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.5120067899605,11.2094,27.5120067899605,11.2094,3.5029375,350293.75,11.2094,0.00182703802166039,0.000182703802166039,11.2094
0.2735,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.522069703929,11.2135,27.522069703929,11.2135,3.50421875,350421.875,11.2135,0.00182637000044589,0.000182637000044589,11.2135
0.2736,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.5321326178976,11.2176,27.5321326178976,11.2176,3.5055,350550,11.2176,0.00182570246755099,0.000182570246755099,11.2176
0.2737,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.5421955318661,11.2217,27.5421955318661,11.2217,3.50678125,350678.125,11.2217,0.00182503542244045,0.000182503542244045,11.2217
0.2738,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.5522584458346,11.2258,27.5522584458346,11.2258,3.5080625,350806.25,11.2258,0.00182436886457981,0.000182436886457981,11.2258
0.2739,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.5623213598031,11.2299,27.5623213598031,11.2299,3.50934375,350934.375,11.2299,0.00182370279343538,0.000182370279343538,11.2299
0.274,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.5723842737717,11.234,27.5723842737717,11.234,3.510625,351062.5,11.234,0.00182303720847427,0.000182303720847427,11.234
0.2741,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.5824471877402,11.2381,27.5824471877402,11.2381,3.51190625,351190.625,11.2381,0.00182237210916436,0.000182237210916436,11.2381
0.2742,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.5925101017087,11.2422,27.5925101017087,11.2422,3.5131875,351318.75,11.2422,0.00182170749497429,0.000182170749497429,11.2422
0.2743,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.6025730156773,11.2463,27.6025730156773,11.2463,3.51446875,351446.875,11.2463,0.0018210433653735,0.00018210433653735,11.2463
0.2744,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.6126359296458,11.2504,27.6126359296458,11.2504,3.51575,351575,11.2504,0.00182037971983218,0.000182037971983218,11.2504
0.2745,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.6226988436143,11.2545,27.6226988436143,11.2545,3.51703125,351703.125,11.2545,0.00181971655782132,0.000181971655782132,11.2545
0.2746,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.6327617575829,11.2586,27.6327617575829,11.2586,3.5183125,351831.25,11.2586,0.00181905387881264,0.000181905387881264,11.2586
0.2747,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.6428246715514,11.2627,27.6428246715514,11.2627,3.51959375,351959.375,11.2627,0.00181839168227867,0.000181839168227867,11.2627
0.2748,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.6528875855199,11.2668,27.6528875855199,11.2668,3.520875,352087.5,11.2668,0.00181772996769269,0.000181772996769269,11.2668
0.2749,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.6629504994884,11.2709,27.6629504994884,11.2709,3.52215625,352215.625,11.2709,0.00181706873452874,0.000181706873452874,11.2709
0.275,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.673013413457,11.275,27.673013413457,11.275,3.5234375,352343.75,11.275,0.00181640798226164,0.000181640798226164,11.275
0.2751,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.6830763274255,11.2791,27.6830763274255,11.2791,3.52471875,352471.875,11.2791,0.00181574771036696,0.000181574771036696,11.2791
0.2752,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.693139241394,11.2832,27.693139241394,11.2832,3.526,352600,11.2832,0.00181508791832104,0.000181508791832104,11.2832
0.2753,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.7032021553626,11.2873,27.7032021553626,11.2873,3.52728125,352728.125,11.2873,0.00181442860560098,0.000181442860560098,11.2873
0.2754,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.7132650693311,11.2914,27.7132650693311,11.2914,3.5285625,352856.25,11.2914,0.00181376977168464,0.000181376977168464,11.2914
0.2755,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.7233279832996,11.2955,27.7233279832996,11.2955,3.52984375,352984.375,11.2955,0.00181311141605064,0.000181311141605064,11.2955
0.2756,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.7333908972682,11.2996,27.7333908972682,11.2996,3.531125,353112.5,11.2996,0.00181245353817834,0.000181245353817834,11.2996
0.2757,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.7434538112367,11.3037,27.7434538112367,11.3037,3.53240625,353240.625,11.3037,0.00181179613754788,0.000181179613754788,11.3037
0.2758,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.7535167252052,11.3078,27.7535167252052,11.3078,3.5336875,353368.75,11.3078,0.00181113921364014,0.000181113921364014,11.3078
0.2759,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.7635796391737,11.3119,27.7635796391737,11.3119,3.53496875,353496.875,11.3119,0.00181048276593676,0.000181048276593676,11.3119
0.276,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.7736425531423,11.316,27.7736425531423,11.316,3.53625,353625,11.316,0.00180982679392011,0.000180982679392011,11.316
0.2761,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.7837054671108,11.3201,27.7837054671108,11.3201,3.53753125,353753.125,11.3201,0.00180917129707335,0.000180917129707335,11.3201
0.2762,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.7937683810793,11.3242,27.7937683810793,11.3242,3.5388125,353881.25,11.3242,0.00180851627488034,0.000180851627488034,11.3242
0.2763,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.8038312950479,11.3283,27.8038312950479,11.3283,3.54009375,354009.375,11.3283,0.00180786172682574,0.000180786172682574,11.3283
0.2764,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.8138942090164,11.3324,27.8138942090164,11.3324,3.541375,354137.5,11.3324,0.0018072076523949,0.00018072076523949,11.3324
0.2765,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.8239571229849,11.3365,27.8239571229849,11.3365,3.54265625,354265.625,11.3365,0.00180655405107396,0.000180655405107396,11.3365
0.2766,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.8340200369535,11.3406,27.8340200369535,11.3406,3.5439375,354393.75,11.3406,0.00180590092234979,0.000180590092234979,11.3406
0.2767,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.844082950922,11.3447,27.844082950922,11.3447,3.54521875,354521.875,11.3447,0.00180524826570998,0.000180524826570998,11.3447
0.2768,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.8541458648905,11.3488,27.8541458648905,11.3488,3.5465,354650,11.3488,0.00180459608064289,0.000180459608064289,11.3488
0.2769,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.864208778859,11.3529,27.864208778859,11.3529,3.54778125,354778.125,11.3529,0.0018039443666376,0.00018039443666376,11.3529
0.277,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.8742716928276,11.357,27.8742716928276,11.357,3.5490625,354906.25,11.357,0.00180329312318394,0.000180329312318394,11.357
0.2771,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.8843346067961,11.3611,27.8843346067961,11.3611,3.55034375,355034.375,11.3611,0.00180264234977247,0.000180264234977247,11.3611
0.2772,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.8943975207646,11.3652,27.8943975207646,11.3652,3.551625,355162.5,11.3652,0.00180199204589448,0.000180199204589448,11.3652
0.2773,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.9044604347332,11.3693,27.9044604347332,11.3693,3.55290625,355290.625,11.3693,0.00180134221104202,0.000180134221104202,11.3693
0.2774,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.9145233487017,11.3734,27.9145233487017,11.3734,3.5541875,355418.75,11.3734,0.00180069284470783,0.000180069284470783,11.3734
0.2775,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.9245862626702,11.3775,27.9245862626702,11.3775,3.55546875,355546.875,11.3775,0.00180004394638541,0.000180004394638541,11.3775
0.2776,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.9346491766388,11.3816,27.9346491766388,11.3816,3.55675,355675,11.3816,0.00179939551556899,0.000179939551556899,11.3816
0.2777,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.9447120906073,11.3857,27.9447120906073,11.3857,3.55803125,355803.125,11.3857,0.00179874755175351,0.000179874755175351,11.3857
0.2778,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.9547750045758,11.3898,27.9547750045758,11.3898,3.5593125,355931.25,11.3898,0.00179810005443467,0.000179810005443467,11.3898
0.2779,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.9648379185443,11.3939,27.9648379185443,11.3939,3.56059375,356059.375,11.3939,0.00179745302310886,0.000179745302310886,11.3939
0.278,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.9749008325129,11.398,27.9749008325129,11.398,3.561875,356187.5,11.398,0.0017968064572732,0.00017968064572732,11.398
0.2781,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.9849637464814,11.4021,27.9849637464814,11.4021,3.56315625,356315.625,11.4021,0.00179616035642557,0.000179616035642557,11.4021
0.2782,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,27.9950266604499,11.4062,27.9950266604499,11.4062,3.5644375,356443.75,11.4062,0.00179551472006453,0.000179551472006453,11.4062
0.2783,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.0050895744185,11.4103,28.0050895744185,11.4103,3.56571875,356571.875,11.4103,0.00179486954768937,0.000179486954768937,11.4103
0.2784,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.015152488387,11.4144,28.015152488387,11.4144,3.567,356700,11.4144,0.00179422483880011,0.000179422483880011,11.4144
0.2785,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.0252154023555,11.4185,28.0252154023555,11.4185,3.56828125,356828.125,11.4185,0.00179358059289749,0.000179358059289749,11.4185
0.2786,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.035278316324,11.4226,28.035278316324,11.4226,3.5695625,356956.25,11.4226,0.00179293680948295,0.000179293680948295,11.4226
0.2787,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.0453412302926,11.4267,28.0453412302926,11.4267,3.57084375,357084.375,11.4267,0.00179229348805867,0.000179229348805867,11.4267
0.2788,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.0554041442611,11.4308,28.0554041442611,11.4308,3.572125,357212.5,11.4308,0.00179165062812751,0.000179165062812751,11.4308
0.2789,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.0654670582296,11.4349,28.0654670582296,11.4349,3.57340625,357340.625,11.4349,0.00179100822919308,0.000179100822919308,11.4349
0.279,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.0755299721982,11.439,28.0755299721982,11.439,3.5746875,357468.75,11.439,0.00179036629075968,0.000179036629075968,11.439
0.2791,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.0855928861667,11.4431,28.0855928861667,11.4431,3.57596875,357596.875,11.4431,0.00178972481233232,0.000178972481233232,11.4431
0.2792,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.0956558001352,11.4472,28.0956558001352,11.4472,3.57725,357725,11.4472,0.00178908379341673,0.000178908379341673,11.4472
0.2793,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.1057187141038,11.4513,28.1057187141038,11.4513,3.57853125,357853.125,11.4513,0.00178844323351934,0.000178844323351934,11.4513
0.2794,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.1157816280723,11.4554,28.1157816280723,11.4554,3.5798125,357981.25,11.4554,0.00178780313214728,0.000178780313214728,11.4554
0.2795,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.1258445420408,11.4595,28.1258445420408,11.4595,3.58109375,358109.375,11.4595,0.00178716348880841,0.000178716348880841,11.4595
0.2796,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.1359074560093,11.4636,28.1359074560093,11.4636,3.582375,358237.5,11.4636,0.00178652430301127,0.000178652430301127,11.4636
0.2797,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.1459703699779,11.4677,28.1459703699779,11.4677,3.58365625,358365.625,11.4677,0.00178588557426511,0.000178588557426511,11.4677
0.2798,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.1560332839464,11.4718,28.1560332839464,11.4718,3.5849375,358493.75,11.4718,0.00178524730207988,0.000178524730207988,11.4718
0.2799,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.1660961979149,11.4759,28.1660961979149,11.4759,3.58621875,358621.875,11.4759,0.00178460948596624,0.000178460948596624,11.4759
0.28,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.1761591118835,11.48,28.1761591118835,11.48,3.5875,358750,11.48,0.00178397212543554,0.000178397212543554,11.48
0.2801,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.186222025852,11.4841,28.186222025852,11.4841,3.58878125,358878.125,11.4841,0.00178333521999982,0.000178333521999982,11.4841
0.2802,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.1962849398205,11.4882,28.1962849398205,11.4882,3.5900625,359006.25,11.4882,0.00178269876917185,0.000178269876917185,11.4882
0.2803,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.2063478537891,11.4923,28.2063478537891,11.4923,3.59134375,359134.375,11.4923,0.00178206277246504,0.000178206277246504,11.4923
0.2804,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.2164107677576,11.4964,28.2164107677576,11.4964,3.592625,359262.5,11.4964,0.00178142722939355,0.000178142722939355,11.4964
0.2805,1e-15,0.00785398163397448,2,0.1,0,1,0.001,1000,28.2264736817261,11.5005,28.2264736817261,11.5005,3.59390625,359390.625,11.5005,0.0017807921394722,0.00017807921394722,11.5005
