"time","PI.I.y","inertia1.phi","inertia1.w","integrator.y","spring.phi_rel","spring.w_rel"
2.5112,0.0177362098684363,1.45057870949743,0.715969890000939,0.559596326794898,0.00113333330018316,1.60333193189232e-09
2.512,0.0179762097824392,1.4511512720767,0.715436556609384,0.558796326794898,0.00113333330055657,1.69066502461629e-09
2.5128,0.0182162096920714,1.45172340798925,0.71490322322228,0.557996326794899,0.00113333330102307,1.77132057859042e-09
2.5136,0.0184562095973078,1.45229511723506,0.714369889839796,0.557196326794898,0.00113333330158462,1.84504653232599e-09
2.5144,0.0186962094981233,1.45286639981414,0.7138365564621,0.556396326794898,0.00113333330224317,1.9115908243342e-09
2.5152,0.0189362093944931,1.4534372557265,0.713303223089359,0.555596326794898,0.00113333330300068,1.97070139312635e-09
2.516,0.0191762092863921,1.45400768497211,0.712769889721743,0.554796326794898,0.00113333330385911,2.02212617721369e-09
2.5168,0.0194162091737954,1.45457768755099,0.712236556359419,0.553996326794899,0.00113333330482042,2.06561311510748e-09
2.5176,0.0196562090566781,1.45514726346314,0.711703223002554,0.553196326794898,0.00113333330588656,2.10091014531901e-09
2.5184,0.019896208935015,1.45571641270855,0.711169889651317,0.552396326794898,0.0011333333070595,2.12776520635949e-09
2.5192,0.0201362088087812,1.45628513528721,0.710636556305876,0.551596326794898,0.00113333330834118,2.1459262367402e-09
2.52,0.0203762086779519,1.45685343119914,0.7101032229664,0.550796326794898,0.00113333330973358,2.15514117497242e-09
2.5208,0.0206162085425019,1.45742130044433,0.709569889633055,0.549996326794899,0.00113333331123864,2.15515795956738e-09
2.5216,0.0208562084024064,1.45798874302277,0.709036556306011,0.549196326794898,0.00113333331285832,2.14572452903636e-09
2.5224,0.0210962083135675,1.45855575893542,0.708503222905239,0.548396326794898,0.0011333333131712,2.24688195418674e-09
2.5232,0.0213362082264935,1.45912234818143,0.70796988950184,0.547596326794898,0.00113333331343821,2.3519809398722e-09
2.524,0.0215762081389294,1.45968851076076,0.707436556099179,0.546796326794898,0.00113333331371804,2.45597250559408e-09
2.5248,0.0218162080509467,1.46025424667343,0.706903222697286,0.545996326794899,0.00113333331401021,2.55881224949627e-09
2.5256,0.022056207962617,1.46081955591941,0.70636988929619,0.545196326794898,0.00113333331431421,2.66045576972268e-09
2.5264,0.0222962078740118,1.46138443849872,0.705836555895921,0.544396326794898,0.00113333331462955,2.76085866441707e-09
2.5272,0.0225362077852026,1.46194889441136,0.705303222496509,0.543596326794898,0.00113333331495571,2.85997653172338e-09
2.528,0.0227762076962612,1.46251292365733,0.704769889097984,0.542796326794898,0.00113333331529222,2.95776496978546e-09
2.5288,0.0230162076072589,1.46307652623662,0.704236555700374,0.541996326794899,0.00113333331563856,3.05417957674719e-09
2.5296,0.0232562075182676,1.46363970214924,0.70370322230371,0.541196326794898,0.00113333331599424,3.1491759507525e-09
2.5304,0.0234962074293586,1.46420245139518,0.703169888908021,0.540396326794898,0.00113333331635875,3.24270968994514e-09
2.5312,0.0237362073406035,1.46476477397446,0.702636555513336,0.539596326794898,0.00113333331673161,3.33473639246904e-09
2.532,0.0239762072520739,1.46532666988706,0.702103222119686,0.538796326794898,0.0011333333171123,3.42521165646807e-09
2.5328,0.0242162071638414,1.46588813913299,0.7015698887271,0.537996326794899,0.00113333331750032,3.5140910800861e-09
2.5336,0.0244562070759777,1.46644918171225,0.701036555335607,0.537196326794898,0.00113333331789519,3.60133026146705e-09
2.5344,0.0246962069885541,1.46700979762484,0.700503221945237,0.536396326794898,0.0011333333182964,3.68688479875468e-09
2.5352,0.0249362069016423,1.46756998687076,0.69996988855602,0.535596326794898,0.00113333331870345,3.77071029009293e-09
2.536,0.0251762068153138,1.46812974945,0.699436555167986,0.534796326794898,0.00113333331911584,3.85276233362565e-09
2.5368,0.0254162067296403,1.46868908536258,0.698903221781163,0.533996326794899,0.00113333331953307,3.93299652749672e-09
2.5376,0.0256562066446934,1.46924799460849,0.698369888395581,0.533196326794898,0.00113333331995465,4.01136846985006e-09
2.5384,0.0258962065605445,1.46980647718773,0.697836555011271,0.532396326794898,0.00113333332038007,4.08783375882943e-09
2.5392,0.0261362064772652,1.4703645331003,0.697303221628262,0.531596326794898,0.00113333332080883,4.16234799257876e-09
2.54,0.0263762063949271,1.4709221623462,0.696769888246583,0.530796326794898,0.00113333332124043,4.23486676924193e-09
2.5408,0.0266162063136018,1.47147936492543,0.696236554866263,0.529996326794898,0.00113333332167438,4.30534568696278e-09
2.5416,0.026856206233361,1.472036140838,0.695703221487333,0.529196326794898,0.00113333332211018,4.37374034388525e-09
2.5424,0.027096206154276,1.4725924900839,0.695169888109823,0.528396326794898,0.00113333332254732,4.44000633815311e-09
2.5432,0.0273362060764184,1.47314841266313,0.694636554733761,0.527596326794898,0.00113333332298531,4.50409926791028e-09
2.544,0.0275762059998599,1.47370390857569,0.694103221359177,0.526796326794898,0.00113333332342365,4.56597473130063e-09
2.5448,0.0278162059246721,1.47425897782159,0.693569887986102,0.525996326794898,0.00113333332386183,4.62558832646802e-09
2.5456,0.0280562058509266,1.47481362040082,0.693036554614563,0.525196326794898,0.00113333332429936,4.68289565155636e-09
2.5464,0.0282962057786947,1.47536783631338,0.692503221244592,0.524396326794898,0.00113333332473574,4.73785230470945e-09
2.5472,0.0285362057080481,1.47592162555928,0.691969887876218,0.523596326794898,0.00113333332517047,4.79041388407121e-09
2.548,0.0287762056390585,1.47647498813852,0.69143655450947,0.522796326794898,0.00113333332560305,4.84053598778548e-09
2.5488,0.0290162055717973,1.47702792405109,0.690903221144378,0.521996326794898,0.00113333332603298,4.88817421399616e-09
2.5496,0.0292562055063364,1.47758043329699,0.690369887780971,0.521196326794898,0.00113333332645976,4.93328416084712e-09
2.5504,0.0294962054427469,1.47813251587623,0.689836554419279,0.520396326794898,0.0011333333268829,4.9758214264822e-09
2.5512,0.0297362053811006,1.47868417178881,0.689303221059333,0.519596326794898,0.00113333332730188,5.01574160904527e-09
2.552,0.029976205321469,1.47923540103472,0.68876988770116,0.518796326794898,0.00113333332771622,5.05300030668023e-09
2.5528,0.0302162052639238,1.47978620361397,0.688236554344792,0.517996326794898,0.00113333332812542,5.08755311753093e-09
2.5536,0.0304562052085365,1.48033657952656,0.687703220990256,0.517196326794898,0.00113333332852897,5.11935563974126e-09
2.5544,0.0306962051553787,1.48088652877248,0.687169887637585,0.516396326794898,0.00113333332892637,5.14836347145506e-09
2.5552,0.0309362051045218,1.48143605135174,0.686636554286806,0.515596326794898,0.00113333332931713,5.17453221081621e-09
2.556,0.0311762050560376,1.48198514726434,0.686103220937949,0.514796326794898,0.00113333332970074,5.19781745596859e-09
2.5568,0.0314162050099975,1.48253381651028,0.685569887591044,0.513996326794898,0.00113333333007671,5.21817480505607e-09
2.5576,0.0316562049664733,1.48308205908956,0.68503655424612,0.513196326794898,0.00113333333044454,5.23555985622251e-09
2.5584,0.0318962049255363,1.48362987500218,0.684503220903208,0.512396326794898,0.00113333333080373,5.24992820761178e-09
2.5592,0.0321362048872582,1.48417726424813,0.683969887562337,0.511596326794898,0.00113333333115377,5.26123545736776e-09
2.56,0.0323762048517105,1.48472422682743,0.683436554223536,0.510796326794898,0.00113333333149417,5.2694372036343e-09
2.5608,0.0326162048189648,1.48527076274006,0.682903220886834,0.509996326794898,0.00113333333182444,5.2744890445553e-09
2.5616,0.0328562047890929,1.48581687198604,0.682369887552263,0.509196326794898,0.00113333333214406,5.2763465782746e-09
2.5624,0.0330962047621659,1.48636255456536,0.68183655421985,0.508396326794898,0.00113333333245255,5.27496540293609e-09
2.5632,0.0333362047382557,1.48690781047801,0.681303220889626,0.507596326794898,0.00113333333274939,5.27030111668363e-09
2.564,0.0335762047174338,1.48745263972401,0.680769887561621,0.506796326794898,0.0011333333330341,5.2623093176611e-09
2.5648,0.0338162046997718,1.48799704230335,0.680236554235863,0.505996326794898,0.00113333333330617,5.25094560401236e-09
2.5656,0.0340562046853413,1.48854101821604,0.679703220912383,0.505196326794898,0.0011333333335651,5.23616557388127e-09
2.5664,0.0342962046742138,1.48908456746206,0.679169887591211,0.504396326794898,0.0011333333338104,5.21792482541172e-09
2.5672,0.0345362046664607,1.48962769004143,0.678636554272374,0.503596326794898,0.00113333333404156,5.19617895674757e-09
2.568,0.0347762046621539,1.49017038595414,0.678103220955905,0.502796326794898,0.00113333333425809,5.1708835660327e-09
2.5688,0.0350162046613647,1.4907126552002,0.677569887641831,0.501996326794898,0.00113333333445948,5.14199425141097e-09
2.5696,0.035256204664165,1.4912544977796,0.677036554330183,0.501196326794898,0.00113333333464524,5.10946661102623e-09
2.5704,0.035496204670626,1.49179591369234,0.67650322102099,0.500396326794898,0.00113333333481487,5.0732562430224e-09
2.5712,0.0357362046808194,1.49233690293843,0.675969887714281,0.499596326794898,0.00113333333496786,5.03331874554331e-09
2.572,0.0359762046948168,1.49287746551786,0.675436554410087,0.498796326794898,0.00113333333510372,4.98960971673284e-09
2.5728,0.0362162047126897,1.49341760143064,0.674903221108437,0.497996326794898,0.00113333333522195,4.94208475473487e-09
2.5736,0.0364562047345099,1.49395731067676,0.674369887809361,0.497196326794898,0.00113333333532205,4.89069945769323e-09
2.5744,0.0366962047603487,1.49449659325623,0.673836554512887,0.496396326794898,0.00113333333540352,4.83540942375185e-09
2.5752,0.0369362047902778,1.49503544916904,0.673303221219047,0.495596326794898,0.00113333333546586,4.77617025105457e-09
2.576,0.0371762048243687,1.4955738784152,0.672769887927869,0.494796326794898,0.00113333333550857,4.71293753774526e-09
2.5768,0.037416204862693,1.49611188099471,0.672236554639383,0.493996326794898,0.00113333333553115,4.64566688196779e-09
2.5776,0.0376562049053224,1.49664945690756,0.671703221353618,0.493196326794898,0.0011333333355331,4.57431388186599e-09
2.5784,0.0378962049523282,1.49718660615377,0.671169888070604,0.492396326794898,0.00113333333551393,4.49883413558382e-09
2.5792,0.0381362050037822,1.49772332873332,0.670636554790372,0.491596326794898,0.00113333333547313,4.41918324126509e-09
2.58,0.0383762050597558,1.49825962464621,0.670103221512949,0.490796326794898,0.0011333333354102,4.33531679705368e-09
2.5808,0.0386162051203207,1.49879549389246,0.669569888238367,0.489996326794898,0.00113333333532465,4.24719040109346e-09
2.5816,0.0388562051855486,1.49933093647205,0.669036554966654,0.489196326794898,0.00113333333521597,4.15475965152825e-09
2.5824,0.0390962052555107,1.499865952385,0.66850322169784,0.488396326794898,0.00113333333508367,4.05798014650202e-09
2.5832,0.0393362053302788,1.50040054163129,0.667969888431955,0.487596326794898,0.00113333333492724,3.95680748415859e-09
2.584,0.0395762054099244,1.50093470421094,0.667436555169029,0.486796326794898,0.0011333333347462,3.85119726264183e-09
2.5848,0.0398162054945191,1.50146844012393,0.666903221909091,0.485996326794898,0.00113333333454003,3.74110508009561e-09
2.5856,0.0400562055841347,1.50200174937027,0.666369888652169,0.485196326794898,0.00113333333430823,3.62648653466374e-09
2.5864,0.0402962056788423,1.50253463194997,0.665836555398296,0.484396326794898,0.00113333333405032,3.5072972244902e-09
2.5872,0.0405362057787137,1.50306708786301,0.665303222147499,0.483596326794898,0.00113333333376578,3.38349274771882e-09
2.588,0.0407762058838206,1.50359911710941,0.664769888899808,0.482796326794898,0.00113333333345413,3.25502870249345e-09
2.5888,0.0410162059646771,1.50413071968905,0.664236555638624,0.481996326794898,0.00113333333327705,3.14680524071826e-09
2.5896,0.0412562059555274,1.50466189560169,0.663703222326939,0.481196326794898,0.00113333333359526,3.114332616458e-09
2.5904,0.0414962059469104,1.50519264484767,0.663169889015682,0.480396326794898,0.00113333333391184,3.08121702266043e-09
2.5912,0.0417362059388286,1.50572296742698,0.662636555704845,0.479596326794898,0.00113333333422666,3.04747250050804e-09
2.592,0.0419762059312844,1.50625286333963,0.662103222394418,0.478796326794898,0.00113333333453961,3.01311309118331e-09
2.5928,0.0422162059242801,1.50678233258561,0.661569889084392,0.477996326794898,0.00113333333485056,2.97815283586876e-09
2.5936,0.042456205917818,1.50731137516493,0.661036555774757,0.477196326794899,0.0011333333351594,2.94260577574686e-09
2.5944,0.0426962059119005,1.50783999107758,0.660503222465503,0.476396326794898,0.00113333333546601,2.9064859520001e-09
2.5952,0.0429362059065297,1.50836818032357,0.659969889156622,0.475596326794898,0.00113333333577027,2.86980740581102e-09
2.596,0.043176205901708,1.50889594290289,0.659436555848104,0.474796326794898,0.00113333333607205,2.83258417836209e-09
2.5968,0.0434162058974378,1.50942327881555,0.65890322253994,0.473996326794898,0.00113333333637124,2.79483031083581e-09
2.5976,0.0436562058937214,1.50995018806154,0.658369889232121,0.473196326794899,0.00113333333666772,2.75655984441467e-09
2.5984,0.0438962058905613,1.51047667064086,0.657836555924636,0.472396326794898,0.00113333333696137,2.71778682028114e-09
2.5992,0.0441362058879594,1.51100272655353,0.657303222617477,0.471596326794898,0.00113333333725208,2.67852527961778e-09
2.6,0.0443762058859183,1.51152835579952,0.656769889310634,0.470796326794898,0.00113333333753971,2.63878926360705e-09
2.6008,0.0446162058844402,1.51205355837886,0.656236556004099,0.469996326794898,0.00113333333782416,2.59859281343144e-09
2.6016,0.0448562058835276,1.51257833429153,0.655703222697861,0.469196326794899,0.0011333333381053,2.55794997027347e-09
2.6024,0.0450962058831827,1.51310268353753,0.655169889391911,0.468396326794898,0.00113333333838301,2.51687477531559e-09
2.6032,0.0453362058834078,1.51362660611687,0.65463655608624,0.467596326794898,0.00113333333865717,2.47538126974035e-09
2.604,0.0455762058842052,1.51415010202954,0.654103222780838,0.466796326794898,0.00113333333892767,2.43348349473022e-09
2.6048,0.0458162058855772,1.51467317127556,0.653569889475697,0.465996326794898,0.00113333333919439,2.39119549146771e-09
2.6056,0.0460562058875263,1.5151958138549,0.653036556170806,0.465196326794899,0.00113333333945719,2.3485313011353e-09
2.6064,0.0462962058900547,1.51571802976759,0.652503222866157,0.464396326794898,0.00113333333971598,2.30550496491547e-09
2.6072,0.0465362058931647,1.51623981901361,0.65196988956174,0.463596326794898,0.00113333333997062,2.26213052399077e-09
2.608,0.0467762058968586,1.51676118159296,0.651436556257546,0.462796326794898,0.001133333340221,2.21842201954366e-09
2.6088,0.0470162059011387,1.51728211750565,0.650903222953565,0.461996326794898,0.001133333340467,2.17439349275664e-09
2.6096,0.0472562059060074,1.51780262675168,0.650369889649788,0.461196326794899,0.0011333333407085,2.13005898481221e-09
2.6104,0.0474962059114672,1.51832270933105,0.649836556346205,0.460396326794898,0.00113333334094537,2.08543253689285e-09
2.6112,0.04773620591752,1.51884236524375,0.649303223042808,0.459596326794898,0.00113333334117751,2.04052819018108e-09
2.612,0.0479762059241684,1.51936159448978,0.648769889739587,0.458796326794898,0.00113333334140478,1.9953599858594e-09
2.6128,0.0482162059314146,1.51988039706916,0.648236556436533,0.457996326794898,0.00113333334162708,1.94994196511028e-09
2.6136,0.048456205939261,1.52039877298187,0.647703223133635,0.457196326794899,0.00113333334184427,1.90428816911624e-09
2.6144,0.04869620594771,1.52091672222792,0.647169889830885,0.456396326794898,0.00113333334205625,1.85841263905974e-09
2.6152,0.0489362059567637,1.5214342448073,0.646636556528274,0.455596326794898,0.0011333333422629,1.81232941612332e-09
2.616,0.0491762059664245,1.52195134072002,0.646103223225792,0.454796326794898,0.00113333334246408,1.76605254148947e-09
2.6168,0.0494162059766948,1.52246800996608,0.64556988992343,0.453996326794898,0.00113333334265969,1.71959605634067e-09
2.6176,0.0496562059875768,1.52298425254548,0.645036556621178,0.453196326794899,0.0011333333428496,1.67297400185942e-09
2.6184,0.0498962059990731,1.52350006845821,0.644503223319027,0.452396326794898,0.0011333333430337,1.62620041922819e-09
2.6192,0.0501362060111856,1.52401545770428,0.643969890016968,0.451596326794898,0.00113333334321187,1.57928934962953e-09
2.62,0.0503762060239169,1.52453042028369,0.643436556714991,0.450796326794898,0.00113333334338398,1.53225483424592e-09
2.6208,0.0506162060372692,1.52504495619644,0.642903223413087,0.449996326794898,0.00113333334354992,1.48511091425984e-09
2.6216,0.0508562060512449,1.52555906544252,0.642369890111246,0.449196326794899,0.00113333334370956,1.43787163085379e-09
2.6224,0.0510962060658464,1.52607274802194,0.64183655680946,0.448396326794898,0.00113333334386279,1.39055102521025e-09
2.6232,0.0513362060810757,1.5265860039347,0.641303223507718,0.447596326794898,0.00113333334400949,1.34316313851175e-09
2.624,0.0515762060969354,1.52709883318079,0.640769890206012,0.446796326794898,0.00113333334414955,1.29572201194078e-09
2.6248,0.0518162061134277,1.52761123576023,0.640236556904333,0.445996326794898,0.00113333334428283,1.24824168667983e-09
2.6256,0.052056206130555,1.528123211673,0.63970322360267,0.445196326794899,0.00113333334440922,1.20073620391139e-09
2.6264,0.0522962061483197,1.52863476091911,0.639169890301014,0.444396326794898,0.0011333333445286,1.15321960481794e-09
2.6272,0.0525362061667239,1.52914588349856,0.638636556999357,0.443596326794898,0.00113333334464085,1.10570593058202e-09
2.628,0.05277620618577,1.52965657941134,0.638103223697688,0.442796326794898,0.00113333334474586,1.0582092223861e-09
2.6288,0.0530162062054603,1.53016684865747,0.637569890395998,0.441996326794898,0.0011333333448435,1.01074352141269e-09
2.6296,0.0532562062257972,1.53067669123693,0.637036557094279,0.441196326794899,0.00113333334493365,9.63322868844266e-10
2.6304,0.0534962062467831,1.53118610714973,0.63650322379252,0.440396326794898,0.00113333334501619,9.15961305863312e-10
2.6312,0.0537362062684201,1.53169509639587,0.635969890490712,0.439596326794898,0.00113333334509102,8.68672873652372e-10
2.632,0.0539762062907106,1.53220365897535,0.635436557188846,0.438796326794898,0.00113333334515799,8.21471613393918e-10
2.6328,0.0542162063136569,1.53271179488816,0.634903223886913,0.437996326794898,0.001133333345217,7.74371566270445e-10
2.6336,0.0544562063372614,1.53321950413432,0.634369890584903,0.437196326794899,0.00113333334526793,7.2738677346445e-10
2.6344,0.0546962063615264,1.53372678671381,0.633836557282806,0.436396326794898,0.00113333334531066,6.80531276158403e-10
2.6352,0.0549362063864542,1.53423364262664,0.633303223980614,0.435596326794898,0.00113333334534506,6.33819115534852e-10
2.636,0.055176206412047,1.53474007187282,0.632769890678318,0.434796326794898,0.00113333334537102,5.87264332776267e-10
2.6368,0.0554162064383073,1.53524607445233,0.632236557375907,0.433996326794898,0.00113333334538842,5.40880969065145e-10
2.6376,0.0556562064652374,1.53575165036518,0.631703224073372,0.433196326794899,0.00113333334539714,4.94683065583983e-10
2.6384,0.0558962064928396,1.53625679961137,0.631169890770704,0.432396326794898,0.00113333334539706,4.48684663515251e-10
2.6392,0.0561362065211161,1.5367615221909,0.630636557467894,0.431596326794898,0.00113333334538806,4.02899804041496e-10
2.64,0.0563762065500693,1.53726581810376,0.630103224164932,0.430796326794898,0.00113333334537002,3.57342528345189e-10
2.6408,0.0566162065797015,1.53776968734997,0.629569890861809,0.429996326794898,0.00113333334534282,3.12026877608826e-10
2.6416,0.0568562066100151,1.53827312992952,0.629036557558516,0.429196326794898,0.00113333334530635,2.66966893014905e-10
2.6424,0.0570962066410125,1.5387761458424,0.628503224255043,0.428396326794898,0.00113333334526047,2.22176615745895e-10
2.6432,0.0573362066726957,1.53927873508863,0.62796989095138,0.427596326794898,0.00113333334520508,1.77670086984344e-10
2.644,0.0575762067050673,1.5397808976682,0.627436557647519,0.426796326794898,0.00113333334514006,1.33461347912723e-10
2.6448,0.0578162067381294,1.5402826335811,0.626903224343451,0.425996326794898,0.00113333334506528,8.95644397135273e-11
2.6456,0.0580562067718846,1.54078394282735,0.626369891039165,0.425196326794898,0.00113333334498063,4.59934035692543e-11
2.6464,0.0582962068063351,1.54128482540693,0.625836557734652,0.424396326794898,0.00113333334488598,2.76228066237586e-12
2.6472,0.058536206841483,1.54178528131986,0.625303224429904,0.423596326794898,0.00113333334478122,-4.01148878245636e-11
2.648,0.0587762068773309,1.54228531056612,0.62476989112491,0.422796326794898,0.00113333334466622,-8.26240607090919e-11
2.6488,0.059016206913881,1.54278491314573,0.624236557819661,0.421996326794898,0.00113333334454088,-1.24751196808713e-10
2.6496,0.0592562069511356,1.54328408905868,0.623703224514149,0.421196326794898,0.00113333334440506,-1.66482254940929e-10
2.6504,0.0594962069890972,1.54378283830496,0.623169891208363,0.420396326794898,0.00113333334425865,-2.07803193923269e-10
2.6512,0.0597362070277679,1.54428116088459,0.622636557902294,0.419596326794898,0.00113333334410153,-2.48699972573189e-10
2.652,0.05997620706715,1.54477905679756,0.622103224595933,0.418796326794898,0.00113333334393358,-2.89158549708216e-10
2.6528,0.060216207107246,1.54527652604387,0.62156989128927,0.417996326794898,0.00113333334375468,-3.29164884145854e-10
2.6536,0.0604562071480581,1.54577356862352,0.621036557982297,0.417196326794898,0.00113333334356471,-3.68704934703607e-10
2.6544,0.0606962071895888,1.54627018453651,0.620503224675004,0.416396326794898,0.00113333334336355,-4.07764660198999e-10
2.6552,0.0609362072318402,1.54676637378284,0.61996989136738,0.415596326794898,0.00113333334315109,-4.46330019449492e-10
2.656,0.0611762072652935,1.54726213636241,0.619436558063747,0.414796326794898,0.00113333334307632,-4.90879684998267e-10
2.6568,0.0614162072904047,1.54775747227523,0.618903224763887,0.413996326794898,0.00113333334313201,-5.41090293599611e-10
2.6576,0.0616562073155896,1.54825238152138,0.618369891463967,0.413196326794898,0.00113333334318628,-5.91210435728104e-10
2.6584,0.0618962073408429,1.54874686410087,0.617836558163981,0.412396326794898,0.00113333334323914,-6.41231302610874e-10
2.6592,0.062136207366159,1.54924092001369,0.617303224863923,0.411596326794898,0.00113333334329057,-6.91144085474968e-10
2.66,0.0623762073915328,1.54973454925985,0.616769891563787,0.410796326794898,0.00113333334334058,-7.40939975547514e-10
2.6608,0.0626162074169588,1.55022775183934,0.616236558263567,0.409996326794898,0.00113333334338917,-7.90610164055613e-10
2.6616,0.0628562074424317,1.55072052775216,0.615703224963258,0.409196326794898,0.00113333334343634,-8.40145842226368e-10
2.6624,0.0630962074679463,1.55121287699832,0.615169891662853,0.408396326794898,0.0011333333434821,-8.89538201286907e-10
2.6632,0.063336207493497,1.55170479957781,0.614636558362346,0.407596326794898,0.00113333334352644,-9.38778432464276e-10
2.664,0.0635762075190785,1.55219629549064,0.614103225061732,0.406796326794898,0.00113333334356937,-9.87857726985604e-10
2.6648,0.0638162075446855,1.5526873647368,0.613569891761005,0.405996326794898,0.00113333334361088,-1.03676727607799e-09
2.6656,0.0640562075703126,1.5531780073163,0.613036558460159,0.405196326794898,0.00113333334365097,-1.08549827096854e-09
2.6664,0.0642962075959547,1.55366822322913,0.612503225159188,0.404396326794898,0.00113333334368965,-1.13404190288438e-09
2.6672,0.064536207621606,1.55415801247529,0.611969891858087,0.403596326794898,0.00113333334372692,-1.18238936305256e-09
2.668,0.0647762076472614,1.55464737505479,0.611436558556848,0.402796326794898,0.00113333334376278,-1.2305318427002e-09
2.6688,0.0650162076729155,1.55513631096762,0.610903225255468,0.401996326794898,0.00113333334379723,-1.27846053305442e-09
2.6696,0.065256207698563,1.55562482021379,0.610369891953938,0.401196326794898,0.00113333334383026,-1.3261666253423e-09
2.6704,0.0654962077241987,1.55611290279329,0.609836558652255,0.400396326794898,0.00113333334386189,-1.37364131079097e-09
2.6712,0.0657362077498168,1.55660055870613,0.609303225350411,0.399596326794898,0.00113333334389211,-1.42087578062749e-09
2.672,0.0659762077754123,1.5570877879523,0.608769892048401,0.398796326794898,0.00113333334392092,-1.46786122607898e-09
2.6728,0.0662162078009797,1.5575745905318,0.60823655874622,0.397996326794898,0.00113333334394832,-1.51458883837255e-09
2.6736,0.0664562078265137,1.55806096644464,0.60770322544386,0.397196326794898,0.00113333334397432,-1.56104980873529e-09
2.6744,0.0666962078520091,1.55854691569081,0.607169892141317,0.396396326794898,0.00113333334399891,-1.60723532839434e-09
2.6752,0.0669362078774603,1.55903243827032,0.606636558838585,0.395596326794898,0.00113333334402209,-1.65313658857673e-09
2.676,0.0671762079028619,1.55951753418316,0.606103225535657,0.394796326794898,0.00113333334404387,-1.69874478050961e-09
2.6768,0.0674162079282088,1.56000220342934,0.605569892232528,0.393996326794898,0.00113333334406425,-1.74405109542006e-09
2.6776,0.0676562079534955,1.56048644600885,0.605036558929192,0.393196326794898,0.00113333334408322,-1.7890467245352e-09
2.6784,0.0678962079787168,1.56097026192169,0.604503225625642,0.392396326794898,0.0011333333441008,-1.83372285908215e-09
2.6792,0.0681362080038671,1.56145365116787,0.603969892321874,0.391596326794898,0.00113333334411697,-1.87807069028795e-09
2.68,0.0683762080289411,1.56193661374738,0.603436559017881,0.390796326794898,0.00113333334413174,-1.92208140937974e-09
2.6808,0.0686162080539336,1.56241914966023,0.602903225713658,0.389996326794898,0.00113333334414511,-1.96574620758462e-09
2.6816,0.0688562080788391,1.56290125890641,0.602369892409198,0.389196326794898,0.00113333334415708,-2.00905627612969e-09
2.6824,0.0690962081036525,1.56338294148593,0.601836559104496,0.388396326794898,0.00113333334416766,-2.05200280624207e-09
2.6832,0.0693362081283681,1.56386419739878,0.601303225799545,0.387596326794898,0.00113333334417684,-2.09457698914882e-09
2.684,0.0695762081529807,1.56434502664496,0.60076989249434,0.386796326794898,0.00113333334418462,-2.13677001607706e-09
2.6848,0.0698162081774849,1.56482542922448,0.600236559188876,0.385996326794898,0.001133333344191,-2.17857307825389e-09
2.6856,0.0700562082018754,1.56530540513733,0.599703225883146,0.385196326794898,0.00113333334419599,-2.21997736690642e-09
2.6864,0.070296208226147,1.56578495438352,0.599169892577143,0.384396326794898,0.00113333334419959,-2.26097407326177e-09
2.6872,0.0705362082502941,1.56626407696304,0.598636559270863,0.383596326794898,0.00113333334420179,-2.301554388547e-09
2.688,0.0707762082743114,1.56674277287589,0.5981032259643,0.382796326794898,0.0011333333442026,-2.34170950398922e-09
2.6888,0.0710162082981935,1.56722104212208,0.597569892657448,0.381996326794898,0.00113333334420202,-2.38143061081554e-09
2.6896,0.0712562083219352,1.56769888470161,0.5970365593503,0.381196326794898,0.00113333334420005,-2.42070890025307e-09
2.6904,0.0714962083455312,1.56817630061446,0.596503226042851,0.380396326794898,0.00113333334419668,-2.45953556352892e-09
2.6912,0.0717362083689758,1.56865328986066,0.595969892735095,0.379596326794898,0.00113333334419193,-2.49790179187016e-09
2.692,0.071976208392264,1.56912985244018,0.595436559427026,0.378796326794898,0.00113333334418579,-2.5357987765039e-09
2.6928,0.0722162084153902,1.56960598835304,0.594903226118639,0.377996326794898,0.00113333334417826,-2.57321770865724e-09
2.6936,0.0724562084383492,1.57008169759924,0.594369892809927,0.377196326794898,0.00113333334416934,-2.6101497795573e-09
2.6944,0.0726962084611357,1.57055698017877,0.593836559500884,0.376396326794898,0.00113333334415904,-2.64658618043119e-09
2.6952,0.0729362084837441,1.57103183609163,0.593303226191506,0.375596326794898,0.00113333334414735,-2.68251810250596e-09
2.696,0.0731762085061693,1.57150626533783,0.592769892881785,0.374796326794898,0.00113333334413428,-2.71793673700875e-09
2.6968,0.0734162085284058,1.57198026791736,0.592236559571716,0.373996326794898,0.00113333334411982,-2.75283327516666e-09
2.6976,0.0736562085504482,1.57245384383023,0.591703226261293,0.373196326794898,0.00113333334410398,-2.78719890820678e-09
2.6984,0.0738962085722913,1.57292699307643,0.591169892950511,0.372396326794899,0.00113333334408675,-2.82102482735621e-09
2.6992,0.0741362085939298,1.57339971565597,0.590636559639362,0.371596326794898,0.00113333334406815,-2.85430222384208e-09
2.7,0.0743762086153581,1.57387201156883,0.590103226327842,0.370796326794898,0.00113333334404816,-2.88702228889146e-09
2.7008,0.074616208636571,1.57434388081504,0.589569893015945,0.369996326794898,0.00113333334402679,-2.91917621373145e-09
2.7016,0.0748562086575631,1.57481532339458,0.589036559703664,0.369196326794898,0.00113333334400404,-2.95075518958917e-09
2.7024,0.075096208678329,1.57528633930745,0.588503226390994,0.368396326794899,0.00113333334397992,-2.98175040769171e-09
