"time","rh1[1]","rh1[2]","rh1[3]","rv1[1]","rv1[2]","rv1[3]","rv2[1]","rv2[2]","rv2[3]","rh2[1]","rh2[2]","rh2[3]","r1.frame_b.r_0[1]","r1.frame_b.r_0[2]","r1.frame_b.r_0[3]","r1.frame_b.f[1]","r1.frame_b.f[2]","r1.frame_b.f[3]","r1.frame_b.t[1]","r1.frame_b.t[2]","r1.frame_b.t[3]","rod1.frame_b.r_0[1]","rod1.frame_b.r_0[2]","rod1.frame_b.r_0[3]","rod1.frame_b.f[1]","rod1.frame_b.f[2]","rod1.frame_b.f[3]","rod1.frame_b.t[1]","rod1.frame_b.t[2]","rod1.frame_b.t[3]","rod2.frame_b.r_0[1]","rod2.frame_b.r_0[2]","rod2.frame_b.r_0[3]","rod2.frame_b.f[1]","rod2.frame_b.f[2]","rod2.frame_b.f[3]","rod2.frame_b.t[1]","rod2.frame_b.t[2]","rod2.frame_b.t[3]","r2.frame_b.r_0[1]","r2.frame_b.r_0[2]","r2.frame_b.r_0[3]","r2.frame_b.f[1]","r2.frame_b.f[2]","r2.frame_b.f[3]","r2.frame_b.t[1]","r2.frame_b.t[2]","r2.frame_b.t[3]","bodyShape.frame_b.r_0[1]","bodyShape.frame_b.r_0[2]","bodyShape.frame_b.r_0[3]","bodyShape.frame_b.f[1]","bodyShape.frame_b.f[2]","bodyShape.frame_b.f[3]","bodyShape.frame_b.t[1]","bodyShape.frame_b.t[2]","bodyShape.frame_b.t[3]","bodyShape.frameTranslation.frame_b.r_0[1]","bodyShape.frameTranslation.frame_b.r_0[2]","bodyShape.frameTranslation.frame_b.r_0[3]","bodyShape.frameTranslation.frame_b.f[1]","bodyShape.frameTranslation.frame_b.f[2]","bodyShape.frameTranslation.frame_b.f[3]","bodyShape.frameTranslation.frame_b.t[1]","bodyShape.frameTranslation.frame_b.t[2]","bodyShape.frameTranslation.frame_b.t[3]","r3.frame_b.r_0[1]","r3.frame_b.r_0[2]","r3.frame_b.r_0[3]","r3.frame_b.f[1]","r3.frame_b.f[2]","r3.frame_b.f[3]","r3.frame_b.t[1]","r3.frame_b.t[2]","r3.frame_b.t[3]","r4.frame_b.r_0[1]","r4.frame_b.r_0[2]","r4.frame_b.r_0[3]","r4.frame_b.f[1]","r4.frame_b.f[2]","r4.frame_b.f[3]","r4.frame_b.t[1]","r4.frame_b.t[2]","r4.frame_b.t[3]","rod3.frame_b.r_0[1]","rod3.frame_b.r_0[2]","rod3.frame_b.r_0[3]","rod3.frame_b.f[1]","rod3.frame_b.f[2]","rod3.frame_b.f[3]","rod3.frame_b.t[1]","rod3.frame_b.t[2]","rod3.frame_b.t[3]","deg2rad1.y[1]","deg2rad1.y[2]","deg2rad1.y[3]","combiTimeTable.y[1]","combiTimeTable.y[2]","combiTimeTable.y[3]"
0.7362,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.285878085479306,-4.89216399441856,0,-0,0,0.142939042739653,-0.0640689335389067,0.495878182374651,0,-0.285878085479306,-4.89216399441856,0,-0,0,-0,0.5,0,0,-0.345051330981963,-4.90311705194399,0,0,0,0,-0.0640689335389067,0.495878182374651,0,0.23926368494815,-4.89466523034085,0,-0,-0,-0,0.535795246390315,0.508643981912552,0,0.449293571814943,4.89466572223294,0,0,0,-0,0.535795246390315,0.508643981912552,0,0.449293571814943,4.89466572223294,0,0,0,-0,0.535795246390315,0.508643981912552,0,0.963958530189974,4.81979265094987,0,0,0,-0,0.5,0,0,-0.963958530189974,-4.81979265094987,0,0,0,0,0.535795246390315,0.508643981912552,0,-0.963958530189974,-4.81979265094987,0,0,0,0,0.128491139531823,0.174532925199433,0,7.362,10,0
0.7368,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.286893925429572,-4.89207400063986,0,-0,0,0.143446962714786,-0.064120861429342,0.495871470372675,0,-0.286893925429572,-4.89207400063986,0,-0,0,-0,0.5,0,0,-0.34454582971187,-4.90311244479135,0,0,0,0,-0.064120861429342,0.495871470372675,0,0.2386719260104,-4.89466361090518,0,-0,-0,-0,0.535743097528036,0.508647649143394,0,0.448872777634679,4.89466410538437,0,0,0,-0,0.535743097528036,0.508647649143394,0,0.448872777634679,4.89466410538437,0,0,0,-0,0.535743097528036,0.508647649143394,0,0.963950674508889,4.81975337254444,0,0,0,-0,0.5,0,0,-0.963950674508889,-4.81975337254444,0,0,0,0,0.535743097528036,0.508647649143394,0,-0.963950674508889,-4.81975337254444,0,0,0,0,0.128595859286942,0.174532925199433,0,7.368,10,0
0.7374,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.287909736234127,-4.89198386688194,0,-0,0,0.143954868117063,-0.0641727886166134,0.495864752932861,0,-0.287909736234127,-4.89198386688194,0,-0,0,-0,0.5,0,0,-0.344040344175503,-4.90310782054624,0,0,0,0,-0.0641727886166134,0.495864752932861,0,0.23808018233891,-4.89466199004886,0,-0,-0,-0,0.535690949188649,0.508651310964607,0,0.448451999160412,4.89466248711504,0,0,0,-0,0.535690949188649,0.508651310964607,0,0.448451999160412,4.89466248711504,0,0,0,-0,0.535690949188649,0.508651310964607,0,0.963942825832491,4.81971412916246,0,0,0,-0,0.5,0,0,-0.963942825832491,-4.81971412916246,0,0,0,0,0.535690949188649,0.508651310964607,0,-0.963942825832491,-4.81971412916246,0,0,0,0,0.128700579042062,0.174532925199433,0,7.374,10,0
0.738,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.288925517882538,-4.89189359314989,0,-0,0,0.144462758941269,-0.0642247151001514,0.495858030055281,0,-0.288925517882538,-4.89189359314989,0,-0,0,-0,0.5,0,0,-0.343534874366964,-4.90310317920936,0,0,0,0,-0.0642247151001514,0.495858030055281,0,0.237488453926014,-4.89466036777185,0,-0,-0,-0,0.53563880137272,0.508654967376429,0,0.448031236387155,4.89466086742489,0,0,0,-0,0.53563880137272,0.508654967376429,0,0.448031236387155,4.89466086742489,0,0,0,-0,0.53563880137272,0.508654967376429,0,0.963934984160064,4.81967492080032,0,0,0,-0,0.5,0,0,-0.963934984160064,-4.81967492080032,0,0,0,0,0.53563880137272,0.508654967376429,0,-0.963934984160064,-4.81967492080032,0,0,0,0,0.128805298797182,0.174532925199433,0,7.38,10,0
0.7386,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.289941270364378,-4.89180317944879,0,-0,0,0.144970635182189,-0.0642766408793866,0.49585130174001,0,-0.289941270364378,-4.89180317944879,0,-0,0,-0,0.5,0,0,-0.343029420280354,-4.90309852078139,0,0,0,0,-0.0642766408793866,0.49585130174001,0,0.236896740764047,-4.89465874407412,0,-0,-0,-0,0.535586654080812,0.508658618379098,0,0.447610489309918,4.89465924631391,0,0,0,-0,0.535586654080812,0.508658618379098,0,0.447610489309918,4.89465924631391,0,0,0,-0,0.535586654080812,0.508658618379098,0,0.963927149490892,4.81963574745446,0,0,0,-0,0.5,0,0,-0.963927149490892,-4.81963574745446,0,0,0,0,0.535586654080812,0.508658618379098,0,-0.963927149490892,-4.81963574745446,0,0,0,0,0.128910018552301,0.174532925199433,0,7.386,10,0
0.7392,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.290956993669215,-4.89171262578374,0,-0,0,0.145478496834607,-0.0643285659537496,0.49584456798712,0,-0.290956993669215,-4.89171262578374,0,-0,0,-0,0.5,0,0,-0.342523981909782,-4.90309384526304,0,0,0,0,-0.0643285659537496,0.49584456798712,0,0.236305042845353,-4.89465711895563,0,-0,-0,-0,0.53553450731349,0.508662263972852,0,0.447189757923714,4.89465762378205,0,0,0,-0,0.53553450731349,0.508662263972852,0,0.447189757923714,4.89465762378205,0,0,0,-0,0.53553450731349,0.508662263972852,0,0.963919321824259,4.8195966091213,0,0,0,-0,0.5,0,0,-0.963919321824259,-4.8195966091213,0,0,0,0,0.53553450731349,0.508662263972852,0,-0.963919321824259,-4.8195966091213,0,0,0,0,0.129014738307421,0.174532925199433,0,7.392,10,0
0.7398,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.291972687786615,-4.89162193215983,0,-0,0,0.145986343893307,-0.0643804903226708,0.495837828796687,0,-0.291972687786615,-4.89162193215983,0,-0,0,-0,0.5,0,0,-0.342018559249353,-4.903089152655,0,0,0,0,-0.0643804903226708,0.495837828796687,0,0.235713360162272,-4.89465549241634,0,-0,-0,-0,0.535482361071318,0.50866590415793,0,0.446769042223556,4.89465599982928,0,0,0,-0,0.535482361071318,0.50866590415793,0,0.446769042223556,4.89465599982928,0,0,0,-0,0.535482361071318,0.50866590415793,0,0.963911501159451,4.81955750579725,0,0,0,-0,0.5,0,0,-0.963911501159451,-4.81955750579725,0,0,0,0,0.535482361071318,0.50866590415793,0,-0.963911501159451,-4.81955750579725,0,0,0,0,0.12911945806254,0.174532925199433,0,7.398,10,0
0.7404,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.292988352706146,-4.89153109858214,0,-0,0,0.146494176353073,-0.0644324139855811,0.495831084168783,0,-0.292988352706146,-4.89153109858214,0,-0,0,-0,0.5,0,0,-0.341513152293176,-4.90308444295796,0,0,0,0,-0.0644324139855811,0.495831084168783,0,0.235121692707143,-4.89465386445622,0,-0,-0,-0,0.535430215354859,0.50866953893457,0,0.446348342204464,4.89465437445555,0,0,0,-0,0.535430215354859,0.50866953893457,0,0.446348342204464,4.89465437445555,0,0,0,-0,0.535430215354859,0.50866953893457,0,0.963903687495751,4.81951843747875,0,0,0,-0,0.5,0,0,-0.963903687495751,-4.81951843747875,0,0,0,0,0.535430215354859,0.50866953893457,0,-0.963903687495751,-4.81951843747875,0,0,0,0,0.12922417781766,0.174532925199433,0,7.404,10,0
0.741,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.294003988417375,-4.89144012505576,0,-0,0,0.147001994208688,-0.0644843369419108,0.495824334103483,0,-0.294003988417375,-4.89144012505576,0,-0,0,-0,0.5,0,0,-0.341007761035361,-4.90307971617261,0,0,0,0,-0.0644843369419108,0.495824334103483,0,0.234530040472313,-4.89465223507523,0,-0,-0,-0,0.53537807016468,0.508673168303011,0,0.445927657861451,4.89465274766084,0,0,0,-0,0.53537807016468,0.508673168303011,0,0.445927657861451,4.89465274766084,0,0,0,-0,0.53537807016468,0.508673168303011,0,0.963895880832445,4.81947940416223,0,0,0,-0,0.5,0,0,-0.963895880832445,-4.81947940416223,0,0,0,0,0.53537807016468,0.508673168303011,0,-0.963895880832445,-4.81947940416223,0,0,0,0,0.12932889757278,0.174532925199433,0,7.41,10,0
0.7416,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.295019594909867,-4.89134901158579,0,-0,0,0.147509797454934,-0.0645362591910906,0.49581757860086,0,-0.295019594909867,-4.89134901158579,0,-0,0,-0,0.5,0,0,-0.340502385470018,-4.90307497229965,0,0,0,0,-0.0645362591910906,0.49581757860086,0,0.233938403450126,-4.89465060427333,0,-0,-0,-0,0.535325925501343,0.50867679226349,0,0.445506989189537,4.89465111944511,0,0,0,-0,0.535325925501343,0.50867679226349,0,0.445506989189537,4.89465111944511,0,0,0,-0,0.535325925501343,0.50867679226349,0,0.963888081168818,4.81944040584409,0,0,0,-0,0.5,0,0,-0.963888081168818,-4.81944040584409,0,0,0,0,0.535325925501343,0.50867679226349,0,-0.963888081168818,-4.81944040584409,0,0,0,0,0.129433617327899,0.174532925199433,0,7.416,10,0
0.7422,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.296035172173193,-4.8912577581773,0,-0,0,0.148017586086596,-0.0645881807325512,0.49581081766099,0,-0.296035172173193,-4.8912577581773,0,-0,0,-0,0.5,0,0,-0.339997025591256,-4.90307021133976,0,0,0,0,-0.0645881807325512,0.49581081766099,0,0.233346781632926,-4.89464897205048,0,-0,-0,-0,0.535273781365412,0.508680410816246,0,0.445086336183737,4.89464948980831,0,0,0,-0,0.535273781365412,0.508680410816246,0,0.445086336183737,4.89464948980831,0,0,0,-0,0.535273781365412,0.508680410816246,0,0.963880288504155,4.81940144252078,0,0,0,-0,0.5,0,0,-0.963880288504155,-4.81940144252078,0,0,0,0,0.535273781365412,0.508680410816246,0,-0.963880288504155,-4.81940144252078,0,0,0,0,0.129538337083019,0.174532925199433,0,7.422,10,0
0.7428,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.297050720196907,-4.89116636483541,0,-0,0,0.148525360098454,-0.0646401015657231,0.495804051283945,0,-0.297050720196907,-4.89116636483541,0,-0,0,-0,0.5,0,0,-0.339491681393196,-4.90306543329363,0,0,0,0,-0.0646401015657231,0.495804051283945,0,0.232755175013066,-4.89464733840666,0,-0,-0,-0,0.535221637757452,0.508684023961519,0,0.444665698839081,4.89464785875041,0,0,0,-0,0.535221637757452,0.508684023961519,0,0.444665698839081,4.89464785875041,0,0,0,-0,0.535221637757452,0.508684023961519,0,0.963872502837742,4.81936251418871,0,0,0,-0,0.5,0,0,-0.963872502837742,-4.81936251418871,0,0,0,0,0.535221637757452,0.508684023961519,0,-0.963872502837742,-4.81936251418871,0,0,0,0,0.129643056838139,0.174532925199433,0,7.428,10,0
0.7434,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.298066238970579,-4.89107483156519,0,-0,0,0.14903311948529,-0.064692021690037,0.495797279469801,0,-0.298066238970579,-4.89107483156519,0,-0,0,-0,0.5,0,0,-0.33898635286995,-4.90306063816195,0,0,0,0,-0.064692021690037,0.495797279469801,0,0.232163583582895,-4.89464570334181,0,-0,-0,-0,0.535169494678027,0.508687631699545,0,0.444245077150585,4.89464622627138,0,0,0,-0,0.535169494678027,0.508687631699545,0,0.444245077150585,4.89464622627138,0,0,0,-0,0.535169494678027,0.508687631699545,0,0.963864724168865,4.81932362084432,0,0,0,-0,0.5,0,0,-0.963864724168865,-4.81932362084432,0,0,0,0,0.535169494678027,0.508687631699545,0,-0.963864724168865,-4.81932362084432,0,0,0,0,0.129747776593258,0.174532925199433,0,7.434,10,0
0.744,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.299081728483774,-4.89098315837173,0,-0,0,0.149540864241887,-0.0647439411049235,0.495790502218631,0,-0.299081728483774,-4.89098315837173,0,-0,0,-0,0.5,0,0,-0.338481040015631,-4.90305582594541,0,0,0,0,-0.0647439411049235,0.495790502218631,0,0.23157200733476,-4.89464406685591,0,-0,-0,-0,0.535117352127701,0.508691234030565,0,0.443824471113272,4.89464459237117,0,0,0,-0,0.535117352127701,0.508691234030565,0,0.443824471113272,4.89464459237117,0,0,0,-0,0.535117352127701,0.508691234030565,0,0.963856952496809,4.81928476248404,0,0,0,-0,0.5,0,0,-0.963856952496809,-4.81928476248404,0,0,0,0,0.535117352127701,0.508691234030565,0,-0.963856952496809,-4.81928476248404,0,0,0,0,0.129852496348378,0.174532925199433,0,7.44,10,0
0.7446,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.300097188726051,-4.89089134526014,0,-0,0,0.150048594363026,-0.0647958598098132,0.49578371953051,0,-0.300097188726051,-4.89089134526014,0,-0,0,-0,0.5,0,0,-0.337975742824362,-4.9030509966447,0,0,0,0,-0.0647958598098132,0.49578371953051,0,0.230980446261017,-4.89464242894891,0,-0,-0,-0,0.535065210107038,0.508694830954816,0,0.443403880722171,4.89464295704975,0,0,0,-0,0.535065210107038,0.508694830954816,0,0.443403880722171,4.89464295704975,0,0,0,-0,0.535065210107038,0.508694830954816,0,0.96384918782086,4.8192459391043,0,0,0,-0,0.5,0,0,-0.96384918782086,-4.8192459391043,0,0,0,0,0.535065210107038,0.508694830954816,0,-0.96384918782086,-4.8192459391043,0,0,0,0,0.129957216103498,0.174532925199433,0,7.446,10,0
0.7452,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.301112619686973,-4.8907993922355,0,-0,0,0.150556309843487,-0.0648477778041368,0.495776931405512,0,-0.301112619686973,-4.8907993922355,0,-0,0,-0,0.5,0,0,-0.33747046129026,-4.90304615026049,0,0,0,0,-0.0648477778041368,0.495776931405512,0,0.230388900354019,-4.89464078962078,0,-0,-0,-0,0.535013068616602,0.508698422472538,0,0.442983305972306,4.89464132030709,0,0,0,-0,0.535013068616602,0.508698422472538,0,0.442983305972306,4.89464132030709,0,0,0,-0,0.535013068616602,0.508698422472538,0,0.963841430140306,4.81920715070153,0,0,0,-0,0.5,0,0,-0.963841430140306,-4.81920715070153,0,0,0,0,0.535013068616602,0.508698422472538,0,-0.963841430140306,-4.81920715070153,0,0,0,0,0.130061935858617,0.174532925199433,0,7.452,10,0
0.7458,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.302128021356102,-4.8907072993029,0,-0,0,0.151064010678051,-0.0648996950873249,0.495770137843711,0,-0.302128021356102,-4.8907072993029,0,-0,0,-0,0.5,0,0,-0.336965195407446,-4.90304128679347,0,0,0,0,-0.0648996950873249,0.495770137843711,0,0.229797369606119,-4.89463914887148,0,-0,-0,-0,0.534960927656957,0.50870200858397,0,0.442562746858706,4.89463968214313,0,0,0,-0,0.534960927656957,0.50870200858397,0,0.442562746858706,4.89463968214313,0,0,0,-0,0.534960927656957,0.50870200858397,0,0.963833679454431,4.81916839727216,0,0,0,-0,0.5,0,0,-0.963833679454431,-4.81916839727216,0,0,0,0,0.534960927656957,0.50870200858397,0,-0.963833679454431,-4.81916839727216,0,0,0,0,0.130166655613737,0.174532925199433,0,7.458,10,0
0.7464,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.303143393722995,-4.89061506646744,0,-0,0,0.151571696861497,-0.0649516116588083,0.495763338845183,0,-0.303143393722995,-4.89061506646744,0,-0,0,-0,0.5,0,0,-0.336459945170045,-4.90303640624433,0,0,0,0,-0.0649516116588083,0.495763338845183,0,0.229205854009683,-4.89463750670097,0,-0,-0,-0,0.534908787228667,0.508705589289349,0,0.4421422033764,4.89463804255786,0,0,0,-0,0.534908787228667,0.508705589289349,0,0.4421422033764,4.89463804255786,0,0,0,-0,0.534908787228667,0.508705589289349,0,0.963825935762524,4.81912967881262,0,0,0,-0,0.5,0,0,-0.963825935762524,-4.81912967881262,0,0,0,0,0.534908787228667,0.508705589289349,0,-0.963825935762524,-4.81912967881262,0,0,0,0,0.130271375368857,0.174532925199433,0,7.464,10,0
0.747,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.304158736777216,-4.89052269373421,0,-0,0,0.152079368388608,-0.0650035275180175,0.495756534410001,0,-0.304158736777216,-4.89052269373421,0,-0,0,-0,0.5,0,0,-0.335954710572176,-4.90303150861374,0,0,0,0,-0.0650035275180175,0.495756534410001,0,0.228614353557059,-4.89463586310922,0,-0,-0,-0,0.534856647332296,0.508709164588915,0,0.441721675520417,4.89463640155122,0,0,0,-0,0.534856647332296,0.508709164588915,0,0.441721675520417,4.89463640155122,0,0,0,-0,0.534856647332296,0.508709164588915,0,0.963818199063871,4.81909099531935,0,0,0,-0,0.5,0,0,-0.963818199063871,-4.81909099531935,0,0,0,0,0.534856647332296,0.508709164588915,0,-0.963818199063871,-4.81909099531935,0,0,0,0,0.130376095123976,0.174532925199433,0,7.47,10,0
0.7476,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.30517405050832,-4.8904301811083,0,-0,0,0.15258702525416,-0.0650554426643833,0.49574972453824,0,-0.30517405050832,-4.8904301811083,0,-0,0,-0,0.5,0,0,-0.335449491607968,-4.9030265939024,0,0,0,0,-0.0650554426643833,0.49574972453824,0,0.228022868240614,-4.89463421809618,0,-0,-0,-0,0.534804507968408,0.508712734482907,0,0.44130116328579,4.89463475912318,0,0,0,-0,0.534804507968408,0.508712734482907,0,0.44130116328579,4.89463475912318,0,0,0,-0,0.534804507968408,0.508712734482907,0,0.963810469357758,4.81905234678879,0,0,0,-0,0.5,0,0,-0.963810469357758,-4.81905234678879,0,0,0,0,0.534804507968408,0.508712734482907,0,-0.963810469357758,-4.81905234678879,0,0,0,0,0.130480814879096,0.174532925199433,0,7.476,10,0
0.7482,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.306189334905867,-4.89033752859482,0,-0,0,0.153094667452934,-0.0651073570973363,0.495742909229976,0,-0.306189334905867,-4.89033752859482,0,-0,0,-0,0.5,0,0,-0.334944288271547,-4.90302166211097,0,0,0,0,-0.0651073570973363,0.495742909229976,0,0.227431398052706,-4.89463257166181,0,-0,-0,-0,0.534752369137567,0.508716298971565,0,0.440880666667556,4.8946331152737,0,0,0,-0,0.534752369137567,0.508716298971565,0,0.440880666667556,4.8946331152737,0,0,0,-0,0.534752369137567,0.508716298971565,0,0.963802746643475,4.81901373321737,0,0,0,-0,0.5,0,0,-0.963802746643475,-4.81901373321737,0,0,0,0,0.534752369137567,0.508716298971565,0,-0.963802746643475,-4.81901373321737,0,0,0,0,0.130585534634216,0.174532925199433,0,7.482,10,0
0.7488,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.307204589959415,-4.89024473619884,0,-0,0,0.153602294979707,-0.0651592708163072,0.495736088485282,0,-0.307204589959415,-4.89024473619884,0,-0,0,-0,0.5,0,0,-0.33443910055704,-4.90301671324014,0,0,0,0,-0.0651592708163072,0.495736088485282,0,0.226839942985701,-4.89463092380609,0,-0,-0,-0,0.534700230840337,0.508719858055126,0,0.440460185660744,4.89463147000275,0,0,0,-0,0.534700230840337,0.508719858055126,0,0.440460185660744,4.89463147000275,0,0,0,-0,0.534700230840337,0.508719858055126,0,0.963795030920307,4.81897515460153,0,0,0,-0,0.5,0,0,-0.963795030920307,-4.81897515460153,0,0,0,0,0.534700230840337,0.508719858055126,0,-0.963795030920307,-4.81897515460153,0,0,0,0,0.130690254389335,0.174532925199433,0,7.488,10,0
0.7494,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.30821981565852,-4.89015180392548,0,-0,0,0.15410990782926,-0.0652111838207268,0.495729262304233,0,-0.30821981565852,-4.89015180392548,0,-0,0,-0,0.5,0,0,-0.333933928458577,-4.90301174729059,0,0,0,0,-0.0652111838207268,0.495729262304233,0,0.226248503031963,-4.89462927452897,0,-0,-0,-0,0.534648093077281,0.50872341173383,0,0.440039720260393,4.89462982331028,0,0,0,-0,0.534648093077281,0.50872341173383,0,0.440039720260393,4.89462982331028,0,0,0,-0,0.534648093077281,0.50872341173383,0,0.963787322187543,4.81893661093771,0,0,0,-0,0.5,0,0,-0.963787322187543,-4.81893661093771,0,0,0,0,0.534648093077281,0.50872341173383,0,-0.963787322187543,-4.81893661093771,0,0,0,0,0.130794974144455,0.174532925199433,0,7.494,10,0
0.75,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.30923501199274,-4.89005873177982,0,-0,0,0.15461750599637,-0.0652630961100258,0.495722430686905,0,-0.30923501199274,-4.89005873177982,0,-0,0,-0,0.5,0,0,-0.333428771970288,-4.90300676426299,0,0,0,0,-0.0652630961100258,0.495722430686905,0,0.225657078183855,-4.89462762383041,0,-0,-0,-0,0.534595955848965,0.508726960007917,0,0.439619270461538,4.89462817519626,0,0,0,-0,0.534595955848965,0.508726960007917,0,0.439619270461538,4.89462817519626,0,0,0,-0,0.534595955848965,0.508726960007917,0,0.963779620444469,4.81889810222235,0,0,0,-0,0.5,0,0,-0.963779620444469,-4.81889810222235,0,0,0,0,0.534595955848965,0.508726960007917,0,-0.963779620444469,-4.81889810222235,0,0,0,0,0.130899693899575,0.174532925199433,0,7.5,10,0
0.7506,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.310250178951628,-4.88996551976696,0,-0,0,0.155125089475814,-0.0653150076836348,0.495715593633372,0,-0.310250178951628,-4.88996551976696,0,-0,0,-0,0.5,0,0,-0.332923631086306,-4.90300176415802,0,0,0,0,-0.0653150076836348,0.495715593633372,0,0.225065668433747,-4.89462597171037,0,-0,-0,-0,0.534543819155951,0.508730502877625,0,0.439198836259222,4.89462652566065,0,0,0,-0,0.534543819155951,0.508730502877625,0,0.439198836259222,4.89462652566065,0,0,0,-0,0.534543819155951,0.508730502877625,0,0.963771925690376,4.81885962845188,0,0,0,-0,0.5,0,0,-0.963771925690376,-4.81885962845188,0,0,0,0,0.534543819155951,0.508730502877625,0,-0.963771925690376,-4.81885962845188,0,0,0,0,0.131004413654694,0.174532925199433,0,7.506,10,0
0.7512,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.311265316524741,-4.88987216789199,0,-0,0,0.15563265826237,-0.0653669185409846,0.49570875114371,0,-0.311265316524741,-4.88987216789199,0,-0,0,-0,0.5,0,0,-0.332418505800765,-4.90299674697635,0,0,0,0,-0.0653669185409846,0.49570875114371,0,0.224474273774008,-4.89462431816883,0,-0,-0,-0,0.534491682998803,0.508734040343194,0,0.438778417648481,4.89462487470341,0,0,0,-0,0.534491682998803,0.508734040343194,0,0.438778417648481,4.89462487470341,0,0,0,-0,0.534491682998803,0.508734040343194,0,0.963764237924549,4.81882118962275,0,0,0,-0,0.5,0,0,-0.963764237924549,-4.81882118962275,0,0,0,0,0.534491682998803,0.508734040343194,0,-0.963764237924549,-4.81882118962275,0,0,0,0,0.131109133409814,0.174532925199433,0,7.512,10,0
0.7518,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.312280424701631,-4.88977867616002,0,-0,0,0.156140212350816,-0.0654188286815059,0.495701903217992,0,-0.312280424701631,-4.88977867616002,0,-0,0,-0,0.5,0,0,-0.331913396107801,-4.90299171271866,0,0,0,0,-0.0654188286815059,0.495701903217992,0,0.223882894197009,-4.89462266320572,0,-0,-0,-0,0.534439547378086,0.508737572404863,0,0.43835801462436,4.8946232223245,0,0,0,-0,0.534439547378086,0.508737572404863,0,0.43835801462436,4.8946232223245,0,0,0,-0,0.534439547378086,0.508737572404863,0,0.96375655714628,4.8187827857314,0,0,0,-0,0.5,0,0,-0.96375655714628,-4.8187827857314,0,0,0,0,0.534439547378086,0.508737572404863,0,-0.96375655714628,-4.8187827857314,0,0,0,0,0.131213853164934,0.174532925199433,0,7.518,10,0
0.7524,0.5,0,0,0,0.5,0,0.1,0.5,0,0.6,0,0,0,0,0,-0.313295503471854,-4.88968504457614,0,-0,0,0.156647751735927,-0.0654707381046295,0.495695049856295,0,-0.313295503471854,-4.88968504457614,0,-0,0,-0,0.5,0,0,-0.331408302001548,-4.90298666138563,0,0,0,0,-0.0654707381046295,0.495695049856295,0,0.223291529695121,-4.89462100682103,0,-0,-0,-0,0.534387412294362,0.508741099062871,0,0.437937627181898,4.89462156852389,0,0,0,-0,0.534387412294362,0.508741099062871,0,0.437937627181898,4.89462156852389,0,0,0,-0,0.534387412294362,0.508741099062871,0,0.963748883354855,4.81874441677427,0,0,0,-0,0.5,0,0,-0.963748883354855,-4.81874441677427,0,0,0,0,0.534387412294362,0.508741099062871,0,-0.963748883354855,-4.81874441677427,0,0,0,0,0.131318572920053,0.174532925199433,0,7.524,10,0
