"time","cDC1.v","cDC2.v","transformer1.l2sigma.inductor[1].i","transformer1.l2sigma.inductor[3].i","transformer2.l2sigma.inductor[1].i","transformer2.l2sigma.inductor[2].i","transformer2.l2sigma.inductor[3].i"
0.00265,70.7361859075728,70.7361859075728,-0.000744724646463128,-400.85677674621,-72.8111277650659,76.9948120558362,-4.18368429077035
0.0027,69.9214380970731,69.9214380970731,-0.000781286340961898,-396.55216735865,-71.8534920054157,61.9211708608015,9.93232114461418
0.00275,69.0502182838996,69.0502182838996,-0.000817655264746606,-392.731452909483,-71.579689027133,46.9027117105799,24.6769773165531
0.00278675218019166,68.3790117797224,68.3790117797224,-0.000844259867536672,-390.250879066806,-71.8264168782098,35.9138922287875,35.9125246494222
0.00278675218019166,68.3790117797224,68.3790117797224,-0.000844259867536672,-390.250879066806,-71.8264168782098,35.9138922287875,35.9125246494222
0.0028,68.1341104820119,68.1341104820119,-0.000853822444283029,-389.426967948185,-72.0097189172868,36.0050637083818,36.0046552089049
0.00285,67.2338913417397,67.2338913417397,-0.000889778956001105,-386.638982800011,-73.1420839279287,36.5712272204527,36.5708567074759
0.0029,66.3759177469665,66.3759177469665,-0.000925515928028323,-384.317139002824,-74.9414851184703,37.4709087767642,37.470576341706
0.00295,65.5649860541429,65.5649860541429,-0.000961024542850016,-382.401442343818,-77.3661028780248,38.6831985765705,38.6829043014542
0.003,64.8050367183952,64.8050367183952,-0.000996296039244334,-380.827973393578,-80.3714162513087,40.1858361469375,40.1855801043711
0.00305,64.0991660181346,64.0991660181346,-0.00103132171449979,-379.52975554715,-83.9107825738129,41.9555001603273,41.9552824134855
0.0031,63.4496392874865,63.4496392874865,-0.00106609292655418,-378.43756428391,-87.9359772307747,43.9680783140831,43.9678989166916
0.00315,62.8579127518781,62.8579127518781,-0.00110060109613127,-377.480723629666,-92.3977251588594,46.1989330812684,46.1987920775909
0.0032,62.324662392915,62.324662392915,-0.0011348377088565,-376.58787678135,-97.2462151394543,48.6231588573136,48.6230562821406
0.00325,61.8498181240558,61.8498181240558,-0.00116879431735804,-375.68772613121,-102.431593661199,51.2158288912792,51.2157647699197
0.0033,61.4326037447588,61.4326037447588,-0.0012024625433508,-374.709734934931,-107.904433274647,53.9522294631861,53.9522038114609
0.00333206044323908,61.1947658126831,61.1947658126831,-0.00122389531625367,-374.009583777867,-111.542377665698,55.7711893232122,55.7711883424854
0.00333206044323908,61.1947658126831,61.1947658126831,-0.00122389531625367,-374.009583777867,-111.542377665698,55.7711893232122,55.7711883424854
0.00335,61.0716061839058,61.0716061839058,-0.0842188227259477,-373.543292023373,-113.6161706423,56.8080789090308,56.8080917332692
0.0034,60.7660123926329,60.7660123926329,-1.17624645602457,-371.657871640889,-119.519234503435,59.7595916031987,59.7596429002365
0.00345,60.5160530620566,60.5160530620566,-3.49614590160333,-368.87699491772,-125.566283026386,62.7830966346029,62.7831863917833
0.0035,60.3212893825064,60.3212893825064,-6.99430082555716,-365.158828573937,-131.71016687208,65.8550193384515,65.8551475336283
0.00355,60.1805186094007,60.1805186094007,-11.6215250431432,-360.462470232906,-137.904422659942,68.9521280291995,68.9522946307425
0.0036,60.0918268395009,60.0918268395009,-17.3295362737797,-354.748420402901,-144.103746190311,72.0517706117542,72.0519755785568
0.00365,60.0526472233565,60.0526472233565,-24.0713934609749,-347.979017685156,-150.264429058306,75.1320928884077,75.1323361698976
0.0037,60.0598222277536,60.0598222277537,-31.8018931810641,-340.118833092432,-156.34475436717,78.1722364155095,78.1725179516604
0.00375,60.1096694624849,60.109669462485,-40.4779228689155,-331.135020936048,-162.305349131052,81.1525147048523,81.1528344261996
0.0038,60.1980501366937,60.1980501366937,-50.0587719321151,-320.997627366238,-168.109494446793,84.0545683095679,84.0549261372251
0.00385,60.3204387771764,60.3204387771764,-60.5063972046967,-309.679853299249,-173.723390028365,86.8614970913434,86.8618929370217
0.0039,60.4719937754087,60.4719937754087,-71.7856416004594,-297.158270365761,-179.116371849195,89.5579690415822,89.5584028076128
0.00395,60.647627840307,60.647627840307,-83.8644080384333,-283.412991988329,-184.261084983092,92.1303067018674,92.1307782812249
0.004,60.8420775349947,60.8420775349947,-96.713787791836,-268.427798793925,-189.133610822683,94.5665507731766,94.567060049506
0.00405,61.0499711941448,61.0499711941448,-110.308143809601,-252.190218869562,-193.713549203412,96.8565011778833,96.8570480255281
0.0041,61.2658945945552,61.2658945945552,-124.625151896374,-234.691565756322,-197.98405832382,98.9917370198932,98.992321303927
0.00415,61.4844537180882,61.4844537180882,-139.645800165266,-215.926934603774,-201.931852880133,100.965615651937,100.966237228196
0.0042,61.7003340615969,61.7003340615969,-155.354349365122,-195.895159080819,-205.547163013941,102.77325214941,102.773910864531
0.00425,61.9083560859345,61.9083560859345,-171.738257137123,-174.598732101454,-208.82365712959,104.411480719068,104.412176410522
0.0043,62.1035262857565,62.1035262857565,-188.788067886105,-152.043692050278,-211.758330266266,105.878798885065,105.8795313812
0.00435,62.2810836063246,62.2810836063246,-206.497272073869,-128.239478316911,-214.351361832928,107.175296356422,107.176065476506
0.0044,62.4365409715521,62.4365409715521,-224.862138075394,-103.198759281727,-216.605945847706,108.302570146721,108.303375700985
0.00445,62.5657215834461,62.5657215834461,-243.881519225234,-76.9372353785137,-218.528096308043,109.263627259179,109.264469048864
0.0045,62.6647899954697,62.6647899954697,-263.556640303319,-49.4734214872205,-220.126431942791,110.062777062691,110.063654880099
0.00455,62.7302778697032,62.7302778697032,-283.890866589813,-20.8284117868226,-221.41194347598,110.705514923719,110.706428552262
0.0045851419989368,62.754533322231,62.754533322231,-298.579758011224,-0.0012550893228374,-222.135248285909,111.067154811122,111.068093474787
0.0045851419989368,62.754533322231,62.754533322231,-298.579758011224,-0.0012550893228374,-222.135248285909,111.067154811122,111.068093474787
0.0046,62.7624166256325,62.7624166256325,-300.401789351462,-0.000307003630208591,-222.397499172929,111.198274979338,111.199224193591
0.00465,62.81134671871,62.8113467187101,-306.578296986705,-0.000268794235296081,-223.081352101322,111.540183767782,111.54116833354
0.0047,62.8919252445155,62.8919252445155,-312.789565507762,-0.00023051851978477,-223.435536571095,111.717258448379,111.718278122716
0.00475,63.0001468141337,63.0001468141337,-318.990262206848,-0.00019218592727593,-223.431884290761,111.715414879717,111.716469411044
0.0048,63.1317953247909,63.1317953247909,-325.139198228059,-0.000153805915765366,-223.045071448237,111.521991160055,111.523080288182
0.00485,63.2824947454409,63.2824947454409,-331.199424200278,-0.000115387954949612,-222.252683114884,111.125779829342,111.126903285542
0.0049,63.4477609466216,63.4477609466216,-337.138345579691,-7.69415238823869e-05,-221.035289259438,110.51706587618,110.518223383258
0.00495,63.6230489188722,63.6230489188722,-342.927794955887,-3.84761086413838e-05,-219.376492631381,109.687650679511,109.68884195187
0.005,63.8038008634714,63.8038008634714,-348.544075400212,-1.20000033375249e-09,-217.262957248368,108.630866252329,108.632090996039
0.00505,63.9854901155629,63.9854901155629,-353.967921088632,3.84737089390389e-05,-214.684381264453,107.34156167579,107.342819588663
0.00508717050631163,64.1185242949151,64.1185242949151,-357.866371734341,6.70707202830763e-05,-212.461638817287,106.230178223401,106.231460593887
0.00508717050631163,64.1185242949151,64.1185242949151,-357.866371734341,6.70707202830763e-05,-212.461638817287,106.230178223401,106.231460593887
0.0051,64.1636688823211,64.1636688823211,-359.184437672681,7.69391239118854e-05,-211.633458564586,105.80066459076,105.832793973826
0.00515,64.3347316588814,64.3347316588814,-364.182769128158,0.000115385557614726,-208.105660483063,103.683420208824,104.422240274239
0.0052,64.4965736903407,64.4965736903407,-368.954831588074,0.000153803520500165,-204.098354362359,100.86263333319,103.23572102917
0.00525,64.647254527177,64.6472545271771,-373.494358070535,0.000192183534676704,-199.610232667394,97.341189805763,102.269042861631
0.0053,64.7848943240314,64.7848943240315,-377.797025368534,0.000230516130437649,-194.641343266561,93.1221253314902,101.519217935071
0.00535,64.9076767183104,64.9076767183104,-381.860302538292,0.000268791849792232,-189.193009541812,88.208644926344,100.984364615467
0.0054,65.0138693396184,65.0138693396185,-385.683396227528,0.000307001248777002,-183.267788037627,82.6041172000019,100.663670837625
0.00545,65.1018388750441,65.1018388750441,-389.267165741074,0.000345134899800884,-176.869411051096,76.3120736884128,100.557337362683
0.0055,65.1700640715623,65.1700640715623,-392.614012458341,0.000383183393951012,-170.002713115271,69.3362088838094,100.666504231461
0.00555,65.2171465551902,65.2171465551903,-395.727773611702,0.000421137343332278,-162.673559470856,61.6803794309891,100.993180039867
0.0056,65.2418213857163,65.2418213857163,-398.613593214422,0.000458987383378988,-154.888758628149,53.3486026178787,101.54015601027
0.00565,65.2429640528182,65.2429640528183,-401.277792349252,0.000496724175153945,-146.655975157729,44.3450555098976,102.310919647831
0.0057,65.2195959859143,65.2195959859143,-403.727730585721,0.000534338407669217,-137.983636724958,34.6740741885032,103.309562536455
0.00575,65.1708883484755,65.1708883484756,-405.971665264728,0.000571820800183334,-128.880839514018,24.3401527875317,104.540686726486
0.0058,65.0961642713687,65.0961642713687,-408.018608125235,0.000609162104469503,-119.357251606756,13.3479422486741,106.009309358082
0.00585,64.9948991975686,64.9948991975687,-409.878180422275,0.000646353107116282,-109.423015382042,1.70224908313025,107.720766298911
0.0059,64.8667193559339,64.8667193559339,-411.560468913128,0.000683384631811891,-99.0886506581376,-10.591965732844,109.680616390981
0.00595,64.7113986781178,64.7113986781179,-413.075884910387,0.000720247541576423,-88.3649599104163,-23.5295878580557,111.894547768472
0.006,64.528854420412,64.5288544204121,-414.435027641119,0.000756932741028917,-77.2629362400436,-37.1053508239694,114.368287064013
0.00605,64.3191415346445,64.3191415346446,-415.648552678722,0.000793431178658942,-65.7936746296607,-51.3138373834863,117.107512013147
0.00607737943699759,64.1928549084413,64.1928549084413,-416.255179750107,0.000813334934910117,-59.361629845438,-59.3603459897285,118.721975835166
0.00607737943699759,64.1928549084413,64.1928549084413,-416.255179750107,0.000813334934910117,-59.361629845438,-59.3603459897285,118.721975835166
0.0061,64.0892650288538,64.0892650288539,-416.726028768936,0.000829733849019089,-60.0587683088377,-60.058334540445,120.117102849283
0.00615,63.8889237178667,63.8889237178668,-417.648323172168,0.000865831794977404,-61.6915379273297,-61.6911420792829,123.382680006613
0.0062,63.7270884026574,63.7270884026575,-418.364404401666,0.000901716109867684,-63.4344550591803,-63.4340972291489,126.868552288329
0.00625,63.6022299654018,63.6022299654019,-418.823027932878,0.000937377939813271,-65.269554384001,-65.2692346602742,130.538789044276
0.0063,63.5123880544593,63.5123880544594,-418.974892697107,0.000972808485791383,-67.17947587356,-67.1791943350249,134.358670208585
0.00635,63.4552112091913,63.4552112091914,-418.773021386692,0.00100799900582961,-69.1475918653336,-69.1473485814557,138.29494044679
0.0064,63.4280046947209,63.4280046947209,-418.173123158381,0.00104294081719273,-71.1581284915192,-71.157923522325,142.316052013845
0.00645,63.4277723414706,63.4277723414706,-417.133890061755,0.00107762529850708,-73.1962646415998,-73.1960980376624,146.392362679262
0.0065,63.4512615066218,63.4512615066219,-415.617266132139,0.00111204389190926,-75.2482218698921,-75.2480936723185,150.496315542211
0.00655,63.4950088437249,63.4950088437249,-413.588670581214,0.00114618810512135,-77.3013390727306,-77.3012493131518,154.602588385883
0.0066,63.5553828314004,63.5553828314005,-411.017156736805,0.001180049513569,-79.3441257435376,-79.3440744441003,158.688200187638
0.00665,63.6286280708222,63.6286280708223,-407.875545160582,0.00121361976245678,-81.3663066276019,-81.3662938009635,162.732600428566
0.0067,63.7109071531109,63.7109071531109,-404.140522903637,0.00124689056882781,-83.3588550936126,-83.3588807429378,166.717735836551
0.00674374172774856,63.7872499235669,63.787249923567,-400.371009732059,0.00127574499847134,-85.0715739492027,-85.0716332537654,170.143207202968
0.00674374172774856,63.7872499235669,63.787249923567,-400.371009732059,0.00127574499847134,-85.0715739492027,-85.0716332537654,170.143207202968
0.00675,63.7983443370261,63.7983443370262,-399.796595924486,0.00907978831038044,-85.3140109008502,-85.3140750198106,170.628085920661
0.0068,63.8876425158792,63.8876425158792,-395.130118841455,0.628649875208226,-87.225234257706,-87.225336830481,174.450571088187
0.00685,63.9770668453866,63.9770668453866,-390.312454553038,2.22888751988574,-89.0867833561079,-89.0869243573895,178.173707713498
0.0069,64.0650627738659,64.065062773866,-385.325589958772,4.79656149553873,-90.8934457314263,-90.8936251264242,181.787070857851
0.00695,64.1499965501074,64.1499965501075,-380.153630803595,8.31925084868517,-92.6405415852309,-92.6407593296822,185.281300914913
0.007,64.2301775832814,64.2301775832815,-374.782887066354,12.7853886305821,-94.3239453060229,-94.3242013462024,188.648146652226
0.00705,64.3038803302935,64.3038803302935,-369.201929253834,18.1842911822795,-95.9400997167527,-95.9403939894864,191.880493706239
0.0071,64.3693654858742,64.3693654858742,-363.401616923981,24.5061735725937,-97.4860233782587,-97.4863558109391,194.972379189198
0.00715,64.4249002539291,64.4249002539291,-357.375100428251,31.7421517315198,-98.9593111978852,-98.9596817084896,197.918992906375
0.0072,64.4687775631076,64.4687775631077,-351.11779767848,39.8842321479909,-100.358128792356,-100.358537289467,200.716666081824
0.00725,64.4993340449665,64.4993340449666,-344.627347140518,48.9252897377656,-101.681200906515,-101.681647289341,203.362848195856
0.0073,64.5149666165048,64.5149666165048,-337.903538429573,58.8590345769104,-102.927794231751,-102.928278390154,205.856072621906
0.00735,64.5141474536861,64.5141474536861,-330.948221674854,69.6799680825712,-104.097694915469,-104.098216729991,208.19591164546
0.0074,64.4954376585404,64.4954376585404,-323.765201912076,81.3833317561926,-105.191182326626,-105.191741668516,210.382923995143
0.00745,64.4574996306208,64.4574996306208,-316.360120951986,93.9650497118507,-106.208999689451,-106.2095964207,212.418596110151
0.0075,64.3991065028211,64.3991065028212,-308.740311036896,107.42165720234,-107.152317662178,-107.152951635552,214.30526929773
0.00755,64.3191509813011,64.3191509813012,-300.914650340261,121.750230083447,-108.02269837609,-108.023369435165,216.046067811255
0.0076,64.2166519668733,64.2166519668734,-292.89340379911,136.94830701943,-108.822055806199,-108.822763785401,217.644819591601
0.00765,64.0907597126555,64.0907597126556,-284.688059562408,153.01380954485,-109.552615044809,-109.553359769455,219.105974814264
0.0077,63.9407592303558,63.9407592303558,-276.311159250054,169.944959091515,-110.216870026368,-110.217651312709,220.434521339078
0.00775,63.7660720195467,63.7660720195467,-267.776124929075,187.740192432013,-110.817540430244,-110.818358085509,221.635898515754
0.0078,63.5662562434471,63.5662562434471,-259.097085484667,206.398076875897,-111.357528430814,-111.358382253258,222.715910684072
0.00785,63.3410054375815,63.3410054375816,-250.288704529616,225.917226289423,-111.839875830733,-111.840765609689,223.680641440422
0.00789169888040309,63.1335704437396,63.1335704437397,-242.854649080839,242.85338641177,-112.200328251592,-112.201247849955,224.401576101547
0.00789169888040309,63.1335704437396,63.1335704437397,-242.854649080839,242.85338641177,-112.200328251592,-112.201247849955,224.401576101547
0.0079,63.0911683605626,63.0911683605627,-243.831243217395,243.830910782337,-112.267698263232,-112.26862377916,224.536322042392
0.00795,62.8635832838251,62.8635832838252,-249.920295877543,249.920001602427,-112.638009781924,-112.638970806467,225.276980588392
0.008,62.6824551008568,62.6824551008569,-256.314098380032,256.313842337465,-112.933017401385,-112.934013697424,225.867031098808
0.00805,62.5456083377926,62.5456083377926,-262.951338528625,262.951120781783,-113.133282037677,-113.134313359391,226.267595397069
0.0081,62.4504032699148,62.4504032699148,-269.77326693843,269.773087541038,-113.220259692107,-113.221325785033,226.441585477141
0.00815,62.3937798190206,62.3937798190207,-276.724040530184,276.723899526507,-113.176417086299,-113.177517687395,226.353934773694
0.0082,62.3723174025544,62.3723174025544,-283.751092918226,283.750990343053,-112.985354065605,-112.986488903314,225.97184296892
0.00825,62.3822837511175,62.3822837511176,-290.805444756057,290.805380634698,-112.631906991008,-112.633075785326,225.264982776334
0.0083,62.41968702215,62.41968702215,-297.841980730364,297.841955078639,-112.102240861213,-112.103443323757,224.20568418497
0.00835,62.4803282596664,62.4803282596664,-304.819661361294,304.819674185532,-111.383919555411,-111.385155389491,222.769074944902
0.00837175192094823,62.5128640014812,62.5128640014813,-307.827369126513,307.827398688844,-111.009697667027,-111.010947924307,222.020645591334
0.00837175192094823,62.5128640014812,62.5128640014813,-307.827369126513,307.827398688844,-111.009697667027,-111.010947924307,222.020645591334
0.0084,62.5599260099468,62.5599260099469,-311.701662036432,311.70171333347,-110.385684043939,-110.547489709445,220.933173753384
0.00845,62.6553604108943,62.6553604108943,-318.455014339069,318.455104096249,-108.727513713297,-109.951132614202,218.678646327499
0.0085,62.764397551232,62.764397551232,-325.049215044915,325.049343240091,-106.364026691368,-109.623857247272,215.98788393864
0.00855,62.8846264613794,62.8846264613794,-331.456115475298,331.456282076841,-103.297984086201,-109.546939820924,212.844923907126
0.0086,63.013459994579,63.013459994579,-337.650078111475,337.650283078278,-99.5323144034274,-109.703241323932,209.235555727359
0.00865,63.1481751347787,63.1481751347787,-343.608114301934,343.608357583424,-95.0701112689245,-110.077299921365,205.14741119029
0.0087,63.2859493783789,63.285949378379,-349.309993950967,349.310275487118,-89.9146331710912,-110.655403894115,200.570037065207
0.00875,63.4238979841732,63.4238979841733,-354.738329233276,354.738648954623,-84.0693029427237,-111.425647368066,195.49495031079
0.0088,63.5591086905134,63.5591086905135,-359.878600904137,359.878958731794,-77.5377066178831,-112.377948057968,189.915654675851
0.00885,63.6886764887467,63.6886764887468,-364.719168852515,364.719564698194,-70.3235926363128,-113.504054362797,183.82764699911
0.0089,63.8097352373249,63.8097352373249,-369.251239868527,369.251673634558,-62.4308709406202,-114.797523990013,177.228394930633
0.00895,63.9194879260772,63.9194879260773,-373.46881316772,373.469284747078,-53.8636121145798,-116.253687733961,170.117299848541
0.009,64.0152345749563,64.0152345749563,-377.368596028617,377.369105304947,-44.6260463820914,-117.869593394753,162.495639776845
0.00905,64.0943976594369,64.094397659437,-380.949893278613,380.950440126258,-34.7225625532346,-119.643932291458,154.366494844693
0.0091,64.1545448589634,64.1545448589635,-384.214473877647,384.215058161681,-24.1577069546708,-121.576950519405,145.734657474076
0.00915,64.1934090417737,64.1934090417738,-387.166417714899,387.167039291159,-12.936182341967,-123.670347028658,136.606529370625
0.0092,64.2089054424006,64.2089054424007,-389.811945261633,389.812603976753,-1.0628467703808,-125.927160295757,126.990007066138
0.00925,64.1991459882266,64.1991459882267,-392.159232559089,392.159928250543,11.4572875843894,-128.351645245419,116.89435766103
0.0093,64.1624507466894,64.1624507466894,-394.218214261738,394.218946757873,24.6190556470484,-130.949142232418,106.33008658537
0.00935,64.0973565068575,64.0973565068576,-396.000377650246,396.001146770329,38.4171406969672,-133.725940022989,95.3087993260227
0.0094,64.0026225538129,64.0026225538129,-397.518550461451,397.519356015715,52.8460756562922,-136.689134674052,83.8430590177605
0.00945,63.8772337239958,63.8772337239959,-398.786685192222,398.787526981908,67.9002444158769,-139.846486083219,71.9462416673425
0.00945734105718408,63.8561927542901,63.8561927542901,-398.952709141083,398.953556233623,70.1628070125364,-140.326891146307,70.1640841337712
0.00945734105718408,63.8561927542901,63.8561927542901,-398.952709141083,398.953556233623,70.1628070125364,-140.326891146307,70.1640841337712
0.0095,63.7454386858415,63.7454386858416,-399.812712027397,399.813589844805,71.600672897684,-143.201728981132,71.6010560834484
0.00955,63.6489080279276,63.6489080279276,-400.563070029898,400.563983658441,73.3651402561126,-146.730625649501,73.3654853933885
0.0096,63.5863194387273,63.5863194387274,-400.989366409744,400.990315623997,75.1994427646612,-150.399192532952,75.199749768291
0.00965,63.5552247717424,63.5552247717424,-401.045699829699,401.046684395458,77.0873391862598,-154.174947166755,77.0876079804952
