"time","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe3.mediums[1].h","pipe3.mediums[1].p","valveIncompressible1.filter.x[1]","valveIncompressible1.filter.x[2]","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent"
2.699,99450.3096584592,499976.339904292,89376.2984043415,499950.884337534,0.000999999999908791,0.000999999998513718,0,0,4,0.9999999999999
2.7,99450.3854110285,499976.339904267,89376.3546744395,499950.884348171,0.000999999999909308,0.0009999999985221,0,0,4,0.9999999999999
2.701,99450.4611635979,499976.339904242,89376.4109445376,499950.884358808,0.000999999999909825,0.000999999998530483,0,0,4,0.9999999999999
2.702,99450.5369161673,499976.339904217,89376.4672146357,499950.884369444,0.000999999999910341,0.000999999998538865,0,0,4,0.9999999999999
2.703,99450.6126687367,499976.339904191,89376.5234847338,499950.884380081,0.000999999999910858,0.000999999998547248,0,0,4,0.9999999999999
2.704,99450.688421306,499976.339904166,89376.5797548319,499950.884390717,0.000999999999911375,0.00099999999855563,0,0,4,0.9999999999999
2.705,99450.7641738754,499976.339904141,89376.63602493,499950.884401354,0.000999999999911892,0.000999999998564013,0,0,4,0.9999999999999
2.706,99450.8399264448,499976.339904116,89376.6922950281,499950.884411991,0.000999999999912408,0.000999999998572396,0,0,4,0.9999999999999
2.707,99450.9156790142,499976.339904091,89376.7485651261,499950.884422628,0.000999999999912925,0.000999999998580778,0,0,4,0.9999999999999
2.708,99450.9914315835,499976.339904066,89376.8048352242,499950.884433264,0.000999999999913442,0.000999999998589161,0,0,4,0.9999999999999
2.709,99451.0671841529,499976.339904041,89376.8611053223,499950.884443901,0.000999999999913959,0.000999999998597543,0,0,4,0.9999999999999
2.71,99451.1429367223,499976.339904016,89376.9173754204,499950.884454537,0.000999999999914475,0.000999999998605926,0,0,4,0.9999999999999
2.711,99451.2186892917,499976.339903991,89376.9736455185,499950.884465174,0.000999999999914992,0.000999999998614308,0,0,4,0.9999999999999
2.712,99451.2944418611,499976.339903966,89377.0299156166,499950.884475811,0.000999999999915509,0.000999999998622691,0,0,4,0.9999999999999
2.713,99451.3701944304,499976.339903941,89377.0861857147,499950.884486447,0.000999999999916026,0.000999999998631074,0,0,4,0.9999999999999
2.714,99451.4459469998,499976.339903916,89377.1424558127,499950.884497084,0.000999999999916542,0.000999999998639456,0,0,4,0.9999999999999
2.715,99451.5216995692,499976.339903891,89377.1987259108,499950.884507721,0.000999999999917059,0.000999999998647839,0,0,4,0.9999999999999
2.716,99451.5974521386,499976.339903866,89377.2549960089,499950.884518357,0.000999999999917576,0.000999999998656221,0,0,4,0.9999999999999
2.717,99451.6732047079,499976.339903841,89377.311266107,499950.884528994,0.000999999999918092,0.000999999998664604,0,0,4,0.9999999999999
2.718,99451.7489572773,499976.339903816,89377.3675362051,499950.884539631,0.000999999999918609,0.000999999998672986,0,0,4,0.9999999999999
2.719,99451.8247098467,499976.339903791,89377.4238063032,499950.884550267,0.000999999999919126,0.000999999998681369,0,0,4,0.9999999999999
2.72,99451.9004624161,499976.339903766,89377.4800764012,499950.884560904,0.000999999999919642,0.000999999998689751,0,0,4,0.9999999999999
2.721,99451.9762149855,499976.339903741,89377.5363464993,499950.884571541,0.000999999999920159,0.000999999998698134,0,0,4,0.9999999999999
2.722,99452.0519675548,499976.339903716,89377.5926165974,499950.884582177,0.000999999999920676,0.000999999998706517,0,0,4,0.9999999999999
2.723,99452.1277201242,499976.33990369,89377.6488866955,499950.884592814,0.000999999999921193,0.000999999998714899,0,0,4,0.9999999999999
2.724,99452.2034726936,499976.339903665,89377.7051567936,499950.884603451,0.000999999999921709,0.000999999998723282,0,0,4,0.9999999999999
2.725,99452.279225263,499976.33990364,89377.7614268917,499950.884614087,0.000999999999922226,0.000999999998731664,0,0,4,0.9999999999999
2.726,99452.3549778324,499976.339903615,89377.8176969898,499950.884624724,0.000999999999922743,0.000999999998740047,0,0,4,0.9999999999999
2.727,99452.4307304017,499976.33990359,89377.8739670879,499950.884635361,0.00099999999992326,0.00099999999874843,0,0,4,0.9999999999999
2.728,99452.5064829711,499976.339903565,89377.9302371859,499950.884645997,0.000999999999923776,0.000999999998756812,0,0,4,0.9999999999999
2.729,99452.5822355405,499976.33990354,89377.986507284,499950.884656634,0.000999999999924293,0.000999999998765195,0,0,4,0.9999999999999
2.73,99452.6579881099,499976.339903515,89378.0427773821,499950.884667271,0.00099999999992481,0.000999999998773577,0,0,4,0.9999999999999
2.731,99452.7337406792,499976.33990349,89378.0990474802,499950.884677907,0.000999999999925326,0.00099999999878196,0,0,4,0.9999999999999
2.732,99452.8094932486,499976.339903465,89378.1553175783,499950.884688544,0.000999999999925843,0.000999999998790342,0,0,4,0.9999999999999
2.733,99452.885245818,499976.33990344,89378.2115876764,499950.884699181,0.00099999999992636,0.000999999998798725,0,0,4,0.9999999999999
2.734,99452.9609983874,499976.339903415,89378.2678577745,499950.884709817,0.000999999999926877,0.000999999998807107,0,0,4,0.9999999999999
2.735,99453.0367509567,499976.33990339,89378.3241278725,499950.884720454,0.000999999999927393,0.00099999999881549,0,0,4,0.9999999999999
2.736,99453.1125035261,499976.339903365,89378.3803979706,499950.884731091,0.00099999999992791,0.000999999998823872,0,0,4,0.9999999999999
2.737,99453.1882560955,499976.33990334,89378.4366680687,499950.884741727,0.000999999999928427,0.000999999998832255,0,0,4,0.9999999999999
2.738,99453.2640086649,499976.339903315,89378.4929381668,499950.884752364,0.000999999999928943,0.000999999998840638,0,0,4,0.9999999999999
2.739,99453.3397612343,499976.33990329,89378.5492082649,499950.884763001,0.00099999999992946,0.00099999999884902,0,0,4,0.9999999999999
2.74,99453.4155138036,499976.339903265,89378.605478363,499950.884773637,0.000999999999929977,0.000999999998857403,0,0,4,0.9999999999999
2.741,99453.491266373,499976.33990324,89378.661748461,499950.884784274,0.000999999999930494,0.000999999998865785,0,0,4,0.9999999999999
2.742,99453.5670189424,499976.339903214,89378.7180185591,499950.884794911,0.00099999999993101,0.000999999998874168,0,0,4,0.9999999999999
2.743,99453.6427715118,499976.339903189,89378.7742886572,499950.884805547,0.000999999999931527,0.000999999998882551,0,0,4,0.9999999999999
2.744,99453.7185240811,499976.339903164,89378.8305587553,499950.884816184,0.000999999999932044,0.000999999998890933,0,0,4,0.9999999999999
2.745,99453.7942766505,499976.339903139,89378.8868288534,499950.884826821,0.00099999999993256,0.000999999998899316,0,0,4,0.9999999999999
2.746,99453.8700292199,499976.339903114,89378.9430989515,499950.884837457,0.000999999999933077,0.000999999998907698,0,0,4,0.9999999999999
2.747,99453.9457817893,499976.339903089,89378.9993690496,499950.884848094,0.000999999999933594,0.000999999998916081,0,0,4,0.9999999999999
2.748,99454.0215343587,499976.339903064,89379.0556391476,499950.884858731,0.000999999999934111,0.000999999998924463,0,0,4,0.9999999999999
2.749,99454.097286928,499976.339903039,89379.1119092457,499950.884869367,0.000999999999934627,0.000999999998932846,0,0,4,0.9999999999999
2.75,99454.1730394974,499976.339903014,89379.1681793438,499950.884880004,0.000999999999935144,0.000999999998941228,0,0,4,0.9999999999999
2.751,99454.2487920668,499976.339902989,89379.2244494419,499950.884890641,0.000999999999935661,0.000999999998949611,0,0,4,0.9999999999999
2.752,99454.3245446362,499976.339902964,89379.28071954,499950.884901277,0.000999999999936178,0.000999999998957994,0,0,4,0.9999999999999
2.753,99454.4002972055,499976.339902939,89379.3369896381,499950.884911914,0.000999999999936694,0.000999999998966376,0,0,4,0.9999999999999
2.754,99454.4760497749,499976.339902914,89379.3932597362,499950.884922551,0.000999999999937211,0.000999999998974759,0,0,4,0.9999999999999
2.755,99454.5518023443,499976.339902889,89379.4495298342,499950.884933187,0.000999999999937728,0.000999999998983141,0,0,4,0.9999999999999
2.756,99454.6275549137,499976.339902864,89379.5057999323,499950.884943824,0.000999999999938245,0.000999999998991524,0,0,4,0.9999999999999
2.757,99454.7033074831,499976.339902839,89379.5620700304,499950.88495446,0.000999999999938761,0.000999999998999906,0,0,4,0.9999999999999
2.758,99454.7790600524,499976.339902814,89379.6183401285,499950.884965097,0.000999999999939278,0.000999999999008289,0,0,4,0.9999999999999
2.759,99454.8548126218,499976.339902789,89379.6746102266,499950.884975734,0.000999999999939794,0.000999999999016672,0,0,4,0.9999999999999
2.76,99454.9305651912,499976.339902763,89379.7308803247,499950.884986371,0.000999999999940311,0.000999999999025054,0,0,4,0.9999999999999
2.761,99455.0063177606,499976.339902738,89379.7871504228,499950.884997007,0.000999999999940828,0.000999999999033437,0,0,4,0.9999999999999
2.762,99455.0820703299,499976.339902713,89379.8434205208,499950.885007644,0.000999999999941345,0.000999999999041819,0,0,4,0.9999999999999
2.763,99455.1578228993,499976.339902688,89379.8996906189,499950.88501828,0.000999999999941861,0.000999999999050202,0,0,4,0.9999999999999
2.764,99455.2335754687,499976.339902663,89379.955960717,499950.885028917,0.000999999999942378,0.000999999999058584,0,0,4,0.9999999999999
2.765,99455.3093280381,499976.339902638,89380.0122308151,499950.885039554,0.000999999999942895,0.000999999999066967,0,0,4,0.9999999999999
2.766,99455.3850806074,499976.339902613,89380.0685009132,499950.88505019,0.000999999999943412,0.000999999999075349,0,0,4,0.9999999999999
2.767,99455.4608331768,499976.339902588,89380.1247710113,499950.885060827,0.000999999999943928,0.000999999999083732,0,0,4,0.9999999999999
2.768,99455.5365857462,499976.339902563,89380.1810411093,499950.885071464,0.000999999999944445,0.000999999999092115,0,0,4,0.9999999999999
2.769,99455.6123383156,499976.339902538,89380.2373112074,499950.8850821,0.000999999999944962,0.000999999999100497,0,0,4,0.9999999999999
2.77,99455.688090885,499976.339902513,89380.2935813055,499950.885092737,0.000999999999945479,0.00099999999910888,0,0,4,0.9999999999999
2.771,99455.7638434543,499976.339902488,89380.3498514036,499950.885103374,0.000999999999945995,0.000999999999117262,0,0,4,0.9999999999999
2.772,99455.8395960237,499976.339902463,89380.4061215017,499950.88511401,0.000999999999946512,0.000999999999125645,0,0,4,0.9999999999999
2.773,99455.9153485931,499976.339902438,89380.4623915998,499950.885124647,0.000999999999947029,0.000999999999134027,0,0,4,0.9999999999999
2.774,99455.9911011625,499976.339902413,89380.5186616979,499950.885135284,0.000999999999947545,0.00099999999914241,0,0,4,0.9999999999999
2.775,99456.0668537318,499976.339902388,89380.5749317959,499950.88514592,0.000999999999948062,0.000999999999150793,0,0,4,0.9999999999999
2.776,99456.1426063012,499976.339902363,89380.631201894,499950.885156557,0.000999999999948579,0.000999999999159175,0,0,4,0.9999999999999
2.777,99456.2183588706,499976.339902338,89380.6874719921,499950.885167194,0.000999999999949096,0.000999999999167558,0,0,4,0.9999999999999
2.778,99456.29411144,499976.339902313,89380.7437420902,499950.88517783,0.000999999999949612,0.00099999999917594,0,0,4,0.9999999999999
2.779,99456.3698640093,499976.339902287,89380.8000121883,499950.885188467,0.000999999999950129,0.000999999999184323,0,0,4,0.9999999999999
2.78,99456.4456165787,499976.339902262,89380.8562822864,499950.885199104,0.000999999999950646,0.000999999999192705,0,0,4,0.9999999999999
2.781,99456.5213691481,499976.339902237,89380.9125523845,499950.88520974,0.000999999999951162,0.000999999999201088,0,0,4,0.9999999999999
2.782,99456.5971217175,499976.339902212,89380.9688224825,499950.885220377,0.000999999999951679,0.00099999999920947,0,0,4,0.9999999999999
2.783,99456.6728742869,499976.339902187,89381.0250925806,499950.885231014,0.000999999999952196,0.000999999999217853,0,0,4,0.9999999999999
2.784,99456.7486268562,499976.339902162,89381.0813626787,499950.88524165,0.000999999999952713,0.000999999999226236,0,0,4,0.9999999999999
2.785,99456.8243794256,499976.339902137,89381.1376327768,499950.885252287,0.000999999999953229,0.000999999999234618,0,0,4,0.9999999999999
2.786,99456.900131995,499976.339902112,89381.1939028749,499950.885262924,0.000999999999953746,0.000999999999243001,0,0,4,0.9999999999999
2.787,99456.9758845644,499976.339902087,89381.250172973,499950.88527356,0.000999999999954263,0.000999999999251383,0,0,4,0.9999999999999
2.788,99457.0516371338,499976.339902062,89381.3064430711,499950.885284197,0.000999999999954779,0.000999999999259766,0,0,4,0.9999999999999
2.789,99457.1273897031,499976.339902037,89381.3627131691,499950.885294834,0.000999999999955296,0.000999999999268149,0,0,4,0.9999999999999
2.79,99457.2031422725,499976.339902012,89381.4189832672,499950.88530547,0.000999999999955813,0.000999999999276531,0,0,4,0.9999999999999
2.791,99457.2788948419,499976.339901987,89381.4752533653,499950.885316107,0.00099999999995633,0.000999999999284914,0,0,4,0.9999999999999
2.792,99457.3546474113,499976.339901962,89381.5315234634,499950.885326744,0.000999999999956846,0.000999999999293296,0,0,4,0.9999999999999
2.793,99457.4303999806,499976.339901937,89381.5877935615,499950.88533738,0.000999999999957363,0.000999999999301679,0,0,4,0.9999999999999
2.794,99457.50615255,499976.339901912,89381.6440636596,499950.885348017,0.00099999999995788,0.000999999999310061,0,0,4,0.9999999999999
2.795,99457.5819051194,499976.339901887,89381.7003337576,499950.885358654,0.000999999999958397,0.000999999999318444,0,0,4,0.9999999999999
2.796,99457.6576576888,499976.339901862,89381.7566038557,499950.88536929,0.000999999999958913,0.000999999999326826,0,0,4,0.9999999999999
2.797,99457.7334102582,499976.339901837,89381.8128739538,499950.885379927,0.00099999999995943,0.000999999999335209,0,0,4,0.9999999999999
2.798,99457.8091628275,499976.339901812,89381.8691440519,499950.885390564,0.000999999999959947,0.000999999999343591,0,0,4,0.9999999999999
2.799,99457.8849153969,499976.339901786,89381.92541415,499950.8854012,0.000999999999960464,0.000999999999351974,0,0,4,0.9999999999999
2.8,99457.9606679663,499976.339901761,89381.9816842481,499950.885411837,0.00099999999996098,0.000999999999360357,0,0,4,0.9999999999999
2.801,99458.0364205357,499976.339901736,89382.0379543462,499950.885422474,0.000999999999961497,0.000999999999368739,0,0,4,0.9999999999999
2.802,99458.1121731051,499976.339901711,89382.0942244443,499950.88543311,0.000999999999962013,0.000999999999377122,0,0,4,0.9999999999999
2.803,99458.1879256744,499976.339901686,89382.1504945423,499950.885443747,0.00099999999996253,0.000999999999385504,0,0,4,0.9999999999999
2.804,99458.2636782438,499976.339901661,89382.2067646404,499950.885454384,0.000999999999963047,0.000999999999393887,0,0,4,0.9999999999999
2.805,99458.3394308132,499976.339901636,89382.2630347385,499950.88546502,0.000999999999963564,0.00099999999940227,0,0,4,0.9999999999999
2.806,99458.4151833826,499976.339901611,89382.3193048366,499950.885475657,0.00099999999996408,0.000999999999410652,0,0,4,0.9999999999999
2.807,99458.4909359519,499976.339901586,89382.3755749347,499950.885486294,0.000999999999964597,0.000999999999419035,0,0,4,0.9999999999999
2.808,99458.5666885213,499976.339901561,89382.4318450328,499950.88549693,0.000999999999965114,0.000999999999427417,0,0,4,0.9999999999999
2.809,99458.6424410907,499976.339901536,89382.4881151309,499950.885507567,0.000999999999965631,0.0009999999994358,0,0,4,0.9999999999999
2.81,99458.7181936601,499976.339901511,89382.5443852289,499950.885518204,0.000999999999966147,0.000999999999444182,0,0,4,0.9999999999999
2.811,99458.7939462294,499976.339901486,89382.600655327,499950.88552884,0.000999999999966664,0.000999999999452565,0,0,4,0.9999999999999
2.812,99458.8696987988,499976.339901461,89382.6569254251,499950.885539477,0.000999999999967181,0.000999999999460947,0,0,4,0.9999999999999
2.813,99458.9454513682,499976.339901436,89382.7131955232,499950.885550114,0.000999999999967698,0.00099999999946933,0,0,4,0.9999999999999
2.814,99459.0212039376,499976.339901411,89382.7694656213,499950.88556075,0.000999999999968214,0.000999999999477713,0,0,4,0.9999999999999
2.815,99459.096956507,499976.339901386,89382.8257357194,499950.885571387,0.000999999999968731,0.000999999999486095,0,0,4,0.9999999999999
2.816,99459.1727090763,499976.339901361,89382.8820058174,499950.885582024,0.000999999999969248,0.000999999999494478,0,0,4,0.9999999999999
2.817,99459.2484616457,499976.339901336,89382.9382759155,499950.88559266,0.000999999999969764,0.00099999999950286,0,0,4,0.9999999999999
2.818,99459.3242142151,499976.339901311,89382.9945460136,499950.885603297,0.000999999999970281,0.000999999999511243,0,0,4,0.9999999999999
2.819,99459.3999667845,499976.339901285,89383.0508161117,499950.885613933,0.000999999999970798,0.000999999999519625,0,0,4,0.9999999999999
2.82,99459.4757193538,499976.33990126,89383.1070862098,499950.88562457,0.000999999999971315,0.000999999999528008,0,0,4,0.9999999999999
2.821,99459.5514719232,499976.339901235,89383.1633563079,499950.885635207,0.000999999999971831,0.000999999999536391,0,0,4,0.9999999999999
2.822,99459.6272244926,499976.33990121,89383.219626406,499950.885645844,0.000999999999972348,0.000999999999544773,0,0,4,0.9999999999999
2.823,99459.702977062,499976.339901185,89383.275896504,499950.88565648,0.000999999999972865,0.000999999999553156,0,0,4,0.9999999999999
2.824,99459.7787296313,499976.33990116,89383.3321666021,499950.885667117,0.000999999999973381,0.000999999999561538,0,0,4,0.9999999999999
2.825,99459.8544822007,499976.339901135,89383.3884367002,499950.885677753,0.000999999999973898,0.000999999999569921,0,0,4,0.9999999999999
2.826,99459.9302347701,499976.33990111,89383.4447067983,499950.88568839,0.000999999999974415,0.000999999999578303,0,0,4,0.9999999999999
2.827,99460.0059873395,499976.339901085,89383.5009768964,499950.885699027,0.000999999999974932,0.000999999999586686,0,0,4,0.9999999999999
2.828,99460.0817399089,499976.33990106,89383.5572469945,499950.885709664,0.000999999999975448,0.000999999999595069,0,0,4,0.9999999999999
2.829,99460.1574924782,499976.339901035,89383.6135170926,499950.8857203,0.000999999999975965,0.000999999999603451,0,0,4,0.9999999999999
2.83,99460.2332450476,499976.33990101,89383.6697871906,499950.885730937,0.000999999999976482,0.000999999999611834,0,0,4,0.9999999999999
2.831,99460.308997617,499976.339900985,89383.7260572887,499950.885741573,0.000999999999976998,0.000999999999620216,0,0,4,0.9999999999999
2.832,99460.3847501864,499976.33990096,89383.7823273868,499950.88575221,0.000999999999977515,0.000999999999628599,0,0,4,0.9999999999999
2.833,99460.4605027558,499976.339900935,89383.8385974849,499950.885762847,0.000999999999978032,0.000999999999636981,0,0,4,0.9999999999999
2.834,99460.5362553251,499976.33990091,89383.894867583,499950.885773483,0.000999999999978549,0.000999999999645364,0,0,4,0.9999999999999
2.835,99460.6120078945,499976.339900885,89383.9511376811,499950.88578412,0.000999999999979065,0.000999999999653747,0,0,4,0.9999999999999
2.836,99460.6877604639,499976.33990086,89384.0074077792,499950.885794757,0.000999999999979582,0.000999999999662129,0,0,4,0.9999999999999
2.837,99460.7635130333,499976.339900835,89384.0636778772,499950.885805393,0.000999999999980099,0.000999999999670512,0,0,4,0.9999999999999
2.838,99460.8392656026,499976.339900809,89384.1199479753,499950.88581603,0.000999999999980616,0.000999999999678894,0,0,4,0.9999999999999
2.839,99460.915018172,499976.339900784,89384.1762180734,499950.885826667,0.000999999999981132,0.000999999999687277,0,0,4,0.9999999999999
2.84,99460.9907707414,499976.339900759,89384.2324881715,499950.885837303,0.000999999999981649,0.000999999999695659,0,0,4,0.9999999999999
2.841,99461.0665233108,499976.339900734,89384.2887582696,499950.88584794,0.000999999999982166,0.000999999999704042,0,0,4,0.9999999999999
2.842,99461.1422758801,499976.339900709,89384.3450283677,499950.885858577,0.000999999999982682,0.000999999999712425,0,0,4,0.9999999999999
2.843,99461.2180284495,499976.339900684,89384.4012984657,499950.885869213,0.000999999999983199,0.000999999999720807,0,0,4,0.9999999999999
2.844,99461.2937810189,499976.339900659,89384.4575685638,499950.88587985,0.000999999999983716,0.00099999999972919,0,0,4,0.9999999999999
2.845,99461.3695335883,499976.339900634,89384.5138386619,499950.885890487,0.000999999999984232,0.000999999999737572,0,0,4,0.9999999999999
2.846,99461.4452861577,499976.339900609,89384.57010876,499950.885901123,0.000999999999984749,0.000999999999745955,0,0,4,0.9999999999999
2.847,99461.521038727,499976.339900584,89384.6263788581,499950.88591176,0.000999999999985266,0.000999999999754337,0,0,4,0.9999999999999
2.848,99461.5967912964,499976.339900559,89384.6826489562,499950.885922397,0.000999999999985783,0.00099999999976272,0,0,4,0.9999999999999
2.849,99461.6725438658,499976.339900534,89384.7389190543,499950.885933033,0.000999999999986299,0.000999999999771102,0,0,4,0.9999999999999
2.85,99461.7482964352,499976.339900509,89384.7951891523,499950.88594367,0.000999999999986816,0.000999999999779485,0,0,4,0.9999999999999
2.851,99461.8240490045,499976.339900484,89384.8514592504,499950.885954307,0.000999999999987333,0.000999999999787868,0,0,4,0.9999999999999
2.852,99461.8998015739,499976.339900459,89384.9077293485,499950.885964943,0.00099999999998785,0.00099999999979625,0,0,4,0.9999999999999
2.853,99461.9755541433,499976.339900434,89384.9639994466,499950.88597558,0.000999999999988366,0.000999999999804633,0,0,4,0.9999999999999
2.854,99462.0513067127,499976.339900409,89385.0202695447,499950.885986217,0.000999999999988883,0.000999999999813015,0,0,4,0.9999999999999
2.855,99462.1270592821,499976.339900384,89385.0765396428,499950.885996853,0.0009999999999894,0.000999999999821398,0,0,4,0.9999999999999
2.856,99462.2028118514,499976.339900359,89385.1328097409,499950.88600749,0.000999999999989917,0.00099999999982978,0,0,4,0.9999999999999
2.857,99462.2785644208,499976.339900333,89385.189079839,499950.886018127,0.000999999999990433,0.000999999999838163,0,0,4,0.9999999999999
2.858,99462.3543169902,499976.339900308,89385.245349937,499950.886028763,0.00099999999999095,0.000999999999846546,0,0,4,0.9999999999999
2.859,99462.4300695596,499976.339900283,89385.3016200351,499950.8860394,0.000999999999991467,0.000999999999854928,0,0,4,0.9999999999999
2.86,99462.5058221289,499976.339900258,89385.3578901332,499950.886050037,0.000999999999991983,0.000999999999863311,0,0,4,0.9999999999999
2.861,99462.5815746983,499976.339900233,89385.4141602313,499950.886060673,0.0009999999999925,0.000999999999871693,0,0,4,0.9999999999999
2.862,99462.6573272677,499976.339900208,89385.4704303294,499950.88607131,0.000999999999993017,0.000999999999880076,0,0,4,0.9999999999999
2.863,99462.7328606637,499976.339900183,89385.5267549517,499950.886081913,0.000999999999993364,0.000999999999885705,0,0,4,0.9999999999999
2.864,99462.8079516508,499976.339900158,89385.5831896333,499950.886092448,0.000999999999993368,0.000999999999885777,0,0,4,0.9999999999999
2.865,99462.8830426378,499976.339900133,89385.6396243148,499950.886102983,0.000999999999993372,0.000999999999885849,0,0,4,0.9999999999999
2.866,99462.9581336248,499976.339900108,89385.6960589964,499950.886113518,0.000999999999993376,0.00099999999988592,0,0,4,0.9999999999999
2.867,99463.0332246118,499976.339900083,89385.752493678,499950.886124053,0.000999999999993381,0.000999999999885992,0,0,4,0.9999999999999
2.868,99463.1083155988,499976.339900058,89385.8089283595,499950.886134588,0.000999999999993385,0.000999999999886064,0,0,4,0.9999999999999
2.869,99463.1834065859,499976.339900033,89385.865363041,499950.886145122,0.000999999999993389,0.000999999999886136,0,0,4,0.9999999999999
2.87,99463.2584975729,499976.339900008,89385.9217977226,499950.886155657,0.000999999999993393,0.000999999999886207,0,0,4,0.9999999999999
2.871,99463.3335885599,499976.339899983,89385.9782324041,499950.886166192,0.000999999999993397,0.000999999999886279,0,0,4,0.9999999999999
2.872,99463.4086795469,499976.339899957,89386.0346670857,499950.886176727,0.000999999999993401,0.000999999999886351,0,0,4,0.9999999999999
2.873,99463.483770534,499976.339899932,89386.0911017672,499950.886187262,0.000999999999993405,0.000999999999886423,0,0,4,0.9999999999999
2.874,99463.558861521,499976.339899907,89386.1475364488,499950.886197797,0.00099999999999341,0.000999999999886494,0,0,4,0.9999999999999
2.875,99463.633952508,499976.339899882,89386.2039711304,499950.886208332,0.000999999999993414,0.000999999999886566,0,0,4,0.9999999999999
2.876,99463.709043495,499976.339899857,89386.2604058119,499950.886218867,0.000999999999993418,0.000999999999886638,0,0,4,0.9999999999999
2.877,99463.784134482,499976.339899832,89386.3168404934,499950.886229402,0.000999999999993422,0.00099999999988671,0,0,4,0.9999999999999
2.878,99463.8592254691,499976.339899807,89386.373275175,499950.886239937,0.000999999999993426,0.000999999999886781,0,0,4,0.9999999999999
2.879,99463.9343164561,499976.339899782,89386.4297098566,499950.886250472,0.00099999999999343,0.000999999999886853,0,0,4,0.9999999999999
2.88,99464.0094074431,499976.339899757,89386.4861445381,499950.886261006,0.000999999999993435,0.000999999999886925,0,0,4,0.9999999999999
2.881,99464.0844984301,499976.339899732,89386.5425792197,499950.886271541,0.000999999999993439,0.000999999999886997,0,0,4,0.9999999999999
2.882,99464.1595894171,499976.339899707,89386.5990139012,499950.886282076,0.000999999999993443,0.000999999999887068,0,0,4,0.9999999999999
2.883,99464.2346804042,499976.339899682,89386.6554485828,499950.886292611,0.000999999999993447,0.00099999999988714,0,0,4,0.9999999999999
2.884,99464.3097713912,499976.339899656,89386.7118832643,499950.886303146,0.000999999999993451,0.000999999999887212,0,0,4,0.9999999999999
2.885,99464.3848623782,499976.339899631,89386.7683179459,499950.886313681,0.000999999999993456,0.000999999999887284,0,0,4,0.9999999999999
2.886,99464.4599533652,499976.339899606,89386.8247526274,499950.886324216,0.00099999999999346,0.000999999999887355,0,0,4,0.9999999999999
2.887,99464.5350443523,499976.339899581,89386.881187309,499950.886334751,0.000999999999993464,0.000999999999887427,0,0,4,0.9999999999999
2.888,99464.6101353393,499976.339899556,89386.9376219905,499950.886345286,0.000999999999993468,0.000999999999887499,0,0,4,0.9999999999999
2.889,99464.6852263263,499976.339899531,89386.994056672,499950.886355821,0.000999999999993472,0.000999999999887571,0,0,4,0.9999999999999
2.89,99464.7603173133,499976.339899506,89387.0504913536,499950.886366356,0.000999999999993476,0.000999999999887642,0,0,4,0.9999999999999
2.891,99464.8354083004,499976.339899481,89387.1069260352,499950.886376891,0.00099999999999348,0.000999999999887714,0,0,4,0.9999999999999
2.892,99464.9104992874,499976.339899456,89387.1633607167,499950.886387426,0.000999999999993485,0.000999999999887786,0,0,4,0.9999999999999
2.893,99464.9855902744,499976.339899431,89387.2197953983,499950.88639796,0.000999999999993489,0.000999999999887858,0,0,4,0.9999999999999
2.894,99465.0606812614,499976.339899406,89387.2762300798,499950.886408495,0.000999999999993493,0.000999999999887929,0,0,4,0.9999999999999
2.895,99465.1357722484,499976.33989938,89387.3326647614,499950.88641903,0.000999999999993497,0.000999999999888001,0,0,4,0.9999999999999
2.896,99465.2108632355,499976.339899355,89387.3890994429,499950.886429565,0.000999999999993501,0.000999999999888073,0,0,4,0.9999999999999
2.897,99465.2859542225,499976.33989933,89387.4455341245,499950.8864401,0.000999999999993505,0.000999999999888145,0,0,4,0.9999999999999
2.898,99465.3610452095,499976.339899305,89387.501968806,499950.886450635,0.00099999999999351,0.000999999999888216,0,0,4,0.9999999999999
2.899,99465.4361361965,499976.33989928,89387.5584034876,499950.88646117,0.000999999999993514,0.000999999999888288,0,0,4,0.9999999999999
2.9,99465.5112271835,499976.339899255,89387.6148381691,499950.886471705,0.000999999999993518,0.00099999999988836,0,0,4,0.9999999999999
2.901,99465.5863181706,499976.33989923,89387.6712728507,499950.88648224,0.000999999999993522,0.000999999999888431,0,0,4,0.9999999999999
2.902,99465.6614091576,499976.339899205,89387.7277075322,499950.886492775,0.000999999999993526,0.000999999999888503,0,0,4,0.9999999999999
2.903,99465.7365001446,499976.33989918,89387.7841422138,499950.88650331,0.00099999999999353,0.000999999999888575,0,0,4,0.9999999999999
2.904,99465.8115911316,499976.339899155,89387.8405768953,499950.886513845,0.000999999999993535,0.000999999999888647,0,0,4,0.9999999999999
2.905,99465.8866821187,499976.33989913,89387.8970115769,499950.886524379,0.000999999999993539,0.000999999999888719,0,0,4,0.9999999999999
2.906,99465.9617731057,499976.339899104,89387.9534462584,499950.886534914,0.000999999999993543,0.00099999999988879,0,0,4,0.9999999999999
2.907,99466.0368640927,499976.339899079,89388.00988094,499950.886545449,0.000999999999993547,0.000999999999888862,0,0,4,0.9999999999999
2.908,99466.1119550797,499976.339899054,89388.0663156215,499950.886555984,0.000999999999993551,0.000999999999888934,0,0,4,0.9999999999999
