"time","directMass.mass.s","directMass.mass.v","mass2a.s","mass2a.v","mass2b.s","mass2b.v","mass3a.s","mass3a.v","mass3b.s","mass3b.v"
0.5545,0.121575490250274,0.0543771927059888,0.121811830379088,0.0591310990393667,0.121457320185869,0.0520002395393039,0.121816328735572,0.0607778106068249,0.121455071007625,0.0511768837555713
0.555,0.121602919070948,0.0553393126664269,0.121841631472123,0.0600744646161998,0.121483562870363,0.0529717366915446,0.121847027935702,0.0620110949684749,0.121480864638571,0.0520034215154035
0.5555,0.121630830786799,0.056308767867978,0.121871906036383,0.0610249784985456,0.12151029316201,0.0539506625526983,0.121878343112049,0.0632436070165725,0.121507074624175,0.0528413482936814
0.556,0.121659229055814,0.0572855200368237,0.121902657636573,0.061982603160392,0.121537514765437,0.0549369784750438,0.121910273413781,0.0644743315077193,0.121533706876831,0.0536911143013766
0.5565,0.121688117517733,0.0582695306276159,0.121933889819512,0.0629473008111293,0.121565231366846,0.0559306455358634,0.121942819989849,0.0657023180495706,0.121560766281674,0.0545531369166392
0.557,0.121717499791489,0.0592607607835134,0.121965606111619,0.0639190333566056,0.121593446631427,0.0569316244969714,0.121975979737837,0.0669266003984081,0.121588259818316,0.0554278409760666
0.5575,0.121747379477038,0.060259171371511,0.121997810020706,0.0648977624335721,0.121622164205206,0.0579398758404846,0.122009750426838,0.0681462691809702,0.121616194002138,0.056315622466782
0.558,0.12177776015466,0.0612647229745779,0.1220305050353,0.0658834494020284,0.121651387714343,0.0589553597608568,0.12204412929542,0.0693604566016782,0.12164457558428,0.0572168561610284
0.5585,0.121808645384817,0.0622773758930829,0.122063694624499,0.0668760553466206,0.121681120764979,0.0599780361663182,0.122079113053063,0.0705683400813977,0.121673411550694,0.0581318937989261
0.559,0.121840038708387,0.0632970901524249,0.122097382238204,0.0678755410840863,0.121711366943481,0.0610078646865983,0.122114698820729,0.0717691214947411,0.121702708652216,0.0590610744812674
0.5595,0.121871943646533,0.0643238255047583,0.122131571306994,0.0688818671649451,0.121742129816305,0.062044804674669,0.122150884177725,0.0729620296285587,0.121732473380937,0.0600047234428587
0.56,0.121904363699202,0.0653575414087707,0.122166265240652,0.0698949938538004,0.121773412928479,0.06308881518626,0.122187663884446,0.0741464090116297,0.12176271360658,0.0609631076073418
0.5605,0.121937302346408,0.0663981970540754,0.122201467429423,0.0709148811531194,0.121805219804902,0.0641398550045574,0.122225033361784,0.0753216331849191,0.12179343683872,0.0619364789886541
0.561,0.121970763047655,0.067445751355744,0.122237181243454,0.0719414887979143,0.121837553949758,0.065197882634663,0.122262987648232,0.0764871354754372,0.121824650747367,0.062925059295898
0.5615,0.122004749241788,0.0685001629557986,0.122273410032643,0.0729747762572046,0.121870418846363,0.0662628563050998,0.122301521411425,0.0776424123725316,0.121856363156971,0.0639290382474327
0.562,0.122039264347636,0.0695613902363454,0.122310157127274,0.0740147027468249,0.12190381795782,0.0673347339811098,0.122340630542244,0.0787869130874244,0.121888581250333,0.0649486288108065
0.5625,0.122074311762642,0.0706293913029821,0.122347425836673,0.075061227213265,0.121937754725629,0.0684134733478447,0.122380309707204,0.0799202197904574,0.121921312790361,0.065983977059245
0.563,0.122109894862845,0.0717041239881043,0.122385219449194,0.0761143083369016,0.121972232569673,0.0694990318137097,0.122420552606138,0.0810420332852496,0.121954565991198,0.0670351693395322
0.5635,0.122146017003374,0.0727855458619422,0.1224235412327,0.0771739045427612,0.122007254888714,0.0705913665215368,0.122461353281714,0.0821520830352204,0.121988348864204,0.0681022772753037
0.564,0.122182681518037,0.0738736142300607,0.122462394434162,0.0782399739980933,0.122042825059977,0.0716904343460484,0.122502705587584,0.0832501696202739,0.122022669483264,0.0691853365349547
0.5645,0.122219891719176,0.0749682861349157,0.122501782279521,0.0793124746138967,0.122078946439006,0.0727961918954293,0.122544603208737,0.0843361674797004,0.122057535974395,0.0702843454625239
0.565,0.122257650898811,0.076069518375106,0.122541707974806,0.0803913640636857,0.122115622360816,0.0739085955308202,0.122587041535333,0.0854097635866005,0.12209295558055,0.0713993957693593
0.5655,0.122295962325676,0.0771772674680132,0.122582174703234,0.0814765997470986,0.1221528561369,0.0750276013284747,0.122630013605743,0.0864710410900078,0.122128936685643,0.0725303806570166
0.566,0.122334829247171,0.0782914896802024,0.122623185627116,0.0825681388195271,0.122190651057201,0.0761531651105441,0.12267351314846,0.087520051572527,0.122165487296527,0.0736772087340407
0.5665,0.12237425488877,0.0794121410228143,0.12266474388729,0.0836659381876364,0.122229010389513,0.0772852424404074,0.12271753395665,0.0885569098004964,0.12220261535483,0.0748397566339738
0.567,0.122414242453844,0.0805391772525771,0.122706852602936,0.0847699545103597,0.122267937379301,0.0784237886236899,0.122762069850916,0.0895818046717453,0.122240328755309,0.0760178635429935
0.5675,0.122454795123786,0.0816725538767923,0.122749514871706,0.0858801442037655,0.122307435249829,0.0795687587133098,0.122807114905747,0.0905949378840787,0.122278635232806,0.0772113618731496
0.568,0.122495916058461,0.0828122261624944,0.122792733770166,0.0869964634499889,0.122347507202612,0.0807201075187513,0.122852663922975,0.0915963844483504,0.122317542126205,0.078420147019567
0.5685,0.122537608393846,0.0839581491095578,0.12283651235148,0.0881188681710447,0.122388156415032,0.0818777895788185,0.122898710769154,0.0925866290980142,0.122357057206193,0.0796439091153303
0.569,0.1225798752439,0.0851102774780243,0.122880853647247,0.089247314055457,0.122429386042229,0.0830417591893122,0.122945249925617,0.0935660861428181,0.122397187903042,0.0808823731456281
0.5695,0.122622719699858,0.0862685657824538,0.12292576066681,0.0903817565527655,0.122471199216384,0.084211970397302,0.12299227608467,0.0945352375650135,0.122437941507452,0.0821352298911745
0.57,0.1226661448301,0.0874329682936077,0.122971236397126,0.091522150875176,0.122513599046589,0.0853883770028277,0.123039784180082,0.0954946336934144,0.122479325155109,0.0834021355937049
0.5705,0.122710153680681,0.0886034390480098,0.123017283803286,0.0926684520068796,0.122556588619381,0.0865709325685791,0.123087769444538,0.0964447306859496,0.122521345798753,0.0846827932290405
0.571,0.122754749274549,0.0897799318419024,0.123063905827753,0.0938206146981783,0.12260017099795,0.0877595904137685,0.123136227413704,0.0973860512207063,0.122564010204972,0.085976872152501
0.5715,0.122799934610657,0.0909624002238591,0.123111105389487,0.0949785934583009,0.122644349221244,0.0889543036066424,0.123185153925705,0.098319372927162,0.122607324953133,0.0872839138722083
0.572,0.12284571266505,0.0921507975110751,0.12315888538502,0.0961423425712765,0.122689126305068,0.0901550249809785,0.123234545201583,0.0992454265974522,0.122651296396784,0.0886034829678871
0.5725,0.122892086390331,0.0933450767861682,0.12320724868792,0.0973118160928302,0.122734505241538,0.0913617071328413,0.123284397859102,0.100164997876067,0.122695930655945,0.0899351162412194
0.573,0.122939058715526,0.0945451908989215,0.123256198148677,0.0984869678520896,0.122780488998953,0.0925743024223416,0.123334708943446,0.101078926725276,0.122741233601566,0.0912783229857451
0.5735,0.122986632547125,0.0957510924809232,0.123305736595705,0.0996677514658486,0.122827080522837,0.0937927629884646,0.123385475221066,0.101987842896448,0.122787211210154,0.0926327172731615
0.574,0.123034810766702,0.0969627339223117,0.123355866833026,0.100854120315938,0.122874282733543,0.0950170407255029,0.123436694637975,0.102892676871027,0.122833868831067,0.0939977624479544
0.5745,0.123083596231988,0.0981800673868104,0.123406591641311,0.102046027563871,0.122922098527329,0.0962470872982842,0.12348836559107,0.103794387260782,0.122881211552447,0.0953729074498251
0.575,0.123132991776886,0.09940304481511,0.123457913777906,0.103243426154152,0.122970530776379,0.0974828541455931,0.123540486865157,0.104693926713089,0.122929244232751,0.0967576038661211
0.5755,0.123183000211165,0.100631617924564,0.123509835976522,0.104446268813985,0.123019582328488,0.0987242924798581,0.123593057780253,0.105592283155299,0.122977971426621,0.0981512853091976
0.576,0.123233624320449,0.101865738212161,0.123562360947236,0.10565450805618,0.123069256007058,0.0999713532901555,0.123646078083022,0.106490457170242,0.123027397439163,0.0995533787331211
0.5765,0.123284866867309,0.103105356968833,0.12361549137755,0.106868096193092,0.123119554612191,0.101223987356707,0.123699546520355,0.107389236531823,0.123077527040786,0.100963417187338
0.577,0.123336730588003,0.104350425248861,0.123669229929209,0.108086985306852,0.123170480917403,0.10248214521987,0.123753464629291,0.108289773622669,0.12312836356736,0.102380751061958
0.5775,0.12338921819494,0.105600893898358,0.123723579240606,0.109311127277099,0.12322203767211,0.103745777208991,0.123807833665272,0.109193106727306,0.123179910459775,0.103804787483884
0.578,0.123442332375853,0.106856713549806,0.123778541925981,0.110540473775682,0.123274227600791,0.105014833436872,0.123862655471799,0.110100287971715,0.12323217082788,0.105234926338852
0.5785,0.123496075793683,0.108117834623916,0.123834120575303,0.111774976268468,0.123327053402875,0.106289263801645,0.123917932501665,0.11101238067695,0.123285147439692,0.1066705615974
0.579,0.123550451086969,0.109384207336311,0.123890317754653,0.113014586021869,0.123380517753129,0.107569017993536,0.123973667028749,0.111930393707042,0.123338843116079,0.108111114150946
0.5795,0.123605460869734,0.110655781699423,0.123947136006116,0.114259254104695,0.123434623301546,0.108854045496791,0.124029861161418,0.112855278212269,0.123393260723892,0.109556033443001
0.58,0.123661107729652,0.111932507507878,0.124004577845982,0.115508931373941,0.12348937267149,0.110144295574851,0.124086519618466,0.113788139408103,0.123448401785246,0.111004691557767
0.5805,0.123717394229766,0.113214334357929,0.124062645766433,0.116763568493712,0.123544768461435,0.111439717290041,0.124143646808941,0.114730004971445,0.123504267940179,0.112456499051171
0.581,0.123774322907816,0.114501211644012,0.124121342234885,0.118023115931881,0.123600813244284,0.112740259500082,0.124201247738509,0.115681891291919,0.12356086049247,0.113910871820059
0.5815,0.123831896276132,0.115793088560653,0.124180669693883,0.119287523961957,0.123657509567259,0.114045870860005,0.124259328022074,0.11664480015576,0.123618180403161,0.1153672327631
0.582,0.123890116822515,0.117089914113231,0.124240630561964,0.12055674267357,0.123714859952793,0.115356499833066,0.124317892085458,0.117619660505615,0.123676229191044,0.11682504091704
0.5825,0.123948987008569,0.118391637105993,0.124301227232026,0.121830721960815,0.123772866896843,0.116672094678585,0.124376946015194,0.118607411172224,0.123735007505257,0.118283750072878
0.583,0.124008509269769,0.119698206145586,0.124362462071393,0.123109411525714,0.12383153286896,0.117992603455527,0.124436497236817,0.119608987418376,0.123794515286246,0.119742815509192
0.5835,0.124068686016148,0.121009569650037,0.124424337422491,0.124392760886949,0.123890860312979,0.119317974031585,0.12449655308389,0.120625273839929,0.123854752482277,0.121201717555092
0.584,0.124129519631847,0.122325675847654,0.124486855602406,0.125680719378814,0.12395085164657,0.120648154082077,0.124557121421316,0.121657119571005,0.123915718737113,0.122659953985979
0.5845,0.12419101247501,0.123646472778981,0.124550018902783,0.12697323615313,0.124011509261126,0.121983091091911,0.12461821064796,0.12270533466446,0.123977413388536,0.124117041836242
0.585,0.124253166879281,0.124971908311953,0.124613829591292,0.128270260193984,0.124072835523278,0.123322732370941,0.124679826772807,0.123770713771831,0.124039836932518,0.125572505582014
0.5855,0.124315985150162,0.126301930114716,0.124678289908062,0.129571740291327,0.124134832771214,0.124667025026415,0.124741979873752,0.124853972297643,0.124102987788367,0.127025909023254
0.586,0.124379469567543,0.127636485679296,0.124743402068163,0.130877625063987,0.124197503317236,0.126015915986955,0.124804679287145,0.125955787678522,0.124166864707742,0.128476834679684
0.5865,0.124443622385021,0.128975522318794,0.124809168260931,0.132187862956965,0.124260849447069,0.127369351999713,0.124867934663669,0.127076785938469,0.124231466245698,0.129924890508957
0.587,0.124508445829748,0.130318987168967,0.12487559064983,0.133502402242983,0.124324873419709,0.128727279631964,0.124931756052893,0.128217537305003,0.124296790718176,0.13136971210095
0.5875,0.124573942102656,0.131666827192719,0.124942671372667,0.134821191026857,0.124389577467653,0.130089645275653,0.124996153359176,0.129378580177283,0.124362836474396,0.132810950700437
0.588,0.12464011337906,0.133018989187417,0.125010412542184,0.136144177252634,0.124454963797501,0.131456395154813,0.125061135185518,0.130560476461592,0.124429602475831,0.134248245550331
0.5885,0.12470696180586,0.134375419766375,0.125078816243318,0.137471308685592,0.124521034587133,0.13282747530677,0.125126713249735,0.131763581326036,0.124497086083923,0.135681338986545
0.589,0.124774489503879,0.135736065379404,0.125147884535497,0.138802532932242,0.124587791988072,0.134202831602989,0.125192898375374,0.132988244748596,0.124565285068132,0.137109975694809
0.5895,0.124842698567073,0.137100872309561,0.12521761945186,0.140137797437173,0.124655238124683,0.13558240974576,0.125259701617106,0.134234749924151,0.124634197042057,0.138533933502267
0.59,0.124911591062438,0.138469786675186,0.125288022999166,0.141477049485048,0.124723375094076,0.136966155270259,0.125327134243582,0.135503310226058,0.124703819471866,0.139953024899751
0.5905,0.124981169030714,0.139842754437567,0.125359097158493,0.142820236208071,0.124792204966827,0.138354013552319,0.125395206687733,0.136794177933606,0.124774150202205,0.141367042689548
0.591,0.125051434485492,0.14121972139735,0.125430843884355,0.144167304582504,0.124861729786063,0.139745929804778,0.12546392956317,0.138107529321118,0.124845186946653,0.142775817435467
0.5915,0.125122389412229,0.142600633190378,0.125503265103743,0.145518201424645,0.124931951566475,0.141141849073249,0.125533314787074,0.139443338221344,0.124916926724807,0.144179280674896
0.592,0.125194035769618,0.143985435299938,0.125576362717464,0.146872873402739,0.125002872295697,0.142541716248542,0.12560337368721,0.140801576030704,0.124989366810822,0.145577364934556
0.5925,0.125266375488996,0.145374073055386,0.125650138599566,0.148231267035658,0.125074493933713,0.143945476065254,0.125674117613831,0.142182140582482,0.125062504426578,0.146970039291839
0.593,0.125339410474262,0.146766491634222,0.125724594597258,0.149593328694929,0.125146818412767,0.145353073103872,0.125745557914954,0.1435848539288,0.125136336753917,0.148357310486933
0.5935,0.125413142603176,0.148162636073095,0.125799732532174,0.150959004615442,0.12521984763868,0.146764451801925,0.125817704788755,0.145009706330251,0.125210861510387,0.149739100944517
0.594,0.125487573724565,0.149562451252526,0.125875554197651,0.152328240880622,0.125293583488025,0.148179556438482,0.125890569444106,0.146456374890919,0.125286075864795,0.151115489433329
0.5945,0.125562705659697,0.15096588190836,0.125952061360066,0.15370098343357,0.125368027809515,0.149598331145759,0.125964162896437,0.147924479943453,0.125361977041327,0.152486582890814
0.595,0.125638540202344,0.15237287263484,0.126029255758904,0.155077178080065,0.125443182424066,0.151020719912232,0.126038495817866,0.149413610271706,0.125438562394583,0.153852503816408
0.5955,0.125715079118482,0.153783367885318,0.126107139106459,0.156456770489266,0.125519049124496,0.152446666583348,0.126113578685478,0.150923282959868,0.125515829334985,0.155213410348044
0.596,0.125792324146345,0.155197311975186,0.126185713087891,0.157839706196576,0.125595629675575,0.153876114864496,0.126189421715453,0.15245296926883,0.125593775361792,0.156569483328365
0.5965,0.125870276997748,0.15661464909223,0.126264979362521,0.159225930613707,0.125672925815364,0.155309008331496,0.126266034465977,0.15400236721076,0.125672398263634,0.157920790032966
0.597,0.125948939354345,0.158035323277303,0.126344939560171,0.160615389009939,0.125750939251434,0.15674529041099,0.126343426765157,0.155570687248603,0.125751695648939,0.159267641291654
0.5975,0.126028312870567,0.159459278444151,0.126425595284038,0.162008026531377,0.125829671663834,0.158184904400542,0.126421607891142,0.157157239765113,0.12583166536028,0.16061029778367
0.598,0.12610839917272,0.160886458376712,0.12650694810981,0.16340378819835,0.125909124704178,0.159627793465897,0.126500586757493,0.158761273809751,0.125912305380334,0.161949050660193
0.5985,0.126189199858904,0.162316806731282,0.126588999585592,0.164802618907524,0.125989299995562,0.161073900643165,0.126580371882011,0.160381977138044,0.12599361384735,0.163284221527901
0.599,0.12627071649953,0.163750267041811,0.12667175123241,0.166204463437063,0.126070199133093,0.162523168844189,0.126660971529947,0.162018589300894,0.126075588984322,0.16461610591227
0.5995,0.12635295063723,0.16518678272198,0.12675520454412,0.167609266448658,0.126151823683787,0.163975540858645,0.126742393677906,0.163670398495702,0.126158229116892,0.165944974835119
0.6,0.126435903784813,0.166626297056904,0.126839360985419,0.169016972479497,0.126234175184512,0.165430959345612,0.12682464540418,0.165336366606208,0.126241532975129,0.167271262282253
0.6005,0.126519577427303,0.168068753216525,0.126924221993826,0.170427525955273,0.126317255144043,0.166889366847155,0.126907733479438,0.167015532360384,0.126325499401235,0.168595363644596
0.601,0.126603973021223,0.169514094254374,0.127009788978995,0.171840871189006,0.126401065042339,0.168350705787062,0.126991664147997,0.168706889798125,0.126410127457836,0.169917696482498
0.6015,0.126689091994527,0.170962263109769,0.127096063322639,0.173256952383186,0.126485606330473,0.169814918473064,0.127076443098483,0.170409389498278,0.126495416442549,0.171238699915514
0.602,0.126774935747677,0.172413202615515,0.12718304637959,0.174675713637261,0.126570880431723,0.171281947104647,0.127162076357503,0.172122131642738,0.126581365442763,0.172558738101904
0.6025,0.126861505651757,0.173866855491387,0.127270739475952,0.176097098941335,0.126656888739663,0.172751733766418,0.127248568802591,0.173844064279747,0.126667974076341,0.173878251097208
0.603,0.126948803048655,0.175323164347492,0.127359143909281,0.177521052179451,0.126743632618344,0.174224220431516,0.127335924329795,0.175574025481816,0.126755242408085,0.17519773378033
0.6035,0.127036829251872,0.176782071690731,0.127448260949378,0.178947517135872,0.126831113403121,0.175699348968165,0.12742414653912,0.177310893130869,0.126843170608248,0.176517660970662
0.604,0.12712558554608,0.178243519925166,0.127538091837854,0.180376437495452,0.126919332400195,0.177177061140027,0.12751323839953,0.179053522619899,0.126931759119355,0.1778385185778
0.6045,0.127215073187054,0.179707451354237,0.127628637788066,0.181807756845812,0.12700829088655,0.178657298608454,0.127603202224661,0.180800749132077,0.127021008668251,0.179160802465318
0.605,0.127305293403431,0.181173808190807,0.127719899986839,0.183241418687082,0.12709799011173,0.180140002942674,0.127694041857283,0.182551618554321,0.127110919176506,0.180484903009051
0.6055,0.127396247392616,0.182642532542071,0.127811879590459,0.184677366417311,0.127188431293697,0.181625115604456,0.127785757758382,0.184304883925373,0.127201492209734,0.181811356850421
0.606,0.127487936323738,0.184113566424757,0.12790457772757,0.18611554334721,0.127279615621825,0.183112577963535,0.12787835064723,0.186059387024313,0.127292729161993,0.18314065612498
0.6065,0.127580361336914,0.185586851764442,0.127997995498448,0.187555892699509,0.127371544256149,0.184602331296912,0.127971820657009,0.187813975759007,0.127384631676866,0.18447328976716
0.607,0.127673523543134,0.187062330397573,0.128092133974898,0.188998357610938,0.127464218327254,0.186094316790895,0.128066167255418,0.189567500741064,0.127477201686992,0.185809745225828
0.6075,0.127767424024581,0.188539944075134,0.128186994200559,0.190442881135794,0.127557638936594,0.187588475544808,0.128161389779161,0.191318844942866,0.127570441147291,0.187150493641269
0.608,0.127862063835334,0.190019634467781,0.128282577191594,0.191889406250933,0.127651807157207,0.18908474857621,0.128257488545517,0.193066981188278,0.127664351480244,0.188495961107534
0.6085,0.127957443998319,0.191501343156739,0.128378883933714,0.193337875846991,0.127746724030625,0.190583076811617,0.128354460408713,0.194810761707705,0.127758935793123,0.189846633881257
0.609,0.128053565507965,0.19298501164635,0.128475915384768,0.194788232740545,0.127842390569566,0.192083401099256,0.128452302761173,0.196549115002243,0.127854196881361,0.191202959968403
0.6095,0.128150429329378,0.194470581363401,0.128573672473945,0.196240419673486,0.127938807757097,0.193585662208363,0.128551012377689,0.198280993974189,0.127950137805223,0.192565375058008
0.61,0.128248036398289,0.195957993659397,0.128672156101716,0.197694379315237,0.128035976546578,0.195089800831482,0.128650585408415,0.200005379467285,0.128046761893226,0.193934300755454
0.6105,0.128346387621902,0.197447189815797,0.128771367140666,0.199150054267844,0.128133897862523,0.196595757589778,0.128751018789655,0.201721293441607,0.128144072038027,0.195310138002893
0.611,0.128445483877925,0.198938111043255,0.128871306434548,0.200607387065268,0.128232572599616,0.198103473032252,0.128852308789217,0.203427792676301,0.128242071422279,0.196693270226733
0.6115,0.12854532601357,0.200430698480759,0.128971974797307,0.20206632017258,0.128332001621704,0.199612887634853,0.12895444949897,0.205123962113406,0.12834076427087,0.198084066664437
0.612,0.128645914847099,0.201924893203181,0.129073373014589,0.203526795993276,0.128432185763357,0.201123941808137,0.129057435352185,0.206808935552522,0.128440154594557,0.19948287202851
0.6125,0.128747251167237,0.203420636221767,0.12917550184317,0.204988756869788,0.128533125829273,0.20263657589776,0.129161260266505,0.208481893414575,0.128540246617603,0.200890007625363
0.613,0.128849335733124,0.204917868486436,0.129278362010909,0.206452145085721,0.128634822594234,0.204150730186797,0.129265917647255,0.210142066352155,0.128641044776059,0.202305769553577
0.6135,0.128952169275804,0.206416530892401,0.129381954218203,0.20791690287227,0.128737276804607,0.205666344902471,0.129371402702909,0.211788662553672,0.128742552562252,0.203730465061766
0.614,0.129055752495187,0.207916564273998,0.12948627913502,0.209382972402305,0.128840489175273,0.207183360209848,0.129477707928875,0.213421020508209,0.128844774778343,0.205164336156892
0.6145,0.129160086061642,0.209417909411613,0.129591337402455,0.210850295797079,0.128944460391239,0.208701716218884,0.129584825584649,0.215038530973653,0.12894771630014,0.206607598630594
0.615,0.129265170616102,0.210920507034392,0.129697129632834,0.21231881512887,0.129049191107739,0.210221352987157,0.129692747918937,0.216640633266881,0.129051381964685,0.208060443918148
0.6155,0.129371006769786,0.212424297821884,0.129803656409442,0.213788472422597,0.12915468194996,0.211742210521531,0.129801466826331,0.218226830313906,0.129155776741513,0.209523031575873
0.616,0.129477595104318,0.213929222406719,0.129910918286643,0.215259209658434,0.129260933513159,0.213264228780866,0.129910974060387,0.219796675657724,0.129260905626284,0.210995495781218
0.6165,0.129584936173197,0.215435221380473,0.130018915791311,0.216730968777483,0.129367946364143,0.214787347681973,0.130021263167145,0.221349620347581,0.129366772676224,0.21247802189692
0.617,0.12969303049781,0.216942235286673,0.130127649418939,0.218203691675085,0.129475721037248,0.216311507092471,0.130132324460898,0.222885426491688,0.129473383516266,0.213970639684166
0.6175,0.129801878570656,0.218450204630803,0.130237119636792,0.219677320210484,0.129584258037591,0.217836646840966,0.130244149203781,0.224403831218739,0.129580743254094,0.215473391336835
0.618,0.129911480854426,0.219959069880522,0.130347326883001,0.221151796207068,0.129693557840141,0.219362706717253,0.130356728484734,0.225904642340883,0.129688857039272,0.216986283650342
0.6185,0.130021837781964,0.221468771467994,0.130458271566532,0.222627061454647,0.129803620889682,0.220889626474671,0.130470053241223,0.227387740946093,0.129797730052334,0.218509286728945
0.619,0.130132949756881,0.222979249793427,0.130569954067787,0.224103057712889,0.129914447601431,0.2224173458337,0.130584114865252,0.22885299005376,0.129907367202696,0.220042379663262
0.6195,0.130244817153485,0.22449044522733,0.130682374738529,0.225579726713528,0.130026038360966,0.223945804484235,0.130698905186917,0.230300243343304,0.13001777313677,0.221585546169343
0.62,0.130357440314668,0.226002298108895,0.130795533899825,0.227057010158861,0.130138393522092,0.225474942083916,0.13081441460733,0.231729651416222,0.130128953168337,0.223138621455232
0.6205,0.130470819554124,0.227514748752595,0.130909431844212,0.228534849728109,0.130251513409083,0.227004698264842,0.130930634164827,0.233141335689532,0.130240912248773,0.224701455284127
0.621,0.130584955155641,0.229027737449216,0.131024068835004,0.230013187078458,0.130365398315962,0.228535012634599,0.131047554938754,0.23453549033678,0.130353655264085,0.226273861005434
0.6215,0.130699847373072,0.230541204468201,0.131139445106265,0.231491963847343,0.130480048506478,0.230065824778634,0.131165168077261,0.235912383904947,0.130467187020978,0.227855614749829
0.622,0.130815496431545,0.232055090061758,0.131255560863993,0.232971121656421,0.130595464215323,0.231597074264431,0.131283465375332,0.237272149107642,0.130581511959652,0.229446560538816
0.6225,0.130931902525476,0.233569334464385,0.131372416284178,0.234450602111178,0.130711645646127,0.233128700640993,0.131402438426742,0.238615121609837,0.130696634574843,0.23104644089166
0.623,0.131049065818843,0.23508387789564,0.131490011513072,0.235930346803626,0.130828592971732,0.234660643441652,0.131522078784881,0.239941790431093,0.130812559335825,0.232654921627915
0.6235,0.13116698644609,0.23659866056381,0.131608346668067,0.237410297315854,0.130946306335105,0.236192842187792,0.13164237840428,0.2412526402911,0.130929290466996,0.234271670700165
0.624,0.131285664511697,0.238113622667672,0.131727421837283,0.238890395221766,0.131064785848907,0.23772523639063,0.131763329489495,0.242548222098519,0.131046832022798,0.235896322952249
0.6245,0.131405100090164,0.239628704398853,0.13184723707955,0.240370582089381,0.131184031595474,0.239257765553593,0.131884924525902,0.243829153414587,0.131165187872295,0.237528479890986
0.625,0.131525293227925,0.241143845946061,0.131967792426278,0.241850799484906,0.131304043628752,0.240790369176643,0.132007156194339,0.245095773202938,0.131284361744719,0.239167882317623
0.6255,0.131646243939046,0.242658987493245,0.132089087877253,0.243330988971086,0.131424821969946,0.242322986754329,0.132130017659569,0.246348909301306,0.131404357078785,0.240814026589215
0.626,0.131767952208437,0.244174069225106,0.132211123403777,0.244811092112479,0.131546366610769,0.243855557781424,0.132253502406739,0.247589300417521,0.131525177109286,0.2424664536289
0.6265,0.131890417991093,0.245689031328728,0.132333898947932,0.246291050477068,0.131668677512676,0.245388021754562,0.132377604316599,0.248817728860704,0.131646824828341,0.24412468256274
0.627,0.13201364121204,0.247203813995879,0.132457414422518,0.247770805638522,0.131791754606804,0.246920318174562,0.132502317698839,0.250035028584415,0.131769302968641,0.245788206701612
0.6275,0.132137621766714,0.248718357425586,0.132581669711431,0.249250299178687,0.131915597794358,0.24845238654904,0.132627637101831,0.251242018605366,0.131892614099156,0.247456526835696
0.628,0.132262359521725,0.250232601826891,0.132706664670408,0.250729472690259,0.132040206947386,0.249984166395212,0.132753556911321,0.252439373443388,0.132016760826927,0.249129216018643
0.6285,0.132387854311749,0.25174648741958,0.13283239912399,0.252208267777602,0.13216558190563,0.251515597240573,0.132880073107976,0.253628137778269,0.132141744913635,0.250805662240236
0.629,0.132514105942338,0.253259954438024,0.132958872868272,0.253686626060406,0.132291722479373,0.253046618626837,0.133007181724916,0.254809256359324,0.132267568051049,0.252485303477374
0.6295,0.132641114189106,0.254772943133113,0.133086085670103,0.2551644891756,0.132418628448611,0.254577170111874,0.133134879324714,0.255983706538601,0.132394231621303,0.25416756143037
0.63,0.132768878797729,0.256285393774619,0.133214037267085,0.256641798779662,0.132546299563053,0.256107191272102,0.133263163026021,0.2571524964092,0.132521736683583,0.255851842457329
0.6305,0.132897399484867,0.257797246653625,0.133342727368486,0.25811849655096,0.132674735543061,0.257636621704962,0.133392029601737,0.258316536003053,0.132650084426433,0.257537601978912
0.631,0.133026675937197,0.259308442084811,0.133472155654282,0.259594524192019,0.132803936078657,0.259165401031211,0.133521476472031,0.259476767556975,0.13277927566978,0.25922427934873
0.6315,0.13315670781045,0.260818920408743,0.133602321774224,0.261069823431792,0.132933900828566,0.260693468897223,0.133651502671703,0.260634292269533,0.132909310379824,0.260911234478349
0.632,0.133287494731048,0.262328621994357,0.133733225349438,0.262544336028029,0.133064629421855,0.262220764977525,0.133782107256796,0.261790146948773,0.133040188468174,0.262597859517149
0.6325,0.13341903629554,0.263837487241275,0.133864865971871,0.264018003769559,0.133196121457377,0.263747228977138,0.133913289879061,0.262945377051324,0.13317190950378,0.264283542336252
0.633,0.13355133207061,0.265345456582171,0.133997243204303,0.265490768478599,0.133328376503766,0.265272800633961,0.134045050805886,0.26410103390531,0.133304472702972,0.265967667920603
0.6335,0.133684381594652,0.266852470484534,0.134130356581883,0.266962572012423,0.13346139410104,0.266797419720594,0.134177388859156,0.265258029543725,0.133437877962401,0.267649690954939
0.634,0.13381818437468,0.268358469454193,0.134264205609113,0.268433356266916,0.133595173757467,0.268321026047836,0.134310305520695,0.266417413463236,0.133572123801674,0.269328997449672
0.6345,0.133952739888045,0.269863394037034,0.134398789761526,0.269903063178188,0.133729714951307,0.269843559466461,0.134443802685226,0.267580214738394,0.133707208489455,0.271004983686355
0.635,0.134088047582565,0.271367184821311,0.134534108485812,0.271371634724829,0.133865017130943,0.271364959869555,0.134577882512666,0.26874742777418,0.133843130117515,0.272677063344877
