"time","V_flow[1]","V_flow[2]","V_flow[3]","a[1]","a[2]","a[3]","rho","input_mdot[1]","input_mdot[2]","input_mdot[3]","input_dp[1]","input_dp[2]","input_dp[3]","M_FLOW[1]","M_FLOW[2]","M_FLOW[3]","DP[1]","DP[2]","DP[3]","DP_plot[1]","DP_plot[2]","DP_plot[3]","input_DP.y"
0.333,0.832916562447884,0.588960949469487,0.480884601541784,15,30,45,1.2,0.999499874937461,0.706753139363385,0.57706152185014,10.40625,10.40625,10.40625,0.999499874937461,0.706753139363385,0.57706152185014,10.40625,10.40625,10.40625,10.40625,10.40625,10.40625,10.40625
0.3331,0.833041615607128,0.589049375406397,0.480956801016936,15,30,45,1.2,0.999649938728553,0.706859250487677,0.577148161220323,10.409375,10.409375,10.409375,0.999649938728553,0.706859250487677,0.577148161220323,10.409375,10.409375,10.409375,10.409375,10.409375,10.409375,10.409375
0.3332,0.833166649996666,0.589137788071121,0.481028989655394,15,30,45,1.2,0.999799979995999,0.706965345685345,0.577234787586473,10.4125,10.4125,10.4125,0.999799979995999,0.706965345685345,0.577234787586473,10.4125,10.4125,10.4125,10.4125,10.4125,10.4125,10.4125
0.3333,0.833291665624948,0.589226187469634,0.481101167462035,15,30,45,1.2,0.999949998749938,0.707071424963561,0.577321400954442,10.415625,10.415625,10.415625,0.999949998749938,0.707071424963561,0.577321400954442,10.415625,10.415625,10.415625,10.415625,10.415625,10.415625,10.415625
0.3334,0.833416662500417,0.589314573607905,0.481173334441735,15,30,45,1.2,1.0000999950005,0.707177488329486,0.577408001330082,10.41875,10.41875,10.41875,1.0000999950005,0.707177488329486,0.577408001330082,10.41875,10.41875,10.41875,10.41875,10.41875,10.41875,10.41875
0.3335,0.833541640631508,0.5894029464919,0.481245490599364,15,30,45,1.2,1.00024996875781,0.70728353579028,0.577494588719236,10.421875,10.421875,10.421875,1.00024996875781,0.70728353579028,0.577494588719236,10.421875,10.421875,10.421875,10.421875,10.421875,10.421875,10.421875
0.3336,0.833666600026653,0.58949130612758,0.481317635939788,15,30,45,1.2,1.00039992003198,0.707389567353096,0.577581163127746,10.425,10.425,10.425,1.00039992003198,0.707389567353096,0.577581163127746,10.425,10.425,10.425,10.425,10.425,10.425,10.425
0.3337,0.833791540694275,0.589579652520901,0.481389770467873,15,30,45,1.2,1.00054984883313,0.707495583025082,0.577667724561447,10.428125,10.428125,10.428125,1.00054984883313,0.707495583025082,0.577667724561447,10.428125,10.428125,10.428125,10.428125,10.428125,10.428125,10.428125
0.3338,0.833916462642792,0.589667985677816,0.481461894188476,15,30,45,1.2,1.00069975517135,0.70760158281338,0.577754273026172,10.43125,10.43125,10.43125,1.00069975517135,0.70760158281338,0.577754273026172,10.43125,10.43125,10.43125,10.43125,10.43125,10.43125,10.43125
0.3339,0.834041365880614,0.589756305604273,0.481534007106456,15,30,45,1.2,1.00084963905674,0.707707566725127,0.577840808527747,10.434375,10.434375,10.434375,1.00084963905674,0.707707566725127,0.577840808527747,10.434375,10.434375,10.434375,10.434375,10.434375,10.434375,10.434375
0.334,0.834166250416147,0.589844612306213,0.481606109226663,15,30,45,1.2,1.00099950049938,0.707813534767456,0.577927331071996,10.4375,10.4375,10.4375,1.00099950049938,0.707813534767456,0.577927331071996,10.4375,10.4375,10.4375,10.4375,10.4375,10.4375,10.4375
0.3341,0.834291116257788,0.589932905789576,0.481678200553948,15,30,45,1.2,1.00114933950935,0.707919486947492,0.578013840664737,10.440625,10.440625,10.440625,1.00114933950935,0.707919486947492,0.578013840664737,10.440625,10.440625,10.440625,10.440625,10.440625,10.440625,10.440625
0.3342,0.834415963413932,0.590021186060297,0.481750281093154,15,30,45,1.2,1.00129915609672,0.708025423272357,0.578100337311785,10.44375,10.44375,10.44375,1.00129915609672,0.708025423272357,0.578100337311785,10.44375,10.44375,10.44375,10.44375,10.44375,10.44375,10.44375
0.3343,0.834540791892963,0.590109453124305,0.481822350849126,15,30,45,1.2,1.00144895027156,0.708131343749166,0.578186821018951,10.446875,10.446875,10.446875,1.00144895027156,0.708131343749166,0.578186821018951,10.446875,10.446875,10.446875,10.446875,10.446875,10.446875,10.446875
0.3344,0.834665601703261,0.590197706987526,0.481894409826699,15,30,45,1.2,1.00159872204391,0.708237248385031,0.578273291792038,10.45,10.45,10.45,1.00159872204391,0.708237248385031,0.578273291792038,10.45,10.45,10.45,10.45,10.45,10.45,10.45
0.3345,0.8347903928532,0.59028594765588,0.481966458030708,15,30,45,1.2,1.00174847142384,0.708343137187056,0.57835974963685,10.453125,10.453125,10.453125,1.00174847142384,0.708343137187056,0.57835974963685,10.453125,10.453125,10.453125,10.453125,10.453125,10.453125,10.453125
0.3346,0.834915165351147,0.590374175135284,0.482038495465986,15,30,45,1.2,1.00189819842138,0.708449010162341,0.578446194559183,10.45625,10.45625,10.45625,1.00189819842138,0.708449010162341,0.578446194559183,10.45625,10.45625,10.45625,10.45625,10.45625,10.45625,10.45625
0.3347,0.835039919205463,0.59046238943165,0.482110522137358,15,30,45,1.2,1.00204790304656,0.70855486731798,0.578532626564829,10.459375,10.459375,10.459375,1.00204790304656,0.70855486731798,0.578532626564829,10.459375,10.459375,10.459375,10.459375,10.459375,10.459375,10.459375
0.3348,0.835164654424503,0.590550590550886,0.482182538049648,15,30,45,1.2,1.0021975853094,0.708660708661063,0.578619045659577,10.4625,10.4625,10.4625,1.0021975853094,0.708660708661063,0.578619045659577,10.4625,10.4625,10.4625,10.4625,10.4625,10.4625,10.4625
0.3349,0.835289371016616,0.590638778498895,0.482254543207676,15,30,45,1.2,1.00234724521994,0.708766534198674,0.578705451849212,10.465625,10.465625,10.465625,1.00234724521994,0.708766534198674,0.578705451849212,10.465625,10.465625,10.465625,10.465625,10.465625,10.465625,10.465625
0.335,0.835414068990143,0.590726953281576,0.482326537616259,15,30,45,1.2,1.00249688278817,0.708872343937891,0.578791845139511,10.46875,10.46875,10.46875,1.00249688278817,0.708872343937891,0.578791845139511,10.46875,10.46875,10.46875,10.46875,10.46875,10.46875,10.46875
0.3351,0.83553874835342,0.590815114904824,0.48239852128021,15,30,45,1.2,1.0026464980241,0.708978137885788,0.578878225536252,10.471875,10.471875,10.471875,1.0026464980241,0.708978137885788,0.578878225536252,10.471875,10.471875,10.471875,10.471875,10.471875,10.471875,10.471875
0.3352,0.835663409114778,0.590903263374528,0.482470494204338,15,30,45,1.2,1.00279609093773,0.709083916049433,0.578964593045205,10.475,10.475,10.475,1.00279609093773,0.709083916049433,0.578964593045205,10.475,10.475,10.475,10.475,10.475,10.475,10.475
0.3353,0.835788051282541,0.590991398696574,0.482542456393448,15,30,45,1.2,1.00294566153905,0.709189678435889,0.579050947672137,10.478125,10.478125,10.478125,1.00294566153905,0.709189678435889,0.579050947672137,10.478125,10.478125,10.478125,10.478125,10.478125,10.478125,10.478125
0.3354,0.835912674865024,0.591079520876844,0.482614407852342,15,30,45,1.2,1.00309520983803,0.709295425052213,0.57913728942281,10.48125,10.48125,10.48125,1.00309520983803,0.709295425052213,0.57913728942281,10.48125,10.48125,10.48125,10.48125,10.48125,10.48125,10.48125
0.3355,0.836037279870541,0.591167629921215,0.482686348585819,15,30,45,1.2,1.00324473584465,0.709401155905458,0.579223618302983,10.484375,10.484375,10.484375,1.00324473584465,0.709401155905458,0.579223618302983,10.484375,10.484375,10.484375,10.484375,10.484375,10.484375,10.484375
0.3356,0.836161866307396,0.591255725835559,0.482758278598675,15,30,45,1.2,1.00339423956887,0.709506871002671,0.57930993431841,10.4875,10.4875,10.4875,1.00339423956887,0.709506871002671,0.57930993431841,10.4875,10.4875,10.4875,10.4875,10.4875,10.4875,10.4875
0.3357,0.836286434183886,0.591343808625744,0.482830197895699,15,30,45,1.2,1.00354372102066,0.709612570350892,0.579396237474839,10.490625,10.490625,10.490625,1.00354372102066,0.709612570350892,0.579396237474839,10.490625,10.490625,10.490625,10.490625,10.490625,10.490625,10.490625
0.3358,0.836410983508307,0.591431878297633,0.482902106481681,15,30,45,1.2,1.00369318020997,0.70971825395716,0.579482527778017,10.49375,10.49375,10.49375,1.00369318020997,0.70971825395716,0.579482527778017,10.49375,10.49375,10.49375,10.49375,10.49375,10.49375,10.49375
0.3359,0.836535514288943,0.591519934857088,0.482974004361403,15,30,45,1.2,1.00384261714673,0.709823921828505,0.579568805233684,10.496875,10.496875,10.496875,1.00384261714673,0.709823921828505,0.579568805233684,10.496875,10.496875,10.496875,10.496875,10.496875,10.496875,10.496875
0.336,0.836660026534076,0.591607978309962,0.483045891539648,15,30,45,1.2,1.00399203184089,0.709929573971954,0.579655069847578,10.5,10.5,10.5,1.00399203184089,0.709929573971954,0.579655069847578,10.5,10.5,10.5,10.5,10.5,10.5,10.5
0.3361,0.836784520251978,0.591696008662106,0.483117768021191,15,30,45,1.2,1.00414142430237,0.710035210394527,0.57974132162543,10.503125,10.503125,10.503125,1.00414142430237,0.710035210394527,0.57974132162543,10.503125,10.503125,10.503125,10.503125,10.503125,10.503125,10.503125
0.3362,0.836908995450919,0.591784025919366,0.483189633810807,15,30,45,1.2,1.0042907945411,0.71014083110324,0.579827560572969,10.50625,10.50625,10.50625,1.0042907945411,0.71014083110324,0.579827560572969,10.50625,10.50625,10.50625,10.50625,10.50625,10.50625,10.50625
0.3363,0.83703345213916,0.591872030087586,0.483261488913266,15,30,45,1.2,1.00444014256699,0.710246436105103,0.579913786695919,10.509375,10.509375,10.509375,1.00444014256699,0.710246436105103,0.579913786695919,10.509375,10.509375,10.509375,10.509375,10.509375,10.509375,10.509375
0.3364,0.837157890324957,0.591960021172601,0.483333333333333,15,30,45,1.2,1.00458946838995,0.710352025407122,0.58,10.5125,10.5125,10.5125,1.00458946838995,0.710352025407122,0.58,10.5125,10.5125,10.5125,10.5125,10.5125,10.5125,10.5125
0.3365,0.83728231001656,0.592047999180247,0.483405167075772,15,30,45,1.2,1.00473877201987,0.710457599016296,0.580086200490927,10.515625,10.515625,10.515625,1.00473877201987,0.710457599016296,0.580086200490927,10.515625,10.515625,10.515625,10.515625,10.515625,10.515625,10.515625
0.3366,0.837406711222211,0.592135964116351,0.483476990145343,15,30,45,1.2,1.00488805346665,0.710563156939621,0.580172388174411,10.51875,10.51875,10.51875,1.00488805346665,0.710563156939621,0.580172388174411,10.51875,10.51875,10.51875,10.51875,10.51875,10.51875,10.51875
0.3367,0.837531093950149,0.592223915986738,0.4835488025468,15,30,45,1.2,1.00503731274018,0.710668699184085,0.58025856305616,10.521875,10.521875,10.521875,1.00503731274018,0.710668699184085,0.58025856305616,10.521875,10.521875,10.521875,10.521875,10.521875,10.521875,10.521875
0.3368,0.837655458208604,0.592311854797229,0.483620604284897,15,30,45,1.2,1.00518654985033,0.710774225756674,0.580344725141876,10.525,10.525,10.525,1.00518654985033,0.710774225756674,0.580344725141876,10.525,10.525,10.525,10.525,10.525,10.525,10.525
0.3369,0.837779804005802,0.592399780553639,0.483692395364382,15,30,45,1.2,1.00533576480696,0.710879736664367,0.580430874437258,10.528125,10.528125,10.528125,1.00533576480696,0.710879736664367,0.580430874437258,10.528125,10.528125,10.528125,10.528125,10.528125,10.528125,10.528125
0.337,0.837904131349961,0.592487693261781,0.48376417579,15,30,45,1.2,1.00548495761995,0.710985231914138,0.580517010948,10.53125,10.53125,10.53125,1.00548495761995,0.710985231914138,0.580517010948,10.53125,10.53125,10.53125,10.53125,10.53125,10.53125,10.53125
0.3371,0.838028440249295,0.592575592927462,0.483835945566493,15,30,45,1.2,1.00563412829915,0.711090711512955,0.580603134679791,10.534375,10.534375,10.534375,1.00563412829915,0.711090711512955,0.580603134679791,10.534375,10.534375,10.534375,10.534375,10.534375,10.534375,10.534375
0.3372,0.838152730712011,0.592663479556485,0.483907704698599,15,30,45,1.2,1.00578327685441,0.711196175467782,0.580689245638319,10.5375,10.5375,10.5375,1.00578327685441,0.711196175467782,0.580689245638319,10.5375,10.5375,10.5375,10.5375,10.5375,10.5375,10.5375
0.3373,0.838277002746308,0.592751353154648,0.483979453191053,15,30,45,1.2,1.00593240329557,0.711301623785578,0.580775343829264,10.540625,10.540625,10.540625,1.00593240329557,0.711301623785578,0.580775343829264,10.540625,10.540625,10.540625,10.540625,10.540625,10.540625,10.540625
0.3374,0.838401256360382,0.592839213727747,0.484051191048587,15,30,45,1.2,1.00608150763246,0.711407056473296,0.580861429258304,10.54375,10.54375,10.54375,1.00608150763246,0.711407056473296,0.580861429258304,10.54375,10.54375,10.54375,10.54375,10.54375,10.54375,10.54375
0.3375,0.838525491562421,0.592927061281571,0.484122918275927,15,30,45,1.2,1.00623058987491,0.711512473537885,0.580947501931113,10.546875,10.546875,10.546875,1.00623058987491,0.711512473537885,0.580947501931113,10.546875,10.546875,10.546875,10.546875,10.546875,10.546875,10.546875
0.3376,0.838649708360608,0.593014895821907,0.484194634877798,15,30,45,1.2,1.00637965003273,0.711617874986288,0.581033561853358,10.55,10.55,10.55,1.00637965003273,0.711617874986288,0.581033561853358,10.55,10.55,10.55,10.55,10.55,10.55,10.55
0.3377,0.83877390676312,0.593102717354535,0.484266340858921,15,30,45,1.2,1.00652868811574,0.711723260825442,0.581119609030705,10.553125,10.553125,10.553125,1.00652868811574,0.711723260825442,0.581119609030705,10.553125,10.553125,10.553125,10.553125,10.553125,10.553125,10.553125
0.3378,0.838898086778126,0.593190525885234,0.484338036224013,15,30,45,1.2,1.00667770413375,0.71182863106228,0.581205643468816,10.55625,10.55625,10.55625,1.00667770413375,0.71182863106228,0.581205643468816,10.55625,10.55625,10.55625,10.55625,10.55625,10.55625,10.55625
0.3379,0.839022248413791,0.593278321419776,0.484409720977787,15,30,45,1.2,1.00682669809655,0.711933985703731,0.581291665173345,10.559375,10.559375,10.559375,1.00682669809655,0.711933985703731,0.581291665173345,10.559375,10.559375,10.559375,10.559375,10.559375,10.559375,10.559375
0.338,0.839146391678274,0.59336610396393,0.484481395124954,15,30,45,1.2,1.00697567001393,0.712039324756716,0.581377674149945,10.5625,10.5625,10.5625,1.00697567001393,0.712039324756716,0.581377674149945,10.5625,10.5625,10.5625,10.5625,10.5625,10.5625,10.5625
0.3381,0.839270516579726,0.593453873523461,0.484553058670221,15,30,45,1.2,1.00712461989567,0.712144648228153,0.581463670404265,10.565625,10.565625,10.565625,1.00712461989567,0.712144648228153,0.581463670404265,10.565625,10.565625,10.565625,10.565625,10.565625,10.565625,10.565625
0.3382,0.839394623126294,0.593541630104129,0.48462471161829,15,30,45,1.2,1.00727354775155,0.712249956124955,0.581549653941948,10.56875,10.56875,10.56875,1.00727354775155,0.712249956124955,0.581549653941948,10.56875,10.56875,10.56875,10.56875,10.56875,10.56875,10.56875
0.3383,0.839518711326119,0.59362937371169,0.484696353973862,15,30,45,1.2,1.00742245359134,0.712355248454028,0.581635624768635,10.571875,10.571875,10.571875,1.00742245359134,0.712355248454028,0.581635624768635,10.571875,10.571875,10.571875,10.571875,10.571875,10.571875,10.571875
0.3384,0.839642781187333,0.593717104351896,0.484767985741633,15,30,45,1.2,1.0075713374248,0.712460525222275,0.581721582889959,10.575,10.575,10.575,1.0075713374248,0.712460525222275,0.581721582889959,10.575,10.575,10.575,10.575,10.575,10.575,10.575
0.3385,0.839766832718067,0.593804822030494,0.484839606926295,15,30,45,1.2,1.00772019926168,0.712565786436593,0.581807528311554,10.578125,10.578125,10.578125,1.00772019926168,0.712565786436593,0.581807528311554,10.578125,10.578125,10.578125,10.578125,10.578125,10.578125,10.578125
0.3386,0.839890865926441,0.593892526753228,0.484911217532539,15,30,45,1.2,1.00786903911173,0.712671032103873,0.581893461039046,10.58125,10.58125,10.58125,1.00786903911173,0.712671032103873,0.581893461039046,10.58125,10.58125,10.58125,10.58125,10.58125,10.58125,10.58125
0.3387,0.840014880820572,0.593980218525836,0.484982817565049,15,30,45,1.2,1.00801785698469,0.712776262231003,0.581979381078058,10.584375,10.584375,10.584375,1.00801785698469,0.712776262231003,0.581979381078058,10.584375,10.584375,10.584375,10.584375,10.584375,10.584375,10.584375
0.3388,0.840138877408571,0.594067897354054,0.485054407028508,15,30,45,1.2,1.00816665289028,0.712881476824865,0.58206528843421,10.5875,10.5875,10.5875,1.00816665289028,0.712881476824865,0.58206528843421,10.5875,10.5875,10.5875,10.5875,10.5875,10.5875,10.5875
0.3389,0.840262855698541,0.594155563243612,0.485125985927596,15,30,45,1.2,1.00831542683825,0.712986675892334,0.582151183113115,10.590625,10.590625,10.590625,1.00831542683825,0.712986675892334,0.582151183113115,10.590625,10.590625,10.590625,10.590625,10.590625,10.590625,10.590625
0.339,0.840386815698581,0.594243216200236,0.485197554266988,15,30,45,1.2,1.0084641788383,0.713091859440283,0.582237065120385,10.59375,10.59375,10.59375,1.0084641788383,0.713091859440283,0.582237065120385,10.59375,10.59375,10.59375,10.59375,10.59375,10.59375,10.59375
0.3391,0.840510757416782,0.594330856229648,0.485269112051356,15,30,45,1.2,1.00861290890014,0.713197027475578,0.582322934461627,10.596875,10.596875,10.596875,1.00861290890014,0.713197027475578,0.582322934461627,10.596875,10.596875,10.596875,10.596875,10.596875,10.596875,10.596875
0.3392,0.840634680861233,0.594418483337567,0.485340659285368,15,30,45,1.2,1.00876161703348,0.71330218000508,0.582408791142441,10.6,10.6,10.6,1.00876161703348,0.71330218000508,0.582408791142441,10.6,10.6,10.6,10.6,10.6,10.6,10.6
0.3393,0.840758586040012,0.594506097529706,0.48541219597369,15,30,45,1.2,1.00891030324801,0.713407317035647,0.582494635168428,10.603125,10.603125,10.603125,1.00891030324801,0.713407317035647,0.582494635168428,10.603125,10.603125,10.603125,10.603125,10.603125,10.603125,10.603125
0.3394,0.840882472961194,0.594593698811774,0.485483722120984,15,30,45,1.2,1.00905896755343,0.713512438574129,0.58258046654518,10.60625,10.60625,10.60625,1.00905896755343,0.713512438574129,0.58258046654518,10.60625,10.60625,10.60625,10.60625,10.60625,10.60625,10.60625
0.3395,0.841006341632848,0.594681287189477,0.485555237731907,15,30,45,1.2,1.00920760995942,0.713617544627372,0.582666285278289,10.609375,10.609375,10.609375,1.00920760995942,0.713617544627372,0.582666285278289,10.609375,10.609375,10.609375,10.609375,10.609375,10.609375,10.609375
0.3396,0.841130192063036,0.594768862668516,0.485626742811116,15,30,45,1.2,1.00935623047564,0.713722635202219,0.582752091373339,10.6125,10.6125,10.6125,1.00935623047564,0.713722635202219,0.582752091373339,10.6125,10.6125,10.6125,10.6125,10.6125,10.6125,10.6125
0.3397,0.841254024259815,0.594856425254587,0.48569823736326,15,30,45,1.2,1.00950482911178,0.713827710305505,0.582837884835912,10.615625,10.615625,10.615625,1.00950482911178,0.713827710305505,0.582837884835912,10.615625,10.615625,10.615625,10.615625,10.615625,10.615625,10.615625
0.3398,0.841377838231235,0.594943974953384,0.485769721392989,15,30,45,1.2,1.00965340587748,0.713932769944061,0.582923665671587,10.61875,10.61875,10.61875,1.00965340587748,0.713932769944061,0.582923665671587,10.61875,10.61875,10.61875,10.61875,10.61875,10.61875,10.61875
0.3399,0.841501633985342,0.595031511770595,0.485841194904947,15,30,45,1.2,1.00980196078241,0.714037814124714,0.583009433885936,10.621875,10.621875,10.621875,1.00980196078241,0.714037814124714,0.583009433885936,10.621875,10.621875,10.621875,10.621875,10.621875,10.621875,10.621875
0.34,0.841625411530173,0.595119035711904,0.485912657903775,15,30,45,1.2,1.00995049383621,0.714142842854285,0.58309518948453,10.625,10.625,10.625,1.00995049383621,0.714142842854285,0.58309518948453,10.625,10.625,10.625,10.625,10.625,10.625,10.625
0.3401,0.841749170873763,0.595206546782991,0.485984110394111,15,30,45,1.2,1.01009900504852,0.71424785613959,0.583180932472933,10.628125,10.628125,10.628125,1.01009900504852,0.71424785613959,0.583180932472933,10.628125,10.628125,10.628125,10.628125,10.628125,10.628125,10.628125
0.3402,0.841872912024137,0.595294044989533,0.48605555238059,15,30,45,1.2,1.01024749442896,0.714352853987439,0.583266662856707,10.63125,10.63125,10.63125,1.01024749442896,0.714352853987439,0.583266662856707,10.63125,10.63125,10.63125,10.63125,10.63125,10.63125,10.63125
0.3403,0.841996634989317,0.5953815303372,0.486126983867841,15,30,45,1.2,1.01039596198718,0.71445783640464,0.58335238064141,10.634375,10.634375,10.634375,1.01039596198718,0.71445783640464,0.58335238064141,10.634375,10.634375,10.634375,10.634375,10.634375,10.634375,10.634375
0.3404,0.842120339777319,0.595469002831662,0.486198404860494,15,30,45,1.2,1.01054440773278,0.714562803397994,0.583438085832593,10.6375,10.6375,10.6375,1.01054440773278,0.714562803397994,0.583438085832593,10.6375,10.6375,10.6375,10.6375,10.6375,10.6375,10.6375
0.3405,0.842244026396151,0.59555646247858,0.486269815363172,15,30,45,1.2,1.01069283167538,0.714667754974296,0.583523778435806,10.640625,10.640625,10.640625,1.01069283167538,0.714667754974296,0.583523778435806,10.640625,10.640625,10.640625,10.640625,10.640625,10.640625,10.640625
0.3406,0.842367694853817,0.595643909283614,0.486341215380496,15,30,45,1.2,1.01084123382458,0.714772691140337,0.583609458456595,10.64375,10.64375,10.64375,1.01084123382458,0.714772691140337,0.583609458456595,10.64375,10.64375,10.64375,10.64375,10.64375,10.64375,10.64375
0.3407,0.842491345158315,0.59573134325242,0.486412604917083,15,30,45,1.2,1.01098961418998,0.714877611902905,0.5836951259005,10.646875,10.646875,10.646875,1.01098961418998,0.714877611902905,0.5836951259005,10.646875,10.646875,10.646875,10.646875,10.646875,10.646875,10.646875
0.3408,0.842614977317636,0.595818764390649,0.486483983977547,15,30,45,1.2,1.01113797278116,0.714982517268779,0.583780780773057,10.65,10.65,10.65,1.01113797278116,0.714982517268779,0.583780780773057,10.65,10.65,10.65,10.65,10.65,10.65,10.65
0.3409,0.842738591339766,0.595906172703947,0.4865553525665,15,30,45,1.2,1.01128630960772,0.715087407244737,0.5838664230798,10.653125,10.653125,10.653125,1.01128630960772,0.715087407244737,0.5838664230798,10.653125,10.653125,10.653125,10.653125,10.653125,10.653125,10.653125
0.341,0.842862187232686,0.595993568197957,0.486626710688548,15,30,45,1.2,1.01143462467922,0.715192281837549,0.583952052826257,10.65625,10.65625,10.65625,1.01143462467922,0.715192281837549,0.583952052826257,10.65625,10.65625,10.65625,10.65625,10.65625,10.65625,10.65625
0.3411,0.842985765004368,0.596080950878318,0.486698058348295,15,30,45,1.2,1.01158291800524,0.715297141053982,0.584037670017954,10.659375,10.659375,10.659375,1.01158291800524,0.715297141053982,0.584037670017954,10.659375,10.659375,10.659375,10.659375,10.659375,10.659375,10.659375
0.3412,0.843109324662782,0.596168320750664,0.486769395550341,15,30,45,1.2,1.01173118959534,0.715401984900797,0.584123274660409,10.6625,10.6625,10.6625,1.01173118959534,0.715401984900797,0.584123274660409,10.6625,10.6625,10.6625,10.6625,10.6625,10.6625,10.6625
0.3413,0.843232866215891,0.596255677820625,0.486840722299284,15,30,45,1.2,1.01187943945907,0.71550681338475,0.584208866759141,10.665625,10.665625,10.665625,1.01187943945907,0.71550681338475,0.584208866759141,10.665625,10.665625,10.665625,10.665625,10.665625,10.665625,10.665625
0.3414,0.84335638967165,0.596343022093828,0.486912038599718,15,30,45,1.2,1.01202766760598,0.715611626512594,0.584294446319662,10.66875,10.66875,10.66875,1.01202766760598,0.715611626512594,0.584294446319662,10.66875,10.66875,10.66875,10.66875,10.66875,10.66875,10.66875
0.3415,0.843479895038011,0.596430353575895,0.486983344456233,15,30,45,1.2,1.01217587404561,0.715716424291074,0.584380013347479,10.671875,10.671875,10.671875,1.01217587404561,0.715716424291074,0.584380013347479,10.671875,10.671875,10.671875,10.671875,10.671875,10.671875,10.671875
0.3416,0.843603382322918,0.596517672272443,0.487054639873415,15,30,45,1.2,1.0123240587875,0.715821206726931,0.584465567848098,10.675,10.675,10.675,1.0123240587875,0.715821206726931,0.584465567848098,10.675,10.675,10.675,10.675,10.675,10.675,10.675
0.3417,0.84372685153431,0.596604978189086,0.487125924855849,15,30,45,1.2,1.01247222184117,0.715925973826903,0.584551109827019,10.678125,10.678125,10.678125,1.01247222184117,0.715925973826903,0.584551109827019,10.678125,10.678125,10.678125,10.678125,10.678125,10.678125,10.678125
0.3418,0.843850302680122,0.596692271331435,0.487197199408116,15,30,45,1.2,1.01262036321615,0.716030725597722,0.584636639289739,10.68125,10.68125,10.68125,1.01262036321615,0.716030725597722,0.584636639289739,10.68125,10.68125,10.68125,10.68125,10.68125,10.68125,10.68125
0.3419,0.84397373576828,0.596779551705094,0.487268463534791,15,30,45,1.2,1.01276848292194,0.716135462046113,0.584722156241749,10.684375,10.684375,10.684375,1.01276848292194,0.716135462046113,0.584722156241749,10.684375,10.684375,10.684375,10.684375,10.684375,10.684375,10.684375
0.342,0.844097150806707,0.596866819315666,0.487339717240448,15,30,45,1.2,1.01291658096805,0.716240183178799,0.584807660688538,10.6875,10.6875,10.6875,1.01291658096805,0.716240183178799,0.584807660688538,10.6875,10.6875,10.6875,10.6875,10.6875,10.6875,10.6875
0.3421,0.844220547803318,0.596954074168748,0.487410960529659,15,30,45,1.2,1.01306465736398,0.716344889002497,0.58489315263559,10.690625,10.690625,10.690625,1.01306465736398,0.716344889002497,0.58489315263559,10.690625,10.690625,10.690625,10.690625,10.690625,10.690625,10.690625
0.3422,0.844343926766023,0.597041316269932,0.487482193406989,15,30,45,1.2,1.01321271211923,0.716449579523919,0.584978632088387,10.69375,10.69375,10.69375,1.01321271211923,0.716449579523919,0.584978632088387,10.69375,10.69375,10.69375,10.69375,10.69375,10.69375,10.69375
0.3423,0.844467287702727,0.597128545624809,0.487553415877003,15,30,45,1.2,1.01336074524327,0.716554254749771,0.585064099052403,10.696875,10.696875,10.696875,1.01336074524327,0.716554254749771,0.585064099052403,10.696875,10.696875,10.696875,10.696875,10.696875,10.696875,10.696875
0.3424,0.844590630621329,0.597215762238964,0.48762462794426,15,30,45,1.2,1.01350875674559,0.716658914686757,0.585149553533112,10.7,10.7,10.7,1.01350875674559,0.716658914686757,0.585149553533112,10.7,10.7,10.7,10.7,10.7,10.7,10.7
0.3425,0.844713955529721,0.597302966117977,0.487695829613318,15,30,45,1.2,1.01365674663566,0.716763559341572,0.585234995535981,10.703125,10.703125,10.703125,1.01365674663566,0.716763559341572,0.585234995535981,10.703125,10.703125,10.703125,10.703125,10.703125,10.703125,10.703125
0.3426,0.84483726243579,0.597390157267426,0.48776702088873,15,30,45,1.2,1.01380471492295,0.716868188720911,0.585320425066476,10.70625,10.70625,10.70625,1.01380471492295,0.716868188720911,0.585320425066476,10.70625,10.70625,10.70625,10.70625,10.70625,10.70625,10.70625
0.3427,0.844960551347418,0.597477335692884,0.487838201775047,15,30,45,1.2,1.0139526616169,0.71697280283146,0.585405842130056,10.709375,10.709375,10.709375,1.0139526616169,0.71697280283146,0.585405842130056,10.709375,10.709375,10.709375,10.709375,10.709375,10.709375,10.709375
0.3428,0.845083822272481,0.597564501399919,0.487909372276815,15,30,45,1.2,1.01410058672698,0.717077401679902,0.585491246732178,10.7125,10.7125,10.7125,1.01410058672698,0.717077401679902,0.585491246732178,10.7125,10.7125,10.7125,10.7125,10.7125,10.7125,10.7125
0.3429,0.845207075218848,0.597651654394096,0.487980532398578,15,30,45,1.2,1.01424849026262,0.717181985272915,0.585576638878294,10.715625,10.715625,10.715625,1.01424849026262,0.717181985272915,0.585576638878294,10.715625,10.715625,10.715625,10.715625,10.715625,10.715625,10.715625
0.343,0.845330310194384,0.597738794680977,0.488051682144877,15,30,45,1.2,1.01439637223326,0.717286553617172,0.585662018573853,10.71875,10.71875,10.71875,1.01439637223326,0.717286553617172,0.585662018573853,10.71875,10.71875,10.71875,10.71875,10.71875,10.71875,10.71875
