"time","pipe.mediums[1].h","pipe.mediums[1].p","pipe.mediums[2].h","pipe.mediums[2].p","pipe.mediums[3].h","pipe.mediums[3].p","pipe.mediums[4].h","pipe.mediums[4].p","pipe.mediums[5].h","pipe.mediums[5].p","m_flow_initial"
1.5848,2000142.83928657,9903731.36635784,2000142.8393412,9806208.80079257,2000142.8393594,9707409.92631505,2000142.83938382,9607290.86555378,2000142.83936225,9505805.20509563,2.48505479068724
1.5856,2000142.83928659,9903731.36635784,2000142.83934119,9806208.80079258,2000142.83935939,9707409.92631505,2000142.83938381,9607290.86555378,2000142.83936226,9505805.20509563,2.48505479068724
1.5864,2000142.8392866,9903731.36635784,2000142.83934118,9806208.80079258,2000142.83935939,9707409.92631505,2000142.83938381,9607290.86555378,2000142.83936226,9505805.20509563,2.48505479068724
1.5872,2000142.83928661,9903731.36635784,2000142.83934117,9806208.80079258,2000142.83935938,9707409.92631505,2000142.8393838,9607290.86555378,2000142.83936227,9505805.20509563,2.48505479068724
1.588,2000142.83928663,9903731.36635784,2000142.83934115,9806208.80079258,2000142.83935938,9707409.92631506,2000142.8393838,9607290.86555378,2000142.83936227,9505805.20509563,2.48505479068724
1.5888,2000142.83928664,9903731.36635784,2000142.83934114,9806208.80079259,2000142.83935938,9707409.92631506,2000142.83938379,9607290.86555378,2000142.83936228,9505805.20509563,2.48505479068724
1.5896,2000142.83928665,9903731.36635784,2000142.83934113,9806208.80079259,2000142.83935937,9707409.92631506,2000142.83938379,9607290.86555378,2000142.83936228,9505805.20509563,2.48505479068724
1.5904,2000142.83928666,9903731.36635784,2000142.83934112,9806208.80079259,2000142.83935937,9707409.92631506,2000142.83938378,9607290.86555379,2000142.83936229,9505805.20509563,2.48505479068724
1.5912,2000142.83928668,9903731.36635784,2000142.83934111,9806208.80079259,2000142.83935936,9707409.92631506,2000142.83938377,9607290.86555379,2000142.83936229,9505805.20509563,2.48505479068724
1.592,2000142.83928669,9903731.36635784,2000142.8393411,9806208.80079259,2000142.83935936,9707409.92631506,2000142.83938377,9607290.86555379,2000142.83936229,9505805.20509563,2.48505479068724
1.5928,2000142.8392867,9903731.36635784,2000142.83934109,9806208.8007926,2000142.83935935,9707409.92631506,2000142.83938376,9607290.86555379,2000142.8393623,9505805.20509563,2.48505479068724
1.5936,2000142.83928672,9903731.36635784,2000142.83934108,9806208.8007926,2000142.83935935,9707409.92631506,2000142.83938376,9607290.86555379,2000142.8393623,9505805.20509563,2.48505479068724
1.5944,2000142.83928673,9903731.36635784,2000142.83934107,9806208.8007926,2000142.83935934,9707409.92631506,2000142.83938375,9607290.86555379,2000142.83936231,9505805.20509563,2.48505479068724
1.5952,2000142.83928674,9903731.36635784,2000142.83934106,9806208.8007926,2000142.83935934,9707409.92631506,2000142.83938375,9607290.86555379,2000142.83936231,9505805.20509563,2.48505479068724
1.596,2000142.83928676,9903731.36635784,2000142.83934105,9806208.8007926,2000142.83935933,9707409.92631506,2000142.83938374,9607290.86555379,2000142.83936232,9505805.20509563,2.48505479068724
1.5968,2000142.83928677,9903731.36635784,2000142.83934103,9806208.80079261,2000142.83935933,9707409.92631506,2000142.83938373,9607290.86555379,2000142.83936232,9505805.20509563,2.48505479068724
1.5976,2000142.83928678,9903731.36635784,2000142.83934102,9806208.80079261,2000142.83935932,9707409.92631507,2000142.83938373,9607290.86555379,2000142.83936233,9505805.20509563,2.48505479068724
1.5984,2000142.83928679,9903731.36635784,2000142.83934101,9806208.80079261,2000142.83935932,9707409.92631507,2000142.83938372,9607290.86555379,2000142.83936233,9505805.20509563,2.48505479068724
1.5992,2000142.83928681,9903731.36635784,2000142.839341,9806208.80079261,2000142.83935931,9707409.92631507,2000142.83938372,9607290.86555379,2000142.83936233,9505805.20509563,2.48505479068724
1.6,2000142.83928682,9903731.36635784,2000142.83934099,9806208.80079262,2000142.83935931,9707409.92631507,2000142.83938371,9607290.86555379,2000142.83936234,9505805.20509563,2.48505479068724
1.6008,2000142.83928683,9903731.36635784,2000142.83934098,9806208.80079262,2000142.83935931,9707409.92631507,2000142.83938371,9607290.86555379,2000142.83936234,9505805.20509563,2.48505479068724
1.6016,2000142.83928685,9903731.36635784,2000142.83934097,9806208.80079262,2000142.8393593,9707409.92631507,2000142.8393837,9607290.86555379,2000142.83936235,9505805.20509563,2.48505479068724
1.6024,2000142.83928686,9903731.36635784,2000142.83934096,9806208.80079262,2000142.8393593,9707409.92631507,2000142.83938369,9607290.86555379,2000142.83936235,9505805.20509563,2.48505479068724
1.6032,2000142.83928687,9903731.36635784,2000142.83934095,9806208.80079262,2000142.83935929,9707409.92631507,2000142.83938369,9607290.86555379,2000142.83936236,9505805.20509563,2.48505479068724
1.604,2000142.83928688,9903731.36635784,2000142.83934094,9806208.80079263,2000142.83935929,9707409.92631507,2000142.83938368,9607290.86555379,2000142.83936236,9505805.20509563,2.48505479068724
1.6048,2000142.8392869,9903731.36635784,2000142.83934093,9806208.80079263,2000142.83935928,9707409.92631507,2000142.83938368,9607290.86555379,2000142.83936236,9505805.20509563,2.48505479068724
1.6056,2000142.83928691,9903731.36635784,2000142.83934092,9806208.80079263,2000142.83935928,9707409.92631507,2000142.83938367,9607290.86555379,2000142.83936237,9505805.20509563,2.48505479068724
1.6064,2000142.83928692,9903731.36635784,2000142.8393409,9806208.80079263,2000142.83935927,9707409.92631507,2000142.83938367,9607290.86555379,2000142.83936237,9505805.20509563,2.48505479068724
1.6072,2000142.83928694,9903731.36635784,2000142.83934089,9806208.80079263,2000142.83935927,9707409.92631507,2000142.83938366,9607290.86555379,2000142.83936238,9505805.20509563,2.48505479068724
1.608,2000142.83928695,9903731.36635784,2000142.83934088,9806208.80079264,2000142.83935926,9707409.92631508,2000142.83938365,9607290.86555379,2000142.83936238,9505805.20509563,2.48505479068724
1.6088,2000142.83928696,9903731.36635784,2000142.83934087,9806208.80079264,2000142.83935926,9707409.92631508,2000142.83938365,9607290.86555379,2000142.83936239,9505805.20509563,2.48505479068724
1.6096,2000142.83928697,9903731.36635784,2000142.83934086,9806208.80079264,2000142.83935925,9707409.92631508,2000142.83938364,9607290.86555379,2000142.83936239,9505805.20509563,2.48505479068724
1.6104,2000142.83928699,9903731.36635784,2000142.83934085,9806208.80079264,2000142.83935925,9707409.92631508,2000142.83938364,9607290.8655538,2000142.8393624,9505805.20509563,2.48505479068724
1.6112,2000142.839287,9903731.36635784,2000142.83934084,9806208.80079265,2000142.83935924,9707409.92631508,2000142.83938363,9607290.8655538,2000142.8393624,9505805.20509563,2.48505479068724
1.612,2000142.83928701,9903731.36635784,2000142.83934083,9806208.80079265,2000142.83935924,9707409.92631508,2000142.83938363,9607290.8655538,2000142.8393624,9505805.20509563,2.48505479068724
1.6128,2000142.83928703,9903731.36635784,2000142.83934082,9806208.80079265,2000142.83935923,9707409.92631508,2000142.83938362,9607290.8655538,2000142.83936241,9505805.20509563,2.48505479068724
1.6136,2000142.83928704,9903731.36635784,2000142.83934081,9806208.80079265,2000142.83935923,9707409.92631508,2000142.83938361,9607290.8655538,2000142.83936241,9505805.20509563,2.48505479068724
1.6144,2000142.83928705,9903731.36635784,2000142.8393408,9806208.80079265,2000142.83935922,9707409.92631508,2000142.83938361,9607290.8655538,2000142.83936242,9505805.20509563,2.48505479068724
1.6152,2000142.83928706,9903731.36635784,2000142.83934078,9806208.80079265,2000142.83935922,9707409.92631508,2000142.8393836,9607290.8655538,2000142.83936242,9505805.20509563,2.48505479068724
1.616,2000142.83928708,9903731.36635784,2000142.83934077,9806208.80079266,2000142.83935922,9707409.92631509,2000142.8393836,9607290.8655538,2000142.83936243,9505805.20509563,2.48505479068724
1.6168,2000142.83928709,9903731.36635784,2000142.83934076,9806208.80079266,2000142.83935921,9707409.92631509,2000142.83938359,9607290.8655538,2000142.83936243,9505805.20509563,2.48505479068724
1.6176,2000142.8392871,9903731.36635784,2000142.83934075,9806208.80079266,2000142.83935921,9707409.92631509,2000142.83938359,9607290.8655538,2000142.83936244,9505805.20509563,2.48505479068724
1.6184,2000142.83928712,9903731.36635784,2000142.83934074,9806208.80079266,2000142.8393592,9707409.92631509,2000142.83938358,9607290.8655538,2000142.83936244,9505805.20509563,2.48505479068724
1.6192,2000142.83928713,9903731.36635784,2000142.83934073,9806208.80079267,2000142.8393592,9707409.92631509,2000142.83938357,9607290.8655538,2000142.83936244,9505805.20509563,2.48505479068724
1.62,2000142.83928714,9903731.36635784,2000142.83934072,9806208.80079267,2000142.83935919,9707409.92631509,2000142.83938357,9607290.8655538,2000142.83936245,9505805.20509563,2.48505479068724
1.6208,2000142.83928715,9903731.36635784,2000142.83934071,9806208.80079267,2000142.83935919,9707409.92631509,2000142.83938356,9607290.8655538,2000142.83936245,9505805.20509563,2.48505479068724
1.6216,2000142.83928717,9903731.36635784,2000142.8393407,9806208.80079267,2000142.83935918,9707409.92631509,2000142.83938356,9607290.8655538,2000142.83936246,9505805.20509563,2.48505479068724
1.6224,2000142.83928718,9903731.36635784,2000142.83934069,9806208.80079268,2000142.83935918,9707409.92631509,2000142.83938355,9607290.8655538,2000142.83936246,9505805.20509563,2.48505479068724
1.6232,2000142.83928719,9903731.36635784,2000142.83934068,9806208.80079268,2000142.83935917,9707409.92631509,2000142.83938355,9607290.8655538,2000142.83936247,9505805.20509563,2.48505479068724
1.624,2000142.83928721,9903731.36635784,2000142.83934067,9806208.80079268,2000142.83935917,9707409.92631509,2000142.83938354,9607290.8655538,2000142.83936247,9505805.20509563,2.48505479068724
1.6248,2000142.83928722,9903731.36635785,2000142.83934065,9806208.80079268,2000142.83935916,9707409.92631509,2000142.83938353,9607290.8655538,2000142.83936248,9505805.20509563,2.48505479068724
1.6256,2000142.83928723,9903731.36635785,2000142.83934064,9806208.80079268,2000142.83935916,9707409.9263151,2000142.83938353,9607290.8655538,2000142.83936248,9505805.20509563,2.48505479068724
1.6264,2000142.83928724,9903731.36635785,2000142.83934063,9806208.80079268,2000142.83935915,9707409.9263151,2000142.83938352,9607290.8655538,2000142.83936248,9505805.20509563,2.48505479068724
1.6272,2000142.83928726,9903731.36635785,2000142.83934062,9806208.80079269,2000142.83935915,9707409.9263151,2000142.83938352,9607290.8655538,2000142.83936249,9505805.20509563,2.48505479068724
1.628,2000142.83928727,9903731.36635785,2000142.83934061,9806208.80079269,2000142.83935914,9707409.9263151,2000142.83938351,9607290.86555381,2000142.83936249,9505805.20509563,2.48505479068724
1.6288,2000142.83928728,9903731.36635785,2000142.8393406,9806208.80079269,2000142.83935914,9707409.9263151,2000142.83938351,9607290.86555381,2000142.8393625,9505805.20509563,2.48505479068724
1.6296,2000142.8392873,9903731.36635785,2000142.83934059,9806208.80079269,2000142.83935913,9707409.9263151,2000142.8393835,9607290.86555381,2000142.8393625,9505805.20509563,2.48505479068724
1.6304,2000142.83928731,9903731.36635785,2000142.83934058,9806208.8007927,2000142.83935913,9707409.9263151,2000142.83938349,9607290.86555381,2000142.83936251,9505805.20509563,2.48505479068724
1.6312,2000142.83928732,9903731.36635785,2000142.83934057,9806208.8007927,2000142.83935913,9707409.9263151,2000142.83938349,9607290.86555381,2000142.83936251,9505805.20509563,2.48505479068724
1.632,2000142.83928734,9903731.36635785,2000142.83934056,9806208.8007927,2000142.83935912,9707409.9263151,2000142.83938348,9607290.86555381,2000142.83936252,9505805.20509563,2.48505479068724
1.6328,2000142.83928735,9903731.36635785,2000142.83934055,9806208.8007927,2000142.83935912,9707409.9263151,2000142.83938348,9607290.86555381,2000142.83936252,9505805.20509563,2.48505479068724
1.6336,2000142.83928736,9903731.36635785,2000142.83934053,9806208.80079271,2000142.83935911,9707409.9263151,2000142.83938347,9607290.86555381,2000142.83936252,9505805.20509563,2.48505479068724
1.6344,2000142.83928737,9903731.36635785,2000142.83934052,9806208.80079271,2000142.83935911,9707409.9263151,2000142.83938347,9607290.86555381,2000142.83936253,9505805.20509563,2.48505479068724
1.6352,2000142.83928739,9903731.36635785,2000142.83934051,9806208.80079271,2000142.8393591,9707409.9263151,2000142.83938346,9607290.86555381,2000142.83936253,9505805.20509563,2.48505479068724
1.636,2000142.8392874,9903731.36635785,2000142.8393405,9806208.80079271,2000142.8393591,9707409.9263151,2000142.83938345,9607290.86555381,2000142.83936254,9505805.20509563,2.48505479068724
1.6368,2000142.83928741,9903731.36635785,2000142.83934049,9806208.80079271,2000142.83935909,9707409.92631511,2000142.83938345,9607290.86555381,2000142.83936254,9505805.20509563,2.48505479068724
1.6376,2000142.83928743,9903731.36635785,2000142.83934048,9806208.80079271,2000142.83935909,9707409.92631511,2000142.83938344,9607290.86555381,2000142.83936255,9505805.20509563,2.48505479068724
1.6384,2000142.83928744,9903731.36635785,2000142.83934047,9806208.80079272,2000142.83935908,9707409.92631511,2000142.83938344,9607290.86555381,2000142.83936255,9505805.20509563,2.48505479068724
1.6392,2000142.83928745,9903731.36635785,2000142.83934046,9806208.80079272,2000142.83935908,9707409.92631511,2000142.83938343,9607290.86555381,2000142.83936255,9505805.20509563,2.48505479068724
1.64,2000142.83928746,9903731.36635785,2000142.83934045,9806208.80079272,2000142.83935907,9707409.92631511,2000142.83938343,9607290.86555381,2000142.83936256,9505805.20509563,2.48505479068724
1.6408,2000142.83928748,9903731.36635785,2000142.83934044,9806208.80079272,2000142.83935907,9707409.92631511,2000142.83938342,9607290.86555381,2000142.83936256,9505805.20509563,2.48505479068724
1.6416,2000142.83928749,9903731.36635785,2000142.83934043,9806208.80079272,2000142.83935906,9707409.92631511,2000142.83938341,9607290.86555381,2000142.83936257,9505805.20509563,2.48505479068724
1.6424,2000142.8392875,9903731.36635785,2000142.83934042,9806208.80079273,2000142.83935906,9707409.92631511,2000142.83938341,9607290.86555381,2000142.83936257,9505805.20509562,2.48505479068724
1.6432,2000142.83928752,9903731.36635785,2000142.8393404,9806208.80079273,2000142.83935906,9707409.92631511,2000142.8393834,9607290.86555381,2000142.83936258,9505805.20509562,2.48505479068724
1.644,2000142.83928753,9903731.36635785,2000142.83934039,9806208.80079273,2000142.83935905,9707409.92631511,2000142.8393834,9607290.86555381,2000142.83936258,9505805.20509562,2.48505479068724
1.6448,2000142.83928754,9903731.36635785,2000142.83934038,9806208.80079273,2000142.83935905,9707409.92631512,2000142.83938339,9607290.86555381,2000142.83936259,9505805.20509562,2.48505479068724
1.6456,2000142.83928755,9903731.36635785,2000142.83934037,9806208.80079274,2000142.83935904,9707409.92631512,2000142.83938339,9607290.86555381,2000142.83936259,9505805.20509562,2.48505479068724
1.6464,2000142.83928757,9903731.36635785,2000142.83934036,9806208.80079274,2000142.83935904,9707409.92631512,2000142.83938338,9607290.86555381,2000142.83936259,9505805.20509562,2.48505479068724
1.6472,2000142.83928758,9903731.36635785,2000142.83934035,9806208.80079274,2000142.83935903,9707409.92631512,2000142.83938337,9607290.86555381,2000142.8393626,9505805.20509562,2.48505479068724
1.648,2000142.83928759,9903731.36635785,2000142.83934034,9806208.80079274,2000142.83935903,9707409.92631512,2000142.83938337,9607290.86555382,2000142.8393626,9505805.20509562,2.48505479068724
1.6488,2000142.83928761,9903731.36635785,2000142.83934033,9806208.80079274,2000142.83935902,9707409.92631512,2000142.83938336,9607290.86555382,2000142.83936261,9505805.20509562,2.48505479068724
1.6496,2000142.83928762,9903731.36635785,2000142.83934032,9806208.80079275,2000142.83935902,9707409.92631512,2000142.83938336,9607290.86555382,2000142.83936261,9505805.20509562,2.48505479068724
1.6504,2000142.83928763,9903731.36635785,2000142.83934031,9806208.80079275,2000142.83935901,9707409.92631512,2000142.83938335,9607290.86555382,2000142.83936262,9505805.20509562,2.48505479068724
1.6512,2000142.83928764,9903731.36635785,2000142.8393403,9806208.80079275,2000142.83935901,9707409.92631512,2000142.83938335,9607290.86555382,2000142.83936262,9505805.20509562,2.48505479068724
1.652,2000142.83928766,9903731.36635785,2000142.83934028,9806208.80079275,2000142.839359,9707409.92631512,2000142.83938334,9607290.86555382,2000142.83936263,9505805.20509562,2.48505479068724
1.6528,2000142.83928767,9903731.36635785,2000142.83934027,9806208.80079275,2000142.839359,9707409.92631512,2000142.83938333,9607290.86555382,2000142.83936263,9505805.20509562,2.48505479068724
1.6536,2000142.83928768,9903731.36635785,2000142.83934026,9806208.80079276,2000142.83935899,9707409.92631512,2000142.83938333,9607290.86555382,2000142.83936263,9505805.20509562,2.48505479068724
1.6544,2000142.8392877,9903731.36635785,2000142.83934025,9806208.80079276,2000142.83935899,9707409.92631513,2000142.83938332,9607290.86555382,2000142.83936264,9505805.20509562,2.48505479068724
1.6552,2000142.83928771,9903731.36635785,2000142.83934024,9806208.80079276,2000142.83935898,9707409.92631513,2000142.83938332,9607290.86555382,2000142.83936264,9505805.20509562,2.48505479068724
1.656,2000142.83928772,9903731.36635785,2000142.83934023,9806208.80079276,2000142.83935898,9707409.92631513,2000142.83938331,9607290.86555382,2000142.83936265,9505805.20509562,2.48505479068724
1.6568,2000142.83928773,9903731.36635785,2000142.83934022,9806208.80079276,2000142.83935897,9707409.92631513,2000142.83938331,9607290.86555382,2000142.83936265,9505805.20509562,2.48505479068724
1.6576,2000142.83928775,9903731.36635785,2000142.83934021,9806208.80079277,2000142.83935897,9707409.92631513,2000142.8393833,9607290.86555382,2000142.83936266,9505805.20509562,2.48505479068724
1.6584,2000142.83928776,9903731.36635785,2000142.8393402,9806208.80079277,2000142.83935897,9707409.92631513,2000142.83938329,9607290.86555382,2000142.83936266,9505805.20509562,2.48505479068724
1.6592,2000142.83928777,9903731.36635785,2000142.83934019,9806208.80079277,2000142.83935896,9707409.92631513,2000142.83938329,9607290.86555382,2000142.83936267,9505805.20509562,2.48505479068724
1.66,2000142.83928779,9903731.36635785,2000142.83934018,9806208.80079277,2000142.83935896,9707409.92631513,2000142.83938328,9607290.86555382,2000142.83936267,9505805.20509562,2.48505479068724
1.6608,2000142.8392878,9903731.36635785,2000142.83934017,9806208.80079278,2000142.83935895,9707409.92631513,2000142.83938328,9607290.86555382,2000142.83936267,9505805.20509562,2.48505479068724
1.6616,2000142.83928781,9903731.36635785,2000142.83934015,9806208.80079278,2000142.83935895,9707409.92631513,2000142.83938327,9607290.86555382,2000142.83936268,9505805.20509562,2.48505479068724
1.6624,2000142.83928783,9903731.36635785,2000142.83934014,9806208.80079278,2000142.83935894,9707409.92631513,2000142.83938327,9607290.86555382,2000142.83936268,9505805.20509562,2.48505479068724
1.6632,2000142.83928784,9903731.36635785,2000142.83934013,9806208.80079278,2000142.83935894,9707409.92631513,2000142.83938326,9607290.86555383,2000142.83936269,9505805.20509562,2.48505479068724
1.664,2000142.83928785,9903731.36635785,2000142.83934012,9806208.80079278,2000142.83935893,9707409.92631514,2000142.83938325,9607290.86555383,2000142.83936269,9505805.20509562,2.48505479068724
1.6648,2000142.83928786,9903731.36635785,2000142.83934011,9806208.80079279,2000142.83935893,9707409.92631514,2000142.83938325,9607290.86555383,2000142.8393627,9505805.20509562,2.48505479068724
1.6656,2000142.83928788,9903731.36635785,2000142.8393401,9806208.80079279,2000142.83935892,9707409.92631514,2000142.83938324,9607290.86555383,2000142.8393627,9505805.20509562,2.48505479068724
1.6664,2000142.83928789,9903731.36635785,2000142.83934009,9806208.80079279,2000142.83935892,9707409.92631514,2000142.83938324,9607290.86555383,2000142.8393627,9505805.20509562,2.48505479068724
1.6672,2000142.8392879,9903731.36635785,2000142.83934008,9806208.80079279,2000142.83935891,9707409.92631514,2000142.83938323,9607290.86555383,2000142.83936271,9505805.20509562,2.48505479068724
1.668,2000142.83928792,9903731.36635785,2000142.83934007,9806208.80079279,2000142.83935891,9707409.92631514,2000142.83938322,9607290.86555383,2000142.83936271,9505805.20509562,2.48505479068724
1.6688,2000142.83928793,9903731.36635785,2000142.83934006,9806208.8007928,2000142.8393589,9707409.92631514,2000142.83938322,9607290.86555383,2000142.83936272,9505805.20509562,2.48505479068724
1.6696,2000142.83928794,9903731.36635785,2000142.83934005,9806208.8007928,2000142.8393589,9707409.92631514,2000142.83938321,9607290.86555383,2000142.83936272,9505805.20509562,2.48505479068724
1.6704,2000142.83928795,9903731.36635785,2000142.83934003,9806208.8007928,2000142.83935889,9707409.92631514,2000142.83938321,9607290.86555383,2000142.83936273,9505805.20509562,2.48505479068724
1.6712,2000142.83928797,9903731.36635785,2000142.83934002,9806208.8007928,2000142.83935889,9707409.92631514,2000142.8393832,9607290.86555383,2000142.83936273,9505805.20509562,2.48505479068724
1.672,2000142.83928798,9903731.36635785,2000142.83934001,9806208.80079281,2000142.83935888,9707409.92631514,2000142.8393832,9607290.86555383,2000142.83936274,9505805.20509562,2.48505479068724
1.6728,2000142.83928799,9903731.36635786,2000142.83934,9806208.80079281,2000142.83935888,9707409.92631514,2000142.83938319,9607290.86555383,2000142.83936274,9505805.20509562,2.48505479068724
1.6736,2000142.83928801,9903731.36635786,2000142.83933999,9806208.80079281,2000142.83935888,9707409.92631515,2000142.83938319,9607290.86555383,2000142.83936274,9505805.20509562,2.48505479068724
1.6744,2000142.83928802,9903731.36635786,2000142.83933998,9806208.80079281,2000142.83935887,9707409.92631515,2000142.83938318,9607290.86555383,2000142.83936275,9505805.20509562,2.48505479068724
1.6752,2000142.83928803,9903731.36635786,2000142.83933997,9806208.80079281,2000142.83935887,9707409.92631515,2000142.83938317,9607290.86555383,2000142.83936275,9505805.20509562,2.48505479068724
1.676,2000142.83928804,9903731.36635786,2000142.83933996,9806208.80079282,2000142.83935886,9707409.92631515,2000142.83938317,9607290.86555383,2000142.83936276,9505805.20509562,2.48505479068724
1.6768,2000142.83928806,9903731.36635786,2000142.83933995,9806208.80079282,2000142.83935886,9707409.92631515,2000142.83938316,9607290.86555383,2000142.83936276,9505805.20509562,2.48505479068724
1.6776,2000142.83928807,9903731.36635786,2000142.83933994,9806208.80079282,2000142.83935885,9707409.92631515,2000142.83938316,9607290.86555383,2000142.83936277,9505805.20509562,2.48505479068724
1.6784,2000142.83928808,9903731.36635786,2000142.83933993,9806208.80079282,2000142.83935885,9707409.92631515,2000142.83938315,9607290.86555383,2000142.83936277,9505805.20509562,2.48505479068724
1.6792,2000142.8392881,9903731.36635786,2000142.83933992,9806208.80079282,2000142.83935884,9707409.92631515,2000142.83938315,9607290.86555383,2000142.83936278,9505805.20509562,2.48505479068724
1.68,2000142.83928811,9903731.36635786,2000142.8393399,9806208.80079283,2000142.83935884,9707409.92631515,2000142.83938314,9607290.86555383,2000142.83936278,9505805.20509562,2.48505479068724
1.6808,2000142.83928812,9903731.36635786,2000142.83933989,9806208.80079283,2000142.83935883,9707409.92631515,2000142.83938313,9607290.86555384,2000142.83936278,9505805.20509562,2.48505479068724
1.6816,2000142.83928813,9903731.36635786,2000142.83933988,9806208.80079283,2000142.83935883,9707409.92631515,2000142.83938313,9607290.86555384,2000142.83936279,9505805.20509562,2.48505479068724
1.6824,2000142.83928815,9903731.36635786,2000142.83933987,9806208.80079283,2000142.83935882,9707409.92631515,2000142.83938312,9607290.86555384,2000142.83936279,9505805.20509562,2.48505479068724
1.6832,2000142.83928816,9903731.36635786,2000142.83933986,9806208.80079283,2000142.83935882,9707409.92631515,2000142.83938312,9607290.86555384,2000142.8393628,9505805.20509562,2.48505479068724
1.684,2000142.83928817,9903731.36635786,2000142.83933985,9806208.80079284,2000142.83935881,9707409.92631516,2000142.83938311,9607290.86555384,2000142.8393628,9505805.20509562,2.48505479068724
1.6848,2000142.83928819,9903731.36635786,2000142.83933984,9806208.80079284,2000142.83935881,9707409.92631516,2000142.83938311,9607290.86555384,2000142.83936281,9505805.20509562,2.48505479068724
1.6856,2000142.8392882,9903731.36635786,2000142.83933983,9806208.80079284,2000142.8393588,9707409.92631516,2000142.8393831,9607290.86555384,2000142.83936281,9505805.20509562,2.48505479068724
1.6864,2000142.83928821,9903731.36635786,2000142.83933982,9806208.80079284,2000142.8393588,9707409.92631516,2000142.83938309,9607290.86555384,2000142.83936282,9505805.20509562,2.48505479068724
1.6872,2000142.83928822,9903731.36635786,2000142.83933981,9806208.80079284,2000142.8393588,9707409.92631516,2000142.83938309,9607290.86555384,2000142.83936282,9505805.20509562,2.48505479068724
1.688,2000142.83928824,9903731.36635786,2000142.8393398,9806208.80079285,2000142.83935879,9707409.92631516,2000142.83938308,9607290.86555384,2000142.83936282,9505805.20509562,2.48505479068724
1.6888,2000142.83928825,9903731.36635786,2000142.83933978,9806208.80079285,2000142.83935879,9707409.92631516,2000142.83938308,9607290.86555384,2000142.83936283,9505805.20509562,2.48505479068724
1.6896,2000142.83928826,9903731.36635786,2000142.83933977,9806208.80079285,2000142.83935878,9707409.92631516,2000142.83938307,9607290.86555384,2000142.83936283,9505805.20509562,2.48505479068724
1.6904,2000142.83928828,9903731.36635786,2000142.83933976,9806208.80079285,2000142.83935878,9707409.92631516,2000142.83938307,9607290.86555384,2000142.83936284,9505805.20509562,2.48505479068724
1.6912,2000142.83928829,9903731.36635786,2000142.83933975,9806208.80079285,2000142.83935877,9707409.92631516,2000142.83938306,9607290.86555384,2000142.83936284,9505805.20509562,2.48505479068724
1.692,2000142.8392883,9903731.36635786,2000142.83933974,9806208.80079286,2000142.83935877,9707409.92631517,2000142.83938305,9607290.86555384,2000142.83936285,9505805.20509562,2.48505479068724
1.6928,2000142.83928832,9903731.36635786,2000142.83933973,9806208.80079286,2000142.83935876,9707409.92631517,2000142.83938305,9607290.86555384,2000142.83936285,9505805.20509562,2.48505479068724
1.6936,2000142.83928833,9903731.36635786,2000142.83933972,9806208.80079286,2000142.83935876,9707409.92631517,2000142.83938304,9607290.86555384,2000142.83936286,9505805.20509562,2.48505479068724
1.6944,2000142.83928834,9903731.36635786,2000142.83933971,9806208.80079286,2000142.83935875,9707409.92631517,2000142.83938304,9607290.86555384,2000142.83936286,9505805.20509562,2.48505479068724
1.6952,2000142.83928835,9903731.36635786,2000142.8393397,9806208.80079287,2000142.83935875,9707409.92631517,2000142.83938303,9607290.86555384,2000142.83936286,9505805.20509562,2.48505479068724
1.696,2000142.83928837,9903731.36635786,2000142.83933969,9806208.80079287,2000142.83935874,9707409.92631517,2000142.83938302,9607290.86555384,2000142.83936287,9505805.20509562,2.48505479068724
1.6968,2000142.83928838,9903731.36635786,2000142.83933968,9806208.80079287,2000142.83935874,9707409.92631517,2000142.83938302,9607290.86555384,2000142.83936287,9505805.20509562,2.48505479068724
1.6976,2000142.83928839,9903731.36635786,2000142.83933967,9806208.80079287,2000142.83935873,9707409.92631517,2000142.83938301,9607290.86555384,2000142.83936288,9505805.20509562,2.48505479068724
1.6984,2000142.83928841,9903731.36635786,2000142.83933965,9806208.80079287,2000142.83935873,9707409.92631517,2000142.83938301,9607290.86555384,2000142.83936288,9505805.20509562,2.48505479068724
1.6992,2000142.83928842,9903731.36635786,2000142.83933964,9806208.80079288,2000142.83935872,9707409.92631517,2000142.839383,9607290.86555384,2000142.83936289,9505805.20509562,2.48505479068724
1.7,2000142.83928843,9903731.36635786,2000142.83933963,9806208.80079288,2000142.83935872,9707409.92631517,2000142.839383,9607290.86555384,2000142.83936289,9505805.20509562,2.48505479068724
1.7008,2000142.83928844,9903731.36635786,2000142.83933962,9806208.80079288,2000142.83935872,9707409.92631517,2000142.83938299,9607290.86555385,2000142.8393629,9505805.20509562,2.48505479068724
1.7016,2000142.83928846,9903731.36635786,2000142.83933961,9806208.80079288,2000142.83935871,9707409.92631518,2000142.83938298,9607290.86555385,2000142.8393629,9505805.20509562,2.48505479068724
1.7024,2000142.83928847,9903731.36635786,2000142.8393396,9806208.80079288,2000142.83935871,9707409.92631518,2000142.83938298,9607290.86555385,2000142.8393629,9505805.20509562,2.48505479068724
1.7032,2000142.83928848,9903731.36635786,2000142.83933959,9806208.80079289,2000142.8393587,9707409.92631518,2000142.83938297,9607290.86555385,2000142.83936291,9505805.20509562,2.48505479068724
