"time","Source.ports[1].m_flow","Source.ports[1].p","Source.ports[1].h_outflow","Sink.ports[1].m_flow","Sink.ports[1].p","Sink.ports[1].h_outflow","pump.port_b.m_flow","pump.port_b.p","pump.port_b.h_outflow","valveOpening.y","Valve.port_b.m_flow","Valve.port_b.p","Valve.port_b.h_outflow","Valve.minLimiter.y","downstreamPressure.y"
2.714,-1.13690867526061,100000,84011.8111671368,1.13690867526061,442800,84334.3760716019,-1.13690867526061,470024.365147198,84475.0994227651,1,-1.13690867526061,442800,84475.0994227651,1,442800
2.716,-1.13649418120051,100000,84011.8111671368,1.13649418120051,443200,84334.7523997946,-1.13649418120051,470400.880895089,84475.5707612543,1,-1.13649418120051,443200,84475.5707612543,1,443200
2.718,-1.13607954823465,100000,84011.8111671368,1.13607954823465,443600,84335.1287278469,-1.13607954823465,470777.410085434,84476.0421164143,1,-1.13607954823465,443600,84476.0421164143,1,443600
2.72,-1.1356647762786,100000,84011.8111671368,1.1356647762786,444000,84335.5050557588,-1.1356647762786,471153.952681648,84476.5134881993,1,-1.1356647762786,444000,84476.5134881993,1,444000
2.722,-1.13524986524763,100000,84011.8111671368,1.13524986524763,444400,84335.8813835304,-1.13524986524763,471530.508647301,84476.9848765637,1,-1.13524986524763,444400,84476.9848765637,1,444400
2.724,-1.13483481505668,100000,84011.8111671368,1.13483481505668,444800,84336.2577111615,-1.13483481505668,471907.077946114,84477.456281462,1,-1.13483481505668,444800,84477.456281462,1,444800
2.726,-1.1344196256204,100000,84011.8111671368,1.1344196256204,445200,84336.6340386522,-1.1344196256204,472283.660541963,84477.927702849,1,-1.1344196256204,445200,84477.927702849,1,445200
2.728,-1.13400429685309,100000,84011.8111671368,1.13400429685309,445600,84337.0103660026,-1.13400429685309,472660.256398876,84478.3991406797,1,-1.13400429685309,445600,84478.3991406797,1,445600
2.73,-1.13358882866878,100000,84011.8111671368,1.13358882866878,446000,84337.3866932125,-1.13358882866878,473036.865481029,84478.8705949091,1,-1.13358882866878,446000,84478.8705949091,1,446000
2.732,-1.13317322098117,100000,84011.8111671368,1.13317322098117,446400,84337.7630202821,-1.13317322098117,473413.487752751,84479.3420654927,1,-1.13317322098117,446400,84479.3420654927,1,446400
2.734,-1.13275747370364,100000,84011.8111671368,1.13275747370364,446800,84338.1393472112,-1.13275747370364,473790.12317852,84479.813552386,1,-1.13275747370364,446800,84479.813552386,1,446800
2.736,-1.13234158674928,100000,84011.8111671368,1.13234158674928,447200,84338.515674,-1.13234158674928,474166.771722963,84480.2850555445,1,-1.13234158674928,447200,84480.2850555445,1,447200
2.738,-1.13192556003085,100000,84011.8111671368,1.13192556003085,447600,84338.8920006483,-1.13192556003085,474543.433350855,84480.7565749243,1,-1.13192556003085,447600,84480.7565749243,1,447600
2.74,-1.13150939346082,100000,84011.8111671368,1.13150939346082,448000,84339.2683271563,-1.13150939346082,474920.108027118,84481.2281104814,1,-1.13150939346082,448000,84481.2281104814,1,448000
2.742,-1.13109308695132,100000,84011.8111671368,1.13109308695132,448400,84339.6446535239,-1.13109308695132,475296.795716822,84481.699662172,1,-1.13109308695132,448400,84481.699662172,1,448400
2.744,-1.1306766404142,100000,84011.8111671368,1.1306766404142,448800,84340.020979751,-1.1306766404142,475673.496385181,84482.1712299526,1,-1.1306766404142,448800,84482.1712299526,1,448800
2.746,-1.13026005376099,100000,84011.8111671368,1.13026005376099,449200,84340.3973058378,-1.13026005376099,476050.209997556,84482.6428137799,1,-1.13026005376099,449200,84482.6428137799,1,449200
2.748,-1.1298433269029,100000,84011.8111671368,1.1298433269029,449600,84340.7736317842,-1.1298433269029,476426.936519451,84483.1144136106,1,-1.1298433269029,449600,84483.1144136106,1,449600
2.75,-1.12942645975085,100000,84011.8111671368,1.12942645975085,450000,84341.1499575902,-1.12942645975085,476803.675916516,84483.5860294016,1,-1.12942645975085,450000,84483.5860294016,1,450000
2.752,-1.12900945221544,100000,84011.8111671368,1.12900945221544,450400,84341.5262832558,-1.12900945221544,477180.428154541,84484.0576611102,1,-1.12900945221544,450400,84484.0576611102,1,450400
2.754,-1.12859230420695,100000,84011.8111671368,1.12859230420695,450800,84341.902608781,-1.12859230420695,477557.193199461,84484.5293086938,1,-1.12859230420695,450800,84484.5293086938,1,450800
2.756,-1.12817501563538,100000,84011.8111671368,1.12817501563538,451200,84342.2789341658,-1.12817501563538,477933.971017351,84485.0009721097,1,-1.12817501563538,451200,84485.0009721097,1,451200
2.758,-1.1277575864104,100000,84011.8111671368,1.1277575864104,451600,84342.6552594103,-1.1277575864104,478310.76157443,84485.4726513158,1,-1.1277575864104,451600,84485.4726513158,1,451600
2.76,-1.12734001644136,100000,84011.8111671368,1.12734001644136,452000,84343.0315845143,-1.12734001644136,478687.564837053,84485.9443462698,1,-1.12734001644136,452000,84485.9443462698,1,452000
2.762,-1.12692230563735,100000,84011.8111671368,1.12692230563735,452400,84343.4079094779,-1.12692230563735,479064.380771718,84486.4160569298,1,-1.12692230563735,452400,84486.4160569298,1,452400
2.764,-1.1265044539071,100000,84011.8111671368,1.1265044539071,452800,84343.7842343012,-1.1265044539071,479441.20934506,84486.8877832541,1,-1.1265044539071,452800,84486.8877832541,1,452800
2.766,-1.12608646115906,100000,84011.8111671368,1.12608646115906,453200,84344.160558984,-1.12608646115906,479818.050523854,84487.359525201,1,-1.12608646115906,453200,84487.359525201,1,453200
2.768,-1.12566832730137,100000,84011.8111671368,1.12566832730137,453600,84344.5368835265,-1.12566832730137,480194.904275011,84487.8312827292,1,-1.12566832730137,453600,84487.8312827292,1,453600
2.77,-1.12525005224186,100000,84011.8111671368,1.12525005224186,454000,84344.9132079286,-1.12525005224186,480571.770565581,84488.3030557972,1,-1.12525005224186,454000,84488.3030557972,1,454000
2.772,-1.12483163588804,100000,84011.8111671368,1.12483163588804,454400,84345.2895321903,-1.12483163588804,480948.649362747,84488.7748443641,1,-1.12483163588804,454400,84488.7748443641,1,454400
2.774,-1.12441307814715,100000,84011.8111671368,1.12441307814715,454800,84345.6658563115,-1.12441307814715,481325.540633832,84489.2466483889,1,-1.12441307814715,454800,84489.2466483889,1,454800
2.776,-1.12399437892607,100000,84011.8111671368,1.12399437892607,455200,84346.0421802925,-1.12399437892607,481702.444346289,84489.7184678309,1,-1.12399437892607,455200,84489.7184678309,1,455200
2.778,-1.12357553813143,100000,84011.8111671368,1.12357553813143,455600,84346.418504133,-1.12357553813143,482079.36046771,84490.1903026494,1,-1.12357553813143,455600,84490.1903026494,1,455600
2.78,-1.12315655566951,100000,84011.8111671368,1.12315655566951,456000,84346.7948278331,-1.12315655566951,482456.288965818,84490.6621528041,1,-1.12315655566951,456000,84490.6621528041,1,456000
2.782,-1.1227374314463,100000,84011.8111671368,1.1227374314463,456400,84347.1711513928,-1.1227374314463,482833.22980847,84491.1340182546,1,-1.1227374314463,456400,84491.1340182546,1,456400
2.784,-1.1223181653675,100000,84011.8111671368,1.1223181653675,456800,84347.5474748122,-1.1223181653675,483210.182963654,84491.605898961,1,-1.1223181653675,456800,84491.605898961,1,456800
2.786,-1.12189875733847,100000,84011.8111671368,1.12189875733847,457200,84347.9237980911,-1.12189875733847,483587.148399492,84492.0777948833,1,-1.12189875733847,457200,84492.0777948833,1,457200
2.788,-1.12147920726429,100000,84011.8111671368,1.12147920726429,457600,84348.3001212297,-1.12147920726429,483964.126084235,84492.5497059817,1,-1.12147920726429,457600,84492.5497059817,1,457600
2.79,-1.12105951504972,100000,84011.8111671368,1.12105951504972,458000,84348.6764442279,-1.12105951504972,484341.115986266,84493.0216322166,1,-1.12105951504972,458000,84493.0216322166,1,458000
2.792,-1.12063968059924,100000,84011.8111671368,1.12063968059924,458400,84349.0527670857,-1.12063968059924,484718.118074097,84493.4935735486,1,-1.12063968059924,458400,84493.4935735486,1,458400
2.794,-1.12021970381699,100000,84011.8111671368,1.12021970381699,458800,84349.4290898031,-1.12021970381699,485095.13231637,84493.9655299385,1,-1.12021970381699,458800,84493.9655299385,1,458800
2.796,-1.11979958460682,100000,84011.8111671368,1.11979958460682,459200,84349.8054123801,-1.11979958460682,485472.158681855,84494.4375013471,1,-1.11979958460682,459200,84494.4375013471,1,459200
2.798,-1.11937932287229,100000,84011.8111671368,1.11937932287229,459600,84350.1817348167,-1.11937932287229,485849.19713945,84494.9094877355,1,-1.11937932287229,459600,84494.9094877355,1,459600
2.8,-1.11895891851663,100000,84011.8111671368,1.11895891851663,460000,84350.5580571129,-1.11895891851663,486226.247658181,84495.3814890648,1,-1.11895891851663,460000,84495.3814890648,1,460000
2.802,-1.11853837144278,100000,84011.8111671368,1.11853837144278,460400,84350.9343792688,-1.11853837144278,486603.3102072,84495.8535052965,1,-1.11853837144278,460400,84495.8535052965,1,460400
2.804,-1.11811768155336,100000,84011.8111671368,1.11811768155336,460800,84351.3107012843,-1.11811768155336,486980.384755786,84496.3255363921,1,-1.11811768155336,460800,84496.3255363921,1,460800
2.806,-1.11769684875071,100000,84011.8111671368,1.11769684875071,461200,84351.6870231593,-1.11769684875071,487357.471273342,84496.7975823132,1,-1.11769684875071,461200,84496.7975823132,1,461200
2.808,-1.11727587293685,100000,84011.8111671368,1.11727587293685,461600,84352.063344894,-1.11727587293685,487734.569729399,84497.2696430218,1,-1.11727587293685,461600,84497.2696430218,1,461600
2.81,-1.11685475401349,100000,84011.8111671368,1.11685475401349,462000,84352.4396664883,-1.11685475401349,488111.68009361,84497.7417184798,1,-1.11685475401349,462000,84497.7417184798,1,462000
2.812,-1.11643349188205,100000,84011.8111671368,1.11643349188205,462400,84352.8159879423,-1.11643349188205,488488.802335752,84498.2138086493,1,-1.11643349188205,462400,84498.2138086493,1,462400
2.814,-1.11601208644364,100000,84011.8111671368,1.11601208644364,462800,84353.1923092558,-1.11601208644364,488865.936425726,84498.6859134927,1,-1.11601208644364,462800,84498.6859134927,1,462800
2.816,-1.11559053759906,100000,84011.8111671368,1.11559053759906,463200,84353.568630429,-1.11559053759906,489243.082333555,84499.1580329724,1,-1.11559053759906,463200,84499.1580329724,1,463200
2.818,-1.1151688452488,100000,84011.8111671368,1.1151688452488,463600,84353.9449514617,-1.1151688452488,489620.240029385,84499.630167051,1,-1.1151688452488,463600,84499.630167051,1,463600
2.82,-1.11474700929307,100000,84011.8111671368,1.11474700929307,464000,84354.3212723541,-1.11474700929307,489997.409483482,84500.1023156914,1,-1.11474700929307,464000,84500.1023156914,1,464000
2.822,-1.11432502963176,100000,84011.8111671368,1.11432502963176,464400,84354.6975931061,-1.11432502963176,490374.590666234,84500.5744788563,1,-1.11432502963176,464400,84500.5744788563,1,464400
2.824,-1.11390290616445,100000,84011.8111671368,1.11390290616445,464800,84355.0739137177,-1.11390290616445,490751.78354815,84501.046656509,1,-1.11390290616445,464800,84501.046656509,1,464800
2.826,-1.11348063879044,100000,84011.8111671368,1.11348063879044,465200,84355.4502341889,-1.11348063879044,491128.988099857,84501.5188486125,1,-1.11348063879044,465200,84501.5188486125,1,465200
2.828,-1.11305822740869,100000,84011.8111671368,1.11305822740869,465600,84355.8265545198,-1.11305822740869,491506.204292102,84501.9910551304,1,-1.11305822740869,465600,84501.9910551304,1,465600
2.83,-1.11263567191789,100000,84011.8111671368,1.11263567191789,466000,84356.2028747102,-1.11263567191789,491883.432095752,84502.463276026,1,-1.11263567191789,466000,84502.463276026,1,466000
2.832,-1.11221297221641,100000,84011.8111671368,1.11221297221641,466400,84356.5791947603,-1.11221297221641,492260.67148179,84502.935511263,1,-1.11221297221641,466400,84502.935511263,1,466400
2.834,-1.11179012820231,100000,84011.8111671368,1.11179012820231,466800,84356.95551467,-1.11179012820231,492637.922421317,84503.4077608053,1,-1.11179012820231,466800,84503.4077608053,1,466800
2.836,-1.11136713977337,100000,84011.8111671368,1.11136713977337,467200,84357.3318344393,-1.11136713977337,493015.184885553,84503.8800246168,1,-1.11136713977337,467200,84503.8800246168,1,467200
2.838,-1.11094400682703,100000,84011.8111671368,1.11094400682703,467600,84357.7081540682,-1.11094400682703,493392.458845831,84504.3523026617,1,-1.11094400682703,467600,84504.3523026617,1,467600
2.84,-1.11052072926047,100000,84011.8111671368,1.11052072926047,468000,84358.0844735568,-1.11052072926047,493769.744273604,84504.8245949041,1,-1.11052072926047,468000,84504.8245949041,1,468000
2.842,-1.11009730697053,100000,84011.8111671368,1.11009730697053,468400,84358.460792905,-1.11009730697053,494147.041140436,84505.2969013084,1,-1.11009730697053,468400,84505.2969013084,1,468400
2.844,-1.10967373985377,100000,84011.8111671368,1.10967373985377,468800,84358.8371121127,-1.10967373985377,494524.34941801,84505.7692218393,1,-1.10967373985377,468800,84505.7692218393,1,468800
2.846,-1.10925002780643,100000,84011.8111671368,1.10925002780643,469200,84359.2134311801,-1.10925002780643,494901.66907812,84506.2415564613,1,-1.10925002780643,469200,84506.2415564613,1,469200
2.848,-1.10882617072445,100000,84011.8111671368,1.10882617072445,469600,84359.5897501071,-1.10882617072445,495279.000092676,84506.7139051393,1,-1.10882617072445,469600,84506.7139051393,1,469600
2.85,-1.10840216850348,100000,84011.8111671368,1.10840216850348,470000,84359.9660688938,-1.10840216850348,495656.3424337,84507.1862678382,1,-1.10840216850348,470000,84507.1862678382,1,470000
2.852,-1.10797802103885,100000,84011.8111671368,1.10797802103885,470400,84360.34238754,-1.10797802103885,496033.696073327,84507.658644506,1,-1.10797802103885,470400,84507.658644506,1,470400
2.854,-1.10755372822559,100000,84011.8111671368,1.10755372822559,470800,84360.7187060459,-1.10755372822559,496411.060983804,84508.1310351423,1,-1.10755372822559,470800,84508.1310351423,1,470800
2.856,-1.10712928995843,100000,84011.8111671368,1.10712928995843,471200,84361.0950244114,-1.10712928995843,496788.437137491,84508.6034396952,1,-1.10712928995843,471200,84508.6034396952,1,471200
2.858,-1.10670470613179,100000,84011.8111671368,1.10670470613179,471600,84361.4713426365,-1.10670470613179,497165.824506857,84509.0758581304,1,-1.10670470613179,471600,84509.0758581304,1,471600
2.86,-1.10627997663981,100000,84011.8111671368,1.10627997663981,472000,84361.8476607213,-1.10627997663981,497543.223064483,84509.5482904134,1,-1.10627997663981,472000,84509.5482904134,1,472000
2.862,-1.10585510137629,100000,84011.8111671368,1.10585510137629,472400,84362.2239786656,-1.10585510137629,497920.632783061,84510.0207365101,1,-1.10585510137629,472400,84510.0207365101,1,472400
2.864,-1.10543008023475,100000,84011.8111671368,1.10543008023475,472800,84362.6002964696,-1.10543008023475,498298.05363539,84510.4931963865,1,-1.10543008023475,472800,84510.4931963865,1,472800
2.866,-1.1050049131084,100000,84011.8111671368,1.1050049131084,473200,84362.9766141332,-1.1050049131084,498675.485594381,84510.9656700085,1,-1.1050049131084,473200,84510.9656700085,1,473200
2.868,-1.10457959989015,100000,84011.8111671368,1.10457959989015,473600,84363.3529316564,-1.10457959989015,499052.928633051,84511.4381573424,1,-1.10457959989015,473600,84511.4381573424,1,473600
2.87,-1.10415414047261,100000,84011.8111671368,1.10415414047261,474000,84363.7292490392,-1.10415414047261,499430.382724528,84511.9106583546,1,-1.10415414047261,474000,84511.9106583546,1,474000
2.872,-1.10372853474806,100000,84011.8111671368,1.10372853474806,474400,84364.1055662817,-1.10372853474806,499807.847842044,84512.3831730114,1,-1.10372853474806,474400,84512.3831730114,1,474400
2.874,-1.10330278260851,100000,84011.8111671368,1.10330278260851,474800,84364.4818833838,-1.10330278260851,500185.323958942,84512.8557012797,1,-1.10330278260851,474800,84512.8557012797,1,474800
2.876,-1.10287688394565,100000,84011.8111671368,1.10287688394565,475200,84364.8582003455,-1.10287688394565,500562.81104867,84513.328243126,1,-1.10287688394565,475200,84513.328243126,1,475200
2.878,-1.10245083865087,100000,84011.8111671368,1.10245083865087,475600,84365.2345171668,-1.10245083865087,500940.309084781,84513.8007985172,1,-1.10245083865087,475600,84513.8007985172,1,475600
2.88,-1.10202464661525,100000,84011.8111671368,1.10202464661525,476000,84365.6108338477,-1.10202464661525,501317.818040934,84514.2733674205,1,-1.10202464661525,476000,84514.2733674205,1,476000
2.882,-1.10159830772958,100000,84011.8111671368,1.10159830772958,476400,84365.9871503883,-1.10159830772958,501695.337890896,84514.7459498029,1,-1.10159830772958,476400,84514.7459498029,1,476400
2.884,-1.10117182188432,100000,84011.8111671368,1.10117182188432,476800,84366.3634667885,-1.10117182188432,502072.868608535,84515.2185456317,1,-1.10117182188432,476800,84515.2185456317,1,476800
2.886,-1.10074518896965,100000,84011.8111671368,1.10074518896965,477200,84366.7397830484,-1.10074518896965,502450.410167826,84515.6911548743,1,-1.10074518896965,477200,84515.6911548743,1,477200
2.888,-1.10031840887544,100000,84011.8111671368,1.10031840887544,477600,84367.1160991678,-1.10031840887544,502827.962542845,84516.1637774983,1,-1.10031840887544,477600,84516.1637774983,1,477600
2.89,-1.09989148149126,100000,84011.8111671368,1.09989148149126,478000,84367.4924151468,-1.09989148149126,503205.525707775,84516.6364134712,1,-1.09989148149126,478000,84516.6364134712,1,478000
2.892,-1.09946440670636,100000,84011.8111671368,1.09946440670636,478400,84367.8687309855,-1.09946440670636,503583.099636898,84517.109062761,1,-1.09946440670636,478400,84517.109062761,1,478400
2.894,-1.09903718440969,100000,84011.8111671368,1.09903718440969,478800,84368.2450466838,-1.09903718440969,503960.684304601,84517.5817253356,1,-1.09903718440969,478800,84517.5817253356,1,478800
2.896,-1.09860981448991,100000,84011.8111671368,1.09860981448991,479200,84368.6213622418,-1.09860981448991,504338.279685372,84518.0544011628,1,-1.09860981448991,479200,84518.0544011628,1,479200
2.898,-1.09818229683537,100000,84011.8111671368,1.09818229683537,479600,84368.9976776593,-1.09818229683537,504715.8857538,84518.5270902111,1,-1.09818229683537,479600,84518.5270902111,1,479600
2.9,-1.0977546313341,100000,84011.8111671368,1.0977546313341,480000,84369.3739929365,-1.0977546313341,505093.502484576,84518.9997924486,1,-1.0977546313341,480000,84518.9997924486,1,480000
2.902,-1.09732681787385,100000,84011.8111671368,1.09732681787385,480400,84369.7503080733,-1.09732681787385,505471.129852491,84519.4725078439,1,-1.09732681787385,480400,84519.4725078439,1,480400
2.904,-1.09689885634203,100000,84011.8111671368,1.09689885634203,480800,84370.1266230698,-1.09689885634203,505848.767832436,84519.9452363653,1,-1.09689885634203,480800,84519.9452363653,1,480800
2.906,-1.0964707466258,100000,84011.8111671368,1.0964707466258,481200,84370.5029379258,-1.0964707466258,506226.416399401,84520.4179779817,1,-1.0964707466258,481200,84520.4179779817,1,481200
2.908,-1.09604248861195,100000,84011.8111671368,1.09604248861195,481600,84370.8792526415,-1.09604248861195,506604.075528476,84520.8907326619,1,-1.09604248861195,481600,84520.8907326619,1,481600
2.91,-1.09561408218702,100000,84011.8111671368,1.09561408218702,482000,84371.2555672169,-1.09561408218702,506981.745194851,84521.3635003747,1,-1.09561408218702,482000,84521.3635003747,1,482000
2.912,-1.0951855272372,100000,84011.8111671368,1.0951855272372,482400,84371.6318816518,-1.0951855272372,507359.425373811,84521.8362810892,1,-1.0951855272372,482400,84521.8362810892,1,482400
2.914,-1.09475682364842,100000,84011.8111671368,1.09475682364842,482800,84372.0081959464,-1.09475682364842,507737.116040742,84522.3090747746,1,-1.09475682364842,482800,84522.3090747746,1,482800
2.916,-1.09432797130627,100000,84011.8111671368,1.09432797130627,483200,84372.3845101005,-1.09432797130627,508114.817171125,84522.7818814002,1,-1.09432797130627,483200,84522.7818814002,1,483200
2.918,-1.09389897009604,100000,84011.8111671368,1.09389897009604,483600,84372.7608241144,-1.09389897009604,508492.528740541,84523.2547009354,1,-1.09389897009604,483600,84523.2547009354,1,483600
2.92,-1.09346981990273,100000,84011.8111671368,1.09346981990273,484000,84373.1371379878,-1.09346981990273,508870.250724664,84523.7275333498,1,-1.09346981990273,484000,84523.7275333498,1,484000
2.922,-1.09304052061101,100000,84011.8111671368,1.09304052061101,484400,84373.5134517209,-1.09304052061101,509247.983099266,84524.2003786129,1,-1.09304052061101,484400,84524.2003786129,1,484400
2.924,-1.09261107210528,100000,84011.8111671368,1.09261107210528,484800,84373.8897653136,-1.09261107210528,509625.725840215,84524.6732366946,1,-1.09261107210528,484800,84524.6732366946,1,484800
2.926,-1.09218147426959,100000,84011.8111671368,1.09218147426959,485200,84374.266078766,-1.09218147426959,510003.478923474,84525.1461075648,1,-1.09218147426959,485200,84525.1461075648,1,485200
2.928,-1.09175172698772,100000,84011.8111671368,1.09175172698772,485600,84374.6423920779,-1.09175172698772,510381.2423251,84525.6189911935,1,-1.09175172698772,485600,84525.6189911935,1,485600
2.93,-1.09132183014312,100000,84011.8111671368,1.09132183014312,486000,84375.0187052495,-1.09132183014312,510759.016021245,84526.0918875508,1,-1.09132183014312,486000,84526.0918875508,1,486000
2.932,-1.09089178361895,100000,84011.8111671368,1.09089178361895,486400,84375.3950182807,-1.09089178361895,511136.799988155,84526.564796607,1,-1.09089178361895,486400,84526.564796607,1,486400
2.934,-1.09046158729805,100000,84011.8111671368,1.09046158729805,486800,84375.7713311716,-1.09046158729805,511514.59420217,84527.0377183324,1,-1.09046158729805,486800,84527.0377183324,1,486800
2.936,-1.09003124106296,100000,84011.8111671368,1.09003124106296,487200,84376.147643922,-1.09003124106296,511892.398639722,84527.5106526976,1,-1.09003124106296,487200,84527.5106526976,1,487200
2.938,-1.08960074479591,100000,84011.8111671368,1.08960074479591,487600,84376.5239565322,-1.08960074479591,512270.213277338,84527.9835996731,1,-1.08960074479591,487600,84527.9835996731,1,487600
2.94,-1.08917009837884,100000,84011.8111671368,1.08917009837884,488000,84376.9002690019,-1.08917009837884,512648.038091635,84528.4565592297,1,-1.08917009837884,488000,84528.4565592297,1,488000
2.942,-1.08873930169335,100000,84011.8111671368,1.08873930169335,488400,84377.2765813313,-1.08873930169335,513025.873059322,84528.9295313381,1,-1.08873930169335,488400,84528.9295313381,1,488400
2.944,-1.08830835462077,100000,84011.8111671368,1.08830835462077,488800,84377.6528935203,-1.08830835462077,513403.718157201,84529.4025159694,1,-1.08830835462077,488800,84529.4025159694,1,488800
2.946,-1.08787725704208,100000,84011.8111671368,1.08787725704208,489200,84378.0292055689,-1.08787725704208,513781.573362165,84529.8755130946,1,-1.08787725704208,489200,84529.8755130946,1,489200
2.948,-1.08744600883798,100000,84011.8111671368,1.08744600883798,489600,84378.4055174771,-1.08744600883798,514159.438651197,84530.3485226848,1,-1.08744600883798,489600,84530.3485226848,1,489600
2.95,-1.08701460988888,100000,84011.8111671368,1.08701460988888,490000,84378.7818292451,-1.08701460988888,514537.314001371,84530.8215447114,1,-1.08701460988888,490000,84530.8215447114,1,490000
2.952,-1.08658306007483,100000,84011.8111671368,1.08658306007483,490400,84379.1581408726,-1.08658306007483,514915.199389849,84531.2945791458,1,-1.08658306007483,490400,84531.2945791458,1,490400
2.954,-1.08615135927561,100000,84011.8111671368,1.08615135927561,490800,84379.5344523597,-1.08615135927561,515293.094793886,84531.7676259594,1,-1.08615135927561,490800,84531.7676259594,1,490800
2.956,-1.08571950737069,100000,84011.8111671368,1.08571950737069,491200,84379.9107637065,-1.08571950737069,515671.000190822,84532.240685124,1,-1.08571950737069,491200,84532.240685124,1,491200
2.958,-1.08528750423922,100000,84011.8111671368,1.08528750423922,491600,84380.2870749129,-1.08528750423922,516048.915558091,84532.7137566111,1,-1.08528750423922,491600,84532.7137566111,1,491600
2.96,-1.08485534976004,100000,84011.8111671368,1.08485534976004,492000,84380.663385979,-1.08485534976004,516426.840873209,84533.1868403928,1,-1.08485534976004,492000,84533.1868403928,1,492000
2.962,-1.08442304381169,100000,84011.8111671368,1.08442304381169,492400,84381.0396969046,-1.08442304381169,516804.776113786,84533.6599364409,1,-1.08442304381169,492400,84533.6599364409,1,492400
2.964,-1.08399058627239,100000,84011.8111671368,1.08399058627239,492800,84381.41600769,-1.08399058627239,517182.721257516,84534.1330447275,1,-1.08399058627239,492800,84534.1330447275,1,492800
2.966,-1.08355797702006,100000,84011.8111671368,1.08355797702006,493200,84381.7923183349,-1.08355797702006,517560.676282182,84534.6061652248,1,-1.08355797702006,493200,84534.6061652248,1,493200
2.968,-1.08312521593231,100000,84011.8111671368,1.08312521593231,493600,84382.1686288395,-1.08312521593231,517938.641165651,84535.079297905,1,-1.08312521593231,493600,84535.079297905,1,493600
2.97,-1.08269230288643,100000,84011.8111671368,1.08269230288643,494000,84382.5449392037,-1.08269230288643,518316.615885881,84535.5524427406,1,-1.08269230288643,494000,84535.5524427406,1,494000
2.972,-1.08225923775941,100000,84011.8111671368,1.08225923775941,494400,84382.9212494276,-1.08225923775941,518694.600420913,84536.0255997041,1,-1.08225923775941,494400,84536.0255997041,1,494400
2.974,-1.08182602042793,100000,84011.8111671368,1.08182602042793,494800,84383.297559511,-1.08182602042793,519072.594748874,84536.498768768,1,-1.08182602042793,494800,84536.498768768,1,494800
2.976,-1.08139265076835,100000,84011.8111671368,1.08139265076835,495200,84383.6738694542,-1.08139265076835,519450.598847976,84536.9719499052,1,-1.08139265076835,495200,84536.9719499052,1,495200
2.978,-1.08095912865673,100000,84011.8111671368,1.08095912865673,495600,84384.0501792569,-1.08095912865673,519828.612696518,84537.4451430883,1,-1.08095912865673,495600,84537.4451430883,1,495600
2.98,-1.08052545396881,100000,84011.8111671368,1.08052545396881,496000,84384.4264889193,-1.08052545396881,520206.636272883,84537.9183482903,1,-1.08052545396881,496000,84537.9183482903,1,496000
2.982,-1.08009162658002,100000,84011.8111671368,1.08009162658002,496400,84384.8027984413,-1.08009162658002,520584.669555536,84538.3915654844,1,-1.08009162658002,496400,84538.3915654844,1,496400
2.984,-1.07965764636549,100000,84011.8111671368,1.07965764636549,496800,84385.179107823,-1.07965764636549,520962.712523029,84538.8647946435,1,-1.07965764636549,496800,84538.8647946435,1,496800
2.986,-1.07922351320003,100000,84011.8111671368,1.07922351320003,497200,84385.5554170643,-1.07922351320003,521340.765153995,84539.338035741,1,-1.07922351320003,497200,84539.338035741,1,497200
2.988,-1.07878922695813,100000,84011.8111671368,1.07878922695813,497600,84385.9317261652,-1.07878922695813,521718.827427152,84539.8112887501,1,-1.07878922695813,497600,84539.8112887501,1,497600
2.99,-1.07835478751397,100000,84011.8111671368,1.07835478751397,498000,84386.3080351258,-1.07835478751397,522096.899321299,84540.2845536444,1,-1.07835478751397,498000,84540.2845536444,1,498000
2.992,-1.07792019474143,100000,84011.8111671368,1.07792019474143,498400,84386.684343946,-1.07792019474143,522474.980815321,84540.7578303974,1,-1.07792019474143,498400,84540.7578303974,1,498400
2.994,-1.07748544851408,100000,84011.8111671368,1.07748544851408,498800,84387.0606526258,-1.07748544851408,522853.07188818,84541.2311189828,1,-1.07748544851408,498800,84541.2311189828,1,498800
2.996,-1.07705054870515,100000,84011.8111671368,1.07705054870515,499200,84387.4369611653,-1.07705054870515,523231.172518924,84541.7044193742,1,-1.07705054870515,499200,84541.7044193742,1,499200
2.998,-1.07661549518758,100000,84011.8111671368,1.07661549518758,499600,84387.8132695644,-1.07661549518758,523609.282686681,84542.1777315457,1,-1.07661549518758,499600,84542.1777315457,1,499600
3,-1.076180287834,100000,84011.8111671368,1.076180287834,500000,84388.1895778231,-1.076180287834,523987.40237066,84542.6510554711,1,-1.076180287834,500000,84542.6510554711,1,500000
3.002,-1.0757449265167,100000,84011.8111671368,1.0757449265167,500400,84388.5658859415,-1.0757449265167,524365.53155015,84543.1243911245,1,-1.0757449265167,500400,84543.1243911245,1,500400
3.004,-1.07530941110768,100000,84011.8111671368,1.07530941110768,500800,84388.9421939195,-1.07530941110768,524743.670204522,84543.59773848,1,-1.07530941110768,500800,84543.59773848,1,500800
3.006,-1.07487374147862,100000,84011.8111671368,1.07487374147862,501200,84389.3185017572,-1.07487374147862,525121.818313225,84544.071097512,1,-1.07487374147862,501200,84544.071097512,1,501200
