"time","prismatic.s","prismatic.v","revolute.phi","revolute.w"
5.432,0.62620512349264,-0.737759255547888,-2.12937083940478,-0.298090690486383
5.434,0.624730789226917,-0.7365648184812,-2.12996273795111,-0.293807482312999
5.436,0.623258890825641,-0.735323406615855,-2.13054606367978,-0.2895179974919
5.438,0.62178952219559,-0.734035073150754,-2.13112080414039,-0.285222328085401
5.44,0.620322777136793,-0.732699874655187,-2.13168694707037,-0.280920567161613
5.442,0.618858749336096,-0.731317871075252,-2.13224448039727,-0.276612808789801
5.444,0.617397532360739,-0.72988912574027,-2.13279339224101,-0.272299148035716
5.446,0.615939219651927,-0.728413705369202,-2.13333367091615,-0.26797968095695
5.448,0.614483904518408,-0.726891680077064,-2.13386530493415,-0.263654504598277
5.45,0.613031680130042,-0.725323123381348,-2.13438828300561,-0.259323716987007
5.452,0.611582639511376,-0.723708112208436,-2.13490259404257,-0.254987417128316
5.454,0.610136875535218,-0.722046726900016,-2.13540822716071,-0.250645705000607
5.456,0.608694480916208,-0.720339051219499,-2.13590517168169,-0.246298681550846
5.458,0.607255548204396,-0.718585172358437,-2.13639341713532,-0.241946448689916
5.46,0.605820169778812,-0.71678518094294,-2.1368729532619,-0.237589109287953
5.462,0.604388436885515,-0.714939149045387,-2.13734376852627,-0.23322672997281
5.464,0.602960441513985,-0.713047173530431,-2.13780585305245,-0.228859414420217
5.466,0.601536275974095,-0.711109366471789,-2.13825919797705,-0.224487287131396
5.468,0.600116031830447,-0.70912583077685,-2.13870379380189,-0.220110452194501
5.47,0.598699800439799,-0.707096672711566,-2.13913963124321,-0.215729014450896
5.472,0.597287672944491,-0.705022001903555,-2.13956670123375,-0.211343079484891
5.474,0.595879740265875,-0.702901931345197,-2.13998499492476,-0.206952753613482
5.476,0.594476093097741,-0.700736577396735,-2.14039450368804,-0.202558143876075
5.478,0.593076821899751,-0.698526059789372,-2.14079521911799,-0.198159358024234
5.48,0.591682016890866,-0.696270501628375,-2.14118713303363,-0.193756504511406
5.482,0.590291768042778,-0.69397002939617,-2.14157023748065,-0.18934969248267
5.484,0.588906165073334,-0.691624772955447,-2.14194452473342,-0.184939031764459
5.486,0.587525297439968,-0.689234865552252,-2.14230998729708,-0.180524632854304
5.488,0.586149254333134,-0.686800443819092,-2.14266661790949,-0.176106606910565
5.49,0.58477812466973,-0.684321647778036,-2.14301440954336,-0.171685065742176
5.492,0.583411996838555,-0.681798594732753,-2.14335335280699,-0.167260088622324
5.494,0.582050959191403,-0.679231431674496,-2.14368344116678,-0.162831788859961
5.496,0.580695099903762,-0.676620321308675,-2.14400466955697,-0.158400296031321
5.498,0.579344506715801,-0.673965415476856,-2.1443170317335,-0.153965722196383
5.5,0.577999267060088,-0.671266869299978,-2.14462052168483,-0.149528179854678
5.502,0.576659468054983,-0.668524841177594,-2.1449151336335,-0.14508778193013
5.504,0.57532519649803,-0.66573949278712,-2.14520086203783,-0.140644641755894
5.506,0.573996538859351,-0.662910989083079,-2.14547770159357,-0.136198873059191
5.508,0.572673581275038,-0.660039498296338,-2.14574564723553,-0.131750589946142
5.51,0.571356409540545,-0.657125191933356,-2.14600469413924,-0.127299906886607
5.512,0.570045109104082,-0.654168244775425,-2.14625483772263,-0.122846938699016
5.514,0.568739765060008,-0.651168834877918,-2.14649607364761,-0.118391800535217
5.516,0.56744046214222,-0.648127143569527,-2.14672839782183,-0.113934607865298
5.518,0.566147284717552,-0.645043355451509,-2.14695180640022,-0.109475476462432
5.52,0.564860316779161,-0.641917658396927,-2.14716629578672,-0.105014522387708
5.522,0.563579642539108,-0.63875021345473,-2.14737185910212,-0.100551838183366
5.524,0.562305345198206,-0.635541216303881,-2.14756849340177,-0.0960875414405275
5.526,0.561037507317384,-0.632290878268186,-2.14775619744804,-0.0916217597759924
5.528,0.559776211368847,-0.628999398300598,-2.1479349684225,-0.0871546086699736
5.53,0.558521539420917,-0.625666978480145,-2.1481048037473,-0.0826862037025695
5.532,0.557273573131511,-0.622293824006812,-2.14826570108628,-0.0782166605351461
5.534,0.556032393741621,-0.618880143196437,-2.14841765834616,-0.073746094891739
5.536,0.554798082068791,-0.615426147475594,-2.14856067367764,-0.0692746225404438
5.538,0.553570718500603,-0.611932051376492,-2.14869474547656,-0.0648023592748189
5.54,0.552350382988148,-0.608398072531854,-2.14881987238504,-0.0603294208952674
5.542,0.551137155039512,-0.604824431669813,-2.14893605329261,-0.0558559231904395
5.544,0.54993111371325,-0.601211352608801,-2.14904328733736,-0.051381981918623
5.546,0.548732337611872,-0.597559062252438,-2.14914157390708,-0.0469077127891458
5.548,0.547540904875316,-0.593867790584422,-2.1492309126404,-0.0424332314437578
5.55,0.546356893174429,-0.590137770663415,-2.14931130342793,-0.0379586534380336
5.552,0.545180381278195,-0.586369205379677,-2.14938274228747,-0.0334840844726176
5.554,0.544011445780403,-0.582562336446535,-2.14944522992985,-0.0290096406141529
5.556,0.542850162230671,-0.578717420369779,-2.14949876877766,-0.0245354412290036
5.558,0.541696606460838,-0.574834700290741,-2.14954335947197,-0.0200616007065733
5.56,0.54055085380833,-0.570914422246476,-2.14957900289242,-0.0155882332119749
5.562,0.539412979109858,-0.56695683515995,-2.14960570015781,-0.0111154526660507
5.564,0.538283056695123,-0.562962190830204,-2.14962345262669,-0.00664337272537232
5.566,0.537161160380515,-0.55893074392254,-2.14963226189785,-0.00217210676226121
5.568,0.536047363462819,-0.554862751958695,-2.14963212981091,0.00229823215520356
5.57,0.534941738712916,-0.550758475307027,-2.14962305844688,0.00676753128316504
5.572,0.533844358369485,-0.546618177172678,-2.14960505012871,0.0112356782219882
5.574,0.532755294132707,-0.542442123587763,-2.14957810742183,0.0157025609362399
5.576,0.531674617157965,-0.538230583401543,-2.14954223313474,0.0201680677746807
5.578,0.530602398049551,-0.533983828270607,-2.14949743031954,0.0246320874902448
5.58,0.529538706854364,-0.529702132649044,-2.14944370227246,0.0290945092600397
5.582,0.528483615696899,-0.525385738940563,-2.14938104828043,0.0335552156265177
5.584,0.527437193204085,-0.521034930940959,-2.14930947259078,0.0380140974423708
5.586,0.526399506642402,-0.516650005557061,-2.14922898095969,0.0424710481460294
5.588,0.525370623935082,-0.512231246107347,-2.14913957739361,0.0469259583585608
5.59,0.524350612428452,-0.507778938500722,-2.14904126612666,0.0513787191930401
5.592,0.523339538886008,-0.50329337122185,-2.14893405162059,0.0558292222735579
5.594,0.52233746948248,-0.498774835316499,-2.1488179385647,0.060277359754217
5.596,0.521344469797908,-0.494223624376868,-2.14869293187584,0.0647230243381482
5.598,0.520360604811703,-0.489640034526928,-2.14855903669838,0.0691661092965066
5.6,0.519385938896723,-0.485024364407754,-2.14841625840415,0.0736065084874794
5.602,0.518420535813341,-0.480376915162872,-2.14826460259244,0.0780441163752828
5.604,0.517464458703515,-0.475697990423579,-2.1481040750899,0.0824788280491772
5.606,0.516517770084855,-0.470987896294295,-2.14793468195059,0.0869105392424641
5.608,0.515580531844694,-0.466246941337885,-2.14775642945587,0.0913391463514939
5.61,0.514652805234159,-0.461475436561013,-2.14756932411441,0.095764546454662
5.612,0.513734654609572,-0.456673661044471,-2.14737336879802,0.100186613389722
5.614,0.512826139407952,-0.451841935441556,-2.14716857101009,0.104605249003393
5.616,0.51192731750254,-0.446980591146081,-2.1469549394193,0.109020361694041
5.618,0.511038247775462,-0.442089946637562,-2.14673248120069,0.113431849956046
5.62,0.510158988459653,-0.437170322613173,-2.14650120373921,0.117839612954374
5.622,0.509289597133434,-0.432222041968411,-2.1462611146292,0.122243550540314
5.624,0.508430130715095,-0.42724542977774,-2.14601222167378,0.126643563267221
5.626,0.507580645457478,-0.42224081327526,-2.14575453288435,0.131039552406255
5.628,0.506741196942551,-0.417208521835348,-2.14548805647995,0.135431419962126
5.63,0.50591184007599,-0.412148886953318,-2.14521280088677,0.139819068688836
5.632,0.505092629081763,-0.407062242226079,-2.14492877473754,0.144202402105417
5.634,0.504283617496706,-0.401948923332781,-2.144635986871,0.148581324511679
5.636,0.503484858165106,-0.396809268015485,-2.14433444633133,0.152955741003937
5.638,0.502696403233278,-0.391643616059801,-2.14402416236754,0.157325557490775
5.64,0.501918304144148,-0.38645230927555,-2.143705144433,0.161690680708767
5.642,0.501150616455873,-0.38123565994129,-2.14337739919321,0.166050980462043
5.644,0.500393389367664,-0.37599401922223,-2.14304093701737,0.170406371616965
5.646,0.499646670439787,-0.370727746259434,-2.14269576904744,0.174756777113953
5.648,0.498910508544568,-0.36543718882351,-2.14234190536408,0.179102104832004
5.65,0.4981849518449,-0.360122696474904,-2.14197935623644,0.183442263391945
5.652,0.497470047789464,-0.354784620540357,-2.14160813212111,0.187777162167125
5.654,0.49676584310796,-0.349423314089323,-2.14122824366123,0.192106711294112
5.656,0.496072383806325,-0.344039131910424,-2.14083970168547,0.196430821683382
5.658,0.495389715161964,-0.338632430487879,-2.14044251720711,0.200749405030011
5.66,0.494717881718973,-0.333203567977958,-2.14003670142306,0.205062373824366
5.662,0.494056927283362,-0.327752904185403,-2.13962226571291,0.2093696413628
5.664,0.493406894918283,-0.32228080053988,-2.13919922163793,0.213671121758343
5.666,0.492767826939253,-0.316787620072411,-2.13876758094016,0.217966729951398
5.668,0.492139764909379,-0.311273727391826,-2.13832735554143,0.222256381720421
5.67,0.491522749634586,-0.305739488661184,-2.13787855754236,0.226539993692628
5.672,0.490916826958636,-0.300185245105382,-2.13742119745918,0.230817437435481
5.674,0.490322035002304,-0.294611371203053,-2.13695528809867,0.235088640461878
5.676,0.489738410302047,-0.289018246625843,-2.13648084269053,0.23935353760084
5.678,0.489165990938142,-0.283406241917013,-2.13599787393449,0.243612046203784
5.68,0.488604814234653,-0.277775728942868,-2.13550639469671,0.247864084327622
5.682,0.488054916755417,-0.272127080865718,-2.13500641800864,0.252109570739429
5.684,0.48751633430003,-0.266460672116859,-2.13449795706578,0.256348424921109
5.686,0.486989101899832,-0.260776878369525,-2.13398102522654,0.260580567074075
5.688,0.486473253813893,-0.255076076511865,-2.13345563601102,0.264805918123911
5.69,0.485968823525,-0.249358644619906,-2.13292180309981,0.269024399725045
5.692,0.48547584373564,-0.243624961930531,-2.1323795403328,0.273235934265409
5.694,0.484994346363987,-0.237875408814433,-2.13182886170799,0.277440444871126
5.696,0.48452436253989,-0.232110366749089,-2.13126978138031,0.281637855411164
5.698,0.484065922600854,-0.226330218291729,-2.13070231366042,0.285828090502018
5.7,0.48361905608803,-0.220535347052308,-2.13012647301349,0.290011075512365
5.702,0.483183798351578,-0.214726118114556,-2.12954227368657,0.29418668984081
5.704,0.482760175823067,-0.208902921564355,-2.12894973053491,0.298354871013236
5.706,0.4823482135214,-0.203066150246755,-2.12834885859867,0.302515561593771
5.708,0.481947938154902,-0.197216190550464,-2.12773967292714,0.306668687229959
5.71,0.48155937564327,-0.191353429699498,-2.12712218871665,0.310814174148336
5.712,0.481182551114413,-0.185478255723647,-2.12649642130927,0.314951949153084
5.714,0.480817488901287,-0.179591057428916,-2.12586238619159,0.319081939624686
5.716,0.48046421253873,-0.173692224367988,-2.12522009899349,0.323204073518571
5.718,0.480122744760301,-0.167782146810662,-2.12456957548689,0.327318279363784
5.72,0.479793107495114,-0.16186121571431,-2.12391083158451,0.331424486261629
5.722,0.479475321864677,-0.155929822694325,-2.12324388333861,0.33552262388433
5.724,0.479169408179726,-0.149988359994582,-2.12256874693981,0.339612622473676
5.726,0.478875385937065,-0.144037220457874,-2.12188543871576,0.34369441283969
5.728,0.478593273816399,-0.138076797496374,-2.12119397512998,0.34776792635927
5.73,0.47832308967717,-0.132107485062077,-2.12049437278056,0.351833094974856
5.732,0.478064857757697,-0.126129666214451,-2.11978664935146,0.355889811269017
5.734,0.477818592430641,-0.12014373880451,-2.11907082146334,0.359938018492875
5.736,0.477584306919668,-0.11415010163988,-2.11834690582551,0.363977662228695
5.738,0.477362016192063,-0.108149149870595,-2.11761491961766,0.368008674336544
5.74,0.477151734408789,-0.102141278991675,-2.11687488015179,0.372030987070357
5.742,0.47695347492223,-0.0961268848121141,-2.11612680487113,0.37604453307156
5.744,0.476767250273939,-0.0901063634239034,-2.11537071134897,0.380049245362664
5.746,0.476593072192384,-0.0840801111710364,-2.11460661728759,0.384045057340886
5.748,0.476430951590696,-0.0780485246185286,-2.11383454051708,0.388031902771747
5.75,0.476280898564415,-0.0720120005214112,-2.11305449899429,0.392009715782688
5.752,0.476142922389237,-0.0659709357937518,-2.11226651080165,0.395978430856678
5.754,0.47601703151876,-0.0599257274776591,-2.11147059414606,0.399937982825823
5.756,0.475903233582232,-0.0538767727123027,-2.11066676735782,0.403888306864965
5.758,0.475801535382298,-0.0478244687029077,-2.10985504888943,0.407829338485308
5.76,0.475711942892744,-0.0417692126897746,-2.10903545731453,0.411761013528012
5.762,0.475634468804164,-0.0357113991775985,-2.10820801331721,0.41568324154643
5.764,0.475569115301306,-0.0296514261550202,-2.10737273514973,0.419595966512959
5.766,0.475515883742636,-0.0235896915493852,-2.10652964118455,0.423499132677888
5.768,0.47547477719713,-0.0175265922741626,-2.10567875058281,0.427392675611169
5.77,0.475445797924275,-0.0114625251118214,-2.10482008262924,0.431276531072761
5.772,0.475428947372752,-0.00539788668251182,-2.1039536567313,0.435150635002925
5.774,0.475424226179118,0.000666926587281728,-2.1030794924183,0.439014923512543
5.776,0.475431634166492,0.00673151849605967,-2.10219760934052,0.442869332873415
5.778,0.475451170343237,0.012795493098643,-2.10130802726832,0.446713799508568
5.78,0.475482832901644,0.0188584547374929,-2.10041076609134,0.450548259982556
5.782,0.475526619216615,0.0249200080740568,-2.09950584581753,0.454372650991778
5.784,0.475582525844347,0.030979758120088,-2.09859328657235,0.458186909354771
5.786,0.475650548521016,0.0370373102689814,-2.09767310859783,0.461990972002527
5.788,0.47573068216146,0.0430922703270927,-2.09674533225178,0.465784775968787
5.79,0.475822920857863,0.0491442445450849,-2.09580997800684,0.469568258380357
5.792,0.47592726551557,0.0551928339258401,-2.09486706902063,0.473341347460911
5.794,0.476043706232309,0.061237647460143,-2.09391662520341,0.477103983253855
5.796,0.476172232625433,0.0672782944175946,-2.09295866669424,0.480856105459167
5.798,0.47631283591422,0.0733143828164502,-2.09199321456152,0.484597650971954
5.8,0.476465506519172,0.0793455212530865,-2.0910202899944,0.488328556696068
5.802,0.476630234061626,0.0853713189326396,-2.09003991430224,0.492048759533324
5.804,0.476807007363373,0.0913913856996267,-2.08905210891401,0.495758196372705
5.806,0.476995814446267,0.0974053320685946,-2.08805689537773,0.499456804079577
5.808,0.477196642531845,0.103412769254741,-2.08705429535997,0.503144519484899
5.81,0.477409478040939,0.109413309204553,-2.0860443306452,0.506821279374431
5.812,0.47763430659329,0.115406564626428,-2.08502702313531,0.510487020477941
5.814,0.477871113007167,0.121392149021324,-2.084002394849,0.514141679458421
5.816,0.478119881298976,0.127369676713377,-2.08297046792124,0.517785192901299
5.818,0.478380594682878,0.133338762880544,-2.08193126460272,0.521417497303642
5.82,0.478653235570402,0.139299023585222,-2.08088480725926,0.525038529063366
5.822,0.478937793051464,0.14525006245925,-2.07983112096915,0.528648234563806
5.824,0.479234245448327,0.151191501854837,-2.07877022746468,0.532246546621877
5.826,0.479542570938114,0.157122963925619,-2.0777021488203,0.535833398811755
5.828,0.479862749133055,0.163044067837678,-2.07662690800096,0.53940872758697
5.83,0.480194758870153,0.168954433742397,-2.07554452809414,0.542972469287539
5.832,0.480538578211691,0.174853682805484,-2.07445503230959,0.546524560130373
5.834,0.480894184445743,0.180741437236011,-2.07335844397912,0.550064936199703
5.836,0.481261554086688,0.186617320315438,-2.07225478655629,0.553593533437493
5.838,0.48164066287572,0.192480956426659,-2.07114408361622,0.557110287633868
5.84,0.482031485781357,0.198331971083031,-2.0700263588553,0.560615134417529
5.842,0.482433996999955,0.204169990957406,-2.06890163609097,0.564108009246174
5.844,0.482848169956214,0.209994643911159,-2.06776993926146,0.567588847396912
5.846,0.483273977303696,0.215805559023238,-2.06663129242553,0.571057583956694
5.848,0.483711390925329,0.221602366619181,-2.06548571976223,0.574514153812721
5.85,0.484160381933924,0.227384698300162,-2.06433324557067,0.577958491642874
5.852,0.484620927782946,0.233152167377953,-2.0631738963337,0.581390559499248
5.854,0.485092995516032,0.238904415065397,-2.06200769585522,0.58481028179224
5.856,0.485576552328388,0.244641081402356,-2.06083466832552,0.588217586265068
5.858,0.486071566645484,0.250361802313553,-2.05965483863402,0.591612408168349
5.86,0.486578006152626,0.25606621506898,-2.0584682317969,0.59499468260182
5.862,0.487095837796311,0.261753958310646,-2.05727487295706,0.598364344508008
5.864,0.487625027785569,0.267424672079287,-2.05607478738417,0.601721328665901
5.866,0.488165541593315,0.273077997841104,-2.05486800047463,0.605065569684613
5.868,0.488717343957693,0.278713578514475,-2.05365453775157,0.608397001997049
5.87,0.489280398883428,0.284331058496699,-2.05243442486483,0.611715559853581
5.872,0.489854669643174,0.289930083690712,-2.05120768759099,0.615021177315714
5.874,0.49044011877886,0.29551030153182,-2.04997435183333,0.618313788249751
5.876,0.491036708103037,0.301071361014412,-2.04873444362184,0.621593326320462
5.878,0.491644398700231,0.306612912718707,-2.04748798911321,0.624859724984757
5.88,0.492263150928286,0.312134608837465,-2.04623501459083,0.628112917485351
5.882,0.492892930987836,0.317636079141439,-2.04497554751603,0.631352877555633
5.884,0.493533695296963,0.323116988252024,-2.04370961402696,0.634579522554382
5.886,0.494185400664531,0.328576998404512,-2.04243724056665,0.637792776508498
5.888,0.494848004907809,0.334015767217192,-2.04115845398168,0.640992573926511
5.89,0.495521465149023,0.339432953963334,-2.03987328124923,0.644178849225404
5.892,0.496205737817461,0.344828219595132,-2.03858174947729,0.647351536728995
5.894,0.496900778651584,0.350201226767636,-2.03728388590471,0.650510570666316
5.896,0.497606542701134,0.355551639862711,-2.03597971790135,0.653655885169994
5.898,0.49832298432924,0.360879125012966,-2.03466927296816,0.656787414274634
5.9,0.499050057214532,0.366183350125702,-2.03335257873736,0.659905091915198
5.902,0.499787714353243,0.371463984906843,-2.03202966297248,0.66300885192538
5.904,0.50053590806132,0.376720700884894,-2.03070055356854,0.666098628035995
5.906,0.501294589976533,0.38195317143487,-2.02936527855212,0.669174353873357
5.908,0.502063711060584,0.387161071802246,-2.02802386608149,0.672235962957657
5.91,0.50284322160121,0.392344079126888,-2.02667634444675,0.675283388701342
5.912,0.503633077124687,0.397501845979143,-2.02532274178919,0.678316611679843
5.914,0.504433224202645,0.402634064001058,-2.02396308677564,0.6813355460935
5.916,0.505243609970893,0.407740421280444,-2.02259740814659,0.684340115882314
5.918,0.506064182354711,0.412820601374563,-2.02122573470569,0.687330256509427
5.92,0.506894888637999,0.417874289756037,-2.01984809538794,0.690305903498395
5.922,0.507735675466051,0.422901173833761,-2.01846451925977,0.693266992436938
5.924,0.508586488848343,0.427900942973839,-2.01707503551909,0.696213458980709
5.926,0.509447274161306,0.4328732885205,-2.01567967349544,0.699145238857043
5.928,0.510317976151115,0.437817903817041,-2.01427846265003,0.702062267868732
5.93,0.511198538936465,0.442734484226741,-2.01287143257581,0.704964481897776
5.932,0.512088906011354,0.447622727153795,-2.0114586129976,0.707851816909146
5.934,0.512989020247863,0.452482332064234,-2.01004003377215,0.710724208954543
5.936,0.513898823898938,0.457313000506861,-2.00861572488821,0.713581594176164
5.938,0.514818258601169,0.462114436134172,-2.00718571646663,0.716423908810457
5.94,0.515747265377574,0.466886344723289,-2.00575003876045,0.719251089191886
5.942,0.516685789839088,0.47162840739625,-2.00430872043772,0.722063117792343
5.944,0.517633769587434,0.476340345596576,-2.00286179274364,0.724859911650089
5.946,0.518591142898791,0.48102187635809,-2.0014092866331,0.727641399244583
5.948,0.519557848640089,0.48567271277172,-1.99995123279939,0.730407519734347
5.95,0.520533825097654,0.490292570059337,-1.99848766206209,0.733158212563587
5.952,0.521519009980581,0.494881165591692,-1.99701860536698,0.735893417471107
5.954,0.522513340424089,0.499438218906335,-1.99554409378595,0.738613074499226
5.956,0.52351675299289,0.503963451725545,-1.99406415851681,0.74131712400269
5.958,0.524529183684546,0.508456587974253,-1.9925788308833,0.744005506657578
5.96,0.525550567932839,0.512917353797977,-1.99108814233488,0.746678163470231
5.962,0.526580840611125,0.517345477580743,-1.98959212444667,0.749335035786153
5.964,0.527619936035707,0.521740689963015,-1.98809080891936,0.751976065298931
5.966,0.528667787969188,0.526102723859616,-1.98658422757904,0.754601194059144
5.968,0.529724329623842,0.530431314477666,-1.98507241237715,0.757210364483281
5.97,0.530789493664973,0.5347261993345,-1.98355539539034,0.759803519362653
5.972,0.531863216708954,0.538987093114417,-1.9820332058008,0.762380638812281
5.974,0.532945428337433,0.543213749203879,-1.98050587727878,0.764941649964236
5.976,0.534036058866223,0.547405916238024,-1.97897344276554,0.767486490798403
5.978,0.535135039036547,0.55156333986587,-1.97743593468289,0.770015107586152
5.98,0.536242299075694,0.555685768045462,-1.97589338556644,0.772527447151594
5.982,0.537357768700884,0.559772951059021,-1.97434582806511,0.775023456884554
5.984,0.538481377123121,0.563824641528111,-1.97279329494073,0.777503084753566
5.986,0.539613053051056,0.567840594428787,-1.97123581906759,0.779966279318843
5.988,0.54075272469484,0.571820567106759,-1.96967343343199,0.782412989745266
5.99,0.541900319769984,0.575764319292538,-1.9681061711318,0.784843165815357
5.992,0.543055765501216,0.579671613116603,-1.96653406537601,0.787256757942271
5.994,0.544218988626341,0.583542213124554,-1.96495714948434,0.789653717182769
5.996,0.545389915400099,0.587375886292265,-1.96337545688672,0.792033995250204
5.998,0.546568471598015,0.591172402041043,-1.96178902112291,0.794397544527498
6,0.54775458252027,0.594931532252785,-1.96019787584205,0.796744318080127
6.002,0.548948176847594,0.59865302928356,-1.95860205083972,0.799074290881426
6.004,0.5501491771476,0.602336680225426,-1.95700158182731,0.801387407524874
6.006,0.551357506750487,0.605982267671906,-1.95539650336274,0.803683620078757
6.008,0.55257308928786,0.609589572389323,-1.9537868493284,0.805962885538277
6.01,0.55379584794895,0.613158377602196,-1.95217265369973,0.808225161721466
6.012,0.55502570548489,0.616688469006009,-1.95055395054443,0.810470407284472
6.014,0.556262584212985,0.620179634779983,-1.94893077402151,0.812698581736828
6.016,0.557506406020995,0.623631665599858,-1.94730315838048,0.814909645456743
6.018,0.558757092371406,0.627044354650656,-1.94567113796043,0.817103559706377
6.02,0.560014564305705,0.630417497639459,-1.94403474718923,0.819280286647123
6.022,0.561278742448656,0.633750892808173,-1.94239402058256,0.821439789354879
6.024,0.562549547012578,0.637044340946315,-1.94074899274313,0.82358203183534
6.026,0.563826897801613,0.640297645403775,-1.93909969835976,0.825706979039267
6.028,0.565110714216009,0.64351061210359,-1.93744617220654,0.827814596877774
6.03,0.566400915256392,0.646683049554716,-1.93578844914193,0.829904852237603
6.032,0.567697422836378,0.649814750848708,-1.93412655973535,0.831977714258475
6.034,0.569000153563492,0.65290553845413,-1.93246054113492,0.834033151211311
6.036,0.570309024826089,0.655955231105302,-1.93079042902736,0.836071132833933
6.038,0.571623954233382,0.658963646887726,-1.92911625838277,0.838091630131084
6.04,0.572944859027915,0.661930606473665,-1.92743806423601,0.840094615163955
6.042,0.574271656090186,0.664855933132992,-1.92575588168534,0.842080061065595
6.044,0.575604261943279,0.667739452744046,-1.92406974589106,0.844047942056323
6.046,0.576942592757485,0.670580993804471,-1.92237969207423,0.845998233459146
6.048,0.578286564354938,0.673380387442086,-1.92068575551529,0.847930911715172
6.05,0.57963609221424,0.67613746742572,-1.91898797155274,0.849845954399022
6.052,0.580991091475087,0.678852070176076,-1.91728637558179,0.851743340234251
6.054,0.582351476942897,0.681524034776568,-1.91558100305304,0.853623049108752
6.056,0.583717163093443,0.68415320298419,-1.91387188947113,0.855485062090179
6.058,0.585088064077475,0.686739419240353,-1.91215907039342,0.857329361441359
6.06,0.586464093725354,0.689282530681746,-1.91044258142864,0.859155930635707
6.062,0.587845168429176,0.691782373065598,-1.90872245407499,0.86096473468482
6.064,0.589231199938835,0.694238806067008,-1.90699872614163,0.862755769474795
6.066,0.590622100809953,0.6966516866444,-1.90527143387693,0.864529024538628
6.068,0.592017783778409,0.699020872134812,-1.90354061287814,0.866284487382822
6.07,0.593418161292738,0.701346222576288,-1.90180629877289,0.868022146733718
6.072,0.594823145519067,0.703627600717259,-1.9000685272174,0.869741992550847
6.074,0.596232648346042,0.70586487202591,-1.8983273338947,0.87144401604027
6.076,0.597646581389761,0.708057904699556,-1.89658275451284,0.873128209667933
6.078,0.599064855998699,0.710206569674008,-1.89483482480318,0.874794567173007
6.08,0.600487383258646,0.712310740632958,-1.89308358051853,0.876443083581245
6.082,0.601914073997628,0.714370294017343,-1.89132905743144,0.878073755218322
6.084,0.603344838790844,0.716385109034721,-1.88957129133242,0.879686579723186
6.086,0.604779587965591,0.718355067668641,-1.88781031802813,0.881281556061406
6.088,0.606218231606199,0.72028005468802,-1.88604617333964,0.88285868453852
6.09,0.607660679558958,0.722159957656516,-1.88427889310067,0.88441796681338
6.092,0.609106843982909,0.723994655809593,-1.88250850981698,0.885959367712098
6.094,0.610556632928738,0.725784048163069,-1.8807350610921,0.887482911660937
6.096,0.612009955291102,0.727528031888985,-1.87895858313727,0.888988608466417
6.098,0.613466720136188,0.729226505286908,-1.87717911165798,0.890476463492241
6.1,0.614926836325435,0.730879369460241,-1.87539668235217,0.891946483392566
6.102,0.616390212520719,0.732486528324442,-1.87361133090808,0.893398676121396
6.104,0.617856757189554,0.734047888615248,-1.87182309300216,0.894833050941993
6.106,0.619326378610281,0.735563359896901,-1.87003200429694,0.896249618436265
6.108,0.620798984877261,0.737032854570364,-1.86823810043891,0.897648390514177
6.11,0.622274483906071,0.738456287881546,-1.86644141705639,0.899029380423141
6.112,0.623752783438694,0.739833577929529,-1.86464198975746,0.900392602757423
6.114,0.625233791048714,0.741164645674783,-1.86283985412777,0.901738073467541
6.116,0.626717414146509,0.742449414947395,-1.86103504572849,0.903065809869666
6.118,0.628203559984443,0.743687812455285,-1.85922760009415,0.904375830655017
6.12,0.629692135662062,0.744879767792434,-1.85741755273052,0.905668155899269
6.122,0.631183050404425,0.746025203513811,-1.85560493709361,0.906942755753365
6.124,0.632676209787707,0.747124060399558,-1.85378978972074,0.908199680933332
6.126,0.634171520275974,0.748176277660878,-1.85197214620362,0.909438960424448
6.128,0.635668888517444,0.749181796046169,-1.85015204181595,0.910660617495463
6.13,0.63716822104108,0.750140559197801,-1.84832951178529,0.911864676675055
6.132,0.638669424262013,0.751052513659325,-1.84650459129084,0.913051163756013
6.134,0.640172404486965,0.751917608882688,-1.84467731546104,0.914220105799409
6.136,0.641677067919675,0.752735797235443,-1.84284771937127,0.915371531138781
6.138,0.643183320666323,0.753507034007962,-1.84101583804156,0.916505469384307
6.14,0.644691068740957,0.754231277420647,-1.8391817064342,0.917621951426983
6.142,0.646200218070911,0.754908488631137,-1.83734535945149,0.9187210094428
6.144,0.647710674502238,0.755538631741529,-1.83550683193334,0.919802676896924
6.146,0.649222343805128,0.756121673805581,-1.83366615865502,0.920866988547868
6.148,0.650735131679334,0.756657584835927,-1.83182337432479,0.921913980451674
6.15,0.6522489437596,0.75714633781129,-1.82997851358157,0.922943689966091
6.152,0.653763687620386,0.757587897740743,-1.82813161060369,0.923956098572775
6.154,0.655279267662061,0.757982249690406,-1.82628270010248,0.924951278296258
6.156,0.656795589199716,0.758329376440743,-1.82443181652555,0.925929274919466
6.158,0.658312557755947,0.75862926239433,-1.82257899419311,0.926890128370108
6.16,0.659830078822044,0.758881894919852,-1.82072426734313,0.927833879710178
6.162,0.661348057863615,0.759087264358216,-1.81886767012898,0.928760571134403
6.164,0.662866400326215,0.75924536402867,-1.81700923661713,0.929670245968683
6.166,0.664385011640969,0.759356190234913,-1.8151490007847,0.930562948668544
6.168,0.665903797230191,0.759419742271213,-1.81328699651715,0.931438724817576
