"time","signalSource.V_m","signalSource.Phi","cuboid.G_m","cuboid.A ","hollowCylinderAxialFlux.G_m","hollowCylinderAxialFlux.A","hollowCylinderRadialFlux.G_m","hollowCylinderRadialFlux.A","genericFluxTube.G_m","genericFluxTube.A"
0.4985,2.4925,-0.000980103681486172,2.7451719078031e-05,0.0001,8.62421189839531e-05,0.000314159265358979,0.000252075579084725,0.000942477796076938,2.7451719078031e-05,0.0001
0.499,2.495,-0.000980767971948921,2.74418311244313e-05,0.0001,8.62110550615652e-05,0.000314159265358979,0.000251998658442117,0.000942477796076938,2.74418311244313e-05,0.0001
0.4995,2.4975,-0.000981430651867405,2.74319189757898e-05,0.0001,8.61799151282118e-05,0.000314159265358979,0.000251921473114704,0.000942477796076938,2.74319189757898e-05,0.0001
0.5,2.5,-0.000982091724676418,2.74219828200258e-05,0.0001,8.61486997742585e-05,0.000314159265358979,0.000251844024677457,0.000942477796076938,2.74219828200258e-05,0.0001
0.5005,2.5025,-0.000982751193832138,2.74120228446314e-05,0.0001,8.61174095887297e-05,0.000314159265358979,0.000251766314705933,0.000942477796076938,2.74120228446314e-05,0.0001
0.501,2.505,-0.000983409062811674,2.74020392366624e-05,0.0001,8.60860451592778e-05,0.000314159265358979,0.000251688344776152,0.000942477796076938,2.74020392366624e-05,0.0001
0.5015,2.5075,-0.00098406533511261,2.73920321827285e-05,0.0001,8.60546070721551e-05,0.000314159265358979,0.000251610116464469,0.000942477796076938,2.73920321827285e-05,0.0001
0.502,2.51,-0.000984720014252561,2.73820018689849e-05,0.0001,8.60230959121851e-05,0.000314159265358979,0.000251531631347457,0.000942477796076938,2.73820018689849e-05,0.0001
0.5025,2.5125,-0.000985373103768721,2.73719484811231e-05,0.0001,8.59915122627346e-05,0.000314159265358979,0.000251452891001781,0.000942477796076938,2.73719484811231e-05,0.0001
0.503,2.515,-0.000986024607217427,2.73618722043621e-05,0.0001,8.59598567056868e-05,0.000314159265358979,0.000251373897004078,0.000942477796076938,2.73618722043621e-05,0.0001
0.5035,2.5175,-0.000986674528173713,2.73517732234403e-05,0.0001,8.59281298214141e-05,0.000314159265358979,0.000251294650930843,0.000942477796076938,2.73517732234403e-05,0.0001
0.504,2.52,-0.000987322870230881,2.73416517226069e-05,0.0001,8.58963321887526e-05,0.000314159265358979,0.000251215154358304,0.000942477796076938,2.73416517226069e-05,0.0001
0.5045,2.5225,-0.000987969637000062,2.73315078856138e-05,0.0001,8.58644643849759e-05,0.000314159265358979,0.000251135408862314,0.000942477796076938,2.73315078856138e-05,0.0001
0.505,2.525,-0.000988614832109791,2.73213418957078e-05,0.0001,8.58325269857708e-05,0.000314159265358979,0.000251055416018234,0.000942477796076938,2.73213418957078e-05,0.0001
0.5055,2.5275,-0.000989258459205584,2.73111539356225e-05,0.0001,8.58005205652117e-05,0.000314159265358979,0.000250975177400818,0.000942477796076938,2.73111539356225e-05,0.0001
0.506,2.53,-0.000989900521949509,2.7300944187571e-05,0.0001,8.57684456957379e-05,0.000314159265358979,0.000250894694584101,0.000942477796076938,2.7300944187571e-05,0.0001
0.5065,2.5325,-0.000990541024019775,2.7290712833238e-05,0.0001,8.57363029481293e-05,0.000314159265358979,0.000250813969141296,0.000942477796076938,2.7290712833238e-05,0.0001
0.507,2.535,-0.000991179969110312,2.72804600537733e-05,0.0001,8.57040928914839e-05,0.000314159265358979,0.000250733002644676,0.000942477796076938,2.72804600537733e-05,0.0001
0.5075,2.5375,-0.000991817360930362,2.72701860297836e-05,0.0001,8.56718160931952e-05,0.000314159265358979,0.000250651796665472,0.000942477796076938,2.72701860297836e-05,0.0001
0.508,2.54,-0.000992453203204073,2.72598909413266e-05,0.0001,8.56394731189305e-05,0.000314159265358979,0.000250570352773767,0.000942477796076938,2.72598909413266e-05,0.0001
0.5085,2.5425,-0.000993087499670092,2.72495749679034e-05,0.0001,8.56070645326095e-05,0.000314159265358979,0.000250488672538391,0.000942477796076938,2.72495749679034e-05,0.0001
0.509,2.545,-0.000993720254081166,2.72392382884523e-05,0.0001,8.55745908963836e-05,0.000314159265358979,0.000250406757526816,0.000942477796076938,2.72392382884523e-05,0.0001
0.5095,2.5475,-0.000994351470203748,2.72288810813424e-05,0.0001,8.55420527706153e-05,0.000314159265358979,0.000250324609305058,0.000942477796076938,2.72288810813424e-05,0.0001
0.51,2.55,-0.000994981151817601,2.72185035243668e-05,0.0001,8.55094507138586e-05,0.000314159265358979,0.000250242229437575,0.000942477796076938,2.72185035243668e-05,0.0001
0.5105,2.5525,-0.000995609302715409,2.7208105794737e-05,0.0001,8.54767852828396e-05,0.000314159265358979,0.000250159619487168,0.000942477796076938,2.7208105794737e-05,0.0001
0.511,2.555,-0.000996235926702393,2.71976880690766e-05,0.0001,8.54440570324377e-05,0.000314159265358979,0.000250076781014886,0.000942477796076938,2.71976880690766e-05,0.0001
0.5115,2.5575,-0.00099686102759593,2.71872505234153e-05,0.0001,8.54112665156669e-05,0.000314159265358979,0.000249993715579927,0.000942477796076938,2.71872505234153e-05,0.0001
0.512,2.56,-0.000997484609225173,2.71767933331839e-05,0.0001,8.53784142836586e-05,0.000314159265358979,0.000249910424739544,0.000942477796076938,2.71767933331839e-05,0.0001
0.5125,2.5625,-0.000998106675430679,2.71663166732078e-05,0.0001,8.53455008856435e-05,0.000314159265358979,0.000249826910048955,0.000942477796076938,2.71663166732078e-05,0.0001
0.513,2.565,-0.000998727230064037,2.71558207177023e-05,0.0001,8.53125268689352e-05,0.000314159265358979,0.000249743173061251,0.000942477796076938,2.71558207177023e-05,0.0001
0.5135,2.5675,-0.000999346276987503,2.71453056402673e-05,0.0001,8.52794927789132e-05,0.000314159265358979,0.000249659215327301,0.000942477796076938,2.71453056402673e-05,0.0001
0.514,2.57,-0.000999963820073634,2.71347716138817e-05,0.0001,8.52463991590075e-05,0.000314159265358979,0.000249575038395668,0.000942477796076938,2.71347716138817e-05,0.0001
0.5145,2.5725,-0.00100057986320493,2.71242188108991e-05,0.0001,8.52132465506825e-05,0.000314159265358979,0.00024949064381252,0.000942477796076938,2.71242188108991e-05,0.0001
0.515,2.575,-0.0010011944102735,2.71136474030425e-05,0.0001,8.51800354934223e-05,0.000314159265358979,0.000249406033121546,0.000942477796076938,2.71136474030425e-05,0.0001
0.5155,2.5775,-0.00100180746518065,2.71030575614e-05,0.0001,8.51467665247155e-05,0.000314159265358979,0.000249321207863869,0.000942477796076938,2.71030575614e-05,0.0001
0.516,2.58,-0.00100241903183662,2.70924494564199e-05,0.0001,8.51134401800417e-05,0.000314159265358979,0.000249236169577961,0.000942477796076938,2.70924494564199e-05,0.0001
0.5165,2.5825,-0.00100302911416016,2.70818232579068e-05,0.0001,8.50800569928571e-05,0.000314159265358979,0.000249150919799566,0.000942477796076938,2.70818232579068e-05,0.0001
0.517,2.585,-0.00100363771607826,2.70711791350167e-05,0.0001,8.50466174945816e-05,0.000314159265358979,0.000249065460061618,0.000942477796076938,2.70711791350167e-05,0.0001
0.5175,2.5875,-0.00100424484152576,2.70605172562533e-05,0.0001,8.50131222145853e-05,0.000314159265358979,0.00024897979189416,0.000942477796076938,2.70605172562533e-05,0.0001
0.518,2.59,-0.00100485049444503,2.70498377894643e-05,0.0001,8.49795716801766e-05,0.000314159265358979,0.000248893916824268,0.000942477796076938,2.70498377894643e-05,0.0001
0.5185,2.5925,-0.00100545467878567,2.70391409018368e-05,0.0001,8.49459664165897e-05,0.000314159265358979,0.000248807836375972,0.000942477796076938,2.70391409018368e-05,0.0001
0.519,2.595,-0.00100605739850416,2.7028426759894e-05,0.0001,8.49123069469728e-05,0.000314159265358979,0.000248721552070187,0.000942477796076938,2.7028426759894e-05,0.0001
0.5195,2.5975,-0.00100665865756353,2.70176955294919e-05,0.0001,8.48785937923774e-05,0.000314159265358979,0.000248635065424632,0.000942477796076938,2.70176955294919e-05,0.0001
0.52,2.6,-0.00100725845993307,2.70069473758151e-05,0.0001,8.48448274717468e-05,0.000314159265358979,0.000248548377953763,0.000942477796076938,2.70069473758151e-05,0.0001
0.5205,2.6025,-0.001007856809588,2.69961824633741e-05,0.0001,8.48110085019056e-05,0.000314159265358979,0.0002484614911687,0.000942477796076938,2.69961824633741e-05,0.0001
0.521,2.605,-0.00100845371050915,2.69854009560017e-05,0.0001,8.477713739755e-05,0.000314159265358979,0.000248374406577157,0.000942477796076938,2.69854009560017e-05,0.0001
0.5215,2.6075,-0.00100904916668269,2.69746030168503e-05,0.0001,8.4743214671238e-05,0.000314159265358979,0.000248287125683373,0.000942477796076938,2.69746030168503e-05,0.0001
0.522,2.61,-0.00100964318209978,2.69637888083884e-05,0.0001,8.47092408333795e-05,0.000314159265358979,0.000248199649988049,0.000942477796076938,2.69637888083884e-05,0.0001
0.5225,2.6125,-0.00101023576075632,2.6952958492398e-05,0.0001,8.46752163922281e-05,0.000314159265358979,0.000248111980988275,0.000942477796076938,2.6952958492398e-05,0.0001
0.523,2.615,-0.00101082690665262,2.6942112229972e-05,0.0001,8.46411418538717e-05,0.000314159265358979,0.000248024120177473,0.000942477796076938,2.6942112229972e-05,0.0001
0.5235,2.6175,-0.00101141662379311,2.69312501815113e-05,0.0001,8.46070177222248e-05,0.000314159265358979,0.000247936069045328,0.000942477796076938,2.69312501815113e-05,0.0001
0.524,2.62,-0.00101200491618609,2.69203725067226e-05,0.0001,8.45728444990205e-05,0.000314159265358979,0.00024784782907773,0.000942477796076938,2.69203725067226e-05,0.0001
0.5245,2.6225,-0.00101259178784338,2.69094793646157e-05,0.0001,8.45386226838027e-05,0.000314159265358979,0.000247759401756712,0.000942477796076938,2.69094793646157e-05,0.0001
0.525,2.625,-0.00101317724278011,2.68985709135011e-05,0.0001,8.45043527739192e-05,0.000314159265358979,0.000247670788560389,0.000942477796076938,2.68985709135011e-05,0.0001
0.5255,2.6275,-0.00101376128501441,2.68876473109884e-05,0.0001,8.44700352645146e-05,0.000314159265358979,0.0002475819909629,0.000942477796076938,2.68876473109884e-05,0.0001
0.526,2.63,-0.00101434391856714,2.68767087139837e-05,0.0001,8.4435670648524e-05,0.000314159265358979,0.000247493010434355,0.000942477796076938,2.68767087139837e-05,0.0001
0.5265,2.6325,-0.00101492514746159,2.68657552786878e-05,0.0001,8.44012594166667e-05,0.000314159265358979,0.000247403848440774,0.000942477796076938,2.68657552786878e-05,0.0001
0.527,2.635,-0.00101550497572329,2.68547871605942e-05,0.0001,8.43668020574401e-05,0.000314159265358979,0.000247314506444034,0.000942477796076938,2.68547871605942e-05,0.0001
0.5275,2.6375,-0.00101608340737967,2.68438045144876e-05,0.0001,8.43322990571146e-05,0.000314159265358979,0.000247224985901818,0.000942477796076938,2.68438045144876e-05,0.0001
0.528,2.64,-0.00101666044645986,2.6832807494442e-05,0.0001,8.42977508997282e-05,0.000314159265358979,0.00024713528826756,0.000942477796076938,2.6832807494442e-05,0.0001
0.5285,2.6425,-0.00101723609699439,2.68217962538195e-05,0.0001,8.42631580670814e-05,0.000314159265358979,0.000247045414990396,0.000942477796076938,2.68217962538195e-05,0.0001
0.529,2.645,-0.00101781036301497,2.68107709452681e-05,0.0001,8.42285210387329e-05,0.000314159265358979,0.00024695536751511,0.000942477796076938,2.68107709452681e-05,0.0001
0.5295,2.6475,-0.00101838324855422,2.67997317207212e-05,0.0001,8.41938402919949e-05,0.000314159265358979,0.000246865147282092,0.000942477796076938,2.67997317207212e-05,0.0001
0.53,2.65,-0.00101895475764546,2.67886787313956e-05,0.0001,8.41591163019297e-05,0.000314159265358979,0.000246774755727286,0.000942477796076938,2.67886787313956e-05,0.0001
0.5305,2.6525,-0.0010195248943224,2.6777612127791e-05,0.0001,8.41243495413452e-05,0.000314159265358979,0.000246684194282142,0.000942477796076938,2.6777612127791e-05,0.0001
0.531,2.655,-0.00102009366261901,2.67665320596883e-05,0.0001,8.40895404807924e-05,0.000314159265358979,0.000246593464373576,0.000942477796076938,2.67665320596883e-05,0.0001
0.5315,2.6575,-0.00102066106656916,2.67554386761488e-05,0.0001,8.40546895885614e-05,0.000314159265358979,0.000246502567423922,0.000942477796076938,2.67554386761488e-05,0.0001
0.532,2.66,-0.00102122711020651,2.67443321255136e-05,0.0001,8.40197973306791e-05,0.000314159265358979,0.000246411504850888,0.000942477796076938,2.67443321255136e-05,0.0001
0.5325,2.6625,-0.00102179179756419,2.67332125554023e-05,0.0001,8.39848641709063e-05,0.000314159265358979,0.000246320278067519,0.000942477796076938,2.67332125554023e-05,0.0001
0.533,2.665,-0.00102235513267463,2.67220801127125e-05,0.0001,8.39498905707356e-05,0.000314159265358979,0.00024622888848215,0.000942477796076938,2.67220801127125e-05,0.0001
0.5335,2.6675,-0.00102291711956931,2.67109349436193e-05,0.0001,8.39148769893894e-05,0.000314159265358979,0.00024613733749837,0.000942477796076938,2.67109349436193e-05,0.0001
0.534,2.67,-0.00102347776227857,2.66997771935744e-05,0.0001,8.38798238838178e-05,0.000314159265358979,0.000246045626514984,0.000942477796076938,2.66997771935744e-05,0.0001
0.5345,2.6725,-0.00102403706483136,2.66886070073059e-05,0.0001,8.38447317086972e-05,0.000314159265358979,0.00024595375692597,0.000942477796076938,2.66886070073059e-05,0.0001
0.535,2.675,-0.00102459503125507,2.66774245288176e-05,0.0001,8.38096009164295e-05,0.000314159265358979,0.000245861730120449,0.000942477796076938,2.66774245288176e-05,0.0001
0.5355,2.6775,-0.0010251516655753,2.6666229901389e-05,0.0001,8.37744319571402e-05,0.000314159265358979,0.000245769547482644,0.000942477796076938,2.6666229901389e-05,0.0001
0.536,2.68,-0.00102570697181565,2.66550232675749e-05,0.0001,8.37392252786782e-05,0.000314159265358979,0.000245677210391849,0.000942477796076938,2.66550232675749e-05,0.0001
0.5365,2.6825,-0.00102626095399754,2.66438047692051e-05,0.0001,8.37039813266154e-05,0.000314159265358979,0.000245584720222393,0.000942477796076938,2.66438047692051e-05,0.0001
0.537,2.685,-0.00102681361613998,2.66325745473845e-05,0.0001,8.36687005442457e-05,0.000314159265358979,0.000245492078343607,0.000942477796076938,2.66325745473845e-05,0.0001
0.5375,2.6875,-0.00102736496225943,2.66213327424931e-05,0.0001,8.36333833725856e-05,0.000314159265358979,0.000245399286119794,0.000942477796076938,2.66213327424931e-05,0.0001
0.538,2.69,-0.00102791499636953,2.66100794941857e-05,0.0001,8.35980302503742e-05,0.000314159265358979,0.000245306344910199,0.000942477796076938,2.66100794941857e-05,0.0001
0.5385,2.6925,-0.001028463722481,2.65988149413925e-05,0.0001,8.35626416140731e-05,0.000314159265358979,0.000245213256068977,0.000942477796076938,2.65988149413925e-05,0.0001
0.539,2.695,-0.00102901114460138,2.65875392223189e-05,0.0001,8.35272178978676e-05,0.000314159265358979,0.000245120020945164,0.000942477796076938,2.65875392223189e-05,0.0001
0.5395,2.6975,-0.0010295572667349,2.65762524744461e-05,0.0001,8.34917595336674e-05,0.000314159265358979,0.000245026640882651,0.000942477796076938,2.65762524744461e-05,0.0001
0.54,2.7,-0.00103010209288225,2.65649548345309e-05,0.0001,8.3456266951107e-05,0.000314159265358979,0.000244933117220155,0.000942477796076938,2.65649548345309e-05,0.0001
0.5405,2.7025,-0.00103064562704046,2.65536464386068e-05,0.0001,8.34207405775479e-05,0.000314159265358979,0.000244839451291196,0.000942477796076938,2.65536464386068e-05,0.0001
0.541,2.705,-0.0010311878732027,2.65423274219838e-05,0.0001,8.33851808380792e-05,0.000314159265358979,0.000244745644424069,0.000942477796076938,2.65423274219838e-05,0.0001
0.5415,2.7075,-0.00103172883535808,2.65309979192493e-05,0.0001,8.33495881555196e-05,0.000314159265358979,0.000244651697941819,0.000942477796076938,2.65309979192493e-05,0.0001
0.542,2.71,-0.00103226851749154,2.65196580642685e-05,0.0001,8.33139629504192e-05,0.000314159265358979,0.000244557613162222,0.000942477796076938,2.65196580642685e-05,0.0001
0.5425,2.7125,-0.00103280692358365,2.65083079901852e-05,0.0001,8.32783056410615e-05,0.000314159265358979,0.000244463391397757,0.000942477796076938,2.65083079901852e-05,0.0001
0.543,2.715,-0.00103334405761044,2.64969478294224e-05,0.0001,8.32426166434654e-05,0.000314159265358979,0.000244369033955588,0.000942477796076938,2.64969478294224e-05,0.0001
0.5435,2.7175,-0.00103387992354329,2.6485577713683e-05,0.0001,8.3206896371388e-05,0.000314159265358979,0.000244274542137543,0.000942477796076938,2.6485577713683e-05,0.0001
0.544,2.72,-0.00103441452534872,2.64741977739506e-05,0.0001,8.31711452363266e-05,0.000314159265358979,0.000244179917240091,0.000942477796076938,2.64741977739506e-05,0.0001
0.5445,2.7225,-0.00103494786698824,2.64628081404907e-05,0.0001,8.31353636475219e-05,0.000314159265358979,0.000244085160554327,0.000942477796076938,2.64628081404907e-05,0.0001
0.545,2.725,-0.00103547995241825,2.64514089428512e-05,0.0001,8.30995520119607e-05,0.000314159265358979,0.00024399027336595,0.000942477796076938,2.64514089428512e-05,0.0001
0.5455,2.7275,-0.00103601078558983,2.64400003098635e-05,0.0001,8.3063710734379e-05,0.000314159265358979,0.000243895256955248,0.000942477796076938,2.64400003098635e-05,0.0001
0.546,2.73,-0.00103654037044866,2.64285823696437e-05,0.0001,8.30278402172653e-05,0.000314159265358979,0.000243800112597078,0.000942477796076938,2.64285823696437e-05,0.0001
0.5465,2.7325,-0.0010370687109348,2.64171552495935e-05,0.0001,8.29919408608638e-05,0.000314159265358979,0.000243704841560856,0.000942477796076938,2.64171552495935e-05,0.0001
0.547,2.735,-0.00103759581098262,2.64057190764014e-05,0.0001,8.29560130631785e-05,0.000314159265358979,0.000243609445110534,0.000942477796076938,2.64057190764014e-05,0.0001
0.5475,2.7375,-0.00103812167452062,2.6394273976044e-05,0.0001,8.29200572199761e-05,0.000314159265358979,0.000243513924504592,0.000942477796076938,2.6394273976044e-05,0.0001
0.548,2.74,-0.00103864630547133,2.6382820073787e-05,0.0001,8.28840737247905e-05,0.000314159265358979,0.000243418280996018,0.000942477796076938,2.6382820073787e-05,0.0001
0.5485,2.7425,-0.00103916970775114,2.63713574941866e-05,0.0001,8.28480629689267e-05,0.000314159265358979,0.000243322515832304,0.000942477796076938,2.63713574941866e-05,0.0001
0.549,2.745,-0.00103969188527018,2.63598863610908e-05,0.0001,8.28120253414647e-05,0.000314159265358979,0.000243226630255424,0.000942477796076938,2.63598863610908e-05,0.0001
0.5495,2.7475,-0.00104021284193224,2.63484067976409e-05,0.0001,8.27759612292642e-05,0.000314159265358979,0.000243130625501828,0.000942477796076938,2.63484067976409e-05,0.0001
0.55,2.75,-0.00104073258163456,2.63369189262728e-05,0.0001,8.27398710169686e-05,0.000314159265358979,0.00024303450280243,0.000942477796076938,2.63369189262728e-05,0.0001
0.5505,2.7525,-0.0010412511082678,2.63254228687182e-05,0.0001,8.27037550870099e-05,0.000314159265358979,0.000242938263382597,0.000942477796076938,2.63254228687182e-05,0.0001
0.551,2.755,-0.00104176842524946,2.63139187460068e-05,0.0001,8.26676138196136e-05,0.000314159265358979,0.000242841908593815,0.000942477796076938,2.63139187460068e-05,0.0001
0.5515,2.7575,-0.00104228453739115,2.63024066784669e-05,0.0001,8.26314475928028e-05,0.000314159265358979,0.000242745439386934,0.000942477796076938,2.63024066784669e-05,0.0001
0.552,2.76,-0.00104279944809474,2.6290886785728e-05,0.0001,8.25952567824039e-05,0.000314159265358979,0.000242648857102346,0.000942477796076938,2.6290886785728e-05,0.0001
0.5525,2.7625,-0.00104331316122319,2.62793591867214e-05,0.0001,8.25590417620515e-05,0.000314159265358979,0.000242552162943147,0.000942477796076938,2.62793591867214e-05,0.0001
0.553,2.765,-0.00104382568063229,2.62678239996828e-05,0.0001,8.25228029031932e-05,0.000314159265358979,0.000242455358106841,0.000942477796076938,2.62678239996828e-05,0.0001
0.5535,2.7675,-0.00104433701017049,2.62562813421533e-05,0.0001,8.24865405750956e-05,0.000314159265358979,0.000242358443785342,0.000942477796076938,2.62562813421533e-05,0.0001
0.554,2.77,-0.00104484715367885,2.62447313309815e-05,0.0001,8.24502551448493e-05,0.000314159265358979,0.000242261421164964,0.000942477796076938,2.62447313309815e-05,0.0001
0.5545,2.7725,-0.00104535611499091,2.6233174082325e-05,0.0001,8.24139469773745e-05,0.000314159265358979,0.000242164291426415,0.000942477796076938,2.6233174082325e-05,0.0001
0.555,2.775,-0.0010458638979326,2.62216097116526e-05,0.0001,8.23776164354267e-05,0.000314159265358979,0.000242067055744795,0.000942477796076938,2.62216097116526e-05,0.0001
0.5555,2.7775,-0.00104637050632211,2.62100383337458e-05,0.0001,8.23412638796026e-05,0.000314159265358979,0.000241969715289595,0.000942477796076938,2.62100383337458e-05,0.0001
0.556,2.78,-0.00104687594396986,2.61984600627006e-05,0.0001,8.23048896683458e-05,0.000314159265358979,0.000241872271224684,0.000942477796076938,2.61984600627006e-05,0.0001
0.5565,2.7825,-0.00104738021467832,2.61868750119298e-05,0.0001,8.22684941579528e-05,0.000314159265358979,0.000241774724708318,0.000942477796076938,2.61868750119298e-05,0.0001
0.557,2.785,-0.00104788332224201,2.61752832941646e-05,0.0001,8.22320777025793e-05,0.000314159265358979,0.00024167707689313,0.000942477796076938,2.61752832941646e-05,0.0001
0.5575,2.7875,-0.00104838527044731,2.61636850214568e-05,0.0001,8.21956406542458e-05,0.000314159265358979,0.000241579328926129,0.000942477796076938,2.61636850214568e-05,0.0001
0.558,2.79,-0.00104888606307247,2.61520803051803e-05,0.0001,8.21591833628448e-05,0.000314159265358979,0.000241481481948705,0.000942477796076938,2.61520803051803e-05,0.0001
0.5585,2.7925,-0.00104938570388745,2.61404692560339e-05,0.0001,8.2122706176146e-05,0.000314159265358979,0.000241383537096622,0.000942477796076938,2.61404692560339e-05,0.0001
0.559,2.795,-0.00104988419665386,2.61288519840428e-05,0.0001,8.20862094398038e-05,0.000314159265358979,0.000241285495500019,0.000942477796076938,2.61288519840428e-05,0.0001
0.5595,2.7975,-0.00105038154512489,2.61172285985606e-05,0.0001,8.20496934973631e-05,0.000314159265358979,0.000241187358283414,0.000942477796076938,2.61172285985606e-05,0.0001
0.56,2.8,-0.00105087775304523,2.61055992082718e-05,0.0001,8.20131586902663e-05,0.000314159265358979,0.000241089126565703,0.000942477796076938,2.61055992082718e-05,0.0001
0.5605,2.8025,-0.00105137282415096,2.60939639211939e-05,0.0001,8.19766053578597e-05,0.000314159265358979,0.00024099080146016,0.000942477796076938,2.60939639211939e-05,0.0001
0.561,2.805,-0.00105186676216952,2.6082322844679e-05,0.0001,8.19400338374006e-05,0.000314159265358979,0.00024089238407444,0.000942477796076938,2.6082322844679e-05,0.0001
0.5615,2.8075,-0.00105235957081959,2.60706760854166e-05,0.0001,8.19034444640639e-05,0.000314159265358979,0.000240793875510585,0.000942477796076938,2.60706760854166e-05,0.0001
0.562,2.81,-0.00105285125381105,2.60590237494357e-05,0.0001,8.1866837570949e-05,0.000314159265358979,0.00024069527686502,0.000942477796076938,2.60590237494357e-05,0.0001
0.5625,2.8125,-0.0010533418148449,2.60473659421066e-05,0.0001,8.18302134890871e-05,0.000314159265358979,0.000240596589228564,0.000942477796076938,2.60473659421066e-05,0.0001
0.563,2.815,-0.00105383125761318,2.60357027681437e-05,0.0001,8.17935725474477e-05,0.000314159265358979,0.000240497813686428,0.000942477796076938,2.60357027681437e-05,0.0001
0.5635,2.8175,-0.00105431958579891,2.60240343316074e-05,0.0001,8.17569150729465e-05,0.000314159265358979,0.000240398951318221,0.000942477796076938,2.60240343316074e-05,0.0001
0.564,2.82,-0.00105480680307603,2.60123607359066e-05,0.0001,8.17202413904517e-05,0.000314159265358979,0.000240300003197958,0.000942477796076938,2.60123607359066e-05,0.0001
0.5645,2.8225,-0.00105529291310936,2.60006820838007e-05,0.0001,8.16835518227921e-05,0.000314159265358979,0.000240200970394061,0.000942477796076938,2.60006820838007e-05,0.0001
0.565,2.825,-0.00105577791955445,2.59889984774024e-05,0.0001,8.16468466907638e-05,0.000314159265358979,0.000240101853969366,0.000942477796076938,2.59889984774024e-05,0.0001
0.5655,2.8275,-0.00105626182605765,2.59773100181797e-05,0.0001,8.16101263131378e-05,0.000314159265358979,0.00024000265498113,0.000942477796076938,2.59773100181797e-05,0.0001
0.566,2.83,-0.00105674463625592,2.59656168069582e-05,0.0001,8.15733910066675e-05,0.000314159265358979,0.000239903374481035,0.000942477796076938,2.59656168069582e-05,0.0001
0.5665,2.8325,-0.00105722635377688,2.59539189439238e-05,0.0001,8.15366410860961e-05,0.000314159265358979,0.000239804013515198,0.000942477796076938,2.59539189439238e-05,0.0001
0.567,2.835,-0.00105770698223868,2.59422165286251e-05,0.0001,8.14998768641642e-05,0.000314159265358979,0.000239704573124177,0.000942477796076938,2.59422165286251e-05,0.0001
0.5675,2.8375,-0.00105818652525,2.59305096599752e-05,0.0001,8.14630986516172e-05,0.000314159265358979,0.000239605054342977,0.000942477796076938,2.59305096599752e-05,0.0001
0.568,2.84,-0.00105866498640996,2.5918798436255e-05,0.0001,8.14263067572133e-05,0.000314159265358979,0.000239505458201059,0.000942477796076938,2.5918798436255e-05,0.0001
0.5685,2.8425,-0.00105914236930809,2.59070829551151e-05,0.0001,8.13895014877309e-05,0.000314159265358979,0.000239405785722351,0.000942477796076938,2.59070829551151e-05,0.0001
0.569,2.845,-0.00105961867752426,2.58953633135783e-05,0.0001,8.13526831479762e-05,0.000314159265358979,0.000239306037925252,0.000942477796076938,2.58953633135783e-05,0.0001
0.5695,2.8475,-0.00106009391462866,2.58836396080423e-05,0.0001,8.13158520407915e-05,0.000314159265358979,0.000239206215822644,0.000942477796076938,2.58836396080423e-05,0.0001
0.57,2.85,-0.00106056808418175,2.58719119342821e-05,0.0001,8.12790084670626e-05,0.000314159265358979,0.000239106320421901,0.000942477796076938,2.58719119342821e-05,0.0001
0.5705,2.8525,-0.00106104118973418,2.58601803874522e-05,0.0001,8.12421527257267e-05,0.000314159265358979,0.000239006352724896,0.000942477796076938,2.58601803874522e-05,0.0001
0.571,2.855,-0.00106151323482681,2.58484450620897e-05,0.0001,8.12052851137803e-05,0.000314159265358979,0.000238906313728018,0.000942477796076938,2.58484450620897e-05,0.0001
0.5715,2.8575,-0.00106198422299059,2.58367060521163e-05,0.0001,8.11684059262874e-05,0.000314159265358979,0.000238806204422174,0.000942477796076938,2.58367060521163e-05,0.0001
0.572,2.86,-0.00106245415774659,2.5824963450841e-05,0.0001,8.11315154563871e-05,0.000314159265358979,0.000238706025792806,0.000942477796076938,2.5824963450841e-05,0.0001
0.5725,2.8625,-0.00106292304260594,2.5813217350963e-05,0.0001,8.10946139953019e-05,0.000314159265358979,0.000238605778819896,0.000942477796076938,2.5813217350963e-05,0.0001
0.573,2.865,-0.00106339088106975,2.58014678445735e-05,0.0001,8.10577018323455e-05,0.000314159265358979,0.000238505464477985,0.000942477796076938,2.58014678445735e-05,0.0001
0.5735,2.8675,-0.00106385767662916,2.57897150231591e-05,0.0001,8.10207792549311e-05,0.000314159265358979,0.000238405083736177,0.000942477796076938,2.57897150231591e-05,0.0001
0.574,2.87,-0.0010643234327652,2.57779589776038e-05,0.0001,8.09838465485792e-05,0.000314159265358979,0.000238304637558157,0.000942477796076938,2.57779589776038e-05,0.0001
0.5745,2.8725,-0.00106478815294885,2.57661997981917e-05,0.0001,8.0946903996926e-05,0.000314159265358979,0.000238204126902197,0.000942477796076938,2.57661997981917e-05,0.0001
0.575,2.875,-0.00106525184064095,2.575443757461e-05,0.0001,8.09099518817316e-05,0.000314159265358979,0.000238103552721175,0.000942477796076938,2.575443757461e-05,0.0001
0.5755,2.8775,-0.00106571449929221,2.57426723959508e-05,0.0001,8.08729904828877e-05,0.000314159265358979,0.000238002915962582,0.000942477796076938,2.57426723959508e-05,0.0001
