"time","volume1.mC_scaled[1]","volume1.medium.T","volume1.medium.Xi[1]","volume1.medium.p","volume2.mC_scaled[1]","volume2.medium.T","volume2.medium.Xi[1]","volume2.medium.p","volume3.mC_scaled[1]","volume3.medium.T","volume3.medium.Xi[1]","volume3.medium.p"
0.249874,120.094883771655,291.885072989727,0.0101426829883747,100004.830716423,120.094883771655,291.885072989727,0.0101426829883747,100004.830716423,120.094883771655,291.885072989727,0.0101426829883747,100004.830716423
0.250076,120.098150323316,291.884954292173,0.0101427793540015,100004.826822934,120.098150323316,291.884954292173,0.0101427793540015,100004.826822934,120.098150323316,291.884954292173,0.0101427793540015,100004.826822934
0.250278,120.101418930068,291.884835647842,0.0101428756752694,100004.822929442,120.101418930068,291.884835647842,0.0101428756752694,100004.822929442,120.101418930068,291.884835647842,0.0101428756752694,100004.822929442
0.25048,120.104689588199,291.884717056753,0.010142971952164,100004.819035945,120.104689588199,291.884717056753,0.010142971952164,100004.819035945,120.104689588199,291.884717056753,0.010142971952164,100004.819035945
0.250682,120.107962293995,291.884598518921,0.0101430681846708,100004.815142444,120.107962293995,291.884598518921,0.0101430681846708,100004.815142444,120.107962293995,291.884598518921,0.0101430681846708,100004.815142444
0.250884,120.111237043739,291.884480034366,0.0101431643727756,100004.811248938,120.111237043739,291.884480034366,0.0101431643727756,100004.811248938,120.111237043739,291.884480034366,0.0101431643727756,100004.811248938
0.251086,120.114513833714,291.884361603102,0.0101432605164638,100004.807355429,120.114513833714,291.884361603102,0.0101432605164638,100004.807355429,120.114513833714,291.884361603102,0.0101432605164638,100004.807355429
0.251288,120.1177926602,291.884243225149,0.0101433566157211,100004.803461914,120.1177926602,291.884243225149,0.0101433566157211,100004.803461914,120.1177926602,291.884243225149,0.0101433566157211,100004.803461914
0.25149,120.121073519476,291.884124900523,0.0101434526705329,100004.799568396,120.121073519476,291.884124900523,0.0101434526705329,100004.799568396,120.121073519476,291.884124900523,0.0101434526705329,100004.799568396
0.251692,120.124356407817,291.884006629241,0.0101435486808849,100004.795674873,120.124356407817,291.884006629241,0.0101435486808849,100004.795674873,120.124356407817,291.884006629241,0.0101435486808849,100004.795674873
0.251894,120.1276413215,291.88388841132,0.0101436446467625,100004.791781346,120.1276413215,291.88388841132,0.0101436446467625,100004.791781346,120.1276413215,291.88388841132,0.0101436446467625,100004.791781346
0.252096,120.130928256797,291.883770246778,0.0101437405681513,100004.787887814,120.130928256797,291.883770246778,0.0101437405681513,100004.787887814,120.130928256797,291.883770246778,0.0101437405681513,100004.787887814
0.252298,120.134217209979,291.883652135633,0.0101438364450368,100004.783994278,120.134217209979,291.883652135633,0.0101438364450368,100004.783994278,120.134217209979,291.883652135633,0.0101438364450368,100004.783994278
0.2525,120.137508177315,291.8835340779,0.0101439322774044,100004.780100738,120.137508177315,291.8835340779,0.0101439322774044,100004.780100738,120.137508177315,291.8835340779,0.0101439322774044,100004.780100738
0.252702,120.140801155074,291.883416073599,0.0101440280652397,100004.776207194,120.140801155074,291.883416073599,0.0101440280652397,100004.776207194,120.140801155074,291.883416073599,0.0101440280652397,100004.776207194
0.252904,120.144096139521,291.883298122745,0.010144123808528,100004.772313645,120.144096139521,291.883298122745,0.010144123808528,100004.772313645,120.144096139521,291.883298122745,0.010144123808528,100004.772313645
0.253106,120.14739312692,291.883180225357,0.0101442195072549,100004.768420091,120.14739312692,291.883180225357,0.0101442195072549,100004.768420091,120.14739312692,291.883180225357,0.0101442195072549,100004.768420091
0.253308,120.150692113533,291.883062381452,0.0101443151614057,100004.764526534,120.150692113533,291.883062381452,0.0101443151614057,100004.764526534,120.150692113533,291.883062381452,0.0101443151614057,100004.764526534
0.25351,120.15399309562,291.882944591047,0.0101444107709659,100004.760632972,120.15399309562,291.882944591047,0.0101444107709659,100004.760632972,120.15399309562,291.882944591047,0.0101444107709659,100004.760632972
0.253712,120.157296069439,291.88282685416,0.0101445063359209,100004.756739405,120.157296069439,291.88282685416,0.0101445063359209,100004.756739405,120.157296069439,291.88282685416,0.0101445063359209,100004.756739405
0.253914,120.160601031249,291.882709170807,0.0101446018562561,100004.752845835,120.160601031249,291.882709170807,0.0101446018562561,100004.752845835,120.160601031249,291.882709170807,0.0101446018562561,100004.752845835
0.254116,120.163907977302,291.882591541007,0.0101446973319568,100004.748952259,120.163907977302,291.882591541007,0.0101446973319568,100004.748952259,120.163907977302,291.882591541007,0.0101446973319568,100004.748952259
0.254318,120.167216903853,291.882473964777,0.0101447927630084,100004.74505868,120.167216903853,291.882473964777,0.0101447927630084,100004.74505868,120.167216903853,291.882473964777,0.0101447927630084,100004.74505868
0.25452,120.170527807153,291.882356442135,0.0101448881493962,100004.741165096,120.170527807153,291.882356442135,0.0101448881493962,100004.741165096,120.170527807153,291.882356442135,0.0101448881493962,100004.741165096
0.254722,120.17384068345,291.882238973097,0.0101449834911056,100004.737271508,120.17384068345,291.882238973097,0.0101449834911056,100004.737271508,120.17384068345,291.882238973097,0.0101449834911056,100004.737271508
0.254924,120.177155528992,291.882121557682,0.010145078788122,100004.733377915,120.177155528992,291.882121557682,0.010145078788122,100004.733377915,120.177155528992,291.882121557682,0.010145078788122,100004.733377915
0.255126,120.180472340026,291.882004195906,0.0101451740404305,100004.729484319,120.180472340026,291.882004195906,0.0101451740404305,100004.729484319,120.180472340026,291.882004195906,0.0101451740404305,100004.729484319
0.255328,120.183791112795,291.881886887788,0.0101452692480166,100004.725590717,120.183791112795,291.881886887788,0.0101452692480166,100004.725590717,120.183791112795,291.881886887788,0.0101452692480166,100004.725590717
0.25553,120.187111843542,291.881769633345,0.0101453644108654,100004.721697112,120.187111843542,291.881769633345,0.0101453644108654,100004.721697112,120.187111843542,291.881769633345,0.0101453644108654,100004.721697112
0.255732,120.190434528505,291.881652432595,0.0101454595289623,100004.717803502,120.190434528505,291.881652432595,0.0101454595289623,100004.717803502,120.190434528505,291.881652432595,0.0101454595289623,100004.717803502
0.255934,120.193759163925,291.881535285555,0.0101455546022925,100004.713909887,120.193759163925,291.881535285555,0.0101455546022925,100004.713909887,120.193759163925,291.881535285555,0.0101455546022925,100004.713909887
0.256136,120.197085746037,291.881418192242,0.0101456496308412,100004.710016268,120.197085746037,291.881418192242,0.0101456496308412,100004.710016268,120.197085746037,291.881418192242,0.0101456496308412,100004.710016268
0.256338,120.200414271077,291.881301152675,0.0101457446145937,100004.706122645,120.200414271077,291.881301152675,0.0101457446145937,100004.706122645,120.200414271077,291.881301152675,0.0101457446145937,100004.706122645
0.25654,120.203744735277,291.881184166871,0.0101458395535352,100004.702229018,120.203744735277,291.881184166871,0.0101458395535352,100004.702229018,120.203744735277,291.881184166871,0.0101458395535352,100004.702229018
0.256742,120.207077134869,291.881067234848,0.0101459344476508,100004.698335386,120.207077134869,291.881067234848,0.0101459344476508,100004.698335386,120.207077134869,291.881067234848,0.0101459344476508,100004.698335386
0.256944,120.210411466082,291.880950356623,0.0101460292969257,100004.69444175,120.210411466082,291.880950356623,0.0101460292969257,100004.69444175,120.210411466082,291.880950356623,0.0101460292969257,100004.69444175
0.257146,120.213747725143,291.880833532214,0.0101461241013452,100004.690548109,120.213747725143,291.880833532214,0.0101461241013452,100004.690548109,120.213747725143,291.880833532214,0.0101461241013452,100004.690548109
0.257348,120.217085908279,291.880716761639,0.0101462188608943,100004.686654464,120.217085908279,291.880716761639,0.0101462188608943,100004.686654464,120.217085908279,291.880716761639,0.0101462188608943,100004.686654464
0.25755,120.220425856625,291.880600046681,0.0101463135740794,100004.68276081,120.220425856625,291.880600046681,0.0101463135740794,100004.68276081,120.220425856625,291.880600046681,0.0101463135740794,100004.68276081
0.257752,120.223767716538,291.880483385649,0.0101464082423171,100004.678867151,120.223767716538,291.880483385649,0.0101464082423171,100004.678867151,120.223767716538,291.880483385649,0.0101464082423171,100004.678867151
0.257954,120.227111485002,291.880366778551,0.0101465028655999,100004.674973487,120.227111485002,291.880366778551,0.0101465028655999,100004.674973487,120.227111485002,291.880366778551,0.0101465028655999,100004.674973487
0.258156,120.230457158187,291.880250225406,0.0101465974439124,100004.671079819,120.230457158187,291.880250225406,0.0101465974439124,100004.671079819,120.230457158187,291.880250225406,0.0101465974439124,100004.671079819
0.258358,120.233804732256,291.880133726232,0.0101466919772392,100004.667186146,120.233804732256,291.880133726232,0.0101466919772392,100004.667186146,120.233804732256,291.880133726232,0.0101466919772392,100004.667186146
0.25856,120.237154203376,291.880017281049,0.010146786465565,100004.663292469,120.237154203376,291.880017281049,0.010146786465565,100004.663292469,120.237154203376,291.880017281049,0.010146786465565,100004.663292469
0.258762,120.240505567707,291.879900889873,0.0101468809088743,100004.659398787,120.240505567707,291.879900889873,0.0101468809088743,100004.659398787,120.240505567707,291.879900889873,0.0101468809088743,100004.659398787
0.258964,120.243858821409,291.879784552724,0.0101469753071515,100004.655505101,120.243858821409,291.879784552724,0.0101469753071515,100004.655505101,120.243858821409,291.879784552724,0.0101469753071515,100004.655505101
0.259166,120.24721396064,291.87966826962,0.0101470696603814,100004.65161141,120.24721396064,291.87966826962,0.0101470696603814,100004.65161141,120.24721396064,291.87966826962,0.0101470696603814,100004.65161141
0.259368,120.250570981556,291.87955204058,0.0101471639685483,100004.647717715,120.250570981556,291.87955204058,0.0101471639685483,100004.647717715,120.250570981556,291.87955204058,0.0101471639685483,100004.647717715
0.25957,120.253929880309,291.879435865621,0.0101472582316369,100004.643824015,120.253929880309,291.879435865621,0.0101472582316369,100004.643824015,120.253929880309,291.879435865621,0.0101472582316369,100004.643824015
0.259772,120.257290653052,291.879319744763,0.0101473524496315,100004.639930311,120.257290653052,291.879319744763,0.0101473524496315,100004.639930311,120.257290653052,291.879319744763,0.0101473524496315,100004.639930311
0.259974,120.260653295934,291.879203678024,0.0101474466225167,100004.636036602,120.260653295934,291.879203678024,0.0101474466225167,100004.636036602,120.260653295934,291.879203678024,0.0101474466225167,100004.636036602
0.260176,120.264017805102,291.879087665423,0.0101475407502769,100004.632142888,120.264017805102,291.879087665423,0.0101475407502769,100004.632142888,120.264017805102,291.879087665423,0.0101475407502769,100004.632142888
0.260378,120.267384176702,291.878971706977,0.0101476348328966,100004.62824917,120.267384176702,291.878971706977,0.0101476348328966,100004.62824917,120.267384176702,291.878971706977,0.0101476348328966,100004.62824917
0.26058,120.270752406876,291.878855802706,0.0101477288703602,100004.624355448,120.270752406876,291.878855802706,0.0101477288703602,100004.624355448,120.270752406876,291.878855802706,0.0101477288703602,100004.624355448
0.260782,120.274122491766,291.878739952628,0.010147822862652,100004.62046172,120.274122491766,291.878739952628,0.010147822862652,100004.62046172,120.274122491766,291.878739952628,0.010147822862652,100004.62046172
0.260984,120.277494427511,291.878624156763,0.0101479168097566,100004.616567989,120.277494427511,291.878624156763,0.0101479168097566,100004.616567989,120.277494427511,291.878624156763,0.0101479168097566,100004.616567989
0.261186,120.280868210248,291.878508415127,0.0101480107116582,100004.612674252,120.280868210248,291.878508415127,0.0101480107116582,100004.612674252,120.280868210248,291.878508415127,0.0101480107116582,100004.612674252
0.261388,120.284243836111,291.878392727741,0.0101481045683412,100004.608780511,120.284243836111,291.878392727741,0.0101481045683412,100004.608780511,120.284243836111,291.878392727741,0.0101481045683412,100004.608780511
0.26159,120.287621301234,291.878277094623,0.01014819837979,100004.604886766,120.287621301234,291.878277094623,0.01014819837979,100004.604886766,120.287621301234,291.878277094623,0.01014819837979,100004.604886766
0.261792,120.291000601747,291.878161515791,0.0101482921459888,100004.600993016,120.291000601747,291.878161515791,0.0101482921459888,100004.600993016,120.291000601747,291.878161515791,0.0101482921459888,100004.600993016
0.261994,120.29438173378,291.878045991264,0.0101483858669221,100004.597099261,120.29438173378,291.878045991264,0.0101483858669221,100004.597099261,120.29438173378,291.878045991264,0.0101483858669221,100004.597099261
0.262196,120.297764693458,291.877930521062,0.010148479542574,100004.593205502,120.297764693458,291.877930521062,0.010148479542574,100004.593205502,120.297764693458,291.877930521062,0.010148479542574,100004.593205502
0.262398,120.301149476906,291.877815105202,0.010148573172929,100004.589311738,120.301149476906,291.877815105202,0.010148573172929,100004.589311738,120.301149476906,291.877815105202,0.010148573172929,100004.589311738
0.2626,120.304536080247,291.877699743703,0.0101486667579711,100004.58541797,120.304536080247,291.877699743703,0.0101486667579711,100004.58541797,120.304536080247,291.877699743703,0.0101486667579711,100004.58541797
0.262802,120.307924499601,291.877584436585,0.0101487602976848,100004.581524197,120.307924499601,291.877584436585,0.0101487602976848,100004.581524197,120.307924499601,291.877584436585,0.0101487602976848,100004.581524197
0.263004,120.311314731086,291.877469183866,0.0101488537920542,100004.577630419,120.311314731086,291.877469183866,0.0101488537920542,100004.577630419,120.311314731086,291.877469183866,0.0101488537920542,100004.577630419
0.263206,120.314706770819,291.877353985565,0.0101489472410635,100004.573736637,120.314706770819,291.877353985565,0.0101489472410635,100004.573736637,120.314706770819,291.877353985565,0.0101489472410635,100004.573736637
0.263408,120.318100614915,291.8772388417,0.0101490406446969,100004.56984285,120.318100614915,291.8772388417,0.0101490406446969,100004.56984285,120.318100614915,291.8772388417,0.0101490406446969,100004.56984285
0.26361,120.321496259484,291.877123752291,0.0101491340029386,100004.565949059,120.321496259484,291.877123752291,0.0101491340029386,100004.565949059,120.321496259484,291.877123752291,0.0101491340029386,100004.565949059
0.263812,120.324893700637,291.877008717357,0.0101492273157728,100004.562055263,120.324893700637,291.877008717357,0.0101492273157728,100004.562055263,120.324893700637,291.877008717357,0.0101492273157728,100004.562055263
0.264014,120.328292934483,291.876893736916,0.0101493205831836,100004.558161462,120.328292934483,291.876893736916,0.0101493205831836,100004.558161462,120.328292934483,291.876893736916,0.0101493205831836,100004.558161462
0.264216,120.331693957126,291.876778810987,0.0101494138051552,100004.554267657,120.331693957126,291.876778810987,0.0101494138051552,100004.554267657,120.331693957126,291.876778810987,0.0101494138051552,100004.554267657
0.264418,120.335096764672,291.87666393959,0.0101495069816716,100004.550373847,120.335096764672,291.87666393959,0.0101495069816716,100004.550373847,120.335096764672,291.87666393959,0.0101495069816716,100004.550373847
0.26462,120.338501353221,291.876549122743,0.010149600112717,100004.546480033,120.338501353221,291.876549122743,0.010149600112717,100004.546480033,120.338501353221,291.876549122743,0.010149600112717,100004.546480033
0.264822,120.341907718873,291.876434360465,0.0101496931982755,100004.542586213,120.341907718873,291.876434360465,0.0101496931982755,100004.542586213,120.341907718873,291.876434360465,0.0101496931982755,100004.542586213
0.265024,120.345315857727,291.876319652775,0.0101497862383311,100004.53869239,120.345315857727,291.876319652775,0.0101497862383311,100004.53869239,120.345315857727,291.876319652775,0.0101497862383311,100004.53869239
0.265226,120.348725765877,291.876204999693,0.0101498792328678,100004.534798561,120.348725765877,291.876204999693,0.0101498792328678,100004.534798561,120.348725765877,291.876204999693,0.0101498792328678,100004.534798561
0.265428,120.352137439418,291.876090401237,0.0101499721818698,100004.530904728,120.352137439418,291.876090401237,0.0101499721818698,100004.530904728,120.352137439418,291.876090401237,0.0101499721818698,100004.530904728
0.26563,120.35555087444,291.875975857426,0.010150065085321,100004.527010891,120.35555087444,291.875975857426,0.010150065085321,100004.527010891,120.35555087444,291.875975857426,0.010150065085321,100004.527010891
0.265832,120.358966067032,291.87586136828,0.0101501579432055,100004.523117048,120.358966067032,291.87586136828,0.0101501579432055,100004.523117048,120.358966067032,291.87586136828,0.0101501579432055,100004.523117048
0.266034,120.362383013283,291.875746933817,0.0101502507555071,100004.519223201,120.362383013283,291.875746933817,0.0101502507555071,100004.519223201,120.362383013283,291.875746933817,0.0101502507555071,100004.519223201
0.266236,120.365801709278,291.875632554057,0.01015034352221,100004.51532935,120.365801709278,291.875632554057,0.01015034352221,100004.51532935,120.365801709278,291.875632554057,0.01015034352221,100004.51532935
0.266438,120.369222151099,291.875518229018,0.010150436243298,100004.511435494,120.369222151099,291.875518229018,0.010150436243298,100004.511435494,120.369222151099,291.875518229018,0.010150436243298,100004.511435494
0.26664,120.372644334828,291.875403958721,0.0101505289187551,100004.507541633,120.372644334828,291.875403958721,0.0101505289187551,100004.507541633,120.372644334828,291.875403958721,0.0101505289187551,100004.507541633
0.266842,120.376068256543,291.875289743184,0.0101506215485652,100004.503647767,120.376068256543,291.875289743184,0.0101506215485652,100004.503647767,120.376068256543,291.875289743184,0.0101506215485652,100004.503647767
0.267044,120.379493912322,291.875175582426,0.0101507141327123,100004.499753897,120.379493912322,291.875175582426,0.0101507141327123,100004.499753897,120.379493912322,291.875175582426,0.0101507141327123,100004.499753897
0.267246,120.382921298239,291.875061476466,0.0101508066711801,100004.495860022,120.382921298239,291.875061476466,0.0101508066711801,100004.495860022,120.382921298239,291.875061476466,0.0101508066711801,100004.495860022
0.267448,120.386350410368,291.874947425325,0.0101508991639526,100004.491966143,120.386350410368,291.874947425325,0.0101508991639526,100004.491966143,120.386350410368,291.874947425325,0.0101508991639526,100004.491966143
0.26765,120.389781244779,291.87483342902,0.0101509916110136,100004.488072258,120.389781244779,291.87483342902,0.0101509916110136,100004.488072258,120.389781244779,291.87483342902,0.0101509916110136,100004.488072258
0.267852,120.39321379754,291.874719487572,0.0101510840123471,100004.48417837,120.39321379754,291.874719487572,0.0101510840123471,100004.48417837,120.39321379754,291.874719487572,0.0101510840123471,100004.48417837
0.268054,120.396648064718,291.874605600999,0.0101511763679367,100004.480284476,120.396648064718,291.874605600999,0.0101511763679367,100004.480284476,120.396648064718,291.874605600999,0.0101511763679367,100004.480284476
0.268256,120.400084042379,291.874491769321,0.0101512686777664,100004.476390578,120.400084042379,291.874491769321,0.0101512686777664,100004.476390578,120.400084042379,291.874491769321,0.0101512686777664,100004.476390578
0.268458,120.403521726583,291.874377992558,0.0101513609418198,100004.472496675,120.403521726583,291.874377992558,0.0101513609418198,100004.472496675,120.403521726583,291.874377992558,0.0101513609418198,100004.472496675
0.26866,120.406961113392,291.874264270728,0.0101514531600809,100004.468602767,120.406961113392,291.874264270728,0.0101514531600809,100004.468602767,120.406961113392,291.874264270728,0.0101514531600809,100004.468602767
0.268862,120.410402198864,291.874150603851,0.0101515453325333,100004.464708855,120.410402198864,291.874150603851,0.0101515453325333,100004.464708855,120.410402198864,291.874150603851,0.0101515453325333,100004.464708855
0.269064,120.413844979056,291.874036991946,0.0101516374591608,100004.460814938,120.413844979056,291.874036991946,0.0101516374591608,100004.460814938,120.413844979056,291.874036991946,0.0101516374591608,100004.460814938
0.269266,120.41728945002,291.873923435033,0.0101517295399471,100004.456921016,120.41728945002,291.873923435033,0.0101517295399471,100004.456921016,120.41728945002,291.873923435033,0.0101517295399471,100004.456921016
0.269468,120.42073560781,291.873809933131,0.0101518215748759,100004.45302709,120.42073560781,291.873809933131,0.0101518215748759,100004.45302709,120.42073560781,291.873809933131,0.0101518215748759,100004.45302709
0.26967,120.424183448475,291.87369648626,0.010151913563931,100004.449133159,120.424183448475,291.87369648626,0.010151913563931,100004.449133159,120.424183448475,291.87369648626,0.010151913563931,100004.449133159
0.269872,120.427632968064,291.873583094439,0.010152005507096,100004.445239223,120.427632968064,291.873583094439,0.010152005507096,100004.445239223,120.427632968064,291.873583094439,0.010152005507096,100004.445239223
0.270074,120.431084162621,291.873469757688,0.0101520974043545,100004.441345283,120.431084162621,291.873469757688,0.0101520974043545,100004.441345283,120.431084162621,291.873469757688,0.0101520974043545,100004.441345283
0.270276,120.434537028192,291.873356476025,0.0101521892556903,100004.437451337,120.434537028192,291.873356476025,0.0101521892556903,100004.437451337,120.434537028192,291.873356476025,0.0101521892556903,100004.437451337
0.270478,120.437991560818,291.873243249471,0.0101522810610869,100004.433557387,120.437991560818,291.873243249471,0.0101522810610869,100004.433557387,120.437991560818,291.873243249471,0.0101522810610869,100004.433557387
0.27068,120.441447756538,291.873130078046,0.010152372820528,100004.429663433,120.441447756538,291.873130078046,0.010152372820528,100004.429663433,120.441447756538,291.873130078046,0.010152372820528,100004.429663433
0.270882,120.44490561139,291.873016961768,0.0101524645339971,100004.425769474,120.44490561139,291.873016961768,0.0101524645339971,100004.425769474,120.44490561139,291.873016961768,0.0101524645339971,100004.425769474
0.271084,120.44836512141,291.872903900658,0.0101525562014779,100004.421875509,120.44836512141,291.872903900658,0.0101525562014779,100004.421875509,120.44836512141,291.872903900658,0.0101525562014779,100004.421875509
0.271286,120.451826282631,291.872790894734,0.0101526478229539,100004.417981541,120.451826282631,291.872790894734,0.0101526478229539,100004.417981541,120.451826282631,291.872790894734,0.0101526478229539,100004.417981541
0.271488,120.455289091084,291.872677944017,0.0101527393984087,100004.414087567,120.455289091084,291.872677944017,0.0101527393984087,100004.414087567,120.455289091084,291.872677944017,0.0101527393984087,100004.414087567
0.27169,120.4587535428,291.872565048526,0.0101528309278258,100004.410193589,120.4587535428,291.872565048526,0.0101528309278258,100004.410193589,120.4587535428,291.872565048526,0.0101528309278258,100004.410193589
0.271892,120.462219633804,291.872452208281,0.0101529224111886,100004.406299606,120.462219633804,291.872452208281,0.0101529224111886,100004.406299606,120.462219633804,291.872452208281,0.0101529224111886,100004.406299606
0.272094,120.465687360122,291.872339423301,0.0101530138484808,100004.402405618,120.465687360122,291.872339423301,0.0101530138484808,100004.402405618,120.465687360122,291.872339423301,0.0101530138484808,100004.402405618
0.272296,120.469156717778,291.872226693607,0.0101531052396859,100004.398511626,120.469156717778,291.872226693607,0.0101531052396859,100004.398511626,120.469156717778,291.872226693607,0.0101531052396859,100004.398511626
0.272498,120.472627702792,291.872114019218,0.0101531965847871,100004.394617628,120.472627702792,291.872114019218,0.0101531965847871,100004.394617628,120.472627702792,291.872114019218,0.0101531965847871,100004.394617628
0.2727,120.476100311184,291.872001400153,0.0101532878837681,100004.390723626,120.476100311184,291.872001400153,0.0101532878837681,100004.390723626,120.476100311184,291.872001400153,0.0101532878837681,100004.390723626
0.272902,120.479574538969,291.871888836433,0.0101533791366123,100004.38682962,120.479574538969,291.871888836433,0.0101533791366123,100004.38682962,120.479574538969,291.871888836433,0.0101533791366123,100004.38682962
0.273104,120.483050382164,291.871776328077,0.0101534703433031,100004.382935608,120.483050382164,291.871776328077,0.0101534703433031,100004.382935608,120.483050382164,291.871776328077,0.0101534703433031,100004.382935608
0.273306,120.486527836781,291.871663875105,0.0101535615038238,100004.379041592,120.486527836781,291.871663875105,0.0101535615038238,100004.379041592,120.486527836781,291.871663875105,0.0101535615038238,100004.379041592
0.273508,120.49000689883,291.871551477536,0.0101536526181579,100004.375147571,120.49000689883,291.871551477536,0.0101536526181579,100004.375147571,120.49000689883,291.871551477536,0.0101536526181579,100004.375147571
0.27371,120.49348756432,291.871439135392,0.0101537436862888,100004.371253545,120.49348756432,291.871439135392,0.0101537436862888,100004.371253545,120.49348756432,291.871439135392,0.0101537436862888,100004.371253545
0.273912,120.496969829258,291.871326848691,0.0101538347081998,100004.367359514,120.496969829258,291.871326848691,0.0101538347081998,100004.367359514,120.496969829258,291.871326848691,0.0101538347081998,100004.367359514
0.274114,120.500453689648,291.871214617453,0.0101539256838742,100004.363465479,120.500453689648,291.871214617453,0.0101539256838742,100004.363465479,120.500453689648,291.871214617453,0.0101539256838742,100004.363465479
0.274316,120.503939141492,291.871102441699,0.0101540166132954,100004.359571439,120.503939141492,291.871102441699,0.0101540166132954,100004.359571439,120.503939141492,291.871102441699,0.0101540166132954,100004.359571439
0.274518,120.507426180792,291.870990321447,0.0101541074964467,100004.355677394,120.507426180792,291.870990321447,0.0101541074964467,100004.355677394,120.507426180792,291.870990321447,0.0101541074964467,100004.355677394
0.27472,120.510914803544,291.870878256719,0.0101541983333114,100004.351783344,120.510914803544,291.870878256719,0.0101541983333114,100004.351783344,120.510914803544,291.870878256719,0.0101541983333114,100004.351783344
0.274922,120.514405005746,291.870766247534,0.0101542891238726,100004.34788929,120.514405005746,291.870766247534,0.0101542891238726,100004.34788929,120.514405005746,291.870766247534,0.0101542891238726,100004.34788929
0.275124,120.517896783392,291.870654293912,0.0101543798681138,100004.34399523,120.517896783392,291.870654293912,0.0101543798681138,100004.34399523,120.517896783392,291.870654293912,0.0101543798681138,100004.34399523
0.275326,120.521390132473,291.870542395873,0.0101544705660182,100004.340101166,120.521390132473,291.870542395873,0.0101544705660182,100004.340101166,120.521390132473,291.870542395873,0.0101544705660182,100004.340101166
0.275528,120.524885048979,291.870430553437,0.0101545612175689,100004.336207097,120.524885048979,291.870430553437,0.0101545612175689,100004.336207097,120.524885048979,291.870430553437,0.0101545612175689,100004.336207097
0.27573,120.528381528899,291.870318766625,0.0101546518227492,100004.332313024,120.528381528899,291.870318766625,0.0101546518227492,100004.332313024,120.528381528899,291.870318766625,0.0101546518227492,100004.332313024
0.275932,120.531879568218,291.870207035455,0.0101547423815423,100004.328418945,120.531879568218,291.870207035455,0.0101547423815423,100004.328418945,120.531879568218,291.870207035455,0.0101547423815423,100004.328418945
0.276134,120.535379162921,291.870095359948,0.0101548328939313,100004.324524862,120.535379162921,291.870095359948,0.0101548328939313,100004.324524862,120.535379162921,291.870095359948,0.0101548328939313,100004.324524862
0.276336,120.538880308988,291.869983740125,0.0101549233598995,100004.320630774,120.538880308988,291.869983740125,0.0101549233598995,100004.320630774,120.538880308988,291.869983740125,0.0101549233598995,100004.320630774
0.276538,120.542383002399,291.869872176005,0.0101550137794299,100004.316736681,120.542383002399,291.869872176005,0.0101550137794299,100004.316736681,120.542383002399,291.869872176005,0.0101550137794299,100004.316736681
0.27674,120.545887239133,291.869760667609,0.0101551041525057,100004.312842583,120.545887239133,291.869760667609,0.0101551041525057,100004.312842583,120.545887239133,291.869760667609,0.0101551041525057,100004.312842583
0.276942,120.549393015163,291.869649214956,0.01015519447911,100004.308948481,120.549393015163,291.869649214956,0.01015519447911,100004.308948481,120.549393015163,291.869649214956,0.01015519447911,100004.308948481
0.277144,120.552900326465,291.869537818067,0.010155284759226,100004.305054373,120.552900326465,291.869537818067,0.010155284759226,100004.305054373,120.552900326465,291.869537818067,0.010155284759226,100004.305054373
0.277346,120.556409169009,291.869426476962,0.0101553749928366,100004.301160261,120.556409169009,291.869426476962,0.0101553749928366,100004.301160261,120.556409169009,291.869426476962,0.0101553749928366,100004.301160261
0.277548,120.559919538764,291.869315191662,0.0101554651799249,100004.297266144,120.559919538764,291.869315191662,0.0101554651799249,100004.297266144,120.559919538764,291.869315191662,0.0101554651799249,100004.297266144
0.27775,120.563431431699,291.869203962186,0.0101555553204741,100004.293372022,120.563431431699,291.869203962186,0.0101555553204741,100004.293372022,120.563431431699,291.869203962186,0.0101555553204741,100004.293372022
0.277952,120.566944843777,291.869092788554,0.0101556454144671,100004.289477895,120.566944843777,291.869092788554,0.0101556454144671,100004.289477895,120.566944843777,291.869092788554,0.0101556454144671,100004.289477895
0.278154,120.570459770961,291.868981670787,0.010155735461887,100004.285583764,120.570459770961,291.868981670787,0.010155735461887,100004.285583764,120.570459770961,291.868981670787,0.010155735461887,100004.285583764
0.278356,120.573976209214,291.868870608906,0.0101558254627167,100004.281689627,120.573976209214,291.868870608906,0.0101558254627167,100004.281689627,120.573976209214,291.868870608906,0.0101558254627167,100004.281689627
0.278558,120.577494154494,291.86875960293,0.0101559154169392,100004.277795486,120.577494154494,291.86875960293,0.0101559154169392,100004.277795486,120.577494154494,291.86875960293,0.0101559154169392,100004.277795486
0.27876,120.581013602757,291.86864865288,0.0101560053245375,100004.27390134,120.581013602757,291.86864865288,0.0101560053245375,100004.27390134,120.581013602757,291.86864865288,0.0101560053245375,100004.27390134
0.278962,120.584534549959,291.868537758776,0.0101560951854946,100004.270007189,120.584534549959,291.868537758776,0.0101560951854946,100004.270007189,120.584534549959,291.868537758776,0.0101560951854946,100004.270007189
0.279164,120.588056992052,291.868426920638,0.0101561849997934,100004.266113033,120.588056992052,291.868426920638,0.0101561849997934,100004.266113033,120.588056992052,291.868426920638,0.0101561849997934,100004.266113033
