"time","wiredX.y"
4.9272,2
4.9296,2
4.932,2
4.9344,2
4.9368,2
4.9392,2
4.9416,2
4.944,2
4.9464,2
4.9488,2
4.9512,2
4.9536,2
4.956,2
4.9584,2
4.9608,2
4.9632,2
4.9656,2
4.968,2
4.9704,2
4.9728,2
4.9752,2
4.9776,2
4.98,2
4.9824,2
4.9848,2
4.9872,2
4.9896,2
4.992,2
4.9944,2
4.9968,2
4.9992,2
5,2
5,2
5.0016,2
5.004,2
5.0064,2
5.0088,2
5.0112,2
5.0136,2
5.016,2
5.0184,2
5.0208,2
5.0232,2
5.0256,2
5.028,2
5.0304,2
5.0328,2
5.0352,2
5.0376,2
5.04,2
5.0424,2
5.0448,2
5.0472,2
5.0496,2
5.052,2
5.0544,2
5.0568,2
5.0592,2
5.0616,2
5.064,2
5.0664,2
5.0688,2
5.0712,2
5.0736,2
5.076,2
5.0784,2
5.0808,2
5.0832,2
5.0856,2
5.088,2
5.0904,2
5.0928,2
5.0952,2
5.0976,2
5.1,2
5.1024,2
5.1048,2
5.1072,2
5.1096,2
5.112,2
5.1144,2
5.1168,2
5.1192,2
5.1216,2
5.124,2
5.1264,2
5.1288,2
5.1312,2
5.1336,2
5.136,2
5.1384,2
5.1408,2
5.1432,2
5.1456,2
5.148,2
5.1504,2
5.1528,2
5.1552,2
5.1576,2
5.16,2
5.1624,2
5.1648,2
5.1672,2
5.1696,2
5.172,2
5.1744,2
5.1768,2
5.1792,2
5.1816,2
5.184,2
5.1864,2
5.1888,2
5.1912,2
5.1936,2
5.196,2
5.1984,2
5.2008,2
5.2032,2
5.2056,2
5.208,2
5.2104,2
5.2128,2
5.2152,2
5.2176,2
5.22,2
5.2224,2
5.2248,2
5.2272,2
5.2296,2
5.232,2
5.2344,2
5.2368,2
5.2392,2
5.2416,2
5.244,2
5.2464,2
5.2488,2
5.2512,2
5.2536,2
5.256,2
5.2584,2
5.2608,2
5.2632,2
5.2656,2
5.268,2
5.2704,2
5.2728,2
5.2752,2
5.2776,2
5.28,2
5.2824,2
5.2848,2
5.2872,2
5.2896,2
5.292,2
5.2944,2
5.2968,2
5.2992,2
5.3016,2
5.304,2
5.3064,2
5.3088,2
5.3112,2
5.3136,2
5.316,2
5.3184,2
5.3208,2
5.3232,2
5.3256,2
5.328,2
5.3304,2
5.3328,2
5.3352,2
5.3376,2
5.34,2
5.3424,2
5.3448,2
5.3472,2
5.3496,2
5.352,2
5.3544,2
5.3568,2
5.3592,2
5.3616,2
5.364,2
5.3664,2
5.3688,2
5.3712,2
5.3736,2
5.376,2
5.3784,2
5.3808,2
5.3832,2
5.3856,2
5.388,2
5.3904,2
5.3928,2
5.3952,2
5.3976,2
5.4,2
5.4024,2
5.4048,2
5.4072,2
5.4096,2
5.412,2
5.4144,2
5.4168,2
5.4192,2
5.4216,2
5.424,2
5.4264,2
5.4288,2
5.4312,2
5.4336,2
5.436,2
5.4384,2
5.4408,2
5.4432,2
5.4456,2
5.448,2
5.4504,2
5.4528,2
5.4552,2
5.4576,2
5.46,2
5.4624,2
5.4648,2
5.4672,2
5.4696,2
5.472,2
5.4744,2
5.4768,2
5.4792,2
5.4816,2
5.484,2
5.4864,2
5.4888,2
5.4912,2
5.4936,2
5.496,2
5.4984,2
5.5008,2
5.5032,2
5.5056,2
5.508,2
5.5104,2
5.5128,2
5.5152,2
5.5176,2
5.52,2
5.5224,2
5.5248,2
5.5272,2
5.5296,2
5.532,2
5.5344,2
5.5368,2
5.5392,2
5.5416,2
5.544,2
5.5464,2
5.5488,2
5.5512,2
5.5536,2
5.556,2
5.5584,2
5.5608,2
5.5632,2
5.5656,2
5.568,2
5.5704,2
5.5728,2
5.5752,2
5.5776,2
5.58,2
5.5824,2
5.5848,2
5.5872,2
5.5896,2
5.592,2
5.5944,2
5.5968,2
5.5992,2
5.6016,2
5.604,2
5.6064,2
5.6088,2
5.6112,2
5.6136,2
5.616,2
5.6184,2
5.6208,2
5.6232,2
5.6256,2
5.628,2
5.6304,2
5.6328,2
5.6352,2
5.6376,2
5.64,2
5.6424,2
5.6448,2
5.6472,2
5.6496,2
5.652,2
5.6544,2
5.6568,2
5.6592,2
5.6616,2
5.664,2
5.6664,2
5.6688,2
5.6712,2
5.6736,2
5.676,2
5.6784,2
5.6808,2
5.6832,2
5.6856,2
5.688,2
5.6904,2
5.6928,2
5.6952,2
5.6976,2
5.7,2
5.7024,2
5.7048,2
5.7072,2
5.7096,2
5.712,2
5.7144,2
5.7168,2
5.7192,2
5.7216,2
5.724,2
5.7264,2
5.7288,2
5.7312,2
5.7336,2
5.736,2
5.7384,2
5.7408,2
5.7432,2
5.7456,2
5.748,2
5.7504,2
5.7528,2
5.7552,2
5.7576,2
5.76,2
5.7624,2
5.7648,2
5.7672,2
5.7696,2
5.772,2
5.7744,2
5.7768,2
5.7792,2
5.7816,2
5.784,2
5.7864,2
5.7888,2
5.7912,2
5.7936,2
5.796,2
5.7984,2
5.8008,2
5.8032,2
5.8056,2
5.808,2
5.8104,2
5.8128,2
5.8152,2
5.8176,2
5.82,2
5.8224,2
5.8248,2
5.8272,2
5.8296,2
5.832,2
5.8344,2
5.8368,2
5.8392,2
5.8416,2
5.844,2
5.8464,2
5.8488,2
5.8512,2
5.8536,2
5.856,2
5.8584,2
5.8608,2
5.8632,2
5.8656,2
5.868,2
5.8704,2
5.8728,2
5.8752,2
5.8776,2
5.88,2
5.8824,2
5.8848,2
5.8872,2
5.8896,2
5.892,2
5.8944,2
5.8968,2
5.8992,2
5.9016,2
5.904,2
5.9064,2
5.9088,2
5.9112,2
5.9136,2
5.916,2
5.9184,2
5.9208,2
5.9232,2
5.9256,2
5.928,2
5.9304,2
5.9328,2
5.9352,2
5.9376,2
5.94,2
5.9424,2
5.9448,2
5.9472,2
5.9496,2
5.952,2
5.9544,2
5.9568,2
5.9592,2
5.9616,2
5.964,2
5.9664,2
5.9688,2
5.9712,2
5.9736,2
5.976,2
5.9784,2
5.9808,2
5.9832,2
5.9856,2
5.988,2
5.9904,2
5.9928,2
5.9952,2
5.9976,2
6,2
6,4
6.0024,4
6.0048,4
6.0072,4
6.0096,4
6.012,4
6.0144,4
6.0168,4
6.0192,4
6.0216,4
6.024,4
6.0264,4
6.0288,4
6.0312,4
6.0336,4
6.036,4
6.0384,4
6.0408,4
6.0432,4
6.0456,4
6.048,4
6.0504,4
6.0528,4
6.0552,4
6.0576,4
6.06,4
6.0624,4
6.0648,4
6.0672,4
6.0696,4
6.072,4
6.0744,4
6.0768,4
6.0792,4
6.0816,4
6.084,4
6.0864,4
6.0888,4
6.0912,4
6.0936,4
6.096,4
6.0984,4
6.1008,4
6.1032,4
6.1056,4
6.108,4
6.1104,4
6.1128,4
6.1152,4
6.1176,4
6.12,4
6.1224,4
6.1248,4
6.1272,4
6.1296,4
6.132,4
6.1344,4
6.1368,4
6.1392,4
6.1416,4
6.144,4
6.1464,4
6.1488,4
6.1512,4
6.1536,4
6.156,4
6.1584,4
6.1608,4
6.1632,4
6.1656,4
6.168,4
6.1704,4
6.1728,4
6.1752,4
6.1776,4
6.18,4
6.1824,4
6.1848,4
6.1872,4
6.1896,4
6.192,4
6.1944,4
6.1968,4
6.1992,4
6.2016,4
6.204,4
6.2064,4
6.2088,4
6.2112,4
6.2136,4
6.216,4
6.2184,4
6.2208,4
6.2232,4
6.2256,4
6.228,4
6.2304,4
6.2328,4
6.2352,4
6.2376,4
6.24,4
6.2424,4
6.2448,4
6.2472,4
6.2496,4
6.252,4
6.2544,4
6.2568,4
6.2592,4
6.2616,4
6.264,4
6.2664,4
6.2688,4
6.2712,4
6.2736,4
6.276,4
6.2784,4
6.2808,4
6.2832,4
6.2856,4
6.288,4
6.2904,4
6.2928,4
6.2952,4
6.2976,4
6.3,4
6.3024,4
6.3048,4
6.3072,4
6.3096,4
6.312,4
6.3144,4
6.3168,4
6.3192,4
6.3216,4
6.324,4
6.3264,4
6.3288,4
6.3312,4
6.3336,4
6.336,4
6.3384,4
6.3408,4
6.3432,4
6.3456,4
6.348,4
6.3504,4
6.3528,4
6.3552,4
6.3576,4
6.36,4
6.3624,4
6.3648,4
6.3672,4
6.3696,4
6.372,4
6.3744,4
6.3768,4
6.3792,4
6.3816,4
6.384,4
6.3864,4
6.3888,4
6.3912,4
6.3936,4
6.396,4
6.3984,4
6.4008,4
6.4032,4
6.4056,4
6.408,4
6.4104,4
6.4128,4
6.4152,4
6.4176,4
6.42,4
6.4224,4
6.4248,4
6.4272,4
6.4296,4
6.432,4
6.4344,4
6.4368,4
6.4392,4
6.4416,4
6.444,4
6.4464,4
6.4488,4
6.4512,4
6.4536,4
6.456,4
6.4584,4
6.4608,4
6.4632,4
6.4656,4
6.468,4
6.4704,4
6.4728,4
6.4752,4
6.4776,4
6.48,4
6.4824,4
6.4848,4
6.4872,4
6.4896,4
6.492,4
6.4944,4
6.4968,4
6.4992,4
6.5016,4
6.504,4
6.5064,4
6.5088,4
6.5112,4
6.5136,4
6.516,4
6.5184,4
6.5208,4
6.5232,4
6.5256,4
6.528,4
6.5304,4
6.5328,4
6.5352,4
6.5376,4
6.54,4
6.5424,4
6.5448,4
6.5472,4
6.5496,4
6.552,4
6.5544,4
6.5568,4
6.5592,4
6.5616,4
6.564,4
6.5664,4
6.5688,4
6.5712,4
6.5736,4
6.576,4
6.5784,4
6.5808,4
6.5832,4
6.5856,4
6.588,4
6.5904,4
6.5928,4
6.5952,4
6.5976,4
6.6,4
6.6024,4
6.6048,4
6.6072,4
6.6096,4
6.612,4
6.6144,4
6.6168,4
6.6192,4
6.6216,4
6.624,4
6.6264,4
6.6288,4
6.6312,4
6.6336,4
6.636,4
6.6384,4
6.6408,4
6.6432,4
6.6456,4
6.648,4
6.6504,4
6.6528,4
6.6552,4
6.6576,4
6.66,4
6.6624,4
6.6648,4
6.6672,4
6.6696,4
6.672,4
6.6744,4
6.6768,4
6.6792,4
6.6816,4
6.684,4
6.6864,4
6.6888,4
6.6912,4
6.6936,4
6.696,4
6.6984,4
6.7008,4
6.7032,4
6.7056,4
6.708,4
6.7104,4
6.7128,4
6.7152,4
6.7176,4
6.72,4
6.7224,4
6.7248,4
6.7272,4
6.7296,4
6.732,4
6.7344,4
6.7368,4
6.7392,4
6.7416,4
6.744,4
6.7464,4
6.7488,4
6.7512,4
6.7536,4
6.756,4
6.7584,4
6.7608,4
6.7632,4
6.7656,4
6.768,4
6.7704,4
6.7728,4
6.7752,4
6.7776,4
6.78,4
6.7824,4
6.7848,4
6.7872,4
6.7896,4
6.792,4
6.7944,4
6.7968,4
6.7992,4
6.8016,4
6.804,4
6.8064,4
6.8088,4
6.8112,4
6.8136,4
6.816,4
6.8184,4
6.8208,4
6.8232,4
6.8256,4
6.828,4
6.8304,4
6.8328,4
6.8352,4
6.8376,4
6.84,4
6.8424,4
6.8448,4
6.8472,4
6.8496,4
6.852,4
6.8544,4
6.8568,4
6.8592,4
6.8616,4
6.864,4
6.8664,4
6.8688,4
6.8712,4
6.8736,4
6.876,4
6.8784,4
6.8808,4
6.8832,4
6.8856,4
6.888,4
6.8904,4
6.8928,4
6.8952,4
6.8976,4
6.9,4
6.9024,4
6.9048,4
6.9072,4
6.9096,4
6.912,4
6.9144,4
6.9168,4
6.9192,4
6.9216,4
6.924,4
6.9264,4
6.9288,4
6.9312,4
6.9336,4
6.936,4
6.9384,4
6.9408,4
6.9432,4
6.9456,4
6.948,4
6.9504,4
6.9528,4
6.9552,4
6.9576,4
6.96,4
6.9624,4
6.9648,4
6.9672,4
6.9696,4
6.972,4
6.9744,4
6.9768,4
6.9792,4
6.9816,4
6.984,4
6.9864,4
6.9888,4
6.9912,4
6.9936,4
6.996,4
6.9984,4
7,4
7,4
7.0008,4
7.0032,4
7.0056,4
7.008,4
7.0104,4
7.0128,4
7.0152,4
7.0176,4
7.02,4
7.0224,4
7.0248,4
7.0272,4
7.0296,4
7.032,4
7.0344,4
7.0368,4
7.0392,4
7.0416,4
7.044,4
7.0464,4
7.0488,4
7.0512,4
7.0536,4
7.056,4
7.0584,4
7.0608,4
7.0632,4
7.0656,4
7.068,4
7.0704,4
7.0728,4
7.0752,4
7.0776,4
7.08,4
7.0824,4
7.0848,4
7.0872,4
7.0896,4
7.092,4
7.0944,4
7.0968,4
7.0992,4
7.1016,4
7.104,4
7.1064,4
7.1088,4
7.1112,4
7.1136,4
7.116,4
7.1184,4
7.1208,4
7.1232,4
7.1256,4
7.128,4
7.1304,4
7.1328,4
7.1352,4
7.1376,4
7.14,4
7.1424,4
7.1448,4
7.1472,4
7.1496,4
7.152,4
7.1544,4
7.1568,4
7.1592,4
7.1616,4
7.164,4
7.1664,4
7.1688,4
7.1712,4
7.1736,4
7.176,4
7.1784,4
7.1808,4
7.1832,4
7.1856,4
7.188,4
7.1904,4
7.1928,4
7.1952,4
7.1976,4
7.2,4
7.2024,4
7.2048,4
7.2072,4
7.2096,4
7.212,4
7.2144,4
7.2168,4
7.2192,4
7.2216,4
7.224,4
7.2264,4
7.2288,4
7.2312,4
7.2336,4
7.236,4
7.2384,4
7.2408,4
7.2432,4
7.2456,4
7.248,4
7.2504,4
7.2528,4
7.2552,4
7.2576,4
7.26,4
7.2624,4
7.2648,4
7.2672,4
7.2696,4
7.272,4
7.2744,4
7.2768,4
7.2792,4
7.2816,4
7.284,4
7.2864,4
7.2888,4
7.2912,4
7.2936,4
7.296,4
7.2984,4
7.3008,4
7.3032,4
7.3056,4
7.308,4
7.3104,4
7.3128,4
7.3152,4
7.3176,4
7.32,4
7.3224,4
7.3248,4
7.3272,4
7.3296,4
7.332,4
7.3344,4
7.3368,4
7.3392,4
7.3416,4
7.344,4
7.3464,4
7.3488,4
7.3512,4
7.3536,4
7.356,4
7.3584,4
7.3608,4
7.3632,4
7.3656,4
7.368,4
7.3704,4
7.3728,4
7.3752,4
7.3776,4
7.38,4
7.3824,4
7.3848,4
7.3872,4
7.3896,4
7.392,4
7.3944,4
7.3968,4
7.3992,4
7.4016,4
7.404,4
7.4064,4
7.4088,4
7.4112,4
7.4136,4
7.416,4
7.4184,4
7.4208,4
7.4232,4
7.4256,4
7.428,4
7.4304,4
7.4328,4
7.4352,4
7.4376,4
7.44,4
7.4424,4
7.4448,4
7.4472,4
7.4496,4
7.452,4
7.4544,4
7.4568,4
7.4592,4
7.4616,4
7.464,4
7.4664,4
7.4688,4
7.4712,4
7.4736,4
7.476,4
7.4784,4
7.4808,4
7.4832,4
7.4856,4
7.488,4
7.4904,4
7.4928,4
7.4952,4
7.4976,4
7.5,4
7.5024,4
7.5048,4
7.5072,4
7.5096,4
7.512,4
7.5144,4
7.5168,4
7.5192,4
7.5216,4
7.524,4
7.5264,4
7.5288,4
7.5312,4
7.5336,4
7.536,4
7.5384,4
7.5408,4
7.5432,4
7.5456,4
7.548,4
7.5504,4
7.5528,4
7.5552,4
7.5576,4
7.56,4
7.5624,4
7.5648,4
7.5672,4
7.5696,4
7.572,4
7.5744,4
7.5768,4
7.5792,4
7.5816,4
7.584,4
7.5864,4
7.5888,4
7.5912,4
7.5936,4
7.596,4
7.5984,4
7.6008,4
7.6032,4
7.6056,4
7.608,4
7.6104,4
7.6128,4
7.6152,4
7.6176,4
7.62,4
7.6224,4
7.6248,4
7.6272,4
7.6296,4
7.632,4
7.6344,4
7.6368,4
7.6392,4
7.6416,4
7.644,4
7.6464,4
7.6488,4
7.6512,4
7.6536,4
7.656,4
7.6584,4
7.6608,4
7.6632,4
7.6656,4
7.668,4
7.6704,4
7.6728,4
7.6752,4
7.6776,4
7.68,4
7.6824,4
7.6848,4
7.6872,4
7.6896,4
7.692,4
7.6944,4
7.6968,4
7.6992,4
7.7016,4
7.704,4
7.7064,4
7.7088,4
7.7112,4
7.7136,4
7.716,4
7.7184,4
7.7208,4
7.7232,4
7.7256,4
7.728,4
7.7304,4
7.7328,4
7.7352,4
7.7376,4
7.74,4
7.7424,4
7.7448,4
7.7472,4
7.7496,4
7.752,4
7.7544,4
7.7568,4
7.7592,4
7.7616,4
7.764,4
7.7664,4
7.7688,4
7.7712,4
7.7736,4
7.776,4
7.7784,4
7.7808,4
7.7832,4
7.7856,4
7.788,4
7.7904,4
7.7928,4
7.7952,4
7.7976,4
7.8,4
7.8024,4
7.8048,4
7.8072,4
7.8096,4
7.812,4
7.8144,4
7.8168,4
7.8192,4
7.8216,4
7.824,4
7.8264,4
7.8288,4
7.8312,4
7.8336,4
7.836,4
7.8384,4
7.8408,4
7.8432,4
7.8456,4
7.848,4
7.8504,4
7.8528,4
7.8552,4
7.8576,4
7.86,4
7.8624,4
7.8648,4
7.8672,4
7.8696,4
7.872,4
7.8744,4
7.8768,4
7.8792,4
7.8816,4
7.884,4
7.8864,4
7.8888,4
7.8912,4
7.8936,4
7.896,4
7.8984,4
7.9008,4
7.9032,4
7.9056,4
7.908,4
7.9104,4
7.9128,4
7.9152,4
7.9176,4
7.92,4
7.9224,4
7.9248,4
7.9272,4
7.9296,4
7.932,4
7.9344,4
7.9368,4
7.9392,4
7.9416,4
7.944,4
7.9464,4
7.9488,4
7.9512,4
7.9536,4
7.956,4
7.9584,4
7.9608,4
7.9632,4
7.9656,4
7.968,4
7.9704,4
7.9728,4
7.9752,4
7.9776,4
7.98,4
7.9824,4
7.9848,4
7.9872,4
7.9896,4
7.992,4
7.9944,4
7.9968,4
7.9992,4
8,4
8,3
8.0016,3
8.004,3
8.0064,3
8.0088,3
8.0112,3
8.0136,3
8.016,3
8.0184,3
8.0208,3
8.0232,3
8.0256,3
8.028,3
8.0304,3
8.0328,3
8.0352,3
8.0376,3
8.04,3
8.0424,3
8.0448,3
8.0472,3
8.0496,3
8.052,3
8.0544,3
8.0568,3
8.0592,3
8.0616,3
8.064,3
8.0664,3
8.0688,3
8.0712,3
8.0736,3
8.076,3
8.0784,3
8.0808,3
8.0832,3
8.0856,3
8.088,3
8.0904,3
8.0928,3
8.0952,3
8.0976,3
8.1,3
8.1024,3
8.1048,3
8.1072,3
8.1096,3
8.112,3
8.1144,3
8.1168,3
8.1192,3
8.1216,3
8.124,3
8.1264,3
8.1288,3
8.1312,3
8.1336,3
8.136,3
8.1384,3
8.1408,3
8.1432,3
8.1456,3
8.148,3
8.1504,3
8.1528,3
8.1552,3
8.1576,3
8.16,3
8.1624,3
8.1648,3
8.1672,3
8.1696,3
8.172,3
8.1744,3
8.1768,3
8.1792,3
8.1816,3
8.184,3
8.1864,3
8.1888,3
8.1912,3
8.1936,3
8.196,3
8.1984,3
8.2008,3
8.2032,3
8.2056,3
8.208,3
8.2104,3
8.2128,3
8.2152,3
8.2176,3
8.22,3
8.2224,3
8.2248,3
8.2272,3
8.2296,3
8.232,3
8.2344,3
8.2368,3
8.2392,3
8.2416,3
8.244,3
8.2464,3
8.2488,3
8.2512,3
8.2536,3
8.256,3
8.2584,3
8.2608,3
8.2632,3
8.2656,3
8.268,3
8.2704,3
8.2728,3
8.2752,3
8.2776,3
8.28,3
8.2824,3
8.2848,3
8.2872,3
8.2896,3
8.292,3
8.2944,3
8.2968,3
8.2992,3
8.3016,3
8.304,3
8.3064,3
8.3088,3
8.3112,3
8.3136,3
8.316,3
8.3184,3
8.3208,3
8.3232,3
8.3256,3
8.328,3
8.3304,3
8.3328,3
8.3352,3
8.3376,3
8.34,3
8.3424,3
8.3448,3
8.3472,3
8.3496,3
8.352,3
8.3544,3
8.3568,3
8.3592,3
8.3616,3
8.364,3
8.3664,3
8.3688,3
8.3712,3
8.3736,3
8.376,3
8.3784,3
8.3808,3
8.3832,3
8.3856,3
8.388,3
8.3904,3
8.3928,3
8.3952,3
8.3976,3
8.4,3
8.4024,3
8.4048,3
8.4072,3
8.4096,3
8.412,3
8.4144,3
8.4168,3
8.4192,3
8.4216,3
8.424,3
8.4264,3
8.4288,3
8.4312,3
8.4336,3
8.436,3
8.4384,3
8.4408,3
8.4432,3
8.4456,3
8.448,3
8.4504,3
8.4528,3
8.4552,3
8.4576,3
8.46,3
8.4624,3
8.4648,3
8.4672,3
8.4696,3
8.472,3
8.4744,3
8.4768,3
8.4792,3
8.4816,3
8.484,3
8.4864,3
8.4888,3
8.4912,3
8.4936,3
8.496,3
8.4984,3
8.5008,3
8.5032,3
8.5056,3
8.508,3
8.5104,3
8.5128,3
8.5152,3
8.5176,3
8.52,3
8.5224,3
8.5248,3
8.5272,3
8.5296,3
8.532,3
8.5344,3
8.5368,3
8.5392,3
8.5416,3
8.544,3
8.5464,3
8.5488,3
8.5512,3
8.5536,3
8.556,3
8.5584,3
8.5608,3
8.5632,3
8.5656,3
8.568,3
8.5704,3
8.5728,3
8.5752,3
8.5776,3
8.58,3
8.5824,3
8.5848,3
8.5872,3
8.5896,3
8.592,3
8.5944,3
8.5968,3
8.5992,3
8.6016,3
8.604,3
8.6064,3
8.6088,3
8.6112,3
8.6136,3
8.616,3
8.6184,3
8.6208,3
8.6232,3
8.6256,3
8.628,3
8.6304,3
8.6328,3
8.6352,3
8.6376,3
8.64,3
8.6424,3
8.6448,3
8.6472,3
8.6496,3
8.652,3
8.6544,3
8.6568,3
8.6592,3
8.6616,3
8.664,3
8.6664,3
8.6688,3
8.6712,3
8.6736,3
8.676,3
8.6784,3
8.6808,3
8.6832,3
8.6856,3
8.688,3
8.6904,3
8.6928,3
8.6952,3
8.6976,3
8.7,3
8.7024,3
8.7048,3
8.7072,3
8.7096,3
8.712,3
8.7144,3
8.7168,3
8.7192,3
8.7216,3
8.724,3
8.7264,3
8.7288,3
8.7312,3
8.7336,3
8.736,3
8.7384,3
8.7408,3
8.7432,3
8.7456,3
8.748,3
8.7504,3
8.7528,3
8.7552,3
8.7576,3
8.76,3
8.7624,3
8.7648,3
8.7672,3
8.7696,3
8.772,3
8.7744,3
8.7768,3
8.7792,3
8.7816,3
8.784,3
8.7864,3
8.7888,3
8.7912,3
8.7936,3
8.796,3
8.7984,3
8.8008,3
8.8032,3
8.8056,3
8.808,3
8.8104,3
8.8128,3
8.8152,3
8.8176,3
8.82,3
8.8224,3
8.8248,3
8.8272,3
8.8296,3
8.832,3
8.8344,3
8.8368,3
8.8392,3
8.8416,3
8.844,3
8.8464,3
8.8488,3
8.8512,3
8.8536,3
8.856,3
8.8584,3
8.8608,3
8.8632,3
8.8656,3
8.868,3
8.8704,3
8.8728,3
8.8752,3
8.8776,3
8.88,3
8.8824,3
8.8848,3
8.8872,3
8.8896,3
8.892,3
8.8944,3
8.8968,3
8.8992,3
8.9016,3
8.904,3
8.9064,3
8.9088,3
8.9112,3
8.9136,3
8.916,3
8.9184,3
8.9208,3
8.9232,3
8.9256,3
8.928,3
8.9304,3
8.9328,3
8.9352,3
8.9376,3
8.94,3
8.9424,3
8.9448,3
8.9472,3
8.9496,3
8.952,3
8.9544,3
8.9568,3
8.9592,3
8.9616,3
8.964,3
8.9664,3
8.9688,3
8.9712,3
8.9736,3
8.976,3
8.9784,3
8.9808,3
8.9832,3
8.9856,3
8.988,3
8.9904,3
8.9928,3
8.9952,3
8.9976,3
9,3
9,3
9.0024,3
9.0048,3
9.0072,3
9.0096,3
9.012,3
9.0144,3
9.0168,3
9.0192,3
9.0216,3
9.024,3
9.0264,3
9.0288,3
9.0312,3
9.0336,3
9.036,3
9.0384,3
9.0408,3
9.0432,3
9.0456,3
9.048,3
9.0504,3
9.0528,3
9.0552,3
9.0576,3
9.06,3
9.0624,3
9.0648,3
9.0672,3
9.0696,3
9.072,3
9.0744,3
9.0768,3
9.0792,3
9.0816,3
9.084,3
9.0864,3
9.0888,3
9.0912,3
9.0936,3
9.096,3
9.0984,3
9.1008,3
9.1032,3
9.1056,3
9.108,3
9.1104,3
9.1128,3
9.1152,3
9.1176,3
9.12,3
9.1224,3
9.1248,3
9.1272,3
9.1296,3
9.132,3
9.1344,3
9.1368,3
9.1392,3
9.1416,3
9.144,3
9.1464,3
9.1488,3
9.1512,3
9.1536,3
9.156,3
9.1584,3
9.1608,3
9.1632,3
9.1656,3
9.168,3
9.1704,3
9.1728,3
9.1752,3
9.1776,3
9.18,3
9.1824,3
9.1848,3
9.1872,3
9.1896,3
9.192,3
9.1944,3
9.1968,3
9.1992,3
9.2016,3
9.204,3
9.2064,3
9.2088,3
9.2112,3
9.2136,3
9.216,3
9.2184,3
9.2208,3
9.2232,3
9.2256,3
9.228,3
9.2304,3
9.2328,3
9.2352,3
9.2376,3
9.24,3
9.2424,3
9.2448,3
9.2472,3
9.2496,3
9.252,3
9.2544,3
9.2568,3
9.2592,3
9.2616,3
9.264,3
9.2664,3
9.2688,3
9.2712,3
9.2736,3
9.276,3
9.2784,3
9.2808,3
9.2832,3
9.2856,3
9.288,3
9.2904,3
9.2928,3
9.2952,3
9.2976,3
9.3,3
9.3024,3
9.3048,3
9.3072,3
9.3096,3
9.312,3
9.3144,3
9.3168,3
9.3192,3
9.3216,3
9.324,3
9.3264,3
9.3288,3
9.3312,3
9.3336,3
9.336,3
9.3384,3
9.3408,3
9.3432,3
9.3456,3
9.348,3
9.3504,3
9.3528,3
9.3552,3
9.3576,3
9.36,3
9.3624,3
9.3648,3
9.3672,3
9.3696,3
9.372,3
9.3744,3
9.3768,3
9.3792,3
9.3816,3
9.384,3
9.3864,3
9.3888,3
9.3912,3
9.3936,3
9.396,3
9.3984,3
9.4008,3
9.4032,3
9.4056,3
9.408,3
9.4104,3
9.4128,3
9.4152,3
9.4176,3
9.42,3
9.4224,3
9.4248,3
9.4272,3
9.4296,3
9.432,3
9.4344,3
9.4368,3
9.4392,3
9.4416,3
9.444,3
9.4464,3
9.4488,3
9.4512,3
9.4536,3
9.456,3
9.4584,3
9.4608,3
9.4632,3
9.4656,3
9.468,3
9.4704,3
9.4728,3
9.4752,3
9.4776,3
9.48,3
9.4824,3
9.4848,3
9.4872,3
9.4896,3
9.492,3
9.4944,3
9.4968,3
9.4992,3
9.5016,3
9.504,3
9.5064,3
9.5088,3
9.5112,3
9.5136,3
9.516,3
9.5184,3
9.5208,3
9.5232,3
9.5256,3
9.528,3
9.5304,3
9.5328,3
9.5352,3
9.5376,3
9.54,3
9.5424,3
9.5448,3
9.5472,3
9.5496,3
9.552,3
9.5544,3
9.5568,3
9.5592,3
9.5616,3
9.564,3
9.5664,3
9.5688,3
9.5712,3
9.5736,3
9.576,3
9.5784,3
9.5808,3
9.5832,3
9.5856,3
9.588,3
9.5904,3
9.5928,3
9.5952,3
9.5976,3
9.6,3
9.6024,3
9.6048,3
9.6072,3
9.6096,3
9.612,3
9.6144,3
9.6168,3
9.6192,3
9.6216,3
9.624,3
9.6264,3
9.6288,3
9.6312,3
9.6336,3
9.636,3
9.6384,3
9.6408,3
9.6432,3
9.6456,3
9.648,3
9.6504,3
9.6528,3
9.6552,3
9.6576,3
9.66,3
9.6624,3
9.6648,3
9.6672,3
9.6696,3
9.672,3
9.6744,3
9.6768,3
9.6792,3
9.6816,3
9.684,3
9.6864,3
9.6888,3
9.6912,3
9.6936,3
9.696,3
9.6984,3
9.7008,3
9.7032,3
9.7056,3
9.708,3
9.7104,3
9.7128,3
9.7152,3
9.7176,3
9.72,3
9.7224,3
9.7248,3
9.7272,3
9.7296,3
9.732,3
9.7344,3
9.7368,3
9.7392,3
9.7416,3
9.744,3
9.7464,3
9.7488,3
9.7512,3
9.7536,3
9.756,3
9.7584,3
9.7608,3
9.7632,3
9.7656,3
9.768,3
9.7704,3
9.7728,3
9.7752,3
9.7776,3
9.78,3
9.7824,3
9.7848,3
9.7872,3
9.7896,3
9.792,3
9.7944,3
9.7968,3
9.7992,3
9.8016,3
9.804,3
9.8064,3
9.8088,3
9.8112,3
9.8136,3
9.816,3
9.8184,3
9.8208,3
9.8232,3
9.8256,3
9.828,3
9.8304,3
9.8328,3
9.8352,3
9.8376,3
9.84,3
9.8424,3
9.8448,3
9.8472,3
9.8496,3
9.852,3
