"time","Counter.FF[1].RS1.TD1.x","Counter.FF[1].RS2.TD1.x","Counter.FF[2].RS1.TD1.x","Counter.FF[2].RS2.TD1.x","Counter.FF[3].RS1.TD1.x","Counter.FF[3].RS2.TD1.x","Counter.FF[4].RS1.TD1.x","Counter.FF[4].RS2.TD1.x"
12.12,4,3,4,3,3,4,4,4
12.14,4,3,4,3,3,4,4,4
12.16,4,3,4,3,3,4,4,4
12.18,4,3,4,3,3,4,4,4
12.2,4,3,4,3,3,4,4,4
12.22,4,3,4,3,3,4,4,4
12.24,4,3,4,3,3,4,4,4
12.26,4,3,4,3,3,4,4,4
12.28,4,3,4,3,3,4,4,4
12.3,4,3,4,3,3,4,4,4
12.32,4,3,4,3,3,4,4,4
12.34,4,3,4,3,3,4,4,4
12.36,4,3,4,3,3,4,4,4
12.38,4,3,4,3,3,4,4,4
12.4,4,3,4,3,3,4,4,4
12.42,4,3,4,3,3,4,4,4
12.44,4,3,4,3,3,4,4,4
12.46,4,3,4,3,3,4,4,4
12.48,4,3,4,3,3,4,4,4
12.5,4,3,4,3,3,4,4,4
12.5,3,3,3,3,4,4,4,3
12.5010000000063,3,3,3,3,4,4,4,3
12.5010000000063,3,3,3,3,4,4,4,3
12.52,3,3,3,3,4,4,4,3
12.54,3,3,3,3,4,4,4,3
12.56,3,3,3,3,4,4,4,3
12.58,3,3,3,3,4,4,4,3
12.6,3,3,3,3,4,4,4,3
12.62,3,3,3,3,4,4,4,3
12.64,3,3,3,3,4,4,4,3
12.66,3,3,3,3,4,4,4,3
12.68,3,3,3,3,4,4,4,3
12.7,3,3,3,3,4,4,4,3
12.72,3,3,3,3,4,4,4,3
12.74,3,3,3,3,4,4,4,3
12.76,3,3,3,3,4,4,4,3
12.78,3,3,3,3,4,4,4,3
12.8,3,3,3,3,4,4,4,3
12.82,3,3,3,3,4,4,4,3
12.84,3,3,3,3,4,4,4,3
12.86,3,3,3,3,4,4,4,3
12.88,3,3,3,3,4,4,4,3
12.9,3,3,3,3,4,4,4,3
12.92,3,3,3,3,4,4,4,3
12.94,3,3,3,3,4,4,4,3
12.96,3,3,3,3,4,4,4,3
12.98,3,3,3,3,4,4,4,3
13,3,3,3,3,4,4,4,3
13,3,4,3,3,4,4,4,3
13.0010000000065,3,4,3,3,4,4,4,3
13.0010000000065,3,4,3,3,4,4,4,3
13.02,3,4,3,3,4,4,4,3
13.04,3,4,3,3,4,4,4,3
13.06,3,4,3,3,4,4,4,3
13.08,3,4,3,3,4,4,4,3
13.1,3,4,3,3,4,4,4,3
13.12,3,4,3,3,4,4,4,3
13.14,3,4,3,3,4,4,4,3
13.16,3,4,3,3,4,4,4,3
13.18,3,4,3,3,4,4,4,3
13.2,3,4,3,3,4,4,4,3
13.22,3,4,3,3,4,4,4,3
13.24,3,4,3,3,4,4,4,3
13.26,3,4,3,3,4,4,4,3
13.28,3,4,3,3,4,4,4,3
13.3,3,4,3,3,4,4,4,3
13.32,3,4,3,3,4,4,4,3
13.34,3,4,3,3,4,4,4,3
13.36,3,4,3,3,4,4,4,3
13.38,3,4,3,3,4,4,4,3
13.4,3,4,3,3,4,4,4,3
13.42,3,4,3,3,4,4,4,3
13.44,3,4,3,3,4,4,4,3
13.46,3,4,3,3,4,4,4,3
13.48,3,4,3,3,4,4,4,3
13.5,3,4,3,3,4,4,4,3
13.5,4,4,3,4,4,4,4,3
13.5010000000067,4,4,3,4,4,4,4,3
13.5010000000067,4,4,3,4,4,4,4,3
13.52,4,4,3,4,4,4,4,3
13.54,4,4,3,4,4,4,4,3
13.56,4,4,3,4,4,4,4,3
13.58,4,4,3,4,4,4,4,3
13.6,4,4,3,4,4,4,4,3
13.62,4,4,3,4,4,4,4,3
13.64,4,4,3,4,4,4,4,3
13.66,4,4,3,4,4,4,4,3
13.68,4,4,3,4,4,4,4,3
13.7,4,4,3,4,4,4,4,3
13.72,4,4,3,4,4,4,4,3
13.74,4,4,3,4,4,4,4,3
13.76,4,4,3,4,4,4,4,3
13.78,4,4,3,4,4,4,4,3
13.8,4,4,3,4,4,4,4,3
13.82,4,4,3,4,4,4,4,3
13.84,4,4,3,4,4,4,4,3
13.86,4,4,3,4,4,4,4,3
13.88,4,4,3,4,4,4,4,3
13.9,4,4,3,4,4,4,4,3
13.92,4,4,3,4,4,4,4,3
13.94,4,4,3,4,4,4,4,3
13.96,4,4,3,4,4,4,4,3
13.98,4,4,3,4,4,4,4,3
14,4,4,3,4,4,4,4,3
14,4,3,3,4,4,4,4,3
14.001000000007,4,3,3,4,4,4,4,3
14.001000000007,4,3,3,4,4,4,4,3
14.02,4,3,3,4,4,4,4,3
14.04,4,3,3,4,4,4,4,3
14.06,4,3,3,4,4,4,4,3
14.08,4,3,3,4,4,4,4,3
14.1,4,3,3,4,4,4,4,3
14.12,4,3,3,4,4,4,4,3
14.14,4,3,3,4,4,4,4,3
14.16,4,3,3,4,4,4,4,3
14.18,4,3,3,4,4,4,4,3
14.2,4,3,3,4,4,4,4,3
14.22,4,3,3,4,4,4,4,3
14.24,4,3,3,4,4,4,4,3
14.26,4,3,3,4,4,4,4,3
14.28,4,3,3,4,4,4,4,3
14.3,4,3,3,4,4,4,4,3
14.32,4,3,3,4,4,4,4,3
14.34,4,3,3,4,4,4,4,3
14.36,4,3,3,4,4,4,4,3
14.38,4,3,3,4,4,4,4,3
14.4,4,3,3,4,4,4,4,3
14.42,4,3,3,4,4,4,4,3
14.44,4,3,3,4,4,4,4,3
14.46,4,3,3,4,4,4,4,3
14.48,4,3,3,4,4,4,4,3
14.5,4,3,3,4,4,4,4,3
14.5,3,3,4,4,4,3,4,3
14.5010000000073,3,3,4,4,4,3,4,3
14.5010000000073,3,3,4,4,4,3,4,3
14.52,3,3,4,4,4,3,4,3
14.54,3,3,4,4,4,3,4,3
14.56,3,3,4,4,4,3,4,3
14.58,3,3,4,4,4,3,4,3
14.6,3,3,4,4,4,3,4,3
14.62,3,3,4,4,4,3,4,3
14.64,3,3,4,4,4,3,4,3
14.66,3,3,4,4,4,3,4,3
14.68,3,3,4,4,4,3,4,3
14.7,3,3,4,4,4,3,4,3
14.72,3,3,4,4,4,3,4,3
14.74,3,3,4,4,4,3,4,3
14.76,3,3,4,4,4,3,4,3
14.78,3,3,4,4,4,3,4,3
14.8,3,3,4,4,4,3,4,3
14.82,3,3,4,4,4,3,4,3
14.84,3,3,4,4,4,3,4,3
14.86,3,3,4,4,4,3,4,3
14.88,3,3,4,4,4,3,4,3
14.9,3,3,4,4,4,3,4,3
14.92,3,3,4,4,4,3,4,3
14.94,3,3,4,4,4,3,4,3
14.96,3,3,4,4,4,3,4,3
14.98,3,3,4,4,4,3,4,3
15,3,3,4,4,4,3,4,3
15,3,4,4,4,4,3,4,3
15.0010000000075,3,4,4,4,4,3,4,3
15.0010000000075,3,4,4,4,4,3,4,3
15.02,3,4,4,4,4,3,4,3
15.04,3,4,4,4,4,3,4,3
15.06,3,4,4,4,4,3,4,3
15.08,3,4,4,4,4,3,4,3
15.1,3,4,4,4,4,3,4,3
15.12,3,4,4,4,4,3,4,3
15.14,3,4,4,4,4,3,4,3
15.16,3,4,4,4,4,3,4,3
15.18,3,4,4,4,4,3,4,3
15.2,3,4,4,4,4,3,4,3
15.22,3,4,4,4,4,3,4,3
15.24,3,4,4,4,4,3,4,3
15.26,3,4,4,4,4,3,4,3
15.28,3,4,4,4,4,3,4,3
15.3,3,4,4,4,4,3,4,3
15.32,3,4,4,4,4,3,4,3
15.34,3,4,4,4,4,3,4,3
15.36,3,4,4,4,4,3,4,3
15.38,3,4,4,4,4,3,4,3
15.4,3,4,4,4,4,3,4,3
15.42,3,4,4,4,4,3,4,3
15.44,3,4,4,4,4,3,4,3
15.46,3,4,4,4,4,3,4,3
15.48,3,4,4,4,4,3,4,3
15.5,3,4,4,4,4,3,4,3
15.5,4,4,4,3,4,3,4,3
15.5010000000077,4,4,4,3,4,3,4,3
15.5010000000077,4,4,4,3,4,3,4,3
15.52,4,4,4,3,4,3,4,3
15.54,4,4,4,3,4,3,4,3
15.56,4,4,4,3,4,3,4,3
15.58,4,4,4,3,4,3,4,3
15.6,4,4,4,3,4,3,4,3
15.62,4,4,4,3,4,3,4,3
15.64,4,4,4,3,4,3,4,3
15.66,4,4,4,3,4,3,4,3
15.68,4,4,4,3,4,3,4,3
15.7,4,4,4,3,4,3,4,3
15.72,4,4,4,3,4,3,4,3
15.74,4,4,4,3,4,3,4,3
15.76,4,4,4,3,4,3,4,3
15.78,4,4,4,3,4,3,4,3
15.8,4,4,4,3,4,3,4,3
15.82,4,4,4,3,4,3,4,3
15.84,4,4,4,3,4,3,4,3
15.86,4,4,4,3,4,3,4,3
15.88,4,4,4,3,4,3,4,3
15.9,4,4,4,3,4,3,4,3
15.92,4,4,4,3,4,3,4,3
15.94,4,4,4,3,4,3,4,3
15.96,4,4,4,3,4,3,4,3
15.98,4,4,4,3,4,3,4,3
16,4,4,4,3,4,3,4,3
16,4,3,4,3,4,3,4,3
16.001000000008,4,3,4,3,4,3,4,3
16.001000000008,4,3,4,3,4,3,4,3
16.02,4,3,4,3,4,3,4,3
16.04,4,3,4,3,4,3,4,3
16.06,4,3,4,3,4,3,4,3
16.08,4,3,4,3,4,3,4,3
16.1,4,3,4,3,4,3,4,3
16.12,4,3,4,3,4,3,4,3
16.14,4,3,4,3,4,3,4,3
16.16,4,3,4,3,4,3,4,3
16.18,4,3,4,3,4,3,4,3
16.2,4,3,4,3,4,3,4,3
16.22,4,3,4,3,4,3,4,3
16.24,4,3,4,3,4,3,4,3
16.26,4,3,4,3,4,3,4,3
16.28,4,3,4,3,4,3,4,3
16.3,4,3,4,3,4,3,4,3
16.32,4,3,4,3,4,3,4,3
16.34,4,3,4,3,4,3,4,3
16.36,4,3,4,3,4,3,4,3
16.38,4,3,4,3,4,3,4,3
16.4,4,3,4,3,4,3,4,3
16.42,4,3,4,3,4,3,4,3
16.44,4,3,4,3,4,3,4,3
16.46,4,3,4,3,4,3,4,3
16.48,4,3,4,3,4,3,4,3
16.5,4,3,4,3,4,3,4,3
16.5,3,3,3,3,3,3,3,3
16.5010000000083,3,3,3,3,3,3,3,3
16.5010000000083,3,3,3,3,3,3,3,3
16.52,3,3,3,3,3,3,3,3
16.54,3,3,3,3,3,3,3,3
16.56,3,3,3,3,3,3,3,3
16.58,3,3,3,3,3,3,3,3
16.6,3,3,3,3,3,3,3,3
16.62,3,3,3,3,3,3,3,3
16.64,3,3,3,3,3,3,3,3
16.66,3,3,3,3,3,3,3,3
16.68,3,3,3,3,3,3,3,3
16.7,3,3,3,3,3,3,3,3
16.72,3,3,3,3,3,3,3,3
16.74,3,3,3,3,3,3,3,3
16.76,3,3,3,3,3,3,3,3
16.78,3,3,3,3,3,3,3,3
16.8,3,3,3,3,3,3,3,3
16.82,3,3,3,3,3,3,3,3
16.84,3,3,3,3,3,3,3,3
16.86,3,3,3,3,3,3,3,3
16.88,3,3,3,3,3,3,3,3
16.9,3,3,3,3,3,3,3,3
16.92,3,3,3,3,3,3,3,3
16.94,3,3,3,3,3,3,3,3
16.96,3,3,3,3,3,3,3,3
16.98,3,3,3,3,3,3,3,3
17,3,3,3,3,3,3,3,3
17,3,4,3,3,3,3,3,3
17.0010000000085,3,4,3,3,3,3,3,3
17.0010000000085,3,4,3,3,3,3,3,3
17.02,3,4,3,3,3,3,3,3
17.04,3,4,3,3,3,3,3,3
17.06,3,4,3,3,3,3,3,3
17.08,3,4,3,3,3,3,3,3
17.1,3,4,3,3,3,3,3,3
17.12,3,4,3,3,3,3,3,3
17.14,3,4,3,3,3,3,3,3
17.16,3,4,3,3,3,3,3,3
17.18,3,4,3,3,3,3,3,3
17.2,3,4,3,3,3,3,3,3
17.22,3,4,3,3,3,3,3,3
17.24,3,4,3,3,3,3,3,3
17.26,3,4,3,3,3,3,3,3
17.28,3,4,3,3,3,3,3,3
17.3,3,4,3,3,3,3,3,3
17.32,3,4,3,3,3,3,3,3
17.34,3,4,3,3,3,3,3,3
17.36,3,4,3,3,3,3,3,3
17.38,3,4,3,3,3,3,3,3
17.4,3,4,3,3,3,3,3,3
17.42,3,4,3,3,3,3,3,3
17.44,3,4,3,3,3,3,3,3
17.46,3,4,3,3,3,3,3,3
17.48,3,4,3,3,3,3,3,3
17.5,3,4,3,3,3,3,3,3
17.5,4,4,3,4,3,3,3,3
17.5010000000088,4,4,3,4,3,3,3,3
17.5010000000088,4,4,3,4,3,3,3,3
17.52,4,4,3,4,3,3,3,3
17.54,4,4,3,4,3,3,3,3
17.56,4,4,3,4,3,3,3,3
17.58,4,4,3,4,3,3,3,3
17.6,4,4,3,4,3,3,3,3
17.62,4,4,3,4,3,3,3,3
17.64,4,4,3,4,3,3,3,3
17.66,4,4,3,4,3,3,3,3
17.68,4,4,3,4,3,3,3,3
17.7,4,4,3,4,3,3,3,3
17.72,4,4,3,4,3,3,3,3
17.74,4,4,3,4,3,3,3,3
17.76,4,4,3,4,3,3,3,3
17.78,4,4,3,4,3,3,3,3
17.8,4,4,3,4,3,3,3,3
17.82,4,4,3,4,3,3,3,3
17.84,4,4,3,4,3,3,3,3
17.86,4,4,3,4,3,3,3,3
17.88,4,4,3,4,3,3,3,3
17.9,4,4,3,4,3,3,3,3
17.92,4,4,3,4,3,3,3,3
17.94,4,4,3,4,3,3,3,3
17.96,4,4,3,4,3,3,3,3
17.98,4,4,3,4,3,3,3,3
18,4,4,3,4,3,3,3,3
18,4,3,3,4,3,3,3,3
18.001000000009,4,3,3,4,3,3,3,3
18.001000000009,4,3,3,4,3,3,3,3
18.02,4,3,3,4,3,3,3,3
18.04,4,3,3,4,3,3,3,3
18.06,4,3,3,4,3,3,3,3
18.08,4,3,3,4,3,3,3,3
18.1,4,3,3,4,3,3,3,3
18.12,4,3,3,4,3,3,3,3
18.14,4,3,3,4,3,3,3,3
18.16,4,3,3,4,3,3,3,3
18.18,4,3,3,4,3,3,3,3
18.2,4,3,3,4,3,3,3,3
18.22,4,3,3,4,3,3,3,3
18.24,4,3,3,4,3,3,3,3
18.26,4,3,3,4,3,3,3,3
18.28,4,3,3,4,3,3,3,3
18.3,4,3,3,4,3,3,3,3
18.32,4,3,3,4,3,3,3,3
18.34,4,3,3,4,3,3,3,3
18.36,4,3,3,4,3,3,3,3
18.38,4,3,3,4,3,3,3,3
18.4,4,3,3,4,3,3,3,3
18.42,4,3,3,4,3,3,3,3
18.44,4,3,3,4,3,3,3,3
18.46,4,3,3,4,3,3,3,3
18.48,4,3,3,4,3,3,3,3
18.5,4,3,3,4,3,3,3,3
18.5,3,3,4,4,3,4,3,3
18.5010000000093,3,3,4,4,3,4,3,3
18.5010000000093,3,3,4,4,3,4,3,3
18.52,3,3,4,4,3,4,3,3
18.54,3,3,4,4,3,4,3,3
18.56,3,3,4,4,3,4,3,3
18.58,3,3,4,4,3,4,3,3
18.6,3,3,4,4,3,4,3,3
18.62,3,3,4,4,3,4,3,3
18.64,3,3,4,4,3,4,3,3
18.66,3,3,4,4,3,4,3,3
18.68,3,3,4,4,3,4,3,3
18.7,3,3,4,4,3,4,3,3
18.72,3,3,4,4,3,4,3,3
18.74,3,3,4,4,3,4,3,3
18.76,3,3,4,4,3,4,3,3
18.78,3,3,4,4,3,4,3,3
18.8,3,3,4,4,3,4,3,3
18.82,3,3,4,4,3,4,3,3
18.84,3,3,4,4,3,4,3,3
18.86,3,3,4,4,3,4,3,3
18.88,3,3,4,4,3,4,3,3
18.9,3,3,4,4,3,4,3,3
18.92,3,3,4,4,3,4,3,3
18.94,3,3,4,4,3,4,3,3
18.96,3,3,4,4,3,4,3,3
18.98,3,3,4,4,3,4,3,3
19,3,3,4,4,3,4,3,3
19,3,4,4,4,3,4,3,3
19.0010000000095,3,4,4,4,3,4,3,3
19.0010000000095,3,4,4,4,3,4,3,3
19.02,3,4,4,4,3,4,3,3
19.04,3,4,4,4,3,4,3,3
19.06,3,4,4,4,3,4,3,3
19.08,3,4,4,4,3,4,3,3
19.1,3,4,4,4,3,4,3,3
19.12,3,4,4,4,3,4,3,3
19.14,3,4,4,4,3,4,3,3
19.16,3,4,4,4,3,4,3,3
19.18,3,4,4,4,3,4,3,3
19.2,3,4,4,4,3,4,3,3
19.22,3,4,4,4,3,4,3,3
19.24,3,4,4,4,3,4,3,3
19.26,3,4,4,4,3,4,3,3
19.28,3,4,4,4,3,4,3,3
19.3,3,4,4,4,3,4,3,3
19.32,3,4,4,4,3,4,3,3
19.34,3,4,4,4,3,4,3,3
19.36,3,4,4,4,3,4,3,3
19.38,3,4,4,4,3,4,3,3
19.4,3,4,4,4,3,4,3,3
19.42,3,4,4,4,3,4,3,3
19.44,3,4,4,4,3,4,3,3
19.46,3,4,4,4,3,4,3,3
19.48,3,4,4,4,3,4,3,3
19.5,3,4,4,4,3,4,3,3
19.5,4,4,4,3,3,4,3,3
19.5010000000098,4,4,4,3,3,4,3,3
19.5010000000098,4,4,4,3,3,4,3,3
19.52,4,4,4,3,3,4,3,3
19.54,4,4,4,3,3,4,3,3
19.56,4,4,4,3,3,4,3,3
19.58,4,4,4,3,3,4,3,3
19.6,4,4,4,3,3,4,3,3
19.62,4,4,4,3,3,4,3,3
19.64,4,4,4,3,3,4,3,3
19.66,4,4,4,3,3,4,3,3
19.68,4,4,4,3,3,4,3,3
19.7,4,4,4,3,3,4,3,3
19.72,4,4,4,3,3,4,3,3
19.74,4,4,4,3,3,4,3,3
19.76,4,4,4,3,3,4,3,3
19.78,4,4,4,3,3,4,3,3
19.8,4,4,4,3,3,4,3,3
19.82,4,4,4,3,3,4,3,3
19.84,4,4,4,3,3,4,3,3
19.86,4,4,4,3,3,4,3,3
19.88,4,4,4,3,3,4,3,3
19.9,4,4,4,3,3,4,3,3
19.92,4,4,4,3,3,4,3,3
19.94,4,4,4,3,3,4,3,3
19.96,4,4,4,3,3,4,3,3
19.98,4,4,4,3,3,4,3,3
20,4,4,4,3,3,4,3,3
20,4,3,4,3,3,4,3,3
20.00100000001,4,3,4,3,3,4,3,3
20.00100000001,4,3,4,3,3,4,3,3
20.02,4,3,4,3,3,4,3,3
20.04,4,3,4,3,3,4,3,3
20.06,4,3,4,3,3,4,3,3
20.08,4,3,4,3,3,4,3,3
20.1,4,3,4,3,3,4,3,3
20.12,4,3,4,3,3,4,3,3
20.14,4,3,4,3,3,4,3,3
20.16,4,3,4,3,3,4,3,3
20.18,4,3,4,3,3,4,3,3
20.2,4,3,4,3,3,4,3,3
20.22,4,3,4,3,3,4,3,3
20.24,4,3,4,3,3,4,3,3
20.26,4,3,4,3,3,4,3,3
20.28,4,3,4,3,3,4,3,3
20.3,4,3,4,3,3,4,3,3
20.32,4,3,4,3,3,4,3,3
20.34,4,3,4,3,3,4,3,3
20.36,4,3,4,3,3,4,3,3
20.38,4,3,4,3,3,4,3,3
20.4,4,3,4,3,3,4,3,3
20.42,4,3,4,3,3,4,3,3
20.44,4,3,4,3,3,4,3,3
20.46,4,3,4,3,3,4,3,3
20.48,4,3,4,3,3,4,3,3
20.5,4,3,4,3,3,4,3,3
20.5,3,3,3,3,4,4,3,4
20.5010000000103,3,3,3,3,4,4,3,4
20.5010000000103,3,3,3,3,4,4,3,4
20.52,3,3,3,3,4,4,3,4
20.54,3,3,3,3,4,4,3,4
20.56,3,3,3,3,4,4,3,4
20.58,3,3,3,3,4,4,3,4
20.6,3,3,3,3,4,4,3,4
20.62,3,3,3,3,4,4,3,4
20.64,3,3,3,3,4,4,3,4
20.66,3,3,3,3,4,4,3,4
20.68,3,3,3,3,4,4,3,4
20.7,3,3,3,3,4,4,3,4
20.72,3,3,3,3,4,4,3,4
20.74,3,3,3,3,4,4,3,4
20.76,3,3,3,3,4,4,3,4
20.78,3,3,3,3,4,4,3,4
20.8,3,3,3,3,4,4,3,4
20.82,3,3,3,3,4,4,3,4
20.84,3,3,3,3,4,4,3,4
20.86,3,3,3,3,4,4,3,4
20.88,3,3,3,3,4,4,3,4
20.9,3,3,3,3,4,4,3,4
20.92,3,3,3,3,4,4,3,4
20.94,3,3,3,3,4,4,3,4
20.96,3,3,3,3,4,4,3,4
20.98,3,3,3,3,4,4,3,4
21,3,3,3,3,4,4,3,4
21,3,4,3,3,4,4,3,4
21.0010000000105,3,4,3,3,4,4,3,4
21.0010000000105,3,4,3,3,4,4,3,4
21.02,3,4,3,3,4,4,3,4
21.04,3,4,3,3,4,4,3,4
21.06,3,4,3,3,4,4,3,4
21.08,3,4,3,3,4,4,3,4
21.1,3,4,3,3,4,4,3,4
21.12,3,4,3,3,4,4,3,4
21.14,3,4,3,3,4,4,3,4
21.16,3,4,3,3,4,4,3,4
21.18,3,4,3,3,4,4,3,4
21.2,3,4,3,3,4,4,3,4
21.22,3,4,3,3,4,4,3,4
21.24,3,4,3,3,4,4,3,4
21.26,3,4,3,3,4,4,3,4
21.28,3,4,3,3,4,4,3,4
21.3,3,4,3,3,4,4,3,4
21.32,3,4,3,3,4,4,3,4
21.34,3,4,3,3,4,4,3,4
21.36,3,4,3,3,4,4,3,4
21.38,3,4,3,3,4,4,3,4
21.4,3,4,3,3,4,4,3,4
21.42,3,4,3,3,4,4,3,4
21.44,3,4,3,3,4,4,3,4
21.46,3,4,3,3,4,4,3,4
21.48,3,4,3,3,4,4,3,4
21.5,3,4,3,3,4,4,3,4
21.5,4,4,3,4,4,4,3,4
21.5010000000108,4,4,3,4,4,4,3,4
21.5010000000108,4,4,3,4,4,4,3,4
21.52,4,4,3,4,4,4,3,4
21.54,4,4,3,4,4,4,3,4
21.56,4,4,3,4,4,4,3,4
21.58,4,4,3,4,4,4,3,4
21.6,4,4,3,4,4,4,3,4
21.62,4,4,3,4,4,4,3,4
21.64,4,4,3,4,4,4,3,4
21.66,4,4,3,4,4,4,3,4
21.68,4,4,3,4,4,4,3,4
21.7,4,4,3,4,4,4,3,4
21.72,4,4,3,4,4,4,3,4
21.74,4,4,3,4,4,4,3,4
21.76,4,4,3,4,4,4,3,4
21.78,4,4,3,4,4,4,3,4
21.8,4,4,3,4,4,4,3,4
21.82,4,4,3,4,4,4,3,4
21.84,4,4,3,4,4,4,3,4
21.86,4,4,3,4,4,4,3,4
21.88,4,4,3,4,4,4,3,4
21.9,4,4,3,4,4,4,3,4
21.92,4,4,3,4,4,4,3,4
21.94,4,4,3,4,4,4,3,4
21.96,4,4,3,4,4,4,3,4
21.98,4,4,3,4,4,4,3,4
22,4,4,3,4,4,4,3,4
22,4,3,3,4,4,4,3,4
22.001000000011,4,3,3,4,4,4,3,4
22.001000000011,4,3,3,4,4,4,3,4
22.02,4,3,3,4,4,4,3,4
22.04,4,3,3,4,4,4,3,4
22.06,4,3,3,4,4,4,3,4
22.08,4,3,3,4,4,4,3,4
22.1,4,3,3,4,4,4,3,4
22.12,4,3,3,4,4,4,3,4
22.14,4,3,3,4,4,4,3,4
22.16,4,3,3,4,4,4,3,4
22.18,4,3,3,4,4,4,3,4
22.2,4,3,3,4,4,4,3,4
22.22,4,3,3,4,4,4,3,4
22.24,4,3,3,4,4,4,3,4
22.26,4,3,3,4,4,4,3,4
22.28,4,3,3,4,4,4,3,4
22.3,4,3,3,4,4,4,3,4
22.32,4,3,3,4,4,4,3,4
22.34,4,3,3,4,4,4,3,4
22.36,4,3,3,4,4,4,3,4
22.38,4,3,3,4,4,4,3,4
22.4,4,3,3,4,4,4,3,4
22.42,4,3,3,4,4,4,3,4
22.44,4,3,3,4,4,4,3,4
22.46,4,3,3,4,4,4,3,4
22.48,4,3,3,4,4,4,3,4
22.5,4,3,3,4,4,4,3,4
22.5,3,3,4,4,4,3,3,4
22.5010000000113,3,3,4,4,4,3,3,4
22.5010000000113,3,3,4,4,4,3,3,4
22.52,3,3,4,4,4,3,3,4
22.54,3,3,4,4,4,3,3,4
22.56,3,3,4,4,4,3,3,4
22.58,3,3,4,4,4,3,3,4
22.6,3,3,4,4,4,3,3,4
22.62,3,3,4,4,4,3,3,4
22.64,3,3,4,4,4,3,3,4
22.66,3,3,4,4,4,3,3,4
22.68,3,3,4,4,4,3,3,4
22.7,3,3,4,4,4,3,3,4
22.72,3,3,4,4,4,3,3,4
22.74,3,3,4,4,4,3,3,4
22.76,3,3,4,4,4,3,3,4
22.78,3,3,4,4,4,3,3,4
22.8,3,3,4,4,4,3,3,4
22.82,3,3,4,4,4,3,3,4
22.84,3,3,4,4,4,3,3,4
22.86,3,3,4,4,4,3,3,4
22.88,3,3,4,4,4,3,3,4
22.9,3,3,4,4,4,3,3,4
22.92,3,3,4,4,4,3,3,4
22.94,3,3,4,4,4,3,3,4
22.96,3,3,4,4,4,3,3,4
22.98,3,3,4,4,4,3,3,4
23,3,3,4,4,4,3,3,4
23,3,4,4,4,4,3,3,4
23.0010000000115,3,4,4,4,4,3,3,4
23.0010000000115,3,4,4,4,4,3,3,4
23.02,3,4,4,4,4,3,3,4
23.04,3,4,4,4,4,3,3,4
23.06,3,4,4,4,4,3,3,4
23.08,3,4,4,4,4,3,3,4
23.1,3,4,4,4,4,3,3,4
23.12,3,4,4,4,4,3,3,4
23.14,3,4,4,4,4,3,3,4
23.16,3,4,4,4,4,3,3,4
23.18,3,4,4,4,4,3,3,4
23.2,3,4,4,4,4,3,3,4
23.22,3,4,4,4,4,3,3,4
23.24,3,4,4,4,4,3,3,4
23.26,3,4,4,4,4,3,3,4
23.28,3,4,4,4,4,3,3,4
23.3,3,4,4,4,4,3,3,4
23.32,3,4,4,4,4,3,3,4
23.34,3,4,4,4,4,3,3,4
23.36,3,4,4,4,4,3,3,4
23.38,3,4,4,4,4,3,3,4
23.4,3,4,4,4,4,3,3,4
23.42,3,4,4,4,4,3,3,4
23.44,3,4,4,4,4,3,3,4
23.46,3,4,4,4,4,3,3,4
23.48,3,4,4,4,4,3,3,4
23.5,3,4,4,4,4,3,3,4
23.5,4,4,4,3,4,3,3,4
23.5010000000118,4,4,4,3,4,3,3,4
23.5010000000118,4,4,4,3,4,3,3,4
23.52,4,4,4,3,4,3,3,4
23.54,4,4,4,3,4,3,3,4
23.56,4,4,4,3,4,3,3,4
23.58,4,4,4,3,4,3,3,4
23.6,4,4,4,3,4,3,3,4
23.62,4,4,4,3,4,3,3,4
23.64,4,4,4,3,4,3,3,4
23.66,4,4,4,3,4,3,3,4
23.68,4,4,4,3,4,3,3,4
23.7,4,4,4,3,4,3,3,4
23.72,4,4,4,3,4,3,3,4
23.74,4,4,4,3,4,3,3,4
23.76,4,4,4,3,4,3,3,4
23.78,4,4,4,3,4,3,3,4
23.8,4,4,4,3,4,3,3,4
23.82,4,4,4,3,4,3,3,4
23.84,4,4,4,3,4,3,3,4
23.86,4,4,4,3,4,3,3,4
23.88,4,4,4,3,4,3,3,4
23.9,4,4,4,3,4,3,3,4
23.92,4,4,4,3,4,3,3,4
23.94,4,4,4,3,4,3,3,4
23.96,4,4,4,3,4,3,3,4
23.98,4,4,4,3,4,3,3,4
24,4,4,4,3,4,3,3,4
24,4,3,4,3,4,3,3,4
24.001000000012,4,3,4,3,4,3,3,4
24.001000000012,4,3,4,3,4,3,3,4
24.02,4,3,4,3,4,3,3,4
24.04,4,3,4,3,4,3,3,4
24.06,4,3,4,3,4,3,3,4
24.08,4,3,4,3,4,3,3,4
24.1,4,3,4,3,4,3,3,4
24.12,4,3,4,3,4,3,3,4
24.14,4,3,4,3,4,3,3,4
24.16,4,3,4,3,4,3,3,4
24.18,4,3,4,3,4,3,3,4
24.2,4,3,4,3,4,3,3,4
24.22,4,3,4,3,4,3,3,4
24.24,4,3,4,3,4,3,3,4
24.26,4,3,4,3,4,3,3,4
24.28,4,3,4,3,4,3,3,4
24.3,4,3,4,3,4,3,3,4
24.32,4,3,4,3,4,3,3,4
24.34,4,3,4,3,4,3,3,4
24.36,4,3,4,3,4,3,3,4
