"time","delta[1]","delta[2]","delta[3]","R_0[1]","R_0[2]","eta","rho","input_mdot_1[1]","input_mdot_1[2]","input_dp_1[1]","input_dp_1[2]","M_FLOW_1[1]","M_FLOW_1[2]","DP_1[1]","DP_1[2]","input_mdot_2[1]","input_mdot_2[2]","input_mdot_2[3]","input_dp_2[1]","input_dp_2[2]","input_dp_2[3]","M_FLOW_2[1]","M_FLOW_2[2]","M_FLOW_2[3]","DP_2[1]","DP_2[2]","DP_2[3]","frac_RD[1]","frac_RD[2]","velocity_1[1]","velocity_1[2]","Re_1[1]","Re_1[2]","velocity_2[1]","velocity_2[2]","velocity_2[3]","Re_2[1]","Re_2[2]","Re_2[3]","DP_plot_1[1]","DP_plot_1[2]","DP_plot_2[1]","DP_plot_2[2]","DP_plot_2[3]","zeta_TOT_1[1]","zeta_TOT_1[2]","zeta_TOT_2[1]","zeta_TOT_2[2]","zeta_TOT_2[3]","input_DP.y"
0.099788,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.5255081060214,24.0958384985222,1197.457,1197.457,28.289208473378,32.9600238462363,1197.457,1197.457,45.3749684734258,37.4623483299685,28.289208473378,1197.457,1197.457,1197.457,45.3749684734258,37.4623483299685,28.289208473378,1197.457,1197.457,1197.457,2.26,11.71,2.35874095068983,3.06797744398705,235874.095068983,306797.744398705,5.7773204201477,4.76985433323591,3.6018938917562,577732.04201477,476985.433323591,360189.38917562,1197.457,1197.457,1197.457,1197.457,1197.457,0.430456657192677,0.254440123744872,0.0717524959602395,0.105263956637362,0.184598468314238,1197.457
0.09999,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.5469726920445,24.1226397241386,1199.881,1199.881,28.3215603290557,32.9938718259892,1199.881,1199.881,45.4225937757651,37.5040708230244,28.3215603290557,1199.881,1199.881,1199.881,45.4225937757651,37.5040708230244,28.3215603290557,1199.881,1199.881,1199.881,2.26,11.71,2.36147390666342,3.07138988201726,236147.390666342,307138.988201726,5.78338426197454,4.77516660604229,3.60601305795563,578338.426197454,477516.660604229,360601.305795563,1199.881,1199.881,1199.881,1199.881,1199.881,0.430330243955033,0.254388968028829,0.07174705418701,0.105242489933809,0.184549801309456,1199.881
0.100192,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.5684185784908,24.1494141741474,1202.305,1202.305,28.353883287841,33.0276709514414,1202.305,1202.305,45.4701518605249,37.5457457055645,28.353883287841,1202.305,1202.305,1202.305,45.4701518605249,37.5457457055645,28.353883287841,1202.305,1202.305,1202.305,2.26,11.71,2.36420448173295,3.07479891087123,236420.448173295,307479.891087123,5.78943954539334,4.78047281688952,3.61012854488846,578943.954539334,478047.281688952,361012.854488846,1202.305,1202.305,1202.305,1202.305,1202.305,0.430204130971535,0.254337976497411,0.0717416898782906,0.105221125477833,0.184501251711479,1202.305
0.100394,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.5898458191503,24.1761618971701,1204.729,1204.729,28.3861774240235,33.0614213379043,1204.729,1204.729,45.5176428836933,37.5873730602156,28.3861774240235,1204.729,1204.729,1204.729,45.5176428836933,37.5873730602156,28.3861774240235,1204.729,1204.729,1204.729,2.26,11.71,2.36693268274718,3.07820453673965,236693.268274718,307820.453673965,5.79548629026513,4.78577297629796,3.61424036201352,579548.629026513,478577.297629797,361424.036201352,1204.729,1204.729,1204.729,1204.729,1204.729,0.430078316921618,0.254287148947539,0.0717364027094031,0.105199863010064,0.184452819119123,1204.729
0.100596,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.6112544675507,24.2028829415257,1207.153,1207.153,28.4184428113644,33.0951231002115,1207.153,1207.153,45.5650670006582,37.6289529694406,28.4184428113644,1207.153,1207.153,1207.153,45.5650670006582,37.6289529694406,28.4184428113644,1207.153,1207.153,1207.153,2.26,11.71,2.36965851652145,3.08160676577466,236965.851652145,308160.676577466,5.80152451637453,4.79106709476714,3.61834851872238,580152.451637453,479106.709476714,361834.851872238,1207.153,1207.153,1207.153,1207.153,1207.153,0.429952800493181,0.254236485176992,0.0717311923575833,0.10517870227099,0.184404503135455,1207.153
0.100798,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.632644576959,24.229577355235,1209.577,1209.577,28.4506795230996,33.12877635272,1209.577,1209.577,45.6124243662076,37.6704855155411,28.4506795230996,1209.577,1209.577,1209.577,45.6124243662076,37.6704855155411,28.4506795230996,1209.577,1209.577,1209.577,2.26,11.71,2.37238198983794,3.08500560409048,237238.198983794,308500.560409048,5.80755424342972,4.796355182776,3.62245302433973,580755.424342972,479635.5182776,362245.302433973,1209.577,1209.577,1209.577,1209.577,1209.577,0.429827580382511,0.254185984984346,0.0717260585019764,0.10515764300096,0.184356303367749,1209.577
0.101,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.6540162003833,24.2562451860254,1212.001,1212.001,28.4828876319432,33.1623812093099,1212.001,1212.001,45.6597151345295,37.7119707806586,28.4828876319432,1212.001,1212.001,1212.001,45.6597151345295,37.7119707806586,28.4828876319432,1212.001,1212.001,1212.001,2.26,11.71,2.37510310944584,3.08840105776394,237510.310944584,308840.105776394,5.81357549106255,4.80163725078316,3.62655388812381,581357.549106255,480163.725078316,362655.388812381,1212.001,1212.001,1212.001,1212.001,1212.001,0.429702655294215,0.254135648168935,0.0717210008236339,0.10513668494019,0.184308219427452,1212.001
0.101202,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.6753693905749,24.2828864813347,1214.425,1214.425,28.5150672100903,33.1959377833857,1214.425,1214.425,45.7069394592123,37.7534088467776,28.5150672100903,1214.425,1214.425,1214.425,45.7069394592123,37.7534088467776,28.5150672100903,1214.425,1214.425,1214.425,2.26,11.71,2.37782188206165,3.09179313283502,237782.188206165,309179.313283502,5.81958827882851,4.80691330922715,3.6306511192668,581958.827882851,480691.330922715,363065.11192668,1214.425,1214.425,1214.425,1214.425,1214.425,0.429578023941152,0.254085474530798,0.0717160190055093,0.105115827828775,0.184260250930146,1214.425
0.101404,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.6967042000294,24.3095012883158,1216.849,1216.849,28.5472183292208,33.2294461878769,1216.849,1216.849,45.7540974932453,37.7947997957262,28.5472183292208,1216.849,1216.849,1216.849,45.7540974932453,37.7947997957262,28.5472183292208,1216.849,1216.849,1216.849,2.26,11.71,2.38053831436934,3.09518183530741,238053.831436934,309518.183530741,5.82559262620679,4.81218336852671,3.63474472689524,582559.262620679,481218.336852671,363474.472689524,1216.849,1216.849,1216.849,1216.849,1216.849,0.429453685044361,0.254035463870633,0.0717111127324537,0.105095071406691,0.184212397495502,1216.849
0.101606,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.7180206809891,24.3360896538407,1219.273,1219.273,28.579341060502,33.262906535238,1219.273,1219.273,45.8011893890189,37.8361437091791,28.579341060502,1219.273,1219.273,1219.273,45.8011893890189,37.8361437091791,28.579341060502,1219.273,1219.273,1219.273,2.26,11.71,2.3832524130206,3.09856717114903,238325.241302059,309856.717114903,5.83158855260033,4.81744743908094,3.63883472007046,583158.855260034,481744.743908094,363883.472007046,1219.273,1219.273,1219.273,1219.273,1219.273,0.429329637332993,0.253985615989751,0.071706281691212,0.105074415413805,0.184164658747248,1219.273
0.101808,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.7393188854445,24.3626516245046,1221.697,1221.697,28.6114354745926,33.2963189374501,1221.697,1221.697,45.8482152983247,37.8774406686585,28.6114354745926,1221.697,1221.697,1221.697,45.8482152983247,37.8774406686585,28.6114354745926,1221.697,1221.697,1221.697,2.26,11.71,2.38596418463504,3.10194914629256,238596.418463504,310194.914629256,5.83757607733587,4.82270553126958,3.64292110778897,583757.607733587,482270.553126958,364292.110778897,1221.697,1221.697,1221.697,1221.697,1221.697,0.429205879544244,0.253935930690033,0.071701525570418,0.105053859589881,0.184117034313127,1221.697
0.10201,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.7605988651358,24.3891872466301,1224.121,1224.121,28.6435016416451,33.3296835060207,1224.121,1224.121,45.8951753723565,37.9186907555363,28.6435016416451,1224.121,1224.121,1224.121,45.8951753723565,37.9186907555363,28.6435016416451,1224.121,1224.121,1224.121,2.26,11.71,2.38867363580045,3.105327766636,238867.363580045,310532.7766636,5.84355521966397,4.82795765545325,3.64700389898291,584355.521966397,482795.765545325,364700.389898291,1224.121,1224.121,1224.121,1224.121,1224.121,0.429082410423293,0.253886407773886,0.0716968440605906,0.105033403674591,0.184069523824859,1224.121
0.102212,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.7818606715548,24.4156965662713,1226.545,1226.545,28.67553963131,33.3630003519852,1226.545,1226.545,45.9420697617101,37.9598940510357,28.67553963131,1226.545,1226.545,1226.545,45.9420697617101,37.9598940510357,28.67553963131,1226.545,1226.545,1226.545,2.26,11.71,2.39138077307297,3.10870303804312,239138.077307297,310870.303804312,5.84952599875909,4.83320382197358,3.65108310252042,584952.599875909,483320.382197358,365108.310252042,1226.545,1226.545,1226.545,1226.545,1226.545,0.428959228723226,0.253837047044197,0.0716922368541285,0.105013047407516,0.184022126918102,1226.545
0.102414,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.8031043559467,24.4421796292177,1228.969,1228.969,28.7075495127383,33.396269585907,1228.969,1228.969,45.9888986163841,38.0010506362327,28.7075495127383,1228.969,1228.969,1228.969,45.9888986163841,38.0010506362327,28.7075495127383,1228.969,1228.969,1228.969,2.26,11.71,2.39408560297734,3.11207496634403,239408.560297734,311207.496634403,5.85548843371965,4.83844404115348,3.65515872720611,585548.843371965,483844.404115348,365515.872720611,1228.969,1228.969,1228.969,1228.969,1228.969,0.428836333204978,0.253787848304297,0.0716877036453057,0.10499279052816,0.183974843232412,1228.969
0.102616,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.8243299693115,24.4686364809982,1231.393,1231.393,28.7395313545853,33.4294913178785,1231.393,1231.393,46.0356620857804,38.0421605920574,28.7395313545853,1231.393,1231.393,1231.393,46.0356620857804,38.0421605920574,28.7395313545853,1231.393,1231.393,1231.393,2.26,11.71,2.39678813200706,3.11544355733564,239678.813200706,311544.355733564,5.86144254356808,4.84367832329731,3.65923078178141,586144.254356808,484367.832329731,365923.078178141,1231.393,1231.393,1231.393,1231.393,1231.393,0.428713722637268,0.253738811357914,0.0716832441302668,0.104972632775953,0.183927672411205,1231.393
0.102818,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.8455375624057,24.495067166885,1233.817,1233.817,28.7714852250137,33.4626656575221,1233.817,1233.817,46.0823603187043,38.0832239992961,28.7714852250137,1233.817,1233.817,1233.817,46.0823603187043,38.0832239992961,28.7714852250137,1233.817,1233.817,1233.817,2.26,11.71,2.39948836662468,3.11880881678219,239948.836662468,311880.881678219,5.86738834725088,4.8489066786911,3.66329927492509,586738.834725088,484890.66786911,366329.927492509,1233.817,1233.817,1233.817,1233.817,1233.817,0.428591395796531,0.253689936009139,0.0716788580070221,0.104952573890264,0.183880614101719,1233.817
0.10302,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.866727185744,24.5214717318974,1236.241,1236.241,28.8034111916967,33.4957927139906,1236.241,1236.241,46.1289934633658,38.124240938592,28.8034111916967,1236.241,1236.241,1236.241,46.1289934633658,38.124240938592,28.8034111916967,1236.241,1236.241,1236.241,2.26,11.71,2.40218631326192,3.12217075041572,240218.631326192,312217.075041572,5.87332586363871,4.85412911760265,3.66736421525356,587332.586363871,485412.911760265,366736.421525356,1236.241,1236.241,1236.241,1236.241,1236.241,0.428469351466856,0.253641222062383,0.0716745449754423,0.104932613610403,0.183833667954972,1236.241
0.103222,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.8878988896012,24.5478502208056,1238.665,1238.665,28.8353093218218,33.5288725959681,1238.665,1238.665,46.1755616673793,38.1652114904472,28.8353093218218,1238.665,1238.665,1238.665,46.1755616673793,38.1652114904472,28.8353093218218,1238.665,1238.665,1238.665,2.26,11.71,2.40488197831996,3.12552936393655,240488.197831996,312552.936393655,5.87925511152645,4.85934565028182,3.6714256113214,587925.511152645,485934.565028182,367142.56113214,1238.665,1238.665,1238.665,1238.665,1238.665,0.428347588439927,0.253592669322341,0.0716703047372535,0.104912751675634,0.183786833625726,1238.665
0.103424,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.9090527240132,24.5742026781347,1241.089,1241.089,28.8671796820937,33.5619054116712,1241.089,1241.089,46.222065077765,38.2061357352235,28.8671796820937,1241.089,1241.089,1241.089,46.222065077765,38.2061357352235,28.8671796820937,1241.089,1241.089,1241.089,2.26,11.71,2.40757536816958,3.12888466301379,240757.536816958,312888.466301379,5.88517610963325,4.86455628696058,3.67548347162171,588517.610963325,486455.628696058,367548.347162171,1241.089,1241.089,1241.089,1241.089,1241.089,0.428226105514954,0.253544277593956,0.071666136996032,0.10489298782518,0.183740110772448,1241.089
0.103626,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.9301887387792,24.6005291481681,1243.513,1243.513,28.8990223387375,33.5948912688492,1243.513,1243.513,46.2685038409487,38.2470137531442,28.8990223387375,1243.513,1243.513,1243.513,46.2685038409487,38.2470137531442,28.8990223387375,1243.513,1243.513,1243.513,2.26,11.71,2.41026648915139,3.13223665328576,241026.648915139,313223.665328576,5.89108887660267,4.86976103785328,3.67953780458654,589108.887660267,486976.103785328,367953.780458654,1243.513,1243.513,1243.513,1243.513,1243.513,0.428104901498617,0.25349604668238,0.0716620414571988,0.104873321798231,0.18369349905727,1243.513
0.103828,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.9513069834627,24.6268296749511,1245.937,1245.937,28.9308373575025,33.6278302747854,1245.937,1245.937,46.3148781027633,38.2878456242947,28.9308373575025,1245.937,1245.937,1245.937,46.3148781027633,38.2878456242947,28.9308373575025,1245.937,1245.937,1245.937,2.26,11.71,2.41295534757603,3.13558534036051,241295.534757603,313558.534036051,5.8969934310027,4.87495991315671,3.68358861858735,589699.34310027,487495.991315671,368358.861858735,1245.937,1245.937,1245.937,1245.937,1245.937,0.427983975205002,0.253447976392941,0.0716580178280143,0.104853753333956,0.183646998145949,1245.937
0.10403,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.9724075073937,24.6531043022947,1248.361,1248.361,28.9626248036652,33.6607225362982,1248.361,1248.361,46.3611880084489,38.3286314286241,28.9626248036652,1248.361,1248.361,1248.361,46.3611880084489,38.3286314286241,28.9626248036652,1248.361,1248.361,1248.361,2.26,11.71,2.41564194972439,3.13893072981622,241564.194972439,313893.072981622,5.90288979132588,4.88015292305033,3.6876359219354,590288.979132588,488015.292305033,368763.59219354,1248.361,1248.361,1248.361,1248.361,1248.361,0.427863325455543,0.253400066531111,0.0716540658175728,0.104834282171505,0.183600607707833,1248.361
0.104232,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,18.9934903596696,24.6793530737794,1250.785,1250.785,28.9943847420326,33.6935681597411,1250.785,1250.785,46.4074337026536,38.3693712459464,28.9943847420326,1250.785,1250.785,1250.785,46.4074337026536,38.3693712459464,28.9943847420326,1250.785,1250.785,1250.785,2.26,11.71,2.41832630184775,3.14227282720173,241832.630184775,314227.282720173,5.90877797598939,4.88534007769633,3.69167972288218,590877.797598938,488534.007769633,369167.972288218,1250.785,1250.785,1250.785,1250.785,1250.785,0.427742951078961,0.253352316902467,0.071650185136797,0.104814908050023,0.183554327415817,1250.785
0.104434,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,19.0145555891575,24.7055760327582,1253.209,1253.209,29.0261172369458,33.7263672510049,1253.209,1253.209,46.4536153294343,38.4100651559412,29.0261172369458,1253.209,1253.209,1253.209,46.4536153294343,38.4100651559412,29.0261172369458,1253.209,1253.209,1253.209,2.26,11.71,2.42100841016804,3.14561163803689,242100.841016804,314561.163803689,5.91465800333513,4.89052138723985,3.69572002961983,591465.800333512,489052.138723985,369572.002961983,1253.209,1253.209,1253.209,1253.209,1253.209,0.427622850911203,0.253304727312664,0.0716463754984317,0.104795630708656,0.183508156946308,1253.209
0.104636,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,19.035603244495,24.7317732223601,1255.633,1255.633,29.0578223522827,33.7591199155173,1255.633,1255.633,46.4997330322576,38.4507132381548,29.0578223522827,1255.633,1255.633,1255.633,46.4997330322576,38.4507132381548,29.0578223522827,1255.633,1255.633,1255.633,2.26,11.71,2.423688280878,3.1489471678131,242368.8280878,314894.71678131,5.92052989162982,4.89569686180906,3.69975685028157,592052.989162982,489569.686180906,369975.685028157,1255.633,1255.633,1255.633,1255.633,1255.633,0.427503023795388,0.253257297567401,0.0716426366170388,0.104776449886557,0.183462095979185,1255.633
0.104838,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,19.056633374092,24.757944685494,1258.057,1258.057,29.0895001514622,33.791826258245,1258.057,1258.057,46.5457869540003,38.4913155720016,29.0895001514622,1258.057,1258.057,1258.057,46.5457869540003,38.4913155720016,29.0895001514622,1258.057,1258.057,1258.057,2.26,11.71,2.42636592014138,3.15227942199367,242636.592014138,315227.942199367,5.92639365906512,4.90086651151528,3.70379019294212,592639.365906512,490086.651151528,370379.019294212,1258.057,1258.057,1258.057,1258.057,1258.057,0.427383468581743,0.253210027472389,0.0716389682089911,0.104757365322899,0.183416144197762,1258.057
0.10504,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,19.0776460261324,24.7840904648516,1260.481,1260.481,29.1211506974468,33.8244863836937,1260.481,1260.481,46.5917772369504,38.5318722367644,29.1211506974468,1260.481,1260.481,1260.481,46.5917772369504,38.5318722367644,29.1211506974468,1260.481,1260.481,1260.481,2.26,11.71,2.42904133409314,3.15560840601428,242904.133409314,315560.840601428,5.93224932375768,4.90603034645314,3.70782006561813,593224.932375768,490603.034645314,370782.006561813,1260.481,1260.481,1260.481,1260.481,1260.481,0.427264184127554,0.253162916833324,0.0716353699924662,0.104738376756878,0.183370301288747,1260.481
0.105242,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,19.0986412485753,24.810210602911,1262.905,1262.905,29.1527740527464,33.8571003959099,1262.905,1262.905,46.6377040228078,38.5723833115959,29.1527740527464,1262.905,1262.905,1262.905,46.6377040228078,38.5723833115959,29.1527740527464,1262.905,1262.905,1262.905,2.26,11.71,2.43171452883962,3.15893412528339,243171.452883962,315893.412528339,5.93809690374931,4.91118837670066,3.71184647626858,593809.690374931,491118.837670066,371184.647626858,1262.905,1262.905,1262.905,1262.905,1262.905,0.4271451692971,0.253115965455856,0.0716318416874408,0.104719483927728,0.183324566942207,1262.905
0.105444,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,19.1196190891565,24.8363051419398,1265.329,1265.329,29.1843702794211,33.8896683984814,1265.329,1265.329,46.6835674526854,38.6128488755192,29.1843702794211,1265.329,1265.329,1265.329,46.6835674526854,38.6128488755192,29.1843702794211,1265.329,1265.329,1265.329,2.26,11.71,2.43438551045873,3.1622565851827,243438.551045873,316225.65851827,5.94393641700705,4.91634061231937,3.71586943279525,594393.641700705,491634.061231937,371586.943279525,1265.329,1265.329,1265.329,1265.329,1265.329,0.427026422961603,0.253069173145563,0.0716283830156843,0.104700686574723,0.183278940851527,1265.329
0.105646,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,19.1405795953902,24.8623741239982,1267.753,1267.753,29.2159394390852,33.9221904945383,1267.753,1267.753,46.7293676671097,38.6532690074286,29.2159394390852,1267.753,1267.753,1267.753,46.7293676671097,38.6532690074286,29.2159394390852,1267.753,1267.753,1267.753,2.26,11.71,2.43705428500018,3.16557579106748,243705.428500018,316557.579106748,5.94976788142327,4.92148706335441,3.71988894304309,594976.788142327,492148.706335441,371988.894304309,1267.753,1267.753,1267.753,1267.753,1267.753,0.426907943999171,0.253022539707919,0.0716249937007529,0.104681984437188,0.183233422713375,1267.753
0.105848,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,19.1615228145703,24.8884175909428,1270.177,1270.177,29.24748159291,33.9546667867545,1270.177,1270.177,46.7751048060216,38.6936437860905,29.24748159291,1270.177,1270.177,1270.177,46.7751048060216,38.6936437860905,29.24748159291,1270.177,1270.177,1270.177,2.26,11.71,2.43972085848559,3.16889174826706,243972.085848559,316889.174826706,5.95559131481585,4.92662773983465,3.72390501480067,595559.131481585,492662.773983465,372390.501480067,1270.177,1270.177,1270.177,1270.177,1270.177,0.42678973129474,0.252976064948272,0.0716216734679833,0.104663377254509,0.183188012227662,1270.177
0.10605,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,19.1824487937717,24.9144355844289,1272.601,1272.601,29.2789968016273,33.9870973773481,1272.601,1272.601,46.820779008778,38.7339732901443,29.2789968016273,1272.601,1272.601,1272.601,46.820779008778,38.7339732901443,29.2789968016273,1272.601,1272.601,1272.601,2.26,11.71,2.44238523690874,3.17220446208518,244238.523690875,317220.446208518,5.96140673492822,4.93176265177273,3.72791765580062,596140.673492822,493176.265177273,372791.765580062,1272.601,1272.601,1272.601,1272.601,1272.601,0.426671783740023,0.252929748671816,0.0716184220444861,0.104644864766141,0.183142709097505,1272.601
0.106252,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,19.203357579852,24.9404281459142,1275.025,1275.025,29.3104851255329,34.0194823680831,1275.025,1275.025,46.8663904141519,38.7742575981027,29.3104851255329,1275.025,1275.025,1275.025,46.8663904141519,38.7742575981027,29.3104851255329,1275.025,1275.025,1275.025,2.26,11.71,2.44504742623573,3.17551393780038,244504.742623573,317551.393780038,5.96721415942951,4.93689180916522,3.73192687372002,596721.415942951,493689.180916522,373192.687372002,1275.025,1275.025,1275.025,1275.025,1275.025,0.426554100233457,0.252883590683566,0.07161523915914,0.104626446711611,0.18309751302919,1275.025
0.106454,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,19.2242492194527,24.9663953166616,1277.449,1277.449,29.3419466244895,34.0518218602698,1277.449,1277.449,46.9119391603339,38.8144967883527,29.3419466244895,1277.449,1277.449,1277.449,46.9119391603339,38.8144967883527,29.3419466244895,1277.449,1277.449,1277.449,2.26,11.71,2.44770743240513,3.17882018066643,244770.743240513,317882.018066643,5.97301360591471,4.94201522199266,3.73593267618084,597301.360591471,494201.522199266,373593.267618084,1277.449,1277.449,1277.449,1277.449,1277.449,0.426436679680143,0.252837590788335,0.0716121245425849,0.104608122830536,0.183052423732132,1277.449
0.106656,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,19.2451237590008,24.9923371377423,1279.873,1279.873,29.3733813579304,34.0841159547666,1279.873,1279.873,46.957425384933,38.8546909391559,29.3733813579304,1279.873,1279.873,1279.873,46.957425384933,38.8546909391559,29.3733813579304,1279.873,1279.873,1279.873,2.26,11.71,2.45036526132821,3.18212319591267,245036.526132821,318212.319591267,5.97880509190475,4.94713290021963,3.73993507075037,597880.509190475,494713.290021963,373993.507075037,1279.873,1279.873,1279.873,1279.873,1279.873,0.426319520991801,0.252791748790707,0.0716090779272157,0.104589892862623,0.183007440918841,1279.873
0.106858,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,19.2659812447099,25.0182536500387,1282.297,1282.297,29.4047893848628,34.1163647519804,1282.297,1282.297,47.0028492249779,38.8948401286496,29.4047893848628,1282.297,1282.297,1282.297,47.0028492249779,38.8948401286496,29.4047893848628,1282.297,1282.297,1282.297,2.26,11.71,2.45302091888906,3.18542298874441,245302.091888906,318542.298874441,5.98458863484663,4.95224485379488,3.7439340649416,598458.863484663,495224.485379488,374393.406494161,1282.297,1282.297,1282.297,1282.297,1282.297,0.426202623086711,0.252746064495019,0.0716060990471753,0.104571756547683,0.182962564304884,1282.297
0.10706,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,19.2868217225819,25.0441448942473,1284.721,1284.721,29.4361707638708,34.1485683518685,1284.721,1284.721,47.0482108169175,38.9349444348468,29.4361707638708,1284.721,1284.721,1284.721,47.0482108169175,38.9349444348468,29.4361707638708,1284.721,1284.721,1284.721,2.26,11.71,2.45567441094484,3.18871956434329,245567.441094484,318871.956434329,5.9903642521136,4.95735109265132,3.74792966621373,599036.42521136,495735.109265133,374792.966621373,1284.721,1284.721,1284.721,1284.721,1284.721,0.426085984889667,0.252700537705334,0.0716031876383487,0.104553713625635,0.182917793608846,1284.721
0.107262,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,19.3076452384081,25.0700109108817,1287.145,1287.145,29.4675255531189,34.180726853939,1287.145,1287.145,47.0935102966225,38.9750039356372,29.4675255531189,1287.145,1287.145,1287.145,47.0935102966225,38.9750039356372,29.4675255531189,1287.145,1287.145,1287.145,2.26,11.71,2.45832574332588,3.19201292786766,245832.574332588,319201.292786766,5.99613196100523,4.96245162670619,3.75192188197249,599613.196100523,496245.162670619,375192.188197249,1287.145,1287.145,1287.145,1287.145,1287.145,0.425969605331919,0.252655168225423,0.0716003434383557,0.104535763836517,0.182873128552295,1287.145
0.107464,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,19.3284518377708,25.0958517402754,1289.569,1289.569,29.4988538103555,34.2128403572522,1289.569,1289.569,47.1387477993862,39.0150187087872,29.4988538103555,1289.569,1289.569,1289.569,47.1387477993862,39.0150187087872,29.4988538103555,1289.569,1289.569,1289.569,2.26,11.71,2.46097492183589,3.19530308445294,246097.492183589,319530.308445294,6.00189177874761,4.967546465861,3.75591071957061,600189.177874761,496754.646586101,375591.071957062,1289.569,1289.569,1289.569,1289.569,1289.569,0.425853483351128,0.252609955858742,0.0715975661865444,0.104517906920496,0.182828568859744,1289.569
0.107666,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,19.3492415660446,25.1216674225843,1291.993,1291.993,29.5301555929159,34.2449089604221,1291.993,1291.993,47.1839234599257,39.0549888319408,29.5301555929159,1291.993,1291.993,1291.993,47.1839234599257,39.0549888319408,29.5301555929159,1291.993,1291.993,1291.993,2.26,11.71,2.46362195225213,3.19859003921194,246362.195225213,319859.003921194,6.00764372249345,4.97263562000172,3.75989618630827,600764.372249345,497263.562000172,375989.618630827,1291.993,1291.993,1291.993,1291.993,1291.993,0.425737617891312,0.252564900408413,0.0715948556239847,0.104500142617873,0.182784114258618,1291.993
0.107868,0.523598775598299,0.785398163397448,1.5707963267949,0.226,1.171,0.001,1000,19.3700144683973,25.14745799779,1294.417,1294.417,29.5614309577257,34.2769327616169,1294.417,1294.417,47.2290374123829,39.0949143826199,29.5614309577257,1294.417,1294.417,1294.417,47.2290374123829,39.0949143826199,29.5614309577257,1294.417,1294.417,1294.417,2.26,11.71,2.46626684032557,3.20187379723528,246626.684032557,320187.379723528,6.01338780932223,4.97771909899871,3.76387828943346,601338.780932223,497771.909899871,376387.828943346,1294.417,1294.417,1294.417,1294.417,1294.417,0.425622007902798,0.252520001677206,0.0715922114934609,0.104482470669092,0.182739764479212,1294.417
