"time","massFlowRate.m_flow","volumeFlowRate.V_flow","simpleGenericOrifice.port_b.m_flow","simpleGenericOrifice.port_b.p","simpleGenericOrifice.port_b.h_outflow"
0.199172,0.949435999097019,0.000960925743718511,-0.949435999097019,101325,209412.954133548
0.199374,0.949833714199782,0.000961328271832404,-0.949833714199782,101325,209412.954144238
0.199576,0.950229899237133,0.000961729251364561,-0.950229899237133,101325,209412.954154891
0.199778,0.950624553570866,0.000962128681669053,-0.950624553570866,101325,209412.954165507
0.19998,0.95101767656524,0.000962526562102448,-0.95101767656524,101325,209412.954176086
0.200182,0.951409267586984,0.000962922892023808,-0.951409267586984,101325,209412.954186629
0.200384,0.951799326005291,0.000963317670794695,-0.951799326005291,101325,209412.954197134
0.200586,0.952187851191827,0.000963710897779169,-0.952187851191827,101325,209412.954207603
0.200788,0.952574842520725,0.000964102572343789,-0.952574842520725,101325,209412.954218034
0.20099,0.952960299368588,0.000964492693857616,-0.952960299368588,101325,209412.954228429
0.201192,0.953344221114495,0.000964881261692211,-0.953344221114495,101325,209412.954238786
0.201394,0.953726607139992,0.000965268275221641,-0.953726607139992,101325,209412.954249106
0.201596,0.954107456829105,0.000965653733822473,-0.954107456829105,101325,209412.954259388
0.201798,0.954486769568331,0.000966037636873781,-0.954486769568331,101325,209412.954269633
0.202,0.954864544746643,0.000966419983757145,-0.954864544746643,101325,209412.954279841
0.202202,0.955240781755492,0.00096680077385665,-0.955240781755492,101325,209412.954290011
0.202404,0.955615479988807,0.000967180006558891,-0.955615479988807,101325,209412.954300143
0.202606,0.955988638842995,0.00096755768125297,-0.955988638842995,101325,209412.954310238
0.202808,0.956360257716942,0.000967933797330499,-0.956360257716942,101325,209412.954320295
0.20301,0.956730336012017,0.000968308354185602,-0.956730336012017,101325,209412.954330314
0.203212,0.957098873132069,0.000968681351214915,-0.957098873132069,101325,209412.954340295
0.203414,0.957465868483429,0.000969052787817583,-0.957465868483429,101325,209412.954350239
0.203616,0.957831321474913,0.000969422663395269,-0.957831321474913,101325,209412.954360144
0.203818,0.958195231517822,0.000969790977352149,-0.958195231517822,101325,209412.954370011
0.20402,0.958557598025941,0.000970157729094913,-0.958557598025941,101325,209412.95437984
0.204222,0.958918420415542,0.000970522918032771,-0.958918420415542,101325,209412.954389631
0.204424,0.959277698105385,0.000970886543577447,-0.959277698105385,101325,209412.954399384
0.204626,0.959635430516717,0.000971248605143185,-0.959635430516717,101325,209412.954409098
0.204828,0.959991617073275,0.000971609102146748,-0.959991617073275,101325,209412.954418774
0.20503,0.960346257201287,0.000971968034007421,-0.960346257201287,101325,209412.954428412
0.205232,0.960699350329471,0.000972325400147009,-0.960699350329471,101325,209412.954438011
0.205434,0.961050895889037,0.000972681199989837,-0.961050895889037,101325,209412.954447572
0.205636,0.961400893313689,0.000973035432962756,-0.961400893313689,101325,209412.954457093
0.205838,0.961749342039623,0.000973388098495141,-0.961749342039623,101325,209412.954466577
0.20604,0.962096241505532,0.000973739196018891,-0.962096241505532,101325,209412.954476021
0.206242,0.962441591152603,0.000974088724968429,-0.962441591152603,101325,209412.954485427
0.206444,0.962785390424521,0.00097443668478071,-0.962785390424521,101325,209412.954494793
0.206646,0.963127638767467,0.000974783074895211,-0.963127638767467,101325,209412.954504121
0.206848,0.96346833563012,0.000975127894753941,-0.96346833563012,101325,209412.95451341
0.20705,0.963807480463661,0.000975471143801438,-0.963807480463661,101325,209412.95452266
0.207252,0.964145072721769,0.000975812821484769,-0.964145072721769,101325,209412.954531871
0.207454,0.964481111860623,0.000976152927253534,-0.964481111860623,101325,209412.954541042
0.207656,0.964815597338906,0.000976491460559865,-0.964815597338906,101325,209412.954550174
0.207858,0.965148528617804,0.000976828420858423,-0.965148528617804,101325,209412.954559267
0.20806,0.965479905161004,0.00097716380760641,-0.965479905161004,101325,209412.954568321
0.208262,0.9658097264347,0.000977497620263559,-0.9658097264347,101325,209412.954577335
0.208464,0.96613799190759,0.000977829858292137,-0.96613799190759,101325,209412.95458631
0.208666,0.966464701050879,0.000978160521156949,-0.966464701050879,101325,209412.954595245
0.208868,0.966789853338279,0.00097848960832534,-0.966789853338279,101325,209412.954604141
0.20907,0.967113448246009,0.00097881711926719,-0.967113448246009,101325,209412.954612997
0.209272,0.967435485252797,0.000979143053454919,-0.967435485252797,101325,209412.954621813
0.209474,0.967755963839883,0.000979467410363486,-0.967755963839883,101325,209412.95463059
0.209676,0.968074883491013,0.000979790189470394,-0.968074883491013,101325,209412.954639327
0.209878,0.968392243692447,0.000980111390255684,-0.968392243692447,101325,209412.954648024
0.21008,0.968708043932958,0.000980431012201941,-0.968708043932958,101325,209412.95465668
0.210282,0.96902228370383,0.000980749054794294,-0.96902228370383,101325,209412.954665298
0.210484,0.969334962498861,0.000981065517520414,-0.969334962498861,101325,209412.954673874
0.210686,0.969646079814364,0.000981380399870521,-0.969646079814364,101325,209412.954682411
0.210888,0.969955635149168,0.000981693701337376,-0.969955635149168,101325,209412.954690908
0.21109,0.970263628004616,0.00098200542141629,-0.970263628004616,101325,209412.954699365
0.211292,0.97057005788457,0.00098231555960512,-0.97057005788457,101325,209412.954707781
0.211494,0.970874924295409,0.00098262411540427,-0.970874924295409,101325,209412.954716157
0.211696,0.971178226746031,0.000982931088316696,-0.971178226746031,101325,209412.954724493
0.211898,0.971479964747854,0.000983236477847903,-0.971479964747854,101325,209412.954732788
0.2121,0.971780137814813,0.000983540283505945,-0.971780137814813,101325,209412.954741043
0.212302,0.972078745463367,0.000983842504801428,-0.972078745463367,101325,209412.954749257
0.212504,0.972375787212496,0.000984143141247511,-0.972375787212496,101325,209412.954757431
0.212706,0.972671262583702,0.000984442192359906,-0.972671262583702,101325,209412.954765564
0.212908,0.972965171101011,0.000984739657656878,-0.972965171101011,101325,209412.954773656
0.21311,0.973257512290971,0.000985035536659247,-0.973257512290971,101325,209412.954781708
0.213312,0.973548285682658,0.000985329828890388,-0.973548285682658,101325,209412.954789719
0.213514,0.973837490807671,0.000985622533876233,-0.973837490807671,101325,209412.954797689
0.213716,0.974125127200137,0.000985913651145269,-0.974125127200137,101325,209412.954805618
0.213918,0.974411194396707,0.000986203180228544,-0.974411194396707,101325,209412.954813506
0.21412,0.974695691936564,0.00098649112065966,-0.974695691936564,101325,209412.954821353
0.214322,0.974978619361417,0.000986777471974782,-0.974978619361417,101325,209412.954829159
0.214524,0.975259976215503,0.000987062233712632,-0.975259976215503,101325,209412.954836925
0.214726,0.975539762045593,0.000987345405414494,-0.975539762045593,101325,209412.954844648
0.214928,0.975817976400985,0.000987626986624213,-0.975817976400985,101325,209412.954852331
0.21513,0.97609461883351,0.000987906976888198,-0.97609461883351,101325,209412.954859973
0.215332,0.976369688897532,0.000988185375755417,-0.976369688897532,101325,209412.954867573
0.215534,0.976643186149946,0.000988462182777404,-0.976643186149946,101325,209412.954875132
0.215736,0.976915110150181,0.000988737397508258,-0.976915110150181,101325,209412.95488265
0.215938,0.977185460460202,0.000989011019504641,-0.977185460460202,101325,209412.954890126
0.21614,0.977454236644507,0.000989283048325781,-0.977454236644507,101325,209412.95489756
0.216342,0.977721438270132,0.000989553483533475,-0.977721438270132,101325,209412.954904953
0.216544,0.977987064906646,0.000989822324692083,-0.977987064906646,101325,209412.954912305
0.216746,0.978251116126159,0.000990089571368536,-0.978251116126159,101325,209412.954919615
0.216948,0.978513591503316,0.000990355223132331,-0.978513591503316,101325,209412.954926883
0.21715,0.978774490615301,0.000990619279555538,-0.978774490615301,101325,209412.95493411
0.217352,0.979033813041838,0.000990881740212792,-0.979033813041838,101325,209412.954941294
0.217554,0.979291558365191,0.000991142604681303,-0.979291558365191,101325,209412.954948437
0.217756,0.979547726170163,0.000991401872540851,-0.979547726170163,101325,209412.954955539
0.217958,0.9798023160441,0.000991659543373785,-0.9798023160441,101325,209412.954962598
0.21816,0.980055327576888,0.00099191561676503,-0.980055327576888,101325,209412.954969615
0.218362,0.980306760360958,0.000992170092302083,-0.980306760360958,101325,209412.95497659
0.218564,0.980556613991281,0.000992422969575016,-0.980556613991281,101325,209412.954983523
0.218766,0.980804888065374,0.000992674248176474,-0.980804888065374,101325,209412.954990415
0.218968,0.981051582183299,0.000992923927701678,-0.981051582183299,101325,209412.954997264
0.21917,0.981296695947661,0.000993172007748426,-0.981296695947661,101325,209412.95500407
0.219372,0.981540228963613,0.00099341848791709,-0.981540228963613,101325,209412.955010835
0.219574,0.981782180838851,0.000993663367810622,-0.981782180838851,101325,209412.955017557
0.219776,0.982022551183623,0.000993906647034549,-0.982022551183623,101325,209412.955024238
0.219978,0.98226133961072,0.00099414832519698,-0.98226133961072,101325,209412.955030875
0.22018,0.982498545735483,0.0009943884019086,-0.982498545735483,101325,209412.955037471
0.220382,0.982734169175804,0.000994626876782675,-0.982734169175804,101325,209412.955044024
0.220584,0.982968209552121,0.000994863749435051,-0.982968209552121,101325,209412.955050534
0.220786,0.983200666487424,0.000995099019484156,-0.983200666487424,101325,209412.955057002
0.220988,0.983431539607253,0.000995332686550998,-0.983431539607253,101325,209412.955063427
0.22119,0.983660828539701,0.000995564750259169,-0.983660828539701,101325,209412.95506981
0.221392,0.983888532915411,0.000995795210234843,-0.983888532915411,101325,209412.95507615
0.221594,0.98411465236758,0.000996024066106775,-0.98411465236758,101325,209412.955082448
0.221796,0.984339186531956,0.000996251317506309,-0.984339186531956,101325,209412.955088702
0.221998,0.984562135046842,0.00099647696406737,-0.984562135046842,101325,209412.955094914
0.2222,0.984783497553097,0.000996701005426469,-0.984783497553097,101325,209412.955101084
0.222402,0.985003273694132,0.000996923441222703,-0.985003273694132,101325,209412.95510721
0.222604,0.985221463115914,0.000997144271097754,-0.985221463115914,101325,209412.955113294
0.222806,0.985438065466968,0.000997363494695895,-0.985438065466968,101325,209412.955119334
0.223008,0.985653080398374,0.00099758111166398,-0.985653080398374,101325,209412.955125332
0.22321,0.985866507563769,0.000997797121651459,-0.985866507563769,101325,209412.955131286
0.223412,0.986078346619348,0.000998011524310363,-0.986078346619348,101325,209412.955137198
0.223614,0.986288597223864,0.000998224319295317,-0.986288597223864,101325,209412.955143066
0.223816,0.98649725903863,0.000998435506263534,-0.98649725903863,101325,209412.955148892
0.224018,0.986704331727517,0.000998645084874819,-0.986704331727517,101325,209412.955154674
0.22422,0.986909814956956,0.000998853054791565,-0.986909814956956,101325,209412.955160413
0.224422,0.98711370839594,0.000999059415678759,-0.98711370839594,101325,209412.955166109
0.224624,0.98731601171602,0.000999264167203978,-0.98731601171602,101325,209412.955171761
0.224826,0.987516724591311,0.000999467309037394,-0.987516724591311,101325,209412.955177371
0.225028,0.987715846698489,0.000999668840851769,-0.987715846698489,101325,209412.955182937
0.22523,0.987913377716794,0.000999868762322461,-0.987913377716794,101325,209412.955188459
0.225432,0.988109317328026,0.00100006707312742,-0.988109317328026,101325,209412.955193939
0.225634,0.988303665216552,0.00100026377294719,-0.988303665216552,101325,209412.955199374
0.225836,0.9884964210693,0.00100045886146492,-0.9884964210693,101325,209412.955204767
0.226038,0.988687584575764,0.00100065233836634,-0.988687584575764,101325,209412.955210115
0.22624,0.988877155428005,0.00100084420333978,-0.988877155428005,101325,209412.955215421
0.226442,0.989065133320645,0.00100103445607617,-0.989065133320645,101325,209412.955220682
0.226644,0.989251517950877,0.00100122309626904,-0.989251517950877,101325,209412.9552259
0.226846,0.989436309018457,0.00100141012361451,-0.989436309018457,101325,209412.955231075
0.227048,0.989619506225709,0.0010015955378113,-0.989619506225709,101325,209412.955236205
0.22725,0.989801109277526,0.00100177933856074,-0.989801109277526,101325,209412.955241292
0.227452,0.989981117881367,0.00100196152556675,-0.989981117881367,101325,209412.955246336
0.227654,0.990159531747261,0.00100214209853583,-0.990159531747261,101325,209412.955251335
0.227856,0.990336350587804,0.00100232105717712,-0.990336350587804,101325,209412.955256291
0.228058,0.990511574118163,0.00100249840120233,-0.990511574118163,101325,209412.955261203
0.22826,0.990685202056075,0.00100267413032578,-0.990685202056075,101325,209412.955266071
0.228462,0.990857234121847,0.0010028482442644,-0.990857234121847,101325,209412.955270895
0.228664,0.991027670038355,0.00100302074273771,-0.991027670038355,101325,209412.955275675
0.228866,0.991196509531049,0.00100319162546783,-0.991196509531049,101325,209412.955280411
0.229068,0.991363752327948,0.00100336089217949,-0.991363752327948,101325,209412.955285103
0.22927,0.991529398159646,0.00100352854260003,-0.991529398159646,101325,209412.955289752
0.229472,0.991693446759307,0.00100369457645938,-0.991693446759307,101325,209412.955294356
0.229674,0.991855897862669,0.00100385899349008,-0.991855897862669,101325,209412.955298916
0.229876,0.992016751208043,0.00100402179342727,-0.992016751208043,101325,209412.955303432
0.230078,0.992176006536314,0.00100418297600871,-0.992176006536314,101325,209412.955307903
0.23028,0.992333663590942,0.00100434254097475,-0.992333663590942,101325,209412.955312331
0.230482,0.99248972211796,0.00100450048806835,-0.99248972211796,101325,209412.955316714
0.230684,0.992644181865978,0.00100465681703507,-0.992644181865978,101325,209412.955321054
0.230886,0.992797042586179,0.0010048115276231,-0.992797042586179,101325,209412.955325349
0.231088,0.992948304032324,0.0010049646195832,-0.992948304032324,101325,209412.955329599
0.23129,0.993097965960749,0.00100511609266877,-0.993097965960749,101325,209412.955333805
0.231492,0.993246028130367,0.00100526594663581,-0.993246028130367,101325,209412.955337967
0.231694,0.993392490302668,0.00100541418124291,-0.993392490302668,101325,209412.955342085
0.231896,0.99353735224172,0.00100556079625129,-0.99353735224172,101325,209412.955346158
0.232098,0.993680613714167,0.00100570579142477,-0.993680613714167,101325,209412.955350187
0.2323,0.993822274489234,0.00100584916652978,-0.993822274489234,101325,209412.955354172
0.232502,0.993962334338722,0.00100599092133536,-0.993962334338722,101325,209412.955358111
0.232704,0.994100793037012,0.00100613105561316,-0.994100793037012,101325,209412.955362007
0.232906,0.994237650361063,0.00100626956913745,-0.994237650361063,101325,209412.955365858
0.233108,0.994372906090417,0.00100640646168509,-0.994372906090417,101325,209412.955369664
0.23331,0.994506560007191,0.00100654173303556,-0.994506560007191,101325,209412.955373426
0.233512,0.994638611896087,0.00100667538297097,-0.994638611896087,101325,209412.955377143
0.233714,0.994769061544385,0.00100680741127601,-0.994769061544385,101325,209412.955380816
0.233916,0.994897908741946,0.00100693781773802,-0.994897908741946,101325,209412.955384443
0.234118,0.995025153281213,0.0010070666021469,-0.995025153281213,101325,209412.955388027
0.23432,0.995150794957212,0.00100719376429522,-0.995150794957212,101325,209412.955391565
0.234522,0.995274833567548,0.00100731930397813,-0.995274833567548,101325,209412.955395059
0.234724,0.995397268912412,0.0010074432209934,-0.995397268912412,101325,209412.955398508
0.234926,0.995518100794574,0.00100756551514142,-0.995518100794574,101325,209412.955401913
0.235128,0.995637329019389,0.00100768618622518,-0.995637329019389,101325,209412.955405272
0.23533,0.995754953394796,0.00100780523405029,-0.995754953394796,101325,209412.955408587
0.235532,0.995870973731315,0.00100792265842499,-0.995870973731315,101325,209412.955411857
0.235734,0.995985389842053,0.00100803845916013,-0.995985389842053,101325,209412.955415082
0.235936,0.996098201542698,0.00100815263606915,-0.996098201542698,101325,209412.955418262
0.236138,0.996209408651526,0.00100826518896814,-0.996209408651526,101325,209412.955421398
0.23634,0.996319010989395,0.00100837611767578,-0.996319010989395,101325,209412.955424488
0.236542,0.99642700837975,0.00100848542201338,-0.99642700837975,101325,209412.955427534
0.236744,0.996533400648619,0.00100859310180488,-0.996533400648619,101325,209412.955430534
0.236946,0.996638187624619,0.0010086991568768,-0.996638187624619,101325,209412.95543349
0.237148,0.996741369138949,0.0010088035870583,-0.996741369138949,101325,209412.955436401
0.23735,0.996842945025397,0.00100890639218117,-0.996842945025397,101325,209412.955439267
0.237552,0.996942915120338,0.0010090075720798,-0.996942915120338,101325,209412.955442087
0.237754,0.997041279262731,0.00100910712659119,-0.997041279262731,101325,209412.955444863
0.237956,0.997138037294124,0.00100920505555498,-0.997138037294124,101325,209412.955447593
0.238158,0.997233189058652,0.00100930135881342,-0.997233189058652,101325,209412.955450279
0.23836,0.997326734403036,0.00100939603621137,-0.997326734403036,101325,209412.955452919
0.238562,0.997418673176587,0.00100948908759631,-0.997418673176587,101325,209412.955455515
0.238764,0.997509005231203,0.00100958051281837,-0.997509005231203,101325,209412.955458065
0.238966,0.997597730421369,0.00100967031173025,-0.997597730421369,101325,209412.95546057
0.239168,0.997684848604161,0.00100975848418731,-0.997684848604161,101325,209412.95546303
0.23937,0.997770359639242,0.00100984503004751,-0.997770359639242,101325,209412.955465444
0.239572,0.997854263388864,0.00100992994917144,-0.997854263388864,101325,209412.955467814
0.239774,0.997936559717868,0.00101001324142229,-0.997936559717868,101325,209412.955470138
0.239976,0.998017248493685,0.00101009490666591,-0.998017248493685,101325,209412.955472417
0.240178,0.998096329586336,0.00101017494477073,-0.998096329586336,101325,209412.955474651
0.24038,0.99817380286843,0.00101025335560782,-0.99817380286843,101325,209412.95547684
0.240582,0.998249668215167,0.00101033013905087,-0.998249668215167,101325,209412.955478983
0.240784,0.998323925504339,0.0010104052949762,-0.998323925504339,101325,209412.955481081
0.240986,0.998396574616325,0.00101047882326274,-0.998396574616325,101325,209412.955483134
0.241188,0.998467615434096,0.00101055072379204,-0.998467615434096,101325,209412.955485142
0.24139,0.998537047843215,0.00101062099644828,-0.998537047843215,101325,209412.955487104
0.241592,0.998604871731834,0.00101068964111826,-0.998604871731834,101325,209412.955489021
0.241794,0.998671086990698,0.0010107566576914,-0.998671086990698,101325,209412.955490892
0.241996,0.998735693513142,0.00101082204605975,-0.998735693513142,101325,209412.955492719
0.242198,0.998798691195093,0.00101088580611797,-0.998798691195093,101325,209412.955494499
0.2424,0.998860079935069,0.00101094793776335,-0.998860079935069,101325,209412.955496235
0.242602,0.99891985963418,0.00101100844089581,-0.99891985963418,101325,209412.955497925
0.242804,0.998978030196129,0.00101106731541788,-0.998978030196129,101325,209412.95549957
0.243006,0.99903459152721,0.00101112456123472,-0.99903459152721,101325,209412.955501169
0.243208,0.99908954353631,0.00101118017825413,-0.99908954353631,101325,209412.955502723
0.24341,0.999142886134908,0.0010112341663865,-0.999142886134908,101325,209412.955504231
0.243612,0.999194619237075,0.00101128652554486,-0.999194619237075,101325,209412.955505694
0.243814,0.999244742759476,0.00101133725564488,-0.999244742759476,101325,209412.955507112
0.244016,0.999293256621367,0.00101138635660484,-0.999293256621367,101325,209412.955508484
0.244218,0.9993401607446,0.00101143382834563,-0.9993401607446,101325,209412.95550981
0.24442,0.999385455053618,0.00101147967079079,-0.999385455053618,101325,209412.955511091
0.244622,0.999429139475456,0.00101152388386646,-0.999429139475456,101325,209412.955512327
0.244824,0.999471213939744,0.00101156646750144,-0.999471213939744,101325,209412.955513517
0.245026,0.999511678378706,0.00101160742162712,-0.999511678378706,101325,209412.955514662
0.245228,0.999550532727159,0.00101164674617753,-0.999550532727159,101325,209412.955515761
0.24543,0.999587776922512,0.00101168444108931,-0.999587776922512,101325,209412.955516815
0.245632,0.99962341090477,0.00101172050630176,-0.99962341090477,101325,209412.955517823
0.245834,0.999657434616532,0.00101175494175678,-0.999657434616532,101325,209412.955518786
0.246036,0.999689848002989,0.00101178774739888,-0.999689848002989,101325,209412.955519703
0.246238,0.999720651011926,0.00101181892317523,-0.999720651011926,101325,209412.955520574
0.24644,0.999749843593725,0.00101184846903561,-0.999749843593725,101325,209412.9555214
0.246642,0.99977742570136,0.00101187638493242,-0.99977742570136,101325,209412.955522181
0.246844,0.999803397290398,0.00101190267082069,-0.999803397290398,101325,209412.955522916
0.247046,0.999827758319004,0.00101192732665808,-0.999827758319004,101325,209412.955523605
0.247248,0.999850508747934,0.00101195035240488,-0.999850508747934,101325,209412.955524249
0.24745,0.999871648540541,0.00101197174802398,-0.999871648540541,101325,209412.955524847
0.247652,0.99989117766277,0.00101199151348093,-0.99989117766277,101325,209412.9555254
0.247854,0.999909096083163,0.00101200964874388,-0.999909096083163,101325,209412.955525907
0.248056,0.999925403772855,0.00101202615378362,-0.999925403772855,101325,209412.955526368
0.248258,0.999940100705578,0.00101204102857356,-0.999940100705578,101325,209412.955526784
0.24846,0.999953186857654,0.00101205427308975,-0.999953186857654,101325,209412.955527155
0.248662,0.999964662208006,0.00101206588731084,-0.999964662208006,101325,209412.955527479
0.248864,0.999974526738146,0.00101207587121813,-0.999974526738146,101325,209412.955527759
0.249066,0.999982780432185,0.00101208422479553,-0.999982780432185,101325,209412.955527992
0.249268,0.999989423276827,0.0010120909480296,-0.999989423276827,101325,209412.95552818
0.24947,0.999994455261372,0.00101209604090948,-0.999994455261372,101325,209412.955528323
0.249672,0.999997876377712,0.001012099503427,-0.999997876377712,101325,209412.955528419
0.249874,0.999999686620337,0.00101210133557656,-0.999999686620337,101325,209412.955528471
0.250076,0.999999885986332,0.00101210153735521,-0.999999885986332,101325,209412.955528476
0.250278,0.999998474475375,0.00101210010876263,-0.999998474475375,101325,209412.955528436
0.25048,0.999995452089739,0.00101209704980113,-0.999995452089739,101325,209412.955528351
0.250682,0.999990818834294,0.00101209236047562,-0.999990818834294,101325,209412.95552822
0.250884,0.999984574716503,0.00101208604079366,-0.999984574716503,101325,209412.955528043
0.251086,0.999976719746424,0.00101207809076544,-0.999976719746424,101325,209412.955527821
0.251288,0.999967253936712,0.00101206851040375,-0.999967253936712,101325,209412.955527553
0.25149,0.999956177302614,0.00101205729972404,-0.999956177302614,101325,209412.955527239
0.251692,0.999943489861972,0.00101204445874436,-0.999943489861972,101325,209412.95552688
0.251894,0.999929191635227,0.00101202998748539,-0.999929191635227,101325,209412.955526476
0.252096,0.999913282645408,0.00101201388597046,-0.999913282645408,101325,209412.955526025
0.252298,0.999895762918146,0.00101199615422548,-0.999895762918146,101325,209412.95552553
0.2525,0.999876632481661,0.00101197679227904,-0.999876632481661,101325,209412.955524988
0.252702,0.99985589136677,0.00101195580016231,-0.99985589136677,101325,209412.955524401
0.252904,0.999833539606884,0.00101193317790912,-0.999833539606884,101325,209412.955523769
0.253106,0.99980957723801,0.0010119089255559,-0.99980957723801,101325,209412.955523091
0.253308,0.999784004298749,0.00101188304314173,-0.999784004298749,101325,209412.955522367
0.25351,0.999756820830294,0.0010118555307083,-0.999756820830294,101325,209412.955521598
0.253712,0.999728026876435,0.00101182638829992,-0.999728026876435,101325,209412.955520783
0.253914,0.999697622483555,0.00101179561596354,-0.999697622483555,101325,209412.955519923
0.254116,0.999665607700633,0.00101176321374873,-0.999665607700633,101325,209412.955519017
0.254318,0.999631982579241,0.00101172918170769,-0.999631982579241,101325,209412.955518065
0.25452,0.999596747173543,0.00101169351989524,-0.999596747173543,101325,209412.955517069
0.254722,0.999559901540301,0.00101165622836882,-0.999559901540301,101325,209412.955516026
0.254924,0.999521445738867,0.00101161730718851,-0.999521445738867,101325,209412.955514938
0.255126,0.99948137983119,0.00101157675641701,-0.99948137983119,101325,209412.955513805
0.255328,0.99943970388181,0.00101153457611963,-0.99943970388181,101325,209412.955512626
0.25553,0.999396417957863,0.00101149076636433,-0.999396417957863,101325,209412.955511402
0.255732,0.999351522129077,0.00101144532722167,-0.999351522129077,101325,209412.955510132
0.255934,0.999305016467773,0.00101139825876486,-0.999305016467773,101325,209412.955508816
0.256136,0.999256901048867,0.00101134956106971,-0.999256901048867,101325,209412.955507455
0.256338,0.999207175949866,0.00101129923421467,-0.999207175949866,101325,209412.955506049
0.25654,0.999155841250872,0.00101124727828082,-0.999155841250872,101325,209412.955504597
0.256742,0.999102897034578,0.00101119369335184,-0.999102897034578,101325,209412.9555031
0.256944,0.999048343386271,0.00101113847951405,-0.999048343386271,101325,209412.955501558
0.257146,0.99899218039383,0.0010110816368564,-0.99899218039383,101325,209412.95549997
0.257348,0.998934408147727,0.00101102316547046,-0.998934408147727,101325,209412.955498336
0.25755,0.998875026741026,0.00101096306545041,-0.998875026741026,101325,209412.955496657
0.257752,0.998814036269383,0.00101090133689306,-0.998814036269383,101325,209412.955494933
0.257954,0.998751436831046,0.00101083797989787,-0.998751436831046,101325,209412.955493164
0.258156,0.998687228526855,0.00101077299456688,-0.998687228526855,101325,209412.955491349
0.258358,0.998621411460242,0.00101070638100477,-0.998621411460242,101325,209412.955489488
0.25856,0.99855398573723,0.00101063813931886,-0.99855398573723,101325,209412.955487583
0.258762,0.998484951466434,0.00101056826961908,-0.998484951466434,101325,209412.955485632
0.258964,0.998414308759059,0.00101049677201797,-0.998414308759059,101325,209412.955483635
0.259166,0.998342057728902,0.00101042364663071,-0.998342057728902,101325,209412.955481594
0.259368,0.998268198492351,0.0010103488935751,-0.998268198492351,101325,209412.955479507
0.25957,0.998192731168384,0.00101027251297154,-0.998192731168384,101325,209412.955477375
0.259772,0.998115655878569,0.0010101945049431,-0.998115655878569,101325,209412.955475197
0.259974,0.998036972747065,0.00101011486961541,-0.998036972747065,101325,209412.955472975
0.260176,0.997956681900621,0.00101003360711678,-0.997956681900621,101325,209412.955470707
0.260378,0.997874783468576,0.00100995071757809,-0.997874783468576,101325,209412.955468394
0.26058,0.997791277582858,0.00100986620113288,-0.997791277582858,101325,209412.955466035
0.260782,0.997706164377984,0.00100978005791729,-0.997706164377984,101325,209412.955463632
0.260984,0.997619443991063,0.00100969228807009,-0.997619443991063,101325,209412.955461183
0.261186,0.997531116561789,0.00100960289173267,-0.997531116561789,101325,209412.955458689
0.261388,0.997441182232447,0.00100951186904902,-0.997441182232447,101325,209412.95545615
0.26159,0.99734964114791,0.00100941922016578,-0.99734964114791,101325,209412.955453566
0.261792,0.99725649345564,0.0010093249452322,-0.99725649345564,101325,209412.955450937
0.261994,0.997161739305687,0.00100922904440013,-0.997161739305687,101325,209412.955448262
0.262196,0.997065378850687,0.00100913151782407,-0.997065378850687,101325,209412.955445543
0.262398,0.996967412245866,0.00100903236566111,-0.996967412245866,101325,209412.955442778
0.2626,0.996867839649035,0.00100893158807098,-0.996867839649035,101325,209412.955439969
0.262802,0.996766661220594,0.00100882918521602,-0.996766661220594,101325,209412.955437114
0.263004,0.996663877123529,0.00100872515726118,-0.996663877123529,101325,209412.955434215
0.263206,0.996559487523412,0.00100861950437405,-0.996559487523412,101325,209412.95543127
0.263408,0.996453492588402,0.00100851222672481,-0.996453492588402,101325,209412.955428281
0.26361,0.996345892489244,0.00100840332448629,-0.996345892489244,101325,209412.955425246
0.263812,0.996236687399269,0.0010082927978339,-0.996236687399269,101325,209412.955422167
0.264014,0.996125877494393,0.00100818064694569,-0.996125877494393,101325,209412.955419043
0.264216,0.996013462953116,0.00100806687200232,-0.996013462953116,101325,209412.955415874
0.264418,0.995899443956525,0.00100795147318707,-0.995899443956525,101325,209412.95541266
0.26462,0.99578382068829,0.00100783445068584,-0.99578382068829,101325,209412.955409401
0.264822,0.995666593334666,0.00100771580468712,-0.995666593334666,101325,209412.955406097
0.265024,0.995547762084492,0.00100759553538206,-0.995547762084492,101325,209412.955402748
0.265226,0.995427327129191,0.00100747364296438,-0.995427327129191,101325,209412.955399355
0.265428,0.995305288662769,0.00100735012763043,-0.995305288662769,101325,209412.955395917
0.26563,0.995181646881814,0.0010072249895792,-0.995181646881814,101325,209412.955392434
0.265832,0.995056401985498,0.00100709822901225,-0.995056401985498,101325,209412.955388907
0.266034,0.994929554175575,0.00100696984613379,-0.994929554175575,101325,209412.955385335
0.266236,0.994801103656382,0.00100683984115062,-0.994801103656382,101325,209412.955381718
0.266438,0.994671050634836,0.00100670821427217,-0.994671050634836,101325,209412.955378056
0.26664,0.994539395320438,0.00100657496571047,-0.994539395320438,101325,209412.95537435
0.266842,0.994406137925267,0.00100644009568017,-0.994406137925267,101325,209412.955370599
0.267044,0.994271278663985,0.00100630360439852,-0.994271278663985,101325,209412.955366804
0.267246,0.994134817753833,0.0010061654920854,-0.994134817753833,101325,209412.955362964
0.267448,0.993996755414634,0.00100602575896329,-0.993996755414634,101325,209412.95535908
