"time","medium.T"
9.34,302.242210693527
9.36,302.247012001222
9.38,302.251813308917
9.4,302.256614616612
9.42,302.261415924307
9.44,302.266217232002
9.46,302.271018539697
9.48,302.275819847391
9.5,302.280621155086
9.52,302.285422462781
9.54,302.290223770476
9.56,302.295025078171
9.58,302.299826385866
9.6,302.304627693561
9.62,302.309429001256
9.64,302.314230308951
9.66,302.319031616646
9.68,302.323832924341
9.7,302.328634232036
9.72,302.33343553973
9.74,302.338236847425
9.76,302.34303815512
9.78,302.347839462815
9.8,302.35264077051
9.82,302.357442078205
9.84,302.3622433859
9.86,302.367044693595
9.88,302.37184600129
9.9,302.376647308985
9.92,302.38144861668
9.94,302.386249924375
9.96,302.391051232069
9.98,302.395852539764
10,302.400653847459
10.02,302.405455155154
10.04,302.410256462849
10.06,302.415057770544
10.08,302.419859078239
10.1,302.424660385934
10.12,302.429461693629
10.14,302.434263001324
10.16,302.439064309019
10.18,302.443865616714
10.2,302.448666924408
10.22,302.453468232103
10.24,302.458269539798
10.26,302.463070847493
10.28,302.467872155188
10.3,302.472673462883
10.32,302.477474770578
10.34,302.482276078273
10.36,302.487077385968
10.38,302.491878693663
10.4,302.496680001358
10.42,302.501481309053
10.44,302.506282616748
10.46,302.511083924442
10.48,302.515885232137
10.5,302.520686539832
10.52,302.525487847527
10.54,302.530289155222
10.56,302.535090462917
10.58,302.539891770612
10.6,302.544693078307
10.62,302.549494386002
10.64,302.554295693697
10.66,302.559097001392
10.68,302.563898309087
10.7,302.568699616781
10.72,302.573500924476
10.74,302.578302232171
10.76,302.583103539866
10.78,302.587904847561
10.8,302.592706155256
10.82,302.597507462951
10.84,302.602308770646
10.86,302.607110078341
10.88,302.611911386036
10.9,302.616712693731
10.92,302.621514001426
10.94,302.626315309121
10.96,302.631116616815
10.98,302.63591792451
11,302.640719232205
11.02,302.6455205399
11.04,302.650321847595
11.06,302.65512315529
11.08,302.659924462985
11.1,302.66472577068
11.12,302.669527078375
11.14,302.67432838607
11.16,302.679129693765
11.18,302.68393100146
11.2,302.688732309154
11.22,302.693533616849
11.24,302.698334924544
11.26,302.703136232239
11.28,302.707937539934
11.3,302.712738847629
11.32,302.717540155324
11.34,302.722341463019
11.36,302.727142770714
11.38,302.731944078409
11.4,302.736745386104
11.42,302.741546693799
11.44,302.746348001494
11.46,302.751149309188
11.48,302.755950616883
11.5,302.760751924578
11.52,302.765553232273
11.54,302.770354539968
11.56,302.775155847663
11.58,302.779957155358
11.6,302.784758463053
11.62,302.789559770748
11.64,302.794361078443
11.66,302.799162386138
11.68,302.803963693832
11.7,302.808765001527
11.72,302.813566309222
11.74,302.818367616917
11.76,302.823168924612
11.78,302.827970232307
11.8,302.832771540002
11.82,302.837572847697
11.84,302.842374155392
11.86,302.847175463087
11.88,302.851976770782
11.9,302.856778078477
11.92,302.861579386172
11.94,302.866380693866
11.96,302.871182001561
11.98,302.875983309256
12,302.880784616951
12.02,302.885585924646
12.04,302.890387232341
12.06,302.895188540036
12.08,302.899989847731
12.1,302.904791155426
12.12,302.909592463121
12.14,302.914393770816
12.16,302.919195078511
12.18,302.923996386205
12.2,302.9287976939
12.22,302.933599001595
12.24,302.93840030929
12.26,302.943201616985
12.28,302.94800292468
12.3,302.952804232375
12.32,302.95760554007
12.34,302.962406847765
12.36,302.96720815546
12.38,302.972009463155
12.4,302.97681077085
12.42,302.981612078545
12.44,302.986413386239
12.46,302.991214693934
12.48,302.996016001629
12.5,303.000817309324
12.52,303.005618617019
12.54,303.010419924714
12.56,303.015221232409
12.58,303.020022540104
12.6,303.024823847799
12.62,303.029625155494
12.64,303.034426463189
12.66,303.039227770884
12.68,303.044029078578
12.7,303.048830386273
12.72,303.053631693968
12.74,303.058433001663
12.76,303.063234309358
12.78,303.068035617053
12.8,303.072836924748
12.82,303.077638232443
12.84,303.082439540138
12.86,303.087240847833
12.88,303.092042155528
12.9,303.096843463223
12.92,303.101644770917
12.94,303.106446078612
12.96,303.111247386307
12.98,303.116048694002
13,303.120850001697
13.02,303.125651309392
13.04,303.130452617087
13.06,303.135253924782
13.08,303.140055232477
13.1,303.144856540172
13.12,303.149657847867
13.14,303.154459155562
13.16,303.159260463256
13.18,303.164061770951
13.2,303.168863078646
13.22,303.173664386341
13.24,303.178465694036
13.26,303.183267001731
13.28,303.188068309426
13.3,303.192869617121
13.32,303.197670924816
13.34,303.202472232511
13.36,303.207273540206
13.38,303.212074847901
13.4,303.216876155596
13.42,303.22167746329
13.44,303.226478770985
13.46,303.23128007868
13.48,303.236081386375
13.5,303.24088269407
13.52,303.245684001765
13.54,303.25048530946
13.56,303.255286617155
13.58,303.26008792485
13.6,303.264889232545
13.62,303.26969054024
13.64,303.274491847935
13.66,303.279293155629
13.68,303.284094463324
13.7,303.288895771019
13.72,303.293697078714
13.74,303.298498386409
13.76,303.303299694104
13.78,303.308101001799
13.8,303.312902309494
13.82,303.317703617189
13.84,303.322504924884
13.86,303.327306232579
13.88,303.332107540274
13.9,303.336908847969
13.92,303.341710155663
13.94,303.346511463358
13.96,303.351312771053
13.98,303.356114078748
14,303.360915386443
14.02,303.365716694138
14.04,303.370518001833
14.06,303.375319309528
14.08,303.380120617223
14.1,303.384921924918
14.12,303.389723232613
14.14,303.394524540307
14.16,303.399325848002
14.18,303.404127155697
14.2,303.408928463392
14.22,303.413729771087
14.24,303.418531078782
14.26,303.423332386477
14.28,303.428133694172
14.3,303.432935001867
14.32,303.437736309562
14.34,303.442537617257
14.36,303.447338924952
14.38,303.452140232647
14.4,303.456941540341
14.42,303.461742848036
14.44,303.466544155731
14.46,303.471345463426
14.48,303.476146771121
14.5,303.480948078816
14.52,303.485749386511
14.54,303.490550694206
14.56,303.495352001901
14.58,303.500153309596
14.6,303.504954617291
14.62,303.509755924986
14.64,303.51455723268
14.66,303.519358540375
14.68,303.52415984807
14.7,303.528961155765
14.72,303.53376246346
14.74,303.538563771155
14.76,303.54336507885
14.78,303.548166386545
14.8,303.55296769424
14.82,303.557769001935
14.84,303.56257030963
14.86,303.567371617325
14.88,303.57217292502
14.9,303.576974232714
14.92,303.581775540409
14.94,303.586576848104
14.96,303.591378155799
14.98,303.596179463494
15,303.600980771189
15.02,303.605782078884
15.04,303.610583386579
15.06,303.615384694274
15.08,303.620186001969
15.1,303.624987309664
15.12,303.629788617359
15.14,303.634589925053
15.16,303.639391232748
15.18,303.644192540443
15.2,303.648993848138
15.22,303.653795155833
15.24,303.658596463528
15.26,303.663397771223
15.28,303.668199078918
15.3,303.673000386613
15.32,303.677801694308
15.34,303.682603002003
15.36,303.687404309698
15.38,303.692205617392
15.4,303.697006925087
15.42,303.701808232782
15.44,303.706609540477
15.46,303.711410848172
15.48,303.716212155867
15.5,303.721013463562
15.52,303.725814771257
15.54,303.730616078952
15.56,303.735417386647
15.58,303.740218694342
15.6,303.745020002037
15.62,303.749821309731
15.64,303.754622617426
15.66,303.759423925121
15.68,303.764225232816
15.7,303.769026540511
15.72,303.773827848206
15.74,303.778629155901
15.76,303.783430463596
15.78,303.788231771291
15.8,303.793033078986
15.82,303.797834386681
15.84,303.802635694376
15.86,303.807437002071
15.88,303.812238309765
15.9,303.81703961746
15.92,303.821840925155
15.94,303.82664223285
15.96,303.831443540545
15.98,303.83624484824
16,303.841046155935
16.02,303.84584746363
16.04,303.850648771325
16.06,303.85545007902
16.08,303.860251386715
16.1,303.865052694409
16.12,303.869854002104
16.14,303.874655309799
16.16,303.879456617494
16.18,303.884257925189
16.2,303.889059232884
16.22,303.893860540579
16.24,303.898661848274
16.26,303.903463155969
16.28,303.908264463664
16.3,303.913065771359
16.32,303.917867079054
16.34,303.922668386749
16.36,303.927469694443
16.38,303.932271002138
16.4,303.937072309833
16.42,303.941873617528
16.44,303.946674925223
16.46,303.951476232918
16.48,303.956277540613
16.5,303.961078848308
16.52,303.965880156003
16.54,303.970681463698
16.56,303.975482771393
16.58,303.980284079088
16.6,303.985085386782
16.62,303.989886694477
16.64,303.994688002172
16.66,303.999489309867
16.68,304.004290617562
16.7,304.009091925257
16.72,304.013893232952
16.74,304.018694540647
16.76,304.023495848342
16.78,304.028297156037
16.8,304.033098463732
16.82,304.037899771427
16.84,304.042701079122
16.86,304.047502386816
16.88,304.052303694511
16.9,304.057105002206
16.92,304.061906309901
16.94,304.066707617596
16.96,304.071508925291
16.98,304.076310232986
17,304.081111540681
17.02,304.085912848376
17.04,304.090714156071
17.06,304.095515463766
17.08,304.100316771461
17.1,304.105118079155
17.12,304.10991938685
17.14,304.114720694545
17.16,304.11952200224
17.18,304.124323309935
17.2,304.12912461763
17.22,304.133925925325
17.24,304.13872723302
17.26,304.143528540715
17.28,304.14832984841
17.3,304.153131156105
17.32,304.1579324638
17.34,304.162733771495
17.36,304.167535079189
17.38,304.172336386884
17.4,304.177137694579
17.42,304.181939002274
17.44,304.186740309969
17.46,304.191541617664
17.48,304.196342925359
17.5,304.201144233054
17.52,304.205945540749
17.54,304.210746848444
17.56,304.215548156139
17.58,304.220349463834
17.6,304.225150771528
17.62,304.229952079223
17.64,304.234753386918
17.66,304.239554694613
17.68,304.244356002308
17.7,304.249157310003
17.72,304.253958617698
17.74,304.258759925393
17.76,304.263561233088
17.78,304.268362540783
17.8,304.273163848478
17.82,304.277965156173
17.84,304.282766463867
17.86,304.287567771562
17.88,304.292369079257
17.9,304.297170386952
17.92,304.301971694647
17.94,304.306773002342
17.96,304.311574310037
17.98,304.316375617732
18,304.321176925427
18.02,304.325978233122
18.04,304.330779540817
18.06,304.335580848512
18.08,304.340382156206
18.1,304.345183463901
18.12,304.349984771596
18.14,304.354786079291
18.16,304.359587386986
18.18,304.364388694681
18.2,304.369190002376
18.22,304.373991310071
18.24,304.378792617766
18.26,304.383593925461
18.28,304.388395233156
18.3,304.393196540851
18.32,304.397997848546
18.34,304.40279915624
18.36,304.407600463935
18.38,304.41240177163
18.4,304.417203079325
18.42,304.42200438702
18.44,304.426805694715
18.46,304.43160700241
18.48,304.436408310105
18.5,304.4412096178
18.52,304.446010925495
18.54,304.45081223319
18.56,304.455613540885
18.58,304.460414848579
18.6,304.465216156274
18.62,304.470017463969
18.64,304.474818771664
18.66,304.479620079359
18.68,304.484421387054
18.7,304.489222694749
18.72,304.494024002444
18.74,304.498825310139
18.76,304.503626617834
18.78,304.508427925529
18.8,304.513229233224
18.82,304.518030540918
18.84,304.522831848613
18.86,304.527633156308
18.88,304.532434464003
18.9,304.537235771698
18.92,304.542037079393
18.94,304.546838387088
18.96,304.551639694783
18.98,304.556441002478
19,304.561242310173
19.02,304.566043617868
19.04,304.570844925563
19.06,304.575646233257
19.08,304.580447540952
19.1,304.585248848647
19.12,304.590050156342
19.14,304.594851464037
19.16,304.599652771732
19.18,304.604454079427
19.2,304.609255387122
19.22,304.614056694817
19.24,304.618858002512
19.26,304.623659310207
19.28,304.628460617902
19.3,304.633261925597
19.32,304.638063233291
19.34,304.642864540986
19.36,304.647665848681
19.38,304.652467156376
19.4,304.657268464071
19.42,304.662069771766
19.44,304.666871079461
19.46,304.671672387156
19.48,304.676473694851
19.5,304.681275002546
19.52,304.686076310241
19.54,304.690877617936
19.56,304.69567892563
19.58,304.700480233325
19.6,304.70528154102
19.62,304.710082848715
19.64,304.71488415641
19.66,304.719685464105
19.68,304.7244867718
19.7,304.729288079495
19.72,304.73408938719
19.74,304.738890694885
19.76,304.74369200258
19.78,304.748493310275
19.8,304.75329461797
19.82,304.758095925664
19.84,304.762897233359
19.86,304.767698541054
19.88,304.772499848749
19.9,304.777301156444
19.92,304.782102464139
19.94,304.786903771834
19.96,304.791705079529
19.98,304.796506387224
20,304.801307694919
20.02,304.806109002614
20.04,304.810910310309
20.06,304.815711618003
20.08,304.820512925698
20.1,304.825314233393
20.12,304.830115541088
20.14,304.834916848783
20.16,304.839718156478
20.18,304.844519464173
20.2,304.849320771868
20.22,304.854122079563
20.24,304.858923387258
20.26,304.863724694953
20.28,304.868526002648
20.3,304.873327310342
20.32,304.878128618037
20.34,304.882929925732
20.36,304.887731233427
20.38,304.892532541122
20.4,304.897333848817
20.42,304.902135156512
20.44,304.906936464207
20.46,304.911737771902
20.48,304.916539079597
20.5,304.921340387292
20.52,304.926141694987
20.54,304.930943002681
20.56,304.935744310376
20.58,304.940545618071
20.6,304.945346925766
20.62,304.950148233461
20.64,304.954949541156
20.66,304.959750848851
20.68,304.964552156546
20.7,304.969353464241
20.72,304.974154771936
20.74,304.978956079631
20.76,304.983757387326
20.78,304.988558695021
20.8,304.993360002715
20.82,304.99816131041
20.84,305.002962618105
20.86,305.0077639258
20.88,305.012565233495
20.9,305.01736654119
20.92,305.022167848885
20.94,305.02696915658
20.96,305.031770464275
20.98,305.03657177197
21,305.041373079665
21.02,305.04617438736
21.04,305.050975695054
21.06,305.055777002749
21.08,305.060578310444
21.1,305.065379618139
21.12,305.070180925834
21.14,305.074982233529
21.16,305.079783541224
21.18,305.084584848919
21.2,305.089386156614
21.22,305.094187464309
21.24,305.098988772004
21.26,305.103790079699
21.28,305.108591387394
21.3,305.113392695088
21.32,305.118194002783
21.34,305.122995310478
21.36,305.127796618173
21.38,305.132597925868
21.4,305.137399233563
21.42,305.142200541258
21.44,305.147001848953
21.46,305.151803156648
21.48,305.156604464343
21.5,305.161405772038
21.52,305.166207079733
21.54,305.171008387427
21.56,305.175809695122
21.58,305.180611002817
21.6,305.185412310512
21.62,305.190213618207
21.64,305.195014925902
21.66,305.199816233597
21.68,305.204617541292
21.7,305.209418848987
21.72,305.214220156682
21.74,305.219021464377
21.76,305.223822772072
21.78,305.228624079766
21.8,305.233425387461
21.82,305.238226695156
21.84,305.243028002851
21.86,305.247829310546
21.88,305.252630618241
21.9,305.257431925936
21.92,305.262233233631
21.94,305.267034541326
21.96,305.271835849021
21.98,305.276637156716
22,305.281438464411
22.02,305.286239772105
22.04,305.2910410798
22.06,305.295842387495
22.08,305.30064369519
22.1,305.305445002885
22.12,305.31024631058
22.14,305.315047618275
22.16,305.31984892597
22.18,305.324650233665
22.2,305.32945154136
22.22,305.334252849055
22.24,305.33905415675
22.26,305.343855464445
22.28,305.348656772139
22.3,305.353458079834
22.32,305.358259387529
22.34,305.363060695224
22.36,305.367862002919
22.38,305.372663310614
22.4,305.377464618309
22.42,305.382265926004
22.44,305.387067233699
22.46,305.391868541394
22.48,305.396669849089
22.5,305.401471156784
22.52,305.406272464478
22.54,305.411073772173
22.56,305.415875079868
22.58,305.420676387563
22.6,305.425477695258
22.62,305.430279002953
22.64,305.435080310648
22.66,305.439881618343
22.68,305.444682926038
22.7,305.449484233733
22.72,305.454285541428
22.74,305.459086849123
22.76,305.463888156818
22.78,305.468689464512
22.8,305.473490772207
22.82,305.478292079902
22.84,305.483093387597
22.86,305.487894695292
22.88,305.492696002987
22.9,305.497497310682
22.92,305.502298618377
22.94,305.507099926072
22.96,305.511901233767
22.98,305.516702541462
23,305.521503849157
23.02,305.526305156851
23.04,305.531106464546
23.06,305.535907772241
23.08,305.540709079936
23.1,305.545510387631
23.12,305.550311695326
23.14,305.555113003021
23.16,305.559914310716
23.18,305.564715618411
23.2,305.569516926106
23.22,305.574318233801
23.24,305.579119541496
23.26,305.58392084919
23.28,305.588722156885
23.3,305.59352346458
23.32,305.598324772275
23.34,305.60312607997
23.36,305.607927387665
23.38,305.61272869536
23.4,305.617530003055
23.42,305.62233131075
23.44,305.627132618445
23.46,305.63193392614
23.48,305.636735233835
23.5,305.64153654153
23.52,305.646337849224
23.54,305.651139156919
23.56,305.655940464614
23.58,305.660741772309
23.6,305.665543080004
23.62,305.670344387699
23.64,305.675145695394
23.66,305.679947003089
23.68,305.684748310784
23.7,305.689549618479
23.72,305.694350926174
23.74,305.699152233869
23.76,305.703953541563
23.78,305.708754849258
23.8,305.713556156953
23.82,305.718357464648
23.84,305.723158772343
23.86,305.727960080038
23.88,305.732761387733
23.9,305.737562695428
23.92,305.742364003123
23.94,305.747165310818
23.96,305.751966618513
23.98,305.756767926208
24,305.761569233902
24.02,305.766370541597
24.04,305.771171849292
24.06,305.775973156987
24.08,305.780774464682
24.1,305.785575772377
24.12,305.790377080072
24.14,305.795178387767
24.16,305.799979695462
24.18,305.804781003157
24.2,305.809582310852
24.22,305.814383618547
24.24,305.819184926241
24.26,305.823986233936
24.28,305.828787541631
24.3,305.833588849326
24.32,305.838390157021
24.34,305.843191464716
24.36,305.847992772411
24.38,305.852794080106
24.4,305.857595387801
24.42,305.862396695496
24.44,305.867198003191
24.46,305.871999310886
24.48,305.87680061858
24.5,305.881601926275
24.52,305.88640323397
24.54,305.891204541665
24.56,305.89600584936
24.58,305.900807157055
24.6,305.90560846475
24.62,305.910409772445
24.64,305.91521108014
24.66,305.920012387835
24.68,305.92481369553
24.7,305.929615003225
24.72,305.93441631092
24.74,305.939217618614
24.76,305.944018926309
24.78,305.948820234004
24.8,305.953621541699
24.82,305.958422849394
24.84,305.963224157089
24.86,305.968025464784
24.88,305.972826772479
24.9,305.977628080174
24.92,305.982429387869
24.94,305.987230695564
24.96,305.992032003259
24.98,305.996833310953
25,306.001634618648
25.02,306.006435926343
25.04,306.011237234038
25.06,306.016038541733
25.08,306.020839849428
25.1,306.025641157123
25.12,306.030442464818
25.14,306.035243772513
25.16,306.040045080208
25.18,306.044846387903
25.2,306.049647695598
25.22,306.054449003293
25.24,306.059250310987
25.26,306.064051618682
25.28,306.068852926377
25.3,306.073654234072
25.32,306.078455541767
25.34,306.083256849462
25.36,306.088058157157
25.38,306.092859464852
25.4,306.097660772547
25.42,306.102462080242
25.44,306.107263387937
25.46,306.112064695632
25.48,306.116866003326
25.5,306.121667311021
