"time","inertia2.s","inertia2.v","mass1.s","mass1.v"
0.165,-0.131432954263061,-1.55318112651179,-0.131432954263061,-1.55318112651179
0.1655,-0.132210601817456,-1.55740611387876,-0.132210601817456,-1.55740611387876
0.166,-0.132990360805211,-1.56162681836538,-0.132990360805211,-1.56162681836538
0.1665,-0.133772229079631,-1.56584322834547,-0.133772229079631,-1.56584322834547
0.167,-0.134556204487998,-1.57005533220329,-0.134556204487998,-1.57005533220329
0.1675,-0.135342284871568,-1.5742631183335,-0.135342284871568,-1.5742631183335
0.168,-0.136130468065576,-1.57846657514117,-0.136130468065576,-1.57846657514117
0.1685,-0.136920751899231,-1.5826656910418,-0.136920751899231,-1.5826656910418
0.169,-0.137713134195721,-1.58686045446133,-0.137713134195721,-1.58686045446133
0.1695,-0.138507612772207,-1.59105085383607,-0.138507612772207,-1.59105085383607
0.17,-0.139304185439827,-1.5952368776128,-0.139304185439827,-1.5952368776128
0.1705,-0.140102850003698,-1.59941851424869,-0.140102850003698,-1.59941851424869
0.171,-0.140903604262909,-1.60359575221133,-0.140903604262909,-1.60359575221133
0.1715,-0.141706446010529,-1.60776857997873,-0.141706446010529,-1.60776857997873
0.172,-0.1425113730336,-1.61193698603932,-0.1425113730336,-1.61193698603932
0.1725,-0.143318383113143,-1.61610095889197,-0.143318383113143,-1.61610095889197
0.173,-0.144127474024153,-1.62026048704593,-0.144127474024153,-1.62026048704593
0.1735,-0.144938643535603,-1.62441555902089,-0.144938643535603,-1.62441555902089
0.174,-0.145751889410441,-1.62856616334697,-0.145751889410441,-1.62856616334697
0.1745,-0.146567209405592,-1.63271228856468,-0.146567209405592,-1.63271228856468
0.175,-0.147384601271957,-1.63685392322498,-0.147384601271957,-1.63685392322498
0.1755,-0.148204062754412,-1.64099105588922,-0.148204062754412,-1.64099105588922
0.176,-0.149025591591811,-1.64512367512919,-0.149025591591811,-1.64512367512919
0.1765,-0.149849185516983,-1.64925176952708,-0.149849185516983,-1.64925176952708
0.177,-0.150674842256735,-1.65337532767553,-0.150674842256735,-1.65337532767553
0.1775,-0.151502559531848,-1.65749433817756,-0.151502559531848,-1.65749433817756
0.178,-0.15233233505708,-1.66160878964664,-0.15233233505708,-1.66160878964664
0.1785,-0.15316416698986,-1.66571867330254,-0.15316416698986,-1.66571867330254
0.179,-0.153998053676164,-1.66982398150116,-0.153998053676164,-1.66982398150116
0.1795,-0.154833991907787,-1.67392469765197,-0.154833991907787,-1.67392469765197
0.18,-0.155671979386815,-1.67802081047622,-0.155671979386815,-1.67802081047622
0.1805,-0.15651201380969,-1.68211230870772,-0.15651201380969,-1.68211230870772
0.181,-0.157354092867211,-1.68619918109294,-0.157354092867211,-1.68619918109294
0.1815,-0.158198214244544,-1.69028141639101,-0.158198214244544,-1.69028141639101
0.182,-0.159044375621222,-1.69435900337375,-0.159044375621222,-1.69435900337375
0.1825,-0.159892574671153,-1.6984319308257,-0.159892574671153,-1.6984319308257
0.183,-0.160742809062626,-1.70250018754417,-0.160742809062626,-1.70250018754417
0.1835,-0.161595076458317,-1.70656376233925,-0.161595076458317,-1.70656376233925
0.184,-0.162449374515292,-1.71062264403385,-0.162449374515292,-1.71062264403385
0.1845,-0.163305700885014,-1.71467682146374,-0.163305700885014,-1.71467682146374
0.185,-0.164164053213348,-1.71872628347757,-0.164164053213348,-1.71872628347757
0.1855,-0.165024429140566,-1.72277101893689,-0.165024429140566,-1.72277101893689
0.186,-0.165886826301354,-1.7268110167162,-0.165886826301354,-1.7268110167162
0.1865,-0.166751242324815,-1.730846265703,-0.166751242324815,-1.730846265703
0.187,-0.167617674834477,-1.73487675479777,-0.167617674834477,-1.73487675479777
0.1875,-0.168486121448297,-1.73890247291403,-0.168486121448297,-1.73890247291403
0.188,-0.169356579778665,-1.7429234089784,-0.169356579778665,-1.7429234089784
0.1885,-0.170229047432412,-1.74693955193056,-0.170229047432412,-1.74693955193056
0.189,-0.171103522010815,-1.75095089072335,-0.171103522010815,-1.75095089072335
0.1895,-0.171980001109602,-1.75495741432277,-0.171980001109602,-1.75495741432277
0.19,-0.172858482318954,-1.75895911170802,-0.172858482318954,-1.75895911170802
0.1905,-0.173738963223517,-1.76295597187151,-0.173738963223517,-1.76295597187151
0.191,-0.174621441402403,-1.76694798381892,-0.174621441402403,-1.76694798381892
0.1915,-0.175505914429197,-1.77093513656921,-0.175505914429197,-1.77093513656921
0.192,-0.176392379871959,-1.77491741915468,-0.176392379871959,-1.77491741915468
0.1925,-0.177280835293236,-1.77889482062097,-0.177280835293236,-1.77889482062097
0.193,-0.178171278250062,-1.7828673300271,-0.178171278250062,-1.7828673300271
0.1935,-0.179063706293963,-1.78683493644551,-0.179063706293963,-1.78683493644551
0.194,-0.179958116970969,-1.79079762896208,-0.179958116970969,-1.79079762896208
0.1945,-0.18085450782161,-1.79475539667617,-0.18085450782161,-1.79475539667617
0.195,-0.18175287638093,-1.79870822870065,-0.18175287638093,-1.79870822870065
0.1955,-0.182653220178487,-1.80265611416194,-0.182653220178487,-1.80265611416194
0.196,-0.183555536738359,-1.80659904220001,-0.183555536738359,-1.80659904220001
0.1965,-0.184459823579154,-1.81053700196844,-0.184459823579154,-1.81053700196844
0.197,-0.185366078214008,-1.81446998263446,-0.185366078214008,-1.81446998263446
0.1975,-0.186274298150596,-1.81839797337894,-0.186274298150596,-1.81839797337894
0.198,-0.187184480891136,-1.82232096339647,-0.187184480891136,-1.82232096339647
0.1985,-0.188096623932395,-1.82623894189534,-0.188096623932395,-1.82623894189534
0.199,-0.189010724765691,-1.83015189809762,-0.189010724765691,-1.83015189809762
0.1995,-0.189926780876903,-1.83405982123917,-0.189926780876903,-1.83405982123917
0.2,-0.190844789746473,-1.83796270056966,-0.190844789746473,-1.83796270056966
0.2005,-0.191764748849414,-1.84186052535262,-0.191764748849414,-1.84186052535262
0.201,-0.192686655655314,-1.84575328486547,-0.192686655655314,-1.84575328486547
0.2015,-0.193610507628341,-1.84964096839952,-0.193610507628341,-1.84964096839952
0.202,-0.19453630222725,-1.85352356526007,-0.19453630222725,-1.85352356526007
0.2025,-0.195464036905385,-1.85740106476635,-0.195464036905385,-1.85740106476635
0.203,-0.19639370911069,-1.86127345625163,-0.19639370911069,-1.86127345625163
0.2035,-0.197325316285709,-1.86514072906322,-0.197325316285709,-1.86514072906322
0.204,-0.198258855867595,-1.86900287256249,-0.198258855867595,-1.86900287256249
0.2045,-0.199194325288113,-1.87285987612492,-0.199194325288113,-1.87285987612492
0.205,-0.200131721973647,-1.87671172914011,-0.200131721973647,-1.87671172914011
0.2055,-0.201071043345204,-1.88055842101185,-0.201071043345204,-1.88055842101185
0.206,-0.202012286818423,-1.88439994115811,-0.202012286818423,-1.88439994115811
0.2065,-0.202955449803574,-1.88823627901109,-0.202955449803574,-1.88823627901109
0.207,-0.203900529705569,-1.89206742401726,-0.203900529705569,-1.89206742401726
0.2075,-0.204847523923967,-1.89589336563737,-0.204847523923967,-1.89589336563737
0.208,-0.205796429852974,-1.8997140933465,-0.205796429852974,-1.8997140933465
0.2085,-0.206747244881456,-1.90352959663407,-0.206747244881456,-1.90352959663407
0.209,-0.207699966392939,-1.9073398650039,-0.207699966392939,-1.9073398650039
0.2095,-0.208654591765617,-1.91114488797423,-0.208654591765617,-1.91114488797423
0.21,-0.209611118372355,-1.91494465507772,-0.209611118372355,-1.91494465507772
0.2105,-0.210569543580698,-1.91873915586154,-0.210569543580698,-1.91873915586154
0.211,-0.211529864752872,-1.92252837988735,-0.211529864752872,-1.92252837988735
0.2115,-0.212492079245795,-1.92631231673136,-0.212492079245795,-1.92631231673136
0.212,-0.213456184411077,-1.93009095598435,-0.213456184411077,-1.93009095598435
0.2125,-0.214422177996503,-1.93386428849508,-0.214422177996503,-1.93386428849508
0.213,-0.215390057013411,-1.93763230286256,-0.215390057013411,-1.93763230286256
0.2135,-0.216359818760783,-1.94139498860768,-0.216359818760783,-1.94139498860768
0.214,-0.217331460570469,-1.94515233538417,-0.217331460570469,-1.94515233538417
0.2145,-0.218304979769071,-1.94890433286062,-0.218304979769071,-1.94890433286062
0.215,-0.21928037367795,-1.95265097072046,-0.21928037367795,-1.95265097072046
0.2155,-0.220257639613233,-1.95639223866202,-0.220257639613233,-1.95639223866202
0.216,-0.221236774885818,-1.96012812639854,-0.221236774885818,-1.96012812639854
0.2165,-0.222217776801377,-1.96385862365824,-0.222217776801377,-1.96385862365824
0.217,-0.223200642660367,-1.96758372018432,-0.223200642660367,-1.96758372018432
0.2175,-0.22418536975803,-1.971303405735,-0.22418536975803,-1.971303405735
0.218,-0.225171955384403,-1.97501767008357,-0.225171955384403,-1.97501767008357
0.2185,-0.226160396824323,-1.97872650301837,-0.226160396824323,-1.97872650301837
0.219,-0.227150691357431,-1.98242989434291,-0.227150691357431,-1.98242989434291
0.2195,-0.228142836258179,-1.98612783387582,-0.228142836258179,-1.98612783387582
0.22,-0.229136828795834,-1.98982031145091,-0.229136828795834,-1.98982031145091
0.2205,-0.230132666234489,-1.99350731691723,-0.230132666234489,-1.99350731691723
0.221,-0.231130345833062,-1.99718884013905,-0.231130345833062,-1.99718884013905
0.2215,-0.232129864845304,-2.00086487099596,-0.232129864845304,-2.00086487099596
0.222,-0.233131220519809,-2.00453539938282,-0.233131220519809,-2.00453539938282
0.2225,-0.234134410100013,-2.00820041520987,-0.234134410100013,-2.00820041520987
0.223,-0.235139430824205,-2.0118599084027,-0.235139430824205,-2.0118599084027
0.2235,-0.236146279925529,-2.01551386890234,-0.236146279925529,-2.01551386890234
0.224,-0.237154954631992,-2.01916228666524,-0.237154954631992,-2.01916228666524
0.2245,-0.23816545216647,-2.02280515166333,-0.23816545216647,-2.02280515166333
0.225,-0.239177769746712,-2.02644245388405,-0.239177769746712,-2.02644245388405
0.2255,-0.240191904585348,-2.03007418333038,-0.240191904585348,-2.03007418333038
0.226,-0.241207853889891,-2.03370033002087,-0.241207853889891,-2.03370033002087
0.2265,-0.242225614862748,-2.03732088398968,-0.242225614862748,-2.03732088398968
0.227,-0.243245184701219,-2.0409358352866,-0.243245184701219,-2.0409358352866
0.2275,-0.244266560597512,-2.04454517397709,-0.244266560597512,-2.04454517397709
0.228,-0.245289739738738,-2.04814889014232,-0.245289739738738,-2.04814889014232
0.2285,-0.246314719306926,-2.05174697387917,-0.246314719306926,-2.05174697387917
0.229,-0.247341496479022,-2.05533941530032,-0.247341496479022,-2.05533941530032
0.2295,-0.248370068426899,-2.05892620453421,-0.248370068426899,-2.05892620453421
0.23,-0.249400432317362,-2.06250733172515,-0.249400432317362,-2.06250733172515
0.2305,-0.250432585312152,-2.06608278703328,-0.250432585312152,-2.06608278703328
0.231,-0.251466524567953,-2.06965256063466,-0.251466524567953,-2.06965256063466
0.2315,-0.252502247236397,-2.07321664272125,-0.252502247236397,-2.07321664272125
0.232,-0.253539750464072,-2.076775023501,-0.253539750464072,-2.076775023501
0.2325,-0.254579031392523,-2.08032769319784,-0.254579031392523,-2.08032769319784
0.233,-0.255620087158265,-2.08387464205171,-0.255620087158265,-2.08387464205171
0.2335,-0.256662914892779,-2.08741586031862,-0.256662914892779,-2.08741586031862
0.234,-0.257707511722529,-2.09095133827068,-0.257707511722529,-2.09095133827068
0.2345,-0.258753874768959,-2.09448106619611,-0.258753874768959,-2.09448106619611
0.235,-0.2598020011485,-2.09800503439927,-0.2598020011485,-2.09800503439927
0.2355,-0.260851887972582,-2.10152323320073,-0.260851887972582,-2.10152323320073
0.236,-0.26190353234763,-2.10503565293726,-0.26190353234763,-2.10503565293726
0.2365,-0.26295693137508,-2.1085422839619,-0.26295693137508,-2.1085422839619
0.237,-0.264012082151376,-2.11204311664396,-0.264012082151376,-2.11204311664396
0.2375,-0.265068981767981,-2.11553814136905,-0.265068981767981,-2.11553814136905
0.238,-0.266127627311381,-2.11902734853917,-0.266127627311381,-2.11902734853917
0.2385,-0.26718801586309,-2.12251072857266,-0.26718801586309,-2.12251072857266
0.239,-0.268250144499659,-2.12598827190429,-0.268250144499659,-2.12598827190429
0.2395,-0.269314010292675,-2.12945996898527,-0.269314010292675,-2.12945996898527
0.24,-0.270379610308776,-2.13292581028329,-0.270379610308776,-2.13292581028329
0.2405,-0.271446941609649,-2.13638578628254,-0.271446941609649,-2.13638578628254
0.241,-0.27251600125204,-2.13983988748378,-0.27251600125204,-2.13983988748378
0.2415,-0.273586786287757,-2.14328810440431,-0.273586786287757,-2.14328810440431
0.242,-0.274659293763677,-2.14673042757805,-0.274659293763677,-2.14673042757805
0.2425,-0.275733520721753,-2.15016684755556,-0.275733520721753,-2.15016684755556
0.243,-0.276809464199019,-2.15359735490406,-0.276809464199019,-2.15359735490406
0.2435,-0.277887121227593,-2.1570219402075,-0.277887121227593,-2.1570219402075
0.244,-0.278966488834687,-2.16044059406654,-0.278966488834687,-2.16044059406654
0.2445,-0.28004756404261,-2.16385330709861,-0.28004756404261,-2.16385330709861
0.245,-0.281130343868775,-2.16726006993795,-0.281130343868775,-2.16726006993795
0.2455,-0.282214825325703,-2.17066087323564,-0.282214825325703,-2.17066087323564
0.246,-0.283301007581396,-2.17405570315928,-0.283301007581396,-2.17405570315928
0.2465,-0.284388887808602,-2.1774445500396,-0.284388887808602,-2.1774445500396
0.247,-0.285478460968236,-2.18082740882161,-0.285478460968236,-2.18082740882161
0.2475,-0.286569724063319,-2.18420427020322,-0.286569724063319,-2.18420427020322
0.248,-0.287662674092199,-2.18757512489889,-0.287662674092199,-2.18757512489889
0.2485,-0.288757308048562,-2.19093996363972,-0.288757308048562,-2.19093996363972
0.249,-0.289853622921435,-2.19429877717348,-0.289853622921435,-2.19429877717348
0.2495,-0.2909516156952,-2.1976515562646,-0.2909516156952,-2.1976515562646
0.25,-0.292051283349594,-2.20099829169425,-0.292051283349594,-2.20099829169425
0.2505,-0.29315262285972,-2.20433897426032,-0.29315262285972,-2.20433897426032
0.251,-0.294255631196055,-2.20767359477746,-0.294255631196055,-2.20767359477746
0.2515,-0.295360305324455,-2.21100214407715,-0.295360305324455,-2.21100214407715
0.252,-0.296466642206166,-2.21432461300768,-0.296466642206166,-2.21432461300768
0.2525,-0.297574638797827,-2.2176409924342,-0.297574638797827,-2.2176409924342
0.253,-0.298684292051481,-2.22095127323874,-0.298684292051481,-2.22095127323874
0.2535,-0.299795598914579,-2.22425544632025,-0.299795598914579,-2.22425544632025
0.254,-0.300908556329991,-2.22755350259463,-0.300908556329991,-2.22755350259463
0.2545,-0.30202316123601,-2.23084543299474,-0.30202316123601,-2.23084543299474
0.255,-0.303139410566363,-2.23413122847045,-0.303139410566363,-2.23413122847045
0.2555,-0.304257301250214,-2.23741087998865,-0.304257301250214,-2.23741087998865
0.256,-0.305376830212176,-2.24068437853332,-0.305376830212176,-2.24068437853332
0.2565,-0.306497994372315,-2.24395171510548,-0.306497994372315,-2.24395171510548
0.257,-0.307620790646158,-2.2472128807233,-0.307620790646158,-2.2472128807233
0.2575,-0.3087452159447,-2.2504678664221,-0.3087452159447,-2.2504678664221
0.258,-0.309871267174416,-2.25371666325435,-0.309871267174416,-2.25371666325435
0.2585,-0.310998941237259,-2.25695926228974,-0.310998941237259,-2.25695926228974
0.259,-0.312128235030678,-2.2601956546152,-0.312128235030678,-2.2601956546152
0.2595,-0.313259145447618,-2.26342583133491,-0.313259145447618,-2.26342583133491
0.26,-0.314391669376528,-2.26664978357034,-0.314391669376528,-2.26664978357034
0.2605,-0.315525803701374,-2.26986750246029,-0.315525803701374,-2.26986750246029
0.261,-0.316661545301639,-2.27307897916088,-0.316661545301639,-2.27307897916088
0.2615,-0.317798891052335,-2.27628420484566,-0.317798891052335,-2.27628420484566
0.262,-0.31893783782401,-2.27948317070554,-0.31893783782401,-2.27948317070554
0.2625,-0.320078382482752,-2.28267586794888,-0.320078382482752,-2.28267586794888
0.263,-0.321220521890203,-2.28586228780151,-0.321220521890203,-2.28586228780151
0.2635,-0.322364252903557,-2.28904242150674,-0.322364252903557,-2.28904242150674
0.264,-0.323509572375577,-2.29221626032543,-0.323509572375577,-2.29221626032543
0.2645,-0.324656477154596,-2.29538379553595,-0.324656477154596,-2.29538379553595
0.265,-0.325804964084527,-2.29854501843429,-0.325804964084527,-2.29854501843429
0.2655,-0.326955030004869,-2.30169992033402,-0.326955030004869,-2.30169992033402
0.266,-0.328106671750716,-2.30484849256636,-0.328106671750716,-2.30484849256636
0.2665,-0.329259886152762,-2.30799072648021,-0.329259886152762,-2.30799072648021
0.267,-0.330414670037312,-2.31112661344213,-0.330414670037312,-2.31112661344213
0.2675,-0.331571020226285,-2.31425614483644,-0.331571020226285,-2.31425614483644
0.268,-0.332728933537226,-2.31737931206519,-0.332728933537226,-2.31737931206519
0.2685,-0.333888406783308,-2.32049610654823,-0.333888406783308,-2.32049610654823
0.269,-0.335049436773345,-2.32360651972322,-0.335049436773345,-2.32360651972322
0.2695,-0.336212020311795,-2.32671054304564,-0.336212020311795,-2.32671054304564
0.27,-0.337376154198769,-2.32980816798886,-0.337376154198769,-2.32980816798886
0.2705,-0.33854183523004,-2.33289938604414,-0.33854183523004,-2.33289938604414
0.271,-0.339709060197048,-2.33598418872066,-0.339709060197048,-2.33598418872066
0.2715,-0.340877825886907,-2.33906256754559,-0.340877825886907,-2.33906256754559
0.272,-0.342048129082415,-2.34213451406403,-0.342048129082415,-2.34213451406403
0.2725,-0.343219966562059,-2.34520001983914,-0.343219966562059,-2.34520001983914
0.273,-0.344393335100025,-2.34825907645211,-0.344393335100025,-2.34825907645211
0.2735,-0.3455682314662,-2.35131167550219,-0.3455682314662,-2.35131167550219
0.274,-0.346744652426188,-2.35435780860674,-0.346744652426188,-2.35435780860674
0.2745,-0.347922594741308,-2.35739746740125,-0.347922594741308,-2.35739746740125
0.275,-0.349102055168607,-2.36043064353936,-0.349102055168607,-2.36043064353936
0.2755,-0.350283030460868,-2.36345732869292,-0.350283030460868,-2.36345732869292
0.276,-0.351465517366614,-2.36647751455197,-0.351465517366614,-2.36647751455197
0.2765,-0.352649512630116,-2.3694911928248,-0.352649512630116,-2.3694911928248
0.277,-0.353835012991402,-2.37249835523799,-0.353835012991402,-2.37249835523799
0.2775,-0.355022015186264,-2.37549899353642,-0.355022015186264,-2.37549899353642
0.278,-0.356210515946266,-2.37849309948328,-0.356210515946266,-2.37849309948328
0.2785,-0.357400511998747,-2.38148066486015,-0.357400511998747,-2.38148066486015
0.279,-0.358592000066835,-2.38446168146697,-0.358592000066835,-2.38446168146697
0.2795,-0.359784977080659,-2.38743614039536,-0.359784977080659,-2.38743614039536
0.28,-0.360979441514004,-2.39040402742915,-0.360979441514004,-2.39040402742915
0.2805,-0.362175388243944,-2.3933653407326,-0.362175388243944,-2.3933653407326
0.281,-0.36337281398117,-2.39632007216455,-0.36337281398117,-2.39632007216455
0.2815,-0.364571715432271,-2.39926821360212,-0.364571715432271,-2.39926821360212
0.282,-0.365772089299745,-2.40220975694073,-0.365772089299745,-2.40220975694073
0.2825,-0.366973932282001,-2.40514469409412,-0.366973932282001,-2.40514469409412
0.283,-0.368177241073373,-2.4080730169944,-0.368177241073373,-2.4080730169944
0.2835,-0.369382012364122,-2.41099471759205,-0.369382012364122,-2.41099471759205
0.284,-0.370588242840449,-2.41390978785595,-0.370588242840449,-2.41390978785595
0.2845,-0.371795929184501,-2.41681821977343,-0.371795929184501,-2.41681821977343
0.285,-0.373005068074378,-2.41972000535028,-0.373005068074378,-2.41972000535028
0.2855,-0.374215656184143,-2.42261513661079,-0.374215656184143,-2.42261513661079
0.286,-0.375427690183827,-2.42550360559774,-0.375427690183827,-2.42550360559774
0.2865,-0.376641166739441,-2.42838540437247,-0.376641166739441,-2.42838540437247
0.287,-0.377856082512981,-2.43126052501489,-0.377856082512981,-2.43126052501489
0.2875,-0.379072434162435,-2.43412895962351,-0.379072434162435,-2.43412895962351
0.288,-0.380290218341796,-2.43699070031546,-0.380290218341796,-2.43699070031546
0.2885,-0.381509431701063,-2.43984573922651,-0.381509431701063,-2.43984573922651
0.289,-0.382730070886254,-2.44269406851112,-0.382730070886254,-2.44269406851112
0.2895,-0.383952132539414,-2.44553568034247,-0.383952132539414,-2.44553568034247
0.29,-0.385175613298619,-2.44837056691243,-0.385175613298619,-2.44837056691243
0.2905,-0.386400509797989,-2.45119872043167,-0.386400509797989,-2.45119872043167
0.291,-0.38762681866769,-2.45402013312962,-0.38762681866769,-2.45402013312962
0.2915,-0.388854536533948,-2.45683479725453,-0.388854536533948,-2.45683479725453
0.292,-0.390083660019053,-2.45964270507351,-0.390083660019053,-2.45964270507351
0.2925,-0.391314185741369,-2.46244384887249,-0.391314185741369,-2.46244384887249
0.293,-0.392546110315341,-2.46523822095634,-0.392546110315341,-2.46523822095634
0.2935,-0.393779430351503,-2.46802581364883,-0.393779430351503,-2.46802581364883
0.294,-0.395014142456485,-2.47080661929267,-0.395014142456485,-2.47080661929267
0.2945,-0.396250243233023,-2.47358063024955,-0.396250243233023,-2.47358063024955
0.295,-0.397487729279967,-2.47634783890017,-0.397487729279967,-2.47634783890017
0.2955,-0.398726597192285,-2.47910823764425,-0.398726597192285,-2.47910823764425
0.296,-0.399966843561077,-2.48186181890057,-0.399966843561077,-2.48186181890057
0.2965,-0.401208464973579,-2.48460857510698,-0.401208464973579,-2.48460857510698
0.297,-0.402451458013169,-2.48734849872044,-0.402451458013169,-2.48734849872044
0.2975,-0.403695819259382,-2.49008158221707,-0.403695819259382,-2.49008158221707
0.298,-0.40494154528791,-2.49280781809211,-0.40494154528791,-2.49280781809211
0.2985,-0.406188632670617,-2.49552719886004,-0.406188632670617,-2.49552719886004
0.299,-0.40743707797554,-2.49823971705452,-0.40743707797554,-2.49823971705452
0.2995,-0.408686877766903,-2.50094536522845,-0.408686877766903,-2.50094536522845
0.3,-0.409938028605123,-2.50364413595403,-0.409938028605123,-2.50364413595403
0.3005,-0.411190527046814,-2.50633602182274,-0.411190527046814,-2.50633602182274
0.301,-0.412444369644802,-2.50902101544538,-0.412444369644802,-2.50902101544538
0.3015,-0.413699552948127,-2.51169910945211,-0.413699552948127,-2.51169910945211
0.302,-0.414956073502055,-2.51437029649245,-0.414956073502055,-2.51437029649245
0.3025,-0.416213927848083,-2.51703456923536,-0.416213927848083,-2.51703456923536
0.303,-0.417473112523949,-2.51969192036919,-0.417473112523949,-2.51969192036919
0.3035,-0.418733624063637,-2.52234234260178,-0.418733624063637,-2.52234234260178
0.304,-0.419995458997391,-2.52498582866045,-0.419995458997391,-2.52498582866045
0.3045,-0.421258613851716,-2.52762237129202,-0.421258613851716,-2.52762237129202
0.305,-0.42252308514939,-2.53025196326285,-0.42252308514939,-2.53025196326285
0.3055,-0.42378886940947,-2.53287459735889,-0.42378886940947,-2.53287459735889
0.306,-0.425055963147302,-2.53549026638565,-0.425055963147302,-2.53549026638565
0.3065,-0.426324362874528,-2.53809896316828,-0.426324362874528,-2.53809896316828
0.307,-0.427594065099093,-2.54070068055159,-0.427594065099093,-2.54070068055159
0.3075,-0.428865066325253,-2.54329541140003,-0.428865066325253,-2.54329541140003
0.308,-0.430137363053586,-2.54588314859777,-0.430137363053586,-2.54588314859777
0.3085,-0.431410951780996,-2.54846388504871,-0.431410951780996,-2.54846388504871
0.309,-0.432685829000722,-2.55103761367651,-0.432685829000722,-2.55103761367651
0.3095,-0.433961991202349,-2.5536043274246,-0.433961991202349,-2.5536043274246
0.31,-0.435239434871811,-2.55616401925621,-0.435239434871811,-2.55616401925621
0.3105,-0.436518156491402,-2.55871668215443,-0.436518156491402,-2.55871668215443
0.311,-0.437798152539785,-2.5612623091222,-0.437798152539785,-2.5612623091222
0.3115,-0.439079419491997,-2.56380089318234,-0.439079419491997,-2.56380089318234
0.312,-0.440361953819458,-2.56633242737761,-0.440361953819458,-2.56633242737761
0.3125,-0.44164575198998,-2.56885690477069,-0.44164575198998,-2.56885690477069
0.313,-0.442930810467774,-2.57137431844424,-0.442930810467774,-2.57137431844424
0.3135,-0.444217127701646,-2.57388465271523,-0.444217127701646,-2.57388465271523
0.314,-0.445504699182548,-2.57638790497541,-0.445504699182548,-2.57638790497541
0.3145,-0.446793520524153,-2.57888407207846,-0.446793520524153,-2.57888407207846
0.315,-0.44808358818194,-2.58137314716247,-0.44808358818194,-2.58137314716247
0.3155,-0.449374898607924,-2.58385512338522,-0.449374898607924,-2.58385512338522
0.316,-0.450667448250657,-2.58632999392423,-0.450667448250657,-2.58632999392423
0.3165,-0.451961233555244,-2.58879775197673,-0.451961233555244,-2.58879775197673
0.317,-0.453256250963345,-2.59125839075973,-0.453256250963345,-2.59125839075973
0.3175,-0.45455249691319,-2.59371190351002,-0.45455249691319,-2.59371190351002
0.318,-0.455849967839581,-2.59615828348423,-0.455849967839581,-2.59615828348423
0.3185,-0.457148660173905,-2.59859752395878,-0.457148660173905,-2.59859752395878
0.319,-0.458448570344144,-2.60102961822999,-0.458448570344144,-2.60102961822999
0.3195,-0.459749694774877,-2.60345455961404,-0.459749694774877,-2.60345455961404
0.32,-0.461052029887297,-2.60587234144704,-0.461052029887297,-2.60587234144704
0.3205,-0.462355572099213,-2.60828295708501,-0.462355572099213,-2.60828295708501
0.321,-0.463660317825062,-2.61068639990394,-0.463660317825062,-2.61068639990394
0.3215,-0.464966263475916,-2.6130826632998,-0.464966263475916,-2.6130826632998
0.322,-0.466273405459492,-2.61547174068855,-0.466273405459492,-2.61547174068855
0.3225,-0.46758174018016,-2.6178536255062,-0.46758174018016,-2.6178536255062
0.323,-0.468891264038952,-2.6202283112088,-0.468891264038952,-2.6202283112088
0.3235,-0.470201973433569,-2.62259579127246,-0.470201973433569,-2.62259579127246
0.324,-0.471513864758393,-2.62495605919342,-0.471513864758393,-2.62495605919342
0.3245,-0.472826934404491,-2.62730910848802,-0.472826934404491,-2.62730910848802
0.325,-0.474141178759629,-2.62965493269277,-0.474141178759629,-2.62965493269277
0.3255,-0.475456594208274,-2.63199352536432,-0.475456594208274,-2.63199352536432
0.326,-0.47677317713161,-2.63432488007954,-0.47677317713161,-2.63432488007954
0.3265,-0.478090923907542,-2.63664899043551,-0.478090923907542,-2.63664899043551
0.327,-0.479409830910704,-2.63896585004957,-0.479409830910704,-2.63896585004957
0.3275,-0.480729894512472,-2.64127545255929,-0.480729894512472,-2.64127545255929
0.328,-0.482051111080967,-2.64357779162257,-0.482051111080967,-2.64357779162257
0.3285,-0.48337347698107,-2.64587286091761,-0.48337347698107,-2.64587286091761
0.329,-0.484696988574425,-2.64816065414294,-0.484696988574425,-2.64816065414294
0.3295,-0.486021642219449,-2.65044116501745,-0.486021642219449,-2.65044116501745
0.33,-0.487347434271343,-2.65271438728045,-0.487347434271343,-2.65271438728045
0.3305,-0.4886743610821,-2.65498031469163,-0.4886743610821,-2.65498031469163
0.331,-0.49000241900051,-2.65723894103111,-0.49000241900051,-2.65723894103111
0.3315,-0.491331604372173,-2.6594902600995,-0.491331604372173,-2.6594902600995
0.332,-0.492661913539505,-2.66173426571786,-0.492661913539505,-2.66173426571786
0.3325,-0.493993342841751,-2.66397095172778,-0.493993342841751,-2.66397095172778
0.333,-0.495325888614985,-2.66620031199136,-0.495325888614985,-2.66620031199136
0.3335,-0.496659547192127,-2.66842234039128,-0.496659547192127,-2.66842234039128
0.334,-0.497994314902948,-2.67063703083077,-0.497994314902948,-2.67063703083077
0.3345,-0.499330188074079,-2.67284437723367,-0.499330188074079,-2.67284437723367
0.335,-0.50066716302902,-2.67504437354446,-0.50066716302902,-2.67504437354446
0.3355,-0.502005236088148,-2.67723701372827,-0.502005236088148,-2.67723701372827
0.336,-0.503344403568727,-2.67942229177088,-0.503344403568727,-2.67942229177088
0.3365,-0.504684661784913,-2.68160020167879,-0.504684661784913,-2.68160020167879
0.337,-0.506026007047768,-2.68377073747921,-0.506026007047768,-2.68377073747921
