"time","rho_a","rho_b","mu_a","mu_b","dp","m_flow1","m_flow2","der_m_flow1"
1.4988,1.5988,0.9494,0.15988,0.37976,0.4988,0.0132252505374388,0.000123324213686487,0.0173930602869777
1.4994,1.5994,0.9497,0.15994,0.37988,0.4994,0.013235685242206,0.000123474980860589,0.0173892904237003
1.5,1.6,0.95,0.16,0.38,0.5,0.0132461176877281,0.000123625752238045,0.0173855294651432
1.5006,1.6006,0.9503,0.16006,0.38012,0.5006,0.0132565478793391,0.000123776527814652,0.0173817773813666
1.5012,1.6012,0.9506,0.16012,0.38024,0.5012,0.0132669758223548,0.000123927307586214,0.0173780341425636
1.5018,1.6018,0.9509,0.16018,0.38036,0.5018,0.0132774015220732,0.000124078091548541,0.0173742997190594
1.5024,1.6024,0.9512,0.16024,0.38048,0.5024,0.0132878249837748,0.000124228879697447,0.0173705740813101
1.503,1.603,0.9515,0.1603,0.3806,0.503,0.0132982462127221,0.000124379672028753,0.0173668571999027
1.5036,1.6036,0.9518,0.16036,0.38072,0.5036,0.0133086652141601,0.000124530468538285,0.0173631490455538
1.5042,1.6042,0.9521,0.16042,0.38084,0.5042,0.0133190819933163,0.000124681269221874,0.0173594495891092
1.5048,1.6048,0.9524,0.16048,0.38096,0.5048,0.0133294965554008,0.000124832074075358,0.017355758801543
1.5054,1.6054,0.9527,0.16054,0.38108,0.5054,0.0133399089056062,0.000124982883094578,0.0173520766539571
1.506,1.606,0.953,0.1606,0.3812,0.506,0.0133503190491078,0.000125133696275384,0.0173484031175801
1.5066,1.6066,0.9533,0.16066,0.38132,0.5066,0.0133607269910638,0.000125284513613629,0.0173447381637672
1.5072,1.6072,0.9536,0.16072,0.38144,0.5072,0.0133711327366151,0.000125435335105172,0.017341081763999
1.5078,1.6078,0.9539,0.16078,0.38156,0.5078,0.0133815362908857,0.000125586160745878,0.017337433889881
1.5084,1.6084,0.9542,0.16084,0.38168,0.5084,0.0133919376589824,0.000125736990531617,0.0173337945131429
1.509,1.609,0.9545,0.1609,0.3818,0.509,0.0134023368459953,0.000125887824458264,0.017330163605638
1.5096,1.6096,0.9548,0.16096,0.38192,0.5096,0.0134127338569974,0.000126038662521701,0.0173265411393424
1.5102,1.6102,0.9551,0.16102,0.38204,0.5102,0.0134231286970452,0.000126189504717814,0.0173229270863544
1.5108,1.6108,0.9554,0.16108,0.38216,0.5108,0.0134335213711782,0.000126340351042496,0.0173193214188938
1.5114,1.6114,0.9557,0.16114,0.38228,0.5114,0.0134439118844194,0.000126491201491643,0.0173157241093011
1.512,1.612,0.956,0.1612,0.3824,0.512,0.0134543002417754,0.000126642056061159,0.0173121351300373
1.5126,1.6126,0.9563,0.16126,0.38252,0.5126,0.0134646864482361,0.000126792914746953,0.0173085544536827
1.5132,1.6132,0.9566,0.16132,0.38264,0.5132,0.0134750705087749,0.000126943777544937,0.0173049820529365
1.5138,1.6138,0.9569,0.16138,0.38276,0.5138,0.0134854524283493,0.00012709464445103,0.0173014179006164
1.5144,1.6144,0.9572,0.16144,0.38288,0.5144,0.0134958322119,0.000127245515461159,0.0172978619696573
1.515,1.615,0.9575,0.1615,0.383,0.515,0.0135062098643517,0.000127396390571251,0.0172943142331114
1.5156,1.6156,0.9578,0.16156,0.38312,0.5156,0.0135165853906132,0.000127547269777244,0.0172907746641471
1.5162,1.6162,0.9581,0.16162,0.38324,0.5162,0.0135269587955769,0.000127698153075076,0.0172872432360485
1.5168,1.6168,0.9584,0.16168,0.38336,0.5168,0.0135373300841193,0.000127849040460696,0.0172837199222149
1.5174,1.6174,0.9587,0.16174,0.38348,0.5174,0.0135476992611011,0.000127999931930053,0.0172802046961598
1.518,1.618,0.959,0.1618,0.3836,0.518,0.013558066331367,0.000128150827479104,0.0172766975315108
1.5186,1.6186,0.9593,0.16186,0.38372,0.5186,0.0135684312997459,0.000128301727103813,0.0172731984020086
1.5192,1.6192,0.9596,0.16192,0.38384,0.5192,0.0135787941710512,0.000128452630800145,0.0172697072815067
1.5198,1.6198,0.9599,0.16198,0.38396,0.5198,0.0135891549500803,0.000128603538564075,0.0172662241439703
1.5204,1.6204,0.9602,0.16204,0.38408,0.5204,0.0135995136416154,0.000128754450391579,0.0172627489634764
1.521,1.621,0.9605,0.1621,0.3842,0.521,0.0136098702504228,0.000128905366278641,0.0172592817142125
1.5216,1.6216,0.9608,0.16216,0.38432,0.5216,0.0136202247812535,0.000129056286221251,0.0172558223704766
1.5222,1.6222,0.9611,0.16222,0.38444,0.5222,0.0136305772388433,0.000129207210215401,0.0172523709066761
1.5228,1.6228,0.9614,0.16228,0.38456,0.5228,0.0136409276279124,0.000129358138257091,0.0172489272973277
1.5234,1.6234,0.9617,0.16234,0.38468,0.5234,0.0136512759531659,0.000129509070342325,0.0172454915170563
1.524,1.624,0.962,0.1624,0.3848,0.524,0.0136616222192937,0.000129660006467114,0.017242063540595
1.5246,1.6246,0.9623,0.16246,0.38492,0.5246,0.0136719664309704,0.000129810946627472,0.017238643342784
1.5252,1.6252,0.9626,0.16252,0.38504,0.5252,0.0136823085928557,0.000129961890819419,0.0172352308985704
1.5258,1.6258,0.9629,0.16258,0.38516,0.5258,0.0136926487095944,0.00013011283903898,0.0172318261830073
1.5264,1.6264,0.9632,0.16264,0.38528,0.5264,0.0137029867858161,0.000130263791282187,0.0172284291712537
1.527,1.627,0.9635,0.1627,0.3854,0.527,0.0137133228261357,0.000130414747545076,0.0172250398385734
1.5276,1.6276,0.9638,0.16276,0.38552,0.5276,0.0137236568351533,0.000130565707823686,0.0172216581603349
1.5282,1.6282,0.9641,0.16282,0.38564,0.5282,0.0137339888174541,0.000130716672114066,0.0172182841120106
1.5288,1.6288,0.9644,0.16288,0.38576,0.5288,0.0137443187776088,0.000130867640412265,0.0172149176691763
1.5294,1.6294,0.9647,0.16294,0.38588,0.5294,0.0137546467201733,0.000131018612714341,0.0172115588075107
1.53,1.63,0.965,0.163,0.386,0.53,0.0137649726496892,0.000131169589016356,0.0172082075027947
1.5306,1.6306,0.9653,0.16306,0.38612,0.5306,0.0137752965706832,0.000131320569314376,0.0172048637309111
1.5312,1.6312,0.9656,0.16312,0.38624,0.5312,0.013785618487668,0.000131471553604474,0.017201527467844
1.5318,1.6318,0.9659,0.16318,0.38636,0.5318,0.0137959384051416,0.000131622541882726,0.0171981986896782
1.5324,1.6324,0.9662,0.16324,0.38648,0.5324,0.0138062563275879,0.000131773534145216,0.0171948773725986
1.533,1.633,0.9665,0.1633,0.3866,0.533,0.0138165722594762,0.000131924530388031,0.0171915634928897
1.5336,1.6336,0.9668,0.16336,0.38672,0.5336,0.0138268862052621,0.000132075530607263,0.0171882570269354
1.5342,1.6342,0.9671,0.16342,0.38684,0.5342,0.0138371981693866,0.000132226534799011,0.017184957951218
1.5348,1.6348,0.9674,0.16348,0.38696,0.5348,0.0138475081562769,0.000132377542959377,0.0171816662423181
1.5354,1.6354,0.9677,0.16354,0.38708,0.5354,0.0138578161703461,0.000132528555084469,0.0171783818769137
1.536,1.636,0.968,0.1636,0.3872,0.536,0.0138681222159933,0.0001326795711704,0.0171751048317801
1.5366,1.6366,0.9683,0.16366,0.38732,0.5366,0.0138784262976036,0.000132830591213289,0.0171718350837891
1.5372,1.6372,0.9686,0.16372,0.38744,0.5372,0.0138887284195486,0.000132981615209258,0.0171685726099084
1.5378,1.6378,0.9689,0.16378,0.38756,0.5378,0.0138990285861858,0.000133132643154436,0.0171653173872016
1.5384,1.6384,0.9692,0.16384,0.38768,0.5384,0.0139093268018589,0.000133283675044956,0.0171620693928272
1.539,1.639,0.9695,0.1639,0.3878,0.539,0.0139196230708983,0.000133434710876957,0.0171588286040384
1.5396,1.6396,0.9698,0.16396,0.38792,0.5396,0.0139299173976204,0.000133585750646582,0.0171555949981824
1.5402,1.6402,0.9701,0.16402,0.38804,0.5402,0.0139402097863282,0.00013373679434998,0.0171523685527002
1.5408,1.6408,0.9704,0.16408,0.38816,0.5408,0.0139505002413112,0.000133887841983303,0.0171491492451256
1.5414,1.6414,0.9707,0.16414,0.38828,0.5414,0.0139607887668454,0.000134038893542711,0.0171459370530854
1.542,1.642,0.971,0.1642,0.3884,0.542,0.0139710753671935,0.000134189949024366,0.0171427319542985
1.5426,1.6426,0.9713,0.16426,0.38852,0.5426,0.0139813600466048,0.000134341008424438,0.0171395339265755
1.5432,1.6432,0.9716,0.16432,0.38864,0.5432,0.0139916428093152,0.0001344920717391,0.017136342947818
1.5438,1.6438,0.9719,0.16438,0.38876,0.5438,0.0140019236595476,0.00013464313896453,0.0171331589960188
1.5444,1.6444,0.9722,0.16444,0.38888,0.5444,0.0140122026015114,0.000134794210096912,0.0171299820492606
1.545,1.645,0.9725,0.1645,0.389,0.545,0.0140224796394033,0.000134945285132434,0.0171268120857161
1.5456,1.6456,0.9728,0.16456,0.38912,0.5456,0.0140327547774066,0.000135096364067289,0.0171236490836475
1.5462,1.6462,0.9731,0.16462,0.38924,0.5462,0.0140430280196917,0.000135247446897676,0.0171204930214058
1.5468,1.6468,0.9734,0.16468,0.38936,0.5468,0.0140532993704159,0.000135398533619798,0.0171173438774303
1.5474,1.6474,0.9737,0.16474,0.38948,0.5474,0.0140635688337239,0.000135549624229864,0.0171142016302487
1.548,1.648,0.974,0.1648,0.3896,0.548,0.0140738364137473,0.000135700718724085,0.0171110662584758
1.5486,1.6486,0.9743,0.16486,0.38972,0.5486,0.0140841021146049,0.000135851817098681,0.017107937740814
1.5492,1.6492,0.9746,0.16492,0.38984,0.5492,0.0140943659404029,0.000136002919349874,0.017104816056052
1.5498,1.6498,0.9749,0.16498,0.38996,0.5498,0.0141046278952346,0.000136154025473892,0.017101701183065
1.5504,1.6504,0.9752,0.16504,0.39008,0.5504,0.0141148879831807,0.000136305135466968,0.0170985931008137
1.551,1.651,0.9755,0.1651,0.3902,0.551,0.0141251462083095,0.000136456249325339,0.0170954917883445
1.5516,1.6516,0.9758,0.16516,0.39032,0.5516,0.0141354025746765,0.000136607367045247,0.0170923972247884
1.5522,1.6522,0.9761,0.16522,0.39044,0.5522,0.0141456570863249,0.000136758488622941,0.0170893093893612
1.5528,1.6528,0.9764,0.16528,0.39056,0.5528,0.0141559097472852,0.000136909614054672,0.0170862282613626
1.5534,1.6534,0.9767,0.16534,0.39068,0.5534,0.0141661605615759,0.000137060743336698,0.017083153820176
1.554,1.654,0.977,0.1654,0.3908,0.554,0.0141764095332027,0.00013721187646528,0.017080086045268
1.5546,1.6546,0.9773,0.16546,0.39092,0.5546,0.0141866566661593,0.000137363013436685,0.0170770249161879
1.5552,1.6552,0.9776,0.16552,0.39104,0.5552,0.0141969019644272,0.000137514154247184,0.0170739704125677
1.5558,1.6558,0.9779,0.16558,0.39116,0.5558,0.0142071454319755,0.000137665298893055,0.0170709225141211
1.5564,1.6564,0.9782,0.16564,0.39128,0.5564,0.0142173870727611,0.000137816447370577,0.0170678812006434
1.557,1.657,0.9785,0.1657,0.3914,0.557,0.0142276268907292,0.000137967599676038,0.0170648464520111
1.5576,1.6576,0.9788,0.16576,0.39152,0.5576,0.0142378648898125,0.000138118755805728,0.0170618182481815
1.5582,1.6582,0.9791,0.16582,0.39164,0.5582,0.014248101073932,0.000138269915755942,0.0170587965691922
1.5588,1.6588,0.9794,0.16588,0.39176,0.5588,0.0142583354469965,0.000138421079522981,0.0170557813951606
1.5594,1.6594,0.9797,0.16594,0.39188,0.5594,0.0142685680129032,0.000138572247103151,0.0170527727062838
1.56,1.66,0.98,0.166,0.392,0.56,0.0142787987755372,0.00013872341849276,0.017049770482838
1.5606,1.6606,0.9803,0.16606,0.39212,0.5606,0.0142890277387718,0.000138874593688124,0.0170467747051783
1.5612,1.6612,0.9806,0.16612,0.39224,0.5612,0.0142992549064686,0.000139025772685563,0.0170437853537378
1.5618,1.6618,0.9809,0.16618,0.39236,0.5618,0.0143094802824776,0.000139176955481399,0.0170408024090279
1.5624,1.6624,0.9812,0.16624,0.39248,0.5624,0.0143197038706369,0.000139328142071963,0.0170378258516373
1.563,1.663,0.9815,0.1663,0.3926,0.563,0.0143299256747732,0.000139479332453588,0.0170348556622322
1.5636,1.6636,0.9818,0.16636,0.39272,0.5636,0.0143401456987013,0.000139630526622612,0.0170318918215554
1.5642,1.6642,0.9821,0.16642,0.39284,0.5642,0.0143503639462249,0.000139781724575378,0.0170289343104262
1.5648,1.6648,0.9824,0.16648,0.39296,0.5648,0.0143605804211359,0.000139932926308235,0.0170259831097398
1.5654,1.6654,0.9827,0.16654,0.39308,0.5654,0.0143707951272149,0.000140084131817534,0.0170230382004673
1.566,1.666,0.983,0.1666,0.3932,0.566,0.014381008068231,0.000140235341099633,0.0170200995636549
1.5666,1.6666,0.9833,0.16666,0.39332,0.5666,0.014391219247942,0.000140386554150894,0.0170171671804239
1.5672,1.6672,0.9836,0.16672,0.39344,0.5672,0.0144014286700945,0.000140537770967683,0.0170142410319701
1.5678,1.6678,0.9839,0.16678,0.39356,0.5678,0.0144116363384236,0.000140688991546371,0.0170113210995634
1.5684,1.6684,0.9842,0.16684,0.39368,0.5684,0.0144218422566534,0.000140840215883334,0.0170084073645476
1.569,1.669,0.9845,0.1669,0.3938,0.569,0.0144320464284968,0.000140991443974954,0.0170054998083399
1.5696,1.6696,0.9848,0.16696,0.39392,0.5696,0.0144422488576555,0.000141142675817614,0.0170025984124308
1.5702,1.6702,0.9851,0.16702,0.39404,0.5702,0.0144524495478201,0.000141293911407705,0.0169997031583832
1.5708,1.6708,0.9854,0.16708,0.39416,0.5708,0.0144626485026702,0.000141445150741621,0.0169968140278327
1.5714,1.6714,0.9857,0.16714,0.39428,0.5714,0.0144728457258745,0.000141596393815762,0.0169939310024867
1.572,1.672,0.986,0.1672,0.3944,0.572,0.0144830412210906,0.00014174764062653,0.0169910540641245
1.5726,1.6726,0.9863,0.16726,0.39452,0.5726,0.0144932349919652,0.000141898891170335,0.0169881831945966
1.5732,1.6732,0.9866,0.16732,0.39464,0.5732,0.0145034270421343,0.000142050145443589,0.0169853183758243
1.5738,1.6738,0.9869,0.16738,0.39476,0.5738,0.0145136173752228,0.000142201403442709,0.0169824595897999
1.5744,1.6744,0.9872,0.16744,0.39488,0.5744,0.014523805994845,0.000142352665164118,0.0169796068185857
1.575,1.675,0.9875,0.1675,0.395,0.575,0.0145339929046045,0.000142503930604243,0.0169767600443141
1.5756,1.6756,0.9878,0.16756,0.39512,0.5756,0.014544178108094,0.000142655199759514,0.0169739192491871
1.5762,1.6762,0.9881,0.16762,0.39524,0.5762,0.0145543616088958,0.000142806472626367,0.0169710844154758
1.5768,1.6768,0.9884,0.16768,0.39536,0.5768,0.0145645434105813,0.000142957749201243,0.0169682555255203
1.5774,1.6774,0.9887,0.16774,0.39548,0.5774,0.0145747235167116,0.000143109029480586,0.0169654325617296
1.578,1.678,0.989,0.1678,0.3956,0.578,0.0145849019308371,0.000143260313460847,0.0169626155065805
1.5786,1.6786,0.9893,0.16786,0.39572,0.5786,0.0145950786564978,0.000143411601138479,0.0169598043426179
1.5792,1.6792,0.9896,0.16792,0.39584,0.5792,0.014605253697223,0.00014356289250994,0.0169569990524545
1.5798,1.6798,0.9899,0.16798,0.39596,0.5798,0.014615427056532,0.000143714187571693,0.0169541996187701
1.5804,1.6804,0.9902,0.16804,0.39608,0.5804,0.0146255987379334,0.000143865486320207,0.0169514060243114
1.581,1.681,0.9905,0.1681,0.3962,0.581,0.0146357687449256,0.000144016788751953,0.0169486182518917
1.5816,1.6816,0.9908,0.16816,0.39632,0.5816,0.0146459370809967,0.000144168094863407,0.016945836284391
1.5822,1.6822,0.9911,0.16822,0.39644,0.5822,0.0146561037496244,0.000144319404651051,0.0169430601047548
1.5828,1.6828,0.9914,0.16828,0.39656,0.5828,0.0146662687542765,0.00014447071811137,0.0169402896959945
1.5834,1.6834,0.9917,0.16834,0.39668,0.5834,0.0146764320984104,0.000144622035240855,0.0169375250411868
1.584,1.684,0.992,0.1684,0.3968,0.584,0.0146865937854734,0.000144773356035999,0.0169347661234736
1.5846,1.6846,0.9923,0.16846,0.39692,0.5846,0.0146967538189026,0.000144924680493302,0.0169320129260613
1.5852,1.6852,0.9926,0.16852,0.39704,0.5852,0.0147069122021254,0.000145076008609267,0.0169292654322208
1.5858,1.6858,0.9929,0.16858,0.39716,0.5858,0.0147170689385587,0.000145227340380401,0.0169265236252873
1.5864,1.6864,0.9932,0.16864,0.39728,0.5864,0.0147272240316098,0.000145378675803218,0.0169237874886595
1.587,1.687,0.9935,0.1687,0.3974,0.587,0.0147373774846758,0.000145530014874234,0.0169210570057999
1.5876,1.6876,0.9938,0.16876,0.39752,0.5876,0.0147475293011442,0.00014568135758997,0.0169183321602339
1.5882,1.6882,0.9941,0.16882,0.39764,0.5882,0.0147576794843923,0.000145832703946951,0.01691561293555
1.5888,1.6888,0.9944,0.16888,0.39776,0.5888,0.0147678280377878,0.000145984053941708,0.0169128993153993
1.5894,1.6894,0.9947,0.16894,0.39788,0.5894,0.0147779749646884,0.000146135407570775,0.0169101912834951
1.59,1.69,0.995,0.169,0.398,0.59,0.0147881202684424,0.000146286764830691,0.0169074888236128
1.5906,1.6906,0.9953,0.16906,0.39812,0.5906,0.0147982639523879,0.000146438125717999,0.0169047919195894
1.5912,1.6912,0.9956,0.16912,0.39824,0.5912,0.0148084060198538,0.000146589490229246,0.0169021005553234
1.5918,1.6918,0.9959,0.16918,0.39836,0.5918,0.0148185464741591,0.000146740858360985,0.0168994147147745
1.5924,1.6924,0.9962,0.16924,0.39848,0.5924,0.0148286853186131,0.000146892230109772,0.0168967343819631
1.593,1.693,0.9965,0.1693,0.3986,0.593,0.0148388225565158,0.000147043605472167,0.0168940595409702
1.5936,1.6936,0.9968,0.16936,0.39872,0.5936,0.0148489581911574,0.000147194984444736,0.0168913901759371
1.5942,1.6942,0.9971,0.16942,0.39884,0.5942,0.0148590922258189,0.000147346367024048,0.016888726271065
1.5948,1.6948,0.9974,0.16948,0.39896,0.5948,0.0148692246637716,0.000147497753206677,0.0168860678106148
1.5954,1.6954,0.9977,0.16954,0.39908,0.5954,0.0148793555082774,0.0001476491429892,0.0168834147789069
1.596,1.696,0.998,0.1696,0.3992,0.596,0.0148894847625889,0.000147800536368201,0.0168807671603209
1.5966,1.6966,0.9983,0.16966,0.39932,0.5966,0.0148996124299493,0.000147951933340266,0.016878124939295
1.5972,1.6972,0.9986,0.16972,0.39944,0.5972,0.0149097385135925,0.000148103333901986,0.0168754881003262
1.5978,1.6978,0.9989,0.16978,0.39956,0.5978,0.014919863016743,0.000148254738049956,0.0168728566279697
1.5984,1.6984,0.9992,0.16984,0.39968,0.5984,0.0149299859426163,0.000148406145780777,0.0168702305068388
1.599,1.699,0.9995,0.1699,0.3998,0.599,0.0149401072944184,0.000148557557091052,0.0168676097216046
1.5996,1.6996,0.9998,0.16996,0.39992,0.5996,0.0149502270753463,0.000148708971977389,0.0168649942569956
1.6002,1.7002,1.0001,0.17002,0.40004,0.6002,0.0149603452885879,0.000148860390436401,0.0168623840977975
1.6008,1.7008,1.0004,0.17008,0.40016,0.6008,0.0149704619373217,0.000149011812464705,0.016859779228853
1.6014,1.7014,1.0007,0.17014,0.40028,0.6014,0.0149805770247175,0.000149163238058922,0.0168571796350616
1.602,1.702,1.001,0.1702,0.4004,0.602,0.0149906905539358,0.000149314667215677,0.016854585301379
1.6026,1.7026,1.0013,0.17026,0.40052,0.6026,0.0150008025281282,0.000149466099931599,0.0168519962128172
1.6032,1.7032,1.0016,0.17032,0.40064,0.6032,0.0150109129504373,0.000149617536203324,0.0168494123544442
1.6038,1.7038,1.0019,0.17038,0.40076,0.6038,0.0150210218239966,0.000149768976027489,0.0168468337113834
1.6044,1.7044,1.0022,0.17044,0.40088,0.6044,0.015031129151931,0.000149920419400735,0.0168442602688137
1.605,1.705,1.0025,0.1705,0.401,0.605,0.0150412349373563,0.000150071866319711,0.0168416920119692
1.6056,1.7056,1.0028,0.17056,0.40112,0.6056,0.0150513391833796,0.000150223316781066,0.0168391289261389
1.6062,1.7062,1.0031,0.17062,0.40124,0.6062,0.015061441893099,0.000150374770781455,0.0168365709966661
1.6068,1.7068,1.0034,0.17068,0.40136,0.6068,0.0150715430696039,0.000150526228317539,0.0168340182089489
1.6074,1.7074,1.0037,0.17074,0.40148,0.6074,0.0150816427159752,0.00015067768938598,0.0168314705484392
1.608,1.708,1.004,0.1708,0.4016,0.608,0.0150917408352846,0.000150829153983445,0.0168289280006429
1.6086,1.7086,1.0043,0.17086,0.40172,0.6086,0.0151018374305956,0.000150980622106608,0.0168263905511194
1.6092,1.7092,1.0046,0.17092,0.40184,0.6092,0.0151119325049627,0.000151132093752143,0.0168238581854816
1.6098,1.7098,1.0049,0.17098,0.40196,0.6098,0.0151220260614321,0.000151283568916731,0.0168213308893954
1.6104,1.7104,1.0052,0.17104,0.40208,0.6104,0.0151321181030411,0.000151435047597056,0.0168188086485798
1.611,1.711,1.0055,0.1711,0.4022,0.611,0.0151422086328186,0.000151586529789807,0.0168162914488061
1.6116,1.7116,1.0058,0.17116,0.40232,0.6116,0.015152297653785,0.000151738015491677,0.0168137792758984
1.6122,1.7122,1.0061,0.17122,0.40244,0.6122,0.0151623851689522,0.000151889504699362,0.0168112721157324
1.6128,1.7128,1.0064,0.17128,0.40256,0.6128,0.0151724711813236,0.000152040997409563,0.0168087699542363
1.6134,1.7134,1.0067,0.17134,0.40268,0.6134,0.0151825556938942,0.000152192493618985,0.0168062727773897
1.614,1.714,1.007,0.1714,0.4028,0.614,0.0151926387096506,0.000152343993324338,0.0168037805712235
1.6146,1.7146,1.0073,0.17146,0.40292,0.6146,0.015202720231571,0.000152495496522335,0.01680129332182
1.6152,1.7152,1.0076,0.17152,0.40304,0.6152,0.0152128002626254,0.000152647003209693,0.0167988110153125
1.6158,1.7158,1.0079,0.17158,0.40316,0.6158,0.0152228788057752,0.000152798513383135,0.016796333637885
1.6164,1.7164,1.0082,0.17164,0.40328,0.6164,0.0152329558639739,0.000152950027039385,0.0167938611757718
1.617,1.717,1.0085,0.1717,0.4034,0.617,0.0152430314401665,0.000153101544175174,0.0167913936152577
1.6176,1.7176,1.0088,0.17176,0.40352,0.6176,0.0152531055372898,0.000153253064787235,0.0167889309426776
1.6182,1.7182,1.0091,0.17182,0.40364,0.6182,0.0152631781582725,0.000153404588872307,0.0167864731444161
1.6188,1.7188,1.0094,0.17188,0.40376,0.6188,0.0152732493060352,0.000153556116427131,0.0167840202069072
1.6194,1.7194,1.0097,0.17194,0.40388,0.6194,0.0152833189834903,0.000153707647448453,0.0167815721166348
1.62,1.72,1.01,0.172,0.404,0.62,0.015293387193542,0.000153859181933025,0.0167791288601314
1.6206,1.7206,1.0103,0.17206,0.40412,0.6206,0.0153034539390865,0.000154010719877599,0.0167766904239787
1.6212,1.7212,1.0106,0.17212,0.40424,0.6212,0.0153135192230121,0.000154162261278935,0.016774256794807
1.6218,1.7218,1.0109,0.17218,0.40436,0.6218,0.015323583048199,0.000154313806133795,0.0167718279592953
1.6224,1.7224,1.0112,0.17224,0.40448,0.6224,0.0153336454175194,0.000154465354438945,0.0167694039041705
1.623,1.723,1.0115,0.1723,0.4046,0.623,0.0153437063338374,0.000154616906191155,0.0167669846162078
1.6236,1.7236,1.0118,0.17236,0.40472,0.6236,0.0153537658000096,0.000154768461387201,0.0167645700822302
1.6242,1.7242,1.0121,0.17242,0.40484,0.6242,0.0153638238188843,0.00015492002002386,0.0167621602891083
1.6248,1.7248,1.0124,0.17248,0.40496,0.6248,0.0153738803933021,0.000155071582097915,0.01675975522376
1.6254,1.7254,1.0127,0.17254,0.40508,0.6254,0.0153839355260958,0.000155223147606152,0.0167573548731505
1.626,1.726,1.013,0.1726,0.4052,0.626,0.0153939892200902,0.000155374716545363,0.016754959224292
1.6266,1.7266,1.0133,0.17266,0.40532,0.6266,0.0154040414781027,0.000155526288912342,0.0167525682642433
1.6272,1.7272,1.0136,0.17272,0.40544,0.6272,0.0154140923029425,0.000155677864703886,0.0167501819801099
1.6278,1.7278,1.0139,0.17278,0.40556,0.6278,0.0154241416974114,0.000155829443916799,0.0167478003590436
1.6284,1.7284,1.0142,0.17284,0.40568,0.6284,0.0154341896643034,0.000155981026547888,0.0167454233882423
1.629,1.729,1.0145,0.1729,0.4058,0.629,0.0154442362064048,0.000156132612593962,0.0167430510549499
1.6296,1.7296,1.0148,0.17296,0.40592,0.6296,0.0154542813264943,0.000156284202051835,0.016740683346456
1.6302,1.7302,1.0151,0.17302,0.40604,0.6302,0.015464325027343,0.000156435794918328,0.0167383202500957
1.6308,1.7308,1.0154,0.17308,0.40616,0.6308,0.0154743673117143,0.000156587391190261,0.0167359617532495
1.6314,1.7314,1.0157,0.17314,0.40628,0.6314,0.0154844081823643,0.000156738990864461,0.0167336078433428
1.632,1.732,1.016,0.1732,0.4064,0.632,0.0154944476420412,0.000156890593937758,0.0167312585078463
1.6326,1.7326,1.0163,0.17326,0.40652,0.6326,0.0155044856934861,0.000157042200406987,0.0167289137342749
1.6332,1.7332,1.0166,0.17332,0.40664,0.6332,0.0155145223394322,0.000157193810268985,0.0167265735101886
1.6338,1.7338,1.0169,0.17338,0.40676,0.6338,0.0155245575826057,0.000157345423520595,0.0167242378231912
1.6344,1.7344,1.0172,0.17344,0.40688,0.6344,0.015534591425725,0.000157497040158662,0.016721906660931
1.635,1.735,1.0175,0.1735,0.407,0.635,0.0155446238715013,0.000157648660180036,0.0167195800110999
1.6356,1.7356,1.0178,0.17356,0.40712,0.6356,0.0155546549226384,0.000157800283581572,0.0167172578614339
1.6362,1.7362,1.0181,0.17362,0.40724,0.6362,0.0155646845818326,0.000157951910360126,0.0167149401997123
1.6368,1.7368,1.0184,0.17368,0.40736,0.6368,0.0155747128517732,0.00015810354051256,0.0167126270137577
1.6374,1.7374,1.0187,0.17374,0.40748,0.6374,0.0155847397351419,0.00015825517403574,0.0167103182914361
1.638,1.738,1.019,0.1738,0.4076,0.638,0.0155947652346132,0.000158406810926535,0.0167080140206562
1.6386,1.7386,1.0193,0.17386,0.40772,0.6386,0.0156047893528545,0.000158558451181819,0.0167057141893697
1.6392,1.7392,1.0196,0.17392,0.40784,0.6392,0.0156148120925259,0.000158710094798467,0.0167034187855707
1.6398,1.7398,1.0199,0.17398,0.40796,0.6398,0.0156248334562803,0.000158861741773362,0.0167011277972959
1.6404,1.7404,1.0202,0.17404,0.40808,0.6404,0.0156348534467634,0.000159013392103388,0.0166988412126241
1.641,1.741,1.0205,0.1741,0.4082,0.641,0.0156448720666138,0.000159165045785433,0.016696559019676
1.6416,1.7416,1.0208,0.17416,0.40832,0.6416,0.015654889318463,0.00015931670281639,0.0166942812066144
1.6422,1.7422,1.0211,0.17422,0.40844,0.6422,0.0156649052049354,0.000159468363193156,0.0166920077616437
1.6428,1.7428,1.0214,0.17428,0.40856,0.6428,0.0156749197286482,0.000159620026912631,0.0166897386730096
1.6434,1.7434,1.0217,0.17434,0.40868,0.6434,0.0156849328922119,0.000159771693971717,0.0166874739289993
1.644,1.744,1.022,0.1744,0.4088,0.644,0.0156949446982296,0.000159923364367325,0.016685213517941
1.6446,1.7446,1.0223,0.17446,0.40892,0.6446,0.0157049551492977,0.000160075038096364,0.0166829574282039
1.6452,1.7452,1.0226,0.17452,0.40904,0.6452,0.0157149642480054,0.000160226715155751,0.016680705648198
1.6458,1.7458,1.0229,0.17458,0.40916,0.6458,0.0157249719969352,0.000160378395542404,0.0166784581663737
1.6464,1.7464,1.0232,0.17464,0.40928,0.6464,0.0157349783986624,0.000160530079253247,0.016676214971222
1.647,1.747,1.0235,0.1747,0.4094,0.647,0.0157449834557557,0.000160681766285206,0.0166739760512741
1.6476,1.7476,1.0238,0.17476,0.40952,0.6476,0.0157549871707767,0.000160833456635213,0.0166717413951011
