"time","volume.medium.h","volume.medium.p","volume1.medium.h","volume1.medium.p"
0.550046,107429.024175117,40931.1115701442,149329.924985619,30532.2546965581
0.550248,107429.043017361,40916.2656369337,149306.939183197,30517.4722334727
0.55045,107429.061867499,40901.4316656739,149283.974287462,30502.7016905958
0.550652,107429.080725528,40886.6096484695,149261.030274672,30487.9430600126
0.550854,107429.099591441,40871.7995774229,149238.107121113,30473.1963338057
0.551056,107429.118465234,40857.0014446336,149215.204803099,30458.4615040553
0.551258,107429.1373469,40842.2152421985,149192.323296973,30443.7385628389
0.55146,107429.156236436,40827.4409622122,149169.462579108,30429.027502232
0.551662,107429.175133835,40812.6785967663,149146.622625905,30414.3283143075
0.551864,107429.194039093,40797.9281379504,149123.803413793,30399.640991136
0.552066,107429.212952204,40783.1895778515,149101.004919231,30384.9655247862
0.552268,107429.231873163,40768.4629085541,149078.227118706,30370.3019073241
0.55247,107429.250801964,40753.7481221406,149055.469988733,30355.6501308139
0.552672,107429.269738603,40739.045210691,149032.733505857,30341.0101873177
0.552874,107429.288683074,40724.354166283,149010.017646652,30326.3820688953
0.553076,107429.307635372,40709.6749809922,148987.322387717,30311.7657676046
0.553278,107429.326595492,40695.0076468922,148964.647705685,30297.1612755017
0.55348,107429.345563428,40680.3521560542,148941.993577212,30282.5685846406
0.553682,107429.364539175,40665.7085005476,148919.359978985,30267.9876870735
0.553884,107429.383522728,40651.0766724397,148896.746887722,30253.4185748506
0.554086,107429.402514082,40636.4566637958,148874.154280164,30238.8612400208
0.554288,107429.421513231,40621.8484666795,148851.582133084,30224.3156746306
0.55449,107429.44052017,40607.2520731523,148829.030423283,30209.7818707254
0.554692,107429.459534894,40592.667475274,148806.49912759,30195.2598203487
0.554894,107429.478557397,40578.0946651027,148783.988222861,30180.7495155424
0.555096,107429.497587675,40563.5336346946,148761.497685982,30166.2509483468
0.555298,107429.516625722,40548.9843761044,148739.027493866,30151.7641108009
0.5555,107429.535671533,40534.4468813851,148716.577623455,30137.2889949421
0.555702,107429.554725102,40519.9211425882,148694.148051719,30122.8255928065
0.555904,107429.573786424,40505.4071517635,148671.738755656,30108.3738964287
0.556106,107429.592855494,40490.9049009595,148649.349712292,30093.9338978422
0.556308,107429.611932307,40476.4143822232,148626.980898681,30079.5055890789
0.55651,107429.631016857,40461.9355876002,148604.632291904,30065.0889621698
0.556712,107429.650109139,40447.4685091347,148582.303869073,30050.6840091445
0.556914,107429.669209148,40433.0131388698,148559.995607325,30036.2907220318
0.557116,107429.688316878,40418.569468847,148537.707483826,30021.909092859
0.557318,107429.707432325,40404.137491107,148515.43947577,30007.5391136527
0.55752,107429.726555483,40389.7171976891,148493.191560378,29993.1807764383
0.557722,107429.745686347,40375.3085806316,148470.963714902,29978.8340732403
0.557924,107429.76482491,40360.9116319716,148448.755916616,29964.4989960825
0.558126,107429.783971169,40346.5263437453,148426.568142828,29950.1755369876
0.558328,107429.803125118,40332.152707988,148404.400370869,29935.8636879777
0.55853,107429.822286752,40317.7907167338,148382.252578101,29921.5634410739
0.558732,107429.841456065,40303.4403620164,148360.124741911,29907.2747882969
0.558934,107429.860633051,40289.1016358681,148338.016839716,29892.9977216664
0.559136,107429.879817707,40274.7745303209,148315.928848959,29878.7322332018
0.559338,107429.899010026,40260.4590374059,148293.860747112,29864.4783149218
0.55954,107429.918210003,40246.1551491533,148271.812511672,29850.2359588445
0.559742,107429.937417633,40231.862857593,148249.784120166,29836.0051569877
0.559944,107429.95663291,40217.5821547542,148227.775550148,29821.7859013687
0.560146,107429.97585583,40203.3130326654,148205.786779199,29807.5781840042
0.560348,107429.995086387,40189.0554833548,148183.817784927,29793.3819969109
0.56055,107430.014324575,40174.80949885,148161.868544969,29779.1973321051
0.560752,107430.03357039,40160.5750711783,148139.939036988,29765.0241816028
0.560954,107430.052823826,40146.3521923666,148118.029238674,29750.8625374198
0.561156,107430.072084878,40132.1408544416,148096.139127745,29736.7123915718
0.561358,107430.09135354,40117.9410494294,148074.268681948,29722.5737360743
0.56156,107430.110629808,40103.7527693564,148052.417879053,29708.446562943
0.561762,107430.129913676,40089.5760062483,148030.586696862,29694.3308641933
0.561964,107430.149205138,40075.410752131,148008.7751132,29680.2266318408
0.562166,107430.16850419,40061.2569990303,147986.983105922,29666.1338579011
0.562368,107430.187810826,40047.1147389719,147965.210652909,29652.05253439
0.56257,107430.20712504,40032.9839639814,147943.457732069,29637.9826533235
0.562772,107430.226446828,40018.8646660848,147921.724321337,29623.9242067176
0.562974,107430.245776185,40004.7568373079,147900.010398676,29609.8771865889
0.563176,107430.265113104,39990.6604696768,147878.315942076,29595.8415849541
0.563378,107430.284457581,39976.5755552178,147856.640929551,29581.8173938303
0.56358,107430.303809611,39962.5020859573,147834.985339146,29567.804605235
0.563782,107430.323169116,39948.4399459308,147813.349147482,29553.8031025431
0.563984,107430.34253613,39934.3891858911,147791.732333444,29539.8129368531
0.564186,107430.361910677,39920.3498406936,147770.13487573,29525.8341432704
0.564388,107430.38129275,39906.3219022331,147748.556752489,29511.8667136805
0.56459,107430.400682345,39892.3053624031,147726.997941895,29497.9106399681
0.564792,107430.420079456,39878.3002130965,147705.458422153,29483.9659140169
0.564994,107430.439484078,39864.3064462049,147683.938171489,29470.03252771
0.565196,107430.458896205,39850.3240536193,147662.437168161,29456.1104729296
0.565398,107430.478315832,39836.3530272296,147640.95539045,29442.1997415574
0.5656,107430.497742954,39822.393358925,147619.492816664,29428.3003254741
0.565802,107430.517177564,39808.4450405939,147598.049425141,29414.4122165601
0.566004,107430.536619659,39794.5080641241,147576.62519424,29400.535406695
0.566206,107430.556069233,39780.5824214024,147555.220102352,29386.6698877579
0.566408,107430.575526279,39766.6681043152,147533.83412789,29372.8156516274
0.56661,107430.594990793,39752.7651047482,147512.467249296,29358.9726901816
0.566812,107430.614462769,39738.8734145866,147491.119445038,29345.1409952982
0.567014,107430.633942203,39724.9930257148,147469.79069361,29331.3205588545
0.567216,107430.653429088,39711.1239300171,147448.480973532,29317.5113727273
0.567418,107430.672923419,39697.2661193769,147427.190263351,29303.7134287933
0.56762,107430.692425191,39683.4195856775,147405.91854164,29289.9267189288
0.567822,107430.711934398,39669.5843208017,147384.665786999,29276.1512350098
0.568024,107430.731451035,39655.7603166319,147363.431978052,29262.3869689123
0.568226,107430.750975097,39641.9475650504,147342.217093453,29248.6339125118
0.568428,107430.770506578,39628.1460579391,147321.021111878,29234.8920576841
0.56863,107430.790045473,39614.3557871795,147299.844012031,29221.1613963046
0.568832,107430.809591777,39600.5767446533,147278.685772643,29207.4419202487
0.569034,107430.829145484,39586.8089222417,147257.54637247,29193.7336213919
0.569236,107430.848706588,39573.0523118261,147236.425790293,29180.0364916096
0.569438,107430.868275085,39559.3069052875,147215.324004922,29166.3505227775
0.56964,107430.887850969,39545.5726945071,147194.24099519,29152.6757067711
0.569842,107430.907434234,39531.8496713662,147173.176739958,29139.0120354662
0.570044,107430.927024876,39518.1378277458,147152.13121811,29125.3595007389
0.570246,107430.946622888,39504.4371555274,147131.10440856,29111.7180944653
0.570448,107430.966228266,39490.7476465923,147110.096290245,29098.0878085219
0.57065,107430.985841003,39477.0692928222,147089.106842128,29084.4686347856
0.570852,107431.005461096,39463.4020860989,147068.136043199,29070.8605651334
0.571054,107431.025088538,39449.7460183044,147047.183872472,29057.2635914428
0.571256,107431.044723323,39436.1010813211,147026.250308989,29043.6777055919
0.571458,107431.064365447,39422.4672670318,147005.335331816,29030.102899459
0.57166,107431.084014905,39408.8445673193,146984.438920045,29016.5391649229
0.571862,107431.10367169,39395.2329740674,146963.561052794,29002.9864938632
0.572064,107431.123335797,39381.6324791597,146942.701709206,28989.4448781598
0.572266,107431.143007221,39368.0430744808,146921.86086845,28975.9143096934
0.572468,107431.162685957,39354.4647519156,146901.03850972,28962.3947803453
0.57267,107431.182371999,39340.8975033495,146880.234612237,28948.8862819974
0.572872,107431.202065342,39327.3413206686,146859.449155245,28935.3888065326
0.573074,107431.22176598,39313.7961957598,146838.682118016,28921.9023458342
0.573276,107431.241473909,39300.2621205103,146817.933479845,28908.4268917866
0.573478,107431.261189122,39286.7390868085,146797.203220055,28894.962436275
0.57368,107431.280911614,39273.2270865431,146776.491317992,28881.5089711854
0.573882,107431.300641381,39259.7261116039,146755.797753028,28868.0664884049
0.574084,107431.320378416,39246.2361538814,146735.122504561,28854.6349798213
0.574286,107431.340122714,39232.7572052672,146714.465552014,28841.2144373236
0.574488,107431.35987427,39219.2892576536,146693.826874835,28827.8048528019
0.57469,107431.379633078,39205.8323029338,146673.206452496,28814.4062181472
0.574892,107431.399399133,39192.3863330022,146652.604264497,28801.0185252518
0.575094,107431.41917243,39178.9513397542,146632.02029036,28787.6417660091
0.575296,107431.438952964,39165.5273150863,146611.454509635,28774.2759323137
0.575498,107431.458740728,39152.1142508959,146590.906901894,28760.9210160614
0.5757,107431.478535718,39138.7121390819,146570.377446737,28747.5770091493
0.575902,107431.498337928,39125.320971544,146549.866123786,28734.2439034759
0.576104,107431.518147353,39111.9407401836,146529.372912691,28720.921690941
0.576306,107431.537963987,39098.571436903,146508.897793126,28707.6103634459
0.576508,107431.557787825,39085.2130536059,146488.440744787,28694.3099128931
0.57671,107431.577618862,39071.8655821976,146468.0017474,28681.0203311867
0.576912,107431.597457093,39058.5290145844,146447.580780711,28667.7416102325
0.577114,107431.617302511,39045.2033426744,146427.177824494,28654.4737419376
0.577316,107431.637155112,39031.8885583769,146406.792858547,28641.2167182109
0.577518,107431.65701489,39018.5846536028,146386.425862692,28627.9705309626
0.57772,107431.67688184,39005.2916202648,146366.076816775,28614.7351721051
0.577922,107431.696755957,38992.0094502767,146345.74570067,28601.510633552
0.578124,107431.716637235,38978.7381355544,146325.432494273,28588.296907219
0.578326,107431.736525668,38965.4776680152,146305.137177504,28575.0939850233
0.578528,107431.756421252,38952.2280395782,146284.85973031,28561.9018588843
0.57873,107431.776323981,38938.9892421643,146264.60013266,28548.7205207229
0.578932,107431.79623385,38925.761267696,146244.35836455,28535.5499624621
0.579134,107431.816150853,38912.5441080979,146224.134405998,28522.3901760269
0.579336,107431.836074985,38899.3377552963,146203.928237049,28509.2411533441
0.579538,107431.856006241,38886.1422012194,146183.739837771,28496.1028863427
0.57974,107431.875944615,38872.9574377974,146163.569188256,28482.9753669537
0.579942,107431.895890102,38859.7834569625,146143.416268622,28469.8585871101
0.580144,107431.915842697,38846.6202506489,146123.281059009,28456.7525387472
0.580346,107431.935802394,38833.4678107929,146103.163539583,28443.6572138025
0.580548,107431.955769188,38820.3261293329,146083.063690535,28430.5726042155
0.58075,107431.975743073,38807.1951982094,146062.981492078,28417.4987019282
0.580952,107431.995724045,38794.075009365,146042.91692445,28404.4354988847
0.581154,107432.015712097,38780.9655547448,146022.869967914,28391.3829870317
0.581356,107432.035707226,38767.866826296,146002.840602758,28378.3411583181
0.581558,107432.055709424,38754.778815968,145982.82880929,28365.3100046951
0.58176,107432.075718687,38741.7015157128,145962.834567848,28352.2895181166
0.581962,107432.09573501,38728.6349174845,145942.857858789,28339.2796905388
0.582164,107432.115758387,38715.5790132398,145922.898662496,28326.2805139207
0.582366,107432.135788812,38702.5337949378,145902.956959376,28313.2919802235
0.582568,107432.155826282,38689.4992545403,145883.032729861,28300.3140814113
0.58277,107432.175870789,38676.4753840112,145863.125954405,28287.3468094508
0.582972,107432.19592233,38663.4621753174,145843.236613487,28274.3901563112
0.583174,107432.215980898,38650.4596204282,145823.364687609,28261.4441139648
0.583376,107432.236046488,38637.4677113157,145803.510157299,28248.5086743862
0.583578,107432.256119095,38624.4864399546,145783.673003105,28235.5838295533
0.58378,107432.276198714,38611.5157983224,145763.853205603,28222.6695714464
0.583982,107432.2962853,38598.5557205789,145744.050750223,28209.7658342497
0.584184,107432.316378818,38585.606151339,145724.265621545,28196.8725625986
0.584386,107432.336479327,38572.6671810574,145704.497791984,28183.9898469151
0.584588,107432.356586822,38559.7388015832,145684.747242221,28171.1176790521
0.58479,107432.376701298,38546.8210047671,145665.01395296,28158.2560508637
0.584992,107432.396822748,38533.913782461,145645.297904929,28145.4049542056
0.585194,107432.416951168,38521.0171265183,145625.59907888,28132.5643809351
0.585396,107432.437086552,38508.1310287938,145605.917455588,28119.7343229108
0.585598,107432.457228895,38495.2554811438,145586.253015852,28106.9147719932
0.5858,107432.477378191,38482.3904754263,145566.605740494,28094.1057200443
0.586002,107432.497534435,38469.5360035006,145546.975610361,28081.3071589278
0.586204,107432.517697622,38456.6920572277,145527.362606322,28068.5190805089
0.586406,107432.537867746,38443.8586284703,145507.766709271,28055.7414766548
0.586608,107432.558044801,38431.0357090924,145488.187900123,28042.9743392343
0.58681,107432.578228783,38418.2232909602,145468.62615982,28030.2176601179
0.587012,107432.598419687,38405.4213659412,145449.081469324,28017.4714311781
0.587214,107432.618617505,38392.6299259048,145429.553809622,28004.7356442891
0.587416,107432.638822234,38379.8489627222,145410.043161725,27992.0102913271
0.587618,107432.659033868,38367.0784682663,145390.549506666,27979.29536417
0.58782,107432.679252401,38354.318434412,145371.072825502,27966.5908546979
0.588022,107432.699477829,38341.5688530358,145351.613099312,27953.8967547927
0.588224,107432.719710145,38328.8297160165,145332.170309201,27941.2130563384
0.588426,107432.739949344,38316.1010152344,145312.744436295,27928.5397512208
0.588628,107432.760195421,38303.382742572,145293.335461742,27915.8768313281
0.58883,107432.780448371,38290.6748899139,145273.943366717,27903.2242885504
0.589032,107432.800708187,38277.9774491464,145254.568132415,27890.58211478
0.589234,107432.820974866,38265.2904121583,145235.209740055,27877.9503019112
0.589436,107432.841248401,38252.61377084,145215.868170878,27865.3288418406
0.589638,107432.861528787,38239.9475170844,145196.543406151,27852.7177264672
0.58984,107432.881816019,38227.2916427864,145177.235427161,27840.116947692
0.590042,107432.90211009,38214.6461398431,145157.944215219,27827.5264974182
0.590244,107432.922410997,38202.0110001538,145138.669751658,27814.9463675517
0.590446,107432.942718733,38189.3862156201,145119.412017836,27802.3765500005
0.590648,107432.963033294,38176.771778146,145100.170995132,27789.8170366748
0.59085,107432.983354673,38164.1676796374,145080.946664949,27777.2678194876
0.591052,107433.003682866,38151.5739120031,145061.739008712,27764.7288903541
0.591254,107433.024017866,38138.9904671538,145042.548007869,27752.200241192
0.591456,107433.04435967,38126.4173370029,145023.37364389,27739.6818639215
0.591658,107433.064708271,38113.8545134662,145004.21589827,27727.1737504654
0.59186,107433.085063663,38101.3019884618,144985.074752524,27714.6758927489
0.592062,107433.105425843,38088.7597539105,144965.950188191,27702.1882827001
0.592264,107433.125794803,38076.2278017355,144946.842186832,27689.7109122495
0.592466,107433.14617054,38063.7061238627,144927.750730032,27677.2437733301
0.592668,107433.166553047,38051.1947122205,144908.675799397,27664.7868578781
0.59287,107433.186942319,38038.69355874,144889.617376556,27652.3401578319
0.593072,107433.207338351,38026.2026553549,144870.57544316,27639.9036651329
0.593274,107433.227741138,38013.7219940016,144851.549980884,27627.4773717254
0.593476,107433.248150673,38001.2515666192,144832.540971424,27615.0612695561
0.593678,107433.268566953,37988.7913651498,144813.548396499,27602.6553505751
0.59388,107433.288989971,37976.3413815379,144794.57223785,27590.2596067349
0.594082,107433.309419722,37963.901607731,144775.61247724,27577.8740299911
0.594284,107433.329856201,37951.4720356797,144756.669096456,27565.4986123024
0.594486,107433.350299403,37939.052657337,144737.742077305,27553.1333456303
0.594688,107433.370749321,37926.6434646593,144718.831401619,27540.7782219391
0.59489,107433.391205952,37914.2444496055,144699.937051249,27528.4332331966
0.595092,107433.411669289,37901.8556041379,144681.05900807,27516.0983713734
0.595294,107433.432139327,37889.4769202215,144662.197253979,27503.7736284431
0.595496,107433.45261606,37877.1083898246,144643.351770896,27491.4589963826
0.595698,107433.473099485,37864.7500049182,144624.52254076,27479.1544671719
0.5959,107433.493589594,37852.4017574768,144605.709545537,27466.8600327943
0.596102,107433.514086384,37840.063639478,144586.91276721,27454.5756852361
0.596304,107433.534589848,37827.7356429022,144568.132187787,27442.3014164871
0.596506,107433.555099981,37815.4177597334,144549.367789298,27430.0372185402
0.596708,107433.575616778,37803.1099819587,144530.619553792,27417.7830833916
0.59691,107433.596140233,37790.8123015684,144511.887463344,27405.5390030412
0.597112,107433.616670342,37778.5247105562,144493.171500049,27393.3049694917
0.597314,107433.637207099,37766.2472009191,144474.471646022,27381.0809747498
0.597516,107433.657750499,37753.9797646574,144455.787883403,27368.8670108252
0.597718,107433.678300535,37741.722393775,144437.120194353,27356.6630697313
0.59792,107433.698857204,37729.4750802788,144418.468561052,27344.469143485
0.598122,107433.7194205,37717.2378161797,144399.832965705,27332.2852241066
0.598324,107433.739990417,37705.0105934916,144381.213390538,27320.1113036201
0.598526,107433.760566951,37692.7934042323,144362.609817797,27307.947374053
0.598728,107433.781150095,37680.5862404229,144344.022229752,27295.7934274366
0.59893,107433.801739845,37668.3890940882,144325.450608694,27283.6494558057
0.599132,107433.822336195,37656.2019572566,144306.894936933,27271.5154511988
0.599334,107433.842939141,37644.02482196,144288.355196803,27259.3914056581
0.599536,107433.863548676,37631.8576802344,144269.83137066,27247.2773112298
0.599738,107433.884164795,37619.7005241189,144251.323440881,27235.1731599637
0.59994,107433.904787494,37607.553345657,144232.831389862,27223.0789439133
0.600142,107433.925416766,37595.4161368953,144214.355200024,27210.9946551361
0.600344,107433.946052608,37583.2888898849,144195.894853807,27198.9202856936
0.600546,107433.966695012,37571.1715966801,144177.450333674,27186.8558276509
0.600748,107433.987343975,37559.0642493395,144159.021622107,27174.8012730774
0.60095,107434.007999491,37546.9668399254,144140.608701612,27162.7566140462
0.601152,107434.028661554,37534.8793605042,144122.211554715,27150.7218426344
0.601354,107434.04933016,37522.801803146,144103.830163963,27138.6969509234
0.601556,107434.070005302,37510.7341599252,144085.464511924,27126.6819309985
0.601758,107434.090686977,37498.6764229199,144067.114581188,27114.6767749491
0.60196,107434.111375178,37486.6285842127,144048.780354365,27102.6814748687
0.602162,107434.1320699,37474.5906358899,144030.461814089,27090.696022855
0.602364,107434.152771139,37462.562570042,144012.158943011,27078.72041101
0.602566,107434.173478888,37450.5443787638,143993.871723805,27066.7546314397
0.602768,107434.194193143,37438.5360541543,143975.600139167,27054.7986762546
0.60297,107434.214913899,37426.5375883164,143957.344171813,27042.8525375694
0.603172,107434.235641149,37414.5489733575,143939.10380448,27030.916207503
0.603374,107434.256374889,37402.5702013895,143920.879019924,27018.9896781788
0.603576,107434.277115114,37390.6012645281,143902.669800926,27007.0729417245
0.603778,107434.297861819,37378.6421548938,143884.476130285,26995.1659902724
0.60398,107434.318614998,37366.6928646112,143866.297990822,26983.2688159589
0.604182,107434.339374644,37354.7533830566,143848.135365938,26971.3814081855
0.604384,107434.360140654,37342.8235553925,143829.988268447,26959.5036128276
0.604586,107434.380913119,37330.9035171509,143811.856652009,26947.6355647454
0.604788,107434.401692033,37318.9932603423,143793.740499555,26935.7772559624
0.60499,107434.422477391,37307.0927769805,143775.639794037,26923.928678505
0.605192,107434.443269188,37295.2020590821,143757.554518426,26912.089824403
0.605394,107434.464067417,37283.3210986669,143739.484655716,26900.260685689
0.605596,107434.484872075,37271.4498877578,143721.430188922,26888.4412543992
0.605798,107434.505683155,37259.588418381,143703.391101077,26876.6315225728
0.606,107434.526500652,37247.7366825655,143685.367375238,26864.8314822521
0.606202,107434.547324562,37235.8946723438,143667.358994482,26853.0411254829
0.606404,107434.568154878,37224.0623797516,143649.365941906,26841.2604443142
0.606606,107434.588991596,37212.2397968276,143631.388200628,26829.4894307984
0.606808,107434.60983471,37200.4269156142,143613.425753788,26817.7280769911
0.60701,107434.630684215,37188.6237281565,143595.478584544,26805.9763749512
0.607212,107434.651540106,37176.8302265035,143577.546676078,26794.2343167412
0.607414,107434.672402377,37165.0464027071,143559.630011589,26782.5018944269
0.607616,107434.693271024,37153.2722488228,143541.7285743,26770.7791000775
0.607818,107434.71414604,37141.5077569094,143523.842347453,26759.0659257656
0.60802,107434.735027421,37129.7529190292,143505.97131431,26747.3623635675
0.608222,107434.755915161,37118.0077272477,143488.115458155,26735.6684055628
0.608424,107434.776809255,37106.2721736342,143470.274762291,26723.9840438346
0.608626,107434.797709698,37094.5462502612,143452.449210042,26712.3092704698
0.608828,107434.818616485,37082.8299492049,143434.638784753,26700.6440775586
0.60903,107434.83952961,37071.1232625449,143416.843469788,26688.988457195
0.609232,107434.860449068,37059.4261823644,143399.063248534,26677.3424014764
0.609434,107434.881374854,37047.7387007502,143381.298104395,26665.7059025042
0.609636,107434.902306963,37036.0608097926,143363.548020798,26654.078952383
0.609838,107434.923245389,37024.3925015858,143345.812981189,26642.4615432215
0.61004,107434.944190127,37012.7337682274,143328.092969034,26630.8536671319
0.610242,107434.965141172,37001.0846018187,143310.387967821,26619.2553162302
0.610444,107434.986098519,36989.4449944649,143292.697961055,26607.6664826362
0.610646,107435.007062162,36977.8149382746,143275.022932265,26596.0871584736
0.610848,107435.028032096,36966.1944253605,143257.362864997,26584.5173358695
0.61105,107435.049008316,36954.5834478388,143239.717742819,26572.9570069554
0.611252,107435.069990817,36942.9819978297,143222.087549318,26561.4061638662
0.611454,107435.090979593,36931.3900674571,143204.472268101,26549.8647987409
0.611656,107435.11197464,36919.8076488488,143186.871882797,26538.3329037224
0.611858,107435.132975952,36908.2347341365,143169.286377053,26526.8104709576
0.61206,107435.153983524,36896.6713154558,143151.715734535,26515.2974925971
0.612262,107435.17499735,36885.117384946,143134.159938932,26503.7939607958
0.612464,107435.196017426,36873.5729347508,143116.61897395,26492.2998677124
0.612666,107435.217043745,36862.0379570174,143099.092823318,26480.8152055097
0.612868,107435.238076304,36850.5124438973,143081.581470781,26469.3399663545
0.61307,107435.259115097,36838.9963875459,143064.084900107,26457.8741424179
0.613272,107435.280160119,36827.4897801226,143046.603095082,26446.4177258747
0.613474,107435.301211363,36815.9926137911,143029.136039513,26434.9707089042
0.613676,107435.322268827,36804.504880719,143011.683717226,26423.5330836898
0.613878,107435.343332503,36793.0265730779,142994.246112066,26412.1048424188
0.61408,107435.364402387,36781.5576830438,142976.823207899,26400.6859772829
0.614282,107435.385478473,36770.0982027967,142959.414988611,26389.2764804781
0.614484,107435.406560757,36758.648124521,142942.021438105,26377.8763442046
0.614686,107435.427649234,36747.207440405,142924.642540306,26366.4855606667
0.614888,107435.448743897,36735.7761426415,142907.278279159,26355.1041220731
0.61509,107435.469844743,36724.3542234275,142889.928638626,26343.732020637
0.615292,107435.490951765,36712.9416749641,142872.59360269,26332.3692485757
0.615494,107435.512064959,36701.538489457,142855.273155353,26321.0157981109
0.615696,107435.53318432,36690.1446591161,142837.967280638,26309.6716614688
0.615898,107435.554309841,36678.7601761557,142820.675962586,26298.3368308799
0.6161,107435.575441519,36667.3850327944,142803.399185257,26287.0112985794
0.616302,107435.596579348,36656.0192212552,142786.13693273,26275.6950568065
0.616504,107435.617723323,36644.6627337658,142768.889189106,26264.3880978053
0.616706,107435.638873438,36633.3155625581,142751.655938503,26253.0904138242
0.616908,107435.660029689,36621.9776998684,142734.437165059,26241.8019971162
0.61711,107435.68119207,36610.6491379378,142717.23285293,26230.5228399389
0.617312,107435.702360577,36599.3298690118,142700.042986293,26219.2529345545
0.617514,107435.723535203,36588.0198853404,142682.867549343,26207.9922732296
0.617716,107435.744715945,36576.7191791782,142665.706526295,26196.7408482356
0.617918,107435.765902796,36565.4277427845,142648.559901383,26185.4986518486
0.61812,107435.787095752,36554.1455684231,142631.427658859,26174.2656763493
0.618322,107435.808294808,36542.8726483626,142614.309782994,26163.0419140231
0.618524,107435.829499958,36531.6089748761,142597.206258081,26151.8273571602
0.618726,107435.850711197,36520.3545402416,142580.117068428,26140.6219980555
0.618928,107435.871928521,36509.1093367416,142563.042198365,26129.4258290085
0.61913,107435.893151924,36497.8733566637,142545.981632239,26118.2388423239
0.619332,107435.914381401,36486.6465922998,142528.935354417,26107.0610303109
0.619534,107435.935616946,36475.4290359471,142511.903349285,26095.8923852836
0.619736,107435.956858556,36464.2206799072,142494.885601246,26084.7328995611
0.619938,107435.978106224,36453.0215164868,142477.882094724,26073.5825654672
0.62014,107435.999359945,36441.8315379975,142460.892814161,26062.4413753309
0.620342,107436.020619716,36430.6507367556,142443.917744019,26051.3093214859
0.620544,107436.041885529,36419.4791050824,142426.956868775,26040.1863962709
0.620746,107436.063157381,36408.3166353043,142410.010172929,26029.0725920296
0.620948,107436.084435266,36397.1633197525,142393.077640998,26017.9679011109
0.62115,107436.105719179,36386.0191507632,142376.159257517,26006.8723158686
0.621352,107436.127009116,36374.8841206777,142359.255007039,25995.7858286614
0.621554,107436.14830507,36363.7582218423,142342.364874139,25984.7084318533
0.621756,107436.169607037,36352.6414466085,142325.488843407,25973.6401178134
0.621958,107436.190915012,36341.5337873326,142308.626899453,25962.5808789159
0.62216,107436.21222899,36330.4352363763,142291.779026906,25951.5307075401
0.622362,107436.233548966,36319.3457861063,142274.945210412,25940.4895960706
0.622564,107436.254874934,36308.2654288945,142258.125434637,25929.4575368971
0.622766,107436.27620689,36297.194157118,142241.319684264,25918.4345224145
0.622968,107436.297544828,36286.1319631592,142224.527943995,25907.4205450233
0.62317,107436.318888744,36275.0788394055,142207.750198551,25896.4155971287
0.623372,107436.340238633,36264.0347782498,142190.98643267,25885.4196711418
0.623574,107436.361594489,36252.9997720902,142174.236631111,25874.4327594785
0.623776,107436.382956307,36241.9738133301,142157.500778647,25863.4548545605
0.623978,107436.404324083,36230.9568943782,142140.778860072,25852.4859488146
0.62418,107436.42569781,36219.9490076488,142124.070860199,25841.526034673
0.624382,107436.447077486,36208.9501455612,142107.376763857,25830.5751045736
0.624584,107436.468463043,36197.9602101764,142090.696584138,25819.6330612518
0.624786,107436.489854506,36186.9792355184,142074.030292907,25808.699938448
0.624988,107436.511251897,36176.007257093,142057.377861587,25797.7757713732
0.62519,107436.532655212,36165.0442672234,142040.739275118,25786.8605523698
0.625392,107436.554064444,36154.0902582369,142024.114518458,25775.9542737844
0.625594,107436.57547959,36143.1452224652,142007.503576583,25765.0569279679
0.625796,107436.596900645,36132.2091522439,141990.906434487,25754.1685072755
0.625998,107436.618327602,36121.2820399133,141974.323077183,25743.2890040665
0.6262,107436.639760457,36110.3638778174,141957.753489703,25732.4184107046
0.626402,107436.661199205,36099.4546583049,141941.197657097,25721.556719558
0.626604,107436.682643841,36088.5543737286,141924.655564431,25710.7039229989
0.626806,107436.704094359,36077.6630164457,141908.127196793,25699.860013404
0.627008,107436.725550756,36066.7805788176,141891.612539286,25689.0249831544
0.62721,107436.747013025,36055.90705321,141875.111577034,25678.1988246355
0.627412,107436.768481161,36045.0424319932,141858.624295177,25667.3815302372
0.627614,107436.78995516,36034.1867075417,141842.150678874,25656.5730923538
0.627816,107436.811435017,36023.3398722343,141825.690713302,25645.7735033839
0.628018,107436.832920726,36012.5019184545,141809.244383656,25634.9827557307
0.62822,107436.854412282,36001.6728385899,141792.81167515,25624.2008418018
0.628422,107436.875909681,35990.8526250329,141776.392573014,25613.4277540093
0.628624,107436.897412917,35980.04127018,141759.987062499,25602.6634847698
0.628826,107436.918921985,35969.2387664325,141743.595128871,25591.9080265045
0.629028,107436.940436881,35958.4451061959,141727.216757415,25581.161371639
0.62923,107436.961957598,35947.6602818804,141710.851933435,25570.4235126035
0.629432,107436.983484133,35936.8842859009,141694.500642252,25559.694441833
0.629634,107437.00501648,35926.1171106764,141678.162869205,25548.9741517667
0.629836,107437.026554634,35915.3587486309,141661.83859965,25538.2626348487
0.630038,107437.04809859,35904.6091921927,141645.527818963,25527.5598835276
0.63024,107437.069648343,35893.868433795,141629.230512535,25516.8658902567
0.630442,107437.091203888,35883.1364658752,141612.946665778,25506.1806474939
0.630644,107437.112765221,35872.4132808759,141596.676264118,25495.5041477019
0.630846,107437.134332335,35861.6988712439,141580.419293002,25484.8363833481
