"time","Inertia2.phi","Inertia2.w","bearingFriction.mode","bearingFriction.startBackward","bearingFriction.startForward","gear.mode"
0.202,-0.000559046139230028,5.00292072367626e-11,1,0,0,0
0.2025,-0.000559046139205014,5.00292063374819e-11,1,0,0,0
0.203,-0.000559046139179999,5.00292054382013e-11,1,0,0,0
0.2035,-0.000559046139154985,5.00292045389206e-11,1,0,0,0
0.204,-0.00055904613912997,5.002920363964e-11,1,0,0,0
0.2045,-0.000559046139104955,5.00292027403593e-11,1,0,0,0
0.205,-0.000559046139079941,5.00292018410787e-11,1,0,0,0
0.2055,-0.000559046139054926,5.00292009417981e-11,1,0,0,0
0.206,-0.000559046139029912,5.00292000425174e-11,1,0,0,0
0.2065,-0.000559046139004897,5.00291991432368e-11,1,0,0,0
0.207,-0.000559046138979883,5.00291982439561e-11,1,0,0,0
0.2075,-0.000559046138954868,5.00291973446755e-11,1,0,0,0
0.208,-0.000559046138929854,5.00291964453948e-11,1,0,0,0
0.2085,-0.000559046138904839,5.00291955461141e-11,1,0,0,0
0.209,-0.000559046138879825,5.00291946468335e-11,1,0,0,0
0.2095,-0.00055904613885481,5.00291937475528e-11,1,0,0,0
0.21,-0.000559046138829796,5.00291928482722e-11,1,0,0,0
0.2105,-0.000559046138804781,5.00291919489916e-11,1,0,0,0
0.211,-0.000559046138779766,5.00291910497109e-11,1,0,0,0
0.2115,-0.000559046138754752,5.00291901504303e-11,1,0,0,0
0.212,-0.000559046138729737,5.00291892511496e-11,1,0,0,0
0.2125,-0.000559046138704723,5.0029188351869e-11,1,0,0,0
0.213,-0.000559046138679708,5.00291874525883e-11,1,0,0,0
0.2135,-0.000559046138654694,5.00291865533076e-11,1,0,0,0
0.214,-0.000559046138629679,5.0029185654027e-11,1,0,0,0
0.2145,-0.000559046138604665,5.00291847547463e-11,1,0,0,0
0.215,-0.00055904613857965,5.00291838554657e-11,1,0,0,0
0.2155,-0.000559046138554636,5.00291829561851e-11,1,0,0,0
0.216,-0.000559046138529621,5.00291820569044e-11,1,0,0,0
0.2165,-0.000559046138504607,5.00291811576238e-11,1,0,0,0
0.217,-0.000559046138479592,5.00291802583431e-11,1,0,0,0
0.2175,-0.000559046138454578,5.00291793590625e-11,1,0,0,0
0.218,-0.000559046138429563,5.00291784597818e-11,1,0,0,0
0.2185,-0.000559046138404548,5.00291775605011e-11,1,0,0,0
0.219,-0.000559046138379534,5.00291766612205e-11,1,0,0,0
0.2195,-0.000559046138354519,5.00291757619399e-11,1,0,0,0
0.22,-0.000559046138329505,5.00291748626592e-11,1,0,0,0
0.2205,-0.00055904613830449,5.00291739633786e-11,1,0,0,0
0.221,-0.000559046138279476,5.00291730640979e-11,1,0,0,0
0.2215,-0.000559046138254461,5.00291721648173e-11,1,0,0,0
0.222,-0.000559046138229447,5.00291712655366e-11,1,0,0,0
0.2225,-0.000559046138204432,5.0029170366256e-11,1,0,0,0
0.223,-0.000559046138179418,5.00291694669753e-11,1,0,0,0
0.2235,-0.000559046138154403,5.00291685676946e-11,1,0,0,0
0.224,-0.000559046138129388,5.0029167668414e-11,1,0,0,0
0.2245,-0.000559046138104374,5.00291667691334e-11,1,0,0,0
0.225,-0.000559046138079359,5.00291658698527e-11,1,0,0,0
0.2255,-0.000559046138054345,5.00291649705721e-11,1,0,0,0
0.226,-0.00055904613802933,5.00291640712914e-11,1,0,0,0
0.2265,-0.000559046138004316,5.00291631720108e-11,1,0,0,0
0.227,-0.000559046137979301,5.00291622727301e-11,1,0,0,0
0.2275,-0.000559046137954287,5.00291613734495e-11,1,0,0,0
0.228,-0.000559046137929272,5.00291604741688e-11,1,0,0,0
0.2285,-0.000559046137904258,5.00291595748881e-11,1,0,0,0
0.229,-0.000559046137879243,5.00291586756075e-11,1,0,0,0
0.2295,-0.000559046137854229,5.00291577763269e-11,1,0,0,0
0.23,-0.000559046137829214,5.00291568770462e-11,1,0,0,0
0.230374015885001,-0.000559046137810502,5.00291562043557e-11,1,0,0,0
0.230374015885001,-0.000559046137810502,5.00291562043557e-11,1,0,0,1
0.2305,-0.000559046136634479,2.31974006430979e-08,1,0,0,1
0.231,-0.000559046004118548,5.67431732285013e-07,1,0,0,1
0.2315,-0.000559045410868653,1.82421270815181e-06,1,0,0,1
0.232,-0.000559044014722353,3.77985264020209e-06,1,0,0,1
0.2325,-0.00055904148420876,6.420821790111e-06,1,0,0,1
0.233,-0.000559037473931377,9.73277495544852e-06,1,0,0,1
0.2335,-0.000559031645633002,1.37013307865681e-05,1,0,0,1
0.234,-0.000559023678562778,1.83123729745678e-05,1,0,0,1
0.2345,-0.000559013251393424,2.35517208248878e-05,1,0,0,1
0.235,-0.000559000048134843,2.94051697305579e-05,1,0,0,1
0.2355,-0.000558983779573594,3.58586479126554e-05,1,0,0,1
0.236,-0.000558964155454354,4.28980683327512e-05,1,0,0,1
0.2365,-0.000558940875168595,5.05093090250416e-05,1,0,0,1
0.237,-0.00055891365510524,5.86782232683131e-05,1,0,0,1
0.2375,-0.000558882223036641,6.73906320484165e-05,1,0,0,1
0.238,-0.000558846280823188,7.66324298592173e-05,1,0,0,1
0.2385,-0.000558805587156471,8.63894917128132e-05,1,0,0,1
0.239,-0.000558759906547441,9.66476937027551e-05,1,0,0,1
0.2395,-0.000558708949988064,0.000107392901976779,1,0,0,1
0.24,-0.000558652508768118,0.000118610980146235,1,0,0,1
0.2405,-0.000558590355020141,0.000130287794028793,1,0,0,1
0.241,-0.000558522227567661,0.000142409213278272,1,0,0,1
0.2415,-0.000558447947410989,0.000154961093307212,1,0,0,1
0.242,-0.000558367291084543,0.000167929297904182,1,0,0,1
0.2425,-0.000558280024230929,0.000181299692909436,1,0,0,1
0.243,-0.000558186000727912,0.000195058133223608,1,0,0,1
0.2435,-0.000558085001127487,0.00020919048219242,1,0,0,1
0.244,-0.000557976817921113,0.000223682601907954,1,0,0,1
0.2445,-0.000557861318579645,0.000238520355008903,1,0,0,1
0.245,-0.000557738313082248,0.000253689603213348,1,0,0,1
0.2455,-0.000557607637388365,0.000269176208655392,1,0,0,1
0.246,-0.000557469134194922,0.000284966033577024,1,0,0,1
0.2465,-0.00055732265293633,0.000301044940328122,1,0,0,1
0.247,-0.000557168053890083,0.000317398793105455,1,0,0,1
0.2475,-0.000557005216177483,0.000334013461341549,1,0,0,1
0.248,-0.000556834005715029,0.000350874806129877,1,0,0,1
0.2485,-0.000556654303945407,0.000367968692394423,1,0,0,1
0.249,-0.000556465999662391,0.000385280985426962,1,0,0,1
0.2495,-0.000556268989010838,0.00040279755088706,1,0,0,1
0.25,-0.000556063170489927,0.000420504273716994,1,0,0,1
0.2505,-0.000555848449430843,0.000438387041191771,1,0,0,1
0.251,-0.000555624745875031,0.000456431713096547,1,0,0,1
0.2515,-0.000555391983184695,0.000474624164840798,1,0,0,1
0.252,-0.000555150091852597,0.000492950273036583,1,0,0,1
0.2525,-0.000554899009502059,0.000511395915498541,1,0,0,1
0.253,-0.000554638676376859,0.000529947005229179,1,0,0,1
0.2535,-0.000554369043654575,0.00054858942777477,1,0,0,1
0.254,-0.000554090070618548,0.000567309062535647,1,0,0,1
0.2545,-0.000553801722267788,0.000586091800776447,1,0,0,1
0.255,-0.00055350397062638,0.000604923535759243,1,0,0,1
0.2555,-0.000553196794743488,0.000623790162743541,1,0,0,1
0.256,-0.00055288017974203,0.000642677627025256,1,0,0,1
0.2565,-0.000552554119016331,0.000661571812961651,1,0,0,1
0.257,-0.000552218612570608,0.000680458627872875,1,0,0,1
0.2575,-0.000551873667379631,0.000699323983830072,1,0,0,1
0.258,-0.000551519297427503,0.000718153795696527,1,0,0,1
0.2585,-0.000551155523954215,0.000736933988077718,1,0,0,1
0.259,-0.000550782376398677,0.000755650521905498,1,0,0,1
0.2595,-0.000550399889215315,0.000774289304698176,1,0,0,1
0.26,-0.000550008104705767,0.000792836270385776,1,0,0,1
0.2605,-0.000549607072208127,0.00081127735645489,1,0,0,1
0.261,-0.000549196848096945,0.00082959850394868,1,0,0,1
0.2615,-0.000548777495957585,0.000847785670995379,1,0,0,1
0.262,-0.000548349086545441,0.000865824829643767,1,0,0,1
0.2625,-0.000547911697285611,0.000883701927042967,1,0,0,1
0.263,-0.000547465412834951,0.000901402929052032,1,0,0,1
0.2635,-0.00054701032490992,0.000918913806882855,1,0,0,1
0.264,-0.000546546532288247,0.000936220537228952,1,0,0,1
0.2645,-0.000546074139700221,0.000953309106671116,1,0,0,1
0.265,-0.000545593259472426,0.000970165505481305,1,0,0,1
0.2655,-0.00054510401155977,0.000986775727634478,1,0,0,1
0.266,-0.000544606522468249,0.00100312577509301,1,0,0,1
0.2665,-0.000544100925684829,0.00101920165628607,1,0,0,1
0.267,-0.000543587361672856,0.0010349893862625,1,0,0,1
0.2675,-0.000543065977867464,0.00105047498684365,1,0,0,1
0.268,-0.000542536928670992,0.00106564448677624,1,0,0,1
0.2685,-0.000542000375448393,0.00108048392188518,1,0,0,1
0.269,-0.000541456486522641,0.00109497933522649,1,0,0,1
0.2695,-0.000540905437170151,0.00110911677724008,1,0,0,1
0.27,-0.000540347410050244,0.00112288230282753,1,0,0,1
0.2705,-0.000539782598726468,0.00113626194652536,1,0,0,1
0.271,-0.000539211196811127,0.00114924179953174,1,0,0,1
0.2715,-0.000538633407882767,0.00116180793956572,1,0,0,1
0.272,-0.000538049442517487,0.00117394645201944,1,0,0,1
0.2725,-0.000537459518288017,0.00118564343008501,1,0,0,1
0.273,-0.000536863859762806,0.00119688497488132,1,0,0,1
0.2735,-0.000536262698505105,0.00120765719558088,1,0,0,1
0.274,-0.000535656273072053,0.00121794620953665,1,0,0,1
0.2745,-0.000535044829013759,0.00122773814240887,1,0,0,1
0.275,-0.000534428618872386,0.00123701912829189,1,0,0,1
0.2755,-0.00053380789609243,0.00124577533144974,1,0,0,1
0.276,-0.000533182927832749,0.00125399290097074,1,0,0,1
0.2765,-0.000532553988780948,0.00126165799284341,1,0,0,1
0.277,-0.000531921358605271,0.00126875677912306,1,0,0,1
0.2775,-0.000531285323872519,0.00127527544124883,1,0,0,1
0.278,-0.000530646178042975,0.00128120017018532,1,0,0,1
0.2785,-0.000530004221465339,0.0012865171665641,1,0,0,1
0.279,-0.000529359761371657,0.0012912126408253,1,0,0,1
0.2795,-0.000528713111872256,0.00129527281335919,1,0,0,1
0.28,-0.000528064593950671,0.00129868391464776,1,0,0,1
0.2805,-0.00052741453590774,0.00130143218176134,1,0,0,1
0.281,-0.000526763273268738,0.00130350385921267,1,0,0,1
0.2815,-0.000526111146998063,0.00130488521354501,1,0,0,1
0.282,-0.000525458505646029,0.00130556251601149,1,0,0,1
0.2825,-0.000524805704623584,0.00130552204856122,1,0,0,1
0.283,-0.000524153106197807,0.00130475010397622,1,0,0,1
0.2835,-0.000523501079487399,0.00130323298600846,1,0,0,1
0.284,-0.000522850000458182,0.00130095700951681,1,0,0,1
0.2845,-0.000522200251918591,0.00129790850060409,1,0,0,1
0.285,-0.000521552223515171,0.00129407379675403,1,0,0,1
0.2855,-0.000520906311728074,0.00128943924696825,1,0,0,1
0.286,-0.000520262919925245,0.00128399120626889,1,0,0,1
0.2865,-0.000519622458208841,0.00127771605014612,1,0,0,1
0.287,-0.000518985343535227,0.00127060016274416,1,0,0,1
0.2875,-0.000518351999679211,0.00126262993999861,1,0,0,1
0.288,-0.000517722857227195,0.00125379178999869,1,0,0,1
0.2885,-0.000517098353572691,0.00124407213312224,1,0,0,1
0.289,-0.000516478932911836,0.0012334574021706,1,0,0,1
0.2895,-0.000515865046238911,0.00122193404250357,1,0,0,1
0.29,-0.000515257151341857,0.00120948851217435,1,0,0,1
0.2905,-0.000514655712797789,0.0011961072820645,1,0,0,1
0.291,-0.000514061200928084,0.00118177683464809,1,0,0,1
0.2915,-0.000513474093537244,0.0011664836664235,1,0,0,1
0.292,-0.000512894876038137,0.00115021428821923,1,0,0,1
0.2925,-0.000512324039955483,0.00113295522336315,1,0,0,1
0.293,-0.000511762083564371,0.00111469300866457,1,0,0,1
0.2935,-0.000511209511885076,0.00109541419454825,1,0,0,1
0.294,-0.000510666836677874,0.00107510534518843,1,0,0,1
0.2945,-0.000510134576437856,0.00105375303864284,1,0,0,1
0.295,-0.000509613256389741,0.00103134386698669,1,0,0,1
0.2955,-0.000509103408482689,0.00100786443644671,1,0,0,1
0.296,-0.000508605570903609,0.000983301367326591,1,0,0,1
0.2965,-0.000508120286758368,0.000957641293572062,1,0,0,1
0.297,-0.000507648109637262,0.000930870865317688,1,0,0,1
0.2975,-0.000507189598093666,0.000902976746631689,1,0,0,1
0.298,-0.000506745317354834,0.000873945616393196,1,0,0,1
0.2985,-0.00050631583931565,0.0008437641684258,1,0,0,1
0.299,-0.000505901742532363,0.000812419111631099,1,0,0,1
0.2995,-0.000505503612216328,0.00077989717012225,1,0,0,1
0.3,-0.000505122040227753,0.000746185083357515,1,0,0,1
0.3005,-0.000504757625069433,0.000711269606273814,1,0,0,1
0.301,-0.000504410971880497,0.000675137509420269,1,0,0,1
0.3015,-0.000504082690590099,0.000637775576602276,1,0,0,1
0.302,-0.000503773400137378,0.000599170610732884,1,0,0,1
0.3025,-0.00050348372572258,0.000559309430255741,1,0,0,1
0.303,-0.000503214298765821,0.000518178869231319,1,0,0,1
0.3035,-0.000502965757272385,0.000475765777973151,1,0,0,1
0.304,-0.000502738745825616,0.000432057023180237,1,0,0,1
0.3045,-0.000502533915579819,0.000387039488069456,1,0,0,1
0.305,-0.00050235192425316,0.000340700072507973,1,0,0,1
0.3055,-0.000502193436120561,0.000293025693145645,1,0,0,1
0.306,-0.000502059122006599,0.000244003283547431,1,0,0,1
0.3065,-0.000501949658694076,0.000193619792436874,1,0,0,1
0.307,-0.000501865729445585,0.000141862185537494,1,0,0,1
0.3075,-0.00050180802524009,8.87174497256099e-05,1,0,0,1
0.308,-0.000501777242902405,3.41725871389379e-05,1,0,0,1
0.308306846100604,-0.000501771985663904,-5.00176180281726e-11,1,0,0,1
0.308306846100604,-0.000501771985663904,-5.00176180281726e-11,0,0,1,0
0.3085,-0.000501771985673565,-5.00176181579461e-11,0,0,1,0
0.309,-0.000501771985698574,-5.001761856464e-11,0,0,1,0
0.3095,-0.000501771985723583,-5.00176190029427e-11,0,0,1,0
0.31,-0.000501771985748592,-5.00176194754078e-11,0,0,1,0
0.3105,-0.000501771985773601,-5.00176199305993e-11,0,0,1,0
0.311,-0.000501771985798609,-5.00176203857907e-11,0,0,1,0
0.3115,-0.000501771985823618,-5.00176208135667e-11,0,0,1,0
0.312,-0.000501771985848627,-5.00176207913622e-11,0,0,1,0
0.3125,-0.000501771985873636,-5.00176207691577e-11,0,0,1,0
0.313,-0.000501771985898645,-5.00176207469533e-11,0,0,1,0
0.3135,-0.000501771985923654,-5.00176207247488e-11,0,0,1,0
0.314,-0.000501771985948662,-5.00176207025443e-11,0,0,1,0
0.3145,-0.000501771985973671,-5.00176206803399e-11,0,0,1,0
0.315,-0.00050177198599868,-5.00176211108507e-11,0,0,1,0
0.3155,-0.000501771986023689,-5.00176217103712e-11,0,0,1,0
0.316,-0.000501771986048698,-5.00176223098916e-11,0,0,1,0
0.3165,-0.000501771986073706,-5.0017622909412e-11,0,0,1,0
0.317,-0.000501771986098715,-5.00176235089325e-11,0,0,1,0
0.3175,-0.000501771986123724,-5.00176241084529e-11,0,0,1,0
0.318,-0.000501771986148733,-5.00176247079733e-11,0,0,1,0
0.3185,-0.000501771986173742,-5.00176253074938e-11,0,0,1,0
0.319,-0.00050177198619875,-5.00176259070142e-11,0,0,1,0
0.3195,-0.000501771986223759,-5.00176265065346e-11,0,0,1,0
0.32,-0.000501771986248768,-5.00176271060551e-11,0,0,1,0
0.3205,-0.000501771986273777,-5.00176277055755e-11,0,0,1,0
0.321,-0.000501771986298786,-5.00176282826788e-11,0,0,1,0
0.3215,-0.000501771986323795,-5.00176285602345e-11,0,0,1,0
0.322,-0.000501771986348803,-5.00176288377903e-11,0,0,1,0
0.3225,-0.000501771986373812,-5.0017629115346e-11,0,0,1,0
0.323,-0.000501771986398821,-5.00176293929018e-11,0,0,1,0
0.3235,-0.00050177198642383,-5.00176296704575e-11,0,0,1,0
0.324,-0.000501771986448839,-5.00176299480133e-11,0,0,1,0
0.3245,-0.000501771986473847,-5.0017630225569e-11,0,0,1,0
0.325,-0.000501771986498856,-5.00176305031248e-11,0,0,1,0
0.3255,-0.000501771986523865,-5.00176307806806e-11,0,0,1,0
0.326,-0.000501771986548874,-5.00176310582363e-11,0,0,1,0
0.3265,-0.000501771986573883,-5.00176313357921e-11,0,0,1,0
0.327,-0.000501771986598891,-5.00176316133478e-11,0,0,1,0
0.3275,-0.0005017719866239,-5.00176318909036e-11,0,0,1,0
0.328,-0.000501771986648909,-5.00176321684593e-11,0,0,1,0
0.3285,-0.000501771986673918,-5.00176324460151e-11,0,0,1,0
0.329,-0.000501771986698927,-5.00176327235708e-11,0,0,1,0
0.3295,-0.000501771986723936,-5.00176330011266e-11,0,0,1,0
0.33,-0.000501771986748944,-5.00176332786824e-11,0,0,1,0
0.3305,-0.000501771986773953,-5.00176335562381e-11,0,0,1,0
0.331,-0.000501771986798962,-5.00176338337939e-11,0,0,1,0
0.3315,-0.000501771986823971,-5.00176341113496e-11,0,0,1,0
0.332,-0.00050177198684898,-5.00176343889054e-11,0,0,1,0
0.3325,-0.000501771986873988,-5.00176346664611e-11,0,0,1,0
0.333,-0.000501771986898997,-5.00176349440169e-11,0,0,1,0
0.3335,-0.000501771986924006,-5.00176352215727e-11,0,0,1,0
0.334,-0.000501771986949015,-5.00176357205379e-11,0,0,1,0
0.3345,-0.000501771986974024,-5.00176362923028e-11,0,0,1,0
0.335,-0.000501771986999033,-5.00176368640676e-11,0,0,1,0
0.3355,-0.000501771987024041,-5.00176374358325e-11,0,0,1,0
0.336,-0.00050177198704905,-5.00176380075973e-11,0,0,1,0
0.3365,-0.000501771987074059,-5.00176385793622e-11,0,0,1,0
0.337,-0.000501771987099068,-5.00176391511271e-11,0,0,1,0
0.3375,-0.000501771987124077,-5.00176397228919e-11,0,0,1,0
0.338,-0.000501771987149086,-5.00176402946568e-11,0,0,1,0
0.3385,-0.000501771987174094,-5.00176408664216e-11,0,0,1,0
0.339,-0.000501771987199103,-5.00176414381865e-11,0,0,1,0
0.3395,-0.000501771987224112,-5.00176420099514e-11,0,0,1,0
0.34,-0.000501771987249121,-5.00176425817162e-11,0,0,1,0
0.3405,-0.00050177198727413,-5.00176431534811e-11,0,0,1,0
0.341,-0.000501771987299139,-5.00176437252459e-11,0,0,1,0
0.3415,-0.000501771987324147,-5.00176442970108e-11,0,0,1,0
0.342,-0.000501771987349156,-5.00176448687756e-11,0,0,1,0
0.3425,-0.000501771987374165,-5.00176454405405e-11,0,0,1,0
0.343,-0.000501771987399174,-5.00176460123054e-11,0,0,1,0
0.3435,-0.000501771987424183,-5.00176465840702e-11,0,0,1,0
0.344,-0.000501771987449192,-5.00176471558351e-11,0,0,1,0
0.3445,-0.000501771987474201,-5.00176477275999e-11,0,0,1,0
0.345,-0.000501771987499209,-5.00176482993648e-11,0,0,1,0
0.3455,-0.000501771987524218,-5.00176488711296e-11,0,0,1,0
0.346,-0.000501771987549227,-5.00176494428945e-11,0,0,1,0
0.3465,-0.000501771987574236,-5.00176500146594e-11,0,0,1,0
0.347,-0.000501771987599245,-5.00176505864242e-11,0,0,1,0
0.3475,-0.000501771987624253,-5.00176511581891e-11,0,0,1,0
0.348,-0.000501771987649262,-5.00176517299539e-11,0,0,1,0
0.3485,-0.000501771987674271,-5.00176523017188e-11,0,0,1,0
0.349,-0.00050177198769928,-5.00176528734836e-11,0,0,1,0
0.3495,-0.000501771987724289,-5.00176534452485e-11,0,0,1,0
0.35,-0.000501771987749298,-5.00176540170134e-11,0,0,1,0
0.3505,-0.000501771987774306,-5.00176545887782e-11,0,0,1,0
0.351,-0.000501771987799315,-5.00176551605431e-11,0,0,1,0
0.3515,-0.000501771987824324,-5.00176557323079e-11,0,0,1,0
0.352,-0.000501771987849333,-5.00176563040728e-11,0,0,1,0
0.3525,-0.000501771987874342,-5.00176568758376e-11,0,0,1,0
0.353,-0.000501771987899351,-5.00176574476025e-11,0,0,1,0
0.3535,-0.000501771987924359,-5.00176580193674e-11,0,0,1,0
0.354,-0.000501771987949368,-5.00176585911322e-11,0,0,1,0
0.3545,-0.000501771987974377,-5.00176591628971e-11,0,0,1,0
0.355,-0.000501771987999386,-5.00176597346619e-11,0,0,1,0
0.3555,-0.000501771988024395,-5.00176603064268e-11,0,0,1,0
0.356,-0.000501771988049404,-5.00176608781917e-11,0,0,1,0
0.3565,-0.000501771988074412,-5.00176614499565e-11,0,0,1,0
0.357,-0.000501771988099421,-5.00176620217214e-11,0,0,1,0
0.3575,-0.00050177198812443,-5.00176625934862e-11,0,0,1,0
0.358,-0.000501771988149439,-5.00176631652511e-11,0,0,1,0
0.3585,-0.000501771988174448,-5.00176637370159e-11,0,0,1,0
0.359,-0.000501771988199457,-5.00176642456726e-11,0,0,1,0
0.3595,-0.000501771988224465,-5.00176642845304e-11,0,0,1,0
0.36,-0.000501771988249474,-5.00176643233882e-11,0,0,1,0
0.3605,-0.000501771988274483,-5.0017664362246e-11,0,0,1,0
0.361,-0.000501771988299492,-5.00176644011038e-11,0,0,1,0
0.3615,-0.000501771988324501,-5.00176644399616e-11,0,0,1,0
0.362,-0.00050177198834951,-5.00176644788194e-11,0,0,1,0
0.3625,-0.000501771988374518,-5.00176645176773e-11,0,0,1,0
0.363,-0.000501771988399527,-5.00176645565351e-11,0,0,1,0
0.3635,-0.000501771988424536,-5.00176645953929e-11,0,0,1,0
0.364,-0.000501771988449545,-5.00176646342507e-11,0,0,1,0
0.3645,-0.000501771988474554,-5.00176646731085e-11,0,0,1,0
0.365,-0.000501771988499563,-5.00176647119663e-11,0,0,1,0
0.3655,-0.000501771988524571,-5.00176647508241e-11,0,0,1,0
0.366,-0.00050177198854958,-5.00176647896819e-11,0,0,1,0
0.3665,-0.000501771988574589,-5.00176648285397e-11,0,0,1,0
0.367,-0.000501771988599598,-5.00176648673975e-11,0,0,1,0
0.3675,-0.000501771988624607,-5.00176649062553e-11,0,0,1,0
0.368,-0.000501771988649616,-5.00176649451131e-11,0,0,1,0
0.3685,-0.000501771988674624,-5.00176649839709e-11,0,0,1,0
0.369,-0.000501771988699633,-5.00176650228287e-11,0,0,1,0
0.3695,-0.000501771988724642,-5.00176650616865e-11,0,0,1,0
0.37,-0.000501771988749651,-5.00176651005443e-11,0,0,1,0
0.3705,-0.00050177198877466,-5.00176651394021e-11,0,0,1,0
0.371,-0.000501771988799669,-5.001766517826e-11,0,0,1,0
0.3715,-0.000501771988824677,-5.00176652171178e-11,0,0,1,0
0.372,-0.000501771988849686,-5.00176652559756e-11,0,0,1,0
0.3725,-0.000501771988874695,-5.00176652948334e-11,0,0,1,0
0.373,-0.000501771988899704,-5.00176653336912e-11,0,0,1,0
0.3735,-0.000501771988924713,-5.0017665372549e-11,0,0,1,0
0.374,-0.000501771988949722,-5.00176654114068e-11,0,0,1,0
0.3745,-0.00050177198897473,-5.00176654502646e-11,0,0,1,0
0.375,-0.000501771988999739,-5.00176654891224e-11,0,0,1,0
0.3755,-0.000501771989024748,-5.00176655279802e-11,0,0,1,0
0.376,-0.000501771989049757,-5.0017665566838e-11,0,0,1,0
0.3765,-0.000501771989074766,-5.00176656056958e-11,0,0,1,0
0.377,-0.000501771989099775,-5.00176656445536e-11,0,0,1,0
0.3775,-0.000501771989124783,-5.00176656834114e-11,0,0,1,0
0.378,-0.000501771989149792,-5.00176657222692e-11,0,0,1,0
0.3785,-0.000501771989174801,-5.0017665761127e-11,0,0,1,0
0.379,-0.00050177198919981,-5.00176657999848e-11,0,0,1,0
0.3795,-0.000501771989224819,-5.00176658388427e-11,0,0,1,0
0.38,-0.000501771989249828,-5.00176658777005e-11,0,0,1,0
0.3805,-0.000501771989274836,-5.00176659165583e-11,0,0,1,0
0.381,-0.000501771989299845,-5.00176659554161e-11,0,0,1,0
0.3815,-0.000501771989324854,-5.00176659942739e-11,0,0,1,0
0.382,-0.000501771989349863,-5.00176660331317e-11,0,0,1,0
0.3825,-0.000501771989374872,-5.00176660719895e-11,0,0,1,0
0.383,-0.000501771989399881,-5.00176661108473e-11,0,0,1,0
0.3835,-0.000501771989424889,-5.00176661497051e-11,0,0,1,0
0.384,-0.000501771989449898,-5.00176661885629e-11,0,0,1,0
0.3845,-0.000501771989474907,-5.00176662274207e-11,0,0,1,0
0.385,-0.000501771989499916,-5.00176662662785e-11,0,0,1,0
0.3855,-0.000501771989524925,-5.00176663051363e-11,0,0,1,0
0.386,-0.000501771989549934,-5.00176663439941e-11,0,0,1,0
0.3865,-0.000501771989574942,-5.00176663828519e-11,0,0,1,0
0.387,-0.000501771989599951,-5.00176664217097e-11,0,0,1,0
0.3875,-0.00050177198962496,-5.00176664605675e-11,0,0,1,0
0.388,-0.000501771989649969,-5.00176664994253e-11,0,0,1,0
0.3885,-0.000501771989674978,-5.00176665382832e-11,0,0,1,0
0.389,-0.000501771989699987,-5.0017666577141e-11,0,0,1,0
0.3895,-0.000501771989724995,-5.00176666159988e-11,0,0,1,0
0.39,-0.000501771989750004,-5.00176666548566e-11,0,0,1,0
0.3905,-0.000501771989775013,-5.00176666937144e-11,0,0,1,0
0.391,-0.000501771989800022,-5.00176667325722e-11,0,0,1,0
0.3915,-0.000501771989825031,-5.001766677143e-11,0,0,1,0
0.392,-0.00050177198985004,-5.00176668102878e-11,0,0,1,0
0.3925,-0.000501771989875048,-5.00176668491456e-11,0,0,1,0
0.393,-0.000501771989900057,-5.00176668880034e-11,0,0,1,0
0.3935,-0.000501771989925066,-5.00176669268612e-11,0,0,1,0
0.394,-0.000501771989950075,-5.0017666965719e-11,0,0,1,0
0.3945,-0.000501771989975084,-5.00176670045768e-11,0,0,1,0
0.395,-0.000501771990000093,-5.00176670434346e-11,0,0,1,0
0.3955,-0.000501771990025102,-5.00176670822924e-11,0,0,1,0
0.396,-0.00050177199005011,-5.00176671211502e-11,0,0,1,0
0.3965,-0.000501771990075119,-5.00176671600081e-11,0,0,1,0
0.397,-0.000501771990100128,-5.00176671988659e-11,0,0,1,0
0.3975,-0.000501771990125137,-5.00176672377237e-11,0,0,1,0
0.398,-0.000501771990150146,-5.00176672765815e-11,0,0,1,0
0.3985,-0.000501771990175155,-5.00176673154393e-11,0,0,1,0
0.399,-0.000501771990200163,-5.00176673542971e-11,0,0,1,0
0.3995,-0.000501771990225172,-5.00176673931549e-11,0,0,1,0
0.4,-0.000501771990250181,-5.00176674320127e-11,0,0,1,0
0.4005,-0.00050177199027519,-5.00176674708705e-11,0,0,1,0
0.401,-0.000501771990300199,-5.00176675097283e-11,0,0,1,0
0.4015,-0.000501771990325208,-5.00176675485861e-11,0,0,1,0
0.402,-0.000501771990350216,-5.00176675874439e-11,0,0,1,0
0.4025,-0.000501771990375225,-5.00176676263017e-11,0,0,1,0
0.403,-0.000501771990400234,-5.00176676651595e-11,0,0,1,0
0.4035,-0.000501771990425243,-5.00176677040173e-11,0,0,1,0
0.404,-0.000501771990450252,-5.00176677428751e-11,0,0,1,0
0.4045,-0.000501771990475261,-5.00176677817329e-11,0,0,1,0
0.405,-0.000501771990500269,-5.00176678205908e-11,0,0,1,0
0.4055,-0.000501771990525278,-5.00176678594486e-11,0,0,1,0
0.406,-0.000501771990550287,-5.00176678983064e-11,0,0,1,0
0.4065,-0.000501771990575296,-5.00176679371642e-11,0,0,1,0
0.407,-0.000501771990600305,-5.0017667976022e-11,0,0,1,0
0.4075,-0.000501771990625314,-5.00176680148798e-11,0,0,1,0
0.408,-0.000501771990650322,-5.00176680537376e-11,0,0,1,0
